TEMP	PAHs	O3	C2H3NO5	NOx	CO	CFCs	PM10	PM2.5	CH4	PRES	Pb	NH3	SO2	warning	H2CO	latitude	longitude
33.90497	6.90631	7.42093	0.29738	8.69702	8.01507	65.12165	9.20866	6.51191	9.66732	1111.95452	43.54501	7.08217	10.01876	1.00000	34.94003	-3.74912	-73.25383
10.08820	7.83132	9.05344	0.05959	7.15983	6.12439	52.22719	4.74625	7.21629	9.16516	1118.32201	48.30969	8.05484	5.81037	0.00000	41.29563	27.09978	-82.45426
14.68947	7.82459	7.48503	0.14411	7.82087	10.03411	41.07972	7.99364	9.04331	9.27235	1159.38821	45.88461	7.96896	8.41744	1.00000	52.68861	42.06166	-1.60452
13.49318	10.55997	7.34061	0.28531	12.01607	8.69245	54.17283	9.22225	6.08565	3.34926	1169.20389	47.83346	7.74011	9.41470	0.00000	36.71164	45.79377	8.88104
18.45110	7.11629	7.88331	0.32258	7.46272	7.65369	62.66845	9.36534	7.69800	9.39585	1154.80208	55.87985	6.87088	11.38178	1.00000	54.46575	55.8736	85.4265
19.01538	6.58574	7.62403	0.08212	8.34526	8.59907	64.56411		6.47256	8.87825	1084.26522	27.70654	8.01809	6.37511	0.00000	42.45102	52.57583	6.61944
14.99762	6.84934	7.23914	0.05294	8.98170	6.99046	33.00651	6.19980	7.94661	11.45676	1132.38392	58.60796	9.01776	9.24080	1.00000	51.03190	33.95015	-118.03917
26.32191	6.82441	7.94300	0.06000	6.45663	10.19279	60.45551	5.48058	8.54283	8.86539	1185.82903	56.78093	9.46409	6.17055	0.00000	59.48339	40.65995	-111.99633
21.59828	6.65759	8.82892	0.22363	7.26017	7.40184	33.65055	8.76043	7.31470	8.46445	1189.44052	40.94443	9.12638	10.80922	1.00000	48.40961	48.8222	2.12213
20.58019	7.25462	6.37380	0.16470	7.52083	8.47051	58.21103	8.48128	8.63827	9.06310	1075.75329	42.22048	8.71085	9.15853	1.00000	70.24613	18.51957	73.85535
32.08313	6.04041	8.84943	0.11852	6.88170	8.13355	37.68826	8.09011	7.63333	6.92028	1063.16606	24.21792	7.94279	8.91981	1.00000	60.83246	38.06084	-97.92977
12.66315	7.69913	9.13059	0.26141	7.01180	8.07119	72.06362	9.08142	8.36216	9.83623	1084.31248	63.14446	8.76392	10.48893	1.00000	54.10744	10.29085	105.75635
40.26021	6.53157	7.93686	0.20024	8.98909	5.16751	61.35693	8.73155	8.83064	8.37557	1133.88583	45.46113	8.20053	5.49725	0.00000	55.92196	12.37169	123.62494
17.62980	8.64207	8.11649	0.28469	9.64001	6.10907	60.08695	9.19379	7.20975	6.41664	1097.77837	50.86788	4.02214	6.17764	0.00000	73.80173	45.78071	12.84052
12.55429	8.64858	8.06065	0.07521	8.52959	6.12904	60.33409	6.25567	7.84889	7.44986	1110.26727	59.24311	7.90468	5.85684	0.00000	47.62232	41.1053	-7.32097
1.15229		6.56967	0.12588	10.56849	6.11197	35.52304	7.96077	7.59522	6.38416	1089.49177	56.79618	7.45586	5.78964	0.00000	65.11085	31.64615	120.74221
-2.02664	5.85407	7.58619	1.38868	3.64028	4.42360	62.18760	10.95949	7.33584	10.04724	1078.98539	50.26459	8.82269	7.04065	1.00000	47.06890	50.80904	8.77069
-0.72948	7.32774	7.99408	0.06651	7.57513	10.01882	36.73513	5.88176	8.41672	8.52012	1159.74213	62.48386	9.07796	5.56597	0.00000	59.64265	27.09978	-82.45426
9.76219	10.34815	8.28696	0.06379	8.17069	7.35307	64.88535	3.46828	8.93705	7.78358	1121.88646	39.33150	7.31845	8.05147	0.00000	33.84432	45.69558	4.7934
14.87592	8.12593	8.34225	0.09416	9.15929	8.54217	61.69236	7.38349	8.69782	8.23724	1069.28236	36.55327	6.23547	5.75011	0.00000	44.64231	40.93121	-73.89875
7.22317	8.03176	8.16405	0.21468	7.26774	6.92898	47.57695	8.78162	7.22211	7.71266	1146.21278	48.62368	10.64129	10.74966	1.00000	51.93390	30.75545	20.22625
17.72862	6.97056	7.90590	0.19263	8.12867	8.63120	55.22911	8.82926	8.84780	10.96214	1179.50138	65.09303	7.18454	10.47528	1.00000	47.97618	-0.35817	42.54536
39.20286	5.28587	8.68308	0.33364	7.78010	5.92147	46.58986	9.38011	7.26590	9.29976	1114.63714	26.43519	8.44503	12.63459	1.00000	32.58384	-36.9256	-73.02841
16.60877	8.65761	7.40359	0.05930	6.44788	9.86495	38.20012	3.77124	8.82825	8.71514	1186.16769	63.67374	8.30372	5.39333	0.00000	67.17493	41.75338	-86.11084
20.73408	8.49751	7.14717	0.30254	8.90391	5.71205	77.92278	9.18456	9.43404	7.06240	1076.27858	64.67429	8.02809	5.99422	0.00000	37.24533	43.62558	13.39954
29.72764	4.18829	7.72646	0.10719	7.15181	8.11381	45.80652	7.82675	8.14047	9.98671	1105.29900	46.83271	7.24750	8.36574	0.00000	35.87662	36.24624	139.07204
26.72236	6.37169	9.09429	0.05748	9.04999	9.72431	52.05188	6.71166	8.26553	6.95417	1189.88438	54.54408	7.49071	8.20757	1.00000	60.61859	33.92946	-116.97725
23.84946	7.39757	9.29698	1.24054	10.36985	7.69028	31.22761	10.84943	8.10161	7.04467	1198.04795	50.26860	8.39604	11.46310	1.00000	40.67797	34.25	135.31667
9.77230	5.89757	7.48035	0.29669	8.78453	4.30579	47.23326	9.15858	7.35049	10.43180	1061.99059	67.30741	7.62669	8.58399	1.00000	38.66742	40.78206	72.34424
11.63457	4.22081	10.24856	0.19453	9.74818	6.27258	48.00687		7.14404	11.34991	1069.81611	50.19419	6.91631	11.35324	1.00000	71.90622	39.46667	141.95
10.22619	9.08553	8.35550	0.07866	6.38081	9.51967	30.48460	4.33872	7.41952	11.34660	1058.03049	53.79264	7.83418	5.41213	0.00000	50.32236	23.29549	113.82465
29.63170	5.07625	6.86689	0.34073	6.66411	7.12781	46.39472	9.45239	8.13854	10.29037	1090.15789	46.55722	6.98587	9.78148	1.00000	53.75224	54.03876	43.91385
23.38157	9.70936	8.10851	0.08481	9.02337	7.02207	59.99958	6.60095	7.60864	8.08233	1074.96377	62.13176	9.46890	7.06447	0.00000	27.96632	49.97704	9.15214
24.03588	7.67141	7.36053	0.07053	5.60524	8.87981	37.68193	5.94226	7.89227	8.29958	1115.98499	75.14405	8.53993	7.30080	0.00000	54.19206	49.07866	30.96755
4.78213	5.36955	7.77980	0.25719	7.38080	9.03608	58.41999	9.04384	6.87199	9.55719	1086.95518	50.39333	6.92825	7.64461	0.00000	57.86799	65.84811	24.14662
26.37928	7.65506	8.60247	0.06717	7.45298	6.46836	38.10531	6.29372	8.63652	7.52093	1161.11046	60.43524	6.58328	6.63012	0.00000	48.44953	44.35056	142.45778
-3.96723	8.30502	7.73526	0.05301	7.72742	5.25954	51.78671	5.65004	9.69984	8.22408	1188.87623	58.42039	9.95701	3.67097	0.00000	70.85473	16.06213	76.0586
9.71222	9.12748	7.26172	0.06712	7.53749	7.60843	52.60967	4.97746	6.82559	8.06278	1199.31134	64.73267	6.80214	7.51929	0.00000	47.77798	41.09246	45.36561
13.39891	6.40689	8.36013	0.19543	8.83302	7.67548	41.03039	8.77052	6.91295	10.49889	1125.59137	60.33636	8.92070	11.35211	1.00000	43.39038	-5.85746	144.23058
20.86731	9.81802	6.82455	0.06603	7.67936	6.38123	52.92307	5.33923	6.46443	7.39710	1063.84575	48.61926	8.34110	7.80376	0.00000	26.14432	24.05979	77.40858
9.05433	7.90427	6.22091	0.08853	8.20237	6.54640	54.45682	7.64817	8.61227	6.82937	1172.30871	45.19777	8.49807	6.20351	0.00000	18.78872	-3.14306	-58.44417
9.34809	6.65171	7.55272	0.28765	9.84808	6.71281	48.35393	9.20149	8.31609	10.77501	1162.38142	39.05724	8.86674	9.16638	1.00000	45.47764	24.96334	10.18003
10.93461	8.70900	6.41134	0.08265	10.42791	8.01165	37.43444	6.35839	8.36020	6.38071	1095.08763	66.72370	8.26708	7.50719	0.00000	58.73409	18.87813	72.93924
5.50786	8.45566	8.22320	0.94745	8.94908	7.36010	68.63706	10.56329	7.04533	6.56815	1066.82993	47.44798	6.61002	9.82297	1.00000	37.31466	35.05266	-78.87836
20.36393	6.26065	9.28731	0.04799	8.28639	10.55670	39.72928	4.02401	6.99554	10.11339	1074.47314	65.69749	9.30281	4.58305	0.00000	53.30519	14.46693	75.92694
-5.67727	9.21169	7.81800	0.11435	8.64019	5.59521	58.38490	7.73727	9.45235	7.65964	1085.76156	63.81933	7.07655	5.79822	0.00000	46.46219	52.21099	7.02238
34.93756	6.67099	7.30673	0.10342	7.00277	8.95584	62.77686	7.18401	8.09977	9.41307	1193.22084	54.33362	9.09509	7.03525	0.00000	56.57560	34.81667	137.4
11.30799	7.49234	8.45710	0.28824	9.08652	3.00670	44.66906	9.19959	8.39341	8.07891	1111.46960	46.93327	7.34988	3.35892	0.00000	42.84561	-21.44236	27.46153
24.14451	6.51207	7.01045	0.09534	8.10459	8.88872	63.30245	7.16005	7.13539	10.10564	1078.73957	54.43896	8.23171	6.39130	0.00000	33.95993	12.18441	18.69303
25.74258	5.37151	7.67812	0.09050	8.93665	9.22550	59.79625	6.81370	8.82005	9.65120	1072.90765	38.27812	7.71207	6.02743	0.00000	44.43430	23.49668	86.68363
11.92037	3.82910	7.40837	0.08366	10.28492	5.74255	52.48287	6.22470	9.34747	13.37069	1112.64265	55.63311	6.92174	9.96826	1.00000	39.94500	43.71032	-1.05366
4.73539	9.09891	7.88099	0.06359	6.46050	9.34053	49.81727	4.71214	8.26613	7.53251	1192.56582	36.80590	8.43781	5.86341	0.00000	37.44464	26.2173	-80.22588
4.82853	4.90051	8.03154	0.08636	11.06820	5.32497	57.44821	6.86529	9.13086	11.15366	1059.36298	23.72048	8.58577	9.15736	1.00000	63.73862	18.65297	-72.09391
16.57261	7.34437	8.10621	0.37545	4.64721	7.26839	53.11177	9.52835	7.70135	8.79770	1063.03302	59.30006	9.54669	9.65641	1.00000	43.67550	56.11281	69.49015
18.24513	7.67887	6.16096	0.81681	8.43758	6.68851	46.60235	10.40422	7.86140	6.42652	1126.77343	18.62227	6.68468	10.55266	1.00000	32.21566	33.98154	-81.23621
43.00176	5.48705	8.34087	0.13692	8.21979	9.08127	74.69157	7.85233	8.47895	9.99943	1075.96706	54.38781	8.46449	6.74243	0.00000	59.67341	-25.42778	-49.27306
7.41445	10.44395	6.98034	0.07166	7.95358	6.31499	36.21393	5.40919	9.80495	9.05980	1071.33830	35.17950	8.52924	5.39578	0.00000	35.98867	37.19723	122.05228
16.80184	9.24017	7.28336	0.08531	7.61479	7.96231	40.83669		9.01333	7.40046	1098.07786	65.13062	8.01332	8.42404	0.00000	64.14554	34.61667	135.6
14.92755	7.51615	6.99131	1.63097	8.42560	6.68867	55.67407	11.13618	7.50059	9.04087	1056.08746	41.38151	8.31235	8.65842	1.00000	37.50979	-17.73648	168.31366
15.05049	7.62462	8.54958	0.27436	10.65945	7.48765	44.77085	9.04259	9.13036	8.30525	1172.78790	65.37624	7.43382	7.51743	1.00000	52.65599	-19.65	47.31667
13.94028	9.06123	9.35066	0.06645	8.08517	5.66911	38.21583	6.21479	8.37562	8.85095	1174.05386	55.01898	9.62158	5.05888	0.00000	60.98305	33.7207	-116.21677
-11.32588	8.89350	8.43450	0.16001	10.03139	6.33405	68.54029	8.38985	8.60684	6.72897	1151.16567	53.70645	7.16822	6.40676	0.00000	33.59382	38.58894	-89.99038
20.26910	6.06709	6.24420	0.08246	9.58694	5.30857	41.27878	6.88495	7.36601	11.23918	1052.92887	42.90515	6.74295	8.00984	1.00000	62.08750	3.51667	11.5
10.64494	9.76527	6.31645	0.11244	8.86066	9.54986	42.20459	7.92076	7.28268	8.54647	1140.69338	50.65398	7.88448	10.08181	1.00000	66.82283	23.29549	113.82465
-3.09583	7.10664	8.52868	0.17062	8.05226	7.59845	46.97784	8.48252	9.30349	9.07062	1059.43112	47.58034	8.72149	9.58190	1.00000	71.67638	-5.85746	144.23058
4.09572	6.45156	6.96030	0.08685	9.13824	8.68715	65.39383	7.18538	6.65549	7.46782	1098.94384	17.74217	7.07959	10.06419	1.00000	67.31300	20.22816	-103.5687
30.24928	4.72233	9.03416	0.06200	6.17660	10.54996	43.33871	6.12201	7.75865	9.76414	1169.85105	57.18309	8.65484	6.76245	0.00000	19.56926	35.74788	-95.36969
-1.89530	4.53463	8.38417	0.12822	7.94488	7.84811	40.77336	7.97650	8.47450	8.25782	1085.76370	60.59235	7.95033	8.28511	1.00000	39.33007	51.19139	6.51352
40.53776	5.94973	6.89596	0.07682	7.77273	8.92721	51.39642	5.87843	8.46178	8.27353	1162.59721	40.68452	7.81466	6.64240	0.00000	64.91553	19.30157	72.85107
26.55701	8.13189	7.82526	0.12234	7.45256	10.72401	44.47634	7.66871	6.85444	7.74259	1173.69729	54.11292	8.44870	11.26527	1.00000	46.22156	51.168	7.973
24.83049		5.93938	0.05887	7.76087	10.70058	46.44719	4.76984	9.57220	11.10581	1188.60415	47.64619	10.20073	5.59514	0.00000	40.93944	37.19723	122.05228
-1.91069	6.95432	6.15218	0.07156	4.94072	9.85549	49.15760	6.19753	7.82601	9.10474	1196.02217	54.43004	6.12976	7.29131	0.00000	52.81203	33.35283	-111.78903
9.80324	5.68219	9.02471	0.09856	11.07007	5.96126	62.02733	7.36675	8.23660	11.88057	1125.81925	38.80085	7.61588	9.71431	1.00000	54.38590	3.02013	30.91105
9.64729	9.39268	7.15283	0.90645	13.36941	5.58027	42.27484	10.51504	9.06198	4.56845	1152.99828	70.06691	7.45538	6.60438	0.00000	44.51160	25.75728	75.37991
22.70971	7.53108	6.84011	0.09331	6.38053	8.13189	51.51722	7.12181	8.30837	8.06725	1151.26696	33.69507	8.11386	7.74761	0.00000	78.32583	33.92866	-6.90656
8.19449	8.31485	9.63222	0.07363	9.03254	6.16482	60.56446	6.46598	7.42154	7.51342	1110.72312	50.88853	8.21762	5.79415	0.00000	43.05233	51.44889	5.51978
12.63181	7.87178	6.58350	5.69974	8.47319	5.65119	47.05973	12.41025	7.14120	7.34710	1089.82126	29.43362	8.35117	8.45828	1.00000	55.35385	41.84364	-87.71255
14.94531	5.72190	8.37298	0.11280	10.52472	5.37393	37.84410	7.56627	9.71516	11.00135	1142.75574	39.31852	8.02868	7.42783	1.00000	44.96902	43.71032	-1.05366
-3.21887	6.35414	8.05474	0.17150	7.82402	8.77999	54.98404	8.60111	7.29396	9.66778	1060.15251	57.06479	7.78179	9.11711	1.00000	47.57743	61.72744	17.10558
2.27082	8.66310	9.10904	0.06462	8.44418	9.18184	48.68365	5.51148	7.68261	8.56923	1065.55988	45.65562	7.84332	5.04986	0.00000	57.06540	27.92333	118.53333
13.72731	9.25073	7.60359	0.06538	7.48780	6.63445	34.34481	6.93511	6.72489	7.97163	1154.15163	50.43283	7.50151	5.98238	0.00000	54.40379	40.65995	-111.99633
13.43692	6.14356	7.72733	0.09774	9.80926	6.15001	57.41397	7.29759	8.66321	11.90098	1144.82588	55.08134	9.69857	10.35716	1.00000	40.44487	14.62578	121.12251
3.18128	8.49809	8.50205	0.06085	8.80484	6.84276	56.14527	5.51313	7.82305	8.43423	1166.36326	31.44086	6.20082	7.16962	0.00000	15.59236	4.96667	10.7
22.18377	6.98003	8.06687	0.41037	7.17512	6.41644	63.04032	9.59648	8.02977	10.27687	1171.01528	50.98120	6.94714	8.57309	1.00000	56.47041	34.08565	74.80555
22.95687	9.22969	8.20729	0.08344	6.95399	9.84950	30.34594	6.00854	10.09189	7.67605	1163.52844	53.22239	8.38681	5.47296	0.00000	58.16866	36.6009	126.665
15.47969	7.95982	7.68377	0.48000	8.88552	7.64586	52.41578	9.84143	9.04036	7.38137	1150.45609	56.39900	6.91401	7.88575	1.00000	60.48794	50.82709	6.9747
8.38152	8.59963	8.64528	0.19862	8.06617	9.24387	51.44053	8.61069	8.20380	10.71486	1051.71431	48.12601	7.90052	10.53364	1.00000	78.17201	13.44581	101.18445
11.57495	6.82951	8.83568	0.74074	10.27738	7.34625	66.81607	10.28347	9.44881	8.81401	1117.05805	59.91777	7.61932	10.62782	1.00000	51.23844	41.66394	-83.55521
10.95308	5.33478	9.13050	0.30862	7.68807	5.41653	57.40199	9.27781	7.27168	9.57777	1187.51556	41.93091	8.10330	9.19180	1.00000	59.96234	34.81667	137.4
18.16883	4.99567	7.13316	1.85133	3.78624	3.25374	24.84703	11.25964	6.95246	8.54881	1170.16444	77.26734	8.62849	9.23860	1.00000	59.80302	54.03876	43.91385
24.85261	8.01900	6.99407	0.10967	6.04256	7.98656	33.05826	7.50509	6.65229	10.31830	1192.69822	38.66557	7.54409	7.76049	1.00000	57.29206	48.8222	2.12213
9.84325	9.69011	7.90699	0.38140	11.19817	7.82516	45.59747	9.58725	6.08062	4.46475	1066.78787	38.83725	7.95316	7.46951	0.00000	46.61959	12.74409	-8.07257
27.11589	6.09027	7.30231	0.15994	8.40945	9.12322	56.67432	8.26948	9.38089	10.04848	1158.99047	63.29471	9.16673	9.16937	1.00000	40.18846	38.47917	-1.325
22.25666	5.89927	8.97047	0.07311	8.86213	7.17537	53.77776	6.59696	9.03488	12.31067	1173.21792	25.80675	9.01185	10.42488	1.00000	67.51220	53.78333	-1.06667
32.83876	4.59588	7.16542	0.12270	6.89194	10.34325	29.34204	8.03534	9.39804	8.75462	1098.11643	25.13485	6.60330	7.09036	1.00000	38.74033	25.80565	68.49143
5.02665	5.09908	8.91890	0.16363	7.49848	6.99161	49.78534	8.49330	8.55979	8.98767	1058.31298	48.49100	7.94055	8.36342	1.00000	43.53918	53.77166	38.12408
19.01587	5.45911	8.32501	1.16576	4.63874	3.87928	47.88535	10.77671	8.69154	9.41492	1082.83837	40.04370	8.32400	8.40551	1.00000	73.04419	52.48173	-2.12139
20.65978	3.80779	8.98287	0.14280	11.26886	6.87340	62.60365	7.84590	8.43969	11.31141	1185.47116	72.21369	6.07542	11.20734	1.00000	45.90089	65.84811	24.14662
32.72991	7.55868	7.83921	0.07270	6.10423	7.75112	60.27306	6.21235	9.01590	10.39141	1171.36395	36.76534	7.54295	7.73008	0.00000	51.66040	36.20389	127.08472
17.14212	9.09436	9.16385	0.05344	9.39704	6.03323	59.49120	5.97497	8.57895	6.66517	1139.40764	54.07401	10.06726	5.68296	0.00000	44.99917	50.20528	19.27498
21.58583	8.81693	8.59546	0.07195	5.65478	7.87844	41.05685	5.90467	7.72224	10.24636	1162.43055	12.57203	8.72243	7.42043	0.00000	52.05056	-26.93366	29.24152
19.13528	8.69268	9.24267	0.06354	5.53553	8.84832	65.70048	7.10111	8.29926	9.75847	1160.24990	31.66173	6.19742	7.26074	1.00000	50.14768	41.57721	-93.71133
1.27980	4.72013	6.18807	0.10228	7.68793	6.52421	47.76928	7.47822	8.70944	10.77059	1185.10768	34.60431	7.97034	9.80409	1.00000	43.97254	42.28639	18.84
11.34405	10.52145	7.44661	0.06125	8.76769	8.66291	35.42940	5.65741	7.45019	6.21128	1147.65843	59.07316	7.33834	8.17195	0.00000	30.25556	39.12074	27.18052
22.51252	7.95383	7.15585	0.71077	10.00726	9.21591	59.89895	10.25161	8.38581	8.62670	1085.52018	46.61792	7.85750	9.50907	1.00000	67.89143	36.76639	3.47717
9.10500	7.55429	9.57484	0.08377	7.02022	8.58019	43.00499	7.32150	8.31811	8.08718	1078.11364	44.53541	8.64521	7.14505	0.00000	74.52242	36.53333	136.61667
8.73903	7.62571	10.23865	0.27651	10.00054	5.34538	48.37225	9.25449	8.45893	8.50244	1135.53395	44.94747	7.61695	8.10220	1.00000	48.38933	48.8449	17.22635
6.39147	6.01541	8.99693	0.51422	9.21557	7.06952	30.32688	9.90585	10.58690	9.12248	1118.60455	43.39372	8.63655	10.81118	1.00000	78.73508	34.06635	-84.67837
-4.86167	7.00245	7.64527	1.24077	10.68966	6.95388	23.93011	10.85229	8.17579	8.05786	1192.58820	55.92745	7.80930	8.27500	1.00000	73.78554	32.61603	44.02488
26.62908	8.57855	8.19987	0.04707	7.27365	8.14412	56.99287	4.66396	9.53492	7.84295	1168.36967	47.96197	8.59791	8.45310	0.00000	57.43497	29.22254	79.5286
26.33057	5.06518	7.96041	0.62788	7.12797	5.83523	81.43176	10.12646	7.05376	10.32596	1140.55889	51.17676	8.07881	10.96053	1.00000	36.63165	15.79408	104.1451
24.43073	6.28663	8.51128	0.39890	8.22578	7.45585	38.78088	9.58311	8.70557	9.34517	1115.23286	66.82225	6.86646	10.23355	1.00000	41.44076	8.79577	-75.69947
7.02221	5.44012	10.90154	0.07900	9.32039	8.34418	74.45747	6.08751	9.13344	11.69344	1168.05387	75.38512	7.08016	10.53400	1.00000	43.45654	13.44581	101.18445
16.20467	8.71563	7.81129	0.23403	7.07089	6.59222	39.05101	8.82292	7.72885	8.60629	1063.73784	83.24350	8.61546	7.80294	1.00000	60.60392	15.5439	73.7553
6.17765	7.28632	7.44875	0.14229	8.66812	9.19393	56.38378	8.17837	7.55277	9.17031	1061.66465	52.10138	7.77674	9.57400	1.00000	39.67715	30.24706	115.04814
10.30131	7.15582	7.23231	0.06096	7.28035	4.82822	38.41520	6.01964	8.27927	10.05353	1189.15348	44.02795	5.56226	4.69043	0.00000	62.13256	42.8334	-80.38297
-4.08267	5.24176	6.49918	0.16767	11.30394	5.32943	74.63482	8.61478	8.23190	10.82551	1155.61123	18.81761	7.91206	7.38566	1.00000	64.99148	49.03685	8.70745
0.69056	7.39555	9.48133	1.96278	8.59769	8.13385	63.82402	11.32426	7.52214	8.66306	1129.17120	70.94488	6.71470	10.01490	1.00000	61.70633	14.46693	75.92694
22.74563	6.06418	9.69265	0.07630	11.31846	8.20751	51.59588	6.91302	9.28290	10.22029	1102.07280	62.77270	9.81296	10.96552	1.00000	39.79130	39.32288	-76.72803
24.10376		9.58214	0.09543	8.07771	8.96933	59.40654	7.54913	7.52596	9.75391	1121.82608	54.84257	8.84872	6.94437	0.00000	47.25820	48.52961	12.16179
3.16048	8.37587	7.64772	1.32740	9.63652	9.11376	62.51076	10.91557	7.86854	6.51776	1151.25249	33.10798	7.13850	7.28562	1.00000	51.83791	40.34912	-111.90466
9.89575	6.25386	8.17467	0.10375	7.14443	8.95582	53.08240	7.74524	6.84824	7.37656	1079.59038	48.42045	7.39663	7.51757	1.00000	63.71581	55.62047	37.49338
18.61051	9.24384	8.11186	0.23197	8.88202	5.04020	49.11492	8.83972	7.61678	8.74339	1092.02981	34.24387	7.88657	5.06893	0.00000	38.95583	14.0823	98.19151
17.20719	6.22880	8.27130	0.59572	7.77723	7.67199	50.29742	10.02384	8.43076	10.21618	1166.21465	47.65461	10.15262	10.91260	1.00000	57.87403	41.54566	-71.29144
3.19451	5.41718	9.70642	0.27197	6.43714	6.06100	69.08554	9.10923	8.63438	8.69734	1054.50513	47.06943	7.74005	8.77729	1.00000	87.16907	-8.43333	114.33333
10.81128	5.17938	10.31895	0.79603	10.24699	6.72624	57.49949	10.38978	7.38871	10.39561	1135.09328	70.12501	8.47930	8.32513	1.00000	43.75922	50.56149	4.69889
-2.48918	9.85361	8.93409	0.04731	7.59099	7.53622	51.20690	3.79841	6.70641	7.64238	1092.68325	58.57462	8.35289	7.83164	0.00000	60.02113	33.42585	-6.00137
25.99382	8.82043	7.15753	0.07443	9.56822	8.72141	50.20398	5.17396	11.14045	6.58298	1081.02562	64.73525	7.24091	8.80210	0.00000	54.16354	41.72059	-87.70172
12.73766	7.78948	6.63959	0.08160	7.20503	8.83996	42.03231	6.80803	6.93745	8.47184	1071.54098	46.08727	8.68597	6.69882	0.00000	69.12020	37.73604	-120.93549
-9.36959	6.52028	7.95270		10.72851	6.69788	52.69398	5.92834	8.30764	11.06259	1054.36185	71.69757	7.38141	8.09181	1.00000	50.95634	14.66	120.56528
33.86135	9.36978	6.54324	0.17789	10.45354	8.12965	53.71328	8.52124	7.31210	5.16535	1082.69331	30.98384	8.03320	8.69028	0.00000	66.72566	48.98994	2.1699
12.26439	7.18465	8.39429	2.75266	8.94984	8.34374	49.01902	11.67409	7.38124	8.41810	1056.29455	32.54700	7.70810	10.47166	1.00000	44.40251	26.44931	91.61356
1.95798	9.27789	9.21835	0.05808	8.98544	7.32710	57.22555	5.89218	7.04424	7.55765	1086.03171	47.55380	8.09493	6.92303	0.00000	26.09517	47.64995	-117.23991
30.84832	6.41188	8.26491		7.75137	8.67868	55.01008	7.98455	8.17985	7.90176	1143.98428	39.65171	6.79280	9.36921	1.00000	55.31022	31.96258	73.97117
21.96870	10.13696	6.66695	0.23307	11.21341	7.97059	65.32215	8.92554	6.71491	4.60690	1167.32351	46.78595	7.48521	6.87976	0.00000	31.38627	5.84752	-5.682
14.07251	6.61514	7.67096	0.24944	8.40175	7.11601	37.88937	9.04552	8.58524	10.35890	1078.82185	39.82872	7.15118	9.24759	1.00000	32.46435	9.3337	122.8637
18.27665	3.07212	9.04295	0.56134	6.19600	9.48409	34.43856	10.01743	8.10321	11.72101	1075.03535	68.01712	8.87801	8.81007	0.00000	41.26032	36.75965	137.36215
	6.31703	7.95084	0.44278	9.71308	8.76714	38.62710	9.73237	8.39076	9.05212	1124.88058	41.82900	8.58007	9.87228	0.00000	12.38414	48.15659	28.28489
28.49395	7.27996	10.47894	0.27988	7.66402	7.54782	44.69908	9.18549	6.43461	10.36715	1190.29224	44.99694	9.76640	9.81248	1.00000	52.19807	48.8222	2.12213
14.29768	8.13363	6.89270	0.30751	5.74680	7.05709	34.49211	9.30413	7.76302	8.29809	1172.25101	43.54682	6.71698	7.78285	1.00000	49.00080	44.43579	26.01649
22.88682	6.47788	5.51220	0.39913	8.28151	7.50241	49.08045	9.57917	7.90346	9.83807	1191.38045	58.56500	8.11278	10.47783	1.00000	53.61252	15.73628	75.96976
18.91925	8.12516	9.30995	2.67339	10.50768	7.59192	72.02340	11.63765	10.20460	7.02737	1138.56286	73.42458	9.16043	8.56947	1.00000	68.11249	18.20854	-71.10077
41.23693	7.48069	8.73552	0.06722	6.00652	9.49726	38.91283	6.51673	7.14252	9.11544	1077.41884	41.59492	10.95406	6.82537	0.00000	70.47524	24.96334	10.18003
-7.48305	8.70788	8.11695	0.31060	6.00385	8.35071	41.94717	9.30922	9.28032	10.01809	1178.17667	55.62158	9.52859	9.37843	1.00000	40.09299	-21.44345	-65.71875
5.95771	7.77185	7.97564	0.09334	7.04308	9.26006	41.55235	7.05679	6.04454	8.30306	1057.36611	43.23156	7.15818	6.59435	0.00000	38.06886	41.48199	-81.79819
5.70029	9.33544	9.22241	0.14540	11.05030	5.67902	37.00901	8.50593	8.28542	5.97010	1101.02332	52.05602	9.88491	4.79815	0.00000	58.89841	48	-4.1
22.07752	7.45341	7.97793	0.84696	7.79723	5.89809	26.82688	10.42795	6.19154	8.23884	1102.08394	33.11502	7.74173	10.60069	1.00000	46.78264	-26.22861	-52.67056
17.53625	7.55821	8.83408	0.16944	8.38768	9.10014	58.56420	8.35075	8.02743	9.02516	1078.99818	56.94352	9.32019	10.05258	1.00000		40.82232	-74.15987
20.01908	9.31992	8.43321	0.06115	7.47493	8.90460	57.50080	5.81152	7.99782	4.96548	1058.90874	66.30805	7.37472	6.00799	0.00000	58.99543	26.2649	81.54855
34.44963	3.44455	7.65202	0.29766	7.36699	8.86533	34.03040	9.28030	9.20915	10.56300	1174.19756	13.51372	8.54823	8.29227	0.00000	47.93842	-19.65	47.31667
2.13759	10.87732	7.75126	0.05664	6.03088	8.56342	42.27610	5.07736	7.19018	9.73374	1108.20243	35.39709	7.98007	5.97207	0.00000	28.33335	26.91756	-82.07842
8.23665	7.70078	7.40659	0.08068	6.17371	8.73858	63.24743	6.82890	9.83394	10.18298	1177.00562	26.27304	9.65446	7.19446	0.00000	36.10711	43.61062	-72.97261
