TEMP	H2CO	PM10	Pb	latitude	PM2.5	O3	PRES	longitude	PAHs	CFCs	NH3	warning	C2H3NO5	CO	NOx	CH4	SO2
16.25168	26.75003	8.23263	26.38933	-7.81667	7.34233	8.71223	1106.03566	112.01667	5.36740	63.76050	10.84079	0.00000	0.14013	9.07089	6.96781	10.09515	9.54383
25.71987	36.44392	7.68885	39.89360	22.37066	11.67286	8.06172	1196.52584	114.10479	10.05548	66.75462	7.88120	1.00000	0.13316	9.95565	8.08381	9.62124	10.31621
21.80134	50.20736	11.82781	51.84757	50.11861	9.62115	10.36038	1198.33363	-5.53715	11.04179	12.17080	8.77666	1.00000	4.11064	8.93855	9.81115	12.41929	11.93441
28.06306	57.88689	8.29354	44.18267	18.03496	10.69723	10.94853	1127.77741	-66.8499	7.68284	46.11566	9.83001	0.00000	0.16641	8.94355	6.46716	6.67649	9.30305
5.02581	38.42526	9.29261	42.28425	5.84752	11.49735	9.41144	1080.49233	-5.682	10.45408	36.49407	7.77997	1.00000	0.36643	9.65056	10.21656	9.01173	7.31678
17.05891	47.07924	8.97875	40.67502	42.35843	8.61222	8.68909	1063.39532	-71.05977	6.63597	43.15998	12.85377	0.00000	0.28689	9.47559	9.71356	9.10257	8.89799
15.21654	45.71601	8.60519	56.26107	51.62907	8.70480	10.37477	1090.56221	-0.74934	7.76266	56.41142	10.11846	0.00000	0.20659	7.64031	7.84594	7.80518	9.79996
9.87201	72.24300	12.08580	39.40170	40.42386	11.91989	8.68991	1157.85108	-3.53261	10.49104	41.29047	10.99482	1.00000	5.24618	11.22425	9.01093	10.82531	9.55519
22.32701	50.05335	6.36849	40.56314	35.06667	10.11647	8.78951	1100.68371	135.21667	8.88970	69.75314	7.35629	1.00000	0.08616	9.11203	11.04693	5.97596	8.69119
2.01785	66.90932	7.60405	46.97977	13.73417	10.34293	9.89435	1116.90215	-89.71472	8.38811	39.28815	11.06890	0.00000	0.08953	9.98977	8.21243	8.64098	9.53398
23.10801	67.58258	9.32257	45.30210	36.76639	11.82770	10.61531	1159.11458	3.47717	7.64655	50.08543	7.39625	1.00000	0.37786	7.14782	9.81218	9.49289	8.89060
8.77045	56.32813	9.91987	35.86845	10.10649	13.11740	11.72218	1171.56841	76.35484	11.99411	51.76678	12.65162	1.00000	0.66111	9.48984	9.45688	8.93970	9.04886
5.10650	30.21601	9.91005	49.22076	46.51872	11.17309	9.70797	1058.05383	86.00214	11.72522	36.12336	12.12021	1.00000	0.61394	9.31276	8.65790	7.96124	10.96591
10.33592	45.82878	8.40067	38.57903	36.92574	13.27379	8.40560	1131.29235	14.72443	11.53733	57.61295	13.33464	1.00000	0.18768	10.12801	8.20970	13.76465	10.05240
11.59762	55.74223	8.62290	45.24802	24.05979	10.81353	9.64105	1098.12066	77.40858	9.22750	57.98888	7.50086	1.00000	0.22557	8.71104	11.02149	7.88693	8.90233
18.68667	45.39080	8.45163	49.67182	40.64621	11.13760	12.39297	1141.20158	-73.97069	10.93228	73.23868	7.42303	1.00000	0.20508	9.08081	10.33169	8.12580	9.55463
10.99858	57.64506	10.40650	48.54260	40.60538	10.85758	10.79511	1141.96348	-73.75513	8.95019	56.50242	7.87353	1.00000	1.01299	8.90154	12.22159	8.56419	9.21200
34.97474	65.23263	6.34797	55.17552	50.56149	8.89598	10.09082	1134.17807	4.69889	7.23170	68.61968	11.28630	0.00000	0.06119	10.10526	10.44733	10.71819	9.36209
35.07991	52.65194	7.09023	37.19789	13.48082	9.70067	9.44546	1178.05428	-86.58208	13.00159	25.00003	8.52624	1.00000	0.09936		9.61226	8.57400	10.07900
8.63624	41.90645	11.42457	52.83789	6.46838	8.26021	7.61755	1076.31096	-73.26022	7.45861	34.55778	7.52162	0.00000	2.73719	9.23726	8.59885	8.18603	10.84441
13.89807	77.65282	6.69434	60.79544	48.06919	10.54041	8.21408	1091.78899	11.37703	8.73860	49.77368	10.54435	0.00000	0.06554	9.39456	7.65189	7.60642	9.34160
-6.17587	62.70318	11.76303	67.19022	51.65333	9.56040	10.50860	1134.51909	5.2875	10.75609	52.11880	9.44448	1.00000	3.89355	10.74588	8.87664	9.18304	8.62353
2.40177	53.81584	12.10169	61.07721	50.79205	9.27669	8.30569	1126.93936	-1.08593	9.92532	69.87045	5.86698	0.00000	5.37573	9.51223	3.77183	8.75315	
31.91745	21.17222	10.71287	48.12479	25.67927	11.53423	9.97146	1135.45433	-80.31727	8.79365	64.57733	11.68160	0.00000	1.38593	9.21394	6.32496	5.76770	9.76003
12.66090	61.01457	9.43500	28.57919	34.63915	11.32721	12.03520	1096.49890	-120.45794	10.20197	22.81895	7.15642	1.00000	0.42281	8.72845	9.51590	9.83260	8.89244
9.60478	38.67560	8.96604	47.67271	50.80019	11.24848	10.77167	1081.86507	7.20769	8.42610	35.68378	7.74371	1.00000	0.28351	9.65855	11.19967	7.92616	8.78074
6.29090	44.45837	7.68906	15.44950	35.82756	10.03901	8.64289	1146.04361	137.95378	8.54103	19.99510	11.15877	0.00000	0.12670	10.45729	8.85800	9.38253	7.38188
0.84590	86.60352	8.55026	50.31493	37.13548	11.82193		1070.05053	-3.67029	10.57419	74.99033	7.69262	1.00000	0.18411	7.44986	9.20636	9.08389	9.94441
2.90981	50.33303	9.84993	32.68964	-11.94306	10.02281	10.11704	1081.41301	-76.70944	10.12071	39.68066	9.26471	1.00000	0.58949	9.42421	11.84149	12.53011	8.41901
-0.49141	75.55067	12.02158	70.82990	11.84962	10.59119	9.47209	1192.24885	-86.19903	9.00371	57.65141	9.42254	1.00000	4.96102	8.66521	10.61306	10.11349	9.77685
13.02155	33.34687	7.78843	51.78934	-19.72806	11.12059	8.26297	1173.48514	-50.19556	9.57632	43.95043	8.11834	1.00000	0.13086	7.87690	10.03259	8.11469	9.15807
26.51356	44.20887	9.17369	52.16635	41.84364	10.47105	9.31709	1058.25447	-87.71255	10.65480	50.52170	10.49490	1.00000	0.35764	10.11712	12.37567	7.98172	8.99472
23.55563	46.89988	6.44166	37.35407	36.21544	9.36877	10.11793	1074.51356	65.93249	10.43584	55.73370	8.37125	1.00000	0.07703	10.60391	12.51408	5.02333	9.21085
6.16269		7.37945	54.87762	52.21099	10.26400	9.80354	1197.90844	7.02238	6.37098	44.75486	9.98685	0.00000	0.10883	9.50875	8.12647	7.88948	8.59304
5.69746	61.62028	10.40185	45.52396	25.66795	10.78279	8.44770	1082.40151	85.83636	9.38009	70.89262	10.47652	1.00000	1.00944	7.97950	11.69534	11.29939	7.53278
20.40946	56.63606	10.30413	51.54966	26.11527	6.89878	10.95296	1164.07231	86.59509	7.51716	61.37567	8.24626	1.00000	0.91144	8.41921	13.88686	8.09679	9.14188
20.88658	49.86177	8.95491	43.77639	-0.35817	9.77542	9.28059	1173.70565	42.54536	8.99486	56.86165	12.58844	0.00000	0.29908	9.98071	8.07087	8.69842	9.50772
25.34424	48.08980	8.76234	38.95959	52.71083	8.17023	7.56930	1084.10975	5.74861	8.75999	54.24512	11.64935	0.00000	0.27737	8.57554	7.26629	7.91742	10.10451
19.57495	47.38724	10.39732	27.44896	45.39402	9.03892	9.18774	1153.07552	9.29109	9.73807	77.08823	9.36175	1.00000	1.01522	8.79538	12.20163	10.89465	8.31208
33.44410	65.25290	9.66177	55.52936	8.62261	7.51670	8.78698	1084.01103	-70.20749	7.20346	11.01575	9.77555	0.00000	0.50394	9.49172	5.58493	10.10833	8.02266
13.77633	31.54786	8.98522	41.80837	17.06542	12.59939	10.70538	1115.60617	-96.72365	12.03380	52.56952	12.13726	1.00000	0.29296	8.82030	11.48643	12.13169	9.03063
22.75832	52.09590	12.18004	41.77241	-34.64966	9.91115	11.00675	1078.67429	-58.38341	11.22889	51.23143	9.55914	1.00000	5.82855	10.21971	10.76344	7.66262	8.19502
18.93320	64.12331	7.14387	74.03578	37.74615	10.09064	9.10899	1068.50112	-25.66689	10.55348	49.88002	8.01277	1.00000	0.11337	9.63870	11.82764	5.94165	9.14551
1.37130	40.74098	9.17920	29.59777	61.72744	11.46232	9.13159	1180.32673	17.10558	11.13427	49.59118	8.27120	0.00000	0.34408	9.96788	10.13628	9.13377	9.62604
-3.27652	48.01323	11.15826	45.76848	50.82709	8.42646	8.89644	1117.43965	6.9747	8.97868	41.61588	6.92969	0.00000	2.13045	9.28178	7.12306	10.45351	9.64942
26.06341	59.72946	7.23614	40.57926	-3.20333	11.06026	9.50776	1070.27752	-52.20639		61.03279	9.28003	1.00000	0.09530	10.01940	11.22563	6.56634	9.68937
19.58112	63.47830	6.75528	67.40646	54.03876	9.63109	9.40626	1106.54233	43.91385	11.43092	25.75744	6.06889	1.00000	0.06012	8.65748	9.23178	8.09410	9.51243
28.43906	65.94648	11.24386	34.31494	-14.66463	10.57742	9.21850	1133.93184	-52.35558	12.42145	53.27297	9.94328	1.00000	2.30269	8.76154	12.35026	7.09814	8.85193
14.06131	42.24679	4.39104	43.92177	53.51684	12.26404	10.41896	1122.09146	-113.3187	8.51281	55.23319	8.62708	0.00000	0.10847	9.69233	9.20160	10.09042	8.99357
23.55563	46.89988	6.44166	37.35407	36.21544	9.36877	10.11793	1074.51356	65.93249	10.43584	55.73370	8.37125	1.00000	0.07703	10.60391	12.51408	5.02333	9.21085
25.99667	47.43050	10.11240	39.68635	48.46458	8.48847	7.22532	1091.92744	9.22796	9.33138	54.11270	7.81245	0.00000	0.76328	9.05355	8.81948	11.54408	9.26169
23.59279	51.15264	8.12207	39.87669	11.93381	10.87778	7.75574	1061.52726	79.82979	9.97914	47.26703	8.04547	1.00000	0.14667	9.39339	11.74302	6.72973	9.02917
25.72418	35.49412	8.20491	41.41467	38.45598	11.25564	8.55712	1155.36917	48.87498	8.73410	53.72616	7.51742	1.00000	0.14364	7.95454	10.03525	8.32333	8.47556
24.24266	29.46397	9.15143	52.42813	23.0072	10.13526	9.08898	1064.89854	-82.4017	10.64231	55.07071	11.22158	0.00000	0.35016	7.94426	6.67199	7.78660	9.62889
27.12423	40.99532	8.36499	40.98397	36.21544	11.02836	8.77896	1129.62700	65.93249	7.42478	45.41914	10.51678	0.00000	0.14815	9.42896	8.29757	7.07967	9.29639
5.91878	51.05486	11.47251	36.31765	40.53123	8.17880	10.55131	1161.83874	17.58522	9.50380	43.65836	7.09136	0.00000	2.88860	8.86992	5.55484	11.15737	9.01832
10.99423	32.42498	9.26462	21.73533	39.22493	13.44047	10.38380	1066.48216	42.85693	12.61170	48.93136	13.29184	1.00000	0.36624	7.90657	7.76876	8.39581	8.22288
21.80714	52.54014	7.05705	45.63874	39.72943	9.51766	10.08035	1124.04192	-104.83192	12.21843	34.37399	7.89061	1.00000	0.06506	9.43077	10.13984	7.91247	9.99044
17.56219	55.32178	5.31221	48.25901	4.73245	9.26198	8.43334	1105.73523	-74.26419	10.87213	62.67658	7.45822	1.00000	0.04494	6.65056	11.62125	4.67077	9.12667
1.96007	69.79094	9.57358	64.96458	49.88307	10.67673	9.04206	1184.70242	-119.48568	11.06101	47.82895	6.95255	1.00000	0.49889	10.21473	11.04700	8.68895	7.93709
17.25642	41.58514	11.30692	41.59733	12.37169	9.78159	9.92908	1175.81401	123.62494	11.00637	42.35941	9.63023	1.00000	2.46633	8.47728	10.65162	11.03468	8.15397
14.57166	33.61502	6.65679	63.09247	34.95303	11.04572	9.35100	1058.48794	-120.43572	7.61362	46.13466	7.74170	1.00000	0.07696	9.09250	9.78747	7.14730	9.88822
4.70304	41.33856	9.18879	54.47168	52.71083	10.40911	10.99211	1173.11436	5.74861	11.66377	31.22478	9.51729	1.00000	0.36942	9.02470	13.39332	6.63080	9.20573
25.10717	46.65774	7.86585	44.16276	6.95194	13.48796	8.15482	1153.89800	121.96361	12.92522	68.70574	13.63202	1.00000	0.14347	8.17058	10.78350	9.08044	8.40558
3.86347	58.62400	6.50249	25.21854	32.65246	9.44388	10.76135	1116.48470	51.67462	7.15130	61.39888	10.17877	0.00000	0.04364	8.57079	8.89715	9.05615	9.65706
21.50227	32.23036	10.49190	71.97496	47.83333	8.17676	8.76098	1130.97731	59.6	8.31002	57.32365	8.54643	1.00000	1.09571	10.53965	14.12352	10.45893	8.50555
7.88995	41.66809	10.19302	48.36167	35.89972	10.21769	7.92979	1161.02206	14.51472	11.09729	38.00992	10.03739	1.00000	0.85981	9.48009	11.67445	9.25930	9.39903
5.28875	38.46220	7.77104	64.10754	36.06523	11.01731	9.45023	1177.94836	-119.01677	9.37152	56.42166	10.30805	0.00000	0.12787	9.05140	6.22938	7.65729	8.36591
4.51422	40.74023	8.49872	50.36810	9.57046	10.04487	10.36889	1109.53624	76.32756	7.44311		12.23562	0.00000	0.20636	8.81200	8.12192	7.30454	8.02732
13.72008	51.36616	9.53094	59.63578	-34.74785	10.18685	9.18527	1065.67487	-58.70072	8.84775	37.69480	10.04998	1.00000	0.48687	8.97488	12.54315	11.73614	9.27000
36.53564	46.91448	7.29331	44.57104	27.71809	11.22632	9.05121	1140.07146	-82.35176	7.92754	42.34836	9.85361	0.00000	0.10229	8.76912	8.48902	8.55391	9.55734
7.12099	50.48983	7.43915	44.06465	34.9	9.65155	10.65301	1144.51550	137.5	12.66000	71.04213	6.70928	1.00000	0.10240	10.45402	8.97497	9.06886	8.09997
27.13524	11.27871	12.49768	76.17474	50.72043	8.71580	9.97175	1126.64177	11.34046	9.30460	69.17333	6.00420	0.00000	7.97056	10.02858	5.59374	10.22036	9.95178
7.64182	34.41491	9.79543	65.71601	50.82709	12.41962	9.12537	1057.82061	6.9747	11.22469	42.99831	12.43408	1.00000	0.61238	8.67240	9.20160	7.67300	10.25601
23.35632	42.87335	10.32044	51.03544	23.29549	7.33148	9.04237	1173.16851	113.82465	8.17250	26.71473	7.83908	0.00000	0.95782	10.61036	10.84023	11.53795	11.42823
12.52340	73.94196	10.62836	35.56446	5.20856	5.97260	9.90444	1169.76418	-74.73584	7.45236	39.20135	7.03653	1.00000	1.27834	8.41674	14.89163	10.90198	10.19933
17.15593	66.58259	10.89965	53.68021	43.11667	8.44447	10.46289	1111.34630	1.6		56.86766	6.92829	0.00000	1.65592	10.61295	9.41720	11.32986	9.50471
11.82078	39.93942	6.34084	52.11298	5.20856	9.83657	8.61543	1192.66161	-74.73584	11.91396	58.22134	7.42546	1.00000	0.09289	9.07682	9.62162	7.30138	9.27772
9.46896	47.87292	4.41131	42.04778	32.52515	10.28497	10.09043	1150.91992	-93.75018	7.74902	64.51363	9.21031	0.00000	0.05054	9.56599	9.84980	10.36531	6.79913
5.01617	37.44539	11.45935	48.01959	54.39304	8.88299	7.19319	1120.87049	53.26023	8.68062	74.55764	6.48300	0.00000	2.83726	8.65713	5.46671	8.71981	6.51589
22.21036	39.89570	6.16037	59.95383	25.80565	10.32758	9.39157	1130.98180	68.49143	6.35200	26.18872	9.33242	0.00000	0.09494	10.29561	7.90605	7.89164	8.10413
20.43992	58.54864	10.60015	42.13525	41.55838	6.77386	8.10125	1183.61752	-81.56929	8.89069	40.83324	8.27727	0.00000	1.25502	9.59074	10.80685	14.02031	8.80623
16.51444	46.47449	8.52399	36.14259	42.62833	10.05950	8.25417	1188.12704	20.89389	6.42578	44.40922	10.11685	0.00000	0.21916	8.24708	7.09619	6.37985	9.10366
22.36408	59.49365	10.88172	38.74538	37.19723	12.36850	8.54523	1131.29747	122.05228	11.41734	25.63945	11.49565	1.00000	1.59902	10.46769	9.14260	11.24729	10.09408
12.25035	46.37997	12.20380	44.22076	48.46458	9.31101	9.78946	1176.26209	9.22796	9.36987	42.61086	9.28302	1.00000	5.96541	7.97331	8.50266	11.96703	9.22251
9.75001	77.06630	7.09168	41.26056	6.95194	10.25349	9.31798	1086.14428	121.96361	9.83768	83.35806	7.86618	1.00000	0.10137	9.91169	11.40271	6.35060	8.94364
11.59736	64.50744	10.72057	30.20366	32.35126	12.59091	9.96821	1155.54701	-95.30106	11.97740	52.46100	11.80279	1.00000	1.38363	11.48245	8.73028	9.19988	10.32303
10.86456	55.63276	5.79184	29.95866	46.75451	10.82062	11.31401	1178.19635	33.34864	7.25874	63.90336	9.85626	0.00000	0.07087	8.65163	9.37162	9.21160	7.57254
13.07718	51.38254	7.82942	57.10373	38.91817	9.38964	9.56005	1156.45700	-78.19444	6.99709	40.97103	10.38097	0.00000	0.13139	8.60671	7.61161	7.19468	9.29163
8.87084	33.49406	7.93571	57.19919	6.15038	10.49475	9.23326	1064.08765	6.83042	11.69234	49.58724	8.77103	1.00000	0.12249	9.48854	10.24991	8.40665	9.60132
26.47199	39.38182	7.40412	51.66905	53.53041	9.27072	9.43762	1134.03776	43.67663	12.52154	62.62181	9.05067	1.00000	0.10129	9.65190	12.22845	6.54873	9.52850
11.27289	74.57980	9.95045	53.91176	38.58894	11.22856	10.30667	1189.43999	-89.99038	8.32110	19.47780	10.40667	0.00000	0.65458	9.21327	5.62828	5.30602	8.73752
8.95630	45.10612	9.46961	31.12606	48.79325	9.48998	8.54831	1186.19543	2.29275	11.42119	39.73815	8.34549	1.00000	0.44878	9.15233	12.57125	8.04726	9.56984
25.01049	41.87285	10.98237	46.91582	17.54907	8.70377	8.82407	1129.60890	82.85749	7.82742	57.57422	8.49040	1.00000	1.78206	9.74262	12.95792	12.68261	7.70629
16.93037	48.08938	9.90218	38.97951	49.5099	11.88223	5.89331	1134.45310	6.74549	9.00684	84.50853	8.37368	1.00000	0.65682	10.17088	10.10980	9.85857	10.25041
10.60008	49.62208	7.39098	46.77111	34.15429	8.22241	9.41543	1135.49059	3.50309	7.94842	46.81370	10.44625	1.00000	0.08916	9.16957	14.03624	10.57568	8.07620
25.63189	48.12099	11.88203	36.59087	40.5576	8.47887	8.77049	1159.99966	-74.28459	9.40300	33.16741	5.98579	0.00000	4.31143	8.95022	9.14555	10.94059	8.90302
20.31755	53.20698	11.14968	52.51279	54.03876	12.41377	8.70619	1182.98842	43.91385	9.46619	11.92689	7.84455	1.00000	2.09305	10.15569	9.96606	10.79561	10.01868
6.97413	44.52703	8.13663	49.75330	49.5099	10.40597	9.94574	1102.03722	6.74549	10.17469	70.59145	12.33084	1.00000	0.15887	7.16202	8.86609	10.27818	10.50372
-5.40155	30.21067	8.04265	49.50223	55.62047	11.22631	8.87684	1135.29220	37.49338	10.81084	64.73940	9.02263	1.00000	0.15788	10.88423	10.38646	8.11046	8.52075
24.96240	67.03562	9.81697	27.74195	-19.72806	11.97439	7.53597	1116.38384	-50.19556	10.64287	33.79785	9.98079	1.00000	0.60756	7.19929	11.77330	8.21504	9.59193
0.46379	62.88095	5.82671	71.57441	45.75279	10.72958	10.17700	1094.27419	130.57211	10.36920	69.81778	7.25782	1.00000	0.08206	9.00271	9.76365	6.19976	9.43333
3.12053	57.23359	10.62628	42.17400	-11.94306	10.08792	10.12193	1158.59660	-76.70944	8.24111	61.01693	10.13206	1.00000	1.25826	8.89856	10.57861	11.26469	9.01712
18.28140	50.74184	8.83655	70.07437	18.65297	11.63234	10.35438	1099.36867	-72.09391	9.87585	60.58160	11.36120	0.00000	0.25101	10.35993	6.93425	7.25624	7.27836
24.78170	49.99767	5.43755	54.27431	12.18441	9.26130	11.18960	1192.80456	18.69303	9.44678	51.04249	7.94789	1.00000	0.06140	8.32315	10.76196	5.97761	8.18406
4.43033	61.65489	9.73553	48.97861	40.1675	8.18597	9.35773	1165.98811	34.37389	6.41861	37.91911	9.14598	0.00000	0.54650	7.73561	6.10515	10.37919	9.16581
31.09899	54.59891	8.64285	38.20718	32.54278	10.52938	9.40338	1090.90771	111.50861	9.39768	23.48867	11.53339	1.00000	0.21122	8.82175	12.13365	9.17135	8.05491
9.07276	28.72159	8.73896	69.53680	53.00974	12.37199	9.23733	1155.74461	-3.05814	13.21961	19.92417	12.65816	1.00000	0.24152	12.65218	11.53311	7.76054	8.85304
14.32708	56.67234	5.73510	44.65284	33.92946	10.41317	7.97121	1135.25947	-116.97725	8.11297	45.53531	6.83434	1.00000	0.04083	10.07136	8.55358	7.69334	9.38498
13.56988	45.50996	10.99660	40.34534	41.55947	9.36810	8.12921	1186.68056	14.66737	5.24395	37.56354	7.48346	0.00000	1.79782	9.56613	7.61528	5.23100	8.00383
6.84479	33.41485	10.16906	37.55740	48.98333	13.23783	8.27310	1112.59621	2.61667	16.30730	33.94934	12.36015	1.00000	0.82418	9.43066	9.17266	8.53867	10.91529
8.99920	50.30862	11.28024	39.45027	-33.38056	8.36356	8.62807	1118.98123	-56.52361	10.82608	70.36724	5.66993	0.00000	2.40609	8.25727	6.47116	13.16947	9.34009
18.88007	64.42246	9.21924		-7.54972	10.36976	9.60729	1187.44688	110.71639	9.62652	48.65437	10.74000	1.00000	0.35750	10.24253	12.03318	13.15525	10.04639
15.60450	74.76743	5.67843	72.92859	43.41949	9.30779	8.72363	1072.58140	77.0202	11.43775	32.06448	7.41214	1.00000	0.06225	9.00737	10.65442	5.99982	10.79475
18.99195	20.29381	9.64509	46.12512	52.71083	11.05917	9.25947	1154.23106	5.74861	9.34913	29.49137	11.08372	1.00000	0.50340	9.80637	11.76731	12.89250	9.81806
12.50500	39.76150	10.53275	67.10711	-5.41667	7.02404	8.69692	1173.35969	38.01667	7.57029	47.59734	8.22623	0.00000	1.15403	8.90243	10.36818	11.53232	7.61309
7.86569	64.19259	8.23066	64.23971	34.75856	13.44170	9.03874	1110.92366	136.13108	13.10609	55.06330	13.50688	1.00000	0.14943	8.66319	9.94989	9.46206	7.57446
19.99197	35.86121	8.45728	41.26417	40.72586	10.76222	10.39313	1173.80204	8.55552	10.23631	46.31119	8.35574	1.00000	0.20332	7.67920	11.81383	7.03145	8.64597
16.59451	66.51892	9.36127	65.01690	43.11667	11.48511	9.97916	1152.56254	1.6	9.19084	24.03611	8.68995	1.00000	0.41413	7.67264	11.10334	8.61256	8.45575
6.48745	14.12549	7.07464	49.04360	38.54491	9.81766	9.01492	1174.48499	-121.74052	11.92454	64.98168	10.11207	1.00000	0.10740	9.99147	12.25340		8.52048
13.12055	44.37575	8.96373	58.28177	50.75	10.39369	11.70656	1163.45628	2.25	12.49873	54.23001	9.22015	1.00000	0.26772	7.69539	10.25084	9.60171	8.58008
17.64335	67.26555	9.58301	52.90387	5.84752	11.25233	9.16326	1090.95846	-5.682	10.71924	34.21975	8.11014	1.00000	0.47815	10.45172	10.08915	9.78947	8.24598
16.81712	34.12841	11.24951	42.01237	18.03496	9.82474		1057.13612	-66.8499	8.70177	43.05513	7.11381	0.00000	2.33039	9.65026	3.34640		8.42153
23.45037	68.91510	8.02090	71.77922	40.53123	8.07851	9.04108	1141.27410	17.58522	7.07926	36.36148	10.37795	0.00000	0.14568	7.17842	8.71716	8.92298	8.93917
-3.27962	62.15223	8.60964	35.44529	27.9247	12.43633	8.74512	1173.93999	78.40102	8.50734	36.01731	8.44504	1.00000	0.22223	9.91186	7.22284	7.04215	9.89090
17.22085	27.10503	8.09988	58.53955	9.89206	8.84644	9.99128	1145.07323	43.38531	8.23428	42.23486	9.71220	1.00000	0.15576	9.54065	12.70280	15.91873	10.85297
23.81424	22.57304	8.51053	63.68210	52.09	12.71684	8.58100	1146.61192	5.23333	7.94748	56.19835	11.20134	0.00000	0.19866	8.18562	7.54675	7.05617	10.93176
19.65382	74.61195	9.35249	33.93669	37.19723	10.31277	7.00728	1180.65913	122.05228	10.80296	31.51922	10.39173	1.00000	0.39271	10.11337	13.60729	10.71803	9.84610
4.90065	68.31005	5.56546	40.55385	50.11861	9.98795	8.88600	1146.74384	-5.53715	10.04639	67.57128	8.42550	1.00000	0.06205	9.24296	10.44690	5.95111	10.50635
10.96392	65.04363	9.84366	61.98489	-28.44917	9.70651	8.47986	1074.88725	-52.2	11.25678	33.81618	10.31416	1.00000	0.61013	9.11664	11.65846	9.95129	9.23179
19.70573	54.62448	4.35806	46.91275	51.955	8.68931	10.25087	1149.46330	5.22778	11.19700	55.75744	7.26885	1.00000	0.04144	9.36852	12.00988	3.52846	7.76147
9.40660	26.40485	9.28877	41.01143	-8.05389	9.91455	9.12167	1137.66770	-34.88111	8.77529	68.64729	11.47740	0.00000	0.36335	8.85183	7.13811	8.10770	10.65272
10.47649	52.36953	8.21434	52.19618	50.56149	11.42968	8.32204	1058.12129	4.69889	11.24742	35.11618	7.52972	1.00000	0.14778	10.13302	9.35276	8.70177	8.80279
14.02755	56.15868	9.11100	61.43985	8.88649	11.51959	10.06005	1062.65624	2.59753	9.33148	50.76886	11.89530	0.00000	0.31751	11.20669	6.68058	7.29901	9.71768
18.76170	38.96838	8.75660	46.15418	-4.24444	10.44960	8.55038	1071.32519	-42.29444	9.25169	42.86488	10.68717	1.00000	0.24151	9.35737	13.66930	12.28703	10.12159
5.56547	71.14186	11.47296	29.19470	51.20219	10.23417	9.26343	1054.56650	7.36027	10.66586	57.19265	9.31220	1.00000	2.87034	10.10917	11.53346	13.72626	10.09057
17.30115	43.41172	8.93209	54.93495	23.07492	8.56175	9.96669	1180.49777	88.28637	6.39605	32.70756	10.53390	0.00000	0.26808	9.54022	8.07192	7.91603	8.87531
4.23041	41.03443	8.41808	54.57446	40.70995	10.96469	11.00599	1148.77744	0.57856	13.14885	42.89330	8.71818	1.00000	0.21217	10.79195	10.31498	8.48885	9.29282
4.94980	48.21503	10.69943	60.96006	40.82232	7.78586	7.96488	1050.35684	-74.15987	6.42266	54.75932	7.12840	0.00000	1.37517	9.71330	8.64091	9.15382	9.60288
16.88036	43.68403	6.91161	54.41038	43.82634	10.68466	9.89910	1122.90964	144.09638	11.52705	67.55740	9.02860	1.00000	0.07273	9.31820	11.60689	5.91648	10.52689
24.97694	61.19565	10.54517	40.47107	25.67927	9.69578	10.10488	1186.12721	-80.31727	9.17068	30.25146	7.19017	0.00000	1.16612	9.26033	6.54248		8.52590
-3.16640	40.86876	8.80952	50.73908	55.62047	6.60321	7.82033	1189.05327	37.49338	6.87187	72.99382	10.37134	0.00000	0.28123	8.98338	12.52453	12.60423	9.80696
25.89640	71.66326	9.75393	72.15607	-8.99167	5.87923	9.77234	1054.92582	125.21972	6.62787	48.86309	11.72662	0.00000	0.57554	9.56007	8.97538	9.79330	9.36169
23.15509	54.49614	7.64139	32.41520	51.08468	11.61324	8.08796	1066.85491	7.11393	11.80967	34.78712	12.63112	1.00000	0.10747	9.24668	10.00386	12.46264	9.00002
2.86846	68.28067	11.06189	64.40462	58.04254	8.21380	9.06631	1068.13786	65.27258	9.28821	27.45709	7.46672	0.00000	1.97127	8.31871	5.87203	11.24436	10.41973
3.00078	46.72509	7.78691	63.03717	43.83125	10.01417	9.04523	1158.79146	5.03586	9.44046	35.23949	8.14409	1.00000	0.13366	10.01148	11.21767	7.43710	8.30879
40.22401	37.38415	8.09405	75.72592	51.19139	11.55445	11.12722	1068.26753	6.51352	8.32206	56.72100	11.26010	0.00000	0.14313	9.27957	8.08621	7.49809	8.62486
17.88488	61.85393	8.14761	38.70792	52.14	11.03362	9.46031	1126.62476	5.58472	11.54475	70.34978	11.44861	1.00000	0.19463	9.98504	12.81189	9.86296	9.30294
9.04036	40.21569	8.62698	61.59354	10.61285	10.33900	8.35615	1195.08070	12.19458	7.23029	34.85517	10.86827	0.00000	0.20480	9.33146	7.85117	8.41298	8.54661
9.69276	59.19965	6.52741	28.51393	36.06386	9.64289	8.59906	1164.43422	4.62744	9.43910	50.71149	7.09946	1.00000	0.09308	9.53068	10.19428	7.23876	8.89560
11.12730	32.48101	7.18035	47.25731	32.54278	12.58586	10.03861	1068.87668	111.50861	7.80458	58.63913	10.12592	0.00000	0.09247	9.37449	8.46790	7.82648	9.35275
30.32249	38.42056	9.79820	37.32803	31.20176	9.97387	9.69853	1127.94387	29.91582	7.65161	46.89667	11.37722	0.00000	0.58073	9.26436	7.64109	7.88573	8.37527
