NH3	SO2	C2H3NO5	Pb	TEMP	latitude	CH4	O3	PRES	CO	PM10	longitude	H2CO	CFCs	warning	NOx	PAHs	PM2.5
8.06115	6.87845	0.22388	61.61814	28.55006	47.90771	3.69777	8.84638	1086.79318	8.43499	8.61931	106.88324	49.09751	62.89844	1.00000	8.17357	8.97481	9.03652
6.49527	7.97057	0.06653	54.83966	20.57510	8.56697	6.43635	7.58560	1064.06661	5.08779	5.20877	123.33471	51.00435	59.03944	1.00000	9.84299	9.26609	6.67765
8.28893	6.15573	0.07277	31.19794	8.12915	51.21667	7.41725	5.82253	1169.97790	6.56074	6.19614	6.26667	55.94414	47.86293	1.00000	5.87111	12.59742	6.33336
6.95201	6.51676	0.03983	48.00226	19.76511	34.31	7.05952	8.27038	1156.71670	5.97552	5.08447	-2.16	54.03841	51.31145	1.00000	9.28618	10.07460	6.55997
9.02884	7.99783	0.08163	44.35262	5.69619	10.66668	8.95688	8.86880	1102.46904	6.34064	7.11626	-61.51889	73.61690	47.63210	0.00000	9.05413	6.45290	7.25087
7.75609	6.22500	0.30477	50.32928	18.30330	51.64316	4.00276	9.77811	1079.03641	9.76092	9.03910	-0.36053	64.71826	49.76413	1.00000	6.56000	9.36814	6.76787
5.92849	7.99841	0.02855	65.26621	31.77141	16.06213	5.64473	8.52265	1093.60695	4.97907	5.29188	76.0586	42.86593	62.19695	1.00000	7.88940	8.25319	8.40707
7.23384	8.25385	0.05789	48.74639	14.10070	43.41949	8.86796	8.69700	1132.74878	3.41809	3.15898	77.0202	64.94818	47.24414	1.00000	10.32675	8.17671	6.98443
6.88266	7.76373	0.10203	37.07048	17.38843	45.78071	11.87991	11.84115	1150.36127	8.38822	7.47451	12.84052	54.38565	33.66767	0.00000	8.76130	2.75604	7.95217
6.81646	9.36180	0.04984	59.27223	17.88830	34.77453	7.75359	5.71378	1136.03921	2.25098	2.76817	-96.67834	42.82750	51.05852	1.00000	10.22056	9.81786	5.74821
7.27308	5.63162	0.38409	68.67331	19.91231	42.7392	9.41364	8.23882	1181.20042	9.03216	9.30181	-84.62081	52.05875	44.21298	0.00000	7.76990	5.29469	7.17338
6.48993	6.46143	0.05142	46.37576	5.44918	51.4781	8.19415	8.08632	1153.30215	6.20263	5.64369	57.3552	26.63227	62.12939	0.00000	9.43801	5.97264	6.23794
6.73718	7.75493	0.15785	40.37147	-0.16925	-33.59217	4.92318	10.24107	1057.51018	8.67866	8.20094	-70.6996	56.97767	39.53872	1.00000	9.43767	8.55842	7.60020
7.77071	8.18575	0.61618	40.92646	11.88072	32.5007	8.50667	10.96018	1140.27072	7.27624	9.83952	-94.74049	65.68062	75.20587	0.00000	6.66991	3.34252	7.23482
9.15713	6.63564	0.34943	56.04727	7.30110	52.21099	9.79164	10.71575	1199.44403	7.90034	9.19527	7.02238	57.40311	48.01145	0.00000	10.58505	5.17513	6.77035
10.26037	8.38955	0.16544	43.10296	1.31253	50.75932	6.30603	6.24883	1068.00607	4.75014	8.45732	25.34244	58.06485	54.13768	1.00000	6.86429	8.71251	5.52221
7.63436	7.77975	0.19856	67.71280	11.23124	17.34769	7.16771	5.02609	1151.25161	3.27886	8.45365	78.55757	50.22482	56.46085	1.00000	10.11185	7.40165	7.22830
6.57375	6.58884	0.06294	61.60551	16.76729	51.26	11.03687	9.33681	1153.91409	2.09968	2.49950	-2.1875	34.36768	60.14862	1.00000	12.46860	5.53062	6.74741
6.77498	6.85900	0.07742	54.23874	9.55730	12.25282	9.29980	8.80349	1189.44533	6.68405	6.81513	79.41727	59.05528	51.83286	0.00000	8.94089	6.51268	6.35032
8.52500	9.28622	0.04356	19.79820	29.96452	41.6764	9.47111	8.47094	1103.54685	6.30669	5.14967	-91.58045	55.04478	39.46646	0.00000	8.55636	4.96886	6.24076
5.61379	6.27294	0.35935	48.14974	22.75665	20.28527	11.80199	8.67618	1106.75744	7.57892	9.22128	-103.42897	68.96381	61.07373	0.00000	9.78728	8.87642	5.73566
6.67350	6.85251	1.28488	51.14003	3.84932	43.32393	9.30748	9.20132	1072.80653	6.82660	10.61928	5.4584	41.14920	58.42770	0.00000	9.13124	4.39023	6.71444
8.05565	7.25512	1.11552	45.41844	-0.62553	-5.85746	9.84427	7.74208	1062.91958	6.40907	10.49058	144.23058	52.21143	44.05947	1.00000	7.25904	7.92292	6.02290
5.70704	6.59043	0.10116	56.09764	17.61974	41.9001	8.19213	9.32602	1155.67609	5.92709	7.44376	-71.08977	81.46691	56.54271	0.00000	7.55560	7.14374	7.20633
7.51894	6.86588	0.15603	40.71186	19.62768	37.56667	8.45126	8.55901	1172.32701	10.38070	8.18747	140.11667	54.09656	23.39331	0.00000	8.36244	6.59693	5.19034
7.71411	8.05204	0.07531	49.94087	8.00129	10.58806	6.63837	8.23638	1192.18679	5.31784	6.29749	77.24779	60.25960	61.85885	1.00000	8.65591	6.94167	6.95644
6.05126	8.58508	0.04490	66.30733	6.51080	50.75767	7.60209	7.24367	1074.50590	3.27704	3.47218	-1.5443	82.18207	58.22532	1.00000	9.54388	8.79184	7.48083
7.91200	7.05097	0.37915	48.50518	3.01342	46.75451	8.71052	9.73429	1170.91047	6.16252	9.34254	33.34864	68.82462	56.71634	0.00000	8.74461	7.55730	7.96759
6.98379	6.08256	0.06263	52.41326	3.57481	-19.65	8.21337	8.62581	1107.76277	8.44318	5.52368	47.31667	66.86540	54.11420	0.00000	8.09485	7.10498	7.44758
6.94305	8.31197	0.36567	67.61275	21.56688	42	10.10041	5.32987	1071.64561	7.97389	9.27767	21.32778	69.41196	28.57926	1.00000	10.05004	8.09008	8.14780
7.54363	6.00888	0.72730	49.32173	10.69021	-44.39672	8.76992	9.79997	1149.95380	8.58520	10.03371	171.25364	68.00860	49.23324	0.00000	8.85086	5.02550	8.74664
6.78865	6.64852	0.02076	64.53617	25.30361	-20.87306	7.44665	7.25975	1077.94013	3.59181	3.84009	-48.29694	56.01823	33.91339	1.00000	9.75956	8.80469	7.15933
7.78582	6.26216	0.10405	35.21010	10.97047	31.71667	11.37457	8.42742	1073.06245	10.20831	7.76608	73.38333	74.71805	71.38142	0.00000	10.40632	6.41019	6.61725
6.17816	6.72133	0.19630	72.56460	8.10526	33.08014	7.83175	4.30071	1192.86665	4.93729	8.42825	-83.2321	60.89571	35.47950	1.00000	11.34063	8.31465	10.03550
8.98308	8.66973	0.61408	49.42237	1.77102	47.4943	10.29930	7.73554	1137.19411	10.46027	9.87230	-122.24092	45.20190	47.57919	0.00000	8.83395	5.68241	8.49707
8.42321	7.99600	0.05880	33.60430	8.07731	36.20829	6.71701	9.01874	1147.17867	5.26314	4.48476	-115.98391	52.62927	54.13471	1.00000	7.64970	9.19865	8.16999
7.22903	8.67054	0.13885	40.92640	17.90991	35.50056	5.33880	9.46575	1191.91273	8.49402	7.75792	117.63083	54.98742	39.11591	1.00000	7.84292	9.46691	9.34927
6.75882	7.04582	0.54646	75.01421	26.04759	-8.76194	10.55714	6.89677	1066.24004	5.28832	9.70285	-63.90389	43.28586	46.27837	1.00000	8.70442	8.52579	5.80169
6.33041	7.42515	0.10170	40.81483	-2.23945	-23.7975	9.80540	7.91373	1087.44680	7.01626	7.16117	-48.59278		38.79523	0.00000	10.55995	7.07186	6.55237
7.38088	5.71329	0.05827	48.13485	18.15442	3.3285	10.75640	9.64239	1148.97517	7.18662	6.94060	99.1625	33.45404	50.52192	0.00000	9.86317	5.32207	8.51028
6.96366	6.24912	0.15730	74.32821	21.44552	7.06273	9.66724	5.38370	1192.56961	6.62332	8.28650	-1.4001	61.11852	51.26298	1.00000	9.16292	11.01662	6.43742
7.52268	8.23604	0.28821	59.92920	18.65588	52.61131	9.45059	6.47080	1160.82388	6.35312	9.09549	13.31783	44.31357	31.46897	1.00000	9.08458	7.24415	7.15973
8.29486	6.71613	0.15223	58.02520	5.20993	40.55851	4.98385	9.54376	1067.30852	9.10651	8.07081	17.80774	57.82661	72.78080	0.00000	6.36760	9.86015	8.32832
8.25419	6.83728	0.10368	52.94264	34.17238	52.71083	7.53188	7.32288	1144.67140	10.60380	7.76405	5.74861	68.00172	69.50303	0.00000	6.69391	6.93362	6.32419
6.50483	7.18127	0.17262	50.96217	1.91310	38.06084	10.18547	10.57915	1117.39159	8.23173	8.46137	-97.92977	47.13624	26.94749	0.00000	8.26982	3.85452	8.20111
8.20028	7.06921	0.37428	54.66385	11.77359	50.56149	9.08836	9.58166	1127.75079	7.55497	9.29835	4.69889	62.41330	56.03523	0.00000	8.39005	4.36488	6.73569
7.41151	7.14664	0.07592	38.80825	16.82145	-21.98333	4.07999	7.54449	1132.78501	6.18545	6.70664	16.91667	60.39393	58.27668	1.00000	10.10908	9.47385	8.67610
7.28681	7.18666	0.16740	36.41707	19.21082	34.09611	10.57111	7.75271	1096.62265	8.01030	8.21810	-118.10583	44.20558	60.46296	0.00000	6.54854	8.23788	8.88546
7.44343	8.29939	0.06041	82.44440	21.25960	-21.98333	9.79242	10.51043	1063.37379	6.95817	6.82481	16.91667	49.26789	46.41695	0.00000	10.38508	5.88359	7.87555
7.68429	6.61507	0.05217	41.00660	-2.76963	42.93369	6.41008	9.64397	1154.81246	6.29129	6.25867	-72.27814	57.74977	47.20784	1.00000	7.27012	7.24371	8.99006
7.54877	6.74661	0.30187	56.76607	10.73767	41.16704	6.97063	4.98445	1149.17805	6.51921	9.01638	-73.20483	82.15485	66.82934	1.00000	9.21868	8.90211	9.42523
7.61147	6.51102	0.09064	43.21436	23.72962	14.62578	4.12817	8.25685	1090.53670	8.02838	7.57379	121.12251	53.08734	51.99363	1.00000	6.79580	10.50732	6.43415
7.26901	7.65976	0.01675	50.80327	11.21844	-5.85746	7.65325	8.18690	1056.33249	5.16199	4.34310	144.23058	71.68347	34.76985	1.00000	6.45419	9.41770	6.06527
6.71356	7.39239	0.12658	35.82107	7.12714	36.46917	11.16139	8.35640	1102.03298	7.04073	7.81348	10.78222	68.76439	42.87028	0.00000	9.15468	8.41525	5.70675
7.54707	7.86485	0.15600	43.97457	19.43166	22.83957	3.42503	9.70465	1088.56208	7.00295	8.24534	91.84128	59.99175	66.56712	1.00000	7.22975	6.26532	6.39323
9.16546	6.20918	0.07217	49.17725	3.70171	50.72043	8.50182	8.80260	1115.42534	5.74108	6.03865	11.34046	47.19743	58.03845	0.00000	7.53336	6.38768	7.70801
7.82012	8.38373	0.10114	70.69126	24.14335	45.44694	8.39890	5.60417	1132.13577	6.17464	7.07075	8.62118	76.45148	59.66075	1.00000	8.36041	9.44167	7.18693
7.19635	8.04296	0.67512	62.22782	9.89301	44.22639	8.74503	9.59307	1112.86315	8.27261	9.94452	22.53083	47.44338	58.06316	0.00000	7.45929	4.11360	6.72671
5.39989	7.76209	0.09704	51.87802	20.31902	35.8	11.39108	7.93506	1103.49571	10.89262	6.03350	137.23333	52.26288	51.95598	1.00000	4.68345	10.26886	6.23231
7.90324	6.29379	0.06933	43.53614	10.85913	50.86079	6.33997	9.35391	1100.06202	6.52540	5.81244	17.4674	48.59912	44.99610	1.00000	6.32739	8.63429	7.18390
7.28886	8.59609	0.12170	50.04656	15.52482	24.05979	10.74698	8.78025	1053.56489	7.32640	8.10001	77.40858	42.68964	37.74172	0.00000	7.74209	8.99516	5.32071
8.51346	6.94753	0.06005	60.56334	32.69056	51.39323	9.39387	4.75062	1059.02665	7.90854	6.56100	0.47713	76.07752	41.00778	1.00000	9.42705	10.23802	8.53627
5.59452	9.02460	0.06396	60.22848	21.19882	38.45598	5.16487	9.48468	1184.38387	6.45749	6.57724	48.87498	59.56137	44.98600	1.00000	9.42628	7.97851	7.50715
5.51038	8.29955	0.08285	24.04179	4.99109	45.99194	10.70457	6.86034	1085.60354	8.32423	6.72616	29.41824	55.32288	41.24422	1.00000	6.51639	11.53484	8.81156
10.20178	6.65234	0.17728	47.01482	16.89617	22.19303	9.09805	8.02668	1114.54441	7.96138	8.62195	88.18466	49.16596	48.18109	0.00000	8.34198	4.74349	4.79815
6.46198	6.85649	0.04310	53.61769	3.22905	17.34769	4.46524	8.66117	1140.62641	6.57017	6.51804	78.55757	71.71553	71.86588	1.00000	7.10257	8.80459	9.03064
7.99625	7.60130	0.08218	64.67189	7.85631	19.32889	5.95954	9.05335	1193.62002	6.13837	7.05058	-99.32556	62.02060	47.79568	1.00000	5.68732	6.17675	7.89306
7.21872	6.64593	0.20527	59.32480	0.67786	-6.48167	11.05730	8.92248	1051.10892	7.51497	8.61931	106.85417	53.94362	50.09130	0.00000	8.63540	8.75373	6.42260
8.29084	9.18391	0.00719	62.88081	41.24179	38.96667	6.39953	8.12372	1197.03562	6.83639	6.16515	-0.18333	36.90118	49.56997	1.00000	9.94409	10.19939	4.64816
7.49811	6.24978	0.25268	65.85909	2.84502	36.24624	9.57627	10.43490	1130.30714	8.28264	8.90187	139.07204	45.50724	56.86599	0.00000	7.51380	3.48830	7.45000
8.27738	7.08232	0.02611	48.01464	12.50630	50.18545	6.12540	9.33840	1142.51003	5.08791	5.37011	27.06365	50.15055	52.72188	1.00000	8.34534	7.51619	9.41505
7.90437	8.48421	0.06448	58.08195	18.02168	53.46506	4.50575	9.71184	1173.09068	7.26664	6.83471	-1.47217	35.85492	52.34997	1.00000	8.64156	8.99125	7.90122
8.52713	7.40035	0.07870	48.02880	17.62403	17.30858	9.00641	7.66558	1056.54460	9.75431	7.21407	97.01124	55.88905	47.42180	0.00000	8.15732	6.38851	7.28656
6.42977	8.26531	0.02871	46.49163	4.97682	53.78333	8.71660	8.13609	1094.66998	6.74294	5.51901	-1.06667	58.53152	29.61210	0.00000	8.75743	6.68819	5.89792
6.84731	6.87560	0.04145	51.10481	-0.47455	50.75932	7.83132	7.98878	1181.42877	5.60041	4.68339	25.34244	59.85029	36.69151	0.00000	9.78839	4.67301	8.36190
5.62826	5.88631	0.05582	83.10154	19.91847	43.32393	11.70817	7.54557	1185.55668	7.68203	5.74037	5.4584	40.29170	50.46300	0.00000	9.85541	6.91411	6.75664
8.03451	7.77504	0.05710	62.43400	27.74947	53.30972	7.12776	8.95834	1160.49604	5.86355	5.18523	83.62389	61.71439	53.63145	1.00000	6.35384	8.58014	8.38701
7.82638	6.85105	0.44169	63.28656	6.85738	11.00599	3.53045	10.37396	1085.17128	9.23962	9.42073	77.5609	53.69136	52.51322	1.00000	8.60807	7.78369	7.00754
6.81404	6.97540	0.37105	70.02752	16.97097	45.69558	7.35469	7.19622	1091.66769	7.18395	9.32636	4.7934	27.32134	53.76828	1.00000	5.64325	9.05588	6.23114
4.48913	8.12430	0.09320	48.45324	10.30875	-23.85972	9.23726	8.67889	1104.55558	5.47028	6.62629	35.34722	31.05033	50.55955	0.00000	9.50406	5.59977	7.52910
8.61229	8.44949	2.51386	32.35640	30.72714	10.7375	10.21689	7.83717	1170.99572	8.71056	11.30675	122.9666	53.84077	62.34150	1.00000	6.40112	9.38169	8.67555
5.96304	8.01541	0.16393	39.09552	12.55700	18.42745	7.78815	8.04732	1092.35613	6.85558	8.31064	-67.15407	32.45393	46.81868	0.00000	9.85721	6.43340	9.58432
7.43512	7.17360	0.03520	40.33403	8.18323	42.7392	7.38330	7.20964	1093.18753	4.78235	4.24198	-84.62081	51.22149		1.00000	9.39591	10.13559	8.04981
8.01430	5.36533	1.10909	34.06091	21.10217	41.6764	7.30916	6.48125	1062.55944	5.71240	10.46169	-91.58045	58.86575	70.74842	1.00000	7.74321	8.29166	5.45041
8.79132	6.25992	0.54262	82.59733	0.86995	7.50251	9.62327	9.77058	1147.43738	8.25301	9.73359	5.06258	66.53905	32.15443	0.00000	8.44779	4.31763	9.06854
6.49258	6.94835	0.07476	45.97431	20.29831	-26.93366	8.26782	8.80410	1072.90638	6.63909	6.44888	29.24152	45.97661	46.92146	0.00000	8.16248	6.84178	8.00835
6.53436	9.64729	0.11106	39.90045	15.50871	46.7055	7.14575	8.75745	1178.90369	7.63893	7.94076	38.2739	46.11046	48.71251	0.00000	8.03029	6.15970	5.81983
7.77881	7.03174	0.06348	41.43997	5.93989	50.18545	9.17962	8.51637	1194.28819	6.75453	6.76398	27.06365	54.58469	60.73135	0.00000	8.07804	7.75003	7.53794
8.53284	7.07699	0.41266	42.10865	2.97545	41.94175	8.58633	5.77182	1133.29562	5.87561	9.37503	123.50266	68.44151	47.95129	1.00000	9.17813	8.29921	8.56378
8.06769	6.32751	0.09246	60.62129	7.87128	-6.91806	6.20948	9.79739	1126.91570	6.77324	7.36857	106.92667	67.76458	58.48111	1.00000	9.40662	6.26004	6.61950
8.68725	5.85688	0.19705	65.31287	8.32580	36.75965	7.48849	8.15348	1178.94387	9.28009	8.43246	137.36215	49.80866	44.91160	0.00000	8.97109	7.32761	7.20626
6.44213	6.77806	0.13009	41.20605	34.95562	18.87813	9.60496	8.50717	1166.70899	6.66800	7.73871	72.93924	68.62090	52.09546	0.00000	8.09779	8.41739	8.72559
8.99971	8.76484	0.16484	53.02227	10.87439	11.93381	8.02315	4.66518	1096.99512	6.97958	8.06009	79.82979	66.78641	73.44728	1.00000	9.15070	11.14886	6.96689
7.06573	7.40611	0.05423	27.96126	34.40163	35.20889	11.73345	11.12266	1133.18424	9.13252	5.92609	111.73861	62.56355	70.32356	0.00000	9.50537	5.11798	7.69115
7.47458	7.90741	0.55309	54.35268	8.65782	53.14657	10.19076	5.72643	1060.83595	6.87185	9.74952	140.72287	45.40696	68.78967	1.00000	9.92061	9.40341	6.12861
5.32301	7.83042	0.11947	45.91638	9.54975	19.30157	8.22376	8.61906	1122.15471	7.94979	7.41203	72.85107	56.99838	49.58747	0.00000	8.75424	6.72577	6.53542
7.00810	7.98310	1.14311	29.22259	22.77087	51.20219	7.22761	5.94256	1172.40601	5.05340	10.50061	7.36027	35.14737	60.13484	1.00000	8.82404	7.80257	8.13647
8.63764	6.61053	0.30007	75.02777	5.06868	68.79833	9.12532	6.93362	1057.21255	7.30258	9.00172	16.54165	50.80086	31.12687	1.00000	6.94097	10.67220	6.13387
7.07490	7.54000	0.09072	59.57495	12.67394	44.89784	6.00057	9.89638	1112.10073	7.79985	7.61343	8.86374	47.19132	57.82266	1.00000	7.69420	7.29457	7.60947
6.99128	6.97731	0.94149	41.73058	22.18145	53.00974	9.95377	7.09614	1076.60576	8.21474	10.29429	-3.05814	77.19577	45.78660	1.00000	7.74175	8.51153	7.63577
8.41825	7.30927	0.05518	78.27400	24.96614	18.00747	6.77239	7.55464	1192.50558	5.13621	5.31866	-76.78319	54.34857	57.95548	1.00000	8.77379	8.93010	6.22349
7.98299	5.89447	0.46581	70.83298	1.67180	33.93113	8.45624	7.14383	1103.21685	9.33470	9.53531	-117.54866	57.69498	57.73340	0.00000	8.48654	7.14356	8.45506
8.98049	7.69432	0.32946	30.88402	13.65139	53.7446	9.37304	5.97132	1181.95311	4.45206	9.12800	-0.33525	41.90646	53.51699	1.00000	9.22365	9.33772	7.50598
8.12501	8.35831	0.04976	45.34272	20.21255	25.66795	8.87549	7.35379	1198.11302	1.67155	2.31793	85.83636	46.27212	47.58201	1.00000	8.57096	7.27067	8.83641
6.42628	7.78918	0.04103	65.89295	10.67078	53.37596	5.01680	8.20267	1125.59705	6.52450	5.85943	51.3452	79.99488	68.51685	1.00000	9.35649	10.94907	6.68164
7.40170	5.22870	2.18199	55.30646	17.39211	43.71032	7.04961	8.46076	1072.34437	8.81383	11.17789	-1.05366	75.64250	53.86380	0.00000	7.89763	5.82995	7.71041
7.47454	7.64549	0.06668	67.10039	30.85986	50.23019	5.69845	8.18134	1139.71669	4.19452	3.40950	8.77155	45.96457	44.33529	0.00000	7.13247	4.46097	7.55346
7.07786	6.94189	0.14725	34.10762	29.23069	25.66795	10.03626	10.68238	1192.76931	7.84106	7.91968	85.83636	60.93771	64.56771	0.00000	9.51052	4.66262	6.77673
6.35274	6.22795	0.07511	26.50570	30.33292	49.5099	8.18994	6.75417	1084.45630	5.76925	6.98898	6.74549	67.43679	53.38310	1.00000	7.51315	6.56658	6.45465
7.11117	7.76828	0.07252	60.19607	15.49582	41.27621	7.16356	8.97497	1092.18457	4.65561	6.18702	-72.86843	43.26064	68.39526	0.00000	8.38913	5.29367	7.39501
8.93852	7.92186	0.09560	40.52468	14.76329	40.87363	9.38421	5.37973	1081.08911	7.44876	7.61553	14.34085	48.29174	37.42079	1.00000	8.29057	11.43330	7.01900
6.78307	6.75145	0.08030	66.70841	15.87041	51.08468	7.53071	10.76322	1142.10641	7.48678	6.98592	7.11393	41.89647	49.57258	1.00000	9.50739	6.95181	6.22515
7.58869	6.73975	2.69500	51.46241	23.50520	31.64615	5.74015	5.15857	1124.25911	3.07761	11.38292	120.74221	43.89612	52.30863	1.00000	10.89821	5.17420	7.29532
6.77901	8.06847	0.06253	37.16537	4.04987	52.48173	8.28496	5.61971	1073.14590	6.47244	6.62548	-2.12139	66.89413	78.51751	1.00000	8.04380	9.04992	6.17213
6.68065	8.41724	0.40533	54.65105	14.50488	57.47908	5.58781	3.97493	1140.18478	1.61196	9.35699	-4.22398	44.31433	64.16457	1.00000	11.02355	8.97717	7.35877
7.09822	6.09997	0.06046	70.08716	16.10693	14.37395	7.80944	9.05149	1192.17098	6.31396	5.44289	100.48528	49.57153	39.79248	0.00000	7.89966	5.75142	8.30658
7.43348	8.23089	1.02971	25.33344	21.02094	51.14942	9.15346	5.33871	1148.61526	5.45535	10.36718	15.00835	47.86103	48.22963	1.00000	10.26346	8.78236	7.43657
7.32909	6.39927	0.67355	47.73151	25.03932	5.6561	7.60432	7.13647	1163.83748	9.13359	9.95422	-75.87877	51.77349	47.25108	0.00000	9.24588	7.13125	7.28439
9.96398	5.32453	0.07311	43.88326	12.89975	19.04222	5.62302	9.38749	1194.54151	6.61885	6.25820	-98.11889	65.11934	71.74644	1.00000	7.62783	8.57716	6.84718
6.93015	6.75686	0.08409	30.00653	20.10663	38.55632	12.05384	9.58004	1136.63534	7.83654	6.64151	69.01354	50.73901	32.46106	0.00000	10.73128	5.18064	6.67513
8.49485	8.17323	0.27338	59.81911	23.05276	6.46346	12.01354	9.25671	1094.55036	7.97685	8.94821	-2.31938	29.80002	49.24362	0.00000	7.43409	9.29189	8.59629
10.53837	6.34160	0.04773	60.78971	18.15952	-30.60106	6.56718	6.55669	1104.71892	3.66022	4.18462	-71.19901	58.71413	53.80601	1.00000	8.26188	9.39755	7.77930
6.52108	5.86388	0.18924	65.77934	28.67477	43.50891	9.91823	11.34205	1161.87363	7.34630	8.45861	16.43915	60.50337	47.93821	0.00000	9.67838	4.73051	6.21765
7.47197	6.31231	0.07242	33.90741	7.53197	9.3337	11.90964	7.99374	1057.92070	7.82127	7.28230	122.8637	51.46370	52.45117	0.00000	8.82905	9.03807	7.98598
7.26071	8.09037	0.03057	44.96467	31.01077	33.37526	8.85889	8.01403	1102.53641	10.46878	6.01292	74.3092	28.46315	48.79377	0.00000	8.96810	7.67041	6.79685
6.49912	8.12695	0.61712	61.46977	43.09681	40.93121	7.84285	5.76484	1120.60839	10.68451	9.87038	-73.89875	61.75291	54.34827	0.00000	8.56981	7.47405	7.40193
7.17939	8.10231	0.05113	53.27109	5.88796	15.46063	6.65416	8.30856	1157.42563	5.36705	5.12622	99.89166	58.57045	71.94570	1.00000	7.73645	8.68988	7.90022
6.69868	6.32598	0.16350	38.94158	12.32139	50.9803	4.62163	8.74833	1109.92086	6.78209	8.00242	11.32903	50.55355	58.14362	1.00000	8.35172	6.69011	5.86651
9.39544	10.34264	0.03172	65.72023	18.00018	45.49428	6.72020	7.65368	1054.92995	5.01790	4.38931	-122.86705	65.93957	50.60958	1.00000	9.57414	10.30918	6.63011
8.65561	7.53212	0.05063	50.97017	15.84319	41.66394	7.66687	4.07117	1157.01280	4.57338	5.22950	-83.55521	50.15989	46.38592	1.00000	8.96187	11.64841	9.95011
6.97220	8.90939		76.18113	26.37182	18.65297	8.59091	8.53363	1185.27414	7.84231	10.80603	-72.09391	67.88446	51.14207	0.00000	8.97055	5.08325	8.15431
7.87759	7.08957	0.05064	57.58735	14.32928	35.6803	6.37003	5.82545	1108.65900	5.36391	6.61164	51.0193	69.01721	44.97690	1.00000	8.09268	6.43193	9.00953
7.53620	6.90700	0.58394	66.97518	16.31873	4.94273	7.32670	9.12536	1122.40224	9.99778	9.77337	15.87735	66.71593	39.07360	0.00000	6.53326	5.21127	7.64640
7.46089	9.01911	2.26470	48.67652	15.13616	41.91886	8.33629	5.78666	1064.91726	4.68296	11.20778	8.73812	82.00673	38.65070	1.00000	9.67568	8.04239	5.15919
7.51073	7.45301	0.09601	54.30029	0.90803	45.99194	7.93657	8.93420	1084.45777	5.72975	6.09214	29.41824	57.84903	32.07602	0.00000	7.98620	5.89224	7.54815
7.83945	6.81548	0.06594	39.25558	9.91224	60.02427	8.59427	8.75508	1139.45551	4.85622	6.52999	30.28491	69.06052	38.00452	0.00000	8.30751	6.05489	6.65403
8.25862	6.82964	0.07835	39.58736	6.80416	41.9001	9.30543	9.57179	1126.63651	3.68697	2.80521	-71.08977	47.75169	46.87868	1.00000	7.69168	8.03123	5.43176
9.48763	8.19458	0.07117	47.26767	19.97707	31.20176	5.67892	8.99275	1163.55724	3.97801	4.92322	29.91582	52.73196	45.38055	0.00000	8.48353	3.74606	7.42355
7.94688	8.40051	0.05687	64.10920	9.63587	15.73628	10.96737	8.33124	1056.01930	7.27085	4.96026	75.96976	50.99982	18.05886	0.00000	8.26278	5.65686	7.93894
9.35275	5.46429	0.06767	51.38351	24.42274	47.92526	6.23715	9.25371	1090.31075	6.03061	6.51886	-97.03285	35.40316	48.12345	1.00000	10.65482	7.36450	7.72171
7.46801	7.49950	0.03909	72.34397	10.16892	51.955	6.97034	6.78709	1137.74406	3.56797	2.88499	5.22778	30.86835	37.86291	1.00000	8.73070	11.32647	7.12793
7.62096	7.24610	0.06284	46.82765	18.56470	34.75856	5.12942	8.75495	1114.55409	6.46081	6.27363	136.13108	60.63618	45.00123	1.00000	8.61973	9.17041	7.61754
5.30447	7.70730	0.07049	67.01417	30.08472	55.75556	11.89578	8.29156	1110.34442	8.98382	6.31601	60.70278	63.46134	31.69430	0.00000	7.91188	8.35316	7.02534
6.95619	8.61332	0.04873	36.32024	-1.45379	42.67164	7.68740	5.97131	1085.58516	10.07751	5.20874	14.01481	54.43630	20.15518	0.00000	8.73477	9.19846	6.83654
8.56991	6.42807	0.65054	38.61320	18.69362	36.21544	11.07303	9.34411	1153.25407	9.05414	9.89994	65.93249	42.35222	72.30691	1.00000	11.37730	5.39161	6.46151
7.70881	6.28223	0.09897	34.95798	23.25595	33.37526	6.98056	9.52583	1085.59295	6.02305	6.51404	74.3092	68.41001	53.81037	0.00000	6.42809	6.84150	7.09924
7.98611	8.37120	0.03511	62.26956	3.73420	3.02013	9.58747	6.29119	1150.43269	2.38771	1.71944	30.91105	51.27063	35.04336	1.00000	8.70028	10.25999	8.33583
9.13851	7.52147	0.13702	62.00970	12.07906	38.45598	8.48107	8.71571	1092.44061	8.09049	7.94879	48.87498	51.05402	21.50149	1.00000	8.52575	6.64245	9.12659
7.61801	9.28853	0.03914	43.96390	34.05665	38.17492	7.68313	8.81418	1187.19986	4.86062	3.89658	-122.2608	71.81463	43.98534	1.00000	7.39503	9.24795	5.40135
6.98770	8.38531	0.21048	26.98507	8.27776	47.05	10.02898	5.84998	1084.53333	6.74942	8.62778	15.46667	55.70348	7.42016	1.00000	9.39247	9.52317	6.60543
7.96585	6.09595	0.91524	47.65145	9.26962	11.50526	3.03964	10.65637	1175.54884	10.90041	10.26206	77.23826	47.43750	43.83085	1.00000	6.83829	9.09646	6.78754
6.81825	6.64775	0.21597	43.94539	20.39532	43.50891	7.40757	4.69128	1091.87061	5.81325	8.60497	16.43915	65.92654	32.47445	1.00000	9.56085	10.53440	8.14995
