PM2.5	CH4	SO2	latitude	longitude	O3	TEMP	PM10	PRES	NH3	CFCs	warning	NOx	H2CO	PAHs	CO	C2H3NO5	Pb
5.60458	7.86705	8.02794	48.78232	9.17702	3.84214	0.81775	7.68810	1074.80437	5.83503	73.99822	0.00000	9.74175	58.99454	6.67928	10.06461	1.69584	40.00528
8.02114	8.08228	5.84724	33.98154	-81.23621	7.87791	21.10954	8.74350	1163.86238	7.57087	72.33256	1.00000	9.75083	54.98738	6.45095	9.26589	4.81101	46.43625
8.13260	11.87964	6.25147	32.9156	-117.14392	5.46780	11.44281	9.26345	1139.88051	8.54943	56.32449	1.00000	5.85722	59.67086	4.68853	10.26841	8.87521	43.34186
8.50666	8.54814	4.48150	43.91452	-69.96533	10.40340	25.16156	9.74427	1063.01644	5.86237	33.91107	1.00000	9.48313	56.96115	9.46831	9.16485	13.14773	38.39421
7.97214	10.17688	8.26084	-27.4338	-65.61427	8.11634	19.27983	9.46737	1098.70904	6.88080	46.86945	1.00000	4.60547	19.54593	6.12573	8.65325	9.94429	45.19476
8.12243	4.35589	8.11833	48.25	16.4	4.60768	15.65306	7.57603	1195.26586	7.01015	40.50562	1.00000	10.71087	56.44098	5.70412	10.75690	2.04403	17.54557
7.04433	8.88009	9.83236	-27.50578	153.10236	5.26856	16.01176	7.14884	1161.92591	7.11995	55.44308	0.00000	7.85011	65.29818	10.82708	9.51833	1.23392	46.03986
6.33801	7.69548	9.26448	45.69558	4.7934	5.00268	14.41776	8.25639	1154.47118	8.95870	54.04909	0.00000	9.57745	26.73867	9.41875	9.76355	3.65620	64.35924
9.20195	7.49902	5.24807	29.53885	-95.44744	5.91283	5.23827	8.07613	1167.51797	8.83806	63.04058	1.00000	7.88084	35.43192	6.24308	8.58256	3.40835	40.27039
6.84082	8.50942	7.36089	-4.16694	-40.7475	5.20539	20.85417	6.84110	1108.88000	7.50714	53.97492	0.00000	6.02110	63.13872	7.13247	6.15079	1.10781	54.72127
9.20437	5.39924	6.89964	9.15093	-79.62098	4.15545	20.19399	6.92263	1080.00555	7.43073	60.08326	1.00000	8.37227	42.97331	5.64358	10.10049	1.26568	43.80227
5.80989	6.63513	6.52218	35.64889	117.27583	6.89773	25.56034	8.63337	1110.15832	7.78625	38.99604	1.00000	8.25317	25.51759	7.38921	8.22193	4.80336	35.40141
8.57543	10.60964	4.12461	36.61954	4.08282	9.01955	3.03589	7.04689	1103.91828	8.22447	71.22458	1.00000	7.69589	13.52903	6.22417	9.89741	1.48070	54.17223
8.73310	9.29791	5.51196	41.66394	-83.55521	7.83198	12.86230	8.11364	1194.35221	8.41062	54.18093	0.00000	5.54308	44.78487	7.03364	8.60945	3.11318	66.81786
7.30659		6.16420	41.85059	-87.882	7.08815	24.57282	9.12056	1130.87426	8.14734	70.84213	0.00000	6.59852	32.24239	7.06877	9.50142	7.38379	50.35630
6.38641	4.70668		-21.42917	-45.94722	7.77168	12.85640	8.51229	1178.88772	9.13063	54.90601	1.00000	10.96515	23.67992	6.40982	9.00120	3.64111	35.44202
9.12564	8.63524	8.92646	12.37169	123.62494	4.58762	18.59232	6.97616	1159.24728	7.20423	60.97027	0.00000	9.65282	21.48998	7.67587	8.47880	1.77987	26.94255
6.50379	6.19668	6.93170	39.71734	-74.96933	9.13068	11.86911	8.07303	1150.85648	6.86247	32.42955	1.00000	9.41878	35.25882	8.52815	6.73668	3.53371	34.44997
8.62731	11.00516	10.02814	35.64889	117.27583	9.09061	18.49256	7.12328	1160.83148	8.06252	59.77287	0.00000	8.16872	60.96821	9.02230	8.39639	2.24117	55.35920
6.97839	8.82673	3.25037	9.89206	43.38531	11.35642	-0.97773	6.89206	1109.27009	8.27184	64.84601	1.00000	9.77868	45.54091	6.18046	9.09585	2.18444	51.15940
7.62485	8.98398	7.09581	52.14	5.58472	4.90205	22.14013	7.06168	1198.87248	8.11572	52.62543	0.00000	7.30796	33.13734	7.01542	9.61525	1.67681	46.53489
6.26811	7.07017	6.17784	25.87498	86.59611	6.77355	22.72016	9.43322	1115.96176	8.74810	59.11082	1.00000	9.83126	33.21992	5.56575	9.59915	9.85542	43.96765
7.44200	7.21869	6.99220	48.28259	9.72749	9.38301	12.10378	9.84879	1168.74783	7.64226	33.01013	1.00000	11.23490	30.72240	6.17233	9.63131	14.06397	55.68532
7.75355	7.09824	6.53406	3.8801	-77.03116	7.25306	1.31751	7.43039	1156.15742	8.70671	44.86597	1.00000	9.23563	42.19547	6.21766	9.78082	2.00915	51.70547
7.33035	5.66024	6.53358	10.63504	-85.43772	5.25291	12.47552	6.92712	1177.29504	6.62726	38.00239	1.00000	8.04432	40.75416	7.57287	8.00391	1.62540	47.89239
7.59343	9.88982	9.01536	23.9028	89.11943	10.04499	15.53178	6.89094	1168.17262	9.47491	47.46456	0.00000	9.63827	46.91308	9.31317	8.40510	1.79947	52.34459
7.22754	9.01199	6.27705	-3.5403	118.9707	10.15584	6.47875	7.16972	1190.97365	7.10197	53.80960	1.00000	7.02778	53.59539	8.99379	8.40616	2.01321	52.38600
7.80590	9.30055	8.29702	34.14251	-118.25508	7.29731	19.75608	6.62851	1164.60447	6.26024	82.47115	1.00000	4.63690	29.36722	6.09052	9.24429	1.13143	44.25829
7.48946	4.60541	8.24072	65.84811	24.14662	8.85559	22.16986	7.22962	1106.19904	7.30458	52.03542	1.00000	10.22932	45.63326	7.52899	7.95918	1.71509	45.42734
8.63661	5.75375	8.40662	51.39323	0.47713	10.95302	3.89669	8.12173	1118.11206	9.89583	63.51878	1.00000	12.93492	54.60336	7.77237	8.36427	3.41021	54.88759
6.32687	8.85848	7.54234	13.44581	101.18445	4.64915	19.80605	8.06049	1092.03351	7.24210	57.90515	0.00000	6.34835	46.77509	7.03043	6.17967	3.34794	32.06821
5.03779	9.32921	9.35945	23.0072	-82.4017	6.30656	11.47279	7.85269	1192.06393	7.54218	55.64968	0.00000	9.00517	48.35029	9.89606	8.56113	2.49355	59.58196
8.00091	9.10240	6.79441	51.64316	-0.36053	7.34109	16.51280	8.15889	1149.82837	6.71896	68.03349	1.00000	6.53468	35.38236	7.21921	9.39672	2.89477	35.66221
7.72884	10.53430	4.83958	3.31332	117.59152	9.29435	24.19767	9.27050	1187.34266	7.82081	44.33922	1.00000	7.74891	47.12613	8.60930	9.41444	8.37894	68.66038
6.88710	7.09634	5.63077	32.87533	71.57118	4.48383	-3.50189	8.10775	1063.74351	8.32091	36.46623	1.00000	6.70339	50.02824	5.88888	9.50536	3.59416	44.19803
8.09265	8.95936	4.19397	55.38752	36.73307	7.24299	24.30913	7.05089	1050.78270	9.69337	43.49758	0.00000	4.09496	29.92515	8.19503	8.61771	1.66528	61.48031
7.80476	6.93743	6.35876	52.09	5.23333	6.13487	13.30766	7.21889	1171.51381	6.52647	51.03789	1.00000	9.09107	51.90041	5.30774	10.25319	2.05874	58.40906
7.59642	11.37575	8.73318	32.05971	34.8732	4.66178	-1.63147	8.34777	1118.56368	7.36604	29.58701	0.00000	7.85028	69.72926	8.84236	7.49406	4.49655	43.04265
7.41596	8.06693	5.43597	10.12268	77.54372	6.99350	18.08324	7.45403	1082.74936	7.14203	53.95542	0.00000	5.06952	39.84954	6.60831	8.02214	1.79458	57.51354
5.80981	8.53551	5.00739	37.30553	120.82747	6.66959	-5.04807	6.71451	1109.09208	6.12336	63.62272	1.00000	8.09688	51.02740	6.22061	9.17590	1.11260	33.05918
10.25580	10.09420	7.00567	40.53123	17.58522	5.77802		7.43801	1113.43402	6.89416	49.79007	0.00000	7.19849	63.60415	7.02365	10.33255	2.40923	52.22995
8.02225	9.24903	5.44591	40.49748	44.7662	9.15681	8.75412	6.79725	1055.77234	8.92037	55.07477	1.00000	7.37112	43.04396	6.22268	9.39782	1.10410	44.39674
7.83231	8.98943	8.33430	61.72744	17.10558	6.95321	-3.81540	7.66695	1155.15102	9.23216	67.24033	0.00000	9.61942	49.75111	8.01321	9.23001	2.63504	41.69438
6.17274	7.75682	3.90960	37.49073	-2.77259	10.38273		8.84760	1114.94039	7.19629	51.89359	1.00000	9.60782	36.87365	5.51683	9.18691	6.35028	
9.31425	6.14280	5.55179	33.93113	-117.54866	5.68263	11.93593	7.90078	1154.61414	7.62949	37.44197	1.00000	6.66877	43.77231	6.37733	7.51953	2.77898	56.76185
7.50223	9.69377	5.64724	42.7	27.25	8.58332	15.30292	8.16059	1080.67119	8.07384	38.09116	1.00000	7.01960	49.06112	8.89285	9.93757	3.43651	45.51220
8.60401	8.87317	4.50360	4.94273	15.87735	7.91741	15.79995	7.57504	1108.71422	7.56099	70.43161	1.00000	6.87627	31.80759	7.73088	6.79852	2.24051	35.27235
7.87788	5.30658	7.14677	42.30865	-83.48216	7.88410	15.21814	7.58739	1112.55625	7.76765	49.20964	1.00000	8.01492	49.53730	7.41055	7.08034	2.49815	58.45550
9.81666	10.46538	9.51433	52.71083	5.74861	9.56039	9.03851	7.48276	1097.34698	7.96263	33.63767	0.00000	7.62718	47.08954	8.30906	10.33916	2.18305	39.88043
8.04042	7.60569	8.18650	43.32393	5.4584	5.78223	8.35651	8.18824	1184.45671	7.03780	49.18768	0.00000	9.67682	42.57549	9.18610	10.08843	3.04782	61.06781
6.96662	8.54612	4.75689	-6.25	38.66667	7.00320	9.06217	6.93071	1179.09791	8.79202	41.82978	1.00000	7.64734	67.15336	7.02526	8.04080	2.37431	71.66209
10.28259	9.88367	8.21425	-23.85972	35.34722	7.22208	17.98371	7.46011	1148.99797	7.88616	56.22853	0.00000	9.03105	52.80627	9.63580	8.50886	2.01256	49.71360
6.35714	7.91837	5.50507	-8.05389	-34.88111	6.35121	21.89765	9.39588	1156.91125	6.61058	53.95231	0.00000	5.68968	46.59753	5.64754	10.61100	9.75141	55.25069
7.86397	8.91493	6.87577	43.32393	5.4584	6.37895	20.33290	7.46684	1142.83956	8.06806	43.36030	0.00000	7.22114	33.03001	6.10023	8.84456	1.69151	47.13658
6.82608	3.81457	7.14690	51.64316	-0.36053	3.76276	27.52740	7.53710	1094.16864	8.35016	56.88753	1.00000	7.29249	34.04966	6.53341	8.19977	2.31457	43.05363
8.55579	9.52704	7.34634	37.56667	140.11667	5.91956	16.43878	6.48639	1144.35116	9.56315	40.41184	0.00000	6.49161	77.20472	5.65680	9.04019	1.43091	30.46795
8.60207	8.82028	9.58901	10.98778	-74.95472	6.00461	20.53261	7.92569	1145.72612	9.05833	55.75327	0.00000	9.50362	58.17393	10.45579	7.86355	2.90389	44.91407
8.29322	9.08842		43.4125	23.225	6.16481	-2.78438	7.55437	1137.80510	6.25579	57.03373	0.00000	10.94097	61.95224	8.68029	6.99017	2.19353	31.87268
7.95269	9.48775	6.37296	13.73417	-89.71472	6.24984	5.63792	6.60503	1057.81500	8.08666	45.97966	0.00000	6.15512	25.48856	7.54099	7.69826	1.68409	51.08644
5.83389	6.51645	6.21930	43.48961	-8.2194	5.82032	14.84199	7.94888	1053.99551	6.92925	57.79838	1.00000	8.63388	51.75252	6.20907	9.29994	2.95393	70.59293
7.50454	3.98889	8.45762	40.60538	-73.75513	5.02804	-7.44981	6.51046	1100.77229	5.80426	41.89837	1.00000	10.51077	34.87221	5.43618	10.88765	1.11502	66.91636
6.72748	9.48532	7.62378	-6.8	39.25	6.50081	32.20654	7.80627	1169.80056	6.66643	52.31954	0.00000	5.98586	54.86875	4.93017	8.75689	3.10225	47.59181
8.29406	9.28447	9.48611	21.28306	-89.66123	6.43171	8.45216	7.01225	1164.05909	8.05622	57.52909	0.00000	8.50375	67.24025	10.42780	8.96711	2.25551	34.64498
8.52019	8.78296	6.99962	53.0233	-1.48119	6.82623	18.50438	8.15972	1098.01946	6.94383	47.62643	0.00000	7.80004	40.82739	5.36707	9.31427	3.62603	68.89953
8.35803	7.56650	5.74719	15.45144	78.14797	6.73267	15.86365	6.44442	1162.75759	7.13678	39.93161	1.00000	8.95096	63.32361	6.81215	8.94327	0.80104	42.89145
6.67544	8.78021	8.23720	35.25064	-91.73625	5.12011	8.03674	7.88969	1148.26241	8.35096	59.99652	0.00000	6.71156	53.92689	5.24286	7.98475	3.35149	27.85784
6.12390	8.82587	6.78776	-19.65	47.31667	6.72961	28.87183	7.19003	1158.52841	8.06879	42.06072	0.00000	6.89328	53.47065	5.69973	9.22455	1.79765	62.68894
8.81116	6.32392	7.00971	23.0072	-82.4017	5.43364	6.69930	9.74407	1119.31101	6.48014	52.25195	1.00000	10.01300	48.22446	5.30726	11.16414	12.62139	21.87127
7.45903	9.28645	6.44004	34.09668	-117.71978	5.60855	18.42277	7.41996	1152.40927	7.62310	59.39195	0.00000	6.79068	47.35686	8.33998	8.57522	2.25222	30.13141
6.38576	7.77267	9.91484	53.81667	-3.05	3.18727	20.84167	8.24098	1057.37795	8.09087	37.46440	0.00000	9.60491	48.60529	10.48670	7.87520	4.01780	54.81167
8.89127	5.49344	7.13171	3.31332	117.59152	5.43801	19.97467	9.60508	1113.67169	6.04090	29.14977	1.00000	9.40138	54.49893	6.13606	9.98684	11.68878	37.90613
7.27987	5.09423	6.78724	40.72586	8.55552	7.35314	2.31338	8.06576	1053.29874	7.73073	31.47318	1.00000	7.54134	54.02042	8.01202	6.33184	2.85728	44.68618
9.03032	12.08548	9.74898	34.25	135.31667	6.43760	14.20023	6.88777	1151.32651	7.19531	58.56550	1.00000	2.48322	56.27877	6.39054	8.49201	0.85420	37.52507
9.01053	6.24616	9.47437	43.48961	-8.2194	4.68697	2.91261	8.46539	1072.68705	8.34611	59.32113	0.00000	10.55940	50.89202	7.68502	10.30732	4.66298	40.55982
8.03776	7.41490	8.99286	23.02677	113.13148	8.82581	16.84425	8.38090	1058.12374	5.86971	65.50552	1.00000	4.77602	53.38700	6.40261	8.55856		38.22344
6.95467	7.69073	9.52650	-21.205	-41.88778	4.90899	15.42547	8.53047	1144.43891	6.63065	40.82832	0.00000	10.05813	28.29724	9.85848	8.67587	4.83304	44.55350
8.33729	8.69763	7.70077	-5.41667	38.01667	9.84382	19.12671	7.87234	1074.79678	7.40646	51.75864	1.00000	5.98676	38.67153	10.79405	7.65636	2.72661	62.15726
9.24448	8.51984	6.04206	-2.13404	-79.59415	6.77129	21.92561	8.07403	1168.71363	6.77189	31.51801	1.00000	10.75921	59.15403	4.52726	11.80067	3.30624	64.22563
8.27796	9.05098	8.93905	26.2173	-80.22588	7.99192	25.73501	6.27097	1177.73019	7.79519	44.68037	0.00000	9.70368	58.64734	7.92224	9.13311	1.32945	34.82309
6.83796	9.09023	3.79726	34.21639	-119.0376	10.03099	22.91727	6.84743	1134.11371	6.61162	64.50433	1.00000	8.98326	51.27308	6.27658	9.93418	1.26880	28.73460
8.90114	8.34701	5.51435	33.52253	-117.70755	5.77712	11.08189	7.67559	1077.89862	8.72221	71.69182	0.00000	6.49322	39.64462	6.65858	10.81137	1.91245	60.06427
8.44715	5.82266	7.49771	51.64316	-0.36053	7.41714	16.44423	8.82857	1128.57604	9.12695	39.92589	1.00000	10.26177	56.73183	7.55683	8.84069	5.89973	47.26745
6.57563	8.31807	7.39754	33.86419	48.26258	10.38012	-2.81541	6.72556	1122.57379	8.12338	76.81853	1.00000	5.38837	40.88143	6.50233	8.59747	1.36623	62.56843
8.35151	9.31546	4.77907	25.87498	86.59611	9.80901	15.99698	7.67334	1087.78802	8.97660	61.23352	1.00000	8.03948	52.54004	6.38449	9.04907	2.59470	24.58066
8.58180	8.51973	7.02152	51.26	-2.1875	10.12737	31.69519	8.53941	1075.44573	9.12016	73.31522	1.00000	5.47773	21.16415	6.57476	9.23871	5.12421	51.18130
8.53432	9.84473	5.40636	-16.25	-69.08333	7.22602	15.32860	6.63138	1082.06119	7.92954	62.43972	0.00000	6.04845	39.46809	7.24627	9.98865	1.79151	26.17808
8.68228	10.25949	5.40544	33.43443	-5.22126	7.03279	4.15954	7.69028	1113.51397	7.84140	40.50967	1.00000	6.55957	52.42921	7.09302	10.26729	2.12530	46.54207
7.52108	8.67483	8.29499	32.05971	34.8732	6.49030	17.09065	8.28247	1072.18221	8.15309	37.47034	0.00000	9.33261	41.28098	5.85585	10.84902	4.17179	36.44663
10.36884	7.44898	6.37211	48.28259	9.72749	7.00389	3.77272	6.76402	1108.56825	9.07839	41.62517	1.00000	9.42351	33.16810	5.85883	10.14789	1.22319	53.38431
6.69863	10.39775	5.75786	14.93333	-91.11667	9.58890	14.95798	6.93265	1051.54483	7.65365	60.07470	1.00000	6.84019	36.67797	7.30738	9.05668	1.43435	64.39286
9.32906	7.34924	5.96803	43.82634	144.09638	5.23715	16.92133	6.92018	1096.12058	6.47014	57.27712	1.00000	8.14084	59.25834	6.11253	10.20359	1.96572	44.77107
8.93126	10.48414	5.97929	10.15031	-73.9614	7.32327	22.14444	8.27989	1173.75831	8.77297	66.92671	1.00000	6.24959	55.20221	8.97434	10.38111	3.74762	22.47348
7.83377	7.03991	10.38576	18.57677	-72.22625	4.54952	22.82856	7.84448	1196.20602	6.94782	52.37988	0.00000	10.94452	61.21822	8.68087	7.85396	2.98460	61.81589
8.33763	4.77942	8.51236	-4.24444	-42.29444	7.27338	11.36614	8.08993	1131.72555	9.99800	7.23090	1.00000	11.23243	51.05028	7.10901	9.62578	3.49489	
8.61459	8.63943	8.28712	43.86682	-79.2663	7.66955	29.05799	6.62316	1164.13428	8.68280	70.35986	1.00000	10.77660	43.81824	8.07188	8.24462	0.91409	37.39395
6.46603	5.70502	5.70273	43.86682	-79.2663	6.82880	28.99880	7.66038	1129.40390	7.05760	54.45048	1.00000	7.77030	29.06025	5.20437	8.41373	2.50019	72.85230
6.58172	7.47294	5.11252	-7.73379	113.69785	6.29500	24.13601	7.82041	1097.22443	8.38175	56.83511	1.00000	9.21825	52.12995	5.55044	9.03474	2.39347	22.69314
9.16547	8.59051	4.78395	36.46917	10.78222	8.88328	14.71500	7.30076	1149.29732	8.07698	61.06719	1.00000	8.17081	39.25013	6.35948	10.69860	1.71602	46.56531
7.13846	7.58773	8.95292	7.50251	5.06258	9.61458	25.00633	7.54643	1184.21121	9.32534	51.31209	1.00000	4.32692	62.54131	7.77393	8.10551	2.10320	52.58338
8.86392	9.69400	10.08021	45.69558	4.7934	7.81598	11.36063	6.76040	1159.80576	9.30106	39.33692	0.00000	8.01985	31.18920	12.89313	8.24385	1.26863	40.15456
8.17409	9.70514	4.25926	38.10558	-1.86343	8.93727	18.26787	7.97113	1184.10040	9.29506	44.92372	1.00000	8.61724	57.10869	4.16326	9.29897	3.22699	51.29624
8.16427	11.39609	8.32112	32.61603	44.02488	5.71126	16.07963	6.13390	1197.44139	8.05252	27.41444	0.00000	5.62082	61.15037	6.48570	8.23706	1.36275	44.93608
8.49195	9.57472	8.27255	40.57788	-73.95958	5.04664	10.95234	6.48922	1138.20973	9.03832		0.00000	8.47248	44.94369	8.23378	9.07174	1.29438	45.79808
6.51176	12.05647	8.48556	60.97944	76.92421	4.82280	27.36711	9.04604	1127.84536	7.93518	61.96186	1.00000	3.14171	34.47115	4.41743	9.19623	6.76056	47.00008
6.92420	11.29037	6.65188	52.21099	7.02238	8.33079	11.90585	8.19456	1134.46422	7.33210	38.37804	1.00000	5.44146	48.14515	9.23167	8.92884	3.31164	41.12933
8.83796	8.79393	5.75810	48.79325	2.29275	6.09266	20.14541	5.48575	1187.60643	7.00468	40.36204	0.00000	6.85532	29.16911	7.54988	9.85592	0.85020	47.05284
8.90662	7.99252	7.54757	24.81757	84.63445	6.13927	4.55884	6.18632	1097.01332	8.79235	62.69489	0.00000	5.87581	71.38438	3.97561	8.21218	0.41190	50.40088
7.16819	7.97844	4.26691	36.92574	14.72443	6.66867	13.01101	7.49643	1126.96335	8.13088	53.20914	0.00000	6.64350	63.92201	8.58716	9.40952	1.76853	51.94165
4.87194	8.63076	5.13988	51.39148	-0.29825	8.00091	27.02933	8.34115	1078.62872	7.15145	57.98797	1.00000	8.33884	46.17899	7.46735	7.83234	3.56725	62.14541
6.27077	8.26513	6.65702	52.47774	10.5511	5.53268	17.98347	7.21391	1193.50026	7.91979	48.29061	0.00000	8.29625	52.54414	5.51525	11.21577	2.04972	48.82335
7.58854	9.88452	6.76124	42.819	47.1192	7.55124	14.73450	8.77490	1063.45446	7.27848	57.05644	0.00000	4.77327	52.51811	5.11392	8.97306	5.12950	82.58692
6.98400	7.73081	7.11603	41.9001	-71.08977	9.87768	41.13889	7.47269	1126.81882	8.16340	23.95537	1.00000	6.17904	41.12974	6.61679	8.41519	2.04260	61.01294
6.63159	5.20163	8.19977	51.38673	0.30367	7.62815	5.33714	6.56472	1194.09789	7.83998	38.41561	1.00000	12.03945	38.13537	5.82004	10.71046	1.61742	40.26316
7.28748	6.56411	5.84024	33.92946	-116.97725	6.77938	24.14138	8.46470	1116.83820	7.48206	64.91996	1.00000	8.04245	61.80482	6.50436	8.06029	4.15102	40.77889
8.26111	8.43672	10.03276	-38.16604	145.13643	7.38700	17.43225	7.47678	1083.37883	8.01071	48.09150	0.00000	9.73618	53.95720	8.95077	8.87417	2.13916	34.35153
7.37437	7.05064	6.06145	-31.95224	115.8614	5.80745	24.14225	7.86292	1157.28610	8.94246	71.49694	1.00000	7.66933	40.20847	6.68983	9.03103	2.50264	72.82497
8.01273	6.60384	8.14657	34.14251	-118.25508	9.67574	23.79778	7.43584	1106.84514	7.35180	65.56950	1.00000	5.57233	55.92447	4.20185	8.37974	2.14811	26.89864
5.68983	8.40053	6.56449	51.42708	-0.91979	10.25332	12.79952	8.49287	1134.25971	9.65804	50.01676	1.00000	6.94835	50.33332	5.31922	8.11794	3.75322	65.90848
8.03163	9.10451	3.30154	10.7375	122.9666	10.47843	9.04450	8.19773	1184.29501	9.76021	54.29303	1.00000	9.15626	51.43033	6.46024	9.82174	3.57481	30.68457
6.45293	9.70052	8.58380	50.09019	8.4493	7.65971	10.44547	7.29401	1181.55843	6.79416	56.98248	0.00000	8.53149	64.69783	9.13407	9.47152	1.61303	50.80850
5.62799	8.72050	9.12585	48.90982	2.45012	7.43075	18.58004	8.30937	1085.02547	8.60276	57.70482	0.00000	10.28439	50.05021	10.68707	7.21532	3.47436	79.95513
8.02455	6.65534	8.06310	52.2	8.63333	10.82384	5.96825	6.47751	1090.52753	9.84799	42.90843	1.00000	5.80919	60.65841	6.84716	7.50802	1.05811	45.12509
5.62601	8.16285	6.59573	51.14942	15.00835	6.06813	-0.12728	7.91417	1117.15821	8.37064	53.78809	0.00000	7.96320	53.58059		11.57745	2.79800	48.48956
8.15309	8.49775	7.31037	35.50056	117.63083	9.40506	32.15647	7.01424	1083.04163	6.52717	40.66005	1.00000	6.29346	33.14749	4.79243	7.98409	1.21146	31.26691
6.86295	8.93901	9.23171	-27.4338	-65.61427	5.17358	8.33786	7.88714	1054.52826	6.65041	43.23910	0.00000	8.83012	59.44722	12.03910	8.08469	2.56946	47.59924
8.00148	9.65226	5.98899	51.95838	4.47124	9.15500	8.43441	8.55554	1131.19888	8.74075	69.26736	1.00000	6.40451	40.12138	7.18717	8.82778	5.09305	43.34987
7.32920	10.72990	4.75266	41.24255	-82.61573	6.73752	22.94056	10.61643	1056.47965	7.31945	58.53535	1.00000	7.77528	45.52254	7.36810	10.65110	30.17161	46.19119
7.77094	11.38599	7.14173	-2.90055	-79.00453	7.56830	22.40692	8.03347	1179.64293	8.25561	48.21736	1.00000	4.35844	34.27469	6.41309	9.74146	3.28919	39.22657
7.69495	9.75444	4.38484	-4.24444	-42.29444	9.91571	18.30206	7.91631	1166.36844	7.74735	60.39146	1.00000	8.10610	65.05618	8.97060	9.92154	3.15944	27.82288
8.22661	10.86269	6.12581	33.41012	-91.06177	5.69093	23.51078	8.71039	1146.70386	9.42013	55.44192	0.00000	8.68504	40.57440	7.65430	8.30865	5.62215	49.67298
8.00608	10.52237	7.77871	52.14	5.58472	7.87651	20.77671	7.34382	1125.50812	8.30154	61.20029	1.00000	4.05122	57.82833	6.35265	9.34468	2.05396	39.61857
6.97743	8.97069	8.68829	18.65297	-72.09391	7.11962	3.19547	8.28144	1192.25620	8.22104	40.47848	0.00000	9.13934	45.04324	9.81151	9.05673	3.51613	34.54118
8.60728	9.14900	9.14723	32.61603	44.02488	6.85097	7.82347	7.18854	1111.56686	8.94269	26.79370	0.00000	10.35605	55.18131	8.18348	7.43156	2.02767	69.59609
9.05635	6.58217	6.98679	-26.93366	29.24152	7.81213	31.58848	9.34353	1090.51230	8.29876	66.51805	1.00000	10.43992	42.91360	7.19296	8.87512	9.07927	28.93265
7.52108	7.94548	9.08586	-19.32556	-41.25528	4.78084	10.89213	6.94432	1174.27979	6.38242	56.46527	0.00000	9.56944	31.22961	6.75580	10.15025	1.26203	23.80945
6.93937	6.98743	5.79438	33.4425	129.96972	6.28378	6.73310	9.83702	1099.87329	8.00150	48.57587	1.00000	7.66730	39.98332	6.81874	8.47344	13.88713	55.88555
8.08220	5.17635	6.50621	-10.90889	-37.03861	5.10434	6.06875	7.77809	1072.14648	8.23138	69.87480	1.00000	8.94329		5.49630		3.09497	54.29099
7.37336	8.28069	6.00305	-26.93366	29.24152	7.42602	17.43888	8.02788	1186.53496	7.85728	37.81418	0.00000	5.55425	52.52762	5.53965	8.47575	2.97616	58.43586
7.24925	9.03059	7.11526	34.25	135.31667	6.32200	17.88221	6.48885	1147.90414	8.28856	38.33570	0.00000	7.29001	46.78611	4.67690	11.41011	1.71958	51.09267
8.08176	7.79516	5.07602	55.82737	-4.0573	5.39288	18.83668	6.81308	1070.93708	10.43618	50.99328	1.00000	6.91250	60.81284	6.29412	8.56761	1.62802	42.70137
5.59237	11.56637	7.80151	-27.50578	153.10236	6.61342	22.70257	7.78761	1051.29343	9.42878	73.00144	0.00000	4.63556	51.13193	6.81838	7.57882	2.61390	55.71632
7.77179	4.86573	7.17490	44.99012	-123.02621	5.21356	-0.28395	8.97043	1085.82540	8.25120	37.96968	1.00000	8.20499	32.61698	6.83187	8.66732	6.65490	49.14043
5.37054	9.73061	7.44751	13.51825	99.95469	5.35819	35.80542	7.91788	1142.23020	7.56831	49.12392	0.00000	8.76741	45.73637	9.77508	8.53671	2.53693	41.67804
7.60767	8.20663	6.06595	58.23583	92.48278	7.54067	16.12101	7.16803	1166.66014	7.15377	47.10996	0.00000	6.69006	60.74429	5.19239	10.11403	2.09361	56.98459
5.99522	4.60406	7.27041	32.05971	34.8732	4.25929	28.52834	6.21572	1166.65645	7.83797	56.97197	0.00000	9.10430	46.62374	5.15548	10.17557	1.02099	66.82136
8.18869	6.39756	6.82961	33.93113	-117.54866	7.45318	40.68633	7.73142	1076.09094	8.77033	56.93828	1.00000	8.75357	50.24107	7.75741	8.33742	2.35223	39.35089
7.93178	7.96718	9.39775	32.5007	-94.74049	10.27855	14.84465	6.71158	1107.39761	6.76441		1.00000	3.57385	54.95263	9.47809	7.47914	2.14293	40.38975
8.61136	8.62232	6.35531	10.15031	-73.9614	5.95134	25.09137	7.30993	1172.01602	8.69942	69.02101	0.00000	6.60573	51.66395	7.03586	8.69917	1.47507	47.58566
9.53927	2.16137	8.97512	41.82143	41.77921	7.20799	17.58060	5.98623	1169.45655	6.34568	45.98356	1.00000	9.58916	4.15217	7.75870	6.72950	1.55290	26.78374
7.40469	10.25977	5.94465	45.0408	-93.263	9.36446	4.52632	7.42033	1193.09388	8.74050	69.82872	1.00000	6.84685	49.00990	8.17339	8.74770	1.76052	60.79779
6.05192	9.73511	8.70709	42.97086	-82.42491	8.22635	16.88345	9.87133	1189.59689	7.38561	48.53515	0.00000	8.63877	39.62268	6.68669	10.42553	14.82328	44.06005
8.69300	5.42936	6.74786	50.72043	11.34046	4.70683	24.09350	6.57075	1090.16195	8.16162	54.05654	1.00000	9.33989	53.71379	5.37302	10.33882	1.28970	42.77712
