TEMP	O3	C2H3NO5	CFCs	CH4	Pb	NOx	SO2	PRES	latitude	CO	warning	PAHs	NH3	PM2.5	PM10	longitude	H2CO
26.10542	8.01132	0.26951	32.73569	6.44596	53.44341	7.16953	7.26784	1120.95134	50.82709	8.61649	0.00000	7.86478	9.14601	9.07089	7.69826	6.9747	42.02292
18.93619	7.68532	0.04749	42.81582	5.86657	46.54776	8.22764	7.48044	1115.48341	46.09273	8.44645	0.00000	4.16220	4.85995	6.78838	4.55339	-88.64235	42.68310
28.29512	6.10062	0.35501	73.98993	7.52028	43.49426	7.33223	6.21068	1077.81175	55.38752	8.24628	1.00000	8.18629	5.30999	7.85604	7.90752	36.73307	29.10976
13.05010	7.43641	1.20712	50.09694	8.62042	41.92341	7.94881	6.43454	1179.68371	31.84568	9.45392	1.00000	9.53160	3.42068	9.69533	9.61951	-102.36764	51.21365
5.36068	7.76752	1.34572	61.12830	9.30453	60.78157	7.83395	8.30827	1118.48177	3.51667	9.83049	1.00000	8.22959	4.47233	8.99521	9.72987	11.5	58.16725
10.78075	6.14241	0.10663	36.42747	5.79190	72.32827	5.18662	6.17325	1166.47064	-34.64966	13.23193	1.00000	4.33648	8.40778	6.14116	5.54993	-58.38341	65.74733
20.86850	7.46487	0.13328	57.93964	5.46128	41.98551	7.06814	7.26558	1188.92059	45.51667	9.53477	0.00000	3.78202	6.69176	8.88299	5.64642	4.86667	60.88957
22.65847	8.37909	0.09613	31.33695	6.85931	43.64530	8.44657	3.95347	1175.60725	40.72371	9.49893	0.00000	5.68559	7.15696	9.96956	6.46712	-73.95097	35.91324
7.30873	7.10613	0.33379	50.20046	7.17755	69.53576	7.55910	7.24780	1171.89996	61.72744	4.94052	1.00000	8.02789	7.46205	6.13353	8.08144	17.10558	57.16748
3.38856	7.04831	0.45326	45.65779	5.23843	45.34895	6.11179	5.67058	1095.03563	36.91023	4.57070	1.00000	6.75849	7.59975	4.83459	8.49932	-121.75689	47.72441
19.22592	6.80203	0.32843	52.71277	9.94453	45.30676	6.40860	6.96764	1156.50243	41.72059	10.49765	1.00000	9.83882	6.31653	11.12372	8.03654	-87.70172	53.15234
1.25171	7.88590	0.09420	57.01978	4.81245	49.01903	7.25741	7.67189	1109.86114	-8.28333	9.26867	1.00000	5.66133	8.06678	6.67851	4.69638	-35.03333	48.08629
14.90604	7.93313	1.22129	59.84579	9.37700	56.73673	6.54185	8.04327	1128.44206	-7.81667	7.16443	1.00000	9.79824	7.03038	9.30582	9.64442	112.01667	40.58653
39.99659	6.67430	0.18820	34.33141	7.09548	62.64046	7.20255	8.26004	1099.04171	41.24264	6.72394	0.00000	10.78974	8.76967	10.26960	7.07042	16.50104	64.72590
28.94420	4.03944	0.24420	39.58934	8.86749	57.20355	4.30398	5.86517	1165.03821	29.84576	8.32007	1.00000	8.05934	6.30820	7.92222	7.26830	-90.10674	46.30970
6.31712	7.07237	0.29686	35.42462	9.43653	58.05943	7.78372	6.00790	1124.39629	53.0233	8.50521	0.00000	9.32811	6.46954	9.58097	7.75041	-1.48119	65.78417
19.79739	8.03534	1.64246	40.80397	6.20772	60.61713	7.74710	5.29404	1100.58306	44.59445	7.15134	0.00000	6.46119	5.80475	9.52412	10.00417	11.04979	50.98630
19.16905	6.83312	0.10464	77.87215	5.44329	51.90813	6.79987	6.96663	1178.77293	31.78336	8.93070	0.00000	2.66412	5.01191	7.39388	4.01902	35.23388	47.74624
21.80030	6.82509	0.12287	43.23624	6.06764	50.91665	7.25280	9.85822	1105.94172	51.21667	10.28587	0.00000	3.33658	5.79657	7.14118	5.38170	6.26667	47.28663
25.08948	7.50871	0.38014	74.80856	10.29674	43.14610	7.94750	7.29930	1087.51956	-1.26753	10.21083	0.00000	8.04974	6.46428	8.23731	8.11560	116.82887	48.82699
1.24851	7.19583	0.03759	66.31814	7.32662	30.74140	8.25632	7.35461	1133.05365	52.31333	9.15823	0.00000	4.44306	6.42427	8.58683	5.36993	6.92917	55.40923
23.19491	6.04937	0.15372	58.83714	4.68356	48.11123	7.05148	7.91318	1082.56344	12.95629	7.82065	0.00000	7.64800	5.66933	7.62108	5.78437	78.27539	34.40013
6.95461	8.33925	0.14799	40.79606	5.78210	67.19356	6.37159	5.12849	1178.00982	36.20389	8.08211	1.00000	5.44689	7.74074	7.64880	5.39174	127.08472	50.17036
20.51645	6.73110	0.15003	52.85078	9.38893	67.53126	8.16144	6.70226	1145.72731	39.43534	7.81355	1.00000	10.30179	9.62355	10.58206	5.79563	-84.20299	29.00230
27.40799	6.04967	0.10927	81.53152	5.41834	58.84042	6.18866	7.67482	1078.48578	42.67164	9.58317	1.00000	5.95923	8.02330	7.81201	4.24445	14.01481	46.38664
21.75360	6.38376	1.16822	61.46797	8.85987	62.49332	5.80789	8.06244	1140.95665	-4.24444	11.01138	0.00000	6.78314	9.34644	7.28732	9.62239	-42.29444	44.96577
6.02196	5.44060	2.55443	45.26918	8.99730	64.13600	6.14803	7.94922	1063.82115	35	8.71012	1.00000	9.92351	5.63387	10.27204	10.40913	136.51667	42.97092
15.49442	6.29795	0.44274	47.03514	8.09261	53.29382	6.41987	8.43324	1060.29935	35	7.48293	1.00000	6.92476	10.32361	10.74634	8.39883	136.51667	34.44023
22.00354	8.28221	0.27157	23.97840	9.12255	74.54064	6.48845	6.76151	1096.33432	-19.32556	10.41801	0.00000	8.39927	7.76119	9.04561	7.88529	-41.25528	55.08631
22.28013	8.03679	7.80372	24.34835	11.71244	34.78809	7.49374	6.82189	1197.79275	16.68911	7.73064	0.00000	6.15609	6.91282	6.38836	11.56251	98.50893	54.19147
19.81296	7.83387	0.03412	49.81072	1.97745	67.72888	7.11037	7.95550	1084.59292	-4.24444	8.78521	1.00000	4.80679	7.56791	8.74707	4.29967	-42.29444	54.11166
6.34424	6.90846	0.29029	32.81259	7.40070	69.23166	4.99643	6.86651	1168.83724	34.08565	6.93191	1.00000	9.96035	6.83116	9.27020	7.57085	74.80555	69.62099
3.67576	4.71597	4.18049	43.68044	8.53068	66.42843	7.66299	6.18867	1130.19030	17.06542	9.95044	1.00000	6.69143	4.20384	7.80415	10.90886	-96.72365	45.69121
19.53191	7.75377	0.34115	65.12061	6.34643	74.42011	7.78531	7.26423	1087.86558	-6.8	7.22232	1.00000	7.15853	9.39265	8.94616	7.99899	39.25	62.38501
24.99553	7.97236	0.10860	39.52909	6.39944	52.73111	6.36161	7.42978	1063.38278	-6.48167	7.03184	1.00000	5.00274	7.64169	7.60876	5.12829	106.85417	54.23772
13.74305	7.35908	0.35824	45.28816	6.37961	74.89395	6.74581	6.66848	1074.40679	59.33333	7.94251	1.00000	6.45987	9.32627	8.60524	8.01918	18.28333	62.67742
24.34518	6.90263	0.08459	55.23478	2.78761	59.04568	6.70229	7.37062	1059.33735	24.96334	9.70529	1.00000	4.07013	6.80012	5.16857	4.54866	10.18003	59.67251
12.49486	8.56762	0.14502	47.55125	8.37396	62.39121	6.89211	8.23088	1186.70840	51.39148	7.79461	0.00000	11.81731	8.46476	8.74229	6.12513	-0.29825	46.10440
5.46393	7.16577	0.19367	41.06151	5.34090	55.15243	7.79237	6.21151	1153.52983	13.70167	8.20056	0.00000	5.81594	6.54952	8.46795	7.17178	-89.10944	69.76646
23.99869	6.95571	0.49945	50.53623	5.78435	45.99962	6.97991	4.88091	1161.11736	42.06166	7.23623	1.00000	7.67883	9.35695	9.54166	8.46851	-1.60452	31.43048
8.66726	6.96287	0.23713	55.85334	6.18168	42.87545	5.86432	6.13164	1183.62103	42.30865	10.67910	1.00000	6.65220	9.78389	12.05857	7.37011	-83.48216	50.90114
15.54995	7.65428	0.13238	48.48231	4.53759	69.17768	7.93579	6.58601	1134.61763	52.21099	8.90493	1.00000	6.27767	8.16881	7.76480	5.60991	7.02238	85.37243
19.73031	7.68615	1.78796	36.90378	8.39983	58.94391	6.24026	6.59642	1106.54829	6.15038	6.62485	0.00000	8.01767	8.50961	7.33414	10.01494	6.83042	35.94765
0.53908	7.66517	0.23772	82.79257	4.19322	59.94003	5.75032	7.77172	1195.88217	-34.74785	10.86459	1.00000	6.26982	8.66884	8.45096	7.31833	-58.70072	56.31263
13.53494	5.29371	0.11087	54.45650	5.85111	54.89010	6.90257	6.12649	1062.31960	41.63976	7.41999	1.00000	5.22208	7.43365	6.54584	3.63885	2.35739	20.96625
6.65242	7.42706	0.21400	17.18666	8.53086	62.33145	7.02637	7.81192	1177.01979	43.32393	8.27962	1.00000	9.30585	5.25612	8.75853	7.33207	5.4584	67.62135
16.12361	6.28662	0.36004	79.34526	7.95747	60.58417	6.57714	8.19271	1100.97355	33.42585	10.18353	1.00000	7.20076	4.16931	8.00860	8.20643	-6.00137	50.11274
11.35108	7.94987	0.19321	58.15473	7.69420	57.03014	5.98059	8.21132	1070.45870	33.43443	6.82005	1.00000	8.55937	9.42370	8.35493	7.29589	-5.22126	36.94697
3.65226	7.26815	0.14250	34.44590	10.37498	50.90309	6.40002	4.15509	1142.48671	13.70727	12.62544	1.00000	8.17150	5.48565	10.52166	5.94365	9.15013	50.09361
20.22970	8.49279	0.11435	34.81392	6.35492	56.31459	7.13582	7.81287	1143.24375	46.32374	4.73789	1.00000	5.69472	8.02978	9.23945	4.83352	-120.00865	48.93172
17.89939	8.10869	0.22470	52.28389	6.51622	51.46087	7.88686	6.22892	1082.81795	53.51684	6.91449	1.00000	7.25212	9.01765	8.24234	6.96160	-113.3187	28.39142
18.47950	5.69719	0.13983	57.99521	6.07209	48.21340	6.25808	5.72496	1103.81454	40.53123	8.52625	0.00000	6.18936	8.38707	8.20104	5.58692	17.58522	50.02232
17.54008	9.14581	1.15400	43.86160	7.93193	28.51758	8.39662	8.40083	1104.45922	41.24255	8.06208	1.00000	8.10987	4.86789	8.02094	9.58006	-82.61573	44.64438
12.17291	7.30461	0.72643	38.92921	9.37550	60.60892	7.38773	6.34168	1085.54700	22.4711	7.83829	1.00000	10.77330	7.26802	10.87152	8.98969	88.1453	53.06508
15.62962	6.49707	0.04374	58.19535	4.88213	51.78155	7.36723	5.18409	1126.83923	38.37255	9.17155	0.00000	3.87322	4.28069	5.83476	3.92080	34.02537	51.92456
31.00211	6.04279	0.38768	52.68921	7.60325	60.01668	8.14530	7.06155	1123.17444	-3.20333	6.88957	1.00000	7.60694	7.08815	7.24213	8.28616	-52.20639	35.93770
18.99460	8.04871	0.07562	61.39930	6.07412	52.01400	4.94487	7.79596	1167.68277	-23.7975	7.66497	1.00000	5.76208	7.76516	8.09402	3.96390	-48.59278	67.91078
-0.07247	6.89190	0.68914	36.81976	10.36350	33.74664	7.73874	7.10759	1171.97462	58.7002	7.57327	1.00000	10.38318	5.71227	9.42304	8.99458	59.4839	20.53746
3.13302	7.12637	0.26354	42.13673	8.69215	64.76186	6.81043	7.45619	1092.99073	51.21667	8.60868	1.00000	8.20778	7.61453	8.84994	7.71835	6.26667	57.31835
33.80534	8.86123	0.14437	50.76767	8.31896	48.03838	6.50751	6.89674	1153.09142	42.93369	8.56421	0.00000	10.04790	8.71895	10.28224	5.70932	-72.27814	33.12623
12.33079	6.89141	0.08856	42.43634	5.31910	50.85299	7.16703	8.53713	1131.88427	6.95194	7.39352	0.00000	7.12543	5.89275	9.09705	6.22005	121.96361	37.38649
6.64989	8.12464	0.51512	59.34953	5.83039	49.93683	7.08130	6.73839	1133.31614	43.91452	11.89818	1.00000	7.20621	9.70198	7.85435	8.71980	-69.96533	62.43713
-3.03390	6.88615	0.19302	56.10246	10.02290	99.05801	7.43058	5.93585	1132.45585	34.61667	7.71059	1.00000	9.99882	6.95855	9.47073	7.21523	135.6	58.73677
-2.42540	6.70842	0.20821	79.61651	5.81962	57.10736	8.03703	8.06120	1064.99239	5.20856	9.89535	0.00000	6.20337	6.30782	9.93014	5.94385	-74.73584	56.25638
13.25655	8.45768	0.07926	65.36175	9.53535	58.26205	7.77231	7.81020	1113.69257	43.16547	9.85460	0.00000	10.94360	8.54486	11.10597	5.82657	-77.70066	51.09511
1.40744	6.24954	0.32661	43.89441	8.41514	67.13326	7.36191	7.23722	1098.30974	33.08014	7.70297	0.00000	9.29243	7.72258	8.34890	7.68350	-83.2321	44.66538
-4.36406	5.38507	0.53820	39.09314	11.57184	50.21588	8.00651	6.92524	1126.16663	48.35149	10.18858	0.00000	8.25015	6.05254	7.61610	8.62019	8.96317	67.53559
20.21296	6.29653	1.08474	33.28868	7.38200	53.51608	7.80707	9.00504	1137.47453	32.55531	8.15261	0.00000	7.23130	9.14415	7.13242	9.49958	76.12647	43.48706
4.23959	7.23050	0.93744	83.08732	7.98627	55.62954	5.64846	5.27684	1165.55965	57.14369	10.37861	0.00000	7.46906	10.52087	5.97877	9.38172	-2.09814	81.78885
17.86812	5.96866	0.15358	66.05302	6.80112	63.46598	6.57222	8.14807	1113.20874	23.07492	9.94870	0.00000	4.64359	6.30696	9.24358	6.25616	88.28637	61.83694
16.22204	7.58030	0.26330	41.81429	9.50290	43.57259	7.02183	7.12707	1079.94610	49.28669	10.20323	1.00000	8.61590	3.02671	8.82750	7.76923	1.00288	61.95697
8.71467	6.50324	0.21288	62.67417	7.16437	81.63991	7.11118	6.34292	1068.92645	20.22816	7.03723	1.00000	10.07386	6.89203	9.19924	6.64867	-103.5687	34.59170
23.99482	8.14525	0.52695	24.91940	7.66260	68.46475	6.38855	6.26058	1097.86803	13.51825	9.35544	1.00000	7.95136	5.59959	8.73918	8.65140	99.95469	55.82624
27.60549	8.61969	0.16432	34.43173	8.40655	49.67216	6.36412	7.07576	1104.61078	45.44694	10.79924	0.00000	7.61401	7.94748	8.06805	7.12192	8.62118	45.29353
30.63278	6.74786	0.14551	42.45242	3.79491	54.36881	7.55044	7.21621	1157.30718	44.85278	10.16775	1.00000	4.40873	7.36249	7.14244		65.50917	44.62577
10.23934	8.20612	0.12943	44.08895	8.13663	63.03947	8.04937	7.39174	1199.87532	50.26729	4.08480	0.00000	11.02253	6.07641	11.02226	7.58290	-119.27337	49.98211
2.17547	6.16126	0.11661	43.02892	5.36191	58.10678	8.05378	6.78892	1072.79027	55.39485	9.42259	1.00000	5.83171	7.19418	5.65977	5.01482	43.83992	53.79278
8.82307	6.57114	0.18969	44.00121	7.40318	43.00621	4.95522	6.87131	1170.95230	46.32313	11.00976	0.00000	4.68528	6.64508	8.20547	5.34075	-0.45877	25.28482
13.52846	8.36295	0.23619	41.58771	8.22847	37.59849	8.04153	6.58430	1177.68788	61.72744	7.73680	1.00000	9.00578	7.36878	9.01530	7.93668	17.10558	60.75197
25.69133	5.57949	17.95044	63.46521	9.44055	53.96463	7.79519	7.16717	1052.64132	41.85059	10.46989	0.00000	4.27573	10.83114	4.05657	12.40438	-87.882	36.15331
-1.66759	5.43711	0.12609	44.23260	5.82764	65.61831	9.11750	7.37848	1138.73608	14.46693	8.70035	0.00000	5.11149	6.10347	8.48632	5.83796	75.92694	37.89881
18.13333	8.35527	0.21307	26.02619	7.00097	44.72353	6.86425	6.86454	1069.15706	39.46667	7.20578	1.00000	7.49378	5.65583	6.49550	6.75211	141.95	73.52611
5.37476	5.69565	0.13310	56.66716	5.60131	55.01503	7.74633	7.17135	1173.11580	29.65163	10.48891	1.00000	4.28852	8.03769	8.15825	4.24517	-82.32483	64.02090
16.18186	7.39314	0.05627	13.46335	7.37200	78.96312	7.21825	6.95408	1168.15435	48.8222	7.62286	1.00000	5.64950	8.51743	9.77762	4.64599	2.12213	44.23721
18.03105	6.70911	6.76862	62.92200	6.93874	55.43714	8.08522	7.54136	1081.19657	52.71083	6.83067	1.00000	7.36605	6.82394	7.51159	11.41689	5.74861	29.08087
21.59031	6.82178	0.14838	38.56834	5.77036	40.42923	8.44065	6.42653	1132.50659	55.54028	8.44125	1.00000	5.06771	8.65402	7.32449	6.26289	89.20083	
27.63953	7.45757	0.21124	64.62039	6.11959	55.15871	7.99302	7.64028	1123.25951	41.77583	7.34312	1.00000	6.37745	8.33421	9.26097	6.28816	140.73667	45.50977
3.23123	5.13500	0.31144	53.38472	6.71187	59.61209	7.26121	7.49356	1131.10657	44.80477	7.82355	0.00000	8.22210	9.42225	9.80220	7.56454	-0.59543	52.67195
14.33352	5.74858	0.16150	56.09181	4.76543	32.73530	7.17322	7.66779	1130.25710	58.1908	8.14076	0.00000	5.64266	6.32063	7.47259	5.91456	40.17171	56.30558
19.83975	7.20045	0.15363	48.35512	4.50110	53.10265	6.39332	6.32410	1190.02462	41.14676	11.65506	1.00000	6.07588	8.27167	7.81286	6.42355	-73.49484	54.93272
24.74452	6.60144	0.29633	54.95908	6.87360	42.92821	7.91562	6.49559	1118.02525	23.9028	12.11363	1.00000	5.51657	9.19389	8.18513	7.31505	89.11943	47.78893
27.99276	6.56843	0.19888	54.28153	10.70019	69.01258	6.41908	8.84187	1098.92251	36.46917	10.16895	1.00000	9.15521	5.81420		6.57773	10.78222	61.02801
-9.19718	7.00406	0.18505	67.41941	7.21855	51.19737	9.62484	8.20292	1172.52755	38.17492	8.16111	1.00000	6.37331	9.23310	8.78284	6.92529	-122.2608	77.65128
15.12110	6.30869	0.18168	25.58627	6.74371	56.84555	6.72959	5.89553	1140.23705	43.2907	9.08610	0.00000	9.42154	9.43584	8.68982	7.30616	5.4384	41.56402
23.89196	7.72050	1.82126		10.37000	45.62088	5.95351	7.41020	1096.14213	36.21544	7.21183	0.00000	7.17273	6.54793	7.99465	10.07198	65.93249	35.82591
-1.13561	7.12092	0.08088	48.50251	6.78904	56.11797	6.76701	7.90077	1158.40141	41.57439	8.91614	1.00000	5.79644	9.06055	7.69579	6.14593	24.71204	18.18663
11.91072	7.26916	0.09593	58.74607	7.47977	48.16557	7.45968	8.67767	1094.41664	56.03361	8.92392	0.00000	7.31875	6.20058	7.78240	6.26915	35.96944	52.81313
32.03305	6.41257	0.18284	64.73635	3.63467	72.57042	6.31691	7.64204	1054.58529	42.93369	5.12533	0.00000	7.64516	4.00461	5.80596	7.54684	-72.27814	37.89903
33.30548	6.10353	0.18681	68.17495	8.41568	63.21698	7.46653	8.25041	1155.03460	58.04254	9.41906	1.00000	7.14526	5.36812	7.27397	6.81371	65.27258	60.08099
23.75815	7.94356	0.29919	57.30346	9.88629	46.57505	8.20703	6.83934	1153.89554	47.05	8.27491	1.00000	9.35308	7.56452	9.49039	7.88723	15.46667	48.14339
15.97210	7.26374	0.12540	54.80912	7.89100	58.74085	7.97181	7.09007	1142.83500	58.7002	7.54360	0.00000	6.61875	6.05993	9.47040	2.66073	59.4839	45.79891
27.00480	6.48470	1.38668	47.57240	8.02503	37.81949	7.85606	6.68610	1062.08035	50.23805	7.78453	1.00000	7.78558	4.22705	7.08377	9.80411	8.86704	64.49093
-0.49482	5.43925	0.10716	58.11345	10.14928	62.78109	5.95611	6.24217	1180.41204	34.65918	9.75020	1.00000	8.51607	6.85303	9.07098	5.90928	109.22921	58.42093
10.21895	7.38588	0.14754	34.66420	4.11323	56.49980	5.89368	8.04553	1110.21491	-4.16694	7.76078	1.00000	7.00068	8.10821	8.23166	6.51489	-40.7475	40.66238
13.98452	6.33856	0.23355	31.72934	8.54488	57.63020	8.98662	6.17727	1145.09666	-5.41667	12.04175	0.00000	8.17353	9.73715	8.36345	6.98969	38.01667	48.90496
16.14130	7.51889	0.49133	42.04646	10.11946	56.13887	4.84643	4.62016	1107.23775	26.44931	8.97177	0.00000	7.97976	8.37656	8.39169	8.49844	91.61356	46.26774
7.54173	7.41474	0.37370	43.78709	7.81669	20.84682	6.19749	9.12664	1106.16187	11.50526	7.40725	1.00000	7.87777	5.70853	7.03822	8.25017	77.23826	57.19512
16.01387	8.09914	0.18001	47.15798	6.12197	54.37107	7.74545	6.80559	1132.22843	35.89972	7.12857	0.00000	6.39626	5.86734	8.48098	6.88860	14.51472	50.11389
7.35130	7.52592	0.14157	41.45611	3.80612	56.34738	6.99376	6.39047	1107.05922	53.59782	10.40519	1.00000	5.15633	7.85824	8.42975	5.31325	34.33825	42.27571
22.00283	7.96293	0.12975	46.16001	6.02860	62.77485	8.57655	7.22978	1119.61814	46.32313	8.97250	0.00000	6.17159	5.02796	7.23460	3.40427	-0.45877	49.02993
6.56248	6.43548	0.08307	46.30932	6.04568	35.41355	7.94856	7.10963	1114.99936	51.64316	8.89174	0.00000	4.93813	5.74660	8.32017	1.97026	-0.36053	37.48242
31.50198	6.94026	0.64144	43.04571	8.53259	58.59346	5.21412	7.65403	1165.02460	-5.85746	5.88523	1.00000	7.60057	5.17809	5.67337	8.83677	144.23058	47.05635
9.31635	8.15803	0.23486	66.34580	8.09983	28.57765	6.32174	8.76922	1119.00456	50.23019	8.87812	1.00000	8.21239	6.13079	8.41612	7.01257	8.77155	51.18697
-0.77146	7.07658	3.38780	60.74624	7.99218	59.62300	5.90243	6.70504	1077.23686	6.25947	6.03117	0.00000	7.25395	9.49086	6.73458	10.70281	102.05461	45.08469
28.20289	8.99277	0.21644	49.54353	9.24376	49.73856	8.12227	6.49700	1098.68912	9.91861	9.11095	0.00000	9.45333	7.89473	9.06059	7.20933	-68.30472	34.41958
29.95527	5.16137	1.13491	66.52694	9.64987	52.85523	6.94360	8.44805	1171.36035	36.81667	9.63911	1.00000	9.05778	5.62034	9.73282	9.59159	117.81667	53.32706
19.59973	4.15037	0.41961	64.27276	10.06290	60.48287	8.32250	7.89549	1111.61907	36.6009	8.32365	1.00000	8.94019	5.17003	8.16520	8.28109	126.665	67.90254
1.50587	7.03369	1.72629	60.82053	10.44255	55.05176	8.18169	8.84520	1181.43345	53.7446	7.86832	1.00000	10.40255	6.37456	10.16586	10.01968	-0.33525	84.99769
18.36363	7.42952	0.14011	47.04678	4.71578	54.57346	7.54873	7.08108	1125.71444	55.38752	8.61550	1.00000	6.09816	8.19183	9.70172	3.61821	36.73307	56.20053
20.73024	8.42373	0.28465	44.37986	8.19978	38.94452	7.77614	6.91371	1081.59305	51.38673	6.03756	0.00000	10.66974	5.99454	10.54681	7.48674	0.30367	47.00904
11.81198	8.22176	0.27244	30.37011	6.45727	64.19441	6.46815	10.34076	1050.53086	48.07667	10.10260	1.00000	5.99421	9.02319	7.97580	7.72017	8.64409	60.87338
-5.01999	6.68505	0.19470	31.28285	7.29060	62.58647	6.29862	8.12418	1093.64642	41.85059	8.56101	1.00000	9.04192	4.77180	8.67873	6.08321	-87.882	59.98572
23.38227	6.17969	0.40838	55.92842	6.11365	55.11840	7.09105	7.78369	1098.16758	4.02219	7.35023	0.00000	9.79550	6.97705	11.41024	8.35691	101.02083	36.84424
18.63258	7.55913	6.84196	55.16757	9.13900	37.72800	8.92084	5.43316	1160.73577	34.14251	9.27303	1.00000	8.40522	5.29973	9.39018	11.42671	-118.25508	46.29407
21.37814	7.50693	1.08401	7.50675	7.92707	50.95584	7.45435	6.96687	1086.14685	48.46458	9.95682	1.00000	6.75616	8.96339	7.74739	9.47406	9.22796	50.37745
5.49862	7.78103	0.09497	55.59041	6.79848	49.76281	5.45698	6.56878	1128.82556	-34.64167	6.70905	1.00000	6.56337	8.97594	10.05790	6.09999	-60.47389	56.30574
17.34896	7.45478	0.90141	66.38524	8.15495	39.93019	7.67284	4.90801	1112.58613	48.86667	6.56217	0.00000	9.19820	9.33419	8.62059	9.32636	2.08333	50.46047
2.90750	7.62975	0.13149	45.86458	8.41962	47.72738	7.39781	7.78906	1151.27687	29.69221	8.00837	0.00000	5.35343	6.13342	9.43447	5.25477	72.54566	45.92789
7.81278	7.48002	0.85511	88.56026	9.68136	68.42848	9.77997	7.69625	1177.84839	42.55308	11.09961	0.00000	7.47160	7.54077	7.16694	9.24699	-87.93341	51.55418
9.60271	8.85694	1.27306	60.54697	9.10238	55.42868	6.60595	6.56387	1135.54653	58.04254	9.93849	1.00000	8.08093	5.08347	9.13544	9.67488	65.27258	56.57466
15.68818	5.82933	1.07470	58.70342	7.45962	51.71857	7.08477	6.66568	1140.09159	45.4473	8.21498	0.00000	7.18047	8.22866	8.40619	9.50151	-73.75335	40.69182
-9.42084	8.97670	0.18309	47.47817	10.10156	45.32428	9.16107	6.79736	1053.40418	52.68333	8.77826	1.00000	9.90733	6.96962	10.15641	7.17955	0.93333	39.70612
20.14890	7.41437	0.16861	37.16470	5.91987	50.65617	4.50571	7.14553	1092.38206	42.24113	12.09241	1.00000	4.93025	8.56945	8.69611	6.66769	-88.3162	54.14867
4.20706	8.48050	0.08710	37.69058	6.15216	51.56654	4.46207	4.89641	1187.43604	14.46693	7.66655	0.00000	9.85792	6.75237	9.15297	5.19520	75.92694	46.02622
12.32168	7.99458	0.11582	51.32626	6.51332	72.26905	6.60025	6.52829	1132.38574	42.30865	10.06395	0.00000	10.79705	8.53600	10.36262	5.38636	-83.48216	72.67371
14.72583	8.46663	1.08537	38.79269	8.34548	44.42901	6.42285	6.60284	1171.95547	34.25628	9.00085	1.00000	5.92780	4.10661	6.03517	9.47333	-78.04471	58.50962
11.75789	7.04140	0.40270	48.78349	5.72998	50.79284	8.42566	4.51399	1070.04650	13.70167	9.19759	0.00000	5.26278	6.09126	9.20506	8.09208	-89.10944	41.65834
9.60080	6.56129	0.12752	29.49820	5.16106	56.66161	5.54411	7.93850	1108.81833	43.86682	8.20333		4.62603	5.02844	8.18620	4.08070	-79.2663	26.02444
10.67440	6.15495	0.06571	43.18010	6.49198	56.83247	6.18611	6.66460	1157.50958	42	7.83001	1.00000	5.30184	8.25869	9.54780	4.65340	21.32778	45.55360
9.70005	6.25866	0.15035	48.22014	6.52601	60.87751	7.56420	7.68200	1088.74285	-2.13404	7.17205	1.00000	8.42759	8.56079	8.27631	6.15881	-79.59415	27.00544
28.44427	7.51859	1.07779	59.95883	7.22525	52.49067	6.81443	7.05196	1089.44645	49.28669	7.29034	0.00000	8.14007	7.77753	9.08047	9.52223	1.00288	38.87816
12.42922	6.90001	0.09218	55.75509	5.86837	61.40571	7.45919	7.23066	1112.90402	29.84576	6.45826	0.00000	10.65557	8.85814	10.14212	6.39583	-90.10674	32.71489
18.66573	6.21601	0.39089	36.07129	5.90036	36.80167	7.03596	8.43964	1151.66226	-37.9	6.58462	0.00000	9.17085	9.45119	8.95226	8.17291	145.18333	26.19042
25.41641	8.10527	0.93878	47.53639	8.04895	57.14273	7.39578	5.59202	1197.70941	50.82882	8.33067	1.00000	9.65538	8.50982	10.70472	9.41258	-0.32247	50.90855
9.86117	6.23539	0.11639	67.43546	6.40014	38.30340	7.30579	8.35846	1197.45216	36.75965	9.84774	1.00000	5.96969	9.33937	8.22269	6.72397	137.36215	49.92867
28.88369	5.73131	0.11886	33.76772	6.43243	59.72351	7.36134	8.89841	1181.20358	54.90083	9.14912	0.00000	5.73589	8.65001	8.31339	6.58080	38.07083	41.17597
13.78194	7.28338	3.56841	45.09924	8.38557	25.68263	6.71699	8.21142	1185.65831	-34.64966	10.79685	1.00000	7.56544	11.77525	11.56492	10.77255	-58.38341	54.44837
8.23451	8.73782	0.17805	37.53912	4.77153	71.06200	6.89394	6.54879	1168.11100	57.14369	6.76807	1.00000	6.32162	8.43726	9.83507	6.53263	-2.09814	35.12083
23.48313	7.85363	0.73254	64.46998	6.53164	47.82296	6.49697	6.90124	1102.73674	36.81667	9.88645	0.00000	7.02309	10.01699	6.86181	9.04452	117.81667	
8.13052	7.76700	0.98051	20.47575	6.99808	58.21082	7.06954	5.04739	1177.07473	38.47917	3.94031	0.00000	8.68299	7.16107	9.19221	9.43646	-1.325	58.71477
13.06434	9.07471	0.41135	50.15259	5.24723	57.12664	7.88224	6.25400	1147.73073	60.2052	8.93246	0.00000	8.09567	6.78830	10.87710	8.24968	24.6522	39.08700
13.20085	7.09377	0.14780	28.88044	4.26721	61.17835	6.49290	5.30394	1068.46407	-29.2975	10.48260	1.00000	4.87558	7.40913	8.72138	4.20025	-51.50361	66.22986
