CFCs	SO2	O3	PAHs	C2H3NO5	latitude	H2CO	Pb	CH4	NOx	PRES	PM10	TEMP	PM2.5	warning	NH3	longitude	CO
53.01168	7.89245	5.58119	9.58886	0.09635	42.06166	50.68010	44.80655	8.52493	7.51876	1199.00551	6.27253	14.80433	7.96514	0.00000	9.10648	-1.60452	5.44943
69.12747	5.94135	8.60794	6.44463	0.52004	59.80917	51.66187	64.75850	8.65568	7.04521	1071.69356	9.41198	18.09242	8.48930	1.00000	7.85781	30.38167	10.31008
64.85166	6.94519	7.75902	8.65338	0.10070	53.0233	47.96541	45.33581	7.41497	6.90811	1078.31182	6.15954	21.70416	9.32277	1.00000	8.75097	-1.48119	9.44574
52.78174	6.68377	9.76666	6.70454	0.68349	9.82564	41.77643	56.20438	7.11566	7.10500	1058.87645	9.71580	26.43496	7.87273	1.00000	6.43082	78.25795	9.42540
49.40170	7.37149	7.96609	9.83138	0.14061	51.38673	54.61836	46.36628	7.41579	8.30157	1062.62184	7.37446	11.19520	6.38638	1.00000	8.78226	0.30367	9.24932
47.16583	8.87489	6.91695	9.29846	0.34000	36.24624	38.39361	48.51204	9.16376	9.68027	1131.70535	8.84225	22.47622	5.66105	0.00000	6.07897	139.07204	8.57468
30.42295	8.96228	7.47872	8.67269	0.08482	8.43333	48.65022	62.42752	6.79830	7.81362	1074.98035	6.75447	10.61648	8.63326	0.00000	6.18934	99.96667	7.59547
47.00212	5.93661	6.22369	6.97745	0.93905	53.93361	47.76063	78.03031	7.35396	6.24637	1089.29558	10.01832	19.08526	8.91003	1.00000	5.51715	37.92792	10.86506
42.87538	6.87496	7.47780	4.26111	0.36328	35.25064	49.63777	63.14281	8.50630	4.46323	1063.39639	8.97029	13.71713	9.26897	0.00000	7.52564	-91.73625	5.16951
54.61239	9.53951	7.96860	10.08605	0.06395	41.57439	69.82282	41.92206	7.90908	9.32859	1064.99847	6.27936	1.59342	8.22930	0.00000	6.78821	24.71204	7.34854
46.57525	4.32304	9.05910	3.27375	5.79509	5.4709	37.08830	45.08866	7.44312	7.17022	1151.95522	11.92543	24.55406	9.59737	0.00000	7.80576	100.24529	6.99084
27.12702	6.86969	8.29807	8.48811	0.17477	35.74788	27.01927	34.96258	8.12406	2.04530	1166.81525	7.84494	2.37700	6.93124	0.00000	6.81128	-95.36969	6.78581
56.31589	7.05974	9.18497	10.15997	0.22695	43.50891	63.31933	60.74161	8.27141	6.89619	1121.43383	8.35091	36.98984	7.79077	1.00000	8.64915	16.43915	9.59769
40.50008	8.28523	7.98814	7.34711	0.20192	48.90982	33.72002	66.76202	9.43144	6.40844	1156.39119	8.05179	7.68266	9.39562	0.00000	7.99613	2.45012	5.96458
58.55044	5.43766	8.75553	5.96004	2.63797	44.92801	50.38999	45.30846	6.99505	8.21753	1096.70159	11.12378	6.69932	7.36995	0.00000	6.29803	4.8951	7.00097
56.46989	13.21376	8.98732	12.70370	1.17986	51.39148	41.22765	56.99921	7.57731	4.24741	1066.17962	10.29888	27.37007	7.74376	0.00000	6.16676	-0.29825	6.44304
40.16780	6.19507	8.87430	6.27508	0.65518	6.15038	72.80914	55.77921	5.95733	2.94017	1153.82261	9.62513	11.39472	8.15076	0.00000	5.93196	6.83042	4.55210
27.86440	6.14720	7.02619	5.83564	1.77713	-33.75881	43.30129	44.26828	7.37567	10.25580	1183.85356	10.72489	27.26660	8.85157	0.00000	5.42903	150.99292	5.42455
21.95865	7.99915	7.74989	9.27624	1.88293	13.70727	66.09549	45.19517	7.36927	5.91695	1103.95335	10.77492	19.41860	7.38951	1.00000	7.11118	9.15013	7.97151
39.72518	6.07061	7.66395	4.68657	1.80968	43.4125	49.13697	60.17661	9.28707	5.24321	1136.61178	10.73020	10.55429	9.24075	0.00000	7.60497	23.225	6.06142
40.62752	5.75737	7.37483	10.32082	0.05493	-27.50578	66.06259	63.61985	7.61123	6.72671	1167.01798	5.87652	8.09702	8.77463	1.00000	10.47476	153.10236	10.38786
30.18583	9.27409	7.65268	8.13896	0.14475	39.43534	58.87047	55.49719	8.15202	6.31068	1128.34115	7.49910	13.86173	8.22915	0.00000	10.19263	-84.20299	7.11372
60.58375	6.68671	7.70258	5.86119	1.37683	41.91886	43.06663	54.81722	7.46935	5.65850	1177.36846	10.45099	13.45255	7.58702	1.00000	8.37598	8.73812	8.31360
55.21267	6.17731	8.08095	7.61040	0.62334	48.98333	62.26600	69.60718	7.71983	5.93641	1177.46328	9.60035	24.06920	8.94028	0.00000	5.97157	2.61667	7.42056
47.03187	6.77151	6.63722	5.67159	0.23993	43.11667	53.84998	51.57586	7.28713	6.09450	1170.62847	8.32262	6.41745	8.97037	0.00000	8.04519	1.6	9.10356
53.06134	6.86567	8.48003	9.04873	0.08012	0.51667	37.55781	50.44769	9.05060	7.55259	1156.17348	2.42194	30.01156	7.90438	1.00000	12.88565	101.44167	9.06528
46.83184	8.15011	8.73749	7.90332	0.24046	13.56667	50.97290	57.13254	7.62959	5.40671	1152.19596	8.49608	31.58054	7.71359	1.00000	6.90943	-15.6	7.63809
50.90579	8.47332	7.58605	8.73367	0.19742	55.75556	38.66900	58.68328	8.89454	7.95983	1143.26024	8.12255	0.78434	7.91959	1.00000	7.65586	60.70278	8.30970
54.23205	12.22250	8.45073	12.59482	0.36814	57.14369	55.34250	47.81313	7.65555	3.33034	1133.61910	8.92606	8.23341	8.96447	0.00000	8.68434	-2.09814	6.29840
32.49302	5.45494	7.87151	8.03950	1.70613	9.6531	53.95867	35.95257	8.93742	7.58588	1109.72998	10.68853	16.55714	7.91806	0.00000	5.45670	124.3697	5.64121
49.41153	4.48083	8.91542	4.33497	7.74560	-33.79176	26.17843	47.15713	5.82993	7.17279	1183.05794	12.22038	21.21615	9.00294	0.00000	8.04447	151.08057	6.08939
52.22545	8.86541	7.43908	8.89542	0.09141	37.13548	54.38043	47.18076	8.18126	7.55375	1161.50827	5.93687	14.93196	7.78093	1.00000	9.10287	-3.67029	9.55850
43.23961	7.86300	7.71497	9.24943	0.16573	34.08565	51.43017	46.02481	8.71043	5.49684	1086.14709	7.11475	40.52471	7.66054	1.00000	9.17013	74.80555	9.75990
53.68703	7.80849	8.45338	7.90104	0.57895	54.58048	52.82000	54.56228	8.15619	5.97820	1050.84042	9.54830	20.00088	6.64454	1.00000	8.75031	16.86194	8.53667
59.82402	8.99864	7.31682	8.41454	0.85291	50.8	55.98340	45.80728	9.05104	5.26830	1103.42728	9.91593	37.08780	8.96238	1.00000	8.95507	3.16667	6.87741
54.21901	6.47675	7.48598	7.88528	0.10076	41.72063	67.89467	46.62602	7.59084	5.25442	1104.93794	5.95493	21.98261	7.48235	1.00000	8.80607	12.6723	9.25096
79.26227	6.71609	9.45693	8.17331	0.09142	42.4251	66.98322	59.91759	8.17989	5.23181	1062.68710	6.25895	7.81227	7.78760	1.00000	8.33205	-71.06616	9.94602
55.88466	9.79267	8.48974	10.32450	0.07975	-1.9487	51.64709	66.51257	6.79246	6.56366	1114.65791	6.05964	27.61960	7.24585	0.00000	7.97727	30.4347	4.92982
47.84376	7.09361	8.79349	5.22549	0.45615	40.63316	38.25354	61.99470	9.31328	6.40720	1073.28909	9.24851	24.53908	8.52748	0.00000	6.13256	-74.13653	6.32389
58.19588	7.40605	6.58840	9.42718	0.23069	54.8421	29.84166	51.31194	7.78808	10.48143	1108.01983	8.48577	10.31533	7.80588	0.00000	4.21028	46.5813	7.92115
82.38726	5.68651	8.95952	9.77198	0.11912	41.54566	60.22352	43.94305	6.89355	5.26832	1063.69973	6.94698	-15.20101	8.53743	1.00000	10.39032	-71.29144	9.25815
83.55407	8.13155	6.67314	11.46472	0.07714	3.02013	65.48650	80.02871	7.75846		1098.87435	5.74137	17.77702	7.14135	0.00000	9.09223	30.91105	6.23022
51.43007	8.05061	7.60507	8.93182	0.42947	53.69786	57.41979	60.28283	7.66815	5.91322	1118.23407	9.14621	6.19802	7.66105	1.00000	7.31011	-2.68758	9.17716
39.16418	5.41369	9.08638	9.51245	0.08547	38.17492	61.30488	52.51946	7.84460	6.98424	1102.69322	4.92864	23.24102	7.53340	1.00000	10.08425	-122.2608	10.39904
35.49304	7.58770	8.45319	7.23965	0.74615	37.74615	54.04393	60.15975	8.78271	5.86897	1152.14405	9.80744	22.03853	7.80090	1.00000	4.84021	-25.66689	8.51665
54.80571	5.93315	6.29641	9.10655	0.13045	33.52253	36.95374	39.27035	9.00711	7.06601	1054.18484	6.57229	17.72680	8.55362	1.00000	9.31622	-117.70755	8.87903
56.60689	5.26184	7.58081	9.34376	0.07777	35.74788	67.61853	70.48796	7.23271	8.13162	1157.85749	3.97356	-12.58659	9.00323	1.00000	11.35334	-95.36969	9.09030
53.60165	12.18748	8.51675	10.01104	0.42845	47.56494	32.87020	64.90233	9.62540	4.64344	1194.16252	9.16002	18.12222	9.68391	0.00000	9.16216	31.33078	7.94888
44.44378	7.27872	7.22936	9.87850	0.40834	36.02506	31.28714	64.94481	10.02614	6.62803	1050.19107	9.10263	27.12093	9.14758	1.00000	8.73390	-86.77917	8.42349
44.95154	7.47600	8.36439	7.26829	0.70345	30.76468	63.65046	44.05618	6.97890	5.70440	1086.31178	9.71351	0.39274	7.70507	1.00000	8.43335	74.12286	8.31162
35.82436	10.49564	8.34035	10.63746	0.23670	55.1904	37.69942	47.55515	9.59078	5.54707	1118.79660	8.52006	4.64190	8.95949	0.00000	7.90313	30.2049	5.10235
34.14366	6.81983	8.09919	5.92238	0.46547	55.64776	47.44866	40.63743	8.22171	8.18326	1167.74624	9.23936	9.30731	7.78785	1.00000	6.80549	38.02486	8.67539
35.70721	9.44382	8.74478	8.70662	0.09555	33.86419	68.50533	19.89239	8.38919	7.53255	1162.26894	6.15817	22.93147	8.42064	0.00000	6.35591	48.26258	6.58948
52.76751	6.18630	6.28013	8.52816	0.08306	14.64056	22.14358	69.80767	7.65360	6.84907	1065.13715	2.84187	13.89355	7.89277	1.00000	10.92405	104.64992	10.31265
44.49138	3.50728	9.57324	7.14756	4.82945	45.50369	69.36335	58.39589	8.01502	5.96936	1194.07383	11.74640	12.56585	8.30509	0.00000	6.12144	11.412	7.80714
50.70176	5.72690	9.29143	6.51423	3.12983	65.93381	39.41442	54.98063	10.08596	7.58682	1122.66345	11.30143	-3.53316	6.90228	1.00000	6.90123	111.4834	11.24022
58.55491	7.53491	9.22101	8.21419	0.21880	-27.50578	55.59913	39.42955	8.29226	6.03776	1179.08100	8.35373	12.89839	8.48188	1.00000	8.53335	153.10236	9.18167
44.86567	8.67913	7.64993	8.21227	0.19294	25.87498	58.54960	56.99926	9.28791	6.84123	1091.41491	8.31193	24.39759	7.45471	0.00000	4.25638	86.59611	7.53687
32.99503	7.09488	6.49199	7.67471	0.68248	48.35693	56.90970	40.38563	8.51104	5.84880	1188.54250	9.72577	16.40842	9.12945	1.00000	7.25405	10.98461	9.44520
62.86045	10.34989	8.17291	9.98291	0.13065	31.39547	62.64896	56.43665	7.56286	5.99369	1105.86389	6.91418	14.04295	9.38810	0.00000	9.94111	34.75699	8.74618
43.97942	5.64055	7.29695	9.50155	0.07160	20.21322	18.62124	65.33340	7.92047	8.91126	1154.20483	6.73146	8.88919	8.76960	1.00000	9.12640	-100.88023	8.50061
42.21548	6.96280	9.23047	9.78894	0.22031	51.40944	76.87338	54.45773	6.66883	7.09847	1146.22065	8.31722	15.49701	9.25631	1.00000	8.76560	46.04833	8.79405
34.75595	4.97618	6.09507	11.90122	0.05864	15.5439	53.62172	44.83199	7.30624	8.17768	1190.68454	5.71973	8.38661	8.70190	1.00000	12.55707	73.7553	9.80808
45.08614	9.07355	6.57463	10.04938	0.38073	40.55851	54.69334	46.09013	8.03405	4.70052	1144.28807	9.05488	14.44570	9.82723	1.00000	8.16926	17.80774	8.10988
55.87336	6.32853	7.64476	8.13131	1.31225	50.71229	62.92304	28.25411	8.49804	3.97768	1123.36079	10.37868	-1.74401	6.57542	1.00000	9.39318	4.52529	10.93494
60.46449	6.14386	7.67878	6.60214	0.34707	52.2	39.26830	69.30595	8.12990	6.42991	1095.83261	9.01854	8.17646	8.13764	0.00000	7.82794	8.63333	6.55122
50.61732	6.18029	7.28707	6.65082	0.70428	45.79377	56.22482	48.88215	9.01194	6.22670	1164.44703	9.77493	14.79437	9.65439	1.00000		8.88104	10.06480
41.51238	7.84679	7.50728	5.55486	0.76744	50.88506	68.29650	74.09056	6.06324	6.25792	1063.60827	9.80166	39.19922	7.02805	1.00000	5.88597	4.07601	5.96053
39.95352	7.57897	8.18772	7.62426	0.75671	52.09	43.14812	47.88232	6.35491	6.15967	1137.31301	9.82535	16.38461	7.37568	1.00000	3.83621	5.23333	
46.22609	8.97125	9.35869	7.95198	0.08722	34.21639	58.19027	38.63046	8.51668	7.22418	1191.77104	6.64721	17.38479	8.23564	0.00000	7.92990	-119.0376	6.87845
61.60921	6.83535	8.58778	4.67447	0.37638	11.12018	42.43122	61.60569	8.94628	6.58664	1114.64491	9.11554	13.17194	7.37567	1.00000	7.11293	76.11996	7.52612
58.91268	7.03102	7.91688	8.41742	1.96760	14.95472	51.12494	36.11027	7.94381	4.82104	1167.21564	10.81869	24.04392	8.33320	1.00000	7.84122	120.89694	10.27330
52.10116	9.52373	8.83586	10.06918	0.06936	48.28259	58.96474	44.52070	8.92035	6.89204	1153.43155	5.06128	8.16118	6.49531	0.00000	9.00759	9.72749	5.97281
52.12895	11.36610	7.86860	11.47899	0.13528	11.84962	41.40194	79.79309	6.84748	4.68649	1194.84197	7.68287	15.95216	7.39548	0.00000	8.87719	-86.19903	6.39854
47.02366	6.18809	7.79969	6.78441	0.39298	52.66277	32.84436	67.59602	7.92119	6.96245	1148.55920	9.02875	20.03289	7.25500	1.00000	6.23486	-2.01111	10.49853
54.21267	7.00884	6.71272	11.60724	1.12487	54.39304	26.03209	34.20764	8.43290	5.85721	1173.63218	10.24604	1.75556	9.29429	1.00000	8.57166	53.26023	10.47723
54.38185	6.02199	9.32023	10.63967	0.09428	26.9423	48.53588	74.36015	9.51306	8.97297	1185.13422	6.28509	27.47015	7.87071	1.00000	9.60807	68.11759	10.23845
58.30902	8.59945	8.82253	7.02784	0.11369	33.54428	42.65595	54.58584		6.27298	1096.80449	7.17240	16.83091	8.68844	1.00000	6.00110	-84.23381	
52.27538	11.45518	8.12253	11.68096	0.19168	-1.9487	45.59887	65.96952	7.74045	3.99478	1089.98652	7.97661	2.72301	9.13144	0.00000	9.27681	30.4347	5.94306
27.16666	6.84302	7.96763	7.16635	0.05922	5.30383	44.09163	39.54248	9.16725	7.62123	1149.98176	5.69615	23.38815	7.63219	0.00000	11.45180	-1.98956	6.81828
37.38184	7.40129	5.44429	5.49207	0.39390	30.16688	47.54064	37.51692	7.02463	6.41725	1186.77463	9.15900	12.79617	7.03208	1.00000	8.32693	-96.39774	6.85157
50.40860	7.47408	7.04571	8.65395	0.20511	8.88988	64.87206	50.63058	7.44146	6.20575	1150.17338	8.21196	14.20719	10.41508	1.00000	7.35553	-79.62603	9.26534
57.42474	6.76513	6.81059	7.43703	0.43060	40.94065	52.81809	58.11221	8.21540	6.52261	1144.95337	9.18154	15.36237	9.32970	1.00000	6.33614	-73.99681	10.00863
56.32618	5.07686	6.91291	6.80003	7.44646	-11.48472	36.32682	41.83973	9.56142	7.55315	1181.29046	12.18358	9.62358	9.49504	0.00000	5.42355	-37.93278	5.59292
49.75597	9.29118	7.44850	8.44664	0.09032	45.43341	40.37862	33.61767	9.06595	6.58956	1095.53005	5.74457	6.73239	7.61272	0.00000	10.68876	-73.86586	6.84385
46.66670	7.36478	9.18706	7.11118	0.71426	34.14251	32.09138	52.04846	8.31268	6.16737	1169.90171	9.71218	20.93593	8.34347	1.00000	7.44755	-118.25508	8.31770
36.45391	7.85059	8.39286	7.51918	0.27121	51.38673	49.58277	68.39578	8.68254	6.13113	1172.26887	8.42552	17.96549	8.14063	1.00000	7.04103	0.30367	7.84996
47.60556	7.23686	7.66471	8.61072	0.09572	-34.28853	69.44875	62.82483	11.05282	6.27710	1097.01365	6.05096	2.86421	8.81768	1.00000	9.91033	146.05093	8.57431
52.97191	7.47146	8.69472	6.88029	0.48587	53.81667	46.42051	41.98809	7.59926	6.16649	1145.92180	9.31138	8.76721	8.20469	1.00000	5.99094	-3.05	7.88603
64.59353	9.83600	6.99183	10.67220	0.26869	-24.19436	46.83249	54.50322	7.15833	5.83113	1186.33793	8.64698	1.14391	9.25166	0.00000	9.75849	29.00974	8.72599
33.49415	6.30887	7.59462	6.69825	0.92418	34.21639	41.89558	54.78911	7.86559	8.80001	1110.60157	10.01713	-1.73690	6.74718	0.00000	5.53824	-119.0376	7.18993
44.43323	7.06979	7.52497	7.44324	0.79674	-37.88333	54.99324	60.59991	8.34493	4.76950	1172.06972	9.86820	26.01972	7.76058	1.00000	9.45030	145.06667	9.13679
47.61067	6.25398	8.34416	7.94921	0.09445	7.62789	62.42881	67.71434	5.81133	5.38154	1173.89175	5.99637	-6.94706	9.61978	1.00000	9.49141	4.74161	8.42851
28.99336	5.29921	7.76324	5.00672	1.08330	36.76639	26.61856	39.70479	7.56125	6.44171	1089.47019	10.21391	-6.97290	8.86798	1.00000	7.38421	3.47717	10.42413
45.27514	11.06538	7.14641	9.81760	0.12650	9.57046	39.91849	45.58027	5.36133	6.12364	1184.81053	7.55524	8.88323	10.50777	0.00000	8.46946	76.32756	7.29874
45.98743	6.28901	8.31959	6.09783	1.00909	19.32932	43.80378	46.94630	8.74694	6.31204	1155.01601	10.15207	3.86342	6.28499	0.00000	6.66128	-98.1664	9.40876
49.26950	4.61142	6.32056	5.22615	0.05990	-1.26424	51.52103	52.14425	9.84446	8.75931	1057.35485	3.36248	4.67332	8.67892	0.00000	13.11557	104.09701	5.50958
33.66550	7.52348	7.81165	7.32894	0.47312	56.9083	71.23495	60.02957	7.95751	5.81305	1150.58858	9.26020	31.30582	8.32721	1.00000	4.50736	60.8019	8.48411
56.51038	5.67106	9.36341	7.03651	2.14067	43.32393	52.29615	49.62602	6.94263	6.46635	1104.90483	10.92691	17.58444	9.73634	0.00000	5.79006	5.4584	6.60288
50.71107	6.18800	6.63227	9.77377	0.12112	53.00974	75.80177	41.55062	9.74634	6.43090	1190.49174	6.60685	1.97395	7.76619	1.00000	10.72539	-3.05814	8.67452
38.40656	8.36600	8.06447	7.69858	0.07677	42.58342	54.41961	59.39970	7.36758	7.44294	1080.72831	6.34144	8.62839	9.77407	1.00000	6.54448	-71.8023	7.21846
32.55644	5.53607	8.73459	7.38178	1.04324	51.38673	69.79473	26.22126	9.36602	7.60704	1078.01198	10.15549	21.97870	8.01883	0.00000	6.21381	0.30367	7.30694
34.45151	7.88239	6.62571	8.93465	0.08425	47.38093	51.10470	49.14908	8.56958	7.63386	1105.68369	6.15575	20.75063	7.50493	1.00000	9.06814	-122.23484	
21.01645	6.60767	8.86623	9.80443	0.68309	41.24255	32.49765	54.20877	9.46100	5.82939	1117.82853	9.68311	14.79610	8.38833	1.00000	8.48930	-82.61573	8.30447
69.15464	7.37455	7.75063	4.71129	0.36228	41.41204	45.75263	49.49921	8.78893	7.07276	1127.62363	8.92783	28.45126	9.49834	0.00000	7.93540	2.18247	6.12451
23.31540	6.07234	7.97727	4.40071	2.68322	5.30383	52.37162	54.65998	10.14883	9.76226	1165.89440	11.14497	24.21943	8.13016	0.00000	7.06974	-1.98956	5.55956
55.09647	6.58903	8.00239	6.43414	0.67645	-10.91111	31.96732	57.47874	9.96589	6.05936	1051.72937	9.70709	15.29537	7.11042	1.00000	7.62594	-37.07167	9.23427
37.72940	5.66792	7.23302	4.50527	0.54604	50.75767	56.80588	70.71711	10.56571	7.55590	1065.42771	9.42913	17.97861	4.88294	1.00000	7.44745	-1.5443	9.22229
67.59165	7.12112	7.88261	9.19294	0.93859	41.92361	38.79497	59.10382	9.23218	4.62129	1171.82662	10.01721	-6.78692	9.96162	0.00000	5.16849	20.91361	4.72545
58.50985	8.96477	7.09914	8.07935	0.14592	34.4833	41.20054	62.04845	7.83162	7.73685	1105.45188	7.63993	18.48127	6.68136	0.00000	5.54078	136.84186	6.48632
34.65283	7.29763	7.32425	10.06062	0.18864	13.56667	45.06376	60.98200	9.33518	7.91934	1069.31870	8.39849	19.25146	8.61528	1.00000	8.63411	-15.6	8.88677
32.35790	6.41951	6.48511		0.08953	-7.57897	66.31910	25.03580	7.40246	8.01269	1146.45654	5.63395	7.77370	8.12173	1.00000	9.92261	112.23109	10.09032
45.46109	8.61829	8.95132	8.72092	0.06629	38.45598	51.56501	43.90845	8.31613	9.56616	1189.51556	3.59773	24.88601	8.77914	1.00000	10.07977	48.87498	9.57204
46.55124	7.81181	7.41338	7.67283	0.32210	18.51957	59.21221	63.82449	9.48147	5.41668	1121.96958	8.80925	11.15884	7.04681	1.00000	9.70974	73.85535	8.37015
53.98188	8.00666	6.23235	7.15546	0.29360	57.47908	36.37019	85.72886	8.98032	5.54943	1161.50848	8.68960	18.74229	7.18548	1.00000	10.23174	-4.22398	6.96614
59.45626	13.04382	7.44234	13.40895	0.11609	-21.44236	27.98591	63.94034	9.39578	4.09546	1149.98670	7.61018	32.32164	8.35344	0.00000	7.18445	27.46153	5.50795
24.47547	4.96339	7.78601	6.12233	1.68872	27.76056	25.02887	57.91205	7.46612	6.40965	1182.07766	10.66945	-6.38256	8.35236	0.00000	7.62215	-15.58602	8.47530
47.53879	6.84526	9.96647	11.12397	2.17006	38.70734	67.82094	39.73619	8.27878	7.23400	1082.69736	10.91511	16.90626	5.67806	1.00000	7.67197	-77.02303	9.25174
36.23487	7.39154	8.58344	9.79977	3.30756	61.72744	60.82888	42.16540	7.55477	5.07797	1140.30522	11.35975	26.65460	8.08463	1.00000	6.30123	17.10558	9.46543
35.30185	5.39858	9.84409	6.96366	1.67233	58.1908	27.41414	36.99697	9.32346	5.63084	1102.78806	10.65600	19.99698	7.64864	1.00000	7.92829	40.17171	11.93421
49.59427	5.24332	7.96745	6.70636	0.32343	53.0233	63.10108	56.52395	7.67257	7.54730	1106.50230	8.78545	-7.90465	7.27892	1.00000	8.55238	-1.48119	11.98095
37.03720	6.15616	8.13846	6.40917	0.34655	58.23583	33.68847	63.89984	6.60821	7.53777	1158.96236	8.88778	23.78391	6.65641	1.00000	6.27512	92.48278	10.34152
37.62893	12.12404	8.60942	11.23676	0.13740	30.35028	40.08406	53.76262	7.71667	3.20911	1164.45409	7.51047	8.28991	7.53017	1.00000	9.62689	112.19028	4.11920
45.75305	9.05475	8.60574	8.65100	0.14016	9.6531	63.37053	59.54330	9.44456	9.45789	1103.92302	7.72076	1.71056	8.31029	0.00000	5.63416	124.3697	7.76366
39.85573	5.91159	8.69480	9.48525	0.54526	44.27804	42.12107	33.67461	8.67227	5.07678	1077.67392	9.45678	12.28042	6.70023	0.00000	4.95949	-88.27205	7.17169
34.33555	10.82819	9.42837	9.12092	0.09208	-44.39672	64.86581	58.85635	7.71467	5.28765	1159.99440	6.23743	9.07778	8.05340	0.00000	11.00135	171.25364	8.17928
42.20542	7.11340	7.63142	5.93085	3.65990	30.81383	25.20257	46.31787	8.94340	5.42321	1132.84995	11.46029		5.61084	1.00000	7.53513	75.16878	7.98461
41.78614	5.84238	8.79395	6.17104	0.64309	44.92801	18.69850	72.27412	9.12972	7.23261	1191.18848	9.59745	23.78378	8.64215	1.00000	7.59153	4.8951	10.16758
41.17105	5.27786	7.66921	5.80792	1.87335	42.97086	46.18521	68.62183	9.22991	6.35713	1141.87338	10.75926	0.83285	8.48730	1.00000	8.60066	-82.42491	11.03027
39.21638	8.45693	8.49222	7.94293	0.11479	36.81667	46.78690	55.57121	7.73135	7.79276	1070.94447	7.19073	16.76418	7.03530	0.00000	8.03183	117.81667	7.59315
57.84902	7.94630	9.62096	8.61369	0.11492	33.93113	52.45593	52.50732	8.36107	7.34103	1176.23073	6.69173	10.28068	7.85474	1.00000	8.83929	-117.54866	8.59843
51.59884	5.82219	8.09926	7.71431	0.57031	48.90472	45.34975	48.20429	7.43039	4.42401	1114.36926	9.48198	37.92482	7.32824	0.00000	5.63352	2.2469	6.05551
37.43027	3.87457	8.34933	10.07479	0.65860	37.31065	48.65958	40.24594	8.46638	4.71860	1156.38188	9.66433	14.72823	8.51115	1.00000	8.94425	13.57661	8.51955
48.03996	6.86202		7.95402	0.89111	5.90702	33.11777	42.61695	7.15899	5.17577	1175.42394	9.97482	16.59439	7.89301	0.00000	8.74376	116.10146	9.79091
68.47973	3.57394	8.20056	4.89662	10.82514	18.03496	64.91510	64.31075	6.18469	5.34832	1156.25626	12.55840	29.07528	6.55099	0.00000	6.21772	-66.8499	7.08032
47.29404	7.95601	8.02555	11.18679	0.08676	3.11988	47.19244	27.51515	10.69921	9.98680	1070.99655	6.04633	12.24691	9.43978	1.00000	9.50183	35.59642	11.15249
42.61979	5.77712	6.93216	8.66279	0.09382	36.81667	59.38743	52.60033	8.06590	3.95480	1087.05948	7.16131	26.28372	8.04523	1.00000	9.22361	117.81667	9.31498
55.29316	7.86451	8.71387	7.21586	0.10204	51.4781	54.64429	65.14337	8.18390	7.81777	1192.70389	5.23869	-0.46651	7.80245	0.00000	10.28514	57.3552	6.22501
42.17929	7.06786	8.28012	7.69292	0.66326	12.37169	46.10604	65.11879	7.01895	6.57461	1167.15753	9.62831	7.37812	8.56111	0.00000	5.29925	123.62494	7.25486
63.38775	9.33254	7.41170	6.68083	0.09751	58.04254	26.87206	41.46309	8.74463	7.38291	1068.93545	6.91647	-2.60418	7.75516	0.00000	10.00077	65.27258	8.05148
36.66245	6.46040	9.61602	6.21161	0.38352	48.98693	58.55497	64.11259	5.54530	5.98393	1054.07733	9.09170	12.61476	7.38196	1.00000	5.85978	2.44892	9.11357
37.76854	6.16551	8.50627	5.21554	0.60263	8.35122	35.21859	46.87929	8.31433	7.98513	1059.39659	9.57958	18.72679	8.86402	0.00000	4.87652	-62.64102	8.66870
24.16147	6.80495	9.35432	5.42883	1.04145	43.61058	51.64896	64.49578	8.20949	8.29571	1074.38509	10.16441	14.83678	7.80575	0.00000	7.62274	1.33467	5.64063
31.83443	7.57405	6.90537	8.90716	0.08241	35.815	41.45131	51.71697	8.14338	9.37913	1056.97071	3.88173	23.61861	7.76699	1.00000	9.20360	139.6853	10.51620
31.67730	7.95562	8.13546	8.33100	0.34571	37.51803	51.70365	58.04821		4.35441	1181.77349	8.75703	5.32768	9.61377	1.00000	8.49611	15.00913	8.19756
33.45895	5.49729	6.70663	8.86141	0.10167	50.20528	23.48601	48.35780	7.76554	5.81756	1086.17861	7.14185	9.72636	7.91040	1.00000	8.76177	19.27498	9.13171
32.86591	6.26567	8.59875	5.90947	0.35203	32.55531	45.88243	75.28435	6.33867	8.41075	1161.32276	8.96612	23.18301	8.59102	1.00000	7.68944	76.12647	9.65538
43.31006	8.20386	6.63460	8.87687	1.90286	48.90982	43.71430	45.46255	7.58668	3.65136	1177.62784	10.78025	19.33741	7.97913	1.00000	8.08021	2.45012	8.60836
61.26868	7.20578	8.00128	7.01555	0.44305	39.12074	65.46976	66.91094	7.07290	6.56431	1091.13077	9.31611	17.58872	7.92304	1.00000	8.17237	27.18052	8.72189
50.50891	8.18417	7.98658	9.13234	0.17351	50.06	27.72799	45.70749	7.76008	6.53420	1161.43118	7.84022	24.73457	7.82496	1.00000	8.46006	43.2379	9.06861
51.24808	8.35709	8.42512	10.11240	0.29746	37.58105	51.20413	51.70336	9.67148	8.33914	1137.81157	8.60663	-0.09475	9.30758	1.00000	8.82613	29.26639	8.42215
81.63278	5.61936	8.02862	9.83384	0.10628	44.27804	69.22045	47.79567	7.88781	4.21361	1180.16382	6.74438	24.71967	6.12149	1.00000	10.88282	-88.27205	9.58819
