Pb	PM10	O3	PRES	NH3	TEMP	CO	PAHs	CH4	CFCs	H2CO	warning	PM2.5	longitude	C2H3NO5	SO2	latitude	NOx
47.01946	12.22544	8.85517	1071.94189	6.19770	-3.47847	6.46255	7.50614	6.88728	74.70527	44.83337	1.00000	6.40406	75.35927	11.36407	6.76707	12.04161	6.74303
58.75298	4.94128	7.37364	1130.61871	8.00314	3.83825	4.12974	6.10521	6.65544	65.55282	37.57574	1.00000	8.48736	-1.29772	0.09428	6.61719	50.76306	3.78028
61.79743	7.99369	5.01372	1125.14586	4.78412	13.14093	9.91764	6.37711	5.47474	49.77194	39.92560	0.00000	5.31094	-85.76942	0.24649	7.02322	39.78504	7.71574
69.03913	8.83298	7.34627	1179.97817	7.53126	18.09067	8.46553	5.60709	7.35925	71.71478	39.26727	0.00000	8.50923	117.81667	0.43781	7.39316	36.81667	6.37035
64.82741	9.92965	6.50648	1067.32792	10.49434	21.25917	7.36807	8.12340	10.80531	68.77258	38.70529	0.00000	5.79381	-51.87389	1.26057	6.97585	-23.44361	5.95736
53.33348	7.79472	6.11048	1141.65020	8.93802	-5.01734	7.94229	7.67938	8.27691	74.93277	57.14756	0.00000	5.84317	4.8951	0.19463	6.98144	44.92801	3.35060
75.96754	8.76349	6.03288	1091.41559	9.37184	-0.40526	6.57291	5.10373	9.17572	56.25926	36.13855	0.00000	10.20477	29.26639	0.47849	6.24851	37.58105	4.49905
33.16378	9.69182	6.57086	1144.26493	7.88367	26.31154	7.17525	6.89529	7.00954	72.19484	52.64671	0.00000	6.69736	0.93333	1.01492	7.78518	52.68333	4.74013
34.88954	7.94665	8.70895	1074.48716	7.86298	10.14633	9.44200	6.59793	7.61261	76.66936	45.49643	0.00000	7.10607	31.3237	0.24211	5.72015	52.4089	7.00153
64.34758	9.33824	5.92707	1108.51924	8.38056	24.45377	6.26978	7.74881	8.35541	63.80654	41.28486	0.00000	5.11120	-0.74934	0.70469	6.10178	51.62907	7.26324
65.82037	4.38289	7.44744	1182.86051	6.81965	3.25012	6.54261	6.23758	6.62804	65.27810	64.15756	1.00000	6.63227	-97.50417	0.13525	7.19363	25.87972	6.19288
35.89963	5.55766	6.70507	1076.73183	6.80954		4.52282	6.77895	7.68062	55.38206	72.04296	1.00000	8.87532	-86.78777	0.11405	8.11119	33.44872	3.82051
60.01048	6.19663	5.76753	1144.45143	5.16494	18.52944	4.09279	7.38949	7.27315	76.59224	20.62440	1.00000	4.21297	-97.54667	0.11621	6.06704	30.5427	5.93524
70.36664	10.13921	8.29697	1134.10551	7.85551	2.52763	7.21727	8.75883	9.38081	72.09203	52.64654	0.00000	4.64650	17.80774	1.48503	7.61521	40.55851	7.49977
29.82378	9.62368	5.72101	1074.96961	5.61426	-3.66333	5.69063	5.28255	7.64373	81.09701	72.72132	1.00000	5.43250	37.92792	0.93348	5.79136	53.93361	6.90508
54.75097	7.93355	5.32131	1143.93401	6.63424	7.97923	8.70559	7.54930	7.64201	78.97774	39.80295	0.00000	4.13348	20.22625	0.27275	7.24327	30.75545	4.42635
52.15883	12.39299	7.58310	1161.13942	4.97921	9.24600	7.11692	5.21748	9.24478	78.46984	70.49163	1.00000	6.56194	-2.09814	13.48771	6.93258	57.14369	7.68911
41.51812	7.21213	8.98123	1121.55690	9.77135	25.53508	6.23352	6.08308	7.66486	70.03848	41.06995	0.00000	5.71924	36.25361	0.14928	8.08719	47.48444	2.72687
36.08513	4.85720	5.73812	1108.63124	9.43177	15.54839	4.47691	7.32322	4.51273	64.66480	34.22721	1.00000	8.43559	88.18466	0.09133	6.45801	22.19303	5.10916
51.88059	6.61215	7.16834	1124.54880	7.48211	19.98749	5.32803	7.45669	4.74513	66.58521	42.82813	1.00000	7.52940	4.25633	0.14235	6.38914	51.21187	5.23689
39.60216	5.12808	5.98049	1120.23862	9.93441	9.84109	5.41982	8.18522	4.91152	64.02165	32.32931	1.00000	10.50618	-86.78777	0.12620	7.61912	33.44872	6.35601
68.38606	5.45204	7.35447	1135.33796	8.56221	9.67573	5.85431	6.36554	5.06960	58.94525	39.78599	1.00000	7.00865	47.1192	0.07456	5.84065	42.819	5.84559
70.91721	7.91608	5.77957	1063.21541	10.98423	11.37989	8.37534	7.51000	9.76045	65.35850	56.64888	0.00000	8.68107	-76.72803	0.23472	5.98630	39.32288	6.72919
52.41090	6.02320	7.30726	1160.42084		15.69895	5.27181	5.70807	6.95202	68.25658	47.65856	1.00000	9.06631	8.88104	0.08871	6.49409	45.79377	4.66764
46.03302	10.15413	7.40009	1099.08260	7.55361	15.90404	8.04824	6.28425	7.19799	53.79591	59.61928	0.00000	7.20080	136.84186	1.53602	7.10502	34.4833	4.96029
38.60420	6.24647	6.73897	1105.06486	9.10341	3.13693	4.10576	7.27777	4.83439	87.10512	31.81046	1.00000	8.10778	84.63445	0.10551	6.79267	24.81757	4.12142
43.27907	9.18699	8.28031	1116.26136	4.29030	15.17520	5.38652	5.25262	9.74625	62.11201	53.35673	1.00000	5.35538	-62.64102	0.62150	7.43340	8.35122	6.83724
49.17735	5.87715	8.75477	1120.59614	9.76998	21.56348	5.14573	7.67994	4.07112	55.86767	50.64958	1.00000	9.38111	-43.80139	0.13688	6.65595	-20.25333	5.97652
40.38189	4.11723	5.10013	1151.73450	5.42314	20.38235	3.87317	7.15478	9.09150	67.39438	43.85488	1.00000	3.60527	0.30367	0.08656	6.51965	51.38673	4.74363
49.33628	8.28413	7.94451	1116.03565	10.14860	13.85275	7.41486	7.38645	9.77995	64.75179	46.80649	0.00000	10.25024	10.18527	0.32593	8.34104	47.98372	4.48016
45.84887	9.52213	5.85195	1136.03429	8.92988	-10.63554	8.95869	6.59688	8.74491	71.50720	30.82718	0.00000	9.76266	115.8614	0.85684	7.77401	-31.95224	5.31775
38.50174	8.14421	6.66933	1194.71980	5.47593	14.18994	6.84052	7.48938	9.13987	73.61544	43.34194	0.00000	6.65741	5.16108	0.26039	7.09177	48.77275	
24.99122	8.81839	6.34201	1101.98129	8.29808	4.26198	8.33002	5.74240	9.10625	60.97207	16.07522	0.00000	10.93047	-47.53028	0.48086	7.17859	-22.45667	4.96711
35.46125	4.70279	6.33848	1086.08294	5.93682	16.55600	4.25945	6.37104	8.76201	69.59202	37.67313	1.00000	4.63473	-7.32097	0.06265	7.33793	41.1053	3.27034
44.31142	5.93467	7.36348	1088.74843	6.66956	24.97338	5.55209	6.05701	5.11699	66.30227	56.15810	1.00000	7.13654	5.74861	0.12649	6.76418	52.71083	5.22919
48.06660	8.71624	8.26087	1095.12081	7.29145	18.34298	7.86408	7.50524	7.63884	60.22267	36.30645	0.00000	5.11761	38.66667	0.47095	6.74714	-6.25	5.76606
54.40781	7.76786	8.10397	1182.08780	9.13256	0.13121	8.17947	5.76537	9.24596	84.48799	66.99345	0.00000	5.59602	77.9129	0.26472	6.97499	25.6439	8.12141
32.60553	7.51556	7.25291	1179.00547	6.60187	18.95950	3.50494	7.81470	6.64038	54.18933	55.63556	1.00000	4.24370	136.61667	0.16833	6.09464	36.53333	4.51152
63.38577	9.88340	6.52933	1063.53615	5.73428	3.43189	7.66139	8.64452	9.03655	59.70616	50.45014	1.00000	5.82441	38.16694	1.18260	7.33813	54.84444	8.50439
58.19805	3.17046	6.63573	1146.35788	5.56343	4.42035	3.21827	7.67687	6.50404	60.59860	50.80242	1.00000	4.09866	14.39024	0.13066	6.66630	42.22718	3.85284
77.94640	8.15521	6.28122	1172.27098	6.11256	10.99454	8.53633	6.02425	6.45096	60.01223	55.69594	0.00000	6.41065	75.16878	0.28981	6.63974	30.81383	6.84420
54.82564	7.80498	8.09279	1077.24913	10.67138	18.88704	6.05773	7.25087	8.27728	69.04472	57.93402	0.00000	6.34604	71.30633	0.21861	5.73445	21.34222	5.66676
43.63859	9.67315	6.74303	1067.50961	4.92516	34.32775	12.51074	6.28488	8.20065	72.79839		0.00000	8.19445	38.66667	1.00192	5.09732	-6.25	7.48715
50.99133	7.96917	8.17258	1056.10321	7.14290	27.08504	8.13362	6.50839	7.19444	65.53778	41.70145	0.00000	5.12240	37.92792	0.26146	6.85192	53.93361	4.87659
38.33893	9.54696	6.73349	1095.11491	5.51505	32.41645	5.13928	6.81132	8.58347	54.88816	45.46283	1.00000	5.74360	46.5813	0.85112	8.32683	54.8421	5.45544
59.20395	8.82359	6.85884	1104.29585	9.05777	-0.83195	6.91154	5.90535	7.83557	54.60116	39.02391	0.00000	7.21720	-50.00639	0.47641	6.16699	-25.42944	5.29112
42.95647	9.65455	4.54198	1078.95134	6.66925	6.43579	8.02056	7.26333	7.22743	66.29781	45.79671	0.00000	7.77825	-84.13722	0.93620	6.92465	9.92787	4.81789
84.61580	7.92017	8.25340	1059.22697	7.61053	28.72912	7.62779	8.45828	6.71274	67.48492	81.70498	1.00000	6.94056	4.92235	0.28226	4.92160	7.65649	7.22054
63.91892	8.72168	7.17627	1112.64497	5.13990	7.86422	8.60111	8.13051	9.40957	60.30681	63.21410	1.00000	7.21109	85.4265	0.45124	8.75549	55.8736	7.13728
59.61501	11.34393	5.89211	1097.36163	4.91701	18.75779	9.10837	7.37765	9.37062	80.05497	29.35953	1.00000	7.21399	3.50309	4.76986	5.32506	34.15429	8.82932
53.81088	9.08171	7.21289	1187.85036	6.87276	-10.80280	6.63287	6.96503	6.56073	63.56559	37.03596	0.00000	7.29277	-74.26419	0.59718	5.39133	4.73245	5.76591
37.17796	7.14303	5.52805	1103.64310	6.39767	-2.07980	5.65789	7.93875	7.95944	62.03333	59.58553	1.00000	5.15313	-101.2591	0.13304	8.33487	21.01858	5.17601
70.29306	5.38400	6.37100	1144.77561	8.08867	28.77276	7.21124	7.05466	5.09619	76.17309	50.06356	1.00000	8.46645	-52.2	0.09304	5.88400	-28.44917	7.68912
58.46605	6.44846	7.07113	1184.21582	6.43899	18.86709	9.83841	7.30003	7.08748	56.11668	65.46710	0.00000	4.32786	28.28489	0.12206	6.86361	48.15659	3.93519
54.16759	9.99644	7.62986	1148.91718	5.66152	14.66985	9.23630	6.56048	8.08995	54.65166	46.98665	1.00000	7.50623	133.42825	1.29845	7.13204	45.47885	6.99395
69.24947	8.28358	6.53832	1094.43530		0.21500	1.16471	8.68587	4.48015	72.52404	49.55908	1.00000	3.66590	11.5	0.29915	6.43149	3.51667	4.22324
66.69094	6.27193	5.91639	1142.33888	7.56547	20.88820	0.90768	5.68600	5.58236	57.38361	63.89407	1.00000	2.86867	6.8625	0.10185	8.55817	51.47805	3.83883
62.94502	7.85667	7.37009	1077.07988	7.97789	24.36052	7.74268	5.70110	7.94223	72.65337	28.39484	0.00000	3.96025	38.15035	0.20929	7.34216	49.41029	3.20160
51.83347	7.43731	6.86627	1197.54416	8.27624	15.96772	8.26426	7.22521	7.02029	63.88259	51.82566	0.00000	6.40915	121.06761	0.20225	7.73050	12.35275	
53.79521	6.77716	7.12674	1061.97292	8.22319	7.04792	4.23601	6.15572	2.72857	58.41439	50.24422	1.00000	7.37025	-0.33525	0.15096	8.02014	53.7446	4.82746
71.99919	9.10602	6.87361	1094.15271	4.41947	11.98780	5.48614	6.28408	7.41697	44.54968	39.84376	1.00000	6.41547	-97.50417	0.58681	7.97082	25.87972	5.93758
64.24286		6.61625	1081.81985	8.37354	0.40867	5.54972	8.77608	4.76100	72.49606	67.56570	1.00000	8.98617	12.53463	0.08903	7.38311	55.67938	6.36643
42.15590	7.26180	5.51560	1066.29034	7.44543	16.10671	8.41395	5.43639	7.57770	78.89343	41.37487		7.48495	-89.64066	0.16432	6.19256	40.56754	6.32879
39.56314	8.88131	7.28299	1167.81779	9.31242	4.81641	9.71418	6.61912	9.69174	83.94267	44.20810	0.00000	9.65391	-97.90308	0.43514	7.03759	31.12406	4.51541
51.21640	5.88195	6.40047	1166.74243	7.80138	10.16739	5.66729	7.51610	3.71377	84.34575	46.40044	1.00000	7.73374	83.97573	0.07559	8.51672	21.46527	6.25243
50.38820	7.47206	5.09260	1107.25583	9.87500	28.07786	4.51921	7.78194	8.11015	67.69490	34.66710	0.00000	3.48759	38.16694	0.15760	7.87989	54.84444	4.51913
34.46156	5.50761	7.03243	1163.70973	7.09747	21.42177	5.12486	4.99885	7.84099	52.98044	66.84872	1.00000	7.15651	-81.56929	0.08979	7.78997	41.55838	3.93175
38.75011	7.20326	7.15479	1189.44388	4.67033	-7.74900	8.39637	4.99194	5.93177	70.29030	60.83917	0.00000	7.13497	-3.52751	0.18863	6.94881	50.7236	7.83246
46.30247	7.40230	8.80532	1187.69430	6.99778	4.40490	4.99969	7.43908	7.18752	68.56271	43.18860	1.00000	4.29421	113.69785	0.18205	6.89915	-7.73379	6.32194
73.59395	10.46521	6.39226	1143.46157	12.40286	30.68904	10.94429	7.56008	11.04903	56.26780	44.06857	0.00000	10.38799	115.88782	2.00818	5.38596	-32.05251	3.96774
38.85939	7.93997	8.12321	1094.34413	6.60533	-4.74177	8.32757	7.66842	6.67410	57.79914	27.27585	0.00000	5.72763	36.36339	0.30160	7.25389	0.03813	4.73065
60.36858	7.26640	7.06568	1126.49886	8.72079	4.58660	4.75412	6.38142	4.41679	72.07392	49.63504	1.00000	8.74141	27.02444	0.21180	6.70657	39.59611	4.84579
60.47602	4.77185	8.18138	1182.66722	5.98593	37.11012	5.19562	8.09934	7.84140	78.37459	37.50552	1.00000	5.38799	114.10479	0.09561	6.55059	22.37066	3.73400
56.08690	6.88394	6.34249	1095.80111	6.15891	-1.66361	8.87909	5.36867	5.38588	70.55290	48.57965	0.00000	6.94072	112.01667	0.12493	5.70394	-7.81667	3.44942
66.93338	8.11630	6.86759	1104.37228	9.18555	36.71228	9.09823	6.88572	8.79372	72.94808	55.36791	0.00000	7.41627	37.56667	0.29876	7.23859	55.85	6.04766
37.31325	9.33247	7.48495	1168.84704	4.63154	19.74408	5.19775	8.63003	8.67797	72.43576	45.92927	1.00000	5.62168	-72.09391	0.73048	6.80192	18.65297	6.03904
49.28483	8.90493	6.57269	1143.95936	9.41056	8.25813	9.53893	6.69052	10.13408	70.77426	54.84429	0.00000	6.34047	8.91229	0.48529	6.18235	49.13645	5.36019
54.98989	6.99155	7.50075	1117.41162	7.03493	-2.05133	6.98360	8.75948	3.36306	68.90329	59.33063	1.00000	5.90230	1.00288	0.14803	7.80754	49.28669	6.92942
58.60074	8.42630	8.50634	1062.93904	5.96623	29.29700	7.10436	7.67424	6.50366	64.98546	34.92414	0.00000	6.59110	30.91105	0.34224	7.11972	3.02013	5.45812
52.22505	6.59542	5.81026	1084.22716	8.64795	-8.82746	10.67781	6.99094	7.73055	56.11916	54.50140	0.00000	9.23572	43.67663	0.16588	6.72130	53.53041	4.95512
38.00927	6.38850	6.83080	1188.14144	6.44241	17.83146	8.87178	8.04213	7.66802	56.28379	59.96330	0.00000	5.73149	69.67639	0.09372	8.38677	41.29444	5.71732
31.76694	7.69044	6.64607	1170.12370	8.87165	24.81582	10.40768	6.74728	8.95925	66.59946	38.03722	0.00000	8.05142	120.74792	0.18410	6.66874	41.09822	4.16888
53.07315	10.08866	6.88755	1188.33970	8.84555	14.24803	9.14318	6.87252	8.51320	55.44497	43.45167	0.00000		116.82887	1.38873	4.39743	-1.26753	4.67506
44.31863	9.81768	5.43713	1054.12014	7.26325	22.91689	6.79262	8.21321	8.67426	67.56306	47.53791	0.00000	3.94491	68.21204	1.10758	7.13238	27.55898	6.18425
42.61076	6.92747	7.75232	1182.34120	8.18692	17.37124	10.17326	7.41885	8.42227	60.18970	33.25874	0.00000	8.45434	22.53083	0.16615	6.69196	44.22639	6.09770
42.17644	5.72911	7.65686	1160.89394	8.80510	3.94329	4.75769	7.07803	5.18698	82.50258	49.15884	0.00000	7.67205	35.90057	0.13266	8.02977	56.85836	4.78823
63.47399	5.19560	6.50051	1109.53211	7.78961	30.64983	6.23534	8.34511	4.36904	45.21714	25.94608	1.00000	7.88713	68.21204	0.08912	6.17566	27.55898	6.87405
60.11769	6.14805	7.95320	1168.62009	9.63722	5.81002	4.72857	6.07786	6.09109	63.41712	66.50380	1.00000	8.90792	-77.70066	0.10268	7.11212	43.16547	4.41171
57.97725	3.75744	5.23182	1088.08185	6.85189	23.63895	1.61604	5.78564	6.34823	65.00315	46.82647	1.00000	3.47868	122.08333	0.10623	8.16803	46.08333	2.24986
50.00825	9.07107	6.93540	1160.31997	4.00473	7.15055	4.67335	5.79848	8.01264	65.41002	50.12728	1.00000	5.57849	-102.36764	0.61581	7.10664	31.84568	6.46305
49.67259	8.22106	7.22174	1162.42106	5.96305	11.16922	11.51715	6.47196	7.47025	51.14469	70.64248	0.00000	7.94294	118.53333	0.31626	6.10250	27.92333	7.13521
65.88546	7.56836	7.02716	1134.65754	7.42557	-6.14910	4.10927	8.72555	4.62628	54.07986	51.76567	1.00000	6.67656	-95.30106	0.23574	7.35796	32.35126	3.43383
43.56996	6.41358	9.31573	1118.38271	8.74724	13.78551	4.26299	7.26473	4.11264	70.72627	58.59339	1.00000	9.13194	-74.26419	0.09421	8.52657	4.73245	4.78314
78.07422	10.07467	7.33007	1171.81586	5.67149	11.67869	7.53580	8.55048	9.19819	57.88263	42.68199	0.00000	6.35349	32.6178	1.38526	6.86823	46.65581	6.99689
68.49652	7.26811	4.51734	1114.95219	5.61316	38.92925	6.02878	7.82316	8.07827	46.57303	41.65928	1.00000		2.44892	0.16497	7.40236	48.98693	5.98952
44.51200	5.71974	6.96453	1065.96522	8.93397	11.50112	4.38746	8.67286	3.19381	66.44251	50.90433	1.00000	7.76640	99.96667	0.17463	4.85431	8.43333	5.24670
55.60331	6.15653	8.70027	1174.00556	6.24410	3.69817	7.99948	5.15060	7.66526	63.69061	17.67321	0.00000	7.34152	-76.78319	0.11120	7.88885	18.00747	5.98231
45.42392	4.54120	6.24098	1183.94504	8.24806	4.31047	5.77969	7.01903	8.75921	71.96716	41.43749	1.00000	7.39916	-2.31938	0.11344	5.20382	6.46346	4.31193
61.91307	5.41230	6.25962	1182.64957	6.95833		6.68248	7.03880	5.11926	76.32893	58.67460	1.00000	6.31081	-37.65	0.06937	8.77170	-10.91722	6.53724
43.77944	10.23604	6.66740	1148.19760	7.26084	18.77118	5.82992	6.36314	7.66029	49.37600	55.17348	1.00000	5.64540	14.43865	1.61192	7.54725	40.87329	5.45456
58.08269	7.59350	6.25518	1110.31738	8.15028	17.02960	8.18196	7.04942	7.88416	56.81223	44.38857	0.00000	6.07444	140.73667	0.16107	7.93319	41.77583	5.36892
44.40547	6.38596	5.89563	1095.64799	9.04809	4.49510	6.28239	5.41773	3.62986	70.88548	49.84517	1.00000	8.05707	120.74792	0.18041	7.70611	41.09822	6.84809
19.94918	8.60201	6.93060	1070.59787	4.69879	12.56573	6.52518	6.98062	8.72936	67.86828	22.94264	1.00000	6.15938	1.00288	0.39910	6.68973	49.28669	6.33278
39.96601	6.59266	7.39151	1131.87482	5.87245	17.32190	6.71346	6.71839	7.75545	44.48423	49.65927	0.00000	6.99751	9.40531	0.10305	6.23997	45.53069	4.82773
81.57926	9.07631	8.01189	1159.80785	8.56837	8.06573	7.49044	6.43289	9.25316	71.40900	54.61262	0.00000	5.44675	46.58333	0.57525	4.91893	-21.15	5.83525
51.89993	7.73212	6.79880	1148.80164	4.50982	11.02030	5.27138	6.20024	8.27871	59.01145	54.28902	1.00000	5.56906	-87.66561	0.20821	8.40478	41.8542	6.04247
54.77541	5.18832	7.23925	1091.94065	7.88197	8.93536	6.19512	7.33597	5.53818	56.50997	29.94386	1.00000	8.79747	-117.29198	0.12449	6.13728	33.03699	6.71759
22.54472	7.28072	5.92563	1122.35765	6.56789	21.34830	5.76912	6.56680	4.48979	69.44612	55.89505	1.00000	5.76526	6.9747	0.17969	6.81738	50.82709	5.27383
54.13104	6.45589	6.66710	1087.76873	8.77147	11.91184	7.93366	8.17627	8.21503	58.01968	55.20791		4.66560	101.02083	0.09445	7.45181	4.02219	4.43286
49.17568	5.44845	6.37175	1131.90171	5.06246	18.87769	7.89036	7.97514	5.96031	63.03682	76.62786	1.00000	5.12567	78.14797	0.07487	7.77041	15.45144	7.25098
29.79180	8.26014	6.48570	1198.22235	7.03326	28.90540	7.59438	6.13073	7.12898	68.10731	47.23175	0.00000	4.51507	69.67639	0.29357	7.21477	41.29444	3.72200
54.69811	7.68607	6.71819	1106.61279	5.94347	17.06083	6.02457	5.93339	7.66423	61.21673	33.25985	1.00000	6.19305	2.59753	0.21457	5.34725	8.88649	4.48497
	9.69101	7.57069	1068.16042	10.10780	32.95539	9.17330	5.92678	9.54765	54.18125	35.37483	0.00000	8.14747	168.31366	0.99046		-17.73648	3.69590
60.76400	7.00913	5.46049	1170.60839	5.76002	-1.94222	5.72574	5.77693	8.21783	57.32824	21.92860	1.00000	5.59823	77.656	0.17635	6.90569	28.71271	5.38836
69.84994	5.72711	8.76527	1143.75613	4.98920	23.16904	0.80520	5.92009	6.81153	63.52285	50.85891	1.00000	3.38449	86.79271	0.14760	7.15282	25.92127	3.45755
60.94227	7.23283	7.35563	1164.41928	4.58711	12.93114	3.68573	5.17716	9.22520	70.90357	50.80876	1.00000	4.63528	-85.43772	0.14193	5.88519	10.63504	5.02050
49.45674	9.81207	4.95889	1069.66799	8.11256	13.50154	7.51605		9.53099	78.45595	44.86866	0.00000	4.23929	-48.29694	1.07732	8.14505	-20.87306	6.82991
53.19417	8.75369	9.55390	1192.68553	9.06034	32.38512	6.28258	6.09516	7.81497	71.56176	48.37872	0.00000	6.72453	-58.44417	0.43669	5.90265	-3.14306	6.49053
47.02479	8.61853	5.59670	1165.07848	7.54856	11.08481	4.52734	5.12513		63.39198	34.39433	1.00000	5.21015	-82.00919	0.36997	6.09910	23.04419	3.77814
31.28836	6.31372	6.82275	1091.33444	8.82190	18.11858	4.56442	5.82818	6.34477	60.73182	58.29389	1.00000	9.85133	2.29275	0.18405	7.02378	48.79325	4.30229
69.32389	8.11905	6.31934	1083.32903	8.71179	11.29820	9.38095	7.20248	7.91656	68.50069	62.87806	0.00000	8.96775	-80.31727	0.26987	7.84380	25.67927	7.34246
68.30920	6.22596	7.40079	1178.45808	7.96299	17.36998	4.20199	6.63294	5.92296	75.83328	68.65956	1.00000	8.80470	-86.78777	0.14144	7.80963	33.44872	3.90330
55.36837	8.33526	6.29929	1134.10699	7.92943	2.93444	9.50295	6.99545	8.28698	74.32475	38.96637	0.00000	7.73371	16.50104	0.34101	6.89825	41.24264	5.75256
58.53668	8.52664	7.49114	1079.26633	9.32156	15.85802	9.20045	7.92122	8.84270	58.52720	54.47778	0.00000	8.76665	145.13643	0.43269	5.62602	-38.16604	5.66447
63.29625	6.95455	7.66946	1080.18878	8.02848	15.42660	7.23266	5.25758	8.24599	73.09291	73.94278	0.00000	8.84354	-8.2194	0.11184	7.36058	43.48961	5.99500
66.95053	4.86329	6.75172	1183.54856	9.93904	12.09885	4.53679	6.22065	5.12531	58.64841	43.47569	1.00000	10.70135	-5.55835	0.14809	7.56654	42.64685	5.49930
56.53807	5.59931	6.98694	1119.58524	9.88742	6.09623	4.29456	6.58920	3.77862	77.31668	63.56392	1.00000	10.80969	117.27583	0.08994	4.75020	35.64889	5.57616
30.08898	6.20915	6.73578	1186.54748	6.20415	5.87014	7.89846	7.46123	4.94385	77.22348	40.86005	0.00000	5.81976	-91.77127	0.09608	5.66006	37.95143	10.32576
49.58519	6.47758	6.23506	1158.64818	10.10437	12.56616	9.14554	6.87760	9.96922	55.82131	54.56504	0.00000	7.95445	8.4493	0.14494	7.48614	50.09019	5.30324
57.85049	6.86732	5.80608	1177.54316	10.13114	15.84861	9.19594	6.18549	9.69605	63.64487	29.07554	0.00000	8.41258	74.4818	0.11712	6.06748	30.21121	5.47368
59.30483	6.75040	6.83184	1095.98104	8.97109	6.61227	6.60382	8.33062	2.38729	65.14141	47.29997	1.00000	9.04679	-71.8023	0.14328	5.98393	42.58342	7.86994
54.41214	8.90947	6.84744	1169.52447	6.13659	27.06385	9.03444	5.04284	7.02056	66.14757	55.88088	0.00000	6.07489	29.24152	0.48084	7.23295	-26.93366	7.76276
72.46793	5.43983	6.93753	1160.67926	8.53163	8.77138	5.34172	5.20194	7.77651	71.88576	50.01090	1.00000	7.63527	144.09638	0.08620	7.22907	43.82634	4.29815
48.25924	9.34817	7.60860	1123.31216	4.96228	22.87917	3.75499	8.35514	7.17537	56.73086	52.04400	1.00000	5.08647	75.35927	0.74423	7.84541	12.04161	5.36123
66.88157	6.90875	7.57552	1147.75230	7.44511	16.20762	6.35224	7.31504	5.36096	68.45684	46.87315	0.00000	5.16363	98.50893	0.15289	7.18750	16.68911	5.93756
42.85970	6.08235	6.72326	1090.68467	10.19381	18.29596	8.31477	8.84212	10.88564	55.76807	52.22400	0.00000	10.55828	123.50266	0.06687	7.44197	41.94175	
57.57887	6.51906	7.21495	1124.28839	6.25731	20.48250	7.26004	4.92522	6.75064	79.03232	62.88638	0.00000	4.53161	9.17702	0.09296	6.29709	48.78232	5.90701
49.82539	7.29038	5.34359	1161.15465	10.18743	14.16989	7.26988	7.56793	9.15854	59.65445	30.67712	0.00000	5.82317	-89.66123	0.15722	5.65139	21.28306	3.38563
62.14930	7.03271	6.71503	1113.91496	7.38923	30.11271	9.17157	7.65033	6.92821	60.05503	84.17061	0.00000	5.95117	-60.93173	0.17963	5.15856	-31.4488	4.71875
49.69215	5.93426	5.12341	1081.16905	5.95164	13.25555	6.19519	5.66739	6.40379	80.32950	24.58409	1.00000	6.13262	43.38531	0.11589	5.83669	9.89206	5.24789
61.34268	5.91549	6.22460	1149.97824	10.03046	4.40115	5.96012	5.89946	7.02828	54.76009	46.06828	0.00000	5.07076	43.2379	0.10037	5.45566	50.06	2.34149
35.16030	7.16714	7.70602	1127.15286	7.80580	12.74386	7.27443	6.05756	7.16406	47.37087	62.20531	0.00000	5.95714	-73.89125	0.14406	6.51663	40.67705	6.48746
44.54952	9.37213	8.32410	1185.29573	5.99679	22.58342	6.27290	5.33174	9.24996	52.34619	30.81622	1.00000	4.87205	59.80222	0.71839	7.94247	58.63667	8.00181
57.59935	9.31353	5.75391	1120.33291	3.82697	20.85561	3.39261	6.57623	8.54925	57.30556	69.28110	1.00000	4.73334	13.29371	0.74231	5.82970	52.53048	6.48140
57.70409	6.44575	7.50497	1100.93852	4.66579	19.36554	5.52465	6.82090	8.79989	65.50307	58.83615	1.00000	5.50009	19.61222	0.12541	6.01379	44.97639	5.10729
49.70088	7.91067	8.42064	1164.56850	6.38038	22.07521	7.66355	6.25436	5.92333	73.11848	31.10878	0.00000	5.08606	8.88104	0.19412	7.79829	45.79377	6.31472
69.38812	8.93987	7.15333	1126.97423	11.77463	14.29020	8.61704	6.31473	10.61753	65.40636	51.42179	0.00000	10.70170	-65.61427	0.51121	5.96318	-27.4338	4.44772
38.51611	6.90683	6.77258	1115.33517	9.33899	10.08123	7.41393	7.06727	7.35614	63.21028	48.38652	0.00000	5.92197	-97.92977	0.12481	7.05539	38.06084	5.45354
43.23904	5.45208	7.93919	1117.53262	6.20829	13.47277	6.84542	7.84794	7.39201	56.52636	45.25519	0.00000	7.59145	15.00913	0.11150	5.91029	37.51803	6.90757
46.21762	8.70257	9.16973	1051.76937	9.05816	7.46846	7.25354	7.58421	8.30191	56.05762	50.95543	0.00000	5.99206	-74.96933	0.41479	6.30918	39.71734	6.48658
55.44548	4.71569	7.79713	1164.24567	8.74922	28.78182	6.93143	6.71591	4.74368	68.83111	64.71770	1.00000	8.45597	-0.29825	0.09806	7.08046	51.39148	7.50813
41.28208	8.32422	6.76114	1126.93057	7.99529	27.29786	9.73280	6.12898	8.57066	70.76391	33.15410	0.00000	6.91100	-80.22588	0.32675	7.53505	26.2173	5.10810
53.83475	7.11090	7.99233	1153.82579	8.30928	9.38007	7.27159	6.94295	7.06539	57.40887	26.02692	0.00000	5.51639	121.06761	0.19618	6.49412	12.35275	7.03923
