H2CO	NOx	C2H3NO5	PM10	latitude	O3	PRES	TEMP	PAHs	longitude	Pb	CFCs	PM2.5	warning	SO2	NH3	CO	CH4
51.90987	10.07928	2.65925	7.66667	23.73333	8.29657	1173.22707	10.72655	9.21541	114.68333	64.55086	65.78653	6.90916	0.00000	6.35335	9.57245	7.07989	9.06374
44.75675	9.21348	3.13796	8.45271	39.32288	8.35912	1133.47876	21.16629	9.38018	-76.72803	68.04250	25.31096	6.69946	0.00000	7.31874	9.47892	7.95622	9.32922
61.62582	5.35679	4.07025	8.59600	33.98154	7.18338	1194.40437	19.28239	8.18862	-81.23621	43.09516	60.81964	7.98125	1.00000	6.71804	7.23841	10.12302	10.27009
47.55237	6.85992	3.32130		43.1122	8.61219	1136.69573	18.65997	7.25785	12.38878	45.17109	55.50879	6.45441	0.00000	8.01436	8.98421	6.26542	10.13551
71.21890	7.12681	3.29106	8.43523	-37.32167	9.35996	1146.54405	16.05358	6.55913	-59.13316	58.29596	24.62582	6.22069	0.00000	8.50081	8.87444	10.28402	9.64297
61.81008	6.25991	1.28614	7.65992	31.39547	9.99444	1053.70838	1.75041	8.33757	34.75699	76.07571	41.93702	8.42514	1.00000	9.40596	10.04969	9.56324	7.29780
52.64372	7.76846	9.94153	9.72356	59.80917	7.71706	1125.42297	7.83134	9.05264	30.38167	39.64105	54.07788	7.65395	0.00000	5.13880	9.59485	8.30149	10.20100
39.66726	6.44170	6.00136	9.13499	-7.57897	9.36560	1121.76153	20.26163	6.40431	112.23109	36.87912	79.02746	8.18730	0.00000	7.26607	10.96779	8.88478	9.14460
48.87867	10.46138	5.91450	9.08461	38.38479	9.32540	1167.50338	29.90927	3.50881	-0.76773	45.64396	60.82936	8.28780	1.00000	9.63909	4.84623	7.59938	8.87414
42.48578	5.36822	2.06189	7.77762	40.34912	8.27303	1190.24750	9.83578	10.22572	-111.90466	79.30617	49.56717	7.42438	1.00000	10.21385	11.62789	7.90056	8.61073
44.38734	5.58034	3.83328	8.83240	48	8.11995	1176.09542	6.45725	7.10375	-4.1	55.16534	42.45321		1.00000	10.90540	10.18141	7.96390	7.22007
61.96107	7.75718	4.03925	8.78327	41.75338	8.49111	1192.57801	17.49302	6.52702	-86.11084	61.62342	85.99768	9.10883	1.00000	10.20996	9.54389	7.46121	7.33083
58.68603	7.54609	5.33254	8.97706	38.07789	9.20213	1198.77145	24.03779	8.34801	13.44275	44.42237	43.10595	5.47550	0.00000	8.36647	7.65505	7.23070	10.82756
36.95757	5.16130	1.54986	6.73133	20.74122	8.00173	1118.22791	20.94344	6.95237	-100.44843	41.08068	47.82039	6.28954	1.00000	6.05882	7.62137	9.02258	10.98387
42.97248	10.40443	3.13268	8.33790	-15.675	6.99213	1057.61112	30.55503	11.23574	-38.94722	57.57834	66.40854	7.34326	0.00000	6.10926	9.05819	7.30272	8.17224
53.30787	7.56007	5.69660	9.03757	14.64056	6.80965	1195.71000	1.22204	7.87091	104.64992	64.93461	41.42862	7.47706	0.00000	4.31182	9.25141	7.65982	8.97663
62.64124	7.55183	1.85377	7.34986	42.24113	7.88958	1088.90549	2.05956	8.09992	-88.3162	68.31252	60.83600	7.55767	0.00000	6.52933	10.11491	8.12215	10.20288
55.13490	9.80933	4.59400	8.78399	33.93113	8.91973	1183.70238	11.72804	12.66495	-117.54866	65.44690	84.13116	6.23721	0.00000	4.94027	10.50701	8.24443	8.32023
48.33686	6.53523	4.58955	8.79792	34.5624	8.85224	1057.20988	21.87237	7.33269	38.28402	41.47013	73.07801		1.00000	6.87077	7.27495	8.25262	9.40775
31.93373	9.17902	2.12360	7.77990	50.88506	8.63037	1100.45338	5.54342	5.97713	4.07601	45.21193	35.03347	6.83900	1.00000	8.30146	7.93602	6.88500	8.95447
49.56593	3.24907	1.60705	7.55799	9.3337	8.09391	1155.06791	7.99673	7.95758	122.8637	54.92321	57.38043	5.77694	1.00000	4.15949	6.15230	9.09091	10.83200
45.90072	9.55317	4.82613	8.84089	52.09	8.27486	1182.90710	4.22969	6.14827	5.23333	53.89155	52.13352	5.83304	0.00000	9.72871	9.72396	8.84734	9.22403
50.39353	7.74551	14.69213	10.08981	54.52156	8.12309	1193.59385	24.55188	6.88849	9.5586	53.90560	65.74003	7.93211	1.00000	9.02493	7.60414	8.11244	8.42192
44.70820	8.35606	2.33290	8.03196	41.66394	9.68118	1151.91652	5.16028	7.07454	-83.55521	65.97820	39.27020	7.30297	1.00000	8.00632	7.16347	8.39726	9.31300
59.05190	8.31321	5.62934	8.96010	-11.78333	8.99169	1056.63755	11.20357	9.07730	19.91667	51.45429	43.35407	6.21113	1.00000	7.74425	10.22958	8.64476	8.56901
73.87053	4.92189		8.41082	23.04419	8.94320	1173.27350	7.33864	7.71752	-82.00919	54.21332	41.03680	6.99991	0.00000	5.84370	6.33640	7.83015	11.13333
24.05006	8.68923	6.14902	9.10466	42.7392	7.98760	1148.21432	26.48795	5.66065	-84.62081	39.33028	33.43217	5.78494		8.05109	8.23207	7.62448	9.38905
53.92174	10.86497	39.57212	11.13677	-25.54073	7.62930	1078.75233	28.11389	10.65307	152.70493	38.01800	53.35541	7.50262	0.00000	5.57639	8.89782	8.88014	9.91813
61.04275	9.47407	5.11326	8.89773	7.65649	9.56193	1101.90581	-1.18315	8.50959	4.92235	36.56271	21.98189	8.43962	0.00000	9.11292	6.90799	6.80283	11.64314
55.32745	6.62761	8.88492	9.59309	-8.28333	7.94403	1098.16937	28.27417	6.91561	-35.03333	65.62598	56.59109	6.30479	0.00000	6.84739	8.68234	8.64768	9.97630
49.84510	8.26448	4.58171	8.77914	19.32889	8.51272	1093.38822	29.24076	10.40919	-99.32556	66.96131	60.15899	6.98416	0.00000	7.91589	8.50188	8.36761	9.60132
64.10656	7.80590	11.71139	9.88080	34.56861	8.57000	1050.90170	20.94560	7.73227	105.89333	50.99460	41.65555	9.43042	1.00000	7.98636	9.35896	8.26052	7.48993
55.07498	9.00955	3.22261	8.57499	10.10649	7.16199	1062.45497	-5.75243	11.47171	76.35484	42.61968	49.17441	6.39903	0.00000	6.15268	9.83502	8.84212	6.92242
56.26665	10.86209	2.70942	8.26747	10.22677	7.66591	1133.44823	4.71436	8.54773	-67.33122	47.27187	67.49195	8.04913	0.00000	8.41052	10.79072	8.29996	11.22159
51.38466	6.88918	9.19082	9.55330	-26.22861	9.16694	1167.18634	5.47832	6.78011	-52.67056	39.91746	38.33386	10.30029	1.00000	7.57428	7.97894	8.63534	6.51495
25.31614	5.89481	3.85717	8.65705	-20.25333	8.40291	1146.75162	19.54824	6.99405	-43.80139	58.79733	32.05563	4.91905	1.00000	4.92600	6.70498	9.37593	11.20976
52.50209	9.23506	1.85914	7.32877	33.41012	9.48771	1056.85658	1.93418	4.77564	-91.06177	74.85759	42.55727	7.90944	1.00000	7.69018	4.95875	9.04441	10.09032
48.12189	7.50435	0.59116	7.28305	53.30972	6.69113	1102.04689	3.61489	6.75361	83.62389	40.22686	51.17669	5.18211	1.00000	6.55256	7.31902	6.83537	9.70550
48.37008	8.42862	5.86055	9.13490	45.75279	8.85046	1062.69879	14.26546	8.24397	130.57211	63.64698	37.48035	7.09753	0.00000	7.93460	9.96239	8.01712	10.04573
53.05351	10.02399	2.67052	8.02210	52.09	9.06155	1135.98232	1.01273	7.06746	5.23333	90.96292	55.24886	7.74917	1.00000	8.59448	6.43913	7.94639	7.78099
59.56207	7.04182	4.23636	8.82479	48.35149	8.53775	1145.97289	31.67509	5.89930	8.96317	35.14509	59.13762	7.18826	0.00000	8.07532	10.04522	8.52171	9.09009
56.73970	8.26244	1.05786	7.10832	57.47908	9.05278	1181.09433	14.37467	5.45440	-4.22398	42.17813	27.36586	10.63388	1.00000	8.59813	9.93528	8.26483	6.55544
17.64184	5.40738	2.38967	8.22101	47.98372	7.66938	1062.56426	21.74066	8.19470	10.18527	58.90036	63.81815	7.72367	1.00000	7.08621	8.20916	8.96468	10.50732
43.28284	4.04896	17.40497	10.28085	41.50343	8.74773	1112.50065	20.20711	8.58809	-74.01042	42.14734	59.76605	7.14384	1.00000	5.94965	7.95774	9.21659	11.44014
72.13954	6.22415	4.95936	8.95320	43.61062	7.07593	1078.36341	21.71174	7.10645	-72.97261	68.56563	35.55380	7.05815	1.00000	5.69122	6.58076	7.31816	11.67206
54.61547	10.60615	4.71132	8.68663	42.22718	8.88511	1082.52752	18.19374	11.08008	14.39024	51.17738		9.41771	0.00000	9.29774	9.50928	9.21077	9.79824
48.95146	8.86836	3.78201	8.50349	5.84752	7.88409	1074.22670	13.21654	12.89001	-5.682	66.09297	36.41918	7.25671	0.00000	7.59159	8.85518	8.74365	7.21422
64.70124	8.89256	9.95415	9.68608	49.88307	9.63985	1056.07346	16.18981	5.39153	-119.48568	50.31702	49.40679	10.13862	1.00000	8.12190	10.22523	8.80889	6.53616
34.39126	5.84903	0.98231	6.77435	41.91886	8.27742	1050.07087	8.00580	7.65172	8.73812	53.36800	44.41410	11.29661	1.00000	9.29750	11.35041	7.05544	9.65092
49.62498	8.74017	6.64296	9.14836	51.39148	8.26783	1076.04722	27.03479	9.60736	-0.29825	66.47697	46.82523	6.38629	0.00000	7.24997	11.05743	8.12928	9.94677
36.46358	6.54376	3.04814	8.43774	7.65649	8.44336	1129.10391	-0.94374	5.25196	4.92235	51.19997	48.60528	11.49766	1.00000	11.57202	9.31731	8.58938	6.95865
59.96955	8.92458	3.82232	8.63806	61.78491	7.43506	1155.84846	25.73647	6.99507	34.34691	73.54889	52.96909	9.05119	1.00000	8.69357	6.01938	8.26308	8.20047
58.63023	10.26596	4.46681	8.80150	40.65995	9.35971	1117.36264	19.67631	8.21501	-111.99633	45.38884	31.12040	6.27940	0.00000	6.74185	12.38686	6.08082	9.77681
66.70173	6.44398	3.25749	8.34796	-31.4488	8.71694	1079.49347	18.00709	5.91603	-60.93173	44.71063	46.94950	7.54688	0.00000	6.53311	10.72963	8.12131	9.25047
47.53904	9.95800	7.85769	9.39499	18.20854	4.44216	1054.29009	8.85783	7.07568	-71.10077	63.64610	55.76347	6.28448	0.00000	6.23072	9.72228	10.34283	8.78958
53.36277	8.56503	10.53706	9.72557	-22.92306	9.30965	1052.77050	21.86833	4.04190	-53.13722	44.29730	64.58411	9.51079	0.00000	6.86950	14.14036	7.52644	7.02330
72.13239	6.08296	4.98721	8.91811	44.99012	7.35362	1070.13922	-0.51959	7.27690	-123.02621	57.95217	57.55933	9.23666	1.00000	11.67003	8.39242	7.85336	5.43716
51.82841	10.89312	2.25188	8.05066	41.0051	8.27443	1121.10797	32.95112	8.91442	-73.78458	55.85705	36.51316	7.30660	0.00000	6.19723	10.16432	8.29355	8.32207
40.82915	7.85184	6.56836	9.26870	45.40008	7.47886	1119.66502	25.00502	7.18407	-73.58248	60.06426	48.36892	10.24176	1.00000	8.71237	5.69074	8.79741	10.20973
64.89464	6.84814	2.17251	8.16499	52.61131	8.79148	1113.71286	40.52978	5.61885	13.31783	32.57714	60.53447	6.55196	0.00000	8.92846	10.05915	9.21479	9.67180
45.63214	7.32967	1.77075	8.12194	42	9.25547	1108.02295	11.77348	6.46766	21.32778	41.45124	67.60023	8.67363	1.00000	12.05476	9.64443	7.51733	6.15597
51.71046	9.97400	1.97070	7.27828	51.44889	8.45371	1153.66203	6.88236	9.57011	5.51978	62.63427	51.67578	6.08832	0.00000	5.87983	11.26820	6.47937	8.82783
50.16936	9.73008	1.74821	7.35884	20.14298	8.16956	1181.48300	6.61427	9.85178	-77.43532	62.30795	65.39437	6.79590	0.00000	6.18487	9.70758	8.05118	10.48090
55.18999	6.48561	6.38550	9.23914	49.88307	10.16931	1128.62453	2.30472	5.08840	-119.48568	27.86724	53.53854	4.86240	1.00000	4.27601	5.47993	8.55257	12.57962
77.92271	10.73485	13.22558	9.96809	40.42386	8.71001	1105.04783	17.67407	8.80369	-3.53261	63.38623	51.90898	7.85470	0.00000	7.39608	9.50057	7.64323	11.11878
49.30031	10.53123	2.00256	7.76578	40.72586	9.49347	1141.18563	22.97752	6.39444	8.55552	73.16053	51.10555	5.33335	0.00000	10.78957	9.44431	7.36491	9.04450
18.98039	6.73910	1.14769	7.02292	48.98994	8.83024	1075.68494	22.02920	7.66835	2.1699	48.99742	64.08968	6.17904	0.00000	6.98831	8.48267	8.87546	10.47157
57.53630	6.04809	3.82233	8.50245	34.25807	8.40982	1172.75799	9.59397	6.71604	-88.70464	43.45284	37.87309	13.76045	1.00000	9.23250	8.63886	9.54925	7.91700
49.78028	6.04871	2.07038	7.57772	37.49073	7.13438	1079.51216	19.01585	6.64374	-2.77259	51.02404	69.24469	6.57946	0.00000	7.19881	8.57889	7.63804	9.73826
49.74875	5.94239	1.76554	7.49080	10.98778	7.25297	1068.61673	13.65289	7.62937	-74.95472	33.18065	61.02423	7.59880	0.00000	6.88344	9.64716	8.43644	10.35251
41.07120	6.96395	0.82019	6.60632	-23.7975	7.18085	1184.12125	26.04894	6.42684	-48.59278	46.42421	48.71336	7.42352	0.00000	9.13470	11.17005	8.72707	10.06600
46.65488	4.13592	3.57203	8.56372	-29.2975	7.92880	1071.91015	24.67164	4.92860	-51.50361	55.38936	49.53588	7.45656	0.00000	3.78722	10.23253	9.00818	9.41217
54.27147	5.96959	1.87665	7.72234	49.88307	6.95217	1193.29472	8.17850	8.87640	-119.48568	62.77507	28.07163	10.38999	1.00000	10.32090	8.54594	6.83386	7.81644
58.19003	4.62828	0.86982	6.90681	52.47774	8.15280	1166.62724	16.25405	9.91739	10.5511	60.05449		9.63868	1.00000	9.44363	9.54109	7.64542	7.80174
55.28689	5.03872	6.72077	9.24511	40.81	7.77211	1146.25198	14.17422	8.61330	-73.9625	76.12421	30.07917	7.88364	0.00000	5.31581	9.00688	7.51343	10.70381
61.25966	10.11938	2.57803	8.09239	47.4943	9.01879	1064.41174	26.13948	12.13554	-122.24092	49.37411	51.62426	6.70246	0.00000	4.08401	8.43553	9.15446	9.90997
54.56171	7.23141	4.84533	8.81023	53.16167	9.73874	1080.92134	19.37807	7.29048	6.76111	67.55071	55.08949	9.35571	1.00000	10.66036	10.18829	7.29926	8.09716
51.29025	7.18571	3.50973	8.47900	10.61285	6.72130	1194.71071	9.49091	7.61343	12.19458	70.05799	41.06183	6.01005	1.00000	7.86870	8.65023	8.54032	7.55017
65.31382	3.03227	1.75153	7.17928	44.98901	8.47206	1086.26481	32.06878	9.65937	38.94324	66.55504	42.00365	9.72344	1.00000	10.76633	8.31256	7.41075	6.94873
58.90170	7.70117	6.71522	9.22878	41.77583	9.15341	1056.94589	-6.45005	6.98411	140.73667	59.22801	56.86433	8.68528	0.00000	6.22609	11.68035	7.66688	8.89564
38.15562	6.40630	2.51293	7.34267	43.62558	7.10920	1056.48256	18.42899	5.60811	13.39954	38.72289	48.23565	8.63882	0.00000	6.04363	11.97942	7.84294	8.88246
56.08698	7.14363	7.24890	9.34643	29.65163	6.64646	1104.94924	12.11137	11.47114	-82.32483	48.06279	77.23707	6.12715	0.00000	8.69582	9.79218	7.55242	9.39477
45.74220	8.77458	2.84320	8.09874	33.41012	9.48629	1171.46130	24.26858	9.36223	-91.06177	68.51293	45.73260	6.93868	0.00000	7.66366	9.47258	8.20595	8.32026
58.40833	3.30839	7.64928	9.36306	-37.9	8.47508	1080.37179	10.74566	8.01097	145.18333	44.06890	59.62818	6.89688	1.00000	6.04900	6.79912	8.24734	11.27261
67.77592	6.64860	0.96510	5.81884	51.38673	9.27979	1088.22070	22.95287	5.72622	0.30367	43.73583	59.39171	10.39573	1.00000	10.78842	8.41771	8.46958	4.90637
57.99945	7.13821	3.13142	8.25710	36.53333	7.97561	1066.58689	33.77850	7.38822	136.61667	44.05921	43.06050	9.96802	1.00000	11.73256	9.72528	7.24112	7.54831
71.62217	8.08259	4.81426	8.80469	33.92866	7.10084	1101.37042	9.86219	5.15218	-6.90656	42.09007	49.04535	7.19131	1.00000	6.25014	5.02072	7.11437	10.99563
60.72656	4.84883	1.08417	6.18786	5.27247	10.44823	1107.51412	26.21702	10.45670	-3.59625	59.17688	63.30475	8.11734	1.00000	8.49205	10.50907	7.97371	9.58057
57.61713	5.01981	4.03789	8.72726	48.25	8.14859	1064.06487	14.15597	6.47196	16.4	31.43306	62.09866	9.29765	1.00000	9.83832	8.21496	8.81083	5.39790
57.39078	10.37625	0.55904	6.10677	36.6009	9.05018	1152.27375	12.73511	8.48593	126.665	51.21969	32.36665	8.49873	0.00000	8.11194	8.14981	7.86231	10.46013
41.16832	6.44732	7.86373	9.44977	51.62907	9.23114	1170.00652	26.24108	5.62981	-0.74934	66.31830	38.52187	6.28580	0.00000	9.53161	10.28763	8.60472	10.32773
48.35883	7.09928	3.57299	8.37719	-10.91722	10.32804	1093.59071	9.32368	6.75382	-37.65	80.08054	45.40247	6.07143	1.00000	7.81031	6.98203	9.71228	8.88281
61.92567	10.80411	1.16005	6.84828	52.47774	9.26718	1154.59074	3.53114	10.02287	10.5511	56.01732	28.05191	8.27047	0.00000	6.88996	8.52937	6.75549	9.15673
48.07108	9.66813	6.07009	9.19938	34.95303	5.83262	1183.48242	5.74588	8.16135	-120.43572	31.27328	52.01761	7.58099	0.00000	7.97275	9.31141	9.13102	8.21912
39.32024	4.25301	0.99481	7.33905	32.05971	6.44906	1165.15228	24.99558	8.31185	34.8732	52.66761	37.11886	10.26167	1.00000	10.90171	8.68776	9.05707	6.66482
53.75087	9.58035	5.56184	9.14865	45.40008	8.05494	1103.99053	14.69199	10.83707	-73.58248	83.43763	40.66284	6.25901	0.00000	5.65291	10.05270	7.65460	9.66208
41.83347	6.79981	2.39142	7.81958	-6.48167	8.06903	1132.94354	10.23408	7.41039	106.85417	62.40136	64.10097	6.60449	0.00000	6.13906	7.16817	7.90730	10.72971
45.00056	6.44448	3.16959	8.54117	37.30553	9.38642	1099.68021	14.25972	7.20036	120.82747		54.79821	6.71477	1.00000	6.27799	7.52202	9.87068	9.57892
44.46593	10.05664	8.34155	9.52422	34.31	9.73074	1169.81019	6.54108	7.77180	-2.16	61.88774	55.41577	8.33642	1.00000	9.02372	8.63381	8.28447	6.96978
35.45538	8.76253	36.18757	11.02694	11.00599	7.76879	1159.12428	8.04875	9.06255	77.5609	49.34238	16.97064	6.48300	0.00000	7.78451	9.70861	9.19889	10.90571
41.24051	5.66686	4.15999	8.82733	50.75767	8.96570	1092.09920	6.86864	7.24104	-1.5443	46.99684	26.96083	11.35399	1.00000	10.05197	7.63863	9.03515	5.99599
25.60340	8.67064	1.03900	7.31484	-24.19436	7.95865	1167.57657	17.91803	7.72915	29.00974	57.24771	59.36895	6.12952	1.00000	7.66896	7.91625	7.59774	7.80809
35.92144	6.63971	4.96335	8.99595	34.56861	9.55528	1140.90302	28.97050	7.40617	105.89333	25.98762	32.05640	8.15431	1.00000	9.48164	10.03473	8.98800	6.37565
58.48002	7.91743	9.33065		16.68911	9.57104	1099.39445	18.87227	8.43719	98.50893	81.52514	31.79145	8.88972	1.00000	10.26341	12.63168	7.92727	9.69536
58.83788	8.65702	1.32140	7.29423	53.93361	8.81335	1137.63151	16.55986	6.18963	37.92792	53.92347	52.41031	7.17529	1.00000	6.79145	10.33586	7.92107	8.34540
27.79679	8.23423	16.36563	10.21948	-25.42944	8.04839	1159.25307	15.44332	7.51802	-50.00639	39.85627	40.30764	8.21791	1.00000	8.56034	10.14490	8.60168	7.56175
66.73278	4.36602	4.26183	8.62832	42.97086	9.94621	1124.88770	12.62455	7.68842	-82.42491	42.48877	76.25585	10.63092	1.00000	11.43398	6.80565	7.45786	4.73990
46.82692	7.71986	2.78178	7.98055	40.2737	7.44109	1122.78034	40.21835	4.81152	-76.88442	59.29654	47.21482	7.67441	1.00000	7.65542	5.61129	9.11882	10.23568
63.33914	7.17230	1.62646	7.54063	50.86079	8.03303	1110.15982	5.43994	7.37573	17.4674	75.78623	49.08247	8.67935	1.00000	10.26964	9.12725	8.32954	6.83695
62.10513	4.48046	8.05562	9.47948	32.17629	9.47116	1184.88204	-12.44633	8.40679	75.06583	57.52789	57.17717	6.63213	1.00000	5.00404	7.31794	7.78722	11.80009
76.92358	7.35799	3.04761	8.32995	-25.54073	7.62001	1183.04497	14.85483	7.37201	152.70493	53.88302	49.28408	9.97036	1.00000	7.55437	10.39886	7.79383	7.59811
48.79734	9.68251	3.70348	8.69414	12.97389	7.40139	1197.89359	25.51926	7.86831	123.99333	50.40669	51.71875	8.15326	1.00000	9.69524	9.35865	8.59181	7.15171
63.28861	7.88469	1.53623	7.54203	57.97472	10.19297	1178.13207	15.98379	6.56589	33.2525	39.88309	39.21918	7.83600	1.00000	6.53525	5.32520	9.48711	10.07129
45.40363	8.26981	1.67562	7.44735	36.6009	9.98902	1118.24937	26.68212	7.23419	126.665		83.94282	6.94283	0.00000	8.44430	10.38535	10.24117	9.76912
46.49982	7.86226	0.96826	6.74564	20.22816	8.21692	1197.11536	6.69281	5.90123	-103.5687	64.28761	37.23914	5.12091	1.00000	6.96516	6.53216	8.99892	8.54079
46.94207	7.91911	6.12378	9.14376	-22.97056	8.99256	1181.80682	24.93882	6.00649	-46.99583	64.49783	42.79089	10.31736	0.00000	9.49900	9.69209	5.93910	6.93783
55.43856	9.66359	2.69891	8.23509	23.0072	8.47250	1143.90394	4.15274	9.62869	-82.4017	55.60192	26.35839	7.10954	0.00000	6.33034	9.00167	6.83857	9.40065
33.46089	7.18476	2.95159	8.14244	8.35122	9.86130	1172.91559	11.83615	8.69615	-62.64102	70.98239	47.05821	8.34869	1.00000	10.80996	9.64283	9.80663	6.97596
58.96096	7.83091	5.91186	9.07750	-5.85746	7.78790	1071.98969	33.59365	4.72222	144.23058	41.79225	59.30185	5.89669	0.00000	10.58704	9.06625	8.76438	8.60879
62.35703	5.93566	3.59288	8.42143	25.87498	9.56906	1168.78799	17.11986	7.04871	86.59611	52.68496	51.27496	11.77404	1.00000	10.92961	7.99976	8.19325	7.18716
54.16420	5.79787	10.86181	9.79465	50.74497	7.80284	1095.14239	30.32242	8.55831	3.20639	66.55522	29.65187	9.84279	1.00000	9.39834	10.10427	7.87643	7.82530
50.78950	7.59088	0.68862	6.74591	48.52961	7.93030	1070.66666	27.23169	6.40434	12.16179	73.15087	38.81660	11.29918	1.00000	9.85087	9.37537	7.92627	7.15841
48.82104	6.54338	7.83376	9.48795	-8.73508	8.07449	1081.43436	8.05652	6.85127	24.99798	61.16723	65.17165	6.95018	1.00000	6.94558	6.85544	9.56370	9.50023
54.38717	11.01295	2.88268	8.30321	47.98372	8.79392	1197.23729	28.03520	7.27345	10.18527	48.99474	73.31342	7.18022	0.00000	7.49944	10.48811	8.58170	14.66079
32.13526	6.82194	4.88938	9.01395	37.60876	8.33362	1075.29172	19.52915	5.59863	-77.37331	54.25979	35.46331	9.55679	1.00000	9.57339	8.53236	7.85696	5.59207
39.72496	4.01141	5.74673	9.11687	47.98372	7.70685	1081.05006	16.00767	6.04842	10.18527	60.01530	59.11997	12.52258	1.00000	11.30819	9.33108	5.53384	6.17823
57.13463	7.43661	2.70685	8.10599	34.06635	8.65664	1082.49690	3.27025	6.78628	-84.67837	60.64895	59.54334	11.28607	1.00000	10.69062	11.74227	9.05273	9.07614
50.83020	7.93383	3.99020	8.57389	41.92361	8.87404	1099.76371	9.22436	7.00601	20.91361	35.19342	70.85746	7.07617	1.00000	6.47730	6.64706	8.76026	8.30535
71.84400	8.60193	3.26859	8.45087	53.53041	8.31470	1128.19396	19.83527	9.03786	43.67663	40.05114		8.27206	1.00000	8.32326	9.14441	7.42592	8.64653
59.44282	7.63016	1.51278	7.18358	46.23899	6.37433	1165.30792	27.76367	7.53160	-63.13414	41.35114	30.92384	9.27191	1.00000	7.23526	8.87584	10.63514	7.20301
21.52114	5.88034	1.59311	7.21922	-17.73648	9.39493	1108.01234	-0.25195	7.15171	168.31366	62.78096	40.49493	13.01458	1.00000	11.92905	8.19368	8.34043	6.40309
57.42091	7.25901	5.64972	9.06861	41.09822	9.43203	1172.41319	7.51184	6.51878	120.74792	41.28724	39.23936	5.47127	1.00000	5.88351	6.85686	9.22168	9.30318
39.77963	8.10609	7.65999	9.37669	19.8173	6.70878	1057.36484	15.28621	8.97565	-97.35992	53.67617	41.19063	5.25645	0.00000	6.15408	10.26173	9.32151	9.27732
42.87251	8.61876	5.30091	8.86580	-6.8	8.98103	1095.24519	9.40653	5.58815	39.25	76.64683	29.89694	6.72153	1.00000	7.06803	6.48416	9.19887	10.16172
56.35094	10.03802	1.94007	7.64344	36.24624	8.40401	1166.87545	-9.91418	6.49768	139.07204	70.89901	44.68868	6.06380	1.00000	8.30865	7.36983	7.66832	7.80408
56.66028	3.56453	1.48326	7.48442	65.93381	10.26849	1084.71983	18.64619	9.31426	111.4834	55.63688	53.26215	8.83712	1.00000	12.73341	9.05252	6.22482	6.20172
65.19382	5.63657	3.33475	8.46240	23.02677	7.08839	1141.54106	16.39472	6.78340	113.13148	60.03739	43.98886	8.75795	0.00000	7.20496	11.67596	6.99084	10.30057
39.11964	6.07274	6.41841	9.20337	60.97944	9.79238	1127.92695	-6.59806	4.71742	76.92421	58.05691	46.46884	10.50870		10.99136	10.47651	7.21328	5.95223
57.02707	6.45765	5.26821	8.87893	43.50891	10.14405	1113.84526	18.51898	7.52208	16.43915	59.00040	27.20596	9.55398	1.00000	10.05865	9.52460	6.41155	7.29582
66.93856	8.40973	2.41273	8.13416	47.98372	7.91557	1177.60341	7.88926	5.88642	10.18527	46.69287	31.49713	9.30151	1.00000	8.89833	12.36752	6.90368	7.72386
46.11255	10.07101	7.57141	9.37559	31.84568	9.16539	1133.31174	29.13939	8.72292	-102.36764	51.16487	57.49398	6.47106	0.00000	5.95457	10.56387	6.63652	9.17158
61.70719	8.12593	1.44831	7.10778	34.09668	9.11354	1120.16884	9.08612	6.97046	-117.71978	54.19926	51.85267	6.26675	1.00000	7.64380	8.92448	8.20444	8.78941
74.80742	10.73747	11.73240	9.89432	54.03876	6.83796	1061.71001	0.68705	8.26003	43.91385	39.39493	43.65007	6.78145	0.00000	6.20226	9.84409	5.41590	11.54190
43.85329	8.42557	3.41512	8.42086	34.4833	8.65492	1182.25723	5.72269	5.59113	136.84186	55.27819	47.82387	11.00079	1.00000	10.12364	7.69255	6.97489	5.73288
36.19099	9.01637	9.02327	9.64244	40.85158	8.68418	1140.86669	17.53989	6.75472	122.74754	61.24809	44.76362	7.01581	1.00000	8.75767	8.15947	9.38357	8.17602
67.21159	9.16445	3.75402	8.61401	-7.57897	7.79915	1067.80273	15.55879	10.44434	112.23109	56.91218	66.95731	4.93907	0.00000	5.03109	11.78716	8.22056	8.12824
54.95826	8.08831	6.02742	9.19896	40.82232	8.53214	1162.18260	15.54076	12.35899	-74.15987	48.24374	49.93260	5.79877	0.00000	5.71133	9.77923	8.63791	5.89000
32.18604	6.53862	3.30871	8.36812	38.37255	8.76854	1097.79973	10.15629	6.51858	34.02537	63.38543	38.19768	9.29784	0.00000	9.91685	9.49202	8.74059	6.43847
48.00502	10.64807	2.15576	8.02000	39.12074	9.17701	1076.39132	15.07496	10.66138	27.18052	79.92920	70.39482	7.36720	1.00000	6.00469	9.62813	9.23599	8.18523
51.02801	6.80932	1.03812	6.71708	37.73222	8.82330	1161.80183	8.01100	8.82331	115.70111	43.59282	46.45682	9.51542	1.00000	9.47756	10.65236	9.20593	8.77532
67.95570	8.41068	2.07547	7.76675	35.72917	7.81960	1181.25650	3.71767	5.73065	10.58082	56.83925	75.35236	9.02446	1.00000	6.81822	9.09591	8.13372	5.77651
83.55059	8.55011	4.38513	8.77243	44.98901	7.22426	1095.83220	26.00564	8.36193	38.94324	30.55703	42.90738	5.66339	0.00000	8.79786	8.19581	7.83810	10.59793
