PM10	NH3	CH4	NOx	latitude	O3	SO2	CO	PRES	warning	Pb	TEMP	PM2.5	C2H3NO5	PAHs	CFCs	H2CO	longitude
7.66186	8.29788	6.53870	5.96093	-7.0981	6.31939	7.37521	4.52372	1050.12665	0.00000	49.49821	26.56690	7.44006		8.65088	17.11184	38.60502	109.3243
8.81729	8.46345	4.68725	8.11497	29.38242	6.69168	7.07558	5.60838	1192.66466	1.00000	51.58369	22.76120	7.11668	19.67942	6.22654	54.36599	49.20900	70.91106
3.87762	4.70255	7.57829	8.63854	34.25	6.90090	7.54370	5.01998	1098.46965	1.00000	40.93017	14.98344	7.29121	4.12500	8.77889	27.02321	44.61007	135.31667
5.49564	6.91310	6.36965	8.05463	19.8173	8.58399	8.90405	5.23692	1086.58956	1.00000	66.13857		7.11815	5.08983	6.82907	42.01285	53.74991	-97.35992
8.91246	9.40053	4.80280	8.49223	51.44889	6.59784	6.47572	4.71519	1083.35230	1.00000	40.50277	-3.53534	7.64926	22.53067	7.15719	65.20383	54.09951	5.51978
5.22276	10.52378	7.49087	6.72535	40.72586	7.98979	5.74298	6.96507	1086.67319	0.00000	74.36646	4.59086	8.34068	4.42663	8.72018	42.49484	50.14373	8.55552
9.98832	8.12775	1.80463	6.18183	41.72059	6.70598	7.47652	1.38958	1101.10535	1.00000	55.42738	26.18038	5.57700	59.60955	5.47631	31.53426	60.16582	-87.70172
6.97203	4.40323	5.59877	6.97970	27.85	7.19167	8.41524	5.62804	1193.19578	1.00000	45.57006	23.04220	5.91636	8.45829	3.92798	70.60728	60.74556	112.9
6.33931	5.26776	2.24390	8.83500	54.39635	5.30546	8.41981	7.41978	1052.26932	1.00000	66.86874	-12.88213	7.60804	5.82748	3.06190	60.96218	53.12031	24.04142
6.97087	8.79682	7.14459	10.50540	26.9423	7.95326	6.56387	8.30712	1118.88395	1.00000	57.29293	17.98533	7.82382	8.31208	5.28606	41.64733	48.17898	68.11759
5.78729	6.74213	6.65080	8.42065	42.35843	6.15829	5.80448	4.70763	1167.36899	1.00000	37.71233	19.58016	6.53856	3.58392	7.29099	40.05757	52.17929	-71.05977
5.73338	6.59615	5.83120	8.65146	48	6.16676	7.51620	6.42512	1090.86886	1.00000	87.39826	10.78147	9.20894	5.29403	6.06330	71.86135	67.53741	-4.1
5.82291	8.10385	3.99962	8.55831	5.84752	6.17470	6.58140	3.46652	1151.38239	0.00000	78.49562	22.97652	6.97382	3.25549	7.90775	53.88289	61.89218	-5.682
9.19955	7.14834	6.58251	8.30489	32.35126	5.31954	8.73276	5.16930	1161.09235	1.00000	64.94276	23.01522	6.18587	29.69559	9.12519	28.78793	25.04399	-95.30106
7.54493	8.94189	7.98491	9.52216	-17.74431	8.12263	5.27961	7.50388	1163.36476	1.00000	57.36868	23.09437	7.44541	10.12534	5.40276	47.97268	45.09444	-48.62789
5.96248	8.07988	4.80218	7.46265	41.91886	6.22068	6.08209	6.01280	1063.11203	0.00000	64.51986	27.03998	5.97443	4.26916	6.96202	50.66688	63.94225	8.73812
5.20199	7.64673	7.62896	6.45892	-17.83333	7.59285	6.22387	6.61444	1103.27750	1.00000	64.39270	27.87558	8.31417	5.67993	8.11744	60.67340	49.76569	48.41667
6.46580	9.74555	5.85217	6.89766	43.1122	7.01051	7.19597	5.71306	1076.86701	0.00000	64.17286	21.80470	8.23727	3.93273	6.78874	53.29527	48.87079	12.38878
5.77023	4.89589	5.25158	8.99472	31.92923	7.29023	6.44507	5.65188	1082.93693	1.00000	54.07900	27.73534	7.39310	5.37564	4.04635	48.70476	42.78265	34.86563
4.59735	4.84531	7.20779	8.33997	35.20889	7.56486	6.18048	5.98061	1064.11564	1.00000	74.94659	20.07956	7.50872	4.32274	6.76294	50.93222	53.05214	111.73861
7.23648	6.39012	4.47482	7.55125	9.89206	6.88281	5.40725	5.37473	1159.45361	1.00000	46.15418	-1.85081	6.88343	6.26033	5.05525	42.80624	27.57240	43.38531
9.53185	10.18271	2.13053	8.43934	41.15612	7.40840	7.85911	4.48006	1096.71015	1.00000	55.78970	14.64284	6.38804	38.89347	4.34442	41.56736	68.46251	1.10687
5.54784	8.94248	6.45071	8.03857	-44.39672	5.11748	5.98267	6.12522	1157.40116	0.00000	61.10620	8.78062	6.29285	4.18528	8.61527	53.17069	42.44639	171.25364
6.97859	4.19724	6.09289	6.43576	5.20856	6.62940	7.13365	5.66857	1157.39324	1.00000	68.29352	16.96355	7.79065	9.42563	4.19017	69.47759	51.23860	-74.73584
7.77045	9.05981	8.36571	8.98603	39.71734	6.53228	6.53071	7.20572	1180.45630	1.00000	60.95916	24.50918	8.32244	8.80152	7.80840	31.82437	52.90271	-74.96933
8.09930	9.75952	5.66599	9.06945	41.63976	7.31467	7.11251	6.71842	1168.03758	1.00000	24.47112	7.43841	8.44937	14.77656	6.94161	56.87867	64.36975	2.35739
8.33719	8.85967	5.56753	7.94359	32.65246	8.10586	5.90103	5.17028	1148.89207	1.00000	64.28800	18.69969	5.77058	13.73723	5.14692	62.59068	32.94779	51.67462
4.85651	11.61543	5.82832	4.55505	4.92675	7.10226	8.86748	6.95230	1094.97402	0.00000	56.59501	20.28655	6.82578	6.60106	7.53325	56.40897	31.37491	6.26764
6.59954	6.27449	5.21544	8.39929	14.95472	5.22185	6.87315	5.17790	1186.15532	1.00000	46.50946	14.47206	6.12286	5.87926	5.81702	29.62542	41.72689	120.89694
8.16229	8.90278	5.26265	9.37876	38.96372	5.72869	5.77089	6.39474	1107.88982	1.00000	29.00946	11.21340	6.44514	12.46933	3.48100	39.73361	49.62804	-76.99081
7.38099	9.43091	9.58002	8.68070	35.21222	7.69022	7.99368	6.57132	1194.33289	1.00000	45.03941	-2.84949	6.86907	7.68421	8.26563	50.71907	43.67227	2.31889
5.76587	8.31187	5.11632	5.33060	23.07492	7.57538	7.80103	5.45209	1084.92602	0.00000	57.14506	15.43053	7.06661	4.04975	8.81526	23.63000	54.61395	88.28637
5.71061	5.15242	3.56227	8.80633	34.06635	6.80427	7.70250	5.49372	1196.83004	1.00000	47.69456	3.49925	7.65472	6.29159	4.88354	37.08978	50.63358	-84.67837
6.22842	5.20759	7.55419	6.89291	54.52156	6.40681	8.34696	6.33911	1057.49978	1.00000	60.83615	10.97386	7.28099	6.09199	5.09208	43.18578	38.71746	9.5586
5.97712	7.46552	6.30286	9.64201	17.06542	8.62190	7.90150	6.23735	1104.77995	0.00000	46.26623	21.24765	7.41235	4.96706	8.49932	51.84086	46.30409	-96.72365
7.63742	7.90802	5.88108	10.43275	17.30858	6.91022	6.43454	7.65420	1076.52226	1.00000	42.49009	-4.69523	5.31483	8.59744	3.56235	42.39601	67.63400	97.01124
7.93494	10.14784	5.72575	12.66021	25.6439	6.52017	8.08747	8.25786	1101.69733	1.00000	71.21958	22.12162	7.13974	12.23136	7.34029	35.16008	48.59673	77.9129
5.25227	9.44294	5.91335	8.62887	34.25	6.81735	5.19922	4.25960	1192.27096	0.00000	62.71207	2.72644	7.49258	4.54042	9.24851	26.26071	34.93958	135.31667
7.21774	8.24440	4.73004	5.87568	-7.73379	5.74699	7.10793	3.44803	1131.11024	0.00000	44.34893	-5.54648		8.22558	8.60452	39.21210	51.23193	113.69785
4.14103	5.55546	5.08459	11.07630	10.7375	6.88005	7.62938	6.84782	1192.26262	1.00000	55.31436	2.71209	8.90281	5.89253	4.24603	52.37519	72.25910	122.9666
8.13743	7.82350	4.50401	12.26483	50.5107	7.64494	6.09373	8.00309	1162.65542	1.00000	50.33814	16.07299	7.95018	11.32060	5.94641	64.04071	36.15386	18.30056
9.28151	8.55902	4.88533	7.96479	57.14369	5.91785	8.40382	5.10034	1129.99457	1.00000	65.11458	5.91359	6.07080	30.75052	5.79088	58.37879	51.45137	-2.09814
5.86524	8.82528	4.50133	7.20159	41.91886	7.46553	4.96541	5.21875	1119.94412	0.00000	58.51172	27.42068	6.82364	3.39208	8.23787	59.16399	75.59962	8.73812
8.16350	3.91233	7.01096	6.32107	40.68066	7.53948	6.03425	5.90169	1198.14022	1.00000	54.79716	10.70847	6.19721	12.91112	3.85811	45.78171	26.12439	-73.47429
8.61500	7.21217	7.47838	4.58638	33.92866	5.92821	6.21758	4.03046	1166.56612	1.00000	39.04953	16.34505	6.43108	19.42633	7.55767	67.76092	60.71591	-6.90656
9.56938	7.99376	4.54118	5.62119	42.7	7.31550	6.96951	4.91982	1085.22577	1.00000	36.17247	1.70316	6.85387	39.99489	7.15588	53.78125	57.39242	27.25
5.84646	7.00792	5.29595	9.86099	41.20485	7.20628	7.49543	5.04492	1191.74319	0.00000	40.33310	25.86719	6.11513	4.53426	7.75230	31.60212	44.08018	-8.33147
7.67372	5.49307	5.11767	7.17999	30.24706	5.76392	6.23636	5.10243	1113.76506	0.00000	54.98218	8.66778	7.66500	11.19809	4.17483	35.51793	21.00170	115.04814
8.61202	10.42647	6.45999	6.21743	36.76775	7.65962	6.86871	4.63890	1166.78835	1.00000	27.99228	13.22562	7.30024	21.64936	7.27972	32.56548	47.28431	2.95924
4.72704	5.02331	4.76706	9.10560	54.48147	6.56617	5.84769	6.19759	1194.16401	1.00000	46.39387	5.64719	7.50527	5.55839	5.92789	32.60445	12.69739	53.47103
5.70462	8.45811	5.80311	6.38993	3.8801	8.08181	5.41666	5.14730	1087.58484	0.00000	40.46913	4.71017	7.21184	4.67769	7.84706	15.46818	48.92179	-77.03116
5.72013	9.41956	7.79592	8.51896	30.81383	5.64781	7.79304	7.24609	1080.11845	0.00000	52.47669	16.58987	6.53269	6.61773	9.42898	43.30689	34.19124	75.16878
4.82627	4.75505	4.80896	9.58342	13.70727	6.51224	8.28576	6.56569	1120.99652	1.00000	65.01384	3.91107	6.74791	6.97467	4.71575	66.60833	43.86449	9.15013
5.46540	6.62726	4.74308	8.68124	40.72586	6.37069	6.73264	4.68089	1151.96546	1.00000	55.07706	12.05649	6.35482	5.37356	8.01736	49.02877	37.69838	8.55552
	5.35126	7.19671	6.74653	43.48961	6.55244	7.18164	5.01180	1116.13538	1.00000	54.80997	14.28794	9.55360	19.53581	7.44651	53.88945	69.05826	-8.2194
7.41910	9.54026	7.38271	9.45184	-27.4338	5.90759	7.39579	6.31867	1135.89362	1.00000	63.66920	6.55673	4.72083	6.95599	5.97580	39.32519	55.93984	-65.61427
4.61011	9.80016	6.89585	4.41906	39.71734	7.10428	6.33978	6.38486	1062.06212	0.00000	46.57763	8.12210	5.65852	6.01839	8.79183	85.42654	41.84274	-74.96933
6.54021	10.43086	6.42918	6.32330	41.57721	6.92183	7.71262	6.44324	1177.75460	0.00000	49.32219	2.62492	7.70839	4.70101	8.14715	45.14587	50.45522	-93.71133
8.75773	11.32743	6.14364	8.08390	15.46063	8.03156	6.06003	5.05108	1055.27010	1.00000	9.48516	27.69944	7.03729	18.77734	8.96844	45.57568	43.26320	99.89166
5.23376	5.98797	6.58293	8.12533	27.85	6.47845	7.72959	6.92642	1145.27109	1.00000	51.08864	26.41852	9.95655	4.31567	5.83709	52.53429	30.24169	112.9
8.74807	7.94180	2.99302	6.36908	55.62047	8.01561	7.74590	3.52222	1114.34715	0.00000	72.39378	36.00404	7.47697	19.73423	8.59007	45.99258	63.72762	37.49338
2.92248	9.26294	6.63902	5.51321	38.13708	7.58741	7.89939	8.36882	1145.89152	0.00000	46.51233	7.18019	7.06951	6.12227	7.53322	51.79851	54.56085	41.00817
9.21706	9.84428	4.90496	5.57180	40.67705	5.51464	6.46838	3.19607	1100.54672	1.00000	53.54399	27.46534	7.51348	30.82151	7.25682	36.67503	71.41838	-73.89125
6.48326	6.62566	5.12396	8.42828	45.0408	7.81778	7.55452	4.90713	1104.30910	1.00000	52.87787	7.03662	7.31817	4.92471	5.34704	36.56453	41.18678	-93.263
8.90501	7.00705	4.36493	6.42857	43.54072	7.32088	7.86784	3.91777	1102.07033	0.00000	45.56319	24.78333	5.94575	24.04702	9.55059	55.01055	29.84810	-116.56346
6.12725	7.97462	5.41537	9.75790	43.4125	6.92359	5.95613	4.02008	1174.42893	0.00000	45.37287	13.85340	9.09434	5.72555	7.71187	42.64205	67.03580	23.225
4.06068	4.80423	6.21950	9.72602	6.84019	7.16388	7.71845	5.65007	1184.21757	1.00000	33.98802	9.07919	9.19724	3.82388	6.26729	39.91066	35.42952	79.87116
3.90430		3.95030	10.70392	25.49043	6.96720	9.16272	7.78297	1119.54139	1.00000	51.90168	-5.07519	7.62101	3.39737	3.93965	46.24231	51.35244	85.94001
9.69934	6.77742	4.46525	7.17133	37.05944	5.22217	7.86068	5.07191	1098.12932	1.00000	45.85981	1.55267	7.03456	47.76249	6.96804	38.09393	46.41565	37.3825
6.44053	8.74578	6.33580	8.51623	-1.6	6.99136	6.97524	3.34467	1077.82394	1.00000	51.59497	4.95049	6.84868	5.68073	8.88829	47.40427	36.49496	103.61667
7.56819	5.97513	4.20531	7.29624	50.75767	6.95285	7.81942	4.76406	1181.58278	1.00000	37.36000	19.65607	6.10248	9.59260	4.31411	59.93004	45.64695	-1.5443
8.79464	8.24879	5.07605	8.60673	37.73222	8.64739	5.35077	6.10415	1086.37560	1.00000	42.10208	-0.45447	8.28066	21.45747	6.05549	42.57708	38.43741	115.70111
5.75997	5.46206	5.92425	7.98604	6.33444	5.93257	7.97225	6.87908	1118.83967	1.00000	44.66611	-9.51423	5.32602	6.35605	4.89306	39.10413	65.38138	124.95278
6.75679	5.54227	8.07320	6.52661	41.09246	7.40238	7.72424	5.68780	1186.98583	1.00000	35.14226	-5.00840	6.14023	5.32094	7.14321	57.54602	64.96705	45.36561
7.80417	5.54170	6.99291	8.05804	30.81383	5.62065	7.82499	7.38434	1096.09993	0.00000	33.54140	-1.74829	9.50507	11.39925	3.38073	19.70652	55.29639	75.16878
7.52237	9.98274	6.33924	6.37376	-8.05389	6.74221	7.36217	5.23396	1176.98570	0.00000	27.97309	-2.24499	6.11671	7.92708	7.37477	32.46800	29.54707	-34.88111
3.32475	8.48471	7.02676	5.15116	44.43579	6.51864	7.72622	7.45546	1184.45476	0.00000	40.93787	27.85969	6.24725	3.80292	8.48596	79.46353	60.20908	26.01649
4.25411	9.19862	6.07235	7.80849	37.13548	6.24053	7.21176	6.37735	1179.67132	1.00000	40.63173	27.50032	8.81271	4.51762	8.95830	56.66972	41.26493	-3.67029
6.11925	5.38948	5.58205	7.45371	36.6009	5.88217	6.95516	6.52911	1169.34196	1.00000	70.32951	23.01010	7.44937	5.56021	6.06291	33.16416	49.22355	126.665
8.99535	9.65351	4.37627	9.17857	14.62578	7.73571	7.12439	5.80992	1114.53248	1.00000	46.86343	11.41369	7.21802	25.61925	7.47104	55.59391	64.64604	121.12251
3.66874	10.52190	6.89256	3.84664	50.23805	6.64573	7.06156	6.33462	1167.05116	0.00000	56.57105	16.39437	7.66602	4.85061	8.40338	47.62689	49.13828	8.86704
8.67924	7.33196	6.44164	7.92620	40.93333	7.60164	7.49416	6.10336	1097.77621	1.00000	34.67687	14.91101	6.80999	18.31894	9.08017	30.84009	67.48893	73
4.55622	7.34451	4.91221	9.75193	58.63667	7.89676	4.40861	4.99301	1142.37242	0.00000	23.22023	6.51553	6.90882	2.77869	7.69736	43.02144	32.13573	59.80222
5.13135	5.86189	6.63015	8.90254	53.30972	8.65888	7.09587	7.68091	1152.58921	1.00000	72.93107	16.70319	6.65797	6.02532	5.65975	25.01824	68.54267	83.62389
6.81419	9.51322	7.44684	5.55678	-4.06667	8.08024	7.61410	5.85941	1196.70321	0.00000	33.83013	3.63338	6.02628	6.63327	8.28467	56.07093	39.20951	37.73333
5.07591	6.50943	7.32346	9.08847	44.97639	8.45874	6.87425	6.57850	1142.31195	1.00000	8.98477	21.95830	7.15799	5.75932	6.46690	57.26440	35.71114	19.61222
5.10541	5.41756	3.92346	9.82582	18.87813	5.99135	6.39007	6.81583	1112.93818	1.00000	56.00036	33.17974	8.17031	7.08202	3.62509	48.16798	21.71101	72.93924
5.13572	8.30059	4.78098	7.68441	41.66394	7.72539	7.18923	5.33096	1137.39326	0.00000	55.17680	14.22526	6.64552	3.86094	7.71888	48.78654	43.31285	-83.55521
4.99615	7.00811	3.36633	8.85798	42.06166	6.97651	6.95741	4.11776	1143.17167	0.00000	54.24642	14.42755	5.58834	3.61145	7.61485	49.98950	40.16625	-1.60452
6.51743	7.59590	4.95841	9.30550	39.09112	8.02360	8.18145	4.25260	1094.53240	0.00000	74.55169	18.33468	6.13994	8.32453	7.80785	53.86662	31.74935	-94.41551
5.77511	8.86889	3.73790	7.31586	51.4781	8.43054	4.03856	3.88218	1189.39366	0.00000	50.30676	14.65075	6.54292	4.53749	7.87243	41.94852	54.33816	57.3552
5.12168	6.20531	6.02889	8.75000	53.77166	6.88569	7.37191	6.30204	1079.91412	1.00000	81.16096	6.29235	7.78709	5.65814	7.39922	57.22968	24.72775	38.12408
9.14578	9.61068	4.81053	6.93407	19.04222	6.43379	7.11741	4.02302	1107.87457	1.00000	44.10488	12.42569	7.81026	25.46831	8.44906	42.44881	49.01964	-98.11889
8.72211	8.12461	5.26995	8.64338	30.81383	8.31231	7.02397	4.53019	1054.38198	1.00000	42.64490	14.13982	8.08972	17.36455	7.96539	74.25094	44.29083	75.16878
5.88520	8.73441	6.78346	8.37302	5.27247	6.79965	8.17000	6.83929	1156.77498	0.00000	56.47001	22.59725	7.45727	5.81337	9.53716	40.98973	48.66429	-3.59625
8.06905	10.08440	4.58177	13.32613	31.39547	6.14904	8.14923	8.46584	1169.80537	1.00000	59.17753	0.73536	7.41855	13.36262	6.59163	44.82125	39.35925	34.75699
7.55908	6.90763	5.03375	7.52199	31.84568	6.60018	5.94816	3.44440	1107.47118	1.00000	47.59263	23.75151	7.29541	10.31312	7.40927	26.92830	45.39451	-102.36764
8.77857	8.98355	4.51003	7.88124	48.73218	7.18747	6.68213	5.09055	1066.36661	1.00000	38.84241	2.04063	6.96558	19.03730	4.94804	13.27710	26.17655	11.18709
7.55369	8.18473	5.33604	9.75279	33.41012	6.33147	6.78055	8.01132	1177.01706	1.00000	32.09948	27.19270	7.41343	8.76434	4.75523	39.17971	52.62020	-91.06177
5.41620	6.71039	3.58908	9.22264	-22.92306	7.71608	9.56279	5.22329	1060.90131	1.00000	53.44866	6.98996	8.72645	6.91928	6.43208	43.13197	83.95279	-53.13722
7.37682	9.90904	4.50543	6.67678	-54.8	7.34112	7.13857	5.35492	1157.25792	0.00000	46.19751	30.07515	7.04137	7.13193	7.07722	35.69457	47.06025	-68.3
7.52965	7.50623	7.04909	8.55788	-31.4488	8.49712	7.92108	8.69452	1089.38858	1.00000	31.52564	9.40363	8.07671	9.13140	4.94838	65.54787	57.73691	-60.93173
7.85726	6.85316	5.22681	11.27351	53.77166	6.44301	7.39166	8.05194	1153.82466	1.00000	40.21855	24.69172	6.96099	12.04692	6.11277	65.00057	31.76747	38.12408
4.95130	7.46938	6.98906	9.14292	57.30185	7.88576	6.78681	4.77925	1164.06098	1.00000	40.63746	12.19347	7.01990	2.59412	8.52710	65.45160	52.59960	39.85331
6.44746	8.87104	6.20023	5.20554	29.21399	5.74883	7.59233	4.93799	1148.09371	0.00000	43.09347	8.72069	7.15527	4.06775	8.94442	48.57058	60.44874	78.95693
7.61216	4.65925	5.39320	6.49390	-2.68333	5.37497	5.41567	6.02478	1143.75111	1.00000	51.25826	1.07667	6.98107	8.51783	3.84510	31.84141	55.09482	33
5.62644	7.05355	4.56944	8.93417	41.48199	8.20608	5.82661	5.76750	1125.48814	1.00000	26.61557	21.29884	6.22502	3.72511	6.79138	65.53711	39.32576	-81.79819
8.32553	10.89791	7.31445	5.04215	-31.25033	7.39859	7.82165	3.35194	1093.84258	1.00000	58.87919	-1.39279	7.63821	15.33653	7.06132	40.17855	58.79837	-61.4867
4.26136	8.82217	3.61207	7.77201	-33.59217	7.75366	6.89203	3.24149	1140.91118	0.00000	30.22054	28.08854	5.78263	4.32886	7.80132	38.98676	74.67158	-70.6996
9.04280	8.05519	5.42862	8.03841	52.26083	7.01752	5.84458	3.95210	1072.61663	1.00000	47.61240	19.53608	7.61511	23.88683	7.07003	50.96631	40.20088	7.00417
6.85786	3.60610	7.52761	6.28503	42.7392	4.95380	9.24808	5.88561	1166.77397	1.00000	50.31728	8.12078	6.98073	6.50153	3.96011	51.29246	44.56022	-84.62081
8.62829	6.91870	4.79893	6.65715	-17.83333	6.87813	7.44819	4.02831	1178.69064	1.00000	40.18136	19.30598	9.45307	17.71784		37.53124	39.86912	48.41667
5.94104	7.60853	5.44359	9.62242	20.14298	6.78596	7.80351	4.76947	1062.97346	0.00000	57.53652	17.88161	7.92825	4.27004	7.77112	36.74888	62.79248	-77.43532
5.09281	6.13278	5.56616	8.23849	31.96258	6.02636	5.24691	6.44867	1129.24812	1.00000	55.56321	27.77861	7.06975	4.58831	6.80185	42.27662	38.01700	73.97117
6.65120	5.41639	5.65596	8.80106	34.95303	6.59240	6.97851	4.95981	1178.33452	1.00000	53.63952	5.40722	7.43663	6.44971	3.74812	56.01036	48.53804	-120.43572
6.80976	6.69689	5.79378	6.85332	9.82564	5.92880	5.68804	4.31093	1093.71706	1.00000	58.93662	9.98084	6.60553	9.11521	7.60251	56.34798	42.36373	78.25795
4.42609	8.67342	6.05932	7.79080	35.88264	7.21008	5.47653	6.31718	1181.74459	0.00000	57.88118	7.54139	9.18975	4.67712	9.26455	48.47202	53.35600	-80.08199
4.26332	7.68327	5.24123	10.59505	41.66394	9.16680	7.06626	4.39303	1161.43314	1.00000	61.50555	12.52089	6.74260	2.43908	8.20719	31.34402	57.59072	-83.55521
5.47288	9.53989	5.38923	7.03553	50.79205	9.16475	6.93416	5.45258	1106.13148	0.00000	62.06852	8.10169	6.04357	4.57867	8.28940	48.94063	28.00943	-1.08593
7.39214	6.52974	5.17323	5.98049	43.62558	6.63855	8.32284	4.92308	1065.04594	0.00000	47.87709	2.19226	7.63773	6.92814	9.63028	33.23260	51.66351	13.39954
5.51535	3.02915	5.76579	7.47349	51.12794	7.12072	7.68707	6.65201	1169.49011	1.00000	56.22109	10.81292	6.90442	3.69894	4.51390	38.90527	58.86216	4.21372
5.72819	8.75725	4.68491	8.13002	43.2907	7.96956	8.16675	4.33213	1144.85566	0.00000	61.45754	16.89412	6.61282	8.20631	7.95742	47.72480	45.50239	5.4384
7.39564	5.37623	3.90785	6.92051	-4.16694	7.42345	7.37313	6.20926	1164.46388	1.00000	59.33535	15.31643	6.77666	7.22216	4.84511	50.14605	51.35993	-40.7475
8.69779	5.35979	6.10173	6.61036	42.50729	7.62503	8.00388	5.03584	1121.02538	1.00000	42.24573	15.08019	7.17198	19.98131	6.10192	50.41699	19.53506	1.53414
6.79630	8.10861	4.42367	7.13888	25.75728	6.58914	5.56061	5.02901	1103.82694	0.00000	64.46302	12.30531	6.57682	5.39286	7.26887	63.71665	49.57919	75.37991
6.14410	5.07942	9.04401	7.24642	51.4781	7.96891	7.91608	6.54094	1123.30487	1.00000	65.62872	19.34422	6.67251		5.95974	54.65926	71.41427	57.3552
7.52339	8.22321	4.31056	4.75178	27.0174	6.48074	8.02623	4.79344	1164.52295	0.00000	68.12556	6.03958	8.37672	8.71883	9.87206	38.79161	32.95401	49.62251
8.95508	10.32119	2.50899	8.98839	38.96372	7.94665	7.72044	4.04725	1065.60136	1.00000	86.79626	18.59387	8.05431	24.16540	3.28931	41.59543	54.87349	-76.99081
3.20406	7.40899	8.48126	5.03598	19.21667	7.14846	5.36514	6.64580	1070.19098	0.00000	50.72076	16.36688	6.75010	4.90301	9.22424	38.77559	48.65950	73.08333
7.23732	8.36906	7.27358	8.31420	41.15612	7.61352	6.16354	6.97215	1063.73399	1.00000	41.61789	21.22288	7.87419	8.34874	4.63582	54.89537	51.06841	1.10687
5.41793	8.40607	6.20239	8.16140	55.38752	7.04467	6.02492	6.85524	1057.14226	0.00000	51.97725	9.30142	6.73733	4.86250	9.10062	38.33536	49.32960	36.73307
6.66122	9.35691	5.00028	5.69240	58.63667	5.25350	6.34077	5.10392	1107.40270	0.00000	51.90029	26.57479	6.53696	4.13863	8.18215	57.85936	48.90903	59.80222
7.92762	6.25201	6.61493	11.98829	-25.54073	6.95031	7.72885	8.82916	1051.63494	1.00000	52.58926	13.31720	5.64085	10.91298	7.44193	38.64223	41.34811	152.70493
6.04704	7.83332	7.05215	10.16391	57.14369	5.69649	6.14512	6.14675	1081.01735	0.00000	58.70988	18.53779	7.32636	3.91360	9.20997	40.52156	20.13181	-2.09814
6.87989	7.65952	4.37018	4.50496	42.819	6.81680	6.85606	4.44173	1095.47098	0.00000	60.92128	16.37855	6.59602	4.78979	10.24380	48.30166	47.48924	47.1192
7.65400	6.83412	7.63018	10.44715	48.25	8.03956	5.65579	8.16557	1122.13826	1.00000	65.46640	10.49432	7.58646	10.19135	6.61767	65.56094	36.07889	16.4
4.03059	9.58811	4.87063	7.36211	42.7392	7.32859	6.38698	4.70479	1057.01598	0.00000	46.29223	19.96981	6.08061	2.93247	7.28011	50.74306	29.16595	-84.62081
6.86451	2.98472	9.29989	5.82097	36.53333	7.09323	6.91939	5.76639	1199.86976	1.00000	59.92617	22.78816	7.20809	6.97416	4.78972	43.38530	56.80099	136.61667
5.61549	6.56503	4.00813	9.36177	41.6764	7.69757	7.37414	5.89323	1087.79045	1.00000	53.36547	2.33489	6.46408	6.31564	5.80055	50.29778	46.57505	-91.58045
6.83885	6.89606	4.93289	5.76083	-34.64167	7.00170	6.56109	3.83900	1140.49919	0.00000	48.16252	17.25099	6.29856	6.62626	9.54103	28.81673	35.17823	-60.47389
4.05952	4.98801	7.31470	10.08272	52.41667	7.08985	5.82917	6.27614	1161.21682	1.00000	51.21214	-3.91729	7.44931	3.94136	5.62698	44.37051	59.44604	0.75
6.68470	7.54586	3.75131	7.27755	40.24537	5.08866	7.47920	5.61247	1140.14731	0.00000	50.46146	19.59109	7.76613	4.65188	7.57784	59.48560	41.10163	-75.64963
7.46160	6.50824	4.81330	6.76654	44.97639	5.91840	6.23664	4.62124	1061.90605	1.00000	68.50508	33.26928	5.78244	8.61335	6.25535	39.97039	59.79541	19.61222
5.70712	10.46371	7.19169	6.39661	34.77453	7.17600	5.34932	7.49608	1074.26336	0.00000	42.26143	8.34171	5.87815	6.76575	8.62214	58.41349	13.35778	-96.67834
5.58147	9.99638	7.18276	5.53035	23.1959	7.25527	6.07485	6.35130	1134.13044	0.00000	42.92297	9.19904	6.89175	4.51198	7.75846	52.61191	45.56717	86.51499
9.97332	7.44935	4.51989	5.95772	50.75767	6.06739	8.39157	3.45138	1099.47106	1.00000	39.20357	7.66364	8.72052	59.19855	6.79776	34.14697	33.82367	-1.5443
9.23008	9.33988	4.05278	9.29173	48.73218	7.53044	5.83962	3.85977	1184.19568	1.00000	69.51289	14.03603	8.04853	31.54442	6.51518	30.58813	68.95227	11.18709
6.21692	6.65166	7.27235	8.24285	44.85278	7.27406	5.31281	5.55046	1126.70147	1.00000	65.08391	5.09323	7.07413	5.29829	5.94750	46.30258	31.60291	65.50917
8.42775	7.12857	4.56376	9.86245	-27.4338	6.53691	7.55741	5.01601	1083.04577	1.00000	31.55431	14.20129	6.95654	16.33932	4.69395	44.75304	62.38957	-65.61427
6.05500	6.64081	6.58706	8.47466	-6.25	7.85909	6.08102	4.57769	1169.39808	1.00000	49.16755	29.33204	4.46398	4.18574	6.67694	44.56215	75.35476	38.66667
6.03477	6.80298	5.96339	10.77716	25.75728	7.32598	6.74045	4.65206	1102.33738	0.00000	75.09496	1.91614	7.35158	4.63706	8.48409	41.46282	49.68146	75.37991
4.81549	8.95456	6.73262	5.98114	-24.19436	8.23405	6.27630	6.66105	1057.11330	0.00000	38.33417	23.68039	6.83279	6.19267	7.68404	46.05272	36.93001	29.00974
