PAHs	C2H3NO5	SO2	longitude	warning	Pb	PM10	PRES	CO	NH3	TEMP	O3	CFCs	PM2.5	latitude	CH4	NOx	H2CO
5.88705	3.69752	8.56499	86.79271	1.00000	47.26631	10.43279	1089.79223	9.54878	7.36224	17.20228	8.99407	62.48028	9.15539	25.92127	10.88743	8.05660	30.70551
5.66253	1.62937	8.73764	120.4861	1.00000	74.01275	9.56581	1180.59966	8.05839	8.70220	16.50500	7.83754	36.76654	5.53916	16.0438	8.00083	6.85664	72.46662
2.72189	0.29114	7.87072	-5.55835	1.00000	37.44444	6.99085	1105.82906	3.50292	7.18218	12.15817	7.19992	37.29014	3.59738	42.64685		6.47741	46.91439
5.63502	0.18125		-3.59625	1.00000	64.56061	7.19985	1066.20059	5.56146	5.95179	18.32817	6.91440	68.32624	5.88806	5.27247	7.16514	7.93072	34.84429
6.95699	0.09381	8.26351	144.23058	0.00000	31.65785	5.41300	1095.39376	6.39071	9.61464	17.15351	5.70237	64.80970	6.56240	-5.85746	9.60450	10.20866	41.08061
8.05983	1.66141	7.50257	5.4384	1.00000	43.79250	9.55591	1067.68627	7.62212	7.78048	3.87506	7.43475	43.96892	6.45384	43.2907	11.65557	7.12472	42.75339
6.23850	0.75646	7.28116	2.1699	1.00000	44.84282	8.69322	1134.97246	3.51773	9.10455	-8.97737	7.32977	56.89903	5.84845	48.98994	6.82025	5.44401	38.85747
3.90928	0.19546	10.38384	119.58627	0.00000	63.31427	6.31731	1138.53231	4.06631	8.21225	8.29351	8.18719	62.05366	5.73976	23.5654	6.88511	8.55030	37.41568
7.77596	0.18419	7.24869	-102.36764	0.00000	54.53605	5.46342	1175.17613	8.01010	9.34160	36.29751	7.11176	38.92615	5.92414	31.84568	9.20596	9.98628	18.38997
6.47398	0.30090	7.97201	33.34864	0.00000	42.83237	6.61617	1133.81333	4.35912	8.59308	5.88657	8.03511	54.49573	4.95435	46.75451	8.59624	3.33853	49.46266
6.98438	0.21996	6.35786	-0.76667	0.00000	70.64156	6.25638	1133.20899	7.22550	8.21059	17.58547	7.70338	72.74541	7.74239	53.38333	11.33826	9.14642	39.69903
5.44189	0.54167	5.13567	120.74221	0.00000	72.03890	8.30206	1177.71516	5.25651	8.39613	-2.87894	9.99789	74.51070	6.05355	31.64615	5.85998	4.93231	33.58578
8.73730	1.52675	8.77218	113.13148	1.00000	32.82439	9.43619	1149.41055	8.54289	8.18205	23.93531	7.85019	81.41392	5.68406	23.02677	10.97526	7.22848	60.68653
5.85374	2.18764	7.95797	-74.28459	1.00000	54.53650	9.87596	1129.33490	5.24456	9.50757	31.34805	6.06677	43.31708	4.55786	40.5576	10.07124	4.81698	54.02571
6.72489	0.35522	8.25015	15.28318	1.00000	46.65857	7.80045	1115.33619	11.26625	6.90984	30.15922	8.47085	41.21954	6.79775	-4.26613	6.91986	6.10487	52.38558
7.83320	0.17079	6.19148	5.03586	0.00000	60.34044	2.69302	1179.61204	8.83957	8.17473	39.50924	6.30824	32.53477	8.37869	43.83125	9.46952	8.48008	46.18267
6.15103	0.31763	6.70903	2.95924	1.00000	30.58411	6.41171	1171.97365	5.99038	6.37429	24.20094	7.39357	46.99096	6.19468	36.76775	6.84470	8.46507	35.37457
4.50296	0.38839	8.74494	48.87498	0.00000	72.63529	7.78694	1126.95352	5.05598	8.21174	3.85647	7.69413	56.72545	4.62287	38.45598	6.00692	7.68609	54.60689
8.13174	6.33866	8.71766	7.00417	1.00000	48.49826	10.99372	1123.52520	8.23006	7.37439	5.23951		17.21083	7.78779	52.26083	11.93255	7.65669	59.80755
5.63247	0.29837	6.22367	0.30367	0.00000	42.77274	7.50735	1098.93234	6.12716	8.28250	14.01754	9.09214	46.53712	7.15466	51.38673	8.94332	6.23017	51.50166
5.62085	1.91127	7.77968	53.47103	1.00000	62.30448	9.74429	1171.75560	8.57842	7.64261	13.77256	7.37404	64.76826	5.39646	54.48147	9.27335	6.38788	49.72994
6.12338	0.07008	9.05908	124.84472	1.00000	54.65354	6.14964	1143.55651	7.61424	6.84184	26.57030	6.95170	51.05238	6.44982	10.13361	5.79017	5.99503	35.99311
6.66187	0.24669	8.05926	-91.11667	0.00000	44.86043	6.60406	1068.23973	6.37293	8.19475	50.74860	7.41309	51.96717	5.58020	14.93333	9.04821	9.99989	27.57792
5.66021	0.17038	7.12332	13.44275	1.00000	39.59066	5.33980	1120.63157	6.03495	8.84230	1.98359	7.99166	41.79220	5.59456	38.07789	5.31604	4.63388	35.34974
5.37989	0.18703	7.97866	-1.5443	1.00000	42.20967	6.65596	1182.92146	5.48482	7.67171	21.94289	7.19429	57.49379	5.71055	50.75767	7.07858	6.76512	24.00054
6.98502	0.44118	8.72876	-4.21376	1.00000	52.87858	8.09104	1162.26024	10.61548	8.14215	37.92286	9.19499	70.86895	7.08993	55.82885	8.91905	5.21499	36.45398
2.91317	0.19054	8.53811	-39.25	1.00000	40.54497	6.49652	1108.30563	3.92163	7.20876	3.64919	5.89142	58.60167	3.86664	-12.91667	6.86929	6.15233	48.22300
5.88937	0.30199	8.45725	20.89389	1.00000	54.48935	7.09911	1150.55175	4.35590	5.98782	4.97920	9.17884	50.30359	5.90658	42.62833	7.05096	7.21834	49.10652
4.80785	3.65924	8.67109	-41.88778	0.00000	38.20212	10.39267	1164.71459	5.09566	8.34776	17.29670	7.98224	63.77310	7.24933	-21.205	4.85082	6.45591	34.82259
6.35983	0.15946	8.40898	25.8191	0.00000	67.70881	4.66095	1095.81178	5.53394	7.18673	14.87538	9.96999	60.77745	4.54009	53.5942	7.82775	4.68952	58.99252
5.54209	0.43662	8.46995	-73.9614	1.00000	55.97827	7.66343	1156.87437	6.92626	8.78385	10.33567	6.65162	27.81282	5.89449	10.15031	5.63269	4.19064	71.40636
6.21122	0.22578	8.44412	-50.00639	0.00000	46.52402	6.05284	1089.26605	5.99161	8.47262	4.54355	8.25206	66.70190	7.08203	-25.42944	10.49488	9.42069	50.87821
3.57737	0.20628	7.61661	-90.10674	1.00000	53.45811	6.36186	1152.28907	5.80180	7.81381	-9.34902	6.72608	40.67879	4.47507	29.84576	6.94387	6.98947	36.78441
5.08198	0.66578	7.28245	-86.99666	0.00000	45.92654	8.48157	1108.37569	5.28731	6.45796	33.14274	5.03608	54.76418	6.22505	33.45122	5.01542	5.72015	29.66210
7.06609	0.39466	7.74006	-4.21376	0.00000	64.70702	7.23564	1098.41674	6.38233	8.16018	9.32038	7.02928	59.03025	5.24179	55.82885	7.39637	4.54727	22.95624
4.31462	1.76715	8.03812	0.30367	1.00000	68.99782	9.64814	1192.28729	6.93494	8.34313	9.29611	7.10455	32.38188	4.95955	51.38673	9.97439	5.73714	34.35571
5.79654	0.55418	6.65795	-48.29694	0.00000	55.43936	8.25556	1175.52527	6.50766	7.87716	10.82465	8.81210	44.88415	6.43707	-20.87306	5.93127	6.16029	53.38992
7.41041	0.35394	7.72158	89.20083	0.00000	44.85590	5.74425	1155.31045	8.92533	5.69071	10.48481	8.37693	65.47192	7.17457	55.54028	11.37762	9.56818	55.43129
8.26643	0.15646	7.67391	0.75	0.00000	40.03058	5.77874	1131.70694	8.75562	7.80659	23.33090	7.36848	47.26724	8.26848	52.41667	11.38435	8.30102	34.23560
6.32936	0.52137	7.85022	118.53333	0.00000	56.85020	7.91381	1091.87841	6.77570	8.97965	15.04123	8.28290	54.04643	4.63147	27.92333	8.31636	9.75464	23.87492
5.19387	0.36441	8.54139	-38.94722	0.00000	63.81488	7.99419	1133.57804	5.93565	6.87164	2.04744	9.51292	53.71055	6.51991	-15.675	5.37811	6.69221	50.62354
6.67337	0.42549	9.62846	12.70038	0.00000	54.45017	8.05061	1110.62602	10.65141	9.37328	25.95245	5.13611	46.93375	7.01097	45.9836	8.83977	5.22698	70.09716
8.46299	0.70005	6.12107	77.5609	0.00000	56.11400	8.44007	1133.85919	7.71814	7.86077	14.49458	6.90091	43.66553	5.20717	11.00599	7.91777	3.72133	55.25286
8.91174	0.15883	9.73192	113.13148	1.00000		6.50837	1131.90860	9.69986	7.73761	13.05249	6.82082	61.71201	5.82771	23.02677	8.10109	3.67933	46.36916
8.74313	0.25154	8.44977	28.19028	0.00000	60.58294	6.29205	1165.35854	7.92873	8.21242	10.38272	7.50840	84.82912	7.90475	59.37722	9.97937	7.28530	59.56471
6.62131	0.40679	7.38643	77.70636	0.00000	48.48634	7.62370	1113.44105	5.25092	9.05131	22.53825	6.76005	64.59601	5.64725	28.98002	8.10953	5.96018	41.96113
4.01026	0.29243	8.78473	-102.04897	1.00000	41.48994	6.73943	1172.64396	4.44830	8.00256	5.70125	8.41876	66.49919	6.76137	19.64745	8.68067	8.68976	44.77529
7.20987	0.79901	10.05080	-60.47389	1.00000	58.03592	8.68818	1064.77301	7.19082	8.33419	9.47147	8.30592	43.48332	6.49604	-34.64167	8.70398	6.05275	52.58768
7.75950	0.28475	7.16752	-74.73584	0.00000	57.51538	4.37334	1169.11729	8.07287	6.23820	16.35530	7.79954	45.35174	5.09037	5.20856	7.12153	10.26092	60.30117
4.66782	4.19402	7.21052	-94.74049	0.00000	54.33632	10.56028	1154.34124	3.38366	7.20322	29.47327	7.48002	79.64654	7.27572	32.5007	6.92351	5.43876	40.39928
6.43588	0.27046	7.12040	-37.03861	1.00000	56.48965	6.58140	1082.19230	6.96291	8.41150	5.43295	6.83250	46.27752	6.82164	-10.90889	6.95890	6.50240	52.53028
6.37653	0.30936	7.87579	139.55028	0.00000	40.18871	6.44513	1086.44435	6.17310	8.05711	-3.41591	6.83543	45.33329	5.73607	35.30889	10.08912	10.73500	28.80147
4.09127	0.15961	7.09586	27.02444	1.00000	59.53937	5.74431	1130.73433	6.36026	7.56758	19.36596	7.57788	37.95894	4.83044	39.59611	6.76506	7.00754	38.79282
5.62079	0.19841	8.87573	89.20083	1.00000	49.90783	4.73148	1123.40368	6.48424	5.04605	7.78220	9.88707	34.43059	5.79443	55.54028	6.84121	8.43224	48.94364
7.89573	0.18239	8.91230	-1.47217	1.00000	58.38689	6.95428	1125.46071	7.29476	7.20978	5.59304	6.23481	37.30615	7.40296	53.46506	5.53190	5.10931	57.08842
4.56638	3.33866	9.03859	-122.23484	0.00000	62.67852	10.34283	1131.43485	6.19499	8.24461	3.94348	8.53580	31.35836	9.28243	47.38093	7.59363	9.61142	52.91247
8.00442	0.18378	8.65521	14.39024	0.00000	29.81643	4.60448	1123.23272	8.05400	7.46564	13.01136	7.27269	55.69443	7.33280	42.22718	8.30178	7.69668	55.47535
6.77813	0.27992	7.79535	2.95924	1.00000	43.41025	7.15833	1101.71281	11.69842	8.08402	-8.27302	6.00538	55.75749	6.67666	36.76775	6.70900	5.88715	40.68385
5.06955	1.19399	9.54843	-70.6996	0.00000	72.49320	9.24117	1189.15888	7.08368	6.41171	11.31293	8.53247	55.13539	8.00641	-33.59217	5.51583	9.31189	45.02278
5.87716	0.40906	9.44157	5.2875	1.00000	60.48407		1133.67639	5.61924	8.45162	7.15058	6.83569	46.34144	6.05264	51.65333	6.52499	5.56398	67.03208
7.36184	0.50045	7.08830	123.33471	0.00000	26.51614	8.10372	1161.56595	6.95932	8.35693	19.47030	10.14081	52.52500	7.10323	8.56697	12.16517	9.87288	49.71310
8.12927	0.21858	9.46720	122.05228	1.00000	39.25450	6.06853	1184.37560	6.62006	7.89167	-2.00335	9.33212	47.42849	7.42259	37.19723	7.06806	6.56338	43.61975
6.40295	3.33409	7.55830	8.86374	1.00000	65.55830	10.32177	1186.32954	8.45585	7.83849	7.05402	9.04537	43.03119	8.68110	44.89784	11.55374	7.82817	47.76258
6.22217	0.11795	7.51381	-73.99681	1.00000	28.86423	2.68465	1058.00190	5.94969	7.33558	18.83149	8.23219	45.16859	5.92648	40.94065	7.77341	8.93195	48.09408
6.44630	1.80890	6.86799	-121.75689	1.00000	27.28920	9.65480	1068.87344	6.89946	6.22360	11.72651	8.26898	67.77096	6.23219	36.91023	4.70787	6.57970	47.16404
5.31618	0.22320	9.32321	43.38531	1.00000	55.82149	6.61435	1091.57885	4.50862	7.16444	11.64150	8.15783	44.40462	5.36935	9.89206	7.07955	7.52370	54.23914
5.02285	0.82238	6.66378	-51.87389	0.00000	45.96596	8.72052	1187.36840	3.72556	8.23615	10.50731	8.67641	49.64597	6.26473	-23.44361	6.46238	5.54412	36.84364
6.47465	0.83906	6.91915	141.95	1.00000	57.68899	8.73334	1160.32688	10.40141	9.59599	19.94772	7.90383	42.59590	6.70697	39.46667	7.73691	7.09444	69.38636
6.39146	0.14880	7.58256	103.65309	1.00000	51.76135	5.43578	1191.70117	7.53862	8.13069	8.78111	7.86833	46.72606	6.57209	16.0567	6.36446	7.38559	40.12238
5.58757	0.20902	9.10353	127.08472	1.00000	25.95671	6.11571	1132.94784	6.09561	7.82803	11.99295	6.79199	66.50747	5.89555	36.20389	6.62932	7.37801	29.14022
5.12840	3.63189	6.21900	142.45778	0.00000	63.02112	10.40492	1089.50539	6.38727	6.48074	25.32929	7.76599	60.69091	7.89067	44.35056	5.52615		50.45110
6.59219	1.35711	6.37489	88.18466	1.00000	66.42399	9.38351	1094.90252	9.02249	7.12624	8.99460	7.72651	54.60617	6.03734	22.19303	10.06320	7.22260	50.10321
5.69811	0.23762	9.86409	2.1699	1.00000	62.67293	6.02072	1093.16872	6.31157	7.05265	10.51906	6.57132	69.47829	5.93888	48.98994	5.81297	6.90706	46.67462
3.89506	0.44202	7.46284	1.04945	1.00000	36.06651	8.04890	1071.66158	4.95211	8.86110	4.13848	7.88756	70.82911	4.79043	35.06544	6.10508	4.98936	42.94583
5.67627	0.26984	8.59142	-4.22398	0.00000	70.85798	7.32378	1066.70450	5.89195	8.38317	25.35390	8.65871	51.99519	5.15978	57.47908	9.36940	10.56220	31.29395
6.24050	2.80738	7.10908	9.37082	1.00000	58.07578	10.13111	1197.09786	10.04345	6.69594	18.00284	7.01788	59.25595	8.69210	36.08497	9.41789	7.41240	30.60789
7.39169	0.21235	7.86399	-47.53028	0.00000	47.99843	4.82010	1089.62933	7.40698	9.05735	32.77669	9.22894	58.48643	5.88670	-22.45667	7.03605	8.61097	78.85515
5.06851	0.30808	9.23602	100.48528	1.00000	70.50583	7.24604	1185.06501	9.59232	9.63175	31.56428	7.90571	32.54901	5.79196	14.37395	6.26877	4.81640	39.75041
5.19586	0.20730	8.90688	-0.74934	1.00000	38.67201	6.41884	1167.43458	7.05773	7.44262	9.71887	8.21074	75.04704	5.86931	51.62907	6.01606	5.74661	66.45415
5.45496	0.49819	7.24546	-98.11889	0.00000	49.67139	8.02799	1105.29100	5.20169	9.81276	14.02616	8.38617	46.08361	7.02846	19.04222	7.72604	8.33606	69.30811
7.51129	0.17059	7.75886	42.85693	0.00000	53.83689	5.65889	1054.62438	7.94447	8.92642	9.46448	7.70840	52.88371	6.82282	39.22493	10.39638	9.71324	38.65348
7.90564	0.19742	7.18535	-9.24671	1.00000	61.64101	5.57381	1086.49306	7.89333	7.12508	13.39228	8.14664	32.77644	7.41916	38.72706	6.50928	5.13225	51.48094
7.54284	0.16130	6.76123	14.39024	1.00000	57.45532	6.62105	1105.62824	6.44428	7.15757	9.41010	7.00323	43.69038	7.17767	42.22718	6.76520	6.72259	55.61017
5.65362	0.23119	6.93295	120.4861	0.00000	65.33352	6.39423	1104.26535	6.65418	7.41496	13.76942	7.30839	62.30965	5.61024	16.0438	6.98177	7.84219	32.20903
7.39512	0.59553	7.64723	12.70038	1.00000	60.28292	8.35778	1178.86003	5.81113	8.49636	23.73261	8.09746	48.34003	6.95669	45.9836	7.07433	6.93656	42.95462
9.43747	4.23283	7.81468	13.63617	0.00000	56.28998	10.57694	1086.19542	7.94522	7.73238	20.79068	6.10234	64.36279	5.22897	50.50301	6.72400	6.16862	36.41737
6.34753	1.82081	6.93923	139.55722	1.00000	35.28745	9.64760	1170.15735	11.46506	8.63340	21.56373	9.51264	72.97303	7.56625	36	9.39166	8.12467	41.14211
4.97218	1.18129	8.71964	10.18003	1.00000	29.29757	9.08505	1106.13743	9.83946	7.25837	15.04020	8.04879	17.96537	6.83232	24.96334	7.35732	6.79656	31.42272
6.11547	0.34650	6.39049	45.36561	0.00000	71.20249	7.68661	1119.13102	4.87840	8.16116	7.57924	6.78448	61.39669	8.42829	41.09246	10.87089	7.76791	43.21270
8.28545	0.86052	8.09519	76.92421	1.00000	46.15903	8.79677	1101.61591	10.55403	7.72369	19.33622	8.63695	32.58337	6.01263	60.97944	10.26282	6.75962	5.19514
7.31151	0.18121	7.26350	139.07204	0.00000	64.24302	4.05506	1101.06654	8.54688	7.55158	13.35894	8.84936	31.32294	8.24100	36.24624	9.29249	7.28659	15.07248
5.10067	0.17285	7.90325	-38.94722	0.00000	70.42228	5.68168	1074.42071	6.23023	8.52349	21.18961	7.02796	44.74805	5.46278	-15.675	5.84621	4.99012	53.45819
6.25065	0.95541	5.79987	68.88871	1.00000	39.60507	8.98902	1051.29205	8.99145	8.18390	17.13890	6.52905	65.60168	7.61496	25.95533	7.84874	6.75421	52.46279
6.89798	0.24233	8.92025	27.18052	0.00000	65.13405	7.35079	1067.87954	7.52140	7.68636	12.27187	8.87486	60.32196	5.05947	39.12074	8.95395	9.26939	49.87262
9.95037	0.43054	8.65130	136.84186	1.00000	59.48363	7.64012	1119.99637	8.08780	7.17946	18.44757	8.96454	54.98768	8.92727	34.4833	5.54946	3.85121	49.08376
6.21847	0.45935	8.08351	-69.08333	1.00000	67.05877	8.23809	1095.05201	9.89276	5.94311	10.12861	7.45193	47.96617	5.20084	-16.25	8.09019	6.28788	33.45932
7.97261	0.16710	8.24930	-2.68758	0.00000	49.57022	5.29788	1198.66818	8.66233	6.99030	8.64589	8.33678	63.49864	6.91657	53.69786	9.75398	9.19798	50.57140
6.19388	0.13537	9.22201	-2.98333	0.00000	49.07419	3.12854	1082.46077	7.26846	7.95330	16.02468	8.08952	78.59210	6.84115	53.83333	7.62759	8.76288	59.69629
4.36844	0.25730	7.45932	43.63417	1.00000	28.72059	7.27239	1183.72582	5.73063	6.10022	35.25689	9.08909	42.47835	5.38710	43.96222	6.88451	8.07319	25.93556
4.49592	0.11020	8.51917	100.48528	1.00000	30.85084	5.23564	1074.67558	4.89735	7.86729	20.23928	7.62206	74.53350	4.81282	14.37395	6.37721	5.75934	40.82229
6.95389	0.27423	8.33377	-84.13722	1.00000	49.50813	6.00836	1194.01665	8.29398	9.19458	20.64857	6.48544	30.58852	7.19687	9.92787	6.26674	5.48139	39.77383
6.30212	1.07452	6.44719	-122.23484	0.00000	88.30704	9.05049	1135.69109	5.06446	7.43855	7.72986	8.73003	49.68972	7.38807	47.38093	9.97366	7.65146	35.09062
4.90099	0.33946		8.86374	0.00000	44.58310	7.15489	1145.98746	7.00328	6.34014	13.72585	6.44700	42.68543	5.96548	44.89784	3.32458	5.51967	48.69057
6.80380	1.39806	6.53129	-78.87836	0.00000	67.44571	9.30407	1192.21554	8.59625	8.27180	20.44522	8.81814	57.96027	6.84840	35.05266	4.87315	8.53218	25.94330
9.94075	0.44411	7.71248	8.86374	0.00000	46.59575	7.57840	1158.17286	10.04157	8.49067	7.83210	9.45074	54.43742	7.00864	44.89784	11.31002	8.53081	47.94913
6.04759	0.09752	7.58778	2.35739	0.00000	51.72445	6.22786	1150.16097	6.15054	9.05681	16.96548	6.25619	55.84370	7.20704	41.63976	8.68318	7.51125	43.61916
5.95825	0.09486	6.24455	122.08333	1.00000	61.88251	4.64514	1057.66845	3.84602	8.65303	24.58491	5.75893	59.75148	5.50787	46.08333	8.40806	7.64610	43.23445
5.68147	0.29269	7.78520	0.75	1.00000		6.22246	1158.64146	6.85749	7.42050	6.74690	6.52649	62.90541	5.99510	52.41667	5.80153	4.96180	67.90582
7.33611	0.47548	7.75101	112.01667	1.00000	41.99577	8.37920	1085.93182	8.46179	6.78944	25.15278	6.98687	56.65341	5.01969	-7.81667	8.19604	5.35706	39.68323
3.60297	0.24598	7.78494	-73.75335	1.00000	42.67080	6.18766	1082.11745	5.34274	8.32984	20.66093	9.31271	21.98254	4.28394	45.4473	5.53003	5.76557	60.36623
6.86622	1.64519	8.02025	1.00288	0.00000	61.59590	9.62316	1053.82235	6.52007	5.15474	14.09485	7.01022	41.42591	7.41469	49.28669	9.25170	6.66699	30.35809
9.13429	0.77464	6.81682	37.73333	1.00000	35.12977	8.74928	1143.25131	9.98331	7.22780	9.16176	8.46235	44.55747	5.11196	-4.06667	10.71938	6.09395	36.75004
4.17854	2.57433	8.51486	114.51667	1.00000	47.67525	10.02926	1194.25015	8.84426	6.31822	22.31375	8.03537	44.14471	6.47746	33.78333	8.67803	6.54795	30.57096
5.51852	0.08777	6.39857	46.83187	1.00000	87.27062	5.30221	1052.12332	6.37689	6.89529	10.16334	6.66575	42.77060	5.75246	14.53767	5.91260	7.08355	42.35797
6.27656	1.87638	8.14215	-95.36969	0.00000	38.04356	9.70152	1119.75344	8.12944	7.81589	4.35282	7.15176	25.92942	5.84422	35.74788	1.98211	5.67395	30.42619
4.59825	0.88629	6.72714	119.58627	1.00000	39.84997	8.84374	1074.20464	4.63933	6.19066	10.62777	7.96472	63.54948	5.22489	23.5654	5.95738	5.82407	43.85425
6.89630	0.13965	8.02840	-91.73625	1.00000	54.02628	4.73567	1082.46929	7.44815	8.24968	7.94595	6.04641	39.10284	6.74379	35.25064	6.03865	7.02076	39.40411
7.00751	0.18167	7.78376	-117.79394	0.00000	53.90029	5.88551	1147.98876	7.14460	8.34361	27.38265	6.10351	49.02776	5.93786	33.76446	8.34735	9.29950	31.78243
5.86574	1.89107	7.59025	51.3452	1.00000	88.77530	9.74693	1123.42991	7.36008	8.44034	5.60159	7.55518	69.99442	4.83906	53.37596	9.99763	4.76565	64.81331
4.34297	0.72922	5.32397	18.30056	0.00000	39.16053	8.57080	1084.05288	6.28169	6.46904	46.86652	7.04861	43.29433	4.96078	50.5107	7.88156	4.50273	45.07761
5.12404	0.67957	7.01977	53.47103	1.00000	38.88636	8.70023	1088.58595	9.35689	7.44901	19.29102	7.11800	40.69848	6.36174	54.48147	7.78085	6.19939	49.45558
10.10310	0.21348	7.33929	28.28489	1.00000	48.60072	6.10151	1070.43398	9.92812	8.41375	-2.27470	7.21715	55.26075	9.16021	48.15659	5.48105	2.90879	45.50399
7.67901	2.16305	8.29106	-76.99081	1.00000	59.35106	9.89174	1114.00009	7.67638	8.31656	13.47386	6.40139	35.32565	6.29890	38.96372	10.64463	6.20025	59.07571
6.31114	1.94023	6.21399	34.02537	1.00000	72.71218	9.76734	1120.09025	9.03763	9.96371	14.29847	7.18585	48.16618	5.65836	38.37255	10.78625	6.94578	46.82508
6.49076	0.19996	8.83990	14.39024	1.00000	67.31182	5.74996	1151.54174	8.31543	7.01128	27.61907	8.01439	25.62746	6.74274	42.22718	5.15722	6.96832	44.30492
6.51332	6.28155	8.46409	9.5926	1.00000	45.78689	10.98242	1069.85773	11.17642	9.10943	12.36927	9.38379	54.18568	8.73982	52.86147	9.60227	10.74933	47.23593
7.79479	4.54036	7.98236	-68.3	1.00000	50.73896	10.64215	1189.90244	9.83970	7.62295	9.99514	7.90916	48.39155	8.86242	-54.8	12.24317	9.32455	56.02553
6.25944	12.24205	8.42760	10.98461	0.00000	43.57712	11.65742	1135.15160	7.81871	7.39500	-3.99884	6.54956	38.55210	8.78554	48.35693	6.83432	9.22161	49.40096
5.08034	3.72330	8.08697	37.73333	0.00000	61.87800	10.42711	1077.80981	6.96169	7.54056	-2.41269	8.31145	47.56957	8.61487	-4.06667	6.18394	8.79190	32.12650
5.01851	0.21358	7.51727	9.5926	0.00000	42.98583	6.65383	1163.31361	5.44811	7.32420	10.09954	6.08281	19.46944	7.12070	52.86147	8.09871	8.47187	47.49971
5.39471	0.24670	8.81209	114.51667	1.00000	36.86713	6.17130	1073.49016	4.91118	7.56383	11.74143	9.43667	36.32931	8.56534	33.78333	9.69805	7.34938	33.23940
6.41229	0.19563	7.49216	-75.87877	0.00000	55.17776	7.08994	1056.88522	5.65335	5.81747	4.20268	7.53574	59.85148	7.05447	5.6561	8.75087	7.94917	51.79774
6.64843	0.56985	8.25322	-38.79084	0.00000	35.81720	8.46936	1143.49639	5.17433	8.84926	40.19595	9.87873	53.23363	4.04922	-10.95817	3.85979	2.95181	40.01423
4.54943	0.92075	6.42108	109.3243	0.00000	73.43323	8.84748	1069.14390	4.35416	7.52265	23.73131	6.74547	42.31527	6.82411	-7.0981	5.99557	6.06107	35.17836
7.59954	0.43083	8.16836	-60.93173	0.00000	55.14941	8.08130	1190.12815	5.56290	8.05586	28.49588	7.40723	26.59768	5.21365	-31.4488	8.48413	5.31994	65.47434
6.50096	2.23371	6.72263	34.8732	1.00000	52.31946	9.89459	1054.46818	5.47354	8.84002	11.79000	9.35643	58.91702	6.66807	32.05971	6.73259	6.84756	49.01437
7.22727	0.11295	7.08072	25.8191	1.00000	35.65747	5.29041	1099.32123	7.42230	7.66249	-0.58404	7.03186	51.04330	7.01063	53.5942	6.41712	7.68059	52.04936
4.66008	0.98000	8.65472	-93.75018	0.00000	53.93839	8.98619	1186.77586	5.15065	8.34765	31.46525	6.18136	54.57296	7.65494	32.52515	6.57935	8.17768	29.75758
6.23275	0.40454	7.08864	4.62744	0.00000	69.93080	8.09896	1059.31337	6.07886	9.02045	13.18216	7.77964	62.82706	5.97806	36.06386	9.13738	8.48042	20.37709
5.34954	1.32481	7.52283	85.37752	1.00000	46.11096	9.39417	1084.25025	7.53045	8.22726	11.08817	6.31059	51.21422	7.74722	22.10194	9.71155	6.68496	36.71889
5.32271	0.22307	6.31638	74.3092	1.00000	27.80608	5.75036	1198.69096	7.48426	8.63591	26.91419	6.13938	34.42226	5.68558	33.37526	5.19428	5.65261	15.96965
5.80943	0.25237	6.39672	30.28491	1.00000	54.61694	5.20088	1082.09714	7.66151	8.18738	-0.25066	8.76771	60.58662	6.07549	60.02427	5.20785	4.82187	54.00272
4.45091	0.46934	7.79419	103.81667	1.00000	51.85992	8.07171	1138.39478	7.05116	7.36122	-0.12755	7.10745	25.09679	6.70737	1.6	6.55376	4.50645	49.32174
6.06935	0.94244	7.84587	77.5609	0.00000	50.91473	8.94468	1169.00899	5.58225	7.39956	-6.75595	7.58930	58.73677	7.25387	11.00599	8.68166	7.00432	32.40836
7.67054	0.35772	7.81232	-80.58556	0.00000	49.55151	7.59621	1138.54157	6.12202	5.90073	19.16281	5.16259	57.34750	5.07701	22.98212	8.63656	3.92682	71.24988
2.93598	1.54071	7.63263	2.31889	1.00000	66.20520	9.46693	1089.92001	7.05280	8.51202	27.62866	8.97876	54.74187	3.40991	35.21222	6.23000	6.96844	54.93230
6.85047	0.27606	6.52303	-0.32247	1.00000	63.41312	7.26672	1098.97648	7.83019	7.34484	22.98949	9.78508	41.66790	6.98788	50.82882	5.92106	7.45364	56.68476
5.08760	0.12106	6.68131	-83.55521	1.00000	42.38918	5.97294	1107.22344	6.83708	6.25050	19.39269	9.49434	59.09035	5.63084	41.66394	6.68669	7.46764	41.66228
5.39306	0.21276	6.63082	9.22796	1.00000	59.16908	6.57768	1168.47368	6.49398	8.14468	3.88840	5.98457	50.18020	5.72416	48.46458	5.87894	7.50083	60.41230
9.62925	0.16818	6.96582	68.88871	0.00000	53.71346	0.97150	1067.48540	9.80582	7.14092	3.17324	6.61541	38.62740	3.95686	25.95533	4.79423	11.82906	38.93673
8.51307	0.41261	6.12125	31.33078	0.00000	36.25406	7.75996	1092.34166	6.74289	9.38615	12.85258	7.98871	39.87128	3.42485	47.56494	5.07448	4.00095	52.39009
6.75621	1.01786	9.11230	-81.38758	1.00000	69.08407	9.01524	1163.78669	7.53313	7.90992	25.11768	8.04231	62.88959	7.45180	30.17746	9.47443	6.33993	57.90242
