NH3	C2H3NO5	TEMP	Pb	PAHs	O3	CFCs	PM2.5	warning	H2CO	longitude	NOx	CO	latitude	SO2	CH4	PRES	PM10
7.60789	3.34934	18.58886	42.07414	6.70214	6.37016	55.30635	7.78723	0.00000	60.86256	26.97253	8.60155	5.67717	49.65186	9.33242	3.72817	1090.52492	7.60624
5.99847	3.16966	8.90080	35.16433	7.00244	10.96811	32.57162	9.85533	1.00000	69.63706	120.03308	9.78512	10.18647	28.88162	9.64007	5.81346	1076.74087	7.83558
8.02668	19.66763	14.11839	46.55152	8.85508	6.89900	43.53733	3.94388	1.00000	53.36116	14.34085	7.82443	9.19365	40.87363	7.40560	5.82145	1152.24649	9.83384
6.35000	1.19185	-1.85842	47.15909	8.47141	5.31341	67.73110	7.57818	0.00000	77.70732	8.73812	10.60640	8.96937	41.91886	7.63585	3.52688	1130.54094	6.00756
4.15647	3.68551	2.15345	68.67707	7.42805	6.44327	69.68341	9.49530	0.00000	50.43956	38.15035	9.78873	9.90558	49.41029	6.53559	8.72795	1154.48857	7.78117
7.25446	3.68954	24.93364	45.91980	8.09847	5.22869	62.77853	6.41905	0.00000	38.39486	-1.4001	5.64632	5.66385	7.06273	5.00572	8.16930	1087.66083	7.47567
7.76530	2.45437	15.09874	51.46917	7.62925	3.97044	74.28177	7.43122	1.00000	50.06984	78.14797	9.20998	7.26232	15.45144	8.58386	6.51012	1148.33761	6.61686
7.33331	3.08731	2.63652	15.63581	6.54886	7.40879	50.67654	6.99166	1.00000	61.50522	-88.31476	8.97137	6.62763	36.61033	9.29313	6.08344	1111.45365	7.42626
8.58514	1.98550	32.36355	29.07041	6.65813	6.87629	41.64738	5.93338	1.00000	19.46729	-84.62081	8.22390	6.33606	42.7392	10.93269	6.56862	1118.59737	5.57210
6.59993	1.89251	8.48820	41.61421	8.02483	7.78584	66.29151	4.11378	0.00000	68.47510	104.1451	6.13624	5.23258	15.79408	7.72984	10.55798	1121.41783	6.41403
7.67388	2.05979	18.35900	56.07169	7.45304	6.78015	52.29671	5.80977	0.00000	49.15299	78.27539	8.20619	8.82978	12.95629	9.59282	6.67406	1162.80854	6.61219
10.18368	0.98576	21.68384	31.37303	7.75847	6.05288	85.88619	8.48842	0.00000	40.29403	-102.04897	5.83654	6.71364	19.64745	6.18283	7.86273	1082.13349	6.34698
5.92440	3.14354	0.13790	64.39059	6.78007	5.92134	58.91059	4.82235	0.00000	52.76561	0.57856	6.38337	6.44474	40.70995	6.44945	10.48789	1067.88383	7.31654
7.34462	0.56817	14.79938	44.36673	8.28284	8.73296	63.42049	2.05654	1.00000	52.15168	-37.65	5.13176	11.89288	-10.91722	8.87272	6.20108	1079.45717	5.80636
7.67978	3.30954	20.33174	38.24057	8.61520	4.06407	69.60249	6.53225	1.00000	55.69692	-91.73625	9.55973	5.45043	35.25064	6.53797	4.51433	1181.11389	7.96749
8.13989	1.62995	3.63890	54.93707	6.62949	6.16437	53.48117	6.95953	0.00000	41.90065	9.5586	5.72183	5.94280	54.52156	6.38626	8.28808	1067.55525	7.14748
7.69480	2.18931	28.27938	38.24954	8.20503	8.53307	57.74648	4.61142	1.00000	61.30005	68.88871	7.75929	7.08829	25.95533	10.40424	7.11777	1083.79325	6.34173
7.95277	10.17950	-6.11607	56.02900	7.21166	7.49307	54.25777	7.09405	1.00000	45.72693	12.38878	9.38121	6.04797	43.1122	10.32230	4.77015	1176.73898	9.09521
7.66644	2.43554	11.49108	36.32875	7.25448	6.78614	63.28988	3.76281	0.00000	38.87352	100.48528	7.27836	9.62190	14.37395	7.72469	8.40287	1095.97751	6.96018
6.60029	2.93575	37.48816	41.92825	6.52505	9.61071	61.72837	7.41641	1.00000	60.08353	-73.9625	9.28911	9.38122	40.81	9.53535	4.96003	1194.17686	7.10544
7.24958	2.99238	10.50966	34.98640	6.10210	7.68528	72.25680	6.42612	0.00000	63.70693	17.58522	6.20074	4.30493	40.53123	7.02005	7.84394	1142.66031	7.36240
5.75494		28.67023	44.42014	9.08190	5.51196	61.24864	4.75168	0.00000	40.53899	4.63031	8.63609	9.13622	43.67681	7.54819	6.89040	1144.97573	8.45084
8.12670	2.99785	30.67982	38.22340	8.72725	9.91109	52.89541	6.30566	1.00000	49.81135	151.07986	9.29398	7.80078	-33.88096	8.97872	6.81133	1128.40397	7.28313
8.04008	4.05904	20.06740	26.81230	7.94212	6.35559	36.98124	9.62569	0.00000	67.26383	-0.29825	6.07972	6.47913	51.39148	5.19921	6.06810	1064.50704	7.36689
6.42380	5.89276	14.17970	47.32484	6.98886	10.98050	77.61393	6.58936	1.00000	37.86131	12.1369	9.38171	7.55818	51.04962	8.77501	5.50515	1172.70130	8.54833
6.40503	2.40250	7.06717	52.27508	7.15080	3.11043	41.06608	5.65016	1.00000	36.42654	-93.08883	9.36743	5.84342	45.16024	7.21698	5.08056	1143.92403	6.82643
8.12022	2.22190	29.61996	52.66727	7.54226	5.93313	48.16501	9.16525	1.00000	69.11792	-79.00453	12.45729	8.45982	-2.90055	5.22003	6.42081	1089.07809	7.65866
8.80491	1.61975	15.23902	48.75984	6.66218	8.00752	74.65146	6.35144	1.00000	58.98667	-93.12577	9.06863	6.61389	44.73941	9.52759	6.31495	1198.84597	6.66660
6.18099	5.40028	10.52620	44.19318	7.41096	4.81957	76.91912	4.17302	0.00000	67.29460	145.13643	8.51781	10.20081	-38.16604	8.67650	9.46066	1081.86258	8.45513
8.15164	2.63854	18.24418	45.70866	6.06261	8.00668	75.57741	4.26122	1.00000	37.21286	29.24152	9.31292	6.39220	-26.93366	8.53351	5.71926	1170.13961	6.87567
8.98266	2.36018	29.02246	37.07881	6.69225	9.42024	54.27313	8.17990	1.00000	54.27734	-94.74049	10.38377	7.96858	32.5007	7.92489	8.16542	1103.48113	6.74791
7.92700	8.54967	18.98057	33.09207	8.28177	3.42399	39.83821	6.43405	1.00000	42.91797	-97.54667	11.39787	7.45082	30.5427	8.74787	4.01026	1152.76042	8.80214
6.81821	7.18076	17.08326	41.48407	8.24363	6.11762	60.79879	6.28250	1.00000	22.85691	-35.71667	11.17248	7.24116	-8.66667	8.17458	4.35961	1118.94085	8.79070
5.83681	2.19583	11.37398	38.01452	5.54385	5.88816		6.53966	1.00000	58.80625	-80.38297	7.74803	5.89366	42.8334	9.17730	6.81939	1191.79934	7.16182
7.50876	2.82682	8.98508	57.95876	7.54549	9.20343	53.26963	7.54917	1.00000	80.63414	4.74161	6.78614	6.20494	7.62789	9.79262	8.72226	1168.26115	7.44808
7.51443	2.06154	22.89709	13.48284	7.40146	6.03361	59.73563	4.35388	0.00000	66.74809	27.25	7.05294	7.89111	42.7	6.90094	10.40896	1068.64747	5.54877
6.27800	2.68675	22.36157	45.74859	7.31362	6.13629	74.62828	6.91602	1.00000	33.23095	13.58357	9.39464	6.36849	-1.63333	10.21477	5.54257	1056.41743	7.68904
6.62332	4.13614	-1.33418	26.61057	7.81741	7.06234	80.19007	4.03083	0.00000	47.82377	109.22921	7.78646	6.12412	34.65918	8.91128	9.01826	1053.60776	7.68992
5.80633	1.90648	25.92456	56.98488	8.49749	6.53545	62.84822	5.87403	0.00000	26.83402	-120.45794	4.67673	5.11810	34.63915	6.05355	10.11603	1193.30727	7.16541
6.23734	8.32428	6.45122	49.50649	6.37104	3.27127	65.08891	5.51322	1.00000	33.36459	68.88871	8.89447	4.48648	25.95533	8.17116	4.58741	1070.04330	8.92020
6.40464	2.15411	5.59024	38.21330	7.77300	6.94701	58.72579	4.49212	1.00000	59.18102	120.03308	6.52040	6.26365	28.88162	8.53765	9.16254	1188.75751	6.80823
8.31413	2.65676	1.62299	27.33310	7.85815	6.83194	53.23049	4.07302	0.00000	53.47705	73.66633	6.67777	4.86653	25.92493	7.48208	9.21136	1054.85157	7.77366
7.62768	4.71419	16.32975	53.30102	6.42194	8.42769	59.30785	6.60513	1.00000	44.11462	-77.4286	8.12277	9.78903	39.00622	10.74212	4.33866	1154.33798	8.27916
5.81024	5.42078	12.45505	50.17570	6.58735	5.14841	92.13741	3.63648	0.00000	58.18969	4.86667	9.47854	11.77104	45.51667	7.20210	7.73949	1112.93106	8.35277
7.28940	3.05043	15.04796	38.15245	7.25629	6.80851	74.04608	7.46305	0.00000	84.89974	0.75	6.77556	6.97919	52.41667	7.21482	8.79931	1147.00862	6.61201
7.97671	2.83614	14.05149	31.99742	6.74572	6.52321	45.13550	6.51847	1.00000	61.62109	59.6	10.24283	6.92092	47.83333	8.46879	6.32032	1077.41647	7.44538
4.34605	5.78685	11.58486	35.07670	6.21028	6.28392	62.45165	5.16031	1.00000	82.02388	76.56719	8.12696	4.82138	24.41288	7.30143	5.65390	1188.67429	8.41152
8.00241	4.10951	16.28039	43.96612	6.58850	6.26469	69.67416	3.78416	1.00000	49.72701	-104.22884	9.68012	7.05708	32.42067	9.71268	5.60407	1183.70651	7.65222
8.55563	12.01658	15.09915	60.88420	9.32849	6.40407	60.44544	5.77061	1.00000	49.68792	89.20083	10.09606	6.49443	55.54028	7.96441	4.97706	1074.75719	9.26544
5.99695	3.56085	12.56354	34.75807	6.57685	6.60959	69.43546	6.46610	0.00000	60.75928	46.04833	4.08548	3.68850	51.40944	5.32151	8.75711	1068.90785	8.01550
7.03956	3.11058	6.84630	42.86038	7.01304	8.70804	72.72470	5.80708	1.00000	50.95518	139.55722	9.14658	8.83659	36	7.05657	7.17054	1168.12347	7.59317
9.55755	4.22641	20.02229	67.04933	6.42508	7.15812	69.49472	4.69966	1.00000	74.63360	-84.62081	8.95115	8.90313	42.7392	5.59350	5.89803	1057.08203	8.35863
7.23906	3.21927	19.19455	36.40185	7.50453	8.15528	50.65366	6.43764	1.00000	63.16600	137.23333	8.38431	10.12911	35.8	9.47113	3.65001	1181.86381	7.80117
7.87101	6.39267	18.57221	50.90904	9.54711	6.24383	52.53684	5.36441	1.00000	49.04850	59.6	10.01522	6.47746	47.83333	5.25667	4.84342	1164.65822	8.48805
6.85897	4.88526	17.42443	31.64135	7.31009	7.79041	56.97364	6.04509	0.00000	39.81937	86.51499	5.19593	3.68933	23.1959	7.30488	8.22080	1173.59549	8.27431
8.30049	2.12642	20.87807		6.23290	6.55762	61.70514	3.76756	0.00000	75.83780	46.10925	7.92124	10.44716	43.35071	6.37945	7.42843	1086.62422	7.42666
7.81642	2.24913	20.37118	49.87437	7.12348	4.93653	74.07616	6.47564	1.00000	58.26975	7.00417	8.39746		52.26083	8.49391	5.97729	1163.09562	6.80706
7.93363	3.69652	17.13714	41.12915	7.74057	10.19382	84.21348	7.20460	1.00000	39.78231	24.6522	8.74100	6.79966	60.2052	10.19239	7.00604	1162.02362	7.95899
7.14523	2.22774	-7.63821	49.70947	8.18892	4.85079	79.43516	6.16375	0.00000	53.65945	-1.60452	10.13985	10.16080	42.06166	8.27339	6.25854	1119.68500	7.18760
9.19106	1.68419	7.18854	43.59355	8.61843	10.43181	60.40994	3.93975	1.00000	67.16311	37.3825	7.46652	9.53248	37.05944	7.91536	7.10823	1191.22505	5.58018
7.51792	2.52363	12.79945	46.37256	7.81609	10.71033	63.49455	8.19911	1.00000	33.07274	73.38333	9.15149		31.71667	10.25756	7.90047	1057.07260	7.08320
7.14899	2.59057	14.40844	27.48941	7.31319	10.34679	74.44869	4.81195	1.00000	78.24471	-42.98194	8.51165	11.19781	-22.53722	7.06592	5.11673	1183.72803	7.15308
7.41894	1.02520	16.42943	28.32303	7.70678	8.67925	64.70908	4.34351	1.00000	48.65438	-73.02841	9.02821	8.79823	-36.9256	5.81624	7.58970	1188.41294	5.95834
9.14789	1.88542	-0.62366	44.85715	7.42331	6.15987	48.45332	6.90447	0.00000	69.86759	-103.42897	7.97967	6.49088	20.28527	9.93160	6.23496	1091.57695	6.54744
6.52884	4.87135	25.50451	58.90988	6.78308	10.40095	73.34903	7.03355	1.00000	42.46969	141.95	9.17799	9.30037	39.46667	8.75639	4.93345	1184.79995	8.21050
6.60290	2.91999	22.49938	47.62995	6.20326	8.47259	68.14904	7.29426	1.00000	54.12049	171.25364	9.91165	7.12588	-44.39672	8.41767	6.53033	1187.32658	7.11327
8.32294	3.01123	17.22593	59.84655	8.57129	8.66644	64.94226	5.05670	1.00000	80.01940	-60.1831	8.22556	7.36136	46.1351	10.11501	8.41872	1124.40332	7.68105
8.00484	3.93521	2.19560	35.58549	7.40624	7.36890	56.07954	5.58024	0.00000	52.27948	78.40102	8.83698	8.42418	27.9247	6.41217	2.91012	1081.41634	8.11847
7.58669	2.76526	27.02635	28.96368	6.21684	6.36032	60.98276	7.60965	1.00000	51.36438	89.20083	10.22650	8.35111	55.54028	7.14353	6.42483	1167.78075	7.41054
6.37995	4.17629	11.18452	41.81941	5.91562	5.15551	58.87763	7.18913	1.00000	69.14265	120.5875	9.71221	6.38173	16.455	6.42351	5.20326	1156.70119	8.20661
8.45890	2.18182	30.19502	47.70981	7.47963	5.77949	71.12071	6.07914	0.00000	52.42009	88.28637	7.67537	5.92397	23.07492	8.48186	6.20076	1199.24506	6.98420
7.98901	19.99613	26.13342	68.67502	7.62579	6.34642	67.26324	7.98570	0.00000	53.94916	72.85107	9.72543	6.99929	19.30157	8.31871	2.29320	1196.14216	9.85763
7.33105	5.54130	18.62350	54.39323	7.50633	7.19655	60.34753	4.39743	0.00000	63.15827	120.33063	7.06350	5.22658	37.65181	8.55016	8.82951	1176.71427	8.43041
7.48285	5.95540	17.57648	39.28717	5.97331	12.65949	62.15333	6.45369	1.00000	41.12788	-95.36969	7.70699	9.26983	35.74788	11.34315	8.18658	1107.18920	8.59594
8.67810	4.54916	13.50883	41.64760	9.04491	3.58735	73.49539	7.49894	1.00000	55.21032	8.88104	9.64323	4.78598	45.79377	8.48519	3.77116	1137.89336	8.06170
5.94114	1.69061	25.19412	39.35985	9.09756	6.81008	68.58487	6.31774	0.00000	43.46946	-0.91979	4.78790	6.08729	51.42708	7.54664	8.85150	1118.71120	6.75698
5.86577	2.29952	16.85027	63.97270	7.55080	6.06724	55.35697	6.17074	1.00000	71.03273	-91.58045	9.75938	6.81005	41.6764	7.96530	5.81751	1156.59127	7.05637
6.58033	3.76785	-0.10604	56.56629	8.37128	8.18282	38.70994	3.01134	0.00000	71.16859	-73.47429	5.08724	5.02388	40.68066	11.08698	9.75271	1145.36243	7.93933
6.19547	1.72367	7.95697	64.98755	7.68653	5.62418	53.98053	6.29718	1.00000	43.69313	4.8951	10.62510	6.46415	44.92801	5.78074	4.42818	1186.88541	6.45195
9.06171	3.37126	27.02816	55.03728	5.94585	7.41835	82.52783	5.53119	1.00000	45.52573	-83.55521	7.78221	10.24041	41.66394	8.41814	4.22822	1103.70293	7.47388
8.36576	2.91535	10.44263	48.55053	6.72196	6.59906	55.52062	7.32366	0.00000	54.90423	11.34046	3.68839	4.30783	50.72043	5.53497	9.24413	1103.16351	7.83656
6.79166	2.82583	24.12386	42.60002	8.21020	7.00198	50.64027	5.36531	0.00000	52.89065	74.12286	7.08440	6.55389	30.76468	8.14593	8.87759	1075.69760	6.96941
7.74327	5.22905	24.92450	39.32328	6.62187	7.97256	60.30510	6.84302	1.00000	47.87824	51.3452	9.87234	7.21290	53.37596	9.07241	4.88974	1071.87094	8.42352
7.02982	9.25959		58.10828	8.72446	6.09219	66.31330	5.50119	0.00000	55.61946	2.35739	8.99588	10.37293	41.63976	7.73446	6.89543	1053.99865	8.97501
8.00876	10.35408		56.86351	9.37279	4.57804	61.88599	7.30032	1.00000	45.33878	-0.59543	8.51473	5.79305	44.80477	7.44239	6.36034	1165.14456	9.14625
6.27582	2.69275	29.06684	43.22563	8.60545	4.89618	71.47682	6.98412	0.00000	76.77689	-0.18333	9.79667	9.83850	38.96667	10.71300	7.69090	1107.35887	6.95887
4.04743	6.17122	14.63211	49.90745	6.94673	4.65342	67.69313	5.86422	0.00000	59.24498	34.75699	6.33702	6.48749	31.39547	4.26669	8.69120	1106.71949	8.40058
9.68165	1.83232	24.19899	48.94413	6.93687	6.21870	55.28988	7.11590	0.00000	45.69446	-93.12577	9.22113	9.64074	44.73941	9.73714	6.75894	1179.58473	7.27991
8.97757	1.17355	0.60226	51.81606	7.70287	8.98031	58.43943	3.78232	0.00000	51.48366	-75.69947	7.28862	7.94528	8.79577	10.33474	7.14807	1166.99592	5.99673
6.34944	3.87853	-1.74539	57.69084	4.59739	8.05639	46.64912	3.33406	1.00000	57.33553	31.4976	8.79503	7.35045	26.67319	8.97740	6.99662	1072.13068	7.95506
8.59443	2.30525	21.70055	29.05962	6.95376	6.49932	54.15197	7.24948	1.00000	47.66826	-73.47429	10.30054	6.40140	40.68066	9.39596	4.42090	1128.95025	7.44159
7.40677	3.66304	25.48142	54.91635	7.56611	7.10200	68.14677	4.13051	0.00000	49.02456	-37.07167	5.82886	4.16391	-10.91111	7.65689	9.42588	1137.02270	7.70983
5.82952	1.51883	38.60555	28.94066	7.54444	6.24735	65.64273	6.03554	0.00000	49.22385	2.95924	7.19612	5.89304	36.76775	6.48926	8.08380	1075.90148	5.97767
9.16042	2.22506	15.69818	54.62973	7.21532	4.73781	56.70354	4.29332	1.00000	51.77206	-96.72365	8.82935	4.66838	17.06542	6.29211	4.83386	1075.94244	6.37514
7.14119	12.04444	-4.53022	65.86427	6.32590	6.68855	77.09421	6.56401	0.00000	33.87223	111.73861	5.88906	5.14655	35.20889	6.20747	7.71713	1135.60905	9.34844
8.04750	4.79358	10.95207	40.21087	6.59708	6.62761	69.37290	6.30381	0.00000	73.05861	-74.28459	9.03147	9.53168	40.5576	10.00959	6.07942	1068.15819	8.19162
6.79487	3.95584	9.57374	51.27743	8.45601	6.60492	58.73132	4.41238	1.00000	53.85382	78.95693	7.64489	6.00652	29.21399	10.46029	7.65773	1120.02657	7.94199
8.87194	4.45989	1.81681	62.49733	5.09836	5.01510	81.65855	6.75798	1.00000	53.82584	122.05228	9.40716	4.99893	37.19723	8.72331	4.36239	1080.76311	8.14117
5.07611	2.33432	4.15440	23.00072	6.97965	5.45970	53.77790	7.35462	0.00000	55.61549	-72.86843	3.61138	4.42421	41.27621	3.76287	9.14724	1156.45704	6.35098
7.25957	1.46516	24.62256	46.78598	8.95955	7.86790	53.71375	5.15676	0.00000	46.42847	46.04833	9.12745	10.22081	51.40944	6.66662	3.27631	1156.95507	6.04738
8.33842	4.12172	32.60731	35.48759	6.34995	6.07353	58.71479	4.16232	1.00000	54.00891	-8.2194	9.15164	6.96676	43.48961	7.94390	6.23586	1195.70441	7.92019
8.97522	3.43567	14.78239	34.19651	5.99077	10.21252	61.33291	5.25576	1.00000	77.64917	-97.90308	8.66847	8.08717	31.12406	6.71512	9.35259	1088.95111	7.15763
5.91888	1.80570	7.45518	46.30361	5.86899	8.55911	79.65552	8.45783	0.00000	38.94854	32.86389	8.20812	6.39296	53.95278	10.87548	2.83930	1082.53918	5.83826
8.93440	1.66037	21.30597	33.32547	8.08011	11.38990	50.31457	9.18094	1.00000	58.54199	123.89071	10.57811	7.46156	10.31672	9.44211	8.26554	1099.45182	5.32545
8.07188	2.40101	4.22614	51.85286	5.35764	4.32930	65.62558	5.42111	0.00000	42.16907	19.91667	9.51683	10.74383	-11.78333	9.73427	9.26604	1144.90190	6.80498
7.12542	1.51352	14.17096	41.32574	6.85496	6.07007	63.93406	6.05277	1.00000	51.84723	17.8031	9.05883	4.86405	48.43174	7.13284	4.85988	1127.85943	7.46340
7.07309	2.29963	2.67736	27.22301	6.70976	6.37464	58.69245	5.15000	0.00000	66.98983	-96.39774	7.27877	7.63263	30.16688	6.69096	6.90143	1139.63983	7.25397
6.40464	5.96807	15.07244	67.33792	8.91822	11.62575	41.97180	9.57169	1.00000	64.15496	-0.36053	7.29115	8.45457	51.64316	13.95829	6.23192	1082.81289	8.64695
9.19847	36.22302	3.96564	73.43633	6.94914	6.53553	61.59162	3.94981	1.00000	77.32940	13.63617	6.96454	7.06831	50.50301	9.94730	9.03138	1112.81542	10.47817
7.41894	1.02520	16.42943	28.32303	7.70678	8.67925	64.70908	4.34351	1.00000	48.65438	-73.02841	9.02821	8.79823	-36.9256	5.81624	7.58970	1188.41294	5.95834
7.46950	2.62510	7.26041	45.03773	7.21590	4.39832	56.40170	7.77975	0.00000	60.86739	6.9747	4.71624	8.40811	50.82709	4.10786	11.02354	1164.23968	7.38314
9.53333	3.35489	20.70300	49.02140	6.28089	4.83792	74.42425	7.60429	0.00000	42.84886	-119.0376	9.40798	7.23918	34.21639	9.51592	5.77339	1122.65015	7.30457
5.60047	1.84453	26.12232	53.23705	7.79369	5.89284	68.31665	7.22625	0.00000	82.62549	-1.05366	5.49606	6.01810	43.71032	6.20322	8.12259	1096.81351	6.69176
7.67430	1.98369	3.48432	38.92798	6.24518	8.85643	70.66457	3.38353	1.00000		-74.73584	6.30044	8.38560	5.20856	11.65889	4.95169	1114.49832	6.74259
7.38180	3.26307	11.28229	58.29962	7.93807	9.77620	61.29243	9.83783	1.00000	11.80450	79.87116	11.31174	7.76321	6.84019	8.27130	7.49418	1074.88547	7.74034
8.10078	10.35873	17.82347	70.68287	8.52184	6.19723	60.31956	6.91883	1.00000	49.81117	1.10687	9.18020	6.41710	41.15612	10.12929	5.68049	1167.39969	9.12156
7.19228	4.34615	28.29936	26.81249	8.55714	6.31635	60.31290	4.68660	0.00000	39.68525	120.03308	8.65862	10.39984	28.88162	8.18976	7.07241	1149.42330	7.79578
8.51200	5.94847	29.57467	19.15545	8.64900	6.70876	65.68313	7.21851	0.00000	61.90918	-87.88754	8.00848	6.36399	41.15376	10.16294	5.41083	1115.10088	8.48734
5.81116	4.14931	8.47396	22.85690	8.24381	5.26906	66.55719	3.93952	1.00000	39.83023	37.3825	8.32670	7.59934	37.05944	8.04510	6.99751	1189.88392	7.63675
7.01616	0.99670	15.98069	42.48555	6.88817	9.16413	57.42024	8.27507	1.00000	48.78633	32.88667	9.09527	10.06957	3.27833	9.60915	2.92745	1075.89133	6.75064
8.19406	3.57280	16.78940	48.33147	6.55836	6.91186	48.34060	3.51283	1.00000	38.44316	16.50104	7.85356	9.30348	41.24264	7.46275	4.46555	1082.41035	7.64127
8.91618	2.44539	14.83946	47.99722	7.31826	6.29969	53.81445	8.10625	1.00000	33.11416	150.99292	9.92665	9.04481	-33.75881	9.10722	7.60023	1123.02624	6.58458
7.11472	5.28356	37.62798	44.75721	7.29529	7.78053	54.85376	5.87870	1.00000	58.98501	68.11759	6.21216	3.59462	26.9423	9.50438	7.01497	1088.62860	8.50304
8.73314	6.73869	6.93180	55.78180	5.32721	10.06706	42.84091	6.21575	1.00000	73.55346	0.75	7.37126	7.56047	52.41667	10.63472	7.73327	1082.55705	8.54267
8.16401	3.23960	17.21740	54.75037	5.35848	8.83545	56.52341	6.15433	1.00000	43.60727	39.8302	10.36123	6.52229	64.5635	9.07851	4.70495	1157.21073	7.70162
6.56336	2.56944	21.14357	61.25150	6.59103	9.36867		4.32551	1.00000	51.71354	2.44892	9.60626	8.55598	48.98693	8.89542	7.38464	1098.72859	6.84723
6.54538	1.76026	20.76249	28.07901	7.03791	7.20926	72.13514	6.00724	1.00000	63.60052	-1.06667	8.48101	4.53485	53.78333	8.08155	5.14637	1138.49524	6.32328
8.07797	2.04299	7.07846	49.65586	6.23798	7.96011	58.89796	9.28241	1.00000	65.69895	-72.22625	12.22845	8.80548	18.57677	7.00752	5.47174	1152.07496	7.03716
8.95678	3.72026	12.90003	25.01109	6.24494	7.91254	57.29839	6.42193	0.00000	69.06427	-51.50361	6.75211	3.99362	-29.2975	7.14655	6.86487	1170.34638	7.67829
8.18366	4.39519	18.86126	17.33255	7.30679	5.94959	66.62317	5.25252	0.00000	79.69138	19.21437	9.38864	9.37319	44.75874	5.95526	4.46657	1063.25267	8.08662
7.96994	3.43183	10.41000	45.01455	7.50962	8.36285	68.21021	5.15763	1.00000	66.54010	-104.83192	7.50387	9.94332	39.72943	10.66846	5.11419	1087.85288	7.84990
8.38419	2.48289	7.58181	32.93606	7.28298	7.07791	66.17418	4.43658	0.00000	37.57850	4.74161	8.42639	10.99887	7.62789	7.72591	6.94578	1165.81573	7.14193
6.25047	1.47271	17.33951	49.59631	7.21850	6.28010	53.68358	6.51466	1.00000	64.22776	37.92792	10.93411	7.42137	53.93361	6.69259	7.24941	1113.04630	5.34971
8.01178	1.56874	15.95485	37.64251	9.73931	5.74104	63.64195	6.43726	1.00000	47.67800	-121.74052	10.06841	9.37584	38.54491		7.28998	1113.45216	5.83038
6.00213	18.07373	22.50727	59.72212	6.96531	7.33179	58.66970	5.78703	1.00000	42.60213	-120.93549	9.57480	8.01871	37.73604	6.26187	6.07641	1125.11378	9.72272
8.26468	4.40413	15.58295	50.53269	9.81493	8.48803	65.63578	8.68940	1.00000	49.61246	15.00835	10.96752	10.85848	51.14942	8.86844	4.38931	1176.55254	8.17801
6.29269	5.29722	15.44550	57.50441	8.34786	6.31061	57.03564	4.17683	1.00000	41.32624	-104.22884	8.56690	8.97900	32.42067	6.09426	8.38852	1104.12161	8.39755
7.18088	5.08977	7.76670	37.63980	5.68221	6.02868	63.52790	7.02314	0.00000	33.51688	43.83992	9.71613	8.82299	55.39485	6.63926	7.79981	1085.42070	8.35352
5.35987	3.62273	18.47836	43.13367	6.83591	10.35396	58.90978	7.14472	1.00000	52.78666	71.57118	9.74053	8.42898	32.87533	8.78830	7.03604	1155.03715	7.38439
5.80218	4.47882	14.34464	54.75416	7.74123	4.05170	58.51864	7.45793	1.00000	48.43640	-95.36969	9.90050	6.07151	35.74788	8.98816	4.54675	1130.85559	7.96603
7.15457	25.11744	14.89782	44.28212	7.04687	10.52798	68.38166	5.89361	1.00000	50.96549	-88.42814	8.39993	8.02989	42.16808	11.63544	4.90726	1159.45782	10.09568
6.45015	2.41842	19.51867	36.29674	7.80596	6.98538	87.02792	3.91149	1.00000	48.46143	88.1453	6.94531	11.33567	22.4711	7.43085	5.40139	1070.95702	7.55856
8.18753	1.44272	17.91580	39.51191	6.08670	8.82131	70.76944	6.44877	1.00000	41.98249	-77.96389	10.12840	7.24675	39.45621	7.47306	6.47387	1175.70266	6.78538
7.90317	1.63328	19.33308	35.69457	8.61800	6.25143	73.80588	2.95943	0.00000	55.84711	-77.4286	7.97792	11.33235	39.00622	7.39526	8.84524	1189.79389	6.03278
6.81531	2.44286	21.53538	43.61452	8.21313	4.33648	62.40131	6.94079	1.00000	59.09627	-89.71472	8.69897	4.62034	13.73417	8.47192	5.09042	1060.11559	6.65265
5.69873	4.52527	18.17071	15.95033	7.14330	11.96293	58.96556	8.60243	1.00000	51.77245	18.69303	9.49885	8.27012	12.18441	10.04209	4.42697	1114.14305	8.08207
7.96282	1.50216	33.85633	60.95034	8.89932	6.16787	52.21778	6.31694	0.00000	30.06229	-7.32097	5.76094	6.60422	41.1053	6.21718	9.50290	1146.61548	6.40950
7.95893	4.34827	19.45185	38.52516	7.19968	5.38357	52.76207	5.67818	1.00000	75.96280	78.27539	8.14662	9.37149	12.95629	7.53724	3.25488	1164.34767	8.20024
7.44092	2.66496	21.77691	35.44992	7.90081	12.55994	47.28577	5.48533	1.00000	66.02635	3.16667	8.06406	10.16273	50.8	9.30605	7.29821	1145.28201	6.22242
6.69923	0.52535	9.99487	30.60545	8.86769	8.06286	74.59165	3.42776	1.00000	52.22876	-81.38758	6.90987	10.16403	30.17746	8.57961	5.60190	1097.90868	6.33658
7.33367	1.74161	4.19601	47.63358	6.00742	4.65851	50.29012	4.88794	1.00000	67.46638	-35.71667	8.06605	3.69288	-8.66667	8.77309	4.38626	1177.43295	6.82161
9.22025	2.50806	11.45019	42.09778	7.52175	5.21732	73.98325	4.90178	0.00000	41.03072	-48.62789	8.70436	9.13978	-17.74431	7.53669	7.30235	1054.20059	7.55679
