PM2.5	H2CO	CH4	latitude	Pb	longitude	O3	NH3	CO	TEMP	PAHs	PM10	warning	C2H3NO5	NOx	CFCs	PRES	SO2
7.00965	37.53230	8.88928	51.88333	47.35329	8.51667	10.41325	9.10426	8.15536	-1.70681	10.78326	9.03704	1.00000	1.65145	9.50422	10.03398	1083.84883	10.77224
6.58664	39.02926	9.11764	45.44868	37.88016	-73.81669	10.29911	9.84123	9.55410	0.10385	7.80099	6.74544	0.00000	0.37992	8.52483	52.31533	1145.81250	10.93346
14.11292	50.66056	9.72615	48.8449	54.30228	17.22635	9.90980	9.51980	8.39873	18.31087	7.71803	9.20691		1.74095	5.89452	51.57246	1065.02857	
11.58505	53.04383	8.97663	-22.57306	43.98649	-47.1725	12.65706	7.99176	9.46955	20.11820	9.26233	10.09950	1.00000	4.16896	6.08540	64.55742	1107.81674	13.43638
9.67227	60.52755	9.23574	-4.5833	57.26357	15.16554	11.20865	9.20616	8.24965	17.89812	10.26485	9.69549	1.00000	2.81287	8.31437	54.34086	1120.57681	10.93779
8.47213	46.25310	10.62510	-31.4488	44.42211	-60.93173	10.63627	9.38607	8.96940	-1.93352	5.81765	8.69788	1.00000	1.23506		46.55922	1181.58165	11.10946
10.72107	30.24916	9.83954	5.90702	68.92668	116.10146	9.98997	8.98327	9.17459	18.49295	7.59235	8.53958	1.00000	1.07672	9.03005	61.45074	1127.03377	10.92500
9.36195	54.56560	7.25494	44.59445	45.41141	11.04979	12.50803	9.32195	8.61113	-7.27164	8.52797	7.86293	1.00000	0.77316	6.32536	44.56391	1187.75904	10.95794
10.59242	62.55969	9.36976	52.26083	42.06010	7.00417	9.05477	8.82042	10.29661	15.43251	7.55676	5.52523	1.00000	0.28304	9.67834	30.73830	1169.91205	7.69535
8.65224	66.83139	9.40182	43.1122	57.93748	12.38878	7.28361	8.78799	9.04861	11.83343	3.92368	9.51401	0.00000	2.51271	11.90386	64.37288	1191.88810	10.22344
7.68118	60.73142	9.03691	18.18158	69.42080	76.03889	11.59136	8.30790	8.78934	30.25472	9.65317	6.53513	0.00000	0.44337	9.14671	51.76089	1121.73400	9.76272
10.60623	22.68960	8.67701	51.65333	51.49038	5.2875	8.48548	10.21078	8.47612	30.80097	6.96225	9.83266	0.00000	3.33282	10.21310	31.50633	1061.24004	11.21160
9.22171	27.20496	9.27291	35.6803	49.54458	51.0193	7.58899	8.32409	9.05339	29.96385	10.79032	11.54630	0.00000	16.67652	8.43636	58.82479	1077.89550	8.53817
8.95180	42.18382	8.68975	26.32293	33.53232	91.00632	11.17268	7.50392	8.26711	6.48334	7.43462	6.60081	1.00000	0.36654	7.91434	63.26855	1081.75056	9.97816
7.51022	64.67660	11.06020	41.24255	40.03156	-82.61573	10.19090	8.85581	9.56177	12.17411	9.51936	8.03910	0.00000	0.79970	7.43500	30.80590	1123.25108	10.79903
4.83109	55.19433	9.62432	33.44872	61.17927	-86.78777	12.17974	9.38037	10.70339	9.39487	8.99352	3.71041	0.00000	0.18432	12.72890	38.48130	1130.20864	11.23791
9.36765	49.46214	9.83460	43.67681	53.56900	4.63031	8.43870	9.94401	8.01433	17.33585	11.32736	6.72955	0.00000	0.56551	9.50603	39.57094	1138.03879	11.13246
11.57459	53.19584	8.72865	53.14657	71.04358	140.72287	8.10100	8.95552	9.26742	16.65614	6.82369	8.99921	1.00000	1.42338	5.81406	58.30904	1116.74986	10.61046
9.59219	60.20151	10.56589	50.50301	54.43334	13.63617	5.46323	8.63924	8.00352	28.50773	6.96024	5.45693	0.00000	0.34383	9.72093	39.34266	1143.13875	12.87129
10.37775	64.51127	8.82301	-37.32167	51.19366	-59.13316	10.95708	8.90170	10.71904	29.66475	10.12812	10.93096	1.00000	9.20506	7.35631	59.41350	1123.28880	11.09471
8.95260	51.75386	9.38347	46.09273	63.23517	-88.64235	8.07850	7.91206	9.68794	21.44844	5.15626	5.11090	1.00000	0.21864	8.38716	55.08118	1139.07086	6.95784
8.91956	40.93076	9.74599	29.65163	56.71412	-82.32483	9.37817	8.52711	8.30954	27.94755	12.70395	8.34979	0.00000	0.80168	7.55410	44.76313	1072.06842	10.46764
12.31772	48.05093	9.03492	42.67164	41.30113	14.01481	9.16534	10.40678	9.09537	10.32970	10.16219	12.17300	0.00000	30.98239	8.24843	73.37677	1185.51319	11.47005
7.68039	72.30358	10.52543	30.5427	43.25351	-97.54667	10.56317	9.36873	7.96580	13.02657	5.84158	6.74675	1.00000	0.29801	10.80638	60.87332	1145.41233	10.93550
10.35587	49.54235	9.19485	54.84444	21.97806	38.16694	10.39083	10.09941	8.82239	19.10998	8.73620	7.54375	1.00000	0.59623	7.77843	82.57560	1065.28478	11.38209
10.62932	47.69320	8.96167	42.50729	56.11280	1.53414	10.11116	10.39940	7.59426	5.65124	11.94340	11.59703	1.00000	17.50700	7.01385	23.91303	1188.89944	8.82794
5.13465		10.19999	-6.48167	56.54917	106.85417	14.88227	9.12910	9.84077	26.68958	10.35036	7.59101	0.00000	0.45709	8.48941	36.65253	1064.65158	8.72052
10.49914	48.66369	8.16868	13.73417	41.10004	-89.71472	9.73057	9.92846	8.66294	43.01794	8.30777	10.00222	0.00000	3.91332	9.54081	29.45056	1190.28463	12.86938
11.38773	54.55829	10.97651	45.47885	76.65246	133.42825	8.24092	9.98122	9.08035	16.93678	6.54183	10.51786	0.00000	6.12757	11.81766	43.64170	1144.03051	12.04648
9.63033	36.04481	9.36072	35.30889	43.30505	139.55028	7.03709	8.80861	9.74632	12.83345	8.09624	9.33866	0.00000	2.02875	10.80933	50.28756	1152.69763	8.84568
11.17978	50.10800	9.64386	-16.25	43.06903	-69.08333	9.69720	10.31532	9.01676	-5.94178	7.83436	8.73325	1.00000	1.29995	7.55920	50.10333	1129.71289	10.49221
11.11971	41.80865	9.24680	4.2475	63.35769	9.00472	11.24661	9.95605	10.13688	9.91840	8.92726	8.43661	1.00000	1.08495	8.42432	71.09278	1146.06846	11.73554
11.08614	39.97174	9.83992	30.81383	35.84173	75.16878	9.42467	10.38613	9.69964	19.04795	10.36654	10.02228	1.00000	3.92011	6.28496	63.36797	1131.11015	9.32480
8.34536	49.44616	9.23903	46.08333	27.58087	122.08333	12.23413	9.41334	9.84738	32.80721	10.63297	7.82811	0.00000	0.77764	8.77507	32.80408	1067.30639	9.26560
8.92737	45.04469	10.18356	35.06544	32.97980	1.04945	8.89530	8.45767	9.64928	10.27909	3.52043	9.44279	0.00000	2.30446	11.66646	62.05077	1171.28629	11.28902
7.98950	57.02100	8.88600	10.13361	25.80376	124.84472	9.79007	9.50858	7.75780	10.92391	10.05832	6.56939	0.00000	0.56595	8.90544	99.97145	1114.79353	10.37524
6.20900	55.26278	9.34567	25.75728	59.12143	75.37991	11.86751	9.66793	7.42070	23.51690	10.16853	8.94404	0.00000	1.43443	6.12833	20.40462	1111.80182	9.90139
10.12528	70.06288	8.89889	36.76775	67.43447	2.95924	9.87381	8.11921	8.47682	17.82088	11.38364	11.63650	1.00000	18.13193	7.82216	64.47752	1197.63390	9.08484
12.11235	35.04649	9.01873	13.51825	66.33858	99.95469	10.35381	8.38399	9.95613	-10.17195	9.64599	10.51279	1.00000	6.00542	6.37673	76.38615	1151.67948	12.03111
10.11039	47.29639	9.83568	15.48131	59.86011	-86.57415	10.97693	8.02074	8.86653	11.74653	7.68822	8.59880	1.00000	1.18548	6.23917	34.10711	1130.93247	9.96032
10.72153	79.18074	9.09227	16.75973	43.04551	-93.11308	10.59160	9.77097	9.01676	32.63707	9.64249	9.55935	1.00000	2.51210	8.32913	47.31986	1110.20574	10.53324
8.99237	37.94163	9.01488	42.22718	58.40139	14.39024	7.54714	9.12506	10.30102	1.06152	6.58950	11.03051	0.00000	10.07581	10.82073	58.68143	1161.16775	10.31437
9.37850	42.05386	8.49055	43.11667	48.69967	1.6	8.19675	7.68635	9.57679	28.66618	11.15855	8.26469	0.00000	1.01218	6.96648	62.67733	1169.47599	10.90140
12.85865	68.50670	10.46257	36.33011	35.62677	138.89585	9.34888	7.20639	8.56119	11.72241	8.50964	10.82075	0.00000	8.03013	9.10495	44.69447	1179.05717	11.94845
8.59268	70.52660	9.47058	36.76775	38.10568	2.95924	10.21923	9.86135	8.93322	-6.44341	12.81836	10.59928	0.00000	6.60549	4.34404	39.26473	1119.77544	9.65996
10.48089	53.04850	11.12400	28.98002	59.56670	77.70636	10.79064	11.13084	9.60648	25.93094	7.22153	8.27056	1.00000	0.87355	9.30583	61.49601	1111.35125	11.81627
11.85246	69.56690	9.28133	-11.78333	41.98195	19.91667	11.38419	10.31909	9.18856	4.76447	10.49144	8.61299	1.00000	1.21473	3.71637	32.25194	1189.86487	9.99757
9.15959	26.36458	10.08966	48.07667	28.34410	8.64409	9.76406	9.83047	8.85685	18.09853	4.40529	8.82343	0.00000	1.23438	10.06590	60.97026	1140.87267	11.89237
6.16165	44.69192	10.16241	-25.54073	43.20516	152.70493	13.26256	12.29155	8.34407	15.71760	10.07005	8.04817	0.00000	0.90265	7.01439	21.32507	1101.20245	8.76156
9.07677	56.79004	8.56773	-22.57306	56.65962	-47.1725	7.99506	8.53166	10.57003	14.84681	8.68379	10.14399	0.00000	4.41670	9.24898	54.16837	1094.62133	9.44314
10.89616	65.27555	9.40189	40.87329	58.95380	14.43865	11.53587	9.33490	8.60050	19.87230	9.27090	9.20394	1.00000	1.72763	7.71533	34.45749	1154.06223	11.00485
9.78124	80.62436	10.24315	-10.95817	34.37368	-38.79084	6.67159	8.54510	8.48146	5.39745	5.41708	4.21207	1.00000	0.41868	8.97645	66.48449	1140.61128	6.33440
11.50551	68.95157	8.64235	31.84568	46.14700	-102.36764	9.61105	7.01453	8.01961	6.73237	9.40729	10.50547	1.00000	6.14547	6.64586	33.26772	1191.44745	10.75371
6.03075	46.25008	9.72622	40.63316	50.19819	-74.13653	11.15808	9.54536	8.02223	7.72087	10.23023	7.55179	0.00000	0.73540	7.92143	57.83582	1179.34391	10.83081
6.58411	43.59468	8.46932	24.05979	42.66619	77.40858	10.41443	8.88778	9.14817	-2.95948	10.68298	6.68063	0.00000	0.51882	8.78402	46.76830	1196.06749	11.04863
9.93497	52.74357	11.04871	32.57756	17.78863	71.52847	7.30699	9.94791	8.54431	12.66285	9.91629	8.24550	0.00000	0.92210	7.23162	62.98341	1086.64735	11.49630
10.98146	46.92848	8.52753	-30.60106	51.04983	-71.19901	11.62932	10.26057	9.36945	11.02676	8.78640	8.69156	1.00000	1.27773	8.32745	56.51968	1116.07670	11.20369
8.03184	47.97927	8.49882	36.61033	51.61366	-88.31476	11.16989	7.36042	9.62980	34.48443	9.81752	7.38234	0.00000	0.56445	8.02664	70.75844	1196.99315	9.41913
7.52056	45.12499	8.17025	-6.8	49.36018	39.25	11.04950	6.89608	9.50420	38.67963	10.03658	7.84361	0.00000	0.73234	7.16662	23.04483	1142.83375	9.77532
10.08973	56.89988	8.99304	50.18545	75.51669	27.06365	11.22633	9.37177	7.81610	17.80386	11.11387	10.73665	1.00000	7.57035	8.31590	27.09701	1108.69951	9.57284
11.84700	53.08742	6.85919	42.64685	41.79810	-5.55835	12.27969	9.87207	7.86366	13.31984	9.37494	10.45414	1.00000	5.68342	8.01356	45.06850	1123.45915	10.90359
9.44739	32.68470	9.29832	49.13645	39.94189	8.91229	10.06636	10.16076	9.20783	12.35124	5.63405	7.58249	1.00000	0.68803	9.15079	79.02068	1067.86843	10.62867
8.30487	51.67704	9.15985	43.61058	45.53220	1.33467	10.55852	10.92376	8.67283	22.91337	12.35405	8.58585	0.00000	1.06849	7.21320	80.76050	1082.37083	9.83996
11.64279	40.60479	8.61257	19.64745	49.26352	-102.04897	9.57628	9.16190	10.33188	18.85111	9.26375	8.81126	1.00000	1.43164	7.02933	50.88611	1172.41347	9.42029
9.28551	20.64671	9.61377	39.32011	73.02719	-76.51552	7.87215	8.20427	8.18253	13.61249	7.90187	10.69814	0.00000	7.33649	10.07610	29.26533	1111.77430	10.64813
10.74313	73.13652	7.47655	43.1009	44.48739	-75.23266	10.02355	8.76847	7.08749	17.66833	10.03718	9.98672	1.00000	3.62945	7.21040	30.07144	1064.63125	11.08159
10.46914	54.51368	9.96222	40.2737	56.84721	-76.88442	12.15451	11.73270	7.96353	28.49622	8.39709	8.74940	1.00000	1.18787	8.20036	31.81111	1198.79996	11.39770
8.19097	39.73402	8.82462	-28.44917	72.90935	-52.2	12.21514	10.06194	9.67513	4.34707	10.16183	9.90911	1.00000	3.43169	9.72726	43.77292	1138.38517	11.95133
11.12845	67.25877	8.80192	38.55632	38.46946	69.01354	8.13544	7.39865	8.54020	13.55913	9.34303	11.20878	1.00000	11.94907	9.02136	67.03873	1130.04536	10.21413
9.97252	52.69914	9.10328	58.1908	56.36615	40.17171	10.32936	9.33182	11.04509	29.95224	10.34870	10.50201	1.00000	6.08137	7.19452	43.90145	1179.07466	11.66153
10.41110	50.12403	9.93102	39.71734	66.89033	-74.96933	9.02766	8.78708	9.06050	26.23360	10.15518	11.33537	0.00000	13.43674	8.97910	55.48492	1058.00381	10.67865
8.86584	61.89337	11.15110	-38.16604	47.68737	145.13643	12.49076	10.40966	7.36261	24.97976	7.29600	8.22909	1.00000	0.80320	9.49543	39.32478	1057.28191	11.60567
9.42018	44.80404	9.36551	35.8	72.50320	137.23333	11.29475	10.09037	8.59769	27.39748	13.55883	9.93098	0.00000	3.49014	5.67226	26.31697	1069.82936	8.86518
9.87165	41.09711	9.09283	26.67319	45.86687	31.4976	11.22674	8.51229	9.65934	18.17527	7.64097	7.38037	1.00000	0.49166	7.08798	36.13753	1050.06386	10.55154
7.05593	44.95183	10.70503	56.56317	50.23919	-2.58736	13.47691	9.22371	8.36069	5.13406	11.66416	8.15217	0.00000	0.90567	7.42172	28.40931	1130.93671	8.41152
10.46029	29.98373	9.85364	-16.25	54.91733	-69.08333	9.89546	8.31501	8.88573	23.51362	11.30817	11.44951	1.00000	15.24021	7.78116	57.08335	1103.09262	10.46654
9.04688	22.03991	8.09776	-21.41222	62.91413	-42.19667	6.14880	8.28368	9.52591	23.50394	8.39216	10.09501	0.00000	4.31998	11.47553	59.26443	1188.39302	9.75756
8.97224	63.96259	8.92041	39.71734	54.26801	-74.96933	5.97088	7.59931	6.99243	11.32997	9.05674	9.93556	0.00000	3.48953	12.01497	44.46927	1157.96496	8.82883
12.77007	59.00710	9.00832	-34.64966	61.52998	-58.38341	9.54461	9.97699	10.66997	26.72951	8.36536	10.30488	1.00000	5.06364	6.30779	48.80080	1164.48000	12.25450
8.54261	57.75919	9.36648	35.25064	31.46664	-91.73625	8.18035	10.56173	9.75455	23.59559	11.49752	10.83456	1.00000	8.26879	7.73700	52.92503	1139.42183	10.52279
9.92428	36.45465	8.58841	4.96667	40.05893	10.7	14.19195	9.66029	7.83118	12.32057	8.56996	8.99788	1.00000	1.52937	8.72369	28.20906	1091.32370	12.09623
8.70161	57.83320	10.25767	40.85158	59.11986	122.74754	8.86574	10.15061	10.60046	30.86860	10.25712	7.61257	0.00000	0.60863	7.78376	36.54761	1175.11813	11.04598
11.99810	56.68177	9.61920	27.55898	64.05310	68.21204	8.13405	9.68175	10.51017	30.22827	8.63074	10.51109	0.00000	6.09837	10.61356	62.54871	1180.53213	10.99715
10.19154	77.03531	7.84607	40.67705	86.66193	-73.89125	9.08639	10.27123	9.15230	18.51932	8.04941	4.90270	1.00000	0.32395	7.82173	43.44681	1193.70750	7.39370
7.86854	43.03187	7.81236	53.6052	55.03417	10.03988	10.84757	7.99951	9.62405	24.86724	11.58199	11.21951	1.00000	12.09616	9.19950	44.03531	1146.96072	11.16853
9.99527	65.22307	9.59380	25.66795	36.32093	85.83636	11.63423	10.32149	7.99690	13.94543	8.77665	8.23757	1.00000	0.92922	9.81220	69.95401	1188.29692	11.97286
9.28414	58.37964	7.26145	36.61033	36.27822	-88.31476	11.75478	10.51619	10.17460	3.15267	7.09347	8.14550	1.00000	0.88882	7.76019	64.66758	1170.21103	10.23425
12.80287	74.90056	8.77100	-28.44917	46.21206	-52.2	10.32054	7.13999	9.49112	4.28742	9.53665	8.44160	1.00000	1.10305	4.44766	51.91356	1193.41599	10.53515
8.08267	52.01229	9.54342	43.71032	52.83120	-1.05366	7.50946	8.36657	10.36895	15.20991	5.49083	4.09950	0.00000	0.21355	11.68450	51.51388	1193.85836	12.37803
10.38013	61.87581	10.93382	42.8334	40.16992	-80.38297	12.08319	8.91329	8.72695	12.40203	10.12459	11.05972	1.00000	10.38013	8.14151	69.58538	1149.18886	12.07674
9.88918	47.39464	8.78727	47.80527	75.00140	-122.24064	12.19957	9.77500	9.12827	12.79706	9.42798	7.78460	1.00000	0.58409	10.00246	40.12277	1147.80101	12.40366
10.06582	57.03914	7.85674	51.47805	64.83541	6.8625	10.68541	8.92349	7.35353	21.38383	7.91858	6.16920	1.00000	0.33123	9.69174	70.06922	1104.08197	9.34346
8.40937	36.03447	10.13244	37.49073	69.31298	-2.77259	7.42328	9.60855	8.90874	8.23528	11.65765	10.45346	1.00000	5.62192	7.61129	51.37921	1054.26527	9.90413
9.45852	33.44572	8.73974	-37.88333	60.43020	145.06667	12.85004	8.89071	8.55804	26.49168	8.36421	9.10265	1.00000	1.92276	7.49562	29.15593	1196.63878	12.08845
7.15515	60.30720	10.36416	43.71032	34.64370	-1.05366	9.47362	11.46314	10.18688	8.25113	10.73265	8.25151	0.00000	0.97121	6.62246	45.72229	1187.65051	11.25878
8.13471	64.44860	8.86871	41.27194	59.30653	123.17306	8.50822	8.45224	8.20395	14.86904	6.61565	9.46750	0.00000	2.43419	9.36827	41.17754	1132.80017	9.66220
11.27740	60.15832	9.01186	47.76232	52.97719	-122.2054	9.57756	8.00571	10.38601	14.98671	7.39716	8.37816	1.00000	1.13301	8.88615	59.96427	1129.51574	11.14561
10.42622	56.47901	9.74453	-6.48167	52.00660	106.85417	8.76141	8.66318	9.59556	4.22573	10.85721	11.11267	1.00000	10.84217	6.93484	40.28178	1121.80734	10.18192
8.52815	50.98564	9.11298	35.06544	52.99433	1.04945	13.02013	10.85439	10.86148	20.98363	10.11289	9.64852	1.00000	2.71656	9.49348	43.60976	1112.50242	11.67713
10.95588	40.47318	9.21814	40.87329	45.92027	14.43865	11.09752	9.76922	9.02035	3.17644	9.78856	7.55802	1.00000	0.58627	8.24036	89.26914	1187.96233	12.41715
10.48821	59.07750	8.75493	55.25	46.84821	24.75	8.64682	10.92476	8.88913	13.65622	5.83245	7.49439	1.00000	0.56651		53.82727	1077.25185	9.29982
10.42917	60.63646	9.06442	53.77166	29.04278	38.12408	12.60777	7.65818	11.19375	2.07116	10.11006	10.71750	1.00000	7.46706	9.00572	43.05466	1111.45141	10.58087
7.77469	65.30490	9.42722	45.0408	73.04316	-93.263	11.96613	8.10724	10.10595	29.02413	10.46409	7.74183	0.00000	0.61526	7.91661	70.53272	1092.73336	8.95948
8.53855	42.99110	8.82448	53.6052	62.84216	10.03988	11.12976	8.90830	10.23001	11.49628	12.35206	9.64993	0.00000	2.67232	6.21096	55.44924	1145.99358	9.27464
8.95654	45.22856	8.48512	51.82721	60.38598	107.60627	8.56208	11.38349	8.57789	14.49145	5.54279	9.63257	0.00000	2.63145	9.35806	35.16225	1168.58213	10.02005
	63.57433	9.87373	51.42708	59.86026	-0.91979	10.67780	8.31339	9.14311	20.30022	11.24311	9.68650	0.00000	2.78689	5.74763	32.59426	1075.29579	9.97165
9.90338	73.42244	7.22104	58.23583	60.51207	92.48278	9.89023	9.58424	9.04041	12.17613	4.55497	8.64955	0.00000	1.19612	9.48275	61.95336	1143.64710	11.69461
8.35382	67.66093	9.38013	53.00974	56.24655	-3.05814	6.27024	11.16557	10.30266	5.90543	7.92526	10.21119	0.00000	4.52856	11.76936	41.38338	1141.34188	8.90075
9.38853	49.24736	8.17674	5.4709	46.79736	100.24529	10.14576	7.78872	9.18691	20.94066	8.19134	4.85605	1.00000	0.26499	6.32630	35.70818	1198.43658	7.64222
9.32936	70.44554	9.27677	29.21399	48.47224	78.95693	10.06919	9.11859	7.87812	0.52964	12.25798	11.64874	1.00000	18.29245	8.04983	60.32731	1162.09631	9.29482
10.61808	76.03133	8.96091	13.73417	61.17570	-89.71472	11.44990	9.18043	8.66109	25.20606	11.00835	10.94936	1.00000	9.30461	9.37806	42.27774	1169.83494	10.56328
10.58425	40.04655	8.16636	4.94273	55.12907	15.87735	10.29406	9.08939	9.94562	7.36899	8.73529	7.17747	1.00000	0.55539	8.26209	32.16312	1110.68397	9.57556
10.17171	55.75744	8.09732	39.33427	55.23132	-76.43941	4.56530	9.45395	10.08970	5.47468	13.45581	12.58319	0.00000	46.25316	10.88835	67.74947	1197.49149	7.85640
7.12954	43.95906	8.85252	5.90702	64.06295	116.10146	12.72683	9.24554	8.33883	26.60301	11.95710	10.69397	0.00000	7.29058	3.97388	79.47065	1107.08155	8.49002
8.13726	72.96656	9.08001	41.6764	36.90640	-91.58045	8.90516	8.44592	8.85289	14.46618	6.54768	6.12993	1.00000	0.40890	10.40643	40.52831	1105.20025	9.53471
6.86578	48.95878	10.34591	51.26	33.96400	-2.1875	10.60802	8.79470	7.81213	28.25329	10.63676	7.17542	0.00000	0.52016	8.19080	37.28201	1066.04605	10.80219
9.34980		9.88037	13.73417	42.90501	-89.71472	10.64997	8.29891	9.36314	24.23317	9.28512	8.89192	1.00000	1.67298	8.61645	46.86792	1064.38590	11.50250
9.21772	64.41158	6.60076	38.45598	64.97948	48.87498	10.27272	9.66740	7.85932	2.28601	6.37124	7.74932	1.00000	0.78579	11.28976	52.30699	1176.33402	11.72953
5.14699	62.79988	8.56173	36	58.16710	139.55722	10.37888	8.32319	9.46209	18.12725	10.47791	6.08707	0.00000	0.32272	8.98521	43.90510	1181.58378	11.76165
12.22716	68.68131	10.25361	39.78504	32.94397	-85.76942	6.83431	9.13361	9.65093	15.66488	10.18551	9.48809	1.00000	2.43477	5.49475	65.67110	1135.72772	7.60725
9.18885	52.03392	9.76742	10.98778	46.68155	-74.95472	7.45917	9.66095	8.39283	22.11702	11.58000	10.50650	1.00000	6.19355	6.83975	49.69449	1172.59549	
10.22442	65.37815	10.12651	25.92127	72.57965	86.79271	8.98355	10.47680	9.77175	5.85589	9.87678	10.40268	1.00000	5.50177	7.41251	65.49550	1120.52896	11.55220
9.55342	41.76646	8.05616	34.21639	47.13027	-119.0376	5.57795	8.57587	8.26338	30.89158	7.55498	9.28841	0.00000	2.06046	12.84481	26.68902	1085.71621	9.60890
6.80516	50.88432	9.77631	50.71229	77.93926	4.52529	12.37445	9.23344	8.29975	25.88376	8.56268	6.90342	0.00000	0.45001	8.93337	43.55817	1099.01720	9.31606
11.41257	40.87426	7.17376	28.15112	57.76962	-82.46148	11.91816	7.14347	10.04020	32.00854	7.81308	10.75928	1.00000	7.78203	11.07411	51.94320	1165.69011	14.76480
9.52772	75.12376	8.06149	-6.25	44.96939	38.66667	9.05622	7.25702	8.33919	25.51171	5.29169	7.12103	1.00000	0.56284	10.49194	49.46869	1138.82816	9.33013
12.33821	47.83689	7.87294	4.73245	51.50114	-74.26419	10.19581	9.95327	9.69070	4.87662	8.60695	9.49877	1.00000	2.32973	7.44573	32.89493	1086.46538	10.32523
10.72452	62.60752	8.81334	34.08565	50.81723	74.80555	10.53303	9.31156	8.31167	17.13073	9.21519	10.13477	1.00000	4.25639	8.45672	29.83079	1116.41474	12.23594
11.06940	42.50348	9.93515	-24.19436	48.01790	29.00974	13.91524	8.43911	9.64317	11.77783	9.09665	8.71899	1.00000	1.51788	8.28145	45.22581	1184.34860	10.81078
7.42963	79.31880	9.52829	39.32288	62.13815	-76.72803	7.72192	9.49606	10.23616	14.92485	7.91703	8.75400	0.00000	1.41775	9.57172	35.40699	1141.15972	9.05353
10.34812	42.32029	8.68858	25.87972	61.73291	-97.50417	9.31462	8.49934	9.70657	33.96506	6.71228	7.31084	1.00000	0.52451	8.03848	67.25812	1120.46590	9.74858
10.07980	49.40832	9.87433	23.0072	41.75774	-82.4017	8.86388	7.88626	9.10603	21.18444	10.72216	10.04167	1.00000	3.97592	7.79660	32.08910	1057.26797	9.60701
11.46684	51.85162	8.29450	42.24113	47.60197	-88.3162	8.54844	8.85984	10.44877	23.47311	9.78365	9.92520	1.00000	3.50916	5.52073	52.79343	1120.85382	9.42989
11.31389	50.24892	7.00000	42.64685	46.23531	-5.55835	7.61925	10.15772	10.81084	16.72206	9.02389	8.72309	0.00000	1.33891	5.93134	43.15819	1163.73743	9.81349
11.27769	51.09025	8.71336	8.48714	48.86881	-13.2356	11.91025	8.99532	8.80626	1.29880	11.03990	7.71640	1.00000	0.56804	7.10683	34.19597	1064.89905	10.22415
9.64204	81.68298	8.52333	14.46693	73.30465	75.92694	9.15650	7.89247	8.66050	22.53907	5.95975	6.04757	1.00000	0.38985	5.38628	58.84862	1191.81523	8.62860
10.17929	65.73939	9.57303	46.51872	39.36905	86.00214	7.80744	8.88903	8.54072	6.82401	7.52846	9.38022	0.00000	2.00175	10.31071	44.49635	1052.51207	8.65620
11.93638	48.21894	8.33860	32.9156	43.19144	-117.14392	10.70399	9.28475	9.87937	3.89754	9.25563	10.45160	1.00000	5.77213	7.16593	66.24055	1196.22983	10.93697
9.81892	47.00545	9.33591	53.81667	44.96346	-3.05	8.13682	8.52545	8.06667	28.12087	6.57523	9.69349	0.00000	2.81157	10.38353	54.83182	1191.68300	10.56342
9.68502	56.94563	9.18541	14.95472	49.04930	120.89694	10.43296	9.10654	8.96273	30.24524	11.02418	11.37915	1.00000	14.07677	9.04159	23.87261	1080.67950	10.51245
12.44030	54.71100	8.22811	43.71032	70.00794	-1.05366	9.81510	8.43511	9.41255	15.87207	8.51590	10.23344	1.00000	4.83633	7.77707	64.21792	1086.97217	13.08907
10.15685	83.97691	7.39340	21.34222	83.67263	71.30633	8.05924	8.42532	10.62781	33.94994	10.92843	10.50981	1.00000	6.16432	6.92086	14.13527	1086.90259	8.91942
7.66882	58.31523	8.48376	50.76306	54.58699	-1.29772	11.72899	9.49915	7.77638	21.16754	8.97444	5.99478	0.00000	0.42608	10.07018	32.73862	1166.89050	9.27568
9.28748	42.32402	8.98311	10.22677	66.68570	-67.33122		10.90138	9.02706	15.09965	10.76841	9.98615	1.00000	3.62666	7.99305	20.30179	1161.37825	10.55434
10.93668	54.37540	9.29737	23.9028	45.50942	89.11943	9.71550	9.69155	8.99668	31.14904	7.65615	6.75187	1.00000	0.45510	7.15450	42.98910	1094.27743	8.66966
7.80732	61.10941	8.95562	34.86472	44.43062	117.55417	10.04733	8.42461	9.74718	16.46518	12.71804	8.98608	0.00000	1.54731	6.82281	59.46498	1130.43692	10.87601
9.34118	46.58139	10.78546	47.05	45.87708	15.46667	11.98465	9.11035	9.44036	14.20214	6.69932	8.26683	0.00000	0.96273	6.54020	56.99118	1102.35820	10.80908
8.02503	41.67179	6.39279	11.00599	50.45611	77.5609	8.00001	8.07945	8.44205	16.69662	6.53224	9.94416	0.00000	3.52839	10.22880	40.32343	1106.46636	9.25294
10.70241	40.74418	8.49132	34.75856	57.10325	136.13108	7.18432	8.51563	10.18609	27.69074	9.45453	9.71697	1.00000	2.92597	5.98329	34.50757	1168.75401	10.93323
9.01651	36.44803	10.14242	26.76628	77.95915	83.36889	5.38754	10.67398	8.74711	24.46098	8.31639	6.84377	0.00000	0.43716	8.18231	50.31166	1100.92315	13.59281
10.31797	40.31658	8.42452	-36.9256	23.84335	-73.02841	11.34626	10.22136	8.80933	30.22322	14.69572	11.92956	0.00000	24.22911	3.92832	32.42147	1104.13259	8.35676
9.44754	46.44423	7.98744	-4.5833	37.05389	15.16554	6.68484	6.90865	9.21418	8.37757	9.26218	9.75503	0.00000	3.02429	9.90523	68.16953	1071.80920	8.82658
