PAHs	warning	H2CO	SO2	O3	CO	TEMP	PM2.5	NH3	longitude	Pb	NOx	PM10	latitude	C2H3NO5	PRES	CFCs	CH4
8.14609	0.00000	74.37912	7.67608	5.53705	10.11109	5.02497	7.69984	5.40019	29.26639	29.25175	6.47002	9.52444	37.58105	16.10340	1071.35332	80.68261	6.84612
8.06340	0.00000	52.82938	8.56436	5.11791	9.59436	19.43757	6.19200	8.64830	117.81667	47.79789	8.15187	7.87819	36.81667	4.09782	1161.59502	68.69532	6.33534
8.82465	1.00000	48.45886	7.17565	7.82390	10.20764	16.29862	6.95455	8.60203	-73.47429	33.08191	8.04490	8.42956	40.68066	6.04118	1122.31638	78.05612	9.76933
7.84371	0.00000	49.92503	8.96589	8.44400	7.63652	9.46515	5.43646	10.50458	-87.65644	40.31579	8.31212	8.16757	41.80753	4.75663	1179.24155	68.49590	8.24683
7.52636	0.00000	24.76121	7.60837	9.29464	3.34850	-1.01227	7.07871	8.41104	69.49015	70.91848	8.11726	7.66384	56.11281	3.03784	1157.99180	69.42071	8.79392
7.44368	0.00000	56.09936	5.60661	7.59468	6.97930	12.40251	6.54453	10.54180	91.00632	63.52486	8.38063	6.94217	26.32293	3.12292	1120.02223	71.43792	9.07246
10.82313	1.00000	50.96134	8.47248	7.96773	7.52880	11.31931	8.93588	7.28652	-120.43572	47.39787	8.78645	8.91223	34.95303	8.70083	1187.33863	73.32898	5.59979
8.68747	1.00000	74.42466	4.89909	8.20235	7.36087	3.80895	5.23442	9.98727	-82.00919	51.02584	8.87433	6.77209	23.04419	1.33955	1072.89709	74.93835	9.33773
6.63022	0.00000	47.64261	8.85147	7.37151	8.87837	15.42740	5.77670	6.17766	-115.98391	59.09974	6.46155	9.95508	36.20829	24.09847	1193.61466	70.04552	6.36233
9.16337	0.00000	56.99994	5.57989	8.97750	8.45710	3.33124	9.77164	7.26022	-39.25	66.89238	10.77247	7.50623	-12.91667	3.23403	1121.76699	71.80675	6.52515
7.58904	1.00000	52.69155	5.95591	7.53305	9.79039	16.73312	7.79635	6.20048	121.12251	22.63842	7.91705	8.68292	14.62578	8.24860	1191.40352	61.49560	9.07981
8.90743	0.00000	42.54184	7.95459	5.24586	7.87513	17.55345	9.15275	8.46506	100.48528	46.62616	7.03055	10.02279	14.37395	26.26773	1115.84841	62.40421	8.82147
8.03242	1.00000	45.99057	6.82763	7.21983	9.40379	10.89912	7.35158	3.79444	102.3278	45.83345	7.05058	7.17068	2.2139	2.97572	1070.61460	58.72483	8.44616
6.95658	0.00000	18.79791	7.36049	5.38187	9.19706	12.52999	4.60331	10.54116	68.21204	59.15974	7.52039	7.46174	27.55898	2.69419	1159.48547	85.80342	6.64839
7.75948	0.00000	58.15718	7.86093	6.12410	9.03298	16.72816	4.48351	11.20663	-87.65644	56.31605	8.23661	9.56066	41.80753	16.88850	1167.46225	60.94065	7.68113
8.34994	1.00000	59.10472	7.87958	10.47653	9.22188	13.63299	7.55507	10.09913	-5.682	57.05676	7.20707	8.38762	5.84752	6.39991	1088.64404	73.65703	7.55818
7.01601	1.00000	47.76787	8.08112	10.61186	8.02024	7.12194	6.88165	7.24829	-95.36969	61.17620	7.38600	9.74160	35.74788	20.46466	1052.40954	68.11346	9.24204
9.14733	1.00000	18.12491	4.54017	8.81692	5.14182	16.82491	4.43064	9.06126	-72.47417	40.29828	8.09005	6.60761	7.83389	3.24897	1087.29887	51.79489	10.27166
8.55406	0.00000	52.67361	9.21382	6.43244	9.77059	2.50045	7.04694	5.61337	4.69889	42.24664	7.01405	8.69377	50.56149	7.28152	1086.59083	66.09320	6.27398
7.26201	1.00000	70.77852	4.56437	6.21438	10.39362	24.05503	6.85708	8.98847	9.47629	34.61139	7.59989	5.49979	53.59337	1.00594	1174.57020	75.81746	5.40353
7.86524	0.00000	41.75417	8.87464	6.79768	8.77237	27.93113	5.87933	4.52025	82.85749	32.30671	6.85569	8.21427	17.54907	5.29352	1170.99129	61.81819	6.13083
8.91437	1.00000	33.61914	7.33914	9.67688	4.75917	6.95139	7.74082	10.57161	57.3552	60.86528	6.45835	8.98958	51.4781	10.73730	1180.35090	73.17278	7.85289
6.88892	0.00000	52.68770	8.60660	6.49117	8.82158	20.23680	5.89460	6.04792	137.23333	42.86326	7.47952	8.85831	35.8	9.43669	1179.29605	74.32462	6.32162
7.47351	1.00000	40.15474	6.28106	6.28833	8.65319	5.04574	7.87070	8.76764	-94.41551	33.16570	6.30063	7.32498	39.09112	3.03301	1199.28948	80.73243	6.73359
8.32630	1.00000	45.48052	5.54621	7.24312	5.83629	6.84211	7.12378	10.45975	14.43865	37.42941	8.04347	7.95342	40.87329	3.48271	1104.57368	81.70147	8.70504
8.60756	1.00000	56.89476	5.32639	5.87725	6.87712	0.83044	11.68745	7.09191	-76.78319	54.56340	8.23755	8.21179	18.00747	5.45058	1050.24250	61.69012	9.47274
8.64035	1.00000	52.89129	6.57403	9.16891	6.94045	10.79119	6.13740	8.74902	38.28402	29.79514	8.09734	7.58451	34.5624	3.87792	1180.36263	78.36832	9.03907
7.86825	0.00000	69.58758	7.16120	6.73597	9.00268	1.07680	4.55139	10.06336	8.96317	49.22057	9.68802	7.98714	48.35149	4.76475	1053.93056	68.50557	5.82970
8.32929	0.00000	50.88552	8.63946	7.18163	9.74078	5.31861	7.74783	6.34476	37.49338	51.78270	7.89754	7.34670	55.62047	3.97248	1076.39725	75.66323	7.81345
8.98659	0.00000	53.52782	5.59038	6.29938	10.92187	21.84495	7.88528	7.68964	-119.27337	63.31520	8.52584	7.67720	50.26729	4.49945	1169.34359	68.03957	6.59510
9.24666	1.00000	32.29848	6.25414	7.41010	8.49362	16.61942	7.51838	7.07782	5.16108	65.12466	7.05056	8.16668	48.77275	4.74210	1129.66725	64.26788	9.24965
9.39886	1.00000	72.99652	8.34928	11.82375	5.34394	8.70620	7.25144	9.17891	11.37703	49.84530	8.77288	8.31540	48.06919	6.77380	1147.01824	70.46018	8.01289
5.88481	1.00000	54.95349	8.44390	6.93589	10.48218	13.01648	8.25811	6.72810	9.47629	38.30461	7.91021	8.50189	53.59337	6.41331	1073.63230	72.84898	6.68087
8.11552	0.00000	38.92245	7.03006	9.94349	8.28932	5.29743	7.86298	7.12681	4.82313	55.32545	5.82677	7.21407	51.24197	3.58138	1195.21452	79.01529	5.94309
9.33324	0.00000	64.10246	11.91940	6.54940	8.79681	8.23358	6.34864	9.63135	-91.06177	59.86674	9.00280	6.83669	33.41012	1.87928	1174.98838	74.73130	7.23057
9.54604	1.00000	55.61422	5.12162	4.55112	7.32876	8.67443	12.05249	9.23997	136.61667	42.30295	9.22351	9.21523	36.53333	11.50712	1162.90525	66.80003	12.18623
8.50015	1.00000	45.27113	6.62612	5.66140	8.23626	24.00554	10.37169	5.23665	130.57211	65.42811	9.63917	8.36738	45.75279	5.48670	1080.38543	87.02710	9.22443
9.89690	1.00000	42.57036	4.87569	7.28569	5.77793	2.99371	6.33453	6.78743	-51.87389	60.29597	8.48081	5.58750	-23.44361	1.22276	1194.02016	73.93989	11.49115
9.73374	0.00000	72.89102	5.77330	7.12736	9.45866	15.72356	6.26124	8.51445	91.61356	36.17687	8.46408	7.09545	26.44931	1.53661	1182.40845	61.28402	5.00532
8.47066	0.00000	61.22219	8.53977	8.26781	11.03386	19.68211	9.19412	2.80489	-38.79084	54.64288	6.65497	7.47137	-10.95817	3.82895	1087.75299	70.67972	8.24383
8.48458	1.00000	75.97107	6.48963	7.95745	7.00718	4.28952	7.85924	7.14937	-2.01111	18.03676	6.19309	6.84294	52.66277	2.97935	1161.60882	68.16715	11.03143
7.93766	1.00000	34.91192	7.43982	7.31073	10.99450	17.30890	9.96047	8.94420	-73.20483	35.26812	8.53738	5.87365	41.16704	2.21697	1184.89530	63.89670	8.11319
6.88908	1.00000	36.47958	7.70998	5.93338	9.28250	8.99489	10.11756	8.97288	29.00974	39.94774	7.86557	8.56181	-24.19436	6.49104	1187.89444	64.15090	9.74006
6.88219	0.00000	41.77768	5.80724	9.12342	10.89470	28.09595	6.46155	7.81105	-122.40433	59.13860	6.71803	9.49542	37.71715	15.55525	1140.72349	81.19252	5.85908
5.82028	1.00000	34.65344	6.91237	6.24355	10.99355	37.45272	5.76312	5.56086	4.52514	39.57934	8.57061	8.48983	12.74482	5.93902	1143.80208	72.50468	10.22367
8.10188	0.00000	52.71656	7.98066	3.04189	8.29494	28.08917	6.66298	10.04236	78.95693	50.71698	8.91971	6.57835	29.21399	1.57828	1057.26359	63.88245	7.94288
8.91481	0.00000	64.04785	6.65283	7.72411	9.76423	8.95878	6.22646	9.91359	1.53414	60.12682	7.58387	7.78152	42.50729	4.17632	1066.99109	66.84084	7.54440
7.56061	1.00000	46.29551	6.20379	8.22387	8.37647	14.96617	8.38661	6.24847	10.58082	28.36810	6.98563	7.04133	35.72917	2.63923	1090.46782	66.36784	8.83019
8.11792	0.00000	69.48598	10.86554	8.09233	8.70734	13.14727	7.45246	5.37036	-65.61427	62.30120	6.41664	8.10133	-27.4338	5.64722	1075.36888	68.59324	8.27890
6.43814	0.00000	79.06731	9.72677	6.17063	8.94385	23.84957	6.03511	7.41569	-35.03333	68.23482	7.93702	6.98191	-8.28333	2.43881	1101.63931	75.69804	5.82064
8.94833	1.00000	60.92667	6.59071	8.42493	6.36691	4.74773	7.57178	8.28570	79.87116	52.81027	8.07939	7.54489	6.84019	4.32973	1072.94988	65.12110	10.32846
8.87591	0.00000	45.54833	9.59302	7.50886	7.98683	5.86358	3.81959	5.26885	-44.31389	48.30670	7.38334	7.88694	-19.7625	4.87064	1068.91011	74.57897	5.84106
7.35687	0.00000	46.50835	5.76293	3.71863	10.34029	4.87108	3.09212	11.94284	-2.77259	62.97098	7.90779	7.43836	37.49073	3.50091	1194.51803	73.25018	5.57924
8.20869	0.00000	69.46087	10.29244	7.01021	11.43146	14.18246	7.53940	9.31638	29.00974	23.48334	8.27441	7.63999	-24.19436	3.21743	1142.87321	67.63683	5.21184
7.00664	1.00000	54.08345	5.34292	5.27725	4.19274	30.08775	6.80615	9.90022	38.94324	38.28961	7.22438	9.90292	44.98901	22.92019	1064.76906	66.08200	9.13019
8.78464	1.00000	39.41450	8.04973	8.74446	4.32296	12.84477	8.63104	7.62693	71.52847	30.03550	8.53881	7.18904	32.57756	3.39005	1188.48773	65.77926	10.13395
8.03295	0.00000	71.62448	10.07962	6.67276	9.07048	22.72748	7.60797	7.13924	76.56719	37.15280	8.18659	7.88915	24.41288	4.51077	1059.21090	84.48208	7.89321
8.51912	1.00000	53.95552	6.51927	7.48616	8.85907	27.25836	9.24351	8.52411	60.70278	43.26799	8.44387	8.94719	55.75556	10.29822	1121.45012	70.49198	9.74734
8.88215	0.00000	74.57635	4.98441	6.49631	10.12794	25.23915	6.16631	8.79760	-91.11667	50.26436	8.53746	8.38775	14.93333	5.11605	1133.52236	70.74806	4.64763
6.87467	0.00000	53.89565	4.33268	8.88809	11.26023	-0.24853	8.77563	7.42806	-120.45794	51.03204	8.73436	8.56453	34.63915	7.69709	1069.12297	80.71472	6.47241
7.27592	1.00000	36.02281	7.39769	4.94105	9.05194	41.19955	7.86593	9.62676	27.02444	38.34942	8.46749	10.58178	39.59611	44.34010	1174.13526	55.57770	10.33403
8.03205	1.00000	36.23737	7.65511	7.16033	9.57316	15.61855	8.24240	8.32924	105.75635	24.52442	7.46215	10.46558	10.29085	39.57569	1136.57058	71.24653	8.96200
8.46377	1.00000	67.50199	6.05059	7.63691	7.26140	-5.34782	7.11919	10.16133	5.37429	59.90181		7.70954	51.03427	3.74913	1181.94609	64.04807	9.04442
7.73503	0.00000	42.09021		4.69610	11.14855	30.63782	3.98740	12.41249	137.23333	37.93811	6.82441	7.23049	35.8	3.02477	1052.09699	75.86712	7.87866
8.69603	1.00000	35.94230	6.24047	6.61506	8.57932	10.79201	12.09157	5.13113	74.12286	70.49000	8.08141	6.41646	30.76468	1.49960	1098.31472	63.70396	7.06163
7.36464	1.00000	50.66999	6.57906	4.84338	7.57429	5.35065	8.45440	3.87514	120.4861	47.15885	9.72643	8.35237	16.0438	6.38214	1050.38380	53.65662	10.07908
7.26076	1.00000	49.74878	7.62642	7.48930	9.77577	13.47708	6.92110	6.82649	-2.98333	62.05072	7.10195	8.19112	53.83333	6.26058	1075.99479	52.69919	8.96554
7.13470	1.00000	37.81453	8.43116	10.42816	2.52644	2.33951	8.08154	5.77202	97.01124	49.59739	7.65968	6.94683	17.30858	2.20111	1092.41999	80.64618	10.14532
8.34901	0.00000	58.31914	8.39104		8.83029	25.51824	5.74340	3.28702	101.44167	40.16676	8.52421	8.31745	0.51667	4.98610	1102.09001		6.57396
7.93417	1.00000	56.42874	5.12986	7.87900	8.57909	14.61581	4.76989	7.59720	-75.69947	64.33077	8.15506	9.29098	8.79577	12.26920	1142.83998	69.90740	10.46138
7.87271	0.00000	51.38059	9.91131	6.44830	9.22535	14.13265	8.33658	7.54409	-1.47217	36.66098	7.12811	8.55465	53.46506	6.27639	1188.38090	67.87534	7.11296
7.41030	1.00000	27.94046	7.05744	8.39217	4.63346	19.34640	7.69805	8.07467	-76.88442	44.75585	7.49269	7.75635	40.2737	3.92035	1171.71156	67.84953	10.72210
6.25650	0.00000	53.10642	8.62476	7.61204	8.25119	18.84850	5.53448	4.05606	29.47306	43.65913	10.38130	7.69360	0.49113	3.79916	1094.74809	79.39737	7.87048
6.73975	1.00000	43.22551	6.57643	8.57170	5.20248	5.55779	6.54020	9.63454	2.35739	60.60648	8.43466	7.78074	41.63976	3.95486	1177.79069	47.82741	9.03648
7.70615	1.00000	50.06824	6.27129	9.97586	5.79696	28.15698	6.13270	10.24096	137.23333	33.17336	8.17768	7.34951	35.8	3.09146	1056.80105	64.57760	8.26828
9.65641	1.00000		6.23052	10.43788	7.48626	8.28601	5.83244	8.47531	115.88782	54.42001	7.47511	7.94282	-32.05251	4.80771	1074.17327	88.41172	9.89877
5.88044	0.00000	72.58588	10.50330	5.89202	8.93530	8.01773	7.52100	8.82465	-83.55521	58.69963	7.62225	7.85602	41.66394	3.94854	1072.87717	62.37197	7.24250
7.99223	1.00000	43.01574	7.25736	8.19843	9.79940	25.35250	6.80779	6.50083	36.25361	72.15894	6.40723	9.10362	47.48444	11.50813	1190.73666	72.78746	7.59104
8.78398	0.00000	61.58490	5.87064	8.84705	11.11132	29.04115	3.70125	8.93063	-74.26419	44.63975	8.73999	8.02977	4.73245	5.09869	1118.19453	76.04029	4.26310
7.19319	0.00000	55.94729	8.20320	5.83089	9.68766	22.41503	7.33639		4.82313	55.27642	8.20512	9.43001	51.24197	14.37456	1111.15402	58.41136	6.19358
8.89127	1.00000	45.24731	6.77333	5.69393	10.69613	12.04771	10.08874	9.08410	-93.08883	31.68754	6.55690	6.13101	45.16024	1.26786	1069.42580	70.12355	9.84804
7.88605	1.00000	26.72549	6.92918	9.04709	7.22533	25.68225	7.90615	5.55815	128.62667	63.77027	7.88131	6.40567	34.8825	2.12487	1062.90757	71.36344	7.00072
7.15992	1.00000	50.45076	7.20483	9.11862	4.51359	13.90830	7.95422	7.54250	124.95278	62.32161	6.80874	8.11782	6.33444	5.42723	1162.18728	75.05313	9.41752
8.30872	1.00000	48.03789	7.55884	6.65337	9.11975	17.85170	7.86954	6.11684	-4.0573	50.16752	6.85406	9.32877	55.82737	13.19995	1154.21230	76.55293	7.81594
7.62863	1.00000	54.26000	5.50931	9.65917	5.89332	15.43363	5.35005	10.20069	-41.88778	54.67677	8.19831	8.12079	-21.205	4.83889	1096.87551	65.37478	7.71674
8.18588	1.00000	23.88701	7.30356	9.00406	8.22400	15.77046	7.30022	8.02091	24.43973	55.99191	7.83370	8.20170	0.76755	5.36949	1053.03044	63.49159	10.44353
6.56825	1.00000	55.00299	8.09268	7.62456	12.41609	18.99353	7.96049	5.74258	4.69889	59.63478	7.01289	6.35072	50.56149	1.90438	1076.88432	73.76029	7.24657
8.57868	0.00000	53.34069	6.76836	7.57422	9.08549	8.41894	5.96032	10.83695	-6.00137	44.91071	6.41454	8.89379	33.42585	9.15138	1117.43357	71.78643	7.98619
8.99734	1.00000	49.57656	7.08990	9.86647	7.49750	15.31985	6.88438	9.78273	-156.47432	64.50826	7.30231	8.28909	20.88953	5.59811	1080.44822	63.18870	8.77145
9.60117	1.00000	62.78748	7.48366	10.55236	7.67226		6.47818	7.52116	-96.72365	63.80828	8.33524	7.33867	17.06542	3.66104	1089.79998	54.87010	11.34229
7.56007	0.00000	44.43789	4.44010	7.59839	11.13992	13.61923	6.03139	7.46978	38.66667	44.87329	8.88871	6.10721	-6.25	2.60285	1131.74466	73.62832	3.46724
6.01856	1.00000	51.12544	7.33837	8.22983	11.10853	9.28303	7.06663	5.09496	-4.1	49.20831	7.77450	8.00575	48	4.94288	1103.72903	65.07488	7.68332
7.91860	0.00000	42.96665	7.01958	7.98857	7.09511	18.69322	7.70621	8.79896	11.37703	57.98633	9.51454	7.09539	48.06919	2.28909	1197.36750	73.64055	6.27220
8.36000	0.00000	51.64233	4.02368	7.49369	10.87339	3.45895	9.14059	8.33028	59.80222	35.81675	8.08095	8.32728	58.63667	4.81267	1095.95734	72.19461	7.00892
7.24407	1.00000	58.47292	5.04196	8.84288	8.29754	17.86930	5.49311	10.59314	8.63333	78.25705	6.33463	5.33954	52.2	1.17536	1134.96407	75.52884	9.47795
8.08459	0.00000	50.53541	6.52569	6.82059	6.88993	16.22016	7.09113	8.82809	101.44167	6.03323	9.12354	9.49498	0.51667	16.50957	1187.35976	67.29945	4.82611
7.40070	1.00000	7.67419	5.81734	9.22857	7.99331	8.24609	6.44075	10.49591	6.9747	40.30326	7.17112	8.38342	50.82709	6.82547	1104.17993	74.33264	9.18469
6.87997	1.00000	18.02885	5.71339	7.93579	8.62828	24.84142	10.31856	2.43016	74.80555	34.17760	8.03278	8.23247	34.08565	5.89316	1100.25327	57.37042	7.42719
8.30905	0.00000	20.36654	6.69416	6.33925	8.14181	15.16217	8.63693	8.18897	99.96667	35.97781	9.53459	8.78486	8.43333	7.64311	1162.35657	83.95712	6.94983
8.28023	1.00000	67.87313	5.76419	6.80347	7.30551	13.95061	11.19315	7.84281	24.14662	38.37304	8.25562	8.60601	65.84811	7.28028	1103.67038	57.50189	9.33045
6.65877	0.00000	15.88232	4.79815	7.14939	11.41123	23.10618	7.02510	9.24142	-119.01677	42.03939	6.84949	8.49331	36.06523	6.78234	1189.93725	41.65869	6.86701
7.93942	1.00000	42.38427	7.69499	11.23380	2.86781	12.62660	6.06863	9.86151	74.80555	39.50147	6.33385	7.33303	34.08565	2.80756	1088.43968	55.14407	5.99704
6.68717	1.00000	47.94688	6.86926	9.22501	7.32743	17.52708	6.98155	10.38797	-82.90375	41.11891	7.20703	9.35956	32.54044	14.43825	1076.59724	78.74082	8.96924
6.55672	0.00000	52.80504	8.60976	7.25561	10.65260	15.61159	8.70551	5.24699	3.16667	29.05906	9.03652	7.43697	50.8	3.71504	1167.23311	72.85927	7.32677
8.77776	1.00000	43.11457	6.13201	5.31139	9.85511	18.40813	7.86766	5.79073	-77.43532	63.43069	6.46828	8.36648	20.14298	5.87986	1115.73661	60.19860	11.14806
7.45360	1.00000	40.48270	7.08373	9.79085	7.43421	10.37806	6.93954	9.32351	5.74861	50.32657	7.66103	7.76605	52.71083	3.11524	1133.46494	70.40794	10.30577
9.14637	0.00000	43.58849	9.27046	6.92786	9.37542	19.41056	8.13460	6.27982	11.37703	46.25285	6.82652	7.81069	48.06919	5.31642	1095.60576	79.22137	6.49701
7.69266	0.00000	39.09749	8.19614	6.29029	8.61599	16.95397	7.05013	5.81185	-122.24064	63.29242	9.43768	8.72300	47.80527	7.56153	1106.57033	75.80375	6.88892
6.44246	1.00000	55.34762	8.01132	7.23435	10.17845	9.75698	9.78267	8.19243	74.80555	29.65820	6.86268	7.65964	34.08565	3.45689	1114.86342	68.57991	7.43481
7.85182	1.00000	64.34644	6.81628	6.34704	9.91247	13.42904	9.20935	4.10850	78.15794	44.14917	9.19497	7.45895	12.1277	3.13434	1068.27753	65.13358	8.20397
8.67317	0.00000	53.80755	8.73905	8.06207	10.22311	5.05781	6.53771	4.23416	15.16554	46.99072	8.09374	7.74682	-4.5833	4.75597	1184.74846	59.01517	5.51657
7.35194	0.00000	32.05217	9.28871	7.32489	9.28611	11.92749	8.34839	5.12824	71.67164	48.13832	8.88731	7.68252	30.29184	3.79389	1189.21289	61.98565	6.68036
7.69896	1.00000	52.34963	4.65624	9.27708	7.19488	10.40528	4.85795	11.44259	-72.86843	42.45096	7.52804	8.42954	41.27621	6.13379	1102.51565	62.68507	9.94707
6.82710	0.00000	34.91648	8.89907	7.63430	8.20603	18.86070	5.30921	5.82136	-96.67834	55.49843	6.45985	7.82410	34.77453	4.08627	1140.29257	65.31205	7.26048
8.20858	0.00000	50.10358	7.74099	5.59070	11.22722	27.26413	7.83248	5.44465	-2.98333	42.96486	7.23756	8.84930	53.83333	9.44584	1060.52899	65.72426	5.16793
8.29886	1.00000	39.02184	7.89018	6.00498	9.39663	3.98675	10.01579	5.89607	137.5	36.98636	7.56397	9.07374	34.9	10.15836	1092.56857	76.82955	7.18319
7.11151	0.00000	55.75770	8.74582	6.51485	8.81386	21.26064	6.46836	5.59311	138.31667	48.53564	7.22945	5.18783	36.65	1.49188	1084.16442	56.03145	7.51590
7.07962	1.00000	63.34868	7.75879	6.24817	10.16032	10.60837	10.00603	9.01451	-118.25508	30.41941	6.76118	7.58636	34.14251	2.80950	1124.64554	53.64890	7.98691
8.21210	1.00000	56.44496	6.81655	10.19131	5.60485	27.19513	6.14005	9.16623	-38.79084	65.46165	7.45528	6.38970	-10.95817	1.34553	1188.07474	83.13291	9.37604
10.19172	1.00000	36.02606	6.54259	11.06986	6.76769	12.34172	5.46078	9.84619	120.14278	50.83229	7.72609	5.52736	32.50611	1.64248	1064.38763	73.31166	8.50393
7.41805	1.00000	64.01264	6.22912	6.52484	7.61520	18.47896	10.50893	6.84627	-13.68778	23.10331	9.71968	8.19923	9.535	5.43393	1053.58302	65.56035	9.19953
7.03876	1.00000	58.58349	7.31877	7.53038	8.83161	9.12990	7.83897	6.73069	-73.95958	56.40401	7.67644	7.94881	40.57788	4.39657	1093.23211	63.97970	7.25474
7.28717	1.00000	44.55950	6.18065	10.63804	5.48289	25.28991	5.71999	10.58419	124.95278	32.16700	6.99527	8.99667	6.33444	9.72344	1195.62791	58.58302	8.63308
8.67273	1.00000	64.06586	5.03210	6.64547	7.93808	28.03295	9.01295	5.94338	12.53463	42.79752	7.62393	7.05703	55.67938	2.97636	1170.22384	61.80217	11.23435
7.77606	0.00000	58.33928	5.13826	7.11205	9.19133	19.09994	7.51679	9.42036	5.37429	50.96465	9.06987	6.74663	51.03427	2.39808	1120.06837	68.72323	6.24585
7.00730	1.00000	54.60725	4.45691	9.80035	4.81049	28.23188	5.40916	9.40443	12.1369	49.09617	6.78457	7.45644	51.04962	2.54075	1129.12702	63.28270	10.63739
8.28256	1.00000	68.76505	6.81732	10.01959	6.63146	-3.22728	6.07588	10.57200	-102.04897	44.43426	7.37249	7.70937	19.64745	2.64356	1183.99012	66.83800	8.11787
7.22149	0.00000	67.44166	5.62370	7.63546	10.11697	17.44309	6.93317	8.47254	129.96972	65.76567	6.84321	7.44683	33.4425	3.20957	1053.43397	65.90146	6.00875
7.71418	0.00000	22.27155	9.00705	5.31494	4.47686	19.24008	8.80867	7.58601	65.93249	53.13381	6.36277	6.26465	36.21544	2.49136	1087.94345	82.22788	5.94035
8.84020	1.00000	41.25592	7.43737	11.34791	8.04952	26.42738	6.69912	10.40501	8.88104	38.91549	9.37143	6.78632	45.79377	2.50948	1158.21705	70.78152	9.25820
7.36034	1.00000	52.25442	7.12955	6.60963	8.12354	7.10079	8.23519	7.63314	120.74792	32.53589	10.04058	7.82502	41.09822	4.40178	1195.14632	82.12416	9.92143
7.85799	0.00000	43.57522	7.38562	4.58905	8.66891	8.98913	6.13625	10.99136	-13.68778	62.91893	7.62575	8.21790	9.535	5.14178	1114.85495	93.33510	8.11401
10.06339	0.00000	30.21537	8.30007	5.42103	8.23881	18.09821	5.04806	7.36114	27.02444	37.31142	8.36560	9.26386	39.59611	12.97025	1145.54564	61.72265	5.05239
5.91081	0.00000	46.17474	8.88354	8.47458	10.10798	-2.37823	7.59245	3.58280	16.91667	46.54370	6.07304	9.44756	-21.98333	15.59494	1189.91913	62.34003	7.91263
9.31763	1.00000	49.90777	6.47428	10.73248	6.99994	20.45751	5.60977	11.47312	29.26639	54.76011	7.50923	8.85801	37.58105	8.57203	1111.29092	68.69603	6.15117
7.32910	0.00000	56.73187	9.15215	6.30040	7.62559	19.64308	4.50090	4.95677	-48.52333	35.77453	8.29970	8.39144	-0.71667	5.62465	1065.22325	61.29664	5.73622
7.57204	0.00000	59.39159	7.34970	5.68278	9.51308	23.29433	8.52782	9.21499	117.33333	50.08171	8.63350	8.02756	34.85	5.17305	1144.95674	68.01433	9.68763
6.62866	0.00000	13.94657	4.96704	6.59657	11.28397	19.96964	6.25428	8.20622	114.68333	38.65683	8.40012	7.85249	23.73333	4.37491	1191.66597	69.62039	5.00220
5.72822	1.00000	51.14911	5.19280	4.69798	7.86700	16.03221	9.88691	5.39149	20.22625	41.16381	7.12061	7.25061	30.75545	2.98696	1063.23055	67.49854	11.05714
5.86819	1.00000	39.84043	8.29162	8.84250	5.31006	20.71842	8.04955	7.16666	-5.682	34.48506	8.40624	7.93601	5.84752	3.52798	1060.61357	74.59947	10.53657
7.23179	1.00000	36.05362	5.70850	4.61052	9.35827	9.25678	11.35824	10.67890	120.33063	46.40377	6.79728	7.65771	37.65181	3.50708	1090.12759	72.33844	11.38240
6.90555	0.00000	51.61578	8.83574	6.19293	9.44743	10.31311	7.03711	7.81352	-95.36969	50.17230	9.60601	7.91387	35.74788	5.14352	1142.98082	58.08972	6.77889
7.60232	1.00000	29.00883	5.40417	8.88471	8.56998		6.16228	10.01150	78.55757	48.95003	7.70239	7.19873	17.34769	2.61789	1169.55896	64.99892	9.72562
9.62186	1.00000	63.62635	6.47718	9.32734	7.29350	3.89575	6.16876	10.04502	6.10237	67.83122	5.99103	8.15468	46.18396	6.06129	1199.58431	73.17850	7.09250
9.82163	0.00000	21.06407	9.19497	5.68097	10.49059	21.73757	8.20953	9.27848	-79.59415	44.60074	8.54095	6.92784	-2.13404	3.26965	1190.94389	63.41156	6.41479
8.77437	1.00000	58.15220	7.04349	8.97061	6.20656	5.04317	6.96968	8.23675	-98.1664	47.47042	8.14313	7.80070	19.32932	4.42168	1182.89390	55.05608	8.37461
7.52572	1.00000	36.47307	5.84949	6.02062	7.06388	-0.41024	13.75016	6.82104	-82.61573	52.65678	9.71945	8.64881	41.24255	6.73803	1151.99382	70.59128	8.26684
6.56936	1.00000	37.04770	7.14006	6.63120	10.52222	15.16694	7.04577	7.23716	79.5286	49.71280	7.28383	8.26391	29.22254	5.69985	1180.57953	85.40069	9.95846
6.75667	1.00000	22.76651	6.82974	6.79233	7.94363	15.61699	8.90946	5.64158	120.14278	44.92774	7.67438	8.22541	32.50611	4.86195	1186.13130	66.30094	8.60893
7.45252	0.00000	13.12046	9.20332	6.44707	8.49887	7.91796	5.61956	6.02349	-94.41551	57.16595	9.91541	7.17656	39.09112		1180.69770	63.73759	6.54923
8.66930	0.00000	52.99130	6.12365	6.92931		12.54187	6.25632	8.88261	17.10558	75.29364	6.86787	7.99527	61.72744	4.38591	1077.15630	50.01838	4.89661
8.87600	1.00000	46.47392	9.86004	6.21795	7.76195	23.60834	6.19498	5.60553	-13.2356	47.12709	5.97555	6.94979	8.48714	1.97845	1079.44316	55.17591	7.35793
