PM2.5	C2H3NO5	SO2	CO	warning	latitude	PM10	Pb	CH4	longitude	NOx	O3	CFCs	TEMP	NH3	PAHs	H2CO	PRES
7.51963	2.97997	5.16200	6.55229	1.00000	53.69786	9.77265	32.35092	7.73606	-2.68758	6.34568	9.19848	58.14332	17.73575	7.43206	7.81575	41.38818	1136.41029
4.83232	1.85950	9.35565	7.76145	1.00000	45.35	9.26039	61.06317	9.17015	126.28333	6.98340	9.13496	51.99275	15.16626	6.51233	9.68689	44.05122	1188.62201
8.54047	0.31111	5.64806	4.74382	1.00000	-6.8048	7.01227	66.55150	8.86257	110.8405	8.68320	6.65358	56.43400	22.45357	6.68097	8.56981	49.58735	1148.02106
1.92317	3.01008	7.50055	8.69227	0.00000	40.87329	9.80189	38.69294	8.64140	14.43865	6.49322	8.10472	58.60188	19.04151	7.48136	10.87340	74.07269	1118.12181
7.09870	0.57240	6.92644	5.68456	1.00000	41.91886	7.78424	44.52419	7.86483	8.73812	8.97410	8.62365	52.35033	22.88059	6.90141	10.29128	59.77280	1160.08741
7.58201	2.84388	3.60937	4.60361	1.00000	34.95303	9.73808	33.77444	7.07614	-120.43572	5.98478	10.59760	69.83072	32.15584	6.77074	7.55051	38.67749	1174.38637
9.32627	0.27461	4.31594	7.60051	0.00000	3.51667	6.02881	51.54094	4.73788	11.5	6.51766	5.03904	72.95309	25.20465	6.42192	7.24625	50.87677	1131.91655
11.39886	1.57027	6.39567	9.65603	1.00000	48.90472	9.07952	32.81517	8.97483	2.2469	7.54982	7.73328	74.23930	26.45596	3.80348	5.37304	46.59870	1164.60068
8.63790	3.07556	4.55436	6.66053	1.00000	-34.64966	9.80535	49.58100	7.28375	-58.38341	6.70617	9.76413	64.74639	-0.44858	8.15007	6.48840	66.24105	1168.96018
6.17830	0.60851	5.09579	7.95751	0.00000	49.28669	7.61064	39.11589	6.64820	1.00288	6.37286	8.55205	70.79113	21.96320	6.92221	6.96493	57.36330	1077.74955
6.41504	2.41825	8.81468	8.06317	1.00000	50.75767	9.58533	60.93493	6.23476	-1.5443	5.62228	9.64107	75.02783	14.70067	8.02822	8.32724	58.39558	1149.32250
6.38095	0.59308	6.19942	5.06080	0.00000	-6.48167	7.39478	46.19165	6.57063	106.85417	7.12913	8.83067	61.73205	24.91761	7.96408	5.82144	46.74747	1065.71606
7.26846	0.48572	7.71951	6.14042	0.00000	51.42708	4.23491	59.56989	6.83659	-0.91979	6.79996	7.42661	59.39009	5.95309	5.78455	11.91181	47.99475	1133.96462
7.67915	1.68513	6.50641	10.33020	1.00000	41.75338	9.05420	51.16164	6.70521	-86.11084	8.80988	10.19919	68.63969	21.45493	9.38997	6.88623	50.09460	1165.23558
7.98652	0.58087	4.67797	5.45870	0.00000	51.26	7.71377	51.69210	6.73357	-2.1875	7.44792	9.15972	75.34673	18.86937	6.94504	7.00556	57.94571	1062.91798
9.70160	11.11726	9.12988	9.28237	1.00000	-15.675	11.15733	45.76181	5.76898	-38.94722	7.33190	9.48219	50.43336	1.72982	8.70145	5.57325	30.16595	1096.09597
3.58805	0.32842	7.18340	9.00091	1.00000	40.2737	5.22969	57.42098	6.74496	-76.88442	7.85976	7.70824	74.56228	13.87141	6.56327	10.49297	43.05479	1178.79451
	2.31332	11.86819	8.42751	1.00000	40.60538	9.46681	44.75283	6.92285	-73.75513	5.71526	9.98055	48.34091	13.50337	7.73891	10.51460	82.70630	1099.36249
8.84637	0.64175	4.92136	5.80728	0.00000	35.89972	8.12974	22.60630	6.89631	14.51472	7.28785	5.40775	71.94746	32.01251	6.86042	6.47178	49.78412	1055.85089
8.89669	2.29357	2.97910	6.79847	1.00000	15.48131	9.50979	40.04879	7.24677	-86.57415	7.38879	8.42035	64.06532	22.37963		5.54357	44.80082	1169.52023
5.79059	0.67177	7.28025	8.15980	1.00000	-4.16694	7.75388	46.90726	7.03928	-40.7475	7.14122	6.88042	71.66578	9.75332	7.95912	8.02958	64.76030	1050.86563
9.53142	0.70943	7.08564	6.43142	1.00000	45.53069	8.12377	71.00717	7.67479	9.40531	7.78558	7.49288	64.40979	9.99616	8.55587	8.10215	24.66990	1157.54664
7.95239	0.69767	6.62558	3.87651	0.00000	45.44868	8.33792	32.68760	7.84056	-73.81669	8.34052	10.48417	52.65361	1.89288	5.42606	7.14195	58.25525	1156.67630
7.99999	0.24544	5.66800	5.23420	0.00000	-19.7625	4.23377	53.08275	7.78077	-44.31389	8.17857	4.69052	67.43473	15.34199	6.25729	9.67341	34.95059	1093.40773
8.71413	1.16762	7.09527	7.61390	1.00000	16.0438	8.64199	50.51866	6.41385	120.4861	5.72226	7.73228	60.58210	-3.18001	7.80583	8.73560	69.27781	1180.58257
5.17593	1.02711	7.85609	3.67699	0.00000	19.8173	8.61932	45.42927	7.33943	-97.35992	7.61515	8.64451	69.14151	26.26891	7.26199	7.60474	36.07946	1089.91834
10.03259	1.19353	4.37758	6.24711	1.00000	41.14676	8.80645	49.43406	8.11567	-73.49484	6.29220	8.51458	87.21453	15.07061	6.93115	6.99398	33.04118	1135.78513
10.06113	0.58436	6.95026	4.93560	1.00000	11.15583	7.40244	42.81598	7.41434	42.7125	8.82130	6.58829	51.19430	15.92743	8.97908	8.40819	52.67949	1165.74114
7.29454	7.73193	9.31549	9.03658	1.00000	47.48444	10.78069	17.10453	6.91992	36.25361	5.40112	8.21469	65.05033	25.55537	5.71843	7.97136	42.86505	1147.20440
6.38494	0.73067	7.44675	8.07279	1.00000	15.45144	7.77016	43.69468	7.96758	78.14797	6.68642	10.54292	52.19078	13.84265	8.35082	7.80710	61.89575	1178.49419
8.98219	4.99049	9.54378	8.87374	1.00000	53.69786	10.30220	63.91744	7.08644	-2.68758	7.40166	8.60358	59.29294	0.86632	8.08929	5.99261	72.33443	1143.96788
4.82612	0.84930	6.53343	5.94036	0.00000	-33.59217	8.41186	46.34615	6.58329	-70.6996	7.64687	7.75716	67.46640	7.81474	5.89262	8.51919	68.70488	1053.91979
7.02642	2.09096	11.69088	10.05209	1.00000	36.19278	9.46493	50.65991	6.78619	117.65694	6.97046	7.26695	73.85316	23.55887	5.02401	8.60437	55.90938	1098.34968
7.62564	1.69537	5.10607	6.43522	1.00000	51.04962	9.10838	50.40848	7.22075	12.1369	8.49136	6.19960	52.41662	15.41655	6.36430	7.99035	47.38208	1051.13255
8.26037	1.29744	6.24615	6.25864	1.00000	3.7278	8.81984	51.79620	7.30623	98.6738	8.33047	8.93686	76.87418	9.54627	7.51342	8.60165	59.30154	1183.52693
4.70998	0.39048	5.75601	9.66412	0.00000	12.1277	7.46380	51.09117	5.43636	78.15794	7.84999	6.13515	90.85508	11.00697	5.99387	7.39580	53.86424	1075.85770
7.65581	0.91067	5.40841	4.59702	0.00000	-0.71667	8.36890	21.33851	6.98330	-48.52333	7.17605	8.55595	63.61772	-1.15605	7.11556	9.34286	39.60936	1169.51108
6.65676	0.75560	8.16587	10.14532	1.00000	23.49668	8.25568	68.57838	6.68885	86.68363	7.54812	5.30469	64.33382	10.89601	8.19879	7.80068	34.22799	1189.28431
1.35565	0.54949	9.63108	6.30626	1.00000	41.24255	7.47027	43.53444	5.66680	-82.61573	7.59121	7.37499	55.87523	17.68121	6.63911	12.33686	59.43933	1082.99325
7.42851	4.36828	4.19524	6.60602	1.00000	19.04222	10.18914	47.12404	6.21365	-98.11889	6.36611	9.72598	81.75280	12.16344	7.03236	7.93179	31.57694	1093.54790
9.56302	0.31035	7.35169	8.21863	0.00000	-3.14306	6.91450	45.25378	9.49272	-58.44417	7.84801	5.75988	62.80923	22.88169	7.89228	10.10649	68.95439	1065.82144
6.60321	0.61980	7.43032	3.81473	1.00000	47.30997	7.92834	65.82137	5.40662	8.52462	7.89387	9.29193	71.36280	11.70063	6.78875	11.47282	46.49374	1160.81500
9.34445	1.40951	4.44435	5.20180	1.00000	6.45407	8.81578	77.94043	6.56945	3.39467	6.70022	10.19678	55.63600	16.38972	8.26527	7.49992	37.14843	1161.37094
7.06634	1.08322	7.94995	8.29174	1.00000	-3.74912	8.68365	60.94954	7.98138	-73.25383	7.19525	9.13933	68.54585	1.21500	7.39543	7.11816	53.46187	1085.32093
3.42904	0.87980	8.95608	5.43745	0.00000	48.98693	8.25704	57.59958	7.77026	2.44892	6.84603	7.25161	62.37133	10.78277	7.70428	7.92044	35.42668	1075.19298
8.43875	0.28616	5.89739	4.93373	0.00000	52.47774	6.57596	27.15736	5.22816	10.5511	6.19101	6.71122	61.51540	28.81381	5.80294	6.98376	67.13510	1155.74063
6.66578	0.93379	5.76588	5.38647	0.00000	39.78504	8.32083	31.32991	6.72707	-85.76942	8.61086	8.26552	63.05225	28.36525	6.24760	9.89739	50.17553	1064.77984
8.73624	1.74445	5.27045	4.76222	0.00000	34.81667	9.11900	45.04126	6.90672	137.4	8.30009	10.10899	67.59842	20.07909	6.91865	7.40116	55.75414	1154.91652
1.98510	0.72327	4.83466	4.73659	0.00000	40.94065	7.78299	40.80059	7.64056	-73.99681	7.12530	7.61721	66.16995	8.94152	7.05641	9.41298	43.15156	1172.16239
8.08113	0.30325	5.59821	3.60572	0.00000	-12.91667	4.25898	47.69210	8.29024	-39.25	6.41296	6.19344	64.51014	24.07163	6.59342	7.13142	61.80769	1176.89667
7.90295	0.99288	6.86328	5.91583	1.00000	-25.42778	8.44429	54.20116	7.10004	-49.27306	6.97570	8.32918	63.74771	25.83854	6.98488	9.80426	60.36797	1137.42200
7.94001	0.19992	5.04907	4.59010	0.00000	37.19723	4.22357	47.75721	6.81329	122.05228	7.22892	6.72478	74.05921	23.71795	7.37146	7.59428	60.29708	1095.39351
9.60143	1.87669	6.38466	7.91741	1.00000	-11.48472	9.28497	56.16342	6.51152	-37.93278	9.53401	7.90629	57.20774	7.71419	5.95556	7.45716	65.25401	1069.24944
9.42620	0.31225	4.26655	7.17795	0.00000	26.9423	5.90951	61.11107	9.27999	68.11759	7.47603	5.31918	53.30975	9.11218	7.45961	6.75735	35.80472	1088.63182
3.28050	0.40685	8.56653	7.12805	1.00000	24.05979	6.51998	47.25998	9.63364	77.40858	6.97717	9.43618	75.52921	24.91491	6.18010	10.19938	55.95288	1171.82719
9.13213	1.82600	4.73533	5.71430	1.00000	31.20176	9.17830	27.84459	6.58401	29.91582	6.49549	9.09341	62.13264	12.83024	6.84091	7.46699	54.62544	1115.84189
4.97360	0.97941	6.08385	6.84845	0.00000	48.25	8.53785	60.31845	6.76462	16.4	6.68660	8.47437	63.11647	13.52608	4.57013	8.57363	61.06673	1071.11681
10.56018	0.74570	6.34365	6.33114	1.00000	49.65186	7.99235	58.25530	5.99579	26.97253	6.19859	8.38352	55.57416	16.07470	8.61931	6.83234	44.61050	1187.11673
6.04966	3.44457	6.16264	7.41716	1.00000	42.24113	9.92842	60.17389	7.38729	-88.3162	7.98786	9.12772	72.72063	23.26385	8.59779	9.32647	55.14822	1192.54928
5.37913	1.65786	4.20149	6.54970	0.00000	47.80527	9.25706	33.24671	6.98067	-122.24064	7.30936	8.32703	74.17570	20.31663	6.11086	9.64990	43.81600	1164.62872
9.38299	0.34805	5.95115	6.53819	0.00000	55.38752	7.00007	57.62173	7.99007	36.73307	7.78810	4.21886	74.10283	26.44732	7.89212	8.36505	43.47146	1070.49296
	3.18812	10.39056	10.46818	1.00000	49.28669	9.85385	56.79566	5.01594	1.00288	8.23113	8.19421	65.28118	17.19735	8.88251	7.69729	51.29817	1193.85189
	0.86914	7.57781	4.16027	1.00000	19.32889	8.36051	45.30933		-99.32556	6.76445	8.23941	63.01315	20.96183	6.04624	7.41422	53.98405	1057.34307
7.67032	0.86057	5.54883	4.45290	1.00000	34.81667	8.08856	54.87006	7.20011	137.4	8.82998	7.73714	57.50538	7.18316	6.42370	9.68760	53.08721	1097.21949
10.94414	0.56797	5.21033	7.31466	1.00000	11.84962	7.51820	38.61533	5.24001	-86.19903	8.17351	6.44807	71.80447	33.09073	9.57339	6.18791	29.82014	1062.31811
4.24882	0.65547	7.19369	4.89345	0.00000	52.86147	7.54848	57.11878	7.44310	9.5926	9.15825	7.93748	68.00066	4.22798	6.56766	6.18402	56.81426	1112.85401
7.07683	0.71483	6.45733	7.86757	1.00000	41.50343	7.59169	30.17006	4.86899	-74.01042	7.02904	9.35913	86.02124	20.93625	8.18700	6.75113	73.08906	1072.45849
7.04643	4.44297	7.38339	6.80345	1.00000	42.819	10.18778	44.96730	7.77289	47.1192	6.07845	9.12489	63.88892	5.06820	5.13099	8.66131	37.34184	1175.77339
3.16949	0.31964	6.14687	6.44338	0.00000	38.38479	6.91429	45.77348	6.23776	-0.76773	8.97181	6.73437	53.13004	3.59608	7.88442	7.29750	42.00541	1098.04121
10.31257	0.43076	6.69722	4.78405	1.00000	53.78333	7.15722	63.79310	6.95559	-1.06667	6.93947	5.74148	67.53644	23.07552	7.51470	7.54770	43.10556	1117.30395
7.43577	2.35185	8.53820	8.71449	1.00000	-7.01833	9.49817	32.57018	6.19449	107.60389	5.89375	10.01412	59.85108	17.25219	7.45929	7.10266	54.10691	1148.05469
8.28279	8.87775	4.79899	6.24734	0.00000	11.8659	10.93321	40.61856	5.92234	34.3869	7.04668	10.22532	70.29807	21.51558	7.83365	11.70986	72.13173	1188.19079
8.58056	0.54913	5.73008	5.26490	0.00000	48	7.07601	15.57787	6.61540	-4.1	8.31741	6.41392	58.74297	12.28623	7.55871	6.95970	70.37764	1186.99406
7.87241	0.32796	5.23549	4.75086	0.00000	37.71715	5.56085	64.74711	8.24080	-122.40433	6.96864	7.30696	67.92204	26.28949	8.42138	7.26952	44.50163	1198.57437
3.91630	0.82285	5.22328	6.63752	0.00000	40.53123	8.04350	58.77274	6.52217	17.58522	7.91713	7.80856	68.21821	22.67072	6.53366	9.47114	37.33603	1105.73874
8.83883	0.40863	4.51984	5.53476	0.00000	12.95629	6.60565	52.32362	6.96955	78.27539	6.69757	5.67815	72.08792	19.78569	6.85158	6.14217	70.92058	1139.97000
5.04977	0.46396	6.55281	6.62547	0.00000	51.39148	7.18045	48.72181	7.11196	-0.29825	7.04342	6.92127	73.67176	4.04282	6.52526		45.65192	1086.79520
9.73626	0.96604	3.24225	5.91114	1.00000	37.16911	8.65711	39.30611	6.37551	10.03478	7.71007	7.38274	84.41163	18.64167	6.15821	5.99648	50.60489	1144.88602
4.90409	0.57401	8.59256	7.56576	1.00000	42.8334	7.78494		7.26141	-80.38297	6.08132	7.93954	68.45558	18.06911	6.34957	9.17543	50.67953	1067.05801
6.98778	0.40222	4.85730	2.61366	1.00000	33.92946	6.98490	50.32196	9.41257	-116.97725	7.45407	7.36170	93.99857	15.77557	7.94916	10.88049	55.00289	1123.16619
5.10073	0.68039	7.76229	9.91054	1.00000	43.86682	7.57710	58.08541	9.03089	-79.2663	6.80398	7.14920	76.16112	34.42153	6.68024	9.17147	47.23987	1158.63225
6.62190	0.49784	5.74696	4.96375	0.00000	-25.54073	7.30902	42.11309	6.62288	152.70493	5.04077	8.52400	67.70780	4.89420	8.01855	5.43120	27.46448	1133.47766
6.04857	1.80701	5.60069	4.58979	1.00000	45.40008	9.20130	44.83126	6.50367	-73.58248	5.01877	9.47944	63.26300	9.88229	8.96600	10.67727	56.49805	1106.82741
7.43396	2.54867	5.61478	5.31365	1.00000	53.83333	9.65883	44.26391	6.44654	-2.98333	6.92594	8.69394	68.14916	12.10436	6.91546	8.04332	48.33980	1067.82468
9.96894	2.86021	4.67682	8.73778	1.00000	38.96372		43.94112	7.58081	-76.99081	7.17853		65.98409	20.88742	7.78770	5.79013	70.69118	1057.51760
7.56705	1.17839	5.61682	3.97387	1.00000	41.8542	8.79678	51.53842	6.99189	-87.66561	7.17135	8.68722	76.34107	29.20341	6.71510	9.69159	44.50837	1083.01705
7.10404	2.68110	4.79730	4.50047	0.00000	43.32393	9.64795	30.72725	5.66747	5.4584	6.80304	9.04064	62.80797	7.85661	7.41605	11.08919	38.51872	1050.41301
6.12459	1.85126	7.29121	9.04678	1.00000	45.51667	9.27091	37.48184	7.21705	4.86667	5.70565	7.48648	55.86337	23.37402	6.38321	8.24035	20.47087	1113.61175
7.78658	1.33962	8.12675	9.33193	1.00000	47.38093	8.83837	24.94806	7.06893	-122.23484	6.54909	7.56060	69.25199	21.97064	6.23826	6.83064	37.74138	1088.81421
4.72784	0.99019	5.07044	5.64802	0.00000	8.79577	8.57553	44.13052	7.05193	-75.69947	7.70553	9.62232	68.73231	23.43313	7.02086	8.95885	58.56327	1072.97845
6.48541	3.04387	3.97037	6.30999	1.00000	39.12074	9.77650	45.49917	5.63743	27.18052	7.72012	8.47073	69.51758	22.41910	7.24089	8.50613	49.93146	1153.00361
5.12029	1.76399	10.30813	9.21036	1.00000	31.76212	9.21906	47.64254	7.64671	-95.63079	7.14318	4.35250	59.36039	27.36274	6.46903	9.65703	39.10726	1152.64680
5.93556	1.28307	3.85920	4.83122	1.00000	35.64889	8.78844	65.21267	7.29792	117.27583	7.46514	9.19201	45.41259	11.04964	8.20162	9.96072	21.08669	1090.49264
9.08239	0.53614	6.91554	6.76211	1.00000	48.25	7.01613	69.65012	7.47486	16.4	7.72020	6.93837	74.23506	14.12677	6.80101	9.65320	39.69566	1164.71123
5.81179	0.55699	5.35733	6.15479	0.00000	40.60538	7.79505	43.07271	8.16246	-73.75513	8.24468	7.94001	50.58493	9.15841	7.21323	8.78952	42.42733	1083.30509
3.82198	0.88061	8.28832	8.62426	1.00000	25.75728	8.35636	51.70156	4.80333	75.37991	8.34262	6.00092	60.70522	28.69406	6.29657	10.31732	44.75726	1113.09058
9.52247	0.49666	8.00355	6.29123	1.00000	12.97389	7.38562	61.23538	6.00468	123.99333	5.75512	8.24908	64.67711	-1.74404	5.92497	9.50071	45.81568	1144.39442
8.36662	0.72071	6.53668	5.26076	1.00000	45.78071	7.95246	47.54097	6.05580	12.84052	6.96099	7.69431	69.60604	14.69191	6.85532	9.59110	33.78568	1104.08827
6.06107	7.89379	3.66565	4.92112	1.00000	16.68911	10.79669	51.25440	6.85650	98.50893	7.26986	10.80406	66.17041	28.22436	6.89156	9.28200	64.64475	1065.76265
6.69971	3.81145	9.70415	8.12910	1.00000	32.61603	10.03854	42.04047	6.83065	44.02488	5.92367	9.05540	63.84365	7.27692	8.22689	8.15781	54.00711	1054.34119
7.56680	1.38553	5.16992	6.39624	0.00000	23.73333	9.03051	66.54629	7.56160	114.68333	6.26808	9.14766	53.64184	-0.75231	7.62349	9.59735	54.96776	1150.86441
8.20356	2.01847	7.52048	5.52455	1.00000	-21.15	9.28102	25.14887	8.09119	46.58333	6.48595	9.31162	67.30885	-0.03765	6.45563	9.05386	41.39569	1050.62559
4.47972	0.37372	9.72316	6.51162	1.00000	-15.21194	5.17886	54.23801	6.06882	-75.11028	7.35747	8.98439	49.26132	28.16582	7.37346	9.27419	53.59700	1154.03094
7.08123	0.98013	7.98428	7.80371	1.00000	34.25807	8.44257	34.63245	8.77806	-88.70464	5.70921	9.40805	66.87211	25.35477	6.73893	6.98692	51.26385	1157.18658
8.96798	0.28567	5.17474	7.72185	0.00000	37.52487	3.87310	56.59694	7.21719	-77.55777	9.08335	4.34413	46.82753	11.96325	6.01055	9.81862	34.37945	1151.77525
4.43619	3.73655	6.04755	5.62408	0.00000	-8.99167	10.04256	66.07963	6.63767	125.21972	8.35195	8.37463	82.48721	8.79859	7.92944	10.86088	30.50730	1108.18838
9.64939	1.09281	7.03525	6.20934	1.00000	-8.66667	8.46883	42.01003	7.01703	-35.71667	6.34293	8.51885	73.58210	28.25991	5.82540	8.06383	47.90975	1083.11181
7.36636	0.21993	8.87802	3.34582	0.00000	37.65639	4.08998	56.31984	7.11228	126.835	7.69274	5.48050	69.04484	12.63336	7.12958	11.80606	52.07827	1164.64443
8.02875	2.20484	5.07292	6.84663	1.00000	7.50251	9.50666	33.12237	6.84422	5.06258	8.27614	10.37130	59.84489	3.08553	5.86873	8.34845	54.09444	1153.89319
6.68329	0.54925	8.43413	4.70903	1.00000	44.73941	7.38205	55.26574	5.60629	-93.12577	6.89153	9.65903	69.16905	13.09436	7.85363	12.77672	52.14871	1179.94172
6.98979	0.95530	7.02449	9.70957	1.00000	16.0438	8.37393	51.42124	7.77407	120.4861	5.60736	7.60340	68.11934	14.81039	7.79948	7.39056	81.70593	1183.79272
10.11418	2.60639	7.27862	5.14835	0.00000	-1.9487	9.61168	60.45521	5.63373	30.4347	5.11917	5.36966	52.37610	30.99367	6.18839	6.14502	58.49414	1076.94108
4.86257	0.62154	10.65254	8.98646	1.00000	41.47892	8.06057	34.08522	6.73658	-87.45476	7.60448	8.99897	58.89644	24.65540	6.05293	10.25061	67.87510	1120.84703
8.15102	1.51068	3.15666	9.13714	0.00000	13.70727	8.89397	35.76357	7.31837	9.15013	5.89387	8.91381	58.68228	29.52483	6.11494	8.73451	53.88633	1092.83246
5.64235	0.36027	8.11518	7.09347	1.00000	-22.53722	6.90992	47.78845	6.34389	-42.98194	8.52804	9.28712	79.54874	7.38317	6.88127	8.08215	45.45988	1056.34104
7.13260	0.89713	5.62164	3.71202	0.00000	28.88162	8.30275	62.99911	6.16337	120.03308	4.98282	9.19705	64.04751	9.64494	5.47740	6.90243	63.70008	1143.78940
6.11633	0.54959	5.48006	4.11478	0.00000	-21.98333	7.69372	28.29776	7.75277	16.91667	8.95027	8.26537	57.69066	19.86522	6.10800	7.14512	47.18655	1143.09922
4.19189	1.87415	7.66585	6.87928	0.00000	43.86682	9.18131	48.58274	7.31197	-79.2663	7.67455	7.20864	64.09679	20.19780	5.89685	8.40544	71.22380	1134.77151
4.94188	1.82673	6.42282	3.85259	0.00000	6.95194	9.16824	49.98071	7.24052	121.96361	7.75573	7.90117	61.36583	4.77591	6.62768	9.90326	74.03852	1155.41416
11.74784	1.16292	5.72691	8.42688	1.00000	4.92675	8.76755	35.16186	7.98360	6.26764	6.92715	8.44755	89.28507	30.05346	7.77147	5.63720	58.29560	1148.80401
9.69680	0.26691	2.79297	9.08352	0.00000	38.38479	6.60642	42.46337	7.77760	-0.76773	7.61027	4.09982	61.12429	-10.73657	7.95497	7.11922	56.72205	1120.61927
5.40457	6.78111	6.16718	6.28908	0.00000	36.65	10.66976	57.71749	8.09795	138.31667	7.54818	9.13987	67.77917	34.66340	7.80433	10.82971	31.78964	1116.80199
6.48986	1.38304	7.00176	7.89413	1.00000	27.76056	8.86669	55.33902	6.80366	-15.58602	6.26403	8.05373	57.32252	16.37925	6.25834	7.41675		1099.81349
7.60873	0.21875	4.37543	6.28363	0.00000	43.83125	4.86965	44.42503	5.77519	5.03586	7.20515	6.82569	72.94360	17.25561	7.07642	8.16956	31.34820	1079.66087
5.32814	0.31380	9.25662	7.95799	1.00000	51.65	6.32688	50.39625	9.18062	-0.2	6.16766	7.51341	69.80732	13.88982	5.64528	8.58003	76.90346	1069.58149
5.13040	1.24499	10.45834	7.25803	1.00000	15.45144	8.80856	37.67433	6.96017	78.14797	7.86842	9.50530	51.07943	24.65868	8.28933	9.61044	62.05510	1162.01550
9.39429	1.22072	4.61586	6.17098	1.00000	50.64336	8.78302	44.37108	7.61897	7.2278	7.73496	8.28253	49.45376	18.15535	7.01462	6.43097	58.92124	1154.06702
6.53270	0.85910	7.58799	6.64006	1.00000	-21.42917	8.22023	61.14913	6.71279	-45.94722	7.19421	9.79080	79.27967	18.06689	5.61963	7.30894	26.96583	1197.80695
7.77454	0.50029		5.86251		45.47885	7.67431	48.37767	5.72126	133.42825	7.63080	8.24040	58.82572	19.73172	7.27088	6.42211	65.51891	1162.98231
9.40688	0.14912	6.18338	6.96387	0.00000	36.64852	5.92949	26.80221	5.83457	51.49621	6.97927	5.04341	67.31601	2.67474	7.09393	8.94645	56.07862	1159.16735
10.85146	1.31735	4.59256	7.89069	1.00000	25.92127	8.68360	53.03779	7.65384	86.79271	7.16277	6.02995	63.89138	39.28259	7.48950	4.05222	44.05324	1083.95147
4.76981	1.14816	8.40795	9.83224	1.00000	12.74409	8.55949	17.86327	6.70841	-8.07257	6.30399	7.57485	61.16185	14.88497	8.00531	9.58645	37.09143	1083.68542
6.32880	0.50173	8.23819	2.81861	1.00000	55.63711	7.36538	52.44628	8.73534	37.38115	6.91550	8.78670	55.69734	3.81760	7.65961	12.70692	43.89993	1096.11612
4.09152	1.71692	9.58814	10.88136	1.00000	38.58894	9.14741	55.53037	7.29898	-89.99038		4.30045	60.22793	21.17002	7.14287	10.73429	69.34880	1171.56372
7.07943	2.38133	5.04284	7.38595	1.00000	39.08367	9.55428	41.44592	6.21572	-84.50855	6.07424	8.38672	64.19676	24.17417	7.65853	8.10062	53.78954	1077.32390
1.01244	0.29507	8.74509	8.23593	1.00000	11.85	5.44841	64.00858	6.87578	38.01667	7.51403	7.84567	37.09376	7.56584	6.13213	12.78868	66.67666	1083.19223
7.83859	0.33948	5.35717	6.11158	0.00000	6.25947	4.75963	65.49848	8.04554	102.05461	5.99901	6.39723	57.07820	-0.29269	8.84979	9.08840	70.61463	1067.16656
7.61481	0.24506	4.43036	4.86432	0.00000	25.67927	6.67497	44.00872	6.47935	-80.31727	7.82642	8.22194	56.36233	19.51112	8.70292	6.55497	46.32841	1196.29489
7.38675	12.57079	7.86464	6.31911	1.00000	10.61285	11.28560	45.05982	6.57203	12.19458	8.61285	10.23184	82.05939	10.48591	7.42753	6.70052	49.09180	1052.78398
4.77557	20.00858	5.90206	6.43520	1.00000	37.51803	11.75025	29.45441	7.41479	15.00913	8.20883	13.08227	70.96888	30.69671	5.96818	9.89939	28.67748	1053.67701
6.34056	0.63172	4.67509	6.45851	0.00000	-1.26753	7.75511	68.98502	7.61913	116.82887	7.64978	8.06259	67.32128	15.74228	7.68822	8.01582	67.24987	1176.92159
8.85807	4.48016	6.04358	7.93610	1.00000	50.20528	10.20645	46.18575	6.16167	19.27498	7.25368	10.65913	55.28493	10.36536	8.40453	8.06372	37.33940	1058.68104
9.72060	2.93483	4.95319	8.66720	1.00000	51.40148	9.72803	37.53350	6.86898	-1.32471	9.03547	8.30154	82.09243	26.18627	8.36667	5.24777	63.13512	1168.48415
4.05094	0.63100	8.69351	7.46877	1.00000	41.50343	7.82033	50.70878	5.55199	-74.01042	6.00405	8.49080	68.81171	21.66796	7.54000	10.09029	55.02857	1144.35313
7.71209	1.05636	6.26488	5.06871	1.00000	25.67927	8.54263	31.04186	6.72220	-80.31727	7.44551	8.11747	72.71569	38.81278	7.68482	8.75144	57.05454	1147.27382
7.27688	0.32695	7.69809	3.90029	0.00000	-13.7804	2.34496	24.77865	7.00236	34.4587	6.57607	7.82220	53.34356	11.62670	6.04645	10.08235	48.92109	1119.68021
5.62906	1.38640	9.28428	8.73059	1.00000	35.6803	8.78906	46.84249	7.52060	51.0193	7.19205		60.39802	14.17987	5.92771	8.98346	42.31659	1159.97345
6.45279	0.60732	8.51829	7.40665	1.00000	17.30858	6.93446	43.39740	8.37395	97.01124	5.80338	10.24077	52.57684	22.45007	5.51209	7.59296	59.21445	1196.12167
8.56956	1.39953	5.01660	5.45757	1.00000	23.73333	8.96610	49.20677	8.31985	114.68333	6.10458	8.03758	58.61350	12.66104	8.37629	7.85350	45.36584	1065.60579
8.17548	0.23013	6.09648	4.69300	0.00000	31.71667	6.64388	46.87957	7.74354	73.38333	6.60244	5.94253	76.50058	14.51581	7.57219	8.02800	41.66974	1157.35164
9.72171	1.62681	4.20348	6.89944	0.00000	36.64852	9.04613	31.85957	7.96091	51.49621	6.85586	4.98138	84.02681	19.80725	7.49894	5.41855	43.83219	1165.78546
8.60763	0.28324	3.74630	7.24428	0.00000	36.61033	4.18676	40.76900	7.54158	-88.31476	6.63731	5.29399	75.32146	7.51918	8.08767	7.83127	40.69171	1193.91308
