SO2	PM2.5	Pb	C2H3NO5	NH3	CH4	PRES	NOx	longitude	latitude	CFCs	CO	H2CO	PAHs	warning	O3	PM10	TEMP
7.41247	5.24095	50.93063	1.04200	7.39938	7.37573	1130.33238	9.03825	112.19028	30.35028	70.27013	6.46284	50.21300	10.20552	1.00000	6.90448	9.18466	30.43264
8.36084	5.96944	62.51874	0.23596	8.19712	5.72908	1183.70538	7.87728	38.2739	46.7055	45.73417	7.60817	57.54977	5.52729	1.00000	7.86351	6.73054	17.34462
6.24775	5.70873	24.18299	0.16228	4.49318	8.15928	1126.88274	10.37399	85.37752	22.10194	20.00041	8.18353	33.75502	7.54034	1.00000	7.14556	6.44687	13.89536
7.26459	7.29124	56.68145	0.22729	6.17058	8.87101	1132.19239	8.90353	127.08472	36.20389	35.21974	7.56870	48.00209	9.60730	1.00000	7.96375	4.00770	29.30865
6.87248	7.45305	50.33633	1.51391	6.49672	6.65098	1087.95391	8.79400	114.33333	-8.43333	66.45346	6.15110	54.86447	8.53756	0.00000	6.33795	9.63740	9.96412
8.18665	9.39087	60.94120	0.61108	5.80570	6.68688	1086.04406	9.43860	13.31783	52.61131	36.62757	6.57701	44.94987	8.07882	0.00000	7.66897	8.59806	8.38623
5.65927	5.55655	32.42089	0.32232	5.20597	7.21346	1120.05395	8.83388	129.96972	33.4425	54.91049	11.13986	43.83903	9.06088	1.00000	7.53464	7.82136	0.79481
8.03820	4.37002	57.14983	0.18735	4.39119	5.46478	1056.86736	5.56185	5.74861	52.71083	48.91227	6.89406	42.26011	9.50051	0.00000	5.47257	5.98699	1.79024
7.70778	4.13499	37.51539	0.17658	3.54132	7.75897	1166.79911	10.21264	117.63083	35.50056	53.45305	8.23317	51.87121	6.66585	1.00000	7.44264	5.89971	9.07468
6.98142	6.79092	66.82897	0.35499	10.74839	8.71385	1129.29708	7.89232	8.61839	49.68369	51.40802	1.05753	56.72161	2.21181	1.00000	7.69101	7.25356	18.67692
5.64977	6.50810	51.83395	0.77268	6.13407	7.17840	1058.03754	8.05256	26.01649	44.43579	49.99340	9.28183	44.29097	9.37806	1.00000	7.89663	8.85711	3.54198
7.52348	9.14969	45.99943	1.04239	9.31857	6.84020	1125.13284	6.94870	16.4	48.25		7.01434	69.75412	2.97296	1.00000	7.31119	9.27362	12.56716
8.60778	8.69365	52.02555	0.67019	4.70334	6.85783	1071.58797	5.89211	-84.62081	42.7392	55.99187	6.60834	64.58106	7.89322	0.00000	6.22355	8.70028	22.30327
6.75841	3.18167	50.91475	1.28280	6.63574	6.24275	1114.04021	9.56629	-44.31389	-19.7625	30.10683	4.29292	47.52580	7.17690	0.00000	6.86473	9.47156	19.48008
7.20907	8.18799	41.99764	2.83996	6.44822	8.22150	1154.95604	6.55459	-93.263	45.0408	23.93035	8.51346	68.04413	9.94541	1.00000	5.31050	10.37692	4.86461
7.22837	8.38414		2.79862	5.42258	8.06440	1093.23916	10.79963	4.92235	7.65649	52.69687	7.50757	44.50663	6.00604	0.00000	7.71853	10.33253	17.75070
8.27746	4.94734	31.77205	0.17440	8.77867	4.89125	1181.04096	9.21995	38.15035	49.41029	64.87278	4.95991	39.51368	6.92553	1.00000	7.67007	4.27619	6.21754
6.52431	6.00661	53.28659	0.19570	8.42635	7.71997	1194.34221	8.49217	39.8302	64.5635	51.62412	5.97615	61.11237	4.45738	1.00000	8.37710	6.28276	26.14771
7.10651	9.39520	56.31541	0.09455	6.35430	7.53010	1161.86717	2.18466	119.58627	23.5654	42.61038	9.33307	74.02031	11.32310	0.00000	7.84144	4.02736	17.49254
8.40159	9.78903	29.35687	0.21999	5.92367	6.78674	1091.10756	6.04670	18.28333	59.33333	42.73579	4.92598	56.59301	9.46971	0.00000	9.56806	6.10072	28.59251
6.59123	5.16354	35.71665	0.23828	4.20380	6.70613	1076.21965	3.38648	27.06365	50.18545	48.50125	5.16617	39.93384	9.36556	1.00000	7.22118	5.22687	11.46296
5.75159	10.46133	50.00309	0.27102	3.94641	6.50701	1120.46916	3.87798	-113.3187	53.51684		5.49140	65.39463	9.38735	0.00000	6.18977	6.89939	-7.93562
8.22242	5.36079	61.46543	1.86578	5.71602	6.57787	1079.58806	7.43011	2.45012	48.90982	31.06170	7.22815	52.91433	9.88696	1.00000	5.33562	9.87511	21.03349
8.03410	9.21418	50.48513	0.61727	5.12869	6.44679	1091.18599	11.14127	-1.32471	51.40148	48.51343	6.08450	48.61262	7.89535	0.00000	5.31343	8.59569	4.41909
7.05046	5.53877	49.52215	0.67538	5.24042	8.10250	1196.26708	9.51919	-79.2663	43.86682	37.04511	8.79605	50.68884	10.10276	1.00000	7.54714	8.53908	34.34091
5.87281	8.10171	74.80029	0.63295	8.26672	8.33549	1142.48698	6.88380	-37.93278	-11.48472	38.33698	10.59077	47.20082	7.55245	1.00000	7.75841	8.67638	11.06799
6.87957	6.56953	57.87397	0.13098	8.32404	7.26341	1144.35174	8.72653	-73.99681	40.94065	49.03240	5.92319	52.61890	7.56847	1.00000	7.23538	5.08508	15.90830
8.08167	5.47195	44.23356	0.27176	6.41534	5.93409	1152.76791	7.46507	6.74549	49.5099	34.28196	4.80833	49.04431	7.27238	0.00000	8.05494	7.28621	6.03520
9.04305	7.63778	59.35859	0.21343	8.17848	8.18629	1158.59991	8.20461	-116.21677	33.7207	49.89878	6.44195	71.60244	5.29875	1.00000	8.56270	5.84511	-0.28312
6.67151	8.28600	66.51260	5.55869	4.52991	6.77209	1090.54513	12.61337	-71.06616	42.4251	42.99833	7.00918	60.70375	5.48391	0.00000	6.07823	11.05071	20.10127
6.51087	4.73174	31.76537	0.27524	7.22265	6.90545	1130.10178	5.68633	-95.30106	32.35126	35.12000	6.95024	65.36577	12.23804	0.00000	8.55267	7.38048	11.69360
7.00719	7.34594	61.10543	0.67829	6.37585	6.08886	1120.06228	8.67769	73	40.93333	54.22581	7.85728	51.87363	9.26165	1.00000	6.86226	8.78571	9.33811
7.53431	9.49542	50.32436	0.35115	5.32039	6.05381	1186.07480	6.77090	-82.4017	23.0072	64.01195	6.20524	50.65132	9.46810	0.00000	5.93571	7.62007	23.89763
7.40444	5.36782	66.81491	0.14340	8.16975	8.53096	1087.58401	8.58064	-87.45476	41.47892	44.93123	6.74342	56.21217	6.95690	1.00000	6.61391	5.94227	13.04884
8.48383	4.89273	54.10113	0.23789	4.82141	9.08744	1177.02115	7.29461	137.5	34.9	61.20325	6.47336	63.03881	6.92668	0.00000	6.57823	6.83784	24.24498
6.14736	6.91813	64.79138	0.85179	5.53758	7.52253	1161.45521	7.28007	76.32756	9.57046	34.74313	9.81109	76.25387	7.48954	1.00000	7.38984	9.04372	26.47291
6.77262	6.62106	63.85389	0.13948	5.75436	7.79647	1108.07873	7.41310	79.5286	29.22254	41.52283	5.80095	50.80848	5.79428	0.00000	4.45101	6.07969	18.38327
6.48339	5.57911	53.13350	0.18090	8.21534	8.15573	1050.14910	9.20174	7.11393	51.08468	22.37663	4.90381	53.13542	7.07743	1.00000	8.48608	4.01200	22.93569
6.57723	6.98635	82.50757	0.18692	8.21289	7.88417	1119.32117	8.47716	-71.10077	18.20854	51.62063	6.83923	67.70668	5.84755	1.00000	5.55667	6.80447	6.80405
5.19614	5.57122	46.64170	0.46140	6.07763	6.56894	1050.51144	9.83434	2.95924	36.76775	35.60780	7.15211	36.08332	9.47244	1.00000	7.16127	8.23580	16.42933
8.87058	5.97315	61.04894	0.18067	7.39676	6.90688	1159.02631	9.77685	-74.26419	4.73245	63.33420	5.07173	62.72485	6.96839	1.00000	6.42802	3.76324	18.99376
7.68813	6.79510	41.99588	1.69445	6.70324	6.13588	1169.60276	7.55963	77.0202	43.41949	67.35594	9.11752	70.89314	9.05734	1.00000	7.19709	9.77983	-2.28571
7.75656	6.17405	43.71032	0.20676	6.61831	7.73737	1192.65476	5.33936	-68.30472	9.91861	71.99536	4.49713	46.32546	8.76452	0.00000	7.30791	5.63692	18.40480
7.16323	5.47661	78.71561	0.53810	5.72325	6.73112	1191.29442	8.54906	103.81667	1.6	36.52211	10.74468	42.58234	10.57848	1.00000	7.21010	8.45374	23.08818
7.63082	7.33645	73.21416	0.18975	5.34200	7.23877	1171.74872	9.53812	51.67462	32.65246	63.05760	7.94704	42.15514	8.57241	1.00000	7.85858	3.68644	13.26747
6.60850	9.87159	49.41024	0.67842	5.63550	6.48436	1152.39203	9.87699	150.99292	-33.75881	28.78507	7.54691	49.80905	6.71936	0.00000	8.00392	8.60159	25.23005
7.74915	8.29643	40.66399	4.62109	7.73246	7.18700	1123.05394	6.22484	24.71204	41.57439	33.15725	6.18150	53.47403	7.65568	1.00000	6.27082	10.85789	33.17963
9.22643	4.43608	41.97189	0.16387	5.13674	7.43796	1134.42841	6.93571	99.89166	15.46063	31.02118	4.87745	53.85580	7.43424	0.00000	5.79880	6.48084	1.37161
6.20258	8.92223	45.46711	0.39305	4.97851	5.39528	1144.61856	5.82614	39.28333	-10.33333	44.00368	4.77710	62.43234	10.78515	0.00000	7.49789	8.03848	16.94570
7.82115	7.41639	39.13789	0.19110	7.12733	5.88874	1176.11656		-82.4017	23.0072	58.51155	8.71459	42.79746	5.68073	1.00000	7.62712	6.33928	17.43383
7.39748	7.50909	18.09844	0.10149	4.87958	6.88050	1184.57012	3.30708	7.2278	50.64336	63.46551	6.74161	59.21413	8.88095	0.00000	7.80534	3.59819	19.39284
8.59061	6.62036	75.99195	0.11429	6.44823	8.73829	1070.81370	5.72527	77.24779	10.58806	56.20053	6.53729	26.74655	9.27585	0.00000	6.61445	5.16400	3.29753
7.25422	7.51796	66.70554	0.85753	6.47476	4.96366	1109.12359	9.50875	9.72749	48.28259	56.67138	7.35394	46.45938	10.95473	1.00000	7.48413	8.93049	-2.70108
7.62285	3.28105	65.09628	0.20879	5.18070	7.55797	1071.87153	6.57034	-68.30472	9.91861	39.15408	3.88214	79.69406	8.45527	0.00000	5.22526	7.18454	3.59831
7.52408	5.86177	60.89737	0.13894	7.95961	7.07801	1162.30226	8.20281	78.27539	12.95629	36.46541	7.60736	49.80640	6.77545	1.00000	5.43360	6.21810	7.27857
7.35867	10.22792	58.08215	0.38229	4.44347	4.66984	1153.87746	6.33898	78.40102	27.9247	73.51364	7.45662	44.12199	7.07422	0.00000	6.90761	7.71024	9.05946
6.61159	5.15562	73.06364	0.75327	10.16954	8.33593	1191.17837	7.18404	13.31783	52.61131	30.83097	7.36410	75.91709	5.57020	1.00000	6.32199	8.81326	4.28289
7.56838	4.15765	60.87155	0.15921	4.70005	7.22922	1109.50655	6.56347	59.4839	58.7002	16.94678	3.72647	64.28896	6.54567	0.00000	7.31114	6.84351	28.57623
8.01550	7.96501	40.49322	0.22156	8.42782	6.96002	1127.57461	8.93237	-52.35558	-14.66463	52.42276	4.88364	49.74533	4.81803	1.00000	8.51887	5.60664	12.89610
7.02893	8.86687	69.28090	0.31123	7.83956	7.40545	1186.85780	7.55872	-122.24064	47.80527	42.39583	7.99452	60.99569	5.61537	1.00000	6.64059	7.35150	23.33811
5.99503	4.54880	39.58178	0.24975	9.20944	6.98760	1188.50075	8.66195	2.31889	35.21222	43.18394	6.48668	33.58573	5.71048	1.00000	8.73109	6.05544	14.87776
7.66148	7.27424	31.26321	0.20666	5.91522	7.51082	1096.57305	4.42697	69.01354	38.55632	49.03974	7.63598	49.11449	9.69683	0.00000	8.00459	5.46687	-5.64370
5.82428	7.42908	65.44784	1.43128	6.55415	6.57649	1113.65617	7.02600	88.18466	22.19303	62.18648	6.63501	28.88965	7.85732	1.00000	8.64437	9.63207	0.56693
7.31103	9.55163	77.51863	0.24375	6.53836	6.38039	1176.66117	9.00155	3.39467	6.45407	39.49023	5.03786	50.54752	8.92983	0.00000	9.00679	7.11945	7.74207
7.58873	4.63731	46.62703	0.39786	7.22057	6.65093	1180.94398	7.05566	68.11759	26.9423	53.26033	3.00054	50.23098	7.98986	0.00000	7.27701	7.93001	
8.05241	6.88782	40.05380	0.29943	8.64512	8.88336	1088.19654	8.43553	-73.95958	40.57788	42.89219	5.75841	58.91157	3.51030	1.00000	6.30851	6.74086	4.59430
8.52415	6.99057	51.15151	5.06414	6.45597	7.71649	1194.25673	10.58193	14.34085	40.87363	52.05865	6.68845	45.95838	9.44852	0.00000	9.25841	10.93554	14.72412
7.25020	7.22078	61.12345	0.10481	7.36443	7.86445	1098.50855	4.27762	125.51176	42.64031	51.93585	5.65754	50.22420	10.29568	0.00000	6.12344	5.58964	27.11239
7.13510	4.93650	55.35009	0.35180	5.99888	8.38422	1197.44862	6.02048	51.49621	36.64852	38.42507	5.32966	55.52684	8.91162	0.00000	7.49492	7.49769	12.19719
6.49707	5.69927	31.18034	0.72833	6.58461	8.24918	1121.60704	9.11731	13.31783	52.61131	48.55122	8.35090	61.12382	9.63192	1.00000	6.34215	8.64404	34.57743
8.29179	8.17091	58.26921	0.66791	5.65862	6.92752	1126.84282	8.41837	137.36215	36.75965	23.57747	6.63029	60.12319	5.61103	1.00000	7.04316	8.57011	12.93145
5.24852	4.45858	49.06367	3.78176	7.74235	7.53577	1053.48397	8.52639	8.55552	40.72586	60.93018	4.25227	52.32036	11.43520	0.00000	7.62337	10.65513	11.91820
8.29321	6.25644	47.83269	0.22242	5.64090	7.42565	1132.11136	6.29286	14.51472	35.89972	10.85146	7.86420	70.52686	8.63696	0.00000	6.30538	6.26759	1.55927
5.88869	6.23471	63.37261	2.46029	6.15177	7.73548	1068.68189	6.76945	33.2525	57.97472	38.40242	7.58216	47.24952	9.68225	1.00000	7.40364	10.19981	13.73795
6.87662	5.25933	23.24323	0.33922	5.57815	8.05316	1127.62455	8.62002	45.36561	41.09246	53.45043	10.67176	52.67546	9.02040	1.00000	6.80441	8.03851	23.13905
7.65911	3.48865	56.88743	0.34671	4.90092	6.79531	1110.91691	7.80041	37.3825	37.05944	76.46801	5.30562	60.51416	7.48935	0.00000	7.09493	7.28945	16.50676
6.78637	5.70909	80.69658	0.31022	4.16405	6.73272	1063.05331	7.66794	-68.3	-54.8	51.75381	10.17347	57.91159	6.97207	1.00000	6.41137	7.86446	0.81681
5.02387	7.25979	50.64050	0.26721	3.35805	6.87752	1161.64446	7.95988	-47.1725	-22.57306	27.61243	8.90270	55.97576	4.96048	1.00000	6.60672	7.08519	7.09725
7.32646	4.17418	37.45232	0.30942	4.83911	6.33937	1144.14341	8.72936	120.57224	15.72892	56.30421	7.91773	40.12143	4.90604	1.00000	7.24246	7.24705	14.97919
6.30486	5.12060	50.81687	0.22044	2.63955	8.14914	1105.22648	8.98800	112.73333	38.40917	39.20258	11.41884	45.68474	6.61397	1.00000	7.15468	6.02136	30.32503
8.51822	4.63791	63.38271	0.16960	7.59600	6.14779	1079.01817	9.00058	4.92235	7.65649	56.97031	7.75287	68.77411	9.71564	1.00000	8.12133	4.38608	18.61770
8.71379	8.87151	66.04855	0.30090	7.38349	7.60285	1059.92580	9.02038	-91.73625	35.25064	56.14799	5.50527	60.91550	9.02596	0.00000	9.82172	7.12698	1.62587
9.51299	6.48155	78.96193	0.15418	5.14701	9.99346	1104.92082	3.98385	6.76111	53.16167	58.84170	6.32265	56.59535	9.37672	0.00000	7.20044	3.97662	17.08467
5.81008	5.03256	50.98600	0.16613	7.64763	7.31991	1078.11155	8.37377	103.81667	1.6	41.90148	7.80450	46.74308	10.27237	1.00000	6.51710	5.17558	12.08310
7.57151	6.90358	60.75411	0.70907	6.53550	7.39535	1097.53268	8.06987	2.08333	48.86667	36.03886	9.56158	55.12570	8.69125	1.00000	9.25026	8.70495	23.94521
6.60528	6.86393	71.47958	0.18938	8.40832	6.54332	1138.59130	7.72100	-76.51552	39.32011	46.77564	7.70850	57.14885	6.80162	1.00000	6.33677	6.69414	10.59876
6.90812	6.82402	86.28184	0.21686	6.15709	8.08411	1181.62492	5.75201	-67.15407	18.42745	44.46116	6.82283	58.37513	8.59878	0.00000	8.77230	5.18510	17.76213
5.57250	6.26269	52.77455		6.83010	6.85039	1174.36223	9.47634	-81.24441	23.15678	35.65014	7.95867	27.28129	8.47907	1.00000	7.92090	8.03562	12.38088
6.64121	5.46372	17.79779	0.29959	9.45515	9.10950	1193.39307	8.27313	-8.2503	37.08819	52.43213	4.67497	62.07086	5.55079	1.00000	7.55972	7.54027	14.78792
6.65209	6.81115	52.26147	1.11076	5.76174	6.14768	1136.73975	7.47370	-62.64102	8.35122	45.51628	6.77970	57.35650	6.59449	0.00000	7.10757	9.26418	17.90858
6.33951	8.88775	45.48504	1.13154	5.03433	7.49938	1115.95222	12.09402	46.04833	51.40944	13.96221	7.22062	38.17739	7.02966	0.00000	7.80469	9.39022	13.09137
8.21933	6.02934	50.96844	0.23214	6.21879	5.89941	1199.05155	6.08283	5.16108	48.77275	33.19480	5.51146	70.66172	8.22083	0.00000	6.57155	5.87328	9.52573
6.73699	8.09261	62.17186	0.79963	7.36426	7.82914	1119.97315	9.56369	13.39954	43.62558	43.59162	5.59214	61.63796	9.89070	0.00000	7.77010	8.91053	10.93871
6.92423	6.73917	49.30408	0.14781	5.95692	8.33934	1052.48920	5.06148	-7.32097	41.1053	37.87499	7.37492	57.01269	9.31670	0.00000	5.69488	5.77941	22.74150
5.33267	6.33967	68.13579	0.75378	5.45634	8.71160	1188.00539	7.81371	-73.97069	40.64621	21.88993	8.59692	59.73070	8.57570	1.00000	6.88813	8.78634	-2.24215
8.15828	6.57715	54.60662	0.13231	7.24957	7.09659	1106.80078	8.15999	29.00974	-24.19436	47.53191	7.57726	67.06061	5.46668	1.00000	5.99277	6.51757	5.60263
8.14324	8.24251	60.75290	1.23389	5.70994	7.35973	1147.72926	8.93445	-95.44744	29.53885	46.52363	6.49722	47.49902	9.61847	0.00000	6.51396	9.46498	7.77137
8.40456	3.36017	44.05463	0.22363	10.57866	8.48979	1173.25545	8.09162	124.84472	10.13361	45.70393	4.98433	40.55809	4.57787	1.00000	7.48083	7.35725	26.88656
7.21455	8.27657	39.56078	0.29954	6.42418	6.89616	1106.65508	9.04008	4.18333	7.6	69.60349	4.14319	55.65718	9.48652	0.00000	6.34152	7.61463	15.15184
7.12600	6.17282	71.72302	0.17460	5.19193	7.45250	1186.17894	7.25353	-89.99038	38.58894	55.33244	7.45872	67.12073	7.30120		6.67318	4.86929	30.50501
7.33252	5.72693	40.83198	0.17380	8.58746	7.50047	1107.09168	9.12623	13.31783	52.61131	59.15118	5.23019	59.17746	5.03020	1.00000	6.97682	4.99894	8.06262
7.67260	6.23408	73.40677	0.12371	6.95655	7.35001	1186.53057	8.95872	9.15214	49.97704	54.17078	5.84125	53.14047	6.53212	1.00000	7.23875	3.20989	7.86794
6.57779	4.64086	41.40072	0.11211	4.80663	7.37499	1186.92678	9.89110	77.24779	10.58806	49.54400	10.14674	34.93628	7.29544	1.00000	8.47178	6.78942	31.77530
7.30682	6.09599	40.04331	0.48867	6.23820	6.82238	1124.92877	9.09162	29.26639	37.58105	63.40872	8.26666	64.05868	9.76827	1.00000	7.91041	8.24297	22.26469
7.96331	5.73198	59.65358	0.29493	7.15628	5.15087	1123.11537	6.31438	-0.76773	38.38479	49.56941	5.32078	60.46721	9.09824	0.00000	7.32570	7.36385	29.43219
4.38729	6.49512	53.53651	0.13237	6.24365	6.37573	1173.50056	9.43044	-85.76942	39.78504	69.44307	6.82182	59.74804	9.21672	1.00000	6.85251	3.00181	-7.33554
6.65468	4.24913	42.68007	0.21709	8.42617	9.63789	1158.54742	10.21610	117.81667	36.81667	44.55939	2.81779	45.12694	4.98493	1.00000	7.95002	2.83202	20.87162
7.94675	7.26212	43.02219	0.20773	3.76975	6.60459	1092.38684	5.73020	45.36561	41.09246	48.63918	7.23264	64.67174	6.04402	0.00000	7.58291	2.26880	11.51741
8.18791	6.47994	61.70770	0.21842	4.29404	7.30496	1095.07813	10.27210	139.6853	35.815	58.62438	9.17697	43.96795	6.33446	1.00000	10.29688	6.33982	21.15359
6.89311	6.20781	61.41091	0.14556	8.49602	7.47560	1084.83817	9.24694	-93.08883	45.16024	57.97742	3.53193	42.05736	6.12747	1.00000	6.33062	4.58097	29.12343
7.39719	6.20084	60.65218	0.77082	4.36952	8.73279	1103.28773	6.60365	-77.55777	37.52487	35.66227	11.75702	64.55145	6.62502	1.00000	7.29659	8.86480	7.53402
	5.23567	37.49068	0.23418	8.03972	7.38998	1074.51212	8.34326	-98.1664	19.32932	75.43442	8.76551	31.60443	5.72926	1.00000	9.10448	6.74723	32.72675
7.86619	8.42090	39.18942	0.14766	6.76813	7.14351	1154.86095	7.86909	-102.36764	31.84568	57.70218	8.89124	50.33423	8.76161	1.00000	6.86572	6.10010	17.78157
7.19402	6.26798	58.20295	0.10229	8.67903	5.94874	1074.41537	8.13506	11.34046	50.72043	48.96348	5.66401	40.52765	6.09684	1.00000	6.51038	6.03850	34.86235
7.95322	5.10278	45.38741	0.27180	9.71614	5.70732	1166.72638	8.28107	129.96972	33.4425	53.21706	5.46084	50.23791	4.08452	1.00000	6.84978	7.12668	15.86045
7.59250	4.32975	38.85350	0.48854	6.55231	8.04354	1061.95160	9.20119	10.78222	36.46917	39.58001	7.51911	50.69098	7.97995	1.00000	7.55336	8.23214	1.78802
7.13630	5.76444	67.97282	0.17458	8.49402	5.97988	1145.33660	7.93345	23.225	43.4125	36.27208	6.78087	68.22165	6.36144	1.00000	7.84811	6.52284	4.13606
6.75291	9.24699	64.32547	1.06439	3.34151	6.28332	1080.46072	8.09833	46.04833	51.40944	44.43278	6.76860	44.59869	6.11952	0.00000	7.68580	9.30168	31.46769
7.90751	4.19343	35.94670	0.29973	6.52144	9.24726	1135.36464	8.04557	1.6	43.11667	39.94645	5.53700	59.44378	8.54178	0.00000	6.49047	7.88151	17.78893
6.48546	4.96925	49.58650	0.36314	10.12472	7.73096	1168.94977	7.80788	133.42825	45.47885	56.73487	5.68256	66.03320	3.81053	1.00000	6.21527	7.85904	19.43485
9.07616	4.90401	47.50213	0.13155	6.51197	7.21970	1129.58548	10.57526	137.36215	36.75965	44.23689	3.43586	50.39926	5.85944	1.00000	7.56937	2.07771	17.49741
7.10258	7.88220	57.92643	0.25608	6.25700	7.51787	1066.52096	4.77822	151.08057	-33.79176	68.59643	4.32365	46.67533	10.62550	0.00000	8.30057	7.23503	28.83269
5.94123	7.53754	63.68608	0.33174	7.42982	7.25345	1122.22998	5.48470	-7.32097	41.1053	56.51995	3.91285	54.36493	9.75526	0.00000	7.12631	7.39712	7.35402
7.07803	6.50551	49.70015	0.25092	4.40611	5.26136	1188.32343	6.71783	10.18003	24.96334	30.87564	5.02773	59.79582	4.69572	0.00000	7.13904	4.63950	31.54175
7.68726	3.13050	61.47977	0.22055	8.33702	8.43032	1076.66134	9.45552	-89.99038	38.58894	41.26852	5.99737	39.74374	9.62516	0.00000	8.92417	3.28110	27.01500
8.37075	5.50257	41.90135	0.32735	6.99615	7.53438	1129.59966	9.71784	1.33467	43.61058	52.93076	5.98634	35.80692	9.12080	1.00000	7.35932	7.83661	18.96879
6.17370	7.97438	59.83086	0.24169	8.67164	8.22386	1091.62440	8.21813	7.973	51.168	39.90819	5.86091	71.52256	4.97638	1.00000	8.00538	6.57033	8.35842
7.94519	5.05104	55.70303	0.12408	8.64880	6.85334	1118.36713	9.01029	0.57856	40.70995	43.81715	4.03847	62.05961	4.06870	1.00000	8.41314	5.23690	25.81592
7.71600	7.39491	60.42958	4.51687	5.24053	8.35158	1151.76541	10.27577	2.31889	35.21222	64.95279	7.32945	65.63432	5.67876	0.00000	7.35060	10.82221	-6.76279
8.53193	6.27571	56.41340	2.48979	6.78972	6.21010	1084.15607	7.92645	8.63333	52.2	38.44522	6.38778	64.93757	8.63591	0.00000	6.36553	10.20168	21.03649
7.86342	4.88945	26.92880	0.15485	8.48442	6.57791	1167.64338	9.51326	18.34717	54.60528	35.17171	4.48328	52.88026	2.73456	1.00000	6.76833	5.54633	22.30946
7.88220	7.16746	76.96139	3.28515	5.69901	5.98174	1139.33609	10.07789	-71.08977	41.9001	59.96367	6.30085	62.79587	8.59792	0.00000	6.65966	10.49727	33.18750
8.20890	8.60371	81.52761		3.97913	6.08766	1068.99120	9.70859	38.01667	-5.41667	29.95420	6.84081	70.44315	6.83635	0.00000	7.18696	9.65778	10.29629
5.95304	4.49671	47.82880	0.08846	8.06990	7.08509	1172.10600	8.95918	3.1631	41.91738	82.09719	5.66499	53.39445	7.55657	1.00000	7.37390	4.05918	16.54403
6.71286	7.01511	75.23808	0.57184	9.63077	8.42777	1139.86178	7.51509	-84.23381	33.54428	39.81655	7.28569	78.12040	5.17443	1.00000	5.10543	8.42346	2.52045
6.20628	4.41501	49.90436	0.18308	4.40847	6.93542	1087.18428	6.64764	-1.06667	53.78333	50.11756	6.15847	52.23927	7.75039	0.00000	8.20217	6.07748	13.52264
7.26353	6.11287	61.82475	1.33835	4.77109	6.10288	1113.87077	6.77772	14.34085	40.87363	66.59884	9.77248	59.14383	8.63742	1.00000	7.03342	9.54473	15.38941
7.13668	5.86082	49.84301	0.13245	8.44151	7.94220	1171.16282	8.91609	-15.6	13.56667	40.19563	4.22202	77.50899	5.26305	1.00000	8.53892	5.06703	5.77338
6.72381	5.28546	46.23222	0.28622	5.94432	7.79314	1143.45855	9.37012	17.4674	50.86079	51.13570	8.80514	58.00303	7.73851	1.00000	7.62185	7.34545	26.52345
9.62114	5.78744	50.15233	0.42299	9.59381	4.29126	1110.43270	7.43507	-77.96389	39.45621	29.38216	7.88954	63.88308	6.26034	1.00000	5.52673	8.09950	16.41864
6.84529	5.43938	64.03728	0.27444	9.11543	8.91922	1097.95765	8.12577	13.31783	52.61131	36.49795	4.99808	75.87974	6.23951	1.00000	7.25898	6.54575	19.66961
	6.67717	23.77074	0.18740	6.81932	6.41297	1058.35961	7.62314	114.51667	33.78333	41.80306	7.98270	62.29502	8.46185	0.00000	5.94230	6.64106	-5.90967
7.47359	6.74703	44.36503	1.76048	4.85025	8.44662	1102.02116	7.39099	116.11768	24.28859	33.18563	9.98674	54.68711	11.01033	1.00000	5.90988	9.85972	10.80296
7.67517	4.89643	60.92514	0.16252	5.21536	6.65141	1197.22146	9.20521	42.7125	11.15583	47.67387	10.50245	52.18953	5.90186	1.00000	8.18657	6.94710	20.71106
7.70600	4.83996	41.58579	0.33826	10.09938	6.47690	1087.72088	7.96806	-119.01677	36.06523	47.97360	5.76161	74.03947	6.41199	1.00000	5.62553	7.27999	12.80760
7.28305	6.88771	61.86272	1.22910	8.37565	7.30174	1098.91909	12.18535	9.5586	54.52156	44.65216	5.07600	54.84547	10.00969	0.00000	7.58878	9.45557	3.78329
7.35083	6.22454	51.38565	0.18089	6.07536	7.03930	1094.00804	4.19431	-47.1725	-22.57306	35.99168	6.09871	51.93299	10.29381	0.00000	7.50215	5.84791	7.32663
8.22280	8.25821	44.40959	1.38242	6.26155	7.22147	1180.30897	7.93047	38.12408	53.77166	48.45601	9.20633	85.51137	8.39464	1.00000	5.77536	9.59690	13.30008
6.39567	7.27004	73.47964	1.58334	10.17812	7.11438	1068.46366	6.86107	12.70038	45.9836	40.15773	5.38997	52.80477	2.28961	1.00000	6.72473	9.71943	30.98065
8.32918	7.94854	47.99516	0.05669	5.26055	7.73142	1100.32651	9.07069	84.13864	22.88783	61.98965	7.77321	35.29973	8.56958	1.00000	6.33919	3.77000	5.91929
7.89034	6.60723	67.49559	0.16810	8.72195	6.04149	1176.70604	9.22461	126.28333	45.35	42.90792	4.31336	42.43977	5.35460	1.00000	5.57566	5.08835	9.37972
6.57178	8.82789	35.76259	0.83690	5.29533	6.87828	1128.06564	10.22504	-77.03116	3.8801	62.89290	6.69756	71.46806	7.49051	0.00000	7.69058	8.89330	9.34569
