latitude	PAHs	warning	O3	C2H3NO5	PRES	TEMP	Pb	CFCs	PM2.5	CH4	H2CO	longitude	NOx	PM10	SO2	NH3	CO
41.75338	8.31149	1.00000	6.37435	3.44885	1141.05359	13.00956	72.78538	74.97809	5.93588	7.32578	56.51553	-86.11084	6.69684	6.81173	5.56103	9.06707	4.05642
36.24624	8.85845	1.00000	6.48601	3.46692	1177.82610	-3.54806	46.74852	69.22896	6.82299	5.73907	42.75573	139.07204	6.32840	6.74639	6.83612	7.53431	3.48827
53.63333	9.89542	0.00000	4.26611	3.32619	1110.34932	23.78288	48.90258	63.48769	6.50716	8.04031	53.76398	9.85	9.12127	7.33223	6.20128	6.22161	9.83551
40.82232	7.32354	1.00000	6.54291	8.34309	1190.20111	16.35393	71.51438	77.71554	6.77472	9.46057	55.49504	-74.15987	7.65012	8.39452	12.69406	6.64837	10.68254
-17.74431	7.25891	0.00000		1.78957	1158.69735	-3.91283	37.96282	64.93694	10.17405	5.92352	100.00000	-48.62789	7.49902	6.52334	8.22288	7.03115	4.22376
-23.85972	8.32060	0.00000	8.65882	2.11658	1132.58005	18.50910	53.96132	66.89037	7.33515	6.61260	39.59151	35.34722	6.34753	6.50560	6.95377	7.21366	7.79004
42.8334	8.49306	1.00000	4.80249	5.28439	1131.62511	0.12027	38.83904	64.16996	4.84562	5.77307	62.04190	-80.38297	7.08050	8.08883	4.57815	7.47056	8.89602
45.4473	5.84914	1.00000	9.25265	3.33527	1133.93532	5.25154	61.15714	72.62379	5.85696	9.37928	37.30305	-73.75335	6.85974	7.36951	9.15145	8.33621	7.82146
51.67822	5.32862	1.00000	8.49428	1.58103	1103.95237	4.58415	37.97895	76.19625	5.59313	7.87191	40.15174	33.9162	7.02207	5.85689	8.43861	7.30590	8.48358
42.52787	4.47058	1.00000	7.82342	25.11631	1111.45399	25.09822	58.52390	63.98790	6.90777	7.95030	58.72660	-70.92866	7.23763	9.85572	8.76430	9.27402	8.83188
-0.71667	7.37946	1.00000	4.62461	4.10109	1067.48808	21.96899	42.42887	81.25686	7.51055	6.23436	85.27492	-48.52333	6.66942	7.85904	6.06329	7.47006	6.50262
-12.91667	8.90078	0.00000	8.11202	2.59123	1105.22135	-1.97419	58.56242	87.19668	8.14930	6.58612	55.31224	-39.25	8.25828	6.73893	8.45111	7.41276	7.41380
54.8421	8.41736	1.00000	7.00721	3.10025	1171.07004	4.25382	41.79386	65.94317	8.45976	7.56613	58.45416	46.5813	6.66874	6.62424	9.45566	5.32342	6.65252
-7.81667	9.13386	0.00000	7.63751	3.42541	1139.41026	18.51442	49.43277	82.76181	9.88777	6.09475	47.46697	112.01667	6.98800	6.93377	10.60566	6.35325	6.96325
50.88506	6.77930	0.00000	7.96628	30.28708	1157.44810	13.98508	46.04917	72.10735	7.64533	6.92380	41.02700	4.07601	7.73579	10.04668	7.13383	6.18124	6.46713
46.08333	7.31537	1.00000	11.29483	6.40825	1172.50345	22.16320	52.23508	73.63508	4.17963	10.47994	26.66671	122.08333	8.34092	8.36560	6.50001	7.76448	4.85788
50.09019	8.03185	1.00000	4.83005	2.19686	1127.15848	19.15220	66.58154	80.93939	5.44182	5.90760	38.25031	8.4493	6.50624	5.07203	4.44753	8.32085	8.90049
21.53889	7.30907	1.00000	11.10919	2.24290	1109.27086	33.81597	56.66723	84.80920	5.35192	10.74579	38.90223	71.57737	9.21697	6.47845	7.94362	7.79462	6.93254
53.63333	7.37419	0.00000	8.03817	3.33613	1199.60001	12.96205	29.36050	70.09879	8.38320	6.05526	47.17479	9.85	8.57869	7.37559	9.00469	4.71434	6.72312
6.15038	6.65276	1.00000	8.86567	5.17273	1160.55521	13.16909	57.42439	77.86777	7.39802	8.63151	32.11490	6.83042	8.64550	7.78490	7.00445	6.62862	9.81473
33.45122	7.24133	0.00000	8.09345	3.09853	1071.35842	21.46467	69.88129	65.71702	10.77668	7.84127	47.72179	-86.99666	6.51790	6.50425	9.77180	9.02407	5.46340
50.09019	5.16307	1.00000	5.47714	2.34398	1173.02024	4.66667	71.27693	71.21471	6.09077	6.36640	27.30476	8.4493	7.71784	7.00216	9.90278	9.18648	9.96362
25.6439	6.09202	1.00000	9.53512	1.84955	1151.30635	6.09862	41.33022	69.84961	6.92596	8.41819	40.48591	77.9129	7.84139	5.88963	6.09296		8.85406
53.19146	10.10036	0.00000	6.35266	3.88095	1182.20639	14.06514	51.13677	89.76135	9.01069	8.43683	67.14663	-2.52398	7.87328	7.27897	5.67254	6.87352	7.94566
55.67938	6.28242	1.00000	8.65328	3.28502	1117.20135	20.50003	71.44391	77.29685	5.07637	8.53096	54.78749	12.53463	6.36507	6.90101	7.96693	7.14556	7.44745
48.52961	8.05690	0.00000	8.06002	5.61959	1134.97246	10.69453	36.32553	74.16961	10.27672	6.93457	76.43527	12.16179	7.39996	8.06333	9.76172	7.69368	6.71423
42.30865	7.32978	0.00000	4.55524	5.84945	1175.15301	27.85892	53.88042	65.47333	8.90887	9.27430	52.53336	-83.48216	8.96483	7.97373	2.18182	8.85665	12.13349
43.32686	9.20599	0.00000	5.77756	6.34558	1160.23541	30.18987	52.89688	77.74820	8.45887	9.56666	36.09142	-2.98884	8.05320	8.03475	3.77759	6.89627	9.02982
58.1908	6.01073	1.00000	8.80172	1.45423	1066.31833	8.59974	56.09771	87.75009	5.18184	8.45761	54.73312	40.17171	7.69635	6.28603	8.33244	5.93040	7.64436
24.96334	8.75946	1.00000	7.68330	2.54784	1167.40985	16.61947	46.26282	66.41154	5.40497	6.04180	59.42582	10.18003	7.59078	6.11427	5.85814	8.42747	4.64380
-4.24444	8.82303	1.00000	6.24414	3.66165	1056.96276	10.09983	55.49103	68.51740	7.10304	6.18137	58.86934	-42.29444	9.56397	6.10025	6.62696	8.10067	5.73324
41.55838	5.84153	1.00000	8.53864	4.65754	1188.37787	21.07590	41.19063	75.56078	5.99418	8.14857	86.41420	-81.56929	6.94791	7.55020	7.42921	6.57481	8.39159
38.13708	8.74224	1.00000	4.21657	4.27909	1097.76890	29.92456	48.66948	74.93529	10.23864	4.38497	42.96087	41.00817	6.50670	7.96341	7.09559	5.89421	2.32411
43.32686	7.94203	1.00000	6.47867	6.56862	1053.28148	14.66981	21.16007	61.71320	4.87749	7.64994	47.65189	-2.98884	7.59357	8.26020	5.34128	7.28001	6.41449
-38.65333	7.69877	1.00000	7.45646	6.68828	1110.10229	11.76717	39.23500	80.91373	6.27959	7.68595	58.24914	178.00417	6.70590	8.39806	6.97834	7.04771	6.12653
54.90083	8.22214	0.00000	8.13396	2.00501	1150.87408	24.89544	43.50845	72.07678	8.74475	6.88870	37.25645	38.07083	8.07336	6.61015	8.50189	7.84690	7.13635
6.45407	5.26774	1.00000	8.60233	3.20572	1145.61982	15.66904	46.58400	71.79842	8.80212	9.54628	55.43770	3.39467	8.72219	7.36479	9.61526	8.18328	10.32164
37.73604	9.34903	0.00000	8.48154	7.83920	1078.32960	6.52353	57.74364	76.86804	6.56715	4.51316	51.62158	-120.93549	6.93831	8.35029	7.51494	8.59335	8.02611
41.84364	7.34505	0.00000	5.89770	3.17754	1127.60202	13.08433	36.62490	67.76118	8.74446	8.37269	59.07083	-87.71255	7.60993	7.25703	5.95752	6.53475	8.93593
45.39402	8.83887	1.00000	7.33145	3.39034	1187.28849	21.74479	34.86233	84.13422	6.69624	7.25284	43.95069	9.29109	7.35871	7.43800	7.56379	6.08637	3.84813
40.92298	12.47765	0.00000	6.59504	2.64664	1166.31207	3.93887	34.61181	89.32650	8.73848	7.47973	41.40216	14.30935	7.68656	6.37751	7.37283	6.92896	6.43168
48.52961	5.93718	0.00000	10.34149	2.59751	1162.16018	0.71079	36.41628	74.90338	9.58546	4.92767	37.12909	12.16179	8.04408	5.67731	6.25392	7.37377	5.65759
53.6052	7.60378	1.00000	6.83161	3.79523	1097.37293	9.87143	55.62471	81.89275	4.91526	7.47811	65.92276	10.03988	8.50376	7.39085	5.67150	9.36746	5.91702
-7.51611	9.22220	1.00000	8.26300	2.48023	1175.81058	28.54459	75.45846	76.83661	4.63469	5.40674	37.70346	109.05389	6.47707	6.97935	6.54944	8.18873	5.38850
5.27247	10.50732	0.00000	7.85167	4.87142	1186.52071	-9.48428	43.65760	69.63293	8.01739	5.47909	55.83850	-3.59625	7.52320	7.50253	9.95883	6.49877	6.97490
51.12794	5.29364	1.00000	9.84680	5.93528	1196.20316	17.84753	52.33754	86.76960	7.82337	8.51700	46.79817	4.21372	7.91895	7.67161	6.12206	5.28643	9.10416
48.77644	8.96207	1.00000	4.70528	2.55405	1114.71694	18.47106	47.63845	78.48137	8.21953	6.31832	74.16990	2.29026	7.08140	6.43660	8.10382	6.99568	3.54154
21.46527	8.48817	0.00000	10.00394	3.07195	1183.17998	8.64032	53.66801	73.83342	7.42259	5.07934	49.66903	83.97573	6.89200	6.32860	7.24584	9.09927	5.11865
4.73245	10.05051	0.00000	7.06388	8.31155	1129.89258	19.84271	48.96996	68.17787	10.28539	7.93095	51.18653	-74.26419	6.71662	8.39219	5.70734	8.73736	9.03336
45.35	4.85199	1.00000	11.04547	4.33810	1197.38387	16.89753	51.53982	85.84164	6.25504	7.81342	39.70042	126.28333	6.49218	7.75496	2.95171	6.77939	6.71724
48.98333	8.64325	1.00000	5.75286	1.16309	1169.86989	22.20216	44.31647	70.95659	6.12710	5.01720	64.37358	2.61667	7.86757	6.24601	4.93207	7.10346	9.13659
48.98994	8.90416	1.00000	4.67689	2.24776	1152.88109	5.21532	50.72828	80.64860	8.60410	5.20652	34.48047	2.1699	5.11345	6.72042	6.67701	6.97092	5.00198
36.24624	5.79373	0.00000	6.34505	4.15422	1059.39724	20.74687	55.20963	71.97258	9.08620	6.12695	25.83261	139.07204	6.97813	7.58928	9.33064	8.43095	10.07827
-32.05251	10.32007	0.00000	6.97622	3.57900	1101.87652	18.83412	50.22565	67.78953	7.98295	6.34819	77.82313	115.88782	7.43527	7.09572	10.25530	7.48578	
50.79205	4.90864	1.00000	9.19403	2.38934	1077.18465	33.39390	40.54003	66.49731	6.84881	7.23761	45.96109	-1.08593	6.80003	6.11789	4.87444	5.45440	8.48287
43.4125	6.89116	0.00000	6.10799	3.92935	1099.65708	3.24567	38.76049	71.29957	8.39956	9.71108	46.36233	23.225	7.14231	7.54948	7.42885	7.09813	8.82096
-25.54073	6.76796	1.00000	7.75864	3.27972	1085.81114	10.93689	58.50043	84.55028	5.48231	9.00688	59.04980	152.70493	5.02657	6.96593	10.84726	6.45565	8.96202
49.07866	5.61446	1.00000	10.52246	4.52330	1180.01257	-0.81404	56.30090	62.43984	5.74705	8.43305	44.58789	30.96755	7.59314	7.67855	5.43332	8.90386	7.43275
61.78491	8.16476	0.00000	6.40867	4.06934	1080.45880	30.54227	42.83523	82.46903	8.88572	6.61932	21.20050	34.34691	6.57835	7.37038	9.38430	7.77237	10.83954
42.8334	6.98385	1.00000	5.59667	3.00306	1077.42295	-9.02551	57.63800	69.31146	5.22965	6.07504	30.27613	-80.38297	5.96542	5.12262	3.98503	7.63275	8.60418
31.39547	8.84962	1.00000	8.04721	4.69599	1072.17321	31.56184	51.04204	71.98172	1.59206	6.77372	32.56594	34.75699	5.41938	7.74328	4.73698	6.85698	6.90884
34.61667	9.37991	1.00000	4.87190	3.03266	1064.63351	10.40793	55.35356	81.45518	5.81192	4.93267	55.22039	135.6	5.42137	6.84827	6.34367	6.23185	6.92077
41.55838	10.86818	0.00000	3.04862	3.49346	1164.35282	12.87399	54.49451	77.60277	7.31176	6.34870	42.27659	-81.56929	7.91938	7.36282	5.55214	6.22418	11.54363
46.75451	7.38741	1.00000	5.97960	5.04202	1168.58262	5.94220	64.93106	69.52309	5.78016	6.90895	39.81884	33.34864	7.94864	7.71922	5.04882	7.05469	6.88377
54.8421	8.03446	1.00000	8.25945	1.10834	1119.84502	16.59743	63.26845	64.53859	4.78307	10.55218	36.70274	46.5813	7.00998	5.60268	12.64162	9.28609	8.16731
55.8736	6.28309	1.00000	8.05420	16.20858	1196.09274	5.26203	74.99410	65.92117	6.33438	8.36724	70.02270	85.4265	8.83972	9.32255	9.84385	7.29805	10.18357
31.92923	8.49456	1.00000	6.75537	2.38620	1199.00979	16.80510	43.10555	72.79630	8.97581	9.23956	53.46110	34.86563	8.60575	6.49061	4.48338	8.45901	8.94809
-2.13404	10.13104	0.00000	5.91363	2.51667	1170.84069	21.44034	50.33351	83.53124	9.20613	7.46456	77.39297	-79.59415	7.23882	6.08075	4.89582	8.22641	9.72074
33.44872	8.82326	1.00000	4.07532	4.98076	1177.42217	11.15678	60.26366	80.27894	7.65413	4.68505	56.11196	-86.78777	7.41712	7.96393	6.83815	8.49179	4.87166
53.5942	9.55238	1.00000	5.59264	3.32207	1127.45353	3.41654	34.46385	66.94101	7.84666	5.89782	33.95213	25.8191	5.03619	7.35572	7.79635	7.69426	4.90465
13.8196	7.09768	0.00000	9.07096	1.58930	1091.13693	16.19819	42.53525	62.47491	9.78167	5.96219	64.02713	100.04427	9.35641	5.44125	8.57373	7.51909	5.70720
-1.63333	8.70175	1.00000	9.02917	2.82403	1162.81050	23.93359	38.83140	73.17956	8.04929	6.09790	51.00714	13.58357	7.35544	6.97664	8.11806	5.91404	5.22444
-25.54073	8.58930	0.00000	8.53975	10.80219	1139.13800	22.11064	53.11372	52.20470	10.16802	5.73463	49.94994	152.70493	7.82707	8.83308	10.13632	8.35929	5.54574
-4.24444	9.74646	0.00000	8.45655	5.98514	1167.18438	28.15501	47.03019	73.97913	8.22681	6.77183	52.64749	-42.29444	6.50960	8.06829	9.35118	8.23383	5.27777
4.92675	9.30160	0.00000	7.84828	3.90915	1132.48938	5.25615	59.75889	60.55704	10.59317	7.64792	37.99545	6.26764	6.65641	7.02722	10.21100	6.65604	7.06246
34.95303	7.51503	0.00000	7.08968	2.24735	1177.68185	4.51931	50.72929	81.56686	11.19725	6.85051	70.18618	-120.43572	6.92854	6.88437	10.16369	7.02052	8.74125
35.50056	7.92484	0.00000	8.34450	3.28330	1066.93685	17.49207	51.51507	80.80032	8.44183	6.74474	41.58014	117.63083	8.55781	7.27024	8.01065	5.13976	7.10698
42.67164	4.74125	0.00000	8.27641	10.46960	1184.34261	1.49109	61.48414	71.13477	10.10790	5.22928	53.29848	14.01481	6.58886	8.83369	8.52860	8.94530	7.88690
44.99012	7.94159	0.00000	9.30451	10.79980	1127.56104	10.47242	62.93959	75.92952	8.14059	5.13861	57.70804	-123.02621	6.33440	8.94527	6.72099	7.05590	8.70073
35.25064	6.84334	1.00000	9.89683	10.04344	1192.17756	10.42587	60.48399	63.32609	7.97285	8.63487	35.24897	-91.73625	6.69338	8.94099	5.39543	8.41898	10.29001
32.17629	9.08007	1.00000	6.60340	2.25228	1062.05675	24.16869	53.36164	79.02741	6.16742	4.87977	37.58930	75.06583	7.25938	6.23689	5.38912	6.41651	6.37490
37.73604	10.76686	1.00000	9.36261	2.68611	1147.05130	11.70968	36.74570	83.58330	5.24227	6.08116	56.15704	-120.93549	8.01220	7.31868	7.55134	8.58975	2.99531
47.76232	7.01434	0.00000	6.78783	4.19008	1185.38309	-0.67331	57.46902	77.95293	7.92890	10.81164	61.03588	-122.2054	6.37426	7.80896	6.76034	6.36409	6.39364
27.09978	9.57808	1.00000	9.54903	6.72734	1185.04857	17.83018	54.55206	77.15907	2.31121	7.23705		-82.45426	7.43427	8.19939	5.50792	7.87779	4.75794
51.40944	8.10991	0.00000	8.34156	2.59872	1064.51742	28.38803	20.20847	69.48359	7.67530	5.49195	44.12235	46.04833	8.90208	6.82406	8.22726	5.96844	6.53651
36.24624	8.98091	0.00000	5.41232	2.23459	1055.42208	22.32138	45.34496	63.55571	8.10296	8.55500	46.22441	139.07204	7.30028	6.72181	5.18655	7.49233	9.89178
24.96334	8.87541	1.00000	6.49708	3.28880	1196.37121	5.88915	46.02790	70.13502	5.94612	6.92763	58.50213	10.18003	8.27645	7.05457	7.70673	7.71601	5.86145
26.11527	8.61839	0.00000	5.58267	1.98052	1079.65150	23.12016	28.99277	72.87579	5.76727	6.27690	68.93555	86.59509	7.74459	5.92933	5.64038	6.44947	8.61172
64.5635	7.03292	1.00000	7.12523	3.62095	1150.74076	33.83159	72.44198	61.13465	7.02996	8.58176	71.27733	39.8302	7.75430	7.12929	10.10827	5.30441	10.67637
34.77453	9.85183	1.00000	5.18884	1.99911	1126.55532	40.04910	70.64081	86.54951	7.50941	4.73197	32.32030	-96.67834	7.15186	6.61297	6.78167	7.08620	5.93602
29.22254	9.13790	1.00000	5.13718	2.87257	1190.87207	19.38463	30.22204	78.12311	6.48483	5.42395	62.75442	79.5286	8.11526	7.12256	5.97378	7.66514	7.53752
41.84364	8.06303	0.00000	11.86049	8.27096	1132.99870	12.00270	30.42405	70.51454	6.61418	4.44005	44.22715	-87.71255	8.43985	8.52367	4.62439	6.68662	3.23107
40.53123	6.22198	0.00000	10.71207	3.04971	1079.14572	6.37821	55.76597	63.07930	9.31881	4.40547	63.24418	17.58522	6.76905	6.33065	6.71325	6.88806	5.66872
23.29549	8.86248	1.00000	7.24431	6.78582	1087.58234	26.28416	70.39274	74.94171	5.68889	6.38861	20.47078	113.82465	7.71674	8.28472	6.71069	8.13652	7.93780
-33.59217	5.29150	1.00000	6.99478	6.02802	1061.35979	27.56271	37.22371	70.17503	8.62408	6.41516	70.88002	-70.6996	7.63091	8.28296	6.68875	6.64737	12.22733
-4.24444	9.54786	0.00000	10.12483	3.81733	1151.12224	21.96650	46.41871	70.84305	6.06402	4.53641	58.97832	-42.29444	9.22224	7.20297	6.23771	7.18675	5.83382
11.84962	9.51290	1.00000	5.82479	6.87657	1134.10707	15.91111	64.93574	79.06293	7.22959	4.99004	54.80933	-86.19903	8.56021	8.22079	7.06278	6.57718	5.42983
18.65297	7.11702	1.00000	8.78061	3.82755	1159.69301	8.55335	76.20715	75.21083	8.40677	9.29861	25.00201	-72.09391	8.70257	7.25718	8.78815	6.92519	11.70809
30.76468	10.54772	0.00000	7.36734	3.50112	1195.25446	22.79651	23.59524	75.30306	7.83371	5.97206	56.31100	74.12286	8.69114	7.21044	10.69465	7.57708	5.19560
-25.42778	8.73760	1.00000	4.56909	0.88108	1098.22614	10.37516	70.94971	73.08908	6.41008	5.71656	65.15152	-49.27306	7.27866	5.23121	5.42137	7.17284	5.90122
19.8173	6.12628	1.00000	8.41809	7.25740	1134.94134	20.01945	73.10148	64.80664	8.18193	8.07074	55.55242	-97.35992	7.18580	8.21258	7.06413	6.92720	10.96058
41.14676	8.19297	1.00000	10.93809	2.93726	1199.33185	21.33411	56.71765	54.49116	4.80632	10.14536	45.88291	-73.49484	8.41667	7.13155	6.49106	7.22733	6.57617
55.1904	9.95631	0.00000	5.67751	3.61827	1156.35337	28.18557	37.43834	86.93172	8.64930	8.00165	66.73144	30.2049	6.79671	7.47434	5.56067	6.82760	8.75566
30.5427	8.82100	0.00000	8.08887	1.53982	1154.45317	13.02515	47.60863	86.04844	10.68847	7.26654	52.81804	-97.54667	8.43292	7.01632	9.88739	6.81629	6.69372
-21.44236	9.95983	1.00000	6.31980	3.13222	1069.40763	16.69956	54.90186	75.00982	3.83256	5.97147	50.18118	27.46153	7.02311	6.30741	5.66212	6.24824	8.29504
51.62907	5.66171	1.00000	6.67216	3.78264	1078.11160	5.98982	60.07234	73.43462	6.25986	7.42641	61.48280	-0.74934	6.70970	7.10367	9.60536	7.50597	9.92255
42	8.62982	1.00000	5.06007	5.77813	1065.41916	19.82147	73.19412	75.36117	8.06623	6.26636	32.36045	21.32778	8.15759	7.94583	5.82188	7.18999	7.63008
36.76639	10.03096	1.00000	6.83285	2.86817	1184.29289	16.28319	49.48251	77.20286	5.86325	5.87501	71.93275	3.47717	7.08052	6.66784	6.82680	7.79498	6.09015
33.41012	7.83014	1.00000	7.09353	6.23940	1124.20634	20.73662	52.89415	77.62060	3.00126	5.64550	42.85530	-91.06177	8.09210	8.09798	2.98275	7.41906	8.77613
53.5942	9.18707	1.00000	4.37776	9.83523	1152.01555	9.80366	35.12163	79.10925	5.91800	4.87966	71.59302	25.8191	8.85733	8.84620	5.10176	7.94663	6.50464
14.66	8.58811	1.00000	4.46873	2.77162	1057.78477	14.28239	37.13308	56.01489	5.94586	4.85115	67.20487	120.56528	9.43916	7.39403	4.58238	6.18494	7.91436
50.76306	8.66340	1.00000	8.19025	11.46820	1149.93617	9.92273	73.16528	71.05924	6.24439	5.50341	56.88583	-1.29772	9.06351	8.93813	6.72150	7.61790	5.47030
59.33333	6.03524	1.00000	9.05745	3.02963	1136.87322	15.18052	27.80511	72.01492	7.05428	8.46580	49.60123	18.28333	6.66830	7.15044	8.48537	6.35665	10.59441
33.42585	8.31882	0.00000	7.75594	4.04907	1053.09285	16.85504	38.98273	75.41061	9.39826	9.68011	39.52250	-6.00137	7.49339	7.55158	6.94307	6.01136	6.18150
-37.32167	4.87105	1.00000	8.40616	3.37498	1060.21808	5.62695	45.57219	71.08136	9.07162	8.52762	38.89897	-59.13316	6.84295	7.04987	8.04377	9.12740	10.82280
41.63976	5.75118	0.00000	8.67964	2.57865	1151.53190	6.81227	73.47105	80.19278	10.83052	6.51819	43.35408	2.35739	9.91081	6.50302	8.83139	7.24042	6.98500
15.45144	6.58969	1.00000	9.25341	3.39949	1164.98560	19.03689	52.85405	83.46173	6.86105	10.34896	58.65870	78.14797	6.76427	7.10340	9.10153	8.52935	7.63236
45.44868	6.65080	1.00000	10.06689	7.43643	1179.69621	15.70445	40.20229	62.82289	3.50862	9.33575	47.76102	-73.81669	7.74677	8.44223	8.79131	7.47577	6.43750
39.96097	9.10973	1.00000	6.39969	5.16541	1095.63482	14.10409	35.43581	70.13236	4.55482	5.19031	45.70450	-75.60804	5.67114	7.42094	5.83658	5.96055	8.02496
51.35084	8.15009	0.00000	7.25861	2.80366	1065.37019	20.83078	32.04139	76.36326	8.39214	7.15178	65.68718	-1.99421	6.13009	7.04997	9.36011	7.99831	8.06602
55.75556	9.01040	1.00000	5.98118	2.87346	1147.88213	16.62930	50.70125	79.39533	4.66052	4.88987	40.42481	60.70278	7.79772	6.79164	6.16780	6.86151	7.93474
40.2737	7.82167	0.00000	6.49284	5.90406	1054.72231	16.48808	54.22086	68.10690	9.44715	7.41113	35.13214	-76.88442	6.54654	8.14730	6.60934	6.68443	8.71410
25.87972	4.94597	1.00000	5.35029	2.96086	1097.51675	8.77053	64.87115	69.18623	9.38107	5.71900	70.91528	-97.50417	7.57250	7.00019	9.07123	6.67008	14.76752
52.86147	8.85768	1.00000	7.19487	2.21910	1086.31900	3.09081	53.01992	79.32406	4.78431	5.66675	71.55775	9.5926	7.00820	6.51633	5.59946	7.20343	5.09530
50.23019	10.43784	0.00000	8.83989	3.64908	1089.90938	18.71994	42.26967	75.87801	11.34945	9.94254	52.98091	8.77155	7.70475	7.56586	1.14034	6.68041	6.38257
-37.32167	2.87941	1.00000	4.20283	3.35080	1050.17624	-0.11727	62.69263	75.08613	7.66494	4.32372	64.99011	-59.13316	5.35486	6.41629	10.53219	8.33674	13.08824
-37.32167	4.60394	1.00000	5.82559	4.02646	1176.67702	13.37740	58.40844	64.72103	6.10863	6.58122	69.82868	-59.13316	6.27204	7.23686	10.00548	7.73122	9.81106
40.87329	6.06749	0.00000	5.36761	4.45756	1059.55816	-3.67591	38.53141	75.72673	7.67974	9.67448	58.04414	14.43865	5.83603	7.15054	9.10875	6.91487	9.03337
16.06213	8.91093	1.00000	7.82452	4.27838	1150.04035	11.37175	57.63439	77.06323	3.98771	6.41524	52.40731	76.0586	8.66024	6.94729	5.35604	7.24678	8.49587
9.82564	6.65858	0.00000	7.66636	3.17091	1175.01889	13.30742	55.63228	68.98228	11.50676	8.28661	22.71553	78.25795	8.51696	6.90807	9.39646	5.79299	5.91828
26.91756	8.42135	1.00000	6.40101	1.75471	1102.41360	14.99463	53.83308	72.52792	5.14469	6.52836	47.94616	-82.07842	8.42690	6.90748	4.96056	6.44948	7.25364
-7.81667	7.07158	0.00000	10.26082	7.20273	1195.50892	21.03126	60.81881	89.05840	8.66980	3.03686	31.49380	112.01667	7.58105	8.45898	7.91544	8.48726	4.59611
41.15612	8.83568	0.00000	5.45446	7.35408	1135.01034	5.95952	30.26935	71.86399	8.92524	6.48373	50.45046	1.10687	7.45177	8.50458	6.94814	9.20880	9.90139
54.39304	7.64991	0.00000	6.05925	3.51483	1179.80194	10.60987	60.67525	59.29654	7.88396	6.91677	49.12220	53.26023	6.52134	6.80094	6.79118	8.26743	5.90365
57.97472	7.30201	1.00000	3.55729	6.56708	1068.69981	7.93126	60.46438	69.79110	6.24366	3.75292	52.46765	33.2525	7.57132	8.36003	4.29716	7.58592	8.72039
23.29549	12.47783	0.00000	5.27185	2.26387	1189.26354	12.49550	56.01751	78.28812	8.27720	6.63788	62.20161	113.82465	6.77735		5.28145	7.28718	8.37721
36.08497	7.76247	0.00000	8.48265	3.25725	1149.56088	7.72599	56.56838	69.83655	10.20275	11.05411	46.71712	9.37082	7.12809	6.87938	5.43452	6.98856	5.76761
52.53048	8.94067	1.00000	6.09943	9.73783	1091.60014	7.23263	67.04999	67.44129	3.98357	5.71708	51.69630	13.29371	6.69106	8.69705	3.98824	6.81701	6.63105
33.98154	10.92135	0.00000		7.02370	1193.67896	10.98280	63.81577	81.45742	8.42132	7.47816	30.27436	-81.23621	5.43193	8.21301	10.39526	5.14782	8.26252
43.50891	9.19955	0.00000	8.40535	1.88690	1165.46400	7.80197	52.98592	82.75236	6.81903	5.22604	54.59903	16.43915	7.91181	5.96791	7.62303	8.73531	6.70644
-27.4338	9.55347	0.00000	5.84353	10.25691	1159.71674	21.19915	63.60563	93.55008	9.31991	7.12676	58.37387	-65.61427	7.89157	8.83623	6.60300	7.04917	8.97839
16.68911	8.03882	1.00000	4.69622	3.34887	1090.48796	17.54319	38.82771	74.05848		6.63711	65.26967	98.50893	8.19538	6.84537	5.61627	7.19334	7.41962
8.79577	11.10584		5.67199	3.79836	1054.57381	16.94261	73.58324	77.60671	9.75815	7.77083	52.81499	-75.69947	8.48174	7.65356	3.01842	7.25433	8.72469
4.2475	6.31791	1.00000	8.58170	18.66001	1079.25832	16.26735	46.64365	68.05393	4.86798	7.99988	26.07563	9.00472	7.55169	9.58207	8.15860	7.02051	7.95048
55.67938	6.78850	0.00000	6.44440	5.62584	1053.82428	18.65149	83.78684	74.54307	10.01966	8.44416	84.38771	12.53463	7.40504	8.20410	4.12437	8.23556	9.82956
-3.20333	4.27969	1.00000	5.58122	2.84677	1159.16120	8.64551	64.93895	86.82173	7.17697	7.11944	51.04701	-52.20639	7.36013	6.65571	11.42342	5.08125	10.77218
38.55632	7.19902	1.00000	9.72922	7.93351	1139.86494	15.17122	47.81233	77.18502	6.05928	9.50207	43.57870	69.01354	7.28239	8.52849	9.02681	6.60183	9.59349
14.62578	7.02205	1.00000	11.98353	2.59340	1144.26237	13.98217	40.44359	66.54585	5.63839	11.12171	68.22125	121.12251	5.73654	5.67389	8.09191	7.84137	6.93246
48.35693	9.91538	0.00000	5.86614	2.40651	1117.05266	8.72532	57.12226	71.38400	8.94396	9.01803	47.14976	10.98461	7.33809	7.28666	4.00902	8.43933	8.61189
45.78071	11.11455	0.00000	8.35128	3.78270	1104.52162	21.65061	57.45539	84.83213	6.97659	5.93429	55.77700	12.84052	4.60022	7.22731	9.09535	9.28639	5.03645
-10.91722	6.04778	1.00000	7.47699	1.41123	1115.49710	32.32205	52.04748	74.48828	5.12395	8.65220	70.43358	-37.65	6.93987	6.67446	11.66800	6.85246	8.88076
19.8173	8.78067	0.00000	5.75158	1.63733	1160.08801	24.49878	43.72755	77.76290	8.16828	9.24450	55.56486	-97.35992	7.48636	5.54036	5.47488	6.14238	8.55035
