latitude	O3	Pb	PM2.5	NOx	PAHs	CFCs	TEMP	H2CO	NH3	longitude	warning	PRES	CO	SO2	PM10	C2H3NO5	CH4
37.73222	5.51581	36.74137	7.73569	8.18879	3.89864	46.06909	8.12373	36.75726	6.60111	115.70111	1.00000	1057.66603	8.16961	6.04308	8.74182	11.47597	7.81687
42.58342	6.38255	35.70579	2.98401	6.51513	9.06349	43.05287	17.82418	45.46298	10.31409	-71.8023	1.00000	1155.57587	7.13536	6.83676	5.09467	1.58249	6.20023
40.64621	10.83820	17.68926	7.40842	6.21327	3.40532	38.51980	5.53331	40.49929	6.35637	-73.97069	0.00000	1107.01679	7.94127	8.20056	6.89963	4.28896	6.50420
37.73222	9.06739	51.65404	10.10165	6.80834	5.60641	70.80558	32.47611	42.42349	5.83050	115.70111	0.00000	1192.12717	7.37833	7.93546	6.62976	2.60092	7.36588
-26.22861	8.14515	45.35667	6.94395	7.90764	6.75321	43.27114	21.29391	63.48578	4.52905	-52.67056	0.00000	1142.23562	6.64549	6.71039	7.37459	4.40105	6.73520
39.72943	6.01102	52.43564	7.34940	6.69586	10.63138	52.49954	24.55891	64.27207	11.36208	-104.83192	1.00000	1070.03105	8.34043	6.90030	7.40227	5.63958	6.73727
11.84962	5.35777	38.38436	6.59325	6.34231	9.52293	46.60106	18.34137	53.74788	10.59271	-86.19903	1.00000	1198.37547	7.74523	5.24199	6.13739	2.39480	9.41929
-24.19436	7.38191	65.38449	8.11433	7.79444	8.87589	68.30842	6.40151	53.09638	4.15248	29.00974	0.00000	1096.03658	7.14502	6.72595	7.26154	3.87344	8.35558
-13.7804	6.81760	55.70371	9.98653	6.45819	4.89432	55.53291	14.78021	62.38349	5.59096	34.4587	1.00000	1083.12125	7.00244	13.50780	8.17133	6.46922	15.35612
51.168	11.30979	62.90966	6.01962	7.69546	5.23063	68.17917	13.14646	56.63985	3.87304	7.973	0.00000	1157.89293	6.38427	6.37659	7.92852	6.43834	6.55022
38.96372	4.64312	38.22399	9.83093	8.54259	5.98000	49.48174	7.41353	31.75343	7.19956	-76.99081	0.00000	1185.04729	6.23047	9.54960	7.20166	4.54896	4.94662
25.6439	5.31695	58.13143	5.25115	7.76870	4.71773		10.40123	45.29409	8.24211	77.9129	0.00000	1148.59428	6.07010	9.98507	6.41254	4.23116	6.99238
51.65333	5.99135	39.34522	9.89634	7.99013	6.68891	51.80118	18.63668	48.35575	5.95731	5.2875	1.00000	1193.42059	5.58104	6.02782	6.99843	3.13409	10.44939
26.2649	4.13730	62.04318	11.36762	6.85218	6.12276	47.96398	-9.09921	51.02198	6.73399	81.54855	1.00000	1094.57207	7.12802	4.10981	8.30208	9.27911	8.93071
6.03333	7.31274	49.80380	7.04351	7.95115	6.77118	58.33005	-3.42381	60.92607	6.08165	37.55	1.00000	1059.71340	7.63006	4.66536	8.20237	6.99178	5.86796
43.86682	5.54804	67.71668	5.21862	6.25602	13.55277	60.43892	6.80234	50.69129	12.41061	-79.2663	1.00000	1075.21169	5.12699	9.90351	5.89707	1.83170	6.03821
10.98778	7.65679	64.71154	9.35465	8.29064	4.90338	49.00175	10.48265	32.89287	5.00453	-74.95472	0.00000	1138.80404	7.83869	8.50165	9.19677	18.55735	5.66812
35.74788	7.29625	49.68452	8.09055	7.52210	4.78406	56.96009	20.65383	70.93229	5.53174	-95.36969	0.00000	1192.08626	6.84916	8.12035	8.54777	10.39140	6.63769
52.4581	8.38228	49.96642	11.03063	6.93176	5.50814	58.25470	23.63237	46.57372	7.27916	13.28702	0.00000	1198.54012	8.65945	9.98173	6.63231	3.43320	9.23133
11.12018	7.04511	38.31113	5.02327	6.64569	6.82233	75.99719	-3.18723	51.22870	7.47872	76.11996	1.00000	1193.08816	7.69928	4.92018	8.30564	8.75572	5.47312
11.12018	7.80600	52.51073	5.43524	7.44327	5.81571	50.83376	25.90278	55.69613	5.07930	76.11996	0.00000	1116.67340	9.45067	8.36462	7.99294	5.34601	6.79877
52.41667	9.80095	63.49806	5.72399	8.74505	6.58194	37.37494	8.90953	43.20670	5.94769	0.75	0.00000	1155.22620	7.71506	7.32363	5.86176	2.24383	7.34468
-17.83333	7.14655	66.07556	6.54603	6.52720	3.99592	40.48035	3.65543	42.63287	8.26210	48.41667	1.00000	1056.86903	6.55553	6.08355	8.77007	13.20285	7.69351
5.30383	5.87782	56.45577	10.18816	7.29388	4.98790	76.95167	28.15048	59.97145	7.13291	-1.98956	1.00000	1155.40622	7.79649	6.00204	5.60891	1.54819	9.65282
9.58126	5.96439	30.85891	7.94906	7.90825	4.03863	58.67090	19.95338	56.43209	6.31246	8.2926	1.00000	1198.10771	7.05845	4.06190	7.81990	6.75780	6.88098
-13.7804	7.19790	62.86877		6.94475	7.61036	42.10288	25.25961	39.03062	8.50343	34.4587	1.00000	1127.07478	5.10907	5.42116	8.31229	7.77649	5.84314
36.06523	5.93889	36.17702	9.57287	8.47275	6.72708	50.25587	1.90234	35.83744	5.89938	-119.01677	1.00000	1119.99876	7.59440	3.97312	7.11260	2.80637	7.97936
58.63667	7.46165	47.71727	7.41532	8.08533	8.02094	66.84423	27.66386	33.81181	7.94096	59.80222	1.00000	1119.45958	9.72732	4.98667	8.30339	8.65344	7.73543
61.72744	4.58442	40.04985	11.01781	6.22686	5.35994	43.78665	1.23894	72.73053	6.24209	17.10558	1.00000	1111.72276	5.74658	6.97310	7.70492	6.75193	11.18579
49.03685	10.49905	51.42181	9.80774	7.33654	6.72553	44.25670	1.05703	65.69870	4.07149	8.70745	0.00000	1159.95933	9.56252	7.50966	5.97705	3.35816	8.98191
35.95664	5.88803	55.62369	8.99523	7.69766	7.07591	38.25915	14.92946	64.56304	5.27848	36.7138	1.00000	1120.39462	7.04742	7.26186	7.91932	7.04509	9.12003
-17.74431	7.61336	34.92138	8.26524	5.69526	5.88313	35.68641	3.85949	68.03806	5.87429	-48.62789	0.00000	1146.04685	7.05729	8.89517	6.77243	3.43273	6.11458
48.79325	6.17813	27.75109	8.88655	6.48630	4.98508	45.33957	28.18943	36.53807	6.90970	2.29275	1.00000	1140.90511	5.95811	7.09224	7.00437	4.26032	10.20997
33.37526	7.19527	49.44227	7.22902	6.63782	7.80216	64.42214	-0.71610	57.90294	8.36915	74.3092	1.00000	1158.17918	6.81411	4.59542	7.26274	3.81117	6.60629
38.10558	5.73226	68.22300	6.52068	8.23872	6.39981	70.43413	7.68479	28.47049	7.55559	-1.86343	1.00000	1166.53235	8.05659	4.33144	6.66356	2.59376	5.27210
36.20389	5.64395	36.26371	9.57754	7.11838	11.15322	49.13449	-1.33333	48.38701	9.98145	127.08472	1.00000	1134.58050	8.38117	7.16272	7.99278	5.80916	4.20592
25.80565	6.58006	69.28448	6.67469	6.99363	6.06631	63.09350	19.37118	57.88247	6.85568	68.49143	0.00000	1075.17922	7.56914	8.25074	6.60935	5.18982	7.22149
-4.83	4.19717	65.63519	3.94652	7.63522	10.19315	64.39580	-15.55843	62.76027	10.27108	29.65806	1.00000	1054.64819	6.88588	7.32655	8.92152	13.22897	8.16894
43.1122	5.53538	50.97279	8.82099	7.77951	6.92717	42.32454	16.39219	55.09664	6.22083	12.38878	1.00000	1194.35382	7.48264	5.15173	8.59339	9.72450	6.46828
51.168	7.29775	39.52669	7.59669	5.70540	6.59045	55.92507	19.88408	25.45156	8.11488	7.973	0.00000	1057.96433	6.88485	8.20578	7.30331	4.26758	7.86519
50.82709	7.69983	69.10329	7.49087	9.07396	6.82916	50.03646	14.53638	26.46370	7.28770	6.9747	0.00000	1181.66395	7.50359	6.20395	6.83836	4.26527	5.11541
41.55815	5.84017	64.39071	10.63781	7.27564	4.60875	61.46641	24.59629	49.89523	4.24437	-73.0515	0.00000	1089.45529	8.15016	10.40886	8.38660	9.95807	4.21786
36.27462	11.74491	56.34202	10.81357	6.72942	4.28496	47.31328	19.19578	28.21202	5.61663	4.85668	0.00000	1097.91066	7.78155	9.36290	6.75472	3.35082	10.39011
-25.42944	3.28465	30.67723	5.84057	8.77934	7.15060	59.32754	8.46440	49.36340	9.08427	-50.00639	0.00000	1081.01044	6.94105	9.24881	7.80158	5.26060	7.16133
52.31333	7.97586	44.24085	9.50215	9.51017	6.34346	68.56674	13.73681	64.84750	5.92809	6.92917	0.00000	1061.33267	7.28783	8.66410	7.66164	4.81969	8.60777
37.65639	6.91159	44.97095	8.53384	6.48826	5.24634	59.41996	7.67578	56.31439	6.55553	126.835	1.00000	1067.03783	5.46619	8.06784	9.14917	16.54211	10.45697
-25.54073	6.47108	37.83188	7.28050	6.43706	7.01991	60.22407	22.00290	48.72764	6.79982	152.70493	1.00000	1164.05924	8.29833	4.74080	5.76096	2.27822	5.50292
18.87813	7.94498	51.40407	7.62855	6.58137	7.63484	63.74273	6.93885	58.38872	5.36204	72.93924	1.00000	1092.76661	8.24602	6.32832	6.86208	2.54162	7.90743
-25.42944	6.10903	44.73936	8.93698	7.58414	6.85077	55.34223	2.13045	44.11697	7.22703	-50.00639	1.00000	1123.23711	7.10832	4.20131	7.23318	3.75157	7.42863
40.5576	5.85004	55.64944	10.54678	9.64909	5.25279	75.37502	-5.21420	41.35638	6.28754	-74.28459	1.00000	1170.01104	6.73424	8.23925	5.96355	3.23133	12.20319
37.65639	7.66460	62.08584	7.66319	9.32149	6.45738	61.45963	16.92237	44.40907	6.73942	126.835	1.00000	1170.45367	8.14587	3.62097	7.50317	5.00734	6.18718
48.06919	6.48746	51.24173	6.81912	8.45811	4.49016	49.76155	13.97165	31.16632	6.20519	11.37703	1.00000	1134.48968	7.74601	6.01233	7.03899	3.70962	6.26473
8.56697	5.83915	33.01986	4.95328	6.82838	10.13201	57.49502	18.58310	64.33238	11.68859	123.33471	1.00000	1178.40897	7.41065	6.51675	7.21859	4.10394	7.39549
49.13645	7.89825	34.24324	9.13394	7.83061	3.93333	23.53975	27.99292	43.56582	4.62464	8.91229	0.00000	1139.96892	7.47692	10.03359	7.18811	2.97742	5.07367
11.84962	5.71730	50.27196	8.96627	8.14815	5.50465	46.59698	27.41850	51.40498	5.43000	-86.19903	1.00000	1127.82455	7.31593	6.04050	8.05298	7.47238	8.74237
44.92934	4.64736	61.04054	3.95706	8.59460	8.20980	50.73377	13.43056	36.40303	7.08201	37.99117	1.00000	1177.00226	7.08588	7.79824	7.38825	5.18706	4.26243
56.11281	9.57300	34.42865	8.08790	6.02184	5.95028	60.87861	24.51937	41.73757	7.71335	69.49015	0.00000	1103.98955	8.43208	8.04547	7.95249	7.06181	8.58170
37.65639	7.78811	51.63173	10.19169	7.64140	4.22891	58.71029	23.89399	49.57744	4.62641	126.835	0.00000	1094.81493	6.14026	8.90878	8.52996	10.52679	5.08615
22.75218	6.79126	61.65010	7.90853	7.63049	6.37577	53.95343	24.89036	37.53762	5.06051	72.68533	0.00000	1117.24225	8.16543	6.66487	6.31489	3.31888	7.43345
47.48444	10.82306	26.84782	6.61776	6.83868	4.69380	68.75893	13.80176	39.58468	5.10350	36.25361	0.00000	1103.55595	8.74909	10.36692	9.23821	17.94132	9.54878
51.78771	5.49553	33.52290	10.07496	7.19280	9.38573	72.51583	5.73163	30.98324	6.22232	56.36091	1.00000	1052.43133	7.22557	4.44451		2.46976	8.60086
41.84364	6.82616	48.60462	4.82534	6.29417	12.25121	50.20416	18.50420	56.46075	13.13024	-87.71255	1.00000	1193.07738	6.27448	8.54358	7.17312	3.52683	6.16841
53.14657	9.99026	43.13788	8.49722	5.77870	5.52199	67.01067	18.09981	65.79858	6.63319	140.72287	0.00000	1187.28158	7.34052	9.14709	8.79347	12.15231	9.46336
52.2	7.43844	52.37637	4.24917	7.28723	4.86709	51.67708	-4.40850	59.04324	7.11126	8.63333	0.00000	1065.70389	5.82368	8.10029	8.30201	9.28056	5.81528
33.98154	6.13892	41.58246	8.07003	7.21569	9.32337	54.22214	3.32673	59.99072	7.15327	-81.23621	1.00000	1124.23194	7.21169	6.42871	9.18983	19.30342	6.79635
53.95278	5.61729	56.15923	10.10734	5.99846	8.24171	55.84849	27.03235	77.75322	6.20286	32.86389	1.00000	1152.16803	8.29190	3.95352	8.21917	7.32488	7.89099
40.65995	9.21227	55.50769	10.10698	7.99463	7.71315	62.50287	3.73275	50.21973	2.70100	-111.99633	0.00000	1112.08755	7.07310	5.88487	7.14106	3.81894	7.57578
34.63915	5.55299	33.84401	6.36514	8.20986	10.17484		16.43513	48.10371	10.97262	-120.45794	1.00000	1165.66758	8.63117	6.97517	9.01557	14.70873	5.32825
41.09246	4.15248	76.96251	11.96511	7.67969	10.15216	55.83939	11.86783	51.17313	3.13274	45.36561	1.00000	1051.17090	7.10494	6.03404	6.78618	2.32788	10.73466
38.10558	5.70325	49.51857	5.68282	7.92686	9.86941	61.78902	2.45808	48.67512	8.38215	-1.86343	1.00000	1091.13353	5.36125	8.36161	8.58661	10.71831	4.08232
36.20829	4.31234	47.95250	8.91155	6.11049	5.19893	58.38354	24.86297	10.51680	7.00501	-115.98391	1.00000	1089.99426	9.81242	5.23024	9.40298	19.81241	7.53239
36.64852	5.86364	45.43390	9.51709	8.91732	4.47322	79.33829	9.39021	45.85349	7.42503	51.49621	1.00000	1114.19579	6.63453	5.72645	8.20926	7.68292	8.95954
6.46346	3.76448	58.46034	7.64983	7.53900	7.82874	69.40260	13.04991	30.89416	6.55709	-2.31938	0.00000	1087.47028	6.71580	7.54328	8.24193	6.43563	7.12615
7.62789	10.24546	44.88085	8.75013	7.54100	4.47959	60.50061	13.18431	51.80343	8.13128	4.74161	0.00000	1078.57760	6.85194	10.36277	7.39490	4.89006	10.52194
40.56754	7.48079	47.36007	8.88364	5.69436	8.15855	49.35565	8.88227	23.60990	7.83017	-89.64066	1.00000	1056.96644	7.96274	4.17335	7.64202	5.90767	7.99302
48.43174	7.15483	71.22584	2.45832	8.59960	7.78183	85.51740	14.49604	57.52105	9.57670	17.8031	1.00000	1186.05869	7.64510	6.03481	9.68593	28.55662	8.80373
36.72544	6.64757	40.15571	7.98250	7.88452	7.18235	58.01000	4.02691	46.46387	8.16508	3.55665	1.00000	1139.66307	6.90201	2.68372		3.37680	8.79127
36.20389	10.21317	51.99380	5.93791	7.33905	5.41041	46.02734	11.50897		4.75113	127.08472	0.00000	1189.20535	6.07791	6.18984	9.02187	14.39592	5.80878
46.7055	4.76163	67.84802	6.82965	6.95891	11.04307	64.34685	28.55327	40.45715	10.51763	38.2739	1.00000	1109.09625	5.76898	7.49680	5.92194	1.85909	6.33349
-20.88231	5.80785	51.84021	9.41207	6.93744	7.07239	43.98567	29.78653	51.89634	6.44835	55.4504	1.00000	1102.63187	8.00868	5.87101	6.39070	2.87012	9.37513
37.30553	6.78008	27.23730	6.96361	8.23924	10.27551	64.04236	23.55809	67.16511	10.85875	120.82747	1.00000	1069.51473	6.71889	6.45730	9.97941	36.15544	6.32976
2.2139	6.71213	30.06534	6.60705	6.05205	6.32027		10.47070	38.29164	5.44290	102.3278	1.00000	1097.25055	6.33631	5.94163	9.02141	15.59459	7.05376
37.05944	7.28333	36.25158	8.32675	7.14958	9.48497	52.72964	23.13454	35.44246	9.34714	37.3825	1.00000	1138.78787	7.97936	5.69500	7.51745	3.84366	6.07501
-10.33333	6.09753	52.81077	8.63369	7.16066	5.58843	32.06480	11.37509	34.70106	6.02360	39.28333	0.00000	1073.52471	7.03729	9.54512	8.06844	7.14825	5.71359
11.12018	5.63324	37.73340	7.44492	5.60242	7.53222	46.80572	8.48410	70.05755	6.89325	76.11996	1.00000	1061.11196	6.39636	5.01168	6.16110	2.40629	5.65281
32.87533	7.25923	45.52357	7.57202	6.28092	5.34247	72.48136	13.78654	39.03358	6.55791	71.57118	1.00000	1074.86447	8.74231	4.95618	7.14941	4.99756	7.66892
45.53929	6.65844	38.51089	5.75058	7.66843	5.89403	60.06370	19.43082	41.46342	7.19583	-122.38731	0.00000	1071.99283	7.77773	6.83358	7.22346	3.54208	5.11295
12.04161	7.18782	47.31718	11.03280	8.09585	4.66445	52.73171	14.05655	47.46769	4.99770	75.35927	0.00000	1091.29057	7.93146	8.56263	5.85503	2.96837	4.81668
1.6561	6.12193	40.76940	5.71074	7.53094	9.63169	39.78958	13.96956	55.15106	8.04212	103.6032	1.00000	1191.64508	8.60388	7.98043	5.59378	2.77790	3.41115
40.70995	8.15145	49.15911	7.89521	6.92772	5.69601	48.12400	17.70407	66.41395	3.58375	0.57856	0.00000	1158.06271	8.63613	9.44128	9.35987	20.09424	6.35584
58.63667	4.17914	45.38436	7.80814	8.41611	14.03120	57.85408	24.43601	60.89355	12.06145	59.80222	1.00000	1147.58759	7.51780	10.28377	9.27117	18.47107	3.80115
15.58552	5.40517	65.51899	5.89140	7.41208	8.72894	70.68988	16.08523	52.19869	8.54112	102.42587	1.00000	1190.48083	6.99053	6.40160	9.05261	16.41782	5.74474
33.42585		68.48019	8.84174	8.23548	5.21837	48.59919	11.27604	49.35504	6.98846	-6.00137	1.00000	1052.26712	6.53910	5.54486	8.18533	8.30876	7.94997
53.37596	7.40333	72.23206	6.30278	6.76967	5.74312	70.08514	3.20573	28.85322	6.90030	51.3452	1.00000	1132.72368	9.14953	3.84454	6.29964	4.20561	5.31261
35.21222	10.09673	41.79042	8.55814	8.13563	5.68674	52.09936	4.63355	56.49994	5.58502	2.31889	0.00000	1114.13506	6.02026	8.69100	6.65615	3.31137	9.49651
40.70995	8.40159	76.06896	9.19616	6.39545	6.30916	56.83943	19.75828	35.44299	7.09639	0.57856		1050.15800	7.78907	7.45579	7.90450	5.42026	6.90578
30.35028	5.74381	34.53298	6.11471	6.30827	10.13856	49.13188	-5.48960	42.16443	11.71131	112.19028	1.00000	1083.65135	8.55708	6.17660	8.99366	14.47608	6.44547
25.80565	7.01860	41.06177	8.36002	8.28442	4.94304	52.85566	8.51572	64.04748	5.45449	68.49143	1.00000	1074.99297	6.99978	5.98432	8.51519	9.97224	9.68368
52.2	5.85141	41.69106	8.63707	6.19088	8.39435	54.22845	17.09651	64.17615	4.97697	8.63333	1.00000	1154.08793	7.25321	7.09476	6.02780	1.72682	8.18997
27.55898	7.09055	72.26347	5.31930	7.98392	6.81399	70.11262	31.67832	36.32960	9.11291	68.21204	0.00000	1152.03297	6.15437	7.34136	8.02729	7.15488	6.60310
53.00974	7.86248	44.93347	10.38727	8.37475	6.68034	52.30021	19.13440	43.36899	6.96803	-3.05814	0.00000	1146.01424	7.44171	8.99714	7.21127	5.23560	9.35689
14.64056	6.84231	58.21106	7.16523	7.74303	5.91604	70.15240	28.83043	43.42965	6.40449	104.64992	0.00000	1114.14452	8.33500	4.59338	8.07635	5.81723	6.88533
49.07866	6.50793	57.16862	4.95773	6.64998	6.07359	57.52290	10.49055	43.62430	7.67997	30.96755	1.00000	1104.12878	7.54825	3.70460	7.99589	6.15747	7.21385
41.6764	7.17568	55.77448	9.60144	8.10419	5.46068	41.88318	33.17319	50.06752	6.37227	-91.58045	0.00000	1123.33876	7.17293	7.73903	8.07036	7.94888	5.90729
31.92923	6.04972	48.94307	8.96882	6.68685	6.98277	43.19436	16.10897	67.72571	6.78054	34.86563	1.00000	1163.08146	7.91359	5.75429	5.67680	1.77898	8.40241
11.84962	8.74241	53.47633	9.37478	7.81964	7.46679	42.30060	3.70324	53.01176	4.08800	-86.19903	0.00000	1136.03667	7.37850	6.55983	7.71257	4.70181	7.70604
-21.98333	6.95145	71.32441	4.10861	7.06369	8.90558	67.87975	9.03544	41.20989	10.56218	16.91667	1.00000	1192.95332	7.21993	5.78302	7.76970	6.79558	8.56994
42.58342	3.77738	50.27537	5.35900	6.83221	10.24280	32.97029	7.04187	54.16371	10.88213	-71.8023	1.00000	1081.54300	9.08547	6.96512	8.23856	7.10894	7.24324
41.27194	5.59124	53.30111	9.19710	7.71686	5.91943	77.14771	28.60249	34.40887	7.13633	123.17306	1.00000	1126.28021	9.64344	7.20307	6.53803	3.95491	9.19730
41.27621	7.46272	46.86329	6.86107	8.93586	6.16352	71.80165	19.79271	40.50829	7.30783	-72.86843	1.00000	1056.89356	8.08764	3.70383	7.77271	5.34575	6.38575
36.06386	5.33761	48.24382	9.00258	9.14883	6.77430	47.45293	38.10226	21.58472	4.85316	4.62744	0.00000	1197.78957	7.52841	10.10506	8.05389	7.90606	5.42723
58.7002	6.01142	61.63826	4.60355	5.74486	5.62346	41.88147	6.80603	31.86305	4.39467	59.4839	1.00000	1138.94531	6.80518	5.28969	6.86922	4.06888	6.45507
-8.76194	5.85196	57.60743	8.60094	8.40967	5.08741	52.13156	16.89146	70.01227	7.76330	-63.90389	1.00000	1192.15928	7.33641	4.56734	6.85435	1.13231	7.86387
60.02427	5.84411	45.61202	9.92397	6.01106	5.10454	64.61082	16.72063	57.83301	5.73444	30.28491	0.00000	1116.37843	5.43647	9.15498	8.03751	7.09907	5.14587
50.56149	8.28427	47.71737	7.85705	7.58216	6.71714	51.42281	10.87747	65.86800	5.77286	4.69889	0.00000	1085.91240	6.59089	7.56889	7.00795	2.20304	7.91487
37.65181	7.25577	36.49699	6.27623	8.91893	8.07957	55.15086	18.45841	51.29969	8.30824	120.33063	1.00000	1160.67298	6.85446	5.42246	7.54649	4.82577	6.42550
55.54028	6.90861	58.96043		7.13748	5.47153	59.30176	18.24145	51.93444	7.06264	89.20083	1.00000	1063.05602	7.35840	3.57600	5.38292	2.07994	6.43122
42.30865	6.70619	38.27457	6.61334	8.56711	5.94921	41.68247	4.11540	47.16707	7.60215	-83.48216	1.00000	1061.34917	8.74104	3.72414	6.93106	2.63299	4.39271
36.91023	5.62808	66.58016	10.77965	6.64994	6.03470	43.81430	33.88085	46.16931	7.33184	-121.75689	0.00000	1165.12302	6.38397	8.53288	6.20382	5.08602	4.82027
42.8334	6.45046	68.47529	7.92549	5.87427	3.58751	63.72167	4.96002	36.23252	7.69749	-80.38297	1.00000	1170.40370	6.44742	8.09762	8.07875	6.80271	10.47647
42.8139	10.33217	54.14512	8.41567	8.70290	6.85425	59.46515	25.33130		5.18052	-1.64295	0.00000	1142.68585	7.79954	7.49556	7.73469	4.56292	8.98405
31.78336	6.95020	21.11015	5.66882	8.22119	7.28560	65.98621	13.37032	46.07840	9.22212	35.23388	1.00000	1170.54297	6.98716	3.94341	8.19195	8.13859	8.19712
42.24113	7.78013	52.85044	5.02349	7.52291	6.77608	58.97996	16.12655	22.59000	8.26597	-88.3162	1.00000	1106.05279	7.92381	4.11606	7.74305	5.55881	8.34932
37.30553	6.40147	36.32897	5.49998	7.76133	8.34687	54.05504	24.51490	33.88867	8.42152	120.82747	0.00000	1097.14933	7.41223	6.14141	6.83555	2.42405	4.93668
41.54566	9.33490	54.98384	9.46241	6.26589	3.82317	54.90551	-9.35541	54.60991	7.40037	-71.29144	0.00000	1186.91267	6.81304	10.61474	7.04059	3.84219	8.41797
-2.68333	6.68562	40.53470	5.45299	8.08887	9.45582	57.95812	24.81408	47.41538	11.30511	33	1.00000	1053.88301	4.94609	5.93695	8.96871	15.21448	6.98422
3.7278	6.23892	62.29289	7.93349	7.65863	10.65764	62.78660	16.25974	62.03246	8.89051	98.6738	1.00000	1054.95731	6.14218	7.63016	7.66645	4.39449	6.69485
37.65639	6.67051	39.94273	8.74605	7.14994	4.75552	37.51916	7.15301	70.26777	5.54771	126.835	1.00000	1096.55674	6.94211	5.87900	8.71095	9.89877	9.86632
41.66394	6.70948	63.27399	8.88607	8.34036	6.20482	47.47124	25.82018	67.75719	7.46984	-83.55521	0.00000	1125.15247	4.91363	9.22851	5.47004	2.93709	5.56345
52.57583	6.04245	50.04334	6.41365	6.87150	8.23257	64.52225	22.24429	56.16049	5.89707	6.61944	1.00000	1086.08569	8.99959	6.63686	6.95730	3.52664	4.47962
-3.20333	5.48657	46.97116	8.48429	5.66565	6.14925	38.64392	25.83792	77.45658	7.38544	-52.20639	0.00000	1124.21280	7.81832	9.50837	6.85192	3.08911	5.67039
-3.5403	2.86374	56.50080	9.18612	5.73127	6.19322	44.79386	10.22321	54.49595	6.65036	118.9707	0.00000	1125.85147	7.16468	11.45572	8.30134	8.11920	4.51588
43.16547	5.14622	54.69958	8.35842	8.07170	5.03460	53.50850	1.51282	37.57913	6.03737	-77.70066	1.00000	1119.06591	7.07096	4.89006	8.64390	10.52995	8.58325
40.93121	5.35304	46.87719	6.83205	7.14908	9.44133	61.59789	19.45218	46.76909	9.76803	-73.89875	1.00000	1065.75828	7.02727	5.69928	8.36870	9.46342	6.45491
41.20485	4.69521	35.59652	6.71467	8.48566	7.50368	45.05245	9.05433	49.84267	8.06616	-8.33147	0.00000	1081.70620	8.48222	7.64401	6.99145	3.34725	7.53475
11.84962	8.19162	48.62249	7.64322	7.83917	7.17643		22.71900	59.03496	6.81755	-86.19903	0.00000	1084.98271	8.41635	8.30700	7.42979	5.80994	9.41974
44.98901	7.07168	51.20402	5.97364	6.83374	11.10584	60.24169	6.42106	50.62168	9.88388	38.94324	1.00000	1123.54705	6.85192	8.11905	6.80337	3.63036	6.57982
20.14298	7.44136	56.61085	4.01191	7.91285	5.20796	50.72121	-2.46986	44.37626	6.76936	-77.43532	1.00000	1118.11261	6.90066	3.50630	7.82077	5.94840	5.72507
37.73222	5.03588	27.35521	4.69610	6.27224	12.35220	75.67426	22.20961	38.19451	11.52668	115.70111	1.00000	1059.40637	7.02603	9.84385	6.80863	2.87947	5.28784
17.06542	8.80520	43.78094	8.29659	6.63026	6.28846	66.13427	9.14847	40.16696	5.30574	-96.72365	0.00000	1104.62848	8.15334	5.77210	6.13012	2.77194	7.58022
10.20898	6.54445	41.23406	7.43329	9.68587	6.32139	52.16855	19.51567	47.22406	6.77525	123.758	0.00000	1140.55878	7.62588	7.68943	10.18505	44.12806	7.14442
31.82539	7.46364	69.50738	7.39198	8.45800	7.53860		19.82461	58.51693	4.75011	72.54064	0.00000	1073.80831	7.56431	5.01396	8.07902	6.70281	5.19134
32.05971	9.22535	54.63171	12.63186	7.01661	8.06612	64.33718	11.38445	35.75560	4.02611	34.8732	0.00000	1104.02160	5.92531	8.31658	7.19102	4.28244	11.37206
32.61603	6.06854	36.95559	8.70339	7.01047	7.47764	59.13100	11.84674	8.57325	5.63749	44.02488	1.00000	1149.87146	7.25718	4.08998	8.40293	8.90882	7.59057
-21.42917	5.78267	65.97490	6.92698	8.83590	6.95340	47.15285	13.88930	55.92533	5.84043	-45.94722	0.00000	1135.57206	7.28370	6.62378	6.12481	2.13999	8.01841
20.88953	6.07941	37.63994	8.63647	6.63431	4.87850	43.10370	-0.44957	53.58111	6.00761	-156.47432	0.00000	1130.59258	8.27741	9.11270	8.52052	10.07496	5.83027
55.1904	11.35759	48.54560	9.86129	8.32246	6.64720	79.55395	20.48440	54.08555	5.37059	30.2049	0.00000	1149.55457	6.74391	8.15735	6.79336		10.09466
42.50729	6.70217	22.71878	9.43296	7.87333	8.40152	46.51423	16.13042	43.14875	7.55809	1.53414	1.00000	1184.91587	6.96322	5.03683	7.04871	4.32775	4.23787
52.14	5.42751	33.09330	7.94578	8.01745	7.09894	43.86811	35.87309	65.53626	6.93786	5.58472	0.00000	1178.74248	6.01608	9.12978	8.37311	7.69878	6.28365
14.53767	6.66300	62.95629	4.63809	7.77274	5.52331	59.20001	24.09265	53.64647	7.37799	46.83187	1.00000	1181.43469	5.51100	3.81316	5.74260	1.12277	5.82676
37.05944	10.05431	28.49514	9.91041	7.33030	7.54848	44.78269	14.71318	53.37865	5.51195	37.3825	0.00000	1155.21862	7.96206	8.73395	7.10806	4.26408	11.03652
45.69558	6.76719	56.65360	7.83261	8.71754	8.90201	48.17724	10.92815	67.18845	9.62525	4.7934	1.00000	1147.99116	7.09804	4.63678	7.13719	3.70459	7.91692
27.55898	9.44439	68.66248	7.53684	6.66343	6.58250	25.23718	24.54672	60.98277	5.74310	68.21204	1.00000	1134.74132	6.22122	6.63846	7.89471	5.10843	7.43364
