PAHs	NOx	Pb	warning	latitude	SO2	CH4	CFCs	PM10	longitude	NH3	C2H3NO5	O3	CO	PRES	PM2.5	H2CO	TEMP
9.18213	9.07041	41.39579	1.00000	1.6561	9.96245	9.68997	79.43507	7.56265	103.6032	7.05328	1.73234	10.53151	9.40492	1162.19230	9.82266	52.39978	10.65312
8.58957	7.54023	37.64659	0.00000	35.85	9.41711	8.21030	87.62466	6.43262	117.7	9.69107	0.94561	7.13714	11.35555	1160.90878	13.55211	49.94245	1.33335
10.14300	9.40106	49.81098	1.00000	53.95278	7.82772	9.92828	80.19539	7.28088	32.86389	7.35073	1.32085	9.48016	10.05291	1191.68920	9.97833	69.78971	2.02585
9.77671	9.04064	43.69879	0.00000	28.90054	9.32165	8.18692	70.47318	6.71097	-81.26367	6.18300	0.84899	9.14770	9.29816	1190.75121	11.49238	68.87350	34.61843
8.00302	8.59524	73.53191	1.00000	45.44868	7.84938	9.83711	85.88678	6.99770	-73.81669	11.46694	1.65355	9.80160	5.97577	1120.96587	9.82697	56.01738	13.99082
7.32094	8.00196	62.02794	1.00000	-19.65	7.70766	9.15175	69.99278	8.50021	47.31667	6.46407	3.33289	7.42397	11.08286	1088.72695	12.32175	32.75695	13.46964
8.60042	8.00807	34.49682	0.00000	6.25947	9.53357	6.49405	62.36816	6.80844	102.05461	8.31393	0.59916	8.52512	9.50128	1064.92768	11.13943	45.82642	20.79733
7.48011	8.83968	49.44254	1.00000	61.72744	8.27894	8.99889	74.59908	7.07479	17.10558	10.58975	1.31147	9.38395	6.57498	1127.84711	8.08416	64.54115	16.04599
9.69601	10.04596	43.77728	1.00000	10.66668	6.98684	8.61859	76.69915	7.04916	-61.51889	7.51384	1.15652	10.42841	10.21970	1148.98351	9.52952	43.32703	18.02711
9.18291	8.30789	51.52364	1.00000	36.61033	10.12217	11.60893	72.07986	6.48025	-88.31476	8.96150	1.15768	10.56473	8.93051	1119.53167	5.46009	51.74094	-3.20400
7.52456	8.99900	51.69719	0.00000	36.64852	8.13977	7.68911	79.47116	7.67852	51.49621	8.20888	1.87930	10.17134	11.59422	1168.14582	8.82715	51.68847	3.87190
9.45538	8.60904	43.22711	0.00000	17.30858	7.87401	5.84678		7.47165	97.01124	7.58151	1.67325	7.11801	9.72981	1122.77658	9.51762	16.58713	29.05032
8.01936	6.67507	51.66186	0.00000	42.7	8.98087	5.51884	68.72515	5.92732	27.25	5.84831	0.69324	9.73215	9.87883	1167.76090	11.03483	65.73444	0.51810
7.95460	9.88016	54.65270	1.00000	40.82232	9.44874	7.64270	61.87483	6.64966	-74.15987	8.07584	0.94437	11.54460	9.89266	1143.45449	9.53654	54.83562	23.12535
7.72590	8.15184	65.67570	1.00000	19.64745	9.38538		74.18152	6.28015	-102.04897	10.39615	0.82081	11.00090	8.62492	1097.66261	9.18385	42.17040	3.47216
8.00826	10.08478	33.44961	0.00000	-4.26613	9.19220	8.01700	68.68822	7.75146	15.28318	7.21009	1.48082	10.16262	8.93731	1106.02942	8.84830	44.72183	16.47588
9.35893	8.92094	66.37675	1.00000	49.5099	8.56880	12.45954	83.99437	5.87162	6.74549	9.80508	0.48562	11.15447	7.91994	1107.61956	8.97021	52.94215	3.00253
9.50705	9.37697	47.88000	1.00000	0.49113	7.56091	7.52815	78.99057	7.05508	29.47306	10.97234	1.00249	10.48976	6.16009	1148.93439	7.87928	70.38476	12.11873
8.86251	8.23205	56.07887	0.00000	-19.65	7.81575	5.98045	73.37854	7.96942	47.31667	7.30929	2.06531	10.81121	9.69435	1191.52424	9.52617	62.06764	26.10246
8.87731	7.71223	52.92140	0.00000	35.50056	8.58088	6.44097	80.87133	7.08841	117.63083	7.32395	1.29665	9.22800	8.74352	1194.55171	13.61182	32.87352	30.52398
9.57996	7.67022	60.46711	0.00000	29.84576	8.00878	7.93491	72.95307	7.65041	-90.10674	6.36761	1.42889	8.35181	9.58051	1102.30525	11.20290	71.69318	-4.25722
9.94156	6.44828	73.15025	1.00000	27.34089	8.49794	10.83834	80.25517	6.79657	117.4831	9.27325	1.40429	10.26279	8.78856	1064.34940	10.27422	53.64431	29.57776
8.92663	7.47861	44.72994	0.00000	43.61058	7.84544	10.34399	65.35745	9.10267	1.33467	7.76018	4.85525	7.90961	8.51677	1192.37266	8.84343	64.29459	11.57205
8.85480	9.24758	44.77776	1.00000	11.86064	7.06682	11.12057	77.80671	8.00630	9.0027	6.37391	2.15867	11.41093	8.03282	1177.26553	11.05453	61.58651	9.49800
6.56060	8.70370	23.64743	1.00000	50.75932	7.54984	11.28596	84.35291	7.94639	25.34244	8.87065	2.07843	9.94522	7.31734	1108.13530	6.22061	59.71249	17.87181
8.76867	8.28617	51.84913	0.00000	14.37395	8.33620	6.73515	75.85163	9.62068	100.48528	8.07498	7.66502	10.23663	8.29688	1057.48698	8.44266	56.17037	4.25084
9.98298	7.95134	38.49194	1.00000	41.29444	10.87655	10.18756	80.15681	7.37255	69.67639	10.17396	1.26285	10.56727	8.85443	1089.33437	8.30318	44.20937	24.85290
8.79504	7.73037	39.69725	0.00000	-17.73648	6.95757	8.90146	68.44467	3.54872	168.31366	8.96138	0.80408	7.61607	8.13728	1096.51692	9.33815	39.77985	4.27807
6.62559	8.09675	52.81024	0.00000	19.04222	9.00031	8.52308	60.36186	6.26035	-98.11889	7.13573	0.85068	7.33104	9.19829	1130.34081	11.95243	38.04777	14.10723
7.68108	8.92535	70.50712	1.00000	5.27247	9.99974	8.42055	71.82106	9.53474	-3.59625	10.50902	7.28756	8.97072	7.42338	1057.07680	7.83639	47.31207	24.19515
9.71033	8.09503	39.35179	0.00000	33.03699	7.09872	7.19176	65.93631	7.02984	-117.29198	7.80027	1.30262	9.87426	10.61044	1079.72560	9.65110	46.45171	9.59668
8.01742	8.48177	29.25182	1.00000	58.7002	7.18686	9.96262	72.17119	6.75344	59.4839	8.15481	1.15236	9.60592	9.94454	1087.14698	9.85879	35.96046	23.39541
8.61584	9.33975	66.40896	0.00000	-11.78333	8.46454	6.93261	71.80245	6.85323	19.91667	7.17655	1.21671	9.56184	8.69070	1165.95942	11.57625	67.37864	18.31152
8.57855	8.61803	48.78345	1.00000	10.20898	7.43652	11.76213	66.80734	6.80438	123.758	8.63668	1.03723	10.46818	7.19225	1084.00782	8.49492	55.89773	1.52972
8.24892	9.24475	60.98642	0.00000	47.80527	7.49002	7.94470	81.81080	7.73126	-122.24064	6.89278	1.42930	6.82697	10.54231	1155.88575	8.78721	61.06570	33.31252
9.15566	9.96731	55.52737	1.00000	42.58342	9.73539	10.39821	89.63832	6.34427	-71.8023	8.76212	0.85172	8.03465	11.09896	1193.51374	8.83134	53.84304	19.99964
8.60348	8.14625	49.12328	0.00000	21.34222	7.93584	8.59875	67.28841	4.62194	71.30633	8.61341	0.83448	9.83978	8.33057	1195.06071	9.65969	48.01082	2.84145
8.09494	9.04945	74.70214	0.00000	-23.7975	7.29576	6.02627	77.53454	5.46656	-48.59278	7.16367	0.60589	9.71797	10.95385	1137.06423	10.67026	47.92321	16.42028
9.56567	6.73445	48.60563	0.00000	-2.90055	6.43044	6.99339	86.78442	7.41447	-79.00453	6.51224	1.35090	7.75062	9.01105	1177.48190	10.42729	73.95479	3.88025
9.37366	8.39987	52.99255	1.00000	-22.57306	10.47729	11.45028	68.87615	6.44999	-47.1725	8.58614	0.97449	12.35513	7.66036	1054.98541	9.06132	54.20961	14.15260
8.87536	10.24609	22.21673	0.00000	38.37255	10.50852	11.82649	60.91441	8.98838	34.02537	11.03442	5.04338	9.84432	12.53933	1074.06394	5.89921	49.20339	25.19265
7.19926	8.31516	52.78458	1.00000	44.80477	6.81878	6.54093	70.26910	5.43553	-0.59543	7.72818	0.67243	8.11640	7.70256	1094.47420	9.89998	31.43187	18.77707
7.93428	9.59773	44.37180	1.00000	10.29085	9.18644	11.62503	84.93839	7.03033	105.75635	8.79171	1.02774	10.88985	8.09732	1079.09973	9.44543	65.52273	27.96981
9.77796	8.32210	59.52962	1.00000	46.65581	10.35942	9.42905	81.74070	7.88490	32.6178	7.16073	1.60615	8.28803	10.84446	1050.20436	10.38899	81.72049	1.96746
9.97931	8.65305	51.98460	0.00000	35.85	7.20106	7.92645	75.57713	6.09008	117.7	7.73516	0.79439	8.47526	8.93150	1124.49328	11.25188	54.37357	9.85654
6.68181	8.08016	32.74130	0.00000	50.82882	6.28828	8.88974	77.27703	5.98162	-0.32247	6.93237	1.12049	8.99375	10.43460	1111.23431	10.06114	54.85949	16.31443
7.85202	9.80447	30.98574	0.00000	41.50343	8.04719	6.42270	80.82608	7.02568	-74.01042	7.47917	1.51206	9.75911	10.70733	1065.62569	9.76310	48.21412	8.08919
8.71528	8.67942	64.95722	1.00000	13.8196	6.40367	9.77884	89.13004	9.97332	100.04427	9.22450	10.50465	9.06745	7.28946	1060.32907	5.74745	49.59263	17.99910
8.47294	7.57688	54.84656	1.00000	32.65246	7.91881	10.08446	75.43585	6.92129	51.67462	6.33633	1.02450	8.70481	11.23689	1122.71428	8.99648	83.75325	29.25752
9.50308	6.75042	53.57195	0.00000	50.06	9.33091	6.69619	72.34204	7.70332	43.2379	4.51660	1.83080	7.96324	7.60865	1089.05979	9.61355	44.94734	4.97785
9.18746	9.92752	35.11466	1.00000	51.65	10.16401	11.37799	65.59084	6.71672	-0.2	10.84483	0.99082	10.28886	7.71927	1071.14825	9.65228	79.20670	10.10547
8.74414	7.92777	29.34516	0.00000	58.63667	7.49321	8.79640	84.08663	7.26069	59.80222	6.18157	1.59312	6.97338	9.82620	1126.75832	8.81043	70.11764	5.06357
9.20648	9.78912	52.80287	1.00000	50.80904	7.53495	8.79731	76.01933	8.05911	8.77069	5.72127	2.22438	8.42856	11.28810	1076.04736	10.54029	25.76222	16.58708
8.34005	9.26799	53.31364	1.00000	23.07492	10.02665	10.18481	63.74689	8.25443	88.28637	5.14182	2.37524	9.64625	9.97797	1174.04524	11.14005	58.43862	6.19468
9.14586	9.34380	58.48814	0.00000	36.76775	9.10175	6.43178	69.18158	9.29050	2.95924	6.48649	5.28514	7.49610	11.01714	1183.14243	7.85501	52.37065	16.13975
8.53963	9.48777	57.57031	1.00000	59.80917	6.70667	9.76727	85.75605	7.45165	30.38167	9.00133	1.70499	9.54759	8.41120	1116.61516	4.42482	25.84234	20.94249
9.97928	8.56511	46.23043	0.00000	55.67938	9.49888	8.96153	85.60215	8.97621	12.53463	10.87705	4.05952	9.01895	7.27056	1167.72398	9.93052	48.76558	12.07202
8.62862	8.18818	25.41965	0.00000	36.64852	7.84934	7.04393	72.62915	6.87360	51.49621	9.25845	1.25680	8.24156	10.78923	1062.79069	10.97505	37.48947	9.10644
8.57602	9.70489	43.63015	1.00000	35.25064	8.72265	8.60450	81.89512	6.44070	-91.73625	9.46845	1.16302	9.64675	7.54264	1089.63861	5.18554	33.20234	18.01505
8.21490	8.66770	36.35422	0.00000	53.53395	8.53269	9.07676	63.96071	9.95784	33.72798	8.80162	10.62382	12.15006	9.36236	1148.04720	5.94191	48.45533	13.99127
7.56513	7.38720	43.87644	0.00000	61.78491	8.98801	8.43899	67.96311	9.20600	34.34691	8.62124	5.33782	11.25800	9.97474	1054.21761	8.00212	58.09926	13.60072
7.04982	7.72060	59.67020	0.00000	9.91861	8.60443	4.95456	64.64468	4.95865	-68.30472	5.55665	0.53373	11.03158	10.25634	1193.37801	10.82728	42.91712	12.51180
9.56639	9.32662	35.54932	1.00000	50.8	7.81752	10.09188	73.70332	6.74752	3.16667	7.91433	0.99647	9.99244	9.84329	1050.19879	9.75624	48.26402	9.41821
6.98814	9.84222	48.99174	0.00000	9.3337	9.10326	6.54090	59.93393	7.72543	122.8637	6.34052	1.32815	6.13989	9.46368	1093.63799	8.84105	41.01108	0.54777
8.38293	9.50114	59.33324	0.00000	22.49396	7.45874	8.04689	71.89594	9.82946	-105.36369	10.54210	8.83793	10.53912	10.41109	1111.09153	8.00481	32.83467	1.37503
8.18773	9.77794	49.58080	0.00000	43.1122	7.84478	9.97578	78.29686	7.48358	12.38878	6.91292	1.31764	2.73576	12.15025	1085.31591	7.28645	38.91921	19.22500
9.03006	10.98815	49.33629	0.00000	41.92361	6.71761	6.18959	73.05280	9.95405	20.91361	11.81506	10.80418	9.74417	8.54970	1165.30186	8.09468	59.44166	31.07404
10.27714	7.93505	35.49235	0.00000	-20.88231	7.43592	7.44476	87.23676	5.82544	55.4504	6.42564	0.63294	8.09952	7.48860	1124.06555	9.61104	52.28548	4.00082
7.36079	8.15388	56.11543	0.00000	55.85	9.28292	8.03110	59.42811	7.58599	37.56667	8.27568	1.23212	8.85009	9.72840	1165.56278	9.13681	35.21877	8.28787
8.92013	6.94248	58.24502	1.00000	50.5107	8.30558	12.14717	49.95586	4.91329	18.30056	9.03419	1.05704	11.55079	6.36241	1120.88278	6.62959	39.15498	30.71217
8.06197	9.02376	54.56849	1.00000	41.94175	7.66128	9.88597	68.24147	7.60502	123.50266	7.49325	1.56847	9.37260	9.68270	1077.95493	11.50337	66.69171	22.58224
9.06706	8.75613	68.63408	1.00000	50.11861	9.16544	8.51474	69.88526	8.16471	-5.53715	10.84819	2.19007	9.63267	6.10846	1198.48428	9.62366	60.05300	7.59227
8.73574	7.98222	28.01929	0.00000	-5.41667	8.28473	7.41664	72.28480	4.54242	38.01667	4.40141	0.59732	6.77928	9.48915	1120.37810	13.43291	79.41466	25.10622
8.55992	7.86455	48.05836	0.00000	51.35084	10.35674	8.21319	70.31675	6.91084	-1.99421	8.71985	1.32796	8.14683	10.90146	1107.92652	11.74030	56.61494	9.00238
8.61510	6.84816	43.53942	1.00000	45.44868	7.50786	9.44965	62.06859	7.55501	-73.81669	8.23145	1.41709	7.97444	10.85419	1119.88072	10.12486	68.94312	15.27359
9.50769	9.60404	62.12833	0.00000	34.86472	7.92418	7.16207	82.72558	6.26712	117.55417	8.53434	0.83528	9.07991	9.47807	1181.24271	10.71071	69.93279	2.64199
10.00413	7.87547	51.65788	1.00000	51.40944	7.40463	9.10765	73.13864	8.75314	46.04833	6.49049	3.71387	4.84416	12.95071	1138.04145	10.14212	64.47636	15.93033
9.41446	7.34127	52.41806	1.00000	34.65918	7.15410	11.30775	79.81051	7.22569	109.22921	8.33465	1.28266	9.46832	9.33289	1090.89872	9.46574	34.49012	21.53611
8.98386	9.17112	84.94341	0.00000	9.6531	7.79318	10.31134	94.04035	8.64949	124.3697	7.65012	3.30539	9.19311	9.59469	1177.98317	10.08064	60.23079	12.00541
7.93610	9.38071	43.22257	0.00000	5.27247	8.73740	11.91822	76.96363	8.73779	-3.59625	10.27276	3.54734	8.86366	11.46112	1173.89112	6.78842	51.40149	6.26210
7.22324	7.12466	55.78556	0.00000	35.05266	8.80204	8.64581	68.63799	7.66270	-78.87836	8.05635	2.10732	5.06028	12.05076	1084.67922	10.83484	59.84779	13.07425
6.30918	8.88547	61.48988	0.00000	47.64995	7.87556	4.78059	62.86330	8.69345	-117.23991	8.68309	3.37173	9.48603	8.37449	1198.94092	9.49041	61.85243	11.63079
8.25200	9.38317	64.04535	1.00000	41.92361	8.73846	10.50734	76.79259	7.17637	20.91361	7.57113	1.48097	9.17563		1148.69502	8.89772	51.16773	14.79464
10.05352	8.87808	69.74885	0.00000	36.21544	10.39981	7.71513	78.64079	8.14631	65.93249	6.50015	2.44027	10.35645	9.15356	1140.71110	9.92954	59.35446	23.07366
9.19525	9.24384	71.32141	0.00000	43.16547	7.78408	7.37975	75.37767	7.13066	-77.70066	7.44166	0.93790	11.21265	9.76975	1129.38263	8.54527	67.14225	25.47313
9.72401	9.73516	23.85456	1.00000	12.74409	9.70214	6.78346	65.22591	10.74687	-8.07257	10.79940	22.36016	5.97856	7.12997	1143.89009	7.52775	45.58204	8.20075
6.95474	6.90707	30.65632	1.00000	36.61033	6.50606	10.12995	84.86685	5.01238	-88.31476	11.23891	0.85255	12.13032	5.24295	1085.10184	9.85737	45.73287	17.04164
7.57899	9.40117	77.68762	1.00000	18.51957	9.47318	9.46386	74.38177	7.23414	73.85535	10.29560	1.05177	10.93047	5.95954	1168.57264	9.03296	21.21672	5.10528
10.24130	9.13791	62.28480	0.00000	-7.51611	8.01303	9.85778	73.98158	6.95373	109.05389	5.18910	0.86969	8.37259	8.72226	1184.82859	12.73640	51.35077	1.98452
9.53756	10.68376	43.50617	1.00000	47.46657	8.80228	8.98218	69.09722	7.58881	84.87144	11.35529	1.33149	9.37575	6.65448	1059.93561	9.14908	49.80677	16.38555
8.74930	8.59720	48.59808	1.00000	41.9001	8.04717	12.26847	85.25273	8.13352	-71.08977	10.16579	2.11148	9.85735	8.46227	1145.13992	9.37978	44.91234	17.63945
8.47703	7.35154	43.20547	0.00000	3.7278	8.68701	6.66722	65.71265	8.48525	98.6738	10.92212	2.87364	9.89423	10.92516	1138.48301	8.48315	58.49023	25.65380
7.64564	7.36845	50.10035	1.00000	37.1759	10.08983	9.60907	77.68594	7.07995	128.9889	8.95973	0.81459	8.60148	10.47333	1147.66401	9.10800	50.21612	23.22975
8.88015	9.67325	43.59536	1.00000	20.74122	9.22172	10.99937	83.80695	7.62027	-100.44843	10.48160	1.73333	10.03783	6.21631	1198.41743	10.74567	49.84599	2.78657
8.16398	6.32391	36.09556	1.00000	61.78491	9.02542	7.62262	81.60441	7.83480	34.34691	10.50372	1.92868	9.09274	6.54892	1088.09031	8.18358	54.07269	24.15822
	7.76265	39.94268	1.00000	43.31667	9.46606	8.72737	76.95744		-2.68333	11.36495	6.90719	7.42270	6.61392	1102.96462	9.08056	72.35288	28.96183
9.94661	9.69986	33.41241	0.00000	10.15031	8.00885	8.43086	69.14727	7.54151	-73.9614	7.87481	1.70965	6.92912	11.43209	1074.50364	7.83383	50.63414	9.46159
7.65049	8.51126	23.91780	1.00000	-17.83333	9.26313	10.18215	69.67358	6.62730	48.41667	11.34893	0.70555	10.52353	6.75237	1135.00164	11.11152	45.40761	10.35218
6.62587	8.10947	25.74351	1.00000	54.39304	8.38890	10.50448	73.89376	6.25684	53.26023	7.55169	0.78692	9.76384	10.35176	1188.76044	8.59413	76.77035	29.97900
8.39031	8.40413	44.53944	0.00000	50.80904	6.72028	5.64930	74.63929	8.07135	8.77069	8.05347	2.14345	9.29059	10.04145	1156.88262	11.70315	61.60704	21.81296
6.83849	7.50859	49.32309	0.00000	-32.05251	8.61082	5.63036	60.65822	8.06744	115.88782	6.92874	2.16955	7.75254	9.70676	1150.96982	8.02962	64.75785	25.36575
8.91741	8.29007	44.83140	1.00000	57.30185	7.56332	9.43459	65.88673	7.38932	39.85331	8.17588	1.41448	6.00808	6.56140	1158.62210	3.54584	67.95278	24.06707
6.32095	9.18652	22.01842	1.00000	-21.205	9.29073	11.53997	79.19798	9.88419	-41.88778	9.29892	9.77833	7.80591	8.54286	1070.13461	7.87316	58.58444	-7.17576
6.73872	7.84907	38.30508	1.00000	10.7375	9.42238	9.20368	57.10065	5.89828	122.9666	8.19639	0.91542	10.64376	10.34100	1053.18742	8.58205	45.38331	20.70626
8.48652	8.28190	50.19619	1.00000	33.7207	8.05911	10.35141	74.06126	8.64481	-116.21677	10.45357	2.96550	9.12937	9.31988	1162.38928	7.19465	43.62050	14.45405
7.79340	9.13568	66.99570	0.00000	7.6	7.32493	9.09615	72.22033	6.38403	4.18333	6.15353	0.87281	11.94763	11.49481	1146.30593	8.54662	44.59751	37.06441
8.53624	8.10324	55.05966	0.00000	-19.32556	7.18083	2.85731	66.38196	8.82891	-41.25528	6.85918	3.92087	11.97485	8.36354	1086.23950	9.03827	53.88595	11.38321
9.73975	8.58786	50.16144	0.00000	29.65163	8.59985	7.77502	76.39974	7.50058	-82.32483	6.61432	1.48660	9.82067	9.76357	1058.79175	9.91385	47.14897	14.94698
8.29924	7.34002	43.98470	0.00000	-22.45667	10.33728	7.53370	82.66882	7.80266	-47.53028	6.40234	2.04754	8.23857	9.34028	1173.86494	11.25337	70.11281	23.05554
8.50991	8.55858	30.63400	1.00000	12.97389	8.00084	10.26226	71.20926	6.89038	123.99333	8.19139	1.21374	10.81911	9.04308	1149.13694	8.97854	45.67855	11.54082
8.08158	7.61758	51.97178	1.00000	14.95472	9.99518	10.78644	72.22384	6.52331	120.89694	9.59095	0.66807	9.17553	6.67853	1126.55512	8.43029	67.68925	16.02062
7.58086	8.19580	74.71520	0.00000	29.21399	8.32705	9.03919	81.10192		78.95693	7.43869	1.27087	5.15130	9.42003	1187.58933	8.52132	46.11624	7.10795
8.89886	10.22882	38.59690	1.00000	43.1122	8.27279	10.88386	78.08938	6.90807	12.38878	7.30682	0.68698	9.86205	9.78196	1087.26744	8.88624	51.83442	16.63846
9.52959	10.03004	64.29510	0.00000	5.90702	6.90096	8.75380	81.19587	4.50055	116.10146	11.08936	0.38014	7.60851	10.64751	1164.39423	13.40950	42.71643	19.30528
9.38259	7.41729	26.61807	0.00000	0.51667	9.37813	9.24085	73.72999	5.65131	101.44167	6.52865	0.73995	7.61454	8.36084	1093.15240	11.09442	69.10968	17.79328
6.93729	7.88812	54.90948	1.00000	20.21322	7.21716	10.43013	68.67246	6.37023	-100.88023	7.93855	1.04687	11.56742	8.96803	1149.73180	8.84169	49.26388	10.13932
8.47533	7.81514	26.44890	1.00000	-28.24	8.71801	10.74724	75.46460	7.80099	-48.67028	9.07861	2.03221	10.07021	7.27277	1164.66653	5.41965	30.47965	6.94084
9.11876	9.24800	54.15861	0.00000	17.06542	9.40391	6.10866	65.86527	6.38651	-96.72365	6.15600	0.64944	6.65591	7.53746	1142.83369	8.16598	44.71322	3.55314
8.17456	9.43358	35.94014	0.00000	50.64336	8.41335	8.25546	94.10530	6.95271	7.2278	9.30676	1.02639	3.72327	12.40702	1080.47858	10.34976	28.17335	10.81443
9.16274	8.19538	45.81279	1.00000	44.59445	5.81565	10.24357	75.39768	7.41791	11.04979	8.87466	1.74272	9.06281	7.27940	1198.79204	6.80858	43.97882	30.92967
10.66845	8.42940	56.65772	1.00000	22.98212	8.42099	10.13515	70.56794	8.86734	-80.58556	9.94971	3.99475	9.19733	8.17297	1149.08480	6.88427	69.19330	13.50196
9.11087	9.45314	46.07418	1.00000	-33.75881	7.73732	10.67292	77.86670	7.86727	150.99292	6.86486	2.05724	10.27494	9.01116	1142.78414	9.99564	13.21454	14.71343
8.67456	9.10222	63.93516	0.00000	50.09019	9.65476	9.66670	72.47435	6.82354	8.4493	9.12137	1.21238	9.39277	7.05360	1057.60399	5.34014	68.87670	20.67104
7.39504	7.96585	48.01421	1.00000	-0.71667	9.55017	10.53616	65.88541	7.47353	-48.52333	10.20683	1.58039	10.66664	6.60031	1139.52562	8.08662	64.49060	7.90112
8.08703	7.21837	61.31860	1.00000	42.06166	8.66314	12.78970	78.56032	7.23533	-1.60452	7.03666	1.33972	10.92955	8.06643	1144.42385	9.02919	48.47363	14.65272
6.32785	7.77612	51.07198	1.00000	25.66795	8.61802	9.75563	75.44607	7.41391	85.83636	10.77634	1.22501		6.13753	1112.37448	9.58031	37.84285	13.87154
8.74355	8.41324	56.45069	0.00000	42.7	8.15960	4.58205	72.26576	6.75098	27.25	5.61222	0.98248	9.43699	8.18472	1090.46610	11.31564	74.37003	23.02470
8.33655	9.10239	49.74894	1.00000	64.5635	9.08946	11.21056	61.43893	6.74767	39.8302	9.32807	1.19494	10.45497	6.85993	1120.45421	7.67040	30.28961	11.73637
8.36682	7.73436	31.55862	1.00000	37.13548	9.25696	8.84019	77.41837	9.15354	-3.67029	6.45638	5.50630	9.62246	9.45349	1096.17147	11.13775	82.91729	22.11990
9.32116	9.90511	76.54024	1.00000	43.35071	7.96146	10.08780	81.38005	8.84661	46.10925	8.21060	3.83377	11.56902	7.35639	1096.24301	10.90126	71.79490	1.70225
9.84337	9.68431	55.13702	1.00000	50.18545	9.09507	11.95224	79.91958	6.44654	27.06365	8.89759	0.85364	9.47200	8.62579	1080.93270	4.48645	64.21327	22.94419
9.13354	8.33157	53.78068	0.00000	42.52787	8.03277	6.46477	72.88529	6.64563	-70.92866	8.60264	1.24787	9.75535	9.42354	1144.16242	10.97539	63.38534	19.84708
7.70783	9.40866	42.72334	1.00000	-7.76667	7.83014	10.71019	69.35256	6.26975	35.7	9.28079	0.89035	10.74299	7.42398	1131.18043	6.05273	55.28074	-4.58723
8.20312	8.19563	51.78306	1.00000	32.65246	7.94391	10.65792	77.38708	6.91978	51.67462	9.78320	1.04527	9.24862	9.25836	1054.43754	10.60173	60.45294	19.19083
9.36047	8.19287	57.73696	1.00000	33.35283	8.20844	9.60518	71.83724	7.56839	-111.78903	9.36538	1.34210	10.85494	9.05703	1131.62423	5.55684	38.94932	19.91386
8.38185	8.79519	27.77560	0.00000	32.87533	7.96653	8.09781	81.23732	6.44231	71.57118	8.18951	0.52055	8.40432	11.05363	1063.93737	10.57089	68.06813	19.57717
7.88032	8.06753	76.64077	1.00000	53.95278	9.12226	10.94727	73.61910	6.94676	32.86389	8.77851	1.11317	9.07008	8.97376	1123.85549	5.70424	48.64654	7.41875
8.73635	9.01053	50.67302	1.00000	51.39323	7.89878	10.46488	76.62689	7.63879	0.47713	8.05838	1.45635	8.95703	9.71621	1195.27799	10.76818	61.30192	8.41743
8.64063	10.28123	52.32463	0.00000	53.59337	8.19309	8.80689	80.56070	5.23389	9.47629	5.20331	0.78746	9.35188	11.35788	1138.34169	11.63920	38.43218	8.43641
10.46288	8.66654	55.74533	0.00000	53.95278	7.73238	9.31718	84.04889	8.00358	32.86389	9.63307	2.02783	10.07403	11.31589	1119.08973	7.79674	50.48265	18.56331
10.30211	7.49386	37.38625	0.00000	40.56754	7.80870	9.26488	68.54064	7.23684	-89.64066	7.63554	1.64930	9.76774	9.04858	1175.77715	8.35188	50.72288	38.50069
8.94255	8.24608	53.72096	0.00000	37.95143	8.16057	3.65011	76.19953	8.82447	-91.77127	6.22480	3.34979	7.23745	8.95404	1181.19234	7.70954	49.26262	26.15986
9.16516	9.10905	58.29496	0.00000	14.37395	8.11489	5.83359	78.67148	6.08804	100.48528	10.24802	1.02347	9.81848	9.85067	1159.89164	10.75753	79.48237	10.38060
8.60437	10.89993	75.43872	1.00000	3.27833	8.46759	7.22061	76.75916	8.40537	32.88667	11.74972	2.69673	9.09406	5.75072	1087.90682	10.53854	62.05031	28.57666
7.55005	9.89961	46.22620	1.00000	-22.9	8.11896	9.04403	74.39409	7.89100	44.53333	5.77597	2.04945	11.75332	8.95620	1166.26738	11.44843	62.08443	1.92327
9.77772	7.75103	45.65315	1.00000	28.92694	9.48877	7.19521	51.82794	8.31112	78.23456	10.25641	2.42368		5.37907	1175.34950	8.75040	33.17605	18.65865
10.17666	8.48134	67.15761	0.00000	-21.205	8.49926	6.64380	77.94999	7.99796	-41.88778	8.42165	2.40821	10.60003	10.06972	1101.45607	8.93368	47.17478	18.80679
10.29647	7.44572	53.66064	1.00000	37.13548	9.47585	10.10269	78.29538	7.55590	-3.67029	7.25876	1.16857	12.00292	8.28367	1199.53378	9.44521	56.45942	14.72216
8.89480	8.63038	62.03762	1.00000	36.46917	7.75963	7.84680	73.78297	6.67126	10.78222	5.02469	0.85166	11.71993	10.49024	1111.32694	10.49445	45.90052	14.65251
8.76127	9.54295	70.16200	1.00000	35.89972	8.55746	8.98814	67.67299	6.37189	14.51472	10.26451	0.91166	11.80861	6.35973	1108.86821	6.55574	43.51130	13.92615
8.25999	9.13420	49.17094	1.00000	53.94313	8.14944	9.73857	88.81231	8.45510	10.30215	7.31018	3.12891	9.58098	9.47440	1199.30455	10.42216	52.30413	16.07804
6.87676	8.27033	76.87856	1.00000	33.7207	10.75967	9.08961	83.57289	8.34103	-116.21677	6.09065	2.24009	9.87225	9.91749	1061.01761	10.35727	63.45573	-0.77122
