latitude	PAHs	NH3	NOx	Pb	warning	SO2	C2H3NO5	longitude	CFCs	CO	O3	PM2.5	CH4	H2CO	PRES	TEMP	PM10
41.55838	10.42899	6.56424	9.28087	37.16000	1.00000	6.91208	0.10170	-81.56929	30.21532	9.85207	7.74506	9.93937	7.03576	42.64890	1121.32149	17.09621	8.69593
44.92934	6.11933	8.81167	9.67746	55.85093	0.00000	6.90631	0.05130	37.99117	60.17028	8.70570	7.15087	8.04910	9.86043	46.42384	1196.75357	13.13807	7.33099
15.48131	12.40947	11.02210	10.16155	22.49192	1.00000	9.44394	0.07475	-86.57415	50.06645	8.30929	10.13099	8.72357	8.01652	81.47894	1168.19377	33.48810	8.30353
27.85	7.60147	10.44287	8.33219	34.08352	0.00000	7.72376	0.04454	112.9	59.20828	8.62904	7.56796	7.93059	9.74785	56.63565	1088.91414	32.82456	7.63916
34.56861	7.07379	10.63507	7.50761	65.98637	0.00000	11.99674	0.76817	105.89333	45.65619	8.56632	7.72208	9.85649	7.63791	39.02620	1052.74573	9.77332	10.94802
42.8139	11.68209	6.85620	8.60827	45.40786	1.00000	8.98514	1.63724	-1.64295	55.65561	8.48638	7.40082	8.67630	8.42688	64.86267	1190.56062	4.18209	11.71370
41.80753	7.11473	9.74746	8.00578	30.04861	0.00000	11.39053	0.50027	-87.65644	44.53739	8.57671	9.39531	7.61065	7.19994	50.81038	1071.22879	29.16831	10.49630
43.54072	7.86462	7.98247	9.01289	63.58492	0.00000	9.52950	0.03630	-116.56346	82.19421	7.55097	11.42083	8.39430	10.93876	61.64133	1146.39521	20.35704	7.33482
41.27194	11.99670	8.12647	8.90318	17.88846	1.00000	7.89271	1.63573	123.17306	47.90910	8.15958	8.71019	9.88692	7.15959	67.79530	1154.25101	14.60327	11.69872
40.53123	8.99472	9.45704	9.01028	63.72184	0.00000	8.05638	0.08753	17.58522	50.38655	7.22628	8.83227	8.14236	8.79443	64.18460	1192.39566	4.15411	8.51955
38.96372	12.66654	6.77670	8.31036	45.28460	1.00000	7.30664	1.60748	-76.99081	52.83059	8.29730	9.69969	8.19162	5.55874	31.14756	1074.68158	22.47769	11.69031
61.78491	6.57975	10.43366	9.47238	47.35931	0.00000	11.09128	2.02859	34.34691	58.33709	8.86472	8.17696	8.93941	7.42733	39.34591	1059.17156	23.37337	11.92562
23.04419	9.30955	7.38190	9.60942	60.59060	1.00000	10.39385	0.02576	-82.00919	20.16362	8.09282	8.53639	7.61143	5.72231	20.74818	1161.99922	8.84095	6.13546
37.56667	10.62357	8.73611	8.43920	50.51683	1.00000	9.07055	4.49466	140.11667	59.16399	8.92256	7.23118	8.96682	8.34140		1192.75676	19.75728	12.72687
30.5427	12.20001	10.66253	9.01720	48.41798	1.00000	8.80066	0.09572	-97.54667	45.52323	8.65012	13.33019	7.87435	7.86213	36.61927	1103.72898	19.27087	8.61266
27.52948	8.67008	9.09077	9.10828	54.40003	1.00000	8.71840	0.29216	68.75915	48.51303	7.86641	6.10585	7.23350	9.04791	64.32631	1189.73478	18.11552	9.95565
4.92675	5.09398	6.22200	9.61704	43.49555	0.00000	12.84847	0.45282	6.26764	43.32399	6.31369	6.92743	8.07518	3.83921	50.13004	1187.30009	12.38463	10.36797
53.59782	8.41457	12.65195	7.88078	54.27718	0.00000	9.75608	0.59433	34.33825	37.79600	9.56323	9.99565	9.85667	9.61824	40.35907	1084.64354	45.08282	10.69190
14.14989	7.41705	9.93194	7.33268	53.02197	0.00000	8.96813	0.06227	121.3152	36.77576	8.28306	11.94152	10.31830	6.76792	64.50646	1121.21797	20.50146	8.23629
39.08367	14.17803	6.53752	9.01749	39.04060	1.00000	6.96001	0.71934	-84.50855	42.92150	9.63084	11.09074	8.06924	4.69032	34.62793	1119.88636	7.47289	10.86511
21.53889	10.96772	9.13682	9.91433	35.28681	1.00000	8.47315	5.92751	71.57737	45.49647	9.73827	8.13545	8.29841	7.29874	36.44170	1134.31166	33.29009	13.00252
36.76775	7.97697	9.94855	8.65162	32.54893	1.00000	8.18314	0.22942	2.95924	58.38280	10.07875	9.33109	8.74483	9.50879	51.95559	1095.06280	5.59888	9.61184
-1.63333	8.86570	9.56570	8.34045	37.87842	1.00000	5.58048	0.07286	13.58357	50.70159	7.05517	8.38755	7.82935	5.89954	47.46890	1172.17344	22.89907	8.41607
48.15659	11.73017	13.97248	8.88318	57.21210	1.00000	13.08718	0.03420	28.28489	43.66112	9.42207	12.87289	9.57608	6.44477	43.52812	1104.62394	13.62966	4.72695
37.1759	10.64328	8.12034	8.68101	20.91195	1.00000	12.36520	0.01699	128.9889	55.70622	8.11613	5.65035	8.80932	4.58839	56.76218	1051.60175	20.99011	4.20770
35.30889	9.61454	8.24754	9.44749	77.02286	1.00000	10.83289	1.58012	139.55028	60.14467	9.57958	5.10947	7.69108	10.81731	40.71685	1199.01442	5.42214	11.67284
45.99194	8.82767	7.66125	8.66068	38.32372	1.00000	8.44230	0.08836	29.41824	32.88891	8.86485	9.81267	10.42575	7.56285	44.22157	1193.70128	8.90639	8.54232
0.46005	9.08392	11.70150	10.08744	46.91524	1.00000	9.23463	0.09015	34.11169	64.50551	9.04810	13.86784	7.31748	8.10570	32.99204	1188.74781	-0.47824	8.65627
-22.92306	11.38254	10.33627	7.58459	54.44622	1.00000	9.18950	0.08176	-53.13722	58.73316	9.55117	8.89919	7.19637	8.31058	59.86588	1199.50163	2.61696	8.41730
46.67535	10.17594	12.69083	7.98260	44.57281	0.00000	9.82376	0.03430	5.55575	41.79876	8.14944	10.85585	8.78339	11.19105	27.99134	1142.78486	13.55205	6.98537
53.53333	8.00800	7.13758	6.75233	61.65461	1.00000	5.84326	0.39776	-7.35	59.69131	8.69821	5.31195	9.72518	8.91519	56.89413	1099.46852	19.48070	10.22890
41.66394	10.21143	6.34153	8.92556	46.58820	1.00000	6.98671	1.00587	-83.55521	51.78734	8.27850	7.63880	9.58578	6.53436	27.30631	1196.49090	22.02258	11.21200
15.72892	8.60312	4.56585	10.92193	75.37351	1.00000	7.34699	0.03606	120.57224	48.55871	7.70296	6.93720	9.77349	6.02419	29.01535	1082.48369	18.60868	7.00405
20.21322	7.61907	8.65091	7.68176	33.61184	0.00000	9.85857	0.23634	-100.88023	21.61954	8.54740	9.57511	8.94577	7.16062	47.97802	1184.88100	19.29135	9.68979
53.53333	9.95984	8.38545	10.25061	63.62408	1.00000	8.08067	0.13370	-7.35	59.68312	10.72198	11.26419	9.50594	7.44078	22.87282	1148.50289	-2.71283	9.05740
41.55815	10.54632	10.94695	9.10558	59.53543	0.00000	8.08052	0.03601	-73.0515	57.33698	8.29108	8.79271	7.28686	9.27228	41.65364	1094.13444	15.04793	7.12284
15.79408	8.38496	8.28100	8.99988	38.49584	0.00000	5.66385	0.04846	104.1451	69.12859	8.81352	8.21705	8.46542	9.79114	58.72478	1173.38763	13.79963	7.26825
41.55838	10.20802	7.98666	9.89678	52.97315	1.00000	7.71237	5.89904	-81.56929	67.21338	10.92908	7.34183	7.51247	7.45533	36.75644	1076.16736	10.57755	13.00133
42.93369	10.00210	10.69398	9.95879	43.50052	1.00000	10.69106	0.03185	-72.27814	57.77604	9.78202	6.19517	9.39981	7.91782	47.54686	1168.73628	24.80864	7.08944
35.61452	9.26037	11.31276	7.29276	29.39843	0.00000	9.37581	0.14775	-88.81395	59.89548	9.34110	10.44485	8.80466	9.60666	47.92124	1168.37970	8.78218	9.08893
14.8361	11.86646	10.86748	7.81013	47.37874	1.00000	10.34948	0.04042	120.97844	52.18131	9.54601	7.94181	9.05921	7.73469	53.46050	1084.30831	8.09399	7.35333
51.20219	11.11656	10.77232	9.84033	44.08939	1.00000	10.06481	0.04688	7.36027	62.03055	7.62946	11.10882	10.68325	7.79742	28.61317	1117.71013	35.86364	7.49242
29.69221	10.24113	3.10163	7.51908	50.23879	1.00000	7.67279	0.05700	72.54566	30.24860	7.86774	7.53752	10.31904	5.70333	44.22862	1144.99342	12.46854	8.20788
29.69221	7.16254	5.79769	9.79194	58.73651	1.00000	13.09141	0.01779	72.54566	56.61743	9.31996	6.42107	7.91676	3.20630	64.41818	1051.20228	21.45819	2.48330
37.49073	11.26650	7.52028	8.25724	42.73117	0.00000	6.42059	0.07575	-2.77259	53.43316	7.87435	10.20044	7.76095	7.70046	56.18355	1177.76065	5.42541	8.15048
33.03699	6.34230	9.54900	9.51973	47.73030	0.00000	10.41035	0.46710	-117.29198	51.52903	8.92281	9.87143	8.26954	6.22607	65.89787	1066.22830	18.43784	10.42301
8.62261	8.72093	9.85791	9.11011	52.08387	1.00000	10.62121	0.03707	-70.20749	58.53519	7.92430	6.95742	7.31821	7.63564	44.35102	1087.23160	13.01313	6.77936
-22.9	7.94703	7.99162	10.57226	55.30949	1.00000	12.36073	0.02438	44.53333	34.57038	7.11938	8.43845	9.56808	4.42419	45.59407	1074.95544	11.19294	3.94661
37.73604	7.73155	6.04347	10.44155	38.99625	1.00000	8.48000	0.02364	-120.93549	68.20228	9.92096	5.13962	7.83669	8.89314	58.19920	1141.30789	13.42256	6.32326
41.55947	8.54548	6.74670	9.26110	47.25714	1.00000	6.52158	0.21778	14.66737	43.73344	9.17516	7.12454	7.13778	6.24705	55.32886	1058.08619	29.01314	9.57872
44.99012	8.18354	9.77064	10.65780	50.36968	1.00000	11.24521	0.02094	-123.02621	51.43525	8.37049	8.98866	7.73690	6.19949	28.68681	1076.04139	13.53883	5.63912
0.03813	12.04566	8.66572	9.03590	26.43466	0.00000	6.78904	1.62366	36.36339	43.19735	8.78734	9.83532	8.70086	5.56734	25.79350	1145.45093	13.46882	11.70052
39.57582	10.53584	8.28547	8.01258	12.98491	0.00000	6.10078	0.03846	-105.11221	55.81608	8.45924	10.05080	10.27188	9.41729	39.74572	1178.99580	1.86565	7.37994
34.63915	11.86328	10.33792	8.06467	32.66833	1.00000	9.81838	0.03856	-120.45794	56.04350	10.39597	9.66864	6.83049	7.14100	47.83616	1064.66821	17.32079	7.48066
26.67319	10.13093	9.39757	9.04393	30.10914	0.00000	7.77371	0.03642	31.4976	35.77975	6.62477	9.39901	7.82341	9.15334	53.33057	1136.06549	25.42256	7.36466
26.91756	8.76321	10.07309	7.47602	40.21500	0.00000	8.37766	0.07565	-82.07842	49.08606	11.52356	12.20931	9.05358	8.15552	37.75733	1080.84285	14.84291	8.08329
18.03496	10.97983	6.82486	8.52097	47.90690	1.00000	6.99754	0.14013	-66.8499	53.03228	7.78784	8.32017	9.05867	6.71043	64.17536	1073.65082	14.79197	9.06780
42.35843	10.17886	10.66509	9.93920	75.91815	1.00000	9.82659	0.05949	-71.05977	28.91818	9.31333	9.44345	9.64968	8.17285	28.60682	1161.14451	11.19624	7.96511
37.71715	8.46532	9.14127	8.48713	48.20717	1.00000	7.74531	0.03440	-122.40433	49.63150	9.25831	13.85289	7.68921	7.31898	14.00478	1096.44671	3.08397	7.22345
36	7.26101	10.63749	10.36206	55.69609	1.00000	10.53037	0.03926	139.55722	70.37626	9.67272	9.91766	7.79265	7.19990	62.53867	1101.90908	30.43063	6.99843
6.95194	7.74744	6.26650	7.87278	53.02698	1.00000	6.98578	0.08871	121.96361	49.38879	8.87236	4.97495	8.53746	8.97210	41.61432	1173.96261	14.54332	8.59148
52.57583	11.64958	5.32212	8.39739	75.99414	1.00000	8.46457	0.09901	6.61944	28.91620	6.97646	9.17683	7.95669	5.20543	38.76877	1161.20509	13.13646	8.53357
32.42067	8.07319	9.93696	8.59357	46.94364	1.00000	7.35668	0.54925	-104.22884	43.85262	8.42760	6.90940	8.56375	7.43853	72.68115	1054.51991	18.55585	10.60282
-37.32167	9.37504	9.07216	8.71105	58.90508	1.00000	11.96824	0.01916	-59.13316	96.02313	7.72549	9.42269	8.39195	5.78579	52.02979	1109.91339	6.63884	4.72084
41.55947	9.03025	9.13424	9.04936	49.99888	1.00000	7.56099	0.53539	14.66737	45.78368	9.52403	6.38256	9.01320	8.85382	62.74960	1058.79322	24.45554	10.56057
50.79205	7.17544	9.90100	7.18560	25.40328	0.00000	9.60083	0.28320	-1.08593	52.92766	7.89451	9.97498	8.14694	7.07261	37.62249	1082.66853	25.84707	9.91392
-4.24444	10.11819	7.16990	8.89446	63.34859	1.00000	8.61842	1.36601	-42.29444	70.73055	10.26294	6.81389	6.57286	8.12654	42.09809	1126.07810	8.07726	11.52360
-7.76667	12.05434	10.17999	8.68756	24.62081	1.00000	7.64643	0.36320	35.7	67.52219	10.37198	11.25590	8.75821	9.35696	50.39780	1129.31582	16.26005	10.15679
36.76775	10.18329	5.99338	6.31077	49.58775	0.00000	3.66005	0.02780	2.95924	45.25749	9.97967	6.42503	7.14373	8.53245	61.78208	1127.83591	19.62811	6.92714
36.72544	8.94068	10.26965	7.19098	62.12336	0.00000	8.85310	0.13051	3.55665	39.27292	9.78111	8.93859	9.82749	7.84287	55.13994	1121.97520	8.84811	8.92242
45.79377	10.79681	11.64389	8.98087	56.53966	1.00000	13.00413	0.01956	8.88104	48.40867	7.19880	7.99476	9.27672	5.88388	51.45520	1124.27218	3.40180	4.45702
42.819	7.51941	8.06014	8.17686	25.11672	1.00000	11.25670	0.00999	47.1192	37.75127	9.24896	11.88658	7.56132	4.60997	51.74197	1175.49903	12.22508	5.02079
60.97944	11.15256	8.97432	9.54675	45.51974	0.00000	6.52691	0.07263	76.92421	26.92927	7.79612	8.20495	8.14673	7.26934	66.86013	1110.68494	15.83252	8.39840
47.76232	9.51683	10.65508	9.25152	36.17202	0.00000	6.20346	0.03819	-122.2054	37.55093	7.95189	14.34801	8.19741	8.89443	36.33522	1129.05922	11.34468	6.74641
25.87498	10.24934	8.14349	9.04390	22.44241	1.00000	6.46286	0.16155	86.59611	80.20258	8.80081	7.67852	7.96729	7.63886	36.88964	1074.10669	22.45642	9.27590
4.73245	9.43780	11.93838	7.91288	50.38319	0.00000	7.62127	0.02660	-74.26419	51.63332	10.62305	11.24501	8.29541	12.14252	43.93984	1154.14171	17.23666	6.98242
-33.88096	8.98228	8.45983	7.53678	61.38440	1.00000	10.23211	0.02712	151.07986	37.81929	9.39282	8.29675	9.08230	7.08176	57.92729	1136.94055	22.54907	6.64679
5.6561	10.95385	7.70593	10.05448	49.84153	0.00000	8.64534	0.19953	-75.87877	36.91147	9.05317	8.12944	9.15213	7.20226	41.19163	1135.35050	10.96856	9.49471
28.71271	6.43686	10.26076	9.15607	88.53501	0.00000	9.08900	0.52304	77.656	54.67205	10.96911	9.03698	7.61429	6.70189	46.38691	1130.21623	6.48690	10.54422
-33.59217	8.86883	9.33680	8.95442	32.87229	1.00000	6.53277	0.28332	-70.6996	43.64540	9.41980	7.10997	9.28298	7.70064	44.49325	1116.05591	8.87323	9.89490
33.92866	6.93659	8.14004	8.34148	50.84086	0.00000	10.83026	0.19501	-6.90656	36.62880	8.70603	10.53635	9.79846	6.04919	39.68861	1069.22821	14.57788	9.47865
55.1904	7.39963	10.46450	7.97049	46.57221	0.00000	8.05196	0.51759	30.2049	61.19624	8.79314	10.01386	7.92838	8.07049	56.15204	1091.40790	-5.82562	10.52311
41.85059	7.99040	7.82272	9.39286	61.53590	1.00000	8.89311	0.06099	-87.882	63.23327	8.59791	9.73818	8.28386	7.17110	40.17791	1189.39968	24.36740	8.04638
29.98869	5.99356	9.41975		39.12662	0.00000	10.51029	0.80181	122.20488	55.12873	10.15109	9.96510	9.95182	5.51316	38.55470	1070.53948	22.83016	10.98786
-22.92306	5.65917	6.38514	9.69424	27.72692	0.00000	12.55488	1.26222	-53.13722	60.07171	9.17372	4.83041	9.02832	5.39879	34.08015	1172.02203	12.48875	11.44639
35.61452	6.76933		8.78849	50.44641	0.00000	10.12362	0.32477	-88.81395	74.72454	8.57289	7.91236	6.91425	6.62495	61.68398	1167.49105	40.29404	10.04846
44.99012	9.67705	6.31854	7.90216	41.97769	1.00000	6.18248	0.31615	-123.02621	25.11454	11.23966	7.67956	8.70982	6.16295	34.65774	1062.58511	17.59767	9.97687
42.28639	10.40384	11.45374	7.97243	41.37192	0.00000	9.13475	0.02172	18.84	54.30106	8.26379	12.11861	8.44548	11.64560	56.03648	1058.52372	29.65671	6.79794
11.50526	11.48668	8.26853	7.30297	46.28093	1.00000	8.44413	1.22044	77.23826	38.38298	12.23249	7.63959	8.67529	8.53355	36.68904	1082.00490	31.99272	11.40121
33.08014	7.69476	10.59574	7.81181	48.12385	0.00000	7.51054	0.08931	-83.2321	55.15193	8.73415	9.70310	9.03667	10.21763	34.32907	1089.86610	9.94935	8.49977
29.21399	10.80108	11.62843	9.80819	39.08913	0.00000	7.74183	0.04418	78.95693	60.82350	9.46036	9.03304	8.49115	9.26927	54.11560	1070.08809	36.02234	7.56238
38.37255	6.41369	9.43704	8.33157	47.66611	0.00000	11.74829	0.57163	34.02537	60.58745	9.73758	9.93375	8.46662	6.12960	30.67408	1065.93164	21.07794	10.65183
14.64056	9.39378	10.50935	9.18694	67.53217	1.00000	9.87196	0.05396	104.64992	50.59717	9.28378	11.71480	9.27150	6.94955	55.61825	1118.14529	17.32062	7.67904
25.66795	10.23910	8.37403	7.72233	60.38722	1.00000	10.29081	0.02731	85.83636	57.58448	9.33640	12.03303	8.20087	4.98976	29.69188	1109.71972	24.28327	6.21562
22.10194	9.40531	8.90958	8.96523	24.25579	1.00000	7.65132	1.43919	85.37752	47.11269	7.97049	7.14838	9.56288	7.63201	39.04883	1174.29683	38.43645	11.57882
20.21322	8.79770	9.41084	8.55592	23.16908	1.00000	6.10789	0.16413	-100.88023	46.05639	9.40240	7.89450	9.00308	6.46410	38.16729	1138.44885	35.59557	9.30436
28.15112	7.40649	4.96660	8.51037	38.99527	1.00000	4.49759	0.03480	-82.46148	39.67970	8.76065	6.37679	9.71378	6.06579	41.46546	1062.10959	6.30923	7.30179
3.27833	10.51077	6.71238	8.13550	52.41315	1.00000	10.74175	0.02260	32.88667	27.66334	9.54886	8.90989	7.86031	4.39353	35.40009	1125.39492	12.81021	5.33905
32.50611	5.16127	8.22491	9.57284	48.20805	0.00000	11.54572	0.94147	120.14278	42.58290	7.48239	8.34232	9.01244	4.58956	32.65314	1199.05123	7.87175	11.14710
17.94979	8.93335	13.31094	9.22302	59.57297	1.00000	8.76675	0.30143	-94.91386	40.99959	8.64322	12.11241	7.80590	9.77719	49.73910	1063.80664	9.82657	9.93272
16.68911	8.78065	11.16158	8.98579	37.96425	0.00000	5.95593	0.04883	98.50893	59.99840	8.66078	9.39480	10.53227	10.98501	47.67810	1152.76735	15.54318	7.34849
-20.88231	7.64785	7.07081	10.47189	80.88350	1.00000	4.81147	0.06301	55.4504	52.03761	8.88093	6.47969	8.26782	6.93947	65.06085	1076.10470	12.82600	8.05618
45.49428	8.72661	6.33429	9.58905	54.81890	1.00000	6.20015	0.04348	-122.86705	46.51838	8.06378	7.13251	8.17391	6.61583	56.04220	1177.94328	-0.27716	7.34356
45.49428	7.52942	10.64507	8.80802	70.38049	0.00000	10.83003	0.06871	-122.86705	28.87192	8.65206	11.07546	8.71137	10.74660	53.23811	1099.05504	25.63910	8.17600
9.3337	8.48744	12.10243	9.24225	32.84462	0.00000	7.80415	0.01555	122.8637	66.34820	8.51178	10.67506	8.60190	12.89778	28.85068	1165.83475	31.29482	6.35144
18.00747	10.81734	9.26064	8.81178	48.18745	1.00000	7.62207	1.57907	-76.78319	60.17337	8.79037	7.89181	8.74173	7.92637	49.72337	1114.97319	15.79290	11.67693
30.5427	9.96419	7.72183	7.91846	46.67786	1.00000	6.19618	0.26024	-97.54667	64.90626	8.63170	7.58702	6.35295	7.19963	44.05618	1077.40097	16.52321	9.87452
27.0174	8.72792	6.36471	7.44700	38.96679	1.00000	3.93228	0.20437	49.62251	57.49115	10.20235	7.59616	9.41557	5.56014	59.87050	1106.85005	19.40183	9.58591
38.70734	7.57582	7.89522	6.54079	55.11051	1.00000	4.97003	0.11499	-77.02303	55.27128	8.89383	6.32981	7.03225	7.28305	42.00965	1060.76012	23.14742	8.82721
30.75545	9.57910	12.02075	8.49712	43.38478	0.00000	7.44631	0.07754	20.22625	49.89232	9.71303	10.85096	7.30001	9.86328	31.09141	1195.06844	4.95580	8.37738
15.45144	10.55437	8.46404	9.23371	60.51356	1.00000	7.72830	0.72714	78.14797	40.53046	8.85210	7.95454	8.17924	7.29499	33.52696	1197.52473	19.09505	10.88539
-33.59217	11.86696	11.02244	9.88381	25.21160	0.00000	7.63724	0.02930	-70.6996	54.50243	10.60436	10.85510	7.90913	10.23968	42.93377	1191.30381	26.91666	6.88817
37.56667	10.75226	5.51356	9.82732	57.71990	1.00000	6.78002	0.07571	140.11667	62.77913	8.10642	7.44065	7.96430	7.45706	21.28265	1160.03658	35.49303	8.44785
22.4711	11.48943	7.60020	9.35711	43.91261	1.00000	7.24512	0.56803	88.1453	46.69035	7.84830	8.27371	8.23368	7.32208	47.87328	1118.96343	3.40248	10.65287
6.25947	7.62791	10.85012	8.94246	27.90455	0.00000	11.51094	0.20779	102.05461	66.71540	7.97364	11.73239	7.21887	7.37632	47.17107	1061.64572	19.21651	9.61238
12.25282	8.47502	11.58394	5.36255	28.65399	0.00000	10.75070	0.18721	79.41727	39.65488	7.80395	11.46439	8.98100	8.66915	38.97349	1102.55074	17.81961	9.47353
47.46657	10.61976	13.01756	8.94627	35.58004	1.00000	8.05082	0.53790	84.87144	45.79533	9.29449	12.36921	9.15470	10.13022	35.82529	1172.71944	26.87960	10.54775
39.59611	9.72739	10.80433	7.70712	53.95321	0.00000	7.70230	0.03232	27.02444	49.67520	7.07271	9.77481	9.46272	10.37270	50.50495	1074.78553	11.30427	7.19250
65.93381	11.39383	7.24804	9.15755	37.38790	1.00000	8.22706	0.68409	111.4834	63.23830	8.89604	8.01797	9.63162	7.47605	33.72715	1134.22594	5.34631	10.81597
4.96667	8.26634	9.33576	9.56439	28.44642	1.00000	9.14538	0.06751	10.7	41.16576	9.55344	7.68924	8.92508		23.91390	1155.19466	27.48005	8.38637
-1.26424	7.57893	11.17656	8.94235	66.41390	0.00000	9.74225	0.46443	104.09701	51.81744	8.86732	9.20516	8.83847	8.34133	17.22550	1057.14666	14.70008	10.42866
53.43333	12.22701	8.06439	9.62398	45.69575	1.00000	8.64114	6.55612	-7.95	52.68451	7.18177	8.39960	6.28566	7.62542	34.87343	1053.88286	31.40974	13.10598
40.2737	9.67247	6.30702	9.82331	22.12112	1.00000	7.62962	0.05557	-76.88442	28.48850	8.46585	6.69432	7.99731	8.01312	50.63828	1179.94966	10.44487	8.34827
-3.74912	8.16205	10.90541	9.18756	46.54749	1.00000	9.97181	0.05561	-73.25383	39.46132	6.74534	8.65417	8.04103	8.48804	60.32754	1087.00652	11.79911	7.95848
45.73333	10.51067	9.95915	8.85468	73.33899	1.00000	9.16398	0.07512	4.91667	63.59845	9.24839	11.01785	9.09296	8.21051	27.86862	1199.41554	15.19024	
54.39635	8.02413	9.67329	7.29496	54.91001	0.00000	12.59370	0.15833	24.04142	47.45914	10.40034	9.66668	9.58559	7.34466	55.04293	1197.31634	15.61804	9.09130
22.88783	10.21136	9.96939	8.27045	42.21338	1.00000	8.33360	0.17181	84.13864	40.27162	9.88499	10.03788	8.60137	8.31406	48.79581	1195.69952	18.37827	9.37500
-4.42472	10.11962	9.79250	9.41560	50.41992	1.00000	11.00576	0.03211	-41.45861	49.79609	8.60356	10.06490	6.99957	5.91398	47.75769	1190.85014	10.71525	6.12151
39.08367	7.56386	8.62580	7.91387	41.78289	0.00000	10.67692	0.13718	-84.50855	44.93485	7.48738	10.69342	6.56386	6.63708	27.73754	1132.63866	37.68692	9.08219
45.53929	10.07082	9.75069	6.13999	51.37065	1.00000	8.88840	0.52641	-122.38731	36.20760	8.63263	6.83949	8.51411	9.25074	52.95544	1162.09837	15.12231	10.55501
15.45144	9.11614	11.72074		35.78732	0.00000	8.63031	0.07440	78.14797	57.05532	9.56977	9.68942	9.73350	9.70495	55.45814	1186.95687	16.54160	8.16194
16.0438	9.77520	6.42351	10.08140	57.22625	1.00000	9.30208	0.35921	120.4861	58.83241	7.60058	6.31321	8.43304	8.52642	35.46170	1170.64424	14.34665	10.08614
53.16167	7.80661	12.13684	8.60331	53.19600	0.00000	7.91187	0.04381	6.76111	48.98983	9.19063	10.45194	7.70221	11.83134	52.39587	1060.71109	7.16012	7.70681
40.67705	11.93966	10.88679	8.33361	58.11594	1.00000	10.16140	0.04689	-73.89125	33.24852	7.95766	8.46231	6.79286	9.35318	18.82743	1128.81459	30.71540	7.47966
30.35028	10.64098	6.78911	8.97267	60.41483	1.00000	8.62861	0.18057	112.19028	61.78375	10.54123	7.66515	8.73153	7.30792	50.23313	1192.70557	5.99292	9.48253
51.82721	10.63323	8.23665	8.95242	47.90229	0.00000	7.79777		107.60627	65.21590	7.13319	8.49945	8.45225	7.42746	52.53687	1184.91565	15.39468	7.84109
41.24255	8.71861	6.95142	7.33069	45.25085	1.00000	9.45537	0.24565	-82.61573	21.38117	7.78302	5.60879	8.01941	8.91822	37.04659	1165.38572	9.25510	9.73856
7.06273	8.22853	9.33926	9.30637	44.00803	1.00000	6.61641	1.42511	-1.4001	45.16269	7.99901	6.24157	8.86651	8.32186	47.80515	1145.95505	11.77772	11.57332
33.76446	8.75361	8.28419	8.98448	39.34677	1.00000	9.03686	0.06030	-117.79394	45.75556	9.11758	11.10376	8.35402	6.65545	67.18782	1166.24423	14.33709	7.69714
-21.98333	8.00755	10.92228	9.27924	37.42376	0.00000	8.68497	0.72425	16.91667	46.12612	6.37874	9.11055	7.24721	8.94046	42.75775	1095.92819	10.03342	10.88236
-7.73379	7.10943	9.38596	9.69061	62.82333	1.00000	11.08623	0.02186	113.69785	50.83118	8.09103	6.51932	9.42030	7.59761	70.70524	1155.99483	14.17109	6.13871
8.48714	7.01068	6.55246	8.13403	39.91782	1.00000	4.80550	0.02631	-13.2356	35.55042	8.51973	6.85813	9.42248	5.68903	31.86249	1181.60353	7.19531	6.80266
9.3337	6.54022	7.86565	8.62084	27.19925	1.00000	6.50879	0.37443	122.8637	48.80016	8.30595	4.99858	7.08192	8.27320	37.33194	1152.65425	17.14201	10.19883
-4.83	8.52254	8.45854	8.53732	62.51875	1.00000	9.39465	0.04083	29.65806	56.39357	8.14508	12.98564	6.46604	6.38627	59.65796	1095.72068	15.84569	7.36756
26.2649	6.96249	10.52371	8.45566	54.28014	0.00000	8.68896	0.60917	81.54855	53.99996	9.04638	10.68690	9.53375	7.47613	62.73167	1095.57559	20.89819	10.70420
43.1122	9.74399	10.50337	8.07459	56.56544	1.00000	10.71618	0.02335	12.38878	25.56133	7.00813	10.12703	6.75133		45.75082	1197.05738	17.60451	6.80259
-14.66463	6.96479	10.33776	7.62572	22.40564	0.00000	10.76408	0.42997	-52.35558	40.15562	9.82950	9.64263	8.71711	7.03945	32.24528	1129.17799	16.68193	10.34857
51.82721	10.04977	7.99080	8.73813	43.30538	0.00000	6.80763	0.02912	107.60627	66.20137	9.61250	11.50379	9.85359	10.44495	56.85986	1186.25389	12.03866	7.12182
55.25	8.83571	12.22223	8.14118	42.80466	0.00000	9.37314	0.10495	24.75	53.48519	7.77988	10.97818	8.26213	8.99135	23.94554	1144.68959	22.82345	8.78454
40.94065	6.73660	9.41102	8.15574	40.52754	0.00000	11.48436	1.12556	-73.99681	43.34488	9.23607	8.30395	10.10743	6.87438	42.53358	1148.71098	14.34034	11.33000
49.41029	9.36857	13.46630	9.00988	53.05103	1.00000	10.71357	0.04583	38.15035	16.89757	9.54793	10.54210	8.04431	8.83580	39.07937	1059.29538	26.48069	7.63802
-37.32167	11.15645	8.20148	8.68853	50.66020	0.00000	8.40066	0.05957	-59.13316	41.73884	9.87696	11.73679	9.22044	8.69717	58.71297	1171.64157	37.24966	7.89884
