SO2	longitude	O3	NH3	CO	TEMP	Pb	CFCs	warning	CH4	PRES	PAHs	NOx	latitude	C2H3NO5	PM10	PM2.5	H2CO
6.55204	-81.24441	8.52989	7.67161	7.17002	27.04732	40.07273	50.23690	0.00000	8.10646	1054.15723	8.79036	8.49460	23.15678	0.59623	10.13053	8.08947	55.31904
5.19113	-2.98884	8.30175	8.62293	8.86834	18.05280	46.24708	53.06157	0.00000	9.02458	1091.55536	10.58155	7.74494	43.32686	0.31166	9.47731	7.35233	53.55143
6.70159	-94.74049	6.29277	6.64314	7.78272	16.37119	55.14060	72.56607	1.00000	9.11121	1097.61799	6.74507	6.98428	32.5007	0.75787	10.39925	9.14934	64.62428
7.21927	-79.62603	5.86070	6.93600	10.33104	38.68723	37.63579	76.17345	0.00000	10.01101	1185.14986	4.65789	13.82449	8.88988	0.12983	8.31735	6.59682	42.05786
9.01573	17.22635	8.29470	5.51232	9.51711	4.62484	53.64376	26.27873	1.00000	9.49913	1113.67194	9.20235	6.12355	48.8449	0.35353	9.52270	7.71309	
6.12386	29.41824	9.47691	7.11729	9.38717	26.84193	42.28622	47.34874	1.00000	8.92079	1053.73594	5.92916	9.50111	45.99194	0.04905	6.32736	6.42269	42.57758
4.70080	-41.25528	6.29893	8.76420	5.83575	20.51000	42.14829	45.42025	0.00000	7.26172	1056.81108	6.82895	6.56864	-19.32556	0.24785	9.18872	7.52750	66.74222
5.35828	106.85417	8.87673	7.05825	6.25933	11.96371	46.15485	56.88336	0.00000	6.59069	1197.22817	5.55758	5.97825	-6.48167	0.09625	8.00254	9.54846	59.58675
11.08874	-80.58556	7.46790	8.63012	10.21000	27.05977	40.96181	46.59627	1.00000	7.97992	1150.29541	8.64420	5.68003	22.98212	0.22321	9.06061	8.45652	48.36122
4.92943	117.33333	6.76509	7.01220	7.58499	24.13318	44.20340	48.62212	1.00000	7.61965	1077.71362	4.22845	9.98964	34.85	0.01910	3.93214	8.59357	48.54259
8.67702	76.35484	6.43367	7.71177	7.55216	6.36316	48.00752	57.41150	0.00000	2.82418	1099.74337	6.14309	6.07802	10.10649	100.00000	15.32846	7.03657	35.50967
6.20192	6.51352	7.91378	6.98854	6.73564	28.10358	55.95045	48.57651	0.00000	5.56669	1092.66722	6.38634	6.45796	51.19139	0.74023	10.39468	5.95591	57.70876
7.93724	-1.48119	7.93656	6.60844	7.00282	6.02400	48.94467	50.60427	0.00000	4.63797	1137.70539	7.56301	6.07076	53.0233	0.21327	8.98070	6.77277	65.90079
7.06094	-122.24064	7.92063	7.62305	13.41641	16.76500	60.23689	55.86060	1.00000	8.79462	1050.93068	9.97491	9.16794	47.80527	0.15984	8.68154	8.31342	58.74338
4.02020	150.99292	7.84387	7.20009	8.34771	26.07401	49.79329	48.86691	0.00000	11.53164	1061.21619	6.26071	12.22036	-33.75881	0.24757	9.15216	6.93152	48.43531
6.94882	-99.32556	7.04097	8.50970	6.70238	19.86913	73.94809	46.24542	0.00000	7.63961	1159.85800	7.30122	7.56464	19.32889	0.08198	7.46339	8.30217	46.66840
5.69065	4.08282	6.57208	6.43841	9.04055	17.14594	57.41027	46.92350	1.00000	9.08982	1126.23694	5.77424	9.43083	36.61954	0.02169	6.15317	7.84481	65.18230
4.08859	1.15597	9.35603	7.24493	9.41314	25.96408	46.30282	34.40154	0.00000	6.17823	1077.78406	11.69062	7.21608	51.78967	0.32807	9.48834	7.05164	38.50069
6.18175	-44.31389	7.41772	7.73014	7.05024	1.74708	19.37539	62.32322	1.00000	6.89790	1102.91529	5.86377	10.27495	-19.7625	0.02859	4.40091	7.19874	68.34602
7.75326	114.68333	6.12853	7.31286	8.20526	13.13252	58.00172	40.68076	1.00000	8.00989	1058.95702	7.04663	6.56963	23.73333	0.08579	7.73531	7.74034	49.66598
7.93432	136.13108	5.79785	7.39368	5.91000	9.21853	45.25275	51.42907	0.00000	5.58808	1172.72408	8.55706	5.19890	34.75856	0.36227	9.57607	8.46388	52.56360
8.37000	38.15035	7.26723	7.60505	9.07499	30.47019	61.46411	38.01134	0.00000	11.23504	1120.56884	6.35307	10.47742	49.41029	0.12430	8.38197	7.14079	50.02771
5.65448	-115.98391	7.96330	8.54128	10.08913	18.43728	42.00409	52.04298	1.00000	9.95456	1122.36913	6.92058	9.64922	36.20829	0.05696	6.73043	9.03328	65.24063
8.10893	60.70278	8.04366	7.48357	10.49830	28.92616	68.08052	77.19771	1.00000	7.39933	1130.44139	7.68252	7.32047	55.75556	0.06457	7.37574	7.01177	58.14869
11.12336	-1.29772	7.39945	6.95694	8.23000	27.49524	42.59963	40.10693	1.00000	8.99254	1096.82034	8.82524	3.77747	50.76306	0.28058	9.38817	9.87081	45.31436
9.56134	-0.76773	7.70343	6.52303	9.25129	13.06555	27.61147	49.54093	0.00000	6.80098	1097.89014	8.20149	9.02265	38.38479	0.46272	9.86114	7.78844	58.91517
8.97443	114.51667	7.87975	7.67243	10.83321	25.65263	40.78644	42.85110	0.00000	7.48598	1143.08953	7.68039	8.47739	33.78333	0.04208	6.43828	6.44143	48.55260
10.61662	-58.38341	7.05261	7.23859	9.78972	20.07766	39.91718	61.59971	1.00000	9.72306	1191.08992	11.18004	4.80032	-34.64966	0.15437	8.66167	6.03930	64.40039
6.39178	28.28489	5.99313	7.16821	5.20175	15.32959	54.47461	45.72623	0.00000	7.25485	1134.08604	8.86280	6.48908	48.15659	0.04331	5.14873	7.59927	43.34325
9.16487	6.26764	8.02627	6.97936	8.06552	20.96268	53.12125	59.08570	1.00000	9.26702	1173.40502	8.42663	5.34239	4.92675	0.46165	9.87899	6.61313	75.80252
6.95430	75.35927	7.61276	6.37814	9.41879	15.60132	48.02820	57.76558	1.00000	8.93249	1061.75782	7.50469	9.98182	12.04161	0.08177	7.61422	7.72097	56.18770
7.59216	33.34864	8.54363	7.70450	7.83932	22.36159	64.08334	41.10673	1.00000	7.49561	1171.24891	7.33268	7.75804	46.75451	0.02854	6.19415	7.40036	54.40551
6.96820	23.225	7.95732	6.92796	8.91580	12.30732	56.40288	36.28642	1.00000	7.91642	1074.12563	7.92249	7.82763	43.4125	0.06444	7.48463	7.16348	77.22355
8.46568	-74.13653	8.27852	7.14530	5.99090	14.45136	54.11647	56.97182	0.00000	9.37698	1144.79750	8.17538	4.38168	40.63316	0.14424	8.52979	6.70460	55.62197
4.71921	39.8302	6.07456	6.86737	9.08992	13.42318	55.63783	71.73941	1.00000	9.92713	1106.10344	7.98575	10.69067	64.5635	0.03027	5.42377	7.62376	74.94005
6.33669	8.62118	7.12731	6.39915	10.32040	23.74317	41.44397	66.33818	1.00000	8.56850	1153.71780	6.91325	9.33464	45.44694	0.04789	6.42916	8.91139	49.55452
7.28275	6.61944	7.36200	7.90838	8.19334	12.52751	55.36232	79.20369	0.00000	9.01656	1168.10470	8.77052	7.66396	52.57583	0.13842	8.39551	7.91214	62.22228
8.10973	-3.52751	7.10774	7.27980	7.26775	13.86291	63.67612	45.75216	1.00000	9.15984	1156.33433	8.22777	5.72676	50.7236	0.26470	9.22702	6.39348	36.50919
7.69442	-48.67028	7.47337	6.58898	9.46668	13.54514	67.57722	58.88799	1.00000	7.46266	1094.64516	5.96878	5.38869	-28.24	0.03249	6.37921	6.91651	35.45356
5.43242	-99.32556	7.99861	7.35925	7.25570	21.03298	56.66470	40.42833	1.00000	7.98942	1113.37196	4.60847	11.16382	19.32889	0.03199	4.69424	5.38655	76.05012
7.08420	77.656	8.42426	7.31259	10.34975	12.41510	58.01758	49.16203	1.00000	7.18459	1099.56627	7.21460	9.54471	28.71271	0.06280	7.45275	6.53468	64.06971
7.47675	69.49015	8.39231	7.95520	5.86519	31.97883	29.09916	49.65164	0.00000	5.89336	1087.73497	6.95984	6.37011	56.11281	0.06410	6.80352	7.75742	53.52071
9.94370	4.62744	7.49139	8.40615	10.10029	15.05707	52.29640	52.34400	0.00000	7.25926	1116.94815	8.60841	9.27919	36.06386	0.48465	9.93654	8.14164	63.14804
3.90546	21.32778	5.70974	6.01002	5.80106	6.97871	48.82946	61.73864	0.00000	8.09254	1117.52522	5.85528	6.67543	42	0.14293	8.62657	6.11044	53.34395
6.48259	-117.71978	6.05736	7.01089	7.62889	11.23413	42.20213	34.97685	0.00000	4.69367	1094.13640	3.53799	5.96872	34.09668	2.17643	11.48999	9.00482	74.76855
7.20989	89.11943	6.69846	7.54999	6.75472	7.97815	47.83818	52.89089	0.00000	4.98569	1111.48631	4.98668	6.47699	23.9028	0.42998	9.72707	7.21229	46.19795
4.97620	-122.24092	8.53895	7.19318	6.17230	7.79105	50.59081	77.75727	0.00000	6.29295	1138.33486	7.08007	6.72629	47.4943	0.13377	8.57235	7.38249	44.78003
6.52983	-86.99666	6.66733	8.72815	5.96582	12.14299	66.65710	33.27013	1.00000	10.50983	1051.51891	7.56734	4.69419	33.45122	0.25724	9.21783	8.37351	69.22633
7.20344	106.85417	6.18754	7.93427	6.64943	34.64102	27.93535	65.88330	0.00000	5.63530	1097.07671	7.87101	6.13896	-6.48167	0.98935	10.65707	6.10718	65.83461
5.44562	8.86374	7.17222	7.80610	7.23692	38.83473	52.52866	53.56781	1.00000	9.50186	1082.93301	3.25368	8.88810	44.89784	0.02594	5.38506	6.72435	57.17150
5.96550	-58.44417	8.17858	7.27601	6.65976	3.49755	46.33755	42.82009	1.00000	8.81756	1113.97257	6.36301	6.27594	-3.14306	0.11699	8.08766	9.92574	57.01734
9.29038	24.04142	4.72417	8.30531	11.57862	4.01187	64.40054	43.22665	0.00000	8.01564	1079.28779	9.91662	9.24634	54.39635	0.57395	10.09749	6.76514	67.50712
10.37257	-81.79819	8.35815	8.31961	8.80736	-10.20229	62.83745	48.94805	1.00000	7.94069	1076.48307	10.29183	6.83388	41.48199	0.12145	8.24494	6.10211	52.65164
7.12431	25.34244	7.80855	7.94777	10.34893	25.74723	29.03416	47.09556	1.00000	9.32596	1138.59253	5.90581	6.13378	50.75932	0.07345	7.42252	6.96792	58.63521
7.74755	-81.23621	6.69082	8.42698	8.90181	19.88867	56.79806	78.36124	1.00000	8.36607	1053.63056	7.25194	6.02859	33.98154	0.09450	8.12584	8.53211	59.51589
10.74127	1.33467	7.79739	6.87717	8.96772	14.41336	56.54330	67.30670	1.00000		1166.23963	9.07430	6.56762	43.61058	0.18538	8.94707	8.20321	47.04318
6.89461	2.2469	8.30055	7.46506	9.81548	9.69686	54.61940	45.77227	0.00000	7.62442	1094.39893	13.59374	5.39789	48.90472	1.59791	11.18276	9.17274	54.62001
8.41439	43.91385	6.49877	6.32923	7.03950	16.14524	72.27755	75.52153	0.00000	3.28536	1069.75322	7.63583	5.28356	54.03876	0.75001	10.41502	6.68412	51.02826
5.04780	-93.11308	7.66063	7.81122	9.17173	25.38532	48.74771	48.93586	1.00000	12.13063	1054.19009	6.52117	8.26783	16.75973	0.05654	7.00526	8.80161	41.12846
7.64195	-58.44417	6.98186	8.63177	7.39467	29.28335	57.03292	66.05715	1.00000	8.06000	1092.34854	6.86622	8.39541	-3.14306	0.05508	7.67611	8.43929	59.51566
3.73003	-73.58248	7.93841	8.63221	9.43990	4.86500	62.62511	59.46122	1.00000	9.67757	1111.51463	6.64696	10.27182	45.40008	0.02786	3.82749	7.06287	74.26799
4.92660	-5.682	8.43842	6.89885	7.63347	15.31288	69.22465	47.91309	1.00000	7.33900	1088.94664	4.43930		5.84752	0.02996	4.33935	5.63051	56.33419
6.46178	2.2469	6.77569	7.83042	6.58347	7.23886	59.96675	75.99067	0.00000	5.21979	1135.64715	6.40909	6.02016	48.90472	0.07120	7.84960	9.93448	35.21112
8.94533	11.34046	6.72088	6.06587	9.73112	35.26037	46.89740	37.29408	1.00000	8.52399	1069.54612	7.37345	4.68856	50.72043	0.12297	8.31361	7.95579	64.50402
5.25188	122.20488	7.14311	7.97381	4.58362	20.04195	37.10929	51.72305	0.00000	8.52477	1166.22429	6.68864	6.81805	29.98869	0.06857	7.11711	8.38309	51.32579
5.85302	138.31667	7.63276	7.93198	8.79518	26.64977	52.66176	52.93937	1.00000	10.10538	1106.17627	8.25192	8.72941	36.65	0.04531	6.29430	6.23922	65.21030
6.28146	-43.80139	7.20590	6.58110	7.69036	24.11924	58.38481	38.40620	1.00000	7.06143	1052.29538	4.47470	9.09352	-20.25333	0.02767	4.24458	6.59454	61.87829
5.62698	-65.71875	8.73556	6.39598	8.05561	25.42185	38.18941		1.00000	5.55608	1158.15818	5.27736	11.92489	-21.44345	0.03731	3.77301	8.51630	87.59029
6.50960	-37.93278	8.52975	7.52625	8.15377	12.95079	46.47268	44.20330	1.00000	4.30032	1123.11954	5.59564	12.52249	-11.48472	0.04241	4.81827	7.18730	66.35233
8.43525	5.58472	10.04326	6.69006	9.66175	25.02966	76.39269	60.72624	1.00000	8.74092	1118.05927	8.29782	5.55297	52.14	0.10239	8.32064	8.56554	40.27478
6.15264	117.55417	5.25065	7.49900	7.90338	15.10172	47.48414	53.10495	1.00000	5.97145	1153.99044	4.35506	10.58012	34.86472	0.02284	4.17052	8.11873	67.28666
6.48020	133.42825	6.41283	6.80642	6.32289	13.10640	54.67115	60.64921	0.00000	6.20184	1127.36086	7.18253	6.49990	45.47885	0.13903	8.54839	7.38674	37.05349
6.28193	-48.67028	7.51277	8.25715	10.68281	41.10377	65.54126	34.33593	0.00000	10.31945	1120.60073	7.38646	11.42726	-28.24	0.12061	8.28858	6.31024	76.69116
5.39904	10.03478	6.78978	7.84166	11.40792	5.35014	34.10154	55.01703	0.00000	10.38596	1160.64240	9.16412	11.13580	37.16911	0.24514	9.20912	7.10640	53.11188
8.52418	-4.22398	7.83567	8.03953	5.31745	47.61765	55.44707	61.17663	0.00000	4.94753	1062.17765	7.86400	5.21245	57.47908	0.30300	9.39940	7.42287	47.65571
5.00018	-4.10734	8.09263	8.68733	6.20049	-3.73653	38.62614	42.50067	0.00000	5.89741	1050.14526	4.80656	6.15573	38.68712	0.16157	8.76109	8.87440	45.81443
9.30470	71.57118	9.16702	7.40924	9.01662	9.80726	47.15559	38.42436	1.00000	8.57266	1095.92722	8.59870	4.87441	32.87533	0.07401	7.48101	9.00369	61.68194
7.37031	-101.2591	7.77463	6.77631	8.64641	33.53547	50.51586	70.53372	1.00000	10.34935	1110.33949	7.73739	6.31622	21.01858	0.10937	8.06491	9.02986	29.56445
6.73320	74.83554	7.73835	5.10192	8.92089	3.92719	48.78483	34.80239	1.00000	9.11304	1103.25392	8.06141	7.87453	14.62072	0.03418	6.33680	8.21993	52.68358
4.16905	17.22635	6.62797	6.27075	5.37671	11.51468	57.74470	50.66565	1.00000	10.55558	1072.00770	4.36260	10.91122	48.8449	0.03505	3.90799	7.03875	61.45116
6.57092	-1.29772	7.00480	6.67388	5.74683	5.46700	63.66080	72.05537	0.00000	6.37163	1124.65602	7.93200	7.13937	50.76306	0.05394	7.12677	6.92306	58.93859
3.90011	24.6522	7.44364	8.53677	5.10444	-0.79536	49.73976	49.02315	0.00000	9.22193	1069.17090	4.73857	6.79696	60.2052	0.05705	6.13548	7.49358	59.19535
7.88453	77.23826	8.04212	8.09420	7.84339	12.22271	33.24909	29.72909	1.00000	6.36867	1073.90130	6.18688	7.34914	11.50526	0.04667	7.00675	7.64330	47.07176
7.50849	117.7	5.61960	6.55299	6.40790	29.41962	62.83840	34.07957	1.00000	8.91204	1162.60582	8.46537	6.85881	35.85	0.18471	8.92795	6.77007	45.78443
6.63814	11.412	5.39699	6.87598	9.20466	8.47511	44.95536	43.65655	0.00000	9.67691	1156.72162	7.87249	9.92763	45.50369	0.15022	8.77132	6.20723	47.65483
5.43063	-1.98956	6.55548	7.44496	5.30446	-4.35661	51.03755	59.79376	0.00000	7.39977	1154.20811	4.88960	5.99203	5.30383	0.05371	7.37240	5.82050	55.74384
5.25572	9.5926	7.06832	7.72515	10.29417	37.57853	40.95964	75.01347	0.00000	9.78074	1132.28568	8.69219	10.73624	52.86147	0.31469	9.45896	7.42802	52.01277
7.76503	8.62118	8.24463	7.98731	8.40964	4.62399	49.46548	40.44714	1.00000	9.58184	1126.69799	7.93513	5.11154	45.44694	0.15107	8.64908	9.98155	66.93173
5.27113	18.69303	5.30339	9.50205	5.65967	19.70389	72.33885	64.87989	0.00000	5.86414	1108.67747	5.81180	5.33860	12.18441	0.14887	8.65574	6.44053	67.89173
6.77675	37.00438	7.67012	7.24143	7.23536	16.80900	51.67961	48.29903	0.00000	4.71393	1118.28628	6.85194	5.54665	-7.60361	0.35098	9.54006	5.62287	65.73970
7.68369	69.49015	7.79058	8.18770	8.66693	20.02718	42.27570	47.70650	1.00000	6.99671	1150.77978	6.66620	7.64662	56.11281	0.07181	7.34584	6.69694	46.34283
4.99498	13.32127	5.65527	6.79974	6.25980	14.08637	51.84299	58.35074	0.00000	6.98466	1132.63405	5.80305	6.54499	52.59319	0.07106	7.67964	7.94680	67.23804
8.63255	38.66667	7.35827	7.54085	9.97314	15.15775	45.76057	46.38009	1.00000	9.09726	1106.47479	9.27700	6.67345	-6.25	0.17953	8.86123	6.66783	58.90658
6.01492	123.99333	9.44289	7.47669	8.04752	15.48745	61.06804	45.17477	1.00000	9.20136	1162.33011	6.86189	8.78987	12.97389	0.05481	6.28635	7.24760	53.57140
7.19725	25.8191	5.38659	7.38605	8.97560	25.50930	47.15440	64.37281	1.00000	8.27069	1074.59601	6.77760	8.25279	53.5942	0.05049	7.49022	8.00959	47.26530
5.04796	-71.23106	6.85167	7.82638	5.47808	5.92652	60.28146	45.27748	0.00000	8.01093	1142.11177	2.61038	5.25553	-32.45242	0.06826	7.45553	6.14521	66.52575
6.06350	92.48278	7.46546	7.38674	8.06358	2.43841	70.24893	57.38151	1.00000	9.42679	1176.21697		7.19980	58.23583	0.34860	9.55128	6.19391	73.83885
4.54963	-59.13316	6.50177	6.33415	7.03310	42.63261	40.54587	68.52748	0.00000	6.33973	1081.16777	0.96899	5.79367	-37.32167	0.62393	10.19926	7.79061	50.19260
5.14539	78.23456	6.55923	7.22173	7.51544	23.77489	65.89649	25.77924	1.00000	10.16222	1115.83717	4.11678	7.09531	28.92694	0.04654	5.09729	7.04436	43.52026
7.31244	-93.263	7.16756	7.38642	9.97629	15.43264	38.76509	50.29231	1.00000	8.98030	1188.61795	9.11241	7.17022	45.0408	0.08752	7.88096	8.40680	48.12390
8.94444	-78.19444	8.58228	6.47832	10.18717	6.94859	41.63784	58.23672	1.00000	8.00804	1148.85025	8.26104	6.42193	38.91817	0.11255	8.28002	9.63485	59.28724
5.50472	-73.86586	7.43028	7.77915	5.54792	8.66235	50.44611	62.62375	0.00000	7.43278	1074.57189	8.18423	6.78404	45.43341	0.05743	7.09656	6.64654	69.14505
7.00053	11.412	7.79238	7.38675	8.71269	11.59998	24.41343	65.95711	1.00000	8.65655	1054.86348	6.06506	8.42196	45.50369	0.04794	6.50532	7.03261	47.88085
6.21379	-0.91979	7.91083	9.17930	5.51306	-3.02927	44.29226	57.65527	0.00000	6.86002	1069.02165	4.99664	5.97441	51.42708	0.08252	7.26400	7.65796	60.15219
5.94876	-0.91979	7.03296	9.35903	8.54431	28.10880	29.47126	68.59366	0.00000	8.99603	1137.09819	8.60881	8.82422	51.42708	0.12469	8.31865	6.73819	49.67815
7.54629	-74.15987	6.86826	7.71248	10.09237	0.43159	37.99760	63.25852	1.00000	10.79358	1098.48574	9.69457	7.25397	40.82232	0.30199	9.37626	6.23451	67.52009
5.36266	9.22796	7.81062	8.22501	5.91105	5.12952	59.68685	39.59696	0.00000	6.67534	1175.96410	5.10930	6.43447	48.46458	0.49355	9.95101	7.75478	60.77669
4.67055	1.6	7.77955	7.13238	6.18295	21.22348	70.84273	66.33767	0.00000	7.69420	1054.66787	4.29476	7.96949	43.11667	0.06674	7.66255	9.41190	66.95406
7.24793	-61.4867	5.18588	8.35881	8.65687	9.31757	51.77794	49.54511	0.00000	8.90510	1074.11046	9.69228	7.90798	-31.25033	0.34872	9.60565	6.14804	65.10279
3.95263	120.14278	6.33730	6.46837	9.36457	-15.28582	61.51313	60.62734	1.00000	9.63727	1164.99786	4.97110	9.04612	32.50611	0.03126	4.55746	7.44577	62.46474
6.34797	-73.95097	8.29514	6.85848	6.03787	28.03706	58.37593	46.16200	1.00000	7.81368	1156.21312	4.61689	9.31476	40.72371	0.03958	4.53675	6.93471	38.28083
6.67000	4.62744	7.77674	7.32115	7.20167	16.30698	52.16076	59.33531	1.00000	6.99813	1130.41153	4.67131	9.59538	36.06386	0.02646	4.86928	6.77722	65.70523
5.04409	-71.06616	6.41297	7.58114	5.62463	6.15524	18.28311	43.76783	1.00000	6.18592	1076.64581	5.81503	5.17639	42.4251	0.13488	8.54504	7.86661	34.90546
4.85801	122.74754	6.36743	9.19550	5.99397	11.55977	45.32228	68.42239	0.00000	6.34730	1171.60853	4.88009	6.48394	40.85158	0.16049	8.63288	8.45878	61.77784
7.00704	-9.24671	8.60407	6.61343	8.29678	12.00074	59.28991	44.64919	1.00000	8.02681	1090.50993	5.40890	9.17830	38.72706	0.06161	6.82399	7.16281	44.05330
7.43472	145.06667	6.02962	8.43781	10.14728	27.33781	47.46140	60.81248	0.00000	8.48277	1100.68948	7.54392	11.77939	-37.88333	1.15567	10.82975	7.80918	63.37722
5.71117	-81.26367	6.90612	7.49261	10.55225	8.33036	54.25570	60.99601	0.00000	9.74503	1116.97833	8.42932	10.05415	28.90054	0.10195	8.19626	8.09322	59.05931
5.61540	74.3092	6.45324	8.12100	5.48441	20.00453	47.29185	42.93397	0.00000	6.80900	1170.36977	6.20600	5.41498	33.37526	0.04565	6.41598	8.18748	49.13206
8.03414	-71.08977	9.33377	8.54535	10.46278	28.95334	55.35638	57.00458	1.00000	7.06843	1174.29156	6.12670	7.22982	41.9001	0.07379	7.84757	6.85604	67.90241
3.78672	7.36027	7.70423	7.29341	7.35331	3.41316	50.22085	46.27508	1.00000	8.68943	1176.19851	4.29513	10.64656	51.20219	0.03821	2.87535	8.29748	34.32314
2.52230	-86.78777	6.29305	7.11728	8.64070	16.61335	35.56531	65.42409	0.00000	9.95712	1107.27656	9.34491	9.24170	33.44872	0.10671	8.16498	7.49319	68.84003
9.95554	26.01649	5.12371		9.69681	28.40164	32.95357	51.55131	1.00000	7.32882	1116.00551	5.85687	5.00055	44.43579	0.13864	8.59130	7.78956	36.24013
9.70880	-42.98194	7.27762	6.52120	9.17664	19.09544	64.25803	69.86457	1.00000	9.17347	1084.10758	9.82391	5.12549	-22.53722	0.14688	8.51896	9.09922	49.57460
7.91319	3.39467	5.92694	9.71189	7.20410	18.79803	31.79487	60.81724	1.00000	8.10930	1065.61847	7.89099	6.20892	6.45407	0.07208	7.62761	9.13396	46.61766
10.03325	139.07204	6.87013	8.00614	8.52027	5.88607	64.62358	86.54092	1.00000	8.64862	1072.45439	9.52885	7.29966	36.24624	0.85614	10.52690	7.79872	38.30375
11.02196	60.70278	7.84810	8.31703	9.00954	-1.03518	22.63736	59.88219	1.00000	8.37331	1110.33221	9.86172	6.80628	55.75556	0.92377	10.60025	8.01571	45.14079
11.83992	12.87117	6.37765	7.41335	8.94486	20.56052	38.30442	57.57727	1.00000	9.28642	1087.59983	12.35039	6.03069	50.23271	0.33525	9.52736	6.52794	41.46365
5.55382	-82.46148	7.82045	6.42771	8.73943	33.93733	46.40666	58.04011	0.00000	8.94694	1135.73521	8.80053	9.26643	28.15112	0.25081	9.08517	7.46285	65.56508
9.78018	83.36889	6.17146	7.05671	11.12132	-2.46489	43.67942	47.22831	1.00000	7.33192	1154.95196	9.04835	6.41681	26.76628	0.41541	9.78342	7.76647	50.43074
8.62029	4.62744	7.25646	7.38682	10.33324	29.92105	46.55635	74.11036	0.00000	7.92865	1194.40803	8.13274	8.91454	36.06386	0.08821	7.70186	6.55607	57.72739
6.96333	-95.36969	10.66887	8.00769	8.29054	19.93174	41.00067	54.69007	0.00000	8.99043	1066.46702	7.32395	10.62719	35.74788	0.46894	9.82486	9.41806	86.65301
10.87232	-122.86705	6.44013	7.84723	10.01228	21.88150	28.07273	72.85010	1.00000	7.82885	1128.38884	10.40115	7.00733	45.49428	0.12403	8.32892	6.54784	84.99457
6.17852	-4.22398	7.05171	6.40730	8.43601	30.25235	47.55823	48.32838	1.00000	7.82164	1195.56162	6.36347	9.99759	57.47908	0.03180	5.22836	6.80678	78.51209
11.05498	120.82747	6.23227	6.61538	8.31376	17.48602	58.36055	65.87310	1.00000	10.43946	1053.60641	12.17727	4.50337	37.30553	0.32572	9.51439	6.10500	42.56933
7.82426	-103.5687	7.83313	6.49591	9.60827	19.43374	47.62056	55.87139	1.00000	8.15194	1191.86559	7.47420	6.98987	20.22816	0.12610	8.52778	5.95024	40.23675
11.60731	-102.36764	5.79618	7.92765	11.37914	16.11029	48.49903	61.25745	1.00000	8.01459	1118.40081	8.75299	6.48553	31.84568	1.53404	11.14085	8.61253	54.29738
10.01149	-73.25383	7.43047	6.26008	8.21776	-0.19047	48.98770	49.06328	0.00000	2.27343	1131.15134	6.21220	5.75103	-3.74912	0.78115	10.45167	6.62851	55.98818
5.93467	-84.50855	8.63632	7.27500	5.95948	29.22190	68.61480	44.94516	0.00000	5.85657	1172.63972	5.69163	5.40275	39.08367	0.64800	10.25706	7.34352	58.36325
8.31721	-111.78903	7.58427	7.67454	6.78271	16.17048	44.13435	58.11104	1.00000	9.70144	1180.05171	9.40549	6.47640	33.35283	0.33524	9.52204	6.57381	34.37514
6.43652	-35.03333	7.58333	6.49603	8.46133	7.88812	74.93880	49.15647	1.00000	10.87909	1125.95124	6.32822	6.70359	-8.28333	0.05887	7.35316	7.94891	54.03692
5.82744	-58.44417	8.44362	7.53270	6.47342	15.47385	50.20644	51.93247	0.00000	6.15329	1164.55046	4.45480	5.70615	-3.14306	4.11119	12.12616	5.93123	52.85440
7.99456	107.60389	8.47363	6.89913	8.25270	15.48142	38.16875	66.69807	1.00000	7.85147	1113.32153	8.28495	7.26957	-7.01833	0.10068	8.00495	7.03088	39.73308
7.56293	29.24152	6.71180	8.23199	10.94267	21.72340	10.71003	57.37837	1.00000	8.58162	1126.66580	9.46830	7.57650	-26.93366	0.08133	7.55786	7.81625	76.67635
7.64680	29.65806	7.67603	6.61978	7.96056	7.11661	46.87557	26.67007	1.00000	8.44135	1058.28367	6.66123	6.34762	-4.83	0.14930	8.62440	8.04848	77.62869
4.48457	2.29275	6.52771	9.17397	10.52502	14.67654	47.58128	41.44736	0.00000	9.17756	1123.97044	9.94435	7.89950	48.79325	0.02148	6.50975	7.41320	42.37407
8.73279	2.12213	7.66635	6.75569	8.81050	18.48915	57.20805	45.86334	1.00000	6.50679	1098.54141	8.02882		48.8222	0.06573	7.66447	8.78526	64.19397
6.65625	6.74549	8.68681	7.95755	10.60827	12.16942	29.89474	47.11792	1.00000	8.32614	1172.91584	7.11180	8.03726	49.5099	0.06546	7.47005	6.02559	57.09867
6.73049	0.30367	8.79914	8.07102	6.76442	-7.20715	74.77386	80.57547	0.00000	5.05836	1199.40837	5.58493	6.07954	51.38673	5.40473	12.40760	8.82269	44.75853
6.49098	29.41824	8.21950	6.95597	7.71023	24.19237	43.61159	42.39422	0.00000	7.17519	1058.34183	9.62316	7.74296	45.99194	0.43481	9.81693	7.05534	50.83474
8.45039	123.17306	7.14643	8.02906	6.47567	1.51163	59.03580	50.38721	0.00000	4.85407	1154.34405	6.81091	6.22664	41.27194	0.12988	8.37704	7.64361	63.62538
5.60199	75.96976	8.37440	6.80195	8.63258	8.69728	34.34165	29.90965	1.00000	7.14511	1064.11455	5.29491	9.75784	15.73628	0.03143	4.90812	5.68752	77.80557
5.27331	2.18247	8.23333	6.31913	7.67357	23.07644	53.75524	55.62130	1.00000	7.41852	1085.65413	2.94929	9.02053	41.41204	0.03405	3.74077	7.93305	45.70336
