PM2.5	latitude	H2CO	PAHs	NH3	Pb	O3	PM10	PRES	CO	C2H3NO5	warning	NOx	TEMP	SO2	longitude	CH4	CFCs
9.48776	46.23899	32.14193	8.00983	5.46623	71.82459	6.84619	4.72646	1055.72056	9.75568	0.03010	1.00000	7.61504	10.30330	8.34144	-63.13414	8.63341	39.53698
7.25180	36.76639	77.27810	6.38386	9.09464	31.54335	6.46191	7.25313	1054.16250	10.67298	0.06772	1.00000	7.45785	19.67772	8.63516	3.47717	7.81061	61.27160
8.74912	7.6	51.98966	6.61453	7.73602	67.94142	10.75735	6.94281	1054.33378	8.16758	0.04096	1.00000	8.71289	25.81719	10.50718	4.18333	8.96945	64.83507
9.06711	40.2737	78.99795	12.14060	8.29396	42.69274	9.76480	10.65214	1103.98401	8.10971	0.96404	1.00000	6.70407	6.37056	9.36274	-76.88442	8.55290	34.04454
8.86517	52.66277	71.61543	7.81542	9.39488	59.10668	9.10188	9.16231	1082.25828	9.94014	0.25661	1.00000	6.74473	18.78025	11.71852	-2.01111	5.99712	42.56471
10.90705	1.6	55.55060	6.08157	9.06546	54.09568	8.74272	7.34848	1165.63849	10.28974	0.06513	0.00000	6.99279	7.85956	8.08194	103.81667	9.51642	37.88884
9.49463	8.88649	36.84722	8.79930	7.49540	69.15138	9.64783	8.50214	1079.57468	7.28986	0.14579		8.85000	25.00702	10.65163	2.59753		28.10235
8.51421	65.84811	70.05664	5.23365	8.08710	39.10322	8.06406	7.74784	1173.35271	10.78724	0.09026	0.00000	8.58757	7.23222	9.53325	24.14662	9.39984	58.31071
	9.6531	74.59560	6.38243	7.45985	66.78624	5.70197	9.31167	1121.43936	8.12333	0.28202	0.00000	9.40975	17.95229	11.16849	124.3697	9.57530	47.75117
9.78595	53.94313	71.77995	9.73709	8.93540	66.62926	6.93360	5.41005	1052.67068	8.70952	0.06404	1.00000	7.97241	15.08135	8.73991	10.30215	7.76574	74.05722
6.47926	25.95533	30.75188	9.69636	6.40725	59.31018	6.95859	8.18644	1075.15423	9.27247	0.11577	0.00000	8.33034	20.17245	9.15279	68.88871	8.09337	52.04327
9.61151	0.03813	39.21714	9.59111	9.58252	27.47581	8.37712	10.14597	1076.10759	12.68149	0.59795	1.00000	7.02497	8.14812	5.85745	36.36339	8.35266	34.49042
8.51713	9.6531	41.07238	5.61174	8.62169	61.03742	5.89471	7.10756	1083.24488	10.78605	0.06379	1.00000	7.87194	18.57710	9.65194	124.3697	8.14955	44.56007
8.62811	45.43341	69.21755	9.77212	7.83267	25.85516	7.85599	6.79092	1080.06157	8.04845	0.04338	1.00000	6.09888	1.96843	8.72236	-73.86586	8.60408	30.57493
4.74426	52.66277	56.65106	7.91693	7.54298	49.13318	5.13854	8.57251	1126.03385	8.76257	0.17417	0.00000	8.13420	20.37672	10.63233	-2.01111	8.40748	39.69313
9.76780	65.93381	37.07683	9.43564	7.20836	31.19352	5.54871	9.67262	1142.24006	8.63312	0.38288	0.00000	7.63764	27.47231	9.72741	111.4834	8.39134	29.41673
9.67938	46.09273	54.49888	8.72480	8.05956	40.04253	8.44222	10.18728	1098.74708	9.87748	0.61640	1.00000	9.16852	35.17125	10.24137	-88.64235	6.60272	
9.63723	51.08468	31.71784	9.83229	6.57623	43.51070	8.37363	10.36431	1189.29268	9.70579	0.72699	1.00000	7.36847	9.01966	9.82210	7.11393	9.89121	41.45683
9.41478	31.84568	45.77551	7.83538	8.86711	37.90240	9.40671	8.26429	1189.34446	7.46790	0.12683	1.00000	9.84449	18.19697	10.93258	-102.36764	8.00178	37.76913
10.39620	-25.54073	31.74965	10.43243	7.71761	54.67541	8.77049	9.95017	1118.86944	8.33192	0.48353	1.00000	8.87961	-0.01417	10.36707	152.70493	6.33063	33.23667
8.02014	32.44874	54.72803	4.57719	8.90703	60.96059	4.46936	6.38199	1147.34684	13.04982	0.06743	1.00000	7.85009	29.01374	8.59333	-99.73314	9.13430	40.40609
10.02979	21.53889	47.62535	9.09177	7.76922	48.22458	7.44876	10.74358	1089.90193	11.62913	1.04859	1.00000	7.78878	11.22875	8.13990	71.57737	7.67123	57.50364
9.52376	17.94979	53.99125	7.36892	9.23483	45.64701	7.66452	6.05568	1132.27741	8.45834	0.05873	1.00000	7.83297	15.32236	8.71346	-94.91386	8.76640	53.45008
9.10615	53.59782	48.78264	4.31273	8.58420	31.93001	6.13147	6.46899	1085.77625	10.60155	0.03266	1.00000	7.61589	6.94019	8.65222	34.33825	8.27686	39.56255
8.72196	31.12406	44.57664	7.72547	8.25018	36.55258		6.35794	1167.02045	10.49290	0.05644	1.00000	7.82090	4.54534	8.39984	-97.90308	9.16965	49.49504
9.90798	53.14657	49.79260	5.73454	9.21919	54.28028	8.19268	9.06191	1115.05813	9.96510	0.24369	0.00000	8.14141	8.07636	7.86037	140.72287	6.97109	33.19812
11.22256	68.79833	45.27663	8.29910	7.13902	72.73174	7.03547	10.60426	1154.30623	11.64069	0.89485	1.00000	8.49791	18.07990	8.77329	16.54165	7.57728	44.59717
9.49177	24.41288	53.28400	7.63268	10.16704	43.65868	7.75561	7.10380	1115.23061	7.83315	0.05080	1.00000	6.94472	21.90644	10.45203	76.56719	9.52879	36.03321
8.92703	55.75556	45.18382	9.94215	7.95463	56.66838	8.75815	9.96555	1196.99891	10.67361	0.50220	1.00000	6.63245	7.86064	9.47061	60.70278	7.11852	56.74867
3.50764	45.50369	51.54430	9.38505	8.80152	54.11779	6.41191	6.68085	1112.65960	9.90873	0.03677	0.00000	8.01408	16.44451	11.14496	11.412	7.49305	10.13418
8.60155	1.6	54.07999	7.66206	6.24124	54.15812	5.32141	5.10108	1064.39258	11.62706	0.04325	1.00000	8.66061	10.65942	7.47127	103.81667	6.56273	32.11342
8.31406	52.53048	57.97411	11.94661	6.98847	44.66146	11.06030	8.90173	1052.49368	6.79781	0.18125	1.00000	8.84451	5.71203	11.51002	13.29371	8.47538	55.87180
8.22325	8.62261	58.60834	5.63290	9.41890	48.14208	5.28259		1163.76165	8.46352	0.29796	0.00000	9.07311	8.86650	11.32234	-70.20749	9.58297	38.86759
9.97993	43.1122	43.36962	7.64827	9.22220	41.77960	8.73889	8.63220	1067.76525	8.31347	0.15698	1.00000	8.59511		11.41702	12.38878	9.19157	53.00607
7.96818	41.6764	69.03284	8.86203	7.54749	38.75639	6.42163	5.54494	1102.81690	10.36884	0.05381	1.00000	7.66245	5.32987	7.61109	-91.58045	7.91792	59.63466
4.69831	9.92787	49.22785	10.06158	7.17529	49.08931	6.14812	7.04774	1195.91149	8.99902	0.06410	0.00000	8.72343	8.90161	12.33478	-84.13722	6.93155	28.63570
9.27831	43.50891	57.76531	2.19247	7.05718	32.76811	3.38311	5.05557	1079.49469	14.43602	0.03657	1.00000	10.03690	16.31380	7.49736	16.43915	7.89828	57.06789
7.06526	41.75338	42.35531	9.38065	8.50322	58.54106	7.54329	10.46930	1056.68213	7.00068	0.81397	0.00000	7.79654	-6.91667	9.61384	-86.11084	6.32623	65.63464
10.34930	25.87972	60.48895	8.79989	8.04276	47.26540	8.98212	8.85248	1068.76762	9.70077	0.19199	1.00000	6.89610	-0.18929	8.84157	-97.50417	8.05495	17.44776
8.74719	35.8	58.33102	8.35335	8.28606	63.59264	7.57508	6.07078	1193.49879	8.79232	0.05589	1.00000	7.72601	36.99665	9.67523	137.23333	7.19167	66.37017
5.43887	26.2173	48.89916	8.13118	6.74700	62.15045	6.01778	8.77295	1150.79681	9.04067	0.18157	0.00000	6.67197	18.95304	9.09640	-80.22588	9.32324	37.96778
8.12048	20.88197	48.57262	8.80884	8.07187	56.20360	11.43998	7.39634	1192.18330	8.47760	0.05757	1.00000	7.40132	20.84013	7.39690	85.83334	7.69214	16.56954
9.46710	23.9028	58.14710	12.45868	6.90085	72.70507	9.29143	10.76819	1073.22957	9.09929	1.06486	1.00000	7.58755	13.61270	8.63266	89.11943	8.76297	31.79416
10.37962	14.46693	46.69412	12.02123	6.91849	35.21743	8.59182	11.20525	1198.35243	9.37302	1.64337	1.00000	8.73075	32.49668	8.90490	75.92694	7.88727	42.88943
9.85463	57.47908	27.74089	5.95578	9.19560	52.42254	8.08773	8.50902	1079.39903	7.30427	0.14452	1.00000	8.29587	18.06160	10.49447	-4.22398	7.95273	23.92237
8.79082	37.65181	46.58768	7.12234	8.69442	48.08803	9.46045	8.37799	1104.56094	10.34935	0.12022	1.00000	8.35563	14.93939	8.89733	120.33063	10.03142	53.11976
6.88228	35.95664	36.42759	6.42744	8.21888	39.71817	3.43835	9.14050	1178.91173	9.81767	0.24556	0.00000	8.70918	7.77445	8.04080	36.7138	8.83586	26.52377
10.69319	50.71229	41.23894	7.17351	6.16434	35.35293	8.59566	8.93935	1164.10083	7.98963	0.20648	1.00000	7.66012	25.84321	10.28603	4.52529	9.58189	22.21102
10.75858	53.83333	59.46230	8.97645	7.78894	63.18417	3.97710	11.82042	1130.04560	7.45627	2.98586	0.00000	8.12015	5.75705	11.88062	-2.98333	8.84053	37.81898
9.36703	51.38673	39.74529	8.24882	6.22120	26.49227	9.15524	9.08331	1193.66213	9.48487	0.24523	1.00000	8.74025	1.96348	7.54738	0.30367	8.31420	30.97175
8.72449	45.53069	52.04554	3.32802	7.23530	58.93449	5.19743	7.96411	1054.77837	11.42901	0.11049	1.00000	8.13815	14.53242	9.98746	9.40531	8.00283	35.17185
9.24551	51.35084	44.82178	8.69190	7.31441	68.98422	8.26472	9.62287	1145.15248	10.97814	0.38958	1.00000	9.17787	16.32914	11.17232	-1.99421	10.67230	62.86432
8.88077	47.05	34.24123	6.07820	8.64918	65.75359	6.36893	6.40524	1192.51752	10.33814	0.04425	1.00000	8.46230	27.85067	8.52003	15.46667	10.39138	38.07886
8.92348	12.1277	46.21814	5.36308	6.93969	39.51874	6.30068	8.05448	1156.58935	9.92774	0.11933	1.00000	8.75900	12.45632	9.59619	78.15794	6.12684	34.47485
7.38797	41.75338	53.61309	7.69875	7.63369	34.90730	4.56242	9.52893	1074.43174	7.87207	0.34582	0.00000	8.43935	15.63270	9.47188	-86.11084	8.92608	36.44021
6.06555	34.86472	50.14342	8.38384	7.05631	30.89893	5.55908	9.22692	1093.39327	8.64168	0.25570	0.00000	7.61486	11.44446	10.02758	117.55417	8.21180	14.61860
7.42553	43.4125	64.85865	12.48187	7.77069	51.40812	9.61360	7.24891	1103.85821	9.76751	0.06319	0.00000	8.91636	15.10116	9.27281	23.225	6.88283	50.90020
7.95231	41.84364	70.91341	8.81081	6.75920	53.82177	8.05702	10.68243	1116.96535	11.65811	0.98063	0.00000	8.02361	11.06374	8.14191	-87.71255	9.45906	41.82604
10.79468	39.72943	39.02199	7.56604	8.97751	65.64572	6.04833	9.31690	1191.74391	9.08961	0.27898	0.00000	8.45768	15.22856	11.44518	-104.83192	7.88432	49.37239
7.76534	28.71271	55.57924	5.06605	8.51780	39.59417	6.06963	11.55277	1178.20549	9.43149	2.30321	0.00000	9.03153	7.01312	10.60080	77.656	9.82198	61.73389
9.49341	-31.4488	38.96708	6.00442	8.46831	63.16955	3.15753	10.73458	1149.19982	7.00955	1.04480	0.00000	7.88048	-1.60343	14.44507	-60.93173	7.33609	36.86983
9.06878	51.67822	65.77194	9.85836	7.26821	56.16716	9.16591	9.22292	1091.63566	10.73020	0.24041	1.00000	7.78659	19.06784	8.34704	33.9162	6.48154	34.17661
7.21556	33.08014		7.41754	8.84723	46.39567	5.27266	5.37974	1190.70814	12.33402	0.03897	1.00000	9.40987	25.74592	7.32483	-83.2321	7.60953	64.43830
9.57399	55.64776	64.88737	9.55256	8.17269	75.19389	9.74877	9.61444	1068.17030	7.86341	0.37037	1.00000	8.91864	13.33447	9.30735	38.02486	6.30921	28.16355
8.66818	51.67822	71.42663	5.72860	7.03128	47.87627	6.73014	8.79709	1178.56825	9.15840	0.16881	0.00000	7.18435	4.37462	9.06929	33.9162	7.74876	29.08955
7.29897	68.79833	50.79561	7.91219	7.52938	57.50204	4.88581	8.53543	1096.66596	7.17257	0.14007	0.00000	8.65539	2.36674	9.33661	16.54165	8.34650	69.45519
8.43749	51.65333	44.71252	8.89109	8.20432	42.61014	7.51094	6.40629	1130.79592	8.78405	0.04325	1.00000	8.85110	18.12526	9.23920	5.2875	6.48323	31.50356
9.82051	33.35283	52.82358	11.01997	7.75590	64.57955	9.37689	9.40390	1111.93799	9.81502	0.30883	1.00000	8.51351	-1.93915	8.83425	-111.78903	9.23237	34.98534
9.82326	35.05266	57.51501	8.83836	8.74621	61.08393	8.65052	6.91111	1090.05660	6.52473	0.07094	1.00000	9.48236	1.21276	9.20991	-78.87836	7.79337	31.71730
7.61592	0.46005	60.49021	5.52859	8.55238	62.96605	5.26806	6.54640	1151.51259	12.23373	0.06316	0.00000	8.23564	26.35440	7.39730	34.11169	8.81758	46.72458
10.32558	12.25282	62.95101	5.76329	8.80227	49.18338	8.94989	7.62988	1159.00989	8.62271	0.07830	1.00000	7.84247	35.44283	10.54659	79.41727	8.78902	37.57511
10.98488	13.44581	78.89993	7.08402	9.53805	75.92946	7.36409	7.15045	1173.37380	7.51605	0.09218	1.00000	7.23390	23.08372	11.27885	101.18445	7.13948	52.29192
7.57471	25.67927	83.37388	13.19906	8.87441	55.46512	10.29043	6.90768	1099.75141	9.93980	0.06029	0.00000	7.84736	19.19198	9.18908	-80.31727	9.81789	46.78012
3.52043	51.39323	35.91384	7.53657	10.38441	66.59549	3.94022	8.27249	1109.09320	10.00078	0.12125	0.00000	7.40275	26.26596	12.05066	0.47713	7.36631	53.58802
8.52278	37.05944	40.30607	8.69462	9.04922	59.96300	10.62354	8.15459	1131.95919	8.72223	0.10508	1.00000	8.31453	11.67802	9.63664	37.3825	6.09952	28.51582
9.90473	41.55838	31.56659	4.90427	6.37641	61.37023	5.33378	5.73206	1102.36243	11.17567	0.05162	1.00000	7.99550	29.89491	8.07881	-81.56929	9.59238	22.59118
9.36192	5.27247	64.73736	11.05887	7.07644	54.94939	8.24711	10.98733	1192.82593	11.22889	1.32668	1.00000	9.17291	19.37305	9.35805	-3.59625	7.68405	28.98179
4.90485	50.09019	45.72519	10.04647	8.44398	38.16084	6.80730	6.75908	1123.59522	9.49570	0.06713	0.00000	10.84845	17.16513	10.90984	8.4493	7.22422	49.75964
10.56392	53.83333	49.83840	9.07164	7.66342	64.03923	8.23751	10.08173	1126.08579	8.15465	0.56573	1.00000	7.93206	10.32470	10.64206	-2.98333	9.42105	67.31024
6.77829	27.76056	60.33407	8.87469	8.87751	71.67797	6.52991	11.39321	1095.95715	8.82428	1.96475	0.00000	9.32152	8.45150	10.23481	-15.58602	9.55813	32.91257
9.52371	25.95533	63.61379	6.52244	9.04562	34.90137	6.89599	10.24056	1089.32598	10.08746	0.65750	0.00000	6.29740	25.37992	10.59194	68.88871	8.73400	57.02187
8.09654	41.09246	60.80101	7.59615	6.48302	53.60825	11.89225	6.35354	1169.07879	9.12262	0.02866	1.00000	8.36607	2.53424	7.42164	45.36561	7.44768	36.96774
7.06261	3.51667	71.66454	10.15010	8.74405	53.77910	8.17465	10.63806	1174.32158	9.37072	0.94033	0.00000	8.87315	14.40840	9.23397	11.5	7.72629	53.84567
4.34513	40.2737	49.49281	8.89852	6.82675	53.74643	5.09879	7.63491	1113.45759	8.68681	0.07339	0.00000	7.30867	20.44168	12.52510	-76.88442	8.00317	51.86863
8.46948	-21.42917	32.01869	7.32905	7.54393	41.96610	10.99643	8.71833	1062.35567	13.33814	0.16666	0.00000	8.40981	20.77784	5.59310	-45.94722	6.50213	50.20757
9.79598	35.89972	64.10642	9.94348	8.12478	44.55978	9.24287	9.59501	1134.79335	8.18562	0.36261	1.00000	9.31780	31.24907	9.57713	14.51472	5.79010	29.62358
6.46728	-7.81667	48.20764	8.04527	6.80652	56.68037	5.67708	3.75416	1122.95069	13.12873	0.03237	1.00000	7.33632	16.78830	6.36176	112.01667	8.11231	28.81143
9.68984	5.20856	51.03347	6.67260	7.47079	46.50035	7.21401	9.28139	1063.08332	9.21084	0.26962	0.00000	10.25995	8.24420	8.08787	-74.73584	7.36484	60.02894
4.79912	36.46917	43.55542	7.90516	8.84400	50.69096	4.96014	7.09777	1153.60480	10.32022	0.03443	0.00000	6.73008	7.38516	9.40850	10.78222	8.39233	42.96489
7.76921	58.1908	46.18321	6.95206	5.27816	55.93151	10.97146	6.23171	1198.82700	9.66432	0.04491	1.00000	8.69801	23.32711	6.16410	40.17171	8.66842	46.96664
8.23854	40.37528	32.16251	5.35293	7.05487	55.08994		10.68764	1093.80698	7.47329	0.99024	0.00000	8.72189	28.61752	10.83019	28.88222	8.38397	44.42000
8.50773	35.8	56.17748	10.28041	7.83290	31.52546	7.56289	6.57559	1100.10827	8.26024	0.06942	1.00000	9.56843	26.28782	9.55971	137.23333	7.31754	67.04351
9.28449	14.66	28.07183	6.11503	7.73226	55.18532	5.94258	5.92960	1067.98763	10.68190	0.05484	1.00000	8.16373	6.15755	8.36707	120.56528	6.70427	4.42800
9.35484	-13.7804	45.44610	8.04897	8.26130	72.79206	8.97616	9.66335	1128.40634	11.57565	0.38693	0.00000	6.24308	9.71558	7.33523	34.4587	8.84766	69.58362
10.22413	30.29184	54.63966	7.28970	7.84628	85.71890	5.71366	5.29013	1093.78415	10.28996	0.03977	1.00000	8.33549	20.34319	9.38836	71.67164	7.88251	41.43518
9.72958	30.21121	31.97603	8.37489	7.02716	53.22461	9.09306	9.54945	1151.20116	8.05241	0.34333	1.00000	7.67317	8.82000	11.60252	74.4818	8.68606	42.08346
9.07351	33.54428	59.11961	5.83975	9.22033	73.12738	5.89678	9.54455	1169.82880	8.47348	0.35163	0.00000	6.65655	10.19391	10.16887	-84.23381	8.57748	56.33469
6.78491	13.44581	59.58951	10.53468	6.35521	49.51236	7.71489	8.98835	1191.24202	9.72688	0.22028	0.00000	8.06664	-1.56992	9.86047	101.18445	9.44883	79.99082
8.44455	52.41667	53.70600	8.32125	8.45488	34.48470	7.07552	6.31043	1081.70509	9.41121	0.06677	1.00000	5.95566	3.47034	8.41612	0.75	6.58770	38.98156
10.22285	42.62833	44.75829	10.17937	6.10301	33.76527	8.60235	10.08456	1066.27931	8.48701	0.53785	1.00000	9.05987	27.59867	8.41276	20.89389	8.04839	53.77680
10.43012	30.16688	51.04257	10.48549	7.82669	62.64735	8.08376	10.78620	1065.25081	10.16792	1.06707	1.00000	7.36584	23.70178	8.55999	-96.39774	6.75854	39.10799
9.15347	32.35126	51.43490	10.88763	8.64631	51.11509	8.18541	11.89030	1152.37864	11.32570	3.20927	0.00000	9.56629	39.72657	8.61056	-95.30106	8.19755	51.37639
8.89676	33.78333	38.27492	5.59399	7.25910	31.46356	7.36849	10.87863	1172.97620	10.26987	1.19589	0.00000	8.25777	23.89490	9.61049	114.51667	7.38135	26.82503
8.77419	43.48961	39.95327	6.85449	6.06546	65.14537	6.91856	7.69404	1192.32495	8.91977	0.07480	1.00000	8.98012	25.16598	10.36490	-8.2194	7.65991	64.69881
8.97960	12.04161	41.92263	11.08507	7.37528	42.85785	9.61058	9.99064	1197.97044	7.82576	0.51753	1.00000	5.90047	18.58987	11.69224	75.35927	7.59695	32.14838
7.75677	42.50729	78.05543	5.70880	8.38362	50.19401	7.76409	9.96188	1072.33377	10.53621	0.48059	0.00000	7.58270	10.13725	8.37426	1.53414	9.16685	37.14880
11.18719	36.46917	60.68231	5.80185	8.23402	63.95663	7.64477	8.69037	1071.69218	8.53149	0.17029	1.00000	7.37057	25.04817	12.15112	10.78222	8.00377	22.87555
5.67052	45.44868	67.66785	9.85987	8.49829	62.34732	9.17725	11.86445	1081.43217	9.85153	3.12976	0.00000	7.69318	17.86385	9.21674	-73.81669	8.99683	44.04328
7.77021	35.6803	46.99293	5.27464	5.91834	58.39340	7.74399	9.59047	1153.83918	10.52905	0.37054	0.00000	7.50254	7.55484	8.78748	51.0193	10.28162	22.12773
11.96739	31.92923	54.92412	8.86612	7.00365	25.97082	7.52866	5.24869	1063.08450	7.24089	0.03696	1.00000	7.04773	0.88793	9.75906	34.86563	7.69056	56.94828
8.42927	51.64316	47.97264	10.04672	7.12956	45.29755	9.79499	9.08327	1130.11001	8.72702	0.24046	1.00000	8.07101	17.38420	9.83544	-0.36053	8.84401	49.21367
6.36372	50.82882	53.89698	9.46645	7.30726	63.52517	6.48556	8.60338	1190.09335	8.69875	0.14422	0.00000	9.60127	12.62554	10.16304	-0.32247	7.34956	54.57909
8.79582	31.28092	39.35447	7.35779	7.40138	48.86375	7.52943	6.37059	1079.75038	8.83835	0.05054	1.00000	8.23752	6.45918		74.85849	7.44555	31.13610
8.78768	10.13361	55.42172	6.66169	9.35683	41.63630	6.60576	6.50108	1100.59578	9.85959	0.03499	1.00000	7.76431	33.00479	8.71324	124.84472	7.62278	42.29256
9.45153	-4.42472	60.15010	13.12676	9.03495	40.18734	9.90886	9.69868	1132.30084	9.58576	0.39575	1.00000	6.41044	4.19583	9.46076	-41.45861	7.64354	33.72558
4.90042	12.95629	56.17913	7.84798	8.17425	39.49376	4.49268	8.43685	1191.55915	10.29755	0.13626	0.00000	10.09357	5.22297	10.59885	78.27539	7.87530	51.23840
9.09201	51.12794	62.50316	9.21687	8.68124	46.20678	9.72588	8.82994	1121.52836	8.29659	0.18559	1.00000	9.85751	10.48999	10.87111	4.21372	8.85718	39.18561
9.77465	34.08565	54.78262	4.07369	9.09228	57.60614	6.13835	8.07415	1051.70843	9.77642	0.10542	1.00000	8.14594	13.56474	10.00617	74.80555	9.09619	15.92815
9.74140	40.34912	62.27852	5.52314	9.24718	60.08583	6.91228	7.10898	1082.32434	8.92873	0.08433	1.00000	6.79407	-1.17699	9.87046	-111.90466	8.48205	51.99740
5.76701	34.56861	53.96392	9.35962	7.68409	68.09217	6.87228	6.52895	1196.64150	9.05255	0.07116	0.00000	7.83981	6.11779	8.57365	105.89333	7.28342	60.94368
8.55104	14.62578	44.61450	8.16940	7.88996	71.60806	5.77893	12.15113	1164.22907	9.91743	4.16899	0.00000	7.71951	18.69878	11.01500	121.12251	9.59601	51.86360
10.76838	47.46657	28.64889	6.27928	7.65015	31.70236	7.90873	8.75481	1073.80796	10.49553	0.17398	1.00000	8.82619	27.22583	8.02150	84.87144	8.65700	50.47606
8.70735	-1.9487	27.50121	8.08478	8.86624	55.34475	7.51774	5.39841	1137.68033	9.32104	0.02380	1.00000	7.95867	-2.21812	7.57347	30.4347	8.03706	47.53396
10.33292	45.16024	46.22172	8.21587	8.52947	51.63675	6.15501	12.82056	1122.89920	9.77843	8.10972	0.00000	8.62263	16.03255	10.93589	-93.08883	9.76516	31.99886
8.70359	40.70995	87.52839	9.14859	7.77173	67.72725	7.80267	7.48549	1192.20133		0.05889	0.00000	7.70625	15.29464	10.83963	0.57856	8.43956	61.16350
10.71654	48.28259	40.56294	8.94059	8.93999	37.71621	8.88452	10.09291	1161.91146	7.88497	0.54951	1.00000	9.06874	20.12816	11.62016	9.72749	8.00331	55.76731
10.19624	13.44581	62.40101	12.50257	7.15526	41.27468	10.95389	11.26241	1181.15499	6.61651	1.72701	0.00000	7.42160	5.74062	8.21072	101.18445	8.59032	56.46035
8.40133	39.08367	27.48311	6.76993	7.48175	35.01658	6.92752	5.73612	1095.26894	10.37291	0.04247	1.00000	6.60520	16.64744	9.33492	-84.50855	8.63814	28.92462
9.49338	55.54028	17.41670	12.77927	7.33917	48.84250	7.96959	11.74637	1099.07897	10.86079	2.78315	1.00000	8.56420	12.60076	10.80725	89.20083	8.30554	52.39165
9.39742	57.47908	54.81860	8.19095	7.12326	47.20217	7.40715	6.46494	1192.98175	8.44183	0.04555	1.00000	6.33233	4.86507	8.99829	-4.22398	9.34454	34.03486
8.15058	-22.57306	39.03174	10.06516	8.57235	80.38065	8.44891	11.26586	1076.72009	10.91779	1.73288	0.00000	8.00266	31.13635	7.39584	-47.1725	8.14401	29.26141
10.29544	13.56667	44.91185	8.03803	8.23717	54.17621	5.66836	9.87997	1100.32959	8.24570	0.45628	0.00000	9.38067	24.19964	9.67961	-15.6	6.89930	30.69865
8.79073	34.4833	44.03374	9.02570	8.20545	47.49270	9.79657	9.00247	1148.63651	8.60659	0.20923	1.00000	8.98551	17.30986	10.31646	136.84186	7.78907	55.79098
9.14483	43.48961	31.69421	5.95721	6.81596	39.47274	5.52242	5.19108	1188.38264	11.45220	0.03539	1.00000	8.04292	28.12996	7.46311	-8.2194	7.51523	26.48400
9.54336	43.1122	32.79345	9.84672	8.42527	29.27517	9.89209	8.63359	1193.78693	9.54608	0.15036	1.00000	9.66628	11.46407	7.50494	12.38878	6.71112	76.90125
8.17340	40.68066	28.18030	12.61551	7.09233	69.59091	11.56642	8.68123	1086.64986	7.99577	0.17511	1.00000	8.11769	20.35162	7.56976	-73.47429	7.56867	34.76537
9.66940	41.27621	40.44908	4.90364	7.65938	35.10869	5.27850	5.66096	1192.44238	11.50819	0.03767	1.00000	8.44597	15.40444	8.52287	-72.86843	6.79832	28.22975
8.24966	51.84819	47.13826	9.61153	7.04712	74.94692	6.86210	8.31889	1174.25483	7.75136	0.13765	0.00000	8.80967	13.76328	8.23754	1.26738	8.72485	27.72188
9.05155	42.8334	46.68805	7.21937	7.44842	46.99841	6.60993	5.71676	1118.52322	10.13457	0.01221	1.00000	7.08813	23.26243	9.10249	-80.38297	9.85010	64.89381
9.15376	4.73245	61.03942	6.63513	8.49954	51.32906	6.66114	6.13838	1153.25325	9.94594	0.04143	1.00000	6.93328	15.60190	9.25165	-74.26419	7.84970	48.73622
10.66435	37.08819	61.57860	6.94388	8.60037	38.15220	7.59599	9.46525	1056.05013	9.27384	0.33583	0.00000	7.69651	2.78349	7.72210	-8.2503	9.37956	26.10162
9.95833	50.74497	66.67228	8.75025	7.90915	53.62757	9.21677	9.04152	1056.84275	8.74863	0.22796	1.00000	9.96570	20.93754	9.22071	3.20639	6.77130	38.07485
9.56771	34.09668	38.54939	10.06705	6.67453	46.64481	8.32453	11.02744	1199.70852	8.70413	1.39064	1.00000	5.81433	11.18116	12.17410	-117.71978	7.25705	59.97636
10.52334	51.04962	59.82565	4.88323	7.57079	60.52999	6.56540	6.64592	1186.59841	9.35292	0.05547	0.00000	8.89640	47.74600	8.96892	12.1369	8.39545	36.85132
10.76397	26.2173	55.75712	12.64113	7.88415	35.67051	10.07455	11.59774	1102.85963	9.85317		0.00000	8.36908	10.49315	8.13897	-80.22588	8.29015	43.05906
9.04353	50.72043	46.59406	7.12566	7.79571	38.31574	7.71721	6.26112	1195.09923	9.52691	0.04083	0.00000	9.22043	6.88020	7.34422	11.34046	7.90008	57.60922
6.18916	9.82564	41.60601	7.14283	6.63211	64.94802	3.25506	8.94847	1185.12898	9.85899	0.18401	0.00000	8.26971	22.86624	10.25845	78.25795	6.62349	49.72743
7.63203	51.78771	60.22530	3.17058	6.44890	83.01329	6.08048	7.78743	1072.87270	8.07503	0.10372	1.00000	7.54534	5.02897	9.59985	56.36091	6.93221	38.07447
8.02678	52.14	78.75952	6.34118	7.17757	30.53138	7.66361	11.31479	1063.78824	11.26094	1.80394	0.00000	7.71353	30.05615	9.74947	5.58472	8.14207	43.10600
6.99130	61.72744	59.30549	8.93767	7.03690	60.79812	5.61902	7.69656	1080.56647	8.39964	0.09269	0.00000	9.01089	12.82709	9.39180	17.10558	9.17831	44.40712
10.68476	48.86667	37.08458	6.77129	5.73604	72.58835	7.69826	8.34250	1168.38739	9.88035	0.12170	0.00000	10.21251	7.85328	9.17251	2.08333	9.26397	54.11010
10.00389	45.35	53.35483	6.67496	8.43325	36.79011	6.50475	10.32470	1181.03047		0.69960	0.00000	5.62767	25.95532	9.98360	126.28333	8.45292	57.14705
9.59335	12.37169	59.66662	7.44375	8.02351	37.05732	9.60078	7.82621	1153.07060	9.74609	0.08605	1.00000	8.72425	21.40691	8.37112	123.62494	7.85496	52.13686
