O3	latitude	PM2.5	CFCs	warning	NH3	longitude	CO	CH4	SO2	PRES	H2CO	TEMP	PAHs	C2H3NO5	Pb	PM10	NOx
7.71845	28.92694	8.94293	67.87060	0.00000	8.04385	78.23456	8.53265	11.32067	9.94680	1129.83497	39.35482	20.43729	11.05378	2.05580	60.10114	8.98729	8.61577
5.19013	58.63667	9.74195	62.15274	0.00000	9.37544	59.80222	8.13980	11.66912	6.55231	1176.79500	33.19555	24.84741	9.08081	1.37791	36.67825	8.58086	10.19705
9.22195	30.76468	9.96461	42.57852	1.00000	9.74816	74.12286	9.69973	10.26346	4.65982	1139.92331	58.16967	16.33810	9.57948	1.04991	48.75406	8.19002	11.15358
6.07970	49.65186	11.15479	48.12022	0.00000	8.57805	26.97253	6.59297	10.35381	7.16177	1154.75659	31.14750	17.03968	8.70670	3.11667	54.54276	9.38601	9.09083
9.00234	37.73604	10.64574	35.91728	0.00000	8.81947	-120.93549	7.49379	10.65499	8.06158	1180.07054	62.95985	12.44759	8.11661	1.04914	41.22048	8.27190	8.21164
9.57205	48.78232	10.12604	62.37969	0.00000	12.20621	9.17702	9.50562	8.48411	7.25634	1065.65060	67.00872	17.28360	9.83354	4.52348	55.31502	9.82377	10.49717
10.36849	18.87813	9.97197	63.26471	1.00000	9.73171	72.93924	7.13481	7.43380	8.96130	1125.28327	55.41654	37.78625	10.92852	2.55182	73.34633	9.21111	10.28592
6.98448	50.50301	10.30372	59.73453	1.00000	9.37926	13.63617	5.74943	9.34347	8.78941	1165.00442	33.22828	27.05295	10.45469	3.24042	41.12218	9.48643	7.89039
10.29393	41.75338	11.26857	61.58890	1.00000	8.72568	-86.11084	7.84271	7.88336	9.24158	1179.42928	42.10654	32.25835	8.70021	9.97762	34.81564	10.62947	8.74352
11.45163	32.5007	11.59822	79.95719	1.00000		-94.74049	8.09175	7.41523	9.66442	1088.83458	40.67224	6.79122	8.82894	1.88141	58.97939	8.81346	9.61205
6.94340	53.46506	12.06912	54.42397	1.00000	9.82539	-1.47217	7.96048	6.76931	10.35990	1160.09876	34.32091	-5.28831	8.92965	4.18655	56.61362	9.73599	7.36683
10.17466	32.87533	9.26137	70.52675	0.00000	7.72153	71.57118	11.90877	6.99579	5.95808	1154.63476	54.90713	13.51012	7.83399	5.07823	40.52678	9.92390	8.48534
8.55924	-21.44345	11.47648	49.37935	1.00000	9.40049	-65.71875	10.58507	11.35862	4.39422	1196.56581	29.98468	21.60492	9.44855	7.67841	48.03887	10.37728	9.40656
10.38649	6.8485	9.24152	27.02627	1.00000	7.55789	3.64633	8.15008	9.20789	5.91354	1097.04204	54.56295	24.06047	9.10463	1.82858	47.86810	8.81304	11.28458
9.70889	25.13915	14.15400	49.32000	0.00000	9.10969	73.06784	4.06397	6.91789	8.04631	1174.99940	47.10573	7.86719	8.43305	3.08222	14.38755	9.48934	4.32446
9.24735	9.57046	13.16148	19.73467	1.00000	9.02360	76.32756	9.89960	10.37724	6.84725	1127.62832	49.31000	13.90895	9.00210	1.63546	54.43273	8.73864	7.12226
9.27488	48.28259	9.62984	27.40534	1.00000	10.54765	9.72749	5.80476	6.61209	10.14897	1056.52559	29.27784	6.05080	8.48377	2.25278	59.70143	9.04983	9.88188
5.73110	48.15659	11.93863	74.99576	1.00000	10.15322	28.28489	8.60397	6.29570	11.44000	1184.03227	39.51106	4.80592	9.40458	4.51369	50.04290	9.81689	6.93361
10.47242	51.24197	9.10646	65.98544	1.00000	7.22795	4.82313	8.26156	8.69485	5.66777	1199.08636	54.54058	39.94646	9.54059	5.45713	70.81605	10.02640	11.90278
9.97338	42.64685	10.64661	55.09610	0.00000	9.49237	-5.55835	11.58970	9.22490	9.28529	1140.11912	59.35552	31.00127	8.94263	1.93603	37.21377	8.79605	10.63544
9.90354	5.6561	7.41414	45.07638	1.00000	8.00868	-75.87877	6.30474	7.03428	7.03479	1085.56472	70.37972	-3.63856	7.16321	0.63626	70.75901	7.46841	12.97720
6.66099	22.49396	10.22743	56.15580	0.00000	8.10234	-105.36369	6.88660	13.01529	5.87012	1090.37559	49.02564	-7.34568	9.38820	1.07586	61.64752	8.27271	11.79272
9.69078	24.05979	10.88477	60.54580	1.00000	8.78933	77.40858	6.63313	6.60881	7.29864	1107.66108	50.82885	13.41688	9.74554	0.64731	53.45828	7.77758	8.90021
8.47803	23.73333	12.20642	54.92149	0.00000	10.75247	114.68333	5.07188	10.15265	6.65961	1139.34797	35.20256	37.08971	7.68935	0.62642	57.75199	7.92457	7.59856
6.60624	6.95194	8.71148	31.22546	0.00000	9.83931	121.96361	8.48636	11.00554	9.00858	1162.72491	43.49268	19.37062	10.41037	13.19525	64.53087	10.92158	7.79409
6.05641	46.67535	11.48181	21.40921	0.00000	8.67469	5.55575	7.55823	12.50225	6.31735	1138.82509	41.56133	24.92356	8.30254	0.66673	57.21224	7.67031	9.54793
9.12078	43.32393	9.09365	79.25998	1.00000	9.37256	5.4584	7.05230	8.39569	10.78911	1127.57327	64.44757	22.84482	7.78876	7.59050	60.31169	10.33714	9.02072
8.28670	25.66795	11.92446	52.32894	0.00000	9.24152	85.83636	8.29139	9.49900	7.90021	1053.17614	52.02356	3.93771	8.08557	0.72397	53.78971	7.89668	6.34608
6.74757	27.85	10.19983	45.02127	1.00000	9.34950	112.9	9.20033	6.34557	11.22420	1148.47645	64.21830	20.67400	10.25527	4.84720	37.38802	9.88831	6.25297
6.67877	46.08333	9.39664	52.86404	1.00000	7.81096	122.08333	8.92382	7.99311	11.95588	1126.38217	61.00558	17.79649	7.85148	0.58944	23.10172	7.28250	7.58650
10.95654	39.57582	8.25905	49.68212	1.00000	9.27060	-105.11221	6.28721	7.75411	8.42182	1176.10548	31.97436	27.22996	6.72916	3.77634	49.44747	9.61819	11.18111
10.28515	6.03333	10.79819	47.31341	1.00000	8.50841	37.55	6.85358	5.87298	9.13203	1097.14083	36.77576	-1.00176	8.21035	0.89623	65.24685	8.18330	9.69449
10.67857	51.03427	8.94188	44.06354	0.00000	9.00470	5.37429	9.20453	6.82458	7.73800	1148.67845	53.40168	24.88936	7.81619	7.65635	71.40447	10.35947	9.90923
8.24754	19.21667	9.61689	54.39028	1.00000	6.34586	73.08333	6.48212	6.74033	7.75091	1186.29938	37.64885	18.72503	8.19727	4.65095	51.15277	9.84957	10.39152
7.50107	34.86472	9.24796	39.62996	1.00000	9.98982	117.55417	6.75980	10.00181	9.94829	1067.71459	68.36168	8.78178	7.55521	5.33034	50.63377	10.02146	7.55738
8.67697	50.72043	9.91850	54.95410	1.00000	8.60381	11.34046	6.26112	7.23986	10.34761	1103.71707	53.97875	23.63987	8.43728	6.57824	85.49262	10.21710	9.58573
6.99414	7.6	10.60138	52.33205	0.00000	8.85968	4.18333	5.56713	7.82037	6.81545	1199.56563	73.80425	35.79467	8.57651	23.60636	64.29544	11.50439	4.30619
5.51214	-7.81667	10.43754	43.36992	0.00000	9.76680	112.01667	8.70585	12.99367	5.61039	1128.21507	69.89383	9.75193	9.23100	2.85839	36.65681	9.31497	11.33817
12.29829	26.11527	8.56666	72.46573	1.00000	7.50194	86.59509	5.04271	5.19710	9.66959	1060.65720	46.84177	15.19836	9.50163	4.68320	33.63264	9.83899	11.18138
10.89124	-19.32556	10.32253	23.44362	1.00000	9.08980	-41.25528	7.33628	8.15549	8.69035	1066.40212	29.22742	24.04517	7.84046	0.52988	64.94106	7.28247	9.40192
6.65796	43.54072	9.58842	34.56995	0.00000	8.45794	-116.56346	9.07635	11.80605	9.22906	1090.67393	55.65222	8.76420	7.13202	1.02724	44.10467	8.11720	9.64542
5.79929	54.90083	10.36998	19.08663	1.00000	8.39244	38.07083	8.40301	6.27149	11.34751	1187.62968	28.29805	26.95636	10.12458	12.27474	44.47158	10.84768	6.53981
11.81774	34.09668	10.34140	77.64607	0.00000	9.62343	-117.71978	12.61847	6.31864	5.73376	1195.52710	51.32119	10.10847	10.43544	0.16263	37.02417	6.98891	9.60106
6.99485	50.75932	8.77134	55.25497	1.00000	9.41827	25.34244	7.29829	8.75083	11.44818	1175.08080	65.78469	14.31986	9.57983	0.65840	29.13152	7.10585	8.53437
10.19238	53.83333	10.37671	53.53136	1.00000	9.16110	-2.98333	6.48415	5.33188	8.51618	1149.85709	46.46159	8.37753	9.37512	3.75362	67.99991	9.66321	10.83617
7.66078	42.7	9.73229	41.59915	1.00000	9.61601	27.25	8.00454	6.78510	5.75609	1156.50379	46.24622	1.72429	9.12085	16.99056	48.83994	11.16824	12.04080
7.70834	61.78491	11.69222	38.89864	0.00000	9.72613	34.34691	6.25315	8.43366	6.28365	1148.98341	56.92396	23.31096	8.68569	1.88803	40.27999	8.91871	3.58579
10.03327	40.55851	11.57665	57.96838	1.00000	7.18091	17.80774	9.04332	10.32248	5.88141	1184.34912	50.22350	-4.80835		1.98704	61.84213	9.02579	8.34393
10.00556	45.50369	10.22816	40.01602	0.00000	8.80948	11.412	12.18157	6.46587	3.73964	1061.23174	46.40666	20.83242	9.36663	0.54916	61.29577	7.16958	8.86872
8.08294	-31.25033	10.08305	55.52843	1.00000	9.82243	-61.4867	7.42234	8.27919	9.27829	1087.46087	34.82327	27.36619	8.78541	2.41935	56.20318	9.04709	7.44974
11.12842	4.92675	10.70029	46.68216	0.00000	10.44049	6.26764	8.56935	6.94156	7.97267	1068.47190	64.16749	24.38448	9.19725	7.78728	42.01909	10.40383	11.67178
10.31674	34.4833	9.81546	52.53154	1.00000	9.26271	136.84186	8.57511	8.24979	7.83874	1160.36352	61.91632	11.07607	11.78810	6.78902	56.36112	10.24467	11.16073
10.35585	43.32393	9.88791	77.48628	1.00000	9.12592	5.4584	7.77137	8.22666	7.57500	1132.95929	64.03472	1.94045	7.47959	4.35570	48.60904	9.77302	11.03204
10.22273	23.1959	8.83630	37.09483	1.00000	8.33475	86.51499	6.36307	6.52610	8.26188	1165.27242	62.54696	22.38083	9.15871	1.76822	41.53296	8.83641	11.69438
9.16787	50.76306	11.01571	33.61457	0.00000	9.40061	-1.29772	6.29634	12.66555	7.24365	1166.29105	52.09432	9.40074	9.74419	2.47920	42.75935	9.11289	9.56748
9.27265	37.58105	9.88571	59.60202	0.00000	8.68198	29.26639	10.75767	8.79905	5.77034	1153.79130	44.29853	11.23837	10.77096	0.73580	50.39987	7.49915	9.81045
6.44977	36.76639	11.14188	29.64369	1.00000	8.88684	3.47717	7.89952	6.17979	10.92359	1165.91387	34.28967	-1.05992	8.48710	0.64170	35.83835	7.75526	7.51140
7.00513	32.54278	11.71595	27.41748	1.00000	9.14004	111.50861	9.02657	10.28046	7.57447	1191.30610	56.08383	2.64529	9.70427	0.98308	44.95767	8.29295	4.13802
8.54486	7.6	9.34371	57.20055	0.00000	9.16869	4.18333	8.85022	11.05692	6.09269	1105.91733	24.33340	9.84542	9.74853	4.49941	38.84535	9.82950	9.92936
11.23422	40.49748	11.42823	41.52541	0.00000	8.99569	44.7662	10.39592	6.63510	8.86502	1138.36612	51.55882	26.35137	8.31363	6.42741	33.57965	10.16462	10.91140
7.59542	-0.35817	10.35349		1.00000	9.54668	42.54536	7.37633	6.66203	5.68772	1083.92218	44.72251	24.75955	9.01004	0.55600	33.72337	7.36819	10.67303
12.96889	55.67938	7.95853	40.95277	1.00000	9.79688	12.53463	5.69612	5.99152	9.61355	1181.09316	49.34038	12.41996	8.95143	11.41790	58.31128	10.76924	12.02030
8.72894	13.51825	13.36740	36.52537	1.00000	9.07174	99.95469	10.26928	10.21290	5.12371	1133.57721	55.74907	31.18629	9.46749	1.21668	56.21708	8.29544	7.63431
11.70152	42.50729	10.30837	33.96197	1.00000	6.83867	1.53414	6.62919	6.31410	10.01051	1096.36849	59.74923	4.77836	7.75934	2.79122	53.22368	9.34439	9.95987
6.09052	41.94175	7.19305	32.07637	0.00000	10.48709	123.50266	10.35646	10.41327	8.13387	1069.89854	43.92762	37.48485	9.02144	0.96745	44.00194	8.23881	8.37265
7.50387	50.71229	9.72694	47.88688	1.00000	8.44918	4.52529	9.86049	9.70135	10.49678	1094.67644	53.82377	7.10307	8.92871	1.09702	45.22117	8.38897	6.17502
7.06395	6.8485	10.64718	50.56203	0.00000	10.48555	3.64633	8.94320	11.97364	5.63340	1176.15264	28.08736	16.24365	9.68452	1.03066	62.01606	8.15273	10.05455
7.00373	13.8196	8.66425	52.16225	1.00000	8.67440	100.04427	7.35063	9.39120	10.20078	1160.38953	52.43867	28.61150	5.17639	2.73216	53.00398	9.28832	7.48279
8.43586	39.32011	10.02372	58.79083	0.00000	9.08942	-76.51552	7.73023	10.79887	8.21242	1107.77764	23.05623	4.19544	8.98611	1.57465	55.52914	8.61452	7.97825
10.98899	42.30865	11.01816	51.61395	1.00000	8.67940	-83.48216	7.92226	8.43097	8.54017	1150.85994	60.83772	0.31064	7.79835	1.90781	40.91671	8.90409	8.52843
9.47690	43.54072	12.65865	61.61194	1.00000	9.64322	-116.56346	10.78236	10.47821	5.16346	1143.94065	51.37350	0.58113	8.03134	2.22758	48.53007	9.07503	9.08529
7.05393	43.78956	9.88155	47.18604	1.00000	6.74005	7.60872	8.15434	7.93803	10.70310	1127.48007	37.55012	17.94058	9.76932	0.54156	38.97764	7.44610	7.09694
5.72714	14.0823	11.38745	48.90708	1.00000	9.81967	98.19151	5.88324	9.05126	7.00200	1151.17802	58.21036	16.05514	10.01150	13.99311	25.47168	10.97282	6.00701
11.00596	40.65538	11.20332	50.85876	1.00000	9.25587	-74.38987	6.95574	6.39774	8.59962	1192.85024	36.13925	-2.37975	10.04594	4.80118	38.57210	9.87065	9.32516
10.38421	40.5576	11.14695	34.48065	0.00000	8.29980	-74.28459	10.36363	7.22140	9.14915	1192.32243	45.06600	22.81844	8.06132	2.87296	31.56704	9.36046	10.72312
9.18829	5.30383	9.78376	51.56034	1.00000	9.97080	-1.98956	7.99888	6.40006	12.12529	1120.65005	38.34945	22.58646	9.75298	1.22293	65.01385	8.38050	9.86395
9.02086	29.84576	12.25817	43.83911	1.00000	9.31616	-90.10674	9.64955	8.82577	6.89140	1051.61679	63.07588	5.25835	8.16064	6.05979	52.66719	10.17341	8.68330
10.74661	33.08014	11.57979	54.27969	1.00000	7.24814	-83.2321	8.27218	8.32388	8.00378	1165.68938	51.90074	21.48781	8.57171	4.80304	52.96867	9.89504	8.68349
12.56960	43.82634	10.61887	63.72894	0.00000	9.06443	144.09638	11.66583	6.24362	5.95407	1124.60616	62.32254	17.73352	8.85672	0.89408	52.56194	8.26674	11.16805
11.25626	25.13915	11.11530	49.08110	1.00000	8.41650	73.06784	7.36676	6.31776	10.07777	1070.31709	31.30196	25.26617	8.44651	2.73553	72.04456	9.36278	9.72756
6.71592	6.95194	10.64077	44.69044	1.00000	9.17432	121.96361	6.91371	7.17781	9.77976	1118.97801	57.04394	-2.49690	10.82301	1.57163	57.68445	8.53838	7.30132
10.33531	12.37169	8.29301	66.66457	1.00000	9.44014	123.62494	6.25220	5.57306	7.94663	1110.09952	40.81420	33.71474	8.44157	3.25016	52.08786	9.45425	12.43166
10.18685	43.16547	11.22787	37.36246	0.00000	9.70002	-77.70066	10.49472	8.16361	8.43321	1109.60777	42.54930	7.83576	8.24649	5.96304	41.71764	10.14004	10.72818
11.20858	43.91452	11.77415	61.40233	0.00000	9.57222	-69.96533	11.47503	8.00332	8.87362	1186.28806	63.58800	10.88168	9.44547	4.03561	49.05337	9.71063	11.55710
7.97370	38.96667	11.82125	62.96690	0.00000	9.92932	-0.18333	9.93445	8.27754	8.37710	1115.18808	71.10792	8.74879	9.09895	1.35019	50.23219	8.57314	10.34538
8.75826	-12.91667	9.62307	40.74190	0.00000	10.05751	-39.25	8.98495	6.14833	7.85899	1103.28065	67.75534	6.79431	7.00226	1.74079	72.62505	8.85026	8.82097
10.27748	39.33427	10.07462	32.08143	1.00000	9.31645	-76.43941	7.38923	7.81796	7.53635	1167.46145	54.53430	21.50649	9.23437	0.74227	57.66797	7.80634	9.90723
7.93800	43.96222	10.74227	38.55388	1.00000	9.20199	43.63417	7.58440	8.82582	9.27324	1131.32657	38.03144	16.55366	6.51562	0.44308	40.45335	7.14201	7.14386
9.34569	-20.25333	10.17111	59.18942	0.00000	9.33880	-43.80139	7.22064	11.42804	7.10532	1087.07629	13.81001	30.87070	10.24433	1.36370	51.67350		7.49660
11.60390	42.06166	9.30508	51.63489	0.00000	9.54715	-1.60452	7.07880	9.50920	9.99990	1123.08659	29.72828	8.45092	7.17497	3.30006	45.74594	9.48274	6.43834
8.93713	13.51825	9.87521	61.91369	0.00000	7.77619	99.95469	8.66670	11.00363	7.44660	1114.43850	49.87084	21.59569	10.95577	2.40590	52.19862	9.20446	9.17263
7.35232	41.57439	10.38758	41.15332	1.00000	9.18187	24.71204	8.89443	7.42388	10.67977	1126.16956	54.52664	-6.77738	9.95761	2.43874	53.56691	9.16423	6.79213
8.54852	25.95533	8.48212	17.39109	1.00000	9.29327	68.88871	8.38410	7.10460	12.25888	1174.69681	47.25903	17.54411	10.02007	3.73019	54.83650	9.66469	8.92803
7.49176	50.50301	10.89783	64.29387	1.00000	10.99897	13.63617	7.75083	8.06808	5.83537	1181.02111	48.67343	31.18774	8.30982	1.89019	47.58266	9.01542	9.39004
9.25770	26.32293	9.04282	65.65763	0.00000	6.67039	91.00632	12.39048	8.42174	4.17581	1060.52656	60.13377	7.08783	8.53776	1.11819	41.09019	8.38541	8.22798
7.75460	28.88162	10.52712	66.72323	1.00000	6.91730	120.03308	7.93489	7.35119	10.48187	1070.49788	66.88338	27.71215	8.12661	3.31377	55.88626	9.49553	7.77303
6.51739	50.09019	10.01799	52.72262	0.00000	8.75427	8.4493	6.14451	8.71634	8.24590	1103.82670	54.91970	20.50549	8.70673	0.48450	66.49912	7.35615	5.13967
11.01772	27.09978	11.69845	62.00333	0.00000	9.35003	-82.45426	9.51913	6.67166	9.37757	1164.61157	42.67648	17.18478	9.39442	0.95987	37.58692	8.05363	11.08011
9.34443	-21.44236	12.21145	69.54804	0.00000	9.26570	27.46153	8.39334	8.67309	10.65700	1060.31542	50.12906	16.86322	8.11920	2.98035	53.81406	9.34436	12.37873
6.20964	36.19278	12.76442	46.76979	0.00000	6.90503	117.65694	6.29639	8.96605	7.01125	1195.40716	58.24260	0.14470	8.97518	0.66062	53.76891	7.29240	6.97105
7.53541	65.93381	10.80276	45.49735	1.00000	9.15650	111.4834	8.29127	8.16148	9.67487	1116.08269	55.31264	14.96452	8.57523	13.51794	42.28074	10.94793	6.67361
7.22287	25.95533	9.91742	37.58834	0.00000	9.25169	68.88871	6.26158	11.36758	6.37664	1125.72085	49.24433	24.02356	8.43927	0.41692	47.90377	7.52063	7.91224
11.89628	25.13915	11.13460		1.00000	8.63627	73.06784	6.11725	7.12946	10.78149	1056.99196	55.63222	19.98048	9.84921	0.91478	68.25105	7.42832	8.00223
9.34399	-21.205	8.79913	37.94838	0.00000	9.02704	-41.88778	6.50224	9.98455	10.25497	1051.47690	45.09753	-3.15715	6.80057	1.05704	50.59232	8.23208	7.07357
9.20520	43.32393	9.78389	38.57565	1.00000	7.59082	5.4584		8.42337	5.42708	1189.88950	48.05625	25.66172	9.76257	1.46367	63.50058	8.67659	11.46127
9.04088	27.09978	8.65176	70.70271	1.00000	8.20164	-82.45426	6.43991	9.53919	9.99726	1178.31204	30.74775	2.45913	9.49852	4.25820	51.70897	9.79357	9.10719
10.14833	-6.25	9.82751	33.29826	0.00000	9.80125	38.66667	8.04344	7.57655	9.37313	1132.15866	51.07876	7.11585	7.00174	0.32557	66.37252	6.68244	11.00225
7.21275	49.28669	8.80855	33.33292	0.00000	8.51381	1.00288	9.14323	9.08420	6.38823	1196.42060	62.74326	3.86895	10.08015	0.67564	44.53871	7.83659	7.57560
9.86234	42.819	9.01097	52.50899	1.00000	9.27038	47.1192	8.36429	5.65335	12.87276	1071.82534	65.88666	22.50126	10.78470	1.99163	61.96189	8.89664	10.21091
8.22685	25.80565	9.49975	63.26877	0.00000	9.42088	68.49143	8.14542	11.84821	5.26068	1144.00841	31.32619	17.13706	8.81423	2.47337	64.41662	9.21711	9.96295
7.98937	45.73333	14.03264	41.99359	0.00000	9.53275	4.91667	6.89223	9.33706	6.63795	1071.17153	81.27067	1.03466	10.25151	3.98660	39.26852	9.69163	6.23073
11.08144	38.13708	10.90007	42.84739	0.00000	7.66276	41.00817	10.35840	7.21752	6.75872	1129.36784	39.53731	24.41283	8.41176	1.44613	50.51132	8.69569	10.73554
7.32318	48.49144	10.13526	48.70122	1.00000	9.97410	9.20427	6.08750	10.01524	8.16924	1196.67427	37.18314	11.22148	9.63907	0.85923	29.64304	7.31130	6.85052
10.45358	13.70727	9.34911	45.10037	0.00000	9.49076	9.15013	11.72851	7.74576	7.03385	1169.06605	38.91234	14.96970	8.74571	1.18630	42.66961	8.47152	9.04315
7.22588	-1.63333	10.48129	59.27752	1.00000	8.57379	13.58357	5.09486	9.75187	7.83157	1095.62769	40.24053	27.50690	8.01185	2.43327	29.43864	9.19333	7.53495
11.19703	4.2475	9.98749	53.79478	1.00000	9.88400	9.00472	6.81099	7.17597	8.18421	1173.91365	53.19673	5.03999	10.76285	1.89175	40.72374	8.91708	10.02503
7.39793	40.82232	8.99406	30.79385	1.00000	8.27526	-74.15987	5.10393	9.61456	8.31157	1068.25270	26.17908	20.55632	9.39265	1.37912	58.77226	8.52785	7.80796
10.51542	34.61667	10.68623	48.38933	1.00000	9.36168	135.6	7.16696	7.03473	8.92827	1121.87281	55.94091	18.89225	11.52124	6.27247	28.10632	10.18004	10.29460
11.46048	17.94979	12.29669	62.80218	0.00000	8.59762	-94.91386	10.50815	5.77687	6.64260	1191.82334	25.89685	8.87045	7.76917	0.66857	40.21960	7.83545	11.33683
4.08807	32.87533	11.46397	56.83186	1.00000	7.63347	71.57118	8.76062	13.97813	6.78023	1105.98786	46.39614	24.77966	9.95167	1.86849	37.29230	8.82774	12.81628
9.18857	42.35843	11.35965	26.76292	0.00000	9.58360	-71.05977	5.33074	9.06547	5.25820	1128.60780	38.58222	16.66871	8.67134	6.97151	55.16206	10.27270	5.38871
8.82602	22.88783	13.83466	49.49993	0.00000	7.47998	84.13864	5.61958	11.16237	6.08650	1078.39107	37.94323	15.79947	8.07496	0.57734	46.61778	7.57116	9.13376
7.44228	64.5635	12.02624	34.81831	1.00000	9.64831	39.8302	7.25195	7.32805	9.06439	1163.79205	64.13839	17.27512	9.11258	1.61456	20.64160	8.76825	7.04818
9.00314	48.15659	11.60329	46.52418	1.00000	7.34805	28.28489	7.71480	8.67729	7.98688	1192.23459	69.12666	21.33283	9.08639	0.45910	53.30544	7.24035	7.87609
6.67888	38.17492	10.08052	29.58562	0.00000	10.80138	-122.2608	9.18756	10.48487	9.45136	1162.37939	54.26150	18.26491	8.38723	1.68966	61.92108	8.60738	7.90859
10.66531	43.31667	7.62161	47.70749	1.00000	8.90081	-2.68333	4.42514	3.92015	8.96099	1097.34041	35.10723	24.97583	8.85345	1.35335	45.98129	8.65092	12.99358
7.28517	3.11988		37.72151	1.00000	8.26448	35.59642	7.98956	8.81706	9.32722	1061.78930	32.95898	12.61988	9.61837	12.39986	54.26997	10.85753	6.53194
8.25705	25.67927	8.46515	46.41692	0.00000	9.85028	-80.31727	8.08740	10.99720	7.57872	1082.71247	35.48130	9.02274	9.29592	5.48748	55.00889	10.03813	8.57662
6.98065	40.72371	11.54790	23.38171	1.00000	10.84538	-73.95097	6.23978	7.19881	8.76471	1099.34373	52.39405	13.97275	8.21961	2.68012	45.48431	9.20057	7.56988
11.10801	-37.32167	11.04173	45.19883	1.00000	8.84340	-59.13316	7.75575	7.33413	9.02276	1193.89810	47.97897	24.80993	9.28312	0.55839	41.24938	7.62322	9.52807
8.48247	41.94175	8.12897	32.02811	0.00000	8.49644	123.50266	8.82023	8.89193	4.92540	1064.94207	42.08066	23.68253	8.53096	2.48689	74.78718	9.22689	9.11660
6.31793	39.08367	8.79236	46.24839	0.00000	9.84612	-84.50855	8.74001	13.34586	6.92641	1079.13297	49.88269	6.56703	7.82778	1.64417	52.75034	8.79827	10.66386
9.58424	50.8	10.68865	49.23155	1.00000	10.12042	3.16667	8.76953	6.56407	11.21605	1130.80843	57.92146	0.15495	9.84989	2.82081	36.88458	9.37637	8.72540
11.42735	48.98994	13.75736	61.05446	1.00000	8.96445	2.1699	12.64138	12.34507	6.57936	1131.04599	47.73531	24.10755	10.01392	1.20059	72.06687	8.30178	7.89042
6.90755	43.86682	8.74892	41.99758	0.00000	7.92734	-79.2663	6.21400	11.34762	9.72857	1105.18551	28.75210	20.06014	8.80154	1.26366	47.93234	8.46843	8.98377
11.76250	18.00747	9.33691	49.64707	1.00000	9.00559	-76.78319	5.71384	5.47462	9.14763	1139.76784	33.82872	9.85815	7.10815	3.92128	32.55670	9.66717	11.43210
9.01045	32.87533	9.76736	56.68659	1.00000		71.57118	10.78734	7.91659	11.72699	1111.46569	55.03269	9.31103	7.65307	0.89771	75.73085	7.84221	6.87831
9.16422	57.47908	10.58005	57.76319	1.00000	10.64388	-4.22398	4.79680	6.41424	9.99771	1199.85878	60.55404	29.99339	8.67708	2.65588	47.93505	9.27155	10.96087
5.96012	27.09978	12.81746	61.49349	1.00000	8.87359	-82.45426	8.64055	5.85679	11.05738	1054.45663	41.01596	32.64554	8.41115	1.90575	47.27230	8.86376	6.74363
10.82205	13.65805	8.39613	66.09957	0.00000	8.46478	102.56365	9.05861	8.55025	8.96576	1150.46678	36.76907	5.76081	9.93812	0.79443	58.58848	7.59061	10.32190
6.86534	-21.44236	10.53879	54.12305	1.00000	9.53449	27.46153	6.91460	7.10869	9.83382	1191.83338	60.03294	12.68443	8.10278	5.39176	55.14528	10.03161	7.25925
9.42067	6.95194	7.19128	68.29913	1.00000	8.84022	121.96361	7.49350	10.45950	10.30203	1145.35220	53.43784	-2.47369	8.58964	1.13056	44.17687	8.26109	8.35781
3.72143	58.1908	12.99167	78.02328	1.00000	7.11774	40.17171	9.32983	7.07784	10.09551	1170.96150	35.15023	31.37611	9.67273	1.16568	62.17921	8.37912	3.81380
8.47797	48.21644	8.39947	40.30199	0.00000	8.41034	9.02596	9.28329	11.41327	9.52904	1067.10125	44.55889	30.56162	8.07035	4.74976	64.64642	9.83730	8.63481
7.24602	45.51667	9.25160	49.71699	0.00000	8.06091	4.86667	8.04067	9.93613	7.98459	1085.20611	44.00727	9.24106	8.24512	3.04192	56.68786	9.43174	8.90822
10.00949	15.45144	10.44304	48.30708	1.00000	9.91149	78.14797	7.46914	8.56889	7.61850	1084.60170	44.78526	-2.55761	9.41643	1.78844	45.91020	8.84040	9.32513
8.37055	46.09273	9.16464	61.85873	1.00000	9.02985	-88.64235	7.48234	6.92594	11.76887	1073.98142	53.26774	4.40052	8.88055	0.61882	41.62288	7.69561	9.60994
14.39908	37.74615	9.82575	49.81346	1.00000	9.34578	-25.66689	5.91211	3.24517	12.34983	1138.98670	38.92292	27.96003	7.67765	2.00692	56.27246	9.00330	12.30527
8.21225	53.78333	7.54812	52.98270	1.00000	7.45774	-1.06667	6.49007	7.10532	4.72449	1176.39281	72.60127	20.17638	9.26075	4.20399	54.83812	9.72622	12.65354
8.47491	50.79205	10.88000	35.67311	1.00000	10.10977	-1.08593	7.53322	8.61553	6.97493	1078.90333	45.27740	0.73225	9.96066	1.86082	28.96016	8.78396	9.03018
8.66068	42.35843	10.33751	61.98835	1.00000	10.44090	-71.05977	7.60237	7.18501	7.42835	1139.02503	42.52267	27.58621	8.49564	1.09164	65.43199	8.04712	10.84321
9.33898	40.78206	10.53917	19.31014	0.00000	8.65314	72.34424	12.10547	9.43667	7.37839	1195.52492	63.92422	39.43478	8.85554	2.29775	35.44560	9.12605	9.61210
