PAHs	PM10	O3	warning	NOx	latitude	PRES	longitude	TEMP	C2H3NO5	CFCs	H2CO	PM2.5	Pb	SO2	CH4	NH3	CO
	7.96642	7.46189	1.00000	8.77833	23.15678	1072.96332	-81.24441	19.52766	3.73037	47.94942	47.41101	7.09004	45.13781	7.30797	8.85619	6.32195	7.88451
11.07289	7.52801	7.51138	1.00000	6.46113	11.93381	1194.55446	79.82979	9.62269	3.53735	58.30957	48.20120	9.23580	79.02817	6.25746	5.26623	9.20575	7.23522
8.10061	6.98381	8.29335	0.00000	8.36115	59.80917	1171.45414	30.38167	29.89884	2.00144	46.62083	61.24026	7.03131	55.09818	8.70394	3.33318	4.06385	6.33055
4.76589	7.77111	7.90544	1.00000	8.22601	29.98869	1151.17157	122.20488	5.67739	4.30921	53.23675	57.08883	7.69240	62.81926	7.81780	9.83393	6.66065	9.30920
6.68757	8.20719	6.68431	0.00000	11.16063	44.73941	1129.48578	-93.12577	12.64800	3.81039	57.69002	38.46211	7.81180	44.45432	8.11803	8.19123	5.45490	5.85026
8.60172	6.26179	7.53330	0.00000	10.60894	-7.73379	1162.94841	113.69785	9.72084	1.89647	49.52797	54.84239	7.72384	42.00644	8.59697	8.20320	7.45946	3.72401
6.29896	8.21229	7.03336	0.00000	8.08599	-17.73648	1070.36027	168.31366	19.59020	3.63696	42.01415	47.32395	7.84067	43.36091	11.56144	5.18270	4.75357	8.04576
6.86942	6.90931	9.27402	0.00000	8.34324	21.59983	1187.57017	71.21169	23.14172	2.23795	61.74918	46.57549	7.83752	28.30448	11.19715	6.09479	5.08023	8.64269
5.84374	7.43900	7.43069	0.00000	9.85871	19.32932	1096.12547	-98.1664	29.69961	3.09583	84.38630	45.77305	9.72471	44.81764	7.08849	7.32717	7.32935	6.85087
9.84079	8.79339	7.41730	1.00000	5.45697	31.82539	1098.34064	72.54064	25.14144	7.35772	50.89068	38.49043	9.39872	58.29567	8.11766	8.23000	6.20656	8.22523
8.85317	6.59267	7.72894	1.00000	6.02161	31.12406	1063.06225	-97.90308	7.38684	1.74295	88.09945	50.92341	7.36826	47.39047	6.33809	7.14307	7.20022	7.30078
9.16908	6.60018	8.54717	1.00000	6.04615	15.79408	1163.51395	104.1451	9.71797	1.36824	36.70416	58.70518	8.29991	74.71485	7.47003	5.72075	6.98790	6.95997
5.48145	8.68696	7.51620	0.00000	5.91936	10.66668	1138.65987	-61.51889	1.42565	6.76019	47.35220	58.61876	8.88702	37.26424	9.02902	7.41518	8.12372	6.55686
8.41680	8.05298	9.36622	1.00000	9.60111	50.9803	1141.94097	11.32903	20.92811	4.68062	55.27552	37.73688	8.42679	55.49084	5.22669	9.25885	9.39899	8.13750
8.15871	6.92514	7.96164	1.00000	9.58512	-6.8048	1145.18851	110.8405	2.10895	1.80512	36.56203	65.38240	6.17914	71.38515	3.82632	7.37266	8.06737	10.47301
5.58722	9.74515	5.67104	1.00000	7.12007	-27.4338	1158.38330	-65.61427	-3.47986	15.31432	58.99915	71.04417	8.16983	74.85983	4.15605	9.00366	3.88187	10.43018
5.22001	6.74811	7.26331	0.00000	5.81452	14.8361	1134.28928	120.97844	8.69243	2.20428	40.70440	51.73413	8.68157	51.35261	8.51029	5.31241	6.36639	4.68212
7.63315	5.76783	7.42469	1.00000	9.29331	3.8801	1061.21248	-77.03116	9.90171	1.80468	67.07787	35.98237	6.89004	53.49766	6.24159	7.04265	6.45363	10.73876
6.61917	8.78294	6.82335	0.00000	4.93163	34.21639	1082.65200	-119.0376	19.92286	7.02875	71.20470	25.70616	7.77447	40.78198	7.55538	6.96978	5.32220	5.62524
7.22284	8.50637	6.62999	0.00000	5.68142	34.25807	1055.66451	-88.70464	3.84453	5.54614	58.42919	35.97010	8.78003	37.03351	6.95967	5.98571	7.36430	4.60720
6.95361	6.65602	7.66476	1.00000	9.29410	20.88098	1114.71784	75.11937	18.83802	1.90202	60.03653	50.26420	7.63078	45.22502	4.87416	9.97694	7.78638	7.55456
6.25996	8.42312	7.18745	0.00000	8.16376	21.28306	1184.61418	-89.66123	17.98231	5.13268	70.50663	49.02431	8.12284	52.80589	7.50288	6.78566	8.81368	7.02667
9.26876	6.03909	7.89944	1.00000	9.11371	4.92675	1118.37022	6.26764	7.23668	2.29727	61.21189	56.57151	7.26251	31.79456	5.55955	9.03518	8.89033	8.46372
6.85833	8.53948	7.49033	1.00000	6.49333	59.33333	1193.39414	18.28333	13.97198	5.80773	64.92293	56.75849	8.21327	75.44938	9.09606	10.40948	5.81104	7.73084
9.30859	7.24262	7.60204	1.00000	9.41583	9.82564	1123.95032	78.25795	1.08847	2.07376	53.51433	55.58992	6.80737	51.98145	7.66278	9.30257	9.51922	6.65646
8.25276	8.82769	6.07655	1.00000	7.61802	60.18427	1174.02574	24.95034	27.49564	6.95593	45.89791	48.56166	9.77836	81.86314	7.22399	6.35437	7.80574	7.56059
9.19821	8.55029	8.17367	0.00000	7.67447	22.75218	1173.99735	72.68533	12.20974	5.37748	57.16561	36.56851	7.01519	53.66691	7.55591	5.59978	5.36586	6.49204
7.07366	8.94050	7.57420	1.00000	10.52303	36.46917	1180.04434	10.78222	27.25750	8.28099	54.43757	48.75233	7.38030	58.26443	4.26773	9.02398	8.46708	7.87255
7.11509	8.20680	6.79267	0.00000	9.56812	45.69558	1143.96533	4.7934	34.22842	3.60762	65.27208	44.67052	8.35096	49.53631	11.87404	4.22034	4.53331	8.31744
9.03761	8.12217	8.44767	1.00000	6.29999	31.96258	1089.68587	73.97117	23.64700	4.06251	59.69149	14.25322	6.54153	74.59327	5.40304	6.15105	5.46021	5.99082
8.66262	7.17106	5.43698	1.00000	9.23957	26.44931	1067.61721	91.61356	16.70652	3.13171	49.81777	41.73510	7.57088	50.05600	6.21489	6.72628	9.37382	7.76143
8.09889	7.14373	8.02641	1.00000	8.55083	43.32686	1160.21429	-2.98884	16.76041	2.80741	42.32744	55.27543	9.12902	55.26103	5.36683	8.14372	8.00226	8.66107
5.53577	6.44311	7.08445	0.00000	7.82790	47.83333	1116.65552	59.6	29.73780	1.80672	57.55665	18.29950	8.00010	51.69751	11.72496	6.16182	5.99716	8.29954
5.44856	7.65795	8.00049	0.00000	5.56019	5.84752	1158.59199	-5.682	23.05930	3.23470	57.17047	52.86998	5.46226	56.81463	8.83284	7.26434	9.13382	6.16115
5.99498	7.87175	6.19108	1.00000	11.19853	48.79325	1184.11812	2.29275	6.00244	3.21989	85.41915	69.89489	8.23605	49.83410	3.94841	7.57905	7.14597	9.84799
10.11360	7.68315	8.15311	1.00000	6.79657	55.82885	1072.61261	-4.21376	18.33636	2.65138	34.04696	56.36823	8.80823	49.51960	7.51880	8.24361	7.84132	8.77657
6.95903	9.60736	7.11734	1.00000	8.81367	48.35693	1099.62036	10.98461	25.83605	13.54530	40.72624	56.48761	5.88634	53.46013	4.11009	9.31780	6.11876	8.55715
5.17460	6.24795	7.31156	1.00000	8.85732	11.86064	1192.19096	9.0027	13.92581	2.52685	73.92482	80.24221	7.77121	40.28671	7.13727	9.90988	6.33376	7.32737
10.50722	7.04944	6.37921	1.00000	6.02159	-31.25033	1156.84793	-61.4867	16.14358	2.64695	62.19679	48.93670	9.30945	35.00065	8.45048	5.29501	5.59523	8.03746
6.80537	7.24509	8.57162	1.00000	10.15005	55.39485	1095.28464	43.83992	25.99292	2.21413	63.88065	68.46695	7.52723	35.87921	5.69359	10.27502	9.86933	7.50981
7.69682	6.67449	8.61902	1.00000	10.38396	27.92333	1078.07502	118.53333	20.17602	2.64367	64.82868	57.33176	8.67210	54.57767	6.60098	6.71592	7.10422	10.48874
6.82196	8.70367	7.12070	0.00000	6.15879	2.41669	1133.58144	30.98551	21.37740	6.68751	41.17559	47.32912	7.07227		8.33537	5.77616	7.19154	5.53281
9.45062	7.45433	8.56341	1.00000	4.59997	47.64995	1092.30658	-117.23991	14.44606	2.62987	47.18366	63.58683	7.85747	30.11628	8.66541	3.23197	3.99892	6.66821
9.09540	7.68968	7.95937	1.00000	5.06213	21.59983	1068.13663	71.21169	-2.34415	4.09596	57.37707	55.95698	7.60305	43.52716	6.64913	8.81773	5.42113	5.85582
4.79078	7.67367	7.42159	0.00000	6.37540	51.21667	1100.91388	6.26667	38.47928	3.24856	38.56656	28.24342	7.37375	23.38076	10.15791	6.35617	5.68476	6.60099
6.27358	7.96215	7.42407	1.00000	9.25665	37.71715	1193.68621	-122.40433	25.28083	4.01658	46.00291	57.97913	7.96143	27.23016	8.23027	7.08849	4.95722	10.09371
7.85268	8.04462	7.30428	0.00000	5.35670	39.22493	1194.97723	42.85693	-1.25032	3.86524	51.38146	22.59114	7.82531	45.15919	7.43113	4.12321	10.63403	4.56662
6.26104	7.97152	7.26871	0.00000	4.79978	-34.64966	1065.55795	-58.38341	24.41944	3.93582	54.83635	52.17449	7.93880	65.37873	7.16936	6.06227	3.35497	5.33599
5.72472	8.84405	7.64150	1.00000	8.43403	9.91861	1064.44912	-68.30472	12.92728	7.23273	47.48842	57.14098	8.36570	64.40518	7.09575	8.78560	5.28738	8.91376
6.87472	7.03299	6.14388	1.00000	9.12349	45.50369	1172.60208	11.412	32.90210	1.85994	48.03070	60.39401	7.45187	32.38591	7.21982	8.55555	5.49896	7.74834
7.85924	8.50609	7.96116	0.00000	7.86669	40.72371	1070.62018	-73.95097	19.42420	5.49122	65.74992	41.05168	8.53694	55.63997	5.78371	7.53825	8.71069	4.48204
9.45209	7.63178	8.56689	1.00000	8.34874	60.97944	1165.43693	76.92421	26.66182	3.44685	66.19363	55.09333	8.07631	51.24346	6.23451	7.27266	9.51897	8.66825
7.38354	7.81982	7.53438	1.00000	8.84600	59.33333	1116.50471	18.28333	6.59915	3.26133	64.60706	28.44193	7.15840	50.16300	7.09180	8.71991	6.52864	8.06259
6.12585	8.66982	7.36849	0.00000	7.51644	47.83333	1087.81804	59.6	19.36866	6.23962	52.75932	70.73476	7.56484	57.70778	9.35538	5.34349	9.94814	5.87310
9.83166	5.51613	9.21198	1.00000	7.38387	21.46527	1196.19470	83.97573	18.73943	1.69316	56.47284	46.87312	8.19253	48.06970	6.61214	10.72658	8.71095	6.41309
6.67734	8.70948	8.94690	1.00000	7.01202	4.88441	1147.70495	101.96857	18.16043	7.01984	48.99445	38.26764	6.68440	50.32497	8.60596	5.45538	4.03413	7.59598
5.46324	7.38672	7.79595	1.00000	8.41882	33.03699	1102.34994	-117.29198	21.80537	2.62188	47.72651	53.86128	8.21412	32.95705	7.87984	9.94597	6.60871	8.56983
11.35268	7.18474	5.36757	1.00000		60.02427	1154.30843	30.28491	24.61104	2.89009	49.49518	41.77801	7.35257	60.77482	3.76550	7.79180	8.26308	5.66283
7.80117	8.24591	8.07709	0.00000	8.24912	33.7207	1169.75586	-116.21677	17.44624	4.07988	55.22440	47.60301	7.78688	52.16841	9.98691	2.76648	6.14160	5.62398
6.35401	7.81335	7.15370	0.00000	7.34438	43.11667	1179.91415	1.6	17.49532	2.95820	60.65977	40.44302	6.97092	41.67059	9.96877	4.95179	7.01285	6.23528
4.49691	8.31352	9.53612	0.00000	6.02913	35.48199	1129.97088	137.02166	13.89492	4.28918	30.83050	51.36766	6.99120	54.39075	9.10205	6.00320	7.64716	5.19600
6.71686	9.19924	7.90535	0.00000	6.89543	23.15678	1102.78162	-81.24441	32.67102	9.65243	86.69213	41.13030	6.27580	53.45656	7.33629	2.80039	5.30548	6.79900
4.84577	6.86464	7.59341	1.00000	8.47981	-19.65	1167.48811	47.31667	8.25840	1.59125	64.31443	19.84858	8.17466	74.98387	6.10783	11.39207	6.62770	6.66226
7.34893	6.90061	8.95495	0.00000	11.14605	34.5624	1186.32105	38.28402	11.62667	1.96068	42.89761	64.55993	7.83633	59.87758	7.83982	9.63871	7.58480	4.46941
4.65404	7.88720	10.03000	0.00000	10.18949	18.51957	1054.50325	73.85535	25.31391	3.85641	47.96886	34.34808		52.68331	8.31776	6.31018	8.66104	9.49566
7.10112	7.61265	7.36037	0.00000	8.84649	47.64995	1174.48048	-117.23991	17.26695	2.78923	20.93290	34.19394	6.53892	33.72160	9.42931	6.25586	8.38687	6.03209
6.42343	7.64313	7.62144	1.00000	8.72121	48.07667	1153.30723	8.64409	15.92238	2.87952	80.79271	42.01354	7.90278	55.21862	7.30901	9.28331	5.88148	7.77571
8.55328	7.34915	9.51443	1.00000	4.40445	2.41669	1101.45800	30.98551	10.83739	2.47398	72.61290	45.12160	8.21228	54.39419	6.32581	3.21424	4.56422	5.49072
7.77614	9.02843	7.68810	1.00000	7.10618	49.28669	1163.31380	1.00288	8.81547	7.99950	43.94195	65.15774	8.60040	40.24880	6.17133	7.84510	7.59074	6.65584
5.75348	8.92849	7.97595	1.00000	9.46057	-4.26613	1174.63150	15.28318	-1.18005	7.44660	25.31072	42.37273	9.18932	68.06861	7.78110	9.36679	7.05482	8.09818
6.14149	6.43531	6.66451	1.00000	8.55639	35.25064	1075.63154	-91.73625	25.30151	1.27223	51.51179	23.04670	7.60837	63.37169	5.44839	8.18592	4.51084	9.10736
4.08309	8.05915	8.66486	1.00000	7.46086	8.35122	1054.17204	-62.64102	11.40480	3.65922	59.09086	71.42289	8.22163	62.49487	7.66760	11.07497	5.51556	7.28489
6.54672	6.82061	8.39402		10.48739	33.44872	1106.45021	-86.78777	25.53266	1.61528	70.65036	46.92479	5.94825	32.28000	11.25059	8.79702	8.31111	6.41568
8.09758	8.25380	7.82917	1.00000	6.53882	8.35122	1095.62693	-62.64102	21.85320	4.98357	53.75407	51.77434	6.14631	57.25830	5.95683	6.22795	6.37642	5.06519
5.50281	6.67071	6.45716	0.00000	6.73263	39.32011	1119.42178	-76.51552	19.85431	1.31790	83.10216	66.25623	8.72024	54.48529	9.85416	7.65786	4.11988	8.55676
5.16781	7.54381	8.42958	0.00000	3.80612	-4.5833	1099.71085	15.16554	5.13373	2.65210	33.91163	34.79113	6.41657	44.68666	7.65349	7.77875	8.02781	4.75421
6.71694	7.81975	6.97452	0.00000	5.78048	23.9028	1138.81330	89.11943	11.01486	3.22067	61.31707	62.99944	7.13577	28.43108	10.41637	5.36830	11.21322	6.47065
7.88166	7.62401	7.68294	0.00000	9.04472	37.73222	1059.43173	115.70111	7.03632	2.93367	55.14454	59.47218	7.18073	41.00790	6.22204	7.97929	8.19832	6.18018
3.90669	8.44683	8.25043	0.00000	7.11852	5.27247	1149.68164	-3.59625	21.60806	5.66668	59.03274	44.03035	7.46851	55.86633	9.23516	5.87124	10.77593	8.94392
4.86746	8.50811	8.36401	0.00000	11.90995	48.35693	1100.05133	10.98461	8.89017	4.80007	20.85503	34.55705	7.78240	46.46571	8.17633	6.48381	7.16752	7.10014
6.35801	8.15608	7.07419	0.00000	5.40212	37.74615	1136.95547	-25.66689	2.54762	4.84494	45.93424	24.21322	7.16840	55.17044	6.96576	8.04081	6.84303	5.58386
10.61113	8.70066	7.37680	0.00000	9.17434	26.11527	1178.68422	86.59509	27.92920	6.67445	22.32691	33.63885	8.17440	61.50306	9.25553	4.69738	10.21634	4.93937
7.03151	7.66555	7.94065	1.00000	7.11634	55.25	1168.84735	24.75	21.12007	2.57513	61.11170	28.24235	8.87907	48.35799	5.81463	4.73290	7.40645	4.80251
5.90764	8.03713	7.43916	0.00000	7.93873	25.95533	1115.98542	68.88871	19.69281	4.41953	67.19308	50.31484	8.35585	48.22807	10.65279	6.16192	4.49343	8.39434
10.79414	7.60252	7.10727	1.00000	5.59141	53.53041	1055.15988	43.67663	21.11186	3.47606	48.44713	45.09237	7.31803	46.87661	4.42255	7.60174	6.62664	5.92180
6.21434	9.16134	7.62497	0.00000	8.66761	36.61954	1094.76301	4.08282	25.85994	9.42206	60.95570	44.30343	9.46284	26.95514	11.07757	6.92544	5.69724	9.30776
4.35233	8.54975	8.76722	0.00000	5.01081	43.31667	1134.90430	-2.68333	3.52251	6.01840	38.60839	21.01340	8.60630	31.40916	9.25346	7.68919	8.57900	5.84890
6.85135	9.27713	7.06049	1.00000	6.83550	53.43333	1074.98563	-7.95	19.99414	9.39584	76.08903	59.09595	8.72369	28.24177	6.29747	10.31276	6.32341	8.83976
4.63493	9.81227	9.60775	0.00000	9.89486	36.19278	1181.05082	117.65694	12.14744	17.22993	72.02916	53.75720	9.43537	62.18333	11.15654	7.52623	9.13366	8.61422
5.54637	8.70378	5.96237	1.00000	7.77944	39.96097	1093.04605	-75.60804	40.95201	6.94172	27.62492	41.33141	6.39468	75.85660	4.90632	9.81055	5.39312	9.01941
5.31782	6.70084	8.38446	0.00000	8.15513	34.86472	1097.20577	117.55417	21.61883	2.45253	78.96886	65.52492	8.43540	45.31586	8.59899	6.74856	8.63144	6.30089
4.13844	6.75891	7.22691	0.00000	3.87877	5.84752	1182.47228	-5.682	21.77606	1.91404	61.15865	51.38037	6.77514	65.70698	7.36391	9.80086	9.84753	5.74685
8.93628	8.00613	7.85263	1.00000	5.16469	38.58894	1062.20967	-89.99038	13.91847	3.79183	58.61386	29.39238	7.05188	81.57529	5.83326	3.22745	4.86498	4.47259
4.59530	7.08729	7.57255	1.00000	11.62656	-7.51611	1104.12891	109.05389	4.65983	2.33233	59.91599	34.41216	7.59713	56.52067	6.78729	7.67057	7.09187	9.41723
6.05647	8.36610	5.64858	1.00000	9.15444	39.57582	1096.40396	-105.11221	18.27281	5.43540	62.96752	27.40724	7.33521	36.34744	6.19242	8.13485	5.93415	9.94414
6.05522	9.13361	8.35709	0.00000	5.63969	33.98154	1092.21518	-81.23621	22.52440	8.13126	45.67212	41.97802	6.89894	70.06425	8.03852	6.30287	5.86270	5.81496
6.39932	8.23651	9.27513	1.00000	10.28826	50.75	1112.47505	2.25	12.58466	4.21757	38.27694	41.39521	7.45203	30.68983	5.93739	7.90059	7.01570	9.74985
8.63873	7.09031	7.30313	1.00000	4.86519	35.30889	1161.32054	139.55028	-1.32765	1.79343	19.18749	41.34266	8.87573	68.79405	6.90856	5.92441	4.01551	6.02866
6.46008	7.04711	7.27651	1.00000	8.45424	32.50611	1100.67121	120.14278	8.39821	2.17191	37.98727	49.59757	8.08179	66.13147	6.46532	9.47539	7.81597	9.20747
7.57300	6.61364	8.18178	1.00000	8.00052	19.32932	1184.64380	-98.1664	5.82681	1.35161	63.72089	54.07792	8.45562	46.89464	7.15009	5.30185	8.40351	6.55928
5.33246	7.38281	9.20576	0.00000	8.12980	-31.25033	1117.83237	-61.4867	6.07504	1.59739	57.83948	46.24595	6.69559	57.62923	11.11672	5.13404	4.40857	7.52821
5.00016	5.82557	6.81310	1.00000	8.70458	52.21099	1153.29007	7.02238	16.16827	1.42148	67.88208	36.86453	7.02287	63.91383	6.86999	8.76021	5.39191	9.94192
5.99659	8.42637	9.79683	1.00000	10.37922	-25.54073	1086.92537	152.70493	17.17526	5.22209	86.96407	59.49812	6.73298	67.53724	2.97636	9.98941	8.33307	7.57803
11.06960	6.59165	7.16648	1.00000	4.80034	-24.19436	1174.64457	29.00974	23.97555	1.71641	45.57563	47.85784	6.24147	40.89494	5.84215	7.70105	5.02967	6.25884
7.48767	8.03463	8.47626	0.00000	4.85312	51.08468	1169.01260	7.11393	3.02431	3.90135	55.43226	38.06364	8.92064	40.62484	5.84609	7.21559	7.59774	4.29192
6.75866	7.62172	7.67657	0.00000	7.50403	-10.90889	1108.49956	-37.03861	10.58523	2.49317	58.58269	79.71611	9.54502	59.23616	9.00571	6.46611	10.25515	5.62070
5.49561	6.72979	7.85485	1.00000		31.28092	1056.92560	74.85849	23.91836	2.57106	66.96407	42.49165	7.57070	18.01817	6.29929	10.73455	7.19939	6.76287
7.71854	8.25973	6.08476	1.00000	6.57358	11.86064	1072.52296	9.0027	30.49702	4.19591	24.28623	42.30074	7.72480	56.26357	6.74323	5.75662	7.02647	6.57237
4.62110	7.10492	8.02659	0.00000	10.14182	-21.98333	1144.65777	16.91667	21.84717	2.39783	53.40353	27.87506	8.47715	56.12817	8.93943	8.18162	9.10277	6.53879
7.79761	7.25871	6.48235	0.00000	6.67321	52.2	1093.31278	8.63333	29.64010	2.58850	68.00027	42.84959	9.13844	56.48769	8.84998	6.71281	7.88390	6.74382
6.64451	7.65121	7.43983	0.00000	10.50388	16.455	1119.28021	120.5875	4.69001	2.82752	36.09384	46.87988	9.33383	29.07007	9.55241	7.85668	8.56336	4.95988
6.57027	7.43232	7.01416	1.00000	11.78241	6.84019	1138.10505	79.87116	13.10705	2.54057	50.75160	16.76050	9.49946	45.15014	4.84536	8.40890	9.24250	8.65295
6.66308	7.09413	7.77140	0.00000	10.83112	48.15659	1051.96410	28.28489	13.34363	1.53051	34.77757	44.70657	6.92291	77.10078	9.49377	8.64914	8.33390	4.21916
7.31565	7.28336	8.02216	1.00000	9.57622	40.82232	1149.29729	-74.15987	17.16338	2.82346	44.93530	43.36914	6.98827	42.34334	6.53803	10.96907	9.60590	6.71686
7.27262	7.22465	6.17398	1.00000	9.39953	47.38093	1093.57828	-122.23484	18.88204	3.21535	71.87118	28.80700	7.85362	38.03729	6.52760	5.76437	4.39658	11.34515
9.26485	8.27820	8.32959	1.00000	4.55063	47.56494	1166.42054	31.33078	18.02359	4.13869	43.64787	59.29198	6.78160	54.69177	6.91295	7.88989	3.48175	5.40226
4.45689	8.64348	7.95997	0.00000	10.10387	26.9423	1170.02839	68.11759	1.73719	6.31423	60.52015	29.91363	7.17291	64.28522	8.33664	6.63666	7.04706	5.87474
8.42181	6.62065	7.22213	1.00000	7.46765	37.31309	1057.43629	40.74357	-1.11707	2.27885	58.72218	17.14827	8.39560	62.49422	8.05657	7.51426	5.66806	8.24922
6.06317	6.86623	7.87296	1.00000	10.04992	11.50526	1056.42514	77.23826	10.61123	2.30884	61.77161	55.84494	6.83786	33.60158	7.42941	8.55167	6.64873	8.00185
4.24963	8.25734	9.11044	1.00000	9.37324	13.65805	1097.06914	102.56365	12.19366	4.36107	60.91303	40.98361	7.63500	52.91303	4.42206	11.09958	8.38143	8.36189
6.57232	6.63820	7.65437	0.00000	6.37788	27.55898	1116.31880	68.21204	22.72286	1.72265	59.54249	28.30311	5.85446	78.68328	8.31298	6.73642	8.58812	5.69710
6.24262	8.54824	8.21929	1.00000	7.93133	20.22816	1071.14553	-103.5687	6.53058	5.97525	76.70453	30.85188	7.70582	51.26058	7.53411	8.41829	4.48287	8.93941
7.30686	7.64462	6.44084	1.00000	6.72769	-12.91667	1107.65639	-39.25	2.40109	2.53522	42.52493	45.66971	8.65205	37.77954	5.78899	6.74610	6.06542	5.75252
7.22078	7.72965	7.58931	0.00000	9.84187	45.39402	1101.01188	9.29109	20.71629	2.91148	44.22225	52.07179	6.17969	64.11293	6.14100	8.69386	7.73491	7.68652
7.80474	6.53703	7.72763	0.00000	9.81239	17.54907	1133.62955	82.85749	27.04659	2.09401	60.49293	26.57098	8.08265	54.04731	11.97591	4.51309	4.55249	9.42251
6.29638	7.86819	9.42365	0.00000	6.80928	33.03699	1172.20513	-117.29198	10.77593	3.56874	63.48895	46.31397	7.54599	51.89375	10.35833	6.22609	7.39044	7.06455
10.24644	7.51029	9.91468	1.00000	6.21261	65.84811	1158.30493	24.14662	12.82125	2.57590	64.26600	49.22181	6.66285	54.81382	6.07763	6.94567	7.07236	6.33968
4.13416	6.90654	7.72999	1.00000	11.96051	33.86419	1055.45635	48.26258	22.97726	2.05067	68.02672	21.18941	6.21705	59.31551	4.63287	5.52693	4.44844	11.72523
9.89423	7.28127	7.46238	1.00000	7.30949	4.92675	1134.70779	6.26764	16.68953	1.92987	59.89312	27.66736	8.01569	39.39700	7.28363	6.70658	7.95409	7.24165
7.35486	7.82815	9.08254	1.00000	9.55535	48.43174	1172.07697	17.8031	12.74817	3.36570	29.54377	47.17133	7.30132	36.30572	6.24027	9.64559	9.56194	8.72233
11.72723	5.78206	8.76998	1.00000	5.50834	27.52948	1058.14632	68.75915	28.51745	1.72268	47.11366	18.74109	6.49831	85.44118	8.22203	6.27312	7.54111	7.11824
6.09174	8.84813	9.41563	1.00000	8.19508	18.20854	1197.03167	-71.10077	14.91458	7.22376	46.81197	29.40656	9.15064	46.43877	5.77578	9.32416	6.37208	9.79774
4.79815	7.64012	6.07474	0.00000	3.99711	-22.97056	1073.34527	-46.99583	23.27215	3.74041	56.97418	49.43832	6.54057	54.23368	8.08397	9.65082	7.46450	6.43935
5.60367	8.39339	8.99467	1.00000	9.83315	51.21667	1079.14933	6.26667	18.43440	5.05836	69.37510	55.09535	7.83776	48.70513	6.56910	10.61486	8.58421	7.25196
8.15667	9.17061	10.53514	0.00000	8.48171	-22.45667	1128.10300	-47.53028	7.78616	9.25504	42.14601	46.29027	6.04347	26.48662	7.79535	7.21080	10.24654	4.70936
7.36447	8.85516	8.01598	1.00000	8.37400	-5.85746	1186.00758	144.23058	13.85171	6.19749	78.99698	47.55615	6.50158	53.37815	7.77067	7.57186	4.63409	9.58966
6.20036	6.75733	7.60208	0.00000	4.31912	42.67164	1152.26804	14.01481	16.62152	1.84885	38.93668	46.61925	7.23067	39.71120	5.96653	6.99785	7.16479	4.10641
6.32271	6.13214	7.42426	0.00000	6.33873	43.11667	1139.64205	1.6	21.87607	1.44303	57.44942	41.31995	8.34867	48.70049	7.99423	5.61102	5.88549	5.61214
5.35521	6.48835	6.56372	1.00000	8.23238	34.31	1112.51904	-2.16	17.36400	2.09652	55.58907	35.83518	9.76813	45.59456	5.80184	4.68713	8.34575	5.04851
4.84190	8.43955	7.41401	1.00000	9.99843	25.87972	1057.80030	-97.50417	13.21867	4.86669	76.06668	46.03853	6.27535	43.49939	6.40564	8.95869	6.24595	8.72465
7.55088	8.31473	7.48947	0.00000	5.55814	50.18545	1148.16028	27.06365	20.69252	4.57694	70.70153	21.25807	7.12052	39.95902	7.51206	5.97558	10.62831	5.86615
4.06447	7.82809	6.58383	0.00000	4.21546	-17.73648	1130.53601	168.31366	33.48454	3.63637	36.89807	36.77950	8.80399	39.72352	8.06145	8.74460	8.84433	5.57138
6.25720	9.88883	10.05437	1.00000	7.32484	21.53889	1087.29871	71.57737	27.62362	17.71989	54.25754	61.59607	6.08217	52.10135	7.63931	9.63481	5.08632	7.96722
5.14656	6.16734	6.05790	0.00000	5.84096	35.30889	1168.58675	139.55028	0.95714	1.36965	54.55235	39.20213	7.93755	64.46186	8.20607	6.78256	5.44415	5.66338
7.91614	8.21499	8.97598	0.00000	8.75398	50.18545	1057.43925	27.06365	26.80809	4.26777	51.32210	22.62832	7.75678	53.38475	11.55581	4.27673	4.74173	7.85989
6.00491	9.04749	8.53160	0.00000	8.71680	40.37528	1157.58179	28.88222	-3.66062	7.68375	68.95132	30.37751	8.83252	51.52945	9.83590	6.57789	9.11493	6.54356
4.50917	9.58083	7.58650	0.00000	4.54521	35.815	1192.15655	139.6853	8.32002	13.81869	39.44445	65.03531	8.12081	39.53033	8.11152	7.06602	6.64903	5.46903
3.66865	6.71766	7.83276	0.00000	10.96647	46.51872	1085.92902	86.00214	22.12334	2.31135	69.31387	44.42519	7.10747	54.66999	10.48888	6.59383	8.16847	9.49835
6.78320	8.71717	7.97237	0.00000	9.63738	41.63976	1091.89466	2.35739	-1.35991	6.91072	47.38462	44.28100	8.19120	36.39416	13.75623	4.74761	6.32903	9.17351
9.31916	8.01608	7.65282	1.00000	3.83989	33.43443	1055.64639	-5.22126	11.27139	3.52537	15.65730	22.40386	5.88124	56.71349	7.80122	5.52111	3.82720	4.49742
5.50778	10.41900	7.79020	0.00000	9.36307	15.5439	1098.22287	73.7553	22.34116	30.06446	64.91131	57.20590	8.18449	77.91051	7.76856	7.32361	8.40824	6.38891
9.25693	8.53204	8.08912	1.00000	5.69146	22.75218	1144.73414	72.68533	20.21752	6.23040	58.80309	42.73262	5.47363	43.76584	5.98044	7.70631	6.29260	7.44098
