CFCs	H2CO	warning	TEMP	PM2.5	C2H3NO5	CH4	PRES	SO2	O3	latitude	PM10	PAHs	Pb	NOx	CO	longitude	NH3
81.87803	49.25187	0.00000	21.71737	7.14303	0.03090	8.04102	1080.89738	9.85126	9.79049	50.26729	6.92173	9.05346	59.00630	10.40301	7.32577	-119.27337	9.49277
70.35459	51.06570	1.00000	-0.47566	10.12777	0.91229	9.09842	1075.75055	10.38321	8.28254	56.85836	11.14614	9.48452	46.42518	10.02807	12.24266	35.90057	10.40940
77.29668	9.91780	0.00000	8.13990	10.28325	0.06643	9.62437	1135.78496	8.79365	8.51001	38.58894	7.59041	9.05645	61.39132	11.40700	6.33389	-89.99038	7.44790
64.73339	65.90631	1.00000	7.83551	8.39469	3.39421	7.89698	1189.46878	8.77526	8.79003	48.25	12.46399	8.37930	51.61945	6.45221	9.61077	16.4	12.35801
69.15263	42.59169	0.00000	4.39972	7.35105	0.01133	9.41106	1143.00032	9.63188	7.62380	9.57046	6.25392	8.02768	43.29722	7.82668	6.52356	76.32756	8.50530
67.43030	66.17345	0.00000	17.20254	6.79314	0.09559	8.74374	1135.61927	7.35778	9.77948	50.64336	8.70393	7.78878	32.54658	8.71867	7.47485	7.2278	10.84451
71.80107	52.87428	1.00000	12.60491	7.54580	0.08916	8.27559	1188.12628	10.61970	7.31227	59.33333	8.42776	8.55720	41.93378	9.86531	8.43267	18.28333	9.77711
84.26953	36.49255	1.00000	1.34543	4.18368	0.22297	7.95746	1080.77869	9.76110	8.26422	37.56667	9.71229	9.18872	58.86769	10.46746	7.69752	140.11667	8.89830
56.22984	43.19719	1.00000	9.75271	7.79502	0.11582	9.61663	1188.17041	7.73332	6.40305	24.41288	8.97096	8.02562	69.14636	7.34933	5.92340	76.56719	8.69072
67.58158	16.01474	1.00000	23.78399	7.30632	0.04126	8.22050	1090.71939	8.71298	6.93673	41.6764	6.98982	8.03118	46.48906	10.61901	7.89438	-91.58045	11.61170
73.18758	46.59591	0.00000	6.90832	8.50060	0.07276	9.16496	1057.03650	7.56472	8.27691	-11.78333	8.25768	8.53620	59.40762	9.13661	8.73665	19.91667	9.94422
71.02103	63.14775	0.00000	17.02305	9.88820	0.01945	7.71581	1117.68396	9.28992	7.33398	59.37722	5.68673	8.33370	32.71205	9.41473	8.31071	28.19028	7.31297
66.48057	40.24780	1.00000	25.82275	5.99385	0.36280	9.20830	1065.43160	7.50685	7.35576	55.54028	10.15294	9.73101	49.29863	9.30643	11.94846	89.20083	9.04715
62.88626	44.47970	0.00000	19.38856	9.18432	0.03245	8.21694	1116.98092	9.55451	7.32632	20.88098	6.07320	7.11021	46.76931	8.35310	5.09565	75.11937	6.21045
66.11296	47.15212	0.00000	2.61707	9.47929	0.03490	8.19183	1064.57770	9.08609	8.11076	49.88307	7.46776	8.49149	62.25667	9.81021	5.89179	-119.48568	7.51410
72.68348	44.44786	0.00000	12.52134	5.23785	0.12468	8.63045	1187.30644	9.64123	9.30776	45.44868	8.94721	8.50660	59.18741	10.84295	7.24001	-73.81669	12.91765
64.30084	56.48116	1.00000	2.24152	7.39030	0.15753	6.88614	1118.92921	10.23916	8.57335	48.07667	9.22172	7.82308	65.34279	9.46759	9.01313	8.64409	8.51946
75.34634	58.75266	1.00000	12.19072	7.42903	0.04804	8.17741	1115.33467	11.09339	8.51695	46.7055	7.94449	7.87572	35.03720	11.77922	8.44807	38.2739	11.36787
75.39186	32.11371	1.00000	4.98840	7.98281	0.02107	8.23782	1060.91681	7.49456	9.55140	34.21639	6.89981	9.25064	30.41249	7.88532	3.82890	-119.0376	6.71912
75.20874	41.71496	0.00000	13.20082	10.95545	0.04264	8.82851	1051.33659	7.75566	7.58355	36.06386	7.32970	7.54717	47.67961	8.20626	8.57972	4.62744	6.88289
68.86470	51.71396	1.00000	8.86844	9.64140	1.85399	8.98042	1142.59861	10.72681	8.39662	-8.43333	11.86110	6.27304	40.28190	9.01993	12.58557	114.33333	8.28706
78.07959	29.09171	1.00000	9.22364	10.88570	0.11666	7.47687	1085.82739	11.66549	7.99690	-14.66463	8.91645	8.84444	37.17535	9.84370	8.96563	-52.35558	10.96135
84.30310	88.85338	1.00000	17.01995	6.74346	0.20416	9.28084	1161.83900	10.67491	8.20523	48.8765	9.50625	8.64140	56.98787	10.88156	9.99703	2.18967	9.91813
71.89170	43.10519	1.00000	29.96226	5.72196	0.24778	6.87873	1147.63441	9.13619	8.25248	38.68712	9.79356	8.35251	26.09256	10.29040	8.76644	-4.10734	9.20211
60.04278	52.61837	1.00000	19.28473	7.77369	0.04627	7.26459	1173.39065	8.39579	7.20010	41.75338	7.89895	9.40991	50.31687	7.28853	9.94174	-86.11084	10.33241
74.26219	60.10108	1.00000	18.38620	6.36477	0.18850	10.72423	1137.72710	10.02084	8.47655	26.2649	9.47964	6.72170	60.70425	10.70904	8.19220	81.54855	9.21197
65.91226	65.18270	0.00000	14.44982	4.25390	0.08071	11.27049	1118.43309	9.46977	7.11415	40.2737	8.32749	7.99859	40.89747	9.60642	6.36510	-76.88442	12.07078
72.52089	36.38049	1.00000	20.47854	7.04593	0.02303	9.20623	1192.23222	9.84364	9.06557	-19.65	6.81360	9.88709	61.27358	12.05702	8.57781	47.31667	12.29716
73.55857	65.52134	1.00000	13.80027	7.90992	0.06641	7.98720	1073.10396	10.01762	7.14634	51.88333	7.91027	7.03510	54.32565	7.98106	8.51734	8.51667	10.17695
70.40094	57.42039	1.00000	14.88625	6.16388	0.14644	10.00193	1058.48074	4.84700	7.49619	27.76056	9.20973	7.45893	35.20469	8.63409	7.19619	-15.58602	10.43080
69.36266	45.25776	1.00000	10.13055	6.04330	0.02084	9.90936	1197.49914	3.27081	8.65853	41.91886	5.08301	8.13531	37.87499	5.25660	5.10035	8.73812	8.95385
81.40499	61.16352	1.00000	19.89109	6.80555	0.03382	8.38229	1080.52196	5.08289	8.50232	41.0051	6.98018	10.08800	64.09841	5.69898	5.60442	-73.78458	9.39191
68.29546	44.48471	0.00000	11.89571	9.24039	0.02470	10.15921	1197.83069	9.29548	9.03325	-22.45667	4.65816	9.05259	45.44251	8.41468	6.81491	-47.53028	6.36250
71.54470	51.56025	1.00000	4.22345	7.29054	0.03101	6.74972	1157.85482	4.62298	8.04880	17.34769	6.10354	7.83737	39.28212	6.75844	6.72015	78.55757	8.85627
79.27178	61.32641	0.00000	7.92230	10.11753	0.07284	8.69545	1099.46079	10.50605	9.51731	37.13548	8.24440	7.50362	39.76352	9.59534	7.84336	-3.67029	6.77555
64.51402	67.79182	1.00000	-3.59035	4.90084	0.62555	9.58022	1188.50969	7.81338	11.10026	28.88162	10.76518	8.11088	30.72914	6.78618	6.87327	120.03308	7.90270
73.93711	68.58881	0.00000	23.20643	6.56484	0.02033	8.59114	1153.07337	9.73581	8.91610	28.92694	6.10988	8.75461	30.76773	8.24406	6.93611	78.23456	8.95461
69.03773	42.94094	1.00000	1.29741	2.95819	0.10177	8.34208	1052.58149	7.89954	5.28765	53.93361	8.78761	8.44614	42.95173	12.55700	9.86785	37.92792	14.09386
79.12629	61.79951	0.00000	18.93202	6.45295	0.02533	8.93564	1112.83148	9.35049	10.08390	51.168	6.78495	10.07930	64.78276	7.81269	6.25283	7.973	9.64978
68.38254	53.69024	1.00000	11.49784	6.91677	0.48189	9.10888	1177.13664	10.73615	7.07277	11.00599	10.47680	8.75299	39.07656	9.88982	10.14852	77.5609	8.76391
70.04315	52.96885	0.00000	24.95880	11.99265	0.01194	8.36567	1176.90309	9.40983	7.88582	14.62578	3.71873	9.22328	41.14461	7.13257	4.53740	121.12251	5.48542
80.33399	40.73503	1.00000	20.60083	6.08659	0.43385	7.98032	1050.60061	6.22431	8.51173	50.09019	10.36289	7.25706	41.84623	5.71165	8.33705	8.4493	10.91965
64.24211	48.24292	1.00000	16.76435	8.17720	0.01706	7.32772	1068.10693	4.39380	8.23224	19.32889	6.83307	8.16381	46.63057	7.50304	6.31630	-99.32556	10.71520
61.15364	50.07729	0.00000	26.62178	6.62871	0.06205	8.51488	1096.25755	10.21226	6.49929	43.31667	7.74600	7.47822	25.57048	11.52482	7.57305	-2.68333	11.59759
65.38758	24.30383	0.00000	8.82147	10.73923	0.01848	7.76917	1186.64918	9.23878	7.71687	43.54072	3.66476	8.18146	42.57758	8.56940	7.07849	-116.56346	6.88711
82.94590	47.27853	0.00000	20.91958	4.88934	0.01643	8.04933	1155.50388	11.50736	6.65517	39.59611	5.68351	7.80871	43.56090	9.73345	3.06862	27.02444	7.21608
77.41461	39.68866	0.00000	13.55160	9.11005	0.22670	10.10512	1185.38503	11.29372	7.94679	14.14989	9.67637	8.04753	65.71520	10.89900	8.82198	121.3152	6.58284
72.86136	62.95153	1.00000	13.94488	7.26111	1.76039	7.22079	1138.98623	7.87832	9.20300	-28.81833	11.80163	8.71025	30.23399	8.87860	7.94760	-52.51028	10.59340
71.50134	30.65190	0.00000	11.03481	9.50433	0.02392	9.56502	1155.66913	9.54155	10.06990	21.28306	5.83485	9.22933	49.02138	9.26407	8.40061	-89.66123	7.56657
63.76452	48.26262	1.00000	11.44907	7.37487	0.05465	9.89029	1061.08421	8.33996	7.84017	28.54944	7.85409	10.45875	51.86643	7.26556	4.71399	-81.77285	6.21458
66.36073	50.84659	1.00000	-4.83193	6.25247	0.59291	7.00656	1157.20790	6.06594	9.93503	51.19139	10.68832	7.20740	47.31953	7.12574	7.46967	6.51352	11.36024
64.42149	61.92100	0.00000	23.98803	10.01677	0.01873	8.16546	1188.27809	10.09244	7.26309	25.66795	6.24848	7.73911	53.50111	7.44345	5.71456	85.83636	6.07698
75.08611	60.57044	1.00000	3.54171	5.15931	3.05914	7.49779	1064.84829	9.34143	7.09210	9.82564	12.36041	8.22112	40.02787	7.48572	7.84057	78.25795	7.82483
66.05030	41.61753	1.00000	7.54674	4.18233	0.26578	8.82777	1159.30707	8.95021	7.33792	48	9.86408	6.67304	70.93768	11.94417	8.59549	-4.1	10.50193
76.90745	30.54868	1.00000	18.25018	8.65059	2.24764	9.05544	1120.73385	8.01430	10.03119	52.4581	12.05151	7.18006	59.94726	9.11883	8.81581	13.28702	12.06575
71.13899	49.68970	1.00000	9.28675	7.33159	0.11187	7.96964	1162.79384	8.63542	8.86804	19.30157	8.81855	8.32214	52.41435	8.52821	10.72015	72.85107	
68.52730	62.68599	1.00000	18.43575	7.68923	0.43560	8.41494	1105.79402	6.48558	8.74253	50.26729	10.36158	7.41883	52.79963	6.94249	8.56055	-119.27337	11.84096
67.32732	42.18532	0.00000	15.54140	6.24921	0.05872	8.41604	1156.57361	9.30498	8.91174	50.72043	8.00483	7.65289	54.01870	7.21413	8.39033	11.34046	11.26276
65.35038	33.79087	1.00000	22.47669	4.74877	7.35821	6.33669	1175.28586	10.58519	8.79003	49.28669	13.24182	9.10250	45.79818	11.24276	10.21707	1.00288	8.84191
52.66602	57.42542	1.00000	13.97406	7.73880	0.33751	8.22353	1064.32884	7.87298	7.59486	-26.22861	10.12609	8.75401	52.17286	6.07145	7.14871	-52.67056	10.17746
76.02905	38.80188	0.00000	22.07257	10.07388	0.02715	8.27056	1122.83643	8.70081	7.39674	41.6764	6.80031	8.01353	49.53758	11.54154	6.46639	-91.58045	7.27891
64.15550	64.27884	1.00000	7.32905	5.76913	0.11795	8.33551	1181.32209	8.66016	10.10525	7.06273	8.94182	8.38465	31.39490	7.55216	9.50709	-1.4001	9.93706
76.24850	63.30201	0.00000	2.47790	10.45714	0.02292	10.62046	1102.06644	10.54719	9.00480	7.83389	6.42544	7.87414	49.90261	8.72353	7.40757	-72.47417	5.54792
69.25024	53.30866	0.00000	24.00017	5.94486	0.05228	8.59957	1150.94579	9.84832	8.31560	51.47805	7.51942	8.20028	57.77907	12.32230	7.97438	6.8625	13.41193
83.83771	72.83110	1.00000	12.21059	8.02701	0.17330	8.67118	1109.42274	11.07110	7.44841	10.63504	9.37441	8.54978	67.93956	9.64251	7.93508	-85.43772	7.21589
65.39982	39.89009	0.00000	20.46264	5.24615	0.09500	8.31700	1052.33456	10.67216	8.11556	44.92801	8.79292	7.27558	48.31237	11.49271	6.29480	4.8951	9.90638
73.59233	75.80343	1.00000	2.53498	7.37522	0.82868	7.97565	1149.63581	9.93426	7.58390	41.57439	11.03698	9.71856	57.19433	9.78718	12.35741	24.71204	11.73172
62.91388	70.01665	1.00000	20.17123	6.26443	1.49886	9.22494	1119.94482	10.19073	7.36326	49.88307	11.63428	7.63291	45.68769	11.11254	10.90229	-119.48568	8.62727
72.31428	44.15840	1.00000	28.57859	7.91726	1.44770	8.55879	1196.95381	10.34119	6.86575	51.4781	11.60797	8.29977	41.74460	8.73022	10.51316	57.3552	6.99490
52.40622	47.69737	1.00000	6.31285	5.13282	0.30806	9.47212	1058.64975	7.66812	9.08862	49.41029	10.01549	10.31042	52.42186	4.98855	6.90487	38.15035	8.09721
71.04148	32.55906	0.00000	11.02043	5.16853	0.02524	8.20625	1054.00983	10.43695	8.03665	42.55308	5.14954	6.97669	37.89816	4.39315	3.61248	-87.93341	6.31413
73.20670	60.40680	1.00000	7.63342	6.62730	0.10419	8.11165	1115.35763	8.56714	10.14267	30.76468	8.70192	8.50964	44.87910	9.89657	9.89634	74.12286	11.78717
64.56072	57.20503	1.00000	34.76219	8.66670	0.15403	8.25159	1137.02067	9.08729	7.95817	26.11527	9.15610	8.10050	45.46155	9.44573	9.25577	86.59509	9.31164
65.59728	46.93372	0.00000	19.01611	7.78900	0.01945	8.58771	1178.42872	9.63113	7.59707	40.37528	5.59743	6.91442	70.10266	8.75688	6.43670	28.88222	8.11369
72.81888	58.83257	0.00000	13.65592	7.64368	0.03805	7.09582	1148.98907	9.05166	7.55921	41.91738	6.48918	8.36861	51.52562	9.86230	7.65689	3.1631	10.35043
76.20818	50.13659	0.00000	-8.27951	10.33890	0.02606	8.47686	1172.80126	9.97578	8.99653	-28.81833	6.08370	6.51239	63.05812	10.49217	11.60789	-52.51028	9.09216
71.47923	50.54611	1.00000	29.42016	6.03883	0.03651	7.88899	1135.60321	9.44483	7.69786	43.31667	7.25834	9.19539	44.71367	9.20467	8.14038	-2.68333	10.67195
72.44906	35.04109	0.00000	19.20702	8.12029	0.02161	8.45945	1111.51228	8.74540	7.80854	38.06084	5.01482	5.94545	57.57636	8.68913	4.78371	-97.92977	6.36205
67.75300	71.08082	1.00000	5.06938		0.24582	7.89538	1128.25932	7.92207	8.63030	43.96222	9.75651	5.88103	50.13842	9.87994	8.90818	43.63417	8.93544
84.68203	51.74494	1.00000	17.80324	9.70686	0.22645	7.40926	1062.23536	6.91529	7.90661	10.15031	9.62318	10.08647	44.74704	7.14996	7.57601	-73.9614	12.36767
66.56656	37.54104	1.00000	19.06080	4.63549	0.06567	8.68505	1068.84864	4.83532	7.91700	-31.95224	8.31328	6.07762	48.05746	6.20284	5.94400	115.8614	8.81745
79.61569	56.88040	0.00000	24.68714	7.16528	0.02463	10.70099	1107.50735	8.21811	9.20107	23.5654	6.21031	8.53006	50.59186	9.78402	5.93638	119.58627	7.65026
74.81111	41.41638	0.00000	19.51552	6.39745	0.05392	6.03268	1141.75522	8.58405	8.13693	28.71271	7.46281	8.56813	63.52649	9.58518	4.96481	77.656	7.79242
70.42667	49.03817	1.00000	17.87654	6.53170	0.71214	8.24296	1120.70479	7.68583	8.57574	20.88953	10.87468	8.30461	46.55329	9.65105	11.16767	-156.47432	8.95056
67.32011	57.01948	0.00000	21.79305	9.56569	0.02767	9.09945	1136.50267	8.19707	8.17761	48.25	5.81983	7.44282	67.09246	9.06333	5.09370	16.4	7.67828
68.45484	57.38466	0.00000	20.93298	11.95853	0.01783	7.13822	1198.75972	9.20245	6.99483	36.61954	4.80257	6.99624	37.47364	8.64017	7.01785	4.08282	7.03906
74.60689	59.47858	1.00000	21.17839	6.00368	0.63954	9.29450	1133.59601	9.11869	7.72430	0.49113	10.76991	8.70722	28.69061	9.70141	11.35156	29.47306	10.18603
80.51274	61.69590	0.00000	10.32794	7.77293	0.03047	6.53394	1103.68823	9.96216	9.42927	4.73245	5.47081	8.75821	50.99596	7.45327	6.95270	-74.26419	8.03636
71.91001	53.43030	0.00000	12.33798	7.05198	0.03356	9.18302	1151.50162	8.37247	9.77359	29.38242	7.66086	7.86883	31.02077	12.26249	5.60577	70.91106	8.08735
76.59978	49.05983	0.00000	8.23981	11.70417	0.05769	9.18877	1175.04630	11.08153	7.40228	3.11988	7.85534	9.22730	58.55128	10.35486	10.79729	35.59642	7.21514
67.03096	67.58304	0.00000	14.61597	7.26271	0.05385	8.16686	1179.65325	10.57064	7.56572	48.21644	7.58608	8.42373	61.46858	11.89558	8.17093	9.02596	10.14167
67.77795	46.79237	0.00000	3.58944	6.76162	0.02180	9.98756	1141.59707	10.53964	10.50058	34.8825	5.06232	9.16103	79.53924	6.78782	5.11985	128.62667	6.82192
63.47080	43.95972	0.00000	31.82578	6.63607	0.02144	8.87447	1180.68992	10.34181	9.16488	36.76775	6.30396	9.29350	55.72358	10.00040	6.51684	2.95924	10.22092
73.47595	53.08198	1.00000	14.50918	7.96267	0.03143	8.19817	1107.86404	9.30174	9.91229	-19.65	6.89146	10.21293	44.36432	9.98032	8.34842	47.31667	11.94654
75.66383	24.82362	0.00000	18.37751	7.17889	0.16959	8.78916	1178.94791	8.53138	7.47901	-12.91667	9.38131	7.76016	48.75214	10.33836	7.80921	-39.25	10.85597
78.97874	66.95568	1.00000	11.93574	7.69139	0.02093	9.59024	1052.86831	3.33417	7.71255	43.31667	5.79001	10.48294	50.29612	5.73879	6.51168	-2.68333	11.07925
65.08954	39.95788	1.00000	12.60367	6.95921	0.09884	9.64586	1063.03463	4.85701	9.62376	53.7446	8.75166	9.34811	25.50288	9.62526	5.31403	-0.33525	10.33680
73.49086	45.80483	0.00000	9.35267	7.73800	0.02465	10.42860	1128.01266	8.60707	8.46139	28.15112	5.92021	7.20207	45.61418	7.84100	6.98080	-82.46148	9.42636
64.26888	48.59551	1.00000	23.55838	7.26653	10.91792	9.84114	1063.68356	9.74504	8.05730	34.25807	13.63798	10.02919	34.81556	8.64322	12.43360	-88.70464	7.71807
65.57575	74.17878	0.00000	-5.34370	8.70259	0.16831	7.28320	1161.47236	10.09020	8.67722	41.6764	9.32211	8.79190	63.68819	12.98164	10.24498	-91.58045	8.27073
78.22801	84.58111	1.00000	16.61533	5.03007	0.08975	9.64179	1182.53794	8.19603	6.48277	40.67705	8.44212	8.50912	38.55199	10.86288	9.49360	-73.89125	10.79407
67.93762	45.13427	1.00000	20.30170	10.00247	0.02730		1192.08792	3.94110	7.82505	22.19303	5.66643	8.86897	48.22507	6.96837	6.16275	88.18466	11.97180
79.82000	79.63825	1.00000	21.41875	7.16818	0.08613	7.67290	1105.78513	5.30378	9.06811	32.55531	8.60175	8.95621	52.29266	6.01907	8.19394	76.12647	11.02497
74.76998	55.24848	0.00000	29.07758	6.29230	0.02561	7.74341	1140.99775	10.20937	7.61567	13.56667	6.91118	8.84765	30.48315	9.43656	7.64436	-15.6	6.25838
76.96675	35.74400	1.00000	24.28478	8.51723	3.35972	7.04852	1148.90066	10.36720	6.68714	56.85836	12.45163	8.12465	45.52702	10.92421	7.99626	35.90057	8.60948
71.20205	57.78759	0.00000	14.94166	6.64671	0.02009	8.26121	1180.62800	10.80965	7.12502	12.95629	6.44786	9.05082	45.54148	9.35000		78.27539	9.43315
68.55430	54.94453	1.00000	28.49060	6.35780	0.08694	9.85974	1117.01662	9.77789	8.30928	40.65538	8.55341	10.45987	43.34889	10.45014	9.09828	-74.38987	9.92058
74.49390	69.46423	1.00000	13.62595	7.70452	0.06600	8.73190	1180.02797	7.91496	7.76400	45.44868	8.15229	8.45623	63.01545	6.02383	6.17542	-73.81669	7.92954
65.58283	50.07827	0.00000	7.65444	6.50819	0.01476	9.14040	1185.69771	10.46226	9.86338	43.61058	4.94967	8.18003	27.70292	8.67044	4.56576	1.33467	6.47958
84.50114	45.51960	1.00000	7.21101	9.95486	1.45694	7.03402	1196.33825	9.18525	8.81984	-38.16604	11.60458	7.00481	51.31314	12.49913	7.13753	145.13643	10.01495
65.43334	58.29080	1.00000	15.25794	8.24478	1.48384	7.79283	1090.89863	6.72891	7.53604	-17.73648	11.63066	7.48638	44.31745	9.01007	8.12885	168.31366	12.67157
73.21631	47.56172	1.00000	10.98750	9.39717	0.11424	9.37144	1121.42806	9.34543	9.66227	30.76468	8.96929	9.81875	53.91380	8.87034	10.42056	74.12286	10.70286
66.16641	56.15553	0.00000	20.57652	7.50900	0.07316	9.85407	1125.04115	9.23379	9.68781	3.02013	8.53905	7.70584	38.38871	10.27222	7.52241	30.91105	9.07016
70.15411	64.53492	0.00000	7.10842	6.74859	1.05521	7.80324	1097.41134	10.86416	7.25501	50.88506	11.27789	8.18016	38.86323	13.16716	8.21256	4.07601	7.30398
79.62513	36.93679	1.00000	20.55755	8.14421	0.11404	8.73579	1060.34623	9.38556	8.94994	42.97086	8.87076	8.46130	52.58302	8.46850	9.56036	-82.42491	9.53643
70.50689	50.09236	1.00000	24.11299	4.29141	0.12116	9.14273	1197.50388	6.37444	8.38015	34.8825	8.91962	9.74875	56.50476	6.31394	5.28240	128.62667	7.22273
77.07059	29.98498	1.00000	31.51523	7.15154	0.05801	9.15583	1194.40523	6.37798	8.09198	47.56494	7.98507	7.42296	36.45976	7.73513	5.24740	31.33078	8.47552
64.25709	65.27722	1.00000	37.07121	8.68589	0.04898	9.56777	1065.75613	4.60875	8.33083	51.03427	7.63637	9.44832	64.07652	7.57691	6.95356	5.37429	11.84302
72.93797	63.21385	0.00000	20.74914	9.13834	0.01724	10.16254	1149.55873	9.55399	7.96498	40.93333	6.00649	8.56509	47.75709	9.41454	8.50388	73	7.31470
82.10669	29.68380	1.00000	-1.05842	9.33394	0.06233	7.00574	1193.44745	7.97180	8.01493	37.08819	7.69244	8.19655	41.45166	6.66548	4.64942	-8.2503	8.85274
70.63385	26.20950	1.00000	12.92535	6.02282	0.30692	9.32367	1138.95972	8.71547	7.62279	50.75	9.98906	8.05590	49.15578	10.18863	9.89576	2.25	8.78863
75.87180	21.59203	1.00000	29.66557	8.39308	0.06893	6.87539	1167.05146	11.43958	8.51167	-4.16694	8.18377	9.27549	56.13720	8.31205	8.51077	-40.7475	8.56335
82.83638	50.63630	1.00000	34.98356	7.92811	0.03701	9.52287	1162.57858	6.58598	9.25662	-10.95817	7.69130	8.92915	35.48440	9.10933	5.34024	-38.79084	8.06820
78.88899	48.29611	0.00000	17.26451	7.72196	0.04212	7.00901	1058.06759	10.44315	9.81282	52.4089	7.75552	10.00236	45.71529	12.05909	10.56721	31.3237	6.29252
90.07061	46.57572	1.00000	10.18692	6.25611	0.12628	10.33851	1165.37635	10.27865	8.74539	0.03813	8.98819	9.06847	57.96880	9.98597	7.38550	36.36339	10.03335
83.47498	77.13618	0.00000	12.03577	6.50312	0.06465	7.28602	1178.02624	8.80393	7.86729	45.40008	7.87574	7.29989	61.86868	9.49009	6.67385	-73.58248	10.53840
82.44674	48.10516	0.00000	15.00733	6.06800	0.02786	7.80210	1133.65614	9.58798	7.50564	-20.88231	6.63287	9.60304	57.96842	7.03081	5.60449	55.4504	8.50891
73.60782	77.74464	1.00000	28.55215	10.42832	0.43183	8.57767	1192.59079	9.50248	8.54690	38.68712	10.37954	10.50107	74.05582	9.95112	6.79677	-4.10734	9.77424
77.63944	69.26589	1.00000	17.02085	5.83566	0.06251	8.06739	1133.63157	8.22332	8.04959	51.04962	8.21759	8.33595	46.66507	10.05376	9.05278	12.1369	10.28374
90.03041	64.63584	1.00000	26.62743	4.21176	0.09829	7.04003	1149.69954	8.82757	5.94597	51.42708	8.60420	9.53302	51.31541	10.56052	6.84248	-0.91979	9.88395
72.99751	50.98979	0.00000	11.23502	12.57714	0.02381	7.94742	1124.51122	9.62043	8.46709	45.75279	6.23245	8.86591	33.09128	7.19341	3.63693	130.57211	6.55141
83.18099	51.97217	1.00000	8.47779	6.40512	0.23793	8.54894	1149.15614	10.14647	8.05572	-22.57306	9.71066	8.13621	49.83853	10.89615	11.07085	-47.1725	11.93657
89.66862	48.03568	1.00000	15.82438	8.28555	0.09113	9.48444	1110.25052	6.36026	8.51859	41.1053	8.58753	8.40690		7.46653	7.34721	-7.32097	10.38260
68.84511	57.82913	0.00000	25.52356	8.17662	0.02307	6.18621	1075.43339	9.89009	9.28456	-20.88231	4.47855	7.75431	67.71864	7.12655	5.51646	55.4504	6.60459
68.51629	46.70550	1.00000	8.25745	7.50324	0.28838	9.03792	1159.45095	5.56172	8.60093	47.76232	9.94171	6.65592	45.09081	8.55618	7.67778	-122.2054	11.70778
79.76407	40.63926	0.00000	31.88906	8.79750	0.07693	8.93993	1105.55507	9.46757	8.00776	53.5942	8.31915	7.90141	68.81552	8.08844	5.00100	25.8191	7.47507
75.64185	48.86027	0.00000	11.36380	8.95858	0.05727	8.78242	1069.40493	9.49455	6.50115	-34.88422	7.89582	8.76207	47.59519	10.75959	9.66323	150.60036	10.07135
50.79549	57.78927	0.00000	-7.46840	9.20587	0.03998	8.75728	1108.36011	8.24322	6.71978	53.51684	7.56126	7.25132	62.60236	9.62808	8.82424	-113.3187	9.18311
87.67108	44.83051	1.00000	6.04893	10.55442	0.20017	9.45715	1181.35867	7.30243	7.71077	-10.95817	9.53929	9.01585	50.64820	9.32416	7.98690	-38.79084	11.72623
65.56892	49.43264	1.00000	20.88471	6.97673	0.04208	9.77403	1160.45262	5.89509	9.08113	-7.01833	7.36249	8.35936	42.36371	6.87963	5.23134	107.60389	8.52591
72.40794	58.69678	1.00000	18.80066	7.86561	0.20617	7.06263	1142.37117	7.01399	8.17065	31.96258	9.53422	8.88487	72.85189	8.05444	6.94318	73.97117	10.14137
72.20682	32.00414	0.00000	4.76257	6.57776	0.12052	7.68472	1167.13583	9.12789	8.28983	-15.21194	8.97488	8.18199	46.86140	10.04906	8.75088	-75.11028	12.25784
65.27775	63.08536	0.00000	16.11969	4.57629	0.03217	8.17853	1129.41554	12.01733	9.46826	25.92127	5.83038	9.58670	64.37263	11.06764	4.98292	86.79271	10.11299
67.48807	67.97418	1.00000	25.26468	6.44290	0.04770	9.49256	1050.90627	6.51701	8.69881	13.44581	7.68028	7.50587	49.28086	8.53653	5.37693	101.18445	6.76803
68.31899	21.71861	0.00000	36.40685	8.59295	0.01804	8.49517	1136.36050	9.96654	8.30124	9.92787	4.49220	5.87462	54.68945	7.44126	6.74764	-84.13722	6.84107
72.48138	37.45025	0.00000	10.06687	8.01959	0.19158	6.51591	1186.69690	11.62094	9.21899	-3.74912	9.48726	8.23090	52.34591	9.00932	6.89649	-73.25383	5.00193
71.73433	53.18613	1.00000	20.19528	6.02786	0.13010	8.85045	1138.85331	9.10262	7.82029	40.93121	9.10836	8.05427	56.00889	9.90828	8.94504	-73.89875	10.86111
79.49827	35.20713	0.00000	-0.57880	8.15710	0.01988	7.64824	1082.92761	9.70533	7.87033	50.86079	5.81443	8.74053	40.22547	10.71989	6.25262	17.4674	7.73634
75.55766	62.52567	0.00000	11.95576	12.68141	0.01384	9.92274	1128.47706	8.60334	8.95539	13.70167	3.77803	8.60151	41.88326	7.70155	5.82448	-89.10944	7.85813
71.29818	31.36584	1.00000	12.33052	6.36059	0.07992	7.62372	1073.83515	5.33807	9.07838	51.4781	8.44585	8.10363	39.56509	5.18584	7.69163	57.3552	10.37091
65.12708	72.13714	0.00000	11.20684	7.83258	0.03549	6.84879	1108.89743	10.02992	7.94786	38.38479	6.96592	8.02343	29.83704	10.72690	7.60064	-0.76773	9.31841
77.58196	44.05495	0.00000	11.31820	12.34795	0.04863	8.96499	1158.59531	9.39855	8.06246	36.19278	7.22815	9.22515	55.96081	7.88499	5.89576	117.65694	8.28613
