longitude	C2H3NO5	O3	CO	warning	Pb	PAHs	PM2.5	PRES	TEMP	latitude	NH3	H2CO	SO2	CH4	PM10	CFCs	NOx
-2.77259	0.43116	7.45914	9.92387	0.00000	30.93793	5.36602	8.94470	1060.23841	27.74841	37.49073	6.80172	41.57011	7.12784	8.41446	10.34031	48.92419	6.66362
18.30056	0.01825	8.15601	7.79308	1.00000	26.55520	11.15595	7.80289	1115.58854	13.00007	50.5107	8.25384	60.37961	8.02261	8.20743	4.21013	45.53925	6.41446
-94.74049	0.09903	6.57940	7.40057	1.00000	52.69888	9.41242	8.27218	1152.86541	27.05415	32.5007		58.92648	9.74658	7.74587	8.76839	52.48449	6.82184
16.50104	0.02460	7.89382	9.31279	0.00000	68.25397	8.46909	5.65889	1149.31951	13.36922	41.24264	7.66213	50.83365	7.74450	9.50398	6.88753	39.74517	7.89408
129.96972	0.03694	7.85845	8.02577	1.00000	73.32900	10.12807	7.30668	1123.42349	5.75676	33.4425	10.74078	29.07695	8.89105	8.82026	7.15032	59.42189	7.59579
122.05228	0.01802	8.43516	11.10082	1.00000	51.01723	11.11838	7.81354	1060.18922	14.26924	37.19723	6.06492	27.37416	9.44970	10.35157	6.35753	45.94973	9.89382
124.95278	0.02940	8.39494	7.80247	1.00000	46.03240	11.13765	8.65767	1100.21881	17.93857	6.33444	6.01421	50.47051	8.31516	10.16082	6.80530	42.30173	8.58999
126.835	0.01225	7.69263	8.09125	0.00000	64.39659	7.52540	8.04721	1174.97809	27.95455	37.65639	6.42685	40.56674	7.36855	6.94197	6.67854	25.57172	10.21987
37.49338	1.83891	7.85099	9.48873	0.00000	68.31862	6.67704	7.15803	1095.62270	5.39527	55.62047	8.45042	62.56039	4.95269	9.13868	11.80205	68.83835	5.80101
-81.77285	0.15517	7.09941	8.19117	0.00000	42.68249	6.96062	8.50648	1114.57685	5.08660	28.54944	5.83739	49.27248	7.26675	5.23935	9.13046	44.80014	6.89068
141.95	0.03060	8.40575	8.05587	0.00000	49.35109	8.31135	6.42317	1132.27285	-14.83103	39.46667	5.97768	45.42465	7.86646	8.41442	6.12145	47.41653	9.69223
97.01124	0.03131	8.36722	8.52778	1.00000	68.34461	8.13027	7.51137	1174.84812	13.79484	17.30858	6.98038	57.84663	11.61304	12.06303	2.87414	39.47391	10.29735
38.28402	0.11395	7.26048	8.08672	0.00000	62.82180	5.22295	7.54905	1163.94004	5.48644	34.5624	5.91935	59.37446	8.53456	8.64682	8.87850	69.79772	6.88636
75.37991	0.03510	6.50538	7.27794	1.00000	45.42146	10.69562	7.58049	1101.70563	16.38487	25.75728	6.49274	51.12396	10.05179	9.59169	6.65772	40.18516	9.22137
139.55722	0.17019	9.46239	6.80952	0.00000	77.54099	8.74384	6.37679	1073.26186	12.32507	36	3.25018	48.83848	5.98042	3.06943	9.29168	46.47371	6.31439
101.96857	0.04680	6.52818	8.12254	1.00000	53.35437	8.44287	8.55027	1164.17106	-1.14178	4.88441	8.63857	77.19116	8.94138	12.69021	7.90450	72.07054	6.01966
38.01667	0.04520	7.76249	8.02114	1.00000	45.66877	8.94912	9.01997	1193.14001	11.92077	11.85	7.94403	60.73327	9.31662	9.09361	7.57710	52.35283	6.73709
-79.62603	0.02253	7.87605	7.43849	0.00000	47.56788	7.51055		1056.19030	31.87059	8.88988	9.40608	58.33337	10.17384	8.76409	6.18760	70.73673	6.10453
2.2469	0.01311	9.95503	7.60280	1.00000	54.36854	10.23048	9.24779	1107.77204	17.71728	48.90472	8.00339	40.58928	9.39322	10.06952	3.69421	50.72493	5.91194
-41.25528	0.02072	9.18708	9.16755	0.00000	71.42565	6.60636	7.58986	1172.54660	23.90008	-19.32556	6.83116	56.45254	9.26118	6.69925	5.51221	60.12687	9.51613
-0.32247	0.02485	7.21717	9.00612	1.00000	70.03505	10.63265	8.80683	1128.64094	17.60855	50.82882	8.83818	67.30646	7.71928	9.25442	4.46019	54.89761	6.47679
6.10237	0.07709	6.30178	8.00189	0.00000	36.53414	9.00914	8.63681	1114.62214	17.02685	46.18396	5.50070	52.63895	5.15712	6.69813	8.37545	51.83143	6.63135
-73.86586	0.02987	8.77750	7.46731	0.00000	46.56350	7.28512	8.73567	1150.69584	14.83780	45.43341	4.25474	46.06536	10.18012	7.44585	7.23326	59.91510	10.67371
-52.51028	0.08980	7.87679	9.23269	1.00000	51.17455	11.05557	9.12548	1166.52181	10.48506	-28.81833	7.01747	40.32700	8.48375	8.54889	8.55055	30.24231	7.92331
151.08057	0.07881	8.57360	6.94762	0.00000	41.85377	7.82353	8.34363	1197.82323	25.59447	-33.79176	7.34835	34.25314	8.86390	8.78524	8.17166	38.93357	9.18262
-82.32483	0.17281	8.86881	6.84099	0.00000	42.36898	9.41455	7.96451	1133.61212	9.53456	29.65163	6.08133	32.77743	6.33620	5.95784	9.30202	54.94281	6.83971
-1.4001	0.02577	9.07125	8.28561	1.00000	61.66634	8.51561	8.94950	1135.45628	20.58165	7.06273	10.16066	55.90559	9.91355	10.41393	6.71485	41.37107	5.63817
76.11996	0.02888	8.48844	8.30109	1.00000	52.14205	8.55652	6.88846	1165.51355	-8.86533	11.12018	11.07774	45.68607	8.74307	9.20711	5.35587	37.73927	5.47151
-82.32483	0.03206	8.38141	8.03251	1.00000	68.97271	9.06411	8.32463	1064.45642	6.91653	29.65163	9.02621		9.41013	8.29606	5.65709	48.75690	5.66578
-94.74049	0.01113	7.63203	7.49259	1.00000	34.39584	10.68677	10.17397	1097.43776	2.12739	32.5007	10.41419	22.66688	9.86094	6.79525	5.64923	74.66324	6.95712
37.49338	0.05236	8.04810	8.62893	0.00000	37.84352	7.64189	7.62474	1052.03716	19.53436	55.62047	8.23252	21.47864	9.10006	5.95488	7.61032	70.36091	9.37079
-82.35176	0.04260	8.17227	7.72535	1.00000	71.64865	10.62739	7.89978	1059.95219	23.54804	27.71809	5.92591	56.78174	9.69427	8.68384	7.56411	36.59768	5.58179
105.89333	0.02477	8.70446	10.13969	1.00000	39.62404	9.11771	8.66501	1167.38160	20.36013	34.56861	6.18569	35.59718	10.07403	10.96874	4.71869	62.39755	7.27986
72.34424	0.10413	8.58685	8.50012	0.00000	61.65186	6.94147	8.97888	1164.20070	7.65436	40.78206	7.74122	55.15520	6.14816	9.60200	8.74507	25.87733	7.82014
119.58627	0.14590	7.81819	8.90007	0.00000	50.77428	6.48461	8.65127	1058.77107	6.66424	23.5654	8.30588	37.16730	7.81078	7.05195	9.14761	42.11419	10.63514
71.67164	0.02864	7.68602	6.39564	0.00000	59.76288	7.95079	9.60703	1194.93591	9.78893	30.29184	7.29559	65.93837	8.33336	8.19554	5.85762	29.13913	8.37422
38.01667	0.02293	9.13389	7.91573	1.00000	43.57093	11.23270	9.51930	1179.50247	23.29825	-5.41667	10.17975	59.22359	9.34139	7.73371	6.10017	44.11731	7.72003
14.51472	0.03784	7.48151	9.61164	0.00000	65.50422	5.83610	8.53389	1197.48094	8.00608	35.89972	5.05344	44.86325	7.15471	7.15327	7.04418	48.74611	7.81567
7.02238	0.05529	8.76778	7.43668	1.00000	34.45469	9.74053	9.63399	1158.67803	13.97856	52.21099	8.18710	52.17980	9.33913	8.38765	8.03209	65.94210	7.99075
-2.1875	0.03738	6.10307	8.73474	1.00000	51.41774	9.71824	8.98283	1097.00429	-13.08725	51.26	10.31964	37.00509	8.97265	8.99841	6.29906	64.61800	6.27025
74.4818	0.02682	7.91797	9.39814	1.00000	51.91619	10.11894	8.37636	1173.50586	-0.68846	30.21121	7.32224	71.76046	8.36010	9.51646	6.88396	39.78300	7.64141
-2.16	0.02421	9.36609	7.94212	1.00000	31.28036	9.22889	7.62700	1177.74309	36.91294	34.31	5.93095	39.14737	9.51727	11.20799	5.26623	30.31825	6.85563
-96.72365	0.08204	7.52053	8.85035	1.00000	40.46517	11.05972	8.59127	1128.57873	10.99352	17.06542	10.81081	13.82474	7.28068	10.19879	8.38879	77.89742	8.69994
-91.58045	0.02565	8.95628	8.26037	1.00000	67.46460	9.48008	7.52486	1162.65135	17.06782	41.6764	9.16841	29.86670	9.87731	8.62117	3.28268	50.63331	4.61964
-77.4286	0.40255	9.18542	7.16805	0.00000	56.50177	6.34035	7.51085	1112.96583	7.68956	39.00622	8.56921	19.04998	6.37607	6.89097	10.24335	34.96630	6.74051
29.26639	0.02372	9.37472	9.78339	0.00000	41.01161	7.69451	9.67758	1080.69026	15.12779	37.58105	6.06055	45.88035	11.39539	7.71398	6.71808	48.89044	8.65703
-8.2194	0.02809	7.11533	8.64376	1.00000	50.99642	12.66550	7.75233	1127.09084	5.53110	43.48961	10.83425	46.92649	7.27823	7.34932	4.36714	49.11749	7.57241
14.43865	0.05972	7.68640	6.57837	0.00000	70.56147	7.57214	9.32233	1094.41100	23.40925	40.87329	5.86401	59.80924	9.43217	6.88069	8.01712	34.62951	6.78458
110.8405	0.01624	8.09844	7.65594	1.00000	31.37707	10.48342	8.07485	1163.63060	6.48259	-6.8048	7.20915	57.14676	9.28463	8.37708	5.49265	57.19489	6.04048
102.42587	0.19486	9.00409	8.01858	0.00000	41.10204	6.95983	9.89429	1110.03781	10.80634	15.58552	5.88966	40.39113	9.74555	7.30454	9.53908	47.99424	6.34496
92.48278	0.06511	9.72232	7.60368	0.00000	72.12350	7.80613	8.53732	1101.08188	9.87316	58.23583	7.23013	28.00114	10.70301	6.01860	8.25032	41.56991	8.73549
77.54372	0.04263	8.52896	9.83639	0.00000	46.02158	9.90834	9.80081	1162.23589	-2.59837	10.12268	4.62160	52.40374	5.22815	5.02441	7.48361	34.01652	7.79480
145.06667	0.07116	9.24399	8.75517	1.00000	44.63858	9.73100	8.19842	1058.65170	17.83140	-37.88333	6.26196	61.74133	8.95065	9.10190	8.15415	54.30842	4.79166
-87.66561	0.08750	8.44866	9.85632	1.00000	50.67284	10.32448	7.62267	1062.18348	14.96139	41.8542	10.43363	34.10408	9.14217	8.79201	8.51905	35.85562	8.41215
2.18967	0.73742	9.02631	9.02823	0.00000	37.87452	8.39587	7.37085	1129.75219	3.69148	48.8765	7.19917	33.04946	4.44581	5.98056	10.87242	39.41344	5.76424
124.3697	0.07963	8.37664	8.63327	1.00000	69.96753	9.83730	8.79433	1140.75968	16.45964	9.6531	10.69123	43.30218	9.61843	7.93311	8.54757	37.78287	7.96434
99.1625	0.03832	9.15264	9.94144	0.00000	52.64998	4.96711	7.55782	1097.57312	21.03102	3.3285	4.01562	42.79014	11.92272	5.93648	6.94525	43.67050	12.34767
2.25	0.07217	8.53741	7.18981	0.00000	62.01677	7.96478	6.85085	1155.22153	37.52076	50.75	5.90160	63.84094	8.30101	5.16602	8.17909	53.40142	7.63404
8.64409	0.04979	9.13259	6.88953	0.00000	63.13613	10.55624	7.85657	1076.89753	20.30981	48.07667	8.20956	46.83071	9.42919	10.68423	7.62842	62.27275	7.64199
122.74754	0.02182	7.08159	8.21102	1.00000	45.57358	10.47990	8.95467	1102.62226	24.78794	40.85158	11.88783	55.08747	10.78709	7.09190	5.98184	46.32491	8.04557
-116.37697	0.02290	9.68727	8.84965	1.00000	32.40144	5.81284	9.41527	1112.43969	-2.23677	33.72255	6.39761	37.08975	11.64169	8.31363	4.88771	36.56217	8.57493
-90.10674	0.01957	8.71979	7.52101	0.00000	70.06293	7.74082	7.18474	1061.12530	17.57892	29.84576	9.38618	54.35273	8.92888	6.66123	6.11031	46.63934	7.55780
92.48278	0.02528	9.33129	8.21722	1.00000	57.40369	11.52291	8.53972	1179.31633	5.56687	58.23583	8.73017	62.03851	8.47182	10.57802	5.95976	35.57526	7.01474
14.43865	0.06799	8.72379	9.66059	1.00000	40.39831	10.07148	8.62419	1161.26625	24.44076	40.87329	9.70911	41.59275	9.68161	8.86714	8.12146	26.65001	7.43686
7.11393	0.98347	9.51386	5.90975	0.00000	66.40073	6.21597	6.98100	1189.30087	0.73285	51.08468	8.08763	53.30325	5.57033	6.38136	11.17063	46.04747	6.56792
-65.71875	0.91844	7.94676	7.34785	0.00000	49.65996	8.50248	8.71624	1061.82705	8.32658	-21.44345	4.28012	46.12703	6.20745	3.26874	11.09772	70.89157	5.91023
8.63333	0.88006	9.42019	8.43290	0.00000	58.06236	6.92012	7.03707	1086.87440	23.58180	52.2	7.01551	39.90790	6.67657	4.08526	11.04853	51.18857	7.13126
89.20083	0.03275	6.49914	8.81502	1.00000	60.71601	10.77339	9.27474	1196.48301	15.89642	55.54028	6.15956	30.56606	7.45054	10.66410	6.87207	55.52793	8.27546
103.81667	0.10917	7.44720	7.64321	1.00000	64.44503	10.62439	8.20573	1081.49772	24.69598	1.6	8.73517	44.26425	9.08413	10.05361	8.78631	56.20161	8.04116
-5.53715	0.53690	9.11239	9.63827	0.00000	38.09096	6.14228	7.01323	1071.12987	25.63294	50.11861	9.70902	37.86775	9.01475	10.86163	10.54328	56.99838	5.87866
122.22833	0.01953	8.18946	8.87857	1.00000	57.08667	10.10958	7.15931	1171.38942	0.16168	40.66482	5.60695	30.36446	9.91016	10.92956	5.42981	33.39497	8.15896
85.94001	0.03859	8.86450	7.96415	1.00000	44.36985	9.97077	9.52802	1176.42502	25.28896	25.49043	6.41587	54.51871	9.04474	9.36253	7.35142	58.26539	6.12237
-82.90375	0.14700	8.40856	9.36993	0.00000	24.99312	5.07315	7.06501	1148.10700	3.06285	32.54044	5.44724	43.88020	8.55576	4.82024	9.12432	69.17855	7.50342
109.05389	0.03097	9.92496	7.56189	0.00000	35.07499	5.70114	8.43542	1164.18690	9.10769	-7.51611	6.40610	59.13783	7.89334	6.65627	5.78989	23.00915	11.02453
-4.22398	0.03583	8.90943	9.23305	0.00000	40.50912	7.71740	8.81196	1097.90697	11.61183	57.47908	8.77448	34.41421	8.64476	6.42296	6.64502	44.02550	8.09310
53.47103	0.07969	9.10321	8.47300	0.00000	52.16604	6.56638	6.98229	1172.04291	15.37991	54.48147	7.86955	49.36575	11.81560	6.44247	8.25968	64.09072	8.38539
-66.8499	0.05086	9.20937	7.33273	1.00000	32.35796	8.14314	9.16565	1197.78378	11.52162	18.03496	9.61689	35.51890	8.80533	11.37904	7.36270	34.42457	6.27492
-8.2503	0.05110	7.99710	8.17729	1.00000	47.51630	10.17706	9.00249	1056.53261	8.05781	37.08819	8.95565	55.29816	9.98464	9.60713	7.92982	41.73127	6.81915
124.3697	0.29576	7.46814	9.25386	0.00000	24.14578	7.01239	7.91813	1082.62141	28.72467	9.6531	4.37646	49.93224	5.49095	5.57780	9.99033	39.55094	5.84166
-113.3187	0.11742	8.36967	9.43028	0.00000	66.21096	6.80670	7.50699	1142.09264	7.22365	53.51684	8.78079	33.91252	11.44192	5.21716	8.90998	59.11448	8.44652
27.46153	0.03623	8.14551	7.03275	1.00000	50.16496	8.53263	8.73068	1058.26014	18.13240	-21.44236	8.45855	47.62901	9.11116	8.42823	7.60274	37.73566	5.37128
-52.67056	0.02050	6.60466	9.79537	1.00000	68.38722	9.45271	7.05993	1126.71964	7.26296	-26.22861	7.23446	30.58615	9.65603	10.67554	5.46513	48.83707	9.25918
30.28491	0.32751	8.29476	8.88253	0.00000	31.86135	8.13463	7.33841	1128.06561	10.25272	60.02427	7.65869	45.96075	3.53598	4.76862	10.02552	62.22163	7.44033
73	0.02973	7.92181	8.80211	1.00000	32.76963	9.46222	7.41158	1092.14463	14.45336	40.93333	8.05485	39.08853	9.95049	9.62142	6.15307	38.77025	9.52023
9.0027	0.01922	8.55395	7.56377	1.00000		8.92584	6.82555	1182.76472	13.74640	11.86064	8.20056	54.84209	11.38287	8.99439	6.30052	68.69207	8.91957
-3.05814	0.02251	6.21337	9.70764	0.00000	43.96567	6.74620	9.39001	1169.68319	10.61746	53.00974	8.41641	51.90946	7.65722	8.16303	6.34827	44.18073	8.39113
65.93249	0.06426	9.80302	8.23404	1.00000	33.83752	8.98699	7.81918	1094.52856	23.13000	36.21544	7.45157	30.10171	8.31607	9.37997	7.37590	45.80242	5.38567
46.04833	0.08050	9.95033	9.52946	0.00000	56.35209	6.25982	9.65916	1110.04310	16.37669	51.40944	6.22043	47.90507		8.50941	8.36347	52.53663	7.52320
122.74754	0.20001	8.93750	7.91721	1.00000	48.04297	9.83555	9.09862	1101.22622	25.25516	40.85158	10.33726	45.66184	10.55194	8.33865	9.50950	55.47790	9.05346
-87.45476	0.05746	7.04637	8.99554	1.00000	61.82761	10.23911		1165.02558	10.61653	41.47892	9.79697	61.78444	9.28544	8.83082	7.69017	54.44920	7.55070
-79.00453	0.02952	8.94963	8.37857	1.00000	52.11892	7.71436	7.31383	1061.31296	18.09342	-2.90055	7.70526	44.34578	9.13698	11.75324	6.98341	39.59878	5.41981
86.68363	0.07553	9.90924	8.32610	1.00000	61.29786	8.85700	7.87306	1132.00493	14.45929	23.49668	8.43369	53.04729	10.84861	10.72541	8.37915	31.30270	7.07539
122.9666	1.39548	8.90651	7.60004	1.00000	54.27616	9.68338	7.20366	1150.29914	8.82591	10.7375	10.11522	48.17079	9.08609	5.06668	11.52701	42.41259	5.79183
9.72749	0.07502	7.97505	7.79753	0.00000	41.24785	8.54470	9.14379	1085.32334	30.66824	48.28259	6.31217	33.73170	11.44424	6.47198	8.26443	64.15855	8.88106
-73.89875	0.20672	6.95838	8.50081	1.00000	37.02470	9.73820	8.96919	1096.56596	19.98759	40.93121	9.22402	36.90915	8.94027	11.33277	9.57001	49.45401	7.88285
84.63445	0.19738	8.04155	8.61240	1.00000	61.44226	7.93632	8.99506	1127.69925	27.35931	24.81757	8.42556	53.06190	9.12837	7.46303	9.44727	57.17075	8.89205
102.42587	0.13606	10.16939	9.00123	0.00000	42.93057	7.09413	9.96602	1068.28382	17.04933	15.58552	6.49475	44.83422	12.79464	4.62447	9.04416	41.51024	10.11774
9.40531	0.01353	7.32617	7.31897	1.00000	46.82888	7.80243	7.07375	1089.17276	9.30978	45.53069	8.88305	54.65635	10.83371	6.72674	2.79544	50.58006	4.96382
74.4818	0.03622	8.60381	8.49060	1.00000	40.12845	7.57852	9.42305	1059.13501	26.15721	30.21121	8.80185	35.62825	9.09047	11.46676	5.64985	63.47671	4.40808
10.03988	0.20053	7.88768	9.72178	0.00000	49.45818	5.96753	8.14702	1078.05856	6.87116	53.6052	8.78266	39.81111	6.47448	8.89268	9.49108	29.31521	7.52980
-93.263	0.02439	8.34582	7.40495	0.00000	53.49203	5.74247	8.83509	1071.44551	6.80464	45.0408	7.24764	65.94544	12.39828	6.05447	5.89949	44.69711	8.49674
141.95	0.03100	7.94612	7.29104	1.00000	31.79810	10.94993	9.65051	1191.81441	7.85048	39.46667	8.50599	27.96363	8.85946	8.41378	5.84346	46.30273	8.16547
120.74221	2.10982	8.89213	8.37876	0.00000	49.63770	7.89952	8.65766	1067.67923	9.64604	31.64615	6.94981	54.37468	4.87980	5.18575	11.94295	28.86553	5.38454
123.758	0.08495	10.15800	6.86513	1.00000	50.05173	12.26190	10.54860	1088.75501	4.34534	10.20898	9.06990	18.85941	8.26552	7.93290	8.41405	60.19880	9.66330
-120.93549	0.02822	8.75964	7.46271	1.00000	35.57070	8.31996	7.77897	1199.78760	23.60034	37.73604	7.54067	28.34116	9.36591	10.85010	4.92298	32.60029	4.53339
-69.08333	0.01232	8.29245	11.13497	0.00000	64.01182	7.95896	8.77068	1088.49778	18.86639	-16.25	6.96586	10.54987	9.11861	8.56221	5.02658	46.23041	7.89438
0.57856	0.04912	9.38468	7.38075	1.00000	32.43468	8.30147	8.07384	1131.13747	23.42937	40.70995	8.44514	38.69238	9.64722	8.26146	7.71409	45.98826	5.36290
8.2926	0.04504	9.63152	9.34541	1.00000	60.74961	9.10195	10.02079	1113.11669	3.49294	9.58126	9.60690	50.68538	9.81365	9.76248	7.13233	58.09748	6.19870
-2.68758	0.01204	8.10342	5.71794	1.00000	69.48784	10.86165	7.10455	1053.00357	11.90653	53.69786	3.21757	56.60739	9.39305	12.15476	4.29312	72.08504	6.27534
-52.20639	0.02387	6.16352	7.36658	1.00000	39.14412	11.86896	9.54110	1097.71197	12.87526	-3.20333	9.94009	63.92674	7.94087	9.56769	7.10082	41.64355	8.08567
30.2049	0.04285	7.66193	7.58938	1.00000	62.09395	10.04716	7.39867	1148.67372	15.49018	55.1904	9.96230	42.39864	10.05398	7.29625	7.35208	36.26411	7.84043
5.06258	0.06019	8.12216	7.87345	1.00000	65.01137	5.61639	7.67754	1169.23530	8.34623	7.50251	10.72760	36.91054	10.65551	11.10101	8.08534	17.87438	5.12071
2.2469	0.06028	7.44408	8.29473	1.00000	57.36484	9.30635	7.83082	1116.57333	17.18086	48.90472	10.88371	44.11640	9.35940	10.11527	8.33881	50.97871	7.52474
-78.04471	0.08420	8.15964	7.48661	1.00000	33.39670	10.74455	8.92287	1086.86132	12.43669	34.25628	11.76139	41.50290	9.69586	7.96328	8.31345	68.62476	9.26342
6.83042	0.03840	10.54322	9.71828	0.00000	57.49562	6.39529	8.11275	1060.92895	36.15222	6.15038	6.07367	37.44091	10.40844	7.85376	6.80735	60.96173	10.10473
-86.77917	0.01543	8.50670	10.54617	1.00000	49.15160	12.57834	7.53081	1053.47983	-5.08646	36.02506	8.15345	36.93617	7.65168	9.49686	4.84249	46.11119	7.06856
-60.94228	0.01750	6.97209	8.66565	1.00000	35.44341	7.88855	5.77582	1099.39082	14.88587	14.67751	8.96831	52.04753	9.51680	9.98182	5.65752	41.18699	5.35261
32.86389	0.03973	9.27429	7.83682	0.00000	24.46585	8.38983	7.69913	1158.84673	15.92492	53.95278	6.55443	46.59437	9.47161	9.50370	5.62539	60.08200	7.36832
-118.10583	0.20767	10.46713	7.45582	1.00000	78.44060	8.63956		1112.56721	17.09906	34.09611	9.09181	59.33053	8.66216	7.06572	9.49471	25.20306	4.51966
-87.65644	0.07722	7.23597	7.93336	1.00000	46.01729	11.43729	8.62306	1074.01179	-5.78908	41.80753	8.89760	53.03003	10.08054	9.76044	8.05325	57.99166	8.14618
-0.2	0.57072	9.35761	8.72129	0.00000	53.24857	5.75668	7.66292	1170.07094	2.45610	51.65	8.65484	51.51074	4.91525	7.03042	10.62456	47.45227	7.92793
37.73333	0.03011	9.56368	7.32639	1.00000	70.76478	10.08155	6.62550	1081.90162	38.97423	-4.06667	6.31488	15.10401	10.31950	8.69588	6.89360	49.03879	5.53891
-119.01677	0.01599	6.53704	8.51502	1.00000	53.04715	6.98861	8.13449	1190.04925	11.85362	36.06523	8.55042	59.52796	10.58834	10.26175	5.76182	32.98342	7.08432
-1.29772	0.05788	7.80936	9.04287	0.00000	27.91054	9.09298	7.16097	1137.79149	11.33017	50.76306	4.57308	71.56427	7.67878	3.85094	7.85517	44.86140	7.29749
72.93924	0.07129	7.23825	8.54059	0.00000	42.29118	6.11025	7.92933	1158.91009	27.44511	18.87813	8.42103	73.54970	12.02770	5.67024	8.35586	38.71679	8.48482
120.82747	0.03334	6.66583	8.27616	1.00000	52.82222	7.35090	7.63126	1195.87890	6.32589	37.30553	12.88716	52.24236	11.00158	8.28366	6.83884	43.25195	6.06215
72.54064	0.84071	6.49467	8.40992	0.00000	52.85108	5.80795	7.81225	1130.51359	19.52749	31.82539	6.37037	66.98992	7.71893	5.44644	11.00561	38.32408	6.45604
100.48528	0.02890	9.80957	8.56838	1.00000	64.48604	11.45425	7.02078	1138.41162	9.17990	14.37395	5.08362	34.71222	8.35673	10.31370	6.89060	69.64473	7.53760
24.71204	0.02924	8.21022	8.05443	0.00000	50.90447	5.44339	7.70563	1135.23796	6.46789	41.57439	5.44915	49.79365	11.79479	5.17275	6.87466	64.40635	11.05224
-115.98391	0.02146	9.91589	9.16019	1.00000	34.27379	7.68462	7.55849	1152.12931	20.05023	36.20829	8.06599	48.55503	10.23263	9.85410	5.55865	50.78956	6.15861
24.99798	0.03508	9.16892	8.23880	0.00000	68.22573	7.38417	9.69208	1134.99557	24.39308	-8.73508	8.39483	34.73207	10.50836	6.68241	6.52706	46.25328	7.55157
112.19028	0.01838	8.84437	7.12099	1.00000	39.37427	7.21794	7.69513	1066.93424	11.01619	30.35028	12.53896	73.97668	10.94326	9.98360	5.85888	64.82858	5.33110
5.51978	0.08607	10.29398	8.82419	0.00000	42.51800	6.81883	8.09921	1148.81863	3.30367	51.44889	4.02690	50.84955	7.41251	4.88584	8.49537	73.83048	7.10499
-81.79819	0.03043	8.91493	9.11366	1.00000	80.90563	11.21331	7.05216	1112.56518	14.04661	41.48199	9.87560	49.13005	9.42528	8.93886	6.97749	43.00354	7.37527
0.57856	0.01907	6.88995	9.25402	1.00000	48.21549	10.59771	10.02658	1196.26229	24.13126	40.70995	8.24692	25.56359	8.30537	9.99416	4.59903	50.07105	5.62078
74.4818	0.03752	9.88735	6.95343	1.00000	58.96408	9.03111	8.23057	1169.83896	19.71507	30.21121	7.77714	58.92871	10.98376	9.02187	7.46925	35.29122	8.47680
7.00417	0.07446	8.85862	8.55395	1.00000	52.76597	8.17474	8.50832	1136.11023	1.05075	52.26083	8.97403	45.10013	8.55253	8.50154	8.14773	54.06752	5.45799
38.01667	0.07196	8.28498	7.07742	1.00000	42.32483	10.00503	9.33281	1148.91977	17.51742	11.85	10.27988	30.29282	10.27264	7.58660	8.27884	64.89579	8.75342
150.99292	0.02791	7.76684	6.65163	1.00000	37.83410	8.69981	6.96137	1083.25969	20.13957	-33.75881	5.75814	48.44770	9.49339	11.14360	5.07158	55.56705	5.19752
13.58357	0.71553	7.70403	7.97156	0.00000	57.16268	5.50073	8.12874	1058.42337	1.51176	-1.63333	6.41487	79.92165	5.34129	5.70691	10.82695	47.49863	7.70761
51.67462	0.02891		9.35500	0.00000	60.54148	5.80404	9.69152	1108.31151	16.53867	32.65246	6.09052	36.47840	11.92255	7.21020	5.78479	51.27618	
46.04833	0.03428	7.90217	7.52411	1.00000	51.78302	8.71789	8.26867	1168.51860	25.33817	51.40944	8.69374	40.96613	10.80726	9.15607	6.71997	65.25907	9.16555
53.47103	0.02898	8.92354	7.30571	0.00000	54.25672	6.97650	9.57905	1162.65299	1.66659	54.48147	3.73727	44.01808	9.66197	9.39276	4.02975	55.06270	10.21842
32.86389	0.03731	8.31921	8.66764	1.00000	63.30744	9.30998	10.44494	1098.61330	9.65914	53.95278	9.06694	48.79102	9.56578	11.02756	6.36691	64.61575	6.01262
89.20083	0.02871	10.98434	7.06741	0.00000	53.65922	5.56009	8.96636	1075.58849	16.88270	55.54028	5.73046	46.64247	11.61008	7.11391	6.37675	79.42256	9.87723
48.41667	0.29314	7.48747	8.29413	0.00000	82.47158	6.00548	6.45600	1190.29745	12.50141	-17.83333	7.81199	41.15029	9.95888	6.68213	9.87571	73.16537	10.28809
31.3237	0.03922	7.03121	9.11678	1.00000	38.98943	10.76993	9.65231	1182.96503	1.69527	52.4089	8.99716	39.00027	9.05246	9.67470	5.93830	48.36071	6.68007
73.08333	0.02278	10.62490	7.65531	1.00000	70.14715	9.89718	5.80146	1118.07703	27.11709	19.21667	5.23564	50.50231	8.76721	11.34308	5.06450	50.86725	6.36487
27.06365	0.01566	7.47980	7.17987	1.00000	67.55233	9.89312	9.41227	1052.91261	30.69803	50.18545	7.63876	43.07521	9.96104	10.25641	5.90103	52.88593	10.48639
-82.42491	0.07675	7.14078	7.29569	0.00000	37.66575	6.31450	9.78166	1183.36026	23.96483	42.97086	8.95783	34.18857	7.09932	4.10920	8.27541	62.57796	10.98392
-122.39168	0.06794	7.30819	8.73636	1.00000	33.86119	14.37770	5.43850	1181.51924	15.02046	40.58654	9.03589	35.15590	8.38240	8.08296	8.33904	53.82649	9.94390
9.47629	0.02506	7.68801	8.53203	0.00000	30.74569	9.21774	7.22882	1115.21634	15.02691	53.59337	7.19490	39.22445	9.43287	10.59680	5.12273	37.20618	8.20503
