PM10	CO	Pb	C2H3NO5	CFCs	H2CO	O3	TEMP	NOx	SO2	latitude	longitude	NH3	CH4	PRES	PM2.5	warning	PAHs
6.00090	7.51417	29.17966	0.15546	62.27147	43.18187	6.90175	15.51278	6.73401	6.16424	10.12268	77.54372	5.50766	5.06965	1106.57795	9.37749	1.00000	9.00508
10.11723	8.13432	60.14889	3.13158	51.45016	52.13619	5.61747	21.77667	8.19444	6.10849	36.46917	10.78222	7.31265	5.51760	1171.04607	6.98610	0.00000	5.76338
6.74193	7.57292	26.33016	0.27778	19.27752	43.99982	7.04072	17.74469	7.89292	6.63881	44.85278	65.50917	7.84007	7.58478	1056.49139	9.85430	1.00000	9.47623
7.37786	8.54770	63.84086	0.31648	46.45009	47.35337	5.97630	6.78131	7.46762	6.84377	52.53048	13.29371	6.99218	6.89739	1155.26697	8.25607	1.00000	8.27077
7.38406	6.01700	34.51167	0.32231	47.63134	35.53313	10.07580	14.19841	7.44461	8.60382	22.88783	84.13864	9.13793	6.05526	1094.37208	8.08093	0.00000	3.49575
9.36727	7.13344	62.10509	1.59018	46.09328	43.42799	6.74195	25.34549	8.56257	7.73486	-1.26753	116.82887	9.05573	8.01482	1081.76277	8.31189	1.00000	8.25948
8.51771	11.19238	44.43472	0.69251	19.65300	38.39226	7.96818	22.88254	8.29383	7.39336	51.78771	56.36091	7.60731	8.81655	1193.81220	9.62380	0.00000	7.42982
5.81479	8.50771	55.43341	0.15320	42.95945	53.18019	7.38479	27.64568	9.76152	9.08711	41.27621	-72.86843	6.86633	8.34753	1053.57062	9.11550	1.00000	9.17237
8.75075	6.32934	40.52769	1.00742	47.56824	52.11254	4.76263	-0.54933	8.36711	7.85233	40.72371	-73.95097	6.37946	6.94554	1139.98840	8.64173	1.00000	9.01615
7.19417	7.28791	49.46134	0.26784	45.31266	48.81106	5.76468	16.96470	8.30679	7.47291	40.49748	44.7662	7.69363	6.83492	1139.11748	8.68239	1.00000	9.23973
10.49068	8.21851	21.91994	4.57805	54.36752	42.71398	9.66716	29.13078	8.65141	6.65238	40.34912	-111.90466	7.53168	8.58054	1062.90891	10.04366	0.00000	6.22004
8.84767	9.14177	31.34664	1.01938	52.10155	47.35377	11.18848	13.06584	7.16178	6.94882	7.6	4.18333	9.88273	6.89826	1126.79912	9.40057	1.00000	8.72447
5.80680	7.58145	52.32768	0.20181	54.99941	57.86694	6.81360	33.79279	7.87369	8.13457	43.83125	5.03586	6.42473	6.38510	1172.45486	8.72958	1.00000	8.92762
6.41223	7.52732	36.83768	0.27108	72.14452	38.02607	7.46306	18.67940	7.43433	9.95666	13.70167	-89.10944	7.71871	7.14443	1150.08991	10.75126	1.00000	9.87770
8.57832	7.62248	63.04829	0.87087	57.61325	34.56311	6.61753	15.29291	7.27993	8.06412	6.84019	79.87116	7.86858	6.93434	1164.04414	8.91341	1.00000	7.92808
8.95346	8.43102	50.49119	1.15284	29.87382	54.12782	9.56592	19.09868	9.38779	9.51932	8.43333	99.96667	9.20917	6.60807	1067.66472	8.97742	1.00000	9.13185
10.00938	8.33279	33.67719	2.89529	37.76148	58.32167	6.04961	21.45852	8.50928	9.26226	2.41669	30.98551	8.42134	7.41786	1093.06967	8.56283	0.00000	4.83504
9.15102	5.16628	41.14636	1.27373	66.85916	32.40720	9.73795	5.21236	8.46579	8.53014	10.15031	-73.9614	8.05440	6.51147	1125.40164	11.53685	1.00000	8.55529
8.69228	6.56755	36.41887	0.78717	40.48572	44.81892	7.97831	23.21019	7.70722	7.19344	28.98002	77.70636	7.88887	7.50634	1163.17952	10.29499	1.00000	7.85576
9.97161	8.76796	31.44824	2.67781	65.45792	38.91900	6.51133	27.52757	8.34944	8.40586	30.75545	20.22625	6.15089	6.93651	1141.06557	9.29324	0.00000	5.91227
10.23821	9.03213	50.23167	3.60971	49.95063	52.32977	7.62130	26.57416	5.89891	6.82162	49.88307	-119.48568	6.66570	8.44009	1112.46027	9.84357	0.00000	5.29769
7.79937	7.55770	53.90565	0.50725	49.52368	37.88488	7.70097	26.96571	4.93165	6.61104	6.33444	124.95278	8.29433	7.80793	1120.02842	7.90327	1.00000	7.97889
8.42468	7.08055	20.61182	0.66370	45.26053	37.61104	6.19523	8.06881	7.41557	8.34990	58.04254	65.27258	6.71278	6.64821	1059.31471	9.22613	1.00000	8.72774
10.96030	7.58192	48.55142	7.30695	51.25820	12.96567	10.26275	19.44968	8.27947	6.55422	45.44694	8.62118	10.34919	4.87855	1162.67395	8.79577	1.00000	12.05470
5.29099	6.64801	54.63728	0.24424	73.05432	38.55871	8.63306	10.39548	7.06811	7.10193	32.35126	-95.30106	7.65911	6.76371	1068.61766	10.37080	1.00000	9.68782
8.26235	8.04863	56.96457	0.70824	57.05641	35.41153	9.96811	32.25361	8.39558	6.36814	39.46667	141.95	7.13889	8.31145	1089.58835	9.76515	0.00000	6.17616
8.89053	6.51359	37.06321	1.04221	59.10373	70.98054	7.16465	11.44459	5.28785	7.63851	18.00747	-76.78319	9.13405	7.58099	1149.13954	7.46030	0.00000	6.06250
8.55806	7.31440	37.31672	0.78841	43.29447	33.41326	9.11934	8.11530	7.36097	8.68391	34.25628	-78.04471	8.24455	7.68790	1178.20454	8.74954	0.00000	6.77669
8.77671	7.46322	42.80897	0.92549	72.19034	58.17465	7.58552	31.74783	8.86848	9.05364	57.97472	33.2525	7.57809	8.85684	1193.98946	9.07765	0.00000	6.49658
7.78068	7.47243	69.37022	0.45841	55.52862	43.32945	9.87356	4.55395	6.81817	6.41713	42.55308	-87.93341	8.16507	7.36580	1073.85312	7.10094	0.00000	6.21537
5.46638	6.81662	27.87346	0.29207		46.93258	8.51940	4.53852	8.59343	7.11924	43.48961	-8.2194	6.92231	5.87421	1164.57584	10.62592	1.00000	9.34297
9.99865	7.33582	43.03548	2.80066	56.95690	45.36416	7.41504	12.70117	6.94866	8.15907	49.13645	8.91229	5.38080	11.21980	1166.99790	11.39250	0.00000	8.44714
10.13799	7.33062	69.21011	3.26047	66.05415	59.22147	8.88423	5.37257	8.11478	6.65717	9.58126	8.2926	6.40437	8.78906	1172.44504	8.33004	0.00000	5.93962
8.43933	8.67790	23.35503	0.78537	61.49880	74.76556	7.03193	29.45936	7.82562	6.86391	38.96372	-76.99081	6.98784	6.48897	1084.89468	9.97122	0.00000	8.64944
5.98004	6.42115	52.32004	0.13303	65.27608	44.40448	7.93011	15.41942	7.58011	9.01741	36.06523	-119.01677	7.37233	7.11120	1120.45430	8.91457	1.00000	8.88637
7.55604	8.51116	53.68856	0.26207	64.86873	43.82947	7.73159	17.63146	9.12700	6.55455	48.86667	2.08333	6.76704	9.65876	1155.20641	9.85789	0.00000	7.40757
5.67886	7.19589	43.14646	0.16122	70.03350	63.01591	7.72094	20.57745	8.51575	7.30828	51.4781	57.3552	7.08113	6.51290	1115.38403	10.07662	1.00000	9.47800
9.83496	7.59281	26.40413	2.36971		36.20522	11.87169	15.38993	6.17054	6.60630	40.65995	-111.99633	10.57281	5.51360	1187.01127	9.85805	1.00000	10.00308
6.76930	7.44769	39.06135	0.29713	58.59251	26.72519	6.48094	11.90530	7.27292	7.91926	33.86419	48.26258	6.15164	6.70062	1075.30469	8.51492	1.00000	8.49529
6.95399	7.59137	39.13801	0.36907	60.04003	35.50387	5.61812	13.68082	8.93428	8.02484	53.6052	10.03988	6.74535	7.47357	1169.92643	7.23471	1.00000	8.14785
9.01527	7.84236	40.88687	1.06997	67.33022	66.38580	6.81897	9.02925	8.87226	7.13804	31.76212	-95.63079	8.11202	9.32994	1145.28924	9.16499	0.00000	7.95838
4.83156	8.16729	42.41935	0.10075	62.25659	58.18302	8.18016	23.40565	6.83473	9.31236	41.92361	20.91361	7.25531	5.83278	1180.43402	8.59535	1.00000	8.69360
9.61312	7.72293	21.23423	1.93232	26.60851	38.40449	8.84258	11.10329	9.16897	7.31938	10.31672	123.89071	5.01135	10.73627	1197.93925	9.38173	0.00000	8.07128
5.17955	9.29782	46.75153	0.12087	49.92537	48.18976	8.35013	18.46742	8.78551	8.13363	44.59445	11.04979	5.85065	6.31249	1129.49881	10.18540	1.00000	9.06553
7.55180	7.11687	27.82777	0.36323	81.40526	43.03845	4.69912	26.01167	7.51051	9.00226	47.76232	-122.2054	6.46584	5.46436	1068.54472	8.02321	0.00000	9.07301
6.34518	9.51152	51.88774	0.26428	45.80836	51.94365	8.36556	-1.42975	7.08695	7.00237	2.2139	102.3278	8.08894	7.13254	1087.72075	11.80293	1.00000	10.05914
5.94476	8.38334	38.50661	0.24765	59.76571	34.01174	6.99035	22.70505	9.42775	6.58928	48.06919	11.37703	6.13139	6.24982	1086.55980	9.65238	1.00000	9.27062
7.09107	7.91275	42.07867	0.30951	45.32412	61.17433	5.33470	17.54106	7.79671	8.97696	16.68911	98.50893	7.19892	6.12119	1135.83172	7.15791	1.00000	8.55712
9.92812	6.58786	39.31179	2.76227	51.66948	56.34851	8.10650	-1.22785	8.74205	8.10464	-19.32556	-41.25528	6.83298	6.61400	1123.71217	7.96340	0.00000	4.47313
6.22395	8.29776	43.78102	0.23691	66.51503	49.95561	6.27097	3.40889	10.04118	7.97974	44.59445	11.04979	7.01625	4.87267	1056.65928	8.44486	1.00000	9.64701
7.03443	9.23299	32.60677	0.19079	42.88654	52.62367	6.12226	22.10251	6.84027	7.80716	41.6764	-91.58045	5.90679	8.38649	1100.84405	8.76605	1.00000	8.34463
6.02640	7.75335	45.10436	0.17562	49.05081	53.62217	7.14118	18.76304	7.74060	7.69431	38.17492	-122.2608	7.20258	5.98696	1067.05436	9.26113	1.00000	9.13898
5.37076	6.18561	45.72969	0.18015	64.10039	43.64538	7.71634	12.51091	8.44378	8.88405	-21.205	-41.88778	5.92934	4.26898	1139.44394	9.05176	1.00000	8.89836
6.16724	9.40052	29.54464	0.19320	25.09418	62.37385	7.10681	16.69253	7.40499	8.08128	18.51957	73.85535	5.44899	8.06482	1193.40551	8.34502	1.00000	8.14148
7.95420	7.75765	19.24431	0.53442	53.62860	46.37515	3.70658	16.55270	7.35717	7.33485	19.30157	72.85107	6.12581	6.57169	1092.22375	7.53903	1.00000	8.72769
9.42370	8.29493	38.40257	1.65217	53.11857	60.45963	8.84637	20.59275	6.96848	9.81163	50.26729	-119.27337	7.08149	8.98114	1128.95896	9.52952	0.00000	6.30544
9.50220	6.54796	54.18804	1.91249	46.85027	52.90518	11.61109	20.73743	7.07855	7.22274	41.15612	1.10687	10.08263	6.25726	1086.52131	10.32987	1.00000	9.22872
5.76204	6.51632	44.86201	0.23111	47.91798	39.22318	6.39454	18.55684	9.58801	9.32869	38.45598	48.87498	5.98701	2.66484	1066.54116	9.17355	1.00000	9.43164
8.20909	7.30844	37.41171	0.57181	51.72759	31.41803	10.23124	15.57625	8.76057	5.99074	9.57046	76.32756	4.71424	9.12156	1191.21726	9.03272	0.00000	5.01735
10.99547	8.61586	54.07858	7.41279	57.15264	48.59223	10.48622	9.33901	8.09751	7.07511	36.91023	-121.75689	6.46801	9.16139	1092.97532	8.55179	0.00000	7.58586
8.95280	5.65739	40.39224	0.97921	66.44116	61.03277	9.52054	3.15583	7.14972	6.61383	45.69558	4.7934	6.72255	8.52602	1158.60025	8.65882	0.00000	5.47213
9.96767	7.56462	40.45834	2.87678	53.52355	14.79994	8.07278	27.70018	7.14047	8.20179	31.82539	72.54064	7.90328	8.32023	1198.89301	9.61255	0.00000	5.85639
6.95328	7.23514	35.74193	0.39635	42.74178	46.52528	6.66965	-4.70658	6.40481	9.11298	40.93333	73	6.89388	8.28200	1160.22443	10.58523	1.00000	9.66070
9.74254	9.52628	41.67856	2.29323	53.61076	14.07509	7.76028	14.18595	7.06762	7.28281	50.75	2.25	8.27725	7.18588	1182.84881	8.51420	0.00000	2.87272
7.89807	7.53985	46.21663	0.49847	76.11011	23.70356	10.54177	46.45277	9.11639	8.83818	30.75545	20.22625	9.53288	7.40097	1132.97141	8.53569	0.00000	7.22428
6.89729	8.05655	48.40137	0.19844	42.39598	24.79705	8.04289	29.86933	8.14891	7.61346	41.63976	2.35739	10.89671	9.37315	1197.01762	9.27611	1.00000	9.46121
10.12641	7.56874	36.34223	3.28511	54.19324	66.86130	8.42422	-2.48471	7.68003	9.64296	22.75218	72.68533	8.98510	7.03929	1078.72958	8.78383	1.00000	4.44441
11.85455	7.81537	60.27063	17.41230	65.32241	18.85156	10.28977	38.86551	7.61221	8.41521	13.70727	9.15013	10.39039	2.99985	1110.63005	9.03215	1.00000	13.89128
8.69924	6.87098	40.82482	0.75673	51.51916	47.93996	5.13083	40.50713	8.52356	6.98741	50.75	2.25	6.06908	4.99391	1138.79414	8.53760	0.00000	5.26730
11.12748	7.94848	47.67120	8.54025	25.89782	34.16151	7.89621	18.20549	8.85242	8.29800	6.8485	3.64633	9.26619	3.86692	1142.23320	8.57996	1.00000	12.61425
8.97581	6.91164	31.04166	1.09857	58.12006	41.66832	10.69523	22.71402	7.87694	6.37174	55.38752	36.73307	8.36804	5.91630	1053.25883	11.32838	1.00000	8.99467
9.69713	7.46920	42.37125	2.10556	58.17253	47.30121	8.81724	25.38210	8.14063	6.75551	18.65297	-72.09391	10.14827	6.04921	1195.39396	7.69249	1.00000	9.95444
8.65490	8.85260	40.77017	0.87320	48.11818	51.40240	7.49847	24.54092	6.24002	7.18336	51.78967	1.15597	6.51781	5.69813	1112.60039	10.27020	0.00000	6.84444
7.41151	7.57946	36.39985	0.38238	31.18116	63.29363	5.82311	22.37698	8.43836	8.81125	58.7002	59.4839	6.14310	7.32631	1091.47927	7.48638	1.00000	8.28122
8.70281	4.60916	43.12351	0.88073	43.46853	48.66705	8.12262	-3.76516	7.40445	7.86824	35.85	117.7	8.93871	7.24498	1163.88850	6.35028	0.00000	6.39393
5.90292	6.54744	41.96036	0.11009	51.86841	24.20543	6.32183	6.89060	5.90206	6.41891	42.62833	20.89389	6.55184	8.29953	1110.86549	8.74693	1.00000	9.80064
7.30759	11.09287	34.39368	0.47174	48.89343	45.30968	5.12992	9.05112	6.94706	7.17306	46.75451	33.34864	6.25655	7.58912	1105.21736	8.13378	1.00000	9.15443
9.00738	6.31176	56.11484	1.18985	48.44418	36.88577	10.45182	29.96401	8.60668	8.08862	27.34089	117.4831	7.55309	7.31030	1070.38937	8.30469	0.00000	4.98361
9.25276	10.01077	58.15080	1.47176	59.44974	55.59475	5.96068	5.62765	6.22887	6.09026	33.92946	-116.97725	4.95009	6.09002	1086.15091	9.51002	0.00000	6.40270
7.45654	7.08507	39.55443	0.47760	56.43131	35.12472	8.08565	34.40279	8.73847	7.89278	33.3213	130.94098	8.27791	7.25806	1102.85549	8.26150	0.00000	3.98034
9.54856	7.15813	71.95308	1.98130	29.69691	47.28331	5.57879	8.52485	6.69167	7.81239	-38.65333	178.00417	7.52605	4.71968	1101.27968	8.44337	0.00000	8.24359
7.41203	7.84257	52.52002	0.34872	41.37674	30.60301	9.22640	3.16969	7.56522	9.35295	33.72255	-116.37697	9.36193	6.70635	1181.77648	7.41251	0.00000	4.82513
9.34218	7.24026	33.77074	1.55252	40.13926	51.56141	8.49685	28.20850	9.35359	8.20167	25.13915	73.06784	9.16933	6.94534	1174.07347	9.21412	1.00000	8.93827
9.30739	8.13198	52.86442	1.47462	47.22975	64.21499	9.81388	27.69157	8.00171	7.24584	44.59445	11.04979	9.82094	7.14867	1079.26373	8.77842	1.00000	9.25476
10.52834	7.26670	26.77287	4.81610	64.85070	50.30121	8.38223	19.35898	6.50935	8.37284	45.53069	9.40531	3.03677	11.31064	1166.46695	11.27003	0.00000	6.08309
9.08000	8.01758	41.52881	1.18140	54.23972	59.97006	5.53906	25.66155	8.05212	7.63810	9.58126	8.2926	5.93444	7.25130	1112.59932	8.62482	0.00000	6.60218
6.30962	6.05165	45.10285	0.18226	37.06722	40.08914	6.31024	17.53410	7.42572	9.21988	18.00747	-76.78319	5.50993	6.11462	1085.68509	9.43826	1.00000	8.69352
10.69833	7.36458	40.29717	5.47733	52.98903	54.73549	7.89651	13.13921	7.13854	6.52325	49.65186	26.97253	8.79682	4.47928	1078.81266	9.46302	1.00000	11.17430
7.61837	8.67606	43.20054	0.37463	47.06643	53.19120	3.65433	1.16748	7.98923	9.15982	13.56667	-15.6	7.57991	5.23642	1081.91998	5.85574	1.00000	8.73107
7.27661	6.09688	60.20969	0.32775	59.88624	58.59005	5.57149	30.91274	7.80666	7.32000	54.39304	53.26023	8.30365	7.43025	1119.77506	7.95826	1.00000	9.70436
9.14182	8.43054	63.46147	1.39725	57.55502	30.22066	10.20335	-0.45658	9.23527	9.04715	-22.45667	-47.53028	6.55586	8.15449	1097.14368	9.19424	0.00000	5.78997
8.44256	8.13314	34.41100	0.67251	51.23602	31.15069	7.99852	19.68808	8.00199	8.82753	45.53069	9.40531	5.53122	5.64886	1144.83030	10.33250	0.00000	8.85436
10.12889	6.64097	19.71643	3.24463	29.22900	45.91163	5.74001	17.47714	9.45765	8.21743	7.06273	-1.4001	7.50010	5.65406	1053.80039	7.79956	0.00000	6.29760
7.18781	7.82242	52.97929	0.29349	47.03525	61.19855	6.27664	-6.01435	7.66367	7.66982	42.93369	-72.27814	6.58570	6.84546	1059.45763	9.40398	1.00000	8.93224
7.14661	8.62153		0.24413	18.56603	47.76742	5.78257	-9.06558	6.47202	8.20956	42.819	47.1192	5.90681	7.80760	1105.21000	8.79101	1.00000	8.23278
4.06430	10.36177	32.61177	0.23087	59.60747	50.56019	11.21570	9.73774	9.06605	7.45484	34.08565	74.80555	6.92233	7.62217	1182.89727	13.13862	1.00000	9.76739
6.13064	7.56775	64.75482	0.11381	67.82257	44.39375	6.80085	-0.51338	6.10651	7.43323	32.54278	111.50861	8.51494	4.56663	1170.06362	9.59367	0.00000	10.33825
6.59487	7.01665	44.15689	0.22666	51.17556	45.01587	6.02171	23.17886	7.76954	7.01932	35.85	117.7	6.34337	6.63685	1187.77115	10.13604	1.00000	9.46149
9.49424	9.07926	30.27171	1.68497	66.93506	55.45165	7.79742	22.27221	5.33692	9.95802	7.6	4.18333	7.10954	9.33072	1155.08141	9.67470	0.00000	6.47562
8.92269	8.48371	18.28716	1.09613	48.66024	54.41512	9.51199	19.76589	8.41744	6.17958	26.44931	91.61356	5.67628	9.36140	1196.17710	8.98789	0.00000	6.84009
9.99882	7.27255	26.63813	2.92046	73.33147	49.14936	11.52878	19.85202	8.86982	7.28615	32.50611	120.14278	9.90878	4.39057	1170.35190	10.67437	1.00000	10.00402
8.26559	6.73307	38.78783	0.59620	22.89765	45.17247	7.78232	6.65133	7.03986	8.93816	36.92574	14.72443	7.75095	6.87637	1056.89378	9.27523	1.00000	8.34551
9.77764	7.97659	66.69542	2.35813	40.93539	39.03459	6.39250	13.98580	9.66352	6.59660	23.0072	-82.4017	8.23958	6.33753	1133.07877	9.18537	1.00000	9.24971
9.67614	7.32598	49.51016	2.12987	45.89853	37.23602	4.73211	19.13320	7.24295	7.12740	-22.57306	-47.1725	8.18750	4.77382	1053.77793	7.89618	0.00000	6.81345
11.47762	8.17890	52.49538	12.11727	38.98313	64.80021	9.54758	-8.82146	8.01032	9.72282	35.61452	-88.81395	8.23313	10.01141	1105.83747	9.31118	0.00000	3.00785
8.04500	7.28165	20.24399	0.50008	49.52066	63.89124	8.48181	26.61179	7.60630	7.22026	55.39485	43.83992	5.46408	10.05398	1135.19776	9.94507	0.00000	6.70488
7.36901	7.95630	31.35691	0.34000	54.74223	57.10699	4.71995	10.67862	7.38121	7.38339	3.02013	30.91105	6.47500	5.86101	1134.32562	6.70402	1.00000	8.27391
8.24964	7.56573	40.46227	0.54445	44.68032	43.06897	9.71210	29.08831	6.97527	7.48046	15.79408	104.1451	8.88028	7.22220	1122.53297	9.11241	0.00000	5.08457
6.80112	8.33686	41.67591	0.15884	50.91761	38.09138	10.10580	2.79992	6.36087	6.10287	33.14447	47.3799	9.80845	9.74933	1055.88482	8.09112	1.00000	5.06424
7.32788	6.54402	40.63876	0.43624	54.75868	44.26081	4.27304	27.57300	8.77540	9.35711	37.73604	-120.93549	5.89126	6.91534	1136.00974	6.81845	1.00000	8.23519
8.87853	5.85893	38.85470	0.95147	59.82110	44.40660	9.16423	6.82057	7.02919	7.97280	51.62907	-0.74934	9.00168	6.79206	1099.33276	9.41731	1.00000	8.49415
5.73032	8.43276	60.39450	0.08821	51.78887	59.03256	6.89661	-14.56609	7.86300	6.99366	21.53889	71.57737	4.76896	6.76561	1090.19045	10.98087	1.00000	9.46903
10.10039	6.54040	34.02785	3.09270	41.49332	48.71562	8.12411	21.77535	7.32070	9.08626	14.66	120.56528	6.99951	9.13867	1194.14407	8.57115	0.00000	4.14366
8.77749	8.41364	44.84075	1.02521	23.43312	66.53867	8.47594	18.05990	8.24855	7.15541	44.92934	37.99117	9.43654	7.51487	1104.00539	7.85646	1.00000	8.76862
7.64708	5.78860	57.55219	0.37174	52.14157	67.96773	6.09348	4.51357	7.92369	9.00059	55.39485	43.83992	8.15799	8.55262	1067.46761	7.33639	1.00000	6.97935
5.66546	7.67695	29.77313	0.30211	47.01499	43.17627	8.10066	19.46505	7.14273	8.21043	9.3337	122.8637	6.95989	5.73984	1158.10612	9.37644	1.00000	8.59481
8.11599	7.20492	61.07025	0.55531	55.14531	48.69129	9.23977	11.87024	7.47123	8.02175	39.32011	-76.51552	9.55747	8.58610	1066.87060	8.70831	1.00000	6.87025
7.76883	8.02775	32.11452	0.53579	79.65507	42.44569	4.80336	5.34259	9.97676	7.92817	-38.16604	145.13643	4.01288	4.73538	1104.96723	7.98740	0.00000	7.94292
9.10654	8.77232	25.16703	1.19570	46.04496	32.27545	7.67148	27.85575	6.83807	8.61090	10.20898	123.758	5.92769	7.32838	1149.74913	10.27597	0.00000	7.87788
10.52967	9.35258	58.16278	4.75955	41.20690	66.87099	10.80956	19.99321	8.74773	6.94525	24.96334	10.18003	10.03348	5.10904	1118.60126	10.17829	1.00000	10.91800
5.85328	9.00297	50.25990	0.18006	45.05128	54.58501	6.96503	4.17837	8.01692	7.15504	37.31065	13.57661	8.60714	7.88727	1119.86771	8.16813	1.00000	9.97616
7.13965	6.81442	43.63609	0.28392	50.83401	53.07499	5.78183	9.12687	7.05937	6.48619	37.73604	-120.93549	5.39734	5.57751	1136.09300	9.35574	1.00000	8.82229
7.75145	5.17981	35.96749	0.44512	70.37833	37.03498	10.07324	17.72044	7.63884	7.78364	-21.44345	-65.71875	9.98529	8.98204	1137.59370	8.20375	1.00000	6.47311
6.03518	9.64900	55.99365	0.27793	27.62159	30.12615	5.80652	11.89606	8.33186	7.86775	56.03361	35.96944	6.36234	5.18808	1093.47950	8.97642	1.00000	9.30391
8.84597	5.64095	35.85544	1.06050	57.88396	43.64803	11.48528	9.63120	9.17966	8.77011	14.37395	100.48528	6.01149	7.94505	1088.24522	9.00431	0.00000	4.72536
6.21396	7.50858	58.55130	0.25016	59.10020	48.67141	7.63262	11.24239	8.30357	6.47546	-31.25033	-61.4867	7.05534	7.36050	1078.85839	10.52315	1.00000	9.75382
8.62642	6.45698	38.49914	0.78113	59.32842	44.49247	6.73459	14.35317	8.20423	6.25454	39.59611	27.02444	9.42687	8.11961	1097.21872	7.81119	0.00000	7.30082
11.85809	7.67557	35.13463	17.41950	51.18031	54.20202	9.62352	23.87613	7.25713	7.31834	35.64889	117.27583	11.13257	3.86390	1096.72302	8.95638	1.00000	12.08702
5.70186	7.46395	36.75994	0.08209	38.44363	43.44051	7.40482	23.44742	6.10416	6.15462	55.39485	43.83992	6.49727	5.21857	1166.30250	8.71181	1.00000	8.43923
10.88643	6.55793	29.35308	6.68965	60.87591	53.56464	8.71444	16.47107	7.43070	6.53764	32.35126	-95.30106	9.34194	4.07551	1097.96026		1.00000	11.89993
6.66615	7.19215	49.56531	0.25387	48.66864	62.15888	6.62197	24.45841	7.60508	8.84399	18.87813	72.93924	5.47911	6.09405	1159.06558	10.00379	1.00000	9.35017
9.54460	7.77721	46.90746	1.85271	47.69696	37.56866	9.39922	9.47557	8.86007	7.83754	2.2139	102.3278	9.73109	6.70757	1094.60869	8.17062	1.00000	10.24556
10.44592	7.52497	50.55660	4.31703	61.91707	53.19752	9.85103	27.94879	7.85433	7.80387	53.95278	32.86389	4.73586	10.40429	1092.55814	10.29108	0.00000	7.18115
8.60747	8.27771	26.54024	0.69752	42.62980	73.24465	6.77345	32.63638	7.18942	7.09202	31.76212	-95.63079	6.24630	6.40509	1163.78012	9.85430	0.00000	6.29993
6.02081	9.14762		0.10838	45.81534	59.73471	2.12055	11.80688	7.43136	8.09152	-15.675	-38.94722	1.74210	3.79859	1171.17480	9.71438	0.00000	11.23478
8.74483	7.77555	50.01047	0.92411	49.24664	58.84108	9.02450	15.89805	6.48130	7.42284	39.57582	-105.11221	9.38828	6.91819	1079.53243	8.39637	1.00000	8.81713
8.28055	7.86924	53.46851	0.53077	52.21063	42.99879	7.07620	13.91948	6.44775	7.58881	13.70167	-89.10944	7.67176	7.58032	1151.67333	9.95844	1.00000	6.15775
8.81309	8.35387	58.44699	0.92649	47.60759	66.71413	9.86849	10.72389	8.96203	8.84204	47.90771	106.88324	10.01489	6.60626	1178.74544	8.28962	1.00000	8.50105
5.52445	6.20293	44.10120	0.21922	62.87348	46.13726	8.41621	-1.07121	7.67105	8.74390	38.07789	13.44275	6.23495	7.82432	1059.67867	10.95181	1.00000	9.20472
7.24645	7.00924	41.35295	0.28995	50.27649	52.79104	4.59754	15.92006	7.41818	5.47803	40.42386	-3.53261	3.50516	4.63147	1128.40471	8.75158	0.00000	9.48037
6.91911	6.98746	45.97342	0.17059	47.10239	51.70040	6.20856	36.55839	7.31927	7.73275	-27.50578	153.10236	7.19984	6.87114	1086.13827	8.35199	1.00000	8.90523
7.40266	8.45689	47.34540	0.37564	30.54481	43.80137	10.32163	-3.85655	8.74407	6.84292	55.8736	85.4265	7.19020	7.43133	1160.94533	8.44033	0.00000	5.17931
7.84417	7.36813	31.96165	0.48292	41.25489	57.38965	3.72835	27.16876	7.75750	8.48892	53.00974	-3.05814	6.26347	6.49888	1096.03496	7.36504	1.00000	9.20549
10.23568	9.77501	51.19332	3.49670	35.34538	54.86170	10.82120	20.15526	7.28899	6.82435	59.80917	30.38167	9.89092	5.21439	1197.79669	9.73568	1.00000	10.71661
10.01460	7.77791	42.77272	2.88055	53.97626	31.97568	8.82394	21.28317	6.95226	7.20319	33.37526	74.3092	8.43871	6.92875	1091.43886	9.21556	0.00000	5.90339
6.92067	7.04450	41.88872	0.23397	73.02284	38.89298	4.50868	28.04939	7.60685	10.60330	42	21.32778	7.11806	4.03114	1093.94793	5.75431	1.00000	8.53355
11.59627	7.71801	45.02650	13.49101	54.32587	50.59282	8.16154	20.82164	8.20155	8.43733	-3.20333	-52.20639	9.88917	6.74808	1144.46131	9.84729	0.00000	4.01094
10.92704	7.85977	44.11993	6.99155	48.83801	61.88472	6.07572	4.63985	7.42663	9.92236	26.76628	83.36889	9.48490	5.10747	1161.53622	8.73417	0.00000	3.57484
10.01833	8.12679	44.71746	2.86760	53.62732	31.20110	9.31064	15.18596	7.45975	6.67380	44.97639	19.61222	6.71009	9.99608	1172.88799	12.36346	0.00000	6.96825
7.61168	7.17768	44.19465	0.39971	47.46483	49.28506	9.53792	10.52183	7.07145	7.08548	52.61131	13.31783	9.45028	8.22880	1183.08314	8.31583	1.00000	6.71699
9.07609	6.62274	35.16119	1.22046	36.80613	61.07169	9.28093	1.62304	9.11215	8.93580	55.25	24.75	9.09576	6.33194	1162.95096	8.86105	1.00000	9.11804
7.65088	7.25652	44.47572	0.46305	27.10061	58.96706	4.36987	15.81393	6.52573	7.81829	42.93369	-72.27814	8.68380	5.72778	1134.00302	8.47371	1.00000	10.32460
