TEMP	CO	C2H3NO5	NOx	PM2.5	CFCs	warning	PM10	Pb	CH4	SO2	H2CO	longitude	PAHs	NH3	PRES	O3	latitude
25.60399	7.38643	0.93365	4.09908	8.04057	43.96497	1.00000	8.64610	63.30999	8.71111	6.43500	49.17224	-81.23621	3.49356	5.71554	1159.59536	7.85385	33.98154
27.64329	4.34886	0.56867	4.86508	7.38449	43.21952	1.00000	8.02573	48.88191	9.05571	6.57482	52.52427	-0.74934	6.06199	7.44862	1093.43752	4.99014	51.62907
18.67285	4.91869	1.13251	7.31034	8.48272	56.50631	1.00000	8.88678	46.42519	6.20560	6.06298	100.00000	45.36561	5.78348	6.38291	1053.42893	5.79065	41.09246
15.21989	7.83665	0.64809	6.46730	7.74573	39.23730	1.00000	8.19379	41.72983	6.33053	6.87980	55.42395	46.58333	5.35467	6.92287	1138.30660	6.19480	-21.15
-10.67091	6.91661	0.34551	8.59290	8.86491	45.58518	0.00000	6.62135	47.99555	4.98131	9.70002	59.03468	99.89166	4.90328	8.46006	1120.26120	5.97001	15.46063
24.30738	5.18973	0.45441	4.69193	8.97269	57.16427	1.00000	6.85117	60.24692	6.43531	7.95835	31.96712	-0.36053	5.91578	7.05370	1180.19701	7.83509	51.64316
25.93554	6.32519	0.32068	4.03273	9.07507	46.43960	1.00000	6.12762	62.91916	7.53413	7.00790	15.70616	-81.23621	6.28783		1110.70261	7.44277	33.98154
18.89597	6.04813	1.83185	7.88791	7.53168	42.49318	1.00000	9.37445	67.73015	7.04987	9.00564	41.26731	28.28489	6.28462	8.02198	1165.86701	6.07155	48.15659
7.30007	7.40262	0.90644	4.20193	9.29638	56.56687	1.00000	8.61200	35.19724	7.95338	7.99407	49.08067	1.15597	2.63155	6.18629	1083.63450	7.35366	51.78967
25.98443	6.56470	0.51391	8.49432	4.82971	59.81124	0.00000	7.60632	44.44705	7.05920	6.78483	47.89249	-2.98333	8.53681	8.62118	1183.10988	8.03912	53.83333
25.45224	6.13071	0.69636	6.48672	7.54161	35.34792	1.00000	8.24659	47.00582	7.37236	11.21090	65.41253	20.91361	6.57283	6.73773	1054.64721	7.27661	41.92361
14.92529	7.27902	0.65509	5.20953	6.32511	66.19667	1.00000	8.06939	48.50958	8.35901	7.84811	50.09144	-82.42491	7.05526		1113.87269	7.24999	42.97086
26.28893	8.48813	0.91081	4.67125	5.99899	33.24045	1.00000	8.45194	44.21473	6.87158	7.43408	55.79037	120.4861	3.78921	7.41887	1162.12901	8.49454	16.0438
16.30230	5.81314	0.11254		7.43066	46.81660	1.00000	6.02576	36.15143	5.71714	4.59933	42.00620	-7.95	8.23248	7.94598	1177.19244	6.42792	53.43333
41.12524	7.28321	0.19278	8.82780	8.66975	38.64973	0.00000	4.72619	50.95857	4.36418	4.93263	65.06683	47.1192	5.11749	6.71703	1192.46420	5.42459	42.819
15.99167	6.17274	1.06991	5.57134	9.59401	44.21660	1.00000	8.85055	38.29231	5.39313	4.21733	50.90550	137.5	4.16721	7.40842	1065.81757	7.52127	34.9
18.27717	5.38138	2.09337	8.43778	4.43700	66.61851	0.00000	9.51842	35.69584	7.86138	4.79268	51.04595	38.2739	6.16965	4.22655	1097.27964	7.63405	46.7055
18.61553	7.37332	9.67973	6.15109	5.79743	70.25451	1.00000	11.15170	64.38204	8.11482	8.09145	71.98479	-86.78777	4.66301	6.38633	1115.08802	7.06604	33.44872
21.40169	4.89490	1.59374	7.96270	5.19224	52.83312	0.00000	9.25865	26.35221	7.91554	5.66260	53.60057	-94.41551	8.60976	6.28122	1051.29133	6.87788	39.09112
18.09765	7.54312	1.01237	5.31946	5.48992	61.51782	1.00000	8.63497	35.70254	6.93325	7.63975	51.96319	-73.97069	5.35976	7.07045	1057.07842	6.53355	40.64621
24.84220	6.47025	3.10522	8.74998	3.76651	64.15374	0.00000	9.98428	49.72969	9.76691	4.50162	32.18558	2.44892	6.22941	6.60695	1074.75335	7.12332	48.98693
-11.02021	7.30528	0.24806	9.70187	9.42746	35.80597	0.00000	6.18255	51.79602	5.28962	6.66021	37.45568	4.8951	4.25149	6.65882	1140.35520	8.22929	44.92801
15.61165	7.51532	1.48597	3.62335	5.39336	44.92869	1.00000	9.15900	43.52188	9.42393	5.16342	48.95208	-81.24441	5.72312	7.06580	1197.50745	8.76182	23.15678
20.13970	5.54665	0.24494	3.53573	7.39176	61.02226	1.00000	6.49216	71.29059	10.15374	4.15342	50.01996	75.11937	6.30665	6.89439	1073.72940	6.72894	20.88098
26.24115	7.13228	0.41078	5.97227	7.03881	51.83087	0.00000	7.67664	71.24748	8.90588	8.56696	47.27851	4.85668	6.67876	7.30339	1135.48815	6.67474	36.27462
10.98059	5.19716	0.98149	5.05496	9.51989	43.04617	1.00000	8.64278	51.85001	7.81518	7.66691	43.43307	-75.23266	2.98562	5.62479	1156.73233	5.94428	43.1009
19.75923	6.66089	0.12963	6.21692	5.44285	73.18120	0.00000	6.15546	45.59815	5.99101	4.36550	48.61008	106.88324	8.97497	6.38741	1077.55101	6.77507	47.90771
20.86974	5.41087	0.24187	8.47002	7.55309	46.03761	0.00000	5.24012	46.38476	5.51427	9.25072	44.55802	37.99117	6.42413	6.34516	1076.58938	4.24697	44.92934
24.97563	8.92579	0.41099	6.64394	6.32430	43.18121	1.00000	7.11386	72.90661	7.57340	8.06064	29.70921	9.40531	7.08244	7.97637	1056.81063	8.46205	45.53069
16.11971	6.52877	0.37896	3.51382	8.48074	42.66635	1.00000	6.36394	62.62683	8.95363	5.99439	39.48737	-44.31389	5.95973	5.83740	1051.24495	8.01328	-19.7625
17.70114	8.38710	0.34433	10.12000	8.76497	41.21877	0.00000	6.52890	59.95567	6.96675	10.51709	47.69306	2.29275	3.80746	6.30543	1119.65823	6.79529	48.79325
2.55222	6.35465	0.71195	6.53958	8.95834	39.71215	1.00000	8.13803	48.55539	5.78496	4.91599	47.60812	2.29275	6.30307	7.95637	1190.97357	7.01773	48.79325
10.22071	7.37627	0.90486	5.92543	7.85606	75.12699	1.00000	8.54118	52.90629	6.84009	6.65044	30.62805	30.79165	3.85574	6.71942	1052.08384	6.92616	-27.76952
8.87579	6.17242	1.00545	5.67922	7.50238	70.09046	1.00000	8.54395	49.22345	9.04280	6.77587	46.38833	8.2926	5.72015	9.29399	1167.82064	5.96921	9.58126
11.32112	5.66318	0.40333	5.22503	9.28953	62.62110	1.00000	7.18582	46.81932	6.20256	10.03494	50.95680	3.20639	5.52080	8.01162	1199.18067	6.77559	50.74497
22.03936	5.82336	1.32344	5.61831	7.09727	61.14410	1.00000	8.96051	48.71391	4.65521	5.90633	49.82086	8.55552	5.08195	5.99941	1074.78097	7.42748	40.72586
6.73033	6.33758	0.17300	4.84668	8.15988	47.48899	1.00000	6.82060	34.12821	7.25804	9.11267	32.90666	11.412	6.59899	5.20108	1133.33822	9.78390	45.50369
26.30593	9.06602	0.13347	8.29597	8.82468	79.06766	0.00000	4.70071	38.27787	5.03616	4.65592	53.35496	24.75	3.89855	7.25686	1189.00361	6.71703	55.25
0.69429	8.61280	2.80100	4.63106	7.08677		1.00000	9.85339	54.99451	4.43412	6.24213	39.76213	-3.53261	2.62579	7.41343	1156.08680	5.66045	40.42386
12.52184	7.60647	0.34119	5.56782	7.85925	76.02049	1.00000	7.09758	63.77677	9.27741	6.74688	42.86052	-15.6	6.77198	5.46213	1186.05693	4.61684	13.56667
20.42844	6.50584	0.29122	7.31713	8.64380	41.19303	0.00000	6.26581	57.07337	5.68816	8.01721	38.54092	-76.72803	5.59766	8.73634	1194.15426	5.86604	39.32288
6.59481	5.05238	0.86391	5.35268	8.20856	63.87302	1.00000	8.51559	34.92327	5.12330	5.22111	51.44816	14.51472	5.02209	8.43578	1140.29266	6.02768	35.89972
9.36701	5.31592	0.66227	4.22286	7.16878	37.16756	1.00000	8.21188	29.03379	7.40800	6.99985	71.30633	99.96667	5.46791	7.07702	1195.67000	6.15251	8.43333
7.62690	7.33291	0.33022	8.72539	5.92106	49.90310	0.00000	6.40257	51.82172	5.47595	11.69359	43.90662	15.00835	7.44027	7.36390	1096.19030	7.03810	51.14942
26.99546	7.32851	0.18585	7.77816	8.51577	47.05485	0.00000	5.58682	29.49312	4.48115	8.60257	43.45816	-120.43572	6.04814	6.28239	1120.50345	4.20748	34.95303
23.23573	6.56533	0.49476	3.92355	8.13224	53.97763	1.00000	7.50299	37.87486	7.14962	6.84828	39.61748	-37.07167	6.10523	6.08178	1080.30156	7.07711	-10.91111
5.39258	5.60610	0.31084	3.44422	8.16191	57.38269	1.00000	6.57063	69.72514	10.97522	4.62590	58.57470	-91.06177	5.55313	7.32253	1064.84498	7.68449	33.41012
10.15204	7.98818	0.34787	6.15618	7.31986	53.17897	0.00000	3.18692	56.34883	6.53648	9.90813	54.03113	-6.03731	5.46097	5.32194	1150.91210	6.40262	37.35813
10.74161	8.33520	0.28395	4.77616	8.17697	43.34182	1.00000	6.89570	53.73481	6.00530	4.84858	62.82768	48.87498	6.06524	6.51513	1074.78555	6.44143	38.45598
4.67355	6.88281	1.14751	4.59847	7.47471	57.41249	1.00000	8.79153	24.66949	9.28701	6.25109	67.35757	-0.36053	4.64104	7.56683	1138.07341	6.09401	51.64316
16.02408	4.89318	1.97299	8.30617	5.27920	39.77505	0.00000	9.35034	63.64737	9.15558	6.04824	59.49716	-103.5687	9.10270	8.54702	1056.03799	7.64938	20.22816
6.26254	5.68334	0.62231	4.04628	8.52084	41.58991	1.00000	7.97614	37.88911	3.56725	3.42263	29.86150	8.96317	5.55966	6.85660	1157.74514	6.08565	48.35149
3.09201	6.91826	0.25116	9.06359	4.81476	39.10802	0.00000	7.20386	68.31444	7.70249	6.32467	53.71515	77.40858	10.45578	5.72639	1107.65733	6.49565	24.05979
8.41289	7.07486	0.45816	4.70778	7.90965	83.67246	1.00000	7.68731	47.27540	7.20940	7.72282	53.55112	76.0586	5.78911	7.42801	1189.70870	7.88514	16.06213
23.75273	7.53766	0.21125	5.46465	9.79096	47.80405	1.00000	5.69133	63.53191	8.63421	6.56383	50.51941	8.55552	7.00609	6.52863	1153.64502	6.53565	40.72586
21.40593	4.63598	0.52891	5.59176	7.26938	64.81531	1.00000	7.06527	50.13169	7.74939	5.43324	56.66470	115.70111	7.02581	7.86435	1118.80870	5.66124	37.73222
19.14032	4.90453	0.38081	5.92375	5.95515	46.97527	1.00000	7.14447	53.81911	8.57418	5.44660	53.72033	168.31366	9.04449	7.60439	1117.04379	7.08458	-17.73648
24.57219	6.23899	16.14121	8.86300	7.29843	77.51264	0.00000	11.66479	48.13528	10.06003	7.78647	51.52956	-4.1	6.42858	6.99595	1135.71856	8.40596	48
26.78757	6.91092	0.55129	11.23040	8.01371	68.29902	0.00000	7.98715	50.50090	3.69259	5.98775	61.50033	67.84222	6.59306	5.09750	1114.90237	5.84359	40.11583
27.91597	7.03356	0.28578	4.66106	7.90640	28.03109	1.00000	6.75834	48.44493	5.41522	4.90891	58.24667	11.5	6.24315	7.19366	1096.89697	5.30328	3.51667
4.37726	7.45146	0.28277	7.94455	9.78105	64.50369	0.00000	6.54233	52.72132	5.90540	9.21309	46.92601	2.08333	4.96070	7.63676	1176.67798	8.38051	48.86667
-3.03560	6.34124	1.85378	8.34919	5.23625	47.21896	0.00000	9.34443	52.26717	6.45727	5.45083	53.52763	150.60036	5.47184	6.77394	1136.23438	6.31754	-34.88422
10.53347	7.30801	2.13587	5.82409	8.75844	34.87303	1.00000	9.52332	53.92177	6.95094	11.42470	67.28857	74.12286	2.71021	7.60800	1135.26066	5.89707	30.76468
14.87179	8.56408	1.06107	5.73688	7.01505	53.35748	1.00000	8.76730	46.56496	5.05169	6.82442	47.84706	120.5875	4.70506	7.30604	1056.87634	5.96112	16.455
6.70306	5.99513	0.50109	7.90202	4.95874	44.18824	0.00000	7.72719	69.86642	5.56588	5.80871	51.93042	10.5511	7.28454	7.69642	1177.93628	4.97008	52.47774
-0.54139	8.15274	0.14508	6.30847	8.40398	41.16063	0.00000	4.49435	59.49612	6.61580	9.46718	57.78476	10.5511	4.13718	7.11220	1186.33860	6.20470	52.47774
6.35020	7.59350	0.49623	5.98152	10.39800	52.99788	1.00000	7.61347	48.76473	3.98718	3.16462	52.48441	24.43973	6.65500	7.02278	1165.62798	6.62760	0.76755
19.94393	5.35338	0.21925	7.95812	9.32853	43.00459	0.00000	5.09983	45.60393	6.30482	8.18393	67.79965	137.36215	4.29766	6.87383	1100.73107	5.70979	36.75965
-5.80337	6.71478	0.51629	3.75107	7.83514	52.87500	1.00000	7.83550	33.58262	9.63069	7.00225	43.37728	-91.73625	3.99889	6.99047	1110.05190	5.57849	35.25064
17.03142	7.63145	6.36697	9.06512	5.71129	55.08298	0.00000	10.70812	52.90406	11.08966	5.65953	24.49836	-2.68333	6.64600	8.07705	1061.55985	8.45645	43.31667
17.56173	6.80659	0.91301	5.08238	8.53530	54.15445	1.00000	8.66901	37.78217	5.41615	5.06787	38.44377	126.28333	4.36099	5.32655	1077.33648	6.03937	45.35
1.46881	6.87224	1.85163	5.45965	9.30794	61.00914	1.00000	9.38127	42.89888	3.11763	4.74410	66.31129	13.44275	3.84340	7.63224	1198.32091	6.82581	38.07789
35.07276	6.82750	0.88651	6.89931	9.43722	42.23865	1.00000	8.62465	53.57070	6.53158	6.30092	53.49639	-122.24092	4.56801	5.41179	1114.10955	6.09283	47.4943
0.46598	6.90718	1.61405	5.88366	6.60371	55.02954	1.00000	9.25273	70.16001	8.04845	7.92576	48.83380	-1.06667	5.92792	7.10338	1073.80418	6.16674	53.78333
2.79113	5.83170	0.33135	5.71346	9.03569	49.86813	1.00000	6.29267	70.78128	7.81178	8.51394	46.83860	-95.63079	6.84099	7.20773	1130.36565	6.27449	31.76212
14.44410	6.10390		4.20514	8.44307	42.43295	1.00000	7.82617	62.78760	1.68135	3.28371	59.60556	123.758	6.51820	6.36176	1057.75964	7.52869	10.20898
12.64747	6.99361	0.14771	8.72749	8.62988	54.25252	0.00000	5.21165	39.21261	5.84324	7.16283	59.61040	86.59611	4.88338	7.61157	1183.00750	8.51732	25.87498
14.79820	6.87199	0.36352	8.41752	4.91982	74.44272	0.00000	7.29075	57.00907	7.46458	5.43035	51.17004	-75.23266	10.06344	7.51115	1116.81786	7.13203	43.1009
15.83783	4.77281	0.21114	3.67716	5.88628	65.14084	1.00000	5.93685	50.38441	7.33705	5.41956	56.53757	-73.58248	7.23389	7.58814	1178.85989	6.10716	45.40008
25.77504	6.97745	0.79118	6.21787	7.18091	42.35700	1.00000	8.54816	24.55668	7.10120	7.68808	32.86149	5.06258	7.12941	6.72108	1134.23043	4.19806	7.50251
12.71552	5.97770	0.19979	7.11380	8.14966	35.86323	0.00000	4.48868	48.01341	8.00315	6.90968	60.04310	42.85693	9.46748	6.89441	1156.79493	8.24594	39.22493
16.00595	6.31638	0.34780	5.50940	9.04059	39.98255	1.00000	7.42376	45.93919	5.20057	5.22690	72.07236	-98.1664	5.41034	5.44632	1195.75456	8.31228	19.32932
37.99516	5.55922	0.50742	6.44751	8.36717	70.55439	1.00000	7.44134	66.11618	6.19143	6.00674	54.63022	10.5511	6.26583	6.50538	1139.95611	5.88459	52.47774
15.45388	6.96643	0.26080	8.79344	7.00591	39.53427	0.00000	4.00613	53.46528	6.32253	8.15086	48.74523	78.14797	5.07454	6.93562	1091.91947	4.10586	15.45144
22.33656	8.34935	7.55279	7.86500	6.94136	54.08930	0.00000	10.90273	52.08865	8.96665	6.14061	39.99364	124.95278	5.85120	6.82864	1087.39303	6.37902	6.33444
30.08152	5.75387	0.82333	5.95068	7.92890	38.95010	1.00000	8.43470	53.26208	9.18087	7.12685	49.29930	78.55757	5.46880	5.57786	1055.43544	5.50151	17.34769
12.19280	7.26434	0.66400	5.79468	8.04672	34.63733	1.00000	8.17137	37.81116	5.74451	5.84126	58.40098	35.34722	5.02149	7.16639	1051.23878	5.18337	-23.85972
8.07942	7.46542	0.46894	5.14136	8.56849	72.92378	1.00000	7.78942	73.13069	5.43575	4.73410	71.71397	104.64992	5.58622	7.16821	1189.35619	6.72707	14.64056
24.74358	6.96033	2.51538	5.81205	7.21307	53.84366	1.00000	9.71232	57.21540	4.82202	7.45075	47.18047	123.758	3.49308	6.10191	1119.42167	5.57815	10.20898
19.22325	7.45404	0.30165	7.32724	5.64683	69.92636	0.00000	5.20213	60.17992	6.48430	5.36571	47.42366	8.2926	9.81788	8.14027	1144.91301	7.96210	9.58126
26.86296	6.26611	0.28250	3.67617	9.45619	60.18966	1.00000	6.68365	43.09853	9.16808	6.01541	50.03892	85.4265	4.63289	6.23212	1166.09055	5.42957	55.8736
26.43927	7.37159	0.39086	6.40474	7.63916	58.15438	1.00000	7.47695	47.23596	9.67559	6.64595	34.57604	104.09701	6.90338	5.77165	1146.85690	7.93149	-1.26424
19.90897	7.21520	0.21450	7.13219	7.58329	62.00331	0.00000	4.53082	66.57223	5.04046	4.45954	42.21276	-89.99038	5.41837	6.91272	1129.08005	7.16049	38.58894
23.52438	4.14466	0.34591	4.63288	8.26843	41.44744	1.00000	7.07106	29.37718	8.77972	6.88813	63.97274	-80.38297	5.28939	6.33449	1166.91819		42.8334
33.83398	7.04465	0.25563	4.62098	7.67210	69.13735	1.00000	5.92669	52.30734	10.28109	6.06115	51.11111	8.70745	7.89654	5.68458	1161.46345	6.93289	49.03685
7.18219	6.03143	0.32165	8.80667	7.96129	38.41412	0.00000	6.08999	32.08177	5.32199	6.45731	60.63599	117.55417	5.68629	5.03364	1089.89426	7.23704	34.86472
9.93497	6.64948	0.51792	7.49562	10.24172	50.61631	1.00000	7.39816	36.48258	6.46776	5.05814	78.32028	125.51176	6.71012	7.33329	1080.86727	7.49822	42.64031
12.16644	7.00617	0.22071	6.38165	7.31149	44.29530	0.00000	4.52435	47.82156	6.19756	9.91387	41.58609	101.96857	6.62438	5.48474	1166.83878	7.55030	4.88441
5.16203	5.82262	0.53531	7.95596	5.94137	59.58989	0.00000	7.63986	26.97333	9.11225	5.52778	39.98550	20.91361	8.19063	7.20359	1198.76189	6.59968	41.92361
16.49266	7.07307	0.44650	8.27021	5.51384	62.55097	0.00000	7.69717	43.24956	9.53312	5.50872	38.72752	2.08333	7.99828	7.17885	1065.58625	8.31398	48.86667
7.32290	6.17689	0.28900	5.66436	9.30750	42.11737	0.00000	3.30230	77.13090	6.84824	5.56623	48.40296	5.16108	2.87772	7.90702	1079.34197	7.25563	48.77275
25.14903	6.87754	0.91059	6.83569	5.68670	55.59388	0.00000	8.51458	25.09012	6.82096	4.23646	33.64514	11.412	6.78837	6.94483	1119.06009	7.80738	45.50369
20.23850	6.52425	0.31490	3.36713	7.86700	65.85480		6.81792	55.65178	4.89524	2.89742	52.44923	-3.05	7.10182	7.34909	1066.34440	5.40286	53.81667
1.77372	6.06876	1.21965	4.47568	8.01327	46.82662	1.00000	8.92595	70.21744	3.58975	4.70669	61.46348	15.00913	4.43163	7.09279	1114.74515	5.22828	37.51803
24.55272	3.96331	0.84331	5.96503	7.49964	63.55650	1.00000	8.43249	64.20904	6.51678	6.95842	21.28123	-0.74934	4.36902	6.99951	1189.05340	5.97926	51.62907
15.05640	7.21067	0.26196	6.29380	8.05267	43.29707	0.00000	4.70836	43.07006	7.14830	9.95795	52.63086	24.71204	4.71358	6.91279	1188.52503	6.60736	41.57439
15.27720	6.72948	0.35907	8.04718	6.81890	39.59194	0.00000	5.72473	45.17113	7.23987	6.54757	45.74080	5.4384	9.00958	6.17387	1081.46542	5.99739	43.2907
25.37978	5.04302	0.26157	9.28916	9.03134	30.12514	0.00000	6.01240	58.56264	5.73162	7.56605	35.41564	3.50309	3.62920	8.20866	1150.89314	8.16741	34.15429
39.00662	6.13711	0.45790	8.84660	4.92562	49.51078	0.00000	7.82661	28.16131	9.12910	5.63135	63.04164	78.14797	9.21378	6.15927	1138.42679	6.26864	15.45144
22.92100	7.64717	1.54712	3.90563	5.91418	62.30180	1.00000	9.12677	38.43073	7.83561	7.65885	63.42920	-98.11889	5.61394	8.33208	1161.24533	7.37593	19.04222
16.61220	7.01949	0.44199	5.47135	9.35747	44.06455	1.00000	7.44638	54.01335	4.04914	4.36791	44.59092	-67.33122	5.91811	5.82033	1080.76510	6.44425	10.22677
16.41187	5.65255	0.27395	7.74433	4.07804	53.12254	0.00000	6.57803	45.00830	4.37457	5.26718	44.93648	9.20427	7.49899	5.94527	1172.28555	7.17087	48.49144
1.65250	6.79373	0.15315	8.34618	5.48661	72.35359	0.00000	5.39478	60.54885	4.95982	9.47994	43.26048	-3.52751	7.10612	6.36630	1102.51987	6.46663	50.7236
30.66857	6.44253	1.86754	8.46495	10.58322	55.97204	1.00000	9.33912	56.54544	3.63104	6.15290	60.97412	51.49621	4.74651	7.05707	1162.86658	6.09900	36.64852
11.07084	6.96084	1.96184	6.82973	10.27204	46.79210	1.00000	9.50934	24.05799	4.19481	5.25181	39.30238	8.52462	3.87090	6.46425	1199.58010	6.86949	47.30997
7.42044	6.55660	0.89865	6.67821	9.65327	47.20318	0.00000	8.47063	77.18428	4.23158	5.33887	43.28679	48.87498	5.56644	7.97085	1172.51336	7.71863	38.45598
16.01855	6.78775	0.36041	8.63375	4.75896	36.89092	0.00000	6.93298	44.88214	7.35695	5.75071	54.06818	5.4384	9.94335	8.34804	1090.19983	7.52362	43.2907
17.12572	8.34541	0.74301	6.11456	8.84885	56.06807	1.00000	8.27800	8.19241	3.00247	4.62307	82.15717	137.5	6.10287	7.04727	1187.51062	7.48772	34.9
-15.22956	6.20222	0.55151	4.48803	7.91665	53.62675	1.00000	7.80612	49.68151	3.97556	4.51553	38.37525	-67.33122	5.84719	6.85647	1161.76108	5.93957	10.22677
30.14431	7.52750	1.09521	7.79443	7.03225	50.10231	1.00000	8.71035	59.11883	7.04344	12.54114	28.90891	86.68363	6.62743	6.25624	1153.63823	4.46885	23.49668
18.06102	5.77093	4.07082	8.75732	3.48454	67.35199	0.00000	10.25810	67.94674	8.53297	4.45674	65.03543	-5.682	8.02233	6.60661	1146.75588	6.13612	5.84752
25.67560	7.14723	0.34667	6.93930	8.57143	51.08799	1.00000	7.74627	32.78261	5.50546	7.31341	46.06560	78.25795	7.34177	6.74906	1092.70590	7.26135	9.82564
-1.25066	7.70959	0.42177	6.57546	8.07509	42.73799	1.00000	7.10000	37.74341	6.83083	7.64771	66.50543	4.07601	7.53574	8.33655	1158.18806	8.45722	50.88506
21.51388	6.02518	1.59440	6.32299	7.58079	44.30681	1.00000	9.21380	46.80595	8.49852	7.67766	26.19375	15.00913	4.70390	6.24026	1128.43959	6.56073	37.51803
8.11449	5.99027	0.38696	7.26867	3.97120	43.93472	0.00000	7.49218	41.40856	4.78131	2.96186	31.80976	17.22635	7.37436	6.97280	1167.97922	7.32095	48.8449
29.92028	6.48330	0.43529	4.41076	8.97368	39.51819	1.00000	7.45032	43.43332	7.88187	8.84945	53.16050	-90.10674	4.61920	6.00503	1053.04877	6.72389	29.84576
-8.31315	6.16222	0.38957	3.19221	6.47780	41.82524	1.00000	7.18785	45.51779	5.77280	5.47171	33.56167	-70.20749	5.02484	8.40689	1180.11980	4.72599	8.62261
16.51276	6.77445	0.79637	5.51684	9.13468	47.42162	1.00000	8.15420	74.80709	6.72378	9.86335	40.90973	-94.91386	4.43197	6.06948	1128.28193	7.58201	17.94979
13.66691	8.29084	0.20418	7.41503	6.66264	57.26265	0.00000	4.31962	41.95383	5.53211	8.87366	27.43459	9.15214	4.99349	5.14576	1091.84935	7.43508	49.97704
13.00025	7.53555	0.19725	6.84194	8.33032	54.85050	0.00000	5.67435	55.58342	6.50682	10.82087	62.99471	28.88222	4.98051	7.73832	1051.27959	7.56891	40.37528
3.95135	5.53577	3.22813	5.10872	7.92206	32.36439	1.00000	9.98472	53.27573	8.87130	7.50568	60.67034	5.37429	2.07046	7.03427	1093.04638	6.72508	51.03427
9.07007	5.28620	1.54472	4.61518	7.78998	42.36466	1.00000	9.15768	25.55683	9.34609	7.54698	53.02635	-122.2608	3.26744	6.43684	1165.78661	9.10526	38.17492
22.76499	6.42930	0.37070	4.86244	7.85401	50.87418	1.00000	7.19365	19.37602	6.66434	7.53541	75.23990	36.7138	6.14024	8.01646	1145.47055	7.38951	35.95664
16.05193	5.62671	3.66200	6.95100	9.82790	39.88328	1.00000	10.11954	54.25479	3.83457	5.72214	70.69075	46.5813	2.68630	7.50866	1098.08037	6.65959	54.8421
21.32702	5.70134	0.44845	4.72839	7.70467	40.02388	1.00000	7.03960	59.75662	5.08287	4.54879	29.64919	2.08333	6.67038	6.39034	1074.30102	6.31568	48.86667
19.56352	7.23636	2.40601	5.93554	10.17673	55.54032	1.00000	9.67905	59.69781	4.70830	5.24176	77.96004	-48.59278	2.15281	8.68873	1069.85336	6.34924	-23.7975
29.77831	7.92395	0.37920	4.98345	7.43360	52.40800	1.00000	7.18940	38.99663	7.31814	5.57861	50.22638	73.06784	6.27588	4.82415	1130.98412	5.18090	25.13915
12.56119	6.40053	1.69404	6.01387	9.59914	57.39942	1.00000	9.33647	46.30790	4.17697	5.46082	51.92286	104.1451	2.74205	7.09165	1163.54453	4.72461	15.79408
23.65776	6.58386	1.50851	5.78486	8.34977	60.62609	1.00000	9.14097	30.84998	7.28213	9.01215	50.97768	-37.65	4.08667	6.68804	1060.75141	6.33718	-10.91722
17.00762	6.61894	0.02375	2.77137	7.08909	65.00019	1.00000	5.94356	44.34637	10.34800	4.39201	74.09100	36.73307	6.58728	5.91554	1087.07662	8.40411	55.38752
26.72266	7.04616	0.22653	7.54709		52.70800	0.00000	3.17545	64.31359	4.37383	5.08804	55.40028	-96.67834	5.80257	7.11910	1090.98856	7.47342	34.77453
21.43390	6.65871	0.29939	3.76240	7.94369	51.88796	1.00000	6.99085	43.50863	8.05753	5.84481	48.98556	42.7125	6.35453	8.04684	1196.96014	7.17057	11.15583
27.78905	6.04414	0.27486	6.95962	8.47994	71.86454	0.00000	4.36162	74.36735	5.05289	5.22720	54.99998	81.54855	5.25904	5.96403	1080.68375	7.70045	26.2649
3.38121	6.66029	0.20686	9.62194	8.84371	70.51807	1.00000	6.57460	66.54348	4.88826	8.60151	57.15512	29.41824	5.26553	5.26122	1073.13202	6.17147	45.99194
36.88929	6.63293	3.77185	5.40884	8.14643	48.58834	1.00000	10.17021	45.23472	8.87183	10.05380	53.88584	-56.52361	1.56047	7.37485	1052.58810	6.88613	-33.38056
7.90960	8.72006	0.35862	5.07058	9.74200	57.69077	1.00000	6.62477	46.40709	7.72366	5.56395	63.10677	-78.87836	5.88040	7.16029	1072.08110	5.22151	35.05266
14.31253	7.33694	4.37054	5.19827	7.25550	59.38720	1.00000	10.32869	52.37997	10.07563	8.16520	81.19133	-73.9625	2.70652	8.83078	1067.16938	6.78074	40.81
13.81120	6.97912	0.43850	9.54471	8.91095	41.51372	0.00000	7.05666	46.76220	5.61257	7.12260	58.41026	-84.50855	4.22656	7.91244	1093.84376	6.20599	39.08367
30.22440	5.68128	0.65258	3.55620	7.58518	51.22747	1.00000	8.04085	39.18483	3.21477	3.77119	28.58493	85.94001	5.35467	5.73530	1175.08356	8.33652	25.49043
15.73632	5.54564	0.07726	8.38669	10.84082	47.32330	0.00000	5.99775	20.37059	5.94655	6.63986	80.52649	-6.03731	3.61333	6.80207	1077.42051	6.08920	37.35813
10.69912	8.41880	0.26238	6.19321	8.94234	57.70940	1.00000	6.77145	51.78256	5.81843	7.72679	43.63151	-86.57415	8.12677	6.14000	1091.60352	6.98674	15.48131
35.23170	7.62181	2.96580	5.55986	9.01753	47.61440	1.00000	9.95033	78.59639	2.73466	4.19701	53.42675	18.30056	4.56319	4.84133	1139.30475	5.72928	50.5107
