PM10	warning	NOx	NH3	Pb	H2CO	O3	CO	TEMP	PM2.5	CH4	SO2	C2H3NO5	latitude	CFCs	PAHs	longitude	PRES
8.01374	1.00000	7.64892	7.64716		53.34645	8.74541	1.98756	11.29199	7.44269	10.48087	10.86365	6.23002	3.7278	47.43542	6.84125	98.6738	1091.41810
7.22324	1.00000	5.69882	7.68360	61.72797	71.42331	8.55190	3.39797	9.87306	6.11744	9.89743	8.85021	4.60728	-54.8	42.77592	7.99960	-68.3	1174.41589
7.81787	1.00000	4.06111	10.38276	45.27552	51.30841	6.21162	6.65833	19.30357	7.61230	8.53738	6.72965	5.38244	35.50056	38.78201	8.42630	117.63083	1127.88272
6.50703	1.00000	3.67399	7.35313	28.52937	73.49232	7.28355	10.50182	22.42419	7.08841	10.93606	7.25425	2.68534	40.55851	14.84116	7.79868	17.80774	1119.34943
8.00402	1.00000	6.71889	8.01587	53.84621		6.99252	6.42574	13.47430	8.24056	8.91070	9.84592	5.81634	59.33333	70.91865	6.15831	18.28333	1192.75804
6.20078	0.00000	7.55688	5.63262	54.99763	40.16409	8.91791	10.24632	16.20813	6.45106	9.14618	6.91852	3.17163	43.96222	56.39144	5.14512	43.63417	1096.11038
7.93135	0.00000	4.62354	6.04552	55.58058	42.18706	9.48894	9.05050	14.85091	7.30733	4.70065	5.60468	6.21345	-10.33333	54.19583	6.89788	39.28333	1176.89981
6.71436	0.00000	10.27329	8.67814	32.46510	51.44634	8.44919	6.75191	39.59408	8.59383	7.27303	3.33648	2.44369	3.7278	55.20823	7.39891	98.6738	1077.36421
8.37312	0.00000	6.71245	6.40526	34.48483	52.77077	7.93423	6.94517	-6.38000	6.41863	8.92731	5.93169	7.19218	36.65	30.77104	7.72269	138.31667	1167.93732
8.33978	1.00000	5.18701	7.54318	47.57913	74.84054	10.09727	9.00951	13.45787	7.03668	9.06021	9.26397	8.73293	-34.88422	39.18590	7.57119	150.60036	1154.76081
8.98263	0.00000	5.22868	5.71378	64.89850	71.00255	8.43180	6.65552	21.45757	6.70463	7.62568	3.02786	11.63401	6.15038	45.42958	6.83596	6.83042	1156.29220
9.30892	1.00000	4.38376	9.91140	52.19621	65.90847	5.15888	9.51377	18.42679	7.49541	8.43733	7.00658	15.69840	28.98002	47.41826	8.66020	77.70636	1110.33832
8.19226	1.00000	4.47268	9.86596	40.12729	61.84169	6.74639	5.41724	12.60725	7.46807	8.24418	6.96934	6.24341	-1.6	54.52928	7.64448	103.61667	1193.30823
7.16791	1.00000	6.54148	8.67926	37.68064	48.07266	9.37493	7.76498	33.10761	7.91181	7.52984	9.04484	3.40382	42.64685	52.50606	8.01022	-5.55835	1083.58491
8.53778	1.00000	5.09323	8.91778	47.26644	43.55244	7.19428	6.67440	17.18186	7.61315	9.38189	6.69194	8.45871	29.84576	52.57770	7.59321	-90.10674	1109.73687
8.53128	1.00000	4.67177	8.15723	47.72089	68.69740	6.44190	6.62264	23.94393	8.50151	11.05001	7.15143	8.87519	-1.6	53.43491	8.89253	103.61667	1072.77158
5.68356	1.00000	3.19609	7.34973	61.84485	53.60085	5.62766	3.07970	34.09076	5.55481	11.22534	8.46060	1.53082	46.75451	51.76902	7.31181	33.34864	1159.18292
7.37857	1.00000	5.27005	7.87035	62.72593	48.39671	6.78507	12.32965	7.61407	7.44546	12.32636	10.96278	3.97822	-3.14306	38.97375	8.43034	-58.44417	1174.10114
7.26472	1.00000	6.08450	9.33827	65.25034	60.13448	7.40718	10.71961	14.59450	6.68268	10.98960	8.99164	3.22403	-37.9	41.25437	8.42424	145.18333	1137.20909
7.86167	1.00000	6.38594	8.40472	52.91865	27.83416	6.13047	6.78715	12.64134	7.61460	9.35990	10.86723	5.51772	44.35056	41.65582	7.07611	142.45778	1052.06919
7.69958	0.00000	6.71541	5.12051	64.52963	72.54956	9.01823	10.28569	9.10268	6.94582	3.50798	8.49293	4.50414	43.62558	54.46494	8.14883	13.39954	1142.96306
6.97964	1.00000	3.50081	8.54504	51.23208	54.05789	6.18601	5.20240	-1.80686	7.66460	9.58542	7.22015	1.81298	35	55.40806	7.33515	136.51667	1185.80421
5.21158	0.00000	9.68105	6.43262	45.76571	70.59426	9.81044	8.86616	16.64971	8.34302	9.68914	7.04081	1.98485	51.08468	66.43964	7.62687	7.11393	1180.93145
7.60574	0.00000	10.97106	7.23183	38.48096	30.76616	9.54614	8.52649	4.01854	7.73785	8.53538	3.38937	4.99990	48.43174	36.86407	8.24460	17.8031	1073.28055
7.99876	1.00000	6.27557	9.23380	46.72975	65.16957	6.77670	10.30167	5.28282	9.18121	10.16057	9.20679	5.74405	35.85	60.37399	5.90890	117.7	1188.07525
7.98817	1.00000	5.61177	7.68945		70.59876	7.76957	9.94810	11.15497	8.06361	9.39819	9.54827	5.59445	-7.57897	60.55547	8.10236	112.23109	1064.72849
7.88326	0.00000	9.15955	8.59341	54.46476	67.14182	8.24983	6.49748	6.61631	7.88482	7.90104	4.72223	4.52352	13.51825	48.87917	8.30768	99.95469	1078.98994
6.86824	0.00000	7.81495	7.26324	57.56557	78.90677	7.85446	7.41548	29.50759	8.62543	8.70521	6.10352	3.79423	22.37066	34.71812	8.11024	114.10479	1197.60287
6.87056	0.00000	5.41463	8.20431	57.34364	57.23722	8.78886	8.98997	8.38119	6.72374	9.05713	6.61822	2.64656	45.69558	67.07649	7.51597	4.7934	1090.55689
7.43322	0.00000	6.22917	6.06612	47.70926	38.47649	10.48859	7.87177	-4.80544	8.89819	7.18126	4.43816	3.69641	43.1122	39.28097	6.82184	12.38878	1155.34907
8.09527	1.00000	5.59426	8.17037	40.25192	63.87181	10.83204	8.89358	24.23291	7.28680	9.45261	8.48463	5.04207	37.73222	58.59133	7.61506	115.70111	1163.23941
7.65916	0.00000	9.51109	7.25317	44.83762	62.75345	10.36251	8.95464	1.26725	6.81395	9.50586	6.33406	3.75266	13.44581	44.82968	7.65392	101.18445	1095.73544
7.30261	0.00000	7.12330	7.81563	60.40014	61.36503	9.72694	9.95837	22.59134	6.28148	8.88525	7.35161	2.90867	36.61954	53.91099	8.93637	4.08282	1053.88237
7.10039	0.00000	7.71591	4.80511	42.55043	35.12637	7.04681	8.72911	-3.48568	7.51197	5.68475	6.80400	2.61532	37.73604	25.17999	7.93913	-120.93549	1180.47764
7.98628	0.00000	11.20249	6.22083	52.23617	51.80932	9.93479	9.40615	16.38671	6.16682	8.06426	4.32559	4.85943	7.06273	39.39291	6.93898	-1.4001	1138.92692
9.30699	1.00000	5.58468	9.19559	56.08803	45.65960	7.32275	8.94476	20.01391	7.80697	9.99291	6.01411		-21.98333	67.08733	6.47274	16.91667	1065.39534
6.25920	0.00000	6.44053	7.25337	26.14271	39.14755	9.65638	8.09168	22.95232	6.78984	8.48435	4.98531	2.56669	11.93381	56.99288	7.27701	79.82979	1137.67479
7.57019	0.00000	7.72907	5.72038	57.27664	58.41848	9.20024	8.66838	18.66750	7.62147	6.97225	5.93108	4.02637	25.95533	75.54045	6.12346	68.88871	1106.02387
6.41794	1.00000	5.97625	8.30566	62.33873	36.11020	10.06953	9.09975	19.52570	8.89619	9.14588	9.33465	2.90053	36.92574	87.68750	8.21085	14.72443	1150.97751
5.37765	1.00000	4.85077	8.89949	61.63378	27.57751	6.07997	4.16636	19.59096	7.36062	9.12069	8.47042	2.24984	58.1908	49.84644	7.01205	40.17171	1119.25981
7.65147	1.00000	4.06926	8.22896	76.11673	53.14231	5.62406	8.71809	21.03508	7.87507	9.06793	6.35210	4.04461	30.75545	42.99802	8.03551	20.22625	1123.45844
8.56689	1.00000	4.31417	7.11902	25.91544	46.56802	10.04905	9.68055	20.85413	9.35474	10.19807	8.25741	8.59427	7.6	43.14052	8.12477	4.18333	1166.03343
8.32547	1.00000	8.23509	5.94671	63.18245	53.45573	10.00059	10.12374	2.26345	6.46681	9.61692	7.42159	7.12520	38.47917	32.22064	8.42050	-1.325	1088.88581
7.36771	1.00000	6.75304	7.85501	61.60454	48.04243	6.33024	4.52065	25.69965	7.86473	9.83575	10.70187	2.65295	50.71229	48.51765	10.00527	4.52529	1145.45716
4.92525	0.00000	7.07264	10.01508	37.98765	68.64331	8.96846	7.60002	27.26142	6.92991	8.12645	7.83758	1.38062	40.66482	57.67418	6.84133	122.22833	1143.19501
5.96810	0.00000	8.06402	6.01019	53.96239	56.63118	10.00210	7.84038	17.55084	6.86806	8.48373	5.17269	1.79250	-32.05251	50.20063	6.63085	115.88782	1140.28508
7.06374	0.00000	7.41854	7.53418	56.87849	55.11835	5.85827	8.15393	18.05440		9.49918	5.60207	2.98780	6.15038	66.55164	7.12086	6.83042	1075.24903
7.16510	1.00000	4.06314	7.31271	59.51018	60.21812	7.02489	3.60274	9.96292	6.29889	12.17842	7.70600	2.79160	13.65805	34.27008	7.47153	102.56365	1159.32636
7.49615	1.00000	5.59526	9.33543	62.21383	70.96875	7.47690	6.53272	2.47564	8.30881	8.35504	7.10695	5.15999	58.63667	28.95830	8.48758	59.80222	1081.30829
6.63108	1.00000	5.59208	7.70376	60.81899	50.40888	9.50124	8.52036	15.70414	6.71157	8.00225	10.06093	2.83825	26.2649	37.65594	8.20538	81.54855	1167.36358
5.89844	0.00000	5.55420	9.06666	40.32616	46.07705	5.78724	6.50033	11.07420	7.12493	9.85707	8.81719	2.38104	11.15583	45.34099	7.01343	42.7125	1181.75774
8.39539	0.00000	8.09066	10.76795	52.34532	28.30035	10.44856	6.47556	13.23230	6.97102	7.29646	7.10897	6.91494	7.6	38.14446	6.51781	4.18333	1163.22638
6.86558	1.00000	4.48643	8.37770	70.45841	41.53077	5.49236	6.83227	-8.47092	6.31225	10.36606	7.08186	3.93267	43.96222	46.26439	6.77112	43.63417	1189.24968
7.60087	0.00000	6.88703	7.11021	56.08577	46.96377	8.48770	8.91399	13.41902	7.08762	8.98601	6.71984	3.76123	8.48714	62.48191	6.82027	-13.2356	1098.70590
7.94770	0.00000	7.43564	9.21325	39.08079	53.87598	8.47990	7.56288	33.93118	6.86709	8.76675	5.86441	4.98067	40.72371	59.29795	6.25727	-73.95097	1155.69873
6.37010	0.00000	5.25759	7.82546	55.00850	21.41933	9.12364	10.10937	10.67875	8.13932	9.85578	10.51093	3.45108	52.21099	45.37594	7.22568	7.02238	1189.04899
7.17064	1.00000	5.03840	7.34610	81.30687	57.27918	8.94596	9.19782	3.24399	8.90828	8.93461	8.06554	3.49567	40.93333	39.93625	5.62699	73	1118.51821
7.14757	1.00000	5.87165	10.31318	49.80469	56.90733	4.76574	11.06029	26.31698	8.09588	5.96967	8.25907	2.73028	-7.0981	39.74060	8.01173	109.3243	1073.54868
6.76431	0.00000	8.01121	4.63867	28.40554	45.87599	9.06585	10.29039	11.08750	7.37285	9.57881	6.94487	3.21052	-21.205	56.01531	6.33406	-41.88778	1090.10756
8.92594	0.00000	7.17898	6.50612	64.59243	57.73248	9.56008	9.47426	23.34356	9.28600	6.54237	6.03207	12.04294	29.21399	34.14989	5.97724	78.95693	1067.51528
6.27452	1.00000	5.09018	9.10215	41.44044	33.89078	6.15815	5.59859	15.06891	6.63135	9.30283	8.68580	2.64139	44.31771	41.23295	7.79244	9.32241	1143.79039
7.67684	0.00000	7.83739	5.58854	58.28776	64.75202	10.10439	7.68274	27.36103	7.54264	8.07261	4.86794	5.33315	50.23019	42.23848	7.79753	8.77155	1182.94441
7.40851	1.00000	4.19914	8.71532	74.20468	58.54106	7.47756	5.17524	7.95601	8.10157	9.58431	7.57062	3.52269	40.37528	56.86094	7.27079	28.88222	1194.71716
7.42399	1.00000	10.06755	8.45876	44.11817	45.38794	7.32110	6.00359	21.64971	6.68052	8.80684	11.30478	3.71462	41.29444	64.85186	8.24276	69.67639	1121.47744
7.64572	1.00000	7.11999	7.35754	10.04372	74.25265	7.41104	4.68320	25.43195	6.61042	9.82907	10.46378	4.31720	3.11988	54.44356	7.95813	35.59642	1090.22539
6.36616	0.00000	10.48991	8.45191	54.54942	58.48609	9.82604	8.02260	20.64585	8.05719	8.93012	5.88998	2.53578	55.8736	42.09408	8.25266	85.4265	1057.92487
5.89516	0.00000	9.89323	5.70211	49.54862	39.40751	9.94613	8.74887	-5.50048	8.84087	8.41796	8.54528	3.29614	53.83333	73.83429	8.19050	-2.98333	1097.17785
9.40631	1.00000	6.95023	8.49965	44.68146	64.31370	6.57897	6.57006	24.57280	9.03388	8.51333	7.81699	15.90344	-22.53722	39.90504	6.94535	-42.98194	1179.62891
7.50763	0.00000	4.95320	6.99630	46.38422	63.05195	8.75646	7.83487	13.13035	7.27882	7.35174	5.59577	4.68049	49.28669	63.26742	6.56963	1.00288	1142.65319
6.45677	1.00000	4.88136	7.87872	57.97574	47.98854	9.08976	8.75921	4.73403	7.03391	8.71417	9.00445	1.94991	51.19139	70.10052	7.13176	6.51352	1186.40199
8.58721	0.00000	9.95208	2.37675	38.36520	55.81730	10.84167	13.10350	10.61570	7.70757	9.81566	7.67368	8.57986	37.35813	39.27870	8.22732	-6.03731	1074.41666
7.77941	1.00000	4.74112	6.71624	63.99483	71.53855	8.96472	11.00553	11.79460	8.52098	10.20259	12.40967	3.95748	38.68712	44.09179	8.00588	-4.10734	1190.83150
7.28051	1.00000	8.78470	9.08316	64.12317	60.00126	5.21631	5.34558	14.56431	7.51760	7.09798	10.53000	3.54916	42.30865	49.04453	8.16484	-83.48216	1119.83736
7.63685	0.00000	6.99648	4.76994	43.62272	62.17703	6.19583	6.49150	34.65960	8.58851	7.96822	4.56469	4.35533	-28.24	34.54139	7.05806	-48.67028	1191.76341
9.07412	0.00000	6.51092	5.92692	49.69481	70.27705	7.92305	7.84556	26.31877	8.49935	7.25968	5.55302	13.33475	51.04962	68.08590	7.87678	12.1369	1167.40182
8.52728	1.00000	5.20487	8.59970	37.64012	62.95138	5.52425	5.46999	7.09814	7.27778	9.74716	8.69658	7.57061	15.5439	68.17242	6.66642	73.7553	1182.54759
7.31481	1.00000	6.03671	8.61408	56.26176	54.34711	5.46792	6.69963	8.60121	7.79154	9.14199	10.13728	3.53967	47.98372	37.10978	11.34390	10.18527	1158.22733
9.12972	1.00000	7.04825	9.55154	55.28388	30.39090	7.93147	8.44731	13.83849	6.85478	8.46662	9.14707	14.22497	33.50921	43.00944	8.19770	-111.89903	1170.73285
7.44660	0.00000	10.08765	3.80823	41.48118	60.18216	8.37255	8.97249	1.81875	6.60581	8.61184	6.77613	3.65438	-7.0981	62.80935	8.35063	109.3243	1122.09986
5.53874	1.00000	5.89613	8.90064	42.49329	60.49483	7.20152	9.25777	16.67448	7.67325	9.58931	7.68399	1.44573	7.50251	54.03994	8.33911	5.06258	1195.30635
8.02912	1.00000	5.64435	8.06356	64.46819	31.72849	6.30950	5.47474	14.78277	8.99447	8.98464	8.99301	5.76074	35.85	67.56379	8.37241	117.7	1107.12751
6.09882	0.00000	8.75177	5.46080	38.75022	81.37308	8.94300	9.38086	10.53602	7.58542	9.84944	7.66737	1.48331	55.25	22.52712	7.01816	24.75	1188.31366
8.29137	0.00000	6.64894	7.38052	46.01306	61.30492	7.82754	7.76891	21.86213	5.76748	8.89067	7.83417	6.95407	35.21222	54.12992	8.92965	2.31889	1199.60162
5.57663	1.00000	4.79157	8.53363	61.90743	33.59392	8.53507	9.97395	24.92927	7.94929	11.06768	6.27554	0.58578	23.49668	33.91912	7.95876	86.68363	1063.66672
8.58521	1.00000	4.36476	7.12234	61.25350	58.69761	8.67725	9.35895	6.63835	6.00628	9.23786	8.48770	7.96905	9.535		8.57837	-13.68778	1149.29813
8.44771	0.00000	9.89151	5.49387	76.43991	59.61906	7.49258	7.08587	-3.48978	6.57164	8.49752	4.94444	6.72056	45.53929	52.58790	7.34055	-122.38731	1059.41560
5.99968	0.00000	7.14767	6.42588	50.17983	55.06870	5.19621	7.90684	11.93560	8.66748	8.26662	6.00791	1.80425	50.9803	47.02702	6.30450	11.32903	1177.85786
7.83173	0.00000	5.39125	5.65906	70.73475	69.88818	8.57341	10.52200	12.10307	8.18406	2.79250	8.68358	4.94431	53.81667	39.77545	7.91486	-3.05	1115.81658
7.00191	0.00000	4.17831	6.21074	56.65582	65.14092	9.16977	8.57775	18.12447	5.83093	4.84802	5.94958	2.16311	34.56861	82.33576	6.44940	105.89333	1120.12505
6.56673	1.00000	7.35462	9.12085	44.82119	33.75710	10.30628	6.95515	19.68859	8.30255	6.50547	8.89990	2.36842	38.40917	35.11679	7.45314	112.73333	1154.34861
7.75532	0.00000	7.67072	5.37884	44.23902	30.18186	8.83402	8.55018	23.71438	7.76013	6.69668	5.40877	3.75416	53.77166	48.49421	6.59685	38.12408	1083.12191
7.80809	0.00000	4.90875	7.60367	56.68514	48.83961	9.38365	8.77551	-6.46001	5.54557	6.96826	4.70894	3.83260	23.04419	28.26052	7.42000	-82.00919	1176.80123
6.68079	0.00000	6.77048	7.16410	55.79565	42.23661	6.05144	5.30581	2.51787	6.83457	8.24791	5.73563	3.52287	51.24197	44.29846	6.98394	4.82313	1155.43840
8.15710	0.00000	10.29924	6.80931	76.24081	50.26042	10.60491	11.71035	24.76896	8.02883	7.95522	1.97012	7.06020	40.65538	34.87496	7.25686	-74.38987	1150.40941
5.83529	1.00000	6.31792	8.08639	68.95635	65.85943	10.99964	7.65836	14.26488	7.61400	7.30904	11.04189	1.85818	25.49043	14.53561	8.01099	85.94001	1107.80839
8.22057	1.00000	5.69861	8.97669	54.13585	46.21010	9.20777	9.18551	19.12717	8.68928	9.67549	7.07482	6.74033	33.76446	32.36997	7.43706	-117.79394	1109.86461
7.05492	1.00000	6.27492	9.26947	64.82174	63.96066	6.59860	8.81042	5.59253	6.42290	8.38863	8.85100	3.16597	37.56667	51.44705	7.36605	140.11667	1091.42029
8.15290	0.00000	8.85352	7.37400	55.16591	68.93795	9.42515	8.77132	-2.93489	9.03870	9.12221	5.64717	5.75830	35.20889	87.78826	8.18167	111.73861	1119.72059
7.31012	1.00000	8.31911	7.99387	35.13534	45.91589		3.61163	9.16577	7.04263	9.19479	10.15693	3.74262	24.41288	66.56386	6.59084	76.56719	1062.29595
8.64259	0.00000	6.57051	7.44564	39.75469	27.94500	5.52753	6.55406	25.60908	6.90318	10.92993	11.74012	9.04917	48.25	47.04947	6.88319	16.4	1199.45414
5.54891	1.00000	6.32285	8.66569	49.02576	59.75531	8.39611	9.72640	12.93047	7.90810	9.79353	9.59173	2.53833	51.65	65.14415	7.70356	-0.2	1078.43653
8.98389		7.35527	7.78233	34.37293	51.00445	7.71285	8.91304	16.84585	8.38172	8.85106	6.47000	13.02724	37.60876	30.78909	8.17729	-77.37331	1180.69414
8.44525	1.00000	8.28999	11.09008	60.16581	49.06876	8.37527	8.35965	19.92432	7.36414	8.43612	9.48474	6.45240	53.38333	21.84568	8.06076	-0.76667	1072.66017
8.24072	1.00000	4.71793	8.22515	27.90951	51.58365	6.02096	6.06599	25.35032	7.59133	9.66828	8.26076	6.13123	53.37596	56.38557	8.59876	51.3452	1050.89715
6.98991	0.00000	7.33665	5.84968	61.75315	48.05176	8.16552	9.29941	24.69670	7.05417	6.03008	6.25640	2.21736	52.59319	36.09400	7.32393	13.32127	1110.42331
6.21384	0.00000	8.71651	5.53812	64.91388	56.08636	9.18469	8.76010	21.35177	8.19577	7.23389	7.00865	1.73396	11.85	40.36708	8.15793	38.01667	1144.28922
9.12849	0.00000	8.79594	7.22988	49.89237	43.94047	10.87992	11.32146	23.92457	7.40474	8.83556	6.29869	13.30823	17.54907	69.47336	7.29660	82.85749	1103.10964
9.17051	0.00000	5.95077	7.07539	68.55537	41.23979	8.22700	8.12590	12.21896	7.38193	7.56405	6.66758	14.35824	52.57583	59.64475	7.29435	6.61944	1131.62697
6.88663	1.00000	2.60942	8.21279	70.67624	38.48897	5.09278	5.29228	7.12067	8.19319	11.07219	6.88520	2.45068	46.32313	71.40553	6.85877	-0.45877	1060.44079
7.76066	1.00000	4.90795	9.51806	53.13527	50.76246	4.52202	6.78755	10.90061	7.33092	7.03176	5.66787	5.01991	28.71271	52.04217	8.87121	77.656	1102.80969
7.93965	1.00000	7.11992	9.11941	74.33125	51.43706	9.60110	8.88009	0.40697	7.24315	8.33079	11.40108	4.78419	45.49428	69.21077	7.52618	-122.86705	1146.27351
9.22781	1.00000	7.32730	8.26860	57.16737	55.85221	5.93914	5.35785	17.68752	8.61026	8.73444	10.10025	14.58544	12.04161	47.69725	8.32474	75.35927	1097.46084
7.42724	1.00000	5.28219	8.23547	65.11209	58.12356	9.33736	8.09648	19.55058	8.67159	8.28667	8.22364	4.32827	27.09978	51.04391	6.69625	-82.45426	1073.42150
8.13925	0.00000	7.12240	7.85120	51.41351	75.23843	9.98135	10.35049	14.64122	8.16847	6.98923	7.70268	6.12628	33.54428	48.28517	7.40719	-84.23381	1196.13156
8.91318	1.00000	6.97899	9.34868	52.09061	60.82180	6.72887	8.41687	-4.33452	5.45409	8.76831	8.81828	10.60932	41.94175	62.92903	7.66970	123.50266	1101.00979
7.75940	1.00000	8.65515	8.62815	41.11026	55.86400	7.01118	5.84315	8.21817	8.33327	8.24896	11.36819	5.61952	53.30972	19.94013	7.58537	83.62389	1150.73785
7.57199	1.00000	4.23407	7.82675	34.30236	61.33964	8.06153	9.11684	17.18687	8.02263	9.52339	6.48576	4.30601	51.35084	42.37268	7.05361	-1.99421	1137.30212
7.71843	0.00000	4.47054	9.25726	53.23297	38.99449	3.81988	7.83566	22.19678	7.84310	8.87353	8.53626	4.23538	40.49748	71.66374	5.99754	44.7662	1182.58977
6.91630	0.00000	9.23862	6.42916	42.77015	51.65852	10.57533	10.96106	24.42787	7.01230	9.04662	6.71116	1.77366	51.19139	63.72998	6.98281	6.51352	1183.25376
7.07940	1.00000		8.17917	48.45573	52.51961	9.82895	8.29820	2.67017	7.61077	8.78818	7.44973	2.81517	43.2907	58.39465	7.53991	5.4384	1077.60061
7.40343	1.00000	5.29693	8.14686	58.07779	57.99818	5.84002	4.76894	20.68743	6.73204	9.01113	7.34634	4.64681	43.41949	52.95681	8.45340	77.0202	1161.94353
6.60559	1.00000	3.02705	7.64577	48.99178	51.75975	6.82248	8.87057	-1.10567	8.79455	9.48747	5.54805	2.74361	-5.85746	31.69943	7.67295	144.23058	1051.31443
6.76210	0.00000	7.34666	5.83456	47.75845	63.45162	6.95948	7.10578	18.60239	8.09939	8.66009	7.39353	2.60968	52.41667	58.18603	9.19944	0.75	1127.99227
9.03302	0.00000	7.68494	6.49094	47.78405	58.61726	8.14053	7.89497	23.29362	7.88214	8.55898	6.55841	12.24294	57.47908	79.21544	7.28706	-4.22398	1092.34721
6.95006	1.00000	6.87208	9.58788	27.53389	64.34344	7.17638	11.54466	10.78856	8.29754	11.90264	9.70410	4.17887	35.88264	41.85177	7.61587	-80.08199	1141.62953
7.03561	1.00000	8.47669	8.28428	26.18630	48.02416	8.18667	5.46022	27.63154	6.78873	7.96196	11.16840	3.24292	35.48199	50.42040	8.30095	137.02166	1058.71207
7.74490	1.00000	5.89557	8.29254	34.10287	46.34403	4.70389	6.20435	-3.58151	6.67344	8.95625	10.00249	4.59708	43.1122	43.37558	7.24775	12.38878	1067.28494
7.42870	0.00000	7.54404	5.05847	51.43454	44.53813	6.96838	10.44643	26.56276	8.31437	3.77858	9.38514	3.87731	35.74788	69.38086	7.16901	-95.36969	1173.06958
7.38850	1.00000	7.75323	8.39679	43.24127	54.77796	6.99776	5.93196	16.15671	8.25841	8.14779	9.89444	3.38272	21.01858	49.09779	7.19202	-101.2591	1114.57713
6.22537	0.00000	8.56790	5.23596	68.65278	59.17285	9.86254	11.53498	28.12377	8.49036	8.94634	5.66599	2.20733	45.35	53.49455	7.84551	126.28333	1117.00262
9.17330	1.00000	4.92203	10.20827	66.64530	35.66504		9.12066	11.43849	7.02106	8.12404	6.35736	14.78436	42.8334	47.71967	6.26388	-80.38297	1056.10023
8.40425	1.00000	6.85866	9.90794		59.48494	7.47766	7.91878	9.08761	6.84666	8.35739	7.60968	8.54219	35.21222	67.31993	8.02209	2.31889	1197.44391
8.21827	1.00000	9.35515	11.19157	34.63013	37.24371	9.20961	8.03598	23.52170	8.52587	7.71588	11.29178	7.21729	4.96667	32.29994	7.68323	10.7	1168.91386
8.39567	1.00000	9.65701	11.22661	66.56360	54.27573	10.48710	6.27696	3.58239	7.13449	6.47944	9.45629	7.42907	51.42708	58.13479	6.33653	-0.91979	1181.63769
6.70095	1.00000	6.82538	9.14665	58.76017	57.88254	9.32682	8.02462	21.78443	9.00871	7.84579	8.62632	3.10778	48.21644	69.05159	7.69886	9.02596	1156.62513
6.24005	1.00000	3.79704	9.64349	30.41575	24.52814	2.59629	11.03966	26.78729	5.92719	9.14023	7.13331	2.01746	-37.9	67.57501	7.94452	145.18333	1125.20610
9.22896	0.00000	9.29999	4.30411	53.20936	34.32942	8.85937	9.67942	14.40995	7.45627	8.55657	5.51254	13.95998	33.03699	72.77948	7.18031	-117.29198	1140.80143
8.60841	1.00000	7.84936	9.08488	21.52647	56.39219	6.70013	6.90097	18.52176	5.22280	7.01727	8.99844	9.34239	48.06919	34.37807	7.62953	11.37703	1161.02737
7.18490	1.00000	6.28602	9.04461	60.83807	59.60522	4.36665	7.79571	31.04871	8.23556	8.61509	8.01572	3.01251	49.88307	47.22398	5.60050	-119.48568	1125.01874
6.94012	0.00000	10.01211	6.99517	53.28266	42.93284	9.51223	8.95282	6.01527	7.96929	9.52998	4.64335	3.79009	35.89972	66.64451	6.27417	14.51472	1178.56275
7.31711	1.00000	6.33945	7.67959	49.60959	51.59602	5.95390	6.94831	13.58269	10.13296	9.68718	9.13553	2.51980	50.7236	47.47032	6.65998	-3.52751	1105.96996
7.87904	0.00000	8.78241	5.69169	49.61028	38.07456	10.29787	11.37071	27.47947	8.16629	9.93272	7.73202	3.83371	18.03496	49.20864	7.55840	-66.8499	1085.07660
8.39631	1.00000	5.44061	8.57848	61.78531	39.64072	6.89883	10.40191	25.17907	6.14721	10.70088	7.98988	7.68314	9.82564	57.19515	7.71089	78.25795	1139.30980
7.15849	1.00000	3.52273	8.75952	46.44590	52.05336	4.94073	6.92105	12.07929	7.45535	10.40358	8.19424	4.15223	44.35056	52.70146	9.09030	142.45778	1136.83260
8.57173	1.00000	5.72892	8.93530	64.16900	53.76118	11.18756	6.72961	12.04733	6.67104	7.92580	5.22743	8.22715	55.67938	46.36410	7.78643	12.53463	1155.92922
8.55559	1.00000	5.49452	7.76479	70.35473	44.00964	7.27268	5.09021	30.00059	7.33355	11.04066	9.20044	9.74677	43.86682	55.49017	6.63077	-79.2663	1131.70601
6.98516	0.00000	6.50305	5.16561	44.50676	47.20144	8.85323	8.33611	16.24482	7.15253	5.90302	5.29170	2.64988	53.30972	39.62276	7.24507	83.62389	1168.78902
8.33638	1.00000	3.90658	7.08816	40.39082	60.23193	8.20424	9.64096	41.58890	6.90619	9.88493	7.69897	7.19693	-8.66667	41.97102	7.60756	-35.71667	1163.37774
6.47710	1.00000	4.88115	9.55644	74.75996	30.07838	6.56319	9.34928	24.48159	7.18918	9.62557	7.05637	3.38816	33.35283	60.48469	8.18948	-111.78903	1169.52544
7.99227	1.00000	5.04495	10.48061	60.28664	47.81706	5.84836	8.09633	31.69796	6.71653	6.55025	6.23320	6.61010	36.19278	33.13254	9.37625	117.65694	1185.02382
8.33955	0.00000	2.54868	8.04435	40.44532	27.12139	9.70568	6.67367	13.88242	7.62543	8.26141	3.60743	6.70376	57.14369	42.33641	6.50429	-2.09814	1051.65527
6.48248	1.00000	8.29914	9.39541	31.44989	74.69443	5.22469	6.75064	23.79150	9.53104	7.40033	10.67588	2.77322	12.37169	50.51844	8.66833	123.62494	1055.07550
7.39924	1.00000	5.42300	9.85354	59.04373	64.18743	6.15852	8.18060	17.28986	7.11429	8.85094	5.50712	3.99252	36.19278	63.12786	6.64308	117.65694	1053.21227
