NOx	latitude	CFCs	CH4	PRES	C2H3NO5	H2CO	warning	SO2	Pb	TEMP	PM2.5	PM10	O3	NH3	longitude	PAHs	CO
8.39065	-8.28333	77.19774	13.71047	1124.04293	0.24272	42.94680	1.00000	6.41993		11.81606	7.69139	9.51128	8.32140	9.30880	-35.03333	10.74477	9.14259
7.98109	8.43333	70.80397	12.58741	1118.85913	5.78366	50.42550	1.00000	11.19496	62.93626	11.39161	10.12429	12.72880	8.77666	7.69980	99.96667	9.17220	10.54325
9.81530	32.54044	78.19415	9.98576	1068.11715	0.33570	57.81989	0.00000	9.48989	58.09460	8.24882	13.42417	9.78266	8.61456	9.71223	-82.90375	9.34941	10.43917
13.03934	14.67751	66.11898	9.41815	1183.19886	0.01805	58.64680	1.00000	9.49842	46.47091	0.98140	9.03896	5.99049	6.55899	11.36017	-60.94228	11.80001	9.37893
9.23884	38.38479	54.99349	9.50339	1151.24503	0.12614	40.17996	0.00000	8.11509	30.91844	26.92263	12.04326	8.68306	7.56687	8.81046	-0.76773	9.60033	11.08546
8.99936	58.04254	89.30299	13.24576	1141.69880	0.05721	73.31436	1.00000	6.36201	76.01023	-8.46656	6.55283	7.44559	7.61948	10.19350	65.27258	9.21325	10.37467
13.49733	49.03685	66.40855	8.31462	1100.29108	0.06775	37.18355	1.00000	10.40704	44.85768	21.21693	8.10477	8.02371	9.86678	9.18058	8.70745	11.13933	9.99705
5.40673	40.63316	58.62906	5.18687	1165.53312	0.13783	70.85435	0.00000	8.28320	66.26963	26.20984	10.54409	8.95377	9.34284	9.62860	-74.13653	8.67536	9.28793
8.88156	-5.85746	69.07752	10.60186	1148.50185	0.59643	46.93773	1.00000	10.63905	58.94459	17.18620	12.38242	10.40951	11.39136	7.64295	144.23058	10.56982	10.23384
8.88690	-22.92306	73.39976	8.14836	1166.94458	0.05022	54.68787	0.00000	10.70165	61.38835	16.58698	10.64538	7.20202	7.59831	9.35672	-53.13722	9.24011	7.73247
7.14714	41.29444	58.40277	11.98644	1180.01211	0.29235	40.62010	1.00000	10.78048	64.54349	16.46280	11.21656	9.70012	10.83785	8.76170	69.67639	10.17474	8.47842
11.20751	34.75856	63.87555	8.72930	1079.91461	0.03347	52.91618	0.00000	11.85301	34.49469	4.02320	10.29431	4.75733	9.13555	8.07576	136.13108	10.17954	9.83976
8.86099	39.00622	49.93045	10.84617	1058.66777	0.49115	44.61774	1.00000	9.99004	60.51776	11.65831	12.00376	10.20672	10.57356	10.82412	-77.4286	9.25281	12.43102
10.47805	53.59782	75.15815	12.71534	1091.50760	0.19144	40.99975	1.00000	7.89370	41.63587	26.90620	7.88958	9.14853	6.07161	10.02778	34.33825	9.68436	9.38072
6.97972	39.33427	65.03637	11.16141	1075.35942	1.32242	62.46469	1.00000	11.22880	57.13992	23.08177	11.81736	11.23521	11.42464	10.11974	-76.43941	9.81064	10.33367
8.12222	31.20176	72.91212	7.54381	1106.04335	0.33276	26.51001	0.00000	10.24839	52.26951	24.11252	15.00214	9.74775		9.95076	29.91582	10.46301	9.05174
8.93544	41.80753	70.25594	12.43642	1183.92645	0.34700	37.42983	1.00000	7.22629	54.85704	17.27340	9.89277	9.84201	10.10899	10.81085	-87.65644	10.68621	9.80817
8.99848	46.75451	52.46506	12.60747	1101.66279	0.06362	45.47712	1.00000	6.71615	23.70723	29.80136	10.52821	7.47007	7.36911	9.93320	33.34864	9.77371	6.61355
9.05910	37.74615	67.97333	13.99819	1145.70093	0.06187	62.41506	1.00000	6.27229	58.83792	23.53242	5.79360	7.60918	6.54724	11.34113	-25.66689	8.50673	8.88240
8.49494	53.53395	57.78288	10.86730	1054.82164	0.67854	45.49673	1.00000	10.96342	46.98987	22.81467	11.45979	10.55331	11.17241	10.47081	33.72798	10.32481	9.07789
11.14906	59.33333	69.80147	9.34752	1077.58939	0.02133	53.80308	1.00000	8.19177	57.57426	-0.12195	6.94421	6.51743	9.18807	8.81523	18.28333	9.60294	9.51720
8.34583	-8.66667	77.41769	8.27703	1199.23255	0.08145	35.66299	0.00000	7.42613	44.55921	12.48320	10.89869	8.22264	6.09047	11.51101	-35.71667	9.41227	8.44305
6.47136	-10.95817	72.18681	12.66502	1148.02238	0.65607	16.13920	1.00000	12.41372	39.17317	3.72105	8.03030	10.50158	10.09378	10.26341	-38.79084	9.43616	10.32286
6.91596	-5.41667	63.94704	6.51309	1175.40478	1.09065	49.67054	0.00000	9.85770	70.58181	19.24848	4.52061	11.05423	13.22721	9.86791	38.01667	9.13586	11.30487
12.25796	43.83125	78.41861	9.82180	1127.52326	0.03442	64.29487	1.00000	9.09842	41.93878	6.35714	8.35126	6.98541	7.89494	8.72965	5.03586	7.44889	10.71027
7.04683	19.32889	60.22476	8.95861	1179.21368	0.32779	45.59629	0.00000	10.97233	50.52537	6.48973	6.42237	9.77715		9.54250	-99.32556	11.60386	9.70244
9.89402	55.54028	73.68275	8.86927	1140.18163	0.07443	52.37196	0.00000	8.69287	48.57405	41.44740	12.52020	7.93511	8.07876	11.06905	89.20083	9.29600	9.14643
6.77515	32.05971	66.76589	6.58944	1143.50551	0.12408	57.43999	0.00000	8.24180	68.33103	13.11888	10.65199	8.77043	8.39920	8.59252	34.8732	8.61217	9.12368
12.29903	23.73333	64.55968	8.33156	1080.06838	0.04299	67.31024	1.00000	8.93637	59.81554	-6.53917	7.57178	5.31062	10.13706	10.57122	114.68333	9.26754	9.98852
7.05749	-19.65	53.02572	11.56125	1094.18985	0.59054	50.12484	1.00000	11.50363	67.11555	2.52879	11.93505	10.39767	12.24893	9.50590	47.31667	10.46392	11.57361
6.70898	51.95838	77.93694	8.59364	1131.04467	0.84425	41.28640	0.00000	9.41693	54.32414	-8.38560	13.05173	10.78185	7.98562	9.07799	4.47124	9.23006	9.40708
9.34051	22.98212	72.57600	9.05211	1104.46626	0.09313	55.68233	0.00000	8.70985	49.77702	11.82565	11.72699	8.24451	7.44114	9.43787	-80.58556	7.99019	9.46812
8.35495	33.92866	60.08172	11.97495	1102.26414	0.10300	45.21429	1.00000	6.29334	51.27538	23.32582	6.46771	8.36919	9.89552	9.23354	-6.90656	10.09067	8.69456
11.19182	41.91886	74.59787	11.97040	1061.87472	2.45329	40.26182	1.00000	9.21186	67.38371	-11.77214	9.20294	11.87250	7.90524	9.94812	8.73812	8.51807	8.76361
10.94394	13.70167	73.59264	10.59228	1110.59925	0.15380	29.80510	0.00000	6.50355	41.74125	12.93266	12.49666	8.97306	9.80062	9.95313	-89.10944	9.96271	11.06876
6.77696	17.34769	61.67429	14.29132	1108.39669	0.05836	26.87364	1.00000	4.95184	41.86633	42.25086	9.94660	7.63222	7.92495	9.82214	78.55757	9.73710	10.66475
7.79354	41.54566	62.17939	7.29400	1090.85579	0.06065	43.88342	0.00000	8.68198	61.15865	34.29836	11.63694	8.06453	9.12637	10.20483	-71.29144	10.43003	9.55341
7.07157	46.75451	66.90532	6.50436	1134.26968	0.06432	39.81248	0.00000	9.29955	43.09434	31.31429	9.79318	7.76742	7.88924	9.30268	33.34864	10.26078	11.89961
8.43878	6.03333	76.64145	12.02854	1179.76064	6.22005	43.10048	1.00000	11.84028	36.65604	7.26926	9.81470	12.80342	9.61419	10.57436	37.55	8.54740	8.55949
8.53967	37.1759	65.76902	9.89299	1126.23595	0.22390	38.84315	0.00000	10.43280	63.25811	25.68268	11.96847	9.36983	10.33909	10.62205	128.9889	9.95855	8.85296
8.54897	47.56494	75.61381	10.15163	1105.54812	1.10221	46.64590	1.00000	10.72162	29.52061	24.85668	11.85680	11.05941	11.49673	9.54700	31.33078	10.17759	9.90431
10.64201	-37.88333	73.14487	10.85682	1147.20409	0.09122	36.35084	1.00000	8.12843	57.38106	27.60475	9.09359	7.97015	9.00091	10.09749	145.06667	8.92245	10.93083
10.59058	8.43333	77.60206	13.09496	1155.81805	3.44269	55.02101	1.00000	8.69933	38.09867	16.44780	8.84528	12.20510	7.56288	9.25032	99.96667	9.92194	9.45197
11.40895	-10.91111	82.74510	10.14797	1152.01848	0.04382	34.48358	1.00000	8.30388	44.26762	20.53364	6.43734	6.79483	8.85164	9.63639	-37.07167	9.24051	8.86508
8.69075	14.66	58.36359	10.90851	1111.09527	0.87648	35.43305	1.00000	11.51116	23.82394	16.38042	9.69951	10.82281	10.94306	10.36542	120.56528	9.08850	10.76146
8.85968	51.78771	75.31421	12.67671	1053.41164	0.03787	58.81501	1.00000	6.50983	50.11550	12.71858	10.89118	6.84900	7.71096	9.02722	56.36091	8.96909	10.31365
8.14773	68.79833	64.46758	8.01357	1163.41761	0.21944	49.57615	0.00000	10.95936	47.63433	0.28853	6.61474	9.37559	11.28227	10.19951	16.54165	8.82153	10.62732
8.92924	12.1277	71.41710	10.36417	1137.94680	0.47562	65.92383	1.00000	10.47218	42.01534	11.61505	12.02453	10.19463	11.55043	9.82705	78.15794	8.93160	8.32985
12.34533	26.68451	61.04880	10.56510	1088.85136	0.11152	53.15188	1.00000	9.48392	63.98840	24.29574	9.80916	8.55364	6.61819	10.23355	-80.66756	10.69959	8.30180
8.55517	48.07667	64.81272	10.32553	1183.47018	0.60192	56.70927	1.00000	10.53567	39.63558	17.23376	10.33900	10.43784	10.89601	8.50673	8.64409	9.05790	9.34611
12.59731	51.24197	67.75054	7.03198	1190.98937	0.09622	31.28694	1.00000	9.96860	46.72726	-1.74857	7.39242	8.35401	11.57233	10.39356	4.82313	9.68934	10.26631
8.33663	54.84444	65.42241	11.24752	1107.91390	0.55630	43.11304	1.00000	10.72647	45.72402	9.15327	10.61034	10.36695	10.41611	8.62274	38.16694	10.20255	10.37801
10.19301	45.69558	63.65576	10.62567	1151.15360	0.07855	71.72112	1.00000	7.83271	63.61595	18.82160	8.52900	8.13957	9.14786	10.26242	4.7934	9.70035	9.28503
	44.73941	77.59471	10.36504	1158.18807	0.10324	46.67246	1.00000	7.37002	40.84722	-1.25271	5.89513	8.54138	11.52075	9.07808	-93.12577	9.41387	10.74548
8.62004	41.1053	71.37851	8.18848	1065.29169	0.06464	38.05841	0.00000	10.88711	40.47452		7.88111	7.81012	10.90916	9.85567	-7.32097	12.30104	7.59923
9.67275	2.41669	65.18049	9.52839	1152.84558	0.83270	47.87879	1.00000	10.39919	48.22077	13.76424	12.38607	10.74752	11.74760	8.70481	30.98551	8.52420	8.65017
8.44350	50.80019	63.47225	11.82043	1125.18574	5.15658	37.38922	1.00000	12.04873	50.13754	13.05333	9.10647	12.61315	9.90953	10.75252	7.20769	9.29393	9.05795
10.79069	33.78333	57.92015	10.83989	1111.37880	0.16023	46.25240	1.00000	8.36343	33.27169	17.99827	8.13727	8.97561	8.28151	9.88087	114.51667	9.19624	10.21064
6.40556	6.8485	65.55797	11.15966	1137.68019	0.36089	42.96595	1.00000	11.67569	56.14721	13.75001	10.80141	9.90906	12.31815	9.08965	3.64633	7.46602	8.87103
9.28067	24.81757	67.05347	9.90212	1059.30266	0.04633	51.60234	0.00000	12.15216	44.50494	12.77904	11.57573	7.13220	8.33704	9.36322	84.63445	9.04316	9.65393
12.33283	43.50891	65.08085	8.67121	1160.18796	0.12511	61.73526	1.00000	9.51819	48.84813	6.65710	5.85812	8.62670	10.40981	8.95333	16.43915	8.58864	9.63003
9.38477	35.82756	66.17737	8.27733	1056.35922	0.07229	28.74567	0.00000	6.19997	62.14061	11.26223	10.65736	7.61246	8.93273	9.11254	137.95378	9.39591	10.27470
6.95155	34.61667	66.19591	7.50947	1094.97317	0.55867	59.29325	0.00000	10.17456	53.12670	37.90906	7.25831	10.34425	11.64828	10.46815	135.6	8.63737	9.29558
10.63069	42.22718	69.64093	9.83388	1191.66181	1.42626	36.01932	1.00000	9.95233	53.86188	15.04882	11.82581	11.31929	10.75184	10.39795	14.39024	8.32080	10.81061
8.11225	27.55898	77.48931	11.20346	1159.31164	0.79937	52.84180	1.00000	10.36946	61.87052	17.03832	11.21819	10.73492	10.12886	10.99729	68.21204	10.59648	10.41787
8.80817	50.76306	70.77123	8.30489	1164.74888	0.05266	54.94065	0.00000	9.05870	39.97088	14.43747	10.63038	7.52847	8.82893	10.87329	-1.29772	9.48185	10.68575
9.82960	38.96667	73.90214	10.77240	1129.85183	2.19746	61.40682	1.00000	9.11974	56.27457	30.08340		11.75326	8.75985	9.93067	-0.18333	11.39892	9.91912
8.61109	60.2052	77.38880	9.09973	1184.27593	0.14126	44.87666	0.00000	9.53974	49.89861	9.16500	11.67035	8.76281	7.43545	10.41663	24.6522	7.56372	9.33933
6.69524	38.58894	69.24039	8.01290	1113.87197	0.11438	18.17646	0.00000	9.39372	27.07031	17.90124	9.59279	8.54542	9.65197	8.81768	-89.99038	9.16057	10.65911
9.23211	43.41949	91.20937	10.48524	1178.12431	8.52516	35.09298	1.00000	10.16114	92.16878	7.42235	11.68083	13.11954	9.75567	8.53877	77.0202	11.42500	11.68045
7.06178	12.1277	73.54216	7.07488	1155.94708	0.15528		0.00000	7.40525	47.72161	11.53980	9.10496	8.96916	10.33392	10.35867	78.15794	11.31871	9.39447
7.76609	10.98778	80.68023	11.48391	1166.03898	1.32273	32.03584	1.00000	11.01546	40.84545	26.19284	11.87977	11.25320	10.84292	10.77407	-74.95472	7.98199	9.02653
9.26232	51.21667	73.04267	12.92602	1108.19245	0.21742	56.96071	1.00000	7.25387	52.19290	10.27112		9.36293	7.54729	9.12260	6.26667	8.78581	9.12724
8.14067	45.0408	77.44977	12.14611	1135.00878	12.22035	55.91874	1.00000	11.55210	56.61404	12.62033	10.81738	13.48033	9.77458	9.90533	-93.263	8.84493	9.41730
10.45916	25.87972	72.15986	12.64665	1095.57902	0.15154	68.88043	1.00000	8.15892	46.66261	11.61987	12.39833	8.89677	6.14329	10.09453	-97.50417	10.72295	10.40704
7.37824	36.46917	74.79492	15.48758	1052.52930	0.21168	60.22712	1.00000	5.47411	36.31405	11.96102	8.44468	9.27108	7.09076	7.88106	10.78222	9.59137	10.17634
6.71873	8.35122	83.89358	5.33197	1198.38969	0.06157	25.47770	0.00000	7.48502	33.40823	26.04254	10.33060	7.71880	8.50443	9.00191	-62.64102	8.50047	7.54433
10.82951	12.74409	69.92030	11.01474	1106.35076	0.05093	50.92695	1.00000	8.12859	63.04274	16.03165	10.15436	7.26839	7.50503	11.50303	-8.07257	9.56278	10.67235
9.31525	45.44694	67.31661	10.17635	1093.87000	5.72906	70.30910	1.00000	10.65392	53.30052	15.83079	13.11529	12.72137	11.27467	9.69345	8.62118	9.87285	8.66574
8.36472	12.25282	68.32636	9.01309	1165.34025	0.11981	63.20167	0.00000	7.00051	56.90597		10.10779	8.64702	7.31280	8.27624	79.41727	10.69959	9.47052
11.75366	12.1277	73.77851	10.47182	1073.76864	0.28575	82.67900	1.00000	9.05029	41.38097	24.66380	5.25270	9.71776	8.54409	8.83157	78.15794	10.50871	9.82714
9.20112	39.43534	73.24411	10.00650	1152.68406	3.64929	50.68491	1.00000	10.60158	46.08303	13.05243	12.53952	12.26639	11.08870	9.44902	-84.20299	11.00062	8.33381
10.05827	9.3337	73.43961	11.60156	1110.14349	0.08690	37.26797	1.00000	7.64439	49.46020	24.70378	8.52392	8.19601	9.17788	9.22789	122.8637	10.26046	9.52614
9.17670	38.54491	73.64108	9.62151	1184.21280	0.30317	61.74759	1.00000	9.35939	62.45253	23.08156	12.41552	9.66197	11.16121	11.57418	-121.74052	9.48084	9.42450
10.51637	55.64776	60.02323	11.46391	1155.00647	2.21205	45.19119	1.00000	8.56123	13.32491	0.90210	6.32580	11.75670	8.15820	9.62010	38.02486	9.52537	11.54306
8.28932	40.65995	67.71064	11.14652	1059.85674	2.78141	34.68869	1.00000	10.21190	68.08044	23.94185	13.17824	11.99167	10.67005	10.28462	-111.99633	9.06219	9.61745
13.44145	36.02506	67.31003	8.07051	1154.87791	0.01186	37.64091	1.00000	9.52058	31.68795	-2.13480	8.97595	3.91663	7.89497	10.20601	-86.77917	9.10045	11.12263
6.59499	13.44581	67.62184	4.64013	1123.00405	0.13396	28.98726	0.00000	6.12709	59.99540	22.06099	11.44553	8.61831	7.95201	9.69364	101.18445	11.65493	9.84088
9.59446	-28.24	76.74909	10.64158	1140.58326	2.10099	52.62271	1.00000	10.21944	52.47306	24.49543	11.56164	11.70946	9.96943	8.79211	-48.67028	10.23336	10.15732
9.98815	15.5439	64.10551	10.99923	1106.87147	0.03552		0.00000	13.11109	59.60037	10.26834	8.62105	6.44179	6.11298	12.16217	73.7553	9.30991	9.58786
9.37156	40.24537	60.84371	12.49028	1099.18697	0.51143	65.02541	1.00000	7.54605	58.71621	27.61210	9.58548	10.23832	8.33204	9.85288	-75.64963	10.85706	10.77366
8.77194	55.1904	76.82401	13.46103	1076.06056	0.02555	60.33194	1.00000	6.15499	65.36837	0.17005	9.41033	6.57985	6.22209	10.29004	30.2049	9.52042	10.10080
13.58393	25.75728	77.50856	8.16286	1066.17107	0.14361	56.29512	1.00000	10.70203	44.10033	10.50569	9.01848	8.82858	9.06646	8.48313	75.37991	7.89475	8.27077
7.66336	33.41012	68.93137	6.63820	1126.51937	0.03625	52.66707	0.00000	6.74180	54.21901	23.71996	9.44241	7.22038	7.44405	7.70538	-91.06177	8.59157	9.96278
5.70771	32.44874	70.46589	5.15673	1173.35669	0.04425	42.37637	0.00000	6.85464	45.47202	31.27204	8.71238	7.45510	8.22747	11.39685	-99.73314	10.14919	9.74344
10.19305	38.96667	81.64251	9.92659	1089.93485	0.23332	40.34769	0.00000	10.07774	63.75209	9.98497	12.82631	9.29022	10.72504	9.60745	-0.18333	9.78692	8.79678
10.61875	6.25947	72.30472	9.60031	1078.73616	0.03008	47.97386	0.00000	12.25097	44.36991	16.74832	8.75248	5.33338	8.37439	10.02342	102.05461	9.12046	9.02438
7.48500	38.10558	88.18037	8.72340	1053.79629	0.17090	62.77152	0.00000	10.90931	34.28011	19.46660	7.58033	9.02630	10.37058	8.62483	-1.86343	10.74881	10.64964
9.34638	-5.41667	63.76564	8.51451	1056.71753	0.03923	51.25568	0.00000	5.79425	63.77802	8.00965	9.05542	6.63316	6.84259	8.19144	38.01667	10.91733	9.34523
8.72817	29.65163	76.18631	10.76334	1192.35587	0.90736	31.65100	1.00000	11.62113	53.32369	15.15659	9.81093	10.86661	11.32327	10.66286	-82.32483	10.90071	10.03882
7.70496	40.34912	70.07786	7.62732	1085.30751	0.06822	72.45090	0.00000	8.47406	54.12035	1.18709	10.17382	7.66798	7.68832	8.20526	-111.90466	11.10089	7.45065
11.50301	26.32293	73.92934	9.88607	1054.68021	0.02822	65.62076	1.00000	8.39606	66.47725	12.40329	7.70164	6.42379	8.33108	10.63083	91.00632	10.41028	10.53583
6.77049	36.33011	73.90490	10.98022	1198.04080	0.75328	31.97022	1.00000	11.63473	34.13702	16.47838	9.75688	10.64618	11.46046	10.23513	138.89585	10.48098	9.37884
9.85628	-37.88333	61.23298	9.46357	1127.88571	1.54251	49.36838	1.00000	9.98878	52.49218	10.36352	12.95863	11.40084	11.45407	10.78111	145.06667	9.70860	7.24562
13.76566	34.56861	52.87316	6.90649	1139.43330	0.03829	46.39876	1.00000	10.46949	60.40056		8.27723	6.71645	9.43447	10.00843	105.89333	10.09763	9.21003
11.19661	34.75856	79.89797	10.53547	1132.09645	0.10159	57.69488	1.00000	8.63565	65.83799	25.15474	9.19488	8.33417	8.76242	9.93537	136.13108	9.60166	9.23355
10.73544	33.44872	70.83078	11.60960	1133.54861	0.05011	51.93867	1.00000	7.25764	61.29484	15.66263	7.41676	4.75329	7.43253	9.06128	-86.78777	10.78778	9.23136
7.11116	9.3337	61.97897	9.47753	1143.08906	0.33355	49.46270	0.00000	11.53743	21.61515	10.29633	6.87682	9.83036	11.35692	9.98738	122.8637	10.06724	12.60492
8.58056	26.91756	79.17342	9.20973	1176.80198	0.13654	28.37439	0.00000	8.94719	27.23699	23.18488	11.11673	8.72042	6.79619	9.39994	-82.07842	9.97166	9.14812
13.25266	29.53885	82.74596	8.55066	1110.44839	0.07935	66.17577	1.00000	10.03883	52.87664	15.27987	6.26057	7.87146	9.81855	8.20864	-95.44744	11.13241	7.52456
6.09096	39.08367	68.73375	7.68423	1058.24584	0.49394	60.37686	0.00000	11.73933	35.88021	18.40291	12.30231	10.25434	9.58846	10.71856	-84.50855	8.55263	10.07015
7.65339	38.96372	72.55909	8.40654	1163.72932	0.13794	50.01039	0.00000	10.61874	31.01989	15.19457	7.44736	8.76638	10.81049	8.13887	-76.99081	10.27590	10.43351
12.16483	54.52156	70.78031	9.84214	1180.29938	0.08262	44.36624	1.00000	9.13821	25.99514	-6.79632	5.41611	8.36650	8.75818	9.78669	9.5586	10.38342	8.27104
10.47562	50.09019	56.00515	6.84994	1146.73712	0.03281	37.56705	0.00000	10.76392	55.78015	2.41112	9.23205	6.25560	11.62961	10.82411	8.4493	11.70677	9.69406
13.10192	19.64745	68.60609	7.92246	1182.47132	0.02163	40.39792	1.00000	9.54781	34.07350	16.32726	9.36366	4.82473	9.07200	10.41824	-102.04897	8.92856	8.93089
10.00264	48.46458	72.87532	10.59336	1086.35234	7.16427	48.40917	1.00000	12.33042	55.30372	21.95808	8.49672	12.94287	10.40918	11.36054	9.22796	8.82300	10.38503
7.05204	39.43534	74.78885	12.71518	1097.38409	1.60402	51.63998	1.00000	12.70565	42.30411	35.82751	7.21277	11.43526	9.78158	10.27975	-84.20299	9.85379	9.54974
7.25569	52.68333	66.55549	8.58606	1140.88114	0.10946	63.12397	0.00000	10.45345	43.31049	24.32119	7.60596	8.59671	11.19730	8.43665	0.93333	10.81815	8.83735
10.43533	41.91738	68.04311	10.26999	1087.14702	0.04617	59.70855	0.00000	13.21655	50.32802	25.46080	9.77346	6.71521	7.21444	9.17622	3.1631	9.49299	10.26047
7.88189	52.4581	62.51292	8.00867	1096.55541	0.13581	47.68361	0.00000	8.14454	77.36552	19.45298	10.50050	8.97839	8.97059	10.69630	13.28702	9.78884	8.39074
10.32383	33.43443	71.77042	13.40711	1168.93930	0.41508	27.31924	1.00000	7.94206	42.04743	32.63320	8.77947	10.02726	5.40884	10.25843	-5.22126	9.17601	7.63116
10.94288	34.56861	75.29362	11.24876	1173.38511	0.07592	58.12283	1.00000	8.22326	42.51686	3.66499	9.19096	7.93045	6.31738	8.80176	105.89333	8.92232	9.60050
10.85273	41.63976	74.73109	10.40505	1091.97938	0.11363		0.00000	9.10099	39.00934	18.41120	13.05507	8.32283	9.04150	10.31219	2.35739	8.64932	9.80340
11.67191	-0.35817	54.74623	10.70147	1141.63677	0.09305	42.26430	1.00000	8.88471	19.21471	14.98596	8.50689	8.28876	8.24231	10.77095	42.54536	9.87632	10.05270
8.14010	20.28527	70.12137	9.80290	1077.02841	0.09396	28.44486	0.00000	7.97597	31.59686	4.02927	9.87184	8.21832	9.45625	9.14706	-103.42897	8.00486	11.24654
6.59712	43.48961	71.97563	11.72632	1057.48663	0.29935	53.25049	1.00000	11.93974	57.24872	-2.27423	10.56281	9.69704	11.97978	10.22662	-8.2194	9.06465	10.66494
7.94009	-12.91667	71.44434	8.61476	1099.58827	0.07435	67.09569	0.00000	9.63835	45.33101	7.70813	10.57893	7.95807	8.91113	10.87154	-39.25	10.72969	9.67802
9.56567	12.1277	53.97530	9.83589	1102.25438	0.04630	68.79643	0.00000	12.45007	26.31874	7.04471	8.50077	7.08801	9.37560	8.82955	78.15794	11.54592	9.12225
11.72463	34.14251	70.98540	10.15612	1156.00007	0.03744	49.90682	0.00000	8.46210	66.08241	28.78202	6.90341	6.37915	8.41118	9.58163	-118.25508	8.80009	9.09940
8.18579	54.58048	68.27745	10.67398	1159.32172	4.84773	47.00127	1.00000	12.63703	56.86761	18.94368	9.25931	12.55544	11.39430	9.81739	16.86194	8.68268	10.38506
6.73978	6.84019	71.83902	8.29842	1066.63486	0.81635	64.84753	1.00000	10.64968	70.10800	15.97624	6.93823	10.72873	11.52039	10.83024	79.87116	9.47992	10.04735
8.20687	27.55898	79.09415	6.40809	1147.97482	0.15560	57.64401	0.00000	9.78061	38.61913	-3.97836	6.76508	8.87421	13.14485	8.69635	68.21204		9.41868
9.99474	21.34222	81.90834	10.67929	1098.69302	0.16026	46.69966	0.00000	9.62977	60.35104	16.30582	13.10183	9.03267	12.24591	10.47557	71.30633	10.58585	9.59429
8.88640	40.72816	52.23089	8.64988	1194.93687	0.06148	21.20176	0.00000	6.65448	70.46664	8.74186	11.78936	7.84815	6.21089	11.03903	-74.07764	10.42284	9.24622
11.22801	43.61058	60.30533	9.67440	1108.85204	0.06428	47.50026	1.00000	8.26203	64.74595	4.91753	5.21245	7.22502	9.95308	9.82768	1.33467	8.62790	8.78802
5.82868	38.70734	66.25287	5.17190	1159.17830	0.10767	47.97642	0.00000	6.13141	59.63514	10.71667	9.69470	8.61862	10.76462	10.58626	-77.02303	9.96454	9.71352
9.94059	32.61603	62.80500	13.26307	1086.20100	0.85909	59.30926	1.00000	7.76544	35.65544	9.41831	6.72183	10.79060	7.71195	11.83927	44.02488	8.67614	10.35019
9.18911	44.99012	67.79512	9.41804	1072.57491	0.05971	78.43373	0.00000	6.64830	56.49670	10.87054	7.70255	7.28246	10.21737	9.88961	-123.02621	9.23980	10.34121
6.82761	40.87329	67.98400	7.02524	1102.03498	0.12153	47.68770	0.00000	6.79504	58.57687	9.33819	9.53163	8.63428	8.56806	10.35545	14.43865	8.44350	11.67594
6.87989	34.25807	70.72461	9.61260	1075.95151	0.75070	68.36001	0.00000	11.73366	82.87692	10.00506	7.87173	10.67400	9.34350	10.10201	-88.70464	10.00854	11.32561
7.72246	14.93333	68.31264	12.67996	1122.69277	27.07686	36.90439	1.00000	12.65896	47.72763	17.24675	7.93916	14.27665	8.78848	8.03759	-91.11667	8.16098	10.53272
8.35143	25.13915	56.42078	7.07567	1167.13237	0.17760	50.55522	0.00000	10.54069	44.10638	-6.59088	7.79864	9.09055	12.38785	10.50833	73.06784	10.93732	9.62247
6.05508	47.90771	62.32789	3.39197	1053.94100	0.02151	42.14802	0.00000	5.74845	59.07449	13.21157	7.62633	6.44774	7.38553	11.32578	106.88324	9.61282	9.65393
8.76952	-10.91722	66.30985	8.68544	1097.95355	0.06403	56.75951	0.00000	7.27386	58.61144	4.54982	10.54146	7.86863	8.48575	8.50612	-37.65	8.92850	9.02097
6.42460	32.61603	79.72498	7.29985	1093.91125	0.46609	59.99219	0.00000	9.44347	50.82000	13.34688	4.86455	10.14787	12.14802	10.40350	44.02488	10.13562	9.59115
6.44515	47.05	78.97323	12.80177	1098.77408	0.48238	67.70447	1.00000	11.04765	66.37682	30.99872	10.37855	10.23207	9.94923	9.84250	15.46667	9.71473	9.82795
8.52627	14.66	66.03734	8.36860	1096.16580	0.10075	52.31778	0.00000	7.89752	70.67200	10.33724	10.71313	8.44989	8.72178	9.65053	120.56528	10.13676	9.38742
8.95512	15.48131	79.93031	8.20928	1086.73219	0.26442	43.62615	0.00000	5.69302	73.14716	16.03240	11.99881	9.59628	7.75610	9.10771	-86.57415	9.07926	8.46497
6.12095	9.58126	66.78247	11.61882	1186.91836	0.66434	39.78215	1.00000	12.18059	43.86046	7.29103	10.52313	10.53530	12.02307	9.59858	8.2926	9.04789	9.30075
9.35696	52.21099	68.75570	10.60607	1131.11214	4.27679	58.31989	1.00000	10.55332	53.08593	11.03014	12.03876	12.43044	10.59663	10.25033	7.02238	11.36917	8.18284
8.67281	55.75556	67.61526	9.85600	1139.12745	0.06446	60.09709	0.00000	12.05078	56.58050	5.76062	9.35183	7.53534	9.84962	9.59764	60.70278	10.16091	7.96055
9.84124	29.21399	68.41293	10.19559	1111.91930	0.08534	61.31840	0.00000	9.58907	67.14255	13.16677	12.57006	8.39159	8.74487	10.27748	78.95693	10.03084	9.32573
