CH4	C2H3NO5	PAHs	PM10	latitude	PM2.5	PRES	Pb	TEMP	NH3	SO2	CO	NOx	O3	longitude	CFCs	H2CO	warning
8.55822	0.53443	7.61554	10.12406	61.78491	10.00519	1078.48853	55.80719	17.07343	3.87135	7.89310	8.53527	10.48163	8.87437	34.34691	59.45986	68.84521	1.00000
8.07225	0.05957	6.32387	6.42099	16.0567	5.96651	1167.69409	38.56739	11.48763	9.08540	8.04907	6.81634	7.34543	11.49245	103.65309	58.77305	31.12364	0.00000
8.53884	1.24442	7.86537	11.00760	27.55898	7.53786	1072.64276	50.02008	16.98200	7.50827	8.72450	8.48557	7.29988	7.65967	68.21204	49.25222	41.20307	0.00000
5.27073	0.93615	9.21278	10.70171	-5.41667	8.99661	1156.16802	43.13011	10.31644	9.71828	8.53666	8.07748	8.59955	6.22179	38.01667	54.82827	38.93082	1.00000
8.93845	0.15083	10.46490	8.57189	35.74788	7.97443	1146.85792	41.95570	27.76594	5.64614	7.37519	8.64107	5.80019	6.17758	-95.36969	36.53421	43.02090	0.00000
8.21422	0.17807	7.75722	8.96596	-8.28333	8.33296	1177.04521	65.32934	8.62608	5.76515	7.82184	9.06783	6.97974	6.56557	-35.03333	58.19999	45.68833	1.00000
9.23082	0.46224	9.49562	9.98418	-8.05389	7.80570	1109.56426	52.18086	27.64147	5.15838	8.27956	7.81558	6.78001	6.94868	-34.88111	93.62824	73.36864	0.00000
8.13675	0.03035	6.87169	5.98682	49.97704	8.11926	1130.57840	33.68548	0.76305	6.16787	7.56564	7.36779	6.28937	8.97814	9.15214	39.13061	28.29672	1.00000
8.04793	0.12600	8.64850	8.47295	51.64316	8.43475	1121.31434	58.43842	8.38851	3.87643	8.93843	9.93493	11.25963	5.95891	-0.36053	59.96087	51.99940	1.00000
5.40088	0.05144	8.71631	6.85036	33.3213	6.80094	1151.45530	50.70123	22.36491	8.82638	7.98348	7.93254	8.33006	10.94802	130.94098	66.91477	33.74557	0.00000
8.07125	0.03406	7.58267	5.84663	25.80565	7.35587	1121.68207	48.52043	-0.87280	6.40979	10.37314	8.70687	4.13719	7.99687	68.49143	57.96135	80.96385	1.00000
8.50639	0.11614	8.27909	8.50917	-7.0981	8.34431	1078.75954	48.21415	18.96294	9.16345	7.49004	6.26468	5.91491	9.88848	109.3243	42.51806	38.91111	1.00000
10.21567	1.00968	7.41097	10.79897	33.78333	10.00043	1156.00460	78.21618	6.33962	7.77774	7.95515	7.34986	6.47151	9.44110	114.51667	54.64845	44.51863	1.00000
6.89024	0.51707	6.53480	10.08720	41.77583	9.70526	1056.56871	42.13352		10.15652	8.93624	6.30040	9.63255	5.65143	140.73667	80.59596	68.62414	1.00000
10.97443	0.25492	10.03865	9.21944	54.48147	6.67248	1108.45338	39.24370	7.83019	8.05894	7.08285	9.01656	8.43701	9.60664	53.47103	60.12473	47.93455	0.00000
10.99670	0.33103	8.27272	9.63537	34.4833	9.74592	1110.97425	50.11443	9.92746	8.82131	8.41948	9.61470	7.09241	10.18510	136.84186	51.24684	52.47011	1.00000
8.93950	0.09208	7.68044	7.89219	22.98212	9.29822	1195.38056	32.79799	2.60599	5.85841	8.60022	7.43974	5.89862	8.94475	-80.58556	48.35393	53.15222	1.00000
5.84577	0.30521	8.65108	9.52271	55.1904	9.64930	1059.52496	31.93265	2.32772	8.56655	7.92317	8.22662	9.29063	7.97597	30.2049	70.10099	65.21778	1.00000
8.48283	0.14933	6.61018	8.60705	42.50729	8.68355	1157.62768	44.29400	16.29859	8.97382	7.39654	8.66186	7.87375	9.08199	1.53414	53.85881	43.14428	0.00000
6.93721	0.70370	8.60560	10.41157	55.75556	10.04750	1181.42197	57.92081	22.03326	10.47856	8.56318	6.72660	9.05008	4.91060	60.70278	83.94942	26.18161	1.00000
5.80619	3.01518	7.34615	11.91400	40.37528	8.67086	1123.24575	51.00888	16.70143	9.60713	8.96259	8.23144	9.83703	4.23124	28.88222	55.67242	52.36302	1.00000
9.12598	0.11426	9.61289	8.24500	46.23899	8.75974	1125.07144	27.99739	19.23614	4.14229	9.51906	8.52361	7.64421	6.49889	-63.13414	58.04623	68.17382	1.00000
5.99716	1.62216	8.00943	11.28266	39.22493	8.15680	1078.70636	26.56301	3.31601	11.77207	8.23396	6.13435	9.78341	4.65099	42.85693	55.93090	61.86655	1.00000
10.53188	19.69111	7.13834	13.78911	-24.19436	12.46225	1163.63312	31.45621	9.61318	8.55690	8.11493	8.72474	6.71979	15.83643	29.00974	29.35774	77.49969	1.00000
6.52482	0.68706	7.73248	10.37293	34.75856	10.39763	1106.01795	27.64255	-8.89965	9.68640	7.48102	6.72148	8.69229	6.10581	136.13108	53.25034	60.78877	1.00000
6.91362	0.24704	9.39782	9.30248	54.8421	10.34569	1052.32862	60.08228	12.98908	6.68842	7.26376	8.71874	9.14336	8.79346	46.5813	42.66530	44.83017	1.00000
6.87582	1.18123	8.36937	10.95207	54.8421	9.97633	1172.95347	42.00043	31.04288	8.21862	8.45046	7.32620	10.13255	5.91778	46.5813	79.75220	42.95029	1.00000
11.57169	1.60032	10.25598	11.26077	-3.74912	8.39233	1067.12233	63.25885	7.72247	7.44760	7.50310	6.87048	10.88431	9.60378	-73.25383	40.96089	73.76235	0.00000
5.57372	2.82089	6.45866	11.82650	26.32293	11.32013	1064.13403	40.45679	11.91416		7.27363	8.33647	8.10744	4.82953	91.00632	41.99951	53.10776	1.00000
8.00779	0.19952	7.54956	9.00504	6.25947	9.35854	1169.03392	48.05684	14.14240	9.99280	7.99309	7.56388	7.78598	7.87750	102.05461	41.30046	55.52216	0.00000
8.44192	0.10770	9.01862	8.03793	-6.25	8.97663	1129.59207	50.74044	-1.69094	10.94501	8.02876	6.77468	9.42621	6.69647	38.66667	56.99920	56.24937	0.00000
9.27446	0.13836	8.62318	8.43797	48.15659	5.86854	1142.76341	45.76171	15.41271	8.37568	10.94881	7.44500	6.02319	8.00142	28.28489	30.33105	40.93959	0.00000
6.38616	0.21219	9.04683	9.04814	27.34089	5.21646	1089.68426	22.62343	6.96878	8.75914	9.07493	7.21774	9.28996	6.00837	117.4831	54.39219	44.88771	1.00000
9.44511	3.00692	7.88542	11.90220	57.14369	8.76022	1154.40466	56.28893	21.48550	5.75162	9.37530	8.80343	8.79590	7.55476	-2.09814	47.62024	40.71320	0.00000
7.33863	0.28416	8.41170	9.38112	32.50611	8.75016	1142.51925	42.95847	13.22572	9.60834	10.21441	7.79500	11.29574	6.03764	120.14278	33.98444	54.21904	0.00000
9.89504	0.07854	8.62591	7.61431	51.78967	9.31706	1169.33647	56.17592	18.72351	8.11023	8.10946	8.10758	11.80328	7.79001	1.15597	38.54684	42.92162	1.00000
7.05990	0.13754	7.23294	8.44651	51.24197	6.35525	1079.63910	39.78793	16.58067	7.85348	8.04167	8.50876	10.86451	8.12778	4.82313	86.53721	41.49741	1.00000
8.65474	0.09619	8.33054	8.16597	-7.01833	11.38226	1166.11423	68.44061	13.94452	10.98124	7.64327	8.48403	9.57795	8.06964	107.60389	78.47587	34.81407	1.00000
8.19654	0.03317	9.32750	5.86631	30.35028	6.89737	1154.73387	54.42322	8.51417	8.42898	6.43351	8.29969	6.69068	12.45493	112.19028	80.46009	87.12872	0.00000
9.05122	0.06267	9.23776	7.51188	50.75767	9.23735	1053.98020	60.77360	1.67478	5.11088	8.33989	7.62426	7.58676	10.40939	-1.5443	50.40960	41.48996	1.00000
6.54505	0.20543	6.39177	9.07899	0.46005	10.17901	1077.09199	36.41875	12.57016	8.32708	8.52878	9.11029	8.41773	7.72702	34.11169	20.21058	42.22634	1.00000
9.97883	0.58499	7.28657	10.21327	-4.5833	8.93132	1071.41465	49.74096	22.79902	5.44569	7.53752	7.55496	8.26703	6.90225	15.16554	37.89596	51.83732	0.00000
9.12562	0.09624	6.34292	8.11104	8.43333	9.01714	1089.29177	52.03189	16.36318	6.01019	8.46529	8.59435	7.24540	8.47452	99.96667	88.11648	61.93610	1.00000
11.03313	0.07662	7.59012	7.76148	33.50921	9.49308	1197.56412	51.80394	20.07041	7.13779	7.99050	8.93004	6.79632	8.65595	-111.89903	47.91313	58.16911	1.00000
5.90357	0.67924	8.23638	10.38387	32.17629	7.48830	1168.14678	58.73394	9.19286	8.77775	7.84939	9.67154	8.99121	5.29414	75.06583	68.44476	36.54104	1.00000
8.66807	0.05611	7.93305	7.15871	-5.41667	7.86178	1197.49546	65.71815	19.72968	5.41565	8.84327	7.45437	6.95341	7.47316	38.01667	55.39382	68.46830	1.00000
9.71772	1.28263	8.74331	11.01338	32.87533	7.02683	1182.10505	62.04887	17.99012	4.28503	8.54610	8.14566	7.50336	7.83662	71.57118	62.83180	31.85363	0.00000
8.63092	3.21050	7.08997	11.96836	33.76446	8.79876	1170.70329	50.14258	23.21711	6.64676	8.80541	9.71158	8.27115	6.91227	-117.79394	54.68297	45.78261	0.00000
8.11345	0.11422	6.49719	8.36864	20.88098	8.54594	1063.95987	53.49937	21.34881	6.10528	9.17296	6.93871	5.56027	9.58678	75.11937	46.52047	55.89256	1.00000
9.38251	0.75459	6.29496	10.48670	14.62072	9.10801	1136.22443	56.15421	43.96353	5.72834	6.90231	6.45772	7.95079	7.97305	74.83554	49.37606	39.61020	0.00000
5.39266	0.04855	8.64278	6.55949	-21.44236	4.89244	1171.08379	58.59029	28.76541	8.58750	9.38435	8.15407	10.69490	10.39490	27.46153	44.03278	54.08681	1.00000
9.32182	0.82308	8.16480	10.57203	55.8736	8.40379	1096.47223	68.97932	3.51491	6.97916	9.14967	8.51886	7.95062	7.43617	85.4265	41.81085	42.75281	0.00000
10.05919	0.75737	6.64404	10.49043	37.31065	8.39321	1056.26203	35.91595	32.20747	6.15601	10.74848	5.92376	8.38089	7.94494	13.57661	61.14006	51.13746	0.00000
9.98497	0.36228	8.71162	9.72638	65.93381	7.31686	1124.71382	53.71800	20.65374	8.20301	7.88661	7.54240	8.05798	8.57029	111.4834	39.70727	37.37647	0.00000
9.80478	0.18904	9.57536	8.94961	-24.19436	8.06998	1197.18267	53.24587	-1.20066	6.63056	8.06048	8.15609	7.05742	8.23982	29.00974	47.64200	38.91730	0.00000
7.79459	0.02276	7.58180	6.59340	41.14676	7.59193	1121.02478	57.63522	7.88247	11.07374	8.50147	7.19463	10.93768	7.14041	-73.49484	54.72316	60.48552	1.00000
8.96264	0.95342	7.51861	10.73958	20.88098	10.18751	1073.16736	42.74077	19.61015	4.56678	10.23746	7.79170	7.62618	7.60060	75.11937	33.14576	76.28098	0.00000
6.87828	0.46205	6.57114	9.94827	15.72892	9.82551	1087.57183	52.14924	29.04195	8.52444	9.39965	7.53185	9.31805	6.38208	120.57224	38.41045	60.68094	1.00000
8.37461	0.49656	8.65481	10.03417	35.82756	8.33259	1150.25272	35.99786	1.91013	10.37446	9.31643	8.06578	11.34020	5.13806	137.95378	43.31728	52.20712	1.00000
5.70721	0.27457	9.53901	9.47096	36.61033	9.51497	1081.85870	52.05112	-5.48578	10.32999	7.09399	8.10808	8.94962	8.46908	-88.31476	24.65415	38.63772	1.00000
8.99395	0.02666	8.30313	6.69940	43.11667	2.98443	1176.26741	51.83774	18.91291	7.95158	7.47165	5.60639	3.64369	2.93578	1.6	43.65981	39.57886	0.00000
9.43505	0.40796	8.51823	9.81605	55.54028	9.58118	1192.74651	42.31584	12.80730	5.94410	7.21181	8.84445	9.70701	9.03022	89.20083	53.83675	55.49015	1.00000
4.64048	0.79246	9.27747	10.52612	58.04254	8.14731	1180.80283	63.23938	15.59323	8.59704	8.63289	6.95005	8.45810	7.08860	65.27258	77.59622	61.19426	1.00000
5.11215	0.50271	8.37258	10.08396	41.24255	9.76935	1104.82943	63.75382	7.19747	11.08679	7.68310	7.92820	8.02024	6.68864	-82.61573	58.63990	54.94552	1.00000
8.66203	0.92549	7.63786	10.69959	-5.41667	9.16999	1061.03071	17.96660	-4.52684	8.38441	8.01898	7.27273	6.29520	10.23028	38.01667	34.40111	50.08871	1.00000
9.79524	0.97730	8.31531	10.74541	36.27462	8.89747	1128.73713	61.04476	10.43413	6.86715	6.12363	6.77784	8.42523	5.87796	4.85668	82.17802	66.45802	1.00000
6.43506	0.71918	8.84855	10.45317	16.0567	10.67145	1117.97899	46.93406	12.54340	10.86676	9.49566	8.73607	8.42952	5.43112	103.65309	62.27025		1.00000
8.20625	0.06544	8.63427	7.61286	44.85278	7.72927	1187.84919	54.17803	10.85416	9.25059	7.57386	10.00968	5.72975	8.93031	65.50917	29.44931	45.67381	1.00000
9.35742	0.11527	9.02901	8.35726	-21.205	9.34181	1113.19834	56.69272	9.96460	6.42787	8.24205	8.13208	7.52642	9.40695	-41.88778	54.46966	55.77367	1.00000
10.12275	0.92468	7.35267	10.72392	54.60528	10.56730	1155.31977	31.77765	26.36826	6.84420	7.58555	8.50871	6.66802	11.15235	18.34717	59.73919	51.44008	1.00000
6.98574	0.27903	6.13439	9.41249	32.87533	12.13321	1136.42332	46.99710	9.64788	9.04284	9.16511	8.12055	9.11117	8.51888	71.57118	38.43246	51.02946	1.00000
8.15190	5.69467	8.95764	12.54573	40.81	9.16883	1175.90573	38.25979	17.87961	9.81447	7.49038	8.66066	6.81546	9.72610	-73.9625	41.65667	42.34557	1.00000
5.12945	0.04607	8.89655	6.38634	40.58654	5.87063	1103.73030	47.42269	7.90988	8.77648	9.15741	8.42258	10.34221	10.29794	-122.39168	81.11845	25.86025	0.00000
7.65662	0.49379	10.69001	10.04308	35.88264	9.40648	1078.07494	47.14497	18.96178	7.00295	6.99411	9.20748	7.60161	10.84293	-80.08199	72.98710	48.11218	1.00000
6.65085	1.24006	7.87522	10.99829	19.21667	9.58684	1166.02266	54.42256	21.67715	9.82256	7.47464	7.65701	9.09178	5.23090	73.08333	34.92921	62.48145	1.00000
8.04153	0.14840	9.08087	8.65588	4.96667	9.49805	1147.58217	54.13445	12.78660	8.30145	8.85005	9.41166	10.50780	8.06923	10.7	72.69732	46.16820	1.00000
7.69145	0.03566	9.10752	6.15623	35.21222	6.07184	1088.84997	34.18215	12.76322	9.65417	6.28858	7.72063	8.37160	10.59617	2.31889	55.15539	62.26524	0.00000
6.10207	0.51742	8.27494	10.10148	51.04962	11.25481	1097.23141	61.66806	4.80698	7.62026	6.28952	7.93530	8.21483	7.91679	12.1369	43.62565	69.72758	1.00000
4.44031	0.04009	8.80628	7.15129	36.19278	6.54209	1125.24712	37.87419	11.64181	8.70915	7.85315	9.19547	12.03308	8.75716	117.65694	54.06109	77.18898	0.00000
6.37986	0.02102	9.24080	4.72107	51.12794	4.47207	1186.37967	38.01719	18.55573	10.94174	7.91661	6.68532	10.28208	9.83622	4.21372	76.84656	40.98351	0.00000
4.93692	3.49426	9.66813	12.05564	45.0408	9.35516	1178.88419	26.27182	7.36254	13.21285	9.30985	8.89206	8.46002	3.41339	-93.263	49.48824	45.61753	1.00000
9.64834	0.03964	9.54757	6.52372	30.21121	8.63526	1167.06873	42.93920	15.22178	7.36973	7.69599	8.25388	6.38981	9.36526	74.4818	68.00231	27.81282	1.00000
9.50726	0.12693	8.42000	8.46879	50.11861	4.39782	1121.71684	52.53854	33.92303	7.89739	7.35025	8.10419	5.62163	6.61292	-5.53715	55.59000	35.89003	0.00000
9.44597		7.28798	12.01349	-22.45667	9.81565	1103.69590	50.82754	18.60555	12.22827	7.77047	6.48450	3.60518	13.72048	-47.53028	72.52073	45.03264	1.00000
5.54131	0.10490	7.31846	8.23838	41.24255	6.47468	1109.04403	48.96181	10.59400	8.66165	9.83701	6.64753	10.66845	8.74652	-82.61573	50.87969	50.28098	0.00000
7.46940	0.27510	8.53417	9.43628	40.87363	8.21610	1084.77676	44.69369	20.91010	8.63342	8.03728	9.92732	6.31423	8.33319	14.34085	54.64133	56.60774	1.00000
7.04996	0.56640	8.82018	10.22254	41.57439	11.14567	1131.54871	66.09732	11.51366	7.88979	8.85713	7.44823	10.51667	7.51826	24.71204	44.63415	36.66548	1.00000
10.28011	0.24131	7.21857	9.24620	-44.39672	6.61602	1051.68140	44.87532	10.85187	6.02808	7.34465	7.79664	7.33482	6.04518	171.25364	35.23041	43.89310	0.00000
6.96657	0.16596	8.24864	8.81914	-54.8	8.45742	1173.51368	46.50672	22.93881	10.73710	9.12612	6.68766	10.02141	5.35035	-68.3	38.98201	48.15570	1.00000
8.45016	0.19615	6.83569	8.96591	35.85	8.41282	1146.91748	45.37246	17.80632	4.75922	8.61049	7.06491	5.36665	6.61374	117.7	37.30438	78.56720	0.00000
7.30965	0.03804	8.75126	6.29689	53.30972	6.65285	1162.11925	35.52040	21.91518	10.04917	9.69880	9.25208	9.02460	9.60307	83.62389	45.95814	51.50367	0.00000
11.34499	0.07372	8.65956	7.96599	29.21399	10.10041	1188.50445	66.57939	29.10918	6.96062	7.91520	8.77859	6.12259	9.85954	78.95693	54.23342	69.19021	1.00000
9.12667	0.29576	7.65629	9.50163	-8.76194	6.65690	1123.17907	38.20202	45.83017	6.67048	9.48662	9.30116	6.42162	5.69799	-63.90389	43.49404	61.65422	0.00000
6.06553	1.43143	7.56612	11.15714	60.97944	9.35672	1091.34952	58.98804	9.60556	10.65038	8.80384	5.94507	8.92910	4.64726	76.92421	74.13483	66.77622	1.00000
10.35189	0.05978	8.68887	7.10798	32.9156	4.70775	1057.89766	30.84098	-0.31293	8.31922	6.54213	8.85943	5.90767	6.91972	-117.14392	53.54172	69.93590	0.00000
7.65319	0.31324	8.54249	9.58192	36.61033	8.78696	1077.61554	44.28379	9.66716	8.74517	6.21534	7.30467	10.42052	5.46708	-88.31476	54.63760	21.09110	1.00000
9.45926	1.39312	9.02343	11.11709	48.35149	6.01217	1105.58210	40.43089	6.40362	7.18569	7.42549	10.13690	7.75938	8.06014	8.96317	47.76700	41.67856	0.00000
10.49648	0.24879	9.78388	9.31518	9.92787	6.49609	1143.18619	28.12083	15.19088	7.13283	8.86796	10.00132	7.68019	8.31567	-84.13722	72.56886	66.28016	0.00000
7.52745	0.03371	8.10559	4.45473	10.63504	4.47712	1163.66939	41.15397	31.32333	10.29189	7.02956	9.35791	7.83777	11.90735	-85.43772	57.02315	55.98663	0.00000
9.28196		8.25169	9.26085	15.46063	7.58138	1119.30444	44.46308	7.14416	10.86318	7.02832	8.16534	12.37419	4.22890	99.89166	75.53609	45.39108	1.00000
9.98600	0.13541	8.13301	8.54198	55.85	8.67492	1136.53527	39.82048	32.87500	5.89318	8.39999	8.26733	7.11437	7.53735	37.56667	58.34141	55.90082	1.00000
9.03561	0.54523	10.02523	10.15518	14.37395	6.49255	1121.30908	35.63630	20.45839	6.96786	9.63688	8.92202	6.82897	6.01608	100.48528	65.48490	50.11757	0.00000
7.85968	0.08938	7.77786	7.98834	-14.66463	8.40766	1053.70105	68.74584	3.31570	5.74983	8.02337	6.92147	5.52990	8.87988	-52.35558	39.38784	51.40679	1.00000
6.90262	0.10667	5.16591		50.7236	6.52539	1126.05167	39.38667	5.95761	8.87649	8.02053	6.85025	8.28789	9.94061	-3.52751	59.77954	57.38698	0.00000
8.41048	0.09994	7.81974	7.92630	35.25064	11.40020	1057.36379	50.26642	9.53873	8.40910	7.45593	7.61305	10.18907	8.76254	-91.73625	39.77728	55.42042	1.00000
6.72045		7.31309	7.59227	55.75556	10.02388	1124.90685	38.14740	15.51705	8.69041	7.58122	6.98942	9.20088	9.39642	60.70278	42.98579	55.05582	1.00000
6.41033	0.08629	7.39058	7.79805	32.54044	7.11535	1085.70990	54.73474	16.46070	8.31409	5.96785	8.81376	8.50058	10.44816	-82.90375	38.74790	57.84641	0.00000
7.06259	0.18109	8.59375	8.92667	35.48199	11.44252	1181.02052	57.07116	16.42974	8.82054	7.96559	8.51589	8.34853	7.91745	137.02166	49.57337	33.51387	1.00000
6.43854	0.88591	6.62593	10.65576	51.20219	11.52169	1174.38890	60.01917	29.50652	9.17943	8.72634	8.12730	10.05023	6.87163	7.36027	58.33678	50.38078	1.00000
9.93800	0.11718	9.87253	8.20998	7.65649	9.67190	1102.17517	45.11026	8.21042	5.69384	7.22477	7.95927	4.04787	9.85329	4.92235	66.57307	44.82404	1.00000
7.44139	0.05271	10.00171	6.82929	-1.6	7.44878	1139.82775	40.21466	14.62437	8.99922	7.16411	7.93576	10.16308	9.22610	103.61667	79.09061	45.51046	0.00000
5.57968	1.11832	8.48093	10.90157	55.82737	7.62275	1056.69380	47.55461	15.34371	9.18049	8.97286	8.70402	9.08392	5.29843	-4.0573	41.28012	38.64309	1.00000
9.49676	0.07043	8.03675	7.43573	11.50526	10.76318	1177.37165	77.09973	10.58157	9.23727	8.38055	8.68147	10.76655	8.21307	77.23826	56.30832	55.61297	1.00000
11.36219	2.27435	7.71249	11.61808	43.50891	11.58784	1197.01613	56.81410	16.69730	6.65807	10.13885	8.22196	8.91730	12.89262	16.43915	62.45913	23.59728	1.00000
10.80935	0.83204	7.83173	10.57344	23.07492	10.61012	1197.48770	47.36235	17.03184	10.59017	7.49626	8.48034	4.13866	13.45891	88.28637	59.27691	58.38899	1.00000
6.53395	0.03979	9.04490	6.00063	55.38752	6.15177	1159.53068	43.85195	33.47599	10.23416	8.50932	9.70407	8.57673	10.13086	36.73307	48.89137	39.38974	0.00000
9.23117	0.51402	6.66932	10.08062	45.16024	9.51656	1178.22416	34.73123	24.75387	5.75810	6.70798	7.08667	6.52741	8.86805	-93.08883	43.77948	33.75415	1.00000
6.74814	0.43535	8.97032	9.91910	14.37395	11.33333	1114.34829	46.88054	4.45538	7.00342	8.49967	9.46842	9.03665	8.47547	100.48528	61.69951	38.92966	1.00000
7.64817	0.07668	8.69853	8.03865	60.02427	7.03116	1199.75760	37.97239	15.84832	9.23374	8.75413	7.75359	7.48734	9.93947	30.28491	64.91087	54.92493	0.00000
7.83793	0.08333	9.14114	7.62843	47.80527	8.47366	1072.85907	52.70344	24.46040	8.37565	11.10939	7.56234	10.18877	8.57376	-122.24064	61.89917	28.09720	1.00000
7.04049	0.06251	9.04360	7.51823	47.48444	7.72400	1052.32866	43.14898	8.17585	7.24566	9.59516	7.26528	10.06826	9.39338	36.25361	38.30551	42.46804	1.00000
9.02505	0.09995	8.09394	7.97276	43.48961	8.95976	1060.69738	40.39634	-5.47598	7.41846	6.38117	8.29817	5.69547	9.35403	-8.2194	62.11454	37.01247	1.00000
7.09143	0.29060	8.92307	9.45667	20.28527	10.49307	1163.10589	59.27877	11.41720	9.94883	9.62411	8.69379	9.51605	7.10240	-103.42897	41.02446	63.27266	1.00000
4.46214	2.14315	8.19541	11.56745	-11.94306	13.06931	1186.39755	39.75912	-1.33559	9.70695	7.71275	8.10741	7.63603	8.26666	-76.70944	36.25954	57.89192	1.00000
6.22847	0.03216	8.70413	7.31146	61.72744	7.68014	1107.72382	70.38435	16.90998	8.95975	7.30466	8.61183	9.18898	9.67827	17.10558	52.32272	44.91256	0.00000
11.10230	0.40580	7.92822	9.83921	55.54028	9.73158	1085.15446	63.42520	12.03700	9.27250	7.99786	9.03338	6.08062	10.76643	89.20083	41.56266	52.77363	1.00000
8.41310	1.70087	8.81420	11.32485	50.80904	8.22077	1156.80745	71.74581	6.52494	6.50438	10.81980	7.85343	7.42256	6.45022	8.77069	45.03391	53.73932	0.00000
10.62863	0.33936	7.58272	9.67009	-16.25	8.99474	1176.78661	53.00844	12.20873	6.65554	6.80619	10.47760	8.85832	7.22858	-69.08333	66.82162	49.01339	0.00000
8.99614	1.37771	8.71349	11.09546	47.80527	9.47891	1131.58074	33.21086	14.03874	6.40825	7.34927	7.46209	8.67809	8.52021	-122.24064	69.70936	57.63880	1.00000
8.72201	0.10436	7.90924	8.27996	50.75767	8.62115	1067.64553	52.71249	17.49465	7.01301	8.15154	8.17970	6.64728	8.83490	-1.5443	33.81662	36.53490	1.00000
9.83711	0.32833	8.58367	9.54221	52.48173	7.45233	1078.17799	57.59597	7.41883	6.34649	9.52229	9.47826	7.34171	7.77262	-2.12139	51.55224	40.46645	0.00000
6.85297	0.12958	9.38432	8.41503	9.535	8.30698	1105.25245	46.53635	5.90501	7.32662	8.42133	8.73730	9.48279	8.48205	-13.68778	66.93949	58.40371	1.00000
6.36538	0.05200	7.62689	6.41548	58.23583	6.72015	1094.15892	23.58335	15.58920	9.11824	6.54762	6.49486	8.80703	10.56180	92.48278	44.89383	75.99358	0.00000
5.01586	0.61596	8.57134	10.27295	51.78967	6.93712	1139.05279	67.21296	0.74633	9.32413	10.53709	8.26665	9.07642	6.88224	1.15597	53.93495	59.75734	1.00000
10.21566	0.29564	8.12061	9.49808	26.91756	3.84677	1126.43578	60.16356	9.57225	7.79562	6.70367	7.10678	6.90244	5.28007	-82.07842	35.30867	70.54314	0.00000
8.99865	0.08522	8.37879	8.19597	31.78336	8.97284	1155.56529	52.25563	11.22245	8.69111	9.04563	8.80162	6.67036	11.15408	35.23388	49.00307	32.70168	1.00000
11.59337	1.20571	8.43793	10.99068	37.13548	11.38143	1140.41012	52.84701	9.21127	5.27390	9.17757	9.27350	9.97094	9.71122	-3.67029	46.56802	56.63316	1.00000
8.51995	1.46729	8.71086	11.18366	48.73218	9.79512	1050.56133	33.73504	-2.00366		10.46546	8.51068	7.82998	10.94895	11.18709	68.30871	39.34398	1.00000
6.16814	0.02444	7.42476	4.68547	-36.9256	4.72188	1129.65799	45.49370	27.48064	9.75757	8.69383	8.32924	9.67471	11.11789	-73.02841	49.56853	21.67365	0.00000
8.59039	0.03979	7.91306	5.98893	37.60876	6.91917	1140.68039	53.77048	2.78351	9.45848	7.66141	9.28206	7.56422	10.97100	-77.37331	50.64490	56.56829	0.00000
4.92268	0.07988	8.37444	7.49552	55.85	4.70471	1069.80172	46.68260	6.80401	9.39572	8.35885	8.91068	10.57290	9.19921	37.56667	53.70134	50.77189	0.00000
6.27641	0.17767	8.97334	8.82303	55.38752	14.03051	1062.65615	27.85120	17.74270		9.25149	7.74679	8.41000	11.57366	36.73307	30.79117	41.30136	1.00000
9.51000	0.20500	8.99207	9.20893	14.67751	9.46499	1078.06934	48.05468	31.81517	4.48268	8.31180	10.07122	9.62788	7.87367	-60.94228	60.33371	34.91023	1.00000
8.66537	0.06452	8.21713	7.77770	-24.19436	9.52078	1178.20410	57.64359	27.24400	8.86046	8.92314	9.43089	10.87928	7.67008	29.00974	45.56213	26.44828	1.00000
7.46722	0.73519	6.93276	10.44848	2.2139	9.01573	1143.85695	69.11622	19.36821	4.67987	9.52258	7.49732	9.18203	7.52567	102.3278	36.37531	31.24994	1.00000
8.87711	0.79803	9.08755	10.53131	13.70167	9.86776	1130.80549	31.35202	15.00438	5.79690	9.52200	8.74425	8.08086		-89.10944	63.94269	48.10949	1.00000
10.66797	0.08701	6.11874	8.07848	32.44874	7.10906	1182.18979	50.17371	16.16419	8.56827	8.53205	10.92943	7.77446	6.29862	-99.73314	53.32859	41.01193	0.00000
8.38707	0.38326	5.69932	9.75172	26.2649	12.97983	1170.14740	71.69786	9.30683	12.41693	7.66445	7.27357	9.07361	5.19822	81.54855	46.01665	57.66199	1.00000
9.17507	0.07876	7.81954	7.93414	-34.64966	9.73782	1171.07984	51.26640	19.28451	9.64103	8.10075	7.55376	11.46986	7.35860	-58.38341	51.77763	52.86203	1.00000
6.85238	0.40088	6.81132	9.88262	34.15429	9.47444	1176.72997	58.06898	18.36544	10.43810	7.94228	6.77126	9.54032	5.47674	3.50309	71.14364	48.34717	1.00000
10.40753	0.06091	8.37560	7.83916	7.6	9.92716	1161.35167	83.16288	2.61839	8.31030	8.35803	8.70879	3.97201	11.55547	4.18333	46.02917	69.82668	1.00000
5.25351	0.06478	8.63065	7.57989	44.80477	5.98942	1078.10234	34.02028	20.46063	9.58427	8.11306	7.22924	10.75761	8.57345	-0.59543	41.82052	53.64239	0.00000
