latitude	O3	CO	PM10	CH4	PAHs	CFCs	warning	TEMP	PM2.5	longitude	PRES	H2CO	NOx	SO2	C2H3NO5	Pb	NH3
45.44694	8.84332	8.20513	7.55199	7.69211	3.27252	32.24121	0.00000	2.81847	8.89647	8.62118	1071.54597	40.23570	9.16655	2.78234	4.26838	46.13922	5.07302
36.81667	5.82784	7.34673	8.21982	6.85496	6.55115	46.22093	0.00000	19.18901	7.20778	117.81667	1148.68652	45.98231	8.85186	8.93807	6.64198	59.45827	6.63163
25.87498	7.28633	7.15212	7.51205	5.61310	6.24990	26.67651	1.00000	13.57931	5.81819	86.59611	1051.49353	47.90496	8.31116	7.92472	4.91635	43.54391	5.70333
45.44868	7.46421	7.67412	7.87463	8.65642	4.65869	46.90716	0.00000	14.28415	10.57800	-73.81669	1089.33431	52.04931	9.34846	6.61678	5.05929	53.44874	9.31631
34.8825	7.08223	7.99342	6.92408	5.30391	6.94903	40.87860	1.00000	19.41479	7.30304	128.62667	1192.50354	37.32051	7.67127	9.75002	3.41977	56.78219	7.34748
-7.60361	5.59678	8.08966	8.93440	5.82037	6.60282	67.67369	0.00000	10.47594	8.50619	37.00438	1119.82484	55.23882	6.44533	10.33845	10.52362	22.04455	10.16413
32.5007	5.13697	6.74432	7.39867	6.18130	6.50395	28.95976	0.00000	20.77199	8.33030	-94.74049	1188.00631	46.04492	10.01615	10.10388	3.86029	41.53211	7.81073
51.14942	5.80641	8.24759	8.00220	2.78909	7.69016	46.07902	1.00000	26.38812	8.61558	15.00835	1067.49947	65.24095	9.04867	10.21910	5.77064	62.53924	8.33811
60.18427	10.43890	7.18567	6.92414	5.40941	8.60606	59.83957	1.00000	20.75010	5.89098	24.95034	1179.73203	46.58237	7.23799	9.47063	3.62364	53.33522	11.65160
43.71032	7.53074	6.88480	8.28703	9.60981	6.02356	39.22648	1.00000	8.22561	8.55962	-1.05366	1117.66295	43.86120	6.13442	9.04551	6.87572	43.78599	5.86999
-16.25	9.35326	8.15650	7.45997	9.57491	8.10257	68.20180	1.00000	26.05785	9.57501	-69.08333	1088.88346	57.20168	7.98003	7.05779	3.67571	60.07036	8.30006
48.28259	10.16717	8.54882	7.74567	6.51026	8.25770	67.18939	1.00000	21.82822	7.40923	9.72749	1073.00270	62.10384	8.61615	6.68851		48.52693	7.59182
42	10.43841	7.16743	8.23446	5.98792	9.38751	38.05679	1.00000	0.75200	5.61701	21.32778	1114.07150	55.03087	7.20534	7.80403	6.47777	72.08009	9.16519
25.92127	5.79740	6.99818	8.17344	6.65889	5.50888	59.30617	1.00000	24.24789	5.09992	86.79271	1068.53302	55.39143	8.60496	6.30367	5.94274	65.48990	3.97886
-2.90055	9.67651	7.30063	7.90452	9.44076	7.36420	41.94652	0.00000	15.34073	10.10933	-79.00453	1102.48520	55.99449	8.24365	4.76190	4.51572	54.84437	7.04932
-34.74785	8.47894	8.79539	6.84387	7.39944	8.69985	28.76415	1.00000	12.19113	6.90512	-58.70072	1097.87027	43.32770	7.08126	9.08563	3.82920	58.57377	9.19436
12.74409	9.50059	6.43780	8.71322	7.02987	2.29782	61.15448	0.00000	18.18902	6.43102	-8.07257	1196.63494	42.44059	6.44549	5.83651	8.85858	43.20627	6.11423
-10.90889	8.99763	7.67052	9.35285	10.78586	10.29895	63.95563	0.00000	-9.59979	11.28101	-37.03861	1069.11608	23.49521	7.16826	7.08818	16.18730	84.82176	7.57334
-3.14306	9.41802	8.42701	7.85609	6.59990	8.86746	27.11811	0.00000	4.32352	6.05674	-58.44417	1196.81240	60.24218	8.54781	8.55314	5.42611	55.35940	9.15845
58.7002	10.58956	7.67724	9.48259	11.29500	9.92567	51.48673	0.00000	31.38942	10.84328	59.4839	1179.65424	61.83753	8.64038	2.91918	16.84766	46.27836	9.22183
37.31309	10.11714	6.83526	9.99935	5.07688	7.53895	62.31705	1.00000	2.73424	7.29264	40.74357	1050.91530	37.20520	8.63208	9.64625	28.46871	37.23436	10.56260
38.96372	6.24267	7.21145	6.71218	6.37033	8.35321	47.03126	1.00000	-0.94054	9.11355	-76.99081	1198.64673	46.21348	8.96333	9.74537	2.42358	61.99393	8.47510
-30.60106	9.65153	7.26380		8.66416	6.96227	33.09118	0.00000	14.13969	8.71777	-71.19901	1095.25106	20.31741	9.78057	7.22576	3.50407	50.12139	5.92335
16.68911	9.49222	7.57048	8.30696	8.83133	5.93766	30.68236	0.00000	24.36553	9.86523	98.50893	1181.66902	55.72461	6.45625	5.05763	6.32882	84.39027	5.91344
23.5654	7.26551	7.05613	8.84109	7.78723	6.12242	57.31015	0.00000	13.27548	8.56339	119.58627	1194.20181	79.78381	7.23332	8.54068	9.79825	49.75002	8.18570
40.56754	4.99589	6.93728	7.02170	4.80164	7.50481	37.01075	0.00000	3.96977	10.37883	-89.64066	1195.59079	26.64368	8.84373	10.03959	3.26810	68.07897	9.77324
31.92923	7.29821	7.68909	7.57463	5.96337	5.92311	49.29853	1.00000	23.46394	5.70105	34.86563	1081.66134	31.71544	8.91672	11.22037	4.80658	62.85804	7.10438
-12.91667	9.24101	6.40008	8.15994	7.46417	2.52098	49.91380	0.00000	12.52247	7.55655	-39.25	1142.50808	47.35951	8.00303	3.09982	5.38686	58.25207	5.03310
34.25	8.33124	8.13575	7.24318	8.93509	5.87941	42.37219	1.00000	10.85284	4.95153	135.31667	1133.11456	39.28286	6.88684	9.90444	3.43040	47.35926	6.20581
-36.9256	6.71058	7.93102	10.42353	8.63719	8.53493	45.15320	1.00000	23.63390	7.33246	-73.02841	1199.52192	45.63941	7.53412	8.54962	41.73775	55.49850	5.60048
1.6	10.55513	9.40240	8.69298	5.05716	8.08604	57.62427	1.00000	24.71426	7.13878	103.81667	1069.97392	65.72329	8.63871	9.17347	8.95955	70.16392	10.66696
6.95194	10.55502	7.07853	6.72612	6.08099	8.54380	53.03294	1.00000	4.18458	8.89171	121.96361	1116.49725	47.61623	7.65258	7.87119	2.50711	53.82829	10.26405
37.51803	8.79556	7.41996	7.74092	9.51009	5.34971	45.29884	0.00000	21.47527	11.82232	15.00913	1059.04194	33.63055	10.16113	6.94506	5.26722	56.22130	9.35135
53.30972	7.95728	7.23168	7.14813	8.08577	4.38297	56.80750	0.00000	27.72881	8.11080	83.62389	1104.58791	32.75004	7.43488	7.94437	3.86724	53.57440	5.13147
41.0051	7.55099	8.94073	8.51655	6.43138	9.03781	45.72031	1.00000	-4.85502	6.83491	-73.78458	1195.85336	40.01983	7.57407	11.42145	9.11242	60.09933	9.12470
40.65995	5.86268	8.14351	8.78391	6.19663	6.56337	54.05584	1.00000	20.66735	6.75405	-111.99633	1065.79193	59.64504	8.05600	9.13700	10.38918	50.48622	6.61790
-38.65333	6.14532	6.33271	8.80988	8.22312		52.35625	1.00000	9.20709	7.84337	178.00417	1060.26946	84.29261	8.65118	11.18252	9.98025	70.34333	8.25062
32.54044	9.63898	7.77430	8.12659	8.67932	7.40267	48.96707	0.00000	29.34177	7.28779	-82.90375	1128.01998	49.59057	7.51373	9.72655	5.66392	79.37818	5.62588
50.18545	9.63057	7.80463	8.28840	8.88267	7.00385	56.13894	0.00000	4.91376	9.57330	27.06365	1132.95332	36.37887	8.58271	5.77454	6.49516	46.16692	6.02745
11.15583	7.76911	5.88097	6.94549	8.51282	9.84853	52.37251	1.00000	10.93097	4.65305	42.7125	1097.83251	36.78063	8.28800	7.86683	4.15783	98.24700	6.53410
57.47908	9.54988	7.61975	9.10469	5.49494	8.72934	35.15849	1.00000	4.24825	7.26466	-4.22398	1166.32419	48.15136	8.18841	10.14603	12.09852	51.66624	10.37095
-34.74785	11.49198	8.49877	7.20718	4.30541	6.74267	43.65690	1.00000	9.33923	7.12646	-58.70072	1108.85448	61.79442	7.59076	7.99414	4.41410	53.10634	9.91785
34.63915	9.04925	7.25137	8.09272	6.06895	10.21022	52.74419	1.00000	22.67117	6.01998	-120.45794	1198.78415	69.55777	9.54697	10.34205	7.21173	51.79785	10.11275
35.61452	9.44404	7.20787	8.04938	9.61658	7.05060	63.34442	1.00000	23.39378	9.78184	-88.81395	1179.72458	72.17386	9.41478	7.21181	6.56885	56.60375	8.16498
25.80565	8.40510	8.47185	7.97000	9.59338	6.17993	35.91093	0.00000		9.99702	68.49143	1187.09954	53.85950	5.57339	7.58961	5.59045	38.94545	7.97842
18.65297	6.48208	8.85688	7.52372	7.96235	6.77848	44.01194	1.00000	20.11382	6.27113	-72.09391	1158.09211	41.22309	8.03812	8.87078	3.94994	43.76564	6.19218
38.37255	7.13143	8.43810	6.45727	7.26318	7.71745	36.25628	1.00000	9.30169	8.61235	34.02537	1059.92230	75.93866	8.40120	9.55739	3.12403	45.57807	7.96293
36.92574	5.57279	6.07010	7.18333	6.29847	1.80161	69.73632	0.00000	13.96719	6.40415	14.72443	1174.59096	59.05578	8.87803	5.95898	3.93714	63.40278	10.65345
38.10558	9.75018	8.63538	8.08168	8.76871	7.43871	50.92224	0.00000	30.55554	7.62323	-1.86343	1051.93241	67.01203	8.61913	7.57729	4.51138	54.01591	5.37675
45.40008	8.87517	8.94962	11.09753	8.28141	3.59394	34.07085	0.00000	10.30283	8.51672	-73.58248	1145.25837	60.71570	7.86080	4.29009	81.41083	50.50472	6.30716
42.819	3.91067	6.88269	8.14529	4.65485	6.06404	52.55975	1.00000	26.40535	5.70917	47.1192	1086.31840	37.00686	9.38757	8.63511	6.40702	66.59724	5.24375
3.3285	9.33532	8.22145	8.46836	10.17395	7.34699	35.68361	0.00000	13.76222	10.27325	99.1625	1191.63386	61.21300	8.94075	4.77073	7.73923	56.43922	7.06754
40.72816	7.49690	7.30262	7.91609	6.57833	6.47014	37.93362	1.00000	17.64759	9.90644	-74.07764	1147.02488	65.62506	6.55549	7.93359	6.04491	44.79211	10.85939
38.37255	10.91783	7.80431	8.11384	4.87717	7.87571	44.31539	1.00000	5.89979	8.71955	34.02537	1077.96467	14.71794	8.04031	8.63489	6.64979	38.95352	10.34602
14.67751	8.87151	8.61044	7.79533	7.26634	10.88884	65.60851	1.00000	9.22584	2.87184	-60.94228	1095.52532	36.56579	8.34168	9.04504	4.57350	60.15252	9.41348
43.48961	11.70823	6.10046	8.46487	4.62744	8.58726	63.66268	1.00000	4.25462	3.86375	-8.2194	1174.93807	51.57907	9.67068	8.76287	7.56172	48.22662	12.27116
34.95303	5.99390	7.98484	6.91080	5.70227	5.99487	42.54185	1.00000	19.49569	6.81059	-120.43572	1179.54203	50.97542	8.08234	8.51743	2.68454	63.89744	6.11943
9.58126	5.80076	7.04946	9.17346	6.66904	4.05055	57.75362	0.00000	8.05175	7.67201	8.2926	1073.09758	18.48599	8.65705	7.57489	13.17595	43.27757	9.15768
54.03876	8.26710	7.71739	8.09082	5.24621	7.66116	35.07552	1.00000	4.20426	8.62662	43.91385	1172.90322	36.73396	9.01760	9.31774	6.95129	67.14317	8.32376
56.9083	7.89812	8.09155	9.48517	7.26969	10.52197	44.30782	1.00000	20.23010	5.97729	60.8019	1125.68830	23.55340	8.00810	10.71765	17.46629	49.31873	10.02897
42.819	6.80622	7.92902	5.69186	2.50024	7.64775	55.38510	1.00000	19.87237	9.08029	47.1192	1126.24671	58.16015	9.21388	10.85875	2.15238	62.30547	8.76059
41.41204	5.66099	7.41845	6.79253	5.85548	6.01369	42.09459	1.00000		6.04736	2.18247	1170.26820	38.33637	7.42097	8.97224	2.74800	61.97062	5.94813
19.21667	7.78809	8.29051	8.76860	6.80871	9.29186	37.88168	1.00000	21.82438	6.00961	73.08333	1169.13672	67.31303	8.21007	11.14498	9.73973	60.47249	9.88721
43.67681	7.70695	9.26612	7.83346	10.02093	7.72176	41.64016	0.00000	13.09087	9.65333	4.63031	1097.35442	50.55647	6.81720	8.24663	5.42999	56.23717	5.22293
11.93381	5.41985	7.22556	7.80613	4.54468	6.58014	67.71268	0.00000	23.02928	8.11090	79.82979	1162.03584	55.16056	7.18202	9.02541	5.90104	31.60408	11.16870
10.10649	4.19680	6.31094	7.93254	9.65969	8.04573	49.94424	1.00000	12.69582	7.95449	76.35484	1141.99630	48.63553	9.27183	8.13467	5.18812	53.64120	6.55464
27.09978	7.85587	8.91623	6.70570	8.25439	6.86310	34.88366	1.00000	13.67456	6.58181	-82.45426	1058.71013	42.82840	6.94748	9.32577	3.26049	76.77459	7.32254
40.34912	9.19614	8.92709	8.03082	7.99050	4.88413	39.65555	0.00000	13.28772	7.60488	-111.90466	1113.63667	43.30894	6.46573	8.20515	5.79087	54.30419	6.61029
14.14989	5.85664	8.49386	10.05256	6.10492	5.90600	40.71241	0.00000	26.02574	9.29711	121.3152	1160.55044	31.01097	9.79075	8.67720	30.26513	44.70494	8.48212
-7.60361	7.98089	8.79146	7.94132	7.50756	10.98470	19.74030	1.00000	11.81744	4.64579	37.00438	1109.66292	28.64281	7.25014	10.01666	6.02773	68.05148	8.94619
50.75932	11.50193	6.96960	9.73820	5.49072	8.04644	53.27839	1.00000	22.61231	5.30305	25.34244	1189.07826	54.37260	8.48469	7.09961	21.41873	45.01156	10.33728
43.32393	8.07988	6.59405	9.76442	5.84124	7.06486	43.43360	0.00000	15.03896	9.91114	5.4584	1098.98415	63.52749	7.59804	7.75161	23.77277	63.57826	12.05071
34.63915	8.01844	8.14672	6.63793	8.35360	3.04611	59.20609	0.00000	18.59758	7.77706	-120.45794	1072.18457	45.12448	11.07289	7.04714	3.18193	53.40228	6.17605
11.15583	3.87906	7.36600	6.77068	8.01338	6.27180	54.30937	1.00000	17.74928	5.63541	42.7125	1094.12334	50.96680	8.37917	6.86522	3.13844	41.09761	4.41104
22.10194	9.46212	6.38172	5.22648	8.55750	5.74322	43.53722	0.00000	11.48829		85.37752	1196.84531	40.92099	8.23363	5.86848	2.58761	59.90600	5.49033
10.66668	8.16176	6.45549	7.77920	7.87653	8.71402	46.55899	1.00000	14.36629	8.67477	-61.51889	1124.84637	46.44230	6.15675	8.34538	5.44001	37.53588	7.75481
42.50729	8.29088	7.23678	8.54293	9.58691	5.08500	35.65395	0.00000	9.23243	10.82423	1.53414	1075.63455	45.49381	7.31041	4.85427	8.41812	68.91673	8.29111
-12.91667	8.08132	7.13716	8.16357	8.68702	5.23860	38.45478	1.00000	14.32651	5.90644	-39.25	1129.29916	51.91929	10.25297	8.52830	7.01391	33.62358	5.99433
42.93369	5.83741	8.49535	7.24647	8.36258	3.93522	67.93869	0.00000	15.68994	8.43710	-72.27814	1198.01891	35.22411	7.22347	7.33201	3.11965	52.72953	6.47612
34.25	8.72150	8.51569	6.04764	7.17640	5.15403	53.78507	1.00000	-3.88311	5.59398	135.31667	1154.50237	48.92030	6.85995	9.36594	3.03424	42.43976	6.51016
-21.205	7.58954	8.56898	8.22600	7.83607	9.39820	61.23645	1.00000	13.22103	5.21690	-41.88778	1050.68955	42.15363	6.72813	9.11520	5.72734	49.32007	7.22211
27.85	6.98991	8.08107	8.27039	5.78821	6.35649	57.33026	1.00000	22.52109	6.24944	112.9	1146.51262	58.42314	8.79340	8.29886	6.34279	72.75606	6.02399
30.76468	5.22121	8.29586	7.90702	4.73283	6.50722	48.42678	1.00000	31.77272	7.16387	74.12286	1082.12878	53.55558	6.70044	10.94819	5.68831	44.42711	7.54183
-37.9	9.56789	7.72872	8.61591	8.24350	4.96109	36.75236	0.00000	24.14554	7.71253	145.18333	1125.33812	34.24214	7.20428	5.21221	9.02888	71.50670	6.62415
38.17492	8.45031	8.76859	8.78783	7.17476	9.24157	43.25519	1.00000	-1.14050	7.57855	-122.2608	1087.63819	60.12240	8.53630	8.79080	10.60334	43.04918	7.71948
33.92946	9.95785	8.65543	7.62518	5.55953	10.74415	26.31088	1.00000	10.64542	3.11688	-116.97725	1097.06452	45.74312	6.47041	9.75098	4.76331	74.38983	10.29693
-34.64167	6.15855	9.19888	6.64768	6.09081	6.04272	55.02810	0.00000	-6.61420	9.47137	-60.47389	1176.67910	22.27719	8.50784		3.32114	56.33574	8.10619
40.93333	6.25439	7.62123	8.58773	6.78878	4.83050	31.05585	0.00000	19.16334	8.31388	73	1166.82534	40.81467	7.63482	7.63446	8.35471	57.54895	9.90023
-7.73379	8.10792	7.62309	9.13930	6.12513	7.19905	56.44162	1.00000		8.58944	113.69785	1189.02229	42.74248	7.45262	8.67377	13.43821	53.30230	7.70946
50.82709	7.65505	7.24523	7.19345	7.19884	10.54278	52.00139	1.00000	9.54780	5.75025	6.9747	1191.79201	64.60055	8.04899	10.78885	2.71621	40.27658	9.15237
51.44889	6.40051	7.59688	4.93303	5.87247	7.89969	49.11028	1.00000	24.28758	7.43264	5.51978	1154.53935	48.17156	7.68710	9.87614	1.53940	63.61983	7.52682
10.63504	10.15273	9.39870	7.55500	5.83810	9.03171	26.38244	1.00000	5.82795	5.95950	-85.43772	1156.69541	48.62229	8.28900	8.66825	4.04507	33.63075	9.87007
6.33444	5.79320	8.01596	6.25826	7.84272	6.16268	23.96219	1.00000	10.41637	5.07009	124.95278	1139.54577	44.11956	9.34950	9.21257	2.82796	39.51663	5.71099
15.73628	4.74207	8.51142	7.52674	7.26627	5.76095	32.95685	1.00000	13.61403	5.48260	75.96976	1127.20946	49.75472	9.57866	8.65875	3.52606	55.73951	5.10475
32.50611	10.44074	7.75707	6.36623	6.62788	10.96196	40.57684	1.00000	18.01749	5.71976	120.14278	1134.49291	38.77944	6.71763	7.04917	2.74274	50.18916	8.41249
52.31333	9.80282	8.16115	7.42885	8.63958	6.72891	55.68709	0.00000	31.67881	8.54127	6.92917	1176.53058	56.45699	9.46372	6.22616	4.37826	33.84216	5.93585
32.5007	7.41086	8.58810	7.81985	7.09713	8.09149	63.94415	1.00000	22.18098	6.38532	-94.74049	1091.72413	44.31990	9.44991	10.31439	5.21419	55.52428	8.03373
53.30972	8.01622	8.92082	7.41527	7.55923	6.78410	75.06571	1.00000	12.51854	7.27045	83.62389	1146.64647	51.27681	7.95645	9.66703	4.57931		7.55355
45.53929	5.39432	9.11473	8.80193	7.22983	7.18861	29.63132	1.00000	13.70132	6.75756	-122.38731	1198.12391	48.62224	7.99001	6.64525	9.94377	46.27802	5.05418
25.80565	7.61171	5.71770	9.94025	6.88204	6.28658	48.79522	1.00000	5.11100	5.72866	68.49143	1115.20745	65.15210	8.03997	9.02253	26.92552	57.11052	5.99194
6.15038	2.82523	6.92722	6.80519	5.44870	6.72844	62.25605	1.00000	28.80291	6.31026	6.83042	1144.50078	42.86874	7.83892	9.01364	2.29675	57.28378	5.77826
30.81383	9.11541	8.37350	7.08874	6.77912	7.44763	40.25979	1.00000	4.58769	7.31245	75.16878	1067.28425	52.51449	7.37713	8.75348	3.69550	48.33601	9.37967
14.53767	6.80510	7.86538	8.13775	7.67474	6.70041	49.01741	0.00000	29.47938	8.59515	46.83187	1139.08398	44.78390	7.15624	9.73902	6.52847	44.26778	8.41847
28.98002	5.41973	8.53269	8.01212	3.07594	8.36244	22.74781	1.00000	8.00777	9.93039	77.70636	1199.99355	51.75732	8.66109	8.57717	6.43072	51.80940	8.37079
48.98333	7.58789	8.75445	6.79224	8.34961	3.51251	67.16987	0.00000	3.41555	8.58543	2.61667	1109.79690	48.24705	8.56073	6.11878	3.53533	58.91841	9.00300
43.2907	7.99567	8.50323	7.54444	7.92655	5.95795	32.84039	1.00000	29.19688	5.85359	5.4384	1094.73644	30.68228	7.17971	8.60409	4.90528	54.36576	5.95803
47.38093	4.79621	8.24692	6.88392	5.49829	7.21739	40.17785	1.00000	12.59440	7.86333	-122.23484	1106.98600	35.30962	7.85644	11.50446	3.71528	66.08869	8.28703
21.53889	9.89305	9.97486	7.38966	5.40459	8.95890	43.20607	1.00000	-0.15238	7.26514	71.57737	1199.20842	60.95671	6.08117	9.19081	3.83120	49.40219	9.19527
34.06635	8.16273	7.54354	8.43376	6.06413	6.88123	45.75078	1.00000	7.72774	5.88227	-84.67837	1107.37039	50.28682	9.25936	10.24609	6.83241	61.60621	6.99009
36	5.99281	6.98845		8.90588	5.79735	69.81259	1.00000	18.57081	4.70700	139.55722	1111.98372	50.01695	7.23917	7.72661	5.17850	75.15332	4.70594
41.20485	7.43567	7.32050	7.67649	7.35607	6.58280	47.24905	0.00000	2.01211	8.91733	-8.33147	1109.82800	48.11410	7.77875	8.92754	4.10661	60.11892	7.71503
43.32393	9.95470	7.01993	8.79400	5.04781	5.86410	26.54282	1.00000	5.71700	6.26828	5.4584	1083.07332	49.86639	6.26321	8.62241	10.20072	69.23549	6.55629
48.77275	7.91309	8.51808	8.63895	6.97147	9.98402	26.87335	1.00000	19.38582	6.75509	5.16108	1171.69840	49.96600	7.64757	10.00275	9.36144	44.05667	7.86974
46.51872	11.04933	7.68478	7.89290	3.86330	8.98463	53.08382	1.00000	20.76699	7.01299	86.00214	1174.96450	36.32793	9.14794	10.80359	5.75537	55.88152	12.81016
34.63915	5.73685	6.29729	8.12470	9.65308	5.63977	39.72667	1.00000	23.25161	4.20370	-120.45794	1061.55288	45.55402	6.61526	7.02654	5.43400	49.82016	3.88948
59.33333	8.24034	7.12844	7.40528	5.30535	7.18312	26.51537	1.00000	21.80288	7.50425	18.28333	1072.27220	48.37519	7.82360	11.27036	3.68957	54.86107	8.59010
9.57046	8.23153	8.53996	8.53918	6.24800	6.59832	71.61813	1.00000	14.58415	6.48435	76.32756	1102.80544	54.29766	8.76326	9.14151	7.62443	43.43121	6.69346
45.44868	5.32582	7.14794	8.26585	6.16241	5.91272	57.04254	1.00000	12.55026	5.19634	-73.81669	1074.95884	32.48148	8.87754	8.04524	7.12934	62.45733	4.96319
41.77583	6.73904	8.19490	7.46004	6.78405	6.91403	23.91181	1.00000	4.22306	6.94524	140.73667	1149.89618	71.04658	6.41362	10.56868	3.91917	53.40733	7.44272
59.80917	10.32056	7.04077	5.64711	8.43032	7.46353	34.60215	0.00000	11.30707	7.87099	30.38167	1198.36117	25.70501	7.13803	7.29474	2.17048	58.12095	6.46228
48.15659	6.56899	7.07173	7.25357	5.54550	6.23804	50.76954	1.00000	11.56576	5.56120	28.28489	1052.16288	35.38716	10.16191	7.45813	2.97628	55.08078	5.25920
52.4089	7.51856	7.07258	6.61161	5.93013	6.70384	51.98752	1.00000	11.79198	7.72196	31.3237	1130.74727	51.99086	7.60144	9.91723	3.66209	68.28349	7.75035
43.78956	10.32357	6.39769	6.79184	8.97315	7.78281	60.84402	0.00000	22.56189	8.63276	7.60872	1094.24047	50.62165	7.98327	5.80950	4.02394	57.78702	6.26568
40.37528	11.99408	7.19978	9.36104	5.19919	9.73207	55.35817	1.00000	13.78461	3.74142	28.88222	1113.14603	47.77969	9.32456	7.29664	16.30487	68.71865	11.10533
53.59337	6.16217	8.11292	7.04039	5.09796	5.08464	55.93289	0.00000	24.56840	7.14155	9.47629	1073.86049	50.64230	7.39512	7.87166	4.23468	44.88410	10.09105
1.6	8.85351	6.88862	8.61125	9.67271	6.74364	39.57741	0.00000	18.06057	9.98259	103.81667	1166.48938	0.06524	8.66820	5.38606	8.17611	74.64473	7.74321
31.20176	7.68741	7.96197	7.89292	7.75778	8.63726	56.62127	1.00000	3.23374	6.79920	29.91582	1072.68341	58.04435	6.56244	8.56379	5.21998	66.97624	6.50410
23.18	10.31909	8.78416	8.49349	6.57056	6.63853	57.62339	1.00000	13.10203	7.31494	88.58	1099.83386	41.05815	7.23312	9.26491	7.66841	43.36514	7.64180
45.44868		6.15665	8.39519	4.39374	9.61614	60.83669	1.00000	23.53854	6.61202	-73.81669	1095.22310	40.21434	7.48198	9.45084	7.44738	45.00343	11.15247
38.68712	2.56894	8.06494	6.86330	7.70654	7.21622	24.50526	1.00000	18.14303	6.96528	-4.10734	1114.97435	41.37382	7.07780	7.30701	3.86117	57.51421	5.15683
47.05	7.37321	8.48730	5.78595	6.60910	7.20586	30.13346	1.00000	9.47753	6.83139	15.46667	1087.97254	44.27448	9.80708	10.85490	2.91944	66.40989	7.80915
41.57439	4.92606	8.04267	8.52945	3.86951	8.22507	50.86071	0.00000	20.68557	7.17171	24.71204	1077.50753	41.38409	9.38514	10.32608	8.22060	73.16903	7.90333
17.06542	9.18212	10.51747	7.88249	6.38612	6.43887	51.30538	1.00000	7.47858	6.50052	-96.72365	1114.91663	49.96265	6.68774	9.12348	5.44301	61.58426	6.74504
36.91023	8.86840	8.63648	7.73479	7.31538	10.13576	42.14388	1.00000	8.05275	6.43504	-121.75689	1110.71153	53.78358	7.66471	7.79548	4.39629	72.29884	7.03047
10.10649	2.73372	7.27311	7.21053	3.35715	7.82898	56.49677	1.00000	10.14340	8.30745	76.35484	1103.27650	61.73533	9.39352	9.71055	3.67729	48.92897	7.06716
55.67938	9.42761	7.28957	8.61324	6.07522	8.43011	40.29173	1.00000	8.57121	8.58033	12.53463	1109.77415	54.62552	6.23055	9.61127	8.18845	66.10554	10.57817
-1.26753	6.19581	6.15895	7.39240	8.78358	7.88175	55.42005	1.00000	19.26438	7.97548	116.82887	1063.76533	48.57562	7.98407	8.59356	5.09136	51.46688	7.02751
-2.90055	11.44366	7.79941	8.51519	3.94028	7.63983	62.16607	1.00000	14.47950	6.85939	-79.00453	1104.70270	44.28370	7.62113	9.46257	6.65563	64.32007	11.63385
43.48961	6.25335	6.99164	8.33201	8.29913	7.64386	36.11057	1.00000	4.28655	7.53754	-8.2194	1132.80208	46.30018	5.51883	8.11676	6.79775	83.87322	6.62060
51.88333	9.70243	7.17065	8.78915	6.46909	9.55165	32.80637	1.00000	26.22942	5.25804	8.51667	1194.34328	22.69936	8.13230	8.35487	9.50666	65.88102	8.96238
28.15112	8.65981	7.50212	8.04173	6.28215	8.75270	54.97376	1.00000	18.06920	7.45875	-82.46148	1128.32159	47.50453	7.89911	10.44502	5.88907	45.24754	10.13279
10.63504	4.09720	8.43585	7.78668	7.29261	7.86204	60.19672	1.00000	5.55153	8.11868	-85.43772	1163.75748	40.06993	7.22817	7.17979	5.08658	55.62832	6.14025
56.9083	4.92883	8.56006	9.98336	5.19737	8.05715	46.11030	1.00000	16.23662	8.07514	60.8019	1158.70386	51.78498	6.55192	8.85531	27.49440	47.58266	7.11367
19.32932	5.27205	7.28046	7.54798	6.12964	8.41541	39.11244	1.00000	6.50621	7.95388	-98.1664	1152.58866	47.82666	8.28052	9.67622	5.36792	39.02651	7.44716
8.88649	6.44649	7.72980	8.65971	7.58575	6.10577	30.47339	1.00000	5.83524	6.45654	2.59753	1053.97314	58.94907	8.36288	9.61493	9.01619	57.89369	6.55078
34.06635	7.02777	8.18221	7.29795	7.51116	7.30739	62.14272	1.00000	14.51925	7.67108	-84.67837	1057.52979	42.76191	7.27991	11.88214	3.52126	65.09385	8.71208
42.4251	2.37538	7.60140	8.77928	7.27048	8.58132	57.45995	1.00000	14.75547	8.66422	-71.06616	1168.87897	39.43630	9.43459	8.00322	10.30449	31.07307	6.56502
10.29085	6.97716	6.83807	8.59972	8.95738	7.17151	53.97003	1.00000	12.40008	5.57960	105.75635	1088.33656	62.49745	9.73889	9.06234	7.66745	67.13001	5.92769
58.04254	7.13892	7.20011	7.50813	8.21955	4.02280	39.33774	0.00000	24.85838	7.62177	65.27258	1183.31555	56.22351	8.74347	9.77412	4.95846	66.05660	5.79326
34.14251	7.02275	7.28807	7.19694	8.92619	6.58574	55.28885	1.00000	13.20459	6.34938	-118.25508	1101.84501	51.01801	8.32854	9.12101	3.93133	64.14319	6.63746
24.41288	7.05489	6.55853	6.98040	5.93880	7.34554	67.01507	1.00000	25.17785	7.26740	76.56719	1084.82499	41.71205	8.65375	9.77850	2.96542	51.04401	7.41855
13.70167	9.33696	9.21129	8.76751	8.89695	7.01523	51.88737	0.00000	9.27334	8.05866	-89.10944	1051.59009	45.14484	8.54425	8.22510	10.17752	47.15845	6.85476
