TEMP	O3	CO	CH4	NH3	C2H3NO5	warning	PAHs	H2CO	NOx	CFCs	PRES	Pb	longitude	PM10	PM2.5	SO2	latitude
18.98230	5.86800	5.84380	10.45202	7.52955	0.12790	0.00000	4.82487	58.82319	5.20328	57.34210	1125.26569	74.81759	21.32778	7.74997	7.16190	5.48221	42
11.46264	9.90638	6.99958	7.13863	8.80716	0.39369	1.00000	5.44568	41.49317	9.76172	48.86715	1151.91654	47.28724	113.69785	9.26280	4.97174	7.00127	-7.73379
-0.00453	8.37784	6.59978	5.55497	6.95734	0.11251	1.00000	5.59717	59.65788	9.88090	26.98773	1053.78430	49.98294	-1.06667	6.57969	7.28883	6.88722	53.78333
19.58247	9.55011	8.47927	6.00576	9.09449		1.00000	7.42977	49.28390	10.06216	57.16221	1126.84882	48.69383	24.14662	10.46043	7.87777	8.39482	65.84811
18.26408	9.88997	8.91622	5.77725	7.43022	0.47352	1.00000	5.79224	66.75875	6.91457	49.75735	1134.57238	46.31821	128.62667	9.47373	7.67977	7.42392	34.8825
9.94753	8.58373	9.28126	8.20344	4.77639	0.11763	1.00000	8.53854	62.78987	8.84934	46.91132	1157.12413	57.12716	-116.37697	7.50877	6.05347	6.53757	33.72255
25.89985	9.29835	6.47207	10.38402	4.87988	0.08560	1.00000	6.81337	45.24590	6.10528	44.62656	1159.02348	36.89948	109.3243	7.54129	7.86874	8.56661	-7.0981
18.26731	9.44249	8.21346	8.64528	6.67521	0.18071	1.00000	9.77293	44.71083	9.81523	58.96125	1121.42903	63.28225	-122.24092	7.94979	8.53931	9.09644	47.4943
11.29444	6.92650	5.99087	9.95251	7.68257	0.41140	0.00000	4.74666	31.35846	5.72429	40.44770	1138.97288	65.96998	-76.43941	9.24385	6.23830	7.59909	39.33427
35.96838	9.18306	6.87653	7.17153	4.91672	0.10752	1.00000	11.36338	35.77185	9.88961	55.22833	1178.41461	47.43050	3.50309	7.43933	6.64489	5.98225	34.15429
14.44553	5.57060	7.98868	7.59868	6.83885	0.04379	0.00000	8.72529	60.86640	8.36435	16.69299	1172.70128	31.07004	138.89585	4.83588	7.43061	6.65242	36.33011
11.17249	4.91158	7.13106	6.62398	9.13924	0.06493	0.00000	9.10125	59.82619	9.74180	49.68407	1194.34627	43.12493	120.74792	3.31860	7.48385	9.39979	41.09822
44.95121	8.96957	7.28172	10.81075	7.94548	0.49551		7.96893	61.57047	7.87090	67.53031	1079.04084	39.92794	2.18967	9.57864	9.27297	7.11798	48.8765
6.50790	4.30604	7.13371	5.06616	5.75514	0.04279	0.00000	8.73543	51.45836	5.16403	67.66948	1062.60001	49.14766	-42.29444	4.44304	9.01006	7.39931	-4.24444
18.22562	7.62647	7.71824	8.01808	5.58069	0.09312	0.00000	7.15591	45.66674	6.38621	63.59020	1146.82081	39.10846	24.99798	6.58316	9.23389	6.26925	-8.73508
6.31414	8.53238	8.14447	6.46364	8.13809	0.46100	1.00000	7.47107	58.25977	8.24958		1199.31574	44.03616	126.28333	9.41194	5.93614	6.55084	45.35
-4.83324	7.45360	7.16716	7.42800	7.72870	0.08602	1.00000	6.72528	38.01045	10.07422	59.24288	1095.87191	64.73120	-89.64066	6.97484	7.45507	7.82491	40.56754
	6.23566	8.49350	4.70629	5.94241	0.11933	0.00000	8.60044	22.58965	5.54863	18.99311	1179.80872	39.05332	72.34424	7.38440	8.58558	6.53422	40.78206
16.96634	7.19037	7.27319	8.07277	7.69891	0.09532	0.00000	6.24595	45.21286	6.61486	56.54609	1144.10060	48.26136	-72.09391	6.97535	7.43361	6.36061	18.65297
12.97061	8.03599	6.53439	3.83271	8.57700	0.08717	1.00000	3.08896	56.49866	7.34913	41.87921	1088.73106	38.25239	106.85417	6.51285	8.31581	9.13190	-6.48167
4.88565	9.86656	6.95907	9.69200	8.02701	1.03077	1.00000	8.19108	33.89930	8.58928	46.79172	1052.80554	44.78351	-113.3187	10.32928	7.84120	5.76944	53.51684
13.62554	8.69951	7.56914	9.76672	6.81513	0.11651	1.00000	8.71017	42.85802	6.14388	56.67954	1175.59412	69.71440	35.96944	7.08732	7.40743	7.28485	56.03361
24.49239	8.02444	8.23867	6.15730	9.24374	0.18154	1.00000	5.66046	36.09629	9.50050	56.83370	1128.04409	56.57781	-80.58556	8.30077	8.73071	6.45900	22.98212
11.78784	6.97625	8.50618	4.33136	5.45254	0.05801	0.00000	7.82336	67.86638	2.65364	67.00524	1094.36835	44.81796	68.11759	6.23392	4.61085	6.83061	26.9423
13.08127	8.26047	5.28484	8.56314	5.75275	0.19484	1.00000	8.07848	54.97714	9.20688	67.05530	1106.08481	67.08273	-65.61427	8.52109	6.40995	8.24778	-27.4338
5.72978	9.01575	7.55775	7.37299	4.60344	0.23737	1.00000	7.90441	53.26251	9.24236	36.49476	1155.50077	52.74487	31.4976	8.72673	7.99186	6.59148	26.67319
15.70483	10.17661	6.91117	8.93988	3.31361	0.14972	1.00000	8.82662	54.63540	7.85048	41.35425	1150.59292	52.29876	86.59509		5.17959	6.93293	26.11527
	6.64770	8.30062	6.74512	8.68423	0.16794	1.00000	6.96156	42.83868	7.33783	74.60822	1088.88636	48.01367	-77.70066	8.02286	7.08682	7.70452	43.16547
24.86405	6.85108	5.37104	8.51946	7.70297	0.08376	0.00000	3.59840	55.49355	5.50013	61.30899	1105.28859	52.18599	-73.20483	5.64258	8.87190	7.11282	41.16704
22.54261	7.11832	8.99453	7.31162	6.89342	0.04422	0.00000	8.20903	43.92564	6.10089	74.42101	1140.90756	77.71293	4.7934	4.35164	7.52106	6.32788	45.69558
18.76046	7.71150	6.88144	5.83449	8.13790	0.39195	1.00000	8.15409	39.89649	9.03197	54.46973	1123.56866	45.94742	60.8019	9.19744	7.36001	7.76720	56.9083
24.59160	7.62392	9.01067	7.12611	7.33294	0.21837	0.00000	8.45099	46.70593	5.48207	78.74534	1056.98030	57.42066	117.63083	8.56418	8.09290	5.67843	35.50056
24.24576	5.61913	8.26336	7.24017	8.74410	0.09822	0.00000	5.84809	60.97623	6.10339	51.21837	1196.22414	68.49907	7.36027	6.80915	7.64944	7.27755	51.20219
33.39337	7.80431	7.13771	5.62306	7.42574	0.08964	1.00000	6.57444	46.37297	10.26662	69.29036	1159.51428	40.87800	17.58522	7.14389	9.81971	6.61154	40.53123
4.04330	10.05359	7.26888	7.36854	5.43095	0.32443	1.00000	11.50960	31.53084	9.77361	53.36841	1108.10621	58.18344	-39.25	9.06988	8.34288	6.14791	-12.91667
16.21151	9.15034	5.87474	4.69005	7.63738	0.08746	1.00000	2.89867	30.64141	7.20453	32.91851	1198.15608	46.95540	109.3243	6.88029	7.20882	7.05415	-7.0981
14.01296	9.10752	7.20808	5.70990	7.69757	0.16866	1.00000	5.67940	61.63452	9.88778	34.73267	1128.99331	44.34344	5.58472	8.34473	7.02495	7.59246	52.14
18.14274	5.69817	5.75757	8.97663	7.85364	0.08706	0.00000	5.31077	72.33805	6.58060	35.06521	1093.82877	43.81936	124.3697	6.91025	7.54314	7.70714	9.6531
22.83971	4.90362	5.73924	11.90523	7.90672	0.07569	0.00000	3.52232	49.70604	6.00220	29.24029	1089.67213	40.93670	103.65309	6.45546	7.83393	7.19403	16.0567
30.07767	8.22324	8.13620	11.37212	8.23908	0.18574	1.00000	6.23965	34.27174	7.01078	68.48249	1130.15315	63.50589	120.03308	8.35714	7.45457	7.52252	28.88162
9.10851	5.69566	6.97543	6.53649	8.91423	0.11098	1.00000	8.70459	28.04002	10.86668	38.97139	1122.74074	45.90259	15.16554	7.55858	8.10645	7.67657	-4.5833
20.39676	5.73396	7.10168	8.29054	8.80456	0.28582	0.00000	5.51269	37.46734	6.18327	79.90053	1108.04428	39.94748	74.83554	8.81998	7.36822	6.36624	14.62072
30.36806	9.31186	7.83800	4.09733	9.39865	0.14869	1.00000	4.23715	59.67330	8.85342	53.41148	1076.03459	45.85647	140.72287	8.17156	6.09061	7.23356	53.14657
21.63546	8.27287	7.19115	9.48756	5.09753	0.09579	1.00000	8.88219	33.48175	8.75068	50.24074	1108.82431	55.22244	78.23456	7.48794	7.53058	6.59368	28.92694
2.37737	3.17078	6.39208	2.80508	7.08033	0.05665	0.00000	7.51817	62.23755	6.49887	82.68400	1179.48407	48.10480	117.63083	4.50468	7.44175	6.96415	35.50056
9.60303	9.68444	8.16174	5.01346	8.50836	0.52804	1.00000	6.20859	34.35170	9.26357	51.58945	1121.44474	35.33700	-13.2356	9.62023	7.85467	7.78044	8.48714
21.49945	7.48991	5.87981	8.09369	3.72826	0.08195	0.00000	6.72237	53.59146	4.73251	51.91011	1066.65643	45.11354	-73.26022	6.82924	6.03440	7.86095	6.46838
24.57543	9.00791	6.34567	10.00230	7.89545	0.11353	1.00000	7.33954	43.41570	8.17746	48.51792	1188.98482	27.05003	26.01649	7.14663	7.05188	7.32583	44.43579
8.05616	7.70840	7.32639	8.15769	6.95772	0.18637	0.00000	5.31363	51.17842	4.91227	49.39565	1181.73041	60.75711	24.43973	8.38755	7.01353	8.33826	0.76755
8.04655	3.99980	8.72931	11.03776	8.91594	0.29602	0.00000	7.18805	65.44028	7.29867	44.69815	1080.51227	60.43169	-73.26022	9.01144	6.37096	8.26780	6.46838
4.38898	9.20454	7.36267	8.33734	4.72705	0.07303	1.00000	11.11966	20.52442	7.92870	39.98157	1174.13642	62.70631	37.55	6.40077	6.49977	7.13814	6.03333
4.99735	8.65224	4.97747		5.89155	0.06587	1.00000	3.16951	41.28391	6.46225	45.56089	1159.42058	60.91289	-5.22126	4.94729	6.99954	7.77792	33.43443
12.43028	7.19554	9.38126	11.47745	5.65899	0.06975	1.00000	1.18896	73.58832	5.56981	44.56531	1180.85637	65.26159	-76.70944	3.82020	7.23352	6.40368	-11.94306
8.13816	4.87697	6.32569	9.71012	8.32859	0.28945	0.00000	7.34212	65.80463	6.31999	54.22804	1143.68213	47.45901	-71.19901	8.97534	7.17197	7.87224	-30.60106
24.40859	6.15782	7.27840	5.43666	8.07634	0.08317	0.00000	10.35794	39.58990	8.89767	58.07401	1152.84174	50.43566	16.50104	7.59061	8.44024	9.06243	41.24264
6.32594	7.02266	8.82957	7.26199	5.85731	0.06608	0.00000	8.34840	40.26097	6.53159	34.68798	1196.12369	66.12300	30.91105	6.63624	7.45459	7.88423	3.02013
4.05525	9.82269	7.64055	9.32142	3.45916	0.06316	0.00000	10.21060	51.03949	7.29177	54.56517	1126.72850	34.38209	-51.87389	5.83794	8.23026	7.08310	-23.44361
27.37767	4.47623	6.91511	11.52343	8.86121	0.48627	0.00000	6.29219	41.59263	6.22700	80.78004	1051.06632	55.14457	4.91667	9.56128	5.87078	7.52070	45.73333
26.09209	7.06542	7.20762	6.52378	8.16899	0.15008	1.00000	8.37221	25.14799	9.74003	58.26473	1126.87638	63.81978	65.50917	8.18097	7.76424	6.90944	44.85278
30.98965	8.04082	8.81045	9.40456	6.58100	0.15137	1.00000	8.23166	48.97535	7.26604	21.60298	1052.52219	14.86176	-77.37331	7.66266	7.18280	7.25438	37.60876
7.58409	6.25921	7.23507	8.87962	7.94569	0.13334	0.00000	6.18913	68.98166	5.42711	56.45115	1159.43349	40.04748	-47.53028	8.09643	7.90958	5.70844	-22.45667
13.91286	6.58061	7.35774	6.28127	4.86699	0.10215	0.00000	7.95739	57.83041	5.20518	61.40793	1078.72652	61.22078	73	6.95196	5.19872	8.71875	40.93333
5.26261	8.78703	7.07660	7.00448	3.48378	0.08428	1.00000	9.32794	24.92581	10.10647	52.73637	1174.37244	37.36219	-51.87389	7.16154	7.15142	8.19832	-23.44361
26.57001	6.55008	8.12905	7.72855	8.20360	0.08274	0.00000	3.96838	57.58048	5.25146	44.45258	1077.55864	57.72102	27.06365	7.09315	6.20073	7.72504	50.18545
30.05139	7.23324	6.85059	3.79346	8.29239	0.06484	0.00000	9.99949	11.93941	5.82488	52.04055	1161.46914	60.02951	138.89585	6.65623	8.67681	5.62078	36.33011
2.61160	6.31406	6.96709	8.54518	6.09600	0.08307	1.00000	9.75529	53.64167	7.68558	43.92771	1100.70096	49.39511	13.44275	7.15283	6.00923	9.26545	38.07789
13.70116	6.71559	9.66488	4.13493	10.14158	0.15460	0.00000	6.05890	48.34178	6.24041	64.95502	1156.96959	57.38936	34.02537	7.81003	8.46519	5.83457	38.37255
6.57854	9.12137	7.06277	5.37155	10.27568	0.74146	1.00000	4.22284	52.31649	6.70278	36.14455	1094.37289	58.86944	74.80555	9.96892	7.84563	8.25120	34.08565
19.51348	6.63158	5.40145	9.08747	7.61868	0.15204	0.00000	5.73812	49.78293	5.67158	59.90477	1075.33941	40.39347	35.23388	7.90911	5.46045	8.45248	31.78336
-0.46081	9.57568	7.02163	6.88727	10.01373	2.02278	1.00000	7.09436	46.98066	9.35823		1059.73058	22.55231	77.70636	11.02762	7.70718	7.23939	28.98002
9.86388	7.72853	7.54499	9.36901	6.38288	0.13500	1.00000	7.62172	58.64126	7.99419	46.84219	1129.37361	50.32004	-93.12577	8.08003	7.88137	7.74043	44.73941
5.22662	7.93739	5.76969	6.61404	6.64104	0.08685	1.00000	7.31587	35.58647	9.21095	49.23131	1136.56303	70.11605	77.40858	6.74100	7.86298	8.66003	24.05979
33.79070	5.97204	7.82564	11.04256	7.24527	1.24083	0.00000	5.55029	76.56765	5.43916	62.84672	1050.71135	42.33647	-48.62789	10.53616	5.75180	8.40250	-17.74431
28.35005	8.03094	7.70232	6.85546	7.15600	0.07238	1.00000	6.75726	59.10639	10.88865	52.58559	1104.73118	49.60096	1.00288	6.62580	6.62575	6.21610	49.28669
27.35853	3.97145	5.65221	11.69839	9.12943	2.68920	0.00000	7.05958	53.21238	6.23233	51.60075	1188.93325	42.19806	116.10146	11.34566	8.47299	5.61593	5.90702
-4.92617	8.61959	8.83732	5.60399	8.17113	0.28294	1.00000	6.83469		9.23314	48.51114	1110.45668	54.23901	2.1699	8.79942	8.95260	8.11093	48.98994
0.04601	4.96194	5.94597	6.27447	6.08685	0.03883	0.00000	7.50318	53.05998	7.10477	30.46041	1056.44516	64.84957	-105.11221	5.10473	6.40940	7.10868	39.57582
0.91097	9.27742	8.24202	9.67440	7.68258	1.31157	1.00000	7.27161	62.73598	8.47606	52.45625	1172.49052	44.00598	138.89585	10.59136	7.10066	5.44452	36.33011
23.68833	9.11788	5.35641	7.96023	4.83539	0.10489	1.00000	10.45946	57.16848	8.32299	49.45887	1079.39043	35.69793	27.46153	6.03330	9.00755	7.32507	-21.44236
28.45200	7.34778	7.41348	9.60521	6.64847	0.32790	1.00000	8.74321	55.12976	8.51931	45.11293	1106.75104	59.90835	30.96755	9.07148	6.73781	7.69125	49.07866
33.57593	9.05154	5.65431	10.27725	6.85093	0.43454	1.00000	7.79475	81.04244	7.76972	56.25683	1093.01543	32.87679	35.96944	9.37677	5.99628	10.26531	56.03361
17.75128	5.75133	7.91643	8.99586	6.82187	0.18704	1.00000	6.55379	50.34463	8.39443	32.07149	1095.83174	51.78559	-73.75335	8.44272	7.78327	6.92404	45.4473
10.35213	6.92439	7.12573	8.85900	6.52210	0.08420	1.00000	9.09418	55.97628	7.10050	73.25828	1109.52054	51.46578	133.42825	6.88257	7.82087	8.31888	45.47885
5.29056	8.90461	6.98160	9.54108	7.11178	0.64624	1.00000	7.09660	55.60628	8.78849	43.51425	1180.39130	46.86741	76.03889	9.82286	6.55202	6.64267	18.18158
23.66929	6.33929	5.67046	6.07098	8.74561	0.04694	1.00000	5.98406	36.83626	9.21886	58.26212	1198.60403	45.39512	4.92235	6.40313	9.33469	9.19253	7.65649
18.31743	6.82545	7.02009	9.89101	7.44107	0.81834	0.00000	5.08976	53.05434	5.58002	58.76480	1160.07349	57.55592	5.23333	10.11070	6.97937	6.05603	52.09
16.98461	6.68249	6.97319	6.29702	5.81409	0.05572	0.00000	8.34709	66.35669	5.10981	41.73176	1143.12563	64.61794	-87.65644	5.84333	8.86366	7.39007	41.80753
21.27781	7.67056	5.85134	6.96608	3.96688	0.08524	0.00000	6.79086	33.35609	3.86331	42.41971	1105.97005	52.55790	73.08333	7.29098	7.67325	7.01724	19.21667
2.13813	8.77330	7.28687	7.73658	4.73724	0.09860	1.00000	11.33128	50.94691	6.86936	64.41120	1084.81279	47.69601	75.06583	6.41821	7.35023	6.68598	32.17629
3.80164	3.59086	7.61847	9.50226	10.50316	0.29944	0.00000	5.89488	21.88891	6.60165	48.33807	1107.95717	23.08730	38.01667	8.87924	8.57110	6.93071	-5.41667
17.69443	6.65365	6.63480	3.83637	3.97005	0.26502	0.00000	7.90241	55.78249	2.85213	51.55596	1146.54855	53.74595	78.14797	8.65096	7.98826	7.78417	15.45144
4.36223	10.88694	8.89561	8.61575	6.56879	0.62701	1.00000	9.63396	45.65314	9.03667	39.15396	1093.56842	32.90337	-1.325	9.79776	5.80771	6.95680	38.47917
10.53272	5.13786	7.18784	7.91252	10.07702	0.47847	0.00000	5.95472	32.44713	6.64877	68.72008	1140.18885	40.39289	-93.71133	9.53489	7.50489	9.25074	41.57721
36.45267	6.11863	7.32490	6.92586	7.01832	0.23802	1.00000	8.66510	18.72459	8.68130	36.69548	1125.85594	41.57061	78.95693	8.60325	6.79213	8.00568	29.21399
33.06452	4.90443	6.83913	5.23657	5.97042	0.07670	0.00000	8.64040	45.10398	5.96425	60.69222	1103.01887	49.72459	-58.44417	5.25846	10.17206	8.33513	-3.14306
18.55018	8.62787	7.00164	10.38099	6.43011	0.35257	1.00000	7.63845	63.50597	7.30399	36.38499	1138.26627	53.80466	13.57661	9.14723	7.09407	9.17092	37.31065
1.39739	4.54708	8.53736	11.10023	8.31399	0.07924	0.00000	4.81911	57.73277	6.98386	57.06524	1135.62496	67.37318	70.91106	7.31140	7.97170	7.11953	29.38242
25.95259	5.25988	6.19892	10.62849	8.55622	1.55463	0.00000	6.85370	26.84848	5.91226	31.79657	1168.44601	34.27336	35.96944	10.76608	7.78940	5.37069	56.03361
5.40806	8.14215	7.43750	7.88005	4.43917	0.13624	1.00000	8.71256	59.12067	8.78207	53.45166	1136.96079	70.70962	103.61667	8.00208	7.47916	6.52541	-1.6
23.63241	6.26204	7.09732	6.18844	5.92886	0.14101	1.00000	9.55286	21.28280	10.60981	53.53066	1055.03424	40.49608	-79.62098	7.54911	5.58569	7.90557	9.15093
3.47942	7.66722	8.78644	6.86516	10.27798	0.45639	1.00000	6.36307	62.84787	8.03843	44.28646	1071.14006	47.59184	89.11943	9.44248	8.12271	7.71366	23.9028
15.94320	8.63581	8.42022	5.54803	7.12984	0.07564	1.00000	3.79007	48.38800	6.07698	64.47738	1140.31846	45.21750	1.53414	6.23048	8.50029	5.93521	42.50729
24.01417	10.69109	6.46195	9.56067	6.81513	0.23275	0.00000		55.20751	8.16195	51.79630	1113.28300	58.66938	116.82887	8.69354	5.35320	5.52573	-1.26753
-6.63571	5.03513	7.25369	5.20430	6.18735	0.05686	1.00000	8.95391	54.09775	6.03645	32.98724	1122.74073	54.94138	16.4	5.51125	8.28184	7.87310	48.25
32.03333	9.71158	6.08424	8.17606	6.41612	0.20927	1.00000	8.68311	75.50813	8.36091	43.75982	1098.16727	78.30557	121.06761	8.43186	4.73932	7.57922	12.35275
14.61297	7.39800	8.14479	6.45600	6.53889	0.05474	0.00000	8.47015	49.74460	6.35349	65.40641	1141.37100	56.75270	65.93249	6.94104	7.58961	7.30047	36.21544
17.64508	8.79219	7.66558	8.77783	6.21731	0.43590	1.00000	7.80221	39.33277	8.83283	44.97211	1112.62744	50.29013	31.33078	9.32970	8.11908	7.67319	47.56494
6.31122	7.55935	6.92202	6.22094	9.21938	0.12495	1.00000	5.70117	47.62222	9.44622	43.67521	1116.22269	57.57100	75.96976	7.83891	4.92101	6.22734	15.73628
31.28660	6.77751	7.04337	10.13035	7.06965	0.07389	0.00000	3.18999	61.60595	6.75719	55.17660	1057.78169	38.28830	65.93249	6.21606	6.38051	6.98975	36.21544
11.65521	8.87512	8.02782	8.14816	9.51121	4.43141	1.00000	8.70635	54.76752	8.74560	42.62282	1159.70976	39.40149	44.02488	11.83987	8.82573	7.93851	32.61603
9.52731	10.67368	8.13034	5.16939	6.56509	0.06977	1.00000	2.10437	23.19844	5.86342	54.27892	1074.48609	57.63793	-91.77127	6.65919	6.59729	5.82657	37.95143
1.40996	7.99229	6.49426	7.27305	6.76075	0.05441	0.00000	5.54506	43.71490	5.89658	67.54686	1066.18771	53.04035	44.7662	6.62569	8.41576	8.09580	40.49748
7.79212	9.68355	7.64238	7.64104	3.18731	0.15303	1.00000	9.43151	53.78133	9.35876	54.94885	1150.30056	61.84322	-52.67056	7.56248	6.92109	7.99627	-26.22861
3.26003	7.58006	6.69009	5.84292	7.75576	0.02636	0.00000	7.44767	49.41712	6.10776	65.94800	1055.54976	53.37133	-115.98391	5.13156	5.69488	6.94197	36.20829
23.68379	6.96325	8.81073	9.48299	6.73236	0.09844	0.00000	5.11843	61.80241	4.63309	51.03419	1108.28962	62.01770	117.27583	7.30727	6.80833	7.84984	35.64889
28.04134	9.40765	7.07270	6.14156	8.60095	0.33750	1.00000	5.54053	47.68304	8.11408	78.46069	1185.54805	64.69807	1.15597	9.14117	7.50826	10.43647	51.78967
12.94236	8.67135	6.25709	10.21099	8.70435	1.71039	1.00000	6.94191	74.59318	9.93071	50.32647	1162.73984	39.88089	71.52847	10.87593	7.78269	7.72087	32.57756
5.04376	8.25446	5.87068	7.18294	5.53879	0.19988	1.00000	8.74014	62.80515	10.87112	60.52071	1066.11997	79.24329	-71.19901	8.61887	6.57552	4.77745	-30.60106
5.65162	4.61478	8.14576	7.95448	7.42554	0.10633	0.00000	10.85804	51.22075	9.07919	21.51419	1129.98622	52.78210	78.14797	4.32581	7.03202	6.82387	15.45144
13.23475	7.84641	9.00621	10.58580	5.13232	0.10433	0.00000	3.98457	49.72944	4.65579	61.96284	1178.59957	38.48265	103.6032	7.02502	7.07977	7.65586	1.6561
8.30063	11.14557	7.83590	6.02783	7.29850	0.22300	1.00000	4.10328	41.80968	8.37937	57.96517	1061.76739	49.97689	28.28489	8.59227	6.63945	7.44966	48.15659
23.26065	5.86804	6.11594	6.16234	6.64778	0.07017	0.00000	8.70479	68.52127	5.84818	55.91050	1187.96885	41.14823	120.97844	4.61919	8.72318	8.69037	14.8361
24.88487	7.88259	8.19076	7.01576	6.05162	0.22378	1.00000	8.84943	41.76484	9.04528	48.41978	1060.85744	53.44755	123.17306	8.63819	8.22116	8.19031	41.27194
19.84100	8.15402	6.82435	5.16862	8.86188	0.25400	1.00000	7.33783	37.39871	10.89704	66.62014	1092.77755	67.79289	85.83334	8.65845	6.80124	7.61040	20.88197
23.27057	5.47065	7.86154	5.88495	6.96606	0.05407	0.00000	8.94661	27.60756	6.82283	52.95597	1104.62261	58.70726	-51.87389	5.12135	9.48235	7.87136	-23.44361
20.72131	9.08899	6.95641	3.47918	7.95335	0.04193	1.00000	2.70991	32.50126	9.35653	60.30336	1130.41230	50.51119	9.40531	6.29371	7.57699	7.06259	45.53069
28.93128	10.26382	7.02032	8.45763	3.97702	0.11332	1.00000	9.22856	66.52325	8.30524	41.04582	1084.84988	24.13484	-40.7475	7.60420	7.48326	7.84033	-4.16694
-4.41334	9.30980	8.03301	8.99720	5.69736	0.25894	1.00000	9.62943	34.13858	9.61956	46.30818	1198.30972	51.42200	121.3152	8.66398	6.93276	7.89144	14.14989
31.53621	8.64175	5.60726	6.40895	8.69278	0.39100	1.00000	6.37927	72.83938	8.11421	77.22167	1173.23331	51.91095	-73.75335	9.28781	7.07681	7.50176	45.4473
6.85379	9.97202	7.21969	7.92314	5.81616	0.10333	1.00000	6.87166	50.07059	9.29938	70.32600	1090.99843	19.24366	33	7.10098	7.21896	5.36210	-2.68333
8.58538	8.99507	8.84469	7.96805	5.02568	0.30842	1.00000	9.27144	32.96099	9.43116	38.52488	1127.18890	53.78380	145.13643	8.94940	7.11412	6.52944	-38.16604
-0.73680	6.54023	6.97724	6.17255	10.03158	0.69296	1.00000	9.82576	52.56464	11.95071	54.04761	1165.15031	71.75820	68.11759	9.87946	8.90004	7.96556	26.9423
13.14200	6.98134	7.49655	7.84356	8.84192	0.07439	1.00000	4.74158	48.57846	5.05413	51.24001	1144.24091	62.29595	-82.35176	6.85766	6.38890	8.95446	27.71809
15.45700	7.98514	6.15870	6.72569	10.28206	0.50295	1.00000	5.92609	59.47331	8.67823	56.85726	1101.67747	43.77089	-113.3187	9.55198	6.93080	7.36453	53.51684
4.18165	3.88356	6.98455	9.32590	10.52944	0.05891	0.00000	4.43624	71.05304	7.17518	54.41915	1186.41903	54.99515	11.5	6.56576		6.81188	3.51667
16.05240	10.08603	6.84087	5.11384	7.68689	0.07014	1.00000	2.72561	38.11199	7.84673	69.33471	1060.08974	45.21503	116.10146	7.15798	6.73479	7.90103	5.90702
8.62995	8.23914	9.27698	9.54724	5.90152	0.28474	1.00000	7.58410	51.02481	7.76229	37.23601	1147.64064	29.27609	-97.90308	8.88363	4.83571	7.59112	31.12406
24.88046	5.30995	9.23219	4.62634	5.45188	0.06739	0.00000	8.28860	48.39723	5.03307	57.82372	1141.70667	51.11882	120.74792	6.32217	7.90132	6.72684	41.09822
20.50935	8.08626	7.73649	4.50772	9.77171	0.28536	1.00000	6.04281	64.78095	8.42790	53.35497	1066.24353	43.38705	-93.12577	8.80733	6.96799	8.29809	44.73941
1.39779	9.15301	8.26661	6.95846	4.06570	0.12864	1.00000	9.56390	52.12937	9.09241	55.12594	1193.12162	65.84849	38.94324	7.52527	8.97098	6.75814	44.98901
27.03078	10.80299	8.81672	7.36038	8.62406	1.57424	0.00000	5.72258	60.02335	8.41989	50.99635	1077.49893	39.58524	4.86667	10.80031	6.96903	7.34715	45.51667
15.07543	11.76858	8.10081	4.64527	7.45192	0.55116	1.00000	4.37292	42.83348	8.17546	63.63855	1137.53065	28.29741	-80.58556	9.66143	6.95141	8.07885	22.98212
20.34647	7.26715	9.16282	7.62051	4.81967	0.05606	1.00000	10.20168	52.54061	7.45065	49.73589	1126.63996	58.58089	89.11943	6.66218	7.56534	8.09281	23.9028
10.03868	9.10209	8.15186	9.38767	7.46685	0.61034	0.00000	8.76618	42.22437	8.52578	54.25646	1072.56670	38.66701	56.36091	9.76828	6.80593	7.75442	51.78771
22.87582	5.56043	7.88489	6.69656	4.94377	0.04044	0.00000	9.16097	23.66966	4.60917	54.51771	1054.92199	44.87023	56.36091	4.90129	6.86555	6.23561	51.78771
7.41437	7.93738	6.54052	7.24497	9.38826	0.58935	1.00000	7.00597	57.26019	7.94481	45.88277	1118.89856	41.54662	12.70038	9.79238	6.59020	6.53859	45.9836
1.99292	8.76874	7.74400	4.85535	7.24887	0.11761	1.00000	4.34346	50.41329	7.89850	41.21936	1064.52598	34.83598	-15.58602	6.92453	8.57964	7.44579	27.76056
-3.35818	6.30103	7.69953	6.76706	5.06573	0.06882	0.00000	8.31050	48.77873		50.17959	1104.57687	57.56016	76.32756	6.06733	7.49215	9.19182	9.57046
23.33872	9.59654	6.79497	8.10883	5.61809	0.09306	1.00000	11.25665	54.76545	8.30262	64.87666	1189.20846	46.50064	-44.31389	7.15354	7.92806	6.67527	-19.7625
7.21425	10.86713	6.91685	3.99966	7.46173	0.12853	1.00000	2.83980	47.47535	7.99417	45.87442	1130.50089	54.02450	5.58472	7.45583	8.16964	6.87890	52.14
11.09322	11.14726	7.12395	2.81568	6.83415	0.10437	1.00000	2.12940	48.29250	7.99566	46.18047	1073.76552	44.90938	16.91667	7.45288	6.17654	9.55694	-21.98333
9.51127	8.10709	9.16949	10.90010	8.84562	0.37697	1.00000	7.53207	64.26062	6.87160	39.12727	1132.39317	44.32592	75.06583	9.21036	7.78350	7.06616	32.17629
