SO2	H2CO	PM2.5	TEMP	CFCs	NOx	PRES	warning	longitude	CO	Pb	O3	latitude	PAHs	C2H3NO5	PM10	NH3	CH4
9.58249	38.72234	6.55464	32.89720	78.96058	7.01895	1094.63149	1.00000	114.33333	10.84115	40.98282	9.48803	-8.43333	7.31308	1.32345	7.42900	10.04376	10.03155
7.04192	51.82884	6.77100	2.49450	75.25744	8.11194	1170.63888	1.00000	6.83042	10.32125	42.53066	6.39338	6.15038	8.15959	1.35165	7.12976	8.64707	11.24295
7.73872	48.51212	11.00981	10.63887	71.69449	8.08481	1189.60364	0.00000	128.63083	8.83103	67.27256	7.68674	36.82167	9.67825	2.29740	8.17500	8.90937	10.69449
12.53549	60.13592	5.30112	26.41785	76.80577	8.33220	1116.51459	1.00000	2.08333	9.18450	44.66987	10.37947	48.86667	9.80630	0.75345	6.59641	9.24143	9.75068
9.42621	73.48995	5.87448	22.21637	76.70895	8.72679	1100.18096	0.00000	-80.38297	7.81726	42.21239	10.65361	42.8334	9.90643	0.71290	6.58403	11.40699	7.26836
11.63522	62.30291	9.86251	25.26607	71.07802	7.04381	1080.85579	1.00000	2.35739	10.53658	47.19687	11.52171	41.63976	9.43975	1.16702	6.92072	5.73794	6.49388
9.13074	42.64144	9.61447	20.65600	79.78563	6.91136	1072.77447	0.00000	37.49338	4.19803	30.57626	9.19887	55.62047	9.32225	1.78744	7.89447	8.46474	8.67555
9.77693	48.08314	8.92409	21.32854	76.52045	8.85290	1064.92814	0.00000	83.97573	5.46892	38.05696	6.78890	21.46527	9.62098	1.03637	6.44459	8.09322	7.96306
9.94861	52.71503	9.41647	19.05682	68.67388	7.44327	1172.04128	0.00000	-86.19903	5.60090	62.32530	8.43965	11.84962	9.82152	1.13429		7.86243	9.38961
8.06341	56.61951	10.60415	6.93226	77.14196	7.57540	1119.69649	0.00000	-91.06177	8.95875	38.41765	6.36286	33.41012	8.50035	0.83667	6.85138	7.07012	8.24697
6.51338	40.54601	7.43172	7.98572	76.06749	8.32690	1081.81291	1.00000	115.8614	9.63173	57.14086	9.11738	-31.95224	9.17965	0.87862	6.15223	9.81845	9.92502
9.81169	62.16960	5.82507	15.15703	76.66796	9.63551	1136.37970	1.00000	121.06761	6.34462	48.80336	11.41521	12.35275	10.90146	1.38836	7.89978	8.48986	7.85610
8.73559	55.29650	11.38505	23.34746	72.15905	8.98408	1072.94617	0.00000	20.91361	7.55345	75.94658	7.71826	41.92361	8.02043	3.73116	9.07822	9.76913	12.22511
10.23713	41.37335	8.87096	5.28964	62.20344	8.64107	1051.23667	1.00000	20.91361		41.99055	7.20718	41.92361	9.24770	1.25303	7.00942	8.46690	6.29203
9.33180	67.94509	8.63624	17.32301	72.92049	8.05095	1135.52913	0.00000	117.59152	8.11471	39.10479	5.53397	3.31332	7.67308	0.60677	5.89852	7.23597	7.63579
11.62063	71.97134	6.02950	33.37178	64.49969	10.14949	1186.09919	0.00000	38.07083	8.78905	44.64316	8.19635	54.90083	8.63350	0.80640	4.99595	9.85967	8.06367
11.50973	61.78577	4.46705	31.68855	79.03530	7.88165	1091.88414	0.00000	-119.01677	8.29179	70.82340	10.11182	36.06523	10.13802	0.70343	4.85894	7.04186	8.67420
10.66708	46.83165	8.54740	11.67013	77.69945	9.47812	1162.86453	1.00000	49.62251	6.25352	64.96339	8.87250	27.0174	6.97912	1.65909	7.46467	8.89349	7.86128
9.38213	55.70235	9.50579	10.73201	82.09479	9.58202	1177.67196	0.00000	33.34864	7.15197	44.10264	7.18749	46.75451	6.61952	1.09027	6.69882	7.33321	9.52566
8.74279	58.11387	7.66754	14.65140	54.28505	8.82730	1157.45897	1.00000	-71.8023	7.78539	44.16294	10.93617	42.58342	8.69540	2.31098	8.22725	7.50289	9.79661
10.83181	29.26062	6.87836	17.57929	65.33343	8.87705	1194.90697	1.00000	-60.1831	9.87908	49.14321	11.36549	46.1351	8.90600	7.17001	9.74485	7.43209	10.07492
10.73866	49.03059	6.28630	5.73606	66.41744	8.16412	1166.20174	1.00000	-88.81395	6.56277	45.09431	10.16257	35.61452	7.56666	1.43715	6.78245	8.76405	7.81389
9.15805	47.28084	8.47438	24.36363	70.71247	8.58082	1063.09031	1.00000	-42.29444	4.54893	39.95239	9.67430	-4.24444	9.13363	1.17638	5.89976	8.12552	9.81761
11.34649	49.61640	9.33367	21.45287	72.60865	7.59395	1149.61045	0.00000	18.84	7.58297	46.94375	6.32110	42.28639	7.85802	1.36421	6.78063	8.39367	11.10470
9.21577	33.08587	9.56263	9.33226	72.26919	8.43137	1065.40999	0.00000	-120.45794	12.11552	60.42657	7.85012	34.63915	7.41645	1.41211	7.52875	8.07267	6.71432
9.90155	47.09914	6.06778	29.01941	69.29650	9.06811	1050.33611	1.00000	-80.22588	8.73317	24.47543	8.96735	26.2173	8.88366	1.18652	6.59747	8.65522	6.04242
9.34969	59.84525	7.16980	23.55357	64.60055	10.10618	1069.52891	1.00000	34.8732	11.77669	44.02346	7.40117	32.05971	7.79278	0.77165	5.47051	8.50390	9.25504
10.36215	41.25020	10.11455	1.90551	79.23016	7.47623	1063.98058	1.00000	130.94098	5.20050	50.70596	7.46386	33.3213	8.08155	1.01500	5.55855	8.04054	8.75148
9.02589	22.95266	8.57565	-5.38401	79.47326	8.70308	1139.37120	0.00000	-88.70464	5.70691	11.99875	7.98859	34.25807	8.80178	1.21120	6.68661	8.65555	8.75965
9.56473	21.38395	10.25393	-5.43348	67.24612	10.09690	1066.91961	0.00000	139.55028	8.14696	49.39367	7.48463	35.30889	9.24756	1.41553	7.57634	7.97721	10.81733
10.20057	47.01612	6.36002	3.15749	69.86020	7.52974	1094.99375	1.00000	-48.52333	6.77005	63.63095	10.06208	-0.71667	5.88035	1.04180	6.77774	8.95295	7.66247
9.49178	30.16432	8.73763	8.50295	76.62691	7.25813	1127.76037	1.00000	-88.64235	3.05898	41.49456	10.47378	46.09273	8.38952	1.05930	6.06881	8.47151	
10.42643	60.74791	8.52152	29.91584	67.69309	9.46546	1080.74330	0.00000	-83.55521	5.04753	45.80530	7.04079	41.66394	9.45098	0.78123	5.66294	10.15426	9.07122
9.63050	36.09076	6.33594	0.38867	57.63690	9.72953	1146.14285	1.00000	17.8031	9.64146	54.39319	8.75023	48.43174	7.75941	1.99919	7.98616	7.63182	10.71098
8.75947	61.52122	8.18651	-5.44181	76.73976	9.44493	1120.43522	0.00000	34.34691	7.39956	36.65256	6.79066	61.78491	6.92524	0.71634	4.95897	9.58763	7.32447
8.56354	54.15171	10.22433	22.11671	60.49977	9.32258	1082.00788	0.00000	74.85849	6.45637	34.44074	7.69778	31.28092	8.53568	2.07635	8.21674	8.62166	8.70638
9.96306	48.91004	5.50518	0.99039	78.66946	7.86553	1137.89205	1.00000	-86.57415	9.58955	62.86725	10.16123	15.48131	9.52738	5.09673	9.32597	6.60584	4.82198
9.41489	56.04938	6.92835	10.62869	65.47009	10.62011	1186.13064	0.00000	47.3799	10.13167	40.72252	10.11037	33.14447	7.41078	1.10537	7.24084	9.80098	6.10431
11.39000	56.35436	6.87041	32.34377	67.56300	6.91834	1113.07156	1.00000	2.2469	9.77320	40.24132	12.12399	48.90472	7.43446	1.39159	7.76560	8.33973	8.94120
9.98786	53.94799	10.74456	17.70347	70.75878	8.03706	1148.45493	0.00000	78.25795	8.34837	37.63582	5.48214	9.82564	7.09557	1.73772	7.65492	6.99965	8.33406
11.09705	33.53348	2.88454	29.77071	83.79724	6.61409	1155.59162	0.00000	13.63617	6.75572	42.66479	11.11422	50.50301	6.73558	0.90616	5.28472	8.21268	6.65884
7.92643	62.22613	9.63656	0.68833	75.05105	8.97966	1168.03904	0.00000	29.41824	7.01771	57.81848	8.16779	45.99194	6.85530	1.20062	7.20679	7.83847	8.54394
10.71065	46.71333	8.98074	7.48485	61.40908	8.50637	1144.37607	0.00000	-97.50417	6.92524	59.14605	6.01335	25.87972	8.23000	0.92208	6.38850	7.14861	10.13512
9.11541	53.11126	10.39041	11.71677	69.24251	7.48601	1151.14945	0.00000	-42.98194	7.45404	29.93523	7.01264	-22.53722	8.50830	2.74613	8.58968	7.19492	8.14167
9.10811	44.89003	3.93365	17.41557	75.18757	9.10939	1144.05533	1.00000	-9.24671	9.77199	59.93258	9.88333	38.72706	9.23769	0.92109	5.95799	9.16207	5.78336
8.99040	52.64959	9.29148	15.08856	62.50627	6.33439	1167.04828	1.00000	-117.71978	14.26845	39.08255	6.21227	34.09668	8.80466	0.60993	5.22997	8.54955	7.77479
11.17572	58.31313	6.90666	26.96429	71.11197	8.16985	1165.01183	1.00000	116.82887	7.18288		8.21826	-1.26753	9.21522	0.84721	4.93645	9.30584	8.06966
10.40333	35.91107	6.81302	11.00492	64.64729	9.04749	1130.71685	1.00000	-94.41551	12.63286	38.54535	7.85278	39.09112	6.93640	0.89224	6.03432	8.31394	9.25315
11.09819	51.70468	8.89990	12.67666	69.56947	9.40200	1123.95132	0.00000	4.82313	9.53830	46.33889	4.38853	51.24197	9.25102	0.77076	5.61365	7.53190	9.57759
11.90626	35.56856	6.03808	18.39436	45.38863	8.79519	1091.29937	1.00000	85.94001	10.12457	41.72289	11.43686	25.49043	8.35296	1.73825	7.89267	7.50195	9.57784
9.49889	62.64381	7.90621	4.89468	67.15827	7.72873	1161.84779	1.00000	4.07601	5.96255	53.56381	9.29611	50.88506	7.99549	0.89267	6.27389	7.65598	7.58677
7.78359	52.29981	10.99348	12.80466	67.64908	7.39114	1101.74988	0.00000	-99.32556	12.03751	53.19385	8.02914	19.32889	6.43408	2.63361	8.55320	9.43313	7.09236
11.59459	73.81604	10.01053	28.07661	79.90529	11.89643	1158.70365	0.00000	79.5286	5.41985	46.45491	7.37739	29.22254	8.25042	1.80235	8.09168	6.22666	10.28071
7.26742	33.95591	9.45487	-15.12430	86.85085	9.57289	1104.66046	0.00000	-74.07764	10.79148	39.14849	9.88267	40.72816	8.95651	3.89549	8.98414	5.27267	6.92823
9.92586	43.01550	7.87741	28.62538	74.42366	7.53319	1100.43783	1.00000	47.3799	6.26545	65.66402	8.93216	33.14447	6.58379	0.57136	6.13135	8.41014	8.20225
10.12792	0.00000	8.03703	20.56198	73.93711	9.93441	1177.69757	0.00000	4.25633	5.50597	68.37859	6.48070	51.21187	8.90892	0.91813	4.86818	8.07577	8.20338
9.64133	59.71364	5.93061	12.32882	58.11072	8.48682	1194.57003	1.00000	-105.36369	8.52244	47.55722	10.08824	22.49396	8.94003	1.54645	7.45460	8.57024	10.57642
10.45761	55.69385	11.52431	19.98091	71.77359	8.42234	1134.55941	0.00000	-2.98884	11.82292	35.22439	5.78101	43.32686	9.00147	1.14274	6.71757	9.05265	8.05862
10.55458	55.51870	10.00419	22.50919	74.76558	7.38079	1060.16781	1.00000	8.77155	4.32916	42.36115	9.80343	50.23019	8.07679	3.88835	9.06956	9.53071	7.76290
10.69546	73.66105	4.04112	19.32392	81.06076	10.15748	1109.81743	0.00000	117.33333	6.74134	38.30102	11.29758	34.85	9.42076	0.80241	5.84650	9.04899	7.35606
10.46045	35.65392	7.91400	11.58910	67.78707	7.93935	1136.55716	1.00000	14.01481	11.14618	49.56538	10.34052	42.67164	8.50342	1.43317	7.54849	6.98199	8.65648
7.54114	45.68483	9.85537	35.65556	77.78465	9.70615	1154.22071	1.00000	-89.99038	7.83627	50.40918	11.24102	38.58894	7.21711	1.41930	7.38390	7.35168	8.14265
10.51091	28.07961	7.17051	37.07784	67.18456	7.96386	1057.90174	1.00000	8.2926	6.20348	66.89510	9.57431	9.58126	8.48033	1.12699	6.46769	9.59729	8.66142
9.53302	47.96666	7.53793	14.52826	71.31026	10.00508	1076.52068	1.00000	-103.42897	5.47664	45.94939	10.72301	20.28527	9.06100	1.78996	7.95554	10.81465	7.54629
9.75910	45.25748	8.41589	23.49893	67.91827	9.62992	1131.89378	1.00000	33.34864	9.38569	57.93550	10.71665	46.75451	8.00384	1.50427	6.46132	9.60728	8.13374
8.56749	71.87478	6.05882	17.45563	65.79286	7.55079	1141.17365	1.00000	-111.78903	9.44204	64.55503	8.91959	33.35283	7.41753	1.39550	6.79471	9.45624	5.35151
7.21646	61.08807	9.41541	2.09277	75.35467	9.40330	1076.24087	0.00000	139.07204	5.87877	49.87334	7.30790	36.24624	8.71237	1.29349	7.64011	8.64340	8.65267
11.56896	56.23191	6.89010	-2.74028	68.42505	8.66695	1137.14000	1.00000	30.2049	9.82602	21.46915	10.25677	55.1904	8.63738	0.98652	6.77383	7.46846	8.92014
10.40976	56.51570	7.94292	17.44220	72.89669	9.31337	1109.41685	1.00000	43.91385	5.52637	31.47870	9.74238	54.03876	9.26493	1.03855	7.13167	9.09307	7.99432
9.69785	41.65238	7.23003	6.82579	68.02346	8.62074	1081.96495	1.00000	12.84052	8.13396	68.42826	8.52946	45.78071	7.19063	0.80693	6.66309	9.60317	6.07950
8.14960	47.89039	8.91206	6.02135	67.08688	7.88431	1144.50790	0.00000	32.86389	5.82862	36.93523	8.46421	53.95278	7.16147	0.80066	7.03489	8.59932	9.26776
7.95251	58.50459	6.74981	2.38436	87.79629	8.36021	1171.70527	1.00000	-80.08199	6.81371	47.70286	10.39403	35.88264	5.76502	1.04307	7.01500	8.74326	8.06942
10.87813	45.02677	6.84781	5.04088	78.31581	9.49835	1067.05917	1.00000	43.91385	5.32687	62.53502	11.49178	54.03876	7.80199	3.69917	8.86177	8.41079	7.43275
7.39729	40.17180	7.93674	11.17894	62.48314	8.90897	1162.32566	1.00000	9.85	10.45920	48.96147	8.59030	53.63333	8.44018	1.29629	7.43233	7.55402	9.90456
9.40129	54.92100	6.12594	16.75645	79.22115	7.95053	1071.44023	1.00000	71.57737	5.52466	49.53626	10.76703	21.53889	7.66256	1.01192	5.69678	8.39145	8.74054
9.32315	47.26639	8.89712	9.60057	72.41671	8.23231	1121.70811	1.00000	3.16667	3.54071	39.20411	10.77397	50.8	7.42564	1.33360	7.52041	8.37089	8.78994
9.01004	69.29925	6.78978	10.82821	70.91725	7.62935	1140.17181	1.00000	-123.02621	9.22095	83.51586	8.88553	44.99012	8.87421	1.14652	6.65031	8.93336	10.02393
9.61525	46.51152	8.26157	10.20420	64.01946	6.99513	1116.30326	0.00000	86.59509	11.20399	50.69707	8.65377	26.11527	8.01191	2.08125	8.14476	8.09774	5.37132
10.00620	48.45639	7.67963	5.84279	74.97150	9.95427	1089.00964	1.00000	120.03308	6.42349	68.69283	9.15509	28.88162	9.97232	0.72274	6.51254	9.36644	7.20621
10.30058	60.98439	11.55393	24.28686	74.80972	7.39807	1095.29229	0.00000	-2.68758	8.48310	54.57711	8.16287	53.69786	8.07050	3.17694	8.76022	7.15272	12.49142
8.80022	44.50062	6.35920	14.88446	72.78069	8.68608	1068.53520	1.00000	-73.9625	7.28379	49.62397	9.60793	40.81	7.68645	0.61989	5.82603	8.88244	6.89476
10.06327	55.94346	6.39301	23.31026	76.34128	7.48959	1092.73780	1.00000	6.10237	8.23130	56.03642	9.65154	46.18396	8.67332	1.73110	7.92206	10.31301	5.90358
9.37416	46.03897	9.93394	9.30015	70.93704	8.50321	1053.55473	0.00000	49.62251	8.68366	59.53761	6.48575	27.0174	8.29191	1.19891	6.78620	9.44632	12.30855
8.51691	40.05684	7.33054	9.61475	73.64597	7.65160	1154.00494	0.00000	99.1625	4.22951	45.04287	7.20111	3.3285	7.07566	0.80925	5.20363	7.56479	7.47824
8.37491	71.34524	8.23071	21.00890	63.70245	7.86621	1181.08004	1.00000	-95.44744	10.33695	34.68673	9.77300	29.53885	8.55673	0.72162	6.50475	8.17519	8.77907
10.05242	24.73836	5.43607	21.19765	63.42553	5.72439	1172.90309	0.00000	-88.81395	7.78562	78.92444	10.60953	35.61452	8.97638	0.94592	6.42082	9.59387	6.63640
8.96177	41.68491	7.43226	17.78587	85.04234	9.38202	1139.41003	1.00000	-3.59625	10.59350	49.01653	10.10806	5.27247	7.86252	2.15022	8.10219	7.87431	6.75409
11.43575	39.22012	8.44116	21.31295	77.79826	7.20999	1064.78755	1.00000	-1.64295	5.73643	57.62775	8.96383	42.8139	6.56313	1.08426	7.12574	8.28462	6.85564
11.04886	41.68653	7.73217	8.57017	68.22758	7.73078	1172.93958	0.00000	-120.45794	10.07951	53.34543	7.40609	34.63915	6.73844	0.72377	6.30537	10.76207	8.03950
8.95156	38.10929	6.49883	4.27059	64.86155	9.05042	1132.24293	0.00000	76.11996	6.68814	38.88776	9.19153	11.12018	8.67106	0.50284	4.48745	8.68371	9.24005
6.93282	57.33757	6.03441	15.16656	75.19841	8.28583	1167.53579	1.00000	-95.63079	8.69030	41.26644	10.06802	31.76212	8.66609	1.08181	7.23935	8.74447	5.16962
10.46666	46.36827	6.78428	-3.98285	88.63865	7.90686	1162.28342	1.00000	-52.2	8.88253	44.96189	10.40045	-28.44917	8.76927	3.90524	8.95774	8.30164	10.25495
10.00098	54.70939	8.21416	25.28781	67.43015	8.60757	1150.71143	1.00000	76.56719	5.27976	35.67179	9.89808	24.41288	9.46443	1.25037	7.34345	8.28707	8.35145
9.23550	52.99972	9.13130	13.70287	70.11838	11.32034	1174.52205	1.00000	-6.00137	8.80675	46.64034	6.00275	33.42585	9.02055	0.64305	5.35320	8.84559	6.99226
10.39794	68.32910	6.83377	-1.47930	74.12564	7.81791	1177.03182	0.00000	3.1631	10.27288	71.89597	9.15590	41.91738	8.02498	1.07649	7.23953	8.00306	6.51005
12.05114	45.91251	7.74272	25.27068	67.43859	7.22562	1073.11521	0.00000	135.6	9.98780	60.05870	6.35593	34.61667	6.73096	0.81472	4.29289	9.47516	8.69513
10.05500	57.58725	6.71311	19.89948	66.21675	8.78047	1137.36573	1.00000	13.58357	7.54892	33.52457	11.74855	-1.63333	8.29460	2.46834	8.25288	9.56773	9.94713
8.79145	66.62048	10.99697	28.40347	67.79099	7.29495	1059.11861	0.00000	145.06667	6.05784	55.14020	9.84885	-37.88333	8.31086	5.22822	9.32792	7.71834	9.97511
9.18039	66.11272	11.53909	17.76596	73.10932	4.08142	1085.61274		137.95378	9.68092	62.09347	5.88969	35.82756	6.87635	1.98617	8.16928	8.42619	9.94222
10.68532	61.62419	6.66076	2.32784	68.29380	8.40040	1181.54100	1.00000	145.13643	7.62993	44.72950	10.55066	-38.16604	10.54203	7.35007	9.69313	8.03321	5.21966
10.90026	36.62309	6.35727	6.55995	78.88172	8.71584	1135.28858	0.00000	38.28402	8.92256	59.25271	8.49895	34.5624	7.43970	0.92315	5.47471	7.04470	6.93186
9.68247	49.21305	5.70178	13.55041	74.43928	7.51297	1107.87812	1.00000	76.56719	8.26013	47.82357	10.38557	24.41288	8.12100	2.02421	8.15017	7.85969	5.26274
9.90512	43.89680	8.76103	29.68953	63.02118	8.06376	1115.44739	0.00000	76.0586	10.07503	57.41157	8.05937	16.06213	8.75867	0.74672	7.01053	9.50103	7.45480
8.93233	68.05291	7.74386	-1.89274	68.01695	8.55365	1096.24468	1.00000	37.55	10.59007	55.63483	9.14821	6.03333	7.03215	0.84116	6.18183	8.00238	8.96278
11.81537	42.98901	7.24320	24.47313	73.31617	10.52447	1074.66021	1.00000	-1.4001	11.90711	46.90898	8.95681	7.06273	8.79545	0.54789	5.53262	8.24777	8.18142
11.07902	52.49834	5.76724	14.47247	76.36438	7.63074	1084.27528	1.00000	-89.99038	7.47589	68.68973	11.02592	38.58894	8.85819	8.95987	9.91351	7.58871	11.21192
9.42130	48.62238	7.41834	16.31447	66.61048	7.82677	1059.53516	1.00000	30.2049	5.14629	76.87431	10.22546	55.1904	6.25268	0.90485	6.21558	7.66533	9.86809
6.11553	51.20371	9.00046	24.37242	74.48498	6.77074	1082.01577	1.00000	-87.882	11.13246	66.21103	6.75804	41.85059	7.17345	1.10448	5.75404	7.06453	9.16761
10.41081	49.38825	7.37534	9.09422	71.63607	9.37923	1051.49099	1.00000	76.11996	4.17756	58.70751	9.98982	11.12018	8.87278	0.95550	4.81152	8.29176	10.49391
11.41058	41.08278	4.95871	14.99853	61.19387	10.35031	1114.98371	1.00000	-123.02621	9.51350	47.05449	8.98866	44.99012	8.82797	1.46482	7.06462	8.15234	10.78359
8.05959	31.14980	10.34124	36.94341	69.60111	9.16633	1091.28253	0.00000	-73.02841	6.05312	30.59474	8.68457	-36.9256	9.39439	2.02055	7.68006	7.62369	8.26121
8.72750	51.64022	7.38436	17.39398	69.46660	8.13904	1178.02605	0.00000	85.83636	9.42207	31.03636	10.08320	25.66795	8.83378	1.53658	7.78553	9.74862	7.32118
8.29543	61.23305	7.15009	7.10121	79.52134	8.70630	1087.58204	0.00000	-87.65644	3.30470	52.21462	7.95154	41.80753	9.17672	0.85994	5.62804	8.58049	6.80855
11.89814	54.68294	7.91831	8.70607	74.70233	10.06914	1097.75973	0.00000	-3.59625	6.18891	38.82305	6.52629	5.27247	9.64909	0.45273	5.90330	8.19467	9.83308
9.29349	42.75837	9.93597	7.43783	75.68348	7.80742	1106.98067	0.00000	6.74549	5.00620	35.58535	7.84442	49.5099	8.31240	1.27290	7.62427	9.84533	8.72821
9.03407	41.84866	9.03870	22.16701	63.28149	7.92881	1108.24079	1.00000	75.16878	5.39894	47.36713	9.12171	30.81383	7.64018	0.80834	6.79658	8.11752	7.73360
10.20790	49.25350	7.94402	24.48442	68.87409	8.15812	1062.46946	0.00000	-73.95097	9.90853	38.65253	9.48540	40.72371	6.94907	1.14810	6.31350	8.95927	8.53108
9.16354	39.31669	9.76784	0.32282	73.72126	8.77309	1182.78657	1.00000	6.83042	10.50657	53.90723	11.88010	6.15038	8.51951	0.68797	6.29041	9.16720	6.87109
8.09927	63.81358	11.97392	29.20610	91.39283	8.06248	1081.61366	0.00000	31.3237	8.72830	35.27022	8.03090	52.4089	8.28994	4.07232	8.96272	8.20990	11.57866
9.59112	46.40259	12.61830	11.49503	63.54571	7.56116	1152.04661	0.00000	18.30056	9.47593	78.76314	6.99830	50.5107	9.17063	10.30862	10.13941	6.90161	10.95740
8.57972	46.44165	8.79027	22.37009	71.04170	8.13731	1071.85767	0.00000	10.5511	4.93472	45.56297	7.31847	52.47774	7.50848	0.78794	6.00449	8.85263	8.10179
7.00645	57.26366	8.68915	9.55058	82.38660	7.52490	1132.86443	1.00000	33.2525	7.61091	23.86301	12.12578	57.97472	7.86473	2.17198	8.25727	8.87456	9.27083
9.72495	54.08560	6.24386	16.46062	71.87658	5.56072	1169.76770	0.00000	13.31783	8.73891	49.89846	9.95286	52.61131	9.86915	1.18643	7.03933	7.49308	7.06190
10.05885	49.42642	8.94679	15.78013	73.84610	7.84523	1060.91693	1.00000	34.11169	5.13513	54.97437	8.47554	0.46005	8.71288	0.51764	5.45244	9.13685	8.72880
10.92482	55.80585	10.06153	20.66978	73.19710	9.70922	1097.45408	0.00000	83.97573	8.45211	51.10684	5.67778	21.46527	6.91532	1.20977	6.92745	8.60164	10.00156
7.71223	45.35486	5.74903	8.49654	82.55909	9.98607	1153.76305	1.00000	-3.52751	6.37245	63.89637	11.58048	50.7236	9.55705	1.33211	7.08472	8.42162	8.29244
12.39030	58.33519	6.47683	4.63778	71.39237	7.31875	1194.38075	1.00000	36.73307	10.22803	46.19746	11.08279	55.38752	8.73552	1.32506	7.51867	7.87831	9.06002
8.31158	51.34865	4.97613	7.52717	81.84623	7.10176	1181.41477	1.00000	-86.19903	8.31972	76.26071	11.38550	11.84962	7.57000	2.61667	8.37231	7.80618	5.54722
9.48504	38.52254	9.48127	12.69506	83.17098	9.94651	1070.06010	0.00000	128.63083	10.18446	52.01629	10.65582	36.82167	6.16517	0.84823	5.65027	7.60823	7.05894
9.52128	43.33147	8.50810	28.18116	75.67709	7.87489	1125.46948	1.00000	22.53083	8.08560	62.07181	7.96575	44.22639	7.51134	1.30372	7.47662	8.72939	6.65448
11.00417	42.61588	6.00604	17.63331	75.13480	8.22549	1140.15554	0.00000	-94.41551	8.37647	52.79915	9.10419	39.09112	6.88952	0.49106	5.97689	7.40065	6.06515
9.24506	81.81407	10.65556	17.67693	78.08990	8.59760	1087.18371	0.00000	-93.11308	13.60818	31.30458	6.83566	16.75973	6.83882	1.08283	6.79474	6.30097	8.53798
8.83725	58.66753	6.21100	-1.70301	75.67608	8.80501	1087.63446	1.00000	-105.11221	6.73845	48.08065	10.06045	39.57582	6.56834	0.67992	5.78070	8.28943	8.16883
7.97105	63.72852	4.78507	11.26009	74.55164	10.48718	1054.24586	1.00000	78.25795	9.58222	55.52977	9.91439	9.82564	7.87569	1.02794	6.63083	8.60184	5.73585
9.61247	27.30413	6.57282	21.92333	71.65287	7.24747	1153.78136	1.00000	19.61222	13.88712	67.45224	5.39141	44.97639	8.29949	0.65314	2.88555	7.42136	8.79566
9.86429	42.88500	6.95095	8.44337	74.83311	8.28736	1091.25848	0.00000	-63.13414	5.52429	55.78927	6.05692	46.23899	7.37518	0.63272	4.41500	8.01922	6.88045
9.50911	35.97219	7.19220	17.26178	71.60086	8.33036	1128.06538	1.00000	73.08333	6.81521	57.62800	9.61262	19.21667	9.78018	1.31394	6.95441	7.18761	6.76971
5.75906	59.91323	8.11801	13.31055	64.63791	9.89726	1095.35886	1.00000	35.7	9.44923	56.63632	8.92108	-7.76667	7.09207	0.87712	4.01667	7.97012	8.82427
9.01822	64.04997	5.27315	18.15099	76.71042	8.29853	1199.71060	1.00000	15.00835	8.67989	49.24000	9.70390	51.14942	7.35562	0.78793	6.22418	7.23533	5.59286
9.49977	43.28980	6.70134	12.14859	67.46731	10.53770	1060.95124	0.00000	128.62667	4.85992	56.90237	6.79032	34.8825	9.21558	0.68028	4.41388	8.16204	6.65959
10.44171	46.18098	8.41026	9.14375	65.59193	6.88638	1168.99829	1.00000	-82.32483	7.70307	44.20869	8.28904	29.65163	8.03368	1.72065	7.92998	6.88384	6.66889
8.89810	53.89988	6.64739	5.69343	62.67127	8.66114	1154.24139	1.00000	77.9129	10.15764	40.75868	8.47076	25.6439	9.52732	0.65676	5.68885	7.47155	9.75173
9.12749	56.44950	8.83955	13.79386	71.73420	5.64798	1081.95490	0.00000	102.42587	10.97910	38.47986	8.57070	15.58552	8.25167	1.31083	7.55680	8.96807	7.74449
10.90739	73.30821	9.49766	15.46291	78.27446	8.34767	1099.12290	1.00000	20.91361	10.36027	49.12505	4.27348	41.92361	7.97552	0.84193	5.11308	8.12063	11.77145
9.60294	33.39095	7.41635	5.83823	70.34808	9.18182	1113.00622	1.00000	10.03988	7.14824	50.00726	9.03421	53.6052	6.97032	1.35658	6.61030	6.96767	7.11474
9.86841	53.25096	7.43853	4.75363	79.31016	7.90052	1113.42194	1.00000	34.37389	5.41926	30.53743	9.75627	40.1675	4.81557	0.58716	5.92789	9.47702	10.05679
8.65617	42.56474	6.17061	17.25317	75.65998	7.36869	1059.57998	0.00000	9.37082	7.75512	36.38726	11.11479	36.08497	9.01486	1.40268	7.10255	6.12487	7.49240
13.11043	22.67961	5.69300	26.52188	67.79905	7.82426	1165.89824	1.00000	88.1453	10.31110	43.11661	11.39776	22.4711	7.06603	1.24380	7.25552	7.43446	9.22436
9.70923	43.48297	10.61536	17.87172	61.67846	7.88036	1050.15786	0.00000	41.77921	7.75406	60.19267	7.57162	41.82143	8.38943	1.64695	7.79160	7.93693	11.03282
8.29320	68.74287	3.62340	12.36610	84.11396	8.59797	1094.93412	1.00000	-1.06667	10.17400	41.33715	11.33169	53.78333	6.14658	2.81277	8.59991	9.68620	3.30510
10.94375	35.88600	9.86575	23.99169	83.23513	8.65283	1171.82324	1.00000	-1.29243	5.48597	62.47092	7.92863	53.49389	6.80501	0.71913	6.80897	8.84514	9.43346
8.91317	78.60263	6.48866	4.33810	76.70350	7.11561	1159.25943	1.00000	-3.05	7.45888	58.12063	9.59613	53.81667	7.01744	0.84819	6.32651	9.17076	6.93731
