SO2	PM10	warning	Pb	H2CO	O3	longitude	PRES	CH4	PM2.5	TEMP	CFCs	latitude	PAHs	NOx	NH3	C2H3NO5	CO
6.75992	6.08242	0.00000	55.88656	45.77484	8.10732	40.74357	1120.86506	11.00778	6.35926		54.43028	37.31309	7.69381	4.54238	7.90389	0.05949	8.76237
8.34275	7.84505	0.00000	35.97541	33.11846	6.50387	-76.88442	1188.76640	7.09119	7.29041	24.80137	57.56616	40.2737	8.21602	7.21625	8.27273	0.16262	8.36625
4.67652	10.37569	1.00000		56.05231	8.62870	11.18709	1186.03660	7.20962	8.81395	15.55763	46.73568	48.73218	7.71540	7.70508	9.84985	1.21090	8.30421
7.20830	6.07677	1.00000	51.84905	62.30155	7.34531	-38.79084	1118.84549	6.87248	6.83552	15.26877	48.44988	-10.95817	8.69037	11.03401	9.00650	0.06611	7.21031
8.50939	11.35327	1.00000	46.14152	32.81055	5.98743	120.74221	1126.11143	6.20224	7.81248	17.74896	68.37213	31.64615	6.42889	6.98426	8.94982	3.07217	8.43929
9.29766	4.34823	0.00000	55.57096	56.29683	7.48595	-52.67056	1061.22124	9.64988	9.37750	16.49132	33.95594	-26.22861	8.43064	5.72067	14.00945	0.04419	8.87577
5.07163	9.07007	1.00000	74.20866	56.07374	8.43753	3.16667	1168.89812	9.79866	8.18166	16.35410	78.61444	50.8	7.85244		10.07552	0.30559	7.12377
7.59278	11.01376	1.00000	64.40736	70.32673	5.87644	146.05093	1095.60474	7.72300	7.21966	3.46594	52.43641	-34.28853	9.39280	6.96237	6.41117	2.23177	7.78918
5.30747	11.02673	1.00000	65.16855	47.46613	10.28229	-78.87836	1051.48241	6.60841	7.51123	31.74793	54.99075	35.05266	6.47475	8.54152	8.89976	2.24091	7.89549
8.60769	9.12026	0.00000	52.61738	53.13676	5.57744	48.26258	1128.91712	6.02776	8.88591	23.82220	36.80132	33.86419	6.33754	6.44425	7.93737	0.35960	7.88363
7.35349	8.09063	1.00000	36.16764	22.34939	8.00825	28.28489	1057.72662	5.61668	9.17801	18.56329	79.47774	48.15659	7.72943	10.11814	7.21603	0.16843	8.34610
6.82163	5.75258	1.00000	27.06889	29.66294	7.25857	-1.29772	1084.85883	6.46661	7.44693	17.83550	50.80568	50.76306	7.84485	10.21827	9.72935	0.03703	9.02734
8.79614	8.98863	0.00000	41.85162	69.64866	5.92899	89.20083	1197.84362	6.83770	8.13018	23.67953	57.54569	55.54028	8.02969	6.11423	6.13759	0.32516	
6.57102	9.19683	1.00000	37.85604	63.91146	8.10616	79.883	1155.62553	6.80799	6.88846	-1.05516	46.40336	6.9909	6.80985	7.61582	9.25988	0.38724	9.60538
9.67866	7.71954	1.00000	48.09957	53.10242	8.98257	1.6	1067.16802	7.00290	8.24725	3.66506	64.20093	43.11667	6.21873	5.28678	9.51476	0.16142	8.57013
10.63890	9.38681	1.00000	71.00713	62.48776	6.75921	-79.2663	1097.44258	3.96790	9.28925	-0.58763	56.45465	43.86682	7.89755	8.85327	9.99817	0.47865	7.51722
5.71712	6.48059	0.00000	36.60165	59.20469	8.55776	-85.43772	1058.04936	9.93865	6.29911	14.79959	45.02432	10.63504	8.78373	4.46302	9.16203	0.09305	8.56135
10.46164	9.81531	1.00000	56.27300	46.55820	7.31540	72.54566	1175.20724	4.85591	7.78653	13.63562	37.48729	29.69221	7.54734	7.18835	8.66569	0.71703	6.93817
7.28549	10.74885	1.00000	56.47131	38.09444	12.51020	107.60627	1198.18577	4.82134	7.32097	17.32361	41.06378	51.82721	9.45619	9.75617	5.82070	1.72456	8.89766
9.11818	8.99029	0.00000	37.04692	34.08788	6.05144	37.00438	1139.81032	4.72517	7.61867	15.29828	30.68096	-7.60361	8.65619	5.60098	4.70312	0.33347	6.92691
6.75441	10.88519	1.00000	48.99457	37.12256	8.42218	68.11759	1172.48702	7.03631	8.27689	30.03522	49.72361	26.9423	8.65050	6.95392	9.85659	1.92284	7.62909
7.46726		1.00000	54.71640	48.48246	8.03980	-120.45794	1077.75079	7.74172	8.34479	19.42590	86.72182	34.63915	8.29603	10.28515	9.02103	0.10255	7.53818
8.67486	3.08413	1.00000	48.31781	38.36214	6.40284	97.01124	1160.34399	9.65163	6.57084	-0.30491	81.98597	17.30858	8.27190	9.78601	9.77904	0.03667	7.54377
9.71662	10.46451	0.00000	62.91836	42.88888	6.90081	136.84186	1195.84892	6.03133	7.61029	14.92200	44.62285	34.4833	8.37333	7.50958	7.65827	1.31914	8.47315
5.71380	12.05518	1.00000	33.81519	31.10615	2.22964	13.63617	1148.27388	8.36696	8.32433	7.46150	96.67885	50.50301	7.72900	9.05070	7.04537	6.18510	7.43730
9.30608	6.70642	1.00000	68.67057	53.62739	6.77446	-93.12577	1185.95552	7.98736	7.59102	9.89217	49.21716	44.73941	10.20865	3.97906	10.19221	0.07373	6.38643
10.66452	9.87400	0.00000	51.06740	47.78188	8.78840	-72.47417	1194.74541	8.57670	7.59456	4.17899	61.80211	7.83389	7.61102	7.97947	5.76883	0.77315	7.15680
7.46458	12.23230	1.00000	31.96021	45.95709	5.66624	-117.29198	1054.32010	7.08167	9.53626	43.36413	57.79133	33.03699	8.77031	7.37498	8.28354	7.40443	6.90658
9.76212	5.76590	0.00000	66.20444	67.95508	7.14778	12.53463	1105.63219	14.30477	7.91194	5.60282	62.55409	55.67938	7.15039	4.47984	11.35215	0.04188	8.44579
9.00060	8.91663	0.00000	46.94089	68.49174	6.52300	22.53083	1100.94194	3.91238	7.45755	21.86480	60.95104	44.22639	7.72540	5.91670	6.05439	0.33479	7.62637
9.55776	10.26751	0.00000	68.91691	62.51121	6.03828	121.3152	1178.04677	6.40355	7.74472	-2.40479	55.17836	14.14989	7.66085	6.07520	5.50877	1.09526	7.69726
5.41239	6.97608	0.00000	54.79848	48.42776	6.71698	-45.94722	1194.91826	9.47627	8.37654	11.92530	58.97826	-21.42917	9.81791	7.34991	8.60959	0.11486	7.53457
8.63318	8.52667	1.00000	39.89975	75.92535	4.06680	30.79165	1083.49883	6.71422	8.08168	23.32789	41.26591	-27.76952	7.94582	7.49388	9.56289	0.20752	7.74358
6.20128	8.93558	0.00000	34.78733	53.66049	6.39129	-98.1664	1092.09358	11.92395	6.34870	18.55441	51.19847	19.32932	5.12911	4.10503	9.17636	0.31369	7.17205
6.85051	10.22952	1.00000	14.05147	39.87973	4.69033	-78.87836	1189.43601	7.67045	8.13131	21.13597	56.63458	35.05266	7.76335	9.22237	7.36464	1.04049	8.68628
7.49796	9.06434	1.00000	72.93848	69.05630	6.19357	-48.67028	1097.34321	8.22417	9.03345	7.55617	57.87400	-28.24	7.31347	6.70366	7.42112	0.35958	7.27130
8.53554	7.91211	1.00000	47.20486	63.99289	6.63310	4.52529	1176.32610	7.16099	9.20981	8.04923	55.69374	50.71229	8.28510	8.06196	7.70661	0.12904	9.19174
9.41700	9.94747	1.00000	38.16662	57.88291		-117.14392	1147.53114	6.18651	7.88834	13.65965	40.65789	32.9156	9.03292	6.02979	8.95551	0.80385	9.61811
8.64665	9.46724	1.00000	58.63698	56.11181	5.93035	112.19028	1133.66680	7.23157	6.86633	19.82941	56.78896	30.35028	7.60691	5.97607	9.33205	0.50857	7.02862
7.88678	10.17909	1.00000	34.80895	58.63044	6.69047	59.4839	1155.71821	6.70460	8.70887	15.54016	28.89095	58.7002	8.02502	9.26802	6.53745	1.00912	8.73578
5.45263	8.96996	0.00000	46.48094	43.70699	7.00775	-51.87389	1111.37309	10.45436	7.27185	17.23652	45.98211	-23.44361	9.54070	3.44073	7.56642	0.33949	9.58666
8.58496	7.87080	1.00000	66.83381	58.33341	7.53429	12.1369	1058.22484	7.58662	8.72757	34.17492	44.40568	51.04962	7.61869	6.41732	8.98661	0.16823	8.97457
5.28638	9.14430	0.00000	42.39601	47.14996	8.39944	88.28637	1057.45870	11.25223	6.07009	21.09121	50.59422	23.07492	6.90259	1.48177	10.43252	0.37724	7.44359
9.61398	8.30871	0.00000	56.76570	52.98769	7.35607	-103.42897	1084.92244	4.87287	7.47006	14.98884	43.89466	20.28527	7.77177	5.18178	4.35823	0.19069	5.73791
8.52303	5.79499	0.00000	38.50753	76.52690	5.88881	5.37429	1102.21909	9.34664	8.47577	9.00717	56.61720	51.03427	7.16806	6.83477	10.88331	0.05249	8.86303
8.87739	9.28488	0.00000	69.17901	59.67309	4.62890	13.63617	1183.28025	8.39444	7.60455	28.03799	64.72676	50.50301	8.59362	3.99276	3.61635	0.45821	9.55559
7.14529	8.01467	1.00000	40.75193	47.01859	8.22327	59.6	1134.34934	5.90478	8.38090	8.32238	57.98206	47.83333	7.77473	8.82998	9.26633	0.15662	8.71597
8.76783	9.36328	1.00000	27.44578	49.54901	5.45572	122.22833	1059.70678	6.77491	7.51708	4.34912	69.12614	40.66482	7.10541	6.49590	9.62331	0.46506	8.59980
8.85512	6.69828	1.00000	46.62748	48.27404	7.63347	11.04979	1197.00571	7.68547	6.43450	-2.75853	44.00483	44.59445	8.05695	6.57761	7.95623	0.06259	7.24151
7.44607	7.92797	0.00000	48.96646	38.53965	3.51173	37.3825	1130.18313	8.27168	9.96701	12.65956	65.96751	37.05944	7.09841	3.92215	5.82049	0.13656	8.97763
6.04782	7.78883	0.00000	43.47375	48.86063	6.98620	111.50861	1162.33376	9.09683	7.83084	-0.69239	15.53349	32.54278	7.51966	4.52333	9.22945	0.14565	8.35878
8.05676	7.08532	0.00000	76.69470	47.80101	6.61405	136.51667	1053.82006	5.04249	9.05116	15.07585	62.31597	35	7.61074	6.86214	7.65563	0.06641	7.75031
7.29944	10.40943	1.00000	40.57391	55.29310	5.08700	-2.77259	1199.81407	7.43808	6.86323	16.47953	42.90653	37.49073	8.30544	8.38176	7.79531	1.21833	7.60567
5.98742	9.83005	1.00000	56.69367	64.68138	11.94444	103.61667	1137.87551	7.01478	8.55574	9.24236	37.05128	-1.6	7.82798	9.89635	8.25470	0.71409	8.26473
9.41769	11.15911	1.00000	38.03313	48.40262	6.45966	4.21372	1185.52831	5.05926	7.71929	18.71657	69.54483	51.12794	7.13767	8.74569	7.37622	2.54217	8.50236
9.49866	9.73274	0.00000	65.54752	50.23133	7.64768	-99.73314	1151.92021	6.73569	9.56713	5.58890	56.51113	32.44874	8.23788	8.37415	8.78554	0.65586	8.91593
7.49667	6.85786	0.00000	43.38101	61.18430	7.63205	37.00438	1080.83648	9.03696	7.42189	23.62911	46.99665	-7.60361	8.10774	3.20553	10.54800	0.09984	7.31652
9.16301	11.24965	1.00000	76.24723	68.97825	6.96598	77.0202	1066.10639	5.69534	7.30139	4.77609	58.08800	43.41949	8.18242	7.65982	6.74101	2.79018	9.32917
8.60051	8.19929	0.00000	36.90117	60.74514	5.41449	-2.98333	1164.02178	6.85692	7.90340	12.36525	39.15204	53.83333	7.15085	4.73609	4.96105	0.14813	8.68946
9.00527	9.26953	0.00000	51.74661	64.71488	6.72761	1.04945	1122.23939	6.10184	7.30274	6.43268	46.04924	35.06544	7.59562	7.36510	7.22875	0.42211	9.29238
10.01083	9.05256	0.00000	71.68932	39.91769	6.80732	6.26667	1137.10626	5.56798	8.25651	24.22343	67.72074	51.21667	7.29663	7.30655	8.56408	0.36734	8.73939
6.38954	6.86412	1.00000	68.94533	42.86455	8.10229	85.83334	1124.76698	7.36281	7.90540	3.91924	57.46660	20.88197	7.06974	10.77701	10.04725	0.10014	7.96716
4.97811	10.91865	1.00000	61.86819	48.48878	7.95122	-105.11221	1129.12686	3.38821	7.18566	21.91071	72.28052	39.57582	4.31121	6.19930	9.39025	1.98388	7.45818
8.16814	7.55093	1.00000	57.99224	59.78330	7.99229	123.17306	1074.46257	7.09040	7.54224	6.72160	38.61008	41.27194	6.62703	10.74870	8.41349	0.13025	7.24295
7.60582	6.28166	0.00000	48.07240		5.81084	59.6	1074.69426	12.14249	7.56444	-1.39344	50.63606	47.83333	7.56353	7.50264	8.85455	0.08906	7.34035
8.43611	9.40159	0.00000	32.51852	22.16677	4.28017	109.3243	1193.53918	9.90635	6.02203	8.05872	42.98742	-7.0981	7.54535	5.06691	5.66679	0.46538	6.65779
5.66924	12.33928	1.00000	55.15777	66.73654	9.88268	29.41824	1073.23691	5.93004	7.75577	20.49295	41.43710	45.99194	8.78100	7.09510	9.26005	8.19552	7.24467
6.27885	6.02628	0.00000	67.00684	57.15010	9.60635	23.225	1148.77328	11.96883	8.44228	29.95371	38.14783	43.4125	8.69655	2.57212	8.05853	0.08219	7.29864
9.37170	8.91743	1.00000	57.92507	43.09951	7.99448	-76.99081	1083.12907	6.81343	8.83302	8.39487	55.34693	38.96372	7.04760	5.22267	9.10867	0.31064	8.15463
3.90975	7.82457	0.00000	56.08866	63.65498	7.62517	-75.87877	1185.01423	6.93767	8.04892	7.44038	63.64026	5.6561	7.32230	6.08090	10.24732	0.14302	8.04031
8.30972	9.13799	0.00000	45.31916	63.67532	5.70985	36.73307	1076.13223	9.40138	8.35508	5.69932	33.41212	55.38752	8.52732	7.02131	8.74647	0.39891	7.00104
10.28041	11.19998	0.00000	66.53711	57.39775	7.27827	78.27539	1062.27132	8.06435	8.61313	4.23977	59.07225	12.95629	7.45128	8.52104	7.09095	2.62155	6.84250
8.81649	9.76077	0.00000	50.72101	51.59463	4.20874	26.01649	1105.77372	6.03372	7.04638	-1.02117	48.19184	44.43579	7.89843	3.59739	3.56543		8.48540
5.70839	10.86375	1.00000	85.45370	86.41321	11.75256	-2.98333	1150.39693	5.85692	7.01211	21.39375	63.66398	53.83333	9.67837	9.71975	7.55944	1.88976	6.75969
6.22124	6.16360	1.00000	49.48361	49.41402	5.91710	-8.53778	1114.14376	8.66447	6.66169	-1.48695	67.45823	7.57944	5.99846	10.11920	11.94321	0.03552	6.83298
10.45880	7.92455	1.00000	48.82563	78.44272	7.65141	109.22921	1122.68434	5.55028	7.47168	8.91205	71.53710	34.65918	7.13552	6.50938	10.48115	0.12183	7.90903
6.25584	4.09312	0.00000	16.91036	51.19873	8.32729	9.37082	1169.27728	8.70340	8.47634	25.20348	83.24391	36.08497	7.66700	7.19135	8.14636	0.06533	8.49789
9.12666	8.73131	1.00000	66.45205	65.44888	6.22292	33.2525	1071.96218	5.45170	9.37561	18.42925	60.87006	57.97472	7.01284	10.00182	7.87285	0.28207	6.94849
7.69669	7.50529	0.00000	50.34973	56.55431	4.76915	22.53083	1115.06654	8.76125	8.79294	14.78597	49.74321	44.22639	8.30200	6.61700	9.84155	0.14768	9.50326
10.74075	5.09578	1.00000	53.73592	46.66622	7.60537	40.74357	1188.94852	6.82332	8.80721	13.18682	74.12748	37.31309	7.42504	4.02968	12.29443	0.06803	8.83741
7.84122	7.47474	0.00000	46.26464	42.61589	6.39937	-71.19901	1176.49640	8.03470	9.99642	-5.45493	24.72246	-30.60106	5.73124	7.48519	8.37791	0.13903	7.71059
10.01733	11.20852	1.00000	50.50894	37.57422	6.50635	-4.21376	1178.61385	4.80960	7.52638	16.68389	43.10998	55.82885	8.91478	7.03825	8.93264	2.71327	8.88064
7.43892	4.90023	0.00000	55.51406	36.68698	7.13035	-43.80139	1189.42768	8.56587	7.48371	20.08615	56.15845	-20.25333	8.11818	6.46113	9.08702	0.06517	7.37521
7.71715	10.40952	1.00000	53.99123	52.15245	9.80182	35.23388	1167.33219	8.04042	8.12878	10.41099	56.80271	31.78336	7.45328	8.75923	9.03285	1.23281	9.88652
8.17757	9.17404	1.00000	60.67352	58.65078	5.39675	1.6	1115.17252	7.13978	6.77431	14.55463	67.25578	43.11667	7.20829	7.36419	9.34889	0.35686	6.06133
8.97872	9.46906	0.00000	57.21000	72.12794	6.38748	-81.24441	1181.91864	7.31052	7.83144	12.17262	75.22097	23.15678	8.68948	7.15853	7.30179	0.49865	6.27973
10.48362	7.60975	1.00000	44.36569	52.47019	7.53911	78.25795	1185.00914	5.70044	9.34115	9.79360	35.03092	9.82564	8.66163	6.24929	10.30395	0.11893	7.44451
7.22516	7.24830	0.00000	60.56278	52.88198	5.80476	59.80222	1180.67199	5.81080	8.52917	7.16513	29.79111	58.63667	6.25348	6.99201	8.76508	0.09255	8.24943
7.02036	7.69076	0.00000	43.72492	46.24071	6.28084	-94.74049	1082.88387	12.44118	7.88316	10.88585	54.91683	32.5007	6.89084	5.41108	8.37095	0.13563	7.94864
7.12454	9.61818	1.00000	61.75486	43.80440	9.69546	115.88782	1197.36622	5.89304	6.67468	4.97896	45.62847	-32.05251	8.95355	8.88897	8.60090	0.59464	6.86254
9.61153	9.02368	1.00000	46.75371	48.28732	6.56317	78.27539	1122.61487	5.64960	7.73485	29.75837	40.33059	12.95629	8.47737	7.29118	9.49672	0.34276	7.10171
8.79850	7.86583	1.00000	27.43040	44.52053	5.38642	-77.43532	1143.96615	7.52921	6.30698	13.67437	52.99188	20.14298	6.08761	5.89162	10.17194	0.12941	9.51153
10.63463	9.35204	1.00000	60.51057	29.56507	8.01161	-76.78319	1102.33952	5.15461	9.60108	1.28539	32.09957	18.00747	7.67631	5.68987	9.87960	0.45432	7.98460
8.70162	6.64135	0.00000	42.84121	50.98880	3.75515	-83.48216	1182.84026	8.74118	8.56514	15.82561	44.31616	42.30865	7.41605	7.32340	7.52484	0.08717	7.83619
10.13817	5.99143	1.00000	54.82755	51.51013	7.89099	34.37389	1148.30130	6.59196	9.27684	14.69657	53.64734	40.1675	7.55938	6.15561	9.61320	0.03441	8.80149
6.01702	10.01661	1.00000	40.64538	55.68993	10.42483	102.42587	1123.01797		4.84575	18.25243	65.52025	15.58552	5.87232	8.94842	10.50041	0.86317	7.47600
6.30616	10.54314	1.00000	56.32019	69.50207	9.75059	135.21667	1173.33259	4.93944	8.91624	11.68215	62.66491	35.06667	6.96639	7.55763	7.97481	1.40088	8.88659
6.70844		0.00000	59.77606	59.79515	5.49547	-83.2321	1086.14711	8.84163	10.11327	3.73296	63.21538	33.08014	6.28213	8.50811	8.13669	0.06074	7.48932
5.73094	10.30079	1.00000	52.20646	49.11316	10.73281	-82.32483	1075.10434	6.74584	6.84980	27.16882	63.99481	29.65163	7.97758	8.64072	7.59385	1.08411	7.05836
4.69960	8.89902	0.00000	71.35995	58.45202	6.78951	-85.43772	1126.42820	9.35361	8.72431	13.42345	63.49596	10.63504	7.29632	4.99617	8.91969	0.29701	8.70097
9.00877	4.60336	0.00000	57.65361	34.23510	4.99445	-76.72803	1123.11585	8.83788	8.22238	8.64474		39.32288	7.52320	9.12792	9.21503	0.04374	8.14776
10.90384	10.11240	0.00000	46.36747	48.12307	10.04147	128.62667	1186.62000	6.63102	9.45280		52.01000	34.8825	7.96313	10.06860	8.22400	0.94160	7.18568
7.40201	7.97372	1.00000	49.40503	42.03312	9.07268	-98.15529	1134.47377	6.36412	9.07853	21.22390	15.90912	26.18924	8.00545	10.26382	8.70383	0.16342	
6.45769	10.44020	1.00000	67.53331	58.48290	8.22748	112.9	1067.08673	5.33231	7.98888	14.65020	59.01180	27.85	6.95271	7.90747	9.06940	1.27694	8.88830
8.10709	7.71272	0.00000	31.64469	62.69562	6.61040	-82.42491	1181.47078	6.25774	7.19276	21.31713	44.32453	42.97086	6.93968	7.24813	9.09921	0.09606	7.30146
7.48062	7.54035	0.00000	62.49067	50.69166	4.76073	19.21437	1106.30950	8.58587	9.82063	1.16991	80.40768	44.75874	7.90666	6.89539	9.37868	0.12755	7.05083
9.89601	6.15415	1.00000	40.35478	47.25936	9.50816	-96.39774	1114.77764	7.38258	9.43549	28.33485	61.52662	30.16688	8.87192	5.41474	7.50947	0.06215	9.05228
7.09384	5.86403	0.00000	41.31782	19.12979	6.54198	-104.22884	1050.60099	9.33640	8.21905	27.50307	55.74813	32.42067	7.92752	6.66986	8.96845	0.02965	7.44974
5.68945	7.29716	0.00000	54.57633	73.10674	6.89683	-90.10674	1170.89327	10.64016	6.44018	2.33357	53.01637	29.84576	6.94569	5.75752	8.40353	0.09076	5.58671
10.77261	11.11212	0.00000	29.99958	29.89521	7.44588	46.58333	1082.62629	7.14441	6.94143	39.02981	27.62802	-21.15	8.22838	6.28748	5.07606	2.43992	9.03453
6.01584	9.58519	1.00000	70.82129	30.25764	10.96728	121.3152	1062.35560	6.50847	7.61711	4.64570	56.92379	14.14989	9.12571	9.88849	7.25625	0.56940	6.53754
6.31069	5.20277	1.00000	73.55396	73.74118	8.51673	75.96976	1085.45708	8.25341	6.04366	6.95434	56.48554	15.73628	9.39129	12.11240	8.39969	0.02387	8.01813
10.96593	7.12497	1.00000	37.70060	48.97079	7.23946	74.83554	1084.21088	5.70904	8.42477	28.32911	53.53964	14.62072	7.64412	4.76477	12.05656	0.11199	7.52690
8.92070	8.10653	0.00000	54.67534	42.56664	6.43620	19.91667	1198.34317	8.14755	7.72561	25.55449	52.21128	-11.78333	6.95786	5.91712	5.38780	0.16029	7.50709
7.62637	7.01607	0.00000	48.20127	52.91695	5.85728	10.18527	1175.63872	7.32492	8.30421	31.78180	61.20734	47.98372	6.70697	6.99549	7.85832	0.07125	8.09859
8.23660	8.49975	1.00000	61.28080	67.65108	5.37902	30.98551	1149.42100	7.68547	6.84417	27.67703	45.85292	2.41669	8.32562	6.03808	9.75767	0.22772	7.38659
6.78844	8.08994	1.00000	51.13372	55.31089	7.67484	-87.71255	1177.98747	6.32834	8.16809	21.64872	55.48275	41.84364	7.52126	8.21455	10.45467	0.15688	7.22660
8.77776	7.50101	1.00000	58.12828	23.97297	4.78929	8.2926	1087.79767	7.60359	8.88150	4.14444	43.73920	9.58126	7.40110	4.64907	12.05982	0.12967	8.56412
6.00839	10.92146	1.00000	65.36220	50.62361	9.69535	102.3278	1148.10205	5.65160	8.97901		47.10346	2.2139	7.01651	8.08598	7.97693	2.04322	8.85789
6.05003	9.54322	1.00000	44.25958	44.26335	8.90118	76.92421	1068.05583	6.98266	8.45104	8.21726	67.86502	60.97944	7.56815	7.96549	9.92135	0.56613	8.42230
5.99167	10.62364	1.00000	53.12909	61.97916	9.86247	122.74754	1094.60633	7.37445	8.48324	8.33695	35.83949	40.85158	5.28888	8.43867	10.07526	1.52333	8.49302
9.43261	10.28979		44.97025	77.45941	7.05133	34.11169	1184.56871	4.51988	8.03192	14.45938	18.74045	0.46005	6.75231	8.08367	8.09494	1.08675	8.11497
7.48593	4.20364	1.00000	61.17842	42.12832	9.05130	2.61667	1125.28649	9.50393	6.35758	4.35494	62.55134	48.98333	9.22594	13.11485	8.88558	0.03099	6.66682
10.84534	10.86031	1.00000	67.85783	49.47897	5.77715	46.5813	1078.29753	3.71051	7.64085	11.89226	68.08686	54.8421	8.62572	8.28042	9.19508	1.89311	6.26589
5.34488	7.30621	0.00000	56.34542	70.16760	8.35683	-43.80139	1187.84101	11.71473	7.96235	15.50542	30.47602	-20.25333	6.50754	4.62356	8.33333	0.10140	9.63754
9.25551	6.35661	1.00000	34.56679	41.12965	5.94260	-71.29144	1098.98196	6.16222	6.51524	17.47010	37.12479	41.54566	8.39613	9.08770	10.18620	0.07736	8.88882
7.30401	8.97851	0.00000	85.34859	51.62604	4.75791	144.23058	1170.23823	8.78483	8.03429	-0.79837	61.89535	-5.85746	6.44606	4.91440	9.51595	0.32873	6.34876
8.42618	7.83482	0.00000	50.59481	77.58189	5.97958	88.58	1112.04687	5.36574	7.16808	11.35986	53.27003	23.18	5.70162	5.79420	6.23063	0.12473	9.17734
8.23034	6.99519	1.00000	48.06129	41.34123	7.24690	-4.0573	1057.56061	6.39764	9.20526	8.28060	45.72515	55.82737	8.01110	9.68802	8.95875	0.06778	7.38489
5.89085	7.10990	0.00000	53.83413	53.37595	6.50285	-43.80139	1186.90164	5.51505	8.62310	22.83925	49.30219	-20.25333	7.27167	6.10302	9.67016	0.09781	6.52207
6.34065	9.35477	1.00000	48.66173	41.31576	9.19848	2.45012	1084.36001	6.88867	7.50344	23.66565	67.77991	48.90982	9.09928	9.73896	10.25702	0.48443	6.11332
7.59716	6.35233	0.00000	37.88528	49.23753	7.13788	97.01124	1126.28518	7.90634	7.92817	-1.15917	40.61186	17.30858	7.26667	4.70423	11.77332	0.04141	6.63604
10.26926	8.78613	0.00000	49.23796	43.13538	8.58867	127.08472	1176.95984	5.96897	7.81373	19.12204	35.54696	36.20389	6.58569	6.69323	5.32458	0.28925	8.11785
9.99777	9.69244	1.00000	44.97035	51.79586	5.54954	88.18466	1146.02744	5.00879	5.20581	15.29974	41.01944	22.19303	7.18392	7.37026	11.31454	0.60787	9.46120
5.89849	4.83364	0.00000	57.51117	32.04017	9.08515	30.98551	1189.75936	9.79807	7.80032	10.02994	70.98509	2.41669	7.93066	5.63573	9.49992	0.04566	5.98752
9.20730	7.56996	1.00000	71.33247	61.17992	7.33345	71.30633	1128.22139	7.48460	7.78430	26.99751	49.73402	21.34222	8.76061	5.65741	9.71896	0.13188	9.92960
5.39849	10.18978	1.00000	89.97195	55.94240	9.69379	-98.1664	1137.15888	4.84408	7.67686	20.95377	45.80860	19.32932	7.88271	8.18311	6.66687	1.02163	5.96207
8.24683	10.51032	1.00000	63.67218	60.20698	5.17220	-72.97261	1145.03500	6.54815	9.12305	17.33661	63.04399	43.61062	8.19851	8.01046	8.47977	1.35119	9.77439
9.93907	9.75777	1.00000	48.74493	70.25756	7.64134	-53.13722	1094.42181	4.73962	7.67522	19.86880	47.45080	-22.92306	7.64958	8.72360	8.26460	0.65461	7.04824
4.92879	11.41627	0.00000	60.49588	73.86782	11.80643	-75.60804	1142.88483	8.69439	9.75440	30.29587	71.41639	39.96097	9.95990	10.02115	9.25013	3.26110	7.96797
4.27845	12.77792	1.00000	43.75198	69.06106	8.39752	-98.1664	1092.65179	5.99886	10.11233	31.20070	49.96241	19.32932	7.61267	5.93366	11.97404	12.68675	7.33347
5.29440	7.19666	0.00000	76.64377	63.73451	6.59240	27.18052	1179.32866	8.38196	8.77600	5.50090	44.61726	39.12074	6.82875	6.13709	6.04018	0.08126	9.06610
7.74967	9.05468	1.00000	56.15623	49.41664	7.81520	-97.92977	1190.41302	5.73843	8.65360	19.96777	54.79391	38.06084	8.95224	9.82891	7.24231	0.33037	7.97891
5.25019	5.22533	0.00000	48.15625	49.43559	6.76176	-0.2	1073.96978	6.08104	7.85814	9.10910	63.19425	51.65	8.49320	9.32475	9.86106	0.05385	7.41003
6.47717	1.60608	0.00000	57.19067	58.14949	9.98515	9.47629	1151.16352	7.28229	7.63944	9.66272	36.78157	53.59337	9.60454	8.64649	10.75861	0.03111	8.52769
9.40895	8.28145	1.00000	47.82048	36.61649	8.23685	76.11996	1192.72361	5.73580	6.13869	13.07410	59.51838	11.12018	6.62429	9.24086	7.51525	0.19143	8.32028
7.35814	4.84727	0.00000	56.16968	38.50060	6.43091	124.84472	1064.87636	8.63225	7.45405	29.75851	41.01898	10.13361	10.13373	11.42162	11.81363	0.04590	8.27761
6.17180	4.32939	0.00000	79.00749	45.38453	7.32060	30.98551	1151.18843	8.75548	6.90634	6.56014	49.84892	2.41669	8.91798	9.26824	10.40229	0.05228	6.80006
11.38411	12.45720	0.00000	62.52478	71.87388	9.30547	-80.38297	1137.84240	7.63952	8.70313	20.42675	83.46322	42.8334	7.29236	9.53310	6.99867	9.21440	8.91799
7.15236	4.43640	0.00000	46.64016	49.08074	7.73976	-79.62603	1115.21907	9.91451	7.47435	10.47372	53.09728	8.88988	9.69212	7.25170	9.40316	0.07779	7.92565
9.02414	9.14725	0.00000	59.87916	17.43782	6.03430	-76.43941	1191.73293	7.43510	7.78278	22.68620	43.74351	39.33427	8.94237	6.46231	5.70678	0.38230	7.28671
5.50659	10.09074	1.00000	75.49476	46.99648	9.62145	19.21437	1156.57484	8.08913	8.53874	14.16506	59.13229	44.75874	8.76110	8.75955	10.02869	0.90472	7.65010
7.75654	5.26596	0.00000	64.30516	61.48037	6.61053	76.92421	1102.02917	8.43545	8.25442	17.45784	28.03881	60.97944	8.57356	6.53966	8.74620	0.05442	7.14495
