PAHs	latitude	PM10	H2CO	longitude	PRES	O3	TEMP	SO2	Pb	CH4	NOx	C2H3NO5	CFCs	NH3	PM2.5	CO	warning
6.93389	18.57677	7.15493	63.10780	-72.22625	1155.97482	6.28041	20.04173	11.85554	39.96943	6.74895	4.88724	0.07132	52.08706	11.93160	7.16741	8.56243	0.00000
9.04369	51.95838	8.73952	34.40310	4.47124	1175.56022	6.67415	2.92614	7.80333	53.30364	6.79986	8.18269	0.18421	32.63962	8.84713	7.29508	7.60198	0.00000
8.28047	36.19278	5.75482	40.45546	117.65694	1105.91042	11.28056	4.96992	8.99273	51.31965	7.25355	5.35821	0.02070	58.10064	9.20904	7.97537	8.49791	1.00000
9.46078	11.15583	9.77761	49.70863	42.7125	1133.27255	7.49061	27.47681	8.29482	36.05251	8.66587	7.54298	0.42013	53.65666	9.36612	6.53998	8.97133	0.00000
8.05504	14.93333	11.57505	29.86342	-91.11667	1084.68325	8.85912	25.84826	4.71934	28.55994	12.63810	9.77414	2.35248	38.11636	9.66726	7.60922	6.47012	1.00000
7.82866	15.72892	9.40740	50.40942	120.57224	1155.75059	8.30185	30.74559	6.01887	25.06130	8.65113	9.30267	0.31313	61.38842	8.05757	8.47109	7.95445	1.00000
6.63499	53.5942	7.79541	33.05227	25.8191	1106.80255	9.41106	-5.74809	9.76300	50.55215	11.15875	9.40385	0.10340	52.60567	7.52778	6.22483	8.48674	0.00000
5.91240	15.5439	7.35713	34.07146	73.7553	1127.03547	9.47124	4.01127	9.40130	24.11105	6.52433	5.34349	0.07479	35.11740	7.46349	8.97323	7.81895	1.00000
8.73798	65.93381	7.35509	77.37879	111.4834	1079.48469	10.30850	2.36164	6.93232	37.52479	4.55649	6.53107	0.06375	49.94138	9.08879	7.65496	7.74944	1.00000
6.48358	12.97389	8.67947	47.78545	123.99333	1091.50677	5.31361	17.74746	7.35663	44.13004	9.86877	9.00483	0.18442	49.07879	10.38759	7.97721	6.36317	1.00000
8.31814	44.31771	10.81646	62.31602	9.32241	1076.71872	6.17643	2.34911	8.54570	31.60742	6.56073	6.82636	1.12360	40.24403	9.96445	7.59286	6.52083	0.00000
7.86322	55.82737	10.30463	81.59722	-4.0573	1075.36062	7.08835	-2.58316	3.81321	79.92522	8.70595	8.14989	0.67613	39.59278	10.67241	10.19842	8.33241	1.00000
8.92947	48.07667	9.64398	43.62208	8.64409	1198.33939	7.84573	27.82973	7.26075	67.00680	9.76096	9.02723	0.37632	59.38592	8.01639	7.12070	7.26897	1.00000
7.58016	41.47892	3.54002	62.74079	-87.45476	1196.25067	12.02779	6.61115	9.32938	53.61027	6.90231	8.64164	0.05800	28.54043	7.11893	8.15689	6.77923	1.00000
4.59140	-13.7804	8.48437	35.58757	34.4587	1074.55069	6.14303	15.39238	5.35219	63.07398	7.22968	8.46337	0.13563	39.48888	10.40666	8.61796	7.21789	1.00000
7.87961	51.24197	8.24250	56.58291	4.82313	1145.04559	3.93721	13.08031	5.30002	43.06885	9.46431	7.71234	0.13149	32.30801	11.52847	8.04803	8.95467	1.00000
6.80864	7.57944	5.97633	51.70136	-8.53778	1161.56458	9.20481	31.70882	11.09059	71.71982	4.94708	5.39554	0.06303	62.41100	6.07004	7.29619	8.84251	0.00000
8.66954	-8.28333	6.86918	41.81504	-35.03333	1104.82355	7.28268	10.40627	9.33106	63.11835	6.08889	7.23417	0.06893	48.83313	7.88777	7.35081	8.08651	1.00000
8.82755	21.59983	6.92996	35.63801	71.21169	1189.85627	9.21286	24.22663	7.58940	58.78717	6.34184	8.76360	0.06701	45.27713	6.27828	7.42273	8.05513	0.00000
7.30467	58.1908	8.60363	47.29444	40.17171	1141.85028	6.92484	22.66425	8.13991	47.25632	5.61227	7.56201	0.14641	53.91562	8.03851	8.75835	7.76461	0.00000
8.41136	20.88197	8.74729	40.36241	85.83334	1119.74655	9.51894	18.67077	10.40328	56.41579	11.16161	9.14569	0.17622	26.20234	9.51934	8.63545	8.24496	0.00000
8.07951	9.3337	7.66636	25.44356	122.8637	1191.96208	6.74211	6.52940	10.17741	66.94318	7.22976	7.13763	0.07613	55.11086	9.23662	8.43921	7.96333	1.00000
9.15538	50.8	7.90116	49.35512	3.16667	1134.97674	8.59678	-7.09136	9.76723	29.43767	6.85573	5.58484	0.08822	41.27793	6.03509	8.04963	7.91625	0.00000
7.67510	26.91756	6.56084	34.48342	-82.07842	1199.71263	9.90955	6.38032	8.62258	81.41030	7.38633	8.52319	0.03578	54.59086	8.10065	8.95866	7.81815	0.00000
7.34054	48.07667	6.67509	48.03558	8.64409	1157.30137	9.50197	13.81007	9.43660	65.02194	8.03520	5.21018	0.07048	38.90327	8.52481	7.91771	8.22304	1.00000
8.63874	41.57439	5.19715	26.73930	24.71204	1096.14562	9.74469	24.74792	8.64393	63.85974	6.01102	8.44456	0.04985	30.44554	7.30842	8.78962	8.17100	1.00000
8.30044	-4.83	10.24543	45.37293	29.65806	1080.67114	5.89052	20.14762	6.13041	52.69729	6.94679	8.65097	0.65902	68.85607	11.13779	8.57450	7.87765	1.00000
8.59297	37.49223	8.20806	67.58483	15.07041	1162.44660	5.17248	29.22019	5.77475	68.65876	10.18694	8.67124	0.14561	45.65852	10.99962	9.01575		1.00000
6.83766	23.49668	6.26979	44.28635	86.68363	1144.07318	10.43309	30.91595	9.37136	43.02019	9.10431	5.87708	0.05176	15.40877	6.61092		9.17732	1.00000
7.38125	44.97639	7.49839	65.79281	19.61222	1173.05784	7.66816	8.27023	9.69769	56.77938	12.73291	10.11269	0.06588	27.80745	5.52838	6.98419	8.56426	1.00000
9.20472	4.94273	7.07662	46.04403	15.87735	1188.68036	8.58500	23.22702	9.95942	36.44919	6.55526	6.53441	0.03854	30.11922	6.37230	8.37236	8.06901	1.00000
9.63002	28.98002	10.85712	59.08694	77.70636	1185.00538	9.64080	24.60591	7.28528	74.08225	9.21249	9.47656	1.15269	76.45626	7.89517	9.69423	8.57483	1.00000
6.92350	43.50891	7.74327	62.85589	16.43915	1147.59610	11.23994	13.93667	7.44168	35.00592	10.50199	10.48658	0.10477	50.41486	5.95469	8.16428	9.64910	0.00000
9.36556	37.71715	7.55322	24.72966	-122.40433	1096.38635	9.99988	16.45151	8.34835	9.34446	10.04216	10.38483	0.08525	51.39700	7.82518	7.73667	7.03054	0.00000
7.41167	40.34912	8.14068	31.49477	-111.90466	1151.17976	9.15143	21.61350	11.01742	72.57467	10.39792	8.32823	0.10752	51.19442	5.74238	8.21150	8.61950	0.00000
8.95213	34.95303	5.38821	37.18277	-120.43572	1194.80996	8.02120	23.32179	8.95688	23.57786	8.42792	10.58036	0.03406	25.86426	8.85448	9.47672	9.23648	0.00000
7.25774	44.31771	6.93829	25.72577	9.32241	1085.39080	8.97857	1.82655	9.26672	64.20683	8.20365	9.81637	0.06086	35.77485	7.79653	6.08923	7.01882	0.00000
7.89398	56.56317	8.63249	32.35129	-2.58736	1117.09785	7.93171	9.35512	7.86795	59.28253	5.24616	6.56473	0.14481	42.99697	7.19354	8.72547	7.71588	1.00000
6.01012	28.92694	3.85791	41.24784	78.23456	1068.03879	7.32537	28.10452	9.33366	39.19482	8.06374	9.06041	0.07038	46.35710	9.93022	7.62537	8.56836	0.00000
8.82418	7.65649	9.06357	76.87495	4.92235	1098.80281	7.67014	14.76332	8.10374	33.69551	5.58978	5.77867	0.24803	56.13330	7.75649	7.29702	6.56799	1.00000
8.03496	18.00747	9.74800	38.29322	-76.78319	1161.08336	5.90651	26.91750	6.71816	46.50391	7.32073		0.39496	67.15876	11.26185	7.00513	8.78036	1.00000
6.96575	-7.60361	8.22242	41.54436	37.00438	1141.76756	4.39936	39.91467	3.67669	32.57987	7.80011	8.68372	0.11868	66.09729	11.73925	6.36142	6.12018	1.00000
10.27746	-1.26424	7.35345	32.62113	104.09701	1172.71615	8.16147	11.68128	8.45899	55.77267	5.96189	7.35351	0.08622	70.82693	7.06764	8.28371	7.66347	1.00000
8.36716	46.51872	9.34024	53.29617	86.00214	1055.19350	7.69319	24.55992	8.06884	60.48014	5.08531	5.34647	0.29113	62.13921	7.85226	7.54005	7.10700	1.00000
7.23646	51.4781	8.37818	49.87260	57.3552	1173.07394	5.14765	35.17287	4.19519	28.87084	8.71610	8.13913	0.12827	43.97263	11.25319	6.79254	8.82487	1.00000
8.70163	43.16547	5.73811	54.69590	-77.70066	1113.95538	9.45899	23.90110	9.78529	52.64041	7.01244	7.08415	0.03602	23.59200	6.89871	6.64187	8.91330	1.00000
9.28776	53.5942	8.42178	40.10313	25.8191	1155.04657	7.12228	25.07569	8.32050	67.47090	6.49361	6.59180	0.14908	53.94938	7.21990	9.42498	8.31055	1.00000
8.50485	51.12794	10.83560	53.72190	4.21372	1148.91568	5.44834	26.25415	9.71973	74.95764	6.10004	6.27604	1.14203	44.45602	10.41205	7.55096	6.88512	0.00000
7.40223	36.76639	4.31935	49.58105	3.47717	1178.21851	10.79045	20.88003	10.53889	39.63920	7.70866	7.16913	0.04640	43.67392	6.94046	7.10039	8.06607	1.00000
6.69298	41.63976	11.00377	18.24431	2.35739	1065.85467	8.31984	18.85836	6.07641	52.34794	11.56955	10.36035	1.35079	39.39417	9.32955	9.38993	8.92886	1.00000
8.86436	-8.73508	11.18878	51.60446	24.99798	1182.98272	8.09224	25.81333	7.01702	42.84201	10.30907	10.04699	1.61795	44.90841	10.01367	9.30513	7.04872	1.00000
8.62163	48.90982	7.98120	78.37761	2.45012	1141.05479	10.94163	24.50457	9.24802	52.98650	10.57687	7.83876	0.10457	32.99780	6.39210	9.66625	7.32440	0.00000
9.66000	0.46005	10.72006	19.77799	34.11169	1084.20501	5.91794	21.79610	8.83693	63.88500	5.51947	7.15457	1.02770	51.82508	8.32697	7.20888	6.38994	0.00000
6.78319	26.44931	5.44124	40.04449	91.61356	1177.62185	9.83800	0.76560	9.10797	53.01332	6.33540	8.05141	0.03912	59.60904	6.71412	8.55760	8.30008	1.00000
9.51226	29.21399	7.89531	38.06928	78.95693	1147.41191	10.35497	18.97647	9.53092	62.00671	9.55022	8.56020	0.10427	53.63012	5.61399	7.61612	9.14955	0.00000
7.33046	-24.19436	10.70366	17.49027	29.00974	1072.73209	7.71050	12.99802	8.35591	45.69909	11.17594	11.02330	1.01988	39.12680	9.00447	7.21196	7.29965	1.00000
5.26371	33.92866	11.52574	38.64189	-6.90656	1121.42631	9.23671	10.93875	4.91897	43.64969	9.25617	9.21027	2.22933	56.44089	9.37635	8.81632	9.53572	1.00000
7.27265	50.5107	7.81911	22.30473	18.30056	1060.42380	4.94170	-0.02935	2.97192	70.70042	8.79170	8.56163	0.07987	38.23830	10.96098	8.73422	6.91808	1.00000
7.83665	44.22639	9.19328	41.92665	22.53083	1190.39884	5.67663	5.42112	7.94854	41.60678	8.08611	10.13907	0.24626	32.40658	10.15860	7.29655	7.73220	1.00000
5.90355	6.46346	7.43319	72.27613	-2.31938	1074.99176	9.16226	12.87978	9.94337	56.12026	6.03424	5.24546	0.07103	24.96413	7.41554	8.35181	9.08580	1.00000
8.05759	28.15112	7.22840	53.54319	-82.46148	1170.59440	9.17151	29.33222	9.34159	60.62685	6.55171	5.86939	0.08364	51.57214	6.65644	6.26981	9.19132	1.00000
7.30834	51.30001	8.59702	56.41892	13.10984	1184.55122	6.90809	23.12257	8.34331	34.05001	6.57893	7.75568	0.14576	34.39653	8.71133	9.01156	8.62828	0.00000
6.22480	-24.19436	6.40748	21.91361	29.00974	1070.48837	8.22051	1.87323	9.42614	51.04040	7.73225	6.71754	0.05653	55.39886	8.29992	8.53325	7.37120	1.00000
10.14390	11.85	8.21418	61.92097	38.01667	1152.15664	7.40369	4.48204	8.66831	48.04905	8.96603	8.24869	0.12061	35.50439	6.76609	6.86670	7.30016	1.00000
6.86628	20.74122	7.76872	56.18049	-100.44843	1193.70054	6.31194	5.93286	7.01344	69.43695	10.06186	9.64435	0.08790	34.10865	8.55592	7.83497	8.12922	1.00000
7.16854	-22.92306	8.76956	58.41740	-53.13722	1088.43493	5.76801	12.46117	9.91030	47.56800	9.43280	9.76517	0.18106	62.06856	8.70821	9.48772	7.03681	1.00000
8.80569	44.31771	7.73738	43.93650	9.32241	1176.27975	6.87695	10.39180	10.22262	47.18679	5.81472	5.69353	0.09523	54.20834	8.02877	9.26534	10.45117	0.00000
7.17759	20.14298	7.14548	54.10629	-77.43532	1144.55105	10.11966	20.08851	7.70465	22.39610	6.19259	6.16224	0.07511	40.79488	8.91882	10.17426	7.38663	1.00000
7.97463	13.51825	8.50444	42.19077	99.95469	1095.50570	7.42500	-1.31479	9.74394	66.53044	7.92544	6.95006	0.15151	42.01239	9.58762	6.92346	7.71978	0.00000
8.13321	40.5576	8.90358	39.58306	-74.28459	1184.34737	4.71997	9.28958	4.34326	37.49458	6.69005	9.20705	0.21653	62.49710	12.09568	9.57743	8.89648	1.00000
9.67113	12.97389	7.97694	31.02969	123.99333	1089.30865	8.89682	42.10170	7.72661	49.71957	5.64646	6.61253	0.09465	72.80541	7.70158	7.79694	7.53824	1.00000
7.11514	43.35071	8.59669	77.77402	46.10925	1141.84709	4.75177	23.88826	7.06592	74.36082	6.00418	9.21813	0.16594	34.07849	10.62355	7.72489	8.66981	1.00000
8.17811	51.12794	10.81355	53.04170	4.21372	1081.06020	8.43945	37.95460	4.48820	63.89512	9.66280	9.66541	1.11100	47.19442	9.60028	9.57671	8.47730	1.00000
9.43602	21.34222	9.23047	50.35425	71.30633	1086.24579	11.19987	10.49994	9.53985	47.44748	9.87614	7.83876	0.28033	46.07292	7.66119	9.14363	7.51060	0.00000
7.81811	-21.15	8.33855	49.17902	46.58333	1145.62648	7.60880	10.51659	7.37948	55.65686	7.03054	6.19103	0.12247	27.27388	8.24610	8.90505	8.64404	1.00000
6.71722	-22.9	8.91626	40.85982	44.53333	1138.77443	8.89518	23.33566	7.27212	53.07587	7.80653	5.20396	0.18070	41.05330	7.81734	10.44389	8.37344	1.00000
7.42632	-19.65	9.57504	48.32267	47.31667	1196.39349	7.98137	16.93119	7.76718	41.84797	5.18192	5.78791	0.33964	69.79917	6.48484	6.92755	9.73248	1.00000
7.96452	19.32932	7.69549	36.38098	-98.1664	1085.95190	6.06834	17.34395	6.75793	37.53264	8.29959	9.60233	0.08664	31.14274	8.40213	6.74555	7.73888	1.00000
8.72280	50.75932	10.78333	48.07876	25.34244	1191.54052	8.57177	32.11956	5.66954	51.44752	10.16246	10.13764	1.07050	25.16332	9.38390	8.90611	8.13094	1.00000
5.68097	17.34769	9.40388	62.14536	78.55757	1099.96222	4.79160	0.53725	6.32755	47.74133	5.53323	9.03226	0.29262	15.71876	10.49546	11.12866	6.75914	0.00000
8.96716	22.98212	5.75306	52.24585	-80.58556	1058.96018	11.24751	0.80096	9.52577	52.73846	10.99632	5.44970	0.04494	40.84506	6.85804	8.89967	8.66590	1.00000
7.27946	32.65246	6.35376	47.05351	51.67462	1069.33655	5.92920	20.57308	11.06561	46.33568	6.89449	6.39394	0.05360	23.65111	9.90007	9.81119	9.16073	0.00000
8.15045	37.73222	10.15772	56.74449	115.70111	1058.34189	3.70815	12.70354	4.63171	34.38321	4.54377	9.20981	0.62134	44.96552	11.82934	7.32825	8.25411	0.00000
8.79910	57.47908	5.48924	34.35672	-4.22398	1053.42801	11.26756	32.81822	9.33331	38.48296	6.29316	7.79646	0.06302	58.32270	5.37649	8.97649	8.16548	1.00000
8.73587	-27.76952	7.58718	58.27493	30.79165	1173.75696	7.57134	-7.86348	9.94245	46.24315	6.60428	6.83652	0.07851	54.92955	7.29175	6.73023	6.73354	0.00000
8.45853	44.75874	7.87880	34.85961	19.21437	1177.88522	6.33615	11.33931	5.39762	36.31184	10.27746	8.45837	0.08993	41.28451	8.69077	7.72569	8.64441	1.00000
9.43831	5.6561	11.61761	22.51473	-75.87877	1173.76921	6.88398	19.80724	5.97636	52.04196	10.26400	9.16482	2.45511	41.82435	11.36632	7.44809	7.14149	1.00000
10.56107	44.43579	8.52796	58.74574	26.01649	1154.42180	5.43813	18.98598	7.08865	52.10056	9.11055	8.19538	0.14885	65.35765	9.03953	8.40927	7.09526	1.00000
8.35720	43.61062	6.01559	38.11156	-72.97261	1174.83915	9.96887	7.54992	9.06029	39.45374	7.87313	7.58938	0.06086	49.67539	5.70686	7.97763	7.60696	1.00000
8.34487	55.82885	7.54859	59.41513	-4.21376	1058.25801	6.14540	17.50755	5.96572	77.32788	10.06143	7.71115	0.06815	44.66190	8.30404	6.26122	7.65699	1.00000
9.49971	45.39402	4.56743	49.39189	9.29109	1139.49917	9.47444	9.71304	7.35973	59.48285	6.85961	10.02021	0.04055	45.89895	4.14073	8.24646	6.97927	0.00000
8.96246	52.86147	10.56124	31.68808	9.5926	1093.86810	8.03875	-1.90922	5.62501	37.96932	10.85010	8.24577	0.87871	55.92679	8.48701	8.55724	7.98938	1.00000
8.51357	42.50729	8.91398	28.01942	1.53414	1186.77274	6.55565	11.44891	9.90922	44.31469	8.62278	7.17834	0.21583	70.22531	10.10769	9.80116	6.89479	0.00000
6.45857	25.95533	11.11328	54.21926	68.88871	1121.36283	7.79118	29.79021	8.90904	70.38847	6.57747	5.94404	1.49538	46.22974	8.36902	7.61466	9.77551	0.00000
9.48647	45.78071	7.00328	48.60647	12.84052	1102.54434	9.94573	15.57332	8.35065	51.15535	5.79495	7.63563	0.06290	41.28712	5.03103	9.21964	6.38004	1.00000
6.53218	55.54028	7.88379	67.97391	89.20083	1182.31545	9.94384	23.44023	9.35300	49.20613	8.29621	7.08468	0.11895	51.42303	6.13046	8.28793	6.65216	0.00000
9.23783	47.4943	5.86296	62.70594	-122.24092	1055.77944	10.76608	0.79460	8.71256	62.76868	4.92775	7.42891	0.04376	43.91005	7.09324	7.16051	8.42858	1.00000
8.99419	55.38752	9.96610	34.29345	36.73307	1181.91238	5.51533	1.29047	4.96728	49.19788	8.32952	9.07486	0.49199	35.56336	12.23030	7.82258	8.78355	1.00000
8.68609	-2.68333	7.68850	29.69257	33	1081.82909	8.58374	21.31723	8.85088	43.48914	4.40972	7.39392	0.08420	50.67043	5.88724	9.05053	8.53697	1.00000
7.51061	20.28527	9.71520	60.41934	-103.42897	1146.84232	6.70821	8.59961	6.28206	59.81303	8.59315	10.10022	0.38804	49.40927	10.30794	7.59222	9.00105	1.00000
5.78399	28.15112	7.78534	86.03438	-82.46148	1161.94433	5.42390	2.00887	5.29882	63.95371	7.34890	8.72404	0.11400	69.89392	10.05042	7.71111	8.15212	0.00000
7.72908	37.71715	8.29799	41.17691	-122.40433	1060.48196	9.58318	12.60680	11.66134	32.87160	8.58556	5.74017	0.11316	75.17755	8.63232	8.24879	7.49782	0.00000
8.74356	40.78206	10.41941	34.66561	72.34424	1158.41929	7.57355	24.33957	9.26455	45.15696	8.69566	10.23622	0.75237	48.63788	8.89710	7.68064	6.93112	1.00000
8.43286	54.58048	6.22828	42.79387	16.86194	1137.03045	9.15999	4.21022	9.54094	37.18788	7.79913	8.23046	0.06864	50.27462	6.73696	10.10339	9.58581	0.00000
8.56802	50.8	7.03948	49.73883	3.16667	1162.83039	7.82878	23.96905	10.59581	49.05254	5.85917	6.99660	0.04726	46.31995	5.06809	6.95321	6.87919	1.00000
6.71656	4.2475	8.67467	25.61384	9.00472	1152.81710	6.79073	22.66122	10.15566	48.46661	4.92122	5.25852	0.16454	43.90145	8.40181	7.30228	6.04372	0.00000
8.17047	15.73628	5.42377	44.52054	75.96976	1075.44106	8.92890	3.78858	9.82340	51.78195	4.42860	8.56218	0.02504	33.86423	6.74795	8.25401	6.95950	1.00000
8.80806	42.64031	5.62552	31.90202	125.51176	1148.44189	9.05026	4.35207	8.27249	49.81513	7.76363	10.51318	0.04920	61.44440	6.32257	7.78458	8.06949	0.00000
8.53835	37.31309	9.89161	42.84217	40.74357	1051.93796	6.22473	17.00935	6.74537	43.24652	10.94702	10.20644	0.47668	27.84020	9.95759	7.39312	7.83390	1.00000
10.12489	27.52948	4.32619	54.83775	68.75915	1197.66523	9.75155	21.51494	10.73657	55.61569	8.59194	8.00810	0.02979	35.20220	5.76681	7.43470	10.05244	1.00000
7.66909	39.08367	6.59647	38.17057	-84.50855	1190.58456	8.19068	27.04444	11.02453	44.49460	8.92987	5.83283	0.06427	84.18542	6.15505	7.96933	9.35573	1.00000
8.20726	51.21667	8.17903	44.71371	6.26667	1098.89675	7.96378	46.47163	8.83338	74.13411	7.15313	6.65165	0.13627	44.50041	5.30162	7.98676	8.31567	1.00000
6.80892	22.37066	7.96226	28.27980	114.10479	1072.28398	9.53538	21.73250	10.70268	45.21729	7.45192	7.41385	0.10144	27.18765	6.00975	8.67465	8.06254	0.00000
8.30496	39.57582	10.01253	38.40111	-105.11221	1180.98477	6.51514	18.25394	4.61618	54.19535	9.01021	9.97564	0.52156	45.83834	11.32985	9.13759	5.87998	1.00000
7.57918	17.30858	8.23966	52.65215	97.01124	1197.34124	7.88919	15.24283	9.03854	66.39256	6.48935	5.85799	0.12329	42.72037	6.87843	6.82241	7.29646	1.00000
7.83427	51.19139	8.41499	16.99783	6.51352	1080.89575	5.00287	28.71249	6.66114	73.62363	7.04925	8.87325	0.12773	57.94381	10.75009	8.34821	6.87014	1.00000
9.00545	-27.50578	7.93972	16.34153	153.10236	1169.20261	7.89871	18.13624	9.27279	66.22725	6.49373	5.28544	0.09225	59.41771	8.14912	8.06642	8.78476	1.00000
8.63115	-37.88333	6.17764	45.68192	145.06667	1133.08335	6.34433	2.57783	8.22866	47.23704	6.05948	7.40532	0.04555	37.94247	11.11620	8.08939	8.58669	0.00000
7.48305	-1.26424	8.04156	32.88936	104.09701	1183.61549	5.92792	13.68129	7.05307	41.23624	6.98478	8.17843	0.09540	36.66707	9.03102	8.45434	8.23127	1.00000
8.16579	53.38333	7.34444	46.98881	-0.76667	1083.93175	11.12830	15.52310	6.80118	22.91292	5.15105	7.20842	0.06722	55.25821	7.17043	9.05988	8.14340	1.00000
8.27600	40.72586	7.54936	40.95321	8.55552	1123.53654	9.76378	14.24586	7.39721	48.34068	7.94937	5.91318	0.08712	22.74061	8.14246	6.70696	6.88954	1.00000
7.89918	49.88307	9.86393	72.69093	-119.48568	1119.44008	7.01713	8.89185	8.66018	62.98955	8.06238	3.77563	0.46370	22.27083	7.97051	8.57511	9.73329	1.00000
7.35948	22.98212	3.74242	48.48552	-80.58556	1079.57084	8.71634	11.83357	6.91434	58.06247	7.02360	11.10155	0.05441	21.73533	5.72296	9.49486	9.31899	0.00000
8.04522	9.535	6.99159	40.45667	-13.68778	1142.13130	5.60798	2.74277	6.50107	35.02565	8.11718	9.79132	0.08600	43.75807	8.96499	7.92611	8.59499	1.00000
6.15409	44.75874	10.89175	28.40948	19.21437	1082.52146	6.21041	13.66528	5.99928	36.98733	9.20243	9.13343	1.22708	32.65820	11.70025	7.04260	5.88578	1.00000
8.53052	12.35275	9.63197	72.60034	121.06761	1098.40846	6.93266	22.03246	5.72795	28.94868	9.47735	10.12432	0.37248	35.37585	9.97363	8.35463	7.41102	1.00000
7.45071	36.76775	9.57947	54.11188	2.95924	1131.82493	5.74808	11.74239	6.60235	40.20811	4.74208	7.55801	0.34613	29.26315	10.04699	7.50262	9.15443	0.00000
8.77426	45.78071	8.40765	48.93820	12.84052	1068.44417	10.22225	17.24818	11.02545	38.12498	7.48998	5.75618	0.14709	52.38795	6.29637	9.81800	6.23881	0.00000
8.81467	53.00974	4.47391	56.30557	-3.05814	1181.15888	11.22640	22.65535	8.24641	50.33217	7.86097	7.96099	0.04689		8.44287	9.48472	6.84022	1.00000
6.96758	55.85	8.55797	36.47398	37.56667	1141.32363	7.50220	-12.14659	8.47884	68.29801	3.12462	6.56562	0.15117	67.93694	7.76458	8.89653	7.64464	1.00000
8.61715	39.59611	8.56821	43.13997	27.02444	1170.70198	7.57404	24.87133	9.27001	75.69655	4.35323	6.19628	0.13645	33.59176	6.47870	7.83407	9.27989	1.00000
7.59656	40.81	9.08385	45.13234	-73.9625	1095.33599	6.76292	27.36063	7.03482	49.36846	10.07361	9.58667	0.22616	51.38053	8.98148	7.50119	7.41360	1.00000
7.44884	38.17492	8.93271	25.40790	-122.2608	1113.05891	6.00278	7.30710	8.15449	50.28137	10.64412	9.40210	0.20945	59.11859	9.12534	6.76035	6.61859	1.00000
8.89917	43.35071	7.00541	48.80781	46.10925	1102.38552	8.41251	16.53758	9.70511	46.28249	7.35624	6.39883	0.04338	64.25328	6.40370	7.63826	9.21966	1.00000
7.77610	27.92333	8.22670	46.05388	118.53333	1083.26035	7.06382	29.58746	10.08543	69.09228	9.77812	10.45851	0.11666	55.76137	6.37471	7.51279	7.07136	1.00000
8.40320	46.51872	7.90030	61.26956	86.00214	1190.04647	9.13044	19.35991	7.81176	50.59835	3.97547	6.74805	0.11312	31.89537	7.40160	7.86234	8.81792	1.00000
6.51517	41.72063	9.99064	39.84597	12.6723	1175.78392	6.25712	9.30966	9.82957	39.03292	5.94618	5.45184	0.51736	28.75601	9.26959	8.03658	7.24922	0.00000
8.28887	42.93369	8.61041	40.73620	-72.27814	1050.98243	8.60195	20.73285	9.55238	44.37309	6.07089	5.92837	0.13940	48.14860	7.43989	7.41521	5.49062	0.00000
7.69254	-22.53722	5.80707	32.54369	-42.98194	1118.96315	10.64497	11.88917	9.65115	52.68144	6.73973	6.11755	0.02838	33.75603	7.65454	7.47442	9.05462	1.00000
8.01771	41.0051	6.06343	25.25796	-73.78458	1096.12915	9.14535	-15.70015	9.06465	43.54540	7.76433	8.86782	0.06179	44.47882	7.29972	7.21146	8.30036	0.00000
7.79698	47.76232	10.73920	46.15730	-122.2054	1126.35033	7.18982	15.11040	8.07082	56.19973	7.87411	7.61944	1.04970	55.97955	8.76997	8.32043	10.07251	0.00000
7.85692	15.73628	5.33216	41.56895	75.96976	1077.83305	9.62630	12.96810	10.09848	49.40022	7.80828	7.54902	0.06021	42.83845	5.83671	8.06313	8.38196	1.00000
8.59393	13.48082	5.13688	51.64018	-86.58208	1133.38855	8.93700	3.69727	8.54719	44.44254	7.27210	9.21880	0.04194	59.19083	6.41847	8.32975	7.74327	0.00000
8.22177	30.46907	9.19047	66.14929	70.96699	1061.86503	6.25258	24.27618	4.48467	41.25755	11.20152	8.50040	0.25048	59.71851	10.51553	9.12248	8.65675	1.00000
6.22605	40.72586	7.26373	24.79658	8.55552	1190.30530	8.31952	19.25950	10.65388	40.92463	9.73953	9.21618	0.05400	64.16929	9.01850	7.60164	8.67571	0.00000
9.76403	10.10649	10.54626	44.18359	76.35484	1103.53012	7.44303	25.62288	7.21223	63.95540	7.85299	8.64476	0.86921	20.87898	9.99741	9.09308	10.53753	0.00000
7.21697	43.35071	8.32098	60.13897	46.10925	1100.13231	5.58695	19.83294	11.77573	71.59218	5.70603	5.27140	0.13295	64.77544	9.83930	7.11745	7.42870	0.00000
5.77093	18.00747	7.61881	32.72266	-76.78319	1114.40463	5.03088	1.32469	6.98986	45.74459	9.63876	9.50753	0.07015	52.63693	9.69068	6.53165	9.45536	1.00000
8.75506	26.44931	6.79249	36.59116	91.61356	1170.81690	8.84689	18.64274	10.37434	83.31687	8.93209	8.24631	0.05407	63.77016	6.41636	7.28642	8.53545	0.00000
8.72883	36.76639	7.73228	44.50235	3.47717	1106.74419	5.53344	13.62387	4.30675	53.30462	10.59933	7.93836	0.07397	58.20790	9.95404	8.01289	7.25397	1.00000
9.11709	42	10.78562	58.51541	21.32778	1152.24003	6.92212	13.32312	4.17905	63.09348		9.55512	1.08817	51.76945	11.57209	8.07124	7.78418	1.00000
7.47792	7.06273	6.79655	52.81916	-1.4001	1176.92848	10.50423	16.76311	8.65812	67.00451	7.46552	7.82538	0.05424	39.92120	6.74320	7.17054	8.39531	0.00000
