PM10	PAHs	O3	CO	PM2.5	H2CO	SO2	CFCs	NOx	latitude	CH4	TEMP	PRES	NH3	warning	Pb	longitude	C2H3NO5
10.35697	8.18819	9.58730	3.88136	9.90627	60.06841	9.60704	45.28705	10.78617	50.09019	10.54741	24.10073	1132.61155	10.60868	1.00000	55.36770	8.4493	0.06399
9.04177	9.73963	12.74807	10.76726	9.36358	51.78239	5.98915	56.19922	10.81236	17.54907	6.51495	12.14193	1107.86654	9.20170	1.00000	59.46155	82.85749	0.01819
15.56224	2.73440	9.51640	4.38975	8.28650	61.19556	9.88866	69.53579	9.82044	32.50611	7.85317	1.61089	1176.89860	8.60582	0.00000	62.28098	120.14278	11.06850
8.72175	6.85354	10.12633	10.98583	10.37561	48.61949	8.27519	82.95675	10.35784	3.3285	9.91104	14.36297	1105.98104	7.65341	0.00000	52.59226	99.1625	0.01441
8.30150	7.09425	8.56923	6.29496	10.25055	27.01738	11.36531	38.66403	9.83562	27.71809	9.15609	31.58139	1189.03423	11.09424	1.00000	40.91546	-82.35176	0.01034
11.49910	6.84535	7.09792	9.20915	9.18241	72.04851	10.16466	41.45188	9.70494	36.92574	9.40091	8.08003	1111.89215	10.45595	0.00000	37.81888	14.72443	0.19210
7.30812	6.39192	7.81316	5.89678	9.31631	54.55686	10.43093	60.39285	9.76758	53.43333	9.67688	-0.62643	1120.72366	8.89949	1.00000	44.96466	-7.95	0.00581
7.67367	8.28302	8.77109	9.49965	7.76584	61.60416	9.55626	80.13264	10.00403	37.73604	8.44122	11.13968	1082.84115	10.07149	1.00000	53.93602	-120.93549	0.00749
9.86612	6.27122	6.49872	7.43958	7.42193	42.07061	7.37863	54.75289	9.36515	-29.2975	8.70912	14.42313	1127.77088	12.73845	0.00000	53.86618	-51.50361	0.04012
6.37427	6.17670	6.46535	9.09978	9.32309	52.12429	10.01180	26.97534	10.14457	-20.87306	11.18455	6.13985	1186.22559	10.30635	1.00000	44.02254	-48.29694	0.00379
6.80328	10.99694	8.11016	9.57366		48.74568	12.55050	37.28985	9.13803	33.93113	8.50584	10.15239	1082.40568	9.12417	0.00000	41.65995	-117.54866	0.00340
7.55496	7.70188	7.61067	9.85129	8.70699	45.76727	10.24086	32.75201	9.75384	45.50369	9.33521	27.82705	1081.27493	6.94471	0.00000	46.77127	11.412	0.00466
8.68159	10.16137	12.23469	11.83534	9.78326	56.68143	5.85915	48.25154	9.22732	30.46907	8.44395	28.58369	1053.22039	10.32692	1.00000	54.42348	70.96699	0.01181
7.91168	12.62228	12.72011	12.35763	7.20889	57.93990	8.25342	36.75091	9.33023	18.57677	8.63236	17.89722	1095.10832	10.89041	1.00000	57.12910	-72.22625	0.00858
9.01143	8.57969	7.64180	9.57814	8.40894	43.71260	9.11774	44.98700	8.56718	37.52487	8.61273	28.21282	1074.34268	10.50251	0.00000	32.98711	-77.55777	0.01786
5.87977	7.02069	8.87994	6.61367	8.78113	50.42250	10.41512	46.13749	8.91759	12.04161	9.12323	16.33142	1193.77290	9.53958	1.00000	40.84413	75.35927	0.00496
9.48525	7.69510	9.34504	9.83177	7.65291	74.97521	7.54750	62.50126	9.82509	43.16547	9.21061	17.91902	1087.62099	6.52214	1.00000	31.82972	-77.70066	0.02762
9.24833	9.91081	9.69261	9.40806	9.86039	51.09104	8.74119	31.45156	10.05193	14.64056	10.22240	24.67132	1088.98898	8.45623	1.00000	52.32822	104.64992	0.02292
6.50045	8.35235	7.07225	9.31409	7.53719	47.88404	11.09856	71.59698	6.90526	37.31065	9.34448	8.52184	1139.47391	11.00749	1.00000	52.96491	13.57661	0.00502
7.82753	8.99104	9.42067	8.11090	9.12300	61.36660	8.50678	35.36239	8.78595	45.9836	9.94180	3.11818	1083.78656	5.15641	1.00000	54.53007	12.70038	0.00684
8.70437	9.10438	10.01043	12.16903	7.61831	54.94527	5.78044	45.27211	6.45084	4.88441	8.94497	17.36181	1174.89456	10.36919	0.00000	42.55007	101.96857	0.01397
6.75935	12.23172	9.77248	10.97885	9.41394	44.69821	10.51042	77.89554	9.29813	23.07492	11.24673	7.87665	1088.00117	8.06077	1.00000	61.17720	88.28637	0.00638
8.25409	9.55071	9.49995	10.73618	10.52190	22.91073	8.10614	26.95024	9.92415	44.59445	9.39846	19.60639	1133.33048	7.85998	0.00000	61.63384	11.04979	0.00944
10.75536	6.68678	5.24620	9.53306	9.45937	29.41473	8.44431	65.12210	10.99743	51.12794	10.77585	5.48474	1086.85060	11.91948	0.00000	48.44602	4.21372	0.09236
10.77195	8.55841	9.35871	5.43814	10.11220	52.91263	11.97116	29.53909	9.65036	35.20889	8.01570	44.24689	1133.08955	9.78920	0.00000	28.46250	111.73861	0.09604
8.05292	8.83912	11.41586	11.11760	9.98198	59.69453	5.87369	38.03412	10.01889	58.7002	10.14637	24.77063	1180.83051	8.80577	0.00000	51.78005	59.4839	0.00949
8.17504	7.49079	8.33260	5.59066	7.76315	27.17678	10.51856	54.25226	9.65998	35.64889	8.90298	15.75427	1068.51871	8.69344	1.00000	83.79204	117.27583	0.01056
9.86924	7.48230	8.41054	8.16846	9.40299	52.75223	11.32001	44.09884	10.75272	8.56697	9.57311	24.44055	1192.07427	8.70372	0.00000	33.33766	123.33471	0.04092
9.56690	8.29652	9.05284	7.10421	8.68827	46.63734	10.47332	73.34840	7.79658	53.16167	8.83510	1.34749	1086.44239	9.46801	0.00000	47.74992	6.76111	0.03032
11.79723	6.65400	8.94558	6.77333	8.45386	49.87745	9.81483	60.35490	10.17622	43.16547		13.28385	1154.03324	10.36956	0.00000	47.81250	-77.70066	0.25864
6.73383	11.86741	10.17704	11.99109	9.28572	52.44804	7.10802	54.64824	8.60000	-3.14306	8.26206	22.96973	1145.79916	8.50092	1.00000	49.15038	-58.44417	0.00466
10.12125	4.68037	5.87245	9.33433	9.74810	58.29556	10.29436	58.63415	9.09245	-22.97056	7.93688	20.03798	1083.94272	7.28588	0.00000	40.48130	-46.99583	0.05108
9.72287	9.89656	9.68354	9.35560	8.65454	74.06777	9.85282	47.04079	7.56919	22.49396	9.07750	35.63564	1087.99599	8.07783	1.00000	45.43950	-105.36369	0.03626
8.75105	8.09297	11.16739	11.77456	9.94156	45.39103	6.38058	60.34919	8.71240	33.37526	7.55726	6.54705	1097.84226	8.58075	0.00000	50.04078	74.3092	0.01527
7.05067	12.70834	8.44947	13.23128	9.18821	49.67391	11.27354	31.79160	7.52580	52.68333	8.48050	9.67884	1126.56952	8.62269	1.00000	49.15233	0.93333	0.00361
8.12407	10.03409	8.48707	8.61126	7.66436	30.32289	10.52829	38.28665	8.49891	34.56861	9.85103	15.53113	1053.99828	6.68292	1.00000	26.18466	105.89333	0.00951
8.47338	6.43292	11.98697	11.50367	8.75082	58.71137	4.93563	49.63191	9.30586	30.21121	7.96935	18.94767	1094.23510	6.38063	0.00000	45.35641	74.4818	0.01257
6.38980	11.48336	12.13278	9.22105	11.00579	70.16692	6.43012	49.51531	9.58075	58.7002	9.17203	18.38501	1110.31578	7.89140	1.00000	41.54490	59.4839	0.00378
8.69668	9.02505	6.15972	11.51698	8.98854	27.95638	8.97906	52.15346	8.38975	41.66394	8.79879	29.89210	1080.22903	10.87584	0.00000	52.16273	-83.55521	0.01376
6.91366	10.91268	8.91734	10.49166	9.30134	51.79926	7.92953	76.35402	8.87540	-28.44917	11.95110	36.18531	1100.06261	8.10857	1.00000	55.58029	-52.2	0.00526
12.02365	8.51163	6.57268	9.38217	9.24886	46.13083	9.49476	27.43823	9.83780	60.18427	9.13867	14.29059	1110.59078	12.64401	0.00000	62.16809	24.95034	0.32329
7.70288	6.30207	14.65153	10.34177	7.69658	25.68644	5.33356	50.25602	8.82812	33.54428	9.73364	-16.65229	1051.75065	7.55382	0.00000	51.32243	-84.23381	0.00639
7.41336	12.01882	13.11259	11.07312	10.19643	43.72450	6.70805	60.98703	7.88785	32.87533	10.24257	26.11736	1073.92254	10.06577	1.00000	69.73927	71.57118	0.00621
10.04549	7.98733	8.58287	10.47474	10.40024	54.79105	7.59753	47.92240	10.80321	41.82143	9.34296	25.54619	1134.28147	7.80298	1.00000	46.06899	41.77921	0.04804
8.07382	7.13164	8.52066	8.66911	8.48901	56.17997	8.76573		9.96194	41.55815	10.56330	15.81133	1110.32323	12.26580	1.00000	47.11351	-73.0515	0.00868
6.57972	12.46229	10.68320	12.30745	9.22499	51.52953	7.92972	59.22237	9.99749	43.82634	8.61704	6.12915	1178.56573	9.81033	1.00000	63.54307	144.09638	0.00260
9.28460	8.67077	10.27108	10.55637	6.84305	57.02952	5.39070	43.86100	9.23899	28.15112	11.02808	1.52082	1171.60140	8.45665	1.00000	68.49657	-82.46148	0.02299
8.13954	10.63084	9.01744	11.87063	8.28573	67.02030	7.88689	58.02300	8.10961	27.76056	9.16668	11.40502	1066.32662	8.62906	1.00000	46.62276	-15.58602	0.00930
10.35350	9.15510	6.37532	7.42126	10.16679	79.50267	10.09905	70.19770	8.88007	50.11861	8.31607	-0.01798	1100.15003	13.60144	1.00000	23.57240	-5.53715	0.06383
7.32177	9.96699	11.34124	9.86058	9.38800	46.79927	8.64678	60.79606	9.62138	22.19303	7.27992	16.39039	1191.72383	8.38976	0.00000	28.35528	88.18466	0.00687
8.11250	8.64858	11.46752	11.09755	7.99945	50.91311	5.73242	60.99606	8.73940	36.27462	7.78426	15.61845	1093.58862	8.50000	0.00000	67.84913	4.85668	0.00909
7.57647	10.03288	11.61290	9.36386	8.04828	56.28266	7.02813	53.43976	9.82834	40.85158	9.11883	10.12747	1066.11057	7.39514	1.00000	51.46894	122.74754	0.00705
7.61557	8.03034	8.66921	10.18876	8.70868	23.64151	8.99114	59.61683	8.89926	8.88988	8.32295	12.39291	1173.93587	8.98628	0.00000	37.95970	-79.62603	0.00678
11.53168	7.39551	10.16245	10.14176	8.70129	31.94080	7.50917	76.63059	9.26088	32.50611	8.88316	15.09282	1106.94300	8.55827	1.00000	48.24113	120.14278	0.19888
6.82353	8.10957	8.56314	8.34232	9.27472	56.92046	11.56475	73.37968	9.06174	25.66795	9.12816	1.58493	1103.49388	6.69548	0.00000	56.61794	85.83636	0.00317
6.93549	8.16686	8.82646	8.98207	9.36733	34.59426	10.40764	61.29090	8.31032	-17.73648	8.58301	25.97135	1157.41728	7.31989	0.00000	47.39990	168.31366	0.00314
7.13801	8.69694	6.47342	7.68018	9.95844	35.84040	11.70658	45.29935	8.99757	27.52948	9.75386	18.83673	1188.81946	11.09143	1.00000	39.51193	68.75915	0.00479
7.00980	11.10925	9.86890	11.55983	10.03694	45.91980	6.77646	49.77247	9.58168	23.04419	8.51033	22.74567	1116.38820	7.98131	1.00000	45.99286	-82.00919	0.00635
10.84682	6.81594	7.06979	8.07618	8.89184	27.75580	10.29650	39.09895	8.42641	61.72744	9.61316	23.33520	1193.77937	9.95122	0.00000	50.67715	17.10558	0.10191
8.78234	11.17005	8.94111	11.87447	8.90774	58.45745	7.27517	67.28199	8.42219	40.11583	7.92283	25.22021	1162.27795	9.75617	0.00000	68.84212	67.84222	0.01623
7.97442	10.57623	9.01617	7.73331	8.72365	58.47604	13.26924	49.12908	9.99977	10.58806	9.20791	0.90032	1082.81924	8.55947	0.00000	46.28523	77.24779	0.00874
8.83178	9.57991	7.80858	10.28194	8.98194	47.42988	10.34678	49.21714	10.23049	48.77275	9.03768	10.79740	1055.55805	6.90980	1.00000	75.10428	5.16108	0.01697
8.69265	5.30411	6.78378	8.71447	10.17199	54.78730	7.97728	51.30627	9.01446	34.09611	7.97398	33.09423	1057.94331	10.00904	1.00000	57.12028	-118.10583	0.01546
8.59875	6.49929	11.46354	11.28258	8.79342	56.64580	7.85104	45.24777	9.95200	38.45598		3.25420	1095.55351	9.26852	0.00000	42.96876	48.87498	0.01328
8.51949	6.85009	8.72658	5.76848	9.75647	51.75695	9.86011	51.98889	8.03072	42.30865	9.58234	-2.55260	1122.44783	8.26337	1.00000		-83.48216	0.01328
7.96419	7.95146	11.59292	10.32062	7.98071	35.10379	8.23981	44.08666	9.55504	16.0438	10.02849	17.62054	1136.21294	9.15718	0.00000	44.01340	120.4861	0.00687
7.49573	7.14343	7.90190	8.57284	11.19830	55.93148	10.36314	22.18569	8.02044	41.50343	10.28434	14.96639	1055.42256	10.84880	0.00000	78.24802	-74.01042	0.00630
9.62727	7.76847	10.33832	12.38074	8.46787	55.33437	6.39884	63.46211	9.41041	21.01858	9.62742	16.97022	1178.60723	7.47302	0.00000	47.12893	-101.2591	0.03387
10.23701	7.93497	6.48867	9.14866	8.44865	44.07878	9.73499	52.13660	9.62341	41.15612	9.13068	15.88246	1131.66216	11.41218	0.00000	61.84707	1.10687	0.05733
8.39519	8.18756	7.47292	7.38419		52.50888	10.32966	52.35741	8.86622	54.52156	8.07696	3.77725	1098.62223	12.00016	1.00000	39.30097	9.5586	0.01146
8.64736	9.65089	10.93954	11.14931	9.29645	46.13772	5.82451	69.37049	8.40894	17.94979	9.04442	21.29843	1081.15224	8.85245	1.00000	66.45997	-94.91386	0.01302
7.87173	7.88852	7.87119	6.67884	8.51707	47.81222	11.75085	60.82503	9.35483	33.08014	10.34342	27.79315	1082.33656	10.80171	1.00000	61.50704	-83.2321	0.00909
10.90811	5.12892	8.38930	6.81367	9.94716	62.54970	9.42173	27.80965	9.51002	50.09019	9.78299	29.82300	1115.24179	8.37381	0.00000	41.14226	8.4493	0.10808
7.28136	9.57454	9.51634	10.30646	7.84401	48.75313	4.66194	36.81975	8.35385	-7.60361	7.53186	31.02064	1129.68469	7.51790	1.00000	37.60148	37.00438	0.00618
7.35777	13.68112	11.48485	14.23312	8.37915	46.71678	9.06579	53.96484	7.61463	51.78967	7.44820	6.69795	1080.48966	11.97115	1.00000	38.64382	1.15597	0.00674
9.07832	11.28271	8.22542	7.77627	9.22505	58.46471	11.04079	58.75241	9.74271	20.22816	9.36313	10.89282	1085.46241	13.10095	0.00000	49.77479	-103.5687	0.02027
7.16331	10.54485	9.80132	9.47125	10.48443	61.79625	8.17417	55.30315	8.83427	-15.675	9.60023	13.62564	1185.87679	7.22744	0.00000	61.15180	-38.94722	0.00635
7.65065	6.56730	12.40904	9.29399	9.33552	59.92791	8.44518	39.25394	9.26007	-11.78333	8.53033	29.32511	1052.63126	6.17007	0.00000	51.90590	19.91667	0.00654
7.14903	12.21102	11.23339	11.59287	8.92821	41.58903	9.27326	65.37062	8.41145	18.42745	10.20249	22.13798	1186.06175	9.05760	0.00000	52.58194	-67.15407	0.00525
9.43170	8.42245	7.93252	9.94825	7.75028	57.08194	9.02011	59.66329	8.72970	33.92946	8.36359	7.99990	1133.59002	6.62100	1.00000	40.43976	-116.97725	0.02760
8.36469	11.46135	7.31040	9.97164	7.70003	41.41999	12.86365	60.40903	9.41169	-28.44917	8.57842	18.35520	1055.75786	10.42068	0.00000	64.96936	-52.2	0.01151
6.37981	11.69811	12.73984	10.88515	7.69011	68.41170	5.83526	55.16590	8.19203	46.1351	9.40793	5.61106	1169.21622	9.15982	1.00000	75.18477	-60.1831	0.00386
11.94099	8.39853	9.78212	5.89839	9.78293	48.36230	10.46460	19.00388	7.01805	-4.5833	7.27670	-3.54522	1140.88326	11.47674	0.00000	27.91569	15.16554	0.30101
9.59307	8.99103	9.09467	6.70794	8.85408	61.39522	13.03139	69.89200	10.21223	43.61062	10.06842	3.71378	1135.74985	8.26367		42.56117	-72.97261	0.03102
5.77021	6.26890	9.37946	5.80655	8.48482	55.11797	10.95638	37.99696	8.34343	41.14676	9.41139	14.94777	1120.90832	9.94817	1.00000	30.22212	-73.49484	0.00360
7.00921	7.42339	6.73042	5.37776	9.29277	80.47977	11.45598	76.55599	9.00252	42.8139	10.53432	5.67277	1052.64864	10.11149	1.00000	21.38103	-1.64295	0.00500
7.63052	7.32899	8.69810	9.10977	6.66312	56.29519	3.94835	32.15332	9.63958	33.7207	10.39915	15.16604	1160.24613	5.38675	1.00000	57.33080	-116.21677	0.00805
7.54112	11.25194	11.66374	10.09552	9.85570	60.60542	8.74853	45.98183	7.74967	53.53041	11.07493	15.91724	1062.71025	8.71500	1.00000	66.88754	43.67663	0.00672
7.15736	8.09147	8.47366	7.87767	9.28201	58.30684	10.45799	47.36085	8.48303	38.07789	9.70212	14.14446	1063.27940	11.91437	1.00000	66.37899	13.44275	0.00538
10.47656	8.03432	7.35919	9.41052	9.71326	52.07328	10.17820	36.95992	7.69907	48.8222	9.89254	11.10069	1105.61305	6.81023	1.00000	53.10843	2.12213	0.07060
6.62784	13.57326	11.06094	12.61372	8.73969	71.59309	10.06757	69.96736	8.96612	43.11667	10.51295	13.10505	1111.94092	9.88992	1.00000	35.36887	1.6	0.00494
7.38461	7.54255	8.54639	9.42043	8.63980	62.03880	10.25229	71.18512	10.17720	13.70167	9.59401	-2.33005	1108.96502	10.47189	1.00000	61.19650	-89.10944	0.00438
8.07636	12.79412	12.02812	12.30039	9.68885	74.05173	10.02165	46.85508	10.62270	17.54907	8.72713	17.30446	1109.48728	10.09748	1.00000	69.35080	82.85749	0.00962
10.23323	8.03872	11.63572	9.97516	10.41738	54.40972	7.10371	49.53721	8.55886	36.02506	10.78912	7.30728	1091.23234	7.46951	1.00000	34.51539	-86.77917	0.05581
5.59728	6.57592	5.04761	11.74410	8.41299	33.73948	8.83114	77.60861	10.68164	-4.42472	9.41520	9.64562	1073.05153	11.77492	1.00000	53.35947	-41.45861	0.00401
4.00368	7.62420	4.10743	9.89236	7.84797	47.92230	12.44330	26.79067	10.73246	59.37722	8.38887	33.96319	1173.72850	11.83888	1.00000	48.59810	28.19028	0.00135
7.74343	10.96802	15.19037	9.75545	9.74014	59.48488	5.48344	58.00090	10.26451	43.61058	8.86792	14.81233	1078.31836	9.43478	1.00000	44.64241	1.33467	0.00575
6.69130	7.10931	7.32535	9.31156	7.42304		9.95461	48.79202	9.35009	55.64776	11.02212	0.66257	1090.26505	9.99357	1.00000	62.16028	38.02486	0.00444
10.09888	7.48664	8.67083	8.76300	7.82681	80.89486	7.69702	57.37434	9.28939	-7.01833	7.26436	12.78060	1174.18217	10.35095	0.00000	56.59441	107.60389	0.04893
9.07559	7.76368	6.51158	9.68133	9.92083	20.45801	8.49463	66.74014	8.91821	25.95533	8.06863	20.55935	1131.05411	11.75242	1.00000	58.90924	68.88871	0.01928
11.57682	7.22381	7.22402	5.79118	10.70498	53.79651	10.37168	51.46151	8.41624	-3.5403	10.45284	15.01850	1191.66894	11.53038	0.00000	23.60447	118.9707	0.20880
7.67292	9.76775	10.78615	10.09586	7.80997	67.09534	5.16608	61.15208	9.38897	10.58806	8.00845	29.84140	1055.67461	7.66385	1.00000	71.98526	77.24779	0.00661
7.55899	10.29343	10.66705	10.94446	7.47906	77.56872	6.12500	46.55339	8.01318	35.21222	10.99697	16.26413	1159.21095	8.30973	1.00000	47.53509	2.31889	0.00664
8.00423	11.37266	8.36815	11.64958	9.76063	40.66529	8.95933	50.42284	9.92627	61.72744	9.97297	25.89075	1103.37978	9.14945	1.00000	52.85535	17.10558	0.00925
12.00875	8.08498	9.77850	9.11121	8.38403	52.23701	6.97904	43.08102	11.30556	50.72043	7.71931	6.13603	1150.87716	9.51989	1.00000	34.66079	11.34046	0.31860
8.55579	11.60400	12.69791	9.47826	9.54636	43.22900	10.90675	77.11990	8.36467	33.3213	9.70605	7.76036	1109.69042	8.35499	1.00000	38.91483	130.94098	0.01237
8.43709	8.67511	8.26237	8.31273	9.46442	57.77079	8.77574	52.91448	9.45097	51.65	10.02608	30.10562	1097.21655	10.72337	0.00000	34.61399	-0.2	0.01083
9.88974	9.69911	9.66354	12.53161	8.13327	51.46681	7.38271	39.55348	8.43790	22.19303	9.27310	10.25008	1148.69213	10.22921	1.00000	42.46312	88.18466	0.04120
5.32024	8.26918	6.96431	7.65821	8.96467	41.42257	12.16151	32.79202	7.52733	53.49389	8.93353	3.67497	1161.67271	10.80686	1.00000	73.83803	-1.29243	0.00359
8.38133	8.51389	7.47347	8.56509	9.08076	60.27132	9.52984	79.81895	9.64771	43.1122	9.48286	30.81825	1174.00826	10.94611	1.00000	53.11851	12.38878	0.01124
8.03244	9.66192	12.22930	10.13541	10.50025	54.32285	6.23980	49.10959	8.43786	-10.91722	9.30803	24.43568	1136.58659	7.92945	1.00000	40.36829	-37.65	0.00898
6.16753	4.52372	10.70740	7.89275	8.75168	51.81541	10.40764	36.47952	9.69308	51.12794	9.06516	17.46023	1108.90300	4.98900	0.00000	63.63504	4.21372	0.00350
6.54293	10.80669	13.08838	8.48485	9.19195	17.80041	6.96414	54.20684	10.15616	1.6561	6.91595	18.91739	1119.57054	6.10436	1.00000	45.64629	103.6032	0.00331
10.74144	6.69658	9.34635	7.41971	9.39157	32.41915	10.52019	64.50622	8.88221	54.03876	9.15487	31.18697	1051.26823	7.47776	0.00000	47.50790	43.91385	0.09326
8.18240	8.83056	7.38374	10.21393	8.96901	57.49271	10.21273	69.97761	10.17236	5.6561	10.59083	22.15941	1192.21346	11.44863	1.00000	53.05804	-75.87877	0.00878
12.40306	7.22597	10.58868	7.97329	10.32117	61.54369	5.59966	41.35112	7.74315	5.6561	9.59822	23.03789	1191.14198	9.39091	1.00000	73.83988	-75.87877	0.47044
7.21976	10.56337	11.03534	8.02028	9.13294	64.55831	9.02969	40.73764	9.89778	31.76212	8.69873	9.98692	1086.32538	6.25373	1.00000	75.31829	-95.63079	0.00599
7.44932	13.10543	13.20540	12.40407	9.34144	49.46663	8.90076	60.26906	9.15557	42.55308	8.56674	18.41222	1079.37817	10.48805	1.00000	56.89990	-87.93341	0.00654
7.32707	6.40963	7.63249	9.06333	10.27191	60.78938	9.07169	62.63410	8.94870	54.48147	10.02949	-6.64951	1195.14387	10.23161	1.00000	48.24561	53.47103	0.00508
7.40583	7.16453	8.91716	7.15388	8.22812	37.45894	10.97409	43.75120	8.68242	50.23019	8.96706	2.47007	1158.70059	9.91124	1.00000	62.32552	8.77155	0.00610
7.27916	7.42914	7.09497	8.00861	9.55029	56.50730	10.17227	81.67651	9.42767	34.06635	8.48804	13.29373	1191.58862	9.08470	1.00000	44.87603	-84.67837	0.00428
7.26951	12.58186	11.20436	13.02211	8.01887	53.96302	8.49766	50.65616	8.22531	43.61062	8.08578	-3.39093	1096.15519	9.72834	1.00000	37.79945	-72.97261	0.00445
7.22507	7.13841	6.00491	7.88470	8.72661	46.97913	10.20805	54.47446	9.85098	50.23271	6.19555	18.42703	1140.84736	11.85692	1.00000	59.94062	12.87117	0.00535
8.39735	6.68933	11.11574	10.61092	9.32494	54.12172	7.67996	53.43986	9.48126	-25.42778	10.62677	0.66424	1155.32715	6.64896	0.00000	24.12795	-49.27306	0.01060
7.74367	9.11098	7.32530	5.72373	8.30693	65.91393	12.28596	60.40795	11.00341	45.4473	10.17768	19.59030	1134.22099	11.09200	1.00000	37.31046	-73.75335	0.00617
8.94674	9.36548	10.81402	9.00168	7.41079	64.58346	8.00821	46.82708	9.65371	16.0567	6.97290	32.26202	1085.57151	7.92266	1.00000	44.59640	103.65309	0.01774
11.69450	5.83326	7.60697	7.89413	10.50833	47.63247	10.08152	66.07303	8.78294	29.69221	8.15816	12.42248	1180.76838	10.42339	0.00000	49.76864	72.54566	0.23537
6.47228	6.52937	11.37154	9.40150	8.22929	48.25599	7.25512	39.73606	9.05633	5.27247	9.50896	14.87784	1088.93061	7.67784	0.00000	54.17092	-3.59625	0.00154
8.43520	7.31126	7.57559	9.37247	7.56943	70.66512	8.44381	39.69974	9.15359	48.07667	7.50484	25.45977	1128.20651	10.53514	1.00000	65.83472	8.64409	0.01100
7.30522	10.15555	8.85017	8.97957	9.50433	39.32487	9.50530	60.19444	9.47409	19.64745	8.58244	28.78312	1195.55556	6.41602	1.00000	54.50361	-102.04897	0.00462
11.99969	8.33575	9.53393	6.07399	9.62447	47.68709	10.53397	65.82535	9.47902	47.4943	9.96136	8.98692	1090.01455	10.59832	0.00000	42.33232	-122.24092	0.31691
8.68732	7.67203	10.57884	11.28183	8.61145	55.74015	7.85959	64.46668	8.65447	31.82539	10.64743	5.76026	1176.05877	9.79742	0.00000	80.24390	72.54064	0.01363
7.26596	9.88709	11.34292	9.73905	10.06526	46.30365	7.92112	64.50169	10.14935	48.78232	8.66731	17.17988	1088.94077	8.06338	0.00000	40.17890	9.17702	0.00405
10.89489	6.78163	8.64857	6.01119	11.25688	37.65969	8.45431	48.14796	9.71348	61.72744	10.04665	14.32084	1151.75416	8.98532	1.00000	65.08777	17.10558	0.10665
8.65954	8.24173	10.86501	11.61950	8.37912	70.07310	6.74317	77.63945	9.11745	30.16688	7.13808	9.12609	1124.74782	8.72156	0.00000	55.72106	-96.39774	0.01296
9.06149	10.84762	10.09581	11.17265	10.24529	47.08753	8.38897	39.12104	10.63422	49.13645	9.51885	22.65338	1157.09214	8.33327	0.00000	52.77758	8.91229	0.02108
5.77152	6.94657	6.72397	7.30988	11.65116	41.35707	11.07554	38.07424	9.39332	25.67927	8.90617	2.39215	1185.79350	8.39526	1.00000	43.47381	-80.31727	0.00455
5.19873	7.45374	5.03800	9.82177	8.43824	46.99626	11.72259	62.76337	8.39937	51.40148	9.23227	6.55478	1134.46039	13.28187	1.00000	48.32767	-1.32471	0.00393
6.91854	9.32658	8.31891	7.86485	8.75914	69.96151	12.33202	40.30003	10.61726	16.0567	10.53906	19.80889	1073.84874	9.83604	1.00000	21.18490	103.65309	0.00354
9.27001	7.96463	6.93235	9.77405	9.30759	35.23998	9.48012	39.08210	7.71509	29.65163	8.31623	9.37425	1108.35263	9.96253	0.00000	51.62276	-82.32483	0.02297
5.85783	6.04299	7.52249	7.17361	9.15647	46.24243	10.38247	48.24504	10.21274	12.74409	9.79983	15.35296	1102.15095	9.81032	0.00000	47.40436	-8.07257	0.00264
11.01281	9.15531	8.76617	7.46746	8.78083	37.62401	9.00595	65.14726	9.33884	48.8449	9.35063	47.43919	1083.91970	11.85570	0.00000	64.58367	17.22635	0.12152
6.35690	10.39249	6.74041	10.99793	8.21771	47.09745	10.47047	46.34132	10.73319	41.82143	8.06356	22.33933	1123.31211	11.03817	0.00000	41.34740	41.77921	0.00304
9.07573	6.65262	6.51079	8.33678	9.96976	48.39442	8.13757	49.42709	8.61936	14.64056	10.42511	7.48263	1159.21492	11.17769	1.00000	57.29962	104.64992	0.01898
9.77829	7.11671	8.75158	7.33058	9.35810	37.28460	8.22101	66.38784	8.53427	34.8825	10.32011	5.91176	1168.67077	9.73522	1.00000	29.32914	128.62667	0.03653
11.69136	6.60887	7.53488	8.70005	8.86533	65.84751	9.17823	38.67672	8.86249	41.14676	9.68402	25.43254	1084.02624	9.87970	0.00000	14.46930	-73.49484	0.23215
9.18831	8.39985	6.63718	8.26954	10.54852	50.91973	9.40794	52.14590	7.98968	23.49668	10.60610	0.06143	1192.83957	12.45886	0.00000	53.44936	86.68363	0.02164
5.47885	9.06505	7.33551	8.65967	9.78899	47.15135	11.97488	55.90349	9.57786	13.70167	8.40175	14.86010	1198.59203	10.41867	1.00000	49.48153	-89.10944	0.00335
7.49233	7.49331	10.08989	9.96087	9.34268	46.05759	8.69226	41.09151	8.32805	52.68333	8.99582	7.40406	1179.96159	7.74410	0.00000	81.27788	0.93333	0.00541
7.98206	7.41465	10.62110	8.31151	8.81152	53.94665	9.79011	81.45886	9.68178	43.86682	9.22130	6.78296	1106.39321	8.61387	1.00000	64.28458	-79.2663	0.00897
6.96848	8.19378	7.89502	5.42326	10.52274	37.99348	11.73714	42.21649	9.55946	31.78336	9.73483	5.39108	1167.84240	10.73520	1.00000	35.34809	35.23388	0.00531
8.94650	7.71661	10.71336	11.31413	8.89433	49.85746	6.94426	47.02006	8.04376	53.59337	9.54708	27.74382	1057.59527	7.16683	0.00000	61.23363	9.47629	0.01621
