longitude	PM2.5	H2CO	warning	CFCs	O3	C2H3NO5	latitude	NOx	NH3	CO	SO2	PAHs	PM10	PRES	CH4	Pb	TEMP
9.00472	7.69818	44.13734	1.00000	45.86403	8.37033	0.29857	4.2475	4.38898	9.30226	6.13286	8.20821	8.42070	8.62367	1199.17524	9.30154	78.42921	34.46347
-73.20483	6.83212	47.64981	0.00000	56.15508	5.86875	1.75344	41.16704	11.91701	3.97908	6.24121	5.84844	2.55504	10.54440	1168.13074	10.07875	35.39976	10.09074
72.54064	7.83622	29.67441	1.00000	38.38798	9.98886	1.00297	31.82539	7.93058	8.65624	4.55112	6.23069	9.39134	9.93521	1113.67647	7.38546	29.48967	23.34370
-80.38297	7.25997	66.87328	0.00000	64.25929	6.80717	0.13605	42.8334	6.73870	7.02579	5.03117	8.36890	6.77914	7.20591	1190.36732	10.01008	60.32265	11.39001
122.08333	7.17363	39.11955	1.00000	59.82008	5.99158	0.06071	46.08333	6.99185	5.24417	6.71411	8.02316	6.56920	5.46654	1077.23585	7.52163	24.34354	12.09711
15.46667	6.87683	54.57502	0.00000	29.56548	9.72115	3.35172	47.05	7.15894	9.16745	5.08997	9.21654	6.37677	11.20192	1109.03119	7.44260	28.42411	24.53417
136.13108	8.74421	44.82155	0.00000	51.82895	6.97363	0.11648	34.75856	7.95176	14.44562	2.80883	7.15224	6.82331	7.06423	1051.02327	7.48654	55.63357	23.29594
78.23456	7.30123	38.94795	1.00000	31.38111	9.00084	1.12475	28.92694	6.64538	9.94195	7.42815	7.68041	9.98853	10.05775	1194.31429	6.43079	50.96877	21.13431
30.79165	7.63315	48.40366	0.00000	32.38770	7.24975	2.24810	-27.76952	9.95757	5.73972	9.04894	8.40258	6.81937	10.80615	1120.32484		60.36554	11.81076
98.6738	8.29464	50.72241	0.00000	77.99529	9.00271	0.98793	3.7278	6.72700	8.09105	11.37353	7.83103	8.38356	9.90847	1142.30695	7.90386	54.30229	8.19700
-74.28459	8.41794	47.46312	0.00000	61.10705	9.14178	2.04560	40.5576	8.15778	9.84614	4.21062	7.46380	5.79486	10.68138	1130.77823	6.35507	63.67499	6.64868
35.59642	8.79972	44.58917	0.00000	44.06590	10.04900	1.08366	3.11988	6.43394	6.50256	6.61550	6.68003	5.00394	10.02400	1151.31283	7.27949	42.88376	9.46792
-88.81395	6.83704	34.91097	1.00000	53.83185	6.95566	0.18764	35.61452	6.57670	7.99447	6.71036	6.79336	6.72059	7.86903	1121.33286	7.68718	54.43605	24.08794
-120.43572	7.90182	55.33899	0.00000	46.31441	6.23516	1.09539	34.95303	10.00955	5.22068	7.95302	7.66673	5.22708	10.04780	1059.77195	6.37717	52.69699	23.32660
92.48278	7.19751	56.32769	1.00000	49.39108	7.41040	0.14555	58.23583	4.91581	7.33150	6.17174	7.08288	7.80239	7.31366	1059.66793	9.37072	44.98719	21.63926
85.83334	7.92770	30.66978	1.00000	55.36993	10.47276	0.33451	20.88197	7.87555	9.64876	5.93026	8.65382	9.83530	8.75141	1165.84273	8.57521	40.37496	14.47401
17.58522	7.81444	73.95014	1.00000	65.47388	6.23181	0.02647	40.53123	7.62493	6.10360	6.41086	7.54627	5.70323	5.94965	1199.64648	7.33988	32.61204	11.50043
7.20769	7.17694	31.87699	0.00000	12.06724	9.01425	0.66543	50.80019	6.44913	8.33215	10.79207	7.61943	7.43589	9.47180	1113.79374	5.69105	44.73983	15.32529
71.30633	9.48073	43.75673	0.00000	63.68228	10.49160	0.26752	21.34222	6.01910	10.06677	8.36109	8.64288	10.19984	8.28596	1101.46412	6.96466	60.12006	17.77591
-97.54667	6.70651	48.54322	0.00000	44.87511	9.41666	2.58517	30.5427	8.73640	10.82964	4.18385	8.50663	4.61336	10.92770	1118.04801	8.98813	40.12757	16.41848
29.24152	7.92982	32.72184	1.00000	34.53041	8.13927	0.09746	-26.93366	7.32532	6.94721	5.36010	6.36377	6.85609	6.61682	1050.13551	7.71385	55.67966	13.62934
142.45778	7.46071	32.63263	0.00000	49.67640	4.39433	0.35984	44.35056	9.19021	7.70341	10.17866	7.85978	10.95568	8.79808	1184.03456	7.86229	52.92254	21.84967
51.67462	6.93954	30.16878	1.00000	51.24950	9.54361	0.19719	32.65246	6.43945	8.65453	6.90621	9.20184	7.33402	8.06624	1128.38429	6.42213	60.40567	20.18043
77.70636	9.66024	48.83225	1.00000	58.21453	9.81446	0.25583	28.98002	7.67273	9.93768	9.24833	7.43369	9.94663	8.33448	1168.37071	8.40766	56.17941	21.01421
122.05228	6.61162	52.82247	0.00000	59.36109	8.79332	0.67875	37.19723	8.27390	9.93952	6.68528	8.91889	5.38781	9.54470	1100.65990	8.67727	20.42915	9.31798
2.08333	8.80452	30.94103	1.00000	52.85974	10.03408	0.45625	48.86667	7.07648	10.83185	10.29759	9.75817	10.91121	9.15769	1124.80590	9.69112	56.62548	7.84341
-71.8023	7.52042	36.67898	1.00000	59.81036	10.19487	0.36331	42.58342	7.30382	10.47291	8.18858	7.57873	10.05112	8.81817	1064.85726	8.39198	76.13715	21.72682
-52.67056	7.04662	31.63886	0.00000	49.67980	7.65570	1.41024	-26.22861	9.32535	11.78194	5.87884	7.89874	6.01302	10.30009	1145.97527	8.25581	31.71457	44.82783
117.81667	5.88092	29.23418	0.00000	69.79543	7.81907	0.69546	36.81667	9.52924	6.83954	8.99257	9.04875	4.96337	9.54751	1176.17499	7.76745	46.03306	32.44439
-77.70066	9.63770	42.97366	1.00000	37.08725	6.93875	0.14443	43.16547	5.43450	6.97239	5.48295	7.43113	7.74409	7.17399	1196.98070	6.42070	46.27408	28.57229
-76.72803	8.63181	38.83904	1.00000	71.40282	9.28360	0.16054	39.32288	7.92226	8.65964	5.41873	9.76742	8.68433	7.75691	1157.21606	7.33835	65.63521	10.37744
86.68363	8.23610	37.88757	0.00000	46.90133	8.23488	0.36631	23.49668	7.41058	10.91535	4.48687	7.77692	5.21938	8.71619	1145.21647	8.70462	49.52491	34.13090
1.00288	8.31445	45.69078	1.00000	61.72957	8.91032	0.22553	49.28669	6.12120	8.91954	7.83088	7.55454	8.75079	8.33048	1095.65562	9.44741	31.40836	12.48982
40.74357	8.15931	42.41915	0.00000	52.78358	11.40223	2.44991	37.31309	5.68578	8.66409	6.48533	7.55674	9.11705	10.89023	1106.57876	7.47329	51.77622	5.85121
-84.23381	8.28868	33.10016	1.00000	41.42568	6.17838	0.12429	33.54428	6.01742	6.55765	7.72996	8.15096	6.63478	6.36977	1135.76787	7.51038	52.70258	5.96726
-40.7475	6.99387	53.89241	1.00000	33.61571	8.81688	0.22992	-4.16694	5.23770	9.66981	6.43503	6.80075	8.77431	8.37469	1178.70432	8.95635	63.62050	21.21774
35.90057	9.27774	40.05601	0.00000	60.67146	5.65652	0.35842	56.85836	10.28137	5.75049	8.00884	9.30789	5.11168	8.77456	1175.08145	7.18769	47.74298	10.20977
-82.32483	6.64735	56.92779	1.00000	45.20640	10.20940	2.64148	29.65163	7.21664	9.25631	4.23892	4.54976	9.38364	10.94822	1114.89138	7.64988	52.53468	6.01283
115.70111	7.95183	46.53012	0.00000	53.58594	8.92990	0.31314	37.73222	6.58226	8.85064	8.73633	8.75739	7.37403	8.81161	1139.71940	7.45683	74.28076	18.66867
-75.64963	8.37020	31.94220	0.00000	43.15095	10.08333	1.02779	40.24537	7.54971	10.12806	5.73725	7.27326	6.42666	10.01517	1197.79486	9.44116	58.46453	21.96104
67.84222	7.86027	60.17594	0.00000	59.85268	8.77722	1.06781	40.11583	7.83475	8.68421	7.68734	8.49089	4.44627	10.06133	1050.34738	9.60828	28.38185	12.73462
77.24779	7.21613	35.39212	0.00000	42.28432	9.12974	2.07283	10.58806	8.17403	9.51351	6.76287	8.92985	6.70499	10.69589	1053.96132	7.90387	38.43431	18.85271
-80.31727	7.15515	32.54795	1.00000	55.25376	9.95367	0.39096	25.67927	7.33688	9.80474	4.83032	7.69463	9.47546	8.93956	1133.26998	8.54385	42.20354	23.30258
78.15794	8.55896	32.21300		43.69895	5.66476	0.59728	12.1277	8.94858	8.54706	8.91327	8.71560	8.90573	9.42806	1199.44689	6.72052	48.07238	8.99059
-68.3	10.17486	35.73859	1.00000	31.01211	8.36738	0.26516	-54.8	5.41918	10.20037	8.57198	8.55422	9.48706	8.23627	1126.45531	7.43993	51.93311	
6.51352	7.53281	69.48013	0.00000	75.43532	6.95804	5.57113	51.19139	10.52578	4.61135	7.06135	8.04496	4.22101	11.72317	1166.48143	7.03536	35.73708	30.25454
168.31366	9.12789	36.72718	1.00000	62.54417	8.26171	0.10636	-17.73648	8.99498	6.47990	6.47149	7.25569	7.05855	7.02003	1050.73614	7.56548	31.75052	13.11011
-3.59625	5.56314	42.30140	1.00000	62.68424	7.28580	0.13620	5.27247	6.83796	7.22637	5.25388	9.08275	6.50208	7.33513	1121.73805	8.00027	35.01981	9.85762
122.08333	6.42878	34.22815	0.00000	30.63772	8.16146	4.05716	46.08333	9.11352	6.67284	9.18535	10.86236	7.43733	11.41174	1191.19505	9.17347	33.48939	-10.12462
10.18527	9.49641	43.24517	1.00000	41.65860	8.41364	0.46188	47.98372	5.79918	9.94712	9.28646	8.66827	9.57351	9.09719	1054.56311	9.00044	30.89097	7.80969
2.18967	7.78696	29.82635	0.00000	50.66908	4.43137	0.13912	48.8765	11.43584	5.56227	8.96219	8.33498	5.70723	7.36326	1161.45516	8.74753	50.63176	14.16551
-0.76773	8.57985	52.58137	1.00000	74.81496	6.15790	0.08830	38.38479	7.36317	5.53629	6.50821	8.22423	6.20453	5.58615	1194.60490	7.07141	50.58955	12.41852
135.31667	8.17845	38.15415	1.00000	51.10130	10.53342	1.04966	34.25	8.17904	8.27050	4.87521	9.00454	9.15911	10.00382	1159.31423	8.20056	36.08703	10.43737
121.96361	9.23450	41.88495	0.00000	44.90935	8.37027	1.91834	6.95194	8.48767	8.29917	10.63575	7.25758	5.87861	10.62704	1069.88733	7.88835	52.26660	18.97980
5.74861	8.17148	35.54757	1.00000	42.69997	1.51425	0.04377	52.71083	4.18986	4.95449	7.70735	7.38175	5.18179	4.68211	1069.84099	8.79874	30.42285	-2.66964
-122.24092	7.83824	29.85611	1.00000	46.44556	9.56945	0.19717	47.4943	6.48358	8.44673	6.12750	8.37175	8.64912	7.95325	1134.57326	9.42366	47.47310	21.47939
7.11393	9.79063	47.27027	0.00000	55.65936	4.83835	1.44507	51.08468	9.43559	6.74090	8.25192	6.81233	8.29926	10.34311	1103.63729	7.33992	43.30612	21.85305
-73.78458	9.08878	62.47501	1.00000	62.56822	10.05361	0.09676	41.0051	7.22802	9.93294	8.79703	7.70333	9.94027	7.14648	1175.59929	6.13422	70.24736	14.20016
8.62118	7.05156	29.44270	0.00000	64.63212	7.10553	0.10645	45.44694	8.71992	6.59368	10.59539	8.68045	6.01787	6.70635	1156.42130	8.37729	46.89250	21.23430
-1.32471	7.49078	68.56602	1.00000	70.26609	9.63537	2.89753	51.40148	6.96684	11.58292	5.41980	7.55846	10.91916	11.05170	1057.52991	8.13050	39.70088	10.24287
120.57224	8.42089	43.49713	1.00000	44.55232	9.73509	0.10486	15.72892	7.35509	6.99430	5.25037	8.97168	7.68712	7.36290	1064.47438	7.84502	19.18365	8.84203
1.33467	8.88802	44.45747	0.00000	39.88663	9.43721	1.65900	43.61058	7.87978	9.22475	3.73285	8.90854	4.38808	10.46189	1197.59245	9.25763	43.13695	15.10066
1.53414	8.75926	46.86542	1.00000	67.19653	11.38657	0.17716	42.50729	9.20684	8.70656	7.09167	7.73850	9.59500	7.84504	1173.55254	6.79913	16.39534	25.30434
57.3552	6.61161	41.60176	0.00000	64.64784	7.52605	0.33445	51.4781	7.98972	7.46621	10.41124	8.29440	7.65729	8.83987	1053.04442	8.59737	31.50474	4.52943
-80.31727	9.68394	52.32641	0.00000	37.70969	6.33168	0.31547	25.67927	9.92200	5.86213	9.47951	9.24641	6.33250	8.66810	1098.07584	4.74349	70.04805	13.27580
9.20427	7.73853	24.75273	0.00000	42.69163	8.94767	0.19100	48.49144	8.53863	11.53816	6.16217	7.58783	6.39923	7.80911	1126.58212	9.48550	35.70553	26.84255
-6.03731	8.57904	70.27966	1.00000	41.75102	11.26233	1.08851	37.35813	8.51488	9.67062	8.89943	8.39604	10.71412	10.02594	1146.14297	8.81934	58.83990	-0.11617
9.40531	7.28446	22.94811	1.00000	44.81897	9.02427	0.33215	45.53069	7.00379	9.14237	6.52309	8.94253	9.18030	8.77348	1101.34413	9.51284	54.20608	30.57169
9.29109	8.31023	49.49191	1.00000	44.98966	10.88680	2.66219	45.39402	7.81908	9.79372	4.07137	8.09669	10.18693	10.97575	1144.79716	6.61662	65.81517	25.35453
-87.71255	8.88761	24.89045	0.00000	60.57522	2.98493	1.51796	41.84364	9.33903	7.04085	7.08169	7.54841	9.33301	10.36752	1071.31782	8.41410	44.12961	12.08083
-61.51889	7.11607	67.83953	0.00000	48.48352	9.22961	3.88215	10.66668	9.15562	9.17368	7.43300	7.80192	5.26819	11.34214	1170.59934	9.24669	18.97406	25.34039
-80.38297	9.10095	35.02172	0.00000	37.56967	8.09545	0.25097	42.8334	5.80265	8.05302	7.60112	6.56861	5.20974	8.26022	1187.62962	8.01105	61.28379	12.85219
-98.11889	7.85539	54.30100	1.00000	75.02484	8.16191	0.72231	19.04222	5.42074	8.98802	8.44830	7.50986		9.61201	1135.88493	7.77352	31.59578	2.67599
123.758	6.29905	41.16219	0.00000	54.54079	9.11184	0.38277	10.20898	8.23068	11.80816	5.04580	9.09660	7.11319	8.91769	1171.89979	9.77798	27.59669	19.45860
136.51667	6.73030	34.97782	0.00000	59.86187	11.57084	3.38185	35	6.92187	8.24618	8.54711	7.93341	9.00877	11.20583	1114.23299	8.45507	45.38551	15.88711
30.4347	8.82400	40.16253	1.00000	36.51264	8.67061	0.22402	-1.9487	7.54685	7.95389	6.24889	8.02513	7.29145	8.08001	1120.38070	7.08900	56.23565	0.06193
30.4347	8.84822	49.93096	0.00000	51.90831	9.43632	0.83641	-1.9487	7.45446	9.40191	4.33010	8.62597	5.31242	9.71768	1145.96574	6.64782	40.17828	21.15497
-37.07167	7.77507	56.39018	0.00000	51.96855	7.88489	0.85078	-10.91111	11.33743	4.80508	8.73613	6.14454	3.56470	9.83887	1124.70531	7.97634	54.39930	25.88435
71.57737	8.16578	50.75484	0.00000	67.76538	6.87362	0.50158	21.53889	9.35071	6.57922	9.90664	7.47683	7.30398	9.19500	1114.86858	8.54881	32.44782	20.70255
-117.79394	7.93877	54.14483	1.00000	51.97814	8.12236	0.32341	33.76446	4.51054	10.44915	9.29062	7.90490	9.32864	8.58728	1117.94053	8.88880	47.39267	35.10256
-0.18333	7.92427	40.89801	0.00000	34.85048	4.89804	0.43621	38.96667	9.37725	6.66919	7.64748	6.19257	6.11954	8.92923	1160.35368	7.70397	16.76503	16.78615
13.28702	6.09760	54.29194	1.00000	52.95867	4.92506	0.07500	52.4581	6.74078	6.38750	4.64915	9.08581	5.76191	6.51588	1198.95864	8.12294	69.88769	9.59435
68.88871	6.68698	48.85400	1.00000	47.63317	6.01755	0.08613	25.95533	6.38179	7.20742	5.69464	6.86254	5.04123	6.17580	1055.22660	8.64051	40.10852	10.30810
38.16694	8.31762	51.58708	1.00000	47.16494	10.21221	0.09086	54.84444	9.14519	6.79970	2.90623	8.44327	7.72127	6.56275	1181.94045	7.44630	54.37572	11.80370
114.10479	8.10572	41.49431	1.00000	53.34573	11.04136	0.20111	22.37066	9.05244	8.62750	6.44723	7.17490	9.37070	8.08954	1160.93434	7.75949	47.49135	23.99957
-72.47417	7.37935	50.04663	1.00000	65.46683	9.94002	2.37302	7.83389	7.41399	7.55708	3.16188	9.56819	8.66617	10.86422	1141.92379	7.84942	49.75646	25.75550
69.49015	6.91305	50.63473	1.00000	53.90742	11.41101	0.26957	56.11281	9.35509	9.78661	6.21433	8.43874	10.24842	8.30146	1164.26395	8.64835	17.00728	23.28997
-89.10944	7.25338	42.87229	1.00000	19.86818	10.57606	2.21420	13.70167	7.27883	10.47254	6.13711	8.60203	10.34733	10.76105	1155.21287	6.73478	38.20302	17.28555
-3.05	7.82451	52.03004	0.00000	41.98681	9.30927	0.58187	53.81667	5.74524	7.63361	8.27378	9.83771	6.28789	9.32553	1058.56722	7.36494	52.40668	0.75218
-71.23106	7.12451	44.81133	0.00000	46.74119	7.19523	0.48708	-32.45242	9.40415	5.48015	8.70172	7.69610	4.74865	9.21998	1139.45105	9.22378	47.80816	23.68140
86.68363	9.35713	32.58193	0.00000	58.16463	6.08161	2.00243	23.49668	9.98023	4.96486	7.65699	6.09163	4.89926	10.68612	1145.44637	7.88782	53.71055	10.49818
39.25	7.73501	40.18947	0.00000	46.93450	8.77113	4.46227	-6.8	9.10684	8.11086	11.20676	7.58863	6.44158	11.48789	1098.99595	7.87459	47.11084	33.88758
3.55665	8.50806	45.87368	1.00000	43.48287	5.48927	0.10507	36.72544	6.46634	5.51451	6.65111	6.07358	6.46594	5.62895	1134.52105	6.56795	54.41819	-1.84514
8.70745	7.83069	68.46874	1.00000	50.36985	5.80841	0.08468	49.03685	5.28884	6.94553	6.66029	6.70982	6.06264	6.45318	1117.08922	9.03734	17.09035	20.99613
78.14797	6.72346	38.18859	1.00000	54.84190	8.56362	1.34278	15.45144	6.00350	9.57503	7.49017	7.94875	9.49123	10.25125	1095.24996	7.85288	42.28513	15.68570
6.26667	8.56463	74.19383	1.00000	38.00801	6.16617	0.06942	51.21667	6.96165	5.82045	8.07718	6.89688	6.56549	5.91616	1157.00041	8.68597	39.90401	8.00421
-6.90656	9.40310	35.14840	0.00000	58.37362	8.96648	1.32477	33.92866	8.00963	8.96058	4.41004	7.64599	3.10223	10.24204	1173.87879	7.75694	61.81690	24.73867
116.10146	8.56832	22.50188	1.00000	62.72771	7.50430	0.10550	5.90702	4.50805	8.89321	6.88627	8.52427	7.86128	7.22846	1084.57854	8.42378	20.37727	2.49098
-42.19667	7.05242	50.34851	1.00000	42.11152	8.31793	0.30184	-21.41222	4.77409	9.48753	9.70256	8.52219	8.95711	8.66144	1075.20386	10.24436	63.41015	20.59039
2.44892	9.58597	13.72835	0.00000	37.32794	10.02901	0.47928	48.98693	4.02306	6.23542	6.85385	5.79520	6.24718	9.08497	1198.96793	8.00459	47.63185	4.32623
37.55	7.27143	26.08542	1.00000	65.00734	5.19577	0.17420	6.03333	6.37277	7.79604	5.54488	9.61381	5.73339	7.91422	1099.87517	8.50018	33.31772	22.32710
0.30367	6.77248	46.73003	1.00000	17.39936	6.28004	0.10369	51.38673	6.23210	5.71588	6.20706	7.14135	6.65064	5.88679	1133.71527	10.28041	25.87702	15.05634
-2.98333	7.39605	63.16094	1.00000	59.22067	9.77717	1.67351	53.83333	7.25372	8.18217	4.55611	6.53685	8.99825	10.50112	1185.64033	7.82586	34.43634	28.01781
35.7	8.35526	40.99771	1.00000	56.48663	9.98794	4.68413	-7.76667	6.30712	10.45787	7.03806	8.45580	10.40071	11.54300	1069.01619	7.11227	38.60246	2.03932
-78.87836	8.39068	27.43522	1.00000	41.60209	9.44455	3.17193	35.05266	6.37591	9.51205	6.06244	9.48940	9.69989	11.14688	1127.04127	7.86585	60.34994	21.26884
-13.2356	8.54461	45.59288	0.00000	65.82978	4.19690	0.53315	8.48714	8.56031	7.48162	8.04715	9.47493	8.20387	9.24636	1101.11453	8.24904	46.88884	9.11964
17.22635	5.88760	60.77008	0.00000	35.69297	7.56937	0.31158	48.8449	7.57762	10.82493	5.81828	7.66982	5.19866	8.59716	1058.13982	7.93725	32.93198	0.50493
-122.24092	9.13412	51.08361	1.00000	26.91569	3.82960	0.06500	47.4943	6.37722	4.51257	5.20783	6.12224	6.34977	5.37844	1134.84681	7.22716	49.28729	6.50024
-80.31727	8.49712	62.58997	1.00000	39.49471	6.51712	0.17563	25.67927	5.20312	7.56326	6.69866	8.70062	7.05490	7.47858	1196.50127	7.68968	65.83958	2.72728
-122.24064	9.08399	47.80320	1.00000	58.79294	8.65985	0.47033	47.80527	6.47533	9.38505	7.37703	8.61138	9.70483	9.16278	1160.41797	9.18797	62.73203	24.41967
28.88222	8.48782	37.16103	0.00000	54.73518	5.97473	0.10521	40.37528	10.79236	6.52632	10.19396	6.69256	5.54633	5.91952	1122.25778	6.84301	50.82315	16.84811
-2.68333	8.09090	72.70638	1.00000	42.40122	8.89632	0.15826	43.31667	7.23735	7.46543	5.49909	8.57410	8.18764	7.94509	1060.81579	8.71202	53.23959	7.69561
-0.45877	8.29414	54.54803	1.00000	42.09986	6.58197	0.09760	46.32313	5.53302	7.99174	9.96237	8.72752	6.08069	7.08458	1181.11051	7.24151	52.89224	22.71062
117.65694	9.31742	46.92322	0.00000	55.95586	10.14823	4.02288	36.19278	5.53491	5.65093	6.38604	7.14153	5.24871	11.38687	1118.70525	7.28625	35.35452	32.89870
29.65806	7.59899	51.94307	1.00000	79.21324	11.91299	2.39452	-4.83	9.52577	9.09247		7.29070	10.13543	10.85817	1166.77952	9.99326	57.15523	-0.10974
109.3243	9.53113	57.49269	0.00000	64.73802	4.22209	0.26553	-7.0981	7.76537	7.14754	7.83920	9.04576	7.56766	8.27537	1091.52409	7.79887	21.77639	6.66933
-76.70944	8.13873	26.25087	1.00000	49.25472	9.14488	0.82929	-11.94306	5.78663	10.16816	9.57935	7.97800	9.72159	9.70924	1096.32423	5.91382	45.81494	11.55068
118.9707	8.48249	28.78616	1.00000	50.09244	6.74083	0.17782	-3.5403	6.89183	7.05526	3.56503	5.43380	7.24312	7.90304	1132.75800	9.11016	35.37273	6.23147
74.85849	7.40244	43.84091	0.00000	63.71788	7.69243	1.34647	31.28092	8.90970	6.09410	9.62038	7.08065	7.02261	10.27720	1050.90322	6.72264	46.22747	
112.01667	6.98507	31.91096	1.00000	36.49182	7.37536	0.10989	-7.81667	8.02726	7.38643	6.92141	8.35057	6.21759	7.04693	1063.18186	6.81099	53.60397	9.63659
113.82465	6.22993	58.49234	0.00000	42.41806	7.19152	0.39378	23.29549	8.28418	8.32224	10.40032	8.35614	8.75354	8.77737	1196.23909	7.70026	69.08945	14.45174
8.86704	6.14448	47.16929	0.00000	42.27667	7.34025	0.30507	50.23805	8.75895	6.15137	8.22609	8.08066	3.10376	8.51269	1083.93529	7.51102	52.64345	27.91703
124.95278	7.75328	69.32720	1.00000	39.25858	4.02852	0.10470	6.33444	5.59761	6.67203	6.74130	7.73204	5.71705	6.87383	1143.92535	8.95894	68.86118	3.11345
5.22778	7.67120	50.79814	1.00000	51.65924	8.16070	0.58521	51.955	6.40591	8.59664	7.76772	8.90183	8.95513	9.39629	1180.83858	8.54047	41.84595	9.64084
99.1625	7.60731	41.43315	1.00000	58.41970	11.26668	0.49111	3.3285	8.69758	8.58367	5.29712	7.03510	9.65496	9.20336	1100.23227	9.13481	41.68078	18.56724
-86.78777	6.62116	46.06874	1.00000	68.93244	10.14447	1.04079	33.44872	7.79817	8.02095	3.76250	7.78568	8.94108	9.97139	1183.66832	9.42007	38.05844	23.85308
-95.44744	8.04435	43.89586	0.00000	36.82464	8.57444	10.31203	29.53885	10.63836	8.30990	8.28856	8.63902	3.41255	12.33571	1189.74593	9.09512	12.12999	6.04732
13.29371	7.54614	68.40474	1.00000	66.87028	8.17225	1.50192	52.53048	4.81974	10.05195	7.00651	9.00793	9.00044	10.38744	1168.83082	8.72662	47.01486	9.56308
17.8031	7.09571	40.63888	1.00000	42.27050	10.81775	0.17242	48.43174	8.34059	9.35866	5.77774	6.44923	9.63332	7.86333	1077.06786	7.56996	41.53110	11.72775
47.31667	7.03970	12.55618	0.00000	72.51278	6.17062	0.33820	-19.65	8.96351	6.98041	9.71060	10.43065	7.56738	8.68876	1087.45866	10.87080	25.08544	31.60614
-52.35558	7.61852	52.01696	1.00000	48.84866	7.19209	1.88912	-14.66463	3.52226	11.01004	8.17372	8.96663	9.38320	10.59213	1072.11558	7.63271	61.53462	17.70772
9.40531	6.95085	57.30890	0.00000	44.34435	9.73333	0.57680	45.53069	7.30976	9.58717	8.24004	8.50603	8.97652	9.41931	1064.99435	8.39605	56.09916	6.59663
8.2926	8.10995	22.62779	0.00000	46.90221	6.88949	1.44442	9.58126	9.67279	6.56419	8.72469	7.88992	7.29130	10.35503	1070.55324	8.47292	38.01875	1.26538
120.4861	6.89550	59.32987	0.00000	46.11260	9.10357	4.48320	16.0438	9.75304	7.93725	10.25076	7.95719	7.99249	11.49492	1156.90130	8.89748	53.37457	26.58000
-119.0376	8.80763	71.50130	1.00000	39.57464	4.23890	0.05486	34.21639	5.49074	5.19225	8.11289	6.73019	4.90942	3.94280	1076.95935	8.07827	33.39801	10.61172
-80.66756	7.75098	45.73179	1.00000	63.77125	5.12112	0.07448	26.68451	6.16549	5.40168	6.57902	7.97385	6.67748	5.65714	1193.48085	8.41470		23.19761
-72.27814	7.77958	44.37285	1.00000	41.23099	11.19667	1.23207	42.93369	9.08488	9.43311	6.01540	7.22906	10.15666	10.17703	1137.89477	8.72793	41.88974	22.39093
13.10984	8.83566	25.39919	1.00000	47.79807	9.96814	0.81555	51.30001	8.61937	8.04553	4.66662	7.89125	9.31137	9.67857	1197.67481	7.35215	39.55875	17.37402
86.68363	7.98186	57.64598	1.00000	48.79444	7.44545	0.45467	23.49668	3.52426	8.84891	7.08321	7.49969	7.81645	9.04338	1066.54187	6.80903	53.86416	23.02872
-80.31727	6.59345	41.61066	1.00000	59.64964	6.34238	0.11315	25.67927	8.51131	6.56043	7.65182	7.76691	5.55807	6.55681	1050.00918	8.89243	49.51523	22.84570
32.88667	6.68636	55.73123	0.00000	51.58677	9.06087	0.57549	3.27833	7.65923	11.07603	3.74941	7.88839	5.91974	9.40130	1150.57311	7.64112	38.11946	31.34860
-117.23991	8.03589	43.32926	1.00000	60.43617	8.76248	6.74095	47.64995	5.30749	10.65843	6.15871	9.51654	9.94803	11.91078	1142.85583	5.55997	56.93214	17.44687
1.6	7.82148	62.13930	0.00000	33.17909	9.75640	0.98454	43.11667	6.12486	9.40839	5.01147	8.59536	5.67518	9.95340	1055.81073	8.50511	47.86680	-4.33953
117.59152	9.42079	26.46295	1.00000	46.31553	8.25256	1.89847	3.31332	4.98473	10.59571	8.87551	9.17035	9.91507	10.60920	1155.76190	8.72294	67.19154	3.73337
-119.0376	8.27798	47.52771	1.00000	33.50698	6.13954	0.19666	34.21639	4.22217	8.38836	8.74863	7.01239	6.63156	7.80355	1180.56983	8.20736	50.40086	23.01740
73.38333	10.13379	42.87981	1.00000	33.87193	7.57362	0.18733	31.71667	6.87297	7.25473	7.11987	10.35394	7.64376	7.75170	1166.07304	8.70688	37.53386	12.64828
-76.72803	8.15868	37.04516	1.00000	57.88295	10.23402	0.68037	39.32288	6.70894	11.01510	8.07617	8.45391	10.37351	9.50004	1104.67298	7.84253	5.52542	30.93318
7.20769	6.40161	37.98628	1.00000	61.36173	9.11648	3.97405	50.80019	6.06933	10.57123	7.17076	8.72108	10.20376	11.37928	1070.71046	8.63083	44.95237	-1.36671
5.2875	9.44818	44.81295	1.00000	66.23475	9.03389	0.64750	51.65333	6.83762	8.15572	6.05429	6.56724	8.62144	9.55724	1181.49994	8.21908	49.00794	5.92887
9.20427	8.36952	41.78218	1.00000	39.08640	11.40569	0.30390	48.49144	9.12878	7.43970	5.09157	6.42598	8.81373	8.58030	1174.83325	7.16451	53.58286	
2.08333	8.07920	45.05580	0.00000	60.96804	7.59016	0.27077	48.86667	9.64032	6.24706	9.93346	9.24586	4.99621	8.39569	1074.74074	7.96765	35.86005	19.77779
-1.99421	8.47650	31.32692	1.00000	50.19167	7.44942	0.15642	51.35084	6.97160	6.10756	7.91017	8.34028	8.30810	7.25458	1080.73731	6.26114	62.07935	7.83459
