O3	NH3	CFCs	Pb	PRES	longitude	C2H3NO5	CH4	NOx	CO	latitude	SO2	PAHs	warning	H2CO	PM2.5	TEMP	PM10
6.12371	7.35560	80.50581	41.56905	1074.36763	105.89333	0.50127	7.00732	6.73458	5.73510	34.56861	7.71500	6.15351	1.00000	48.95412	6.76345	18.66039	6.47750
3.68294	8.18039	33.91471	30.04955	1114.34780	37.3825	0.51224	9.75429	5.94975	7.17607	37.05944	7.59204	8.03645	1.00000	45.74825	6.03446	20.49012	6.06541
4.54691	4.80981	54.93390	43.86586	1111.75070	35.96944	0.76844	7.60997	7.37459	7.73232	56.03361	8.49500	9.87013	1.00000	60.79150	6.58060	16.53513	7.85565
5.34982	8.60040	40.83477	47.77319	1124.08993	43.38531	0.72524	7.12655	6.23384	6.96900	9.89206	8.72447	8.08482	0.00000	45.61613	7.44788	26.44409	6.00892
5.11322	6.69715	63.83577	59.94412	1130.31630	76.03889	1.21800	3.89579	4.59038	6.61971	18.18158	8.31490	8.23500	1.00000	30.16019	5.20503	2.86659	8.33992
4.23410	4.51690	55.28896	40.34507	1193.60656	-5.55835	0.89641	5.71383	6.12594	8.37612	42.64685	8.63636	10.29301	1.00000	49.13056	7.86769	23.73490	8.03427
4.12285	3.65415	68.90636	61.76002	1133.79696	68.11759	0.76289	7.27066	7.48887	8.52155	26.9423	8.99914	10.81174	1.00000	47.16929	6.47714	19.84472	7.21905
11.27582	5.68922	53.07445	57.94572	1107.00158	72.93924	0.24578	8.67999	5.29589	8.08489	18.87813	6.07432	5.58520	0.00000	49.57057	6.91141	18.98772	5.44932
5.11475	5.96359	52.45460	36.96739	1102.98266	68.11759	0.50848	5.84185	5.71941	6.62208	26.9423	7.46154	6.65913	1.00000	23.31882	7.97691	9.00827	5.37704
7.34679	6.93006	51.81262	51.55016	1135.43134	-4.22398	0.33534	6.64700	6.54199	8.61166	57.47908	5.70873	10.56163	0.00000	48.06400	6.13755	-4.31856	4.55053
8.12934	8.08442	37.98720	71.36616	1104.34338	136.13108	1.96886	6.49293	6.42974	6.93664	34.75856	9.27543	6.64863	0.00000	49.74848	6.96003	21.59333	8.83715
4.91562	6.53671	42.83917	22.28258	1068.11346	-89.99038	1.31908	6.64356	8.72572	6.65959	38.58894	8.24847	8.79919	1.00000	39.16512	7.11010	25.63379	8.27862
5.64806	7.57017	54.13165	70.05079	1054.64584	9.29109	0.36631	5.67910	6.65805	8.61076	45.39402	8.41361	7.59209	0.00000	49.14519	5.94436	15.35160	3.89431
3.59298	5.25531	71.03612	52.82509	1115.43478	53.47103	5.23804	8.36160	6.29597	8.50752	54.48147	8.91430	5.69932	1.00000	55.29193	5.46337	6.69050	9.96690
6.70951	5.69541	56.02575	45.16573	1080.77588	10.03478	0.60937	5.13778	6.95309	7.55079	37.16911	6.68264	11.41249	1.00000	58.73973	5.82839	2.99262	7.29155
10.09598	6.24856	49.28407	50.16049	1134.54235	44.53333	0.47885	5.90552	8.28242	10.20479	-22.9	3.68270	9.27066	1.00000	45.50160	7.39875	25.71037	4.07304
6.30284	5.98374	61.61122	36.05174	1115.85423	34.37389	0.79275	6.71029	7.30467	7.33099	40.1675	7.05266	8.01980	1.00000	53.31505	8.15815	31.57913	7.13668
8.87569	5.20129	58.35193	47.69292	1112.90805	113.69785	0.28269	4.44887	7.46826	7.71777	-7.73379	6.05635	7.55410	1.00000	47.44499	5.13495	35.34946	5.69550
1.92572	2.91853	46.34155	41.54014	1052.52504	-25.66689	4.61104	7.98344	6.41403	10.10794	37.74615	10.58602	6.21381	1.00000	66.24164	6.37684	8.74494	9.79505
4.75628	8.91619	49.13118	63.08843	1101.17177	3.16667	0.58475	6.11367	6.65258	7.49807	50.8	7.73903	7.94136	0.00000	46.55268	6.57849	18.06807	6.73839
8.16658	4.33362	72.40648	28.90128	1122.46471	8.55552	0.45854	6.85230	7.78968	6.17970	40.72586	4.96954	8.03928	1.00000	39.53844	6.21711	11.72115	5.54580
8.75854	6.07749	34.06947	57.11084	1096.22262	-97.50417	0.68992	7.34489	5.54703	9.44998	25.87972	6.41689	6.60061	0.00000	51.08981	6.99913	15.72345	7.19042
3.48170	5.22732	80.36911	91.00200	1083.23139	-83.2321	10.01431	6.79575	6.20435	8.46246	33.08014	8.72273	8.12921	1.00000	51.68838	5.56092	10.66258	10.65164
4.68573	5.13985	56.47325	42.31532	1125.09502	12.70038	0.77532	7.55716	6.56528	7.78762	45.9836	8.45254	8.72886	1.00000	65.53924	6.05265	16.20503	7.76622
5.14297	2.80157	56.84987	42.48451	1128.72824	-97.35992		6.16952	6.62309	10.80385	19.8173	7.99926	7.74349	1.00000	35.89720	6.03293	10.90901	7.94729
7.61793	2.48864	35.85004	53.91941	1132.91958	8.73812	0.37942	5.39077	6.28889	4.52762	41.91886	4.84553	8.20613	1.00000	56.04715	6.79008	13.88183	5.89683
6.82511	5.78056	37.01953	53.44804	1096.62225	-59.13316	0.36206	8.39893	7.15841	8.11508	-37.32167	6.89973	6.27563	1.00000	29.70430	7.46566	18.08147	5.83435
9.47975	8.26388	44.03110	41.11165	1190.88196	-74.15987	0.49149	6.30175	6.45172	5.37026	40.82232	5.07494	6.99811	1.00000	31.84738	7.54366	-0.60752	5.24921
5.02010	6.17273	33.38120	56.84524	1082.43974	-99.32556	8.71783	8.57845	7.34543	10.53175	19.32889	7.06431	8.46087	0.00000	44.96525	7.39805	-6.72258	10.48541
5.28987	4.08051	62.53742	40.29269	1150.24021	-0.91979	2.25882	8.43726	5.63350	7.91526	51.42708	8.79425	9.65568	0.00000	53.54306	4.39826	15.89734	8.98368
7.35000	7.13058	50.79287	39.36786	1103.51813	-74.26419	0.66867	6.57512	4.96022	6.47637	4.73245	6.28425	9.29402	1.00000	61.63250	6.21906	-4.20147	7.46670
8.00761	5.30299	42.80400	32.59001	1082.46369	-73.0515	0.40887	4.42512	6.77579	7.99925	41.55815	4.73867	8.42573	1.00000	23.30633	6.53940	10.36993	3.47158
3.80707	3.67581	42.06921	12.23861	1195.19102	-122.23484	1.08202	7.46082	6.52399	9.24370	47.38093	8.90087	8.05000	1.00000	68.96786	7.68092	21.50042	8.12190
6.74639	8.36097	64.35012	52.40913	1150.60640	122.05228	0.53837	5.97322	7.01606	7.00077	37.19723	8.13270	8.69034	0.00000	70.62447	5.75326	43.53235	6.16125
9.05170	4.31740	70.98445	38.84889	1187.48977	138.31667	0.93069	6.89549	6.61361	8.71163	36.65	6.53946	7.28379	0.00000	51.81669	7.75778	-4.33793	7.53199
4.64298	6.74679	22.12634	49.72809	1134.19860	-60.47389	0.96121	7.02130	6.84851	5.95006	-34.64167	8.64775	6.98778	1.00000	42.41002	7.11442	-10.68743	7.61244
6.70324	6.48869	49.75708	65.35920	1054.07201	-78.19444	0.17596	6.57608	8.04117	9.07383	38.91817	5.41210	8.55899	1.00000	53.58638	7.22387	5.55383	3.54980
8.20255	3.38658	74.42219	36.62721	1103.59414	9.29109	0.31071	7.79135	8.68874	6.14580	45.39402	4.61536	8.89202	1.00000	69.52045	6.42221	1.93800	4.31350
7.84934	6.26310	57.21925	64.59250	1077.00370	97.01124	0.54929	7.49268	5.54199	8.29771	17.30858	5.71167	8.01220	0.00000	44.65380	7.51406	4.22607	6.55592
12.41781	6.92129	91.97591	52.72034	1069.70343	4.08282	0.62200	8.32173	5.45139	11.56697	36.61954	4.28458	5.32661	0.00000	32.27953	6.33674	19.90560	6.06524
5.34127	5.06131	37.09363	37.29858	1159.06258	86.79271	0.61398	6.90910	5.72290	7.93484	25.92127	8.51082	6.67945	1.00000	43.53291	7.60799	9.09647	7.09924
5.45816	4.66616	64.04399	66.55005	1065.21203	-82.61573	1.64117	7.03774	7.31457	9.23116	41.24255	7.29010	6.72518	1.00000	61.42401	5.28834	22.67061	8.46880
5.66503	7.31301	79.58425	60.87383	1124.59420	78.23456	3.93789	7.63671	6.65687	7.54183	28.92694	9.20479	8.23257	0.00000	30.57550	6.63413	5.01036	9.68369
5.64235	7.17194	47.50681	54.43624	1117.88051	-0.2	0.95849	6.32355	6.43746	6.12835	51.65	7.99194	6.50916	1.00000	68.06832	7.79076	20.00117	7.94758
10.25403	5.21345	80.18417	51.65840	1111.05547	-72.09391	0.30923	6.55768	7.68441	8.10438	18.65297	3.56708	9.32641	1.00000	46.30930	6.82534	-4.76738	5.04766
4.37201	4.11139	43.40831	44.96768	1116.75945	42.7125	0.21452	6.11751	4.92671	4.74154	11.15583	5.56757	7.91952	1.00000	48.35502	8.72620	8.51001	3.37594
5.50092	8.16978	44.87693	72.57255	1069.63445	2.95924	0.60889	8.20789	5.94629	8.11254	36.76775	6.15925	8.69024	0.00000	38.33212	5.78896	12.97641	6.88167
8.01286	5.78272	45.74939	22.42319	1176.76453	-111.78903	0.40313	6.03851	6.44541	8.74714	33.35283	6.20178	6.69750	1.00000	38.32583	5.87149	19.00584	5.75160
4.62899	3.99680	48.62047	60.67208	1079.51825	115.88782	0.76422	6.59831	5.90904	8.73562	-32.05251	9.23147	7.76024	1.00000	44.60673	6.72947	-1.76870	7.25918
7.40955	5.30238	51.36009	67.79022	1143.90426	150.60036	1.34229	7.89591	7.17206	8.82812	-34.88422	7.83955	7.88448	0.00000	55.27430	6.18797	32.10474	8.19986
7.88340	4.29302		27.49529	1184.27078	8.77069	0.41646	6.19857	6.46478	6.45905	50.80904	4.65104	8.37624	1.00000	48.82290	5.13669	-6.05822	5.02290
5.79014	4.32244	61.95603	52.17697	1184.13770	-75.23266	1.48081	6.38185	6.81327	9.83592	43.1009	7.20113	5.08569	1.00000	51.87833	6.45143	32.55434	8.48052
6.54504	6.61959	52.00819	71.60470	1103.53302	-73.78458	0.42397	5.85946	4.94608	8.65152	41.0051	8.72333	8.11600	0.00000	52.47873	6.93714	9.10519	2.62109
6.82005	4.37234	53.44142	45.42211	1099.28718	142.45778	0.81135	6.06608	6.09700	7.55261	44.35056	9.63254	8.37130	0.00000	50.24925	9.49427	13.88201	7.58488
4.45174	3.85437	56.32965	55.79087	1166.33625	13.32127	1.92373	7.42192	8.31732	9.95848	52.59319	8.71496	5.78395	1.00000	53.51795	7.17581	21.89455	8.78142
9.20649	3.76465	53.76643	37.56040	1053.27943	-37.03861	0.50135	6.87753	7.55440	6.04287	-10.90889	8.21978	7.96029	0.00000	40.62175	5.07376	20.95537	6.37835
10.21314	4.25408	38.98240	70.11647	1141.58723	35.23388	0.64755	6.25293	7.52677	7.46003	31.78336	4.26190	8.49822	1.00000	56.75201	8.65087	9.74682	6.46156
5.70428	5.06415	60.36820	49.64432	1194.08071	-5.55835	2.14331	5.83536	6.59011	6.63880	42.64685	11.15480	9.42187	0.00000	34.54918	6.40708	16.71833	8.99094
2.96281	8.39422	29.24956	48.92266	1195.21119	-97.50417	0.68936	8.31182	6.52252	6.83782	25.87972	8.98408	6.67365	0.00000	39.27079	7.91399	13.91631	6.88596
4.27484	4.68716	38.93357	64.94625	1133.55584	-88.31476	1.40724	6.95623	5.23478	8.48680	36.61033	9.29748	7.32622	1.00000	28.21484	6.53529	14.79529	8.43849
6.09570	6.86360	46.61287	48.41657	1100.71704	0.93333	0.83673	7.26529	7.43620	6.54793	52.68333	7.41307	7.15119	1.00000	33.41826	5.89237	3.05997	7.35630
6.00297	7.79616	58.38318	47.20664	1124.91984	75.35927	0.49404	6.97116	7.19014	8.80182	12.04161	7.47544	8.34754	0.00000	59.90065	8.54476	10.18465	4.18636
5.28813	7.20484	71.77394	19.94025	1082.99814	-87.70172	0.21949	7.19321	6.49270	8.56529	41.72059	7.69599	8.21208	0.00000	42.70482	7.07170	24.48105	3.93679
8.78621	5.34952	35.78438	43.68553	1064.45216	24.14662	0.61016	6.35448	6.36246	8.86879	65.84811	5.37042	7.37291	1.00000	72.08893	5.17156	7.58923	7.08826
6.60596	5.88117	61.64179	42.37633	1181.02962	-0.91979	0.70489	6.75873	6.03636	7.76419	51.42708	7.45587	6.23765	1.00000	52.35366	7.36490	12.19734	7.49966
7.50295	6.66370	56.40768	55.24624	1053.87421	11.18709	0.69620	7.27926	6.50267	7.47280	48.73218	6.45651	7.68865	1.00000	48.74289	6.12012	11.73899	7.54174
4.17141	3.06023	55.25504	54.47667	1139.37799	32.86389	3.83090	6.16611	6.68201	10.18454	53.95278	8.30968	11.76968	1.00000	19.55629	7.70353	1.86996	9.54375
4.83103	5.00379	26.44024	48.34283	1074.17738	125.51176	0.46071	5.81740	5.69908	7.11649	42.64031	9.17512	6.52410	1.00000	51.14407	6.03045	7.16180	6.23710
3.81826	3.92022	66.24646	52.18053	1155.55862	43.63417	4.67414	7.97561	7.11038	9.62937	43.96222	9.09884	6.83263	1.00000	44.13654	6.76721	19.08172	9.88288
7.81352	4.22070	72.97900	71.09808	1082.59577	4.08282	1.35809	6.74617	6.54588	9.46627	36.61954	6.97171	7.46087	0.00000	40.07852	7.37439	22.00049	8.30248
5.18466	7.67377	44.29230	66.59136	1093.60324	6.92917	0.56570	8.11697	7.16566	6.90867	52.31333	10.69472	7.62714	0.00000	27.30640	6.15496	4.95494	4.17726
4.38594	4.95013	36.71961	33.92580	1135.89809	-80.66756	0.37940	6.50081	6.98886	6.19572	26.68451	6.64907	7.37395	1.00000	26.16811	7.32166	10.20512	2.54100
4.94125	5.68839	37.84506	68.65911	1195.08372	35.59642	1.85259	6.00405	7.55346	11.48043	3.11988	7.63730	8.33962	0.00000	57.66798	7.16163	12.43733	8.87516
8.03550	7.93446	52.38261	44.44931	1083.01215	76.12647	0.84184	6.41252	6.35697	6.47888	32.55531	9.83676	7.57762	0.00000	36.95369	5.79141	-4.19310	7.36267
4.86823	4.89700	54.29787	52.92091	1113.38011	2.35739	0.52665	7.43197	6.55831	8.04980	41.63976	8.77940	6.79019	1.00000	60.52263	4.46323	9.87001	6.97862
5.26703	5.71455	55.07500	79.07377	1072.82965	-59.13316	0.96018	7.02737	5.48212	7.62105	-37.32167	8.26968	5.54986	1.00000	34.98736	6.09087	3.63517	7.71036
4.35060	8.70656	44.99227	53.84023	1088.31765	32.86389	0.52037	7.43144	6.41105	6.99539	53.95278	9.36052	6.55482	0.00000	33.57680	6.96898	21.55504	6.45567
6.11295	5.81895	42.61080	31.27327	1110.94456	11.04979	0.33751	6.33465	7.09635	7.27403	44.59445	7.58622	7.15349	1.00000	60.95741	6.11675	9.74319	6.41671
6.24500	3.77989	44.55552	5.38138	1076.24299	119.58627	0.50999	6.26601	6.50785	5.27943	23.5654	6.83874	6.15446	1.00000	67.08380	6.75439	10.58966	6.75014
7.59461	8.55535	40.26342	70.76911	1095.97766	-73.0515	0.58699	7.15708	5.43697	7.24042	41.55815	7.21630	10.08739	0.00000	39.99730	7.25371	18.85371	6.47963
6.43969	6.99239	65.48205	41.97384	1188.01647	-73.81669	0.50545	6.35063	6.32914	9.03000	45.44868	7.55854	6.83114	1.00000	54.17812	6.39599	18.54277	4.66386
4.05661	3.34346	61.56516	40.51060	1055.25946	-94.41551	1.55489	5.98790	7.78406	10.11642	39.09112	8.75548	7.33572	1.00000	34.83885	7.58062	19.65455	8.67786
6.08780	2.68502	62.56031	37.54401	1085.61694	48.26258	1.30412	5.19587	7.48624	6.42237	33.86419	8.57078	8.81043	0.00000	62.30870	5.42804	11.38257	8.19993
4.81848	4.69718	46.39993	55.88123	1164.95522	27.25	0.92947	7.05185	5.59967	8.62010	42.7	8.48764	8.40190	1.00000	59.30151	7.23494	20.27539	7.85706
8.23521	5.83608	62.70304	54.29741	1147.61019	-119.48568	0.22152	7.99433	7.41284	7.96643	49.88307	6.17400	7.78765	1.00000	54.42218	6.92765	17.61178	4.80379
6.83955	6.34287	55.34785	68.10438	1131.66363	76.56719	0.57387	7.04956	5.51481	7.46260	24.41288	5.82111	8.12817	1.00000	42.57345	6.46684	24.90621	6.20121
5.89998	5.56677	67.91315	72.32017	1053.31785	117.65694	0.45070	5.06987	6.81551	7.14802	36.19278	6.43599	6.85006	1.00000	15.34206	6.26531	7.54632	6.12458
6.38904	7.08506	21.67688	53.43318	1162.74061	47.3799	0.17528	6.20593	6.78133	9.64265	33.14447	5.33802	9.00356	0.00000	34.66908	6.15012	19.55279	4.90711
6.40496	8.23661	45.75965	63.17105	1106.46757	78.95693	0.43468	7.55177	5.98073	7.69866	29.21399	8.14359	7.49619	0.00000	46.05088	8.73793	-0.66404	6.82065
6.92328	8.20089	66.27651	45.60641	1164.26820	-41.45861	0.54960	7.31768	4.80342	8.08887	-4.42472	5.73343	9.66136	0.00000	57.79888	7.90150	-12.21249	6.65348
5.20854	5.60042	72.03051	50.77274	1146.00638	74.3092	0.47653	6.78877	5.02527	6.59317	33.37526	7.14076	6.61317	1.00000	42.83249	6.00585	18.09057	6.00349
5.86620	6.99151	58.95893	66.81981	1065.99916	43.67663	0.23130	5.43372	6.98008	9.24643	53.53041	6.43127	8.65039	0.00000	56.62784	6.91578	14.40945	3.74207
5.51159	6.03838	55.34997	47.96944	1066.03890	-73.97069	7.09375	7.21234	6.90282	8.51559	40.64621	7.05949	7.74752	1.00000	45.27046	7.15614	7.10890	10.30009
6.57108	6.79463	46.41034	40.31978	1167.09738	11.34046	0.25106	5.72876	6.58473	5.82129	50.72043	7.36444	8.92285	1.00000	37.31278	8.31663	32.82738	5.54098
6.73717	6.13355	49.73554	60.19211	1133.59143	-103.42897	1.98233	5.67385	6.44121	7.44038	20.28527	9.84920	10.01593	0.00000	71.42459	7.61476	18.95680	8.91994
6.46666	6.12438	75.06192	47.32307	1113.24964	-82.61573	1.18734	4.94386	5.34726	7.21633	41.24255	7.28155	9.37333	1.00000	36.23205	5.52235	19.73611	7.81136
5.48262	4.42527	47.69160	77.53286	1078.00538	-91.06177	0.41402	5.40384	6.23600	7.95858	33.41012	8.27983	7.87026	1.00000	26.63812	7.31284	-3.48731	5.87647
6.19279	8.39144	32.73519	19.12574	1084.95350	9.85	0.59501	5.88403	6.61024	9.32094	53.63333	5.77624	7.78499	1.00000	22.27016	5.98155	5.39063	5.74035
5.22194	5.25193	59.06178	18.64384	1135.66607	-88.42814	5.20403	6.07466	5.98518	9.87073	42.16808	9.23241	11.09040	0.00000	23.90040	7.15934	5.64476	9.92845
6.28258	5.66594	56.77492	36.95923	1189.78503	4.91667	0.57572	8.15515	6.13734	7.52213	45.73333	7.38036	5.71247	1.00000	57.76263	7.10294	22.22727	5.79795
6.30157	5.41451	44.94704	53.00493	1175.40066	-86.58208	1.03442	6.85301	5.44314	7.77587	13.48082	7.43945	7.65403	1.00000	37.62830	6.44878	4.12745	7.63730
4.07674	4.29666	37.94162	59.43348	1181.18833	44.53333	0.78461	8.91900	6.47516	8.32373	-22.9	9.12148	8.66524	1.00000	51.21562	8.37582	25.91616	7.35539
9.70353	8.26005	59.87161	46.38575	1184.44815	74.85849	0.44721	6.89911	6.20018	11.62596	31.28092	5.05230	8.89243	1.00000	43.76682	6.44673	11.85017	5.04660
8.24751	3.57897	60.85187	53.02994	1153.17630	9.37082	0.85638	7.88692	4.69444	8.93814	36.08497	6.18688	7.61476	0.00000	45.05079	6.31403	6.65846	7.45484
8.95915	5.01143	43.79816	56.97496	1081.04928	68.75915	0.52868	6.06837	6.09014	8.38696	27.52948	4.37448	8.24539	1.00000	76.53548	6.24001	25.46040	6.01250
9.67442	5.25198	50.63072	61.59957	1187.67099	24.71204	0.99172	6.58659	7.78971	9.72400	41.57439	5.81607	6.95664	0.00000	53.43416	8.84879	18.16388	7.55586
5.39530	8.35248		48.11500	1175.16251	-116.21677	0.61741	6.09852	5.92871	6.51511	33.7207	7.95948	9.17425	0.00000	34.12894	6.61623	12.79828	6.91014
7.75433	6.40886	63.08710	51.59483	1052.11271	42.7125	0.43830	7.71983	7.04308	9.73368	11.15583	6.59353	9.28043	0.00000	52.68583	7.38129	11.45363	2.79717
5.58600	8.64600	29.86355	50.62805	1079.48980	8.77069	0.81543	5.93632	6.10208	6.53034	50.80904	7.43656	9.97628	0.00000	46.21819	6.88198	37.38138	6.83266
9.21166	5.31270	57.59773	47.80338	1098.37591	34.37389	0.59449	5.80281	6.22010	7.77058	40.1675	6.11440	7.57054	1.00000	37.71125	6.75393	6.15750	6.98617
3.73871	2.43958	35.12810	17.30046	1096.46295	-80.38297	0.68799	6.84799	6.86979	10.36264	42.8334	9.14584	10.67048	1.00000	30.62038	7.28662	26.21489	7.59197
5.64171	5.30890	37.98952	22.63316	1051.87990	-60.94228	1.11780	6.59965	7.10182	8.05697	14.67751	7.50287	7.80742	1.00000	20.16906	5.60467	26.15456	8.12684
12.66051	8.17218	66.01631	19.60730	1057.84230	21.32778	0.31335	7.63987	6.87990	13.59398	42	2.70848	9.76606	1.00000	20.01630	6.99206	6.26336	5.35872
10.48654	5.77570	53.27734	60.05492	1185.40073	8.73812	0.99219	7.29339	6.09109	8.15922	41.91886	5.50366	7.91752	1.00000	52.67509	6.28969	16.54062	7.54449
5.05198	8.57161	54.99792	60.63236	1150.94024	99.1625	0.36220	7.97959	7.86534	7.43548	3.3285	8.70676	8.15567	0.00000	51.35285	4.98007	20.07364	5.53882
4.60396	3.31889	36.97598	26.13937	1199.38563	99.1625	1.27365	6.28774	8.18074	9.52381	3.3285	8.66402	10.05169	1.00000	60.67999	7.40146	9.55729	8.31185
6.54076	4.05546	53.32450	55.62746	1097.31092	77.656	0.91005	8.15587	6.70311	6.39180	28.71271	10.03484	7.95100	0.00000	34.50137	6.19571	6.56838	7.86138
8.35999	7.57072	33.88966	49.85851	1174.23786	-72.09391	0.52314	5.99437	6.24811	8.53403	18.65297	6.99119	9.96095	0.00000	19.14640	7.73173	4.53686	3.66024
7.92955	2.95173	62.98272	61.99763	1059.80782	-83.2321	0.40975	6.96738	6.78045	8.21716	33.08014	7.40950	6.65472	0.00000	28.03374	5.34372	-1.92468	6.19725
4.78391	4.38470	48.92806	41.94937	1154.60399	-52.35558	0.96579	5.05589	5.83411	8.50731	-14.66463	8.43608	7.70187	1.00000	31.35113		13.92890	7.85256
6.92347	4.63852	47.97532	50.18491	1197.60854	84.87144	1.42067	7.90813	7.22932	6.30813	47.46657	8.40869	7.36726	0.00000	32.79665	6.17819	7.84796	8.47418
7.10082	4.26012	38.71751	29.18125	1147.23488	24.95034	0.31241	7.28547	7.34755	7.09137	60.18427	5.85175	7.10974	1.00000	32.17409	4.64604	17.24646	4.34159
6.55918	8.77983	44.27856	49.17539	1082.34551	25.8191	1.13343	5.54986	6.34194	7.10436	53.5942	9.76250	6.74758	0.00000	62.88038	5.82113	24.31469	8.02972
4.80919	6.64402	24.87364	62.65636	1185.34478	120.4861	0.37978	7.82062	5.50957	8.28941	16.0438	8.13801	6.06338	1.00000	58.21477	7.72888	27.40529	4.95641
5.27486	4.79670	40.90717	64.43193	1098.92961	27.25	2.48766	8.65421	5.41769	8.78370	42.7	7.18401	9.86441	1.00000	29.05870	8.49666	31.27132	9.07304
9.05663	4.98730	54.93301	52.01047	1062.09358	106.92667	0.29714	6.45397	5.31534	8.62654	-6.91806	4.55460	8.64754	1.00000	48.61245	6.19686	27.03605	4.15664
6.37251	7.98945	46.16838	35.21495	1189.97159	12.1369	0.31722	4.55212	6.21979	9.45912	51.04962	6.62403	7.36209	1.00000	37.47838	8.04772	10.44655	6.31500
5.97794	5.16618	42.48575	46.97117	1072.08068	-13.68778	0.37552	4.96693	7.52190	6.12256	9.535	5.36832	8.30492	1.00000	52.93809	6.36548	17.91359	4.48708
8.10892	6.53207	59.57958	77.69108	1149.11486	16.43915	0.79828	8.25530	6.66110	7.27597	43.50891	8.75002	8.48167	0.00000	50.83543	7.66625	13.22598	7.48725
	6.54083	65.42987	49.19997	1157.62899	-0.33525	0.83133	6.39735	6.52826	6.90926	53.7446	5.75045	5.66168	1.00000	39.34791	6.67697	6.36005	7.24745
7.53162	4.92317	37.58480	14.57811	1188.40274	4.08282	3.42632	5.13783	7.03262	9.14596	36.61954	6.49138	8.56816	0.00000	54.86470	5.50402	11.55323	9.54333
5.97467	5.95480	38.14483	74.22163	1145.17279	145.18333	0.66815	8.25391	7.41536	8.30324	-37.9	8.13750	5.06544	1.00000	26.55856	7.29659	13.49460	7.45317
6.66564	8.98364	62.40955	50.90925	1170.45961	120.82747	4.56659	7.43962	6.64557	5.58971	37.30553	5.72546	6.62672	1.00000	50.17141	6.01620	28.66841	9.86097
5.97300	4.97537	55.56071	52.47702	1190.83645	78.40102	1.70667	6.22712	5.46057	7.12317	27.9247	10.99298	10.09397	0.00000	63.50275	4.95909	10.07591	8.61733
9.35152	4.42718	64.35252	60.92177	1109.03606	18.69303	0.53580	8.28438	6.47158	7.06160	12.18441	7.59760	7.84367	0.00000	34.83804	5.93552	10.04562	6.33011
5.43663	6.16135	52.10174	52.17687	1141.21158	-4.22398	1.29714	5.89865	6.64561	6.97513	57.47908	7.95521	8.91062	1.00000	48.64482	7.14278	15.71333	8.05524
4.41438	5.85978	56.32336	68.12750	1063.36998	139.6853	2.02212	7.15894	5.66220	7.32742	35.815	9.00779	6.49646	1.00000	29.39595	5.93470	34.23717	8.85445
4.00042	4.89718	72.21882	85.77893	1134.76716	98.19151	0.93574	7.91223	6.89023	7.69811	14.0823	9.24676	7.34931	1.00000	47.61356	6.65826	10.44199	7.74858
2.49526	9.09245	65.89416	24.26514	1107.45997	103.81667	0.73757	7.19802	8.21612	6.65806	1.6	8.78626	6.82343	0.00000	31.07185	5.24316	11.44513	6.97727
5.41747	4.08345	19.03219	46.76404	1093.79907	35.59642	3.57672	5.43453	5.96318	10.69616	3.11988	6.83459	8.58154	0.00000	44.53686	6.70043	11.26680	9.53380
2.86395	2.66018	35.31570	56.09763	1191.83586	-100.88023	2.83679	6.86599	5.91732	10.67777	20.21322	9.65949	8.03451	1.00000	49.95005	6.44358	18.90998	9.22870
6.86957	8.16958	45.79014	47.70747	1172.34239	-81.26367	0.53225	9.30695	4.48299	8.22209	28.90054	6.23472	8.85227	0.00000	55.91032	5.15993	28.34874	6.45950
6.77053	4.01651	38.37258	52.42956	1106.31745	-80.38297	0.41018	7.03304	7.69430	5.69447	42.8334	4.40799	9.30906	1.00000	35.21011	8.06604	18.27270	3.73118
7.99742	5.18228	53.68278	60.80761	1062.39021	-75.64963	0.62288	7.08824	5.55732	8.22968	40.24537	5.14782	7.23372	0.00000	63.10092	5.88007	21.16568	5.83140
6.26759	7.87310	61.73748	37.57541	1135.32778	76.56719	0.27981	7.41246	5.92842	8.63615	24.41288	8.09199	8.21837	0.00000	48.89432	7.07404	23.36713	3.90756
5.89233	5.66630	46.86816	55.08324	1098.48519	109.3243	0.48935	4.88765	6.71519	7.61299	-7.0981	6.87197	6.80412	1.00000	48.44899	6.04636	19.54074	6.46484
5.56506	8.18721	49.89923	47.81788	1092.28437	-25.66689	0.76360	7.66323	5.53316	6.27049	37.74615	7.66596	9.27915	0.00000	64.04034	7.60765	6.62535	7.17215
7.36087	6.12270	44.46972	34.68886	1125.17239	71.57737	0.40961	5.04086	5.81964	6.54984	21.53889	6.48243	9.36428	1.00000	46.71469	7.06948	17.13432	6.01538
7.22596	8.25610	41.32837	56.93641	1115.79090	77.54372	0.33216	7.31397	5.20532	7.38948	10.12268	6.91038	9.74483	0.00000	48.94108	5.77538	17.25364	6.06656
7.07193	4.63280	68.39657	56.22972	1177.60059	116.11768	0.27624	7.21352	6.62609	7.16992	24.28859	3.52504	9.70073	1.00000	16.29085	7.10205	13.11098	2.62711
7.62705	7.88682	60.30633	55.19777	1068.95609	-6.90656	0.71342	7.09061	5.23466	5.66924	33.92866	5.66078	10.46705	1.00000	34.81537	7.35272	-4.26211	7.15049
7.99085	6.27469	52.05609	44.78387	1174.42887	1.15597	1.26523	7.53377	5.44649	10.82604	51.78967	5.98451	7.49997	0.00000	32.52057	7.29572	6.44576	8.10781
