NOx	warning	H2CO	NH3	O3	PM2.5	longitude	CH4	SO2	PRES	CFCs	PM10	C2H3NO5	Pb	latitude	TEMP	CO	PAHs
10.92115	0.00000	29.09457	9.31074	6.17773	5.96504	-119.48568	6.84551	8.28746	1082.63494	52.99922	6.88095	2.08338	53.10200	49.88307	20.29447	5.62556	10.17120
6.00875	0.00000	53.85575	7.31499	8.25090	8.74464	-75.60804	8.26641	6.28930	1132.71801	61.62765	5.97778	2.06214	55.22777	39.96097	33.04763	9.13209	9.05382
8.80719	0.00000	51.95964	5.82707	8.06764	5.05694	28.28489	8.68435	7.40538	1130.75124	71.28380	6.90838	2.58689	53.57159	48.15659	23.93842	5.66335	10.08433
9.40420	0.00000	60.51290	7.33056	10.23394	3.74308	-88.81395	7.14673	5.36871	1162.20490	65.24275	7.31677	3.00814	73.13888	35.61452	12.36203	5.79060	12.12299
6.65473	1.00000	53.28674	8.74592	5.63301	6.73342	-75.60804	7.66860	6.66820	1144.74385	52.80831	5.80912	0.73023	38.66717	39.96097	10.78407	6.31980	6.79674
10.25972	0.00000	50.22244	6.13689		4.96845	33.2525	6.40440	8.16927	1149.54553	59.77517	9.26519	9.45415	48.35775	57.97472	6.63457	7.16689	10.69993
4.96150	1.00000	42.65469	4.09433	7.58955	8.61128	117.55417	7.42789	6.26193	1061.04231	68.39433	4.65031	1.31030	80.69752	34.86472	20.59489	9.27923	7.24770
5.67973	1.00000	63.10717	8.33383	9.04620	4.94761	17.58522	6.67810	5.49077	1128.29307	67.04282	6.84340	2.23451	63.83462	40.53123	12.02483	10.61113	6.54233
4.82009	1.00000	47.31227	8.33021	8.75156	8.00777	73.97117	6.23176	5.20446	1186.75140	51.37972	8.22065	3.55355	40.03974	31.96258	9.99778	11.58045	10.93975
7.82257	1.00000	35.08313	10.32536	6.17244	9.03223	33.9162	7.29099	9.78538	1155.42756	68.90970	5.82767	1.41282	73.61034	51.67822	13.48672	6.85614	3.29965
7.32112	0.00000	54.41813	12.25407	7.10575	9.76522	-93.12577	8.27181	5.66766	1142.44651	60.24510	5.24230	1.52551	44.90994	44.73941	10.92095	8.74287	10.18082
6.58970	1.00000	55.50006	5.41654	6.80724	6.74677	123.758	7.07719	8.59062	1162.43426	73.93673	3.88471	1.80643	38.91389	10.20898	6.51203	7.83474	7.91907
7.38827	1.00000		7.83251	6.72525	5.81618	-2.68333	6.02597	7.28936	1069.94046	63.59806	6.64546	1.73193	45.61489	43.31667	23.86043	9.35448	5.67349
7.26441	0.00000	28.73713	10.51039	6.66740	7.75641	37.73333	6.94920	7.67346	1128.27727	73.74696	2.88836	1.67593	57.18559	-4.06667	8.17568	7.31813	10.91071
7.58184	0.00000	70.07248	9.66657	8.11404	7.74129	178.00417	8.16559	8.53946	1060.53490	72.20967	2.81614	1.56357	45.55152	-38.65333	16.41761	6.54941	8.20630
4.95849	0.00000	41.30404	11.02430	8.75496	5.94038	47.31667	7.12667	6.06568	1079.16288	69.01361	6.47606	1.57919	74.73455	-19.65	14.19925	10.02486	4.48435
9.71246	0.00000	52.81029	8.56258	6.62544	7.13638	3.1631	6.80597	7.52546	1099.83951	89.70427	6.21757	1.99833	42.61919	41.91738	20.21958	7.22011	8.77472
6.06875	0.00000	79.09137	6.98670	8.18180	9.12509	-79.00453	7.65699	8.65041	1113.36690	60.67243	7.25243	2.78631	48.90610	-2.90055	26.59249	11.54442	6.14904
10.74599		52.41112	7.21279	7.84247	5.77685	47.1192	8.64007	7.95729	1065.43695	63.80453	6.63581	1.37886	55.91800	42.819	29.53955	7.10172	9.28077
7.24221	1.00000	58.01995	6.06809	6.95523	6.70363	86.59509	7.87905	7.79588	1122.48953	68.03352	3.98809	1.47538		26.11527	8.00572	9.97203	10.09571
4.70070	1.00000	39.44903	8.42207	6.21009	7.74028	8.52462	6.74203	6.06765	1140.52846	60.87801	7.13908	2.76758	74.25477	47.30997	25.74379	9.11606	9.80919
6.07566	1.00000	56.14643	11.46150		9.22239	15.46667	7.19679	6.71889	1061.48883	55.34524	5.13978	1.32788	50.66670	47.05	0.07118	8.73196	6.39637
10.74580	0.00000	64.27034	9.37705	6.92488	6.29191	12.87117	6.99054	8.11148	1080.13195	77.76709	7.93876	3.66502	71.13994	50.23271	31.41710	7.19361	10.45064
7.32171	0.00000	34.91920	6.81182	8.45609	8.95928	122.8637	7.30847	8.27268	1152.62704	62.82727	6.19428	1.73414	58.37523	9.3337	14.66735	9.87668	6.76115
6.31662	1.00000	79.30817	10.50113	7.61271	6.07328	12.84052	8.30195	7.19765	1122.23508	76.04185	7.35945	1.80009	64.19548	45.78071	17.55566	12.98399	6.48231
8.91745	1.00000	67.32619	9.14826	6.94941	8.29264	44.02488	7.19003	8.67613	1140.68537	56.94230	6.63685	2.05076	67.36510	32.61603	7.11091	11.15149	4.03091
8.83579	0.00000	23.66623	9.36930	8.48415	8.13331	29.00974	7.07486	6.79323	1094.95412	65.70783	6.33940	1.73945	59.50295	-24.19436	6.08537	7.85635	9.11202
4.42552	0.00000	39.97338	7.50196	8.67216	8.71324	43.91385	7.68159	7.25040	1094.39989	63.82909	5.72570	1.52354	61.45105	54.03876	6.87339	8.69401	7.11386
5.65329	1.00000	26.23641	5.50363	7.53398	8.66850	38.28402	9.05195	7.97788	1197.40828	54.30175	4.16736	0.95563	45.57137	34.5624	9.24153	10.49877	9.75815
7.05353	0.00000	53.79953	8.84782	7.41986	8.88083	-15.58602	6.59587	5.57466	1079.81154	62.39112	5.05249	1.60986	55.51807	27.76056	14.50110	9.83747	9.00118
8.62665	1.00000	49.37329	7.79698	7.44008	6.33876	44.53333	8.58333	8.45569	1053.75458	55.59788	7.01965	2.66388	72.06811	-22.9	38.83654	4.45645	5.51895
9.10604	0.00000	37.61663	7.91864	6.53988	8.11444	15.46667	5.36737	7.34124	1072.68056	70.13753	6.56541	1.28722	68.42997	47.05	18.82926	8.39102	7.89706
9.65746	0.00000	47.77472	10.24264	7.18090	8.27240	1.00288	5.98583	7.39503	1108.49588	85.35172	6.86725	2.41376	43.85054	49.28669	12.53274	9.07554	8.68130
7.21242	1.00000	40.27095	7.24220	7.18633	5.44823	-83.2321	7.82571	5.65012	1180.89224	74.72400	4.36993	0.77357	36.55054	33.08014	21.68322	6.03069	7.77452
7.43936	1.00000	31.68541	5.72723	8.29116	4.75623	-71.19901	5.69506	8.08374	1118.95027	61.85364	8.51907	5.28890	45.57728	-30.60106	28.97489	9.59166	9.57417
6.94415	0.00000	58.44371	9.68434	8.74935	9.65258	-2.1875	8.43510	7.75502	1137.41435	61.02176	8.07024	3.96334	38.19155	51.26	23.24683	11.48421	6.69028
4.01505	1.00000	42.01592	9.88926	7.72262	6.23349	112.73333	8.53705	7.49088	1180.70298	61.51207	5.54001	1.70249	33.54099	38.40917	12.50146	10.68704	6.37760
7.49958	0.00000	37.32478	9.27800	8.28908	8.77537	28.67582	7.44003	6.94805	1059.72547	47.72071	7.30389	2.16682	62.11412	40.98894	11.45010	8.79571	8.67199
6.41586	1.00000	31.89285	5.72858	8.08057	6.80981	106.88324	8.34305	7.90583	1152.38181	61.85419	6.46683	2.20959	44.17435	47.90771	0.26693	10.65861	9.88253
4.68362	1.00000	54.95787	9.51118	6.76550	5.15086	112.73333	6.16475	9.54858	1068.35277	73.42068	6.13625	1.15571	66.64019	38.40917	16.72426	7.52931	7.64180
6.37318	0.00000	51.84106	5.13487	6.28508	5.31722	65.50917	7.45730	8.65568	1070.17903	70.93944	4.31071		29.50569	44.85278	19.45061	4.09571	
7.36555	0.00000	32.30562	10.30830	7.48352	8.11445	-80.31727	6.36936	8.92259	1193.12568	74.83947	4.71931	1.86455	45.99072	25.67927	17.49387	7.54515	11.21738
6.24856	1.00000	31.37214	7.44532	6.96903	4.45957	34.33825	7.59987	6.23115	1066.60507	64.63217	6.85209	1.60952	52.04880	53.59782	23.27515	6.87824	8.35073
6.46970	0.00000	42.25874	8.40252	7.07643	8.00665	8.4493	8.17583	7.44507	1175.79253	66.15704	6.61094	1.66392	22.88294	50.09019	24.30160	9.72899	8.81410
7.27843	0.00000	37.38373	7.96578	7.88187	6.14353	8.63333	6.98352	8.79338	1062.44878	63.51166	3.99089	1.62978	58.64974	52.2	16.17299	5.05688	9.58557
6.45745	0.00000	55.28327	2.91205	6.79884	5.58528	122.8637	8.51064	6.57250	1115.41705	74.11549	5.77899	1.87341	46.40323	9.3337	9.79070	4.94152	8.69054
6.04047	0.00000	41.80098	7.91110	9.32715	3.94570	-48.67028	10.05262	8.53719	1182.99997	74.88599		2.15758	56.85807	-28.24	7.80135	7.83965	6.40574
5.95868	1.00000	41.13049	3.38947	6.63300	7.07153	-0.2	8.44218	6.83140	1138.45989	58.04612	5.02822	1.41617	49.58581	51.65	3.35034	7.08130	5.14484
6.80739	1.00000	51.88520	8.16042	7.08888	8.15113	88.18466	6.87602	7.83157	1199.95856	81.64485	4.99869	1.10773	50.82173	22.19303	19.89351	11.75770	5.21418
6.55231	1.00000	41.82138	9.85281	6.51556	8.09402	-83.55521	6.39739	6.20002	1152.20203	55.21271	5.73537	1.36406	59.03513	41.66394	24.02546	8.77751	7.15906
8.44470	1.00000	40.51113	2.17114	7.51870	6.37535	-1.06667	6.60896	8.12039	1050.15755	63.57774	3.79734	1.14727	60.61632	53.78333	8.07466	8.14605	6.75317
4.56265	1.00000	50.25605	12.41884	8.67143	6.19887	24.75	7.34737	8.49526	1051.51062	65.54393	7.01985	2.38928	42.18130	55.25	3.17954	8.86002	8.49463
10.22410	0.00000	46.00017	8.51385	9.27344	4.61440	102.56365	8.37734	6.72353	1157.48362	64.89938	4.79742	1.41523	53.10858	13.65805	20.92976	5.05920	10.32804
3.66353	1.00000	62.55425	7.05931	6.25131	2.61105	-71.8023	6.32868	7.14837	1050.60905	71.41869	6.42191	1.09401	50.72669	42.58342	17.17460	11.82786	5.61978
5.26385	1.00000	54.89729	10.12091	8.02542	6.49212	60.8019	7.42219		1113.07868	69.98429	5.89208	2.06475	38.89537	56.9083	29.07510	7.10000	7.23239
7.36400	0.00000	56.83668	9.31814	8.48095	8.42044	-48.52333	7.91252	8.33867	1146.95046	77.84057	6.14389	1.18665	57.30384	-0.71667	1.53390	9.94846	9.06537
4.78063	0.00000	51.66914	6.18321	7.04875	9.03703	168.31366	8.20545	6.52988	1055.25002	67.16449	7.90564	2.65926	67.21916	-17.73648	24.36414	9.07397	7.15789
6.57284	0.00000	65.67096	10.86251	7.08916	8.49449	77.54372	7.92578	7.13457	1108.69580	67.76458	4.55875	1.15293	92.87572	10.12268	13.50283	6.50120	11.76156
6.51978	1.00000	44.76512	6.01531	6.91566	4.58339	-84.23381	5.92985	7.48633	1155.08013	65.73542	5.80633	0.81150	48.74744	33.54428	23.26330	7.24729	8.06700
6.76046	1.00000	53.46218	6.20879	9.80806	5.69843	25.34244	8.75544	9.04783	1188.59144	66.89655	4.58778	1.23650	57.45982	50.75932	11.75008	8.91613	9.59920
6.39953	1.00000	52.05890	9.07405	8.62847	6.27658	78.55757	7.17847	6.63463	1135.00893	65.11959	6.70210	1.93208	59.30493	17.34769	1.43851	9.17501	7.63649
4.89903	1.00000	50.40279	7.00072	7.42783	8.90915	53.47103	6.92787	7.73616	1084.65279	73.64046	4.40382	1.12439	29.12007	54.48147	7.48830	8.99513	9.05133
5.12834	1.00000	52.72587	8.57478	6.14318	4.09805	115.8614	8.25005	9.19353	1066.06418	61.56787	7.15058	2.74045	46.26367	-31.95224	13.25027	9.95234	8.29905
6.00008	1.00000	44.49131	6.39865	8.51003	6.25355	1.10687	6.27644	6.49995	1092.58004	71.89682	8.53098	5.04640	40.47509	41.15612	33.01464	9.21587	8.52931
4.87578	1.00000	54.76292	6.14745	9.27852	3.31176	78.23456	8.06902	6.65582	1146.30194	46.51954	6.62455	1.65007	40.49196	28.92694	-1.26429	11.37995	6.44041
	1.00000	53.85425	7.88647	7.61492	5.69619	25.34244	6.43115	6.68165	1165.71943	53.99492	8.41517	4.49677	58.73268	50.75932	23.77613	9.44233	9.85985
6.34563	1.00000	28.43931	5.17020	7.40804	7.08206	-38.79084	8.61293		1130.25289	79.39515	6.59116	2.63646	32.15338	-10.95817	12.82509	8.87259	8.20559
9.53554	0.00000	50.27378	5.77091	8.81964	6.75942	65.93249	7.43681	7.94070	1189.52552	68.52660	6.54559	0.91424	68.46997	36.21544	30.45924	6.38482	8.05235
9.13409	1.00000	58.98160	6.52425	6.99359	6.25143	107.60627	9.48271	7.55655	1073.40099	51.75565	7.25243	2.56166	40.61190	51.82721	6.55997	5.58026	9.76339
5.88717	1.00000	64.83508	9.35040	6.75289	5.92413	1.00288	8.39436	7.05609	1093.13723	69.51719	6.20378	1.68429	57.19568	49.28669	20.67323	5.56418	6.96967
5.77464	1.00000	29.36432	6.20776	7.83227	6.18406	-70.92866	6.30241	8.29799	1157.07453	70.95797	7.04273	2.71205	59.03121	42.52787	24.21213	10.08492	9.38516
7.86420	0.00000	51.77719	4.29400	6.85272	5.67277	-71.10077	6.51938	8.77646	1158.01339	77.18066	4.90405	1.28595	45.34924	18.20854	16.28230	4.68686	8.52553
10.35499	0.00000	15.76532	8.62991	8.80656	5.16040	85.83636	7.98716	6.68737	1068.37527	69.41252	8.30308	3.97365	48.99847	25.66795	25.58313	6.42644	11.46046
4.88620	1.00000	36.60658	9.47166	8.04131	5.06470	77.5609	8.15946	8.05644	1078.10389	57.97920	6.63537	1.72269	38.18794	11.00599	2.88062	10.17307	3.85152
7.28761	1.00000	35.16287	6.15241	7.38708	6.73443	-100.88023	7.50160	8.59094	1112.66547	77.20320	5.90205	1.03466	35.54848	20.21322	15.51848	10.45026	10.11164
7.18506	0.00000	32.72814	10.19066	6.75415	6.18517	65.50917	8.56531	7.12947	1150.35248	63.30505	4.24757	1.43121	67.70910	44.85278	-8.62722	4.10656	10.83909
5.22546	0.00000	28.28461	7.77564	5.84325	8.10089	120.5875	6.88490	6.93255	1154.54890	64.52348	5.55253	1.48113	58.00914	16.455	14.60160	8.23595	7.87095
8.19437	0.00000	50.31271	3.95365	8.16129	4.96916	4.25633	8.91261	7.80666	1106.97892	65.26003	6.58080	1.97516	50.49949	51.21187	1.74966	4.43794	9.52428
5.62062	1.00000	64.65416	5.39336	9.33200	7.80634	-116.21677	7.65116	7.66589	1181.09174	62.73321	4.03853	1.08879	15.64945	33.7207	27.77325	7.61773	6.63427
11.73548	0.00000	41.29682	5.65167	5.84717	6.18901	-7.32097	6.92462	8.39158	1127.18302	64.68169	9.33923	9.12919	67.66191	41.1053	8.34043	7.88369	8.85530
5.78938	1.00000	26.50135	3.67084	7.76456	8.13592	5.58472	7.49162	7.60523	1149.61161	58.82667	4.70514	0.58841	51.18447	52.14	29.40098	8.90301	6.72672
7.77793	0.00000	45.01458	12.61899	5.80625	10.26662	4.18333	7.17218	6.57879	1182.58788	70.00965	7.14320	1.96802	50.71309	7.6	19.57172	10.11354	9.63812
7.29795	1.00000	19.52486	7.03989	8.19953	4.53718	119.58627	7.22390	9.08532	1192.47705	83.37621	7.50037	3.06595	71.62523	23.5654	11.03292	11.31681	6.59524
3.35885	1.00000	62.99096	9.26539	8.59246	5.57196	-100.88023	8.17791	8.73268	1169.79749	65.40060	4.81214	1.47428	44.57917	20.21322	15.31757	12.25034	2.73457
10.09201	0.00000	57.33324	5.94915	7.38881	10.21483	-68.3	8.39289	7.20177	1150.49874	54.96688	5.66610	1.42301	52.60773	-54.8	23.97468	8.13797	4.26238
11.37026	0.00000	41.37783	6.42264	8.26349	2.97106	32.86389	6.20270	5.52873	1057.62452	69.52755	6.60598	1.69908	53.25636	53.95278	20.68680	5.51427	11.13247
7.85171	1.00000	31.47593	5.75951	8.40384	5.08902	10.5511	6.61460	10.06813	1161.79749	62.74272	6.84936	2.24985	64.70650	52.47774	9.07353	7.28085	8.16720
11.30441	1.00000	49.09846	6.07264	8.52530	4.97864	29.47306	7.60026	8.53507	1125.56880	56.02604	5.05467	1.11939	36.15880	0.49113	31.82973	5.66690	8.59474
5.29638	1.00000	45.82928	9.09448	7.09025	6.63607	-100.88023	8.64608	8.25084	1109.52230	61.50991	5.43737	1.53667	52.60847	20.21322	11.64387	7.55327	9.83005
7.25785	0.00000	48.77049	6.33233	7.24754	8.38053	36.7138	6.50473	6.15387	1077.91468	58.27513	5.79518	1.37243	41.92802	35.95664	8.31293	8.76314	8.10991
7.08436	0.00000	52.47789	8.38947	6.76532	7.66538	34.33825	6.83684	7.47733	1167.35786	66.41422	6.58605	1.83294	47.39157	53.59782	4.35720	7.60148	9.48887
7.93243	1.00000	28.89212	6.34076	7.49321	4.04351	-70.20749	7.18377	6.70231	1106.12204	51.96986	9.54379	11.74329	48.21183	8.62261	9.66894	11.75618	11.68466
8.26630	0.00000	66.58868	6.21696	8.12888	4.31531	-72.47417	7.66909	7.33363	1154.44975	54.89516	2.34321	2.07612	41.37751	7.83389	5.18716	3.55082	9.21098
7.22585	1.00000	44.54060	8.51041	6.08619	6.72549	-78.19444	10.00101	8.02314	1136.41598	69.16949	6.70138	1.86568	53.06003	38.91817	10.28057	8.82692	4.86977
7.52266	0.00000	3.42022	3.82406	7.62793		-13.2356	4.70255	6.63774	1068.19572	63.32463	6.35901	1.70414	63.33445	8.48714	10.58090	3.96586	9.90888
9.80289	0.00000	70.70538	9.33349	7.21975	6.62342	2.44892	7.56820	9.29249	1123.85390	79.03610	5.61464	2.28777	52.67238	48.98693	16.17806	5.79674	9.67390
4.98198	1.00000	37.83947	6.80428	8.28838	6.88993	75.37991	8.54992	6.74579	1175.08671	65.03820	5.82304	1.54660	38.10055	25.75728	24.78942	8.56058	8.57039
4.91241	1.00000	30.03094	7.58082	8.29733	5.81239	4.07601	5.49911	7.38161	1062.11481	70.87685	5.02894	1.16161	57.30353	50.88506	17.31083	10.18179	4.44975
10.91793	0.00000	45.73003	6.46871	6.39478	6.62687	74.12286	7.51127	8.12031	1185.59163	71.89472	6.59576	1.86621	45.18012	30.76468	20.73063	9.01166	7.57700
5.82338	0.00000	50.98259	8.73483	9.26960	9.12263	5.74861	7.15839	7.98036	1118.20282	68.86268	9.27184	8.95614	38.86389	52.71083	-1.70420	11.55551	6.79648
4.91691	1.00000	60.51384	10.96385	5.28760	7.68931	-71.29144	9.04631	7.21546	1101.44639	48.55630	5.03217	1.25047	55.21221	41.54566	17.35626	4.32411	7.19881
6.73568	1.00000	68.59125	7.78227	7.97889	5.85227	-4.21376	7.48407	9.03435	1079.21342	50.75114	7.28698	2.71520	66.60469	55.82885	12.56647	10.15599	10.89596
6.65074	1.00000	52.06989	6.09874	6.26922	6.62749	124.3697	5.60640	9.06754	1127.36079	67.88424	4.53415	1.25227	68.10330	9.6531	4.17845	9.71997	9.79337
5.07297	0.00000	46.70549	4.14134	7.30928	8.00083	20.91361	7.77369	7.52613	1191.72694	56.09435	5.73741	1.14402	48.24660	41.92361	33.66884	10.44767	8.06822
6.34947	1.00000	44.33626	8.45124	7.55321	6.93365	-122.24092	8.11291	5.64697	1073.07692	59.38343	5.80672	1.58999	49.50006	47.4943	7.00725	12.42264	4.75718
5.24677	0.00000	30.85985	9.89804	7.60808	9.35989	29.00974	9.70340	7.51214	1159.80360	69.10759	4.64273	1.63227	51.13660	-24.19436	12.37673	10.09493	9.63601
6.50245	1.00000	51.41818	5.44836	7.12333	7.35984	-77.55777	8.06793	8.16582	1094.04935	57.10503	4.26229	1.77136	49.29145	37.52487	11.27025	8.38045	8.18939
4.81765	0.00000	69.71244	8.31210	7.94239	8.70816	25.34244	6.09916	8.57449	1075.27532	57.30569	6.53917	2.00926	65.14050	50.75932	-6.79493	7.89516	8.56961
5.51153	1.00000	67.89500	9.06382	6.45290	4.25415	-77.96389	7.54381	9.49870	1177.25125	64.43646	6.99680	1.83505	72.67901	39.45621	9.37521	8.26346	5.14355
8.07148	0.00000	52.84512	8.14020	7.41323	5.34645	-79.2663	7.85509	7.30408	1148.29146	77.33871	3.69897	1.40207	49.78742	43.86682	7.28768	4.81931	9.84201
7.35580	0.00000	33.44954	7.88613	9.11634	5.70908	-62.64102	8.14419	8.44921	1174.56339	69.71056	3.27787	1.25116	79.54808	8.35122	11.10283	4.66267	9.49264
5.54964	1.00000	60.60756	7.93432	7.70432	5.31803	137.5	6.90707	7.90124	1171.72769	78.22746	6.29174	1.85654	56.52806	34.9	35.95443	10.76671	5.04649
7.21582	0.00000	34.51720	9.87319	8.17207	7.59659	13.57661	6.74713	8.69799	1089.12511	63.50706	5.18942	1.93144	83.73242	37.31065	20.32060	8.68071	9.59617
6.02440	0.00000	78.14169	6.37548	8.35205	7.40522	6.51352	7.46456	6.65260	1177.75960	60.96141	5.40256	1.39930	57.13457	51.19139	10.13102	5.12966	8.74596
5.92825	1.00000	62.48132	4.86366	6.78276	7.90292	38.15035	9.25716	7.42560	1072.96377	64.17027	4.35579	1.68025	63.85238	49.41029	0.53702	8.00241	6.85580
7.33640	0.00000	70.43065	6.95510	9.59135	7.34324	-111.99633	7.46627	8.64822	1131.90988	67.47284	4.43638	1.44345	33.04374	40.65995	8.33672	8.06733	9.72165
6.63842	1.00000	60.92941	7.90447	10.40714	4.57568	-95.44744	8.00607	8.51695	1176.97156	67.38953	7.30025	2.18994	62.81773	29.53885	-4.73715	7.43247	5.33153
6.64733	0.00000	44.59817	8.66334	7.01484	8.73058	12.38878	9.30594	7.57028	1147.89135	63.20990	6.13649	0.96107	39.39452	43.1122	9.78242	8.80004	9.73416
4.99066	1.00000	27.53497	7.57808	7.82454	4.75317	10.18003	8.04858	5.60995	1107.09099	71.69509	5.74206	1.32911	26.95602	24.96334	33.24145	8.94250	5.33380
5.13078	1.00000	48.40290	3.77626	7.24219	7.15319	-116.56346	9.04583	7.96481	1079.72694	62.55299	3.56786	1.38104	58.37683	43.54072	10.56256	6.52830	5.14422
7.59982	1.00000	49.27845	8.27754	6.99288	4.50620	73.08333	8.02101	6.89679	1162.30735	59.71199	6.71662	2.63194	67.12252	19.21667	-1.25917	8.71323	10.90416
8.77774	0.00000	48.72222	5.53501	6.01650	6.61912	110.8405	5.27885	8.20028	1112.95782	61.88740	7.45067	2.19635	57.41372	-6.8048	6.73029	6.16005	8.89899
9.74859	1.00000	55.24919	7.26567	7.84698	8.75089	99.96667	5.69058	7.24403	1106.76644	76.73723	6.25376	1.15783	39.55971	8.43333	15.04044	7.87426	5.47656
3.81646	0.00000	64.74496	8.26021	8.37387	10.63261	19.91667	7.82818	6.06873	1172.26934	76.21249	4.79728	2.00506	40.58533	-11.78333	26.94132	8.92539	9.19736
6.32642	0.00000	37.56746	7.60541	7.38522	10.37326	77.23826	7.19450	7.20921	1175.88493	68.76955	6.85806	1.80412	51.45611	11.50526	6.86983	11.20044	6.26164
6.30788	0.00000	29.07081	11.09038	8.13388	9.46949	-122.2608	8.02075	8.52394	1198.65277	71.55815	5.71023	1.22540	51.74202	38.17492	33.61080	8.51964	10.25824
9.63941	0.00000	53.99272	7.53905	7.24730	7.18763	138.31667	8.33102	7.38152	1090.83118	74.36435	5.23947	0.99638	34.71664	36.65	15.14746	7.43497	7.75088
6.78978	1.00000	67.31068	4.74707	7.42233	6.94262	84.63445	7.57025	7.05254	1140.12280	66.14277	5.48403	0.83786	39.83045	24.81757	12.77543	9.34702	8.05012
7.90719	0.00000	51.56521	9.61222	9.32733	8.80618	-117.70755	8.19414	7.41472	1086.94764	51.83874	6.67844	1.90914	57.08434	33.52253	24.76679	8.30603	9.84363
9.82893	0.00000	26.63989	4.98976	7.23203	1.28540	2.29026	10.29062	7.10347	1157.46411	53.35993	6.09793	1.72326	25.27445	48.77644	19.36052	4.07224	12.48417
8.38419	0.00000	62.41798	7.28319	7.12578	7.09229	85.83636	7.57443	7.32779	1166.05020	62.71980	5.51743	1.60093	56.80176	25.66795	13.35450	5.77492	8.55686
7.73316	0.00000	60.21054	7.29097	7.24658	3.58778	85.83334	5.54144	7.79477	1096.90520	64.34880	3.29865	1.80389	76.03451	20.88197	35.79191	2.06582	11.33500
5.85904	0.00000	37.77339	4.11183	7.94507	6.92431	65.93249	5.67331	9.76898	1147.94299	78.03639	3.74276	1.17777	62.34148	36.21544	21.48849	5.78538	10.03159
9.59226	0.00000	49.49969	6.46123	7.06243	7.71391	129.96972	8.12322	7.18906	1171.48396	66.12552	6.68389	2.06447	38.72725	33.4425	19.59023	8.43200	7.35662
7.60420	1.00000	51.17512	9.88349	7.39642	9.37386	-88.81395	6.48058	6.25735	1164.68456	60.43982	5.57708	1.59115	64.40559	35.61452	16.30589	9.91391	5.96795
8.82798	0.00000	78.08725	2.30822	7.52420	6.18100	-87.71255	8.24174	6.86006	1171.74413	51.23635	6.68454	2.10730	48.34786	41.84364	17.32225	6.64641	7.26605
5.70519	0.00000	50.83531	9.00805	9.08108	8.78860	-61.4867	7.92794	7.85485	1056.20563	65.24789	5.48488	1.81630	70.83947	-31.25033	18.07601	10.15989	9.51646
6.34881	0.00000	55.99748	8.60701	6.60756	8.30601	12.84052	7.04810	7.38339	1062.37172	66.81108	4.65522	1.11381	13.66694	45.78071	19.05307	7.45650	10.67057
7.36987	1.00000	39.10811	7.41217	7.73032	4.23941	168.31366	7.10174	7.11514	1068.55159	71.05040	7.63868	3.28411	31.89807	-17.73648	21.37181	8.82940	10.24033
6.70026	1.00000	32.96056	7.53838	7.38860	5.93195	-79.59415	8.50835	8.42149	1133.68276	72.21506	6.04858	2.08086	54.41671	-2.13404	27.90295	11.18356	4.13264
7.19703	1.00000	51.74336	5.39479	7.89249	4.45379	122.8637	6.56655	6.63087	1069.74504	77.07903	6.80666	2.08120	43.34162	9.3337	33.76988	8.21651	8.17862
5.79327	1.00000	40.03418	8.48072	5.83726	7.32447	33.72798	7.41251	8.08796	1198.22339	58.38170	4.97212	1.78376	44.80860	53.53395	14.92092	9.97987	5.54967
9.78993	1.00000	63.69581	3.92530	6.79779	4.21034	107.60627	7.38280	7.09299	1142.42998	73.51175	8.28517	4.73898	73.77995	51.82721	8.57827	6.42939	10.17172
7.76280	1.00000	60.66270	10.21320	9.90868	7.99309	8.51667	6.75284	7.09409	1144.64585	70.28160	6.90713	2.13080	66.48578	51.88333	21.92247	10.10387	6.70105
7.04998	1.00000	73.96701	7.31130	8.31871	6.38994	-73.75513	6.58530	6.66885	1178.16917	84.21175	6.00988	1.90162	37.21379	40.60538	20.40849	7.99960	5.39940
6.30530	0.00000	29.52671	8.48881	7.52315	9.36933	178.00417	7.61499	7.78549	1101.06385	73.24075	7.91415	3.26437	44.25046	-38.65333	21.15368	11.01143	6.20471
7.64696	0.00000	36.19310	8.25398	8.53381	7.76979	31.3237	8.29907	9.67977	1051.61138	64.48944	6.00654	2.08234	35.24826	52.4089	6.56157	5.50211	8.96713
5.87739	1.00000	51.45628	4.48847	7.19563	6.76008	76.32756	7.19216	7.17105	1133.78523	67.54105	4.30875	1.73480	53.62372	9.57046	26.33863	7.71781	6.48949
10.99212	0.00000	37.78192	8.61654	6.60179	9.11263	59.80222	6.84407	7.33268	1168.69681	74.35285	6.02269	1.41993	52.26418	58.63667	15.29123	10.15338	6.15334
10.54219	0.00000	61.98740	8.60765	8.66536	8.53048	-2.1875	7.05122	8.59877	1065.61672	67.53686	4.54727	1.74468	42.21443	51.26	23.03762	7.32494	6.49829
5.67252	1.00000	53.66345	6.12912	6.67061	6.95699	33.2525	8.32697	7.94555	1137.78901	65.30861	6.69057	2.16749	51.00011	57.97472	8.06789	10.12882	9.22735
6.37211	1.00000	67.40261	7.19316	5.53285	4.69280	-1.29243	6.91669	8.12675	1090.68432	50.29807	7.30307	2.66207	29.51928	53.49389	7.27511	9.69315	9.91623
