TEMP	CFCs	PM10	warning	NH3	Pb	PM2.5	O3	PRES	CO	longitude	H2CO	CH4	C2H3NO5	PAHs	NOx	SO2	latitude
-0.36311	48.66343	8.21241	1.00000	6.71333	91.45319	8.02075	7.68399	1106.91958	6.83910	27.25	30.49967	7.53246	4.53739	6.18359	6.65910	6.52910	42.7
23.09908	65.52825	7.21001	0.00000	4.94802	43.83841	10.43162	9.00807	1110.39265	7.10306	-116.97725	40.01411	7.03332	3.33752	8.68879	6.90797	8.27971	33.92946
19.22739	68.56324	6.59759	0.00000	5.29729	44.19462	9.98507	6.54783	1084.32880	7.83272	9.02596	54.47271	8.93283	2.92363	8.47599	8.99247	7.16787	48.21644
25.41891	65.96963	7.58535	1.00000	5.22330	56.46619	8.31343	8.11058	1119.86202	6.40908	-70.92866	54.74080	7.22551	3.19043	7.74273	6.70010	8.08672	42.52787
15.41978	47.58386	8.26130	0.00000	5.07438	44.39937	7.48849	7.66050	1150.95330	9.96690	-120.45794	51.32037	9.20261	5.22895	9.04766	10.78642	7.13567	34.63915
13.37237	56.28592	9.29458	1.00000	6.17297	22.55768	9.01099	6.52539	1071.61027	6.49379	0.30367	61.48955	9.05194	14.77511	6.45217	5.65531	10.27717	51.38673
12.10203	55.88690	9.14855	1.00000	5.69177	42.65834	6.61688	7.68699	1115.79494	4.34024	-117.23991	67.52836	8.17185	11.70718	6.82452	5.15523	9.72076	47.64995
4.20267	67.29720	6.86954	1.00000	7.38560	47.05645	5.11712	7.02427	1164.32531	7.21783	-120.93549	46.65562	6.51633	2.55332	10.04715	5.47800	8.03144	37.73604
35.74711	68.21258	4.83547	1.00000	5.90937	51.24595	11.82671	8.74171	1072.28469	7.30067	4.7934	60.34394	8.01806	2.59028	8.97648	6.87519	10.64067	45.69558
28.14559	91.32871	6.33388	1.00000	8.22078	34.34213	8.66454	6.53482	1190.75467	8.63180	51.49621	29.03278	7.93161	1.06454	6.52540	7.25326	6.59731	36.64852
9.13026	69.18908	7.46024	1.00000	8.91396	53.35799	8.90034	6.73598	1102.93466	5.66858	36.36339	66.40273	6.83631	2.95781	8.33130	4.88367	5.51692	0.03813
8.28487	33.84558	7.60312	0.00000	6.52737	64.93502	9.46069	7.70753	1167.24562	7.18284	112.23109	61.86405	9.52248	4.23142	7.46482	7.45777	5.49122	-7.57897
12.08535	39.81642	7.90288	0.00000	6.29924	58.56763	8.94149	6.12645	1051.93748	8.32975	139.07204	75.15265	7.48282	4.04535	8.53652	9.56724	6.19119	36.24624
18.73386	65.06327	7.15696	0.00000	7.10718	72.03542	7.31739	6.66752	1127.30460	4.55711	140.11667	60.17708	7.29166	3.49486	10.81746	8.93991	10.67902	37.56667
23.63438	22.34233	6.52756	1.00000	5.37660	58.58247	8.36222	8.00530	1122.99871	5.24660	19.21437	31.95430	6.11736	2.05003	6.82049	6.36781	9.33731	44.75874
0.36798	41.49353	7.38583	0.00000	5.67394	46.40362		8.11465	1101.25010	9.66739	-0.91979	46.59370	8.63159	3.77117	9.85711	6.73354	7.58156	51.42708
21.29820	42.11925	7.21304	1.00000	8.29399	54.28780	11.14009	6.37113	1060.82468	6.51306	-4.83076	57.35472	8.33465	1.45217	9.72602	6.03360	5.82223	39.96348
14.56742	38.67330	6.54488	1.00000	5.18634	58.37595	7.68982	8.73502	1073.95905	2.27751	-71.06616	49.43811	7.96830	3.37101	5.44656	4.66474	11.58977	42.4251
13.50493	67.26608	7.89176	1.00000	8.44316	35.11230	9.03017		1127.99263	6.41051	-1.4001	41.60623	7.39833	3.79661	7.72868	8.33932	3.86935	7.06273
24.53003	39.98946	8.94095	0.00000	6.12999	36.10681	8.24376	8.74419	1116.15470	11.28687	-72.97261	55.48569	7.79824	10.92852	8.85886	10.47633	4.65513	43.61062
19.90725	58.65602	6.88367	1.00000	6.58081	51.99593	6.54183	8.01797	1109.94103	5.75427	9.37082	64.39837	7.55443	2.57392	7.40803	8.51986	9.61202	36.08497
2.88713	52.58022	7.25841	0.00000	7.61838	59.03614	5.55708	8.64749	1134.32396	7.09359	19.21437	45.77988	7.46879	2.98076	9.76544	8.31722	9.97051	44.75874
10.77700	51.52800	8.12259	1.00000	6.61315	42.97693	5.46519	7.15288	1154.52970	5.32643	2.29275	57.33651	7.46873	4.79701	5.47408	6.36997	5.52214	48.79325
14.20496	51.11136	6.09981	1.00000	9.62912	50.10969	8.60208	9.22961	1060.30148	7.15466	-48.62789	55.31814	10.19915	2.17236	9.32298	5.91687	7.08207	-17.74431
6.32925	63.55134	7.30418	0.00000	6.05117	63.06039	7.37661	7.15733	1067.64594	11.46836	74.85849	59.62055	6.86496	3.22414	10.13822	9.96620	6.16529	31.28092
-3.87242	53.55600	8.91075	0.00000	4.24054	67.57994	7.65917	7.81988	1072.60978	5.50853	-79.62098	54.10443	8.03437	9.69359	8.63222	8.09525	6.20782	9.15093
12.79103	46.94691	7.89334	0.00000	5.70057	42.19925	6.31935	6.55693	1123.33693	11.40993	-80.58556	38.64162	7.47912	5.35960	9.55091	8.60583	6.05514	22.98212
14.70805	52.04744	6.52194	1.00000	8.36323	55.69753	8.74707	7.20591	1123.71271	5.91736	38.16694	36.05535	7.60811	1.84487	8.83770	6.30032	6.16692	54.84444
16.51337	71.13199	6.44997	1.00000	8.10550	43.68520	9.36475	7.75837	1131.08222	7.96671	84.63445	51.98319	6.76312	1.55514	5.95705	5.95407	8.21192	24.81757
4.65878	38.86121	7.98232	0.00000	5.57331	28.32794	5.70776	7.85141	1111.16330	6.49928	-80.31727	48.79164	9.06708	5.20097	10.04423	9.83151	9.95464	25.67927
14.14126	43.22041	7.73344	1.00000	9.95508	38.79704	9.01619	7.06685	1123.93194	8.06521	73.66633	35.21161	7.33977	4.12095	10.35377	4.77739	8.07541	25.92493
30.81631	44.95170	7.99988	1.00000	8.05682	47.21975	7.25086	6.62804	1117.95456	8.46907	24.95034	46.48967	5.15183	5.13449	10.70696	5.98761	7.54707	60.18427
1.77642	46.46762	8.44226	0.00000	4.53419	42.98088	7.79346	6.99000	1071.76387	4.47776	42.7125	81.64036	6.75497	7.52436	9.98121	9.39452	6.82842	11.15583
19.24291	54.93725	7.68369	1.00000	7.75392	53.39462	9.85621	6.05780	1057.76363	7.79230	28.67582	52.84199	7.64027	3.33558	9.96453	5.82087	4.98794	40.98894
16.47168	48.82184	6.63164	0.00000	3.36199	54.30766	6.52511	9.72643	1086.88394	6.99798	-48.52333	59.94364	8.06279	1.85342	7.02735	8.20742	4.98624	-0.71667
14.45006	30.34657	9.81645	1.00000	10.91197	40.91250	7.10393	7.58493	1191.69358	2.12090	6.83042	57.14128	5.88220	22.83062	5.35721		7.44233	6.15038
13.20276	48.34046	8.82541	1.00000	6.41841	62.69237	7.87124	8.32975	1181.97161	4.52805	111.4834	67.32347	7.43875	9.22809	5.13826	5.77829	9.06688	65.93381
-1.81837	39.83166	7.76383	1.00000	5.08832	50.71275	8.43665	6.77048	1067.42295	6.10517	120.33063	57.60622	6.87606	4.82822	9.00583	6.87184	8.54132	37.65181
19.32717	74.73794	8.23777	1.00000	9.63531	69.39457	8.36225	8.61736	1153.33456	4.80190	140.73667	53.35614	4.91492	5.38504	7.00109	7.04119	5.46650	41.77583
20.74073	34.78880	7.14628	0.00000	6.18644	58.26774	8.91845	8.29339	1191.14384	8.73200	29.47306	50.86195	8.65236	3.39816	8.60388	7.85163	6.05064	0.49113
7.43732	49.32340	7.25533	0.00000	5.59615	44.25383	9.10493	7.86273	1101.94871	7.49236	130.94098	51.98844	8.55350	3.42465	5.17700	6.16023	8.29455	33.3213
9.22514	46.18356	8.42258	1.00000	7.22263	64.95127	8.60965	7.89264	1160.51085	6.43565	68.75915	40.39870	7.99299	6.81462	8.88840	6.79918	4.80922	27.52948
5.36276	50.81096	7.63965	0.00000	6.32488	69.54289	4.92687	8.20347	1118.43706	7.02098	-80.58556	54.60295	7.55272	3.90298	8.59086	9.26890	8.30740	22.98212
9.25865	72.74856	5.50072	0.00000	5.36517	45.97957	5.48207	8.70438	1196.86543	11.94082	-85.76942	57.25524	7.86370	1.95681	9.85407	10.35525	6.70080	39.78504
9.56134	50.73063	8.50767	0.00000	4.99919	78.89092	6.00308	8.02581	1084.02801	7.69302	-58.44417	43.15250	7.38510	7.15945	5.44513		7.93210	-3.14306
33.17484	33.94000	6.93316	1.00000	9.30670	52.99426	6.98588	8.93952	1119.41022	4.63838	-72.86843	47.20372	7.79628	4.05298	7.54662	5.85414	6.81218	41.27621
1.83556	39.02915	8.16621	1.00000	9.21999	55.42454	10.21040	9.32639	1149.78749	5.80816	44.53333	67.86714	4.43346	5.67088	8.71276	4.82924	5.74054	-22.9
35.85833	61.78307	7.73535	0.00000	7.82886	40.88265	5.25996	8.47660	1190.02814	6.79621	-70.92866	64.74966	6.88009	4.51120	8.88066	8.87735	9.52681	42.52787
12.72750	51.96897	7.10547	0.00000	7.10977	65.21452	9.01441	8.17784	1136.62736	6.06378	-75.23266	57.80392	7.86469	2.52587	8.71183	6.59505	7.30568	43.1009
14.08938	53.81361	8.33689	1.00000	8.85356	57.34745	8.06819	8.67677	1174.12633	6.57062	14.72443	53.41709	7.18787	6.46088	9.27029	4.58631	6.81143	36.92574
18.06994	21.32921	7.21564	0.00000	5.85396	34.94879	7.10952	6.59638	1061.52086	11.53917	-72.27814	38.87854	7.02973	3.83677	10.26938	8.23207	6.29670	42.93369
13.28617	36.41636	8.40538	0.00000	7.08961	40.87689	10.42190	7.07204	1117.93885	5.27536	-76.43941	20.99803	8.51483	6.82849	8.41120	3.41192	6.95041	39.33427
17.26194	63.53967	8.55941	1.00000	9.18072	49.75970	9.00767	7.22413	1139.24428	3.24146	-2.16	47.59645	8.00018	7.83897	6.66255	7.84317	5.93815	34.31
21.13982	52.91813	7.66748	1.00000	9.40501	55.20198	10.04515	8.35170	1077.63569	7.34691	24.99798	61.97356	8.04073	4.09605	9.65108	4.74369	6.16025	-8.73508
7.09401	47.95695	8.15572	1.00000	11.42675	62.97110	7.06974	6.75279	1139.63130	4.54018	101.96857	65.93359	7.40811	4.94309	8.01604	3.15168	9.43434	4.88441
21.92646	26.83904	7.57270	1.00000	7.61714	47.11885	10.28366	7.38261	1170.33667	7.77163	178.00417	57.90238	7.47412	4.01094	9.53261	7.32587	4.10544	-38.65333
3.13742	60.30778	7.16492	0.00000	7.09469	48.08883	5.82534	7.05146	1174.64018	7.66839	7.36027	62.16519	6.97500	3.17543	8.15476	7.03306	8.94704	51.20219
4.29280	60.44734	8.06474	1.00000	4.86543	65.07520	8.84670	7.74831	1067.85576	5.48674	10.58082	27.86771	8.38599	4.20945	5.40968	6.23682	8.77098	35.72917
26.50947	60.23840	7.22747	1.00000	7.51089	35.17170	8.10873	6.92507	1187.35771	8.30114	6.26667	54.87339	7.23912	2.88505	10.49858	6.14994	6.34634	51.21667
10.67759	40.94807	6.77706	1.00000	10.24070	47.67989	9.50736	8.06259	1054.32027	5.56333	35.34722	35.19249	7.26404	2.58938	7.82016	7.30228	6.24902	-23.85972
8.45506	43.28690	7.04518	1.00000	5.27155	63.06498	9.22638	9.18265	1173.89026	5.99552	142.45778	39.83217	7.64693	3.05274	6.17414	4.85034	11.25417	44.35056
24.62185	58.35713	8.00707	0.00000	5.19003	32.83383	7.23647	8.45750	1062.87712	6.05260	24.99798	41.43420	7.89072	4.38551	9.60408	8.29952	9.80140	-8.73508
22.99951	46.80490	6.88693	0.00000	6.30482	51.93004	9.39749	8.88860	1094.25184	8.78345	43.67663	60.56700	7.52138	2.06457	8.91582	10.09313	6.07415	53.53041
19.32479	42.58067	8.99204	0.00000	6.10958	47.10515	8.48929	8.53436	1161.15031	8.62491	2.29275	44.05416		9.98544	8.17948	7.86034	5.66625	48.79325
5.11624	35.95158	7.88609	0.00000	8.30586	41.97821	11.29522	7.90918	1186.96743	4.36036	124.95278	28.24439	8.02561	4.25792	8.69815	4.09686	6.49589	6.33444
17.30926	43.76840	8.98555	0.00000	6.43294	56.69527	7.76187	7.91590	1165.09247	4.24528	23.225	57.43849	9.55659	9.98057	8.00103	8.26442	7.33757	43.4125
12.26245	43.80082	6.10498	1.00000	8.68174	54.44192	8.83620	8.71982	1084.85216	6.79884	-71.8023	49.26506	7.85200	1.59004	9.03364	7.24521	6.13194	42.58342
19.79950	58.59078	6.92264	1.00000	7.84058	59.04139	8.51274	5.74168	1136.34050	7.28937	-1.99421	45.72281	8.75309	2.77593	4.96643	5.80368	8.37602	51.35084
23.70557	54.75276	7.68303	1.00000	6.22449	60.98850	8.45253	8.54958	1052.87225	6.36123	5.16108	39.83563	6.53003	5.19491	6.28449	5.23260	8.37226	48.77275
16.22869	40.18368	8.87350	1.00000	7.37039	37.27763	6.95924	6.70390	1088.73830	5.54830	3.87723	48.23479	6.88512	9.51122	3.73678	4.98494	8.02913	43.61092
10.52200	52.12813	7.98390	1.00000	7.36480	35.04042	7.09216	8.19364	1150.25359	7.27347	-81.26367	57.30345	5.15689	5.36718	9.72828	5.74517	6.28643	28.90054
9.87261	45.23009	6.61526	1.00000	9.29468	49.97166	9.21894	8.44193	1148.79900	5.71558	-2.68758	50.93743	7.22558	2.65184	9.04200	4.32863	7.09056	53.69786
22.52456	52.66273	7.10350	0.00000	5.02510		8.29662	7.27768	1194.75017	10.38988	9.00472	47.82462	7.08661	3.08691	9.20833	8.90545	6.73065	4.2475
11.56406	61.39268	6.15099	0.00000	5.09408	35.05476	7.91776	9.43011	1175.25402		12.16179	17.46795	5.76118	2.40551	9.59014	9.51785	6.45599	48.52961
26.11739	52.87280	8.94251	1.00000	7.21824	58.68176	10.81832	7.58005	1199.26118	5.75011	130.94098	58.05998	7.78223	10.18391	8.28616	6.87020	6.31554	33.3213
19.99685	63.33055	8.03073	1.00000	9.99982	54.73475	9.05081	8.39890	1170.77898	1.66814	-88.70464	41.92012	8.18447	5.40674	5.63224	9.17231	6.81850	34.25807
12.04455	27.73583	7.76206	1.00000	6.59514	52.44656	9.48839	6.62082	1060.73644	6.73390	-72.86843	68.33212	7.45446	2.84850	7.09821	5.91818	9.89480	41.27621
21.52938	32.55553	7.91895	1.00000	6.13545	42.96408	7.96494	6.41222	1076.82216	5.30634	77.24779	42.20666	8.61230	4.64625	6.58044	7.53871	8.01575	10.58806
19.40346	48.61199	7.31069	1.00000	4.36783	59.40602	9.94634	7.25381	1084.50871	5.29645	-88.27205	51.91259	8.80588	3.25431	4.54572	7.83041	8.81835	44.27804
30.63530	20.86308	6.55870	1.00000	9.90286	36.66776	9.92971	7.18100	1071.43271	5.49834	-97.03285	53.09192	7.56995	2.65665	8.74240	4.90173	7.10042	47.92526
18.11743	38.21844	6.92742	1.00000	6.01298	39.80370	8.07026	5.63926	1124.59268	5.62793	14.72443	39.96587	7.38983	3.48154	5.73782	5.99476	8.86880	36.92574
27.20072	46.59138	7.46229	1.00000	7.83580	44.08031	8.96650	7.26873	1179.81808	6.59824	139.6853	34.71105	6.09769	3.23515	8.87696	6.69134	5.04028	35.815
15.10104	67.14843	7.42128	1.00000	9.17750	54.40812	6.38574	6.39423	1185.07948	4.41480	106.92667	58.06949	6.36465	3.04515	7.77043	6.77027	7.98906	-6.91806
20.26211	29.93962	7.29070	1.00000	9.35216	61.71720	10.09094	9.06191	1100.22187	5.82769	-74.73584	44.97033	7.74053	2.99900	7.89948	6.28329	4.64090	5.20856
21.41929	39.54705	7.94324	0.00000	6.95184	65.74059	8.45744	6.15656	1185.76764	7.02626	43.63417	41.09795	8.99975	5.40773	10.00833	7.68009	8.24089	43.96222
15.43282	42.01954	7.16114	0.00000	7.15820	45.96067	6.83328	7.32640	1135.92630	9.53820	39.8302	67.23783	8.43530	2.69919	9.07125	6.15691	5.42624	64.5635
-8.21179	45.71900	8.82708	0.00000	5.98069	49.73629	11.16083	8.69589	1078.22182	7.28741	-73.26022	51.85706	6.96711	9.27474	7.83329	9.08232	5.97157	6.46838
-6.28326	58.75499	8.06030	1.00000	9.72751	59.81581	11.51602	8.34588	1147.95700	5.22251	6.8625	54.73225	4.97868	5.54661	7.90210	5.99274	4.88011	51.47805
33.22741	32.69523	7.27997	0.00000	5.97482	49.01684	9.12067	7.22847	1154.63062	9.14048	6.51352	61.75601	9.13533	2.78892	8.61608	7.24549	5.46784	51.19139
9.27271	37.99193	6.77651	1.00000	6.13159	43.09286	7.16209	7.16878	1122.36753	7.92628	14.43865	65.77389	6.01720	2.42190	5.68587	6.57200	6.51887	40.87329
23.19766	31.32836	7.65076	0.00000	6.61571	38.44936	6.38108	8.51668	1061.66439	10.33518	-93.71133	45.37789	6.85669	4.58198	10.32475	10.56164	7.02796	41.57721
21.37046	32.79433	5.04128	0.00000	5.45252	64.81279	6.07331	8.04235	1091.73703	6.86317	68.21204	30.68276	8.15676	1.55288	9.25038	8.39588	9.20415	27.55898
18.81733	42.53757	6.33804	0.00000	8.90030	52.87202	8.44321	6.56757	1116.30758	5.61280	-52.51028	59.14950	6.84044	2.55562	9.02697	6.44280	7.78222	-28.81833
31.28355	56.96720	9.05870	1.00000	5.20253	45.44705	7.95487	5.89635	1080.30130	4.79175	-116.37697	40.63427	8.43115	11.21488	5.60238	6.11713	8.75659	33.72255
3.78545	69.41725	8.18583	1.00000	5.93160	41.36124	10.64481	6.42599	1139.72158	6.99078	109.22921	48.13710	8.72689	5.61012	4.44137	6.64210	10.74445	34.65918
	67.21604	5.16501	0.00000	6.54595	63.95376	7.76745	7.90730	1187.81887	10.99263	30.2049	89.45164	7.08146	1.86461	10.74754	9.62333	6.48271	55.1904
22.25955	62.10002	7.36976	0.00000	6.76558	34.72348	9.47721	7.24355	1167.72700	6.88669	-111.89903	68.29523	7.32578	1.89432	7.68555	8.02487	5.64859	33.50921
31.49007	59.91177	7.05545	1.00000	7.12703	43.09430	8.07614	7.47041	1101.07214	8.12583	-58.70072	57.32196	7.29812	2.38491	9.41662	7.78659	4.30154	-34.74785
9.02207	61.81118	7.83118	0.00000	6.20220	32.83105	6.37926	6.36282	1130.42206	11.82649	-77.37331	44.83659	7.76676	4.83282	9.74165	12.07622	5.85522	37.60876
17.35599	59.99080	6.16232	0.00000	5.36633	46.82593	7.47255	8.43058	1076.27569	4.80243	84.63445	53.00487	9.39147	2.74779	10.46308	9.14663	7.39899	24.81757
23.72052	62.93676	8.12098	1.00000	7.16759	59.19039	9.40033	7.23637	1102.26847	7.56932	83.97573	58.83816	5.93563	5.50014	10.75600	4.96979	6.42004	21.46527
20.60949	29.91390	8.06817	1.00000	7.99531	66.12732	9.80317	6.74252	1066.57336	7.74577	-73.89125	28.60504	7.01402	5.17494	4.91154	6.49566	7.15701	40.67705
5.34675	41.41725	6.86147	0.00000	6.13734	26.07264	8.94035	9.57381	1136.67873	8.09251	-6.03731	41.57411	5.99880	2.21955	8.11688	10.75394	6.16073	37.35813
35.70837	53.79602	7.48514	0.00000	6.31417	61.90199	6.08405	7.19827	1170.38788	5.63348	73.08333	50.15298	7.08138	4.51312	7.94748	9.41850	8.85696	19.21667
28.11963	52.99001	6.13133	1.00000	7.74508	64.32414	11.98631	6.90487	1132.82599	7.45741	35.34722	83.34397	7.34147	3.21119	10.03003	5.51668	4.28233	-23.85972
24.30028	37.02683	8.48216	0.00000	5.86078	55.45650	5.76085	6.68222	1087.94068	6.12278	38.16694	71.73726	7.13477	7.17061	7.32862	9.38241	6.85524	54.84444
14.43815	54.85543	8.84214	1.00000	5.92064	23.04156	7.93036	5.38933	1107.34408	5.85011	29.65806	40.66267	6.70601	9.08510	5.83059	5.21220	9.02540	-4.83
10.86903	46.07240	8.06914	0.00000	6.82107	47.38229	8.15136	7.82041	1188.52360	8.74560	51.3452	75.89940	6.52892	5.32331	8.65546	9.84940	5.62018	53.37596
9.18208	32.61242	6.47228	1.00000	8.39021	54.23542	6.95857	7.59496	1067.30150	6.58930	77.40858	52.05996	9.11086	1.64376	8.84278	5.96342	6.38122	24.05979
19.59637	53.35808	7.04566	0.00000	5.76694	15.77412	9.53765	9.21699	1177.32904	8.71595	-122.23484	41.97290	6.02576	2.69459	9.04404	8.99471	6.64992	47.38093
4.58946	54.51461	6.38189	1.00000	9.10239	50.52208	10.72802	7.61788	1054.98878	8.37418	153.10236	59.74958	7.03757	2.51341	10.57152	4.78759	6.25174	-27.50578
24.86195	38.25077	8.04024	1.00000	9.35467	56.22878	6.73459	9.06786	1124.15198	5.21197	4.91667	38.73337		3.71457	7.55638	6.24137	6.52604	45.73333
17.51972	54.15221	9.78957	0.00000	7.22491	40.55292	7.10234	8.96869	1056.38376	4.15154	2.35739	37.02169	7.01378	22.65559	10.62856	9.99463	11.05618	41.63976
23.54472	56.23035	7.16288		11.22323	60.17460	8.17673	7.83528	1159.45826	5.01579	33.9162	73.54674	7.96884	2.80020	7.60149	6.53685	8.03761	51.67822
9.21554	49.00300	5.55740	0.00000	6.58346	54.64915	8.52494	9.26745	1169.72520	9.96410	-80.31727	62.75888	9.20193	2.12554	9.02476	8.29511	5.19554	25.67927
17.19722	43.33427	5.51668	1.00000	9.60513	53.93388	6.40152	7.20458	1122.61436	5.49571	115.88782	22.38645	8.02101	1.14756	7.80092	5.49179	6.91474	-32.05251
18.83612	54.09827	7.82522	0.00000	7.14116	41.18147	12.42768	6.91348	1112.93599	5.33597	-88.27205	38.93241	6.14491	3.84041	7.36746	7.99013	5.41815	44.27804
8.40250	37.33298	5.04450	0.00000	4.82116	43.02006	5.41473	7.40079	1080.54464	7.11549	-86.11084	44.07723	8.02663	2.75606	9.24126	9.40621	8.82665	41.75338
8.97318	72.84977	8.38363	1.00000	10.22327	37.44884	8.43164	7.31574	1156.68190	3.58944	83.97573	38.63772	6.52634	6.14542	6.63456	6.57393	6.57166	21.46527
12.90597	41.90213	7.34089	1.00000	5.51438	29.80734	9.93109	9.22230	1072.24555	5.33610	-0.33525	70.18762	6.28271	2.66515	3.56872	4.58850	10.65997	53.7446
-6.30429	33.36338	7.44068	1.00000	6.52076	65.23773	8.14205	7.53049	1119.39238	5.41407	-2.58736	60.70291	6.50636	2.49276	5.82846	6.30476	8.02904	56.56317
4.26895	50.42694	5.96645	1.00000	8.16731	41.03323	5.40490	7.64741	1194.43073	6.51366	29.65806	75.14523	9.53986	0.47266	8.99953	6.84711	7.73430	-4.83
-0.77282	29.07471	9.17135	1.00000	9.35903	74.51655	6.69299	7.88404	1100.52473	7.01909	8.96317	46.96860	8.76353	11.96096	9.13687	7.55054	8.12130	48.35149
14.48673	39.00374	7.67586	0.00000	6.55182	39.66114	10.44410	6.26412	1115.63440	6.90083	20.22625	63.73149	7.88897	4.21671	7.55634	7.56871	5.21510	30.75545
7.51747	48.52071	8.57767	0.00000	6.06513	24.82197	7.67921	8.30227	1161.09290	10.78907	7.20769	74.11805	7.53695	7.45803	9.04636	8.54080	5.25646	50.80019
26.32749	58.76480	7.92734	1.00000	8.56694	29.93809	8.53403	7.68697	1086.57232	6.31833	-1.98956	46.31864	8.13528	4.53735	8.45445	7.79420	5.56919	5.30383
5.36381	37.53891	7.59957	0.00000	4.81596	53.00335	5.94403	7.47516	1197.06503	6.24915	7.36027	46.12290	9.07853	4.30238	7.35256	9.22211	6.61679	51.20219
20.68134	37.40773	7.96540	1.00000	5.90196	62.06996	8.11904	7.45333	1181.31461	6.28966	-66.8499	55.02784	8.72985	4.36958	5.89640	6.32319	8.30295	18.03496
3.63447	71.30840	8.44543	0.00000	6.65485	45.91410	6.34424	6.62137	1082.47337	4.78454	101.96857	7.61805	7.74337	6.81389	9.83405	10.39700	9.91545	4.88441
9.08046	60.39646	8.17486	1.00000	10.21987	54.23506	10.17130	8.11270	1081.71785	5.43762	12.16179	63.74440	6.80914	5.50352	8.62055	6.20413	7.48813	48.52961
10.52962	71.66002	5.90045	1.00000	8.38111	46.80755	7.81451	7.77229	1192.78417	6.11223	5.74861	64.31594	8.33430	2.30794	8.18517	7.61329	5.51996	52.71083
15.63408	40.76982	6.94968	1.00000	8.70530	28.92108	9.04917	8.36194	1100.04242	8.04917	-97.90308	50.52075	8.11843	2.61294	6.68741	5.24814	8.24910	31.12406
29.65654	49.02559	7.93293	1.00000	5.05454	44.89440	9.46375	8.69778	1126.08269	6.24672	97.01124	55.57749	10.51972	4.85303	5.33006	6.25387	8.19862	17.30858
11.29711	52.77875	6.56918	1.00000	6.34794	67.90193	9.82846	5.83937	1067.65998	7.42613	73.66633		8.66897	2.45650	7.55307	5.06723	10.60070	25.92493
14.78540	31.94300	7.88874	1.00000	6.19207	60.75513	7.99866	7.22641	1171.92845	5.79363	-79.59415	55.68389	6.29007	3.92422	4.77063	5.72807	8.26443	-2.13404
0.44469	47.15673	7.53696	0.00000	6.17407	60.56629	7.01974	6.75368	1060.05266	4.76689	-97.03285	57.10002	6.88258	2.62931	9.74688	9.41113	8.60775	47.92526
16.70330	36.77505	6.25071	1.00000	7.54261	40.24877	7.84160	7.37411	1175.80085	5.94749	-82.45426	33.87603	6.69425	1.38223	6.24167	5.53779	8.82369	27.09978
7.83722	60.67278	8.65429	1.00000	9.31515	42.75763	7.88442	7.18227	1176.79978	4.97843	13.58357	39.82855	7.67659	8.52224	8.10977	4.90213	6.85846	-1.63333
1.50404	48.00128	8.56099	1.00000	8.08424	55.35418	7.55512	9.30434	1085.70373	6.99190	-58.44417	47.88366	8.17018	7.16848	10.18047	6.29357	8.10968	-3.14306
29.92589	20.27174	7.54961	0.00000	5.15477	44.22857	6.03304	7.39451	1107.06074	7.14882	-116.37697	46.77148	8.75672	4.25054	6.87108	8.09991	8.40835	33.72255
20.87965	36.24470	7.74372	1.00000	5.21155	55.39499	7.09640	9.05855	1149.34283	4.06141	5.06258	31.93704	4.70813	3.97625	7.25394	6.20224	8.34772	7.50251
3.74534	36.26768	5.18131	0.00000	5.35052	57.86254	8.82586	6.97061	1165.07901	6.30180	-1.08593	55.91677	5.48270	1.91133	7.98394	10.99945	8.38343	50.79205
10.16147	31.74334	5.57445	1.00000	4.99763	55.51131	8.78204	7.63541	1180.05858	5.51967	14.51472	70.80075	5.44884	2.00634	6.62825	6.25491	9.47315	35.89972
24.88452	26.09450	8.54339	1.00000	5.39142	45.88372	9.64587	6.46362	1166.89650	8.73110	3.20639	67.83712	7.46481	7.09190	7.82633	7.34675	7.01985	50.74497
3.53402	47.86457	8.31985	1.00000	7.31924	68.79649	8.55300	6.51816	1122.46004	6.37015	-122.86705	47.08625	7.19235	6.53632	9.05172	6.33092	5.15083	45.49428
19.77131	61.80986	6.19380	1.00000	7.74358	36.62996	9.41352	7.56258	1052.46282	7.44781	37.38115	50.95386	8.13026	1.46129	10.18254	4.88042	5.81257	55.63711
17.70505	50.18630	7.56514	1.00000	8.23950	46.43156	6.29380	6.53191	1098.84793	7.03226	98.19151	50.04715	6.51390	3.31447	9.12673	5.93752	6.59675	14.0823
-1.00163	35.57150	6.59556	0.00000	4.55770	61.74095	6.38109	6.57548	1142.60292	5.80514	123.89071	68.18123	7.20524	2.73032	8.33940	9.78536	8.40175	10.31672
28.11007	59.18650	8.51420	1.00000	6.50964	33.21267	8.59725	6.59730	1148.39874	5.04085	69.49015	56.19228	6.55690	7.13569	2.93324	5.50646	10.60745	56.11281
31.47077	43.19319	8.26315	1.00000	7.63745	40.51272	9.42410	6.16017	1097.33006	8.43593	-53.13722	60.64988	7.86626	7.05102	9.90391	8.13144	4.85042	-22.92306
14.08726	46.08103	5.59591	1.00000	5.72950	61.47604	9.31632	8.83890	1078.52375	7.83900	10.18527	53.34280	8.98748	2.16208	8.73674	6.03497	8.08017	47.98372
8.22125	46.03009	6.47970	0.00000	7.21070	64.90201	5.19586	7.22271	1183.22394	7.58253	18.28333	56.74288	7.11089	1.48186	6.31301	7.60639	9.77740	59.33333
