H2CO	O3	TEMP	CO	longitude	CFCs	PRES	warning	C2H3NO5	PM10	NH3	SO2	Pb	NOx	PM2.5	latitude	CH4	PAHs
38.99593	7.93975	17.44884	9.66856	13.28702	28.60063	1181.39340	1.00000	0.03026	5.11497	8.84277	7.65135	42.08206	7.70982	6.62919	52.4581	10.83185	8.19343
53.22672	8.63271	16.65855	6.61197	115.88782	38.36775	1115.29147	1.00000	2.08098	10.69015	5.40201	9.26298	73.89210	9.76293	11.46563	-32.05251	9.99399	9.47870
38.72528	5.61746	4.87978	10.21957	18.34717	63.68472	1084.19240	0.00000	0.11006	7.40508	10.14280	8.62880	41.95051	9.54244	9.26209	54.60528	12.55371	10.73427
31.24987	9.64525	14.30107	8.70974	88.1453	65.25751	1051.03451	0.00000	3.05975	11.08901	10.01655	8.66167	52.01007	8.58641	12.31908	22.4711	10.61298	11.96567
69.30405	9.78637	12.14767	11.63730	29.00974	33.49875	1159.99581	0.00000	0.28210	8.49751	5.09441	7.43218	52.25500	8.68166	8.63917	-24.19436	9.58223	8.20388
24.01484	7.50389	12.79068	11.16703	-0.74934	43.75236	1134.04465	0.00000	0.26073	8.40631	7.96651	8.07650	68.72022	7.47291	10.24374	51.62907	8.39564	10.63114
51.15789	7.26417	7.30720	5.93404	42.54536	45.20256	1100.07506	1.00000	2.13310	10.70235	8.55766	8.19012	47.44459	8.02987	9.11523	-0.35817	8.83822	10.91444
46.67139	9.84497	26.54071	10.18016	11.04979	67.32057	1174.14059	0.00000	0.14934	7.75949	4.90438	7.05359	47.36300	8.40212	8.25364	44.59445	11.11945	7.02397
33.05260	10.41429	29.60297	10.10149	15.87735	29.82286	1131.36033	0.00000	0.46609	9.10447	5.28911	8.81190	63.71964	10.55179	9.09758	4.94273	9.54950	10.10656
30.05427	8.67852	20.21968	8.46069	71.30633	45.19450	1097.72225	0.00000	0.40374	8.95781	7.06014	7.79874	38.74804	6.69271	9.60886	21.34222	11.13753	10.06751
38.55158	8.68403	19.20820	10.08578	7.00417	58.46868	1067.62956	0.00000	0.74297	9.61481	7.10853	9.50766	36.12211	9.13463	11.31365	52.26083	9.03758	11.89455
71.40039	7.68779	-0.45077	10.94603	-122.40433	63.17329	1089.58362	0.00000	0.10145	7.37337	5.95238	8.66035	63.91101	6.26925	9.39885	37.71715	7.80202	9.88212
39.22095	9.85958	8.24372	9.24100	-73.9625	52.25731	1171.17917	0.00000	2.01849	10.64678	7.23153	10.18683	44.23909	8.96565	9.32591	40.81	9.37997	7.59377
23.17997	8.59861	4.14052	9.49965	85.94001	76.78664	1143.54522	0.00000	2.44687	10.87377	9.06923	9.16495	47.86205	7.68291	11.28842	25.49043	9.58654	11.90730
35.91725	8.89370	20.48490	9.07677	36.25361	41.09828	1195.78000	0.00000	0.96707	9.90995	7.54916	7.96457	40.37330	9.69218	10.31944	47.48444	10.48150	10.77490
31.48202	7.01398	7.33987	11.75292	117.59152	46.58031	1165.30713	0.00000	0.25354	8.30637	4.47969	8.12899	50.04333	9.92125	8.94738	3.31332	8.58553	10.08973
52.23005	8.35175	15.08659	8.96523	86.00214	69.43956	1179.58016	0.00000	0.20530	7.98175	9.76604	8.37469	44.76507	9.31195	11.13688	46.51872	8.76995	11.72954
40.72696	11.03174	14.26128	8.75602	102.05461	80.23549	1162.19291	0.00000	0.18000	7.66643	10.85026	9.19194	70.93030	6.57220	10.93664	6.25947	6.47466	10.52409
40.54420	8.28977	-0.54663	8.78240	-7.95	54.05968	1181.12831	0.00000	2.46352	10.85562	9.23427	7.81258	37.54817	9.57061	11.78620	53.43333	10.15293	8.84921
28.16240	9.69713	1.05268	9.62827	107.60389	43.05251	1164.91341	0.00000	1.43033	10.29403	8.21930	7.03177	40.16845	8.45208	9.60061	-7.01833	10.61701	9.46484
32.83883	9.92561	22.79970	6.66045	91.61356	55.86276	1075.00974	1.00000	0.88612	9.81501	7.50591	9.07328	77.73451	8.68051	10.22665	26.44931	10.02919	10.08677
19.37828	9.59146	33.28581	8.55382	100.24529	34.62610	1124.56699	1.00000	1.82351	10.56076	7.18645	8.68554	53.93821	9.04780	8.68404	5.4709	9.15857	9.98380
20.97059	7.19011	11.86859	9.02679	1.53414	62.17107	1071.78359	0.00000	0.11787	7.21760	12.66192	9.62529	72.51044	8.41432	10.57055	42.50729	7.28518	9.83796
68.78079	9.47066	16.53769	7.49943	8.4493	39.47447	1062.32730	1.00000	0.35227	8.74092	9.39751	8.14773	56.78036	8.95427	9.85414	50.09019	11.42604	8.89560
61.44126	7.76256	27.37844	10.84256	41.00817	50.54084	1165.05438	0.00000	0.43400	8.92832	5.28167	5.64673	47.26403	9.16415	9.06086	38.13708	9.36851	8.96476
34.93115	8.12448	10.36607	10.10030	-122.24064	49.32128	1199.52399	1.00000	0.13267	7.82729	5.59910	9.69735	57.20766	7.20538	10.89647	47.80527	10.16739	9.71036
72.54527	8.68805	22.47165	9.74168	-82.46148	40.14461	1142.99483	1.00000	0.06775	6.14305	9.31641	9.95021	57.08198	10.16641	8.02847	28.15112	7.96015	6.89263
30.34076	9.27790	6.09789	9.99301	9.02596	33.60498	1147.99543	0.00000	0.19328	7.82309	11.35805	8.26958	52.30896	8.72516	10.95894	48.21644	9.00742	10.00772
27.12489	10.41141	4.39459	7.64380	-91.11667	38.97373	1064.38871	1.00000	5.39257	11.65890	3.29637	7.22057	58.69439	9.82956	11.98422	14.93333	8.17451	9.64733
21.44948	7.44914	11.65412	9.56620	-75.60804	68.31828	1120.35413	0.00000	0.79466	9.71877	6.88382	7.74923	68.35710	7.52153	9.32755	39.96097	10.03407	7.59409
54.18827	8.78090	17.03439	5.75970	-88.42814	60.35692	1143.39157	1.00000	1.39828	10.26285	8.56760	7.79648	63.12303	8.45886	9.11693	42.16808	8.11051	11.88483
60.60153	7.94839	9.74014	11.34139	-1.60452	45.63275	1065.45124	0.00000	0.48150	9.06677	6.18237	8.22278	54.29350	7.48803	8.98570	42.06166	9.67836	10.11474
42.76084	8.48470	35.83364	9.05418	78.40102	43.13930	1151.50501	1.00000	0.13798	7.12236	11.06846	8.40228	42.49564	8.57233	6.88988	27.9247	8.21519	7.91108
43.11644	9.39245	27.58557	6.48016	-104.22884	37.85590	1152.53346	1.00000	0.19742	8.05581	8.26983	8.77889	71.16704	8.26049	10.88936	32.42067	9.41934	11.25184
33.13871	9.16220	25.83092	8.24063	4.21372	45.62521	1148.78242	0.00000	0.68851	9.51287	7.02864	8.34105	60.50672	7.23654	9.51825	51.12794	7.41625	10.54545
41.53569	9.32497	22.18591	12.14552	2.44892	36.33939	1199.89741	0.00000	0.94397	9.85607	6.16304	9.89858	43.36439	9.34006	8.50072	48.98693	8.79923	8.95995
20.84797	9.29060	15.67550	10.49180	-62.64102	41.97811	1051.94525	1.00000	1.38026	10.23855	6.53404	9.56146	43.75567	8.52518	11.61344	8.35122	7.74335	11.98269
40.93684	10.67568	9.38904	8.51083	13.57661	47.71722	1183.68912	1.00000	0.07902	5.77044	9.08704	9.96516	74.18748	6.96298	6.75664	37.31065	9.48489	6.29441
59.79201	8.05499	8.11933	9.43888	-25.66689	41.64328	1158.34289	1.00000		8.90301	8.41754	10.61568	35.14172	9.63790	7.80703	37.74615	10.27642	10.00485
31.65787	8.70215	15.77226	11.85289	-67.15407	60.01078	1104.82832	0.00000	0.37679	8.78484	6.98642	7.13698	71.15983	8.30234	8.36873	18.42745	10.98333	10.59620
44.71790	9.69669	0.66310	8.88874	9.15214	26.61404	1107.22762	0.00000	0.48045	9.05031	8.98644	10.19733	42.95162	9.09558	8.86277	49.97704	8.09940	10.71289
20.04036	7.87028	21.69065	11.95598	46.58333	49.76993	1184.77892	0.00000	0.09935	4.96222	9.16092	9.20856	70.95717	8.47917	8.44145	-21.15	8.36934	8.03864
38.56789	7.71774	9.47395	8.94950	1.33467	50.68986	1144.92915	1.00000	0.29537	8.62202	9.46263	8.24759	77.21234	10.01023	7.09966	43.61058	10.56053	10.36675
65.41770	9.53833	10.28771	9.08420	43.2379	27.03268	1169.29216	1.00000	0.04150	6.22574	10.75548	7.35534	49.30053	5.84663	6.45849	50.06	10.57766	9.93609
32.35407	8.53121	28.70678	10.23177	-88.64235	57.52939	1133.18080	0.00000	1.70333	10.47273	7.44512	8.91171	41.94055	8.66343	10.66371	46.09273	9.06230	10.08361
21.80223	9.13081	13.34898	8.26468	5.4384	53.97461	1152.22457	1.00000	0.14150	7.52165	10.66524	10.06017	41.39856	9.61284	6.90902	43.2907	9.92968	8.03757
65.54145	8.15768	20.85345	10.76035	115.88782	31.51468	1103.99816	1.00000	0.18117	7.66705	10.86421	8.27738	47.41771	9.20898	6.84048	-32.05251	10.10843	6.21708
54.17819	7.81993	5.01320	10.12284	11.04979	68.96856	1073.24650	1.00000	0.29434	8.35338	9.69297	7.47176	36.99300	9.36588	9.02838	44.59445	11.08212	8.90510
51.02228	8.05871	11.30293		-73.97069	60.99241	1071.26632	1.00000	0.06226	4.60230	7.97088	8.45336	74.08735	8.73753	5.66285	40.64621	10.72428	4.82613
30.61316	8.55371	5.37236	7.36628	-103.42897	38.40661	1194.19066	1.00000	0.18326	7.94164	8.07053	9.12333	48.59388	7.39256	11.28070	20.28527	8.60066	10.95221
55.46237	8.49219	11.03060	6.10307	15.87735	46.59462	1074.85230	1.00000	20.82834	13.01994	6.13405	8.80141	63.22091	7.90153	7.62764	4.94273	9.79168	10.15183
56.32589	7.55215	16.49768	9.90854	117.55417	47.75222	1153.91424	0.00000	0.10448	6.24135	9.90255	8.28085	62.48507	8.88637	8.41149	34.86472	5.05781	10.25258
49.75963	7.19200	28.26414	10.81436	77.0202	38.60819	1161.49439	1.00000	0.08417	5.04398	6.32105	9.30981	56.77424	8.54140	7.11487	43.41949	9.16679	5.37805
46.89455	7.84255	21.03032	7.24907	-73.78458	73.02657	1074.20987	1.00000	0.10390	7.66201	11.92859	7.85001	45.73655	9.15882	7.50639	41.0051	9.40977	9.97018
49.16857	7.87822	8.22603	10.68157	-39.25	47.27260	1104.03802	0.00000	0.07345	6.10490	14.29708	8.46658	50.64684	10.06195	11.40892	-12.91667	7.99844	9.23647
61.34663	9.45142	18.82144	10.81031	48.87498	54.60722	1108.59416	1.00000	0.29854	8.40673	10.19275	9.03618	57.12187	7.94861	7.45464	38.45598	10.36133	7.43048
38.49729	8.90561	13.44349	10.43465	-85.43772	40.21629	1113.59540	1.00000	0.51857	9.29936	10.51140	9.95635	55.59809	10.28725	8.45694	10.63504	8.80331	6.44619
55.83668	8.93352	3.82584	8.70174	138.89585	52.99320	1064.05756	1.00000	0.04938	2.49758	5.48472	7.33958	57.63655	6.78559	6.41751	36.33011	10.71118	7.87695
38.42721	7.47926	3.21860	8.04257	6.74549	36.10607	1122.99817	0.00000	8.66970	12.13678	9.80682	8.71470	62.79444	7.63952	12.98509	49.5099	8.63048	8.88011
43.95329	8.72009	21.43991	11.09910	79.87116	35.73668	1129.29171	0.00000	0.07059	6.16994	11.67410	10.42920	57.35231	7.78606	10.70490	6.84019	10.01249	9.57343
	8.29588	-9.59621	9.17649	35.23388	71.11457	1168.87915	1.00000	0.04299	5.21630	8.24945	8.61878	48.05958	8.12975	7.35691	31.78336	9.43251	6.67004
61.77930	8.81719	19.55643	11.65511	2.44892	38.20910	1061.41584	1.00000	0.12276	7.12447	11.24680	8.14306	64.71790	7.32821	5.53531	48.98693	8.88383	5.67806
28.31103	7.85276	25.50509	9.24741	17.8031	55.60389	1172.70071	1.00000	0.17125	7.57656	5.79808	9.33828	37.60057	8.20380	12.85067	48.43174	8.82692	9.87257
41.09502	8.99862	38.03980	10.73436	-82.61573	34.42232	1065.22425	0.00000	0.03176	5.82517	8.42156	7.57800	49.99709	10.01520	8.70430	41.24255	5.44359	7.96014
36.60917	9.26271	14.62902	14.09110	41.00817	50.50160	1127.27511	0.00000	0.23142	8.12434	5.36417	9.73187	53.65262		8.07385	38.13708	10.01196	10.35146
39.95225	7.11541	19.45290	10.85865	6.76111	55.80944	1054.72160	0.00000	1.30881	10.18658	8.25409	10.07059	42.67166	10.02170	10.18625	53.16167	10.32169	10.86825
53.31298	7.83561	5.55078	6.08796	-120.93549	24.44695	1116.34322	1.00000	0.41048	8.86580	7.94674	9.62160	75.18174	7.83146	12.51858	37.73604	9.85188	9.74610
39.09828	9.22684	18.04634	6.62339	75.37991	51.66242	1079.53283	1.00000	0.24810	8.46041	10.10133	7.28030	53.21995	8.52620	9.28180	25.75728	9.71416	10.95616
	8.56517	36.19412	8.64731	75.37991	33.11645	1194.94465	0.00000	2.27278	10.77103	7.22525	7.93545	67.19622	9.15676	10.85918	25.75728	8.71522	7.70002
40.98670	6.70449	21.86285	9.23630	110.8405	67.40246	1181.75770	0.00000	0.17845	7.98912	8.59373	7.80941	44.58797	8.61896	10.04375	-6.8048	6.81791	10.62183
28.70329	8.69112	13.90233	8.59064	122.20488	52.10063	1193.67160	0.00000	3.86269	11.33055	7.37918	7.70044	71.32919	8.50757	12.30058	29.98869	7.84769	8.75995
51.73326	10.10277	15.50783	8.74500	123.99333	40.70539	1064.12007	0.00000	0.10519	6.53175	15.74887	8.71947	31.33974	10.83688	12.69069	12.97389	7.01473	8.64106
72.18946	8.55315	11.88639	10.10951	68.11759	68.30519	1129.37954	0.00000	0.13699	6.05340	11.82007	8.85316	35.36686	7.54295	10.45501	26.9423	4.89576	6.60068
47.43348	6.15251	26.85379	8.46125	72.93924	66.21536	1111.86942	1.00000	0.98131	9.90501	6.58930	10.01282	56.82858	7.88576	9.42527	18.87813	10.04271	9.69809
24.13724	7.86374	5.48319	7.41600	-63.90389	45.26856	1094.71594	0.00000	0.73771	9.51616	7.74577	8.83879	57.07888	7.86520	10.84608	-8.76194	10.87366	10.51587
39.84412	9.77567	20.82004	12.34907	65.93249	47.29530	1170.27730	0.00000	0.89911	9.80256	7.11924	9.86557	85.31370	8.16951	9.40043	36.21544	9.36389	11.46313
41.12391	8.48019	14.03887	10.16947	-86.57415	51.21454	1164.73826	1.00000	0.20153	7.85975	11.20696	9.04631	65.73374	8.29610	7.38722	15.48131	10.15229	7.02086
33.89814	9.59308	25.13829	7.33356	133.42825	49.95679	1113.23327	1.00000	0.47273	9.10046	8.40194	6.72413	71.59841	9.01890	11.07209	45.47885	10.83933	8.72753
45.77671	9.05665	0.32168	11.61150	6.76111	24.61726	1124.30060	0.00000	0.06963	6.44773	8.62659	7.22412	47.56181	9.91929	7.27052	53.16167	7.42418	8.38407
55.20142	8.48776	25.96496	8.00899	75.37991	62.21076	1122.89743	0.00000	0.12623	7.29405	12.16059	9.04689	66.90290	7.03365	11.26860	25.75728	6.36855	11.04926
34.89594	8.49203	6.25661	11.75542	150.60036	44.23096	1162.66182	1.00000	0.13291	7.48877	9.26978	8.51365	33.79093	10.22936	6.50944	-34.88422	8.92922	4.97840
50.93391	9.66663	23.71000	9.40185	24.75	44.48515	1188.75452	0.00000	0.10017	7.04024	10.70720	9.05002	34.57313	8.47138	9.46917	55.25	8.15460	10.22973
28.59536	9.50690	7.34233	8.37976	7.2278	14.53988	1168.27469	1.00000	1.44689	10.30588	5.94409	6.90330	54.70455	9.81250	11.00384	50.64336	7.96638	9.97490
27.66465	9.62065	-11.48763	10.13282	98.50893	52.29019	1193.90856	1.00000	1.69421	10.47869	10.41116	9.66784	40.32127	9.92923	9.06380	16.68911	9.33214	7.55026
31.00007	8.29711	-1.35560	5.32866	5.74861	47.17473	1174.38816	1.00000	6.62663	11.87293	8.09656	7.11545	41.83170	7.97586	9.02283	52.71083	8.47406	11.00820
62.69310	9.63440	20.01057	10.68594	-118.25508	54.88690	1184.00043	0.00000	0.21111	8.20300	7.89684	6.71727	23.22987	7.94166	8.41002	34.14251	9.54667	10.36901
34.67964	8.53367	8.57596	6.18900	-77.37331	43.81765	1071.68275	1.00000	1.35467	10.23421	8.96724	9.02603	61.33565	6.78208	8.88976	37.60876	10.38078	10.08287
67.50991	9.56326	-2.13197	10.02570	-120.00865	33.83752	1085.35265	1.00000	0.18398	7.86758	8.26229	9.96490	51.02784	7.52287	9.09151	46.32374	10.57235	8.32981
42.00135	8.87938	13.75673	10.54188	-93.08883	71.80148	1130.90784	0.00000	0.49450	9.20047	6.41626	10.58428	58.22930	5.56894	9.38018	45.16024	10.24325	11.72073
34.59714	8.17430	15.14893	7.10653	6.10237	37.97530	1123.66967	1.00000	3.02356	11.07081	7.19194	7.78902	49.38774	7.81135	8.96119	46.18396	9.99255	9.86148
36.71412	10.06139	22.65240	11.11917	-61.51889	29.40765	1173.68351	0.00000	0.15391	6.79982	8.82713	9.01386	36.58355	9.98953	10.20550	10.66668	10.03807	10.01170
62.86159	7.59776	17.12485	6.97929	-61.51889	26.86905	1199.09798	0.00000	0.25393	8.31588	7.40174	9.26005	56.72358	9.20769	10.11161	10.66668		
45.00956	7.63236	3.01135	10.26521	85.4265	48.87529	1124.53069	0.00000	0.37154	8.84367	12.17743	8.28744	54.21265	8.21806	6.16953	55.8736	7.46944	7.16937
51.36199	7.22795	8.34813	7.23920	8.96317	24.85317	1132.30842	0.00000	0.27229	8.38630	9.77849	6.89509	55.39392	8.69780	11.64707	48.35149	9.45946	12.57339
56.80589	8.08162	14.85623	8.89460	72.68533	29.82703	1147.57477	1.00000	0.11901	6.09936	8.28338	8.67485	45.06919	8.95357	8.84520	22.75218	11.73222	10.74170
50.34812	8.90372	-0.69343	11.51207	117.55417	46.88407	1128.47286	0.00000	0.34375	8.85870	5.99968	8.07623	51.47177	7.76667	8.88727	34.86472	10.17766	11.93042
38.39682	7.86392	5.39054	10.66647	6.26667	37.23283	1106.72998	1.00000	0.07040	4.25932	7.30665	8.48294	45.87241	8.41383	6.71858	51.21667	9.63726	7.74620
50.98044	9.85201	24.62209	10.56926	120.14278	45.56239	1125.68269	0.00000	0.10477	6.80656	11.41829	8.84918	76.37007	8.52270	10.42709	32.50611	8.80747	10.33976
29.07635	8.28170	15.27709	9.35316	60.70278	35.12591	1117.60989	0.00000	0.32940	8.60546	8.21835	7.54174	54.91549	7.49417	9.92598	55.75556	6.32358	12.20459
51.89631	9.25753	18.44992	9.14600	-82.4017	30.56117	1141.21746	1.00000	0.13993	7.14317	11.84508	8.46119	55.34583	8.86526	8.24728	23.0072	7.64196	8.78634
60.86044	9.76041	18.71135	8.86985	41.77921	41.73219	1097.54761	1.00000	0.23847	8.31958	7.50092	8.86914	43.11642	9.02442	10.54855	41.82143	9.44432	9.98595
40.48265	10.20326	30.17610	5.33938	-37.03861	41.77792	1057.29919	1.00000	3.85914	11.33130	8.02298	8.70940	48.54658	8.96261	9.26465	-10.90889	9.78732	10.32187
31.22313	9.06028	16.29970	9.99871	5.03586	52.84380	1078.44689	1.00000	0.07001	6.15771	9.62901	8.48002	47.82336		5.10072	43.83125	8.25428	
57.82624	8.82094	19.76745	8.72848	122.74754	87.04264	1185.17310	1.00000	0.69253	9.56495	10.08085	9.10158	55.20547	7.22423	5.42928	40.85158	9.36636	11.42537
26.51412	6.32750	43.23729	11.20925	41.00817	69.51558	1117.81870	0.00000	0.05726	6.78184	10.62487	6.92692	59.96340	8.82082	9.60428	38.13708	6.32919	8.85275
27.06288	9.06086	10.06656	10.47810	48.26258	43.44000	1111.01114	0.00000	0.07356	7.01457	10.58080	8.69812	50.77379	7.69546	7.60157	33.86419	10.34109	7.21489
74.27452	9.20149	4.08283	4.12659	76.11996	43.93253	1136.45909	1.00000	1.91636	10.59881	8.67743	7.69643	22.30484	8.31906	10.70537	11.12018	11.57779	9.47731
51.85541	9.26779	15.15444	9.02779	116.11768	41.91820	1136.97142	1.00000	0.90802	9.80801	12.06736	8.13073	32.55396	7.29248	7.78520	24.28859		9.82791
32.26401	8.69795	17.45555	9.72349	136.61667	61.58495	1109.55014	0.00000	0.15387	7.68672	11.62725	7.92205	44.94564	8.29379	11.64451	36.53333	10.40639	12.43168
62.29627	8.79778	11.40595	8.40541	6.26667	67.57736	1172.78616	1.00000	0.39100	8.84583	9.08994	7.19001	31.89785	8.59778	7.94293	51.21667	9.71443	10.78760
27.39921	6.84905	30.15319	13.28219	-81.24441	47.79653	1052.85925	0.00000	0.07674	6.24157	9.01144	6.60001	52.53437	8.69038	8.32936	23.15678	8.99376	9.04544
30.46986	10.91542	24.47009	5.95296	41.00817	28.39752	1177.06456	1.00000	0.54998	9.22829	9.29380	9.07879	46.54514	8.12302	10.28282	38.13708	14.51233	7.60677
36.21001	8.19994	13.01404	10.97408	120.57224	49.60359	1069.87467	0.00000	0.35991	8.73315	6.09334	8.87519	46.27361	7.67379	9.39475	15.72892	9.97319	11.65050
59.22957	8.65911	36.58345	10.25942	12.53463	57.53196	1177.60457	1.00000	0.18003	7.78056	10.42684	7.86693	60.73530	9.40537	5.94306	55.67938	10.05076	5.47220
44.46787	9.31251	23.16684	7.35141	-74.01042	60.33769	1062.56746	1.00000	0.48130	9.05000	6.34385	7.44068	54.70339	8.63423	11.38590	41.50343	11.50242	9.02663
52.56474	7.99792	19.62591	11.47618	15.87735	59.21642	1137.51931	0.00000	0.07686	6.61201	10.40674	8.12228	47.86511	7.31273	8.20129	4.94273	9.87498	9.47577
27.77387	7.33440	16.82726	8.74594	122.22833	53.70726	1151.42345	0.00000	3.07163	11.09039	8.79460	9.20498	49.92464	8.32038	10.77284	40.66482	10.22867	9.24825
49.38694	9.47588	10.14294	8.28320	9.15214	23.28698	1092.37123	0.00000	0.48899	9.17141	6.94927	8.23930	63.80062	8.68896	8.41755	49.97704	11.82192	6.35431
35.46676	8.80620	14.19320	10.76999	35.7	48.47329	1059.89231	1.00000	0.12115	6.54976	10.57764	7.92538	79.27486	8.34474	6.82657	-7.76667	10.41263	8.99375
51.84272	9.96511	35.19467	8.56303	72.54064	72.69387	1093.05109	1.00000	1.98123	10.61685	6.37738	9.38320	55.40578	10.09147	9.42395	31.82539	10.53656	8.92454
75.67862	6.97806	12.14934	10.00818	-71.05977	54.66695	1082.87315	1.00000	0.16371	7.65462	9.74865	9.38957	64.26770	7.23453	8.65425	42.35843	12.64136	8.86537
56.73796	8.19129	4.36488	10.22757	-113.3187	70.47182	1101.81843	1.00000	0.42818	8.98153	12.73802	8.35915	51.62354	6.97516	7.11249	53.51684	7.66332	6.05725
31.10124	9.20312	12.63081	8.89272	-25.66689	32.50235	1082.16034	1.00000	0.09829	6.85500	9.36825	8.55436	78.79917	9.32116	7.94294	37.74615	9.97069	7.16859
35.17773	8.38207	21.72239	8.55914	-93.263	37.69792	1185.12284	1.00000	0.05218	4.80521	7.75917	8.22311	59.79930	9.19054	7.27541	45.0408	10.90087	5.74122
21.74155	6.85412	7.59110	10.14391	-104.22884	50.72685	1093.27216	0.00000	0.12881	7.04089	8.57092	8.41887	55.14149	6.89537	8.83620	32.42067	6.12752	8.50722
67.67953	7.72222	10.72452	10.32655	100.24529	66.95033	1106.90767		0.03318	6.02048	9.47757	9.38233	70.12085	6.92434	7.58432	5.4709	10.11029	8.99619
58.13608	7.79590	16.50264	8.22182	-83.55521	40.03883	1183.41009	0.00000	8.00713	12.05974	8.50438	9.65941	56.10974	8.43162	13.62134	41.66394	6.70414	11.33273
24.15335	7.59781	0.09894	11.64002	-91.11667	38.07889	1118.57326	0.00000	0.33666	8.75701	6.02445	9.76722	23.02599	9.04928	8.66136	14.93333	10.07818	9.36853
40.15297	8.07217	25.35365	9.80592	0.47713	69.09482	1102.21013	1.00000	0.79894	9.67661	13.45538	8.29880	47.58735	7.31399	7.55320	51.39323	11.06419	8.22403
24.89161	9.67073	27.11448	7.15444	128.9889	44.10639	1056.99356	1.00000	0.05818	5.45133	9.61788	8.58331	54.21667	9.13284	6.51295	37.1759	10.18790	8.53096
47.61477	8.33467	27.45626	6.36051	109.3243	26.31443	1071.28005	1.00000	0.15233	7.59972	11.94137	8.66863	46.83489		8.15161	-7.0981	10.85255	10.07903
41.03403	8.40173	20.61096	12.06111	-119.48568	55.94456	1092.54839	1.00000	0.16549	7.86815	4.64225	8.11516	51.96789	7.87871	11.13521	49.88307	9.35791	9.07046
56.38395	8.22063	24.34156	8.89866	-41.45861	53.55945	1111.52528	1.00000	0.20006	7.88045	10.84131	6.69595	32.58723	10.26140	6.37828	-4.42472	9.34251	6.91038
34.71958	9.41596	-10.45475	10.46875	6.74549	41.19079	1152.08243	1.00000	0.07642	6.57320	8.51626	7.87464	29.15872	9.29045	8.57275	49.5099	9.45055	11.07318
42.92895	8.24141	1.78327	9.18063	15.87735	61.92388	1063.70346	0.00000	0.47664	9.07352	7.16311	7.47548	66.71622	7.27920	6.34838	4.94273	12.27169	6.57469
26.22634	10.99467	11.40227	8.91975	13.39954	21.28877	1073.64777	1.00000	0.16050	7.69657	8.59074	7.83825	61.99661	7.62800	8.57830	43.62558	11.25149	10.02674
48.12779	9.72137	17.07678	9.65952	-0.36053	51.95198	1141.53007	1.00000	0.06089	7.04454	9.75660	8.25969	84.59278	6.46540	7.10137	51.64316	10.12077	6.41224
32.88119	8.23206	28.28215	9.50496	-118.03917	25.73113	1170.66425	0.00000	3.78456	11.30055	6.79879	7.97660	74.04994	10.01799	12.50861	33.95015	6.43241	7.27081
66.93294	7.48210	9.72210	6.87888	51.0193	4.31583	1177.28557	1.00000	8.38737	12.10298	5.32409	8.83315	51.83513	8.63211	10.83848	35.6803	10.69618	8.30522
25.35051	8.30402	0.24715	8.54953	83.36889	39.88308	1068.85786	1.00000	0.25050	8.41057	11.52035	8.41440	46.79213	6.84614	6.41484	26.76628	9.43992	6.99356
41.66542	9.12768	5.02756	10.66953	-60.1831	28.90514	1075.92442	1.00000	0.46578	9.10058	9.19480	9.36567	44.45754	8.63995	7.51652	46.1351	8.86167	5.70235
46.82804	7.86058	6.97377	7.70588	4.47124	54.12923	1125.37287	0.00000	1.65129	10.42294	9.46953	8.98112	69.88547	7.69548	11.47434	51.95838	7.02744	12.92779
32.66465	8.93373	23.52817	10.03564	-96.67834	48.35614	1194.17727	1.00000	0.30309	8.57910	9.56258	9.15652	35.93990	8.62191	7.08151	34.77453	9.24496	4.44823
23.80952	11.18355	16.17941	6.61090	-84.67837	46.28918	1199.02678	0.00000	0.19318	8.09756	11.91795	9.17832	38.51050	9.44839	11.45612	34.06635	9.52599	12.65478
46.56126	9.75927	1.98633	7.99558	-97.54667	63.29831	1171.44181	0.00000	4.16084	11.39707	8.74127	7.44368	48.54358	8.99102	11.89707	30.5427	9.17599	9.61338
31.53246	9.91405	-12.37168	8.01817	-50.00639	41.55919	1172.63573	0.00000	1.84055	10.57637	7.75817	7.78988	46.82475	9.23285	7.51691	-25.42944	8.92775	10.84295
38.39015	10.20991	14.54370	7.83073	2.95924	61.25754	1064.87624	1.00000	0.04110	4.45601	6.76369	9.81104	70.79850	10.67796	6.89732	36.76775	10.37001	8.70623
43.09545	9.97164	34.82743	9.78602	86.59611	40.86743	1130.80683	1.00000	0.25414	8.34817	6.68002	8.61959	52.26737	9.66667	10.53270	25.87498	8.47630	10.26013
48.60462	8.03946	22.64815	12.26432	-91.73625	52.71845	1054.33481	1.00000	0.45177	9.07004	12.13209	8.78511	40.75183	7.28558	6.06112	35.25064	9.86835	4.28758
60.88056	8.88101	20.48822	11.24242	-76.70944	35.54765	1115.13265	1.00000	0.12104	7.15006	9.64852	9.61573	61.99466	7.33787	6.33539	-11.94306	9.17150	4.56274
43.91679	7.68169	17.25061	8.46251	18.34717	40.13943	1147.76341	1.00000	0.11371	6.88109	9.30284	10.65899	46.07852	9.66249	7.10891	54.60528	10.84026	8.65337
72.42972	8.01772	32.52541	6.97666	2.44892	51.94381	1061.18856	1.00000	1.71375	10.49513	6.99530	10.82922	48.60765	7.26883	11.17552	48.98693	9.52952	9.16749
