O3	C2H3NO5	NH3	PM2.5	CFCs	PAHs	PM10	CH4	warning	longitude	CO	Pb	PRES	NOx	latitude	H2CO	TEMP	SO2
4.52246	8.16995	6.64659	6.44292	30.82589	6.09569	7.29462	8.06850	1.00000	117.59152	4.89596	51.78110	1102.73629	6.09261	3.31332	50.38673	23.30649	7.08694
9.71156	13.93070	5.96776	7.85913	61.82586	9.85102	8.09113	4.20663	1.00000	68.88871	6.38143	47.56860	1145.39598	8.73928	25.95533	63.08662	28.69460	6.60602
4.89190	4.85035	5.89202	8.37994	39.83178	6.21588	5.32988	7.40628	1.00000	123.50266	7.05826	50.06501	1058.73612	7.69638	41.94175	48.66961	16.67095	7.95505
6.87277	4.62074	6.41772	6.36093	60.19259	3.97950	5.82252	5.61741	1.00000	-89.66123	6.71804	34.62096	1117.32561	7.20871	21.28306	52.79795	17.32755	6.70548
6.66304	4.24256	7.78768	6.85308	41.27165	9.08082	6.53829	5.95726	1.00000	34.37389	5.33668	60.31710	1070.63028	8.11817	40.1675	63.11399	11.40642	
7.17285	3.27665	3.90008	4.75312	64.31385	3.74640	3.85957	6.86205	1.00000	-2.68333	6.45490	44.41764	1137.57446	6.33749	43.31667	63.76894	16.54181	4.42780
6.39060	9.49531	7.66661	8.40755	57.24672	4.31678	7.17504	8.19659	1.00000	1.26738	8.53954	29.09813	1139.49019	6.00040	51.84819	85.27832	36.55165	6.38566
6.77445	10.05224	5.18201	6.59767	37.26517	6.58280	7.85921	6.47929	1.00000	122.22833	8.31058	17.79186	1052.04806	5.01558	40.66482	56.74408	25.59187	2.88810
6.78018	7.77301	5.08382	5.33033	35.94075	7.33494	6.93545	5.47047	1.00000	24.75		44.31118	1099.07891	6.75846	55.25	39.95812	17.76607	5.30107
5.69693	1.74852	5.79798	6.00809	70.83346	6.48586	4.93557	7.85059	1.00000	109.05389	6.41694	19.40948	1094.05464	6.63126	-7.51611	47.86587	4.36902	7.70797
6.65352	3.37062	7.23331	7.23726	53.78161	9.49608	4.36270	5.65817	1.00000	120.33063	4.79705	37.78842	1094.98454	7.46532	37.65181	53.54723	14.20742	6.60136
6.30574	11.91224	8.83280	5.58657	28.57848	9.18024	8.10394	5.71025	1.00000	72.68533	4.05672	34.64010	1123.28569	9.28076	22.75218	47.32594	4.09349	6.27177
6.16729	7.03688	6.40666	5.08347	13.79923	3.55566	7.28400	6.57702	1.00000	17.58522	6.33722	47.48605	1090.57261	7.83533	40.53123	56.42102	34.09004	7.46480
6.26110	3.24761	8.23002	5.44888	56.57513	4.66817	5.67912	5.85716	0.00000	4.91667	4.86696	66.58962	1118.27914	6.77574	45.73333	59.32776	13.65171	5.42636
5.65755	3.86986	8.02461	6.45397	60.55097	5.99215	5.79880	8.25144	0.00000	-72.47417	5.14792	50.47515	1158.00936	7.88190	7.83389	45.60084	-3.52241	4.53071
7.05001	6.09275	4.57235	5.35924	50.22202	5.61917	6.99474	6.08469	1.00000	4.91667	8.42297	53.93920	1117.50153	4.87239	45.73333	29.88087	16.68986	3.03724
7.64199	10.49336	7.17983	8.18493	45.47540	5.88050	7.52175	6.17595	0.00000	113.69785	4.73344	32.35214	1119.98694	8.87495	-7.73379	72.31070	10.32869	8.39189
10.07521	5.32832	3.47465	5.47470	33.63096	5.28606	6.93835	6.99081	1.00000	26.01649	7.69983	49.15377	1102.52189	4.56331	44.43579	46.67726	12.27830	2.86715
5.34603	1.89241	7.78980	5.21921	40.77036	7.38179	5.39925	5.29773	0.00000	73.06784	4.13376	36.19905	1062.49984	8.28836	25.13915	61.92649	-0.39856	4.05949
6.74733	5.99343	5.22952	6.96691	48.37434	5.48432	4.87049	6.46527	1.00000	-94.74049	8.10439	43.44771	1152.19496	4.76581	32.5007	56.98691	5.63728	5.61514
5.20927	5.96751	4.50619	7.04071	57.80261	8.32770	4.67045	4.38368	1.00000	-7.95	8.33487	30.98946	1055.17302	6.95916	53.43333	41.96331	21.23595	8.21438
5.50157	8.99455	8.53004	6.52323	31.26662	7.74642	7.81315	7.55734	1.00000	74.83554	6.21200	28.36515	1131.08489	8.51223	14.62072	63.44409	21.14600	9.45899
5.40339	7.38108	6.01345	5.59400	60.48335	4.24473	7.04107	6.88139	0.00000	178.00417	4.20728	42.98011	1172.46984	5.84390	-38.65333	31.41323	16.79904	6.80079
4.50787	8.21349	6.25649	5.39253	58.13941	2.83218	4.45660	5.89234	0.00000	74.83554	5.41019	39.96809	1098.76876	6.85395	14.62072	56.96404	37.23957	6.28203
4.33926	7.28146	6.37922	8.06617	31.00553	4.80495	7.00910	6.44426	0.00000	-68.30472	11.46419	60.82778	1194.77198	7.17491	9.91861	38.20259	9.04620	6.39173
3.67728	12.87707	9.71210	6.08541		9.32174	8.18336	7.12326	1.00000	37.55	4.35001	44.62146	1075.26711	9.00890	6.03333	46.23209	28.08017	8.57886
4.02620	5.72954	6.92717	6.72334	54.59145	5.71784	6.12530	5.97084	1.00000	32.6178	4.76787	20.62701	1161.74950	6.01754	46.65581	51.19777	8.54612	8.16301
8.70465	6.69428	3.27641	5.13820	48.70559	4.58154	6.57964	8.45421	1.00000	70.91106	6.10106	37.59698	1118.54516	6.39329	29.38242	41.01040	19.03734	3.86429
7.21245	10.09408	4.78122	5.72095	24.01625	5.70239	7.74630	5.32758	1.00000	38.07083	7.58721	57.71998	1188.96264	5.47622	54.90083	67.13123	21.92472	3.97598
5.10773	11.10256	8.33808	7.09894	57.97154	5.23177	8.02727	6.23054	0.00000	84.63445	4.06371	27.86442	1060.01493	7.96729	24.81757	31.91633	28.37742	4.69932
5.53729	7.73827	4.42934	7.15241	57.05389	5.17940	7.11356	4.47782	0.00000	-93.08883	6.83765	51.85837	1137.51057	5.16380	45.16024	33.12030	1.29985	6.06679
6.77303	5.41840	6.81306	5.82180	57.62837	5.89328	6.19738	5.01586	1.00000	-84.13722	7.81224	51.15181	1185.41305	6.38387	9.92787	54.30390	21.62402	5.29942
4.59970	6.00942	8.41229	6.89324	50.14346	7.53733	6.95728	6.36055	1.00000	40.74357	6.34619	59.51706	1056.29734	8.21698	37.31309	32.01957	17.10159	10.28484
6.77960	3.70570	4.47366	7.92397	46.87658	3.98157	4.16746	6.22503	1.00000	-82.45426	6.38686	74.62497	1184.43132	5.71876	27.09978	25.25742	-8.81534	5.56366
5.85311	3.75010	8.19772	5.32408	66.42329	5.49322	6.18004	7.55317	0.00000	-121.74052		48.57016	1196.75866	7.45388	38.54491	45.64763	18.99181	6.50517
6.60120	2.26428	9.35072	5.56854	26.15937	4.21539	5.31539	6.95369	0.00000	110.71639	4.42310	58.38988	1192.68261	6.99855	-7.54972	70.00781	7.87451	5.53798
8.09386	7.52428	5.79586	6.44356	45.28304	6.51817	6.36378	7.43187	0.00000	136.84186	7.28812	51.24479	1058.29134	8.23779	34.4833	58.48403	4.98232	13.81437
8.10702	10.86623	8.66860	4.83317	50.56397	4.63821	7.74478	5.14300	0.00000	4.08282	9.45139	43.07982	1053.69307	6.26546	36.61954	44.14524	35.68708	5.32014
4.46774	5.52956	10.85106	6.18624	56.39377	7.50763	5.79203	6.71910	1.00000	29.00974		41.03050	1112.19514	8.51461	-24.19436	51.70437	-14.08682	10.28945
8.81776	13.35932	6.66119	5.63266	62.97753	6.13880	8.01101	6.12572	0.00000	-76.78319	7.53411	35.61411	1091.02368	6.70107	18.00747	53.55567	17.31960	9.67446
6.42870	5.20531	5.81847	5.24236	66.23607	5.51716	6.01383	7.37262	1.00000	129.96972	6.68054	23.57492	1184.58036	5.63482	33.4425	51.50385	-0.35553	5.47268
4.49606	7.91578	7.24991	5.58590	28.66840	6.54429	7.35420	7.85965	0.00000	-97.35992		29.48200	1073.05861	8.86258	19.8173	37.29354	44.50092	3.76114
7.12921	4.71392	3.34785	4.85343	35.40210	5.77027	7.00727	5.30627	1.00000	100.48528	8.62442	64.76032	1165.93277	2.63721	14.37395	6.84470	21.10254	2.87250
9.00202	3.92592	5.08218	5.84983	57.07167	2.34301	6.29651	6.58355	1.00000	2.18967	6.51210	55.18331	1128.33563	6.59714	48.8765	30.72005	27.03704	6.82884
4.37080	4.91896	5.72311	4.98961	35.86706	5.69497	5.90139	6.25088	0.00000	-119.27337	7.01750	57.69912	1174.73136	7.60836	50.26729	61.67510	27.17959	4.74855
6.94381	4.49830	6.44140	7.74969	67.11266	5.22091	5.32737	6.09197	1.00000	-48.29694	8.79129	56.60380	1104.37589	4.00834	-20.87306	55.10569	24.08220	5.89904
9.36951	5.74735	3.50064	8.00910	61.56688	3.31720	6.65903	6.84890	1.00000	4.08282	6.48337	76.33446	1189.48003	5.04776	36.61954	42.38835	11.92366	6.07639
7.90860	6.11506	6.55661	6.33032	49.79024	4.63930	6.20672	5.84913	0.00000	-0.33525	10.22368	59.04066	1150.58986	6.86660	53.7446	49.87095	10.81063	9.45314
4.47931	6.55300	9.20116	6.22735	37.42517	7.45325	7.13719	5.86493	1.00000	117.55417	2.54176	44.45744	1082.56633	7.91957	34.86472	43.28915	8.83372	5.72190
4.35917	6.05229	9.70507	6.60559	49.23951	8.81637	6.79899	6.44168	1.00000	-93.12577	5.06533	48.44728	1069.74180	8.75896	44.73941	77.50902	14.02559	8.91238
5.74671	5.00204	8.05853	6.90115	61.48365	4.02750	4.98396	7.41639	1.00000	71.57737	9.51169	32.45902	1084.97775	4.57793	21.53889	20.19636	3.16548	7.84193
2.69974	6.92325	7.36011	6.65339	49.13032	6.61820	6.05248	4.36337	1.00000	6.76111	5.26819	46.26994	1107.48581	6.96123	53.16167	33.56325	3.25252	8.67731
3.74275	29.73407	10.17810	6.91275	48.29614	6.47264	9.18029	6.82370	1.00000	-0.59543	1.54231	38.87116	1080.40336	7.04247	44.80477	45.00980	11.28380	6.57138
8.14564	3.45562	4.63510	8.95717	42.09387	4.17429	5.45340	5.09578	1.00000	72.68533	8.49885	45.49631	1158.01537	4.53113	22.75218	27.21348	14.03783	4.67168
6.22850	5.53827	7.85414	7.83253	40.20144	6.85420	6.54996	5.13638	1.00000	12.87117	5.67513	57.74964	1075.35649	8.66667	50.23271	45.02655	2.51615	7.59710
6.61977	7.03384	6.16461	7.24353	54.59436	6.60128	5.85251	6.86348	1.00000	-121.75689	8.09820	75.47241	1173.61542	5.16832	36.91023		34.04224	4.73010
6.03516	5.05940	7.85625	5.95864	50.86282	8.46033	4.93019	6.77129	1.00000	2.31889	4.74467	34.80723	1156.23364	8.36047	35.21222	61.85448	-2.36661	6.16338
7.89104	8.10979	10.11907	7.13530	50.87280	4.75990	7.00597	7.47491	0.00000	-68.3	4.53895	54.83014	1129.02828	6.80026	-54.8	41.35200	13.77452	4.82210
5.79218	8.59596	6.39284	7.07705	33.69255	8.20447	7.46158	5.37786	1.00000	-71.19901	5.59138	46.26203	1095.53598	7.34166	-30.60106	53.20338	0.77803	7.53742
4.54821	5.89063	8.09099	6.91563	68.22734	3.39542	5.24622	6.12349	0.00000	-58.38341	6.01980	46.40293	1134.20013	8.00784	-34.64966	46.90040	5.55123	4.93801
4.09901	6.44412	7.79285	7.33247	59.05486	8.79360	6.68951	5.99043	1.00000	8.64409	6.40533	39.56713	1141.65918	7.43687	48.07667	57.08110	19.99408	9.22808
7.82893	3.32172	5.05755	6.06015	54.89013	5.30008	5.35247	9.10218	1.00000	5.55575	7.67632	36.81449	1087.28011	4.93650	46.67535	57.69307	3.20865	5.00442
6.52671	15.50866	9.38956	6.33948	66.22260	5.95882	8.29967	5.74789	0.00000	57.3552	5.15630	37.59344	1194.83112	8.13108	51.4781	63.18809	8.59937	4.35770
6.75467	8.84216	6.76704	5.90880	53.17920	6.02150	7.20762	6.86649	0.00000	26.01649	8.24402	36.84731	1134.53235	7.88598	44.43579	69.01615	31.13135	10.55765
8.67915	4.70205	3.78207	6.23245	45.92362	4.01430	6.33548	4.48458	1.00000	32.86389	7.72610	64.56890	1141.90243	3.69453	53.95278	54.32050	30.25594	5.75538
8.00157	2.37359	4.65390	4.11454	67.03996	4.17643	5.96674	6.26882	1.00000	35.7	8.35367	36.78570	1150.73820	4.11719	-7.76667	50.51552	23.35306	5.03451
8.34691	4.54959	10.82757	6.24980	51.48338	5.90225	6.00586	6.21790	0.00000	117.4831	6.25416	37.50687	1098.98465	8.07580	27.34089	63.61579	12.61924	6.83736
7.11428	5.15122	5.75715	6.61280	76.71747	4.72701	5.35604	6.71233	0.00000	-43.80139	7.41467	39.27607	1128.57565	7.88335	-20.25333	67.59048	14.75491	7.50636
7.28031	3.73217	6.80477	6.04978	68.18259	6.35207	4.27515	6.84201	1.00000	-71.10077	7.29184	59.41008	1178.75555	5.64117	18.20854	3.72623	12.62776	5.66369
8.31053	8.90687	8.79159	6.91622	65.32543	6.19372	7.58250	5.28919	0.00000	124.3697	4.82112	37.33343	1101.78380	8.19384	9.6531	18.07394	3.49270	6.92330
4.37549	6.24688	6.76104	5.64911	53.60352	7.38256	6.71989	6.27255	1.00000	2.29026	6.10743	49.03662	1117.01439	8.23777	48.77644	54.88147	-1.84738	7.79244
6.25350	8.30238	9.04450	5.05591	35.16349	7.97865	7.13778	6.33117	1.00000	4.08282	3.28450	45.97095	1196.80394	8.61137	36.61954	24.42246	23.17560	4.87494
3.71638	5.66237		7.51497	61.79733	7.30487	6.44644	7.20888	1.00000	122.22833	2.16027	48.85821	1072.77087	7.70055	40.66482	41.59552	26.95799	7.92190
7.78667	6.25093	6.83017	7.15844	62.25649	4.41260	6.29947	3.93413	1.00000	24.75	7.66505	46.94726	1158.41867	5.99640	55.25	38.28337	20.99726	6.95123
4.95595	8.29417	3.85479	6.26968	43.19798	6.00201	6.92297	6.20482	1.00000	-81.23621	6.62676	37.17129	1195.33505	5.05974	33.98154	68.35298	17.60337	7.22635
6.18637	8.01813	8.12317	6.57637	31.24933	9.56076	7.12837	6.17338	1.00000	38.2739	4.95751	39.67985	1097.65108	8.34208	46.7055	41.38726	16.54638	7.72963
8.66893	8.73614	4.14398	5.88001	27.68474	4.22320	7.30446	6.14855	1.00000	100.04427	7.48442	70.10869	1113.38991	4.22785	13.8196	52.65718	3.99501	5.32522
8.23693	5.20127	9.25769	6.90733	55.82725	5.25404	5.52123	5.58350	0.00000	85.83636	6.14956	60.39252	1097.88473	8.31183	25.66795	47.35581	11.93267	8.19987
7.42167	7.72275	6.16515	7.00839	49.01627	4.94056	6.88222	6.82144	1.00000	-74.28459	7.32107	44.37813	1185.71461	4.99848	40.5576	61.99638	13.90145	6.27174
2.93889	9.37719	9.10861	5.04518	35.99071	3.94508	7.28531	6.45355	0.00000	86.59509	4.24213	27.76993	1172.19300	9.62628	26.11527	45.52029	30.32757	4.61122
4.76755	3.90427	8.74875	6.39548	58.86287	4.38315	4.04820	4.18570	0.00000	2.12213	4.11953	56.97620	1104.06099	8.16694	48.8222	53.89228	26.12933	4.47383
6.06706	4.43105	5.25718	6.13137	37.22577	4.90017	6.25398	5.31996	1.00000	77.54372	7.81217	30.93360	1097.19091	4.80029	10.12268	54.51271	15.20768	5.10094
8.58221	5.23651	5.08234	6.62154	34.70322	4.60668	5.28931	5.83082	1.00000	71.57118	8.12729	31.38123	1065.35084	5.73934	32.87533	43.19168	-1.85076	4.40533
7.36700	4.46217	9.53115	6.57316	52.88232	4.54874	5.89373	4.15635	0.00000	145.13643	8.23941	51.46141	1095.79774	7.90518	-38.16604	52.15843	9.36912	6.66455
8.10533	4.51251	7.80779	6.07908	54.37053	3.89836	6.30841	5.55540	0.00000	48.87498	7.43410	48.53485	1160.26204	7.74181	38.45598	66.55592	19.89300	5.88078
3.92630	4.63777	8.09275	7.28656	48.69216	8.16659	5.24684	7.90122	1.00000	99.89166	2.71982	29.34115	1175.98906	6.17600	15.46063	68.47529	0.36868	7.41327
6.44389	5.73633	5.95419	4.22616	42.79501	5.48455	6.76790	5.65024	1.00000	55.4504	8.11651	46.46794	1097.41636	5.56923	-20.88231	35.92107	13.38983	4.94888
6.31958	4.87544	6.35323	6.70858	21.44943	5.63977	5.43870	5.73295	1.00000	74.12286	9.16452	20.89985	1158.47488	4.00197	30.76468	44.13170	-5.60466	5.57555
9.63846	3.76332	9.68956	5.29469	82.54276	4.61213	5.63724	7.54758	0.00000	151.08057	5.87173	48.93991	1158.68884	8.08517	-33.79176	29.96150	10.56333	7.05456
8.62539	12.27080	4.08623	7.27673	65.19531	5.18124	7.90438	5.17541	1.00000	5.58472	6.75971	30.32195	1085.76212	5.85283	52.14	52.53091	23.28390	4.16935
6.49219	3.94720	8.95332	7.23427	67.97856	3.94510	6.16723	7.73924	0.00000	86.59509	7.74302	39.41644	1102.53063	7.44637	26.11527	38.73333	16.43848	2.56992
3.15167	13.12815	9.46516	4.72263	58.36085	7.24081	8.16387	5.32724	1.00000	100.48528	3.56097	50.42894	1060.78027	7.57057	14.37395	61.38765	18.08877	7.22946
3.46154	5.00639	7.78591	6.72266	38.59674	8.09594	5.03673	5.88643	1.00000	-4.10734	3.78454	69.91263	1189.20165	6.63058	38.68712	57.60358	24.75282	7.05626
5.85108	7.07963	6.80434	5.65804	52.47096	5.43162	6.92820	5.24224	1.00000	-73.89125	8.21768	62.46890	1053.68580	4.88069	40.67705	63.24000	0.38983	6.02241
5.91184	11.77107	8.56560	6.39337	67.77544	4.64953	8.14218	4.97708	0.00000	-71.8023	4.46596	24.89056	1098.76237	7.58234	42.58342	37.20567	31.16860	5.44878
8.57035	5.89632	4.46794	6.47473	34.69253	5.37255	7.04610	6.53156	1.00000	100.04427	7.99731	57.35025	1078.79614	4.77079	13.8196	38.32205	12.70220	4.26960
4.88971	8.35068	9.57038	7.15609	53.27157	4.99653	7.33298	6.21853	0.00000	139.07204	3.40241	39.14042	1138.31169	8.70767	36.24624	44.94464	2.75590	4.52139
9.60019	5.16743	7.74315	3.91742	51.44491	5.44454	6.61801	6.80431	0.00000	-104.22884	5.45394	50.15110	1108.68040	8.22431	32.42067	36.32023	23.07221	9.67139
6.05600	3.10556	5.97431	6.06435	35.20149	5.28336	5.67852	6.30416	1.00000	16.54165	8.01884	49.66190	1195.51925	5.50968	68.79833	52.42430	-2.82889	5.74955
7.85128	8.59246	3.42689	7.15743	71.24353	2.88568	6.78297	7.81910	0.00000	-81.56929	8.45561	45.23998	1094.51893	6.95323	41.55838	48.70543	10.06123	7.73069
6.90377	3.45867	8.48333	7.22005	34.85918	9.05875	6.41635	7.98681	1.00000	-91.11667	3.73088	38.41252	1197.72214	7.77115	14.93333	51.10735	6.64068	7.71244
7.19480	6.10654	8.81016	4.84110	62.05964	8.84374	7.38041	4.72792	1.00000	-73.9625	3.84753	35.93603	1065.08449	8.17523	40.81	49.80974	9.83968	8.09788
6.76030	6.90467	5.00055	8.65038	32.63795	4.11222	6.92027	6.33546	0.00000	120.56528	7.76735	57.54962	1054.28988	7.79791	14.66	28.47017	8.87059	7.70936
4.61888	3.44376	6.24265	6.66562	37.56814	4.90915	4.62900	6.04333	0.00000	-99.73314	4.82730	60.76723	1053.70132	6.55985	32.44874	42.18757	7.42865	6.29075
6.61566	5.01852	7.68609	7.46805	59.17798	3.64512	7.19797	5.03810	0.00000	-119.48568	3.51715	54.29937	1187.76926	5.69563	49.88307	23.32719	15.98414	6.75763
6.36233	4.87883	7.20236	6.32474	57.54029	7.63953	5.47886	6.34292	1.00000	32.86389	7.17059	52.22816	1139.86720	7.79518	53.95278	40.14290	35.72107	10.34012
8.99881	4.15704	8.14824	6.71343	43.84665	5.52798	5.19721	6.45468	0.00000	77.70636	7.63811	49.70729	1168.09920	6.71908	28.98002	58.02486	7.65538	7.50455
5.00644	6.96080	7.76557	7.15459	35.22022	6.87320	7.32530	6.29846	1.00000	2.29026	5.44184	48.76497	1093.64249	8.62884	48.77644	62.72111	22.71133	6.61776
7.46110	6.93048	7.56226	6.01609	54.69625	4.80890	5.44604	4.41259	0.00000	37.99117	8.63549	39.96370	1100.41000	7.35504	44.92934	35.05756	25.56133	7.41845
5.12575	9.02014	7.43034	5.57651	71.20376	9.49845	7.61746	5.14675	1.00000	86.59611	6.31091	34.38296	1160.89610	7.40089	25.87498	30.16996	36.71189	10.28454
6.08110	3.82644	6.93516	5.96088	39.99710	5.63107	6.12125	6.51399	0.00000	-0.91979	6.31826	42.71568	1063.26954	6.71481	51.42708	33.75372	-6.15507	4.86831
7.41225	5.59748	5.35799	6.29226	42.03489	5.54756	5.80452	6.61215	1.00000	120.56528	7.17937	63.00639	1130.01534	6.81150	14.66	47.47461	5.25968	3.84129
4.82276	7.01124	5.18692	5.75754	77.98901	3.39138	7.10372	5.72669	0.00000	51.67462	10.20487	53.84599	1157.78915	7.45992	32.65246	32.47425	8.38024	5.49296
3.94721	6.05775	9.06533	7.32757	59.02976	4.37107	6.77175	7.66680	0.00000	140.73667	5.88326	41.94155	1124.87349	9.20231	41.77583	48.11278	9.86128	4.61269
6.51273	3.90708	5.51151	7.11819	52.31290	5.42658	4.78171	6.76265	1.00000	100.48528	8.16199	43.36618	1195.58800	3.90421	14.37395	30.11850	9.77252	5.47313
2.98132	4.66056	6.22591	7.63527	45.32509	6.96036	6.26057	5.87397	1.00000	123.62494	6.43353	45.06191	1091.25740	6.49109	12.37169	35.71224	19.80197	7.79322
8.26141	10.49375	7.75954	6.75379	35.22366	4.46672	7.33164	5.59579	0.00000	-84.20299	6.33490	63.78842	1132.92936	7.72551	39.43534	48.74545	24.17484	7.30663
6.69822	5.96438	5.75921	5.82635	60.86944	8.20394	4.90475	7.54961	1.00000	118.9707	6.37807	35.36637	1076.61131	7.11267	-3.5403	38.51872	27.16059	7.30931
2.78483	4.82471	6.48880	6.19432	40.62306	5.66575	5.86790	5.35068	0.00000	-5.682	5.60159	53.48855	1191.11282	8.95046	5.84752	37.86085	21.84428	3.97918
3.49166	7.06487	10.39323	6.31471	51.92727	7.17455	7.10735	6.38634	1.00000	-120.43572	1.17495	44.66400	1168.91718	6.79244	34.95303	38.19738	7.90646	7.34345
6.17054	12.92383	10.27434	4.92284	38.51355	4.88657	8.22982	5.97633	1.00000	101.44167	2.69452	55.90529	1052.95776	8.30377	0.51667	39.16164	-3.42499	4.76535
8.59552	3.69291	8.21335	6.41971	55.09077	5.01168	6.35139	6.73434	0.00000	74.83554	6.05312	34.87793	1150.76055	8.29207	14.62072	51.74093	23.04834	8.29350
8.72311	8.32174	8.84070	6.09898	64.92423	5.08290	6.58017	5.66156	0.00000	101.44167	6.03679	49.17288	1185.72896	8.40350	0.51667	61.62047	19.23072	7.81190
8.30726	8.13895	5.46376	5.31905	39.01809	5.51435	6.34174	5.91180	1.00000	-79.2663	8.48780	49.82732	1141.79120	4.88720	43.86682	58.06950	11.37254	4.55447
3.80126	10.26873	4.05901	8.30537	43.96428	6.83551	7.59708	6.14825	0.00000	-71.06616	7.55023	48.79605	1159.05551	7.28340	42.4251	34.87376	27.73628	4.45630
6.60606	6.31556	4.11089	5.83664	38.17486	5.93236	6.21317	5.92197	1.00000	70.91106	6.36496	51.73649	1116.37876	5.77059	29.38242	52.85183	11.60481	4.18590
3.88489	5.26253	5.83526	5.56802	51.38181	6.92437	5.71141	6.25904	1.00000	9.5586	4.96641	41.41011	1105.69642	5.91473	54.52156	71.45520	8.40015	6.60549
5.85515	5.75592	8.19654	6.06109	76.19235	6.83305	7.12151	7.49743	1.00000	2.18967	6.56772	42.43626	1180.04922	9.25944	48.8765	41.75064	2.73962	9.61938
7.05822	13.63870	10.43267	4.50337	55.92481	5.20335	8.26392	5.56861	1.00000	34.34691	4.15555	61.29044	1099.28630	7.90775	61.78491	33.72000	19.60519	4.79456
4.94763	5.41768	6.79774	6.44667	43.72057	6.14564	6.10506	5.31732	1.00000	37.55	9.53298	61.39338	1119.62050	3.85715	6.03333	34.99916	11.06666	5.28696
4.61736	8.73915	9.85853	6.06964	44.00034	5.94984	6.95398	4.64776	0.00000	-73.78458	5.64745	40.79770	1134.98193	9.97318	41.0051	66.79142	8.96044	3.53056
3.05947	8.51718	3.70562	6.51422	21.26227	4.05735	7.48290	5.96662	0.00000	39.85331	5.98988	44.96559	1159.89237	5.68490	57.30185	65.51410	15.81749	5.93552
6.75340	5.72641	6.74469	7.21269	45.94199	4.35070	7.04987	6.13026	1.00000	-85.43772	7.11322	66.95199	1121.90864	7.37527	10.63504	43.58143	-4.69707	6.28018
8.41937	4.77471	4.31193	6.28959	67.78362	3.42149	6.09131	7.02527	1.00000	4.47124	6.83203	32.78420	1062.38021	7.11080	51.95838	62.14370	11.15219	4.91308
7.33215	4.43109	3.19279	7.23671	29.24745	4.97567	4.73129	5.24701	1.00000	44.53333	5.65080	53.72173	1138.60837	6.47027	-22.9	39.69763	10.01766	2.92245
4.23076	8.37683	7.73911	6.05103	66.41449	4.95834	7.75887	6.19661	0.00000	139.55028	5.68989	53.72534	1155.89953	8.60380	35.30889	51.43728	20.97754	4.46290
8.04372	8.15679	5.89058	6.52512	87.37493	5.91213	6.15637	5.32430	1.00000	100.48528	9.09842	44.12734	1055.94013	3.11600	14.37395	63.37353	22.92288	5.28401
5.05780	6.12379	7.97424	5.91357	39.80127	4.28224	7.02162	5.90722	0.00000	73.08333	4.73278	44.59239	1073.44745	7.70657	19.21667	45.06442	5.13460	5.28846
3.65393	6.02211	6.54068	7.43762	48.32024	5.14482	5.14285	7.10823	0.00000	0.57856	4.72550	39.03970	1099.66849	8.53775	40.70995	45.11391	29.76998	4.45064
7.57292	6.55566	7.45714	7.30021	69.79538	5.67821	6.97278	7.09104	0.00000	39.28333	6.19733	42.69697	1152.03688	7.80000	-10.33333	74.77462	31.74957	7.31947
2.66120	7.19604	7.29027	5.81450	44.51160	7.34557	7.75311	6.09018	1.00000	-91.11667	5.57350	57.71324	1192.52007	7.67903	14.93333	49.14263	29.97597	7.25896
6.87666	5.53755	7.20887	5.29255	61.98046	4.50257	5.57356	5.49052	0.00000	115.8614	4.57533	60.56407	1184.74620	5.84059	-31.95224	48.60184	27.90138	6.16977
5.71773	7.71500	7.67889	6.74373	61.00854	6.06299	7.58354	6.34709	1.00000	51.67462	8.94302	46.81456	1131.56374	3.92282	32.65246	54.87811	11.68704	6.97229
5.73069	7.99120	9.20078	6.22716	32.71798	5.10741	7.29315	6.66764	0.00000	-111.89903	3.76257	35.20764	1079.63723	7.84513	33.50921	47.71818	-0.28919	5.21283
8.25286	3.00023	3.66654	6.98325	65.15739	4.72784	5.50235	6.79959	1.00000	43.83992	7.04615	36.07406	1124.09690	4.32539	55.39485	23.02237	14.38132	4.50398
5.90138	4.42225	8.16546	6.07265	65.38631	9.58783	4.85551	6.24072	1.00000	122.05228	6.57918	51.23521	1105.10454	8.46812	37.19723	45.93352	13.86280	10.46227
6.47285	3.03870	6.39559	6.88898	33.30476	6.46632	5.47546	7.02990	1.00000	124.3697	5.46107	43.67658	1153.89070	8.03921	9.6531	43.92335	6.25894	4.88708
4.82222	7.28684	9.54196	6.68649	57.88024	4.84514	7.14594	6.58473	0.00000	31.33078	4.97889	51.26347	1133.13385	8.64790	47.56494	41.95062	22.92043	4.57163
6.05813	5.28113	7.57502	5.72174	53.34965	8.07257	6.49182	6.62047	1.00000	43.63417	4.15034	40.75013	1110.08793	7.82948	43.96222	26.26496	20.79289	5.64013
5.74162	5.24025	5.75369	6.91674	44.53008	4.11003	6.30357	5.85470	0.00000	8.86374	5.33276	76.09131	1141.98311	5.19039	44.89784	38.88830	-7.39714	6.18511
9.21801	5.44468	8.98640	7.96846	52.49000	10.22951	5.44464	5.87932	1.00000	14.30935	4.99932	36.98570	1144.59886	10.02930	40.92298	46.12375	19.02607	6.92239
9.26217	5.83957	7.90278	5.36345	47.54414	6.08369	6.52378	7.31256	0.00000	-52.2	5.99590	37.27484	1066.65086	7.89055	-28.44917	62.28537	16.77611	9.59486
