TEMP	latitude	warning	CH4	longitude	CO	PRES	PM10	PM2.5	H2CO	Pb	PAHs	SO2	CFCs	O3	C2H3NO5	NOx	NH3
17.05057	9.57046	1.00000	6.35477	76.32756	7.50913	1179.56653	3.28044	9.66159	57.36538	45.80545	6.07009	7.12059	68.50370	8.90639	0.11010	10.14936	8.20948
30.86428	14.53767	1.00000	6.49813	46.83187	8.90955	1119.89036	5.90182	6.46032	45.41035	8.93027	8.56147	6.54766	42.49523	8.50569	0.10232	7.82251	5.20862
-3.29412	41.1053	1.00000	7.95941	-7.32097	5.93414	1133.84408	5.04603	7.70963	51.62096	35.71543	8.81007	7.37485	58.89832	7.07030	0.08919	11.43492	7.93014
14.85201	26.91756	1.00000	6.61408	-82.07842	7.78708	1189.28629	4.39632	8.66883	45.11344	56.97016	9.23515	7.19441	61.30468	7.88189	0.07496	9.77495	5.33553
14.66143	9.58126	1.00000	5.48610	8.2926	9.39506	1102.85139	6.18779	9.69182	64.51538	59.22999	8.58255	7.46013	53.69869	8.37016	0.07070	7.34976	8.22308
29.41490	30.75545	1.00000	7.34428	20.22625	9.23145	1111.58846	8.34361	7.40030	38.60001	33.44794	8.43539	6.48862	34.05323	8.20205	0.28903	7.77764	6.97622
8.44920	34.14251	0.00000	8.26235	-118.25508	10.42277	1182.14736	10.41629	6.95543	18.57313	39.56004	7.49979	10.23445	34.18458	8.55001	1.65194	10.12093	9.70830
17.02697	23.02677	1.00000	7.48150	113.13148	3.30455	1085.87741	8.60534	8.40717	85.18167	52.38865	6.51242	7.65399	40.04652	9.43160	0.36724	7.51801	6.51378
12.45427	42.55308	1.00000	8.98459	-87.93341	5.55960	1087.08235	8.20702	7.74012	33.91270	36.18538	8.49736	6.46227	41.70091	7.73497	0.23644	9.99914	8.97705
17.74622	35.82756	1.00000	6.81515	137.95378	6.92602	1124.66950	5.36456	7.32842	43.05244	59.12303	7.19704	8.32811	68.78739	6.80771	0.08463	10.98857	9.08823
23.85140	18.20854	0.00000	9.53210	-71.10077	5.60842	1065.02775	7.90418	6.85740	38.32222	33.71979	5.36851	6.89990	22.88910	9.23566	0.21994	5.75740	9.24168
2.91685	38.10558	1.00000	5.98980	-1.86343	7.06409	1142.04973	7.19951	10.67604	54.00159	24.32169	5.42018	6.48831	70.68693	7.72478	0.14941	8.99498	6.72517
24.44967	4.88441	1.00000	9.05318	101.96857	5.82360	1162.39685	6.91730	8.58038	49.56138	36.53890	7.41978	6.87367	56.07673	6.50983	0.11037	8.72336	7.77496
9.96119	43.31667	1.00000	5.56502	-2.68333	8.66440	1124.50132	6.93669	8.76051	87.58396	39.65439	10.26398	7.45005	57.45546	7.36689	0.10830	8.40037	4.32520
12.87602	53.83333	1.00000	6.59517	-2.98333	10.13459	1160.93347	7.45564	7.91662	51.25629	25.00723	9.85894	8.18867	46.28844	6.84567	0.16099	6.55288	3.74927
15.39966	-27.50578	1.00000	7.16876	153.10236	8.06299	1072.97200	5.59319	7.45006	41.07303	58.73429	8.66936	8.28650	56.85651	9.07422	0.10221	9.69245	5.38087
12.80417	59.33333	0.00000	6.95199	18.28333	4.17382	1166.97664	8.60502	5.96518	52.47898	28.96841	4.37523	8.42973	58.22296	6.87320	0.28397	6.29222	9.86242
9.78040	15.72892	0.00000	5.66266	120.57224	8.30948	1050.24092	8.09113	9.26686	62.79788	35.43243	5.45572	8.80659	50.59039	9.12736	0.24627	7.09694	8.44666
27.53451	38.58894	0.00000	8.20277	-89.99038	6.59247	1054.38829	10.17847	7.15683	36.98139	44.59758	5.40718	6.68695	67.16090	6.75858	1.32249	7.02844	8.41111
26.85444	38.13708	0.00000	7.02844	41.00817	8.34229	1100.34785	10.59161	7.85152	45.52515	4.15841	5.84948	6.39552	43.89942	7.70207	1.91015	6.71845	7.91774
17.84956	41.14676	1.00000	6.93271	-73.49484	8.33370	1155.94480	8.19086	9.10432	38.07949	50.51097	8.60856	5.06724	63.19677	9.14859	0.28042	9.06762	8.97163
9.92554	58.63667	1.00000	7.52940	59.80222	6.75344	1187.55555		7.16338	50.98087	28.38724	6.45012	8.32886	34.61593	7.32313	0.13717	9.25814	6.04667
7.64656	39.96097	0.00000	6.67419	-75.60804	5.41502	1196.87935	9.46467	5.64697	78.79078	64.97796	6.12810	8.18155	49.06167	8.03967	0.67063	7.01293	8.75836
26.88645	42.67164	0.00000	8.83191	14.01481	6.90149	1058.25725	8.81796	10.87451	64.11922	43.23609	5.45291	6.56607	47.43111	6.32036	0.39286	8.78009	8.06640
17.31441	41.09822	1.00000	7.95229	120.74792	9.38321	1089.23772	6.31343	8.32688	44.70861	41.93388	9.22147	6.48376	48.69645	8.58286	0.11352	7.99530	4.75024
23.67582	19.04222	0.00000	5.31757	-98.11889	5.04167	1086.57984	8.10745	4.73468	52.04647	56.06622	7.37623	10.97454	61.10041	8.51557	0.23060	6.33669	8.53228
20.99957	-33.79176	0.00000	6.47525	151.08057	11.05337	1167.93908	8.34588	7.03632	52.66554	41.52571	4.94343	7.33218	59.68979	6.19450	0.32970	6.27525	10.15558
4.86015	50.86079	1.00000	9.14786	17.4674	7.57504	1186.85478	5.61327	9.54330	23.93818	36.67769	9.98859	6.42983	67.79941	6.85502	0.08543	10.59685	4.23067
9.10950	27.71809	0.00000	6.29889	-82.35176	7.50954	1062.36254	9.16007	10.19068	47.71010	43.09758	7.46170	7.19828	66.38140	7.77335	0.51151	10.41938	7.10728
	33.3213	1.00000	7.91399	130.94098	7.65527	1065.46193	5.37689	6.91280	38.02100	33.95402	6.92197	8.05082	59.45637	9.01460	0.09779	10.80538	5.81805
-0.80569	-34.88422	1.00000	8.41139	150.60036	4.19107	1188.83236	8.77586	7.48890	61.13344	39.24866	7.35132	7.89220	59.66525	7.95818	0.38037	9.02026	7.64028
24.62478	31.12406	1.00000	6.82927	-97.90308	7.44009	1066.80915	5.50984	8.33112	32.72949	56.98258	5.76348	6.97155	36.25999	8.59507	0.10049	9.54599	5.55703
10.73255	38.55632	1.00000	8.33637	69.01354	7.89159	1094.73021	5.68188	10.55767	63.75502	21.07078	5.18628	7.05050	63.45543	7.40639	0.11631	9.49046	6.82773
-5.36454	33.7207	0.00000	7.66133	-116.21677	4.09348	1148.49980	7.17060	5.25636	69.96069	59.51448	6.13584	8.53501	35.29530	9.58759	0.17627	6.05344	9.69942
14.00276	43.48961	0.00000	6.60840	-8.2194	8.87069	1088.27369	8.96628	7.57594	48.77530	48.58983	7.79689	6.92849	45.44088	5.61775	0.41429	6.23758	7.57205
22.07602	43.71032	1.00000	7.32096	-1.05366	7.74287	1102.09632	6.58384	7.69124	42.17480	55.86192	8.84452	7.65878	39.87834	6.02811	0.12616	9.53306	6.18964
8.94299	26.68451	1.00000	6.40918	-80.66756	8.04235	1096.31313	5.46787	7.11861	44.10623	37.45570	6.75289	8.80629	50.59866	6.86585	0.08185	11.85019	7.11135
3.61665	34.77453	1.00000	6.69968	-96.67834	6.67761	1168.03612	6.17042	7.77208	57.19429	46.06777	4.61765	5.11649	37.30123	8.09056	0.11451	10.84775	6.07556
11.26227	51.39323	0.00000	7.60549	0.47713	7.88253	1196.25911	8.08496	9.63922	58.02236	46.47920	5.21176	7.58676	56.43358	8.56933	0.26446	10.89609	9.29366
7.35872	33.95015	1.00000	8.44077	-118.03917	10.40886	1098.61707	5.75893	8.08258	54.24608	43.89983	7.52814	7.90233	54.41714	6.78504	0.08596	7.06885	6.37945
-2.48743	39.78504	1.00000	6.41812	-85.76942	6.73665	1173.39289	4.23287	10.91209	58.43941	44.80203	2.74494	7.93068	24.22686	7.79045	0.07979	8.71577	3.78319
15.36821	-8.43333	0.00000	6.89248	114.33333	8.08121	1175.78875	8.43624	7.48655	65.25736	26.50629	5.54395	5.97916	40.16259	9.28098	0.28021	4.93400	9.21577
25.21181	53.43333	1.00000	5.20271	-7.95	10.54765	1084.43276	6.16805	8.82460	43.67078	47.72703	10.22080	7.95223	61.66707	7.87934	0.14802	6.39746	2.73753
30.95743	28.88162	1.00000	8.08406	120.03308	5.71148	1166.99311	9.79972	5.22440	59.89510	40.78837	7.15394	7.51529	48.27352	9.51253	0.92935	9.60223	4.06805
19.55040	22.98212	0.00000	8.11681	-80.58556	8.66409	1104.73628	9.47053	9.35302	48.99084	21.55488	6.36210	9.34698	28.14773	8.54180	0.69145	6.91496	8.82575
21.40500	43.31667	1.00000	8.50071	-2.68333	8.51545	1061.63219	3.77338	9.92683	31.06445	52.28038	4.92330	7.10934	55.56372	5.62913	0.07009	10.33959	7.01881
15.90237	40.1675	1.00000	6.71224	34.37389	4.12460	1141.12968	4.02840	8.80857	60.14504	48.09906	6.94944	8.03425	37.37103	7.47982	0.09258	7.85299	7.54651
9.37362	18.18158	1.00000	6.88134	76.03889	5.65251	1162.27744	4.93247	8.61500	45.22067	55.06572	7.36004	7.53254	32.15698	6.59380	0.09538	8.76935	7.73337
14.18563	-7.51611	0.00000	8.29085	109.05389	5.45700	1053.07005	8.49167	5.29220	45.35973	42.63073	7.46850	9.76200	44.62052	8.55239	0.29605	7.17145	8.85200
14.96849	10.61285	1.00000	6.02110	12.19458	7.39973	1130.02082	4.88069	9.07732	38.35684	55.43881	8.66974	5.87591	51.93132	5.24279	0.06971	10.78203	5.90691
18.63187	44.97639	1.00000	8.07018	19.61222	8.09992	1090.95009	5.23448	9.80206	37.42218	50.78949	10.07001	6.13511	41.88584	9.01148	0.10009	9.47626	4.45529
24.70368	3.8801	0.00000	7.41665	-77.03116	11.53029	1132.13236	9.36024	6.48846	55.30112	46.91120	8.50211	7.29593	51.38523	8.20289	0.62492	12.00812	9.65126
31.85761	43.83125	1.00000	7.28769	5.03586	9.69640	1130.50470	6.32577	7.85753	30.31088	50.02878	9.38123	7.54093	51.89009	7.59655	0.12673	7.59027	3.55339
-0.41905	37.65181	0.00000	6.07522	120.33063	7.44075	1138.14902	5.39552	8.34305	55.07119	69.09075	6.65103	8.13716	47.51872	6.71053	0.08948	9.74076	6.37346
8.61630	21.34222	0.00000	7.70820	71.30633	7.63515	1171.67481	11.36924	6.50413		40.80908	5.82324	5.72013	44.08063	7.77053	4.04912	6.74027	7.62980
	51.08468	0.00000	8.57194	7.11393	5.63922	1156.82919	8.53855	5.98689	46.43892	47.13429	7.22941	6.56910	45.60813	7.67073	0.31950	7.20511	8.53382
14.35230	33.41012	1.00000	7.19678	-91.06177	9.38568	1066.12126	4.30456	9.55982	32.31787	67.22593	9.97621	5.96148	59.35143	8.64836	0.05038	7.73275	3.69457
10.34719	1.6561	1.00000	9.21135	103.6032	8.69212	1172.51266	5.49926	7.41907	60.87978	52.02346	7.60191	7.62566	41.71679	8.76913	0.12919	8.60425	7.58238
20.73005	41.15376	1.00000	9.07143	-87.88754	5.83319	1089.63821	4.67680	7.80131	57.56526	46.86784	6.41589	7.02282	39.15005	7.17871	0.02445	9.06366	6.99692
32.51218	26.67319	1.00000	8.02952	31.4976	8.56235	1099.80697	6.63412	6.64495	26.94064	57.33327	9.26610	8.06157	64.58427	7.02962	0.10304	7.95060	5.07750
0.53364	-1.26424	0.00000	7.69500	104.09701	6.57438	1055.22012	12.01923	7.09112	50.42278	33.88671	4.78271	7.45806	40.91598	6.83793	7.64647	7.81569	7.82665
16.43980	30.81383	1.00000	8.30718	75.16878	7.85298	1155.77161	5.31869	7.73519	36.58700	64.34048	6.06767	6.14563	46.55766	7.93813	0.08190	9.68647	5.05164
12.39029	8.79577	0.00000	7.60875	-75.69947	5.04003	1082.28708	10.05377	4.26133	45.56240	39.20894	7.17392	7.95547	47.62924	7.35247		7.24872	7.87407
4.37110	33.35283	1.00000	6.14750	-111.78903	6.24509	1063.64974	6.32284	8.25627	49.47041	31.82037	7.16150	7.79759	57.85635	6.84163	0.07720	7.85879	5.54834
21.71111	51.42708	0.00000	7.46902	-0.91979	9.85731	1161.40480	7.42482	7.26176	73.10324	56.48326	5.17422	8.32855	71.00033	7.42633	0.19656	8.25868	9.40452
18.62120	54.58048	0.00000	4.77542	16.86194	8.30872	1125.86265	9.35427	9.14461	26.14895	49.95985	6.92626	6.35319	51.20081	7.57268	0.60816	8.47242	8.67741
11.03059	48.35149	1.00000	7.95772	8.96317	7.01980	1114.87557	5.28631	11.01949	55.85637	70.45497	5.32768	6.88295	49.56493	7.49002	0.09171	8.92617	6.82383
10.90446	6.15038	0.00000	7.18965	6.83042	4.83347	1100.50192	8.13651	5.68635	34.10897	41.22990	6.91703	9.46704	58.22915	7.22504	0.23385	6.92961	8.62330
32.97222	-34.74785	0.00000	8.62803	-58.70072	5.52029	1062.13859	7.75896	4.83007	58.64100	33.39143	6.90411	4.58077	63.66345	8.51581	0.20415	5.36246	8.89647
45.57961	30.46907	1.00000	7.20421	70.96699	8.47781	1126.25795	6.55461	8.38164	74.72909	53.57418	9.14656	6.82770	47.94818	7.86988	0.12116	8.99625	5.00919
5.08889	34.63915	1.00000	7.31829	-120.45794	8.52705	1062.77378	7.31213	8.70432	58.58586	27.91055	7.98422	5.76064	35.23583	7.65881	0.15364	9.41495	7.91220
30.08576	6.45407	1.00000	5.81367	3.39467	9.84571	1099.12746	7.02485	8.79829	75.06380	63.72207	8.79158	6.38636	56.60307	8.24228	0.14167	7.05749	6.84670
8.04953	4.2475	1.00000	8.61597	9.00472	3.12575	1194.20039	7.72025	10.81605	39.96002	65.83970	7.99012	6.97516	51.74808	7.31027	0.19025	6.53952	8.67489
24.57412	32.87533	1.00000	7.38847	71.57118	9.71727	1104.09688		8.44636	38.01462	35.06835	8.82244	6.48081	59.97644	6.56675	0.06785	7.89997	4.94761
16.43139	39.33427	1.00000	7.43772	-76.43941	3.80055	1098.31146	7.51023	8.68798	49.29383	20.05205	7.58336	5.78916	70.51365	7.02955	0.19080	6.51513	6.31027
17.37740	38.47917	1.00000	7.34493	-1.325	6.64056	1146.52778	5.85635	10.34333	41.39579	26.82131	3.00963	8.62094	51.63535	8.30825	0.12222	7.90818	2.62159
10.73758	35.06544	1.00000	6.17505	1.04945	6.24290	1125.76988	8.15147	8.77652	38.30473	24.14875	5.76050	8.28164	40.90552	6.66653	0.22006	8.63097	5.13229
10.04252	6.46838	0.00000	6.17615	-73.26022	7.53814	1127.70178	9.97646	7.40581	51.55269	55.11980	5.63558	8.21082	38.83926	7.06886	1.08647	6.62133	8.59785
11.08798	43.61058	1.00000	7.59584	1.33467	11.05248	1074.44164	5.48844	10.39333	50.86622	55.60136	8.78699	6.79541	82.24326	7.87651	0.09224	6.58168	5.23166
20.32242	12.18441	1.00000	6.70688	18.69303	9.50976	1137.63066	6.84347	12.96800	25.33117	51.84404	11.31204	8.15264	39.72033	6.69363	0.14054	7.82576	4.66199
4.28929	48.35149	1.00000	6.84399	8.96317	10.61151	1163.07972	7.11062	10.57843	38.29241	74.51893	9.24918	7.59638	53.72917	7.18840	0.13745	6.91398	6.50661
16.19499	53.49389	0.00000	6.48425	-1.29243	5.10106	1141.21834	6.78946	6.04962	42.24561	48.77141	5.96512	7.19169	50.82459	7.53089	0.14218	5.41303	9.85295
29.41701	5.27247	1.00000	7.59136	-3.59625	7.78574	1158.26569	7.62192	9.11863	19.28894	38.73352	4.85020	5.83485	29.23983	6.87078	0.15562	6.91035	8.19088
7.58818	38.58894	0.00000	8.24545	-89.99038	12.29199	1149.72600	9.05684	5.68324	40.40297	41.95352	8.44618	7.64456	57.63216	7.83259	0.42792	9.21172	9.10918
12.70165	48	0.00000		-4.1	3.04372	1092.91942	5.30419	5.52700	66.57260	43.21337	5.60742	7.38192	51.25946	8.00798	0.10739	5.24730	10.55683
0.84181	45.49428	1.00000		-122.86705	5.60453	1111.55460	5.40870	6.86996	63.66671	23.22469	7.43688	6.70926	43.81268	7.27811	0.05987	9.54712	6.51718
8.23029	-15.21194	1.00000	4.84917	-75.11028	11.31433	1135.93458	4.57250	10.20143	66.57896	47.23543	5.18717	7.60355	55.70727	6.36381	0.07655	11.29253	6.85833
22.55665	10.98778	1.00000	8.79241	-74.95472	9.06649	1124.28298	6.10631	10.40492	38.83903	46.48140	8.71317	7.37055	58.24971	8.31562	0.06096	8.64778	7.46270
-0.39054	-5.85746	1.00000	6.97053	144.23058	6.34624	1189.68920	5.52978	9.94334	38.01852	30.84955	5.48600	8.16062	57.56135	8.07518	0.10886	8.44817	6.97437
26.22493	43.1009	0.00000	6.74462	-75.23266	7.26529	1082.62498	7.91126	7.53166	55.52974	74.61022	6.52102	7.61182	75.02575	6.16453	0.18733	6.02168	8.96157
6.04927	53.49389	0.00000	6.87474	-1.29243	6.98176	1141.75264	9.63746	5.80336	62.59080	34.95743	8.03256	8.43176	53.19586	9.64105	0.76430	7.30049	7.60256
9.99593	33.3213	0.00000	9.13933	130.94098	9.47341	1186.16118	7.36589	7.97342	28.59089	37.03595	7.11309	8.14639	53.26622	7.86373	0.17528	10.53689	8.04217
16.15084	34.81667	1.00000	5.99637	137.4	9.86832	1055.86302	5.54650	10.18377	44.67562	62.36665	10.72947	7.58660	38.30023	6.60450	0.10534	6.95816	3.32055
0.91141	41.72063	1.00000	8.09254	12.6723	9.08856	1060.39321	4.42896	9.67947	57.67714	42.76165	4.78532	6.76076	88.30485	6.32452	0.10531	9.88272	5.16379
14.25816	24.28859	1.00000	7.87630	116.11768	7.01427	1168.41410	6.47453	6.99180	46.90652	50.18437	9.06006	7.15095	45.75193	6.63987	0.12219	9.90225	6.72610
23.38298	39.32011	1.00000	6.09203	-76.51552	9.58335	1072.83675	6.09647	9.39643	51.42848	34.26247	9.34363	7.37699	39.47235	9.40515	0.12180	7.33935	5.34283
23.06102	39.78504	1.00000	6.53720	-85.76942	7.29769	1096.88598	4.79698	8.55022	36.61232	40.53287	4.83886	9.38659	65.74776	6.36992	0.03602	9.62417	5.81818
15.82514	12.74409	0.00000	7.75094	-8.07257	5.35314	1130.15578	6.30857	5.55078	58.60980	55.16894	8.70410	7.40121	69.85134	8.47988	0.12708	6.39109	8.59121
22.27613	33.3213	1.00000	7.94269	130.94098	3.64404	1152.50870	7.43333	7.85331	56.40308	56.73398	6.42658	7.10587	47.44271	7.85694	0.17059	7.98000	6.71363
32.90190	52.14	1.00000	6.19754	5.58472	5.68579	1088.67272	4.68566	9.14759	37.04643	52.07712	6.80932	7.97532	40.68777	7.94626	0.12549	8.54093	8.00099
19.20599	-34.64167	0.00000	7.61892	-60.47389	12.71803	1128.57763	10.73089	6.74006	20.89199	62.91210		7.30890	63.88162	7.19681	2.19128	6.73044	10.61762
24.99667	35.06667	0.00000	8.24499	135.21667	7.62244	1082.28146	7.31337	7.76792	45.09637	39.81397	7.39518	8.26372	67.61362	6.53665	0.15443	5.83115	8.33039
26.38251	56.9083	1.00000	8.86349	60.8019	9.31203	1050.19297	7.85839	9.54522	8.96435	45.75911	8.85066	7.02558	77.55281	6.30595	0.17865	8.24161	6.55138
19.57120	38.40917	1.00000	7.17132	112.73333	5.36846	1156.73922	4.38215	9.07426	16.61116	65.60233	7.80820	6.34503	62.55703	7.12791	0.07013	7.93316	7.11853
21.87649	35.06544	1.00000	6.41847	1.04945	8.26734	1160.46124	6.29706	8.20010	34.49612	32.56993	9.25110	8.29024	34.02593	8.23914	0.09388	9.93309	4.05146
32.32364	26.2649	0.00000	6.33965	81.54855	7.50456	1054.91984	10.07415	6.29624	60.96073	50.53503	7.36454	7.84502	41.94908	8.18567	1.16693	6.60936	7.08166
26.14339	44.73941	0.00000	8.21691	-93.12577	8.79000	1116.67640	8.72251	8.73923	46.20043	69.32122	6.56278	6.58310	48.72923	8.74659	0.36667	10.81035	8.85908
14.93845	42.16808	0.00000	8.03275	-88.42814	6.55664	1143.16560	8.56271	6.12077	43.19279	55.93219	6.76223	5.96552	58.44636	7.98182	0.32162	5.97564	8.46231
23.53373	52.09	0.00000	8.05190	5.23333	9.62187	1158.81895	8.66840	8.07885	53.92885	46.38360	6.04798	7.70390	38.33914	7.15793	0.31304	10.88294	8.60916
8.51687	60.2052	1.00000	6.51190	24.6522	5.54970	1096.06633	7.64579	7.77800	45.22597	60.42168	7.11918	6.18771	62.02443	9.16779	0.19721	9.53877	8.47536
7.49784	53.77166	1.00000	6.77861	38.12408	7.85744	1162.18724	5.57117	6.67873	56.80792	65.29958	6.60918	8.36758	50.94716	9.91173	0.07040	10.10099	8.42992
3.43124	-21.205	1.00000	7.05678	-41.88778	9.74139	1172.86489	7.64662	10.22677	42.79687	51.79063	9.01339	7.47130	39.22960	9.76356	0.19396	7.25964	8.07365
12.12625	47.80527	0.00000	7.83834	-122.24064	9.43855	1120.33093	8.73421		35.64036	80.40190	5.73078	8.51707	67.91209	7.48307	0.43102	7.62154	8.12865
3.63763	40.81	0.00000	7.75341	-73.9625	4.70587	1061.99577	7.74493	5.97498	45.30852	60.96851	5.26987	6.17792	49.75985	8.85392	0.19438	5.63197	9.43564
19.24206	34.06635	1.00000	9.66067	-84.67837	7.46703	1084.08758	5.50659	9.13224	33.77889	51.25681	6.26550	7.37649	61.58922	6.21070	0.08198	8.93312	6.30781
18.47294	-21.44345	1.00000		-65.71875	9.37732	1055.83931	6.66741	9.68073	54.61077	53.29071	9.87646	6.43021	49.15368	6.50068	0.11043	8.56383	3.58650
11.33008	41.48199	1.00000	7.01717	-81.79819	8.62793	1053.15540	4.52612	8.19997	69.63794	52.49525	7.09267	9.49296	42.44223	6.49827	0.07272	9.36320	5.71219
-12.34942	18.18158	0.00000	8.00475	76.03889	6.74031	1082.35681	11.58359	10.97976	32.71584	51.83020	6.28834	7.35419	55.33110	8.05879	4.97418	7.62326	9.29133
0.03206	38.06084	1.00000	8.90535	-97.92977	5.26982	1162.12710	4.86767	9.27058	44.43536	42.98148	7.40649	7.08809	38.46743	7.80565	0.10217	7.67770	6.59362
16.89205	43.16547	0.00000	7.54177	-77.70066	9.92234	1189.30104	8.48439	7.90138	41.76447	53.95553	5.43139	9.46577	59.25580	7.12714	0.32576	8.31488	9.02672
6.70544	36.06386	1.00000	7.05724	4.62744	10.02459	1069.00539	6.14568	7.76482	46.89474	29.83887	8.57617	7.42411	58.43448	6.75240	0.08460	7.27527	4.74242
9.46653	53.43333	0.00000	6.96332	-7.95	7.61203	1091.25354	11.49859	6.25196	28.60488	44.44442	5.42941	6.95036	48.17422	7.03604	4.60476	6.57673	8.13215
17.30880	33.76446	1.00000	6.66903	-117.79394	7.90087	1115.33969	6.50960	9.45731	15.90253	40.09805	8.33020	8.47436	53.51938	6.49011	0.09678	9.97296	8.23719
19.41885	12.97389	1.00000	8.52580	123.99333	7.19561	1162.50896	5.19255	8.15999	38.71339	44.66378	7.68612	7.08420	55.37989	7.05494	0.07699	10.71898	7.79937
20.45269	40.60538	0.00000	6.24265	-73.75513	4.43682	1125.70020	8.85795	12.14326	47.69285	43.42794	7.62948	7.96581	53.53766	8.55210	0.40290	9.18888	5.88497
6.12286	-20.25333	1.00000	8.65892	-43.80139	3.85129	1186.28092	8.94227	7.22028	55.90530	53.51791	5.92259	7.46352	71.84277	7.72658	0.42982	9.11329	6.31894
24.14149	43.1122	1.00000	5.29314	12.38878	5.13624	1060.42039	7.55866	9.08395	47.17824	51.20923	6.08653	9.27630	47.99150	7.34632	0.18713	8.84995	6.94374
22.78952	6.8485	1.00000	8.70323	3.64633	4.67955	1149.29270	6.52178	10.10951	26.30074	59.13880	7.58374	5.21658	58.58472	7.82259	0.11873	6.75900	7.80527
3.46124	31.39547	0.00000	7.02794	34.75699	2.53466	1133.06549	9.52898	2.63689	60.17032	69.35237	5.75470	8.02441	53.41200	7.41337	0.76856	6.81667	9.20547
-1.77473	43.61058	1.00000	7.52810	1.33467	8.96290	1074.25061	6.41503	7.83900	52.62795	63.31648	9.03818	7.64391	64.98825	7.23252	0.16017	9.09333	3.47200
22.26241	-38.65333	0.00000	9.00628	178.00417	9.79947	1172.58058	9.38092	7.91052	59.46392	13.16604	6.29484	8.08662	42.19025	8.07499	0.62633	7.66923	9.17971
38.76643	50.75932	0.00000	9.68413	25.34244	9.42281	1160.44004	9.17239	9.60518	68.58402	55.72075	6.36926	7.98056	40.37936	8.20152	0.49863	6.44245	7.95743
13.90429	-33.79176	1.00000	6.27235	151.08057	8.91567	1136.56739	7.77187	7.67449	37.82059	32.03164	7.95981	6.50642	30.03521	6.86559	0.22335	8.58823	7.32561
13.81687	17.34769	0.00000	7.25061	78.55757	8.99360	1099.74378	9.01991	7.93303	42.50358	66.28953	7.87769	7.38299	64.80736	8.65537	0.46709	9.72713	8.16819
4.01269	-22.9	0.00000	8.17801	44.53333	9.62230	1184.74525	7.82157	8.13989	58.24511	23.59614	5.78345	6.52284	50.47325	8.19671	0.22384	8.36930	8.84534
11.08222	14.37395	1.00000	5.13423	100.48528	8.45824	1161.76092	6.93542	8.78215	29.75590	47.42049	9.21503	7.96603	45.84183	6.46959	0.13777	8.84821	5.81167
31.03229	35.25064	1.00000	8.32947	-91.73625	2.88357	1099.77012	8.36685	8.07804	54.44486	48.05910	6.67053	9.49318	51.29924	7.65621	0.26408	7.92742	6.44438
18.18780	-7.76667	0.00000	7.60474	35.7	9.02293	1128.23101	8.25120	8.53112	57.42069	16.52727	6.86884	8.65839	54.49371	6.89492	0.20033	9.22434	7.68452
26.72771	57.14369	0.00000	8.73039	-2.09814	7.32538	1171.95991	8.90069	6.50367	43.19949	36.58989	6.83014	8.24774	36.87004	8.10321	0.42143	6.04361	8.40883
15.09936	10.58806	1.00000	6.45296	77.24779	9.44090	1118.29298	7.86654	9.97211	42.18344	38.86868	9.16262	8.30490	57.45229	8.99686	0.22720	8.10674	6.13731
10.12652	23.07492	1.00000	6.41668	88.28637	8.15078	1057.66960	7.82629	6.84463	50.13060	42.85186	7.49465	6.87871	47.79947	7.11616	0.19541	9.04904	9.29052
13.11447	43.35071	0.00000	6.10320	46.10925	8.89333	1174.82418	8.42010	8.93816	56.59110	49.01488	4.74589	7.72725	53.60900	7.74275	0.28074	8.56576	9.48451
2.59229	35.48199	1.00000	7.42142	137.02166	8.77380	1134.38168	4.84544	7.93867	57.43638	32.43354	7.82105	6.64914	53.58871	6.91769	0.11839	8.58861	6.89302
6.62459	-8.76194	0.00000	6.87850	-63.90389	8.80717	1122.90529	10.01679	8.69804	49.29110	13.83799	7.16945	7.18986	36.00212	6.66579	1.11268	11.53203	9.17692
27.20530	14.62072	1.00000	8.42675	74.83554	2.92036	1069.75017	7.37418	9.70854	60.41828	29.84700	7.85966	7.31055	37.44441	6.94436	0.13804	5.99197	7.71270
4.65286	44.99012	0.00000	8.89094	-123.02621	8.47705	1131.50073	9.56344	9.27515	42.94603	30.47429	6.41212	7.49422	61.80309	6.58097	0.72705	9.31517	7.74245
5.59773	51.08468	0.00000	7.15570	7.11393	9.63865	1170.13292	10.73115	8.59739	51.10124	40.40968	7.39982	8.14855	74.84133	7.63683	2.19419	7.48305	8.70722
13.99153	26.2649	0.00000	7.48533	81.54855	4.73678	1078.87585	6.94088	5.45364	50.46127	37.10693	5.53554	7.93254	53.36707	7.57125	0.11833	5.17466	10.28531
28.96315	33.41012	1.00000	8.71948	-91.06177	7.29878	1055.34723		6.66036	42.76521	46.65045	7.64475	8.33834	48.13918	8.30593	0.09741	10.95551	6.71925
39.44196	42.8139	0.00000	8.38309	-1.64295	10.77979	1074.81564	8.36671	7.23665	32.45960	69.82370	5.69998	8.66183	68.25900	8.18736	0.28446	7.45475	9.93514
14.70490	-22.45667	0.00000	6.51154	-47.53028	7.31271	1156.62846	9.41550	9.92076	39.91888	50.19996	8.13554	6.33989	67.42116	7.02952	0.64267	9.91080	7.16126
28.16715	53.16167	0.00000	6.54471	6.76111	9.01914	1113.88086	4.96219	8.93452	48.16770	32.74562	5.22223	7.36156	33.34744	7.99892	0.07840	10.16288	5.18494
