PM10	NH3	warning	H2CO	SO2	TEMP	C2H3NO5	Pb	NOx	PM2.5	latitude	PRES	longitude	CH4	PAHs	CFCs	CO	O3
4.30933	7.94106	1.00000	72.93348	10.23351	23.56374	0.01262	46.57655	5.84356	9.25087	51.65333	1162.95973	5.2875	8.28543	7.49281	64.62306	8.99104	7.87845
10.12201	7.91934	0.00000	61.18866	8.35825	24.38649	0.27882	32.60814	9.27247	8.38868	29.38242	1098.33648	70.91106	8.06039	5.98301	40.93439	5.88048	6.20517
9.27569	7.31186	1.00000	72.45433	10.26057	5.20228	0.13698	48.49564	6.94929	7.27252	38.96372	1144.53449	-76.99081	8.20734	13.92793	54.36620	10.61530	8.22318
7.65259	6.93732	1.00000	59.78982	8.50684	24.00388	0.03549	48.58698	7.83689	7.12670	12.37169	1101.23405	123.62494	9.33773	6.90627	38.36604	7.56846	8.80662
9.14433	9.49866	0.00000	32.70444	6.75334	1.78686	0.12111	52.18986	8.33015	9.34985	36.82167	1133.40114	128.63083	8.11979	6.36465	45.17417	10.70262	7.50494
9.59135	5.88894	0.00000	46.45751	7.03130	4.37622	0.17360	24.07749	5.68274	8.94242	14.46693	1132.76038	75.92694	9.24534	6.15653	48.77064	8.66430	8.78165
8.71364	7.99498	0.00000	71.46575	6.36600	37.84409	0.07421	40.22375	13.82008	7.82213	-22.57306	1191.43682	-47.1725	8.32064	3.07789	37.62864	11.31315	8.59039
6.78193	8.08893	1.00000	59.35676	10.57062	4.30867	0.03129	22.96535	7.69020	8.33044	36.91023	1076.09844	-121.75689	8.49488	9.85998	33.85943	8.76676	7.68081
7.73303	7.10813	1.00000	47.21759	10.33479	29.48919	0.04679	49.56335	6.96784	8.17955	42.64031	1100.63009	125.51176	9.13734		42.12593	11.29226	8.08482
7.09801	6.28755	1.00000	28.97532	9.03416	12.90018	0.03462	49.37729	6.69142	9.91138	48.35149	1069.08778	8.96317	9.24008	10.12493	64.00678	9.14810	7.64481
7.09710	3.48042	0.00000	66.51709	10.97531	-3.08740	0.03418	27.36530	8.54169	8.04133	16.75973	1159.49321	-93.11308	7.45589	8.25717	32.39727	7.54614	7.73794
8.85689	7.78972	0.00000	58.80082	6.44966	6.04335	0.10554	44.67712	5.22678	7.81170	43.32686	1118.31504	-2.98884	5.69794	8.06928	18.41994	8.26381	9.98425
8.24395	4.36601	1.00000	66.84393	8.05893	6.41358	0.05223	37.04346	8.13586	8.29921	36.19278	1055.51680	117.65694	8.61061	8.52703	20.10541	5.25287	7.76942
7.94909	9.75938	1.00000	49.50625	8.51920	7.80122	0.05662	25.72666	8.78124	8.04341	10.20898	1174.10216	123.758	7.57007	7.15497	39.63718	8.69616	7.90443
6.68429	5.91301	1.00000	68.02755	9.91516	10.76191	0.03638	62.21955	6.70151	7.81701	13.70727	1134.45972	9.15013	8.31148	10.36177	63.98347	7.69352	9.45919
8.17572	6.98678	1.00000	50.73375	9.31724	17.06248	0.06351	36.59589	9.16030	5.54530	41.72059	1071.06599	-87.70172	8.86377	8.95692	53.78375	8.30890	7.37156
7.89318	6.76946	1.00000	32.52543	9.23455	25.32412	0.03983	48.69122	8.88044	9.18788	34.31	1184.39586	-2.16	9.29332	7.38165	59.26085	6.26174	8.50826
6.74921	6.41974	1.00000	68.22499	10.24825	14.61523	0.02390	69.71899	6.52203	9.82147	53.38333	1114.40292	-0.76667	7.07923	6.20318	43.96036	7.08545	7.91586
5.40182	7.11975	1.00000	47.16868	9.97425	21.80127	0.02219	56.92587	5.46448	7.34936	36.82167	1082.23211	128.63083	8.88916	5.35395	29.62871	6.89025	8.02101
8.80970	5.93836	0.00000	41.48893	9.15152	29.72537	0.08614	47.63771	10.44108	6.95094	-14.66463	1160.11071	-52.35558	7.14703	4.84384	76.40590	10.12244	8.64486
9.62237	5.12103	0.00000	53.38561	7.77211	16.13542	0.17806	58.94502	6.37912	8.80581	20.88197	1192.05461	85.83334	6.96019	6.02265	61.82505	8.81075	9.66003
9.32853	8.42886	0.00000	50.36441	6.13749	12.54394	0.14837	57.23809	7.55321	7.15222	3.8801	1127.78223	-77.03116	6.49530	6.92260	30.83221	9.98152	9.02183
6.90140	6.28515	1.00000	58.91435	9.71011	-1.79743	0.02541	53.42317	6.12780	7.62646	32.35126	1179.92313	-95.30106	7.95828	9.09458	44.36771	9.82661	7.88913
5.23543	7.14246	1.00000	42.98965	10.15771	21.44589		44.68824	3.36141	7.58376	45.35	1183.24804	126.28333	8.27574	8.83652		12.22307	8.12546
6.27577	8.15854	1.00000	69.29151	9.09457	18.10130	0.03052	45.45558	5.88089	10.48564	6.95194	1064.91518	121.96361	8.46843	6.23158	26.60117	8.08427	8.32446
10.54956	4.64367	0.00000	92.86412	12.32484	20.56781	0.41942	44.30460	7.37844	8.97595	6.95194	1131.69041	121.96361	6.74042	9.08814	52.49985	2.91161	8.70609
11.73034	6.65405	0.00000	67.32879	10.79424	24.69043	1.31597	26.85644	9.47947	8.25827	31.28092	1118.20450	74.85849	7.33267	5.86815	26.49238	6.34986	7.73327
5.50401	5.89425	1.00000	42.63145	10.59654	3.77857	0.02293	59.42780	5.72689	7.53902	48.35149	1131.39715	8.96317	6.29993	5.50511	45.67776	5.84479	6.45524
8.42561	7.17657	1.00000	37.00639	10.58830	11.22533	0.06817	42.63901	6.80495	8.77839	8.56697	1150.38995	123.33471	8.04537	10.54591	45.61882	10.94775	7.07385
8.41306	6.47673	0.00000	36.44357	6.35145	-0.04097	0.06432	53.89484	5.52714	8.26521	18.57677	1170.45728	-72.22625	8.25763	8.31763	49.44692	7.85889	7.83046
8.04164	5.79273	0.00000	48.06120	8.18094	17.91345	0.05161	57.84613	8.36790	7.62593	48.86667	1082.71619	2.08333	8.23757	8.06533	43.79401	6.02268	9.04813
6.56106	6.17152	1.00000	44.31194	8.85034	-7.26329	0.04021	35.57206	5.93242	8.60209	-1.63333	1180.79750	13.58357	7.63303	10.62376	25.84021	9.31525	7.88366
7.89395	5.28760	0.00000	59.40205	9.42453	20.93606	0.04423	52.48432	10.25391	6.83412	45.35	1064.19348	126.28333	8.80211	6.34825	49.84359	8.13787	8.72082
5.68543	8.11564	1.00000	37.16602	9.38796	24.75441	0.02309	95.12874	5.85925	8.45871	41.55815	1108.49676	-73.0515	7.86163	10.24002	58.92570	9.98419	7.13558
5.69970	8.28232	1.00000	49.71074	11.71376	18.43730	0.02184	26.43871	6.33161	7.39745	35.89972	1068.77994	14.51472	6.70373	6.75271	69.78059	10.33306	8.84596
4.46016	6.52432	1.00000	37.26782	9.42116	11.85379	0.02639	42.14743	5.31080	6.05362	5.27247	1146.84045	-3.59625	8.31306	8.18482	61.48702	8.34390	8.12185
6.59326	6.75466	0.00000	56.24590	7.66903	25.94118	0.03402	47.25200	7.85552	7.96644	-10.91722	1146.32295	-37.65	8.67453	6.32059	69.70012	9.91818	8.46923
9.76907	5.16721	1.00000	80.81289	8.70616	3.75379	0.20947	17.75982	11.35597	8.97457	50.9803	1118.37109	11.32903	8.48566	6.48696	49.02472	7.76733	8.33260
6.51642	6.11189	0.00000	53.26846	8.83099	8.51249	0.02650	41.50241	6.14515	7.85017	53.59782	1174.93822	34.33825	8.47503	6.66692	45.41579	6.56560	9.08182
8.55916	3.56691	1.00000	41.84080	7.36365	22.11533	0.08162	31.37269	7.36734	9.29711	-54.8	1051.22874	-68.3	9.75089	8.65170	47.59679	6.00424	8.65054
7.43633	6.52291	0.00000	65.92873	8.71028	27.95224	0.04151	38.88246	8.87867	7.24106	49.41029	1145.98122	38.15035	8.42571	7.69826	40.76756	7.00573	8.18541
3.21559	4.45793	1.00000	36.94155	8.77269	30.91880	0.02740	44.30807	3.15671	8.96110	0.51667	1090.32663	101.44167	6.74943	8.46619	41.05065	7.61711	8.54954
8.19740	6.25257	0.00000	50.58992	5.75070	5.80231	0.06508	41.77271	6.32210	5.74887	39.08367	1148.49473	-84.50855	7.63907	5.38371	43.69283	9.60836	9.83639
11.25386	7.15693	1.00000	52.25736	8.51939	5.71692	0.82510	43.58089	11.40674	9.26809	-27.76952	1106.13687	30.79165	7.53443	9.65485	47.92680	9.68123	6.89293
6.02590	7.72910	1.00000	34.10921	8.97593	27.81081	0.03882	41.56184	5.20645	8.28429	20.88197	1131.72200	85.83334	7.32259	7.42902	78.01110	6.65480	7.48339
4.47066	6.18523	1.00000	32.32647	12.12204	29.22733	0.01662	43.72938	3.80478	8.27548	-0.35817	1185.73224	42.54536	8.67249	6.13178	65.15341	4.68976	8.49191
7.72698	5.08681	1.00000	25.06282	6.75638	9.28412	0.05098	49.38477	6.98828	7.41227	60.2052	1156.81412	24.6522	7.74684	10.05012	54.42080	9.19880	9.15764
4.72222	6.94701	1.00000	64.36706	9.21308	27.79201	0.01938	42.90457	3.78466	7.43900	43.91452	1052.00182	-69.96533	7.76210	4.51116	47.43623	7.99075	7.31083
8.08540	7.91458	1.00000	47.67752	9.31774	7.56764	0.05040	34.42432	7.76117	7.45121	30.21121	1113.80278	74.4818	8.52825	7.44155	62.59699	8.26574	6.04471
7.80047	7.53400	0.00000	49.89022	6.72484	19.70250	0.05284	46.87004	10.05950	8.04093	-6.91806	1111.32687	106.92667	9.07422	4.26744	45.18350	9.44053	7.28593
8.33710	7.46454	0.00000	39.23229	7.85474	3.61101	0.06800	25.71806	9.49506	8.19818	60.97944	1130.56426	76.92421	7.01700	5.61669	54.82690	8.79694	10.29739
4.70483	8.22461	1.00000	30.28202	11.13298	13.77425	0.01545	27.79458	4.89932	9.18241	53.30972	1103.76566	83.62389	8.63481	9.23314	44.76244	10.04710	8.02252
7.67675	6.06519	0.00000	47.42022	6.16422	16.56624	0.03724	41.39194	5.20484	7.88298	50.72043	1171.53800	11.34046	7.24495	7.66833	36.58523	8.26191	6.69892
7.55746	5.77830	1.00000	45.15862	8.98118	3.54503	0.04308	46.69583	6.37193	8.35264	35.06667	1195.34328	135.21667	6.68132	8.61090	62.84164	6.19194	9.11455
5.46056	8.27470	1.00000	69.54364	9.86000	16.75237	0.03076	50.60312	4.41866	9.96375	41.8542	1089.77238	-87.66561	8.08521	5.97353	46.50895	7.81036	8.40160
10.14092	4.33323	1.00000	41.69129	7.63527	16.10642	0.28636	49.31896	10.69491	9.56125	33.78333	1138.46348	114.51667	8.76180	8.06225	35.97373	6.98460	7.08594
6.38259	8.75431	0.00000	31.68820	10.84307	24.37615	0.02905	51.84477	6.05284	7.34980	6.45407	1061.62221	3.39467	9.94840	6.70574	21.15605	7.52252	6.38144
7.81564	6.44171	1.00000	41.56101	8.62277	17.78345	0.04479	60.42078	7.14350	8.30358	42	1120.11623	21.32778	7.14260	10.09908	49.79780	9.86545	7.43878
7.17042	6.87628	1.00000	57.65028	9.08944	21.69693	0.02897	37.96569	7.33247	7.89015	12.04161	1135.67681	75.35927	8.43720	10.24237	23.23124	8.94169	6.51653
7.37046	7.20452	1.00000	52.85201	8.45493	15.75558	0.03481	65.85881	7.90063	9.04630	40.65538	1175.39646	-74.38987	8.38431	6.25203	46.52823	7.74436	8.57859
6.69809	7.61032	1.00000	52.01228	9.29651	4.56460	0.03220	44.67706	6.16036	7.72962	55.82737	1106.28594	-4.0573	7.37069	5.47184	56.17001	8.99643	6.90310
8.07520	5.26600	1.00000	47.09202	8.63416	14.46442	0.05831	38.88165	7.21722	8.71611	14.46693	1156.01108	75.92694	7.62146	9.40026	48.13165	9.20751	9.08699
8.88510	7.41668	1.00000	53.09862	9.95355	11.28222	0.10098	61.80981	7.04252	7.52980	25.13915	1146.50850	73.06784	7.50733	12.09810	57.02934	10.90983	7.81389
8.40446	4.71607	0.00000	37.70895	7.86498	32.25240	0.06630	61.29932	5.83123	8.10111	-32.45242	1113.31613	-71.23106	7.34652	5.25846	55.20098	8.76814	6.66008
9.55949	6.96100	0.00000	66.62049	7.50173	1.73315	0.17425	62.67247	6.75553	8.75070	4.92675	1193.77770	6.26764	6.67266	7.44068	24.76233	8.72586	7.05767
11.40553	5.78816	0.00000	92.63951	5.19268	24.63552	0.95522	33.53960	6.79458	7.95608	51.21667	1165.95793	6.26667	8.41274	6.25456	50.17691	9.54558	6.67162
4.77346	7.64537	1.00000	60.58339	10.24319	20.01450	0.02164	58.56335	3.15189	7.59820	34.95303	1050.46963	-120.43572	8.96661	5.53775	54.12755	7.74668	8.94619
6.53184	7.57775	1.00000	29.68289	10.40779	19.01454	0.03122	51.14165	6.34021	7.72692	-38.16604	1164.50795	145.13643	7.90776	12.43430	56.41652	8.52402	7.97614
8.09598	5.64518	0.00000	68.05617	9.60871	9.23345	0.05358	46.67047	7.31929	8.41950	-1.9487	1126.27353	30.4347	7.23271	7.49705	46.22438	7.70828	8.75157
6.23694	3.64923	1.00000	77.03708	9.87953	23.92501	0.02451	41.20662	5.87426	7.08517	34.75856	1143.09930	136.13108	7.02435	7.05405	61.24523	4.24179	6.93366
8.08295	5.85438	0.00000	44.03298	6.23988	8.53834	0.04949	33.58037	4.16305	7.11286	50.76306	1124.84422	-1.29772	8.01938	9.03787	53.82937	7.09050	7.54459
11.49977	6.26616	0.00000	49.25212	5.65695	7.08561	1.05657	41.62365	6.15123	8.05182	37.56667	1116.74435	140.11667	8.67669	7.40702	41.69275	8.74977	6.73984
7.92157	7.81104	0.00000	36.03554	6.31957	35.09152	0.04940	29.42269	7.44214	7.55331	39.45621	1083.61543	-77.96389	6.48005	5.28514	61.96078	10.53146	8.03351
12.00783	7.09648	0.00000	33.10947	6.61092	28.00167	1.73096	40.52838	4.91647	8.59172	40.56754	1181.73924	-89.64066	8.73784	6.20839	68.28434	8.27103	8.25038
8.49023	8.28809	0.00000	51.25611	7.44511	4.39315	0.07017	57.68980	7.78096	8.08417	45.47885	1154.91596	133.42825	7.58891	5.10878	64.25643	9.85207	8.67121
7.80732	7.17236	1.00000	32.72154	9.01756	2.58344	0.04169	43.91407		8.50303	45.35	1130.68912	126.28333	8.46816	8.43701	64.23995	10.44683	7.52409
7.12122	5.38843	0.00000	61.61092	6.68395	16.50855	0.03825	46.83956	8.15154	9.76619	60.97944	1180.73654	76.92421	8.64823	4.94683	50.65102	10.94725	7.78457
9.28709	6.72480	0.00000	41.98396	9.06162	-3.84059	0.12825	56.52420	9.00034	7.76741	54.90083	1167.35874	38.07083	9.19452	6.84180	59.19765	5.38188	9.47808
11.09324	7.70133	1.00000	38.09091	7.84695	11.12246	0.69985	35.84566	13.31237	8.33443	51.62907	1113.10044	-0.74934	5.69948	7.99755	36.84736	8.69489	7.53932
6.82681	5.77558	0.00000	43.00263	7.47648	8.20964	0.02920	50.55351	7.26471	9.09873	48.8222	1160.90833	2.12213	9.32936	8.08028	42.01545	8.74341	7.30154
5.08364	7.57731	1.00000	45.97421	9.08641	23.93346	0.02339	67.38800	5.18548	9.45208	53.38333	1055.26303	-0.76667	7.84838	8.65995	30.37557	10.38896	6.90569
11.62285		0.00000	32.76830	10.17235	6.18070	1.18103	67.10144	8.64815	6.23095	4.94273	1084.98505	15.87735	5.94250	6.86127	31.71814	4.48164	8.28207
11.87346	6.44730	0.00000	36.40144	7.27627	13.85857	1.51365	44.98039	4.86140	6.49867	26.76628	1146.51328	83.36889	7.72076	6.58272	45.73254	8.06457	6.95407
7.01893	7.04023	1.00000	27.28012	7.97346	8.01073	0.02575	44.35327	6.57453	7.81491	-6.8	1172.91505	39.25	8.64130	7.03780	42.40968	7.55320	7.49293
8.05355	4.09184	1.00000	26.18782	7.84903	1.05105	0.04996	61.60240	8.59097	7.48314	53.77166	1080.82088	38.12408	7.74329	7.03658	31.47523	6.05680	8.91943
6.22830	4.89290	1.00000	37.94952	8.73096	13.01876	0.02626	52.31287	5.31525	7.10747	50.06	1091.54414	43.2379	8.45809	8.20633	21.10238	4.46985	7.80046
9.65670	7.36322	0.00000	55.16238	8.78569	21.02518	0.19211	49.12697	9.09974	8.90365	46.23899	1076.58073	-63.13414	7.50867	5.62682	47.19015	7.91693	7.54163
8.32363	6.45377	0.00000	52.62966	8.62036	20.80259	0.06622	38.24345	10.23666	6.96841	-21.44236	1056.46342	27.46153	6.77021	6.63819	56.87576	6.56041	6.77814
6.66113	7.22441	1.00000	42.37893	10.12764	8.80039	0.03161	37.96734	5.31704	7.47551	46.32313	1185.92454	-0.45877	7.74596	10.35977		10.80895	8.14774
5.78219	5.21164	1.00000	42.00448	9.08519	19.70053	0.01722		4.84787	8.68133	35.89972	1185.32420	14.51472	9.38432	7.35172	53.15266	5.12381	8.77245
9.30966	7.95496	0.00000	67.66347	5.79299	8.59768	0.13471	36.24417	6.48820	10.43324	-2.13404	1054.88068	-79.59415	8.69990	6.11604	45.79771	9.91220	6.20211
9.23558	5.72497	0.00000	42.32307	7.39783	13.10001	0.11930	39.03608	8.77038	7.62909	40.57788	1056.85721	-73.95958	8.13146	4.75491	52.54323	10.88733	5.68863
7.73066	6.31278	0.00000	49.92838	8.40239	-4.75567	0.04724	34.69540	8.87528	6.55428	15.73628	1105.87701	75.96976	8.88441	6.59807	29.81448	7.50754	7.83858
7.36694	5.59540	1.00000	64.83245	10.51460	31.81090	0.03843	69.15985	5.15181	8.28682	51.78967	1065.88077	1.15597	9.32537	12.40986	45.64872	9.45841	8.36399
6.86654	6.80533	1.00000	55.42820	7.71434	24.73397	0.03107	43.84514	6.57510	8.74540	46.51872	1170.12642	86.00214	8.81039	6.37042	58.61028	7.85548	8.24089
8.50424	6.95930	0.00000	35.42378	5.39974	3.14216	0.08178	48.18104	7.14256	7.75886	34.25807	1170.94682	-88.70464	8.88737	4.29148	58.69027	10.76656	9.75647
8.04765	7.55054	1.00000	46.43047	7.12498	13.49809	0.06046	23.53338	9.09348	8.12226	-36.9256	1159.58101	-73.02841	8.37563	7.85437	64.77417	6.86971	7.69639
8.98742	8.35804	0.00000	62.13777	8.13942	13.79778	0.10952	39.77961	8.49702	7.52349	38.17492	1171.61493	-122.2608	7.73807	7.03257	17.43457	6.03755	6.70334
8.83051	5.97421	1.00000	42.76641		13.39717	0.08382	17.34305	8.55272	6.90168	21.46527	1174.95365	83.97573	8.31947	10.22084	50.39177	8.91765	8.47940
8.43171	7.33686	1.00000	63.90904	9.92416	1.35874	0.07145	15.98480	9.64204	6.66634	46.09273	1092.42971	-88.64235	9.54192	7.90729	70.91955	8.48463	7.32877
4.48875	7.00220	1.00000	51.18985	7.52894	-2.50426	0.02599	54.08846	6.59261	6.22976	-5.85746	1149.55887	144.23058	7.71781	7.42620	44.35697	8.17979	7.49199
7.15668	4.33060	1.00000	59.54736	9.09044	17.57463	0.03513	53.21328	7.00503	7.29363	42.64685	1175.35166	-5.55835	6.73618	8.15664	32.93882	4.20522	8.82651
11.50913	2.65130	0.00000	23.49511	6.45860	2.45172	1.05816	85.04624	6.90910	8.47930	42.52787	1156.80148	-70.92866	6.37101	2.85701	56.57810	10.39508	8.41235
4.77405	6.89354	1.00000	24.65178	8.85479	18.94974	0.02719	59.03478	5.99664	7.13538	22.19303	1061.10110	88.18466	8.67306	8.50168	47.17537	8.32311	8.20426
10.41741	7.51970	0.00000	34.69560	5.30068	28.22179	0.36536	51.67486	5.07167	7.07115	27.0174	1070.27305	49.62251	7.76050	7.15371	30.30073	8.65424	7.50344
10.62724	7.61788	0.00000	55.42712	8.73761	7.29034	0.44751	52.77818	10.86114	8.68233	41.8542	1161.18882	-87.66561	8.36401	5.49714	42.73305	5.50549	6.33466
6.47780	7.61264	0.00000	54.96416	8.76500	4.99721	0.02367	66.89567	6.37313	10.64832	33.98154	1188.01419	-81.23621	8.58365	12.82869	68.77561	8.84551	8.51853
8.33037	5.53785	1.00000	67.30491	9.08517	11.47949	0.06103	56.08143	7.29843	7.33991	42.67164	1176.91021	14.01481	9.46429	9.49130	26.90540	9.53191	6.26032
8.35957	5.92059	1.00000	47.88825	9.06070	18.21232	0.06987	50.94024	7.77066	8.60792	29.21399	1089.80088	78.95693	7.24347	7.22368	64.98976	7.83813	7.94741
8.88037	5.44911	1.00000	56.68593	10.82255	8.28771	0.10277	43.41074	6.77534	8.12348	34.65918	1155.02355	109.22921	8.85157	12.70348	30.92232	8.74953	8.31418
8.16126	5.67847	0.00000	53.59592	5.26505	15.86543	0.06187	36.66094	5.64765	7.86340	50.23805	1188.89249	8.86704	8.92814	7.30128	40.34124	8.56072	6.72196
8.48276	5.38149	1.00000	59.83809	7.66998	8.59361	0.07416	43.39665	7.97535	8.32597	37.31065	1114.44809	13.57661	8.85985	11.33490	50.29550	8.16816	7.94721
6.15667	7.07978	0.00000	42.60894	6.93053	10.16308	0.02249	38.58174	5.80274	8.15873	15.46063	1061.65469	99.89166	8.77883	7.73757	50.26963	8.60342	6.70265
4.23971	6.95562	0.00000	76.61582	7.46878	20.53554	0.01905	49.39434	8.19074	8.89111	53.16167	1136.03003	6.76111	8.31954	7.64694	46.94744	9.42431	6.31721
11.50450	7.47348	0.00000	31.87644	10.32039	-12.51642	1.04855	46.62648	8.99283	8.45014	12.04161	1072.16961	75.35927	8.66712	7.06546	45.08175	4.82710	8.38622
7.75619	5.53317	0.00000	69.83779	7.18444	-2.52755	0.04135	59.83295	6.73006	7.25090	43.1122	1087.07582	12.38878	8.04488	7.36176	36.93760	8.61373	9.56474
7.24886	4.79878	1.00000	59.28940	8.56689	15.53785	0.02830	21.00680	5.49097	7.35751	-6.91806	1149.22781	106.92667	8.45572	6.93794	62.60525	7.50717	9.28756
5.67994	6.51485	1.00000	43.02893	9.06761	32.32603	0.03315	37.43599	5.88412	7.49810	43.11667	1122.75741	1.6	6.54214	7.41979	46.18634	9.75987	8.51895
5.66794	5.73050	1.00000	66.64305	9.69283	-5.99590	0.01810	61.95707	4.62950	8.45318	41.63976	1175.18411	2.35739	6.65261	5.97224	56.11200	6.64262	8.93913
11.29229	5.93186	0.00000	33.99650	11.41009	13.61185	0.86570	51.46447	7.77616	8.44359	22.75218	1141.79150	72.68533	8.24621	7.19112	47.86218	4.56410	9.13865
4.65609	5.92665	0.00000	50.61416	5.92232	3.16122	0.01724	25.26247	5.61798	9.28529	6.33444	1154.61150	124.95278	8.61843	5.45480	56.52268	9.07072	9.25594
10.57808	7.60982	0.00000	51.63110	9.81241	10.77425	0.42303	32.74308	7.51486	8.24971	43.16547	1098.16242	-77.70066	8.53379	7.90412	27.65584	4.15450	9.10770
10.94169	6.59789	0.00000	37.57041	8.34737	5.25397	0.60737	43.07210	7.14369	8.86105	27.09978	1197.31682	-82.45426	6.68330	6.48118	46.25745	9.06367	8.61935
7.01423	5.75920	1.00000	33.79295	11.12082	10.60213	0.03147	51.79572	6.49346	7.22886	41.77583	1115.27241	140.73667	6.91918	6.38630	47.70389	6.90651	6.81096
10.53224	5.42140	0.00000	66.87675	10.70155	23.21664	0.40456	69.53333	11.08171	8.23848	53.0233	1179.81584	-1.48119	8.15771	7.30749	51.50422	3.26220	8.15251
6.96461	6.58335	1.00000	55.24536	9.88626	26.10789	0.03793	19.83376	7.32807	8.37750	36	1062.43767	139.55722	6.59075	7.84784	39.36988	9.16262	7.78433
9.85121	6.53542	0.00000	49.42916	5.30925	5.38464	0.21917	50.79838	3.15126	7.00846	36.92574	1174.24479	14.72443	7.30183	7.82832	41.45656	7.21531	8.65368
8.08997	6.41182	0.00000	43.54229	8.26831	7.21422	0.05218	40.08307	11.49455	9.24169	-27.76952	1081.47456	30.79165	7.15433	6.34619	29.98756	6.89716	7.82680
8.56257	4.77866	1.00000	48.17962	7.73699	16.29502	0.07102	65.14991	9.27324	7.41432	13.44581	1098.25602	101.18445	8.08142	8.31911	42.07850	5.36362	9.33694
5.29639	7.11078	1.00000	55.85323	10.37584	11.29096	0.02548	43.48451	5.42680	7.90168	-7.0981	1097.46949	109.3243	7.19250	6.28504	53.03770	5.64100	8.07339
7.65581	5.84176	1.00000	29.93307	7.40924	12.66062	0.03706	65.37598	7.90257	8.22562	-34.28853	1154.85191	146.05093	7.16508	6.88537	53.00796	7.16298	7.53085
6.00486	6.42559	0.00000	27.36692	6.71417	3.91057	0.02572		8.91872	6.75635	-33.75881	1068.74350	150.99292	8.56750	4.83023	62.10435	11.15338	7.76730
1.92294	6.12330	0.00000	42.49213	8.92464	18.74332	0.02261	56.03857	10.65109	8.45716	52.86147	1139.68250	9.5926	5.64244	6.94828	58.53332	10.98644	8.19369
9.85683	7.36439	1.00000	55.33060	10.15214	11.26158	0.21928	54.42797	9.18558	8.63870	43.67681	1117.95377	4.63031	9.77491	12.60235	71.28634	8.92093	8.68082
8.06647	5.38979	1.00000	40.99032	8.44100	22.45581	0.05653	17.29638	8.05406	10.26741	53.6052	1092.88571	10.03988	8.09332	7.20227	66.07934	9.23278	9.25042
6.48912	8.03002	1.00000	46.25466	8.33001	21.96264	0.03150	43.35836	7.95618	6.59766	33.08014	1175.20541	-83.2321	8.40247	9.02691	61.92981	9.04643	7.32575
6.20689	7.12568	1.00000	49.30914	9.85736	19.69313	0.02092	62.71566	6.43086	8.58319	53.49389	1110.85744	-1.29243	8.38217	7.25787	30.71216	5.46310	5.80186
12.33424	9.19882	0.00000	39.20746	6.84703	33.76720	2.38225	36.35563	7.59467	6.91543	39.71734	1187.93449	-74.96933	8.18805	7.81976	49.23091	9.51923	10.91472
5.94041	6.74226	1.00000	58.42521	9.05573	13.27622	0.01911	54.65573	6.46163	7.98410	43.91452	1171.36758	-69.96533	8.06153	5.25225	42.70764	7.07702	7.64303
5.52702	7.61566	1.00000	44.60858	11.61813	9.48941	0.02948	24.65755	5.70990	7.92062	39.43534	1149.87744	-84.20299	9.16941	4.62744	37.67138	7.59961	7.17738
10.36125	7.95532	0.00000	66.62902	7.71824	17.28264	0.34455	43.41310	8.52705	8.49993	34.25	1062.90946	135.31667	6.89487	4.68355	58.20305	10.98561	9.32682
6.61873	6.23225	0.00000	50.70819	6.35511	-0.33259	0.03133	41.27348	7.94861	8.27836	42.58342	1098.30904	-71.8023	7.96732	4.60237	32.82071	10.74632	6.48183
5.36434	7.05434	1.00000	62.08625	9.51157	37.31227	0.02379	54.68181	6.20542	9.19540	45.51667	1184.98094	4.86667	9.17658	8.11820	48.19158	8.90108	7.43118
6.35564	6.36280	1.00000	37.90171	9.25590	16.51465	0.02554	58.88964	6.95566	8.38190	-25.54073	1162.43868	152.70493	8.06395	8.29639	52.36174	8.55317	9.28169
6.71287	4.63061	1.00000	32.99084	9.92627	9.73784	0.02220	15.93634	7.07637	5.11068	-6.8	1193.79579	39.25	6.49457	7.52385	49.96795	4.04941	
8.70224	8.53161	0.00000	64.60419	8.83579	24.01367	0.08128	48.16307	7.62062	8.39776	3.27833	1136.91855	32.88667	8.72017	7.12578	52.88873	9.26589	8.85271
3.91172	6.73781	1.00000	34.49594	8.68782	26.07739	0.02415	66.99959	4.38531	7.06766	26.11527	1185.31519	86.59509	7.86724	8.48731	36.46681	9.33410	8.55113
8.67366	7.90984	0.00000	53.00879	6.89329	1.57560	0.07833	72.40581	7.15865	5.92158	30.5427	1075.55656	-97.54667	7.23139	6.89823	53.05782	9.54432	8.19499
6.34352	4.34531	1.00000	49.72469	8.45508	20.06884	0.03230	65.40834	5.90330	8.93163	41.80753	1194.46296	-87.65644	7.53659	9.21811	53.48245	7.78947	8.74895
9.48187	7.48388	0.00000	45.17309	8.34008	23.21817		37.08507	10.08372	8.54675	51.168	1108.59356	7.973	6.47206	5.90780	54.75088	6.74677	7.26096
7.79576	6.35365	0.00000	45.80196	6.17751	16.37840	0.04264	40.54757	4.75230	10.28083	49.41029	1131.53677	38.15035	8.56754	7.48169	34.31043	7.86470	7.31797
4.44124	6.59856	1.00000	55.52018	11.43824	27.17911	0.02586	44.71695	4.47907	5.22534	41.24264	1165.27702	16.50104	7.74720	4.95825	61.04297	5.68906	7.43886
