TEMP	Pb	C2H3NO5	SO2	CFCs	warning	PM10	latitude	O3	PRES	CH4	NOx	PAHs	longitude	H2CO	CO	PM2.5	NH3
21.86203	69.50078	0.07609	5.96669	46.36417	1.00000	6.75049	-33.79176	7.98559	1157.10215	6.47764	9.75666	9.82324	151.08057	30.85653	6.99124	8.49073	7.59556
24.55260	61.67607	0.06566	6.87681	53.61869	1.00000	7.03845	43.54072	8.60411	1197.87652	8.50852	10.65387	9.01238	-116.56346	36.33807	5.20630	7.75523	9.35735
1.12095	33.88486	0.19776	9.75776	41.56277	0.00000	8.74093	17.06542	7.56558	1171.72114	6.00035	4.87068	11.63860	-96.72365	48.76547	6.54215	8.98978	5.62966
30.23387	45.71378	1.62277	8.15156	60.58228	0.00000	11.07347	48.86667	6.16443	1124.69913	7.19131	4.70308	9.12993	2.08333	66.05733	9.14575	9.03362	7.06656
6.90826	47.08594	0.05166	4.82077	49.16826	0.00000	4.69544	51.78967	8.23276	1126.37572	10.07031	6.20964	8.31703	1.15597	68.32632	7.39482	7.12766	7.11232
26.36334	69.61970	0.04800	4.45310	56.51121		4.27125	19.8173	8.04205	1168.85828	8.55610	4.76037	8.67038	-97.35992	52.30400	8.15083	9.03451	9.91941
8.00660	39.63119	0.09881	4.87871	41.17998	1.00000	7.39195	-10.91111	8.17549	1069.82663	5.07488	11.21346	9.75597	-37.07167	28.18823	5.79768	6.15213	7.63864
8.34596	64.98681	1.87374	9.76924	64.47078	0.00000	11.23050	10.31672	9.48071	1057.35863	7.26664	4.89691	8.23157	123.89071	56.91021	9.56010	8.38468	9.33446
29.85782	38.81724	0.04591	4.29443	58.48362	1.00000	6.99025	34.75856	8.08748	1140.32137	8.51242	7.96526	9.90744	136.13108	34.16647	8.59278	6.72834	7.63822
1.08453	57.60801	3.62901	12.14906	40.67448	0.00000	11.88712	41.48199	7.88180	1079.82134	8.05056	6.37071	10.40134	-81.79819	10.62195	9.12235	8.29951	7.69539
18.81820	58.85329	0.05557	6.78910	71.92184	1.00000	5.65924	38.58894	9.53540	1144.03737	8.01785	8.16742	11.81138	-89.99038	63.72186	3.39780	6.46649	6.83279
15.49060	54.93628	0.04533	7.38644	45.10222	0.00000	5.18940	7.6	7.39059	1081.42777	7.63459	6.87601	6.62684	4.18333	39.13540	7.49732	8.15406	9.38866
12.82054	51.49224	0.03671	4.78517	67.95320	0.00000	6.02385	32.17629	7.96422	1074.85751	9.11629	7.85763	9.67972	75.06583	60.51828	4.86342	8.67595	9.66319
28.59642	44.17554	0.07301	6.97085	40.48371	1.00000	6.90222	-54.8	7.55769	1080.80542	8.75393	8.18564	8.71589	-68.3	54.28661	6.68808	9.07110	8.09674
7.54827	45.07447	0.05227	6.02250	67.09591	1.00000	5.52881	10.15031	8.40561	1175.67471	6.85886	8.43250	6.97287	-73.9614	29.96168	6.04778	8.26435	7.42188
7.50439	46.83146	0.09062	8.05432	63.36066	0.00000	7.85562	40.55851	8.31296	1179.92218	5.45974	4.91438		17.80774	39.27188	8.56877	7.03075	7.77252
20.71028	70.54008	0.20969	11.25920	60.15152	0.00000	8.98005	3.51667	6.01066	1143.90288	6.22884	5.43849	11.81827	11.5	51.91598	9.18050	7.55729	7.29771
20.90143	59.41273	0.01172	10.18281	39.29734	0.00000	5.82474	22.37066	6.91503	1176.62138	3.81638	5.33084	10.36323	114.10479	57.21640	8.57790	6.89297	8.16409
18.51502	45.78179	0.03845	6.44691	41.48821	0.00000	5.48403	42.7392	8.03987	1097.74635	13.78823	9.51817	6.04147	-84.62081	54.90496	6.91010	6.98153	6.36050
26.27133	65.51870	0.03949	7.43902	41.84418	1.00000	6.75738	48.25	8.89794	1150.08246	5.98365	9.36045	9.19844	16.4	52.81670	6.27117	7.70623	8.78564
3.54038	39.63007	0.06764	7.25234	61.42212	1.00000	4.79937	52.4581	6.74034	1054.63309	10.72497	9.70267	7.81310	13.28702	47.34805	6.36168	7.33925	7.01925
11.45055	58.57806	0.16397	6.45396	69.69162	0.00000	8.41686	-38.16604	8.34839	1124.93342	7.03402	7.34136	7.20279	145.13643	52.71169	10.94480	7.17372	7.28222
11.40319	48.15475	0.04820	7.96503	59.58159	1.00000	5.35804	55.1904	7.51480	1096.32969	10.14217	8.75960	9.84109	30.2049	59.91304	5.31669	7.60569	6.12613
4.41173	52.95269	0.25564	4.72742	53.03971	1.00000	9.11509	37.19723	6.72682	1083.06948	5.78105	10.83578	10.26200	122.05228	45.42101	7.58088	8.59376	7.73997
22.56101	48.38294	0.09357	7.47219	36.29646	1.00000	7.25700	36.20829	9.64939	1147.59218	7.83474	10.38307	10.58696	-115.98391	26.88566	6.17765	5.63440	8.30929
14.68161	82.70350	0.07330	5.32734	39.71936	0.00000	6.53025	-13.7804	6.65257	1171.25144	6.94759	4.22063	8.75240	34.4587	57.63429	6.02944	7.78810	7.61163
6.60237	65.24107	0.04822	6.87455	57.66221	1.00000	5.92087	13.48082	9.89955	1063.91083	6.82164	10.30905	9.40839	-86.58208	39.41963	6.89526	8.85211	8.46168
7.05976	57.80661	0.10487	12.37280	35.56112	0.00000	7.82428	36.53333	7.35306	1104.55841	5.22828	7.77376	10.28373	136.61667	34.49998	10.48866	7.88890	8.03922
11.13418	48.10433	0.08744	6.59253	37.80864	1.00000	7.34950	7.57944	7.94903	1104.87129	6.90197	10.06548	11.21835	-8.53778	57.80494	5.17180	7.15221	7.22075
10.22879	84.33136	0.40137	8.50780	38.78797	0.00000	9.62064	27.85	6.67611	1082.59693	9.33933	6.13819	4.85535	112.9	64.22276	4.87557	7.19899	6.61182
28.26077	40.33553	0.04483	6.96637	50.82960	1.00000	6.22809	16.0567	7.51588	1187.04350	9.57924	7.02362	9.43671	103.65309	15.93209	6.45173	7.74529	10.16796
10.55822	60.80816	0.33722	5.65650	47.75246	1.00000	9.36867	50.75767	5.99551	1132.55978	4.08137	10.84496	11.77479	-1.5443	56.66602	5.46366	7.80748	8.92442
23.15361	65.75332	0.04521	7.12375	32.65491	0.00000	6.47442	42	6.87747	1077.03389	8.56582	4.53295	5.65287	21.32778	36.66787	7.66385	6.86004	7.59914
19.26574	44.04114	0.04149	7.81158	42.20767	1.00000	7.07321	34.9	9.40114	1161.13149	8.35758	7.48302	7.97460	137.5	43.75001	6.31638	6.90258	8.94991
11.17967	39.51513	0.05991	5.48094	48.67824	0.00000	6.77072	0.46005	7.97217	1112.91168	9.05081	5.35249	7.89493	34.11169	60.56752	6.15673	7.01751	8.59242
-1.58779	64.83364	0.06533	7.26032	50.50258	1.00000	6.59212	37.58105	8.24739	1053.83227	9.99746	7.02959	8.79792	29.26639	58.10335	6.74072	8.37252	7.25484
10.79347	45.37563	0.08858	5.37184	41.76616	1.00000	7.66237	53.78333	7.88995	1070.30219		10.78500	10.24995	-1.06667	45.58188	7.21146	8.55738	7.24946
21.63902	68.12375	0.02867	6.17242	51.70436	1.00000	5.04480	-21.44236	7.00092	1118.24963	11.47696	9.03195	8.48023	27.46153	64.57203	6.11047	9.81331	7.84984
25.10192	45.21268	0.59615	9.59325	65.67580	0.00000	10.06292	41.55815	7.34080	1166.96936	7.39055	7.55960	7.71235	-73.0515	77.12197	10.20862	8.62238	8.87976
0.46193	48.99548	0.03465	7.70942	57.23922	1.00000	4.94912	-27.76952	7.68542	1198.66319	7.39208	9.05723	8.55012	30.79165	41.93339	7.13040	7.25226	7.42537
24.32684	58.49458	0.10297	5.33289	55.75075	1.00000	7.73916	-38.16604	8.38545	1089.55409	7.87512	8.54699	11.80676	145.13643	58.01273	9.19404	6.95260	8.79358
11.64485	67.94880	0.13932	4.63423	51.36047	1.00000	8.43800	50.26729	7.15901	1137.53200	7.58591	10.80424	10.19264	-119.27337	37.86684	7.60875	7.83251	8.53692
21.39213	56.38423	0.07326	5.50449	54.89173	1.00000	6.72179	53.5942	6.95186	1119.91702	10.95688	5.97580	6.71455	25.8191	39.18412	6.91536	7.56377	8.85693
9.17720	62.20527	0.05392	4.80535	36.58615	0.00000	5.84825	43.86682	6.08203	1100.86399	9.99077	6.37920	8.03626	-79.2663	52.32274	6.64470	8.16472	8.21814
26.85560	53.73271	0.59265	9.21686	51.13649	0.00000	10.05503	10.15031	8.74272	1146.92187	6.35624	4.05037	8.57057	-73.9614	48.67627	8.73290	8.40607	8.58410
21.43731	65.30915	0.05239	4.39812	29.93302	1.00000	5.60974	-5.41667	6.06745	1174.67203	8.05401	9.10996	6.80984	38.01667	50.84492	6.55851	8.38058	7.85053
25.20506	26.88265	0.06581	6.67757	40.74932	1.00000	5.96973	-23.44361	6.98104	1050.54470	11.05364	9.17940	8.20037	-51.87389	40.51998	6.84258	6.72248	6.75156
3.87794	68.51325	0.06808	8.97528	53.78025	1.00000	6.82758	34.06635	8.99479	1111.93350	6.20636	7.35885	7.51442	-84.67837	66.06899	5.16649	7.83659	8.03595
8.46211	66.64154	0.04791	6.61474	38.80353	1.00000	5.68963	27.76056	7.78081	1119.43768	6.65449	11.13601	10.15803	-15.58602	46.37502	7.30565	7.94209	8.60673
20.82528	70.15410	0.07321	5.01335	59.39629	1.00000	7.27387	33.43443	8.76817	1103.67433	8.94963	11.40859	8.80230	-5.22126	54.51069	6.90399	7.39725	9.90409
19.29052	70.18945	0.05280	8.04931	43.54696	1.00000	5.49491	43.86682	8.56736	1082.57920	9.32749	9.70962	9.59680	-79.2663	41.41738	5.94491	8.07277	9.44149
12.04492	36.37728	0.10166	7.03743	23.99909	1.00000	7.44306	9.57046	7.59885	1158.65546	5.97742	8.27393	8.90769	76.32756	54.35973	5.71625	8.30481	8.10612
9.82876	49.12193	0.06175	6.86919	61.46740	1.00000	6.01217	-19.65	8.50658	1077.64555	8.96813	10.72399	10.27731	47.31667	42.32981	5.93872	7.35681	8.99288
3.38560	64.87674	0.23432	4.46553	61.48211	1.00000	8.96695	-7.76667	7.95378	1113.68501	8.35325	9.05729	13.83644	35.7	56.63376	9.96058	7.48009	6.39884
5.03661	61.66621	0.07485	7.67109	38.03717	1.00000	5.39921	55.63711	8.37168	1054.21163	10.04857	7.97698	7.40540	37.38115	55.98794	6.36611	7.72305	7.84944
29.09144	48.14008	0.05108	5.93307	66.67817	0.00000	4.77366	8.62261	8.45855	1125.83284	9.61729	7.29886	7.55023	-70.20749	52.96553	7.37450	6.96527	8.76822
10.78657	66.98298	0.04186	6.51147	31.79778	1.00000	6.02282	-33.79176	8.88529	1119.90231	9.03031	10.28487	9.55236	151.08057	54.96791	5.58786	6.89826	8.43631
13.00030	63.48671	0.05843	7.89014	53.78918	1.00000	6.63969	22.75218	6.73879	1126.74237	6.26097	7.85893	6.80500	72.68533	50.58838	4.49472	7.86147	6.71027
5.16292	66.81081	0.05798	8.26703	48.93557	1.00000	6.22577	23.0072	8.38616	1077.65716	5.37462	8.95833	6.50297	-82.4017	48.78874	3.99456	6.05123	6.74348
23.56103	51.53970	0.04002	4.05222	61.95246	1.00000	5.87979	34.86472	7.72703	1172.70514	8.32658	9.11885	9.37165	117.55417	59.30150	8.27470	8.42743	5.98458
-2.88651	34.31504	0.06772	6.35347	70.34287	1.00000	6.73767	50.06	9.24043	1108.46400	7.42547	9.14156	9.92785	43.2379	35.60823	7.49226	9.57866	6.96893
7.79285	56.17021	0.01998	7.81564	51.11583	1.00000	5.56788	38.54491	8.89391	1065.78717	6.96425	8.66545	8.03837	-121.74052	51.84083	6.37068	8.03499	7.75649
5.87028	37.72361	0.42829	11.17175	59.59576	0.00000	9.69598	41.82143	9.22116	1175.40336	5.74711	6.09132	9.30477	41.77921	42.35000	10.47806	7.79280	7.98849
24.77583	59.39292	1.84780	13.07853	44.35436	0.00000	11.20966	54.48147	5.31994	1183.93384	5.94477	3.99690	8.71959	53.47103	62.04765	9.76628	6.68821	7.43147
-2.71186	46.93460	0.04216	6.27174	47.33532	1.00000	5.48010	45.53069	6.13101	1060.20208	11.71039	7.19439	8.15880	9.40531	34.10640	7.32934	8.53828	8.75471
34.91669	59.09526	0.04846	5.39552	60.62365	1.00000	5.64136	-7.54972	11.32896	1080.85809	9.56169	12.36241	11.19842	110.71639	38.09151	6.28133	7.59337	7.66660
19.84869	50.02888	0.07251	7.89219	43.16389	1.00000	7.03489	23.73333	8.23985	1087.71670	4.93776	9.72820	9.41967	114.68333	21.05522	5.28795	7.41792	8.61150
8.22343	59.12209	0.15475	3.46233	57.68434	1.00000	8.35539	45.49428	7.96165	1125.44458	8.74102	9.47274	8.70915	-122.86705	37.26934	8.09698	6.94110	7.98793
11.40657	64.81324	0.05786	8.80846	44.46584	1.00000	6.87808	40.1675	6.45985	1109.77799	7.40561	8.35403	9.33437	34.37389	58.78853	5.71283	8.97822	7.61525
5.99996	40.84205	0.12148	5.77804	72.47279	0.00000	7.86687	-17.83333	8.69197	1168.30508	11.61389	8.58366	7.80071	48.41667	52.19767	4.53162	8.38546	7.79022
8.66170	35.99110	0.09052	6.32978	66.72680	1.00000	7.79988	32.5007	7.31668	1057.78263	7.85437	9.87059	9.38210	-94.74049	54.24086	7.11781	8.24722	8.51385
18.47414	54.96989	0.04891	6.44149	60.65045	1.00000	5.54107	42.58342	7.53957	1148.65028	10.84504	9.68669	7.94750	-71.8023	26.29142	6.71471	6.71784	8.69075
29.91731	64.75989	0.06469	5.76862	65.16588	1.00000	5.22007	-32.45242	8.61253	1175.54915	8.27328	8.88186	8.40816	-71.23106	56.13847	7.88390	8.73445	9.05381
28.52855	53.51523	0.08036	4.54598	61.51085	1.00000	7.44691	50.06	8.11620	1119.75269	7.75176	8.97684	10.35318	43.2379	61.35138	8.13026	7.43732	9.14257
17.56840	27.98638	0.05058	8.25676	57.53236	1.00000	5.27571	37.74615	7.75348	1178.99227	5.69693	11.74032	10.54380	-25.66689	44.43941	7.13032	6.50899	7.83474
26.71374	62.80994	0.04334	6.97569	39.32677	1.00000	5.77975	35.82756	8.79687	1148.28580	9.12363	6.14174	7.92376	137.95378	51.71492	8.28794	8.31468	9.56119
10.19372	46.49228	0.06824	7.39342	51.70913	1.00000	6.89879	45.43341	7.40777	1167.49937	4.81975	11.34594	9.39233	-73.86586	59.26662	5.20172	7.55950	9.12073
16.49798	65.95614	0.03509	6.83742	58.89455	0.00000	5.31461	33.86419	7.45330	1161.92410	6.01151	5.60446	6.24472	48.26258	62.14710	8.47744	7.31866	8.68846
16.56021	81.11074	0.32524	3.48566	36.94740	1.00000	9.36094	9.535	9.27870	1154.38141	4.92780	10.37439	11.19207	-13.68778	27.76242	5.98487	7.23030	7.07350
16.53614	64.36528	0.06197	8.28935	64.09758	1.00000	5.28234	36.02506	7.14970	1110.39249	9.75496	7.99991	9.26368	-86.77917	42.88707	6.64241	9.30316	9.23010
19.43726	51.20787	1.59823	11.47573	44.69486	0.00000	11.05342	18.65297	8.13643	1066.08593	7.18508	7.46496	8.63036	-72.09391	62.09741	10.03363	8.51743	9.29110
-28.08579	41.58444	0.07134	4.14849	52.06469	1.00000	6.44117	-27.4338	9.34786	1135.20758	10.49797	10.97845	7.92103	-65.61427	36.89383	8.06070	6.75002	7.44943
30.08030	63.78534	1.05229	7.74036	68.84459	0.00000	10.61662	5.30383	8.71122	1051.96331	6.73143	4.15940	7.93992	-1.98956	43.60363	7.45608	7.32997	6.24858
22.82711	52.93957	0.06382	5.15994	72.30886	0.00000	6.82957	50.26729	7.84830	1103.61510	6.45989	9.01347	7.92450	-119.27337	41.32295	9.33725	7.90656	7.56373
22.06472	29.12024	0.38882	6.63776	42.17796	0.00000	9.58771	23.04419	7.35014	1178.72395	8.54266	5.34754	6.29396	-82.00919	50.48096	4.83164	5.43723	6.68609
21.21297	74.02206	0.06000	7.25108	30.43830	1.00000	6.34080	19.8173	8.41160	1054.20301	5.17528	11.32593	9.61053	-97.35992	51.61411	5.77885	6.36220	8.55703
22.44405	38.87312	0.20612	5.08049	65.05457	1.00000	8.84558	40.64621	8.36150	1052.98879	6.20249	7.83940	11.26699	-73.97069	50.91802	7.45743	7.07051	6.42526
1.87425	64.02037	0.03691	7.35043	48.05749	1.00000	6.47187	45.51667	9.74188	1156.88882	10.17531	5.92897	7.71976	4.86667	34.34846	7.38635	7.99136	5.06127
6.67352	85.59004	0.11608	5.12649	50.99023	1.00000	7.92291	56.85836	6.88935	1079.13135	6.51687	8.74562	10.25777	35.90057	44.87902	7.04768	6.78893	7.78097
6.12543	45.79962	0.06343	5.15438	63.08121	1.00000	7.07220	41.09246	8.44815	1110.42196	6.77035	9.73087	9.58217	45.36561	38.86752	6.81807	7.17997	7.26910
8.32675	47.65932	0.04395	7.89829	59.66912	1.00000	5.04178	30.75545	6.29353	1069.79840	5.93623	10.83266	9.44503	20.22625	42.40508	6.66416	8.20885	9.13808
19.50937	66.43635	0.02997	5.16027	58.08142	0.00000	2.98450	37.31065	6.84962	1076.27753	5.51460	6.82713	9.70406	13.57661	60.65640	8.06599	6.81425	7.77566
19.52494	69.75611	0.44773	3.68379	47.53525	1.00000	9.70156	52.09	7.87120	1074.88691	7.19305	10.80878	8.82649	5.23333	53.26948	7.73393	6.65921	7.63302
30.97572	40.59123	0.06119	4.47577	46.03892	0.00000	5.82232	22.37066	7.69504	1055.26347	10.55468	5.54521	8.28252	114.10479	45.35924	6.58042	9.07655	8.80546
7.58631	57.17845	0.04970	8.86165	39.68370	0.00000	5.56805	44.97639	7.41276	1087.23275	4.72468	8.47708	8.83488	19.61222	41.36401	10.61531	8.25841	7.50263
13.65863	58.86863	0.04654	6.26412	49.93310	1.00000	5.75710	50.23271	8.32897	1137.61747	10.06393	9.03684	10.65826	12.87117	51.63295	6.44575	8.41050	7.64018
7.04490	55.55711	0.03249	7.56636	50.48137	0.00000	4.99029	25.75728	6.17129	1192.08362	6.18761	6.78099	7.18017	75.37991	24.68311	7.22618	8.30213	5.58877
26.77106	38.35730	0.10015	7.57198	47.90814	0.00000	8.12236	41.57721	6.41318	1152.96976	8.18427	6.80824	6.16226	-93.71133	31.26125	5.51087	7.48476	7.62410
9.53221	34.93778	0.07164	8.81579	35.39801	1.00000	6.80820	21.34222	7.49264	1098.52091	9.97691	4.45369	7.75497	71.30633	40.37205	7.01601	7.27465	8.78029
20.57803	36.43156	0.11449	6.32052	54.76133	1.00000	7.59866	41.63976	8.40976	1056.58831	9.95717	5.60946	6.49519	2.35739	54.97589	8.07889	8.35033	8.21053
2.09530	93.19944	0.06085	3.26885	60.99983	1.00000	7.06433	40.81	6.97109	1192.95308	8.36470	9.97280	11.46306	-73.9625	42.97275	9.22691	9.09878	6.62871
25.35319	49.21271	0.12168	5.85999	42.84602	0.00000	8.13113	34.09611	6.98831	1081.12688	11.61761	6.84571	6.28103	-118.10583	79.32198	5.95582	5.59371	7.41639
8.99310	53.33301	0.20083	5.41675	52.25824	1.00000	8.74281	51.08468	9.20077	1093.21747	7.54688	10.08017	9.73650	7.11393	66.63012	6.65660	8.57738	8.31414
11.61377	36.08207	0.04843	7.72426	52.38009	1.00000	6.94920	46.32374	7.14709	1164.34862	6.87464	8.71468	9.61171	-120.00865	35.84511	6.57076	7.93302	7.56546
17.68759	38.31994	0.06007	6.80561	51.06126	1.00000	6.54609	-4.83	8.50405	1101.52013	8.45772	9.46224	11.10482	29.65806	40.87787	5.77099	8.69074	7.39032
24.02794	71.15868	0.33613	9.96909	53.92503	0.00000	9.36376	33.41012	6.41056	1087.59909	7.02806	7.97688	10.50601	-91.06177	27.49013	8.30566	9.66720	7.98567
7.98408	68.69681	0.03102	6.78921	40.53196		5.00272	42.30865	7.98477	1153.73789	7.39156	9.03660	7.11850	-83.48216	59.14548	6.32536	8.01117	8.34984
23.39606	35.38653	0.06871	5.96869	38.13456	1.00000	6.93076	37.58105	7.06352	1062.28476	7.48020	8.00305	8.58372	29.26639	58.34879	6.86847	7.46651	
19.23477	64.86289	0.06296	3.51437	41.67341	0.00000	5.87460	48.49144	8.67883	1052.09054	11.05242	6.90925	8.76030	9.20427	33.43581	6.47762	6.86851	7.32427
20.92118	48.03031	0.06941	5.81896	43.85233	1.00000	7.07140	13.48082	6.78702	1088.07821	8.27664	8.02515	9.30745	-86.58208	33.24053	7.56299	8.31107	7.76077
26.63664	55.98673	0.07051	4.89471	57.01756	1.00000	6.74420	10.13361	8.34095	1199.56724	7.80875	11.36786	12.50536	124.84472	70.86822	6.21859	7.69887	6.99911
14.53035	44.68598	0.00882	8.07853	43.60198	0.00000	4.92067	49.41029	8.26971	1083.26202	4.51298	7.23878	9.09617	38.15035	46.02811	9.95383	6.58040	7.71196
15.85638	39.57848	0.71154	7.05211	48.97528	0.00000	10.24306	-27.50578	9.04581	1079.22169	7.74266	7.86997	7.96306	153.10236	61.97491	10.49742	8.32364	7.99329
-14.29103	59.97204	0.06999	5.46441	30.53086	1.00000	7.35863	11.50526	5.15633	1148.97798	10.36286	8.97612	7.12606	77.23826	39.88879	8.60131	7.51770	6.11517
19.28521	42.62410	0.07386	6.11720	54.12828	1.00000	7.61812	44.98901	7.57733	1141.15783	8.96381	6.62461	7.66242	38.94324	41.76307	7.83502	8.62919	8.63125
27.79407	54.04127	0.06392	7.73118	50.22281	0.00000	5.52975	50.71229	8.93112	1053.34190	10.45211	7.54094	5.89250	4.52529	42.21836	7.16939	8.41914	8.47496
14.76516	57.21514	0.04249	6.25986	24.77550	1.00000	5.46996	41.0051	7.86301	1167.17049	7.83219	9.72783	9.04388	-73.78458	54.13119	7.77039	7.96370	8.03405
-0.21265	53.29634	0.14690	8.36058	40.37137	1.00000	8.37960	37.05944	7.33038	1166.34236	7.45695	6.30486	10.49080	37.3825	42.69612	7.42530	8.07927	8.41149
23.28446	85.39994	0.10517	5.07812	85.09812	1.00000	7.71613	53.53395	9.58398	1187.76741	9.09344	9.66635	8.60205	33.72798	38.62599	7.25875	7.41436	7.25841
3.14180	66.76953	0.10963	4.59702	34.71605	1.00000	7.77006	7.62789	8.13065	1175.06523	8.37221	6.82680	10.02252	4.74161	47.74492	8.33061	6.65106	8.56742
20.74684	66.46194	0.14805	9.39336	38.93209	0.00000	8.46959	14.67751	8.05196	1135.35355	6.08696	6.71756	9.48040	-60.94228	45.68644	7.93797	7.26477	7.06890
14.43824	80.37322	0.03609	5.42552	62.23992	1.00000		16.0438	8.77161	1143.27111	6.40827	11.47843	10.29962	120.4861	35.36696	7.42121	8.85208	8.64945
0.76606	65.88933	0.03636	9.29653	69.38450	1.00000	5.64083	30.81383	7.07486	1178.23561	7.26962	8.54334	7.74171	75.16878		6.03585	10.31834	6.92379
-2.04974	50.11088	0.10240	9.48245	67.15573	0.00000	7.56130	53.51684	7.89762	1069.72678	4.09397	2.61290	8.16512	-113.3187	47.44621	10.35423	8.63561	8.17043
14.61441	33.45382	0.05173	7.30131	37.91908	1.00000	5.85120	-8.99167	9.73703	1072.53228	5.05333	8.64604	6.83183	125.21972	63.89990	4.12268	7.21627	7.03307
9.30541	70.89995	0.10925	7.44279	43.24241	1.00000	7.66510	39.59611	6.09377	1094.65459	3.90941	10.02795	8.74330	27.02444	44.55572	4.10543	8.63930	9.15860
2.42000	46.76765	0.04272	5.48980	58.08168	1.00000	5.82607	48.8765	7.64298	1169.87404	10.86139	9.29019	8.28961	2.18967	64.24584	7.97011	8.89343	8.41987
12.14983	61.74512	0.05963	7.34355	34.51005	1.00000	6.77950	25.92127	6.48346	1126.96909	8.31383	10.85004	9.92984	86.79271	45.25140	5.25407	9.49560	8.36873
24.58069	31.01675	0.06451	8.13369	49.54767	1.00000	6.23357	35.82756	7.88242	1055.76459	8.12088	9.70523	10.59480	137.95378		4.44432	7.76668	7.58514
12.90044	53.47872	0.07509	6.48353	51.18627	0.00000	7.51952	44.80477	7.55481	1087.90947	10.08379	5.79181	6.36626	-0.59543	56.57190	6.15549	9.29134	9.05083
19.76799	66.68991	0.07289	5.37948	41.26131	1.00000	7.33880	48.90472	6.19596	1076.50096	7.79745	9.05117	11.58388	2.2469	30.55133	9.08553	9.43519	7.63275
7.46985	57.42893	0.19512	2.93987	53.13734	1.00000	8.82633	52.66277	9.87602	1103.41467	8.33231	11.59232	8.24784	-2.01111	49.20329	7.91107	9.36479	8.15539
21.86227	56.18007	0.16658	7.30672	45.19617	0.00000	8.56408	25.13915	5.55514	1059.41342	5.86471	6.47089	6.87827	73.06784	63.50896	10.19438	8.53217	7.34717
9.85794	57.78485	0.17803	11.42248	78.66642	0.00000	8.58758	43.1009	7.18692	1129.46459	6.43148	8.11125	11.26834	-75.23266	58.06029	8.26784	9.31170	8.76334
25.27719	77.78161	0.31218	10.60897	34.64049	0.00000	9.27012	51.65333	8.29477	1190.61765	7.36977	9.28366	10.90161	5.2875	51.97799	9.41559	9.49454	8.38622
9.26889	66.24112	1.48010	9.10278	67.18301	0.00000	10.97285	35.6803	6.37479	1115.64336	10.03940	5.47618	2.94874	51.0193	33.90207	5.34985	6.31936	8.82919
23.74868	39.90491	0.05148	6.46268	64.32121	1.00000	6.31389	45.75279	8.21112	1199.27002	7.02200	9.44250	11.95334	130.57211	71.54292	8.80453	8.72566	7.57913
8.70304	38.74449	0.05689	7.93725	52.07156	1.00000	4.48697	14.95472	6.60801	1092.71304	9.79968	8.04016	10.59364	120.89694	31.68809	5.86936	9.30388	7.67154
6.68718	41.35974	0.06478	4.46013	46.81106	1.00000	6.63071	53.83333	10.47688	1132.61685	8.13967	8.86495	10.64997	-2.98333	34.86123	8.80068	8.27897	8.42278
27.64127	81.61728	0.05706	6.12466	45.39863	1.00000	6.25743	41.91738	6.04385	1186.80575	7.39232	8.57590	7.59757	3.1631	68.93383	6.48134	8.26859	6.87218
-3.37620	41.41175	0.03219	7.02309	43.27980	0.00000	4.72588	48.49144	8.11075	1161.91703	9.80448	8.34513	6.61851	9.20427	53.71428	7.23551	8.27581	8.18986
1.51638	80.09613	0.17414	4.27549	60.97806	1.00000	8.54319	38.55632	7.11266	1149.20303	8.47154	9.15203	10.18439	69.01354	49.26900	7.21977	7.73751	8.86225
14.62216	47.77833	0.06925	7.99593	40.76977	1.00000	7.41782	52.21099	8.64444	1155.87637	8.15370	9.72143	8.63749	7.02238	64.65430	6.07396	6.81920	6.77643
-1.92921	57.50157	0.07090	7.13659	64.85209	1.00000	7.34336	32.65246	9.36419	1190.09284	7.92823	7.23046	10.51549	51.67462	37.41515	8.11885	6.47760	7.46350
0.72639	60.03789	0.04136	7.57691	46.36125	1.00000	4.66448	4.94273	7.15312	1198.67161	6.72745	11.04229	8.05821	15.87735	46.27936	6.19471	6.82778	7.64299
6.36417	41.08674	0.67126	7.93411	69.32052	0.00000	10.13422	43.16547	7.92869	1057.83956	8.68762	5.36970	5.31707	-77.70066	53.13976	4.72514	9.33598	9.55180
14.39986	48.88428	0.04603	6.47697	61.49977	1.00000	6.36089	25.92127	7.64571	1192.96315	6.97423	9.55636	9.83659	86.79271	56.91419	7.21967	7.97337	7.77338
-2.19532	38.79407	0.08529	5.25303	57.07342	1.00000	7.58224	55.67938	7.89914	1078.89205	5.83728	10.39781	10.26774	12.53463	51.91177	6.61835	7.26152	7.25431
10.84209	23.98135	0.01728	3.49365	62.61747	0.00000	5.24928	37.65181	7.17759	1154.16730	13.40327	7.90876	8.98712	120.33063	34.00196	6.14553	7.07849	9.16722
13.28304	71.30813	0.07820	7.83900	51.94407	1.00000	6.65742	14.67751	6.05897	1112.32816	8.68148	9.55737	9.30164	-60.94228	39.23925	6.65637	5.96309	8.67732
6.20506	64.60475	0.06661	10.65828	54.28661	1.00000	5.54486	25.75728	6.74590	1072.99634	4.88709	9.30979	8.17569	75.37991	54.67293	4.70013	8.38950	8.87658
15.53047	47.49052	0.04480	6.44345	67.46359	1.00000	5.55277	30.76468		1106.47010	8.60958	8.73725	8.61139	74.12286	51.99672	7.94158	7.53370	8.98209
