TEMP	PM10	CH4	PRES	longitude	H2CO	NH3	NOx	PM2.5	PAHs	SO2	latitude	CFCs	warning	CO	C2H3NO5	O3	Pb
25.73415	5.48791	6.23762	1113.33947	35.23388	77.53691	9.54642	6.95347	7.89755	7.26324	8.15915	31.78336	36.83176	1.00000	8.73249	0.03662	9.84292	52.95112
11.73524	11.81124	9.03950	1060.17389	136.61667	67.55886	6.16630	9.52852	6.73558	7.36298	5.95921	36.53333	47.69322	1.00000	11.13307	3.93442	10.29244	55.36238
24.69747	8.35137	6.21425	1104.33295	5.22778	62.76310	9.16969	7.67226	8.92083	9.58957	6.28979	51.955	52.46425	1.00000	8.62749	0.16853	9.40292	53.05119
12.26185	9.97658	8.21731	1074.54179	-111.99633	38.55294	8.57352	7.48217	7.80562	9.86795	8.76221	40.65995	58.74408	0.00000	7.45483	0.66400	6.97054	67.20838
12.56678	7.14659	9.73323	1163.54919	107.60389	41.90387	6.47588	7.05998	7.51712	9.28523	8.42682	-7.01833	39.78482	0.00000	3.85776	0.07212	10.12924	50.08454
10.45645	9.91765	11.37665	1160.27164	-73.75513	62.66586	9.74418	7.02962	7.24315	6.35363	7.25676	40.60538	82.39709	0.00000	7.02221	0.64023	8.40267	53.24177
22.36901	8.65757	8.20304	1097.46270	-99.73314	24.87324	7.66590	9.27648	8.42193	7.70719	4.57737	32.44874	39.13137	0.00000	8.32111	0.22531	7.90436	51.10755
6.26646	5.95838	5.94078	1053.46640	12.84052	33.97885	11.03278	6.16095	7.64976	4.85032	6.59155	45.78071	40.00517	1.00000	9.06328	0.04705	6.99937	60.41396
-4.68878	6.99469	7.23710	1185.68337	53.26023	62.67627	6.22958	8.95460	9.04419	10.29394	8.01852	54.39304	28.51132	1.00000	10.00662	0.06224	8.85358	41.44596
21.28403	7.35987	9.12349	1132.60502	85.83636	76.85195	7.27397	9.85879	9.04849	10.89414	8.20632	25.66795	29.64677	1.00000	8.36508	0.07566	7.37255	49.31635
-10.27098	10.12206	9.65847	1054.30947	-3.05814	64.06990	9.10416	8.27713	8.19220	5.31112	6.81157	53.00974	30.84752	0.00000	7.87589	0.75665	7.98363	47.31556
12.80872	6.28395	6.94006	1133.79568	2.29026	39.86547	8.32251	6.39497	7.27680	6.61663	8.34229	48.77644	62.97824	1.00000	9.62126	0.05307	7.29879	50.92459
29.04503	5.04231	6.62058	1198.17174	122.22833	43.92529	9.71540	7.05188	9.05421	6.67344	7.55301	40.66482	41.74720	1.00000	9.28922	0.05769	7.64812	64.85612
9.39798	8.97579	9.69330	1101.34699	14.34085	51.55094	6.97016	9.27558	6.68591	10.94358	7.77480	40.87363	61.85484	1.00000	11.13885	0.28452	7.78958	88.68479
12.86118	9.45360	9.06345	1137.68618	34.8732	58.55143	9.78531	8.15658	9.68361	9.23108	9.02511	32.05971	66.10989	0.00000	7.34320	0.42356		43.83069
18.51003	7.78112	6.70222	1050.49356	107.60389	23.83615	5.76487	10.62043	8.35835	11.91989	8.77683	-7.01833	42.77649	1.00000	9.09017	0.12763	7.97482	36.07005
-3.16324	8.12158	6.74341	1190.93743	73.85535	58.74015	7.70031	6.47408	9.20889	7.60384	8.82569	18.51957	51.75231	1.00000	8.55823	0.14393	8.32995	55.57263
16.40775	8.98240	9.62752	1166.58599	103.61667	24.50304	5.93035	9.19301	6.93716	7.41865	5.84040	-1.6	48.62190	1.00000	8.23244	0.27593	8.13062	57.25027
16.63375	8.70865	9.12436	1127.54927	-122.86705	56.33136	11.45201	10.36916	6.92611	7.54406	8.51263	45.49428	48.22176	0.00000	4.03795	0.22964	6.97111	40.38488
16.30973	10.09472	8.25590	1148.46387	-88.81395	55.63808	8.76647	9.05742	7.78313	7.76589	8.37888	35.61452	47.68227	0.00000	7.07552	0.74801	7.10937	64.08000
21.15204	8.53946	9.31493	1050.55093	29.24152	52.10313	6.38552	9.18050	7.68459	9.76694	9.86929	-26.93366	37.96639	1.00000	9.03619	0.17327	7.81090	61.01333
8.42044	6.31441	9.25835	1151.01237	-0.33525	34.70861	5.92530	8.74571	6.83208	8.64248	7.73063	53.7446	8.38848	0.00000	6.92393	0.08523	8.72125	38.90876
10.26918	7.42672	10.56768	1102.09297	-97.90308	68.08157	6.71191	8.32603	8.68615	8.45714	6.43025	31.12406	35.98783	1.00000	8.55761	0.06560	7.76377	42.99422
31.45768	6.01214	7.31641	1153.81131	-89.64066	51.43272	9.33365	5.50496	9.12031	6.61484	8.49870	40.56754	57.58848	1.00000	8.82104	0.06419	8.44220	65.85070
21.64507	9.83945	10.69214	1056.12906	34.3869	55.06723	9.02845	9.86961	6.47640	9.94072	7.94840	11.8659	63.57808	1.00000	9.51357	0.58825	7.44875	54.30327
	8.36825	9.92508	1135.42265	29.91582	55.74499	5.46115	9.46439	5.50714	8.25521	8.94434	31.20176	28.67434	1.00000	8.28549	0.19663	7.17776	49.65212
15.69043	7.20153	11.32951	1149.72631	-89.64066	72.07514	5.63964	8.37966	7.71983	11.62953	9.01568	40.56754	21.72433	0.00000	5.61847	0.08026	8.92052	37.31667
18.97116	7.09681	3.92770	1199.77584	9.37082	43.06266	7.64137	7.82271	6.63409	4.64698	6.37638	36.08497	33.81242	1.00000	11.04338	0.06228	8.31392	47.38634
18.24985	7.95447	7.59365	1189.05447	10.58082	44.36288	10.50081	5.18576	6.49198	7.89055	8.80373	35.72917	37.97250	1.00000	7.21226	0.14065	7.32411	38.13405
36.81887	6.28655	10.05509	1174.68491	-48.67028	50.58895	5.98429	9.23029	7.43255	10.06279	6.61556	-28.24	57.48700	0.00000	6.62565	0.09178	8.07680	51.04897
16.47654	5.70356	6.97408	1070.87852	104.1451	69.60131	6.35360	6.14096	8.92829	10.66288	8.85752	15.79408	54.32574	1.00000	10.31520	0.06188	7.51142	42.18124
11.51991	11.07081	9.13303	1077.26926	-51.50361	47.29634	5.99564	9.70539	8.62031	6.43910	8.32096	-29.2975	32.16582	1.00000	6.07058	1.88809	7.19561	64.49639
28.27049	10.80544	8.56040	1108.63288	11.412	41.83426	8.08214	9.09246	7.29994	8.96522	7.45013	45.50369	67.46245	1.00000	11.30583	1.45316	7.95614	50.80335
12.52267	9.33495	10.23378	1167.29582	46.10925	75.86954	8.89667	7.92619	7.95176	7.28186	8.52004	43.35071	58.57932	0.00000	6.01710	0.37413	6.60040	53.42741
19.63540	8.76548	7.32807	1122.66002	48.26258	58.27417	7.42299	8.87138	6.97323	10.34001	7.24997	33.86419	53.23153	0.00000	6.49926	0.20946	7.76379	75.63995
13.49448	8.32534	2.14849	1094.13131	43.38531	69.95291	8.40441	8.29386	8.45291	5.30184	9.22092	9.89206	75.07498	1.00000	9.89970	0.13450	7.52648	73.72635
28.82729	8.06299	9.02506	1185.77991	-48.62789	47.51088	9.12849	9.61695	7.61501	8.59682	6.80227	-17.74431	32.34273	0.00000	4.94696	0.13229	8.35408	62.29086
4.00832	11.73346	8.47919	1120.93084	117.27583	35.52404	11.21303	8.32952	8.03127	5.48828	8.54300	35.64889	37.54182	0.00000	5.44957	3.61633	8.09005	39.62305
17.70149	9.77412	10.27326	1058.80929	86.59509	67.04496	6.54057	7.13120	8.21578	7.62533	8.16410	26.11527	58.72470	1.00000	7.62798	0.52728	8.43486	61.16843
8.08850	10.25581	10.57817	1171.16527	118.9707	50.54217	5.18874	10.11602	9.18572	6.47111	7.08080	-3.5403	67.06384	0.00000	7.13041	0.85875	7.95768	43.58006
38.04652	11.71496	10.11355	1136.15401	9.0027	61.87056	6.94012	10.94341	7.41337	8.90004	6.78376	11.86064	46.78206	1.00000	8.86728	3.56184	8.15724	70.01428
23.23271	8.49155	8.87554	1126.45459	-70.92866	65.01777	6.45819	9.34851	8.64484	9.04940	8.35147	42.52787	58.43263	1.00000	8.00190	0.19319	6.80174	38.57114
31.26591	8.92785	8.72004	1147.40746	-59.13316	47.88907	5.75778	8.62046	6.72066	6.95696	8.53584	-37.32167	60.65852	1.00000	7.90346	0.26857	8.84991	50.28202
16.61707	9.07306	8.26683	1142.44003	-88.27205	36.97808	7.70845	9.08890	8.45903	9.06109	8.18060	44.27804	45.33301	1.00000	8.64340		7.03267	68.66203
22.17174	9.14920	8.70463	1058.68267	73.97117	58.77141	6.45731	10.30002	7.70454	10.62135	7.61742	31.96258	59.72285	1.00000	8.78807	0.33340	8.70201	38.96407
5.49128	7.79772	8.51047	1094.07559	73.66633	59.83728	6.95990	9.08850	7.44056	9.44947	6.32642	25.92493	62.73715	0.00000	5.61727	0.10544	6.95802	64.09492
22.17019	6.82622	4.68470	1064.84653	8.4493	39.65783	6.65932	7.43308	7.99801	6.51328	9.14111	50.09019	24.22462	1.00000	10.48436	0.07970	7.82434	51.68231
18.26330	8.64478	8.66776	1159.10660	8.86704	58.56740	6.74588	8.44382	10.29032	9.02909	7.50044	50.23805	47.54101	1.00000	9.92705	0.24224	7.30282	35.31141
13.50112	6.58438	6.20472	1069.66402	-86.11084	59.17504	7.89012	5.84997	8.21597	6.42738	6.99920	41.75338	52.67424	1.00000	9.61176	0.07123	6.88740	44.91948
7.88990	9.54866	8.73124	1114.94878	-61.51889	61.17314	7.38447	9.97346	9.06563	8.93217	8.49472	10.66668	52.48550	1.00000	8.34827	0.45068	6.56544	58.98435
3.49372	4.93829	10.07580	1082.87162	-82.45426	62.61218	6.09193	8.89383	6.70986	8.84690	9.36323	27.09978	36.70805	0.00000	7.01396	0.05070	5.50443	59.72600
10.63900	11.81778	8.49555	1188.02503	-15.6	31.71935	7.41425	11.03673	6.67523	7.94886	7.89369	13.56667	41.30200	1.00000	9.61733	3.94872	6.02806	62.49638
1.75642	6.49661	8.17057	1067.69933	151.08057	52.46268	7.94534	8.67170	6.33688	7.56213	9.25417	-33.79176	63.06742	0.00000	5.52624	0.06923	7.61307	54.44771
22.44355	11.26193	8.53339	1073.88190	-7.32097	61.91845	6.02804	9.89533	10.30703	9.90705	7.34020	41.1053	63.18702	1.00000	10.50930	2.27866	8.86512	46.89141
14.49123	10.59461	12.19716	1109.65572	79.87116	64.53208	5.81764	10.02887	8.80573	7.37160	8.55801	6.84019	35.99934	1.00000	7.88807	1.21128	9.54484	45.20672
32.07647	8.52621	5.98451	1165.13536	37.56667	28.70810	9.62892	6.30848	7.20569	9.82385	8.32768	55.85	33.38312	1.00000	6.75521	0.18862	6.31507	46.68583
28.54571	10.28509	11.13806	1102.07528	88.58	34.05362	5.25619	9.40304	8.53242	6.96513	8.37219	23.18	53.94553	1.00000	7.56786	0.89539	7.88156	39.16711
5.80072	5.06374	9.78004	1068.54902	15.07041	30.35205	12.79139	5.00521	9.06874	5.21298	9.52572	37.49223	42.49488	1.00000	8.34063	0.06640	7.32313	69.91539
11.20063	6.81323	7.77166	1090.74271	77.70636	47.63432	7.76254	10.43075	7.29982	6.39484	8.07705	28.98002	38.85960	0.00000	7.15399	0.10309	8.87426	59.65562
31.92682	10.68604	8.37141	1144.15647	46.10925	38.99750	8.22341	10.82889	9.02931	10.54956	7.60928	43.35071	67.76608	1.00000	11.82181	1.30726	10.26165	79.77828
14.75351	3.64000	7.76892	1078.07165	-81.24441	51.35853	10.16217	6.62517	8.25073	6.07616	8.17516	23.15678	44.16644	1.00000	9.42373	0.04985	9.01310	66.96641
19.92666	5.71940	7.48693	1188.63232	28.88222	59.50936	7.21945	10.08377	8.94277	8.05471	8.71149	40.37528	37.85352	0.00000	7.62530	0.06037	7.44047	51.72175
10.00320	4.12664	10.96143	1191.58077	-111.99633	54.42714	12.55274	5.39793	9.76981	8.42153	6.03971	40.65995	73.56507	1.00000	6.86740	0.04468	7.17397	53.55504
11.63076	10.10258	10.12407	1066.06875	107.60389	48.85773	9.23909	7.71940	8.08493	5.19981	9.66301	-7.01833	36.64230	0.00000	7.35821	0.76089	8.41658	28.79849
10.27281	10.09857	10.31267	1057.50997	140.72287	42.76113	6.88467	12.17771	7.24935	10.30287	6.79041	53.14657	56.48851	1.00000	10.48635	0.74844	7.26945	43.42608
7.71943	4.04584	4.83463	1178.29747	110.71639	66.59246	10.69337	7.70399	7.79533	5.44216	7.53244	-7.54972	47.80957	1.00000	9.25724	0.04001	8.01174	59.95257
10.84209	8.56637	6.31263	1111.51416	-116.97725	45.41751	6.69043	9.49528	8.00220	11.14540	8.95776	33.92946	37.19300	1.00000	9.01817	0.19579	7.61228	62.20665
5.21514	5.92110	5.43344	1073.75771	-47.53028	31.49295	8.70477	7.50369		3.64964	5.95156	-22.45667	48.44989	1.00000	11.46876	0.05702	10.08429	41.51606
10.98990	12.00306	11.56586	1108.29861	38.02486	44.93151	6.29679	9.94471	8.05901	7.80827	6.38223	55.64776	24.33937	1.00000	10.43404	4.74609	7.45953	35.40510
11.33641	7.87459	7.78540	1165.89910	7.00417	54.66698	8.37877	7.53713	8.18433	10.80871	8.05892	52.26083	49.46095	1.00000	9.43341	0.12168	8.33392	58.88557
11.31361	10.36338	9.36330	1177.91170	-120.45794	72.40410	10.42968	8.57256	9.08309	5.45791	7.40094	34.63915	50.90452	0.00000	6.02065	0.95223	8.89816	55.57495
5.49615	3.22918	7.48605	1116.09209	4.7934	63.49281	13.26036	6.51656	7.02995	4.64065	7.90308	45.69558	44.88889	1.00000	8.43828	0.05603	7.40962	55.14675
16.50863	10.82612	12.85440	1144.90361	38.15035	21.40478	4.73536	10.23934	8.40001	6.89194	7.03604	49.41029	55.79957	1.00000	7.28583	1.48937	8.46850	63.72888
13.58187	10.34579	9.05951	1142.56922	-77.70066	56.20739	9.39930	8.79801	6.92038	5.20042	6.20339	43.16547	39.74189	0.00000	7.05705	0.93193	6.29011	58.58011
-2.10381	9.84670	8.58121	1054.93160	-35.71667	31.44242	9.79571	9.35223	7.19315	7.09940	8.35395	-8.66667	17.90269	0.00000	5.52478	0.57180	7.74259	72.06897
22.24108	7.19357	10.80355	1136.18873	8.2926	38.28069	10.21293	10.74298	7.93142	4.15576	6.75049	9.58126	26.20470	0.00000	4.77634	0.09483	8.07903	52.73431
13.52059	11.34070	8.78131	1120.83752	59.4839	80.85544	7.78813	12.10737	8.49647	10.03172	8.70204	58.7002	52.80515	1.00000	7.91610	2.47335	8.77770	54.99776
24.67092	5.58328	6.37001	1117.36187	46.83187	23.46334	9.42523	7.35487	8.49120	8.35987	9.26930	14.53767	50.22384	1.00000	8.16099	0.03698	6.97207	45.05121
6.56559	8.07634	10.30404	1129.92828	135.31667	55.47137	8.94866	9.41519	7.00275	5.25751	8.62386	34.25	51.07293	0.00000	6.27440	0.12336	8.06943	78.58002
26.34167	7.70173	11.38190	1068.70172	-34.88111	39.01078	5.87653	8.90961	7.59911	9.02590	8.08279	-8.05389	27.24122	1.00000	8.28216	0.11942	8.98050	35.77693
10.50452	9.82782	6.87300	1130.57777	72.68533	58.97408	5.85035	9.11439	8.41331	7.94809	6.63223	22.75218	46.67952	1.00000	10.43057	0.60379	9.07134	52.00762
10.84032	9.42353	9.14763	1164.68409	5.16108	29.80733	6.78781	8.37080	6.27359	9.78247	9.09111	48.77275	29.85329	1.00000	10.13088	0.38899	8.58943	36.62374
19.68464	7.30061	6.99380	1086.97228	-117.71978	62.86507	8.11889	6.21148	6.57766	5.49373	8.18601	34.09668	43.97156	1.00000	10.40382	0.11280	7.09566	55.24420
-4.34276	9.83119	9.46571	1170.59958	77.23826	18.74725	7.13824	8.78464	7.34528	9.01461	9.07145	11.50526	48.56846	1.00000	10.80418	0.59918	7.77375	70.91809
14.86842	8.30308	7.90481	1172.17698	-74.95472	64.35855	6.55532	10.04788	7.80972	7.18827	7.53320	10.98778	58.74150	0.00000	9.47619	0.15963	8.86297	20.77187
13.69863	8.63791	9.63307	1155.63999	34.34691	29.70423	9.69717	9.00235	8.75331	6.67524	6.81541	61.78491	50.42791	0.00000	5.46422	0.21399	5.78808	57.86055
7.56294	9.08632	8.57545	1052.85137	38.15035	62.67373	9.06855	11.10663	8.85680	4.30327	8.17414	49.41029	51.77638	0.00000	6.07657	0.33029	8.43816	49.84769
-4.69057	9.29606	8.33734	1102.79946	120.5875	53.79145	6.85673	9.07478	7.02965	8.53159	7.32238	16.455	44.77893	1.00000	7.64228	0.36614	7.10384	61.34679
18.96798	7.89481	8.40869	1138.77875	68.49143	56.95430	11.04352	4.95113	8.23746	9.79451	5.76383	25.80565	39.18505	1.00000	5.56756	0.10488	9.60369	62.66009
1.09063	5.62980	11.58730	1060.84850	109.22921	36.60757	8.15336	10.70002	9.89868	5.63541	7.67968	34.65918	58.41218	0.00000	6.06226	0.04334	7.31000	43.68429
12.67573	4.62219	9.23305	1098.74931	83.97573	40.97798	5.93968	7.02078	7.85204	9.25555	6.62371	21.46527	34.10988	0.00000	5.66458	0.06920	7.88751	42.78407
16.27502	2.91568	8.13331	1156.82867	13.29371	47.14264	11.85515	5.29593	8.01394	4.21206	7.96969	52.53048	58.40611	1.00000	9.24432	0.03687	7.38726	58.16028
16.49321	4.96421	7.55373	1097.94678	29.24152	35.76813	10.98407	7.65946	9.58494	7.66296	8.35530	-26.93366	25.66051	1.00000	8.39080	0.07948	8.39344	47.16628
13.77473	6.66290	10.57244	1105.71154	15.07041	48.64264	5.99848	8.99418	9.98496	10.46965	7.39624	37.49223	49.25986	0.00000	6.56604	0.07705	7.76456	70.76759
19.27956	7.24745	8.00011	1174.66325	-2.98884	23.86822	4.49981	8.18202	6.84367	9.62124	6.37278	43.32686	67.15948	1.00000	8.83179	0.09612	6.86039	51.84350
26.50800	8.13406	7.60614	1130.50875	168.31366	56.88626	4.97056	7.72036	6.81281	9.38512	6.73006	-17.73648	52.43239	1.00000	9.55285	0.14738	8.48986	62.73214
24.70976	6.82621	8.50564	1081.47770	-76.88442	46.01916	9.65722	6.89241	8.60438	7.90599	8.05487	40.2737	62.13499	1.00000	8.57252	0.07884	6.10444	69.31262
20.59977	6.80940	7.90062	1124.55919	19.91667	52.89517	6.66234	7.82401	7.50793	9.09156	7.98589	-11.78333	38.32918	1.00000	8.15829	0.07771	8.08037	69.43577
28.23749	8.13660	3.12901	1177.15862	71.21169	58.18696	7.52918	8.13306	6.80651	5.68511	8.12831	21.59983	34.35746	1.00000	10.30569	0.13984	8.06311	59.99937
13.36686	7.39060	8.58306	1057.12563	-91.58045	28.60844	6.19794	10.29815	8.74320	9.34024	6.95586	41.6764	32.74330	0.00000	6.91288	0.09375	8.23345	71.26858
31.90451	11.89014	10.84052	1160.23341	83.97573	48.36047	6.84451	9.72168	7.68361	6.62109	9.50885	21.46527	52.35950	1.00000	9.03972	4.25250	8.85593	59.25297
14.93159	5.09566	6.68106	1087.69075	125.51176	42.96013	9.37527	6.44441	8.85069	3.71003	7.51530	42.64031	37.65211	1.00000	10.91000	0.07166	6.33559	56.61912
29.90230	9.60414	7.89357	1063.19103	37.55	53.57788	6.21044	11.28300	9.10123	10.08623	6.49219	6.03333	60.37838	0.00000	6.51783	0.47079	6.67000	52.48141
23.76487	4.48607	6.99636	1165.20618	24.43973	43.82948	6.37713	5.28856	5.25011	11.43730	8.69562	0.76755	25.12713	1.00000	8.90080	0.04441	8.31406	45.03054
18.85791	10.55101	9.70893	1196.68804	35.7	44.57526	8.91057	9.18192	8.50338	9.44960	7.07085	-7.76667	44.22542	1.00000	8.71240	1.15388	8.79811	36.70585
9.16902	10.98151	7.05562	1101.36018	51.3452	35.22104	8.27242	9.53665	7.89925	7.80378	7.80923	53.37596	71.73612	1.00000	6.69456	1.76372	6.81191	29.97015
20.73172	8.22660	8.97972	1054.34227	2.29026	36.86355	6.11719	9.05718	5.75878	9.90378	8.33458	48.77644	45.26220	1.00000	7.88393	0.19944	6.82246	64.09255
21.25251	9.99308	11.24159	1141.79604	-75.69947	47.65900	6.63415	11.75762	9.64817	9.55164	6.44479	8.79577	37.02506	1.00000	8.48088	0.69398	8.02204	55.40993
25.83364	9.81118	7.98017	1116.98418	111.50861	75.03457	5.85061	10.72444	7.00734	9.56137	7.89192	32.54278	47.48271	1.00000	10.16722	0.57629	8.36938	29.10203
31.90266	10.79441	10.51948	1091.89078	13.44275	42.53473	6.39033	9.41049	9.09659	6.48137	9.38589	38.07789	55.65599	1.00000	7.47861	1.46904	8.53236	40.40389
3.11165	7.74138	9.57019	1057.20951	8.77069	37.17383	6.05464	11.17060	8.48287	9.17820	7.73828	50.80904	26.76979	1.00000	6.80132	0.08309	9.08476	41.47641
34.88605	6.62460	2.79408	1060.87687	-119.48568	27.49921	6.41092	7.71264	6.21708	3.43861	7.12015	49.88307	41.11362	1.00000	12.33777	0.07828	7.17469	73.82467
8.85043	6.42053	8.66920	1117.18797	72.34424	67.65037	5.78023	7.25336	7.43290	11.04472	5.62137	40.78206	31.70579	1.00000	12.10316	0.06605	6.11395	76.28223
21.32032	8.58551	8.21246	1102.09870	130.57211	43.41421	5.92651	8.39853	6.67934	9.23794	7.57808	45.75279	65.03387	1.00000	8.74051	0.20763	6.70271	49.88794
9.42395	10.55295	10.62285	1131.09075	-37.65	52.85723	9.14079	7.06236	8.40386	5.36935	8.87066	-10.91722	55.36153	0.00000	8.68944	1.13656	8.15792	62.32850
32.54553	10.36892	6.89481	1119.78340	10.78222	64.68882	6.14662	9.05726	7.80089	9.91237	6.48713	36.46917	33.07552	1.00000	11.31030	0.98934	6.83923	49.04145
16.93678	7.32020	6.21190	1103.25294	-84.50855	40.34816	7.33529	10.86912	6.91955	10.21932	8.88113	39.08367	35.68629	0.00000	6.02245	0.09260	7.83688	71.49489
27.57252	2.85908	8.92553	1071.66661	68.75915	66.33359	6.95634		8.00796	7.70697	6.93854	27.52948	34.79064	0.00000	9.69172	0.04751	8.12966	55.73581
14.61997	7.27858	6.34255	1094.49372	-47.1725	49.42582	8.02067	5.81861	9.52878	7.46116	7.23059	-22.57306	36.49887	1.00000	8.86174	0.09110	7.44927	67.84224
16.58730	5.82227	10.96356	1196.25918	22.53083	51.21877	5.22411	7.58867	6.20222	9.24767	6.15159	44.22639	38.43909	0.00000	5.50311	0.07029	7.25548	59.80958
-5.55286	8.07677	10.95900	1114.81842	-72.27814	96.14582	6.63445	8.12554	6.56451	9.84170	6.90961	42.93369	35.62101	0.00000	4.60469	0.13651	8.52042	47.80573
23.64714	6.75001	7.32096	1152.90730	-73.58248	37.56824	6.87836	10.69901	7.38037	9.68653	7.66554	45.40008	75.34487	0.00000	5.99154	0.09899	7.28839	50.28016
-11.85350	8.06598	10.58769	1119.25378	9.40531	57.34583	9.35799	9.81832	7.08109	5.49066	7.33564	45.53069	36.62847	0.00000	5.89032	0.13314	8.76203	50.01061
-7.78117	9.24020	11.26921	1183.16216	76.0586	64.73383	10.29822	9.32582	8.42313	2.80860	8.84964	16.06213	65.16581	0.00000	5.96396	0.35659	7.56363	69.59842
25.66621	4.31122	8.81612	1164.94598	-3.67029	70.53976	10.36054	7.14920	8.30727	8.10300	6.70099	37.13548	36.90909	1.00000	8.39601	0.05814	7.20173	50.80660
24.37265	7.11690	8.21801	1174.33736	73.66633	47.14272	11.01128	6.08031	9.12377	7.44499	8.89471	25.92493	42.68616	1.00000	7.63045	0.10127	8.17976	47.19314
28.21924	9.27507	8.73238	1191.45094	17.58522	55.52964	6.11588	10.35210	8.66360	10.82456	7.43801	40.53123	37.75932	0.00000	5.61884	0.36794	7.36925	94.92776
14.83568	6.58762	6.36545	1143.87790	-101.2591	47.14990	9.36232	7.20045	8.43585	6.67013	6.99129	21.01858	50.07560	1.00000	9.49019	0.06017	7.75286	78.80640
6.93176	9.16008	5.71373	1120.93535	59.4839	67.45828	8.51730	6.86696	7.63139	10.15205	7.82723	58.7002	46.09958	1.00000	9.57077	0.31501	7.53725	39.02842
24.92971	4.68502	9.15477	1054.15582	12.84052	33.68749	11.82603	6.58645	9.15883	8.97248	8.91543	45.78071	68.20102	1.00000	7.02039	0.06572	8.49663	51.02482
2.96175	7.46108	8.96785	1124.94932	34.4587	60.56562	7.56190	10.47568	8.08638	6.68069	5.72572	-13.7804	59.23106	0.00000	5.99947	0.09657	8.87313	77.49318
13.74903	8.68221	8.35868	1176.33224	-79.59415	50.38436	10.07375	10.13697	6.56790	7.44343	7.14524	-2.13404	60.68256	0.00000	4.53817	0.22250	9.14989	50.29073
5.28437	7.32600	3.41638	1130.65461	5.03586	47.23501	4.92029	7.66626	7.49531	4.38310	7.99760	43.83125	28.41141	1.00000	12.75885	0.08265	6.71728	46.32994
26.05565	7.07592	8.39913	1172.42751	34.75699	62.14452	6.57443	8.67654	8.10479	12.41732	7.89761	31.39547	54.78713	1.00000	10.67960	0.08536	8.77928	58.99068
1.94694	7.15896	10.39292	1199.75449	102.42587	56.34056	6.70075	10.23208	9.60185	10.29156	6.69619	15.58552	47.63847	1.00000	9.84264	0.05819	8.18522	52.06972
21.53125	9.36640	10.42141	1168.32607	-8.2194	41.12633	6.17514	10.60599	7.90057	7.37276	7.79549	43.48961	53.09944	1.00000	8.99709	0.36034	8.80602	75.06862
28.19434	9.28919	9.91648	1163.94815	-48.59278	51.58894	6.81010	10.77147	7.37467	10.96536	7.04418	-23.7975	47.94342	0.00000	6.65759	0.34749	8.50732	72.31387
19.61996	9.29380	10.85879	1096.57906	-38.94722	62.74444	10.77183	9.09763	8.66056	5.17604	7.98511	-15.675	36.44104	0.00000	6.23114	0.37096	9.03548	88.14265
10.36106	5.51493	8.73051	1059.62711	46.5813	18.12051	7.30955	8.99170	8.32066	8.12949	7.37855	54.8421	44.02008	0.00000	7.27597	0.07149	7.21245	57.88121
12.59876	4.25156	4.54112	1113.64592	-48.67028	39.41431	10.31464	6.16239	6.26789	2.44812	7.01192	-28.24	41.03555	1.00000	10.80112	0.06025	8.25260	61.12036
20.99219	5.16850	6.16469	1112.00704	-42.98194	67.03380	9.05368	6.60553	7.51904	5.33068	7.22571	-22.53722	51.49539	1.00000	10.07604	0.05538	9.19321	48.87551
10.73806	8.18838	8.23935	1125.65928	-117.14392	49.74227	7.90881	10.32352	7.07501	7.11602	7.54193	32.9156	37.88050	0.00000	7.06337	0.13157	7.87413	57.74096
-0.28627	8.82607	8.87749	1056.46936	-122.24092	56.93016	7.05365	9.20392	7.47991	9.50038	7.57062	47.4943	55.00839	0.00000	5.30043	0.24742	5.75773	55.97874
2.35315	6.03717	9.96207	1108.19046	18.34717	50.09912	8.60759	11.92995	7.46854	5.11518	8.45321	54.60528	31.25660	0.00000	5.44239	0.06923	7.59991	50.98882
8.62972	8.42241	10.29223	1085.19690	46.04833	59.82534	10.94455	10.55919	9.05790	4.32522	6.37378	51.40944	19.95131	0.00000	4.06435	0.17929	8.64137	49.19074
5.17759	7.08461	6.38887	1176.45260	-72.86843	35.98729	6.16129	7.49502	7.17521	9.15332	7.91211	41.27621	60.82283	1.00000	7.50674	0.10257	7.58255	76.60975
-7.77025	8.89365	10.74074	1052.48105	38.15035	45.03887	9.96025	8.15720	9.69510	6.77857	8.23319	49.41029	43.69028	0.00000	6.27204	0.28298	8.81203	58.08733
18.22761	10.15390	4.94431	1175.56606	34.34691	41.56416	5.91976	6.60233	6.97258	8.93398	7.51589	61.78491	47.49209	1.00000	8.78503	0.79813	8.15329	58.75030
17.32106	5.55596	9.39739	1161.16020	-1.05366	51.04973	13.01967	5.85875	6.32461	8.43841	7.61776	43.71032	53.18741	1.00000	6.15710	0.06485	8.13088	26.40198
-3.48830	8.30707	5.08288	1166.35758	34.4587	40.28318	5.91677	7.62421	5.84721	11.09647	6.76777	-13.7804	37.33518	1.00000	10.34075	0.13781	5.71576	46.48904
15.10790	6.64652	7.00986	1120.55740	2.35739	82.29185	10.06656	6.76732	7.36651	7.30560	8.06252	41.63976	52.85626	1.00000	8.37773	0.07991	6.30233	68.02256
20.36423	7.21612	5.29075	1092.14663	109.05389	49.71577	7.42334	7.54396	9.15335	7.29292	7.40896	-7.51611	34.77103	1.00000	9.74003	0.05835	9.40347	33.17132
