PRES	SO2	warning	CH4	NOx	PAHs	CFCs	longitude	latitude	H2CO	Pb	PM10	C2H3NO5	NH3	PM2.5	O3	CO	TEMP
1109.00189	8.88981	1.00000	10.83534	9.17253	10.47203	58.91915	109.22921	34.65918	43.65406	60.83656	9.25837	0.09965	9.21967	6.70386	9.96469	6.99752	16.42426
1081.15881	8.86600	1.00000	9.47114	10.85621	8.78979	46.95620	-2.68333	43.31667	48.14395	52.77263	11.37374	0.74621	9.10229	10.06894	10.71842	10.33330	34.41549
1165.42320	7.22719	1.00000	10.32490	9.26829	9.40613	56.93432	28.19028	59.37722	64.02524	41.04241	8.54689	0.05253	8.77962	7.59223	9.30677	9.98632	32.37844
1175.44921	8.80013	0.00000	10.26658	9.44394	8.21326	38.11104	-105.11221	39.57582	56.76448	54.23639	7.84443	0.03169	7.22635	8.08424	8.11080	8.92979	16.99315
1151.69325	7.89862	1.00000	10.21335	10.37673	7.47330	53.87230	38.01667	-5.41667	52.87418	55.99619	8.08720	0.03734	9.43822	8.16067	8.41498	9.87264	27.53956
1187.47196	8.67870	1.00000	12.07868	8.92344	8.54255	56.47323	-77.96389	39.45621	58.49448	59.60264	8.25311	0.04453	7.65443	7.96394	7.43501	8.86498	26.57468
1124.39829	8.79788	0.00000	11.07892	7.85267	8.51074	54.02576	-84.13722	9.92787	70.64272	35.08814	8.23315	0.04293	9.06543	6.32937	6.72391	8.79246	14.84660
1096.81559	8.78608	0.00000	11.89785	9.35694	10.32167	67.13421	7.02238	52.21099	43.45559	44.65395	9.00471	0.08400	11.54908	9.74985	8.35805	7.48101	15.26967
1128.58737	8.00385	1.00000	13.10862	8.22677	8.81103	66.19099	-88.42814	42.16808	65.82621	55.24090	10.55935	0.33485		7.71715	9.85666	5.37945	14.02349
1069.99525	7.59602	0.00000	10.06744	9.71728	8.32077	47.17117	120.74792	41.09822	27.51539	71.88488	9.62829	0.14272	6.97263	6.79922	6.11414	7.16738	-1.04222
1187.48467	9.44192	1.00000	8.39253	9.18178	7.81892	70.49786	-0.74934	51.62907	63.78225	39.74893	10.48418	0.30926	6.90072	10.85167	11.10334	13.82866	15.54877
1064.73863	10.14635	0.00000	10.48061	9.00099	11.16439	49.57270	-0.29825	51.39148	66.56648	39.20616	7.15598	0.02040	7.12147	7.82493	7.18380	8.65625	7.00156
1086.21534	8.46547	0.00000	11.67129	9.81515	9.00747	23.90937	-34.88111	-8.05389	48.32425	67.07825	6.38479	0.01675	9.42915	7.24012	11.61898	4.87395	6.69927
1129.89593	8.50719	0.00000	9.95805	9.43806	8.72995	52.96643	4.21372	51.12794	43.78364	56.16490	6.16266	0.01437	8.08453	7.27150	7.63713	5.48188	38.32340
1152.56906	9.57350	0.00000	10.32236	9.65529	11.27886	49.66135	8.86374	44.89784	71.06815	38.34049	9.47839	0.12293	8.48306	8.24637	6.67965	8.88958	2.53892
1094.34169	8.85869	0.00000	9.21605	9.72007	8.18697	25.28288	6.61944	52.57583	67.70405	62.00555	10.71942	0.39258	11.50033	11.61446	8.95781	8.87284	3.44044
1176.88637	9.57308	1.00000	12.75745	8.32759	9.20506	55.41636	-111.99633	40.65995	33.70884	51.64013	8.64498	0.05739	8.78339	7.96147	10.17274	5.79612	35.33119
1162.33538	10.50274	1.00000	7.67958	10.48980	8.25113	57.06765	-52.51028	-28.81833	45.06894	58.85313	11.85024	1.19164	10.22601	8.40685	12.29129	11.04565	18.29989
1133.32258	10.50295	1.00000	11.44974	8.20634	9.41577	60.89328	14.51472	35.89972	35.51929	66.69451	11.39926	0.76557	10.04579	6.70007	10.76765	6.72344	26.30379
1187.72552	8.60489	0.00000	8.79991	9.24763	7.74906	34.43437	38.01667	-5.41667	49.90738	41.92081	7.59601	0.02596	7.63561	10.70410	8.49981	10.23913	15.40167
1125.89803	9.19944	1.00000	11.33785	10.00294	11.08123	46.47167	-121.75689	36.91023	42.79840	56.28174	8.97256	0.08219	8.60622	7.00020	10.22796	7.52326	20.35598
1058.55908	8.57992	1.00000	10.59323	9.85864	8.19973	46.72961	117.65694	36.19278	34.81032	50.73149	8.45093	0.04918	8.28446	7.48643	7.88409	9.99581	19.05807
1128.30395	7.63232	0.00000	10.74596	10.47448	7.93431	68.11428	84.63445	24.81757	49.37887	68.12594	10.86805	0.45391	12.53532	10.41284	9.50680	8.97505	21.80439
1098.89675	9.11810	1.00000	11.07897	10.16226	9.73649	54.55135	-52.20639	-3.20333	40.31257	53.99037	9.47866	0.12431	6.84586	7.79252	12.66309	8.66949	14.96467
1175.28761	9.28644	0.00000	9.29665	7.95414	9.07884	36.21653	-99.73314	32.44874	33.29853	42.43905	8.84203	0.07180	7.56665	7.63018	5.29389	10.57002	-2.17208
1120.20887	10.41170	0.00000	10.25572	9.75524	6.10575	43.12370	30.4347	-1.9487	68.33281	62.97459	10.56914	0.33515	9.57106	10.03922	5.58603	7.02919	35.42361
1093.98310	9.22611	1.00000	11.02747	8.88465	9.13624	48.78932	17.4674	50.86079	33.05357	40.36097	10.22775	0.24230	10.48911	5.51296	12.77570	6.22321	28.49707
1101.20371	9.97587	1.00000	9.91436	9.13198	8.08866	55.82051	4.21372	51.12794	34.12782	54.22663	8.90611	0.07213	9.63634	9.98691	11.37585	9.23550	16.45813
1093.48877	9.71619	0.00000	12.39719	8.78417	8.86820	59.13338	-42.19667	-21.41222	53.08131	51.71162	12.07692	1.48376	8.88313	8.68283	8.22369	9.34797	18.99501
1123.94392	10.11223	0.00000	10.47539	8.48156	8.57558	67.48395	-1.05366	43.71032	50.71251	56.32854	9.02910	0.07842	8.32966	7.00581	6.17371	9.16659	7.57443
1087.99785	7.87124	1.00000	9.97718	9.20006	8.21476	56.28608	9.22796	48.46458	4.78152	58.32270	10.34877	0.27110	11.12529	7.98504	10.70338	8.23249	11.84996
1075.36032	8.72827	0.00000	10.39602	8.30876	10.97400	43.70916	120.74792	41.09822	47.98437	51.90933	10.80891	0.42357	9.34276	10.73667	7.30666	8.12363	9.42556
1195.78373	9.06429	0.00000	11.09264	9.13030	9.41117	51.85253	8.73812	41.91886	52.15432	50.85631	7.16565	0.02428	9.73382	8.34906	9.72786	8.94840	11.19732
1142.49809	10.63093	1.00000	9.55068	8.42475	9.17616	44.86696	-84.13722	9.92787	54.20060	52.48520	9.55301	0.12563	6.38259	7.36921	8.95082	11.46637	31.24529
1126.64221	9.32363	1.00000	11.51071	9.05384	9.70411	47.35862	83.36889	26.76628	65.37926	64.14129	8.45728	0.04758	7.21728	7.10988	8.50410	11.38613	7.39160
1051.79262	8.90249	0.00000	11.68823	9.01086	9.75288	37.60322	102.42587	15.58552	40.87718	73.07263	8.04555	0.03090	6.56621	9.18604	9.12344	8.79434	18.13865
1141.04223	9.41466	1.00000	11.19144	11.02450	10.21915	52.30086	-39.25	-12.91667	13.22253	50.57469	9.48482	0.12399	10.54490	7.61729	9.86794	5.88031	19.82748
1177.01246	9.27020	0.00000	10.96672	11.12940	8.71433	63.30776	36.73307	55.38752	50.21154	49.67639	8.06797	0.03453	7.52895	6.98389	7.32374	6.99917	30.17855
1095.40050	10.11637	0.00000	9.49781	7.79505	10.73795	42.07202	113.13148	23.02677	44.69502	62.60040	8.68485	0.05193	8.62724	9.30932	5.92726	9.03871	-1.11172
1181.98860	11.39452	1.00000	8.69093	9.49120	8.79149	54.07245	86.51499	23.1959	43.08397	52.47185	10.11546	0.21301	9.48071	6.51199	9.96555	8.51222	9.13650
1193.90351	8.33178	1.00000	10.98545	8.85561	7.68283	73.67884	-35.03333	-8.28333	66.98785	42.03035	9.56175	0.13600	8.70026	5.38716	9.11759	9.05441	29.70954
1134.83741	10.19798	1.00000	11.41743	9.64893	10.33101	52.99351	4.47124	51.95838	69.74407	40.42182	6.16724	0.02597	10.10137	8.87210	5.14703	9.69104	34.63475
1119.38494	9.87219	1.00000	11.58912	9.40416	9.60025	78.74294	53.26023	54.39304	51.38204	42.68872	9.18347	0.09297	10.62621	10.25460	9.51571	8.72477	15.41062
1165.27946	10.20187	0.00000	10.92941	8.99941	10.20965	24.57285	2.18967	48.8765	68.85809	40.07711	7.49538	0.02645	8.86347	8.10886	9.20418	7.31437	28.88698
1106.10342	9.58768	1.00000	9.51848	8.23522	9.85043		-75.23266	43.1009	47.93626	51.67515	11.22907	0.64483	11.23636	8.48640	10.11465	8.66449	11.95619
1141.22263	8.08444	1.00000	10.54721	9.86559	7.85526	64.39324	-37.07167	-10.91111	50.02018	69.44660	10.04758	0.20214	12.44696	6.82803	10.94968	6.69533	6.81808
1164.40288	9.69342	0.00000	12.30567	8.71676	8.46675	45.62823	115.8614	-31.95224	33.57568	27.67754	11.60968	0.94086	6.51538	9.73432	6.67608	7.07308	15.43745
1081.90752	9.80337	1.00000	10.37595	9.57777	10.47986	40.70192	85.94001	25.49043	60.19175	40.93934	9.72430	0.15153	12.35277	7.47915	10.48723	7.92728	10.47303
1181.75614	8.90883	1.00000	10.86093	9.88862	8.50998	56.78612	-74.28459	40.5576	38.93018	41.84163	9.86498	0.16919	8.23050	9.58377	10.14021	10.02353	23.82276
1183.33601	8.99840	1.00000	10.92819	8.29635	7.67216	66.30800	59.6	47.83333	60.64460	61.14242	6.88312	0.01759	5.82374	10.39457	8.98270	12.70283	25.61999
1192.74279	8.22416	1.00000	8.36331	9.55242	8.83677	39.83279	-77.02303	38.70734	68.25570	54.02706	11.10504	0.57074	11.23807	8.91524	11.08519	10.67697	15.17489
1123.64743	10.07517	1.00000	12.49814	8.83013	9.79814	30.01458	13.63617	50.50301	48.09162	66.18506	5.68749	0.01069	8.35912	11.00317	7.77777	10.01977	16.72673
1101.63692	9.88282	1.00000	10.26548	8.93561	9.46977	43.59641	123.99333	12.97389	53.95110	46.10992	8.60472	0.05718	9.66223	10.94028	8.70076	8.71956	16.25848
1143.90322	8.22473	1.00000	11.52926	8.81655	9.80514	50.33935	-6.03731	37.35813	61.82803	43.55396	7.62956	0.03446	7.60738	8.78583	9.81067	10.81064	5.31666
1073.60104	9.07641	1.00000	10.75882	9.61829	10.61616	51.57325	-2.31938	6.46346	35.04163	51.85249	6.67873	0.02784	6.58949	10.49767	6.36370	12.10421	27.96127
1129.57533	9.64763	1.00000	12.70942	11.01788	9.14746	58.58676	12.87117	50.23271	38.11975	48.05882	12.78918	3.00900	13.08479	5.16915	9.27188	4.69474	20.84896
1066.14239	7.96574	0.00000	12.93748	10.26365	9.17985	45.05420	4.47124	51.95838	47.54979	62.94177	10.32932	0.26739	11.64492	8.24322	9.58009	9.68002	4.55480
1050.31358	9.95252	1.00000	10.31407	10.75096	10.33329	67.85336	79.82979	11.93381	59.01813	36.71733	9.67988	0.14821	8.51776	10.69122	8.23006	9.10198	3.67049
1051.75620	8.25017	0.00000	9.71202	9.74792	9.46554	44.96957	32.88667	3.27833	60.05068	58.46328	8.09631	0.04052	9.62257	9.08485	8.77790	9.55863	19.92122
1064.47861	9.47385	1.00000	11.81863	8.34024	8.29215	51.62204	76.12647	32.55531	39.56503	50.22080	7.06174	0.02441	8.06531	8.35690	6.31888	10.39720	1.25645
1188.32572	8.95881	1.00000	10.08189	9.22408	8.44585	57.00203	-77.03116	3.8801	29.53212	76.11420	13.25883	4.80463	14.14236	8.75148	9.66240	7.79020	16.03618
1095.17439	8.94816	1.00000	12.83515	8.13719	10.05803	48.70406	-117.70755	33.52253	50.46089	46.88376	10.78887	0.41773	11.69638	7.93095	9.90971	6.23644	22.19602
1101.31274	9.19621	1.00000	13.19033	9.39699	9.49166	46.66004	48.87498	38.45598	59.04038	59.40157	5.82367	0.01695	9.43478	9.83318	7.98296	8.44465	10.61293
1169.41103	9.80713	1.00000	11.39431	8.45680	9.80150	41.80162	-0.91979	51.42708	53.43828	62.17556	10.77210	0.40229	10.47965	7.80690	10.49467	7.67350	7.08901
1072.80591	8.49000	1.00000	9.15056	10.49739	8.28506	53.50013	-52.51028	-28.81833	52.93563	61.97959	8.42525	0.04967	9.31621	7.01431	5.58441		10.44494
1117.40358	8.67960	0.00000	10.26076	9.86323	8.26421	64.73319	-41.25528	-19.32556	56.75273	80.91436	8.38574	0.05415	7.44295	9.43874	4.60396	10.12778	25.17745
1160.21669	8.97404	1.00000	10.55900	8.75513	9.97610	60.00756	135.21667	35.06667	40.49375	50.23647	8.74413	0.05962	7.39503	6.34225	12.23483	8.61432	27.83968
1162.63460	8.83397	1.00000	13.08947	8.19300	8.65840	33.19212	-75.23266	43.1009	63.32027	52.60774	4.73969	0.01333	11.41895	10.20116	4.51185	7.56954	3.72855
1077.19381	11.09234	0.00000	11.17039	9.08284	10.28681	68.70485	78.95693	29.21399	52.81454	49.92709	7.72821	0.02960	6.47382	9.33798	8.35470	9.35051	28.05980
1081.44047	8.17086	1.00000	11.17742	7.82302	9.52709	36.98485	8.88104	45.79377	25.17428	31.35745	10.77020	0.41638	10.81559	8.02558	10.65484	7.06943	31.75879
1173.58421	9.49612	0.00000	10.22551	9.09196	11.05724	43.34080	-1.5443	50.75767	39.10227	50.11759	10.95692	0.48866	9.34712	11.12625	8.53222	8.44693	10.97058
1069.21048	9.72549	1.00000	9.58354	9.92054	10.41319	59.17868	32.88667	3.27833	43.83622	46.77796	8.37323	0.04788	5.55780	9.80039	10.30534	12.57811	18.24333
1194.11608	11.51207	1.00000	11.32784	10.51575	10.08431	62.83832	-2.68758	53.69786	59.51021	34.40910	6.67634	0.01204	7.92913	9.58315	7.38599	11.72049	22.42044
1178.32713	10.30003	1.00000	10.92342	9.75093	9.30427	59.67536	-93.263	45.0408	81.54556	38.01069	8.92012	0.07968	11.02056	9.82039	9.49245	6.61050	15.40382
1081.64221	9.69904	1.00000	8.74624	9.61144	8.97565	33.39868	10.78222	36.46917	27.46952	48.72635	9.64889	0.14505	9.73424	9.82144	9.03707	9.21952	-3.11245
1125.30952	8.24249	0.00000	8.80628	9.02741	8.78894	47.94897	-1.48119	53.0233	70.70377	50.20756	6.59916		6.60826	8.44339	6.03144	6.61269	1.41854
1176.66418	11.62068	0.00000	11.63632	8.04017	8.83594	34.23295	-116.97725	33.92946	67.20403	73.39455	7.53061	0.02578	7.02443	7.43463	8.85524	6.21507	10.40597
1140.20681	9.80999	1.00000	11.28471	7.28148	8.04457	70.22427	12.84052	45.78071	72.26366	55.49431	7.54950	0.03011	8.76212	8.56881	8.72709	9.58866	21.81001
1157.98878	8.93398	1.00000	10.37915	10.78145	8.72638	52.50051	-56.52361	-33.38056	62.59737	26.38981	9.62132	0.13319	8.78533	9.72843	8.61333	8.69217	25.30865
1095.00018	7.57938	1.00000	10.25393	8.42986	7.97227	58.70558	9.29109	45.39402	46.55405	49.64993	10.45509	0.29941	10.15969	6.53420	11.66894	7.91800	34.36117
1175.52546	8.30190	1.00000	12.88536	8.58912	10.57976	58.58025	21.32778	42	63.50796	69.28025	6.37131	0.02064	9.03169	9.43649	7.43140	8.99432	18.03648
1146.20734	7.46390	1.00000	11.89963	7.68319	10.44563	29.43940	75.11937	20.88098	63.92497	58.20229	9.44319	0.11275	10.24654	9.22497	10.20896	7.82939	6.97486
1199.93260	8.52502	1.00000	11.06607	9.69274	9.25863	46.80238	-56.52361	-33.38056	55.80712	37.33323	12.89524	3.34053	12.07266	5.96738	9.32235	7.71747	18.10768
1146.91900	8.90567	1.00000	11.27013	10.20990	10.29513	39.51886	-89.99038	38.58894	53.79496	57.05536	11.62627	0.95163	9.77433	6.71223	12.43148	8.03266	30.16569
1056.30377	9.56287	0.00000	12.99865	10.52822	10.46808	44.30108	35.59642	3.11988	24.82252	61.25460	12.20258	1.68541	6.25037	7.71699	6.30989	9.03903	21.62659
1126.03727	10.41690	1.00000	9.64798	10.98560	10.06975	80.12970	75.16878	30.81383		56.99674	10.88131	0.46165	10.48827	9.63871	8.63906	9.44957	22.55332
1096.53479	8.36712	1.00000	9.89906	9.31511	10.79315	61.22910	-0.91979	51.42708	82.25721	66.05057	12.33164	1.90981	12.04429	6.87718	11.87785	7.68293	0.47549
1109.35690	9.28112	0.00000	10.96592	10.88969	9.50894	54.91024	128.63083	36.82167	41.42761	37.83941	8.31499	0.04728	8.21741	7.33610	7.33133	7.00853	7.05444
1161.31178	9.78271	1.00000	10.52350	8.50070	8.80831	52.23966	-97.50417	25.87972	57.09728	50.36901	9.27268	0.10063	13.80508	12.17587	8.78250	6.11307	40.95675
1135.86291	10.52631	0.00000	9.97502	6.85738	9.63956	36.81024	8.88104	45.79377	47.23823	63.64665	10.43107	0.29551	10.75335	11.19335	8.57068	8.46093	-8.96491
1072.77120	7.28840	1.00000	9.24279	8.37266	8.64028	17.19163	123.62494	12.37169	47.24817	50.83796	12.38764	2.01556	13.64714	7.70392		8.09313	18.46697
1102.88448	9.71365	1.00000	11.97794	9.67890	10.00630	37.39923	-117.29198	33.03699	61.49782	63.39245	6.99771	0.03177	8.50672	8.16719	6.94609	10.08982	12.83312
1103.55957	10.08871	1.00000	10.60746	8.61695	9.90986	70.82010	-2.01111	52.66277	45.54372	53.29563	12.89290	3.33408	13.99141	5.25696	10.42055	6.25249	24.41379
1059.19639	8.64897	0.00000	11.85973		10.23263	38.65871	-74.13653	40.63316	25.29146	33.82329	12.08867	1.50117	10.24619	9.99293	8.30267	8.00851	14.49875
1060.84827	8.33461	0.00000	8.14806	9.66114	11.20031	53.34541	3.50309	34.15429	49.76725	55.71937	10.50076	0.31624	8.31822	13.08136	6.64818	6.73841	7.84430
1147.96634	10.44640	1.00000	10.75976	9.50438	10.18199	58.73131	117.63083	35.50056	54.85137	39.52214	9.48389	0.12251	8.60166	9.94453	10.79687	10.04462	12.33530
1061.29763	10.07973	1.00000	9.55779	8.38115	8.38737	34.35633	29.47306	0.49113	39.98870	46.18820	9.33902	0.10963	8.25685	7.11920	8.91922	10.17364	6.02973
1163.72074	8.08351	0.00000	11.03592	9.65634	7.79362	51.57343	14.34085	40.87363	60.81905	54.47948	10.18573	0.23759	12.88988	10.76621	10.07230	8.22602	36.58956
1170.05545	10.37696	1.00000	10.78182	9.22988	9.17095	85.95476	-97.03285	47.92526	37.34915	48.17112	8.88760	0.07000	6.75677	7.66000	8.85493	10.93722	22.57084
1179.27851		1.00000	12.50321	8.87817	11.08504	48.52081	-101.2591	21.01858	48.61093	56.36988	9.01444	0.08402	9.09439	6.77628	11.43564	7.37276	25.62888
1087.25461	8.92584	1.00000	10.70790	7.90281	10.58428	44.88104	16.4	48.25	54.87123	56.33131	8.17939	0.03655	9.31643	6.31102	5.54029	9.48569	7.29273
1141.83619	8.88975	0.00000	9.40610	9.70126	8.59911	53.80919	-156.47432	20.88953	43.93672	59.19898	10.25892	0.24872	11.30169	12.02339	8.24476	8.01095	15.66791
1140.87181	7.67930	0.00000	8.49806	7.15691	8.62917	79.91153	84.63445	24.81757	43.71872	43.47420	6.77802	0.02482	9.56933	9.26983	9.15059	8.65219	17.01077
1119.85925	9.17528	1.00000	8.31943	8.83024	7.82364	57.08964	73.06784	25.13915	58.49144	56.91184	8.78793	0.06352	7.40575	7.98321	6.25385	12.30819	5.16135
1066.54793	9.98392	1.00000	8.97866	8.72984	10.32869	50.18060	34.8732	32.05971	23.12823	65.81722	11.58820	0.91203	12.66151	8.79771	9.35277	7.29731	14.65602
1180.78852	8.97425	0.00000	10.45424	7.79987	9.17432	41.76990	8.73812	41.91886	29.50295	51.05782		0.47843	10.34105	10.54912	7.02876	7.87598	12.20820
1170.13629	8.79194	1.00000	11.97016	10.62239	10.45765	11.04200	11.34046	50.72043	40.39835	51.11650	10.13981	0.22401	10.46785	5.85789	9.66602	7.14233	28.83173
1168.16953	9.03914	0.00000	11.92276	10.29625	8.39338	20.31442	-41.45861	-4.42472	44.35731	38.93054	9.13133	0.08207	8.31013	6.63205	6.99300	8.07047	21.96988
1177.62176	9.40729	0.00000	14.14174	7.98671	8.87143	55.43527	5.55575	46.67535	51.86855	44.20581	8.36121	0.04736	7.98310	7.85070	7.35308	9.14090	8.88012
1136.82383	10.05216	1.00000	10.02782	9.33506	9.72835	47.82764	-100.88023	20.21322	53.54649	28.77236	10.51693	0.32269	11.72407	7.83413	11.89329	9.06133	17.30939
1087.79925	10.33724	1.00000	11.24877	9.72742	9.60035	48.39948	-79.2663	43.86682	29.27179	41.26912	6.48344	0.01852	6.70692	10.07801	7.30051	12.63525	6.95979
1079.74515	10.26795	0.00000	8.53622	9.13235	6.11844	66.37911	-72.22625	18.57677	69.10660	46.73431	11.00210	0.51772	10.05982	12.64753	7.58886	7.66833	23.53283
1171.55516	8.33383	1.00000	12.26408	10.74836	9.94556	60.81615	4.18333	7.6	52.16133	59.20281	7.97016	0.04163	11.69114	6.47357	7.84723	5.97784	18.39859
1114.03342	9.74505	0.00000	11.53184	9.71650	7.47851	37.75955	86.79271	25.92127	49.04322	60.07740	8.82842	0.06942	11.26791	10.86418	8.23846	6.10374	-1.36790
1154.86826	11.20192	1.00000	11.61876	7.31277	10.25540	60.07847	-0.36053	51.64316	66.29912	70.30308	10.60242	0.35549	9.63639	6.07336	10.94208	6.61635	11.80715
1191.21609	10.26472	1.00000	8.25623	9.92826	9.05442	60.67786	0.75	52.41667	46.68282	56.55283	11.91576	1.26323	12.28117	6.42449	12.37080	8.99753	12.02955
1083.76605	9.10667	1.00000		8.21507	9.89799	36.07819	20.91361	41.92361	49.79311	67.38955	8.73237	0.06534	11.30255	9.08176	8.75114	5.41588	20.62677
1057.98248	9.18098	1.00000	9.37401	8.15271	8.61814	71.51026	71.52847	32.57756	77.60194	54.52277	7.22911	0.02126	7.94715	9.84734	9.93098	8.10355	-1.00116
1104.88132	9.09752	1.00000	8.83780	7.93496	8.90627	47.57218	29.24152	-26.93366	11.73003	57.51593	7.86977	0.03394	7.07610	9.38674	7.21800	12.78163	23.54655
1127.72448	7.06230	1.00000	8.47206	9.76966	7.83657	49.01092	43.63417	43.96222	50.89989	55.55283	9.42439	0.11235	8.08956	6.85246	8.14473	11.25635	23.90903
1054.00655	8.91233	0.00000	12.32910	9.86371	8.00726	33.12475	8.64409	48.07667	52.31045	61.57146	12.42858	2.10115	5.83055	8.86781	7.66714	9.16712	19.92700
1142.73982	9.66149	1.00000	11.89384	9.20487	10.22536	38.03355	-88.42814	42.16808	64.48732	56.17742	7.89469	0.03565	8.08705	7.44180	7.84904	9.80944	15.93764
1197.12943	9.63899	1.00000	10.68767	10.74437	8.94152	23.83933	-63.13414	46.23899	43.48800	43.38027	12.02755	1.40814	12.62983	7.42962	11.11795	7.75493	23.73158
1173.73663	8.55143	1.00000	10.20103	8.55770	8.17866	53.52864	38.94324	44.98901	45.07406	43.12598	8.49120	0.05385	9.59163	7.56707	8.42572	8.54652	21.25278
1144.14024	9.30064	1.00000	11.46624	8.83405	11.20079	34.80326	-84.62081	42.7392	57.14326	43.83654	7.36434	0.02335	7.94001	8.24471	7.03145	10.62035	-3.10369
1129.41569	9.89769	1.00000	10.17847	8.07018	10.67604	56.51752	8.91229	49.13645	48.14963	46.06437	6.44311	0.02408	7.94906	10.80152	5.37907	11.12882	17.16221
1146.65825	9.60925	1.00000	12.52600	11.38114	10.30896	49.39054	8.77069	50.80904	56.57558	24.26069	6.58801	0.01667	10.11799	9.11453	6.31315	7.46922	14.43402
1196.24353	9.89333	0.00000	10.66645	9.18514	7.99636	52.63670	36.25361	47.48444	45.79093	29.55763	12.39118	2.02177	10.01911	10.25508	8.61161	9.60725	15.12963
1176.38000	10.66651	0.00000	9.98500	10.26783	8.93299	25.20340	18.34717	54.60528	64.39347	35.27878	11.23785	0.64312	10.16114	10.58496	9.17825	9.89366	-3.18762
1187.12796	10.45667	1.00000	8.44992	10.74684	9.36155	48.69425	71.67164	30.29184	40.23332	68.68226	10.31188	0.25776	8.13144	6.11312	8.49084	10.88155	13.73117
1116.91822	8.97967	0.00000	11.14205	9.84623	9.66803	44.05986	124.95278	6.33444	48.35291	41.91978	11.52345	0.84817	11.77404	10.36681	9.89205	9.21966	20.50474
1135.12880	7.82569	0.00000	8.72602	9.88413	8.56176	28.14754	-71.23106	-32.45242	63.14050	50.34747	10.14655	0.23473	11.67883	12.84442	8.44103	7.05177	14.08899
1176.02488	10.60609	1.00000	11.77292	11.57156	11.11209	26.27082	6.76111	53.16167	52.49074	54.34300	6.23885	0.01403	7.81232	10.00076	7.26198	11.55463	21.94397
1106.23148	9.89380	1.00000	9.47843	9.46620	8.25095	38.64886	71.52847	32.57756	34.43160	42.45834	9.89810	0.18459	8.01602	6.15482	8.37241	10.21582	24.07999
1112.70150		1.00000	9.37666	9.56256	8.45815	58.16215	5.03586	43.83125	48.91634	44.08612	9.53092	0.12185	5.79919	7.31259	10.75205	13.45978	19.07685
1169.19795	7.97693	0.00000	8.35658	11.67637	8.14262	48.99344	-94.41551	39.09112	60.81813	60.12464	10.17309	0.22916	11.63347	12.50298	7.31127	6.92655	14.17195
1131.75533	9.55743	1.00000	9.64315	7.31867	8.89642	44.13432	-0.45877	46.32313	42.99367	35.09581	8.16855	0.04209	7.79519	8.93871	7.26821	10.85598	1.87566
1070.73466	9.67807	1.00000	10.66437	11.54026	8.62912	51.47787	-95.44744	29.53885	44.35179	51.79366	10.76181	0.40720	11.47774	7.82557	10.15633	7.75690	25.46659
1143.12276	8.86050	1.00000	12.38123	8.90931	9.29609	31.03918	47.1192	42.819	43.68095	51.99829	6.75851	0.01815	7.44945	10.03212	9.70554	9.91124	-2.04256
1125.82709	7.45191	1.00000	9.70675	7.86755	7.65760	25.86933	-111.78903	33.35283	51.68079	54.49122	8.42716	0.04742	6.83157	9.31536	9.42717	11.04061	18.64938
1194.13888	9.81055	1.00000	12.78922	8.97617	9.66934	40.46966	123.17306	41.27194	29.17459	63.76995	5.86923	0.01528	9.19276	8.83062	3.08781	9.89825	11.14988
1061.87705	8.36506	1.00000	11.53033	10.04355	9.48473	69.36145	8.77069	50.80904	52.96291	64.64863	6.14387	0.01819	8.39883	9.78969	4.89812	10.32367	8.87888
1119.62060	9.75595	0.00000	11.00243	8.61705	10.38910	42.76423	-51.87389	-23.44361	42.64016	42.29909	8.57980	0.05350	7.00045	9.23934	7.24880	9.48526	1.29385
1166.26995	10.50746	1.00000	11.78663	11.55456	11.16108	70.22938	72.54566	29.69221	48.46309	65.60013	7.34928	0.02348	6.84509	9.14203	9.51758	10.73811	0.82736
1188.71438	11.11035	1.00000	10.29381	9.93543	9.10790	57.10518	120.74792	41.09822	45.19488	70.45975	8.78105	0.06103	8.13685	6.59282	8.13846	10.39783	18.56076
1098.55452	9.02619	0.00000	10.99437	8.29014	7.06220	54.10690	-50.19556	-19.72806	67.05678	57.09779	8.22717	0.03854	5.80212	9.67448	8.11136	8.36672	-4.43660
1121.44296	9.87489	1.00000	11.74978	9.67877	8.33006	43.66431	-63.90389	-8.76194	43.44783	49.15561	9.65910	0.13738	12.34101	6.08458	11.22106	5.63007	15.89504
1060.85365	10.32365	1.00000	12.24363	7.89064	8.55004	66.50324	2.45012	48.90982	45.25979	69.35944	5.59450	0.01565	8.32837	11.17287	6.63018	9.99520	28.48003
1151.12485	9.07206	0.00000	11.09854	9.75243	10.42506	51.67404	49.62251	27.0174	39.77148	40.36500	9.29931	0.10388	8.72879	11.37313	4.39426	3.46170	13.70100
1124.76979	10.03257	1.00000	12.52674	8.47390	9.17818	33.44834	38.07083	54.90083	40.74350	52.19849	11.38226	0.74723	9.86476	5.69152	12.12127	8.17237	15.51941
1071.35120	8.38640	1.00000	10.07177	8.93675	10.52537	38.60025	117.59152	3.31332	37.21268	59.07519	8.01686	0.03044	9.85820	6.69601	5.06350	9.60552	15.08967
1061.71465	8.78520	0.00000	10.20280	10.40600	10.35880	47.35218	37.38115	55.63711	61.90487	62.87390	10.21264	0.23629	13.74351	10.33795	8.76716	8.14893	16.12485
