longitude	NOx	SO2	CFCs	NH3	O3	TEMP	C2H3NO5	PAHs	PRES	Pb	PM10	CH4	H2CO	warning	PM2.5	latitude	CO
11.32903	11.57288	8.88990	51.84404	8.64796	8.51731	7.00315	0.46057	7.67738	1061.73350	28.66240	9.00340	8.14795	36.45991	0.00000		50.9803	9.94252
36.73307	10.38399	6.35667	30.83797	7.01425	9.22126	23.94924	0.55407	11.56354	1187.39907	51.35236	9.19189	8.84814	38.65889	1.00000	6.49822	55.38752	8.82769
-84.62081	6.91094	5.96816	46.94112	9.21932	10.39702	19.39885	0.21813	7.71818	1163.00463	65.83797		8.45036	51.54217	0.00000	5.91274	42.7392	12.49802
-0.29825	3.57205	8.74525	56.51883	6.50898	8.57110	18.30267	0.06159	12.75120	1134.59310	41.05896	6.22436	8.94499	64.26476	1.00000	7.80830	51.39148	10.38274
-120.00865	2.57068	7.84537	49.02481	10.47697	9.11157	24.89745	0.10381	12.56642	1077.67886	45.69834	5.32299	8.14426	60.30052	1.00000	9.73110	46.32374	6.37511
19.27498	8.50852	9.26253	64.58247	6.89718	8.70078	35.01667	0.18667	9.80256	1124.14504	46.05365	7.62368	9.05300	53.17055	1.00000	8.89652	50.20528	8.52500
-0.33525	7.18381	7.89871	66.59097	7.31547	8.18625	-3.75948	0.17139	9.30218	1155.56751	54.75415	7.56703	7.06417	54.70462	1.00000	9.87961	53.7446	8.83170
-71.19901	8.74594	6.66503	39.25601	6.25909	9.36901	12.92366	0.10790	9.87076	1059.27891	53.45652	6.66231	7.84147	55.73959	1.00000	9.10687	-30.60106	10.46703
-2.1875	8.09811	7.21016	30.17084	4.84318	7.15456	16.18223	0.07524	6.69031	1170.58711	57.40636	5.87614	9.34358	48.14451	1.00000	9.05173	51.26	11.59097
39.28333	8.85118	6.86252	39.92587	6.77975	5.22551	11.01358	0.42240	8.94832	1188.75706	71.25832	8.79878	8.95220	60.06283		7.35246	-10.33333	9.87813
72.34424	6.75452	8.17661	45.40478	6.74569	7.55570	13.19889	0.17610	10.37685	1180.76069	67.09589	7.58358	7.54006	48.76162	1.00000	8.54610	40.78206	9.42514
120.5875	11.59495	6.23219	28.57953	5.57087	7.59105	23.81988	0.81183	9.75804	1151.95912	54.72602	9.55198	6.43066	53.37324	1.00000	6.74303	16.455	11.45766
38.66667	8.18489	8.60016	58.12952	7.64626	7.80642	15.04810	0.14699	9.37942	1151.13107	50.99935	7.62782	8.86431	37.37040	1.00000	6.84138	-6.25	7.93898
5.2875	6.78285	7.20380	38.46944	8.27195	7.75482	7.78960	0.05650	5.85397	1056.45367	55.83332	5.44429	8.68330	53.74193	0.00000	7.10612	51.65333	9.90273
-74.07764	10.09659	8.56047	33.08413	8.77231	7.90725	19.03766	1.07293	13.42400	1083.77399	55.00928	9.90686	8.81351	40.55222	1.00000	4.55073	40.72816	9.10133
-87.70172	5.97587	9.81894	71.06536	7.53955	6.10829	24.65002	0.15316	9.26962	1157.47713	40.60620	6.29496	9.11129	32.21317	1.00000	11.14192	41.72059	8.07992
-87.71255	9.05406	11.24188	64.80338	6.23838	8.72759	35.96935	0.26358	8.53243	1143.14791	36.86743	8.29864	7.88629	30.87855	1.00000	11.45499	41.84364	8.55921
-72.09391	10.76244	7.68584	49.82003	8.37393	9.30590	6.65171	0.49727	10.78656	1153.34816	58.89678	9.02734	9.86216	25.61118	0.00000	6.41160	18.65297	8.95030
-74.73584	6.12479	6.30979	38.37079	5.99941	8.44029	0.50681	0.14335	8.70159	1169.91612	36.16040	6.10226	9.06431	48.93014	1.00000	8.44190	5.20856	11.59995
-78.87836	6.94796	8.66573	51.59899	7.12942	7.31319	21.84942	0.15085	8.27078	1123.46121	67.33685	4.93606	8.09878	39.85248	1.00000	8.36853	35.05266	9.61626
-96.72365	7.10990	7.85807	40.08467	6.42585	8.44553	25.72209	0.17919	7.90169	1055.16256	47.48889	7.16140	9.07373	43.24833	1.00000	9.48963	17.06542	10.43522
35.34722	9.98719	8.84403	60.55108	6.88655	9.65654	5.95512	5.00646	8.87876	1196.42802	61.69560	11.47176	7.39704	53.01334	1.00000	4.96873	-23.85972	9.69713
68.21204	6.97077	9.13955	35.84885	8.50575	8.44991	5.96763	0.03615	2.08765	1162.77258	58.75486	4.84779	9.26387	48.23038	0.00000	9.91879	27.55898	6.90912
37.73333	10.23424	7.48162	40.65004	9.91856	6.75249	24.06514	1.23495	9.68871	1072.33330	28.23065	10.02442	7.73635	48.65701	1.00000	6.67275	-4.06667	11.64606
-47.1725	7.57238	9.08387	60.89016	4.55385	6.19130	21.52631	0.12858	5.80327	1151.16365	73.28432	6.59919	8.48578	37.00203	1.00000	10.05489	-22.57306	12.44406
15.87735	5.96003	8.49656	54.85196	5.70442	7.27597	22.90661	0.25105	12.63064	1124.00695	16.52218	7.77074	6.24848	42.16341	1.00000	8.68184	4.94273	9.91206
9.5926	3.91909	9.05048	37.58781	6.85454	8.12241	7.21572	0.10752	11.11154	1126.82374	62.23439	6.11489	10.27110	62.84212	1.00000	6.82543	52.86147	10.29701
-86.77917	7.83792	7.79266	65.02261	6.07007	8.62800	25.52768	0.15373	7.50271	1112.11011	40.75808	7.29121	6.38000	42.43343	1.00000	10.43088	36.02506	9.90992
3.16667	6.53387	7.64389	36.57324	9.12634	8.63800	16.52534	0.06043	6.84379	1126.26378	31.44922	6.20477	8.57407	55.45299	0.00000	6.51312	50.8	7.17716
-85.76942	12.67524	8.74432	46.63370	6.12006	6.72215	15.92556	2.13735	12.76460	1171.37644	47.13821	10.58739	7.46986	38.87879	1.00000	6.39830	39.78504	9.38545
5.37429	2.69670	9.25385	63.89610	8.87574	8.40734	10.18986	0.07967	12.67548	1109.12132	46.63740	5.00704	7.28474	34.60573	1.00000	10.09931	51.03427	7.50584
38.01667	8.78690	8.94947	42.84675	6.91370	9.32012	22.75436	0.06927	5.68864	1191.42238	50.72196	5.87556	7.93035	29.76104	1.00000	11.93638	-5.41667	8.73392
51.49621	6.15036	8.23013	63.61225	8.86158	7.51117	7.53160	0.10651	6.56522	1196.12084	53.65739	6.10434	8.56676	41.59054	0.00000	7.00130	36.64852	11.05164
37.55	8.66262	7.74497	55.64044	4.65260	8.87770	18.60441	0.29795	10.09010	1145.12724	48.20854	8.18563	8.20852	45.14700	1.00000	9.14379	6.03333	10.94932
122.8637	8.31097	8.90545	31.38555	8.19277	7.77202	21.51638	1.02695	9.08992	1171.73059	38.06832	9.82296	8.13215	46.14784	1.00000	5.28321	9.3337	8.82273
-2.16	6.80241	4.17812	63.13677	6.14115	8.18157	5.05014	0.10965	10.98800	1169.83618	47.57947	6.49070	8.82674	49.62992	1.00000	7.69075	34.31	9.71547
-82.46148	7.97071	8.70127	52.31853	6.49654	7.14640	15.29226	0.83098	7.65900	1122.56109	42.93061	9.62280	6.95378	42.62888	1.00000	7.21132	28.15112	8.49079
-70.6996	9.52874	8.72430	10.11931	8.09830	8.90916	30.47721	0.39556	9.76499	1117.04447	54.66256	8.75942	8.77528	70.48939	0.00000	5.92408	-33.59217	11.68611
101.96857	6.14838	9.08384	55.38134	8.57545	7.32903	11.85692	0.06140	5.11883	1112.66546	29.58942	6.13750	9.03637	42.15847	0.00000	8.05879	4.88441	8.99570
3.39467	5.90574	8.89474	34.92818	7.22559	10.07497	18.40438	0.12892	8.99871	1123.19523	75.65197	6.44418	8.75648	64.10927	1.00000	11.55801	6.45407	8.48059
83.97573	7.66574	7.04689	42.27389	7.06693	8.03035	6.51714	0.05935	9.50506	1137.24904	44.77956	5.72319	5.38889	51.87632	1.00000	10.93377	21.46527	8.19038
78.27539	10.48980	8.40587	46.23751	6.34662	7.41441	17.84152	0.10644	5.64065	1149.27760	59.89451	6.97399	7.34067	39.67642	1.00000	11.95429	12.95629	9.02934
-80.38297	5.33801	8.11507	50.58375	9.74506	9.58621	23.81255	0.12835	7.83545	1124.79018	38.00716	7.34525	8.17395	74.22521	0.00000	6.90009	42.8334	9.20378
-7.95	7.99443	9.93765	63.87611	8.41300	5.04405	7.52962	0.33588	10.58451	1151.91833	45.82947	8.44935	7.00034	39.48945	0.00000	5.47669	53.43333	9.41861
120.74792	6.15419	8.67367	37.51496	7.62230	8.07718	5.24013	0.12009	11.24117	1053.52017	34.41238	6.60048	7.37190	58.13569	1.00000	8.03896	41.09822	8.42092
11.18709	7.62524	8.47832	30.78731	9.54655	9.17139	9.56580	0.87420	10.39584	1187.55165	30.46623	9.66654	7.41826	52.25627	0.00000	4.19607	48.73218	9.88858
-70.20749	7.58685	10.06341	46.45918	10.35637	7.73379	15.98972	0.10999	6.47549	1157.70446	37.75968	7.29834	8.19923	44.85368	0.00000	6.97944	8.62261	9.67296
2.35739	4.20074	10.12218	67.05717	8.70350	7.39771	15.18782	0.12325	11.84145	1170.08062	74.56992	6.17264	9.06497	61.92205	1.00000	8.96493	41.63976	7.34753
145.18333	9.68040	8.07077	46.58572	9.92539	8.10686	10.40877	0.63170	7.75434	1090.97981	82.81086	9.35214	6.60181	53.45526	0.00000	9.03260	-37.9	6.97006
29.65806	6.60584	7.75739	70.48577	8.75185	6.86298	22.66311	0.09029	6.90502	1091.52649	47.48635	5.48261	8.30798	62.07414	0.00000	6.67812	-4.83	5.80604
65.27258	9.95543	8.04453	55.55106	7.14563	7.63690	26.80749	1.57655	10.30707	1130.84059	48.92687	10.26821	7.26739	39.43635	1.00000	5.98583	58.04254	9.88454
46.5813	5.20708	8.76031	37.01388	7.43634	8.62769	36.15019	0.05517	11.86789	1060.00349	59.81018	6.68663	8.71278	32.40217	1.00000	7.75833	54.8421	9.05535
-79.59415	6.45971	8.86876	48.24481	6.05813	7.61940	5.38431	0.24811	10.03870	1077.71476	24.45885	8.16410	7.48593	54.55779	1.00000	9.15910	-2.13404	10.33880
72.54064	8.35616	8.79716	18.73898	7.07718	8.73225	10.61714	0.44015	8.17218	1107.66318	69.17718	8.96062	9.01876	39.54805	1.00000	6.98558	31.82539	8.76924
76.0586	12.79484	7.89471	35.41962	6.99093	7.36154	-0.19878	0.12418	6.07459	1172.19559	47.42741	7.47850	7.06966	31.43813	0.00000	10.92269	16.06213	6.76281
37.55	9.49250	9.04733	40.04928	10.59145	6.21958	-0.16009	0.26601	4.38575	1140.76132	47.56335	8.25211	11.76428	48.35874	0.00000	8.10279	6.03333	11.74776
-76.70944	4.27036	9.60573	43.62685	5.37995	7.76116	22.38405	0.17552	10.05565	1160.94401	54.80233	7.77481	9.66488	43.05213	1.00000	9.69385	-11.94306	11.10549
125.51176	9.53135	8.37047	21.08963	8.59933	7.59333	29.28400	0.40033	12.98046	1178.71397	39.34615	8.63251	7.35947	29.55669	1.00000	5.88218	42.64031	7.52467
-69.08333	6.85505	7.11371	41.26243	7.67949	8.20919	15.00738		10.62807	1198.05668	33.35202	6.03612	7.55912	64.86546	1.00000	10.15373	-16.25	8.06596
18.69303	8.72288	8.79534	40.28165	8.77832	6.79171	16.39468	0.49295	10.79308	1145.89873	45.27121	9.04937	7.90660	61.64670	0.00000	5.80377	12.18441	9.04753
12.53463	8.49651	7.22600	64.74188	9.10389	8.45032	29.22566	0.20229	11.16349	1095.71853	55.22887	8.34014	8.04758	81.51532	1.00000	5.13739	55.67938	9.23887
118.53333	7.34818	9.13626	39.33685	10.10815	9.13317	16.29126	0.18608	7.77759	1105.40495	72.89018	8.10582	8.60724	61.43343	0.00000	5.92084	27.92333	9.23082
68.49143	5.65737	8.45055	56.06145	9.20951	9.02235	16.31799	0.04814	7.80797	1097.98354	49.79965	5.73283	8.72130	38.30942	0.00000	5.94277	25.80565	6.52920
-89.64066	7.10941	8.87285	49.08689	8.98913	6.89709	10.05251	0.18630	3.92613	1133.92157	41.65740	7.43840	5.91358	52.20543	0.00000	8.81189	40.56754	9.61587
26.01649	7.88288	8.01865	51.57270	7.22603	6.87522	-7.05602	0.14396	8.79887	1108.76661	67.32201	7.66846	9.43983	27.58359	1.00000	7.51494	44.43579	9.35981
2.31889	7.72043	8.18366	81.71074	9.32823	7.92540	13.30502	0.16143	3.14076	1119.64358	36.75486	6.99299	8.02561	47.82359	0.00000	9.37950	35.21222	8.06995
41.00817	9.86529	8.69900	48.87581	9.41283	6.55385	13.05724	1.00456	12.53720	1060.64616	61.52425	9.84194	8.71968	57.43601	0.00000	4.64815	38.13708	10.63085
-104.22884	10.73492	7.17138	22.04033	9.87141	8.13959	15.95740	1.53001	9.61017	1053.62190	69.39538	10.22942	7.10553	43.37859	0.00000	6.90605	32.42067	9.86223
-73.25383	8.57905	8.23065		6.57020	8.60136	9.11481	0.94195	8.66345	1175.96029	50.54782	9.70119	7.77371	48.95351	1.00000	7.51992	-3.74912	9.11555
75.37991	6.92594	8.31277	37.34027	5.38894	9.05278	13.51364	0.16503	9.01127	1141.33728	25.37992	7.56758	9.92179	27.00028	1.00000	8.89665	25.75728	10.76631
43.91385	9.00457	10.59752	23.37305	9.43701	9.05093	27.64485	1.40119	12.52473	1174.18428	44.28269	10.16666	9.71998	40.04713	0.00000	3.63331	54.03876	12.63362
86.79271	7.06351	7.36865	44.52176	5.10005	9.52821	14.80667	0.05773	8.11736	1080.42554	55.29901	5.98571	8.58046	41.73602	1.00000	8.09062	25.92127	11.84744
18.69303	9.59880	7.67130	53.04817		9.10048	15.02496	0.64986	8.76942	1162.18849	59.58249	9.38504	9.76589	26.96006	1.00000	8.31009	12.18441	9.70079
-119.0376	8.77431	8.21537	34.29013	4.12617	8.09173	1.13577	0.29861	6.69090	1056.51363	59.68643	8.38860	7.93936	63.13197	1.00000	6.09802	34.21639	13.49902
-60.93173	8.03469	7.73763	45.26599	9.57493	10.97546	15.84185	0.13160	4.65285	1186.61116	48.06246	7.31536	7.88311	40.37197	0.00000	8.24773	-31.4488	10.52018
91.84128	7.26146	6.24491	10.01936	5.18919	6.90290	4.33417	0.23004	9.17375	1183.51824	39.01084		7.90822	54.39299	1.00000	7.80804	22.83957	11.45665
-48.62789	7.53800	7.06277	40.41023	7.05920	6.21768	11.95281	0.09439	7.38031	1088.70718	54.89468	5.51344	8.36215	62.07825	1.00000	10.47105	-17.74431	8.72075
-2.77259	8.56695	10.54118	50.73888	7.17590	9.02839	23.99454	0.13004	5.58965	1176.44441	52.21396	5.98619	8.06228	29.25624	1.00000	12.18199	37.49073	8.58574
40.17171	10.00110	7.95380	45.55466	9.92464	7.28869	10.15188	1.05464	9.23945	1106.90967	51.46173	9.85684	7.81474	63.04659	0.00000	7.29797	58.1908	8.86850
-74.15987	12.63054	6.99965	35.36400	3.94861	7.77138	23.78604	2.39391	8.52554	1183.93804	46.13874	10.73788	8.10816	24.43457	1.00000	7.33408	40.82232	13.31779
9.72749	10.05211	7.41541	17.10074	7.32591	7.65618	44.78902	0.10018	1.14964	1181.47341	47.50903	3.39152	10.76460	22.29978	0.00000	9.54561	48.28259	10.78032
-87.882	9.03649	6.74549	45.60573	10.54238	7.34859	2.22375	1.97309	12.27991	1118.66823	51.74127	10.49828	9.09121	58.61422	1.00000	5.07002	41.85059	8.75931
78.14797	6.92334	8.99024	24.95260	8.60751	8.15391	15.79011	0.19395	8.64880	1067.44378	63.08575	7.45107	6.57022	59.85756	1.00000	6.94987	15.45144	8.72226
38.2739	9.92520	8.34530	34.87324	4.99240	8.88476	7.15669	0.90607	6.59624	1147.02664	59.20546	9.68111	7.67482	42.09756	1.00000	7.76198	46.7055	11.23639
83.36889	10.88776	8.44200	60.37974	6.77133	8.75786	5.69596	0.51561	10.92640	1073.31110	44.85012	9.03786	8.67100	79.75531	1.00000	6.46406	26.76628	11.65230
110.8405	5.82273	9.58064	64.25558	6.52211	7.03966	20.21061	0.31076	10.64479	1076.21376	63.40196	8.57414	6.66035	53.17418	1.00000	8.85615	-6.8048	10.42025
-71.10077	6.63936	10.04552	47.31432	8.45502	7.69871	15.86041	0.11379	10.20741	1147.43757	50.30932	7.02045	10.03952	47.09681	1.00000	9.36203	18.20854	7.87964
105.89333	12.29733	8.65614	40.91947	6.82640	7.30467	22.16840	4.28534	11.56748	1080.68249	46.37085	11.30633	8.13874	49.35089	1.00000	4.12057	34.56861	10.63171
152.70493	9.73248	8.17124	45.83605	5.86860	7.77822	10.58129	0.18971	5.72117	1194.08648	31.64450	8.03304	9.60108	45.44060	1.00000	11.48383	-25.54073	9.78351
-1.32471	4.41403	10.06302	50.93324	8.10106	7.97596	-5.26925	0.07122	11.44604	1125.30174	75.56994	5.10953	7.06483	49.96592	1.00000	9.84892	51.40148	7.94855
14.39024	11.50165	6.40272	69.03532	10.58029	7.76674	8.14143	1.74817	7.35086	1189.35855	36.73076	10.41256	8.63440	69.68103	0.00000	8.97638	42.22718	9.76041
117.27583	8.02612	9.24795	22.46747	7.34756	7.54499	30.09719	0.42644	8.65574	1108.18535	30.88423	8.87468	7.56659	42.86211	1.00000	7.33997	35.64889	7.48840
83.97573	11.75819	6.65422	37.41422	11.07574	6.54116	8.58026	4.71425	10.96782	1139.36600	47.89715	11.40980	8.53148	50.68890	0.00000	6.72837	21.46527	11.19732
8.4493	4.60217	6.93007	28.72714	9.60265	8.57606	21.69515	0.12263	6.98419	1171.42019	47.22576	6.92570	8.04552	29.60654	0.00000	7.52613	50.09019	8.38808
76.0586	11.43843	10.07278	68.00355	10.87832	8.21315	16.23520	4.18947	11.44688	1169.23137	52.42411	11.28273	8.89358	77.10567	0.00000	5.39659	16.06213	13.87918
59.4839	7.34943	8.33386	54.81817	7.70131	7.72972	4.53012	0.08500	10.76869	1128.58085	65.81962	7.05801	8.68449	31.83431	1.00000	11.11100	58.7002	7.41894
-77.43532	8.38641	9.48207	55.14670	6.50387	7.12480	11.00678	0.12098	6.79784	1122.77297	63.81366	7.07783	8.42388	79.84252	1.00000	9.44009	20.14298	9.72070
120.5875	8.01507	7.69365	52.93340	7.31205	7.96880	19.01463	0.08425	7.76999	1119.71362	46.60623	6.27628	7.61658	56.00818	1.00000	9.64779	16.455	8.74377
137.95378	5.26991	7.01541	46.44532	6.07536	7.81588	2.01599	0.16523	9.72905	1056.40116	49.95014	7.15185	9.67781	75.18459	1.00000	10.20554	35.82756	10.17691
30.98551	10.17003	8.10195	39.10799	5.74295	7.60819	21.14886	0.10694	11.52697	1068.03978	42.16506	6.25613	7.74284	38.03850	1.00000	10.02871	2.41669	11.61489
68.21204	5.96171	9.92527	63.66743	7.29131	7.19179	-7.37036	0.11955	10.82876	1071.88188	42.52988	6.82176	7.71085	44.26693	0.00000	9.91492	27.55898	8.57222
34.34691	8.15725	7.82637	20.41375	9.76752	6.77878	4.88582	0.89968	12.24057	1072.60326	41.86048	9.66219	8.10437	37.51393	0.00000	4.63897	61.78491	10.17787
29.47306	9.18639	8.30227	43.44213	6.37975	9.05122	5.04379	0.35306	9.92409	1123.72072	35.33563	8.69213	7.12943	36.48697	1.00000	8.28646	0.49113	10.04064
11.18709	6.87791	6.95208	59.69524	5.91977	8.12276	-0.64911	0.18109	10.55902	1106.75386	64.84398	7.84156	6.95878	51.99502	1.00000	7.03396	48.73218	10.51350
-2.77259	6.43048	8.02890	49.59424	6.90578	7.15600	22.93217	0.06895	9.54314	1070.87624	40.69441	5.14394	5.54573	72.77573	1.00000	11.60985	37.49073	8.50151
-85.76942	6.54338	8.24001	60.63527	8.20937	8.22878	7.37922	0.08913	10.55991	1170.90257	27.63597	6.60522	7.88821	60.17912	1.00000	7.29930	39.78504	8.47132
99.95469	4.00317	8.82351	49.83591	10.60634	7.79560	6.43874	0.16897	10.90423	1130.10821	32.89755	7.45201	8.40255	55.87854	0.00000	4.84465	13.51825	7.97390
8.4493	10.67372	8.71551	49.38511	5.06553	8.27756	16.80569	0.46226	9.04012	1127.38637	38.91562	8.90011	7.30286	39.40941	1.00000	8.45527	50.09019	12.46076
-73.9625	7.77345	9.81391	30.26764	6.61280	9.35237	19.52993	0.32450	7.53855	1141.30774	39.41799	8.60429	6.21215	75.36333	1.00000	7.68987	40.81	8.63897
5.4584	6.77957	9.14382	65.21640	7.35538	9.31651	25.80821	0.19625	7.58927	1180.23472	28.94093	7.39873	8.87637	52.52254	1.00000	9.50865	43.32393	9.54286
9.02596	11.05383	7.80071	44.17055	8.41760	8.64776	11.37579	0.32801	14.35968	1176.08316	56.47779	8.65637	8.56587	35.69272	1.00000	5.07209	48.21644	9.96712
71.57118	5.10506	8.01148	57.61189	6.82120	5.87700	16.18720	0.05047	9.74855	1152.81353	52.09374	6.87346	9.39674	42.66331	1.00000	9.64095	32.87533	9.36765
-48.62789	8.05265	7.48381	37.88496	10.08991	7.06207	5.34333	0.08169	7.10021	1157.07454	64.74386	6.59176	7.63814	44.04153	0.00000	6.11656	-17.74431	7.39984
-99.32556	5.60118	7.94031	45.64263	9.55192	8.89510	37.36953	0.09710	8.19960	1097.28956	69.89633	6.76336	8.18332	43.84632	0.00000	5.72126	19.32889	8.63210
-73.78458	2.72113	6.16158	53.15138	9.40325	7.68068	13.51271	0.10084	13.20569	1170.35796	44.60662	4.52349	7.43890	47.27827	1.00000	10.68660	41.0051	6.55727
-62.64102	7.82074	7.67006	44.16800	8.41252	8.74180	17.44667	0.70706	9.80514	1076.46469	53.76616	9.40310	7.22590	64.23464	1.00000	5.75319	8.35122	7.68165
11.412	8.22964	5.08575	25.49192	9.55911	7.81311	18.45862	0.78387	9.52873	1136.70867	53.36534	9.54998	8.22349	48.26983	0.00000	5.36904	45.50369	11.99788
124.3697	7.88169	7.62106	60.80205	7.68010	9.11770	13.81089	0.06365	7.94134	1142.53806	47.28198	5.18376	7.14912	50.09902	1.00000	10.06806	9.6531	8.43058
70.96699	5.24643	8.66865	45.89221	8.93247	9.87866	9.98506	0.10356	10.35160	1160.84247	43.45262	5.04394	8.83542	51.92744	1.00000		30.46907	6.85806
121.12251	6.79359	10.67360	42.63449	10.13800	8.75049		0.24990	6.90311	1184.93719	49.22979	8.30750	7.58570	67.46733	0.00000	7.09786	14.62578	10.11689
-75.60804	5.34307	7.27348	61.78117	8.44775	8.32211	31.47794	0.15459	4.94922	1095.99833	60.41319	6.98066	7.68076	54.94786	0.00000	8.90331	39.96097	12.25973
103.81667	4.24711	9.20875	41.08566	9.34026	7.79059	10.82492	0.12844	11.79239	1157.57698	50.38635	7.37437	9.66402	75.39403	0.00000	3.31889	1.6	10.49168
14.43865	9.78173	8.05496	77.89577	5.71517	9.66336	10.00987	0.30702	10.38947	1101.01021	25.35646	8.34682	10.10410	67.57826	1.00000	9.01909	40.87329	10.72509
-88.64235	8.46411	9.14761	59.18366	5.49788	7.48016	19.11085	0.27060	6.69555	1051.43851	51.91383	8.27884	8.64045	44.60615	1.00000	9.70717	46.09273	8.93737
-94.91386	9.00709	7.74873	48.27874	5.02892	6.86557	22.46163	0.10739	5.38475	1141.89820	56.26937	6.51474	7.91631	56.79982	1.00000	10.20753	17.94979	11.08340
109.3243	6.48989	7.88619	38.23008	6.31701	8.12279	24.20650	0.18199	8.69873	1182.44119	31.94277	7.52642	6.67259	71.45058	1.00000	9.70144	-7.0981	10.15503
-95.36969		7.51757	50.49112	7.48217	8.97761	10.65707		8.85834	1088.36537	66.93280	5.36868	7.54379	43.18125	1.00000	10.18297	35.74788	8.20240
26.97253	8.89800	6.51984	48.51237	6.30390	9.04734	13.62912	15.82358	6.29156	1182.02704	38.13811	12.62904	6.34997	45.76815	0.00000	5.40192	49.65186	7.42632
-73.26022	10.68829	7.11468	77.16117	6.69045	8.43641	12.19657	4.19008	10.30437	1164.69834	30.45584	11.30025	8.35198	57.02944	1.00000	5.02203	6.46838	9.33020
-76.88442	4.52017	7.66139	24.23692	10.09461	10.43620	24.23068	0.04132	7.13756	1162.50752	39.79712	7.12225	8.74028	51.56440	0.00000	7.51344	40.2737	6.76009
36.36339	3.66690	8.50068	62.98653	9.39720	7.67436	17.32073	0.19911	8.09908	1146.33003	60.42819	7.86862	6.48068	68.15724	0.00000	7.41838	0.03813	8.14168
19.91667	6.65552	8.19975	41.41676	8.52427	6.89552	9.25242	0.08074	9.70859	1062.28628		4.72814	7.44495	71.00263	1.00000	8.78125	-11.78333	8.18116
-86.99666	6.97690	7.21441	40.33955	6.69585	7.76006	10.36378	0.07226	9.33177	1109.83698	56.14084	6.06911	7.25136	54.90195	1.00000	7.00567	33.45122	9.98033
-42.19667	5.62110	8.25021	49.04399	8.20096	9.39045	5.30706	0.08131	9.90824	1174.84221	40.98586	5.32448	8.26027	41.19682	1.00000	9.37573	-21.41222	8.00604
-75.87877	8.67350	7.02249	30.54636	6.42732	9.10429	22.07261	0.13314	8.87082	1143.38815	52.83561	7.58548	7.88586	30.91843	1.00000	8.96876	5.6561	9.39065
47.1192	12.52660	8.58434	66.67416	3.54788	7.75524	4.15410	15.67910	6.42136	1119.04962	51.12805	12.61705	8.76972	63.56892	1.00000	6.57724	42.819	11.52862
46.5813	9.98106	7.14430	57.72918	5.42051	7.37262	12.74654		7.79890	1107.66134	41.48278	9.59101	7.65195	42.61161	1.00000	7.96871	54.8421	10.83852
48.87498	4.09526	7.69867	48.12247	7.22790	8.48780	-9.20141	0.10520	11.41261	1193.57254	49.27664	6.71580	7.10152	35.75810	1.00000	9.62975	38.45598	9.34700
-41.45861	6.99239	8.02955	32.64156	8.51942	9.26137	18.98629	0.08690	5.23403	1093.22296	72.34357	5.36157	6.97870	68.84244	0.00000	7.64143	-4.42472	8.97205
-93.263	5.46398	9.22948	43.25288	9.09270	8.20875	13.43612	0.12965	6.46279	1146.81598	24.30299	6.39509	8.46967	44.28035	0.00000	7.27662	45.0408	9.24066
130.57211	9.55494	7.71350	52.76798	6.38192	8.22797	0.50054	0.54468	8.88339	1076.76908	54.49914	8.96587	8.33132	73.65714	1.00000	7.16592	45.75279	9.78277
-4.1	9.21963	7.33302	50.67274	8.34040	5.73262	2.38724	0.40591	12.04857	1086.46890	38.19515	8.89244	8.01738	36.15434	1.00000	5.84478	48	8.03218
-68.30472	9.43729	7.87666	48.76954	7.77759	8.21885	25.57472	0.88915	9.52547	1158.69739	83.25447	9.69669	7.63229	57.01373	1.00000	5.69587	9.91861	7.82317
9.15013	9.05291	7.82582	36.00039	6.42341	7.38676	13.97882	0.72658	8.90553	1112.22103	66.94134	9.51325	9.09831	49.41086	1.00000	7.56267	13.70727	9.06860
-1.32471	8.68084	6.65491	69.73260	7.85954	7.26979	1.25573	0.92390	9.48678	1175.14819	65.85255	9.74184	6.64113	39.26712	0.00000	5.54024	51.40148	7.76747
109.22921	7.78793	10.55963	71.72604	9.96274	9.42749	12.92634	1.15423	12.34789	1085.86251	45.19457	9.95485	7.18201	24.04973	0.00000	4.39482	34.65918	10.31935
122.08333	10.92071	6.95859	58.26517	6.70126	7.29520	17.30322	0.14852	6.09018	1081.02287	66.20613	7.09637	8.14073	47.76229	1.00000	10.03282	46.08333	9.00594
-67.15407	10.65031	8.79071	49.52597	5.58478	7.40261	20.29485	2.50802	6.58175	1194.97551	59.81743	10.75342	8.38749	57.43443	1.00000	6.21309	18.42745	11.86233
33.9162	8.86783	7.26865	46.83526	5.98812	8.48330	15.11892	0.41655	9.13853	1105.12157	56.08296	8.76857	5.14358	20.30248	1.00000	8.63004	51.67822	8.72604
126.665	8.77372	8.21383	66.34732	6.15723	8.87308	17.09134	0.95097	7.91679	1120.41456	61.68936	9.77057	7.76137	69.69115	1.00000	7.25719	36.6009	9.80538
120.5875	10.79337	7.38875	35.54443	4.22198	8.26501	2.78218	0.94651	5.62254	1073.56589	59.64091	9.74885	7.56113	59.15076	1.00000	7.88953	16.455	12.60526
123.33471	9.14881	8.22402	52.84780	7.05423	7.95225	23.69981	0.43753	9.06683	1126.32801	79.41374	8.93545	8.05035	29.52496	1.00000	6.69409	8.56697	9.33058
