CH4	TEMP	PRES	PM10	H2CO	warning	Pb	SO2	CFCs	CO	PAHs	NOx	PM2.5	latitude	C2H3NO5	longitude	O3	NH3
8.31685	4.25622	1133.78379	7.25768	53.62553	1.00000	41.11882	7.21626	57.09624	8.09792	6.19348	6.22465	6.59042	46.32313	4.05734	-0.45877	6.10234	6.88753
6.44890	15.60590	1051.79805	7.91120	56.42940	1.00000	12.08211	1.70252	85.59197	7.57766	7.34211	7.04876	5.22805	45.50369	4.27376	11.412	3.89617	13.36615
8.22898	4.85363	1052.72542	9.68951	49.53313	0.00000	60.21969	6.49030	61.94398	7.55977	7.08924	8.52742	9.14760	33.14447	23.20041	47.3799	8.09698	7.92348
6.70279	20.25661	1190.23560	8.11536	43.44542	1.00000	53.88250	6.21010	78.67296	7.38353	9.44420	5.29409	4.67536	43.96222	5.29111	43.63417	7.86239	5.76823
7.00290	2.45550	1144.87916	8.80173	31.08228	1.00000	36.53557	6.06484	59.44600	8.30665	9.22766	8.46793	8.59970	-34.74785	9.96935	-58.70072	5.21348	5.16977
6.09867	27.93096	1145.92184	9.18411	29.59194	0.00000	58.66117	8.46456	75.46940	8.24543	4.60290	4.63953	9.25904	42.8139	13.90949	-1.64295	5.39153	5.88396
7.33617	-0.55931	1147.14521	8.45004	48.73847	1.00000	23.89838	5.99177	62.69777	6.74514	6.41337	6.60464	5.88422	20.28527	8.08633	-103.42897	7.24639	8.97492
8.21955	7.50381	1178.80214	6.91683	30.99421	0.00000	65.54137	8.49813	48.56368	8.70543	7.14691	4.64202	6.10184	40.58654	3.39664	-122.39168	5.34092	8.44563
7.25366	17.68821	1116.54556	8.04223	45.58003	1.00000	61.65509	11.11631	60.31951	7.75006	5.97780	5.07064	8.72849	48.77275	4.92374	5.16108	8.62417	8.03896
6.49131	-15.75076	1122.22872	7.60365	14.28986	1.00000	53.20273	7.23223	67.75317	6.30212	6.92773	4.19390	5.79451	53.46506	3.92033	-1.47217	9.28931	9.64004
7.65472	6.46634	1070.26875	8.00986	52.18011	0.00000	62.21638	9.91591	53.84104	7.77695	9.46491	6.98640	6.64803	26.44931	5.73684	91.61356	4.97622	9.58747
8.03741	18.24615	1061.81481	7.56346	41.93535	1.00000	54.76886	5.45828	66.79173	7.34183	7.09472	5.71311	7.41842	25.87972	4.73659	-97.50417	4.66514	10.48262
7.85272	28.77759	1132.26276	6.72886	45.79820	1.00000	43.15426	6.88249	45.39316	7.78549	6.49620	5.79934	6.80899	-4.16694	2.41020	-40.7475	5.51211	8.48661
6.67043	-5.38115	1186.79082	8.14164	59.60187	0.00000	55.73161	8.58379	55.95787	8.44140	7.45367	7.77916	8.86373	5.20856	7.24209	-74.73584	7.29066	7.63277
7.70266	27.80738	1078.52498	8.14402	38.30638	1.00000	64.62165	8.71007	66.26706	8.63260	6.72881	6.81592	7.30573	48.8449	5.82036	17.22635	8.65331	8.26368
7.70764	13.68163	1057.04806	7.54753	57.20077	1.00000	44.90724	5.37172	53.88210	7.27933	8.06280	5.84146	8.69206	52.59319	4.08614	13.32127	5.87670	7.79129
7.25433	24.76222	1196.22306	8.52009	33.49208	0.00000	36.00817	5.78913	60.51365	9.63786	9.68690	8.81043	8.55942	35.6803	8.82096	51.0193	8.08802	7.10526
7.29591	8.99145	1175.97986	8.47202	28.36994	1.00000	44.60119	7.03238	57.10163	7.12442	7.40083	6.31653	8.27294	45.69558	7.19569	4.7934	6.86843	8.09040
8.33011	-2.75179	1069.10406	7.13111	25.07946	0.00000	32.63753	5.68205	62.27652	6.68726	9.84144	11.37392	8.17084	35.8	2.30736	137.23333	8.88151	5.07165
8.13833	24.65096	1087.35988	9.91385	33.75197	1.00000	52.62916	6.05339	65.04843	8.65720	6.56032	8.01586	5.63169	44.85278	27.06152	65.50917	7.31514	9.19096
7.34477	27.62564	1082.83302	7.93801	37.91667	0.00000	49.35310	5.09838	55.24226	7.53743	10.75397	6.84746	8.94962	48.98693	4.49121	2.44892	9.03632	8.30346
7.56696	23.63581	1151.52357	8.64368	52.83241	0.00000	61.25331	6.67394	74.95094		10.08860	6.75273	9.37269	37.74615	8.03538	-25.66689	9.44156	6.33755
7.44038	11.25495	1169.58616	9.43542	56.63863	1.00000	56.70828	3.98311	59.77077	10.03323	6.20194	6.65417	5.15254	-8.99167	17.70341	125.21972	5.08774	9.67679
7.29985	17.96622	1086.63951	9.36428	45.77092	1.00000	57.60970	5.50581	58.50198	7.57586	6.29614	7.34423	4.54312	51.44889	17.04324	5.51978	4.22439	11.38589
7.10190	26.36451	1175.96779	6.12094	41.88388	0.00000	50.37466	3.97067	66.40359	6.35324	9.91451	11.60474	7.11092	14.64056	2.44603	104.64992	10.30518	8.26420
6.83410	1.11173	1111.47408	9.13135	44.94415	1.00000	75.83437	7.05106	50.25225	8.54352	7.25976	5.67114	9.47704	38.13708	13.63175	41.00817	9.72185	9.51498
6.86847	10.62386	1098.54299	9.72748	49.29012	1.00000	53.03668	10.59514	68.03441	8.66721	6.32230	4.65275	9.30474	53.95278	22.33291	32.86389	8.29406	4.79302
7.57006	6.89700	1177.96050	6.64423	49.12682	1.00000	52.85728	5.10942	67.05268	8.33863	9.28115	8.83920	10.80368	39.57582	3.70451	-105.11221	6.65564	4.64215
7.89862	16.50761	1064.81236	6.87141	42.06841	1.00000	48.70561	4.75975	66.82128	7.58024	5.90692	6.65567	4.70290	60.2052	3.00271	24.6522	4.66248	10.42612
7.02548	1.67928	1056.05578	6.45999	36.06683	0.00000	54.44995	8.95960	57.58638	9.25328	5.76361	5.92744	8.94945	25.66795	2.95226	85.83636	6.43869	4.46284
7.51364	32.47658	1101.11148	7.17838	54.42118	0.00000	66.71857	7.33700	68.86763	5.48397	8.28558	8.56955	8.99829	13.73417	3.54724	-89.71472	8.70622	
9.02565	2.38651	1111.11333	7.13610	51.25992	1.00000	68.15602	8.05386	55.47067	8.16782	8.67767	6.59666	5.93372	31.71667	2.89031	73.38333	5.27516	6.13758
6.75099	20.23969	1061.46118	7.72445	37.83574	0.00000	49.09012	6.23540	63.45014	7.32038	7.35695	7.94274	9.49802	-8.66667	3.51897	-35.71667	9.67170	7.79712
6.87927	5.56853	1067.48630	6.12415	45.74114	0.00000	56.91362	9.07071	51.51828	8.71897	6.02882	7.77482	9.78422	-0.71667	1.20404	-48.52333	9.19102	4.02243
6.09039	6.10673	1058.33528	7.00047	51.69604	1.00000	45.83989	4.09494	66.71530	6.96168	6.26535	7.48426	3.70294	10.10649	4.05666	76.35484	3.52175	7.78379
8.37148	16.96176	1141.88184	8.92071	54.03903	1.00000	48.63301	6.83237	62.36166	8.04128	6.04715	6.07625	5.64338	26.91756	11.56203	-82.07842	5.88596	8.42599
7.02705	26.83550	1105.62303	7.20115	30.45914	1.00000	43.39811	5.36255	86.20759	8.69442	8.77758	7.29745	8.58514	-28.44917	2.27049	-52.2	7.13140	6.42579
6.98851	-2.81897	1146.81992	7.23899	42.07091	1.00000	47.39220	5.89852	60.64320	7.66670	9.20614	7.58623	8.44311	30.21121	2.86033	74.4818	5.66325	5.50024
7.81503	8.71786	1149.42184	6.27789	65.43436	1.00000	41.43944	7.91766	71.29954	5.52688	5.95450	5.85412		-33.75881	2.87099	150.99292	6.16216	8.64155
6.63509	18.62134	1174.40081	7.60365	44.89766		40.77209	5.53743	61.64270	8.41110	10.59822	7.59810	8.47774	38.54491	4.37335	-121.74052	5.82913	8.27443
5.88813	29.02315	1077.49287	7.67025	33.61044	0.00000	44.56795	8.91005	41.81383	8.46768	6.60273	5.48046	8.28779	27.09978	4.71616	-82.45426	4.95408	7.74030
9.05025	14.03668	1125.70645	9.90280	38.43298	1.00000	45.06907	6.00208	74.28730	6.33009	5.80779	7.24443	5.00600	45.43341	27.48131	-73.86586	7.76770	10.22869
7.04460	18.99462	1091.23753	7.74784	48.19172	1.00000	45.60648	5.90104	53.31327	7.57326	8.56284	7.00315	7.68069	36.72544	5.05559	3.55665	5.43562	7.24581
7.44844	2.61696	1084.52693	7.98377	38.56917	1.00000	72.37035	5.00596	60.32107	6.67272	5.02148	6.78900	4.07148	41.1053	4.92091	-7.32097	7.10454	10.68643
8.37746	17.63816	1102.66040	7.31407	23.07090	1.00000	51.33292	5.11804	67.04656	7.75681	9.76086	7.77791	7.56789	46.09273	3.37297	-88.64235	5.06668	5.14686
9.08110	2.89688	1188.46558	8.77158	50.03460	0.00000	42.19367	5.18817	58.08436	8.17487	7.50310	12.56132	7.89185	34.5624	9.84019	38.28402	9.09523	6.95797
7.65783	2.66937	1130.98560	8.31993	35.21239	1.00000	67.69076	7.85641	65.43663	5.82208	5.63947	6.59170	5.61483	29.53885	6.49960	-95.44744	6.07963	10.14012
8.44634	15.19479	1098.39800	6.60098	54.76650	1.00000	52.46116	9.18621	51.84109	6.43371	9.01822	6.23230	4.52581	41.92361	3.33898	20.91361	7.53473	3.87358
6.77184	19.22004	1157.76484	6.80538	40.70006	1.00000	40.09096	4.22933		8.97195	6.49100	6.84276	6.44584	48.43174	3.11258	17.8031	6.90586	9.71839
6.32359	14.62528	1112.98823	7.27343	54.22530	1.00000	52.20828	7.02360	80.33870	7.82439	8.75265	6.57595	7.74736	42.52787	3.61175	-70.92866	5.23649	6.03132
6.89452	6.62835	1172.42410	6.27820	32.29291	1.00000	47.38756	7.73276	66.52833	6.62496	4.74012	6.27625	5.00732	51.47805	3.39000	6.8625	8.26323	8.33810
7.59072	12.66114	1054.10125	8.87106	66.00993	1.00000	49.88543	6.76657	70.39081	8.01006	9.16366	5.68159	5.24076	-22.53722	11.43938	-42.98194	5.35555	6.14480
9.20264	20.70361	1146.09275	9.28675	57.42851	1.00000	68.43110	4.68616	56.09389	7.15483	6.01885	8.39289	3.64513	-14.66463	15.16438	-52.35558	5.38617	7.72096
6.90744	21.86952	1121.40865	7.99580	27.19785	1.00000	51.61532	6.90450	57.60596	7.33734	9.04710	6.21609	5.87967	36.82167	4.50570	128.63083	5.50261	6.28468
7.48034	-3.13525	1144.33686	7.59358	30.22764	1.00000	60.72791	5.26883	53.65589	6.18229	6.87274	4.55930	8.21784	40.60538	4.35398	-73.75513	7.05493	10.71605
8.65488	17.06651	1148.67986	8.39499	29.17215	1.00000	52.30211	6.35977	54.96646	7.55029	8.92595	6.99983	6.31704	53.59337	7.32521	9.47629	4.89970	6.47697
8.26320	17.17896	1098.54975	9.57152	58.57808	1.00000	52.88270	6.02192	69.09978	9.51442	6.11163	6.26023	6.27242	40.55851	19.22475	17.80774	5.79845	9.67898
6.64161	20.29509	1069.59669	9.50893	46.89120	1.00000	41.60609	6.15602	62.76704	6.95125	10.16032	7.82029	6.38722	37.65639	19.08631	126.835	5.75002	3.75824
9.15304	-6.64066	1064.67195	8.06980	25.88057	1.00000	54.16007	8.83457	47.52957	8.43434	7.80639	5.82714	5.43320	6.84019	4.52906	79.87116	6.80438	7.09737
6.97745	12.41959	1053.08744	8.76229	52.82259	1.00000	57.26157	7.61003	64.22344	8.24703	6.37501	5.42624	7.56548	43.67681	10.23371	4.63031	6.05908	9.07577
8.16153	-2.15754	1184.91837	8.25579	58.41996	1.00000	41.00367	7.82925	61.59297	8.35721	8.16553	7.10972	6.96399	40.93121	7.53716	-73.89875	5.59484	6.76140
6.74040	11.25009	1184.08524	6.76237	40.45956	0.00000	54.68296	6.82564	66.24123	8.71384	10.20892	9.62339	9.07154	53.46506	2.46658	-1.47217	10.01793	3.56006
9.48589	5.85081	1061.53970	7.65689	29.47744	1.00000	54.63888	6.58413	52.84752	7.21229	6.74404	7.32696	6.11985	50.82882	4.54195	-0.32247	6.81765	8.30779
8.08668	1.00453	1137.91759	7.41239	72.88381	1.00000	55.87683	6.91566	71.32270	7.81442	10.07883	8.10931	7.00732	-5.41667	3.68324	38.01667	2.74273	3.52822
7.84666	23.76442	1077.30939	7.81346	59.61937	0.00000	68.23179	4.72402	76.35343	5.34459	10.12372	7.75256	9.56997	-21.44345	3.61922	-65.71875	9.43107	7.40494
5.91444	14.79218	1067.95013	8.20963	55.02267	1.00000	48.08702	7.01841	68.44358	5.50912	8.80134	7.59503	8.07529	36.82167	6.17136	128.63083	5.61187	5.39691
6.72307	14.33563	1073.34122	8.58111	77.88063	0.00000	59.23579	7.00471	51.65139		10.61835	7.92635	8.89956	11.8659	7.97181	34.3869	8.32389	5.19918
7.20380	18.29889	1067.32339	5.55118	51.13550	1.00000	37.91890	7.25091	72.20191	7.90592	6.24635	6.26415	7.14280	55.82885	2.76602	-4.21376	7.29168	4.85629
8.80711	27.78414	1191.70586	8.41542	29.53974	1.00000	41.20834	6.21152	90.55339	9.18523	5.72063	6.25841	5.96322	41.92361	6.79393	20.91361	8.61390	9.38382
7.22205	-10.39102	1191.41761	6.67882	59.31966	0.00000	56.70752	9.99309	76.96337	7.76475	7.81295	5.56179	7.17225	42.35843	2.86107	-71.05977	5.24481	9.09099
8.26722	20.14556	1199.42384	6.51538	60.39283	0.00000	44.91922	10.24875	79.22418	7.54128	9.16042	6.39935	5.68031	46.75451	1.91239	33.34864	5.46144	7.65214
9.00905	24.59522	1058.39822	7.09328	48.04673	0.00000	41.24945	4.95513	47.85550	7.90385	8.15055	10.39693	8.73983	50.7236	3.13203	-3.52751	8.42500	7.59877
8.98223	12.63169	1187.27481	8.20128	50.80330	0.00000	44.01761	5.32334	62.40376	8.19586	10.20582		8.19427	42.30865	6.01863	-83.48216	10.58263	6.31913
6.91389	-6.60892	1182.03984	8.31026	43.97501	0.00000	61.48434	6.65979	69.84213	9.79641	7.73416	7.02837	7.40618	65.93381	6.92588	111.4834	5.98356	6.14221
8.33969	21.99925	1176.00422	7.28229	26.92507	1.00000	30.30296	5.51413	67.59218	9.30987	7.43565	4.85928	8.56409	6.03333	2.80765	37.55	6.40433	9.78040
7.05411	27.73951	1086.25357	8.49059	26.94235	0.00000	38.24729	8.42649	65.98588	7.87281	9.41852	9.89364	8.47495	45.47885	8.21164	133.42825	8.50756	7.21631
9.18305	18.61937	1120.30573	6.92637	39.51647	1.00000	67.45929	7.24934	57.78772	7.67142	8.43935	7.23927	7.42790	10.10649	1.87310	76.35484	5.38383	6.20916
7.30358	20.15118	1093.39379	8.94034	39.37157	0.00000	74.61099	8.12751	66.00607	9.50805	4.89216	9.51680	10.08122	37.16911	10.53512	10.03478	7.62369	5.48529
7.22716	22.02433	1179.67980	8.82331	35.65260	0.00000	58.56883	9.23101	71.21674	9.53321	4.94230	6.91559	10.28658	53.83333	10.24060	-2.98333	8.41527	2.18390
7.76118	18.14764	1105.84020	8.53505	58.14636	1.00000	52.05215	5.38228	59.12989	8.70036	5.74492	5.57430	5.80396	50.80904	8.25284	8.77069	4.19193	12.87281
6.56875	17.68411	1147.99130	8.05520	58.98698	0.00000	56.12449	10.23975	80.66009	7.59210	4.65122	4.59560	10.39635	43.4125	5.81027	23.225	3.84987	3.91879
7.25698	22.18627	1052.00491	5.45898	47.47712	1.00000	44.23849	5.92776	68.22665	6.80590	10.37668	7.24259	6.48847	57.97472	1.56647	33.2525	4.67011	3.84907
7.90519	8.27294	1067.11302	9.56752	48.66485	0.00000	47.03097	6.46127	67.72983	6.10906	9.64541	10.78360	8.25308	55.54028	20.50671	89.20083	8.49119	4.81421
7.88199	3.98503	1156.82864	7.25120	49.76759	1.00000	55.56023	7.02631	79.29625	8.35640	6.49417	6.24337	6.70661	53.69786	4.08880	-2.68758	7.20332	10.96981
6.34768	4.65062	1090.47490	8.31545	47.80032	1.00000	49.91088	7.12286	60.77277	8.00072	10.44808	7.05955	4.52543	14.37395	7.75452	100.48528	5.51867	2.88015
8.65569	23.87861	1091.22525	8.68711	52.95767	1.00000	56.74976	5.30480	68.08199	9.74842	5.80677	6.61108	4.98317	22.98212	8.89181	-80.58556	5.43471	6.46737
6.63675	10.21145	1078.64379	8.01589	52.29930	1.00000	65.56078	6.14181	72.65989	7.52034	6.10095	6.30302	5.67701	51.955	5.16195	5.22778	5.35320	7.61383
7.27714	4.06068	1080.87628	7.15780	30.05137	1.00000	39.58044	5.88680	83.53727	7.25513	9.04412	4.89668	4.65956	6.45407	1.67802	3.39467	7.37702	7.18598
8.31546	14.53140	1061.73215	8.28306	51.39831	0.00000	61.77963	11.05062	77.78705	6.76150	8.02462	3.99218	5.68604	20.88953	6.59186	-156.47432	2.37427	5.50115
7.33462	7.85989	1179.97421	6.45395	61.95528	1.00000	60.65369	8.66316	79.74774	8.72606	8.38284	6.59993	5.79627	43.41949	3.09904	77.0202	6.34791	5.92821
8.52880	-0.83515	1101.45808	6.02835	30.20530	0.00000	43.16750	6.03992	63.54619	6.69442	10.74510	7.11756	8.55361	41.91738	1.51062	3.1631	9.48151	7.40743
5.52224	8.42200	1125.02655	7.37251	50.63882	1.00000	49.85717	7.58053	64.15222	7.19931	6.23812	4.83355	7.48267	48.77644	3.73782	2.29026	6.87044	7.29683
6.60479	21.23659	1102.32067	10.11753	40.21032	1.00000	52.11242	7.48003	64.42077	7.67640	8.99697	6.74593	5.86861	9.57046	34.43985	76.32756	5.39735	5.81108
9.95348	-5.86605	1161.56216	8.05589	50.77238	0.00000	52.73751	10.21060	63.22450	9.30118	8.09272	7.80717	7.96694	10.20898	6.33286	123.758	8.53968	7.82544
7.60862	22.54169	1110.67318	6.55273	47.81090	0.00000	52.85197	6.69756	61.02280	8.61390	3.01676	5.13179	12.05056	15.48131	2.62035	-86.57415	5.80511	8.26548
8.85483	33.98244	1092.33031	6.52725	27.44319	0.00000	53.41074	8.56242	61.78682	6.79403	5.09581	5.33640	9.30518	14.62578	1.70115	121.12251	6.61660	6.08785
6.50262	18.11853	1060.19524	6.45824	51.22188	1.00000	56.31550	6.05392	59.25740	8.52316	9.91957	7.22350	6.18311	9.57046	2.71262	76.32756	6.08971	4.13640
7.47504	8.27468	1079.97233	6.42714	40.12241	1.00000	48.01863	6.91290	55.00961	5.48882	6.17039	5.51822	7.26080	50.88506	2.31919	4.07601	6.36964	10.60351
7.42414	5.62831	1140.30910	6.32194	54.85335	1.00000	55.63542	9.71363	58.84248	8.58774	5.69952	4.02250	7.46935	37.60876	2.02129	-77.37331	6.00938	8.30130
7.67308	2.56576	1101.33277	7.02164	36.08106	0.00000	53.65922	5.27957	51.28357	8.51617	6.14032	7.61045	4.94856	31.96258	2.54181	73.97117	6.03383	12.07635
7.69186	17.82093	1076.09727	6.93939	44.97386	0.00000	64.17159	5.62807	85.06010	7.70571	10.91248	8.51165	8.47374	43.71032	3.93631	-1.05366	9.18652	6.58940
7.28566	15.20961	1146.49254	9.25855	36.46936	1.00000	66.10738	6.05531	64.85929	8.26761	4.77046	7.23937	3.42811	40.53123	15.43607	17.58522	6.91578	11.12977
6.85002	33.33529	1065.39775	7.60921	34.83652	0.00000	44.43696	10.47679	59.89071	8.02112	7.38487	6.86797	7.89712	48.77275	3.62248	5.16108	6.31535	2.88712
9.09092	3.10463	1083.48457	7.35912	52.28245	0.00000	65.09436	4.57780	70.24952	7.66871	11.81436	9.13492	8.08454	45.51667	3.63934	4.86667	8.90817	7.18988
7.05852	16.39888	1190.72093	8.30440	35.40538	1.00000	52.47486	7.49485	44.90102	9.06263	7.51385	7.18601	9.45275	44.27804	7.07413	-88.27205	7.08068	6.97083
8.19481	20.28531	1176.38172	7.12223	33.58173	0.00000	32.17421	6.49758	56.59094	6.76166	10.78888	8.00932	8.68549	-21.42917	2.56269	-45.94722	10.49401	5.59611
7.96965	18.65023	1123.42290	7.41005	36.77735	0.00000	53.16693	7.82700	76.13867	7.08827	8.99574	7.85409	7.20901	45.49428	4.03724	-122.86705	5.76031	8.37007
8.10025	13.66101	1128.62759	8.16726	37.23202	1.00000	57.59055	8.80254	66.64789	8.51713	7.40985		7.44455	47.83333	5.84506	59.6	8.45199	6.65219
8.06232	35.84778	1135.59415	6.92245	32.89983	1.00000	65.42959	6.06882	56.20999	7.72276	9.21947	6.93963	6.86627	53.83333	3.03543	-2.98333	7.34833	5.40799
6.92568	-0.64334	1193.43966		30.61814	1.00000	52.58930	4.62732	60.11693	7.73483	10.37120	5.47838	4.39080	42.58342	3.68349	-71.8023	3.87231	5.90825
7.03420		1054.32646	8.74380	51.92555	1.00000	58.79808	7.07107	56.78854	9.79907	5.80217	6.10367	6.12652	48.77644	10.00139	2.29026	7.07841	7.13763
7.26135	-9.44867	1115.78635	6.67971	46.78399	1.00000	61.11469	6.99921	82.11429	7.47617	8.40092	4.04011	3.28955	16.75973	1.60446	-93.11308	7.95458	7.95680
9.51437	10.52796	1055.41589	6.75871	43.12354	0.00000	73.13900	8.43327	68.29100	7.70110	7.21223	7.49690	8.37563	-7.76667	3.26518	35.7	7.54787	6.92663
7.48656	23.28297	1101.77414	7.13795	56.08019	1.00000	64.36219	6.73935	66.71338	7.76680	5.93972	6.74975	5.83830	55.82885	2.45394	-4.21376	7.02385	8.09075
6.56071	8.13253	1066.09201	7.62113	41.47687	1.00000	60.31676	7.41199	60.02490	6.92692	7.02852	5.68592		41.91886	5.57952	8.73812	7.15752	9.29212
7.74901	1.29503	1096.39097	6.63311	49.78466	1.00000	54.70945	4.27252	52.67604	7.01219	5.81136	6.73779	4.44065	29.84576	1.66044	-90.10674	6.61205	9.82000
7.50469	10.22441	1163.84233	6.05026	45.07290	1.00000	66.48506	6.80548	58.07136	6.78755	6.02966	6.11065	5.92163	32.61603	1.67184	44.02488	6.13322	6.85187
8.55662	22.60608	1155.70524	8.43686	31.96558	1.00000	80.85443	5.65508	56.75069	7.70491	5.93324	7.30547	5.27684	-1.6	7.46720	103.61667	8.62650	8.64396
7.53251	-0.94236	1052.99574	7.32157	32.00983	0.00000	64.87244	6.73630	54.99378	8.08831	10.22542	10.35833	8.55389	55.25	3.23074	24.75	11.43264	3.56163
7.30906	19.46768	1092.42195	8.14419	45.97245	0.00000	37.32398	7.15265	57.41928	6.24099	9.91067	9.90135	7.24772	46.18396	5.85037	6.10237	6.27165	5.18340
9.40866	16.84237	1186.71709	6.77309	29.24041	1.00000	59.80654	6.42583	58.93351	8.61617	6.30686	6.70523	6.97530	20.88953	2.51074	-156.47432	9.02103	8.77334
9.45670	19.01957	1116.20640	8.59452	28.02147	1.00000	65.29086	8.00110	88.12011	7.54720	5.97941	6.09565	7.05167	48.35693	8.16809	10.98461	7.54788	7.93556
6.82746	6.72597	1144.98201	7.85212	42.44119	0.00000	60.06455	5.96418	67.69163	6.77707	6.60872	8.83260	9.16864	32.61603	4.55488	44.02488	6.86786	8.71491
6.26883	17.73989	1199.70653	7.47228	27.52866	0.00000	68.85441	8.42117	63.20066	8.15569	6.10157	6.80223	9.87517	40.57788	4.32302	-73.95958	5.98679	6.83025
8.73152	25.96330	1136.30362	6.39164	45.61304	1.00000	63.52994	5.94355	67.17968	8.03777	7.36142	5.79024	7.84707	56.11281	1.45852	69.49015	7.29978	9.80186
6.80400	22.06549	1121.59688	8.34709	56.82407	1.00000	59.70258	6.05319	78.38780	9.77349	8.88862	6.03424	6.29598	48.21644	7.63346	9.02596	7.56955	6.05876
7.70417	6.21374	1142.64350	8.12293	37.28550	0.00000	43.78724	7.62733	66.31584	6.66539	7.34044	7.73891	9.35346	37.56667	6.23925	140.11667	8.97514	6.66856
6.74306	12.74436	1140.23411	6.88621	47.21729	0.00000	58.35177	7.38077	75.30316	8.93859	6.85219	5.96984	7.56366	53.83333	3.15150	-2.98333	4.91297	11.23152
8.24197	12.50272	1053.16223	8.81670	56.28129	1.00000	31.80553	8.48219	67.45560	8.25007	7.12478	6.90646	7.87336	41.24255	9.93476	-82.61573	6.81602	6.85236
8.28724	20.40557	1117.98037	7.37679	35.75574	1.00000	50.89778	6.86292	53.62786	7.62718	7.44260	5.95377	7.73647	18.18158	3.17369	76.03889	8.13729	8.21622
6.85824	29.31602	1078.58728	8.75307	18.40699	0.00000	38.95245	5.76982	54.17677	7.44780	10.18641	8.03765	8.88783	28.92694	10.05314	78.23456	8.86569	6.85815
7.78761	13.28898	1097.16844	7.84939	28.48898	1.00000	52.40278	5.30168	72.03274	8.14022	9.20867	5.80262	5.69821	48.98994	4.62745	2.1699	7.33721	6.66441
7.72523	18.22887	1152.36227	5.76470	38.64320	0.00000	32.83610	9.84767	65.04796	7.06392	6.32537	4.69777	7.85003	-21.44236	1.60764	27.46153	4.38800	6.14446
5.68989	12.54483	1179.09423	7.92356	64.74848	0.00000	57.26187	6.30496	62.71693	6.79783	10.17112	9.18671	8.06022	35.48199	5.60816	137.02166	10.14475	6.21526
8.30641	13.51894	1053.35031	8.97219	58.17527	1.00000	88.81801	5.13687	61.42809	8.47708	9.77432	4.54648	3.58250	23.1959	11.53996	86.51499	6.74392	6.65616
9.09248	39.52857	1113.65457	5.25404	50.64405	0.00000	50.76370	11.65965	72.57390	6.98637	8.81475	7.07941	7.25711	41.91886	2.02369	8.73812	6.60622	7.62355
7.25293	9.38498	1097.51547	8.32238	64.00887	1.00000	65.39844	6.08875	80.81461	6.93701	8.91789	6.03018	6.63137	51.168	6.63683	7.973	6.05586	6.48301
7.25252	8.20503	1153.59531	8.39693	15.88258	0.00000	53.88545	11.01848	67.04189	6.51966	4.69970	4.20039	9.22144	47.64995	7.57276	-117.23991	6.15534	6.13018
7.49125	-13.47941	1123.36583	7.23265	65.83877	0.00000	51.39449	7.17196	77.02877	5.34515	4.81712	5.79879	10.44323	42.67164	2.73150	14.01481	4.85479	5.94787
7.42352	17.85334	1195.69152	6.17117	51.57614	1.00000	46.88397	6.80942	67.53225	7.09120	7.65571	5.82907	7.04043	65.84811	2.61170	24.14662	8.69962	7.78439
4.50501	15.65127	1118.00027	7.47358	42.60062	0.00000	62.15641	11.46817	72.78872	6.14551	5.73993	4.51925	7.99054	44.85278	4.17999	65.50917	6.31805	4.68422
6.60208	31.80428	1124.32965	7.36980	43.74187	1.00000	27.42679	5.98697	77.42092	8.29280	6.90506	5.94172	7.69998	29.53885	3.88455	-95.44744	7.58739	7.02597
7.34289	18.30860	1063.63898	8.63867	59.47029	0.00000	12.79172	7.34732	77.11390	7.94603	6.55115	9.03327	9.77237	48.77275	8.84771	5.16108	7.89574	5.90722
7.59169	19.11812	1088.07784	6.53821	39.43098	1.00000	46.67690	5.48205	59.63388	7.57459	8.47426	5.70800	7.20495	33.03699	2.13857	-117.29198	7.57325	7.69235
8.17593	0.78343	1158.56812	6.38820	21.10938	1.00000	62.06171	6.77121	63.03425	8.92294	10.05493	6.35150	4.85329	-36.9256	1.74907	-73.02841	6.55082	3.62307
7.34182	14.34212	1187.39025	7.07388	47.08875	1.00000	51.18464	7.20303	64.87871	8.37631	5.91214	6.57118	5.68803	6.45407	1.56412	3.39467	5.11262	10.10316
6.32695	-2.30813	1171.31952	6.51752	64.84496	1.00000	52.89506	5.46595	66.90672	6.89008	6.30743	8.28500	4.88841	35.8	1.76036	137.23333	7.90472	9.85875
8.70478	27.18922	1092.70514	8.28481	40.73823	1.00000	59.63173	8.85504	69.76274	7.02720	6.84314	4.51579	8.90304	0.76755	6.38918	24.43973	5.24045	7.22701
7.17989	6.27137	1174.79268	5.22432		0.00000	44.06696	10.10949	58.46909	5.95164	7.47114	5.70553	8.09046	0.46005	1.81090	34.11169	4.87656	9.14126
7.90435	-2.08746	1063.71569	7.80571	32.20634	0.00000	64.05869	7.36622	62.69875	7.28016	9.12843	7.55845	9.09417	-34.74785	4.25112	-58.70072	8.86009	6.02201
7.79083	9.99827	1182.39386	7.84925	46.45275	1.00000	47.48483	6.63059	57.85629	8.08818	7.91913	5.62601	6.08273	-21.41222	4.69271	-42.19667	7.00392	7.91422
6.98002	16.45124	1145.09581	8.50766	68.46328	1.00000	50.25934	6.13128	67.10099	7.20603	8.06086	6.26888	7.84688	51.65333	7.90550	5.2875	5.76578	8.13973
