PM10	Pb	latitude	CH4	NH3	H2CO	O3	warning	TEMP	CFCs	PM2.5	PAHs	NOx	SO2	longitude	PRES	C2H3NO5	CO
8.79030	47.60585	42.52787	6.55935	8.45462	43.46186	8.53892	0.00000	8.57244	64.27546	5.79357	9.05073	7.89277	7.10609	-70.92866	1188.67499	1.08815	10.17126
8.08933	24.22945	33.92946	9.14412	8.83570	18.62494	5.86423	0.00000	9.37455	68.53739	8.95591	7.60829	9.13217	8.33981	-116.97725	1094.64915	0.72815	4.97386
9.13433	47.92980	47.76232	7.32661	6.94100	50.48510	8.62795	1.00000	5.93021	72.06687	7.72666	9.42687	7.04706	6.31753	-122.2054	1154.13280	1.44357	6.95273
9.54246	36.56138	49.88307	9.11848	10.67351	31.87514	7.45274	0.00000	23.14432	61.77343	7.30270	8.17488	10.32914	8.24019	-119.48568	1155.43673	1.95798	5.76782
10.86646	38.51974	45.4473	8.56610	8.09307	72.06402	8.25320	0.00000	15.27815	62.19441	8.46400	8.33994	10.08105	8.24439	-73.75335	1154.25582	7.07549	8.53019
8.54197	41.27767	6.95194	8.73215	10.01989	40.03378	5.48726	0.00000	13.25997	72.47207	7.02722	8.70740	8.24758	8.01419	121.96361	1100.28714	0.88661	6.02312
9.44047	38.12475	32.44874	8.21406	7.47340	57.34921	7.99870	0.00000	16.88013	54.78163	5.33435	8.05927	8.56838	9.35443	-99.73314	1156.53921	1.88952	6.70300
6.02791	72.68137	7.6	4.17965	8.52082	31.77940	8.25613	1.00000	14.68557	69.73068	8.87468	8.98959	6.30919	8.83201	4.18333	1139.09913	0.34453	7.77486
7.50992	52.15773	59.80917	8.00544	7.05241	61.89485	4.44873	1.00000	10.36650	62.83656	6.99275	8.27720	5.68973	9.11950	30.38167	1158.02154	0.42314	9.84118
7.22986		37.73222	7.52275	6.61901	50.84305	8.55898	0.00000	10.79955	73.13997	5.79241	7.59379	7.86695	7.76096	115.70111	1069.26519	0.48263	8.69015
8.95835	51.93561	6.45407	9.25428	8.41895	43.50621	6.10226	0.00000	21.82135	59.42936	5.32484	7.67786	8.61122	7.99338	3.39467	1079.12909	1.22496	7.39716
8.81688	46.57322	12.97389	9.85533	7.88327	59.13290	10.19164	1.00000	27.77931	62.73823	10.12163	8.28314	6.03049	7.85845	123.99333	1138.06729	1.05549	6.50420
8.54877	32.03294	55.8736	9.60885	8.49057	52.75904	6.62010	0.00000	4.19544	54.77363	4.14816	7.42707	9.54291	7.62040	85.4265	1084.60870	0.74556	8.95559
9.74500	35.86902	42.24113	10.91948	7.76258	53.30660	7.54303	0.00000	7.66495	57.23766	6.92798	8.83194	9.84676	6.77995	-88.3162	1142.05536	2.40544	8.20945
6.52159	62.42772	15.73628	6.54130	7.95193	28.78528	6.71854	1.00000	10.95162	69.19670	6.69326	7.91061	6.10557	7.27255	75.96976	1080.50598	0.20281	8.67860
10.23309	47.04771	43.96222	10.00870	8.33690	57.32514	4.54178	0.00000	20.45202	71.50896	8.33540	6.98526	8.51628	6.69654	43.63417	1104.40098	3.82701	8.09494
9.57498	29.85094	47.38093	10.02398	8.42539	42.66421	10.79264	1.00000	0.33554	77.66279	10.74292	7.56806	5.99863	8.94645	-122.23484	1168.24530	2.08229	5.65945
8.71273	44.53811	41.50343	8.54555	6.57396	63.10757	5.71933	0.00000	31.42119	60.69816	7.45945	7.31345	8.82321	9.21548	-74.01042	1100.51173	0.92625	7.19530
9.94827	59.33772	48.52961	8.01751	7.88180	68.93330	8.93774	0.00000	21.02235	57.37232	6.46102	8.16755	7.73436	8.30833	12.16179	1096.00745	2.94938	9.72977
7.95048	29.55689	49.65186	10.08721	7.23498	48.15710	9.40089	1.00000	30.57873	54.73020	11.51627	6.89174	4.79222	8.09163	26.97253	1118.24340	0.51046	6.57038
11.39451	12.66753	37.52487	7.70298	7.99547	69.30899	9.62061	1.00000	9.74537	75.38050	5.58070	8.19325	8.05766	8.16158	-77.55777	1089.74250	11.90804	
8.64802	53.17393	59.80917	7.43346	7.90559	70.96028	8.88318	1.00000	25.35170	78.17929	7.54148	7.34409	7.74276	7.80576	30.38167	1055.31237	0.97355	6.74536
6.46920	51.95124	-8.43333	8.39937	7.79326	34.29230	6.52594	1.00000	-5.77327	69.97522	6.74857	9.61168	4.95611	8.58920	114.33333	1078.38868	0.43408	11.50014
8.58713	49.70169	58.1908	10.62926	8.54884	83.21151	7.05058	0.00000	8.91131	79.07572	6.68959	8.84674	8.85545	8.03601	40.17171	1178.05833	0.89128	7.97055
9.07450	56.99239	48.98693	8.62471	6.58614	60.71448	7.86474	1.00000	21.99982	73.63170	8.46639	5.70728	5.73876	7.86712	2.44892	1191.85810	1.29626	7.75480
8.10836	44.56561	42.7	10.84581	7.37728	41.46793	8.11474	0.00000	6.15062	68.69281	7.37691	7.11171	9.13300	7.00566	27.25	1113.98378	0.66184	8.05863
8.24603	60.07593	53.78333	5.91380	7.76242	76.12877	3.84012	1.00000	10.77032	54.30733	9.91506	5.80264	6.39587	8.20752	-1.06667	1084.72224	0.80798	5.57495
9.19166	58.90185	-22.9	10.06468	9.21945	57.05891	8.30078	0.00000	-9.40951	80.49985	6.68950	8.73391	9.38846	6.77861	44.53333	1140.36852	1.54398	8.65079
9.15522	44.48900	45.0408	9.02943	7.78575	51.14561	7.01126	0.00000	4.55720	58.61034	5.95934	8.42863	9.15472	7.72858	-93.263	1121.26333	1.43319	8.90141
7.61999	66.05221	23.15678	6.94905	7.83995	50.99991	8.13644	0.00000	30.79989	68.87957	5.11638	8.18703	7.56805	8.36075	-81.24441	1109.13693	0.46839	9.96618
7.55099	50.01747	23.73333	8.27393	5.30490	50.57870	6.19877	0.00000	17.42222	60.23924	6.51531	7.47589	8.76794	7.94148	114.68333	1054.70058	0.47538	4.93400
9.06246	43.83458	-23.85972	9.55531	8.54506	57.31511	9.98814	1.00000	21.53687	60.37089	9.84704	7.41277	6.68122	6.31257	35.34722	1091.19126	1.30613	5.87314
9.40457	38.81761	45.69558	10.01091	8.26093	60.92983	5.81084	0.00000	21.11602	61.04875	5.72005	7.08738	9.51170	8.91420	4.7934	1058.68141	1.80621	8.05672
7.28534	71.34553	45.4473	8.86000	7.70645	50.23054	5.80708	0.00000	9.57266	63.25051	3.46645	6.82165	7.85640	8.16130	-73.75335	1150.06848	0.52276	5.85751
10.83364	43.26414	11.15583	9.96179	6.57334	53.74976	10.33972	1.00000	23.82092	75.58736	8.34014	7.09020	4.40432	9.13499	42.7125	1095.34532	6.80167	9.37993
7.86359	33.66081	29.84576	6.95035	7.55480	45.99138	4.65271	1.00000	15.39704	60.88544	9.35677	5.89801	4.12413	8.96368	-90.10674	1167.65983	0.63906	7.15370
10.36605	44.52885	33.08014	8.97597	7.37958	18.51544	7.14913	0.00000	27.22806	77.74103	7.75177	7.69393	9.22097	7.98225	-83.2321	1198.85797	4.28371	8.01632
9.35242	41.87497	40.56754	7.46316	7.68437	77.99876	10.53602	0.00000	19.49129	53.72347	6.51522	7.72977	7.22038	7.85113	-89.64066	1172.72532	1.68845	9.73430
8.55609	40.56017	51.62907	10.03882	7.16961	74.33477	8.04705	0.00000	30.49796	66.69549	3.84031	8.82381	11.58937	8.03674	-0.74934	1187.77420	1.05554	8.31748
10.18707	50.96215	32.57756	9.18342	8.69711	47.19681	7.12579	0.00000	15.30991	61.83561	6.00992	8.52359	9.02604	7.79742	71.52847	1124.45147	3.64013	6.99696
8.78754		33.78333	8.42996	9.85125	47.73893	9.39371	0.00000	18.26026	70.15632	8.88684	8.51442	7.82189	8.32081	114.51667	1098.58941	1.14504	5.40334
8.99499	39.84787	-27.4338	9.56282	6.47054	61.28812	7.96342	1.00000	20.57594	68.12050	9.43514	8.31680	4.30842	6.98456	-65.61427	1152.38252	1.26961	8.59730
8.87670	55.44940	32.57756	7.73333	7.31953	27.58634	7.88213	1.00000	6.54992	79.80516	8.34918	7.52844	7.89829	9.21160	71.52847	1086.33241	1.17093	5.34869
10.17601	55.05920	4.92675	5.60093	6.20477	56.87694	9.36743	0.00000	6.50531	68.54785	6.13213	7.66535	7.45616	8.94323	6.26764	1109.89578	3.66637	11.76051
10.18970	36.31776	37.65639	7.82787	8.43418	36.86072	6.87073	1.00000	30.27333	66.79551	6.44706	8.81708	8.36263	6.88515	126.835	1093.01220	3.72811	6.33358
10.69635	40.73503	56.9083	8.33107	7.38686	58.41054	8.93824	1.00000	17.20609	63.25997	7.03067	7.52938	6.50449	8.93892	60.8019	1056.06825	5.96291	7.96675
8.01800	67.79149	51.39148	6.33140	7.67334	54.59864	4.05217	0.00000	17.85998	54.01927	8.30943	8.44783	6.05884	7.92670	-0.29825	1052.27606	0.56663	6.34168
8.91201	30.86409	-4.5833	8.51158	8.66009	49.42876	9.45410	1.00000	26.67883	58.86669	8.67919	7.77928	7.48967	8.16976	15.16554	1171.65321	1.10733	5.96588
9.82446	58.21011	40.78206	8.44828	6.80363	55.43569	9.55824		19.10666	71.79880	9.34417	8.66672	6.32263	6.44885	72.34424	1141.89545	2.67779	6.11060
6.83331	39.21933	37.51803	7.28967	8.67950	48.15286	5.87267	0.00000	8.31264	58.63970	7.35836	8.15005	7.77340	8.73812	15.00913	1088.59235	0.29928	4.41786
7.02547	29.73217	29.65163	5.85773	7.56448	44.35752	6.12224	1.00000	15.90214	62.94131	6.00601	9.22069	5.56364	6.70352	-82.32483	1174.83317	0.41907	6.48714
8.82849	71.25608	47.90771	8.76205	9.01434	56.33757	9.04400	0.00000	19.46893	74.61317	5.29957	7.00211	9.41524	6.66982	106.88324	1150.82773	1.19839	5.52221
9.28407	29.32891	52.68333	10.23168	8.54866	50.47498	10.11845	0.00000	9.77034	67.36686	6.03640	9.42657	10.00143	8.60568	0.93333	1165.68433	1.69578	8.88657
8.26192	47.02117	45.78071	7.02101	8.39534	54.49149	12.87719	0.00000	17.61945	70.69693	6.43975	7.46599	8.48003	6.50545	12.84052	1137.58168	0.74318	9.77546
8.45834	62.22595	26.91756	7.99271	7.54227	58.66945	8.11471	0.00000	15.79425	57.66019	7.41421	7.90429	8.61600	8.86273	-82.07842	1114.35631	0.85890	5.80941
8.33939	43.40289	45.53069	12.30427	8.34294	62.55302	5.64360	0.00000	16.38159	70.21584	5.96970	8.07387	11.65096	7.69754	9.40531	1171.35509	0.78073	7.08669
6.88193	65.09112	-8.73508	5.18216	7.07496	41.09120	6.23362	1.00000	18.15955	61.25667	9.21420	5.91872	6.30786	7.69541	24.99798	1150.77701	0.26641	8.62206
8.18149	47.73069	57.47908	6.97764	6.41100	36.89188	3.68230	1.00000	31.34724	56.79170	7.97637	8.72576	5.60653	5.81536	-4.22398	1081.76782	0.69499	7.53041
7.68656	69.59853	15.73628	9.08337	8.96315	51.78239	4.66843	1.00000	18.56462	62.09201	7.31928	7.14498	3.22717	7.48101	75.96976	1091.64685	0.45177	6.87229
6.41576	18.18342	25.13915	10.01192	6.30692	48.23642	6.04455	1.00000	18.02351	62.66422	3.36364	7.11996	6.52373	8.96395	73.06784	1055.74845	0.18905	9.16743
9.19396	55.15574	-10.91722	8.96174	7.94069	46.96107	7.19723	0.00000	27.07614	64.70965	6.69802	7.06330	9.17000	5.96904	-37.65	1102.15147	1.57404	6.49244
10.38689	41.60768	-26.22861	9.99317	6.81172	44.03446	6.76807	0.00000	11.06194	58.52743	9.11859	9.07213	11.03451	8.51152	-52.67056	1105.13065	4.51555	9.68210
11.14425	41.03889	49.65186	10.81161	6.94921	48.35683	5.46030	0.00000	12.65232	68.26943	7.30055	6.74911	10.14918	7.52268	26.97253	1158.37587	9.31462	9.19222
7.99676	36.55253	25.95533	7.21859	7.55658	41.87282	3.71736	1.00000	0.92994	58.21402	8.80123	7.91484	6.09127	6.92223	68.88871	1083.48978	0.73382	8.74868
8.71089	51.68824	52.48173	8.24215	7.27736	66.18940	12.26810	0.00000	10.28547	72.98124	4.96928	7.09638	9.48775	7.19288	-2.12139	1094.23389	0.91728	10.31548
10.24419	38.40421	46.51872	8.32556	8.78961	57.31463	10.89566	1.00000	8.06778	74.23282	7.97284	5.75957	8.11693	8.00796	86.00214	1098.27750	3.87914	5.75799
9.58062	54.22140	-4.42472	9.32026	7.55371	51.94792	7.62089	1.00000	20.89384	61.04702	7.88711	8.30880	4.62324	8.69520	-41.45861	1174.16164	2.08541	9.57211
7.70386	39.30033	37.74615	5.13819	5.62675	49.67765	5.06407	1.00000	1.93125	61.30497	8.34090	6.28979	6.57349	8.02222	-25.66689	1185.81013	0.54968	4.73358
10.47944	32.82220	48.06919	11.35832	8.68968	50.89422	6.90436	1.00000	16.21059	46.26103	7.42184	7.21091	10.11608	7.43477	11.37703	1146.36052	5.03912	8.02242
9.35612	56.96451	40.68066	9.24738	6.95119	36.61415	7.70652	1.00000	15.33974	78.39225	8.96372	9.11461	5.87528	8.78427	-73.47429	1126.45204	1.83717	7.14711
6.88341	36.98953	5.30383	7.81260	7.64555	29.77932	4.40223	1.00000	19.89789	65.06784	7.20296	6.80166	6.44158	7.83180	-1.98956	1139.27667	0.49745	3.36497
7.60556	52.42690	14.67751	8.18819	7.30840	50.67984	4.46266	1.00000	31.62079	70.87001	5.45338	8.93196	3.66159	6.74074	-60.94228	1103.34511	0.54551	10.85486
7.64670	41.03720	23.9028	7.05632	6.20321	57.68011	4.97197	1.00000	16.34009	65.21850	8.10311	6.09922	4.41457	8.01720	89.11943	1050.34971	0.46557	6.43386
9.47536	59.28045	53.5942	11.00989	5.34529	65.05341	7.31075	0.00000	26.47468	58.62526	6.19920	7.67387	11.24373	6.96989	25.8191	1192.54853	1.95650	6.74215
7.41686	47.40069	33.08014	7.45319	6.24582	30.24320	10.43330	0.00000	13.52325	64.61912	3.79708	5.99091	8.44148	8.11352	-83.2321	1158.82966	0.47205	10.18319
9.13103	43.63448	39.72943	10.51618	7.44509	32.87353	9.27143	1.00000	7.94785	73.37989	10.34280	6.49186	5.57411	9.08493	-104.83192	1061.89263	1.42533	6.54752
6.79073	39.61107	-37.9	5.72229	6.54972	37.07280	6.25695	1.00000	14.30525	61.39303	5.57604	7.25342	5.05848	8.02941	145.18333	1173.02994	0.26693	9.99124
9.23145	43.76062	48.46458		10.33742	44.10484	6.60688	0.00000	13.53845		7.19337	8.18689	9.75601	8.36237	9.22796	1193.15839	1.56454	7.11919
4.99125	35.91188	17.06542	6.57226	7.50725	34.36890	8.44815	1.00000	7.14430	56.97375	4.06625	7.42900	10.35180	9.57241	-96.72365	1145.70029	0.07088	11.52891
11.21904	43.14159	47.05	6.70676	9.85391	50.44715	10.90874	1.00000	5.93134	74.12615	5.23143	8.28636	10.93083	6.29142	15.46667	1154.10592	10.14030	4.90894
5.66134	66.52345	43.1122	8.30270	8.74856	61.83493	7.51481	0.00000	11.16659	74.88693	2.71759	7.14942	6.06926	7.29671	12.38878	1198.70077	0.19971	11.75721
8.36518	34.07082	43.11667	5.93729	8.65766	43.41736	11.67396	0.00000	29.23736	72.22511	6.65185	6.40858	5.90462	8.46183	1.6	1166.64996	0.76239	10.93840
8.52477	17.00853	42.06166	9.52394	6.46592	62.26353	7.77999	0.00000	22.57972	66.75875	6.10256	7.61682	10.26431	7.48552	-1.60452	1197.71528	0.82026	8.11406
5.48027	53.45040	43.78956	6.45875	7.42921	29.31774	8.14106	1.00000	23.58334	59.69683	6.31527	8.39345	8.40163	7.39507	7.60872	1060.50197	0.18940	10.38543
6.73469	60.67223	22.83957	8.52821	7.90609	44.48321	6.05546	0.00000	13.36282	54.59916	4.84766	7.78656	8.01077	6.92248	91.84128	1113.52831	0.21829	3.77885
6.00251	35.08381	36.06523	7.16391	8.63448	30.17254	7.61443	1.00000	-0.43419	49.53929	5.48581	7.01099	6.23280	8.99976	-119.01677	1145.63309	0.19311	8.45923
10.64017	61.34747	41.6764	9.49285	8.47030	54.56529	10.97984	0.00000	17.87155	62.12710	8.41467	7.79641	7.07513	6.51645	-91.58045	1179.67864	5.74582	6.55760
8.81560	41.56171	47.64995	7.13327	7.92769	46.84441	8.74184	0.00000	-1.57328	57.11776	6.78948	7.97990	7.82595	8.21817	-117.23991	1130.85755	1.22126	6.69431
8.07606	37.93910	51.39323	9.86598	6.50448	33.93887	10.09836	1.00000	23.79040	52.41989	11.44258	8.49684	5.03301	7.25433	0.47713	1170.61329	0.81370	6.40411
4.88622	60.53125	50.23805	4.44944	9.27843	50.19475	10.13777	1.00000	8.11024	78.11547	6.08514	8.04614	5.89747	7.77507	8.86704	1179.73829	0.18397	11.34561
8.72275	57.38669	12.04161	10.40002	6.46379	60.22606	8.28400	1.00000	16.27321	51.85255	9.88744	6.65624	5.70534	5.94219	75.35927	1175.91071	1.00895	6.99347
9.07085	48.01675	37.16911	7.87765	8.49697	47.92708	8.32343	0.00000	19.31006	48.49502	4.91889	7.79490	8.54352	8.87888	10.03478	1130.27893	1.37212	10.17326
6.00328	51.99134	33.08014	7.87745	6.67389	65.15742	6.82874	1.00000	34.55098	68.33145	5.46096	7.08075	7.35995	7.19161	-83.2321	1113.01250	0.28392	10.63343
10.72456	16.46687	27.85	8.73843	8.83213	48.73518	8.50417	1.00000	17.09505			7.19706	7.97747	6.39648	112.9	1122.67389	6.21072	6.71232
9.84023	21.10664	30.81383	7.91075	8.31587	73.24394	8.81163	0.00000	4.26845	55.32223	5.69904	7.44327	8.76763	7.45818	75.16878	1166.70874	2.75348	6.08905
10.33498	30.76764	-28.24	11.14393	7.42583	53.04353	4.61878	0.00000	12.80180	57.11900	8.06823	7.08535	10.88468	7.88719	-48.67028	1176.07819	4.35354	9.58536
5.94449	51.36202	32.54044	7.00857	7.77031	58.28035	6.99312	1.00000	19.41437	63.62535	5.08228	9.53841	8.36027	6.94020	-82.90375	1173.70596	0.31968	10.12144
8.82708	33.95363	6.33444	8.30881	8.53906	54.26886	6.50883	1.00000	19.01099	63.96121	8.73108	8.33338	6.79484	7.34332	124.95278	1155.96977	1.10808	6.10688
7.13045	54.82628	39.00622	6.20201	6.63944	44.78180	7.16627	0.00000	23.76272	63.25254	5.37731	8.43007	6.81489	7.32576	-77.4286	1093.85891	0.43650	3.61930
8.32202	62.80829	36.75965	7.33974	6.58993	47.56172	7.44040	0.00000	15.91198	64.53105	3.37011	7.63671	10.61979	9.23949	137.36215	1193.68022	0.82457	9.54756
10.36284	45.76768	40.34912	8.81463	9.27737	42.60970	11.94682	1.00000	25.63135	76.85711	8.63398	9.24209	6.94308		-111.90466	1122.17009	4.34025	6.48794
7.81480	61.83466	40.87329	6.25737	8.77329	33.09066	4.49255	1.00000	15.44319	52.97749	6.24039	7.54091	4.17683	7.32770	14.43865	1054.38995	0.57270	8.34783
8.84421	16.16583	38.37255		9.20168	53.35141	8.77430	0.00000	24.96005	63.73279	5.77513	9.36492	9.77500	8.94167	34.02537	1190.44463	1.08867	8.52615
7.43153	36.28388	50.80019	4.62188	8.39779	56.34448	4.80007	1.00000		59.96995	6.55999	6.94003	9.39101	8.55790	7.20769	1092.08222	0.33934	7.68161
6.84922	52.41105	55.8736	9.22938	7.36381	43.82805	5.56865	1.00000	5.17718	60.43481	4.23294	8.77838	5.49869	8.80714	85.4265	1057.99133	0.29782	8.49124
10.30287	53.70755	42.50729	9.58488	8.59989	37.51526	10.40308	1.00000	18.53745	61.90775	8.65382	7.69382	6.61520	7.51809	1.53414	1188.60700	4.17151	6.81683
10.02565	33.39671	46.32313	10.49226	6.20332	36.46590	9.74215	1.00000	22.50299	65.40990	9.78976	6.52604	4.57062	7.57563	-0.45877	1061.54597	3.09779	8.02563
9.54264	51.39529	41.72063	8.86615	8.75115	53.58771	8.96262	0.00000	14.15504	65.49638	6.32600	7.13163	10.62354	7.46791	12.6723	1071.53461	2.05241	5.78938
8.85991	55.53961	13.65805	11.00305	7.99807	69.18599	10.01843	1.00000	11.05579	54.53834	11.49114	9.92941	4.43010	9.03296	102.56365	1078.54745	1.04149	6.97161
7.25700	39.95705	33.08014	6.85079	6.06213	51.51164	5.19687	1.00000	12.50171	75.82107	5.17556	7.03700	5.13771	9.08377	-83.2321	1088.86222	0.29531	9.36045
9.21953	51.59978	-19.72806	10.39777	10.24920	60.29379	10.17539	1.00000	9.06838	54.77348	10.53917	7.91903	4.71421	8.21975	-50.19556	1096.12004	1.59146	7.46187
7.75068	55.85037	42.06166	8.72866	5.89199	65.08417	5.53540	0.00000	20.67580	56.68646	5.40605	6.56668	7.78175	8.32881	-1.60452	1059.22315	0.58052	6.07281
6.95410	52.79490	10.58806	8.62132	7.24772	58.64991	9.64049	0.00000	-17.67384	69.49293	7.24833	5.77304	7.49057	8.22406	77.24779	1121.18525	0.39184	8.46414
6.00371	29.82682	15.46063	7.70359	6.66998	41.51832	7.35467	1.00000	22.88209	62.55311	6.56163	8.11778	7.88976	6.51345	99.89166	1168.24503	0.22955	8.35485
11.04890	44.33681	42.8334	9.27671	7.05340	31.76592	8.21957	0.00000	-9.87252	62.59941	7.72541	8.98135	9.05327	6.42831	-80.38297	1108.95921	8.49370	6.34695
9.91789	56.28733	25.66795	8.40405	7.81604	40.88737	8.02663	1.00000	0.02243	71.85587	7.85416	8.40034	6.64354	9.34940	85.83636	1116.17347	2.89488	7.10512
10.61521	46.21660	23.9028	9.37331	7.85603	31.34284	9.24652	0.00000	17.80704	72.74886	5.31896	9.45636	10.48468	7.59435	89.11943	1188.31038	5.69104	9.54554
7.43652	42.53072	22.98212	10.50482	8.79505	54.26074	8.70748	1.00000	0.74077	66.96675	12.03267	7.51474	5.50716	7.54532	-80.58556	1195.95753	0.40649	5.40508
9.56149	45.53483	53.53333	8.58081	8.33360	61.59140	8.58478	1.00000	29.05821	55.34060	8.61610	8.21661	7.42180	9.27610	-7.35	1148.67811	2.09809	5.67187
8.34040	44.94372	-2.68333	8.93277	9.04256	55.56209	5.48183	1.00000	10.81056	67.16115	7.75276	5.88156	7.28648	6.98912	33	1083.30754	0.86328	6.92433
6.87733	36.43010	32.54278	10.82801		50.65216	5.62504	1.00000	19.58086	52.44710	7.78470	6.15997	4.80654	7.23213	111.50861	1162.26875	0.25188	9.42768
8.20534	34.29412	38.68712	8.16915	7.55192	66.74972	11.20384	0.00000	13.50744	71.55609	5.58759	8.24791	8.77417	6.71761	-4.10734	1054.95442	0.68446	9.71120
5.22044	53.36571	53.49389	6.84400	9.05357	45.86535	8.50974	1.00000	6.03929	50.18097	4.41066	8.38651	6.53647	8.65521	-1.29243	1066.39265	0.23687	12.23524
8.64038	57.66345	40.94065	6.85217	6.94154	50.58391	9.40010	0.00000	20.77106	66.81357	7.62138	7.37283	5.70007	8.11472	-73.99681	1100.59726	0.92224	10.42183
8.52540	50.03996	32.5007	8.75951	7.46346	57.42355	7.50556	1.00000	21.49461	73.60756	8.78037	7.94028	7.19344	8.10407	-94.74049	1104.72473	0.80296	6.02658
7.12951	53.23292	35.21222	3.19147	8.94514	46.77862	5.56385	1.00000	27.02667	54.08534	8.51701	8.40558	9.29963	7.65593	2.31889	1170.66812	0.35142	7.97414
8.67585	42.78679	-7.01833	8.78045	7.75869	31.89504	12.04237	0.00000	2.30539	59.95518	6.15304	6.29521	8.38980	8.15673	107.60389	1125.46735	0.96101	9.09483
8.42464	53.55353	36.20389	12.26201	9.16512	58.17488	7.54627	0.00000	18.50543	73.42944	5.58972	6.98829	11.98243	8.12407	127.08472	1092.68325	0.83604	7.58380
9.43170	34.81017	51.03427	11.42245	6.35038	43.36359	4.35192	0.00000	0.85908	68.91525	6.96968	8.19170	10.57685	6.75569	5.37429	1110.06064	1.82234	6.77658
9.11101	35.23319	42.50729	8.41024	7.32912	49.34850	9.82087	1.00000	10.77448	68.09046	9.14477	7.99200	6.68791	5.72245	1.53414	1184.41141	1.47459	6.23476
6.87781	58.43233	53.93361	7.32674	8.65572	28.44829	6.21202	1.00000	-2.63431	60.80275	4.49722	7.59331	4.12726	8.79528	37.92792	1116.94876	0.33349	8.01640
9.78072	40.58000	38.72706	10.24671	8.69673	56.38081	8.77360	1.00000	10.06301	76.53568	9.43826	9.25480	6.63691	8.94108	-9.24671	1062.44650	2.52129	6.04197
10.82243	51.48929	53.78333	11.45552	8.44063	65.70650	8.07152	0.00000	6.86864	63.28522	7.08301	7.58812	12.05687	7.31720	-1.06667	1058.17249	6.88371	8.37648
6.00946	35.68111	-2.13404	9.07002	7.01926	59.23853	6.48257	1.00000	19.38490	77.46586	5.14139	8.48498	8.99224	5.78259	-79.59415	1132.29012	0.26978	8.62022
6.42356	54.31555	11.93381	5.63155	8.33090	33.02410	6.40863	1.00000	9.32264	82.02182	4.30246	8.70972	8.93622	8.06429	79.82979	1066.50382	0.17146	8.65441
10.03506	35.41079	17.30858	8.81339	6.33729	33.83093	9.69137	1.00000	16.56736	48.64694	7.53197	7.23294	7.54668	7.26033	97.01124	1075.87636	3.29734	6.88452
11.28818	53.55958	18.57677	9.23463	7.25173	51.95339	11.12276	0.00000	19.30825	72.68770	7.46763	9.85783	10.31632	7.49640	-72.22625	1074.38503	10.64826	9.54760
11.08093	29.27710	-7.81667	11.17675	7.63807	33.83190	6.88518	0.00000	20.17140	55.07277	6.65603	9.93379	11.46153	6.95987	112.01667	1059.62018	8.76933	7.69841
7.86448	29.76160	41.77583	9.04079	9.07526	45.48337	6.44449	1.00000	20.96824	63.88151	8.35062	6.48136	6.86298	7.58822	140.73667	1082.27187	0.64517	7.08699
8.63388	50.29353	42.7	8.02100	6.75397	49.65674	7.81365	0.00000	17.68154	73.40817	5.91768	5.20783	8.82443	8.02139	27.25	1156.62432	1.07147	8.56983
8.21473	25.74095	-2.90055	9.77033	6.58592	42.73198	10.63977	1.00000	15.69209	64.05304	11.95546	7.78009	5.86158	8.36437	-79.00453	1187.44730	0.72356	4.91421
9.00094	54.03786	35.89972	10.36201	8.03210	50.31335	10.12680	1.00000	13.24512	61.11641	10.50143	6.73388	6.30920	7.90326	14.51472	1153.68507	1.34849	5.84091
7.71229	53.06568	46.32313	9.36418	8.57318	56.36662	10.70397	0.00000	16.99859	68.90259	10.68709	10.45517	7.16081	7.99797	-0.45877	1185.39972	0.42234	5.08696
8.49833	53.14980	-3.20333	8.01826	9.34368	51.12100	8.80617	1.00000	9.66201	52.84451	8.56581	8.02812	6.45427	9.61636	-52.20639	1098.36514	0.82518	7.18529
7.11126	51.94648	34.65918	7.06382	6.96824	69.25729	5.64578	1.00000	20.35822	58.54324	6.95078	7.52003	4.70345	8.02672	109.22921	1102.76403	0.42907	8.51352
6.46621	30.68933	42.24113	5.87753	7.38126	42.19253	6.99769	1.00000	23.52966	62.70255	6.91970	8.65255	6.52290	6.37446	-88.3162	1062.46669	0.32479	7.11729
6.09370	60.05154	-7.73379	4.49800	8.70172	48.67976	7.48705	1.00000	40.17010	62.54943	5.60710	8.40536	7.03714	9.07945	113.69785	1180.91613	0.29532	10.26394
8.14995	58.88775	48.15659	8.07820	8.35926	52.72753	9.06660	1.00000	17.77039	50.08138	9.00549	7.04633	7.94001	8.04888	28.28489	1165.40477	0.60737	5.27810
10.39902		32.05971	8.39150	9.72688	32.18197	8.58852	0.00000	-1.96659	62.87887	7.85936	8.52050	9.09290	6.91127	34.8732	1165.36313	4.44352	6.13273
8.21862	37.54794	10.31672	11.36945	8.29588	54.59378	9.81161	1.00000	2.76352	56.74043	11.18668	7.19230	3.68016	9.09678	123.89071	1133.35487	0.60883	8.46129
10.14302	55.34183	41.77583	8.92735	7.16192	50.34578	11.30526	0.00000	-7.96252	60.99910	6.35683	7.48336	10.95262	7.36648	140.73667	1107.16182	3.60516	9.17615
8.21389	25.31966	41.47892	5.51912	7.08810	35.29165	8.58841	0.00000	13.46560	60.22478	8.34620	7.24856	6.54474	8.11139	-87.45476	1146.03249	0.66891	4.57456
