SO2	C2H3NO5	CH4	NH3	O3	H2CO	TEMP	PM10	warning	PRES	Pb	PM2.5	CFCs	PAHs	latitude	longitude	CO	NOx
5.69067	0.12401	10.51698	8.76322	7.90725	39.44997	14.63566	7.73526	1.00000	1061.84764	27.37501	5.57224	49.72243	9.84130	3.8801	-77.03116	8.76944	9.66066
	0.07738	6.80746	8.03869	6.37965	80.64224	14.23085	6.98719	1.00000	1097.16041	36.97203	8.21642	61.49316	9.99110	52.48173	-2.12139	9.18292	6.65268
7.44517	0.09132	10.68235	6.38742	7.43401	35.68708	20.98509	7.32447	1.00000	1116.98491	19.47169	5.75057	66.69726	9.89766	36.92574	14.72443	8.36554	9.12817
8.49055	1.31606	8.24746	9.02191	10.05759	52.20723	26.40999	10.73317	1.00000	1197.15702	56.06629	8.42107	59.28778	9.01412	33.08014	-83.2321	12.32058	8.80910
6.28346	0.44392	9.33707	5.75546	8.67609	63.74141	38.15558	9.61830	0.00000	1127.21173	64.24770	9.68244	53.91545	7.62147	14.62072	74.83554	9.28430	7.60362
6.58749	0.11397	10.62906	7.65208	8.80678	62.75125	23.96261	7.87286	0.00000	1091.06854	39.80302	11.84639	73.53192	8.24829	43.78956	7.60872	8.24127	9.30417
10.61919	0.47680	7.48882	5.24613	5.25263	35.52729	1.24687	9.63414	0.00000	1139.51249	28.51331	8.95144	70.88796	9.68009	43.35071	46.10925	8.79762	9.87078
8.49275	0.09489	6.18183	7.05057	5.18594	66.36389	17.37851	7.57704	1.00000	1171.53055	57.65641	9.03095	36.25638	8.85691	26.67319	31.4976	8.73424	9.07801
8.66707	0.24698	8.93900	8.75865	10.08602	48.88980	15.27626	8.76820	1.00000	1065.61013	66.09848	10.38810	39.53961	8.32310	9.535	-13.68778	8.41611	8.71868
7.83381	0.11659	6.97763	8.00046	6.20504	37.19255	10.24190	7.57426	1.00000	1183.19957	41.53547	8.51498	18.07427	7.71771	-14.66463	-52.35558	9.03019	9.21158
5.87081	0.08393	9.29010	8.57177	8.58474	38.82916	18.71033	7.26095	1.00000	1088.31286	41.97808	5.65527	42.33102	8.69299	49.13645	8.91229	8.90505	8.38923
9.98908	0.04574	8.56244	9.29319	8.63689	44.74540	15.87215	3.90610	0.00000	1197.49825	56.28703	13.20969	73.73284	9.81710	41.77583	140.73667	9.77464	10.45510
9.48290	0.98427	8.08245	10.81445	8.84779	52.38023	14.59618	10.43802	0.00000	1095.53644	28.91419	9.48341	38.98275	9.57264	42.52787	-70.92866	8.58952	8.50774
11.95890	0.12002	4.23109	11.60583	10.69894	75.23801	-2.69897	7.64947	0.00000	1057.91338	50.33841	12.48638	60.43931	9.83037	31.39547	34.75699	8.23747	8.56817
11.24718	0.35026	4.97806	11.21435	11.53969	49.27585	20.51161	9.31130	0.00000	1180.63196	61.24278	12.36570	66.36927	8.63243	51.95838	4.47124	8.06217	7.57386
9.25930	0.89537	6.74682	6.69524	12.68234	63.56865	6.97007	10.31519	0.00000	1056.55547	58.51047	10.99139	56.07313	7.00627	18.42745	-67.15407	9.68853	8.70198
6.25805	1.70181	6.56623	10.75122	6.12429	62.36946	6.84084	11.00012	1.00000	1163.97439	58.75807	6.96841	49.17931	9.21104	57.30185	39.85331	8.96441	10.03228
7.77237	0.07152	9.71405	8.53398	8.27915	56.06023	15.24545	5.63100	0.00000	1168.91856	48.71286	11.38956	53.38218	9.99129	-0.71667	-48.52333	8.97524	8.98891
8.28405	0.34179	8.78246	9.28071	9.15236	51.31264	20.88550	9.21364	1.00000	1067.18947	52.01726	7.82314	55.94448	7.01489	53.14657	140.72287	8.52453	8.84018
9.20697	1.24282	7.14988	11.48668	10.63515	73.10775	22.46237	10.68060	1.00000	1156.81889	36.33826	7.08399	68.86289	7.54879	51.40148	-1.32471	7.75031	10.76460
6.90336	1.28190	6.67732	10.76882	6.03070	50.42720	-1.07508	10.69921	1.00000	1131.56335	30.63252	5.69836	41.06427	9.61553	41.14676	-73.49484	7.60980	6.50484
13.20277	0.06803	4.88783	6.42970	6.36234	58.45721	14.83760	4.60021	0.00000	1082.22596	48.40567	12.65949	64.06269	8.84988	50.23805	8.86704	9.10855	9.02380
8.28250	0.11685	8.53092	4.60828	8.16662	61.98762	18.64619	7.46665	0.00000	1094.01063	49.90073	5.99169	65.77470	10.34496	60.02427	30.28491	7.81076	9.42203
6.47151	0.23754	8.13924	9.07258	5.64740	23.79302	7.54042	8.95058	1.00000	1136.43442	51.48175	10.46073	43.46044	7.58208	42.55308	-87.93341	8.14143	8.83433
6.02598	0.11402	11.61837	8.36185	8.51207	49.10267	10.05689	7.61037	0.00000	1147.29730	39.83736	10.47505	75.61250	6.91876	53.59782	34.33825	8.26242	9.20508
7.21408	0.07852	9.30513	7.54642	7.36696	58.00744	3.41914	7.44290	1.00000	1176.45172	51.35711	6.73992	37.00072	9.00897	47.98372	10.18527	8.44786	8.97931
8.14726	0.06632	7.38635	7.65593	4.89347	49.93490	17.95515	6.50851	0.00000	1050.46880	60.06867	8.32807	60.35970	9.47852	48.21644	9.02596	7.91167	9.53486
10.22839	1.19350	5.76250	9.45184	11.43790	74.26015	19.97433	10.64165	0.00000	1072.47447	42.71147	9.88558	52.58538	9.25879	57.30185	39.85331	6.82314	7.68688
8.21909	0.44045	7.51923	9.91018	6.47300	62.95121	14.06208	9.57899	1.00000	1157.25384	53.63214	8.82819	52.25162	8.05962	20.21322	-100.88023	8.60262	7.36708
10.55668	0.04612	7.71844		6.43835	70.25758	12.36264	5.39529	0.00000	1062.50483	42.82374	11.27751	43.39415	8.74770	43.61062	-72.97261	8.53329	7.87196
7.73250	0.53905	7.59376	10.18896	6.08728	20.40065	18.91231	9.82271	1.00000	1172.57955	49.76060	7.12780	50.63551	10.14527	-34.74785	-58.70072	8.75761	8.90963
7.36167	1.47731	6.36961	9.62339	6.49603	52.30794	12.19225	10.86572	1.00000	1083.09288	34.10052	7.40654	44.90140	9.10892	43.78956	7.60872	8.76154	9.07602
9.33779	1.76433	4.45563	8.99132	12.92673	52.12147	20.50517	11.03407	0.00000	1079.56764	60.86751	11.34168	39.70561	11.28066	4.94273	15.87735	9.00574	8.83467
7.86897	0.11210	5.41354	8.02491	6.83468	58.38239	-2.13971	7.62703	1.00000	1119.05271	31.35114	9.10043	44.04740	9.63957	51.40148	-1.32471	7.43625	7.12262
9.44652	0.20824	5.32686	7.30010	6.05879	57.77631	20.89284	8.61769	1.00000	1135.19883	30.72801	10.95110	44.96835	8.46534	41.9001	-71.08977	9.31563	9.17825
10.32455	1.82047	10.46388	12.81622	6.85353	24.19828	24.07763	11.08049	0.00000	1194.16607	30.70915	8.94471	41.91646	10.25950	33.95015	-118.03917	6.74606	8.11527
5.01758	0.64025	6.96466	11.12370	5.03419	49.53547	14.59148	9.98685	1.00000	1178.05594	41.93316	6.51142	60.64219	7.64633	54.8421	46.5813	9.12639	9.71212
7.66125	0.24136	6.81283	7.87316	8.51111	53.43155	15.74820	8.81547	1.00000	1152.47798	63.28345	8.32521	57.57066	9.26350	43.16547	-77.70066	10.26830	10.03006
8.85470	2.23232	6.04253	11.26660	6.75387	47.68614	10.56133	11.28953	1.00000	1188.96098	55.09713	4.83365	54.64369	10.23704	46.67535	5.55575	8.45553	8.34175
6.41076	0.06281	6.69843	9.18253	6.93937	39.32371	22.16972	5.94424	1.00000	1144.41691	58.22836	7.16838	2.29597	8.99172	37.95143	-91.77127	9.29581	9.18555
12.75965	0.04968	7.07304	8.79465	6.86604	34.29338	19.01257	5.82378	0.00000	1094.32461	71.76403	12.79535	34.40664	9.22139	38.38479	-0.76773	6.78598	11.08495
6.74375	0.87399	6.24158	12.70102	5.88887	43.22268	22.49513	10.31384	1.00000	1153.01062	76.60185	5.08662	61.14308	10.49282	46.51872	86.00214	9.83910	10.12418
7.66379	0.25328	5.50334	7.20237	12.09597	45.22506	5.24555	8.88823	0.00000	1136.65741	28.71024	10.57967	48.01864	7.42340	34.08565	74.80555	8.04757	9.66685
8.75402	0.24871	4.37115	6.29086	7.25030	40.21674	30.86224	8.89606	1.00000	1159.99007	56.45706	9.79247	56.39056	7.90377	30.5427	-97.54667	7.63559	9.56349
8.15511	0.25191	6.40911	5.47970	10.07687	40.71661	28.71758	8.89951	1.00000	1195.92675	57.60883	7.75294	39.97187	7.91237	-31.4488	-60.93173	8.91958	8.47882
7.41549	0.09569	5.95591	7.39799	7.80993	32.60875	15.75816	7.23307	1.00000	1192.88591	53.57690	7.64846	59.94766	10.11156	36.08497	9.37082	7.83996	9.06918
6.97014	0.08133	9.02853	6.35691	8.61510	84.89822	39.70839	7.40922	0.00000	1170.00670	37.93200	10.24592	78.37167	8.09546	41.85059	-87.882	9.08068	8.18713
8.91139	0.10073	7.55171	5.32503	6.80631	85.79455	14.79368	7.95314	0.00000	1110.49494	60.23590	9.48319	35.80401	7.19747	-16.25	-69.08333	9.07687	8.13726
5.51987	0.18249	10.95627	6.47810	6.65148	15.05022	19.47896	8.48321	0.00000	1101.81452	35.44690	7.84492	72.44868	7.37451	-22.53722	-42.98194	8.35260	9.94157
6.78571	2.00486	6.54529	9.63008	5.93733	53.38056	32.11343	11.17349	1.00000	1143.88579	63.68084	5.88058	51.73424	8.70843	47.92526	-97.03285	8.98422	7.79805
7.12519	0.19278	10.39097	7.31177	9.03083	47.65159	5.28758		1.00000	1160.39434	32.37304	6.81144	71.99871	8.17532	41.24255	-82.61573	7.73032	6.61591
5.43337	0.07376	9.94429	11.22165	8.29668	50.92212	7.29346	6.76615	1.00000	1156.24728	53.11297	8.61748	51.39747	8.65054	12.95629	78.27539	7.97032	8.51507
10.30621	0.04328	8.29902	7.46401	5.65187	49.16170	25.10542	4.71290	0.00000	1163.44007	35.58271	11.52364	71.27471	8.70692	-27.50578	153.10236	8.28833	8.95411
6.56391	1.14486	6.85847	10.66709	8.26949	27.39203	19.69439	10.58653	1.00000	1155.93776	51.57787	6.17948	47.63826	8.13864	39.96348	-4.83076	7.94600	11.00284
10.83631	0.49194	7.32904	10.71782	11.43450	55.13876	11.97374	9.65281	0.00000	1140.56488	35.39892	12.84137	68.76235	9.09157	37.49073	-2.77259	9.09844	8.46999
8.07068	0.27597	6.04624	7.54951	7.65510	65.69865	6.78823	9.01904	1.00000	1187.47500	41.43286	9.35669	43.52248	7.96872	55.38752	36.73307	8.81144	8.04052
13.74117	0.55776	5.34213	14.02458	9.35145	64.72673	11.38589	9.80465	0.00000	1062.53213	40.30986	10.57898	58.19996	8.62872	18.65297	-72.09391	8.25592	9.19079
8.96379	6.28151	5.34667	10.72113	8.81322	27.32707	21.94889	12.32976	1.00000	1134.14502	78.90111		45.79780	8.19592	40.5576	-74.28459	8.25463	8.14038
9.49771	1.04530	6.83014	14.00847	6.27726	52.21005	10.57903	10.49038	0.00000	1124.82125	50.98302	6.98081	24.92687	8.62811	23.04419	-82.00919	8.96450	8.97704
6.90418	0.07348	11.61152	9.06524	8.33283	53.42435	10.47269	6.04083	0.00000	1084.83501	37.57642	11.73086	42.15985	7.70681	48.21644	9.02596	8.19906	8.00306
9.46189	0.56143	4.80951	5.52300	8.32150	56.82265	21.26917	9.82482	1.00000	1111.66045	61.62377	10.11172	62.07952	8.95052	40.93333	73	9.59963	8.05707
8.84975	0.56602	7.11896	6.10528	13.55325	69.47809	44.54106	9.80465	0.00000	1146.22019	48.11143	11.84425	36.82981	8.31618	31.82539	72.54064	8.71464	9.34502
7.13811	0.31186	7.53740	10.63545	6.60202	65.42818	12.95338	9.10255	1.00000	1095.91711	49.29421	8.33713	42.08453	9.22773	-22.53722	-42.98194	9.14573	8.73547
8.25946	0.22904	9.83569	5.88944	8.69928	24.70334	13.87533	8.84104	1.00000	1188.97770	60.73855	6.87692	46.39877	8.23306	12.37169	123.62494	9.49488	9.27192
7.08662	0.62725	7.62439	11.48115	9.68745		16.67473	9.94776		1165.42718	47.15379	7.62003	55.66149	9.32875	39.33427	-76.43941	7.93843	8.78565
7.89137	0.11631	9.07112	8.19670	7.02794	50.98394	29.14285	8.09751	1.00000	1116.00065	51.23846	8.11278	34.06309	10.07801	31.84568	-102.36764	9.57523	8.62196
10.69242	0.04344	6.96121	7.58503	7.03530	50.00677	3.65943	5.94722	0.00000	1195.50211	56.47827	10.68975	57.30352	7.50488	26.11527	86.59509	10.13044	9.13285
10.45783	0.41991	6.46791	11.47338	9.45084	47.12242	25.05379	9.55214	0.00000	1135.08707	51.97309	10.08433	52.30796	9.86057	55.64776	38.02486	8.02852	8.00281
8.19162	0.10097	7.54025	6.50186	7.16732	54.72451	19.85585	7.30852	1.00000	1145.98419	45.09284	7.59167	43.08120	8.08534	13.48082	-86.58208	9.99398	6.48022
8.16159	0.19846	9.32675	7.29601	7.48849	59.25121	9.51878	8.54504	0.00000	1076.23382	75.58099	10.21112	55.01594	7.26022	37.16911	10.03478	9.45324	8.58139
7.59487	0.65383	8.63821	9.85428	8.35172	54.56453	20.50136	10.00754	1.00000	1085.07479	52.06805	7.92391	44.75015	9.94530	26.18924	-98.15529	8.46500	9.58042
8.76827	0.16965	5.81499	7.55817	6.34090	56.13738	0.23926	8.59861	1.00000	1069.71243	54.65745	10.34576	62.11496	10.02707	16.0438	120.4861	9.19067	7.68241
5.09604	0.05259	11.64649	8.20293	8.24263	45.57908	22.82065	5.28033	0.00000	1050.81899	53.00652	10.57890	67.05308	8.08277	52.41667	0.75	8.34410	8.45933
6.85130	0.57063	7.41549	10.89525	6.71103	55.98159	16.27278	9.83842	1.00000	1065.91505	63.94674	6.73331	51.56135	11.56014	53.19146	-2.52398	8.11686	6.51437
8.78959	0.07056	9.66669	7.40673	5.25955	71.82479	10.17242	6.52074	0.00000	1191.36018	69.83910	9.51031	45.17785	8.09853	40.58654	-122.39168	8.30232	9.60906
7.01051	0.08531	9.63082	10.05168	4.03150	73.46842	25.20201	6.70195	1.00000	1086.23788	26.81351	6.80571	39.76221	9.40021	48.8222	2.12213	10.04306	8.43874
7.49921	0.12009	8.94354	7.42751	7.74450	20.74202	11.31878	7.77140	1.00000	1096.47535	63.00547	7.08281	58.21053	10.12762	35.74788	-95.36969	9.66264	9.37351
6.34196	0.10905	8.30540	9.24420	7.88328	36.24965	25.48929	7.74228	1.00000	1131.43810	27.72655	7.02922	63.38528	8.25302	52.68333	0.93333	8.48276	8.15605
6.42134	4.57506	5.64387	11.28265	7.64556	45.53199	10.85312	12.01512	1.00000	1132.21947	66.03340	6.51643	68.96917	7.92208	34.95303	-120.43572	8.50173	8.35667
8.83653	0.31057	4.99605	12.09760	8.48461		-0.19587	9.12942	0.00000	1197.42165	46.75840	9.13326	31.50750	9.15525	-7.76667	35.7	8.24973	8.76674
8.01632	0.16705	4.69466	8.33726	8.17098	60.55497	11.04819	8.08029	1.00000	1107.74762	32.80675	9.60815	72.42959	10.93554	-34.88422	150.60036	9.76556	8.21028
11.87308	2.81252	9.64714	11.41474	9.84935	50.87216	22.87613	11.51319	0.00000	1159.65181	69.08480	11.80535	64.95687	8.51770	43.96222	43.63417	8.46975	8.88487
11.47989	0.53159	8.97702	10.80446	9.46816	50.99555	2.42878	9.75488	0.00000	1053.94584	58.18782	10.87286	54.87687	8.35518	23.29549	113.82465	9.34837	8.33507
8.58019	1.48073	7.51667	9.68017	7.71352	43.85094	11.22732	10.84337	1.00000	1167.81533	43.71244	7.80147	74.27288	9.93612	50.8	3.16667	8.82864	9.96954
9.45574	2.28969	6.83107	9.13085	6.64334	55.59074	33.45465	11.30660	1.00000	1189.61733	46.81265	7.17304	37.58462	8.16521	32.42067	-104.22884	9.14278	9.47945
6.15920	0.12212	9.25142	8.49926	4.67046	44.96269	-2.40285	7.46663	1.00000	1169.77709	36.85014	9.97244	40.98230	8.97282	50.75	2.25	10.18568	9.39525
10.11435	0.89303	8.33109	9.44750	8.64882	44.75895	-1.25570	10.31995	0.00000	1140.85684	52.84908	8.04414	58.41937	8.37622	10.61285	12.19458	7.61957	7.38163
6.86274	0.07781	8.68145	7.64420	6.83955	41.04553	19.35307	6.49479	1.00000	1058.86419	69.03201	6.28293	43.46891	11.21183	33.3213	130.94098	7.57536	7.45008
9.15587	2.18142	6.89624	10.65424	10.63240	52.21526	25.61347	11.26788	0.00000	1110.01308	60.39234	10.55496	67.40879	7.87680	43.54072	-116.56346	8.08751	8.39239
8.57423	0.52236	9.31584	7.66334	9.87904	50.83091	43.10009	9.76889	0.00000	1122.38224	35.73347	9.30906	62.34111	7.18132	20.21322	-100.88023	9.21525	8.71650
6.69180	0.07265	8.15447	8.50024	5.42884	62.47184	19.78644	6.34240	1.00000	1097.95842	51.56779	6.75235	60.86444	7.73255	53.93361	37.92792	7.24456	9.61715
6.00932	4.06188	6.19972	12.27336	7.46870	66.72184	10.75677	11.89826	1.00000	1167.91141	57.80042	5.45131	62.72553	6.40081	33.3213	130.94098	7.94258	7.78311
6.26036	0.31914	7.63905	10.17411	6.82151	49.46958	15.55507	9.21183	1.00000	1158.70701	71.78752	8.52389	62.20592	9.98607	52.41667	0.75	9.71048	7.79851
10.83686	0.28672	8.06943	9.84339	9.79489	58.86817	-4.84483	9.03504	0.00000	1189.79049	34.35638	10.94398	41.47599	7.37839	52.26083	7.00417	7.59095	10.59554
7.57803	0.24050	4.70638	7.87830	7.97079	54.33228	14.84272	8.85462	1.00000	1178.37742	46.38627	9.51785	47.91846	7.92944	51.95838	4.47124	7.35973	9.14018
9.16956	1.28785	8.61796	7.70956	11.81125	44.33383	18.07603	10.71114	0.00000	1178.83462	51.42481	10.51197	62.30976	7.66431	-1.26753	116.82887	8.16707	6.22184
11.23721	0.29434	8.20134	8.03260	12.27467	44.72697	41.09287	9.10498	0.00000	1055.74530	61.27915	11.78020	58.72277	9.27725	-10.33333	39.28333	9.62497	6.66052
6.20263	0.07383	10.56676	9.82233	8.58672	55.47210	3.75261	7.24185	1.00000	1126.00123	68.50812	6.20277	53.46739	7.67176	9.82564	78.25795	8.55574	8.34448
7.74895	0.15509	7.16459	7.57718	9.15024	60.90416	15.48298	8.27243	1.00000	1075.12335	25.61501	7.87430	61.60970	6.73890	-33.59217	-70.6996	8.28217	8.37462
8.11263	2.96023	6.36145	7.40575	10.06196	59.14745	20.67691	11.57263	1.00000	1088.94754	49.34513	9.93263	60.30322	7.81448	40.87329	14.43865	9.27079	9.75226
5.99898	0.14053	11.13897	8.18646	8.51090	40.07351	1.92919	8.42804	0.00000	1079.15913	59.16019	9.24426	57.85807	7.96402	31.84568	-102.36764	7.63375	8.12088
6.09631	0.08839	8.85414	9.21560	8.84061	41.51751	3.52694	6.82545		1178.32599	38.39621	5.68435	48.70891	9.41311	36.20389	127.08472	9.07293	7.99693
5.58711	0.28222	7.47014	10.74917	5.67836	71.61894	34.24602	9.00562	1.00000	1146.11788	52.93640	7.77449	64.76370	10.48588	44.31771	9.32241	8.70952	7.56268
8.05934	0.11255	10.25284	8.09545	7.06942	64.36718	23.21369	7.67611	0.00000	1104.91545	49.02688	10.50898	28.97057	11.23920	55.38752	36.73307	7.98107	8.97276
8.52838	0.16230	6.33550	6.64280	6.92428	41.28903	26.61396	8.29396	1.00000	1094.04481	59.43944	8.93630	70.19640	9.47670	44.92934	37.99117	8.47394	9.29424
8.26989	0.07643	9.51369	4.12731	7.03613	25.26829	28.36927		1.00000	1163.40904	49.36270	4.86398	40.41277	8.99176	43.61062	-72.97261	10.46879	8.17716
8.81048	0.06354	9.15950	7.93604	7.68036	71.57356	5.51922	5.89096	0.00000	1090.07113	41.83945	10.59973	70.87188	8.83236	43.1009	-75.23266	9.26441	9.82387
6.52994	0.38157	7.06244	10.00924	5.18733	88.48117	0.54429	9.45174	1.00000	1136.73901	40.32767	7.39532	62.69141	7.36283	52.68333	0.93333	7.55275	7.43968
11.13470	0.29239	8.88419	9.74466	9.75446	34.03016	25.09599	9.07643	0.00000	1160.37049	35.87585	10.95878	47.40891	8.12444	51.40148	-1.32471	8.42725	9.30585
9.85571	0.75545	8.64447	8.44082	9.17743	75.25509	12.28082	10.14139	1.00000	1075.10219	60.51627	8.46711	37.00316	7.80670	51.26	-2.1875	7.82389	7.43668
7.73490	0.18454	8.35356	7.99374	7.47425	55.70066	22.80715	8.66677	1.00000	1176.86245	53.14666	8.21430	35.24315	9.81324	1.6561	103.6032	8.33496	9.11974
8.60341	0.60630	9.38383	8.00736	9.98420	47.65390	34.32529	9.88579	0.00000	1126.31366	44.95107	9.30441	86.11119	6.73924	35.815	139.6853	8.88861	8.44438
9.77243	0.62049	7.15667	10.38490	9.99542	53.04023	16.64815	9.92770	0.00000	1078.63711	45.36867	10.55836	65.79194	8.68763	45.9836	12.70038	8.78812	5.79638
8.20622	0.15493	9.48847	7.88141	9.59816	47.96979	11.94296	8.37692	0.00000	1192.40710	48.97903	9.33562	62.38714		44.80477	-0.59543	9.62193	9.93982
6.92858	0.41121	7.37194	9.61455	9.41108	71.66638	4.27305	9.46868	1.00000	1175.13879	56.24992	8.68996	59.67465	9.13250	34.86472	117.55417	6.98577	8.82560
6.18376	4.79870	5.43611	11.04988	4.81991	62.39352	7.25894	12.05973	1.00000	1103.18295	48.85680	6.41252	73.24822	8.79122	45.53929	-122.38731	8.38045	9.68024
5.44885	0.09722	10.65997	6.98978	8.43719	41.27967	22.37660	6.77623	0.00000	1167.05946	39.15024	10.43822	59.25576	7.63528	4.2475	9.00472	7.73317	9.35473
7.02468	0.08937	6.22185	8.23047	7.42626	58.28977	37.07852	7.05793	1.00000	1079.39028	47.13751	7.74438	27.36772	8.92242	41.85059	-87.882	7.97983	8.91519
10.46688	1.00654	5.87790	9.84330	11.12666	58.32284	9.44317	10.44442	0.00000	1166.26947	41.92209	10.69051	48.11132	8.56354	23.73333	114.68333	8.94831	7.46670
6.92536	0.49367	7.22935	10.49874	8.66573	52.48780	19.28817	9.67142	1.00000	1094.06224	57.06803	8.22528	47.06602	9.14885	45.16024	-93.08883	9.00049	8.40820
9.52459	0.31197	8.26402	8.48346	6.41404	44.80045	21.49324	9.11538	1.00000	1053.59123	54.41942	8.84929	43.87499	9.30372	37.16911	10.03478	7.01251	7.17812
5.66538	0.17262	11.52476	7.23840	6.76983	41.41834	14.27720	8.43363	0.00000	1172.15589	73.00862	8.68289	49.69813	8.63024	48.8222	2.12213	8.42572	9.35394
8.26828	0.08152	7.24758	5.07309	6.89584	46.62259	17.59282	7.14838	1.00000	1069.81281	66.33756	6.87043	14.06304	7.82542	48.79325	2.29275	8.28004	7.57803
7.18854	0.27157	6.03541	8.84596	7.37260	65.97333	9.46698	8.97937	1.00000	1095.85561	32.57909	9.17067	55.85866	8.01177	51.95838	4.47124	10.65131	8.77183
10.00435	0.43648	7.62321	9.54145	9.61839	64.70827	11.14595	9.50539	0.00000	1063.85950	15.03000	9.51648	61.50994	8.65409	45.43341	-73.86586	6.78091	9.61940
7.01319	0.05916	9.50834	6.60612	8.02249	63.75734	26.95467	7.09863	1.00000	1133.02405	53.52323	5.51783	80.91453	6.58467	52.4089	31.3237	8.02092	9.13169
10.24055	0.69714	9.16545	9.41812	10.20453	54.70436	8.61583	10.05862	0.00000	1074.77979	46.37016	10.44031	54.40402	8.88104	19.21667	73.08333	8.13967	9.11745
11.31709	0.53465	7.00159	11.89487	8.59224	33.69653	34.23166	9.78453	0.00000	1138.96852	49.70296	9.88320	53.46160	9.09459	36.61954	4.08282	6.92440	6.86278
5.58416	0.23277	9.41854	10.07329	9.32337	51.79056	7.21701	8.82546	0.00000	1197.45957	56.41837	6.78892	49.70085	10.15150	42.52787	-70.92866	9.56715	10.79017
7.72321	0.04657	9.14738	5.72552	5.57556	39.79390	25.07755	4.68488	1.00000	1112.05768	40.67777	5.11509	46.28620	8.76421	33.78333	114.51667	8.58600	6.68540
9.10309	0.05875	7.60340	6.71614	6.71119	62.70578	15.65005	5.81271	0.00000	1075.06473	39.29819	9.63940	38.94492	6.68919	52.4089	31.3237	9.15668	8.34639
5.81790	2.08737	6.03742	10.73647	5.85028	52.52074	-2.69656	11.21677	1.00000	1124.97312	63.72861	6.27887	39.05957	9.92265	46.1351	-60.1831	8.24531	10.58138
10.52760	2.32946	9.27144	13.16684	7.47407	34.87433	36.69971	11.32491	0.00000	1142.04969	57.37695	8.75541	36.86920	8.94242	22.83957	91.84128	9.30964	9.57790
9.89378	0.32378	7.72084	8.62077	11.34333	57.89748	27.92285	9.21539	0.00000	1109.82696	51.76318	11.87699	57.51821	7.54043	16.0567	103.65309	8.20222	9.30483
10.17941	1.25875	6.93320	10.40363	9.63061	50.70362	19.24842	10.68554	0.00000	1073.15199	46.61880	9.04447	28.10566	9.38081	45.75279	130.57211	9.31197	8.14231
5.12871	0.15340	11.96969	7.13474	7.42290	68.38995	1.66916	8.18465	0.00000	1184.79591	29.67242	9.23900	66.72823	9.38274	-6.91806	106.92667	9.97790	9.80662
4.06202	0.37110	12.21655	6.99599	8.32873	80.74049	11.11265	9.27252	0.00000	1172.47952	40.48033	8.37870	46.24885	9.27055	50.23019	8.77155	5.86737	9.08984
8.80786	0.10398	5.60731	6.81551	5.67800	43.53269	18.44870	7.10811	1.00000	1090.39390	50.28172	9.21851	51.21542	9.45124	45.43341	-73.86586	6.69626	8.88973
8.61012	0.12408	7.85748	7.77619	5.62814	50.95171	16.85266	7.88260	1.00000	1081.85680	48.86485	9.14957	51.05614	9.77148	42.4251	-71.06616	9.88972	8.81637
7.69473	0.03703	7.59132	6.09429	4.30178	58.20510	23.07104	4.68436	1.00000	1185.49252	46.45396	6.08258	32.86363	8.00510	38.10558	-1.86343	7.66314	9.85036
6.27068	1.33938	6.55577	10.83347	6.63578	64.28379	24.39096	10.77474	1.00000	1113.69638	43.12648	6.01889	17.47602	7.06270	-22.45667	-47.53028	8.38484	9.18707
4.96772	0.06495	12.26446	8.08358	7.68181	61.77472	5.56780	5.95184	0.00000	1059.47173	58.90024	9.11371	63.39349	9.25976	1.6561	103.6032	10.49620	8.76518
4.12624	0.15696	8.13466	9.51999	5.50310	30.21445	15.03565	8.32468	1.00000	1106.53228	62.64501	9.88556	49.00107	7.01083	12.95629	78.27539	7.50515	9.11235
8.49568	0.23890	6.08004	6.01527	8.48164	35.29942	30.61716	8.79711	1.00000	1120.49623	40.02656	8.68322	36.61972	10.85054	42.819	47.1192	8.81845	9.50029
6.73584	0.06646	10.22224	6.56145	8.13073	61.69763	34.10854	6.97177	1.00000	1123.18917	34.60477	4.91979	56.54393	9.20711	-4.83	29.65806	7.49406	7.92726
9.50093	0.17572	7.39157	5.68860	6.89841	39.94927	4.14428	8.52170	0.00000	1125.54316	48.72850		49.17798	9.14342	26.2649	81.54855	10.02452	8.49575
9.06934	0.96472	6.30801	8.26932	11.80643	86.75476	25.77716	10.39039	0.00000	1197.18811	56.61527	10.85332	61.98380	9.32762	33.3213	130.94098	9.19275	8.44125
8.00048	0.14942	9.09618	8.85720	6.47635	62.49413	6.85421	8.17756	1.00000	1130.40946	52.74037	9.00494	62.33254	9.69218	52.59319	13.32127	7.46883	9.21833
7.17384	0.08652	9.63861	8.23668	8.45779	49.20728	12.54926	7.38265	1.00000	1052.74639	50.57930	6.68390	52.53069	10.46463	32.5007	-94.74049	9.21847	9.82986
5.67106	0.09131	11.36189	7.24339	7.42727	70.36080	27.96843	7.42725	0.00000	1109.37745	30.71385	9.62696	51.72598	7.88703	20.88098	75.11937		8.07794
9.22117	3.07848	6.13673	10.69856	9.13100	64.21722	21.95288	11.61803	1.00000	1161.01846	51.44585	7.53639	47.91066	8.44266	21.34222	71.30633	7.44937	9.17325
7.02411	0.04905	8.64551	7.57631	6.21274	72.91759	8.13460	5.74864	1.00000	1096.42370	34.32901	5.97627	54.42969	8.18432	-4.83	29.65806	8.28775	11.04713
