Pb	CO	TEMP	NH3	PM10	CFCs	SO2	PAHs	PRES	NOx	H2CO	C2H3NO5	longitude	O3	CH4	warning	latitude	PM2.5
63.09986	7.63590	0.53090	6.36269	9.02236	50.46540	7.32198	7.84741	1076.03020	9.27575	43.73912	9.00276	32.86389	5.90917	5.93518	1.00000	53.95278	8.92993
43.20281	5.48619	5.12499	8.45617	8.33973	49.03461	3.97134	6.49357	1148.36891	10.01776	60.98879	5.75966	8.63333	9.35835	6.55984	0.00000	52.2	3.26265
40.63401	9.00040	-3.91372	5.80092	6.03554	55.78981	8.49175	9.00846	1095.18825	8.23118	54.51839	1.95554	-76.78319	6.94715	7.65023	1.00000	18.00747	8.24491
39.15197	4.69181	10.50277	10.04946	8.87780	49.92728	5.16698	9.20434	1157.74207	7.48392	29.34635	7.87113	-68.3	6.11901	6.94905	1.00000	-54.8	4.00867
57.63027	8.31987	15.36157	4.99062	8.13032	65.39856	5.34515	9.97395	1103.61806	6.77014	54.34556	4.41438	104.09701	9.03115	6.92407	0.00000	-1.26424	8.63005
42.34116	9.80849	20.57739	4.61011	6.67455	62.42154	7.35201	6.80203	1073.10095	7.79207	32.33473	2.34243	55.4504	6.44342	8.13936	0.00000	-20.88231	11.59417
67.29071	7.52320	33.16902	8.81983	6.01552	43.18291	8.19699	7.75522	1098.83403	6.96987	44.61880	1.91504	37.3825	8.53354	8.52571	0.00000	37.05944	6.93269
47.54642	9.26705	21.91925	4.60213	6.92388	87.42673	7.98862	8.58979	1051.99555	9.99433	20.73170	1.94203	-119.0376	6.08573	7.61209	1.00000	34.21639	9.53492
36.87490	7.01589	1.77983	4.58959	6.98367	60.61132	6.59069	7.05673	1107.85271	12.86386	47.94206	1.96146	-91.77127	7.90036	8.71728	1.00000	37.95143	10.64838
61.40844	7.49930	15.71384	6.98049	7.32857	54.66523	9.88453	8.48736	1063.53576	9.04756	24.26853	3.03870	-0.33525	7.44498	6.23988	1.00000	53.7446	9.81796
46.17472	8.60542	15.67044	4.73462	6.57619	53.15623	8.94165	9.75284	1075.19707	11.74465	44.46007	1.98105	83.97573	6.68715	7.51453	1.00000	21.46527	10.66546
56.60117	7.17599	10.72899	8.67350	8.02256	72.47160	5.98823	11.00296	1053.09863	9.48998	32.05798	4.45501	124.84472	7.62140	6.05076	0.00000	10.13361	7.08189
46.34100	9.24123	18.53339	4.73935	8.44869	64.62653	7.07235	8.09940	1185.78911	8.51258	51.01813	5.81883	-60.47389	6.77114	7.97585	1.00000	-34.64167	10.26752
37.45843	9.50390	6.92778	8.46117	7.12714	72.06789	10.74413	7.42056	1191.34216	7.65621	81.20440	3.24231	5.4384	7.27832	6.35966	1.00000	43.2907	4.49604
31.80827	9.29522	12.99844	8.93413	8.38993	68.73608	6.12132	5.36172	1187.97005	9.87474	42.68925	6.23298	-81.77285	7.20885	6.83810	0.00000	28.54944	6.60374
45.74402	8.83853	15.89875	8.65949	7.29066	63.94432	5.47075	7.96182	1111.09246	5.98770	28.04182	2.68596	37.56667	6.80977	6.81225	0.00000	55.85	5.91676
63.89381	8.25552	15.00798	7.67908	7.22213	46.57135	6.22551	7.56178	1137.67457	9.33026	47.60743	2.66435	-77.4286	7.84327	5.75020	1.00000	39.00622	7.73406
46.16342	7.95014	5.81123	5.48059	7.16413	49.06074	5.88684	8.98888	1077.86183	7.98342	30.07246	2.71782	98.6738	6.23024	8.52433	0.00000	3.7278	8.29002
35.57284	8.08995	26.45446	6.34955	7.51903	29.00624	7.07594	6.81872	1109.07126	8.49447	35.58846	2.92729	73.66633	6.62943	7.34651	1.00000	25.92493	8.39870
55.68876	8.48089	8.37450	3.48266	10.31936	53.19857	7.56885	9.39801	1174.40331	11.46379	52.83431	29.17899	-81.24441	8.01074	6.37232	1.00000	23.15678	10.94388
57.96915	7.07841	25.20920	8.52095	6.48055	44.86494	6.84043	7.00304	1062.15779	9.90191	50.19365	2.13839	140.73667	6.51781	6.30811	0.00000	41.77583	6.35339
45.00167	7.58347	25.30151	5.54354	6.82835	64.58762	7.10371	6.93561	1075.16263	10.32677	32.56949	2.33309	-83.48216	7.56591	7.34266	1.00000	42.30865	9.49279
30.58147	8.93498	26.43284	5.31654	8.94103	48.45223	6.19245	8.95448	1056.14753	7.41837	48.34326	9.00502	121.06761	6.75661	6.91852	0.00000	12.35275	9.94441
73.96404	3.39201	2.09030	6.87418	7.97914	46.46459	5.54334	8.76928	1133.25575	7.00433	11.23188	3.78426	124.3697	7.33884	8.73082	1.00000	9.6531	5.54438
31.07867	4.23795	28.22658	8.26561	5.60123	53.04339	6.84007	9.72542	1092.81483	8.40025	48.10199	2.00743	-1.08593	7.45880	6.89658	1.00000	50.79205	5.20660
32.12527	5.38664	-1.54037	9.27652	8.15480	44.98817	6.16727	7.97304	1057.63478	7.49809	47.01131	4.93505	38.07083	8.44288	5.87673	1.00000	54.90083	4.44796
38.57846	4.34499	24.09843	7.99828	7.23808	60.76200	6.58461	11.05454	1124.78002	10.91948	33.71406	2.33621	-1.05366	6.59252	6.70363	1.00000	43.71032	6.61355
70.13496	10.00793	18.62418	5.81040	5.98676	45.25453	9.85636	10.09547	1144.53626	8.09385	45.39151	2.05783	-116.56346	8.02483	6.29392	1.00000	43.54072	6.21056
45.16078	5.70463	16.33930	9.79253	8.95855	50.00182	4.97912	9.18318	1176.97274	9.54568	46.22400	8.01032	24.14662	10.36481	7.92541	1.00000	65.84811	5.78325
76.50101	6.52041	10.21007	10.97420	8.65276	74.54989	5.70932	8.55998	1128.31038	10.46825	27.17739	6.40530	97.01124	8.77661	6.80426	1.00000	17.30858	6.28025
37.87723	10.08824	3.03416	9.00348	8.50430	47.24549	4.74418	7.53429	1149.21467	6.15951	51.13810	5.85916	43.2379	6.34932	6.20899	0.00000	50.06	6.35404
68.29081	7.58886	1.46052	7.54811	8.89397	49.53062	8.78410	6.49351	1116.97196	9.84698	35.78431	8.03936	146.05093	7.33883	7.53614	0.00000	-34.28853	7.44437
51.04918	8.44072	3.39484	6.65350	7.99621	52.65000	6.17288	9.57463	1152.36396	8.61663	51.29345	4.13904	84.13864	7.70824	6.88294	0.00000	22.88783	10.06489
54.73219	9.57828	13.18459	5.28226	6.85422	51.49958	10.23644	10.69377	1097.37854	9.59428	36.65747	1.73434	34.75699	9.97412	7.25700	1.00000	31.39547	9.51691
32.86071	10.58509	12.83051	9.60104	7.74420	42.16313	6.61247	6.46265	1074.27019	6.88360	51.02569	3.57720	120.74792	8.57358	6.77392	0.00000	41.09822	7.42425
44.02724	8.53240	3.77288	7.33180	8.00798	43.83283	9.94200	8.45695	1153.58726	8.40401	37.37348	3.26380	8.86374	8.03032	8.70657	1.00000	44.89784	7.05283
42.42411	6.47536	-0.36168	5.42235	6.79302	53.53574	6.14109	6.32041	1111.37509	7.55293	39.28916	2.86499	13.63617	8.28171	5.49503	1.00000	50.50301	8.11031
20.85798	9.14828	11.30651	7.53350	8.38579	45.27214	4.58464	5.88080	1119.52743	7.60701	53.35061	5.56758	29.47306	8.43299	7.57439	0.00000	0.49113	5.15521
47.96389	7.31910	10.33065	9.07437	8.42203	54.87063	7.41702	10.44470	1091.96703	9.74145	46.82078	5.71204	1.00288	6.92437	7.72448	1.00000	49.28669	5.90013
66.14921	8.72787	11.07079	5.11524	7.19541	53.09947	6.00076	8.40762	1073.64918	7.39433	59.99101	2.31841	-82.32483	8.60637	7.08070	0.00000	29.65163	9.76236
44.67395	8.43496	23.07452	12.09691	6.55429	74.55892	8.68499	6.38167	1112.32094	10.87504	34.54488	2.14566	123.89071	7.67533	7.25461	0.00000	10.31672	8.10869
68.01056	4.91772	5.84675	7.80177	6.83662	50.10495	8.42534	8.74236	1177.99874	8.01979	44.84799	1.99387	30.28491	5.03127	6.89171	1.00000	60.02427	6.04695
22.58872	9.42526	14.77102	6.95208	6.29555	48.25275	6.61722	9.59617	1129.14101	10.06454	23.48830	2.19510	31.4976	8.26947	5.65701	0.00000	26.67319	7.69952
56.08190	9.18865	10.48168	5.19277	6.70305	43.81607	5.26836	9.69511	1171.86578	7.90779	17.86828	2.55257	140.73667	6.78351	6.87775	0.00000	41.77583	9.56838
43.47506	7.53104	29.99760	8.29689	9.25237	99.59621	6.23409	5.73782	1119.12469	9.51028	35.04716	10.95206	9.02596	7.81094	7.30074	0.00000	48.21644	5.57340
54.12121	7.57539	25.70021	8.74412	9.35471	59.63051	3.44736	5.77368	1052.70164	9.78488	68.32745	12.91796	11.04979	8.57314	6.50428	0.00000	44.59445	3.93866
38.86409	7.06396	26.44535	9.25765	6.91652	48.36913	8.10484	5.50898	1148.93196	10.62094	51.74015	2.28851	99.96667	6.80756	7.78183	1.00000	8.43333	6.76083
56.88099	3.88886	16.36427	6.22506	7.88855	61.67491	8.33498	7.17466	1080.99378	6.29539	42.03141	4.60314	-8.07257	7.76707	8.36966	1.00000	12.74409	6.14401
38.94280	8.62405	3.03169	7.48847	5.85288	51.23745	5.39581	6.82630	1084.54613	8.64663	44.73822	2.11111	37.55	8.18456	6.61457	0.00000	6.03333	6.32497
34.77880	9.56145	19.53146	3.54627	6.86525	28.78116	8.71783	11.35084	1192.46313	10.07588	33.22830	1.67827	75.96976	8.13017	6.22560	1.00000	15.73628	11.68295
50.60597	6.71487	20.39530	9.87442	6.53476	70.32214	5.22974	8.21108	1112.82906	7.73128	45.00465	2.03688	86.68363	9.34419	7.20908	1.00000	23.49668	4.89388
59.11819	8.20595	15.14816	11.40143	7.19757	50.56994	7.32671	9.23134	1111.36145	10.76172	30.51093	2.45556	37.56667	7.57864	6.15730	1.00000	55.85	6.09989
19.16468	9.52124	16.99807	10.59922		48.10715	9.90181	6.32452	1110.71110	10.19986	16.33602	3.31218	109.05389	7.19843	7.44779	0.00000	-7.51611	9.50555
53.94002	6.22829	21.74604	6.80696	4.69870	64.32845	5.47550	8.82389	1092.67230	7.47362	46.61424	1.27645	-51.50361	6.71664	8.43993	1.00000	-29.2975	6.11138
31.12709	6.96974	18.89333	7.96695	9.07804	56.13525	5.29620	8.00381	1198.97940	6.07051	61.88067	9.85075	8.63333	8.69145	6.90597	0.00000	52.2	4.60991
50.06255	7.83785	12.49189	10.11158	7.58348	45.17661	2.16398	8.88265	1068.18212	4.77024	51.28781	3.77271	2.95924	7.56423	7.99605	0.00000	36.76775	3.11114
31.06073	6.01067	24.82550	10.09804	6.74960	80.64585	3.52033	10.24661	1057.11693	8.38789	10.07414	1.42939	-73.75335	8.25197	8.58708	1.00000	45.4473	4.20021
43.59045	8.08750	1.62430	5.22677		49.52302	8.75799	9.12201	1192.92731	10.48884	68.48485	4.15051	31.3237	6.38414	7.52927	1.00000	52.4089	10.17066
55.82138	4.36636	10.92805	9.76597	7.22693	35.86079	4.56366	12.11157	1096.37278	9.80239	54.44429	1.46049	78.23456	6.14907	9.07864	1.00000	28.92694	4.24561
30.39284	8.58829	4.70622	7.12769	6.34767	45.43258	9.28415	9.07904	1102.54983	7.49187	28.92050	2.30488	117.4831	6.97090	8.67092	1.00000	27.34089	7.96704
40.26813	6.52548	21.33877	8.64240	7.71378	59.04137	5.06357	8.74775	1114.57941	8.32140	43.50304	3.34699	-1.4001	7.58347	7.07667	1.00000	7.06273	5.69321
69.39423	8.94192	-6.01349	11.19369	7.10661	64.43102	5.50471	6.58930	1079.37964	8.62581	15.78713	3.50500	35.90057	10.10186	8.37582	0.00000	56.85836	5.93630
60.22876	5.01293	46.82581	9.06112	7.31425	50.56546	8.23719	6.87017	1137.50892	7.19176	42.03586	2.73907	150.60036	8.23400	8.00159	1.00000	-34.88422	5.80988
58.53584	9.17647	22.82274	9.55400	6.30150	26.08050	5.80779	6.20466	1079.33112	9.28228	30.60851	2.33413	-96.67834	6.67560	7.74397	1.00000	34.77453	6.57010
52.61921	7.72025	31.98918	7.46969	6.99656	91.21181	5.74564	8.17583	1064.46644	9.91577	44.07219	2.30480	69.49015	6.30958	5.62699	0.00000	56.11281	7.13068
59.90356	8.16833	27.05494	5.06495	7.67213	61.21588	6.44830	6.40849	1089.81813	7.85210	47.28838	3.62282	-1.4001	8.62179	6.99539	0.00000	7.06273	10.34413
33.23964	7.46152	0.70584	8.05273	5.22029	37.86743	10.57647	9.75870	1124.57070	8.04058	34.99009	1.76770	18.84	6.73334	7.30327	1.00000	42.28639	6.95334
54.63533	9.25362	16.12435	6.94267	7.99211	59.27178	9.31479	8.63865	1058.15486	7.35246	45.29413	4.46360	29.91582	7.02630	8.25494	1.00000	31.20176	7.22915
38.44484	6.11993	1.20703	7.43176	6.97130	59.41420	2.76774	6.99364	1165.56663	9.52189	37.30975	2.57535	-117.29198	5.76121	7.71349	1.00000	33.03699	7.32578
48.49003	11.28875	8.41366	9.95335	7.67871	67.91816	3.98476	5.24007	1147.86998	9.07625	37.43642	3.94321	73.38333	7.76552	9.02579	0.00000	31.71667	5.96471
52.19775	9.73932	7.43230	1.39519	7.85130	65.59637	5.16660	3.20907	1177.32028	6.45149	56.71542	4.04310	74.3092	7.19140	7.49264	0.00000	33.37526	12.66536
33.30028	8.98648	4.46326	6.01396	4.25245	53.08963	8.30609	7.95216	1149.44746	8.82250	49.85237	1.55761	-60.47389	7.85211	7.54087	1.00000	-34.64167	7.71961
34.57497	8.87803	36.86708	7.26250	6.23569	56.55827	5.42359	4.55280	1064.52317	9.00490	38.19568	2.30296	120.74792	8.46931	6.04731	0.00000	41.09822	5.51519
49.49760	9.69745	12.09303	6.97056	6.53860	52.52970	10.08055	4.39238	1089.57136	10.16549	43.65022	2.39978	4.18333	6.75223	7.51635	0.00000	7.6	8.99493
40.78284	7.24775	21.97028	6.74605	5.50886	68.39227	9.00506	8.29979	1146.77965	9.46955	47.82368	1.19254	68.49143	7.52347	5.49454	1.00000	25.80565	11.02910
65.06286	8.24413	15.09238	7.54699	8.42003	89.61052	8.67321	6.73594	1053.75215	7.90560	45.21002	5.46304	116.10146	7.00769	6.66176	1.00000	5.90702	8.18163
54.48433	9.76464	18.73185	6.97217	7.72094	67.23548	10.27921	5.36715	1075.34546	8.37818	48.71337	3.46560	115.70111	6.82051	6.73898	0.00000	37.73222	8.98135
45.36627	8.33015	13.97819	6.72773	8.14598	35.70909	7.09505	7.54406	1125.49817	7.83495	44.54442	4.62946	79.82979	7.04902	6.69772	0.00000	11.93381	8.36861
39.28811	3.56732	34.48257	10.37657	8.13255	37.44185	8.47185	11.03060	1146.90126	10.04115	23.96137	4.45474	142.45778	7.50740	8.04865	1.00000	44.35056	5.06715
42.78559	4.82444	16.85224	9.40621	9.00988	31.95794	6.15541	9.70258	1191.36589	9.41319	46.12527	10.17690	38.12408	6.30209	8.03450	1.00000	53.77166	5.38415
49.32145	8.66697	29.78899	9.68612	7.22802	60.91105	7.15687	4.38820	1085.55811	9.98033	42.52659	2.64753	-82.32483	7.94773	6.48859	0.00000	29.65163	6.01347
30.76443	8.15268	34.29486	4.70697	8.51036	52.55654	6.75855	8.19281	1109.85383	9.60109	32.84825	6.24794	-82.45426	7.37584	5.21761	1.00000	27.09978	11.62246
46.75576	9.29908	1.74756	4.43191	6.00176	65.10806	3.91196	9.32070	1171.77521	7.28736	51.34556	1.98909	137.23333	7.77437	7.69256	0.00000	35.8	7.23463
65.58860	7.24098	5.29920	6.29935	5.95533	35.37798	7.11341	6.70386	1173.95655	8.80874	44.30655	2.91403	79.41727	6.45099	5.82801	1.00000	12.25282	8.47170
62.36287	11.95363	26.18710	8.17900	7.67193	70.04322	3.24545	4.33468	1100.53672	7.62406	56.75656	3.13895	120.89694	6.48533	5.05954	0.00000	14.95472	5.02531
42.79739	7.53655	8.79362	6.93580	7.02955	59.98224	8.73971	4.77104	1124.13959	9.94241	15.59197	2.99729	49.62251	7.39187	6.61582	0.00000	27.0174	6.78552
37.71641	11.42797	-11.21436	4.46629	8.05340	53.49395	9.12600	11.01719	1051.72606	5.82934	38.60251	3.50578	19.61222	6.27326	6.21854	1.00000	44.97639	10.66453
45.50022	6.17170	22.30597	8.80577	7.51015	54.22586	6.65602	5.34159	1126.13048	11.18780	35.54481	2.90056	76.32756	6.25714	5.62921	0.00000	9.57046	5.01097
23.86498	8.00615	23.42170	5.95760	6.18578	50.17954	8.66090	8.16392	1163.96876	9.60950	55.05266	2.40540	-117.79394	7.33485	7.16838	1.00000	33.76446	9.71194
56.82144	6.28312	30.36901	7.94900	9.25087	30.74760	5.07149	9.96514	1051.19062	8.56054	61.22061	10.87199	-2.1875	7.89831	7.69901	1.00000	51.26	5.67264
51.84140	8.11519	26.26101	6.17695	6.61222	51.63538	6.04900	8.97904	1084.87214	8.09694	36.03442	2.20331	150.99292	7.05027	8.29593	0.00000	-33.75881	8.71400
57.45509	6.47548	18.15850	8.28745	7.28832	46.68473	7.06818	8.45674	1054.05578	9.57289	40.50107	2.29853	4.52514	6.26701	6.64453	1.00000	12.74482	6.84529
32.09735	8.98127	22.39773	8.97016	8.74546	56.37258	5.91411	7.14171	1137.64561	9.95665	37.60469	7.28243	-3.05	4.99287	8.22371	1.00000	53.81667	7.69801
54.60599	7.86510	16.40125	8.76750	8.87173	32.24918	6.48596	10.76969	1155.03559	11.68995	57.95834	8.89619	171.25364	7.94644	8.28293	0.00000	-44.39672	5.88364
45.22969	8.82151	33.67799	6.44540	8.26257	63.01842	6.12936	9.75704	1182.39759	9.81535	43.11942	5.05243	16.50104	7.16980	7.48290	0.00000	41.24264	7.76098
66.89587	4.61190	26.37824	6.47564	7.36433	58.13053	6.52101	8.21247	1181.58806	6.99492	55.79816	2.73440	78.15794	9.31519	8.97928	1.00000	12.1277	6.34974
47.38186	9.82124	3.00177	7.37829	7.55147	32.19998	10.51778	8.02667	1199.65315	8.32653	51.37497	3.36117	7.20769	6.78975	5.91167	0.00000	50.80019	4.79862
40.22703	8.88764	21.01902	8.05023	9.15793	55.62846	7.57901	5.36081	1103.03189	9.29275	72.14045	11.01958	138.31667	5.42527	7.58075	0.00000	36.65	7.40553
56.38550	7.89229	3.15968	5.03765	6.68294	72.60572	6.52977	6.82783	1086.68509	11.06441	40.73075	2.27362	6.10237	6.54983	6.39038	1.00000	46.18396	7.98330
42.88663	5.13391	-3.82105	9.17256	7.89130	48.98709	5.12541	9.70132	1086.58078	9.15590	46.28389	3.77135	29.91582	8.37356	7.31632	1.00000	31.20176	5.75702
23.49784	6.70959	12.45589	7.47147	8.33318	28.53256	5.42175	8.34479	1197.54654	9.41744	24.61858	6.53248	37.56667	6.75646	8.40796	1.00000	55.85	7.05073
48.75909	8.37158	4.36555	7.57953	8.69396	78.32991	10.36344	9.34806	1161.20332	7.96430	51.18646	7.59845	75.35927	8.14799	8.70143	0.00000	12.04161	8.18456
71.22777	10.14078	-2.57794	8.47243	8.54982	78.72405	11.65938	9.82789	1120.15939	4.55105	78.34582	5.67339	98.6738	7.08372	8.43350	1.00000	3.7278	6.65813
51.29595	6.92722	4.97829	7.00734	7.45587	58.60752	7.27841	6.21018	1167.53243	7.42025	64.91307	2.90839	75.16878	7.79394	6.43472	1.00000	30.81383	7.18857
48.41036	8.28730	26.40841	5.58148	8.84571	59.62197	9.57022	9.77592	1148.54184	10.41786	39.42911	7.73912	-60.93173	7.31648	7.73508	1.00000	-31.4488	10.70597
36.54827	8.19901	23.27075	5.00232	7.12519	66.72890	6.54056	6.37665	1142.85011	9.37791	23.66564	3.20881	6.10237	5.46244	5.54414	1.00000	46.18396	10.53716
52.24561	8.70140	20.04069	5.64289	9.17736	63.12098	7.13115	8.65060	1111.45716	7.36190	50.69412	10.81890	76.12647	8.92665	8.82621	1.00000	32.55531	7.96071
29.45823	7.97602	2.06885	6.71497	7.35393	61.98035	8.00322	7.94972	1118.24209	7.22754	55.28093	3.05666	-2.68758	6.97489	7.77757	1.00000	53.69786	9.81718
51.01410	8.49738	19.95349	7.84085	5.23770	59.84517	6.92977	8.34162	1194.51583	10.17607	30.15671	1.78919	123.62494	5.98097	6.96598	1.00000	12.37169	7.63011
26.37373	7.04847	20.33680	9.53178	7.07946	42.58394	5.55489	7.03615	1147.25283	8.61501	56.39703	3.11232	136.61667	8.12701	7.57457	0.00000	36.53333	5.24159
48.76556	9.70495	27.62929	12.18334	5.20998	36.54773	6.96241	9.18018	1132.60648	11.09218	56.43713	2.21509	-1.08593	7.39893	8.06252	1.00000	50.79205	5.97466
32.47852	8.48630	4.71994	7.20843	6.83480	54.81847	5.31413	7.52689	1113.62160	11.75866	49.76057	3.12517	5.37429	9.36982	7.07798	0.00000	51.03427	8.58149
31.08050	7.43551	12.60977	9.75872	9.10040	54.49476	8.10452	6.48278	1108.14270	10.40383	70.04310	9.48433	13.31783	8.93167	6.57832	1.00000	52.61131	8.03983
37.17262	7.78082	17.04897	6.27486	8.23746	53.62337	6.10331	9.25795	1103.31401	9.58327	50.39180	4.89620	-51.87389	7.05279	7.80174	1.00000	-23.44361	7.73904
45.73120	7.84717	30.29483	7.46469	6.18071	53.07868	5.56322	8.34062	1176.15092	10.23207	44.62713	1.77625	4.92235	9.05900	8.26867	0.00000	7.65649	6.70086
27.26837	6.28383	20.64006	6.40717	6.92630	40.88654	6.78446	4.88599	1093.23371	11.82054	38.55839	2.05811	1.26738	7.35574	6.98478	0.00000	51.84819	5.68000
35.16406	8.93672	17.83669	6.13517	7.77463	50.83224	6.60515	9.11917	1129.80920	9.31358	28.70774	3.40015	-73.89125	7.00111	6.75925	0.00000	40.67705	9.73766
18.65355	7.84634	12.50329	7.50917	8.45823	60.77777	9.15754	7.73274	1143.35945	8.56416	41.78486	4.83613	39.85331	5.96930	7.02016	1.00000	57.30185	9.19796
26.11237	7.91964	12.34968	6.35011	8.11984	30.27715	8.96359	9.08087	1138.56277	9.84493	35.78096	4.09001	-42.19667	7.24176	5.96219	1.00000	-21.41222	8.88562
69.77948	4.88208	28.92155	8.88050	5.62684	64.36019	6.45058	9.52535	1070.79975	7.75713	65.79218	1.59234	-91.11667	7.14481	8.13431	1.00000	14.93333	4.82253
60.40738	8.48243	28.00406	9.72300	8.84900	67.69766	5.89994	7.49032	1173.48966	7.79801	36.67839	8.04365	-98.15529	9.09507	8.62787		26.18924	6.53920
39.61923	11.55837	30.35579	4.81650	6.84457	41.21306	9.45105	10.46492	1081.08242	6.32783	29.14953	1.95353	79.41727	8.52715	5.57531	1.00000	12.25282	8.86286
22.10642	6.83637	10.95081	8.72835	6.63957	79.71128	2.85870	6.33142	1131.85244	7.56556	46.55938	1.64923	-47.53028	8.02817	8.20385	1.00000	-22.45667	6.17776
40.22350	4.35618	31.88754	7.03004	7.36059	67.16868	2.85308	9.16005	1187.57161	6.57000	45.76025	2.49413	-89.66123	7.48045	7.66472	1.00000	21.28306	4.73524
40.33327	9.71354	33.62373	3.94337	6.44414	58.28607	4.67518	6.34207	1058.67998	8.11574	49.81451	2.22693	124.95278	6.43623	8.56601	1.00000	6.33444	9.22750
53.71288	6.67889	25.80373	8.83939	7.76695	77.69695	7.88655	9.73889	1056.79040	9.83399		5.07745	123.758	6.50155	9.88444	1.00000	10.20898	6.66877
36.30947	7.26278	17.85668	10.56278	7.33302	54.23785	4.35132	6.60511	1092.16922	7.79381	39.57365	2.95078	-77.4286	6.65072	7.70224	0.00000	39.00622	3.98730
	5.34997	3.44486	9.36628	7.68109	51.78664	6.83553	12.37053	1080.51479	10.07891	36.23878	3.82380	-82.61573	7.37410	5.75941	1.00000	41.24255	4.67653
34.25148	10.04831	20.63472	4.64560	7.78453	46.14528	7.90787	7.95851	1192.98654	9.02389	51.59295	3.94000	-96.67834	6.27169	2.87556	1.00000	34.77453	8.23015
39.12324	6.27121	5.43386	7.24491	6.79888	44.13087	8.26304	6.57693	1159.87596	11.29738	62.44609	2.39539	42.85693	7.36976	6.09820	1.00000	39.22493	9.31310
52.33798	7.96838	-13.19869	6.61213	5.76643	45.07581	8.40857	8.07263	1126.08633	8.33713	58.11275	3.02289	18.84	6.93892	7.31591	1.00000	42.28639	8.70760
40.86867	6.97386	6.73952	9.32615	6.46682	41.98415	6.57221	6.98719	1155.09180	8.44980	30.62753	2.36347	-117.29198	6.14229	5.90679	0.00000	33.03699	5.61196
51.57186	7.03004	0.28991	8.54485	7.41783	36.12298	8.53929	7.23666	1097.60958	7.62096	28.98611	2.51987	-78.19444	8.22787	7.54043	1.00000	38.91817	6.10072
59.29268	10.22757	6.45171	3.78796	7.35741	58.48720	7.87631	9.71380	1060.33991	8.93150	51.71619	3.23746	72.54566	5.71012	6.41204	1.00000	29.69221	9.87969
37.10580	8.76353	3.02343	9.33111	5.79233	43.44192	5.89516	8.71974	1148.49579	9.84569	2.65179	1.60868	91.61356	7.83628	7.47309	1.00000	26.44931	6.56446
46.95619	7.98233	4.79398	9.68590	6.61459	45.31182	4.39381	6.96147	1112.77500	7.78985	47.65384	2.25820	-2.77259	9.39222	7.61232	0.00000	37.49073	5.09404
40.43851	9.95191	24.61640	7.27882	7.64879	43.17021	5.50798	6.86866	1051.77413	4.94523	66.87076	4.34287	141.95	10.00383	7.11062	0.00000	39.46667	5.63009
47.10070	9.66627	3.66819	8.98672	6.97089	75.91739	8.36448	4.08034	1157.81366	11.52180	41.05070	2.84987	73.66633	6.60622	6.11252	0.00000	25.92493	8.15369
50.70214	6.90630	22.71464	5.81179	8.57555	53.03698	5.61141	5.24755	1176.84588	9.22948	13.52540	6.34214	6.10237	7.06399	7.29687	1.00000	46.18396	10.33611
49.43362	10.10094	2.07895	9.85128	7.02281	52.55363	3.20175	3.55721	1099.48985	11.38745	52.96750	2.31408	3.1631	7.47278	7.28391	0.00000	41.91738	4.82269
42.39142	9.59331	21.32498	4.45795	7.61814	55.41567	5.32880	7.83726	1187.79353	7.83943	44.68427	3.85658	122.8637	8.00371	8.97571	0.00000	9.3337	9.78094
46.54632	8.24888	4.59813	6.08640	8.94691	57.16438	5.48178	7.09238	1092.48927	8.74231	73.11308	8.67279	36.7138	9.88459	6.80230	0.00000	35.95664	7.82028
34.19426	10.03128	12.70512	8.04621	9.81292	58.01315	6.22674	4.63649	1192.03960	9.25841	46.89435	19.64648	11.04979	7.37703	6.49240	0.00000	44.59445	6.19618
54.21315	10.51064	21.40469	4.40142	9.86533	31.98924	10.57935	12.51581	1075.40285	9.31045	46.24570	19.57603	-84.23381	7.88515	9.19793	1.00000	33.54428	8.97927
34.31870	9.73802	17.12575	5.05888	7.08370	43.49400	6.56578	7.81494	1196.14748	8.10678	27.42578	2.45043	146.05093	7.44918	6.81275	0.00000	-34.28853	9.44053
45.54381	9.13749	-5.28625	7.13008	8.53458	46.25017	6.04744	9.27132	1058.37493	12.41937	36.90070	6.30902	-74.15987	7.95839	8.43624	0.00000	40.82232	6.90071
40.42002	11.63186	11.23515	4.56506	6.26247	24.23566	9.63669	10.79932	1060.71098	7.63013	30.93326	2.10908	17.10558	6.67870	8.42296	1.00000	61.72744	6.12853
70.31924	8.80408	41.25665	5.83227	8.81554	57.40002	5.92619	8.39472	1188.29933	7.76248	35.59150	8.25094	-122.2054	6.10115	9.01904	0.00000	47.76232	8.57341
78.67441	7.72234	16.79903	8.04501	7.35156	60.33893	9.14158	6.84336	1069.83458	7.88391	11.93439	2.69763	117.59152	6.25691	8.68121	1.00000	3.31332	7.46809
41.27488	9.38594	29.18987	9.10436	7.41661	57.27401	9.55079	6.88795	1168.33672	7.61823	51.01875	3.06900	-94.91386	7.74895	6.02599	0.00000	17.94979	8.38056
53.30413	7.61533	10.81904	6.17144	6.96588	63.62508	6.07671	7.87167	1197.46772	8.09107	38.20027	2.24134	60.70278	6.55133	7.71774	0.00000	55.75556	8.48439
26.22804	10.31222	10.26967	8.92509	7.62112	59.06714	5.95095	3.48927	1181.10830	11.39540	51.25869	3.56454	46.58333	6.50746	5.96713	0.00000	-21.15	6.45654
