latitude	NH3	PM2.5	CH4	NOx	warning	O3	C2H3NO5	H2CO	CO	PRES	CFCs	PM10	Pb	TEMP	PAHs	longitude	SO2
36.06386	8.91612	8.13906	6.31048	8.05167		7.64011	0.67822	43.01820	5.88312	1169.75381	55.93407	9.76857	35.64776	8.71805	7.57409	4.62744	9.26671
41.9001	9.43838	7.54135	5.83733	9.96876	1.00000	8.89098	0.03212	64.77330	10.42708	1075.83946	36.51794	7.03767	48.76494	11.83770	6.54399	-71.08977	6.40577
14.62072	9.34198	5.34129	7.11639	9.33562	1.00000	7.81860	0.18161	35.35449	8.67202	1172.80838	54.32955	8.16428	75.97379	9.32416	11.58625	74.83554	7.32443
13.65805	7.68310	5.65934	4.54518	9.36683	1.00000	7.33947	1.14656	34.43394	8.84591	1166.00483	42.72889	10.31076	33.81541	-0.62193	7.22499	102.56365	5.90262
13.48082	7.43617	7.98451	6.16123	8.24735	1.00000	7.36730	0.09172	68.08415	8.55958	1145.03957	32.40533	6.42564	50.56354	11.79837	9.69068	-86.58208	5.32923
22.19303	8.72060	9.57574	4.92053	8.96729	0.00000	8.73686	1.15921	38.47605	8.32342	1192.12484	54.01262	10.32920	42.48927	22.63795	7.39442	88.18466	7.49260
-4.42472	6.92091	11.94476	5.75346	8.66604	1.00000	7.14509	0.32988	55.85314	10.10206	1151.75049	53.66784	8.91860	39.71330	14.90437	7.98385	-41.45861	9.38149
32.44874	7.47488	8.22156	10.75158	9.60305	1.00000	7.20546	0.72839	61.94883	8.95572	1174.90039	33.92262	9.78503	51.97078	1.75937	8.21698	-99.73314	7.36707
17.94979	8.41390	6.83188	6.78890	7.66386	1.00000	8.46408	0.07534	67.10411	9.48336	1160.92407	68.12417	6.18600	51.51937	8.79860	10.03952	-94.91386	5.60143
15.45144	7.24424	8.62907	8.56333	7.93342	0.00000	7.12716	2.33238	35.05993	7.29241	1152.50875	59.96849	11.04299	53.85982	11.73987	5.45187	78.14797	8.59518
50.8	8.95938	8.40034	7.72791	8.50634	0.00000	7.24646	1.65713	57.16856	5.89258	1098.80315	27.95141	10.69415	75.41551	0.67015	7.62301	3.16667	9.91914
17.94979	7.81288	9.69580	8.40177	9.76583	0.00000	6.19520	0.57042	67.10316	9.56020	1057.42221	68.77159	9.60445	41.45077	24.57901	7.72948	-94.91386	5.87932
34.31	8.31409	7.61281		8.63636	1.00000	10.07552	0.38831	47.53781	8.21109	1068.58739	54.63171	9.21097	51.05542	11.27358	6.84873	-2.16	8.92614
52.68333	7.88904	6.67679	5.81489	7.68142	1.00000	7.22176	0.07545	52.25916	10.34430	1081.55256	32.02342	6.68641	62.22394	11.53392	8.21922	0.93333	5.70129
36.6009	8.48126	9.35109	8.04762	8.02205	0.00000	9.03619	1.46559	28.48353	7.59234	1060.17306	11.12882	10.57549	41.00349	5.29256	5.66841	126.665	8.47623
2.41669	7.03592	10.18253	7.44281	8.29133	0.00000	5.91548	2.85871	49.02924	6.46716	1187.98336	62.47680	11.25676	61.32960	21.21829	12.30745	30.98551	6.17523
37.71715	9.53910	8.15866	5.61662	8.15234	0.00000	7.95399	0.38527	48.21771	5.08991	1079.17772	62.79643	9.12018	59.45244	16.51967	7.81205	-122.40433	9.95813
26.11527	9.23777	6.12659	8.93721	10.01193	1.00000	9.81509	0.07848	51.38141	8.56277	1106.32424	52.71861	6.86190	45.87357	-0.36458	13.41222	86.59509	7.89952
53.19146	8.59496	7.38866	6.66297	8.02894	1.00000	6.93900	0.35084	26.71588	8.91167	1198.78582	38.96711	8.96164	43.15876	-1.59491	6.23220	-2.52398	8.93214
2.41669	6.88112	9.80296	7.78318	8.86521	1.00000	9.51045	0.24347	37.68909	7.76909	1195.49185	41.47059	8.60232	52.46896	22.93540	7.17638	30.98551	7.89008
9.89206	7.29270	9.54321	5.20980	8.10196	1.00000	8.85089	0.15169	47.16599	9.75054	1106.12479	74.53964	7.66658	61.47183	26.94870	5.53433	43.38531	10.17863
2.41669	8.43586	10.00499	5.90557	6.71398	1.00000	7.81790	0.23741	82.35338	9.00079	1164.53468	59.16206	8.54949	34.94005	12.19002	6.79241	30.98551	8.96010
58.04254	5.19968	10.30750	6.29284	8.31830	1.00000	8.76180	0.24211	51.79849	9.82011	1193.98367	42.53716	8.47021	50.41553	22.12694	6.36430	65.27258	9.27955
31.71667	8.09072	6.91939	8.45817	7.63837	1.00000	8.47269	0.06892	54.72007	9.78690	1178.19463	51.81011	5.10550	53.28811	24.65086	11.99602	73.38333	8.11133
36.46917	9.52318	7.89497	9.87018	8.81679	0.00000	8.35804	0.36048	52.45750	6.78520	1165.05859	52.95542	9.07782	48.44616	8.46330	9.33411	10.78222	6.13430
39.96348	7.25445	10.45496	7.90111	7.09330	1.00000	5.75381	0.76792	31.93391	10.28851	1065.55707	56.54690	9.89207	60.42823	10.58786	7.85509	-4.83076	8.93951
33.41012	5.94666	10.03831	9.84696	8.28459	0.00000	8.34328	0.39797	68.79637	6.84271	1115.34582	72.06044	9.19394	42.02368	18.14663	8.80265	-91.06177	6.85459
45.43341	8.86073	4.94581	5.80609	10.77165	1.00000	8.57691	0.21653	63.52966	8.43761	1157.66696	80.45830	8.39970	42.30538	19.06567	10.38598	-73.86586	5.44666
30.16688	7.91012	5.70150	7.02666	5.95332	1.00000	7.43083	0.16382	60.22202	6.54868	1198.78621	41.50728	8.01897	42.12608	12.89960	12.16111	-96.39774	7.66794
37.95143	6.17986	9.52408	5.59082	9.20750	1.00000	9.45674	2.20482	61.82447	12.11209	1136.56240	31.79578	10.99143	42.09699	22.11602	10.55677	-91.77127	10.91524
7.62789	8.07908	7.82455	9.90689	7.80597	0.00000	7.44794	0.67985	42.74014	8.00769	1092.27096	47.66978	9.82905	51.23894	-0.03493	9.46699	4.74161	5.99685
31.71667	8.03125	7.93405	8.46204	8.18743	0.00000	8.18648	0.43578	79.15032		1095.77519	32.44295	9.30328	64.02208	15.29553	10.01192	73.38333	6.48522
39.57582	7.26060	6.28039	7.51360	6.77520	1.00000	9.69640	0.10652	37.58639	8.04513	1132.68198	17.67488		77.15680	28.81796	12.96334	-105.11221	10.77083
23.73333	7.67424	10.00106	8.81238	7.56388	0.00000	9.85118	0.24323	46.94953	4.96403	1151.34994	36.34689	8.55385	48.63110	15.19139	9.91022	114.68333	7.07901
16.0438	6.20513	7.38673	5.81841	7.39496	1.00000	9.10191	0.04688	50.16949	9.57313	1171.97675	85.29432	5.46614	54.35275	11.31545	7.51465	120.4861	6.09716
9.535	8.25060	10.20272	6.63296	8.60171	1.00000	5.08770	0.35370	68.99077	8.48553	1123.77178	24.04969	8.98856	53.22809	10.57083	7.22652	-13.68778	8.79535
36.53333	6.64677	10.56501	6.24520	7.66657	0.00000	7.95398	1.39392	52.90155	8.88679	1138.24183	46.18350	10.53186	83.88065	24.87790	7.14402	136.61667	7.76914
6.46346	6.08951	5.67807	7.42928	7.40843	1.00000	10.16076	0.13046	44.06285	8.85916	1156.09139	42.03882	7.61015		25.55769	10.62975	-2.31938	7.39238
6.9909	8.67538	5.97330	7.24738	9.59476	1.00000	8.48091	0.20258	58.10946	7.94798	1129.03029	61.31176	8.19737	75.61626	17.96430	10.68539	79.883	7.19962
16.455	8.29925	8.06588	5.77366	8.18542	1.00000	7.02649	0.07459	60.82291	10.38542	1115.22800	56.22690	4.27912	40.28076	30.00660	7.38703	120.5875	6.98791
45.50369	4.60179	10.19929	9.07580	8.15573	1.00000	7.83338	0.26250	82.56946	7.16371	1051.45661	54.61423	8.77098	47.91616	19.46026	3.66978	11.412	8.86597
21.59983	7.15871	9.68335	11.37030	9.11845	0.00000	6.85287	0.44880	70.93156	6.00413	1171.96334	43.28161	9.35505	37.83109	6.74363	11.48211	71.21169	9.23941
23.18	7.60224	9.10535	8.20639	6.97944	1.00000	8.19940	0.73010	47.35335	6.07283	1187.21803	50.48691	9.82130	62.79096	25.41733	5.31954	88.58	8.65708
43.35071	7.03879	7.73411	7.11267	9.11020	1.00000	8.21820	0.08090	42.88444	8.87987	1183.65696	31.83108	5.75789	54.55641	35.80388	9.80057	46.10925	8.77919
50.80019	8.42340	12.71387	8.78668	8.83808	1.00000	8.66405	1.17186	45.09169	8.15152	1156.25433	56.29506	10.33819	40.97620	-3.59192	6.50532	7.20769	8.97477
25.66795	7.11484	6.19192	5.65176	6.58957	1.00000	8.70309	0.19347	23.91702	9.13460	1175.90656	42.72286	8.21726	76.92952	16.40421	7.67518	85.83636	8.12495
33.78333	8.65107	10.64032	8.25252	7.34489	1.00000	9.49853	1.62763	63.22320	9.49337	1082.69099	62.32239	10.65166	65.33482	1.37870	5.29677	114.51667	9.56789
16.0438	9.23651	11.49925	8.05234	8.86548	1.00000	8.04545	0.21509	41.09471	6.30283	1128.35110	63.14451	8.31399	46.87565	17.17977	4.05826	120.4861	7.70361
-7.54972	7.89123	7.96148	8.83084	8.32706	1.00000	7.29184	0.44542	32.32795	9.13030	1095.23034	28.74056	9.21944	78.16022	22.55711	7.98717	110.71639	8.47296
13.70167	8.85140	8.78328	4.90341	7.21495	0.00000	7.59184	1.50572	47.76018	7.31863	1158.05535	53.98920	10.59981	58.08131	13.02108	8.17163	-89.10944	8.45065
34.08565	8.05497	7.48363	7.78596	6.69936	1.00000	7.89089	0.14252	40.26082	7.96396	1133.01780	48.97824	7.73653	45.33131	15.29058	3.94699	74.80555	8.31794
42.64685	9.45628	9.44072	5.66820	9.37309	0.00000	7.40248	0.12194	46.19246	5.38342	1150.13543	50.50957	7.70684	59.66017	28.35056	6.99895	-5.55835	10.11759
50.56149	6.48784	7.08881	7.68641	7.92290	1.00000	8.48140	0.04151	54.02772	8.40951	1132.49841	58.71283	5.30053	71.51721	2.80178	12.97008	4.69889	10.00942
33.35283	8.27974	6.10109		10.27875	1.00000	9.93664	0.05319	39.20182	8.87969	1060.51546	83.71466	6.20524	55.93665	18.79888	11.31595	-111.78903	8.00780
12.74409	8.47264	8.09673	9.95652	7.01083	0.00000	7.49269	1.79263	40.22992	7.98646	1061.98819	35.38447	10.78449	58.14712	9.18813	10.33964	-8.07257	6.69647
52.66277	9.45031	9.36837	6.76193	7.93541	1.00000	7.33209	0.98332	62.25108	8.88517	1114.41600	75.99653	10.15709	68.00298	21.00407	8.10150	-2.01111	9.16303
-6.91806	9.38995	6.23321	7.76514	8.80315	1.00000	6.59830	0.09573	30.93096	9.45515	1116.47623	43.61555	7.05262	71.99373	21.18114	9.21051	106.92667	6.70938
37.74615	5.24766	7.61623	6.47129	8.20206	1.00000	6.34726	0.09735	55.50874	10.15608	1184.62421	39.56793	5.87569	66.87446	1.31731	8.82832	-25.66689	4.73126
37.05944	7.19163	9.88687	6.50249	6.98521	0.00000	8.98190	0.57545	42.34947	7.34382	1186.72636	44.15444	9.59540	58.60117	-4.00995	6.60070	37.3825	8.85771
58.1908	6.98518	7.13929	9.71382	6.41175	0.00000	8.10734	0.16440	43.44502	7.32711	1106.66717	69.40794	8.27802	36.26293	14.52759	8.45442	40.17171	6.06084
53.59782	8.15174	9.09646	12.39006		0.00000	7.82948	0.09112	32.13868	5.67347	1106.59519	42.42218	6.22621	65.52419	36.36233	8.51512	34.33825	10.10735
43.61058	7.54735	6.60166	4.25039	8.58894	1.00000	9.27640	0.12204	60.18147	7.72020	1088.47335	68.78266	7.12584	38.68047	22.23951	7.42337	1.33467	8.22684
14.62072	8.47868	7.26929	5.24850	9.40598	1.00000	8.14173	0.20159	37.68410	8.12518	1098.75683	31.95991	8.25889	70.83806	2.54943	6.48465	74.83554	8.85572
34.31	7.79366	11.08729	9.41769	6.93419	1.00000	6.59952	0.53135	45.22249	7.20512	1073.11280	67.30286	9.43772	84.05016	18.74277	5.02739	-2.16	8.45208
6.46838	10.25107	10.13352	8.50652	7.91614	0.00000	10.17155	1.59952	56.64417	7.38952	1106.59104	15.10237	10.67772	47.00721	29.18506	4.78493	-73.26022	7.74443
36	8.58790	10.14613	7.51541	9.34756	1.00000	8.92366	0.93059	32.28963	7.69118	1180.04265	53.98629	10.11613	80.88579	10.26522	7.53320	139.55722	9.03972
55.39485	9.57275	8.80049	6.29871	5.90439	1.00000	8.34790	1.08425	66.98674	11.41304	1180.22732	38.43333	10.23374	72.25202	11.11949	8.04477	43.83992	10.14079
65.84811	5.33206	10.10305	10.08900	10.15768	0.00000	8.83044	0.33959	56.44055	4.72285	1084.77622	42.06072	8.98947	56.98364	18.54397	10.54230	24.14662	7.37874
43.78956	8.46784	8.28304	6.36673	8.89345	0.00000	7.85959	0.07340	53.92731	8.54085	1153.66272	54.91890	6.22951	39.44490	28.47711	8.90493	7.60872	8.54082
43.2907	9.72819	7.42440	5.03070	7.71722	1.00000	7.88086	0.12888	50.18806	8.29454	1146.08320	62.84569	7.66792	46.85337	13.27572	8.55598	5.4384	5.44522
33.4425	6.89541	8.58343	7.40727	9.35379	1.00000	8.25153	0.05422	47.05776	8.73308	1077.20524	50.72991	5.30491	48.16667	-1.12489	11.06331	129.96972	9.41758
53.94313	7.34520	11.02627	9.06332	7.17539	1.00000	8.07390	1.71288	63.74776	10.66816	1074.03482	50.12973	10.73026	40.36382	20.53001	6.89116	10.30215	9.72720
22.49396	7.90021	6.18161	6.78590	7.37276	1.00000	8.65462	0.14015	47.59127	11.48615	1061.26559	52.41293	6.49393	57.51535	22.20256	7.00655	-105.36369	7.13867
34.31	9.00005	8.17257	6.61473	7.96321	1.00000	8.62369	0.29032	15.43336	8.84381	1163.72040	55.23139	8.77639	79.49603	16.16785	5.27940	-2.16	9.24254
25.67927	7.47989	8.65364	8.16508	9.75830	0.00000	6.95695	0.56854	71.23330	6.66710	1069.17139	44.99241	9.46613	62.54132	23.19299	5.95442	-80.31727	10.02958
25.75728	7.08014	10.33593	6.20527	8.00659	0.00000	7.87976	0.06917	46.20348	6.11658	1052.29214	58.59569	6.68839	40.99346	21.78746	7.42585	75.37991	11.31454
53.95278	8.91551	8.53569	10.29125	5.78204	0.00000	9.41786	1.90993	56.17911	6.81883	1151.40631	55.88495	10.85902	63.21407	7.07660	10.97591	32.86389	7.32666
58.63667	6.44854	10.15627	11.15684	8.57430	0.00000	7.52862	1.13015	26.87276	8.31925	1119.66958	48.86837	10.30024	53.31825	24.53364	9.98786	59.80222	7.48011
51.19139	8.71117	6.71902	5.18868	7.23935	1.00000	9.46826	0.32370	43.96629	9.31829	1173.89878	50.39285	8.93990	44.37617	15.95726	8.74028	6.51352	6.28376
35.72917	6.87280	6.82205	9.53252	8.91347	0.00000	8.86057	0.15320	27.07864	2.89692	1153.15103	50.77293	7.74045	57.81882	21.68467	5.61237	10.58082	13.33240
11.50526	7.92333	10.30124	11.42348	7.36686	0.00000	7.74392	0.08662	49.45163	6.08850	1143.91252	58.18908	7.23719	53.94401	17.16344	8.35619	77.23826	9.39581
43.2907	10.04525	11.95771	7.11120	9.43393	1.00000	9.42321	0.39224	65.44636	11.10989	1077.83807	52.70228	9.16090	60.97351	9.94529	6.31864	5.4384	10.21217
9.57046	7.38466	8.88515	5.73374	9.45730	1.00000	7.61769	1.06819	32.79822	9.96499	1107.72379	70.89106	10.21010	53.96403	16.94717	10.03454	76.32756	9.03315
-17.74431	8.35474	6.44607	7.59203	7.13012	1.00000	6.89617	0.06021	53.73913	9.90879	1125.33654	67.34259	5.69282	67.31020	25.47722	10.60219	-48.62789	6.46725
55.38752	7.54363	6.93274	6.51858	9.20134	1.00000	8.71062	0.08267	45.42658	9.96580	1096.75592	55.67351	6.51679	55.47557	23.28485	8.96422	36.73307	6.54049
43.32686	7.72779	7.39973	6.38952	7.77467	1.00000	10.61915	0.07045	31.95274	9.01112	1101.62284	43.07234	6.54444	55.63505	13.15068	9.36851	-2.98884	8.43653
48.25	8.53863	9.94475	7.64819	6.76195	0.00000	8.06958	0.75685	52.60200	9.00797	1169.62232	33.84889	9.88050	70.87879	15.36129	5.87632	16.4	8.99767
-4.42472	8.46257	9.98332	6.79585	6.67053	0.00000	7.09379	0.94483	54.34051	9.27677	1105.32855	44.90218	10.12104	45.12865	9.52070	5.37520	-41.45861	8.13443
58.23583	7.33661	10.63935	9.63495	8.87225	0.00000	8.78498	0.35010	51.18901	7.51603	1092.16431	54.15734	8.98336	59.17470	17.82017	8.32927	92.48278	6.91146
15.73628	9.61730	7.99897	10.55271	7.76395	0.00000	10.42139	0.62133	34.34727	5.43233	1134.98931	68.02876	9.64780	55.14773	4.33460	5.29296	75.96976	11.67229
30.24706	8.25240	10.00674	5.86836	6.08644	0.00000	6.49619	0.13848	56.89543	5.85000	1188.02683	65.05762	7.27771	53.50593	-9.29013	6.93574	115.04814	10.12048
47.92526	10.94007	8.47213	5.28131	8.74518	1.00000	7.58728	0.16123	38.10583	9.58183	1064.82376	50.66575	7.73935	35.04410	30.67159	5.69787	-97.03285	9.46165
-34.74785	10.34490	7.65013	7.24785	9.68789	1.00000	6.69463	0.40387	74.53253	9.52981	1078.92233	56.27518	9.15423	57.94009	6.55456	5.52529	-58.70072	10.00498
0.03813	7.90191	11.93304	9.22887	7.85512	0.00000	8.89592	0.73629	55.97568	4.27820	1073.18107	47.22375	9.81306	73.60939	10.46688	11.56527	36.36339	7.63430
-4.24444	7.08876	7.30650	6.62677	8.36287	1.00000	7.94006	0.06868	58.67540	10.03491	1093.99636	42.30887	4.84365	49.56536	10.72661	9.48286	-42.29444	7.82787
5.27247	8.56281	9.41111	8.68822	7.27696	0.00000	7.55600	10.37787	69.18647	9.44550	1169.59986	45.97976	12.56303	41.04648	35.91204	5.41734	-3.59625	7.62496
9.535	9.94100	8.60658	6.33080	9.14087	1.00000	9.25138	0.61406	47.11449	8.93402	1133.43131	80.85836	9.70292	65.39633	15.11599	7.45228	-13.68778	9.40377
-4.16694	8.57957	9.28163	8.12355	8.19081	0.00000	7.89241	0.29247	49.48952	4.19969	1182.39848	45.84888	8.74958	46.83512	-0.65034	6.59944	-40.7475	10.63546
47.98372	9.61024	9.78030	6.08100	8.48299	1.00000	8.08182	0.22048	46.88340	9.62443	1051.92852	69.13005	8.46656	71.43385	4.98037	5.70576	10.18527	9.59433
41.80753	8.49321	6.12513	6.16622	9.22035	1.00000	7.79895	0.54799	45.54122	8.82916	1111.24743	60.33893	9.52996	50.53348	21.81551	7.12145	-87.65644	8.12143
45.49428	8.00343	8.54848	5.47679	8.53232	1.00000	8.59274	0.04587	33.01255	10.21510	1091.85019	57.61219	5.16190	69.09414	9.40215	7.33997	-122.86705	4.08091
49.41029	7.28456	9.97124	6.65238	5.90526	1.00000	6.16642	0.60839	54.85576	11.63745	1068.87656	50.72114	9.66101	59.52476	16.70866	7.65243	38.15035	10.32480
-36.9256	7.41257	7.14808	6.98865	7.22265	1.00000	8.88969	0.18594	67.72447	7.74122	1055.25526	64.31381	8.25402	38.22426	24.17225	10.74458	-73.02841	7.89805
35.61452	7.30892	8.70726	7.32867	6.96371	1.00000	8.55017	0.11218	59.89918	11.54749	1175.38958	52.51869	6.66570	35.01624	31.14866	6.22683	-88.81395	6.48712
54.39304	7.47757	9.78999	6.80431	8.13860	1.00000	6.62231	0.60827	47.92282	11.01721	1138.90410	67.07541	9.63412	72.65181	22.94665	7.40738	53.26023	9.87762
38.45598	9.24654	5.60800	4.61564	6.56536	1.00000	6.38711	0.33243	43.94017	8.74280	1168.93696	53.61818	8.86445	62.16395	17.53452	8.41152	48.87498	5.22855
5.27247	8.81663	10.62696	7.11240	7.43329	1.00000	7.97658	1.08682	39.64027	8.91725	1126.44225	71.86667	10.22927	61.68668	12.53823	6.97407	-3.59625	8.93220
41.15612	8.42872	9.41281	4.25817	9.47582	0.00000	7.61117	0.91210	30.86277	6.79132	1130.22381	28.56820	10.11110	55.61433	6.98344	8.69809	1.10687	8.20533
47.38093	8.07995	8.33079	7.60654	8.57150	1.00000	8.24803	0.42722	58.77731	9.18251	1084.81827	52.18211	9.26091	17.07026	3.41851	5.77605	-122.23484	8.75396
27.55898	9.08450	5.88683	6.80569	9.56779	1.00000	8.70017	0.12166	47.67067	11.45418	1070.96281	65.14540	7.56501	40.09519	1.39152	6.56483	68.21204	6.12655
48.35149	9.68136	6.22952	11.50264	6.28306	0.00000	8.45969	0.22446	40.19747	9.48378	1138.51101	76.81642	8.25404	58.93001	13.60385	7.66546	8.96317	7.70587
46.32374	9.38074	11.25866	6.83511	8.69720	0.00000	7.70243	0.17561	58.38916	6.86573	1174.80992	45.18747	8.25805	56.45857	12.19746	6.81809	-120.00865	9.66324
-4.24444	8.27313	10.96039	9.34768	9.63195	1.00000	9.52915	0.66703	41.82692	8.73418	1147.46987	52.63690	9.68804	67.66479	10.79910	5.19397	-42.29444	8.69496
19.30157	9.48596	8.76057	6.83522	7.69030	0.00000	7.83005	0.34910	41.52426	6.58682	1051.34751	34.90402	8.94555	45.78956	-1.94821	6.31292	72.85107	9.64398
23.49668	8.24961	7.44980	10.06994	6.76691	0.00000	8.65255	1.20152	57.26012	5.56416	1076.19718	57.17708	10.34316	82.79022	9.70175	4.50162	86.68363	10.41230
52.26083	8.90908	6.94829	8.42158	7.38122	1.00000	6.92440	0.11520	47.89981	9.42729	1171.87911		4.25402	55.15578	15.15121	13.50152	7.00417	9.83365
46.18396	9.06641	8.49458	3.65685	7.78663	1.00000	9.40439	0.19295	50.13704	9.94975	1144.60871	74.21667	8.10486	38.63672	22.40837	8.02895	6.10237	8.67835
45.50369	6.88845	11.63501	10.72818	8.95132	0.00000	8.39928	0.21667	50.23841	7.80217	1144.43938	49.94605	8.44129	54.52695	17.77918	7.04090	11.412	8.00096
52.66277	8.37755	10.60251	10.71129	7.82010	0.00000	8.60099	1.60506	62.59358	9.34987	1097.79351	47.39665	10.66171	56.27751	10.99766	8.80022	-2.01111	8.84127
-7.54972	8.51928	9.29836	8.64457	9.18941	1.00000	8.90434	0.22363	39.34317	5.86283	1060.12731	56.07784	8.50230	46.07250	34.49166	4.40379	110.71639	8.16472
52.59319	8.14423	9.52628	8.30978	6.43262	0.00000	8.62202	0.28491	56.65875	6.85103	1116.61716	68.58654	8.70869	46.37812	4.05120	8.50093	13.32127	6.23754
-34.64966	8.07294	9.17559	6.68307	8.88988		7.88848	0.18080	48.62165	5.45375	1085.50698	46.79771	8.17344	67.28757	2.39610	8.42964	-58.38341	11.39158
51.44889	8.76621	9.20280	9.07265	7.29480	1.00000	8.77509	0.45511	59.28401	7.92162	1187.68853	22.72763	9.27122	65.14105	25.30378	5.85481	5.51978	8.17482
33.14447	7.69172	7.59374	5.40564	7.46996	1.00000	8.65872	0.10578	53.97897	8.68016	1144.54939	35.85727	7.04567	48.46617	8.54396	7.91399	47.3799	4.19349
15.73628	7.74054	5.13989	7.83263	8.34145	1.00000	7.18121	0.09019	58.22712	8.81422	1067.05228	57.01642	5.79477	51.56336	-5.94827	13.12604	75.96976	5.57235
50.75767	8.24853	9.00989	7.92225	7.47167	1.00000	7.88398	0.30863	59.10141	7.47112	1125.40097	34.69716	8.85700	47.32932	18.84013	4.54795	-1.5443	9.41626
42.16808	9.78363	8.36082	7.64771	6.91943	1.00000	8.01952	3.40678	51.66314	10.68964	1062.68644	48.82016	11.43817	57.14588	23.33440	7.79772	-88.42814	10.51264
-14.66463	6.22810	10.48003	10.41127	8.19192	0.00000	7.70357	2.46055	34.46799	7.11700	1110.18500	41.62045	11.11414	53.57089	-2.67691	10.69898	-52.35558	7.89604
54.48147	9.11584	7.84581	5.15295	9.13549	1.00000	9.54997	0.17392	54.37702	7.93327	1075.65246	35.02290	7.89893	51.36442	23.56481	6.23849	53.47103	8.45915
27.55898	8.13851	10.72058	10.89385	8.55383	0.00000	6.92169	1.35507	40.07721	6.01448	1117.90809	51.69368	10.49761	56.46489	-11.87008	10.76270	68.21204	7.55859
55.62047	6.99083	9.39164	7.09816	7.38892	1.00000	8.67538	1.09105	43.82983	11.99968	1117.88187	38.49232	10.27831	62.39392	23.92449	8.06836	37.49338	10.28075
40.67705	8.43156	7.25988	6.89105	7.12740	1.00000	7.22191	0.14026	58.81697	10.51889	1102.15392	33.95837	7.68439	89.16223	6.56422	6.55467	-73.89125	6.59174
53.77166	6.89380	10.27088	8.66413	9.06471	0.00000	8.96556	0.71698	38.11128	6.70548	1054.21699	65.67369	9.79740	51.79199	13.91102	6.66711	38.12408	9.79763
41.9001	9.22683	8.98970	7.94218	7.37940	1.00000	7.48102	0.04463	33.27445	10.92820	1073.53943	46.26601	2.13135	58.91141	3.41380	9.59618	-71.08977	5.89533
36.53333	8.67696	7.16120	7.24765	8.45049	1.00000	7.15157	0.07604	37.26833	9.02387	1122.08390	61.23154	6.97004	42.60538	15.33907	9.97534	136.61667	7.72797
52.59319	8.11913	10.80408	8.45276	7.27544	0.00000	8.37750	1.73194	72.32205	8.62819	1197.05829	71.86028	10.75067	46.09791	26.71721	4.36920	13.32127	7.71729
52.53048	8.09216	10.21652	3.96967	9.98755	1.00000	6.85150	0.15376	42.82443	9.86293	1055.43383	46.39482	7.87084	59.17563	10.08431	7.56877	13.29371	9.12639
-6.91806	7.43477	7.69371	6.94214	8.58814	0.00000	6.78037	4.29857	59.24220	6.27950	1075.95535	55.77084	11.68010	50.41787	0.59067	7.15048	106.92667	8.55431
29.69221	7.86010	10.79101	11.20392	8.03632	0.00000	6.85540	1.12143	62.07137	5.61490	1170.24893	46.43179	10.27350	48.57997	27.76159	9.61435	72.54566	7.67253
2.41669	9.68695	10.54731	2.80824	8.26583	0.00000	8.43598	0.08582	59.77097	6.37437	1134.47573	50.27751	6.96912	45.21593	28.76555	9.32508	30.98551	9.50257
37.51803	6.88763	8.72948	8.48629		0.00000	9.27457	0.22718	61.49021	5.17918	1115.66094	70.37694	8.50174	47.86601	-5.59149	10.58990	15.00913	7.08812
48.52961	6.61879	6.69715	7.45037	7.62971	1.00000	6.99299	0.06810	45.97349	8.97255	1088.48525	56.02615	6.26734	49.53443	5.08916	10.58667	12.16179	6.94599
16.68911	8.56076	10.24471	6.31724	7.98138	1.00000	8.59163	0.71913	51.45726	11.54211	1096.36790	37.34298	9.77368	86.31427	14.19166	8.62546	98.50893	10.27474
28.92694	7.97898	8.87308	6.02983	9.07137	1.00000	8.45018	0.53662	54.63763	9.11382	1144.41252	52.14150	9.50217	66.38280	29.74462	6.99569	78.23456	8.64781
50.11861	7.67011	9.69090	5.91033	8.15600	1.00000	6.58447	0.47442	29.20399	9.71066	1190.30133	46.53052	9.42074	58.98099	24.90425	6.11788	-5.53715	10.10688
56.9083	8.63788	8.44973	10.04230	7.94526	0.00000	9.01163	0.41062	61.41114	7.69338	1102.52263	65.10698	9.20373	40.11905	19.54965	8.48745	60.8019	6.86580
57.14369	7.44365	7.10156	3.72023	7.90690	1.00000	8.82668	0.19933	50.96922	10.07855	1154.40143	53.84027	8.01007	82.07385	9.37041	7.64125	-2.09814	10.37153
-22.45667	9.46654	9.47680	10.54738	8.25135	0.00000	6.19540	0.08779	63.06001	6.87921	1082.95051	22.21631	6.70953		19.11589	7.25502	-47.53028	8.48875
19.21667	6.78428	9.44223	5.90560	7.22864	1.00000	7.88248	0.55131	37.10547	10.49959	1199.88484	39.08623	9.48044	47.34463	8.18718	8.88279	73.08333	9.78085
-31.4488	10.24973	11.30086	9.86361	6.43517	0.00000	8.95084	0.38795	56.26397	5.31153	1104.47439	53.46496	9.10532	43.45409	9.87656	9.83922	-60.93173	7.63378
43.71032	7.82444	7.47060	5.62542	7.95665	1.00000	7.92302	0.11793	41.38024	10.02196	1075.20314	37.04456	7.19956	61.17978	8.59615	6.39921	-1.05366	7.88252
10.15031	8.11563	7.83441	4.29574	8.19772	1.00000	6.83855	0.28870	45.70946	9.20895	1185.72812	59.70459	8.80604	53.03999	3.98979	6.03557	-73.9614	9.81748
