PAHs	Pb	PM10	O3	C2H3NO5	TEMP	H2CO	PRES	CH4	CFCs	SO2	warning	latitude	CO	PM2.5	NOx	NH3	longitude
9.92932	35.71347	9.43865	10.24576	15.22243	17.00693	48.95885	1177.06832	8.57382	63.68082	5.37252	1.00000	43.61062	8.39035	8.06023	7.51001	5.91376	-72.97261
9.12207	50.47414	10.34275	8.24151	34.54058	-10.38621	43.14642	1065.38380	6.46025	62.45802	7.15856	1.00000	60.2052	8.74031	8.80381	7.86639	6.59161	24.6522
7.12136	49.26609	7.17878	7.22809	3.05141	-7.83029	43.61103	1062.38625	6.46940	85.09592	7.82943	1.00000	34.85	9.00466	8.28156	8.17365	7.18745	117.33333
9.63847	51.80651	8.03691	5.64356	4.77565	11.32886	32.89602	1098.80326	8.22809	66.51582	8.63288	1.00000	43.83125	8.43967	8.63449	11.03863	10.15900	5.03586
7.34141	31.67599	6.90397	7.95225	1.72314	15.86173	47.61483	1095.62778	8.32722	76.11127	6.54097	0.00000	41.9001	5.56586	8.32100	5.26923	8.24475	-71.08977
5.52941	40.86480	6.59011	8.56519	2.75562	19.32691	44.55521	1195.68996	7.85344	60.29206	7.77297	0.00000	51.62907	10.42193	8.43201	6.50534	9.50625	-0.74934
8.44351	47.47043	7.34428	7.24113	2.93156	23.13109	26.29600	1158.13001	6.89443	73.58418	9.81135	1.00000	-17.83333	8.47534	9.58013	9.87346	3.88179	48.41667
10.34828	22.82965	7.28502		2.90296	20.83016	49.13874	1157.44512	7.28627	70.42891	7.62294	1.00000	39.43534	8.87481	8.76878	7.91413	6.87248	-84.20299
8.26895	34.03325	6.96254	11.57758	2.30172	14.36517	49.47822	1061.06642	8.93176	83.49417	9.05294	1.00000	20.21322	8.98290	8.63479	7.24809	2.37740	-100.88023
8.46562	61.04006	7.85642	9.26637	4.58060	22.50715	58.43595	1173.57961	7.64539	71.01633	7.96886	0.00000	40.49748	4.16667	7.86833	7.45137	6.57673	44.7662
7.83108	28.70850	7.69018	8.76465	4.03815	14.73453	56.08425	1112.11910	6.97681	68.05750	6.14385	1.00000	23.73333	9.92609	10.18722	8.52902	3.50115	114.68333
10.23539	49.62577	8.37875	10.07472	6.18474	6.70890	62.10338	1190.77832	6.99252	74.66535	7.64431	1.00000	26.76628	8.99581	9.23926	9.20136	5.15496	83.36889
8.77188	48.27429	8.49649	8.28238	7.71683	-3.69550	57.71671	1153.71451	8.16833	73.43497	6.02284	0.00000	55.67938	7.84292	4.97893	5.32683	4.78673	12.53463
10.62244	32.16379	6.77002	6.98508	2.72652	6.62133	47.74371	1088.00705	6.90406	78.60621	8.58666	1.00000	20.88098	8.40654		7.85080	7.68775	75.11937
8.76987	31.55901	7.52262	5.84319	3.63402	2.40261	53.91815	1173.26445	7.48891	66.62509	7.60560	1.00000	55.85	8.41923	6.50096	7.88010	6.10308	37.56667
8.65220	24.19753	8.30203	8.95531	5.83076	16.49218	57.97874	1161.84519	6.50569	70.32494	7.06638	0.00000	34.65918	8.44565	5.42580	6.70046	5.82419	109.22921
9.39443	25.51576	6.47968	6.47090	2.62870	10.63434	29.83816	1159.52900	9.21942	69.66586	7.37470	1.00000	29.53885	8.72234	5.68701	9.29283	6.36584	-95.44744
6.77297	58.40406	7.66758		3.90881	25.74454	65.70443	1081.71188	7.21215	75.00717	5.45769	1.00000	61.72744	8.31466	7.71819	8.27247	6.22663	17.10558
9.77084	59.46174	5.03149	8.00143	1.19362	14.08066	60.22816	1062.12876	7.95787	60.79709	6.99055	1.00000	21.46527	10.61760	9.63211	7.49231	6.73342	83.97573
8.72225	47.00999	8.10721	9.10908	4.64271	16.16760	52.36163	1102.77300	6.95287	77.39723	6.07197	1.00000	-19.72806	10.30523	10.61333	9.36559	3.28166	-50.19556
8.18436	59.06152	7.14516	8.69758	3.18534	-3.64342	32.13468	1194.86261	8.30195	66.61695	6.11855	0.00000	26.9423	5.66024	7.05868	7.55556	4.17218	68.11759
8.63751	21.83451	9.19074	8.39228	11.98222	32.23976	44.69935	1071.74597	7.98232	78.21765	6.37082	0.00000	34.8825	6.73639	5.94840	7.36285	5.78249	128.62667
10.07714	30.57194	7.63474	8.36692	3.45071	20.07993	62.31605	1199.66143	6.96389	63.44076	7.99539	1.00000	43.61058	7.79963	8.39077	8.36261	9.72077	1.33467
6.80893	46.35932	9.02812	10.39764	10.94761	23.54787	29.93599	1144.78797	7.60543	75.57765	8.88167	1.00000	41.80753	10.91493	8.54210	8.57705	5.51580	-87.65644
8.30526	44.93810	7.28771	8.90483	2.50159	-2.25668	55.70359	1073.52204	7.51239	79.49200	6.06695	1.00000	-54.8	8.10407	6.46357	8.50853	4.74928	-68.3
3.20686	34.27887	8.43222	7.81752	6.10706	16.45561	46.86548	1066.88465	7.43175	75.35225	7.08462	0.00000	6.84019	10.77826	6.22977	9.99775	11.17199	79.87116
7.72324	27.35148	8.00932	9.47741	4.14935	2.19657	63.12512	1164.23223	7.79712	59.09651	6.52984	0.00000	22.37066	5.75667	5.62463	7.08927	5.70758	114.10479
6.57072	36.14513	9.01547	5.41672	10.63172	20.11566	42.70212	1100.43156	8.60200	83.78827	7.89526	1.00000	50.80019	6.43594	5.55272	9.18093	4.35508	7.20769
7.59467	49.12933	7.91613	6.91962	4.22157	18.63879	58.85858	1120.70392	6.92042	83.41624	6.80813	0.00000	41.6764	5.66402	4.69856	6.89871	1.02035	-91.58045
8.79013	45.88233	7.86631	7.04816	4.21541	16.71077	33.98252	1139.47677	7.97716	75.66814	6.41160	0.00000	11.86064	6.89892	5.54080	6.75726	3.39622	9.0027
11.29867	26.35705	7.34728	9.23629	3.48336	5.59792	57.98387	1088.07814	6.90714	65.47428	6.55719	1.00000	37.05944	9.25567	8.97339	5.87531	8.81758	37.3825
7.74164	49.30784	9.37388	8.36838	14.18311	3.34614	54.71753	1123.32043	8.20748	71.18137	6.75889	0.00000	44.59445	4.71696	5.29976	5.89271	4.39191	11.04979
7.50292	30.32151	5.08700	4.01232	1.80293	4.21264	54.15425	1191.19559	8.35942	57.18136	8.50080	1.00000	43.61058	10.69039	4.50201	9.73798	4.56754	1.33467
5.77586	55.56065	5.59104	10.08525	0.51454	21.49524	32.56096	1090.01295	6.75943	70.94254	7.77952	0.00000	52.71083	8.98759	9.60204	5.79598	7.52584	5.74861
7.96880	48.61606	5.57565	5.51986	2.15497	4.05578	71.39769	1067.34750	6.38938	87.62657	7.70292	1.00000	49.28669	6.02795	3.99472	8.45868	4.53029	1.00288
9.14849	33.46725	7.04423	6.28853	2.41453	21.56649	38.70454	1096.60684	6.30937		7.36231	0.00000	51.19139	10.73962	5.19897	10.59592	5.00561	6.51352
7.96423	59.48086	7.81824	6.86585	4.44175	7.12328	42.91270	1070.47888	8.35968	83.03327	7.30711	1.00000	53.81667	9.30839	7.84793	8.73522	5.99883	-3.05
8.55674	25.12561	7.30508	8.47429	3.72293	17.24113	44.83618	1185.60344	6.35855	77.82243	8.53164	0.00000	42.7	6.13566	6.47477	6.89794	4.84945	27.25
9.08624	40.72344	6.01592	8.14225	2.03005	18.97012	38.85089	1052.56011	6.52693	68.17271	6.32430	1.00000	20.88197	6.57501	5.97887	5.27001	5.48384	85.83334
10.97009	42.12549	8.18635	10.48149	4.75742	14.76572	45.17109	1189.56660	7.42466	63.31440	8.93459	1.00000	36.76639	10.33341	10.02402	7.17448	3.12878	3.47717
10.53736	10.15803	7.67803	8.29964	4.41224	15.74890	60.43693	1176.56993	5.31514	75.63176	8.88943	1.00000	38.96667	6.86593	8.98395	9.38776	6.22115	-0.18333
6.55974	40.93074	5.87902	7.49111		1.24360	47.89569	1065.76466	8.00367	71.31081	6.64156	1.00000	41.85059	9.92785	9.78016	9.20232	5.45910	-87.882
10.30592	37.45428	7.89026	10.53169	4.22473	-8.51543	43.21381	1154.75916	8.71363	61.48922	6.96319	1.00000	36.06523	9.62636	9.74091	7.52783	3.69739	-119.01677
8.46332	25.35395	7.18527	8.99566	3.02896	34.12611	24.38755	1168.50332	5.48709	71.68354	8.61111	0.00000	-16.25	5.01048	7.93194	7.80940	5.50038	-69.08333
2.65240	61.89610	8.21936	9.95322	5.14943	2.57278	28.35757	1135.42599	6.84482	69.29925	4.60820	0.00000	57.30185	8.42459	7.27627	7.24377	11.13542	39.85331
9.52821	43.99986	7.12560	8.30982	3.15860	4.36366	68.63119	1149.30314	5.97302	69.98511	7.92791	1.00000	19.04222	10.24255	7.42918	9.45575	5.91162	-98.11889
6.12620	41.33415	6.86561	6.44462	2.84915	1.64907	40.50201	1131.60578	8.04478	60.84152	8.96118	1.00000	-29.2975	9.27786	6.87548	10.30520	5.49262	-51.50361
11.31697	53.38354	9.60655	8.66414	17.80187	9.01816	18.13966	1143.28978	6.61253	76.60663	6.97882	1.00000	36.19278	8.91630	9.37060	7.13557	6.29242	117.65694
6.11154	31.51572	7.42111	9.45171	2.57633	20.52481	40.64427	1095.14449	6.67155	76.16426	7.82921	0.00000	53.53041	10.09394	8.52715	7.13373	10.18411	43.67663
8.48669	35.87124	7.85212	8.26041	4.63512	17.17442	44.05347	1078.90847	7.49499	77.25515	7.15897	1.00000	35.48199	7.40287	8.55257	9.00363	5.48892	137.02166
9.01312	48.88287	8.39695	5.02175	6.31249	31.65139	27.14705	1134.70432	9.51063	71.19930	9.21189	1.00000	25.66795	10.36822	7.69721	9.31846	6.49377	85.83636
4.76284	19.84682	8.27334	8.49703	6.00139	7.60304	36.03748	1133.81359	8.74005	62.80713	6.01623	0.00000	38.96667	9.37419	7.78585	7.67354	8.44075	-0.18333
5.99909	38.89750	6.35053	3.65351	1.49933	2.81848	33.55914	1165.32362	7.58118	0.00000	7.10345	1.00000	49.03685	8.22797	0.00000	10.65121	3.17778	8.70745
6.97305	23.63912	8.41100	6.18545	7.08655	21.89691	52.85850	1096.07711	7.99494	67.42391	8.37855	1.00000	34.77453	7.95984	7.14678	9.30919	6.43823	-96.67834
9.57364	45.52995	7.58098	7.94882	4.12242	8.19272	32.21277	1114.89882	9.39714	74.48592	7.58715	1.00000	8.56697	8.81467	10.29224	8.57798	2.83722	123.33471
6.28954	63.88403	8.01717	6.57003	4.92514	6.15500	58.54030	1073.54924	7.74274	67.53865	8.04790	1.00000	-6.48167	8.98372	5.85992	10.22077	5.14212	106.85417
7.25444	49.76923	8.02116	8.41775	4.76032	15.56731	64.58901	1129.05817	6.80333	66.43562	6.25909	0.00000	55.62047	8.89468	9.33869	6.73839	6.35859	37.49338
8.04129	69.18861	5.89359	5.43819	2.34859	27.47463	34.71461	1185.61683	7.04401	73.86571	8.07169	1.00000	18.65297	8.05977	6.62102	8.82974	6.52184	-72.09391
10.20577	27.95793	6.48099	7.84341	2.44952	4.27647	49.47468	1090.54539	8.21988	71.24350	6.60552	1.00000	3.11988	8.89312	8.34790	8.32763	8.37575	35.59642
8.49692	40.96618	7.09137	8.54145	3.08206	14.92722	73.07098	1136.74351	8.07049	76.56147	7.62211	0.00000	-19.7625	5.44232	5.98488	6.05673	5.86777	-44.31389
8.09363	30.19942	6.30532	8.77377	1.84501	31.58343	45.92333	1178.47947	7.44447	60.58618	7.30151	1.00000	50.9803	9.49797	9.08993	9.64092	6.87203	11.32903
6.10582	47.26300	9.36812	9.02324	13.74913	3.94885	70.84120	1193.70886	7.85216	70.09919	7.16489	0.00000	6.46346	6.72839	8.42684	5.56596	8.80089	-2.31938
10.30010	21.53070	6.71153	10.66064	2.86915	12.74517	80.24237	1185.18027	6.82339	69.48128	6.76787	1.00000	35.06544	8.28832	7.83055	7.20310	7.07519	1.04945
4.60771	65.71426	9.27416	10.45899	12.86824	0.84321	26.13409	1051.51692	8.86243	82.86144	6.46435	0.00000	-8.43333	7.83326	8.73407	4.79704	10.26632	114.33333
8.55061	39.50463	5.89655	8.84408	0.80895	11.65657	69.87018	1152.49774	8.20986	72.82723	7.26242	0.00000	41.91886	6.74731	4.61389	4.80478	6.03718	8.73812
12.49736	42.36811	8.91907	11.79142	9.52758	17.02837	50.32605	1109.34502	7.61071	73.26763	6.46471	1.00000	44.35056	6.71342	9.12482	6.87498	1.56443	142.45778
7.62967	50.69661	7.03710	9.16701	2.59594	11.64428	45.54735	1128.84385	8.99543	73.98290	7.03790	1.00000	36.53333	9.01857	8.50113	9.91325	6.95168	136.61667
8.99780	28.78617	6.94663	10.92308	3.12603	16.78856	38.58372	1050.82664	8.93872	90.29058	7.35130	1.00000	14.53767	11.41646	9.18311	7.03795	5.84225	46.83187
7.23588	49.86693	7.27635	6.80275	2.97345	6.49198	39.49575	1165.86097	7.15194	80.42367	7.69766	1.00000	44.22639	8.44047	3.52875	10.64595	3.54811	22.53083
9.00375	47.99018	9.06475	6.66761	10.42916	23.77703	49.83927	1128.97296	7.77600	65.99441	7.51174	0.00000	28.71271	5.85563	6.29400	7.38161	3.02329	77.656
10.16821	34.02508	7.08694	9.49399	3.72140	6.28565	51.43924	1060.21266	8.00084	57.82473	7.33945	1.00000	34.77453	10.82259	7.78578	9.89468	7.23833	-96.67834
8.30502	29.82566	8.00650	8.33916	4.59572	22.18622	38.69382	1051.56418	8.41385	65.46642	5.89455	1.00000	40.57788	6.93005	8.00482	7.28089	7.09691	-73.95958
9.62415	60.41438	8.84042	10.49019	8.32215	17.20451		1100.61927	6.82098	63.65237	5.64569	1.00000	34.09611	9.83385	9.70949	7.02528	3.06596	-118.10583
3.41103	33.91667	8.59437	5.97367	6.97735	26.96678	31.81826	1151.43890	7.63196	82.87353	7.30928	0.00000	51.78771	12.38898	6.70969	10.02509	11.61070	56.36091
10.23012	23.34305	7.35697	8.71249	2.60099	12.61351	51.03695	1070.39960	8.01727	83.47156	8.26839	1.00000	53.38333	7.31963	8.38586	7.13515	6.68489	-0.76667
8.21711	45.96095	7.01335	6.08240	2.69238	11.09222	46.03805	1096.03711	6.33506	69.48779	6.22878	1.00000	-27.50578	10.85019	7.35461	10.32945	6.89789	153.10236
3.70791	43.83147	9.06477	6.19977	11.27960	5.63861	44.54977	1130.04614	7.61917	63.60177	7.56082	0.00000	36.6009	9.61452	6.75211	8.38786	11.83365	126.665
7.31496	40.67788	9.05241	6.59479	10.59349	2.57176	44.71714	1065.17559	7.23884	73.94199	6.78288	0.00000	48.90472	8.05485	7.71637	7.83116	7.96609	2.2469
6.06561	50.91607	6.64313	7.75363	3.03775	-17.80827	41.57313	1083.64702	7.46280	68.43513	7.89133	1.00000	30.81383	9.79567	8.37880	9.65888	7.84931	75.16878
7.68909	52.95231	6.69240	7.70054	3.03487	0.28502	36.45012	1192.82017	7.71932		6.75835	1.00000	45.35	9.13538	9.23088	9.01903	6.86158	126.28333
7.37004	66.27382	7.66482	9.80320	5.00202	20.63477	44.25984	1087.19667	7.69738	62.69840	6.24062	0.00000	31.92923	3.22216	6.57817	6.85477	6.31769	34.86563
10.01192	48.92966	7.39238	9.66549	2.40962	15.11014	30.71386	1084.04215	6.92191	73.15316	7.57495	0.00000	38.40917	6.29888	11.58864	1.95102	4.93410	112.73333
7.80730	62.69283	6.18052	7.12859	1.62889	16.73264	55.76959	1075.09682	7.68012	74.00380	7.38786	1.00000	44.92801	7.06656	9.27136	10.06718	5.86029	4.8951
9.13656	37.43069	6.41609	7.41307	2.49974	-6.47248	61.56017	1053.71176	6.08752	67.10397	6.63998	1.00000	40.1675	9.86207	9.82147	9.06501	6.74091	34.37389
7.64114	34.31301	7.33142	5.66874	3.30018	29.78963	47.53048	1081.34301	7.53077	63.93701	8.20776	1.00000	-7.81667	9.30942	6.35914	8.67110	6.00999	112.01667
9.31147	43.45954	9.20675	7.80171	12.94381	0.46090	42.73026	1158.89335	7.73378	83.69122	7.31715	1.00000	68.79833	8.22732	7.67565	9.74000	7.83430	16.54165
8.42615	39.55674	9.43871	7.13374	15.53325	20.61577	49.15016	1071.10449	7.94720	73.30086	7.38614	1.00000	10.58806	6.19074	6.17838	8.13206	6.38539	77.24779
6.83331	45.20836	8.85473	6.53822	8.65850	18.65014	70.50776	1194.31414	9.76891	68.61207	6.63680	1.00000	36.6009	6.37141	2.56425	8.82647	4.83291	126.665
8.44915	53.90249	6.98978	7.11186	2.07755	2.00898	60.34940	1128.68631	7.54814	61.26216	7.41122	1.00000	13.51825	8.96353	9.19886	9.95928	8.11049	99.95469
5.44950	32.40690	7.58121	10.34480	3.29928	28.18492	51.55447	1110.93830	8.59714	71.19005	8.01337	0.00000	53.83333	6.74346	9.30137	5.26999	7.81947	-2.98333
5.89112	42.68801	7.17083	9.33087	2.18179	10.64062	34.90349	1094.02889	8.00641	81.64678	7.31652	0.00000	35.06667	7.83828	9.29372	5.67702	7.87870	135.21667
6.88027	31.27938	9.35586	8.51460	14.26638	29.94995	42.69160	1062.47097	8.82452	62.96337	7.64144	1.00000	4.92675	9.12865	8.77377	8.59671	5.91582	6.26764
8.23481	38.56290	7.76815	9.20092	4.59991	14.42323	56.72716	1125.71637	7.38840	68.12897	8.01520	0.00000	48.8222	5.40196	6.46096	6.70169	6.15543	2.12213
11.11710	20.15951	7.74942	9.63839	4.49662	23.50363	39.65864	1070.80819	8.04784	72.33613	7.44080	1.00000	52.71083	9.06548	9.66760	7.64604	4.06265	5.74861
4.51911	41.65117	6.95564	8.24991	1.58538	23.83892	57.94265	1059.36118	7.22676	71.86091	6.50874	0.00000	6.03333	10.93454	7.82452	8.68062	9.66871	37.55
7.81871	30.27253	7.78893	8.80026	4.00581	0.25407	57.40411	1125.07290	7.31509	84.13200	7.58698	0.00000	34.06635	6.87401	8.95142	3.53492	8.92989	-84.67837
8.74623	31.08607	6.90867	9.03276	2.19479	30.44206	69.08338	1096.92043	8.27747	77.55233	5.52443	1.00000	55.54028	11.18546	9.88084	9.11772	4.52487	89.20083
8.73918	40.23663	5.81545	9.12785	1.04446	4.17671	60.27825	1071.81126	6.57669	69.96232	6.68906	1.00000	4.96667	10.21195	8.99829	9.84161	5.18124	10.7
5.90629	39.96354	7.73627	7.26192	4.02307	21.67180	42.83145	1135.15417	8.34677	64.30068	6.67800	1.00000	34.09611	9.42611	7.12688	10.05850	9.75649	-118.10583
7.47076	36.57407	7.61738	9.83742	3.85435	9.21333	42.59363	1106.09253	7.68713	63.19775	7.56486	0.00000	11.93381	7.69992	10.21338	4.57181	6.73121	79.82979
6.63988	42.36177	7.00824	8.92282	2.33445	0.97809	31.83138	1065.93311	7.52637	70.75588	7.94628	0.00000	17.94979	9.19619	9.96679	3.84733	9.72554	-94.91386
9.73195	32.64091	9.32504	8.71952	14.02684	11.19454	63.79760	1054.85208	6.94055	73.39969	6.99090	0.00000	52.59319	5.44739	6.44841	4.67166	8.33894	13.32127
10.85980	28.68018	8.21835	8.05393	5.93027	38.12877	29.08699	1054.55889	6.01746	67.76407	9.05591	1.00000	36.76639	7.49527	9.85393	7.34980	3.73976	3.47717
8.53033	31.32229	7.36820	8.11830	2.87398	18.55878	39.21598	1195.76768	8.21166	65.91775	7.77377	0.00000	26.18924	6.35028	6.15064	7.45797	4.62669	-98.15529
8.27689	35.30938	7.06958	9.08958	2.31634	2.16842	65.62740	1113.46174	6.86115	80.95427	6.26223	0.00000	-44.39672	9.43248	4.34894	7.47996	5.83476	171.25364
9.15884	41.64360	6.12624	7.67498	1.28460	24.83542	11.30457	1134.43298	8.44623	74.41431	7.87834	1.00000	48.43174	9.18932	8.73512	10.15675	8.11582	17.8031
10.53900	40.18059	7.26123	5.59044	3.09639	20.04879		1132.02492	8.31070	73.38093	7.48176	1.00000	-7.81667	11.49580	7.23605	9.48922	6.57647	112.01667
9.87944	39.00924	7.27061	5.56215	3.40394	7.87328	56.07822	1112.67605	8.08983	60.06079	8.68293	1.00000	2.2139	9.42415	7.08341	8.29490	7.19050	102.3278
10.04867	40.37969	9.30161	10.53159	13.37514	17.66235	67.28394	1062.92681	7.32981	70.51657	7.82168	1.00000	10.7375	9.92900	7.40931	6.68790	9.90117	122.9666
8.14061	43.86098	8.14605	6.64654	4.89676	30.95738	60.58513	1118.22366	7.29264	59.70676	7.61316	1.00000	48.79325	7.88839	8.58269	11.66490	8.73946	2.29275
8.52202	63.62436	6.65631	9.16220	1.72782	22.56050	52.41414	1082.51636	8.16069	70.86494	9.63094	0.00000	12.37169	7.03562	5.55694	5.53680	6.03687	123.62494
8.19816	48.30226	7.13353	6.45264	3.41634	7.67445	22.89640	1125.05062	7.28946	73.52354	7.51756	1.00000	13.56667	9.71847	7.33999	8.65015	5.73943	-15.6
5.97262	28.23496	5.76712	4.61171	1.77847	11.01187	57.11155	1073.85251	7.82013	64.04289	6.99216	1.00000	40.53123	7.01429	4.56954	8.59087	5.66590	17.58522
9.15468	58.46665	8.71737	7.91009	8.14916	45.21852	60.62971	1192.15376	6.48625	70.40202	6.11790	0.00000	38.47917	7.27858	5.26972	5.60137	5.45010	-1.325
8.85229	36.66269	8.40221	7.73722	6.16346	13.89958	51.29218	1090.16970	5.40905	71.39669	6.36077	0.00000	36.81667	5.10593	6.78153	6.56683	4.99077	117.81667
4.76692	40.92856	6.75669	12.32991	2.09816	30.10699	53.85317	1126.18978	5.48037	64.96750	7.87174	0.00000	42.7	6.15606	9.16408	5.12611	7.40554	27.25
5.59445	33.23235	8.11958	3.74009	6.22081	23.28890	35.97616	1146.72281	6.43881	68.27907	8.76864	1.00000	23.15678	8.36229	4.85200	9.26106	4.07143	-81.24441
3.61079	63.72747	5.82012	8.62012	2.08456	12.77417	55.64854	1167.44713	8.42716	77.94506	7.30742	0.00000	13.56667	9.87952	7.36570	7.13617	11.20549	-15.6
9.80599	49.76253	8.67192	6.24793	8.76325	16.11497	34.72028	1051.97814	6.71868	74.75335	6.69147	1.00000	41.80753	8.82919	6.81973	8.28082	7.41045	-87.65644
8.80273	48.35493	6.67411	6.05275	2.50204	28.28974	58.00201	1185.29772	7.77198	60.82020	7.46796	1.00000	17.54907	7.61510	8.15453	7.88906	6.68387	82.85749
5.91376	57.58684	7.78242	7.36846	3.76718	-15.35835	61.76895	1165.37841	8.21309	69.47028	7.68411	0.00000	33.44872	6.12193	7.72999	5.32293	10.09711	-86.78777
4.96411	39.26950	10.55641	7.22456	42.67165	28.81854	62.27899	1140.05969	7.62758	68.54193	8.38714	1.00000	57.47908	9.08827	8.32007	11.11031	7.03090	-4.22398
6.33391	45.11390	7.17051	7.83786	2.67575	8.88628	78.54298	1130.00091	7.11483	73.52756	6.96157	1.00000	45.0408	7.51534	7.44811	9.80794	5.60219	-93.263
9.28973	54.58374	8.11027	10.40335	4.35669	8.03707	31.81999	1137.73765	7.99979	59.94912	7.42753	1.00000	20.74122	10.76798	9.52577	7.54328	3.52788	-100.44843
6.86439	23.58353	6.50914	8.06374	2.09764	19.11798	41.15700	1077.06977	8.19488	71.19158	8.96473	0.00000	34.77453	7.08274	8.52505	5.00484	8.42696	-96.67834
7.65103	36.32411	7.51241	8.44134	3.00306	9.20009	50.18970	1182.95138	8.62670	78.64678	6.44533	0.00000	20.21322	4.94093	5.97540	7.22816	4.02291	-100.88023
8.65316	36.66566	6.23792	7.78584	1.23856	23.64092	78.40806	1120.98186	9.96287	55.81050	6.66774		36.82167	11.50804	7.34177	10.20375	6.52268	128.63083
8.12387	59.22095	6.36260	7.38147	1.88110	7.58084	33.78464	1108.17492	6.36495	70.52782	6.65176	0.00000	48.8222	6.01216	4.99145	5.90396	2.51194	2.12213
9.79956	33.03148	8.63471	4.82770	7.58691	0.24722	34.63124	1056.48778	7.24800	63.38229	7.01205	1.00000	14.53767	8.96428	5.57430	7.95239	6.83536	46.83187
4.50449	56.24920	6.62795	11.20636	2.39151	27.96619	48.43332	1192.34106	5.31043	58.28885	5.81200	0.00000	6.33444	9.56426	9.23147	7.29585	8.37669	124.95278
7.32259	68.73617	7.12850	8.81511	3.08213	14.83072	43.99700	1092.70637	5.86230	72.93468	5.91384	1.00000	54.58048	5.88951	6.69509	9.29205	7.84438	16.86194
3.00787	49.14198	8.74404	10.71478	8.92040	24.70048	71.19068	1139.46520	9.57252	73.54953	7.13615	0.00000	53.94313	8.06736	7.34681	6.77829	11.06835	10.30215
8.74404	49.50346	7.57081	9.16293	3.77493	5.43138	33.29881	1162.64945	8.09753	75.66105	7.52918	0.00000	43.16547	7.12581	5.32363	5.70585	6.98442	-77.70066
6.66753	29.18079	8.75578	7.04008	8.17681	25.17886	32.61356	1160.93488	6.66599	66.99956	7.05298	1.00000	33.78333	8.58816	8.03294	10.05307	8.54265	114.51667
8.73199	28.36490	7.64089	5.86336	2.78894	13.92505	40.94046	1119.44491	6.97028	72.82706	6.62858	1.00000	53.43333	7.17913	3.91908	9.04961	5.85532	-7.95
8.65334	44.78622	8.95896	8.74900	9.79907	21.83367	57.68782	1157.33720	8.84302	55.21770	7.19096	1.00000	4.92675	7.41402	7.73760	8.91547	6.13129	6.26764
7.35704	24.32424	5.95435	6.97293	2.73637	14.12101	34.96375	1072.90904	6.78634	54.18373	8.34039	1.00000	34.25628	6.23822	7.29251	10.76397	8.55638	-78.04471
8.55004	48.60427	8.72656	10.03955	8.40425	9.96166	55.84964	1093.79147	6.69431	66.35770	6.19165	0.00000	45.53929	5.79792	6.44186	6.47342	8.34592	-122.38731
10.49593	37.78283	8.61808	7.59643	7.55650	6.35766	79.83034	1169.54144	7.98318	72.16305	6.98603	0.00000	29.98869	8.39725	6.23120	5.67713	6.80132	122.20488
8.89399	58.41384	6.03463	7.82629	2.00743	31.65958	47.49607	1176.03465	7.85955	79.49812	9.00870	1.00000	22.4711	9.08657	9.46793	10.63650	4.76339	88.1453
8.59180	33.02156	7.14879	8.71432	3.47990	0.95965	39.79455	1199.68469	9.29271	72.65496	6.57862	1.00000	61.72744	8.49708	9.63129	9.05913	3.45554	17.10558
6.14931	31.20882	6.64752	6.32386	1.79140	-5.45463	27.25981	1140.58359	7.75873	72.09509	7.18505	0.00000	38.55632	9.91643	7.78795	9.36403	8.02450	69.01354
7.73397	54.38259	7.73266	4.96203	3.80489	25.85878	44.74264	1129.55232	8.18430	78.52298	6.55628	1.00000	41.91886	8.05103	6.10494	7.46890	5.96194	8.73812
8.69338	37.20705	8.79471	8.08771	8.39095	20.15964	68.65783	1135.09650	7.32970	67.66668	8.27021	1.00000	49.65186	10.21593	10.08320	7.96320	3.86059	26.97253
11.22795	46.01770	4.96912	9.06745	1.25365	11.10768	55.46592	1120.40297	8.75177	76.89116	5.01485	1.00000	40.66482	7.52235	8.19223	6.44542	6.42225	122.22833
9.48202	38.69464	7.95477	9.45475	4.31490	18.73245	57.98570	1137.15998	7.35720	68.35656	8.96588	0.00000	36.65	6.81393	7.05362	6.01535	8.46960	138.31667
6.35266	63.39908	6.20738	5.60977	2.55064	1.46845	39.81265	1141.82617	5.72328	70.57378	7.85357	0.00000	48.8449	7.22514	6.86956	5.71044	10.47262	17.22635
6.66772	45.93866	6.54742	8.98091	2.84152	8.97146	43.63945	1127.53690	6.56672	49.86396	7.52163	1.00000	45.35	9.79371	7.78641		5.67312	126.28333
2.47054	62.42386	8.93942	11.35693	9.93502	12.30616	57.92430	1085.06804	7.28757	83.13699	7.93234	0.00000	-21.15	10.76418	7.72280	8.97547	11.16301	46.58333
7.72321	21.96470	8.10903	8.91604	5.69755	16.22694	37.91289	1126.94261	7.98350	76.88873	7.24411	1.00000	41.75338	7.94704	6.80142	10.11069	8.99978	-86.11084
7.82304	45.83574	6.37432	9.20995	2.75395	7.66256	56.33016	1139.38053	7.01148	70.96415	3.43358	1.00000	32.55531	7.66291	6.24331	9.07598	4.72930	76.12647
8.73171	46.45358	9.80832	8.77620	21.57366	30.14037	78.05442	1133.05542	8.16599	79.26336	8.38307	0.00000	-27.50578	5.68923	5.82002	5.69447	6.91238	153.10236
9.53252	57.18256	6.62388	5.64035	2.57489	1.45656	45.29924	1178.44657	7.35113	80.42759	6.55358	1.00000	10.10649	8.44017	4.06879	7.82936	6.33646	76.35484
