longitude	CO	CFCs	NOx	warning	NH3	latitude	O3	Pb	H2CO	SO2	PM10	PAHs	C2H3NO5	CH4	TEMP	PM2.5	PRES
7.00417	6.72745	72.66816	7.43927	1.00000	6.48925	52.26083	8.69414	47.47878	33.90769	6.20711	7.52180	7.01222	3.29437	8.14175	16.67822	7.52384	1114.64844
37.00438	8.93251	73.76835	7.39089	0.00000	7.03124	-7.60361	7.36775	41.88862	29.82851	7.41798	5.65051	6.23865	0.63212	8.14498	20.89871	5.10224	1159.70071
0.75	5.28576	66.57324	10.97410	0.00000	5.14171	52.41667	4.84903	82.36078	56.21634	6.47943	7.20114	7.94691	2.91856	8.39213	17.31940	8.18580	1170.21963
4.69889	6.43550	52.99728	6.88864	1.00000	9.41720	50.56149	5.85127	48.02744	61.02235	7.04691	6.01247	7.14676	2.62048	6.07713	5.56878	5.50898	1152.91580
-100.44843	8.53926	62.63350	9.65082	0.00000	7.46650	20.74122	9.21539	33.70973	45.74831	8.26633	6.39570	7.78228	2.27594	8.81114	32.73481	6.62717	1066.46834
114.33333	6.85412	68.27052	6.42838	1.00000	9.62762	-8.43333	6.74701	41.92818	33.35482	6.96442	8.53675	8.26547	8.19498	6.64299	30.88893	4.14979	1087.84604
79.41727	4.55416	67.95554	6.89987	1.00000	8.28011	12.25282	5.90225	72.55134	49.34070	7.55067	7.35144	8.16524	3.01457	7.00883	26.93729	6.82970	1195.52987
-96.39774	7.18395	60.90583	5.62194	1.00000	9.17567	30.16688	7.17222	41.25963	24.90412	7.77392	6.27410	5.45590	3.09443	6.09552	9.33043	5.73858	1174.11803
-97.35992	7.16438	59.69043	7.49303	1.00000	9.80096	19.8173	5.94046	56.24783	41.01567	7.56825	7.82079	7.36495	4.91278	6.59391	4.52275	4.96346	1069.95977
136.84186	7.60814	70.55402	7.40902	1.00000	8.56623	34.4833	3.72934	62.02751	26.63448	7.07919	9.13265	8.02759	12.94070	9.48859	7.41178	3.73356	1124.91731
-117.71978	10.43708	68.61578	5.67875	1.00000	12.35625	34.09668	9.07781	55.77066	49.02487	7.38585	7.16642	8.00710	3.17367	4.44978	15.12117	11.16584	1138.12773
5.37429	8.51750	67.46210	6.23107	1.00000	7.53956	51.03427	8.72057	76.02011	36.51168	7.44325	6.46772	7.98629	1.56748	6.49122	5.53066	8.25273	1080.86615
77.656	8.40570	53.31291	6.57281	1.00000	8.45629	28.71271	8.69630	58.18092	72.99114	6.55772	8.58653	8.16711	8.18340	6.59730	8.69356	7.88434	1079.20379
-75.87877	6.02986	66.32513	7.77035	1.00000	11.15842	5.6561	8.32307	36.41446	38.18386	7.75133	8.47372	7.26314	7.78517	4.86963	10.01090	5.45977	1110.70020
2.29275	3.30355	74.64152	9.73700	0.00000	4.12877	48.79325	5.14899	55.46139	22.72986	7.72839	6.88190	7.77210	4.32285	7.25754	12.21672	8.66733	1187.96401
7.36027	7.91338	57.84689	5.72215	1.00000	8.32254	51.20219	4.39268	56.87579	38.10312	5.48060	8.89634		10.84167	7.98323	20.19493	5.12114	1070.40689
100.04427	11.94876	57.60467	12.17469	0.00000	6.03745	13.8196	10.50338	34.40450	37.10639	7.65724	7.75080	6.35175	4.27106	10.40841	14.88611	7.58731	1175.23808
37.92792	10.97949	76.00590	9.95983	0.00000	6.97951	53.93361	10.80824	62.15850	53.02663	7.33354	8.40311	6.71578	7.64435	11.05241	14.13745	8.43692	1127.49160
24.14662	6.86246	54.90060	5.93124	0.00000	8.13082	65.84811	6.18798	53.82618	36.43637	7.86830	6.67316	7.27101	3.37581	5.79642	15.81377	5.92578	1161.01138
19.27498	5.67035	74.14900	6.64343	1.00000	8.10889	50.20528	5.41395	52.08012	44.88278	7.83800	5.85643	7.53188	0.47736	7.88127	27.46158	6.05234	1137.47183
8.77155	3.68810	60.81399	9.48584	0.00000	3.73861	50.23019	7.17571	45.47908	37.17836	8.97998	6.29358	7.43451	2.34634	8.93138	30.32827	10.04861	1179.38665
120.89694	6.50238	56.60203	5.24180	1.00000	9.24298	14.95472	6.04226	73.69389	39.56623	7.91113	8.70002	7.53577	8.41472	5.82161	11.46917	7.34150	1062.79887
-51.87389	10.08448	69.56712	5.71540	1.00000	7.88167	-23.44361	9.41417	65.13155	62.19610	7.23181	8.14790	6.98481	5.99251	6.25985	9.33427	8.82050	1181.77122
9.5926	6.70030	65.11285	8.33575	0.00000	7.28526	52.86147	5.88878	45.00580	48.43097	6.42752	4.78090	7.33986	1.62384	9.11638	23.98604	8.84601	1175.81335
7.36027	4.99565	71.71331	3.51152	1.00000	7.44790	51.20219	7.26225	59.44452	66.09013	7.14520	7.56053	6.16440	5.19163	4.74202	15.26283	7.49324	1078.24929
-77.4286	9.50837	67.29687	5.55811	0.00000	8.65887	39.00622	9.88059	14.20311	49.06337	8.58365	6.54909	6.38235	4.05171	6.15761	10.31064	8.42348	1125.89101
-81.38758	8.62308	56.33269	3.97217	1.00000	8.72150	30.17746	4.65506	64.38998	48.46695	8.62130	8.31028	6.04515	7.15958	5.70031	17.19545	8.08095	1164.63684
-84.23381	9.50062	66.51393	5.40562	1.00000	8.54316	33.54428	9.43421	55.00269	47.01892	7.46105	5.90359	7.90269	2.94653	5.89266	23.63649	8.73855	1086.26353
-75.87877	5.81832	80.90180	9.92694	0.00000	6.27059	5.6561	6.26384	60.59041	71.09964	10.39481	8.78147	6.49431	9.70068	7.84735	17.47758	8.58648	1121.07185
-2.58736	11.71518	60.27916	9.50715	0.00000	6.81797	56.56317	9.31450	47.13875	54.50078	8.00581	4.50159	5.50703	1.30469	9.74141	28.90990	7.88727	1124.13322
-86.58208	9.31583	72.85303	5.40626	1.00000	6.35778	13.48082	10.33700	53.95949	26.34371	6.89218	7.31696	7.59411	3.77069	6.96390	14.08824	6.86935	1193.38523
100.04427	6.03956	67.47159	6.33970	1.00000	8.33736	13.8196	6.75642	15.31874	48.73327	6.74956	7.53864	8.56656	4.11279	4.50557	-2.30233	5.13133	1120.60123
18.28333	5.14776	60.04185	9.72690	0.00000	5.52451	59.33333	7.51874	64.82173	36.39737	9.47672	7.20603	7.23653	3.80566	10.25475	16.94492	10.11183	1074.49607
122.8637	9.23238	66.26631	6.04855	1.00000	10.86279	9.3337	8.96488	23.98004	48.24556	8.33798	8.16009	6.74035	6.84001	5.06156	26.00447	10.15901	1066.73026
-50.19556	10.69417	74.72136	7.72406	1.00000	6.49147	-19.72806	10.71082	51.45333	59.11649	6.18808	7.17380	7.68093	2.12633	7.93771	26.60626	8.04326	1118.16234
-60.93173	9.18791	68.68423	5.02984	0.00000	9.63636	-31.4488	4.50253	26.10502	61.70009	9.03572	6.47450	9.03237	1.99956	9.44333	10.69273	7.29652	1103.95151
138.89585	8.66624	58.96322	5.38781	1.00000	7.83412	36.33011	3.39054	67.24465	27.59082	7.52222	8.07180	8.19946	6.15399	9.55473	24.62124	4.30966	1165.34249
-80.31727	10.37388	69.98034	11.06516	0.00000	7.42315	25.67927	8.56090	56.28165	39.45834	7.66926	7.33771	8.14147	4.63225	8.58583	-1.31557	10.05775	1103.65896
41.00817	6.68754	83.11849	5.15297	1.00000	7.89758	38.13708	5.47642	31.71147	33.51326	8.33573	5.16945	6.19419	2.19629	7.14243	11.76239	5.67161	1085.98314
10.18003	6.30075	79.72690	5.55764	1.00000	11.73811	24.96334	9.39333	53.98811	53.78783	7.30903	8.16257	8.27900	6.49310	4.64618	20.14428	7.64207	1072.10537
38.16694	5.51443	68.42637	8.25281	0.00000	4.45885	54.84444	5.52902	42.23177	50.24769	7.34037	8.04617	7.41492	6.28289	9.70704	9.48138	8.69171	1143.95515
9.00472	11.62199	64.64790	9.98374	0.00000	6.97113	4.2475	9.83868	40.84109	46.89102	7.68188	7.39449	7.57533	3.11859	10.24557	4.35279	6.54163	1165.44097
74.85849	11.22450	64.91014	10.83818	0.00000	6.57768	31.28092	9.90718	40.34742	32.26600	6.94313	8.38958	8.49803	6.57198	10.25976	30.07990	7.22795	1158.81198
17.58522	6.76492	69.67618	6.28809	1.00000	10.02019	40.53123	7.48841	37.15154	43.07818	7.35773	8.01080	8.65287	5.27561	6.02266	6.89909	5.91311	1135.95712
9.32241	6.91115	66.93691	7.87284	0.00000	8.60042	44.31771	8.02510	64.35945	34.44893	8.60966	8.95084	6.87647	12.16038	9.91440	5.71868	10.23831	1195.87890
14.34085	6.14814	71.41003	6.68345	1.00000	9.54931	40.87363	8.44488	48.72023	49.12822	8.42232	8.31137	8.69330	7.38385	6.26958	12.99831	7.66571	1121.49946
4.91667	6.61507	73.76811	7.99188	1.00000	9.90759	45.73333	5.75376	57.47996	50.17431	7.20008	8.28413	8.11259	6.82948	6.96067	0.16189	4.03784	1059.15910
-100.88023	7.09778	77.41988	6.95769	1.00000	9.84258	20.21322	4.84995	46.51399	44.20580	8.23155	6.74315	6.89397	3.23330	7.56490	2.39382	5.78720	1085.61656
8.88104	5.73152	75.93639	8.58132	0.00000	5.49438	45.79377	4.90825	30.87210	43.69334	7.71172	6.46204	6.86763	2.35640	7.88624	6.27936	8.03201	1186.25715
18.30056	5.60399	80.63502	7.16112	1.00000	9.23829	50.5107	7.73160	43.94556		8.28698	8.05781	8.21970	4.64513	5.56974	4.39789	6.00490	1099.30304
30.28491	8.51559	63.98705	6.67538	1.00000	11.47666	60.02427	9.10803	48.26927	52.98407	8.72831	6.75497	7.65348	3.08013	5.13166	6.07519	9.93533	1195.44359
91.61356	7.07883	68.88403	10.11198	0.00000	4.65181	26.44931	3.38330	42.09069	62.74616	7.92965	4.89197	8.78864	2.58323	7.98029	23.34727	6.02128	1058.69186
124.3697	7.37589	65.14224	7.01153	0.00000	7.10323	9.6531	8.92184	58.07328	26.99980	6.37863	8.03896	10.18858	6.82758	7.95516	9.56783	4.12171	1145.69234
122.05228	9.29367	63.19825	9.28891	0.00000	7.26449	37.19723	8.91184	30.25095	51.21823	6.08373	6.10220	6.66960	3.32566	8.29246	29.47085	6.97445	1066.64719
7.20769	6.76946	88.03699	6.39111	1.00000	9.10405	50.80019	6.94498	47.15876	55.07852	10.51091	9.01082	7.79603	11.66554	6.13290	18.51748	8.60002	1079.64093
49.62251	6.30863	73.74258	9.57610	0.00000	5.77281	27.0174	9.38678	40.21247	28.03951	7.54832	6.74885	8.25370	2.91933	8.98722	1.09350	4.61633	1135.47544
34.75699	6.64390	64.42141	7.94019	1.00000	8.73668	31.39547	7.26673	35.52806	44.53385	7.11605	7.72474	7.56006	4.42775	6.89959	17.62247	9.13553	1129.71159
101.44167	9.08923	59.13664	7.36039	1.00000	8.61472	0.51667	9.05323	43.19725	39.90892	8.31571	7.46576	6.68332	3.06691	7.06780	11.59602	9.72690	1098.14950
-8.2503	7.39702	77.04607	8.71222	0.00000	6.99864	37.08819	5.76472	50.26976	25.81164	8.79039	6.76551	6.87126	2.73921	8.54742	-4.39163	8.22845	1165.30164
120.89694	7.27807	69.93547	8.34220	0.00000	7.51516	14.95472	8.16040	26.20104	59.60337	7.48287	8.22208	7.63793	6.70445	8.92276	41.28272	7.40927	1155.12879
83.97573	9.30612	67.94596	5.24238	1.00000	7.39500	21.46527	8.09301	62.37419	44.57016	7.70070	6.14291	6.91679	1.78801	6.47321	21.29383	9.01980	1070.76433
-1.98956	9.77183	70.49276	9.18121	0.00000	6.23571	5.30383	8.14243	56.33572	56.78778	7.37830	7.92217	8.37937	5.58635	8.23055	8.37951	5.65254	1159.78684
-52.51028	8.92267	57.34375	7.21196	1.00000	7.64747	-28.81833	9.39376	51.57833	61.42072	6.89403	6.43433	7.47737	2.09717	7.29022	29.26398	8.40645	1114.97058
-82.07842	6.37038	59.29867	3.82317	1.00000	9.75542	26.91756	8.19230		40.98070	8.11614	8.15883	8.30439	7.44422	4.53947	22.06052	7.01396	1156.38462
14.51472	10.25603	66.36457	6.11941	1.00000	7.64231	35.89972	9.36453	34.10594	49.62172	9.09662	7.89868	8.12255	5.39725	6.71009	20.83998	9.09060	1058.68029
-78.04471	6.38636	53.02946	6.40100	1.00000	11.08749	34.25628	7.12883	46.64045	37.77506	8.28956	8.03993	7.84264	6.15766	5.20942	6.64379	8.70872	1128.17089
121.96361	7.35879	78.97589	4.64942	1.00000	9.76245	6.95194	9.12898	23.99380	59.20215	8.56407	7.93742	7.63204	5.75867	4.82402	15.92502	7.73971	1127.82873
74.85849	5.58689	62.88192	8.68982	1.00000	8.47182	31.28092	4.96672	51.46710	35.04634	8.95359	7.49219	6.60432	3.91942	6.07399	-3.27588	7.04417	1101.45454
8.63333	5.42252	66.88172	8.54478	1.00000	10.48284	52.2	6.26952	55.67180	16.68497	7.48980	7.07026	6.14824	3.28183	7.40699	21.64518	6.57494	1103.79879
35.96944	4.01407	64.90629	9.01567	0.00000	4.77532	56.03361	4.36543	42.84207	77.46427	7.82240	8.40736	7.93284	5.59394	7.35083	15.16604	8.10038	1193.29180
-76.70944	8.46621	67.66538	9.37138	0.00000	8.21275	-11.94306	10.16167	56.61313	60.62917	6.48183	7.44249		3.47694	9.11416	26.51940	7.06056	1117.74927
-63.13414	8.18882	83.06266	9.11363	0.00000	6.19425	46.23899	9.55204	41.89631	28.38972	7.31475	7.98629	7.90252	5.51566	8.68514	14.62646	6.79543	1131.38871
10.30215	8.64790	62.04297	6.93133	1.00000	9.23716	53.94313	9.30722	79.57156	57.70887	6.88475	7.47139	10.00137	4.09311	6.02919	7.12009	8.50308	1123.18912
85.4265	6.58771	53.05897	8.95057	1.00000	10.59764	55.8736	5.42942	15.91394	37.81201	6.32169	6.45603	7.69684		8.47063	9.36687	5.19774	1166.67992
65.27258	7.19791	77.39163	9.81043	0.00000	6.60265	58.04254	4.08147	57.89981	43.03206	7.97402	8.10278	7.70314	6.37774	9.07463	10.84832	7.21393	1162.00518
106.92667	7.58065	71.71427	4.63583	1.00000	7.61913	-6.91806	8.42872	46.60348	46.87374	8.64654	8.99436	6.16438	11.48637	6.54039	18.93797	7.31625	1063.60084
76.35484	4.60107	54.13230	6.79432	0.00000	6.78906	10.10649	6.40641	55.95494	40.17730	7.41896	7.54050	5.57402	3.60415	8.62099	2.33826	10.16806	1138.70895
48.41667	6.59569	72.72281	8.10182	1.00000	10.66035	-17.83333	5.97615	44.95960	31.49144	5.66801	7.83810	7.84709	4.39561	6.00481	5.24258	6.34665	1052.22059
105.75635	7.06035	60.24142	7.33123	1.00000	9.93260	10.29085	6.53414	57.25259	56.32623	9.35844	7.68361	8.12846	3.96758	6.05330	10.02893	4.85164	1069.04267
19.27498	8.14065	67.43582	6.94399	1.00000	9.70882	50.20528	7.66043	44.93840	64.58030	6.18614	7.72827	8.92060	4.86534	6.17492	7.79688	9.98034	1106.77692
51.67462	10.71688	67.92039	6.48452	1.00000	8.51273	32.65246	9.53548	69.73788	22.88806	8.32457	8.01533	7.69724	5.88624	6.39102	7.95978	9.30058	1106.60692
145.13643	9.05846	64.24015	6.56230	1.00000	9.07494	-38.16604	7.62258	35.02650	34.11157	8.96383	8.53331	7.80750	7.55723	6.29441	9.53877	10.09836	1128.67448
41.77921	7.93768	74.99157	5.17488	1.00000	9.05811	41.82143	4.10565	43.74750	43.54311	7.73806	6.44439	6.40306	3.21532	7.37419	10.63135	8.05703	1099.78696
3.64633	8.23259	65.87990	7.63078	1.00000	10.36650	6.8485	5.60614	37.30636	41.86165	7.41820	8.22027	8.00551	6.39939	7.34322	24.83560	3.38547	1055.46252
123.50266	4.76113	81.29600	7.49660		4.59110	41.94175	5.30845	34.66594	66.84811	6.72229		7.95314	2.14832	9.27097	4.03752	8.70192	1181.49488
35.34722	4.91878	73.55942	4.28382	1.00000	6.20007	-23.85972	5.24680	52.59251	31.13953	6.05367	6.82366	8.22793	3.01824	5.86235	19.96773	7.61503	1186.95257
-77.4286	4.81315	64.83238	9.21079	0.00000	3.97354	39.00622	6.66429	55.87074	33.86816	6.81102	6.69811	7.92268	3.01178	9.30222	15.83273	9.25475	1089.30221
117.4831	11.85563	73.05050	8.97195	0.00000	7.23385	27.34089	7.72768	61.22811	42.12336	8.32726	6.27692	8.61717	1.95452	7.37440	5.83885	7.23128	1180.08445
11.34046	9.69172	78.59107	10.47746	0.00000	6.68406	50.72043	7.97932	65.46373	40.67606	6.97110	7.79648	9.12357	4.39659	9.24578	11.15443	7.89282	1184.88355
9.5926	9.35464	74.91856	6.65878	1.00000	6.72096	52.86147	9.00588	34.15657	46.25744	7.02040	9.68186	5.75222	23.46827	7.35073	9.54299	8.50588	1063.22915
74.83554	6.29040	68.79904	10.48229	0.00000	5.31814	14.62072	3.23019	56.67296	40.79191	7.97199	7.41095	7.78311	3.55720	7.50739	39.36850	6.06463	1090.33831
75.06583	6.56771	63.08263	5.92962	1.00000	9.45073	32.17629	5.58973	46.63666	41.12726	7.38774	6.35491	6.90510	1.43740	7.29475	7.66557	6.85567	1061.83169
79.82979	8.16069	65.38189	8.37363	1.00000	10.78699	11.93381	5.29877	63.77624	33.78766	6.66175	6.80151	6.16235	3.04851	7.63573	11.79554	3.95598	1122.98588
30.38167	8.71360	63.97800	8.85573	0.00000	4.91481	59.80917	7.98640	58.40163	50.60818	8.54125	9.24684	7.00833	14.10078	9.35399	17.37677	5.02098	1132.22351
117.33333	8.54314	69.30231	6.83055	1.00000	9.08264	34.85	4.44219	58.51995	38.03955	6.93253	7.84969	8.28765	4.21583	7.74715	7.27804	4.68876	1153.93071
14.43865	9.68469	63.97955	10.04715	0.00000	5.73169	40.87329	8.59226	26.32771	64.69335	9.10474	9.42695	6.26930	18.62058	9.19867	9.98074	5.81142	1123.74866
-48.67028	7.59226	76.43249	4.74131	1.00000	8.31245	-28.24	4.41540	73.90699	37.70552	8.62446	6.79402	5.88064	2.51532	7.48733	9.63848	6.58664	1118.84174
38.2739	11.65925	56.59826	10.53738	0.00000	5.92948	46.7055	9.87474	54.53085	57.28143	8.20569	8.06295	7.60444	5.40227	10.49390	22.55048	5.34487	1142.36537
15.07041		75.08150	6.74457	1.00000	6.59948	37.49223	11.07375	66.73714	61.07895	8.21418	8.65067	9.02366	7.74137	7.39486	24.36361	8.71928	1090.33843
-5.22126	9.88607	64.24875	10.56189	0.00000	5.64021	33.43443	9.78984	62.38240	33.01321	7.91525	7.12686	6.86762	3.03981	9.81694	8.78748	8.11338	1108.34240
-74.15987	9.24927	71.03833	5.09933	1.00000	9.93430	40.82232	8.49467	50.68737	27.80743	6.23166	6.14144	7.15104	1.46230	5.04543	7.13447	9.10521	1184.89621
10.30215	10.53965	78.19953	8.55570	0.00000	7.75853	53.94313	9.96916	67.02359	21.83279	7.42673	8.91331	5.44160	10.69902	9.67654	41.36125	8.29638	1187.96824
-118.10583	9.70711	70.96872	8.11613	0.00000	6.90431	34.09611	9.17181	60.49551	39.53589	8.16217	6.61879	6.43012	1.39840	9.05539	-10.63908	5.85530	1134.32375
7.60872	5.42520	78.92728	9.78240	1.00000	10.58815	43.78956	6.08799	35.42603	58.89153	7.84950	8.28024	7.62521	5.42498	8.16841	23.68937	3.88549	1148.98207
91.61356	10.99889	77.14153	7.63447	1.00000	8.84117	26.44931	8.65138	39.92647	33.70488	6.15236	8.46802	7.99171	7.34912	6.57562	23.00777	10.78539	1173.89915
28.19028	4.73392	64.79982	6.47369	1.00000	8.32558	59.37722	6.18521	46.41828	72.94996	7.38370	7.40137	7.39704	3.65018	6.56242	23.84956	7.62211	1149.18134
83.36889	8.41326	63.03096	5.48405	1.00000	9.62880	26.76628	8.13228	45.19322	37.19682	8.91829	6.79925	6.65641	1.94877	5.53057	7.79557	9.55886	1085.06689
-118.03917	8.39935	62.52622	8.66396	0.00000	6.54122	33.95015	8.60797	42.75084	65.85972	5.61658	4.56672	4.87045	0.98571	8.17085	20.83275	4.89164	1154.48665
33	5.31729	67.30886	5.67735	1.00000	9.39744	-2.68333	8.50686	38.41955	48.29566	7.99922	8.26533	8.16008	6.34661	2.09922	21.16380	8.63803	1155.34031
10.18527	8.81406	75.16002	4.81695	1.00000	10.47176	47.98372	7.61775	54.57889	29.01609	6.53906	8.96922	6.44672	11.61127	4.75006	17.31210	10.09349	1077.72884
37.3825	8.96369	66.67226	5.85374	1.00000	6.79932	37.05944	7.98485	55.27323	40.88890	7.50817	7.63901	6.77596	4.53525	7.55508		8.59860	1172.09022
78.15794	5.92674	57.38782	6.91544		6.08201	12.1277	8.84934	47.08490	32.01616	6.35095	7.73892	6.52522	4.87142	8.99527	4.58900	10.73340	1085.36364
120.57224	7.27168	67.70259	6.15876	1.00000	6.78224	15.72892	8.21764	52.67502	34.16313	7.68273	9.06011	7.31472	12.49036	6.84784	29.81194	6.69980	1061.53264
115.70111	5.83402	60.74104	4.81628	1.00000	7.64088	37.73222	6.94663	45.48518	46.32783	5.76155	7.11816	7.89198	2.77885	5.72998	15.52110	5.95893	1180.83349
72.85107	6.16199	72.39706	4.80319	1.00000	7.89277	19.30157	6.28212	52.20422	50.06923	7.03879	7.39242	8.39544	2.96871	6.21844	2.86257	5.04252	1180.30015
-117.54866	8.73013	62.69418	5.71668	0.00000	9.50700	33.93113	5.29619	59.84991	38.23978	7.10691	5.87553	6.11595	2.70340	9.21648	9.53247	7.81843	1102.60154
-1.06667	5.38486	65.55788	5.72009	1.00000	7.82042	53.78333	6.10426	68.58923	37.16209	7.71686	9.44254	7.37155	16.53603	5.59895	6.30891	7.28696	1151.10630
56.36091	7.74401	75.93561	8.86755	0.00000	6.86331	51.78771	3.38919	64.41874	43.56369	7.43939	9.04504	5.02379	11.06629	7.61341	13.90059	6.01127	1079.03044
22.53083	7.52623	80.95552	6.22323	1.00000	10.20778	44.22639	5.95067	47.28076	48.47883	7.13221	6.65778	8.72698	2.72737	6.71545	3.04464	6.53615	1080.10119
6.74549	6.84859	63.03387	7.81324	1.00000	11.07530	49.5099	6.99851	58.18545	58.84239	8.57837	7.35513	5.97942	2.69370	6.93904	-0.96349	4.54581	1074.78070
-82.42491	9.85114	79.37340	4.63812	1.00000	6.86425	42.97086	9.68470	43.29123	47.28593	8.65352	6.24141	7.62883	1.50037	6.26929	11.98595	7.92197	1120.51182
8.55552	4.81022	71.48235	7.40553	1.00000	8.99472	40.72586	6.19091	32.25043	29.23161	6.46241	7.11843	6.84413	2.22003	7.98288	20.36315	6.10948	1168.54162
-122.2608	6.28089	67.05644	7.95447	0.00000	5.93494	38.17492	7.60591	34.76099	49.62091	7.19528	7.85809	7.89679	4.67311	6.71391	6.11419	5.15335	1060.46425
-78.87836	7.40147	65.69631	7.77531	1.00000	9.17880	35.05266	4.20298	36.92378	57.53133	6.58758	8.78733	8.77245	10.14421	8.96845	23.10443	3.73933	1087.27154
72.34424	5.75139	69.30899	6.00634	0.00000	6.92540	40.78206	7.86924	41.51347	47.99245	9.26435	10.11281	7.15354	33.02794	9.14622	12.19619	10.10353	1071.41920
-35.03333	7.13087	72.63944	5.28147	1.00000	9.54201	-8.28333	7.34241	33.49216	47.06485	5.64416	8.15558	6.63903	6.20275	5.81382	21.06078	8.73394	1152.59325
22.53083	7.45469	74.32749	3.70603	1.00000	7.79841	44.22639	6.43943	48.18333	65.35175	8.25147	6.13932	8.68471	2.25160	5.31256	12.13222	4.71803	1109.86583
-4.10734	8.09488	67.92065	8.44048	0.00000	7.94231	38.68712	8.36324	42.49204	45.51714	8.37115	7.46996	8.38601	3.65230	8.08528	14.85786	7.98076	1077.95175
8.77155	8.07958	65.20489	5.92183	1.00000	9.53928	50.23019	9.03698	33.87200	64.90728	7.36605	5.76383	6.94154	1.83842	5.53068	7.36646	8.57639	1136.66115
-44.31389	5.73405	69.86778	6.17298	1.00000	9.72402	-19.7625	7.15860	62.71696	46.38585	6.13448	5.94058	8.08792	3.21781	5.89487	-0.32546	5.62202	1181.70340
-97.50417	8.52393	81.86422	5.65446	1.00000	9.41982	25.87972	7.64168	42.40836	45.53335		8.85394	8.20645	10.34122	5.41257	10.73067	9.08023	1189.40931
9.22796	6.77925	51.91781	9.29316	0.00000	7.61623	48.46458	6.18111	47.83758	28.78091	8.55656	7.92230	7.38235	3.99731	10.12096	9.29371	9.10795	1148.11997
24.99798	9.88893	78.77600	4.67906	1.00000	7.52910	-8.73508	8.79426	54.57692	50.22490	7.84273	6.42576	7.44598	2.07699	6.22860	4.92300	8.50488	1107.03477
16.54165	6.91582	60.75849	9.62499	0.00000	5.51735	68.79833	6.90515	37.41972	34.55678	8.66935	6.65059	8.08163	1.88390	6.78263	11.52694	5.54526	1065.22624
14.34085	9.91731	75.54192	5.87832	1.00000	8.26785	40.87363	9.76453	57.30003	60.40381	8.20729	6.82101	6.04259	2.64402	6.32549	10.72830	8.50968	1199.23827
-1.64295	8.86904	64.46364	7.17348	1.00000	8.34804	42.8139	7.98183	30.99123	24.54662	7.09222	6.34919	8.61284	2.74107	6.52112	18.47719	9.46647	1099.12192
-44.31389	6.54617	69.67588	5.36812	1.00000	9.46425	-19.7625	6.99462	23.40114	49.56025	7.53226	8.08957	8.23281	6.32868	6.43429	-15.39731	6.20619	1157.50195
30.2049	7.66203	67.15191	9.19738	0.00000	4.65336	55.1904	8.64614	43.74216	47.45805	8.32379	7.41437	8.13695	3.65841	7.98436	14.43228	4.62313	1169.52212
-113.3187	6.64559	64.65264	5.74396	1.00000	8.40588	53.51684	5.60127	48.10213	46.15265	7.80919	7.91785	7.28380	4.81066	6.11505	23.10523	5.32951	1177.13941
-52.51028	6.57310	75.92640	8.14889	0.00000	4.16853	-28.81833	8.92203	35.28108	56.08404	6.98692	8.07184	6.27837	4.95893	9.39402	6.63055	4.88365	1051.16909
86.59509	3.63916	62.15101	4.84105	1.00000	6.78826	26.11527	7.60834	52.15044	47.57158	8.64013	7.04391	6.34630	3.11999	5.06634	22.98257	7.47361	1068.72807
-1.05366	5.96646	67.22637	9.84653	0.00000	5.30502	43.71032	8.87818	35.46779	47.60319	7.36574	9.21773	10.10627	14.06057	8.77770	5.71807	5.33365	1141.87331
-75.87877	12.14276	55.15050	10.50958	0.00000	5.46443	5.6561	9.46894	65.11666	48.27303	7.26177	5.76193	9.69165	1.55734	10.41744	20.63914	8.97308	1125.40496
4.69889	7.79212	64.56960	5.84593	1.00000	7.76702	50.56149	8.14213	68.45247	38.13820	7.78994	8.89968	10.76190	11.22686	6.54442	11.28459	7.98914	1186.10214
37.99117	6.83118	60.37942	6.66853	1.00000	8.74761	44.92934	5.51598	47.39112	49.62820	6.24794	9.14113	8.45317	14.85375	6.74014	12.27127	5.76724	1059.81114
12.84052	4.27805	75.24454	7.18913	0.00000	5.80831	45.78071	8.24734	17.40567	28.67460	8.64493	7.30891	6.94215	2.05579	7.21573	11.96979	10.93459	1165.48983
-2.98884	7.37952	59.56652	7.44105	0.00000	5.93154	43.32686	10.97189	49.30844	39.86663	8.45824	5.86115	7.27538	1.47554	9.92479	17.53741	4.13854	1185.28907
-82.42491	6.04949	75.15106	8.22045	1.00000	10.05760	42.97086	5.58846	22.25939	46.92387	9.33758	6.96944	8.60271	2.99778	8.40970	1.69284	4.70774	1135.54596
34.3869	5.24188	64.75704	5.62629	1.00000	8.82501	11.8659	7.43274	44.42096	43.05147	6.60190	8.70458	7.23911	10.50353	6.69023	26.19949	6.02668	1157.94763
-122.39168	6.35964	69.46770	6.36905	1.00000	8.22910	40.58654	5.28737	45.47382	55.77385	8.26111	5.71894	9.87358	1.72648	6.09588	20.64076	6.36171	1080.96158
110.71639	9.42529	64.42955	4.87842	1.00000	10.18104	-7.54972	10.50651	40.42848	49.95377	6.33188	7.75558	9.84049	3.97619	5.46503	24.29655	9.00893	1164.64069
136.84186	8.69098	64.74559	7.95795	0.00000	6.64217	34.4833	8.53707	60.53040	30.39023	8.85403	6.27789	8.11641	3.11129	8.87420	19.70819	6.99014	1151.19625
