TEMP	PM10	NH3	C2H3NO5	Pb	CH4	O3	warning	SO2	latitude	longitude	NOx	H2CO	PRES	CFCs	CO	PAHs	PM2.5
4.76414	8.86829	7.38902	0.18478	56.51040	9.20981	9.93622	1.00000	7.10444	48.25	16.4	8.37114	46.88910	1070.11958	45.52394	6.88585	12.33196	2.81409
7.39696	10.46593	7.59377	0.76678	65.83699	8.04931	8.83311	0.00000	8.32949	3.51667	11.5	8.23844	51.54296	1071.10832	39.17006	12.67528	7.73042	10.12970
29.04817	10.60741	9.25720	0.84365	32.35930	8.50161	4.06990	0.00000	6.42354	0.49113	29.47306	10.95395	47.94065	1195.46115	50.66547	6.62178	9.55354	3.99618
10.52664	9.21735	8.51210	0.25053	49.53166	4.90113	6.68143	0.00000	7.72826	51.64316	-0.36053	7.32849	55.80335	1051.05649	56.13955	9.29461	8.36020	6.81741
12.20192	6.93792	9.72208	0.05521	51.10245	7.01595	9.36701	1.00000	8.93400	-23.44361	-51.87389	9.56429	49.69222	1101.69783	35.13480	6.92632	7.90874	8.95480
29.55165	10.67806	9.55086	0.91882	62.32282	7.11455	8.95612	0.00000	8.17911	39.08367	-84.50855	5.47595	30.11346	1185.14294	37.23122	11.84316	7.48010	9.77671
1.79692	9.52461	8.08391	0.29851	59.49528	7.60775	9.95911	0.00000	7.53687	19.32932	-98.1664	6.43135	55.84044	1067.38110	62.39189	8.63370	6.71386	8.13676
36.30702	8.99749	9.49369	0.18607	71.20081	6.76051	8.44519	0.00000	7.94885	51.04962	12.1369		38.29924	1149.16599	43.63758		7.14661	12.03912
19.61123	7.54786	8.82408	0.04763	47.54209	8.01996	5.57149	1.00000	8.32198	40.65538	-74.38987	11.33308	59.79394	1192.30601	34.35097	7.90945	7.44802	6.57594
8.09834	5.61046	8.97909		40.58861	7.00483	7.44501	1.00000	7.16388	23.49668	86.68363	8.88446	22.33461	1057.66025	32.96109	9.05224	8.96686	7.31880
2.07552	4.42635	8.06532	0.02910	50.69929	7.34124	7.06293	1.00000	9.52179	48.49144	9.20427	8.34476	50.91447	1066.03112	30.15217	5.96064	7.40517	9.03605
19.37289	8.76926	8.46960	0.15337	52.81786	5.41807	5.35147	1.00000	8.88445	-4.16694	-40.7475	6.76978	26.73903	1104.65631	35.30264	5.07019	9.75714	9.38339
21.41941	6.32746	8.64086	0.02430	54.19756	7.32275	7.12592	1.00000	7.36863	-24.19436	29.00974	8.74983	58.41063	1053.64492	28.56738	11.29512	8.98361	6.25001
5.61965	10.14409	6.99515	0.52878	69.02603	8.61244	9.63219	0.00000	8.14559	40.72371	-73.95097	6.06177	42.86126	1154.94562	63.04747	9.46014	6.68182	8.09702
17.97489	9.27067	6.23714	0.25768	50.20756	7.48398	9.87203	0.00000	5.97379	44.85278	65.50917	7.68401	37.82593	1179.69156	52.04702	8.54865	6.95410	6.90484
19.84956	11.66998	9.66028	2.41644	64.64214	6.83615	7.80457	1.00000	7.24492	43.48961	-8.2194	5.15226	62.24976	1159.04288	27.53930	8.21136	8.03729	8.97491
3.84355	9.56930	6.48617	0.32958	50.44499	7.25491	9.75632	0.00000	8.07966	51.21187	4.25633	7.01454	52.47399	1189.81667	35.89624	7.60760	5.68492	5.64434
2.67091	7.98271	7.32118	0.09071	36.93862	9.23696	7.89000	1.00000	6.28144	50.82709	6.9747	8.26934	34.41662	1138.38707	12.66251	9.11558	11.25229	4.23151
18.85716	8.60501	7.32750	0.13711	37.50456	6.94225	6.40127	0.00000	8.72977	36.33011	138.89585	8.69757	25.62029	1166.85921	47.08493	10.23630	8.67029	4.74857
6.57492	11.29875	6.03649	1.66461	47.06438	8.63965	5.27103	1.00000	7.25685	-4.26613	15.28318	2.87357	34.20814	1104.51908	50.78731	7.30066	9.37007	9.41083
37.88104	10.08663	9.72145	0.53327	41.96740	5.92864	7.04663	1.00000	8.15575	47.98372	10.18527	5.46673	36.92601	1192.25652	57.91632	7.04651	9.44437	10.31055
11.08578	8.15112	7.86273	0.11693	41.83655	7.57850	5.98289	1.00000	7.04374	50.76306	-1.29772	5.86558	35.09742	1057.73608	55.86698	7.07900	9.93447	9.28235
8.27372	6.11602	7.89900	0.03949	49.04364	8.50712	8.31603	1.00000	8.79569	36.06523	-119.01677	9.94639	56.72610	1172.93614	47.40531	8.37464	7.69267	6.50142
-2.28435	7.71030	8.53879	0.08824	45.55426	8.16249	8.72586	1.00000	7.66567	34.09668	-117.71978	5.62521	45.78521	1058.10859	54.64935	8.01819	7.06407	8.79548
26.82631	8.51766	8.76537	0.12483	38.60660	7.53622	6.93865	1.00000	7.68115	-21.15	46.58333	7.20678	51.72395	1079.28548	33.35772	7.04786	7.85401	8.50350
0.59997	7.76074	9.33815	0.08754	43.70765	7.57619	5.06120	1.00000	7.71842	25.6439	77.9129	8.67664	49.57009	1154.68152	57.59081	9.47021	10.83857	5.91998
14.24927	8.74541	7.27342	0.14672	59.93628	7.05320	5.53459	0.00000	6.91175	41.20485	-8.33147	5.33410	32.52800	1133.73358	47.12173	11.37539	8.59379	6.54730
14.78849	8.55319	7.82296	0.14168	64.34346	7.99314	8.63922	0.00000	8.38979	-33.38056	-56.52361	7.44840	51.60739	1127.47787	36.28586	9.06108	6.26086	9.41860
22.24028	6.90043	8.30019	0.05820	69.64194	6.85237	7.42146	1.00000	8.47406	34.21639	-119.0376	6.64554	40.85164	1173.59396	42.60043	9.75961	12.27024	5.44265
17.40669	9.52587	7.18192	0.31075	56.05110	7.59630	10.20869	0.00000	8.47607	40.65995	-111.99633	5.26449	53.90399	1146.09883	61.04079	7.49442	5.38173	8.30793
0.28084	7.42408	6.24796	0.06229	64.74858	7.55706	9.13946	1.00000	7.03051	40.63316	-74.13653	9.62803	41.95352	1157.88166	46.61293	4.97281	10.09093	8.53558
12.33505	5.05017	7.41661	0.02968	49.75469	8.52618	9.37236	1.00000	6.99532	-6.8	39.25	9.02467	68.83516	1051.20075	36.48351	15.38747	9.57136	6.07380
28.02506	5.58197	7.71700	0.02087	62.29906	8.36860	8.37604	1.00000	6.56805	-8.99167	125.21972	8.20676	60.64077	1095.02743	53.16947	9.51898	9.62393	6.60343
-0.10679	9.09394	9.07753	0.20237	50.13500	6.70109	5.24384	1.00000	8.40646	55.62047	37.49338	5.44005	42.96865	1092.24883	32.80446	7.10345	8.95905	7.92836
2.37403	9.01021	8.72390	0.19978	40.91070	7.91618	9.95031	0.00000	8.79592	-22.9	44.53333	7.85974	32.18113	1095.10062	52.40269	8.78864	7.22238	8.12663
19.42707	9.90850	8.26832	0.44230	54.53699	7.17802	8.75473	0.00000	12.81849	33.98154	-81.23621	6.65688	52.88762	1108.00008	50.63792	11.88432	7.41232	11.59997
-6.01569	8.68875	10.78577	0.16254	46.58066	7.34523	6.06571	0.00000	7.73953	48.52961	12.16179	7.53575	62.98009	1091.96517	44.58350	11.09558	8.93337	4.98519
25.38819	8.58125	8.29011	0.14842	56.77076	8.63839	8.20497	0.00000	8.47315	-10.33333	39.28333	7.99993	42.41284	1078.81032	38.64254	11.10562	7.39839	11.98337
24.89954	7.32388	7.11075	0.05946	38.71876	6.47909	7.75705	1.00000	9.05793	37.13548	-3.67029	8.36116	41.66629	1179.32394	43.82470	9.22393	11.00660	5.20444
20.51975	10.29579	6.74625	0.63279	53.74811	7.92716	6.01816	1.00000	5.81797	34.85	117.33333	5.14557	37.53691	1158.40383	25.47700	7.00947	10.58929	9.57786
23.05415	9.25634	9.78831	0.23974	58.80479	7.69924	8.31661	0.00000	8.59144	44.98901	38.94324	5.49520	48.15053	1165.49819	48.09587	9.09374	5.06486	10.01167
28.61411	10.77617	4.76372	1.00401		7.52805	5.07316	0.00000	8.23483	35.21222	2.31889	6.69136	34.20688	1135.77373	37.71025	8.65601	8.84451	7.23589
20.40051	7.97740	8.15811	0.08380	54.14712	9.44885	3.54290	1.00000	7.15879	-17.74431	-48.62789	9.37545	34.60611	1174.25210	42.96700	10.67213	10.14779	6.29299
46.02012	9.18142	7.53487	0.23015		8.91987	5.56552	0.00000	8.69240	41.8542	-87.66561	4.54234	53.51484	1061.93962	54.18297	9.56950	9.48989	7.54516
16.51220	5.23772	7.26177	0.02762	28.80584	8.09917	7.87373	1.00000	5.68807	37.30553	120.82747	11.25029	54.65046	1117.25089	38.43997	8.24123	6.45171	8.17335
19.67853	10.85406	7.46724	1.09509	68.13450	7.52563	5.84310	0.00000	7.69708	18.00747	-76.78319	3.90013	34.63194	1161.10277	35.57033	10.23366	10.97322	7.41263
24.45717	5.31906	7.09714	0.01962	52.15598	7.30593	7.65841	1.00000	9.17109	51.168	7.973	7.82607	52.65739	1141.01671	60.22260	8.10731	10.10496	7.62897
10.96804	7.06771	8.78688	0.05379	51.73772	7.23427	10.04102	0.00000	6.57290	36.61954	4.08282	10.68919	40.17776	1125.60614	58.10561	5.66598	6.96848	4.40629
2.63714	8.87531	7.81067	0.17836	71.45714	8.78866	8.32200	0.00000	7.28682	46.75451	33.34864	7.28091	44.36553	1098.65653	49.24327	10.85741	7.21413	11.42300
-6.05970	8.42431	8.79749	0.12980	51.65301	9.31610	6.34421	1.00000	9.17584	-33.38056	-56.52361	7.84206	40.14380	1140.45221	73.86505	8.84404	11.30622	4.49775
20.75758	8.81747	7.44243	0.16078	33.33818	8.16593	5.68074	0.00000	9.28867	22.98212	-80.58556	7.60913	49.74491	1170.72476	54.21401	8.14077	8.13162	7.03844
10.58169	4.41062	7.68473	0.03063	37.04279	8.09551	6.10540	1.00000	8.58946	10.29085	105.75635	9.04925	42.75891	1057.49095	51.03417	10.75098	7.93175	8.95066
0.35752	8.22394	5.28063	0.09759	45.93595	4.73030	9.25081	1.00000	8.92101	14.62578	121.12251	8.10592	38.43026	1148.55688	38.74119	8.41538	12.14913	3.56739
20.80339	10.55336	9.05183	0.81351	55.38333	7.37131	9.51141	0.00000	8.71071	48.73218	11.18709	2.79943	51.72245	1197.34661	55.33939	8.01576	4.21862	9.44536
13.14181	9.17802	7.49851	0.23622	43.73407	7.40360	8.27183	1.00000	8.14129	31.39547	34.75699	5.67723	64.14230	1154.34435	35.73529	6.37608	5.71272	7.97882
19.82854	9.26630	9.39286	0.24112	45.61308	6.98058	8.53388	1.00000	10.34051	4.73245	-74.26419	6.93596	43.34274	1107.06276	62.81851	7.31068	7.25264	9.00272
50.18241	10.49031	7.56406	0.77754	80.03192	7.47025	6.99482	0.00000	8.64973	50.79205	-1.08593	6.06186	54.42042	1134.92992	33.71619	6.05902	8.14147	8.20312
-7.82361	10.46358	7.00095	0.74130	40.60018	6.96822	9.44254	0.00000	7.90177	-7.81667	112.01667	8.19218	39.47522	1130.88074	44.77439	12.40005	8.26553	9.35378
23.63036	7.84719	7.24851	0.08454	36.78819	7.07699	8.00753	0.00000	6.19942	49.5099	6.74549	6.71883	56.99462	1081.58891	53.23778	9.21178	8.94991	6.26649
14.70967	8.81426	8.39375	0.17428	45.04773	7.45921	5.70586	0.00000	5.99779	47.90771	106.88324	6.38375	56.17138	1161.80862	50.61010	9.27625	9.75822	6.02235
	8.61036	8.07005	0.13338	46.65529	6.96760	9.21932	0.00000	10.14664	33.03699	-117.29198	7.31244	55.42754	1054.67215	27.24526	8.55485	8.86130	6.88068
10.77902	7.82420	8.63438	0.06689	65.03063	9.38423	9.13223	0.00000	8.54932	51.88333	8.51667	6.62817	43.33214	1111.51376		6.30255	5.44870	8.32332
9.68664	9.90882	7.01833	0.44998	57.48301	8.19750	8.92380	1.00000	8.24402	46.65581	32.6178	6.81732	53.58522	1065.60677	49.38646	5.91455	8.82646	9.51580
7.50078	9.02899	5.28913	0.19718	53.05362	6.94512	6.62173	0.00000	8.32190	39.33427	-76.43941	7.26815	39.80073	1070.27361	60.41404	7.62844	9.70664	6.39435
6.16486	7.78464	7.15559	0.07987	42.66364	8.91973	7.79628	0.00000	9.69101	-7.0981	109.3243	8.99355	61.30427	1157.32565	46.78502	9.30979	7.00452	8.89399
18.10262	9.49242	6.98783	0.29699	17.30715	9.04976	3.12157	1.00000	5.28987	-28.24	-48.67028	6.11165	51.47764	1178.60402	35.84512	5.22926	9.37280	9.08767
14.76669	9.23222	7.92415	0.23617	72.08322	7.84468	6.35787	0.00000	6.40272	-16.25	-69.08333	6.75926	50.36822	1091.87774	53.43831	8.83363	8.83008	7.09944
6.21671	10.91666	5.83249	1.15557	50.31628	8.68281	6.67584	0.00000	8.76027	26.76628	83.36889	5.03068	42.44747	1163.63534	41.20560	10.76667	10.19652	6.94982
18.33043	7.73641	8.39205	0.08673	64.58955	7.62565	5.62894	1.00000	8.09089	-33.79176	151.08057	10.77503	36.24893	1166.25985	55.16444	10.72692	8.81012	5.67913
13.62158	9.60672	9.44442	0.34246	40.32583	6.59332	5.71297	1.00000	8.16231	35.8	137.23333	7.47945	55.61326	1192.81184	54.47018	5.22918	9.99419	9.85324
-0.61099	10.15464	7.29083	0.56304	52.74426	8.91182	7.61200	1.00000	8.32872	60.18427	24.95034	6.18744	36.63709	1167.37824	43.00167	7.47522	11.15731	10.26131
28.19449	10.11458	7.96046	0.53715	43.49135	8.71716	9.06868	0.00000	6.79776	-28.44917	-52.2	6.07692	49.94557	1133.71670	33.51307	10.22065	7.09987	
28.71105	8.68751	6.60083	0.13994	47.88663	7.89756	3.86929	1.00000	7.76318	57.30185	39.85331	9.69011	42.47042	1142.73996	48.36267	9.30375	10.22763	5.61391
25.34126	9.65189	6.83413	0.36025	46.23159	7.99758	9.54585	0.00000	10.49206	35.30889	139.55028	5.07321	35.26131	1161.36464	32.45832	8.39083	5.41928	9.34507
12.44813	5.95399	8.55833	0.02749	55.84419	9.84891	6.05333	1.00000	8.39616	-17.83333	48.41667	7.85055	46.30499	1165.70196	31.94091	9.11140	12.43805	10.15961
13.54154	9.97295	8.37717	0.46863	46.62419	7.69290	9.88165	1.00000	6.66114	40.34912	-111.90466	7.38261	52.74964	1051.16471	29.99060	6.09953	7.98607	8.18093
21.60536	8.59592	9.10565	0.13832	62.00194	7.91146	5.64138	1.00000	8.78104	22.37066	114.10479	5.09096	44.92042	1183.71598	48.26781	7.73552	8.19721	9.21022
14.41791	7.71383		0.07005	44.56501	5.77460	3.62366	1.00000	8.66407	40.42386	-3.53261	7.72908	33.02305	1103.36099	61.35031	4.88339	7.92129	8.73133
5.30886	9.51605	6.85474	0.29373	59.69428	7.64393	4.40160	0.00000	8.54725	11.8659	34.3869	6.68069	40.60907	1096.39037	33.42332	11.52764	9.16034	5.22429
3.97965	8.96228	7.65407	0.17901	61.28286	7.32597	5.90181	1.00000	8.80629	26.91756	-82.07842	10.78238	51.40462	1122.71070	28.41342	6.10697	11.26644	8.32574
22.52742	10.39287	8.20025	0.71235	47.60746	7.53869	8.88212	0.00000	9.60921	34.77453	-96.67834	3.18039	47.02999	1113.77876	59.40016	9.96435	5.33140	11.30727
10.30462	8.83853	10.37428	0.16521	47.25990	8.87843	9.60259	1.00000	9.41057	19.04222	-98.11889	5.86953	54.89468	1097.10510	32.48991	6.85781	7.39359	8.02656
16.55874	8.00795	7.87713	0.09552	57.21987	6.77545	6.48339	1.00000	7.43508	43.32393	5.4584	7.00962	46.29407	1077.05583	38.92627	8.91628	12.18929	4.66882
-2.15883	10.62750	8.12113	0.86699	54.46919	5.75075	5.54006	1.00000	7.81159	37.73604	-120.93549	6.27222	32.88381	1089.88940	26.62495	6.50269	9.79070	9.17496
18.05137	7.47475	9.20041	0.07588	34.01250	9.56788	6.64178	1.00000	8.48965	30.46907	70.96699	4.84414	30.19538	1127.71298	44.95598	6.66031	13.92331	5.22704
20.30328	5.98941	7.92851	0.04024	29.63744	8.36832	5.83448	1.00000	6.38789	-30.60106	-71.19901	10.18593	41.78671	1150.97500	47.66877	6.16270	6.67387	8.05523
16.59588	5.16126	8.10635	0.02729	49.60826	8.74575	8.16090	1.00000	7.74516	5.4709	100.24529	7.94088	47.59272	1091.16414	76.40257	7.70016	8.11765	7.38387
9.75903	8.05440	7.69355	0.09868	40.33786	8.58683	5.75765	1.00000	9.04149	-23.44361	-51.87389	11.25611	39.39044	1080.59315	50.09990	8.22870	7.42231	5.87080
15.87751	9.38011	6.23235	0.27791	62.47393	7.70608	6.18407	1.00000	7.90090	35.64889	117.27583	6.07699	50.17113	1140.12989	37.58858	5.98949	9.68107	9.23656
19.93721	6.85338	8.86292	0.05140	55.14258	7.78940	4.04694	1.00000	8.86002	-34.64167	-60.47389	9.52258	51.22832	1195.87671	20.53817	10.22244	8.61384	7.19454
18.21237	8.78343	8.85652	0.16683	48.14667	7.86746	5.53314	1.00000	8.57763	25.13915	73.06784	6.60624	52.36476	1121.34607	40.79774	5.86965	7.08198	6.80181
8.45868	7.28684	8.28706	0.05723	54.98281	8.17751	6.78896	1.00000	6.58972	23.07492	88.28637	8.73551	20.77478	1157.32984	33.20103	9.27941	10.50428	5.64247
24.86607	8.09686	6.74814	0.07398	54.02171	7.99487	7.77181	0.00000	7.97779	13.65805	102.56365	6.05403	47.04289	1179.78509	36.90554	8.05853	4.33330	10.68967
21.07962	5.55191	10.72471	0.03536	59.19636	8.61294	8.08295	1.00000	8.07648	40.85158	122.74754	9.69719	38.38914	1123.36087	44.31930	11.33154	8.59596	6.88005
	8.91695	8.28150	0.17779	34.41054	7.35178	6.38209	0.00000	8.96571	22.19303	88.18466	9.97206	57.03040	1182.72652	53.24857	8.18049	10.01817	4.27133
4.26051	11.66905	8.19153	2.42363	33.69407	7.73792	11.14108	1.00000	8.42007	34.9	137.5	2.36081	29.74422	1171.27768	50.99286	8.48012	6.36168	8.71750
11.15496	9.87659	8.93290	0.43592	33.87312	7.58011	5.82433	0.00000	7.13615	-8.73508	24.99798	5.48968	55.56602	1191.65312	39.01304	8.29803	10.28951	7.34969
-3.13796	4.81211	9.70434	0.02318	49.18708	8.17904	8.08062	1.00000	8.83892	37.73604	-120.93549	8.72296	36.54187	1197.44544	39.36114	10.21273	8.13848	7.70253
12.87974	7.75881	7.28537	0.08245	62.25864	7.52640	10.13811	1.00000	9.01155	17.54907	82.85749	6.26152	53.33262	1087.83239	56.19147	9.42585	9.58710	11.06206
22.05267	10.16708	7.19881	0.57729	30.11492	8.18723	9.92920	1.00000	8.57874	8.35122	-62.64102	5.98372	46.76797	1126.40543	62.57980	7.59716		
15.74260	5.53941	6.77482	0.04219	46.44170	7.26284	6.25073	1.00000	9.07798	47.80527	-122.24064	9.37150	15.42108	1083.69833	62.80943	7.03792	7.76848	8.19510
24.09623	9.43495	7.48725	0.27672	43.44753	8.68490	3.54142	1.00000	8.55697	-19.32556	-41.25528	7.55338	43.11037	1063.18288	40.72795	4.98466	9.44985	9.95197
12.14060	8.32040	8.87587	0.12362	64.92367	9.07887	8.89063	0.00000	9.54479	55.75556	60.70278	9.39256	44.07055	1052.18662	51.25619	10.37772	8.47176	9.21838
22.35997	8.08559	9.37323	0.11550	38.89049	7.21399	8.74562	0.00000	8.66486	31.76212	-95.63079	7.26889	53.62864	1099.75797	34.07682	7.69595	5.54241	9.17472
14.81429	10.29515	7.90166	0.63585	36.44490	9.13534	8.60660	0.00000	8.36520	50.79205	-1.08593	5.91004	55.39417	1080.68449	45.40314	11.87399	7.03996	11.14251
16.95844	8.92269	6.50255	0.18649	61.27722	6.51129	8.74302	1.00000	8.79497	33.76446	-117.79394	6.60028	68.34362	1147.42464	39.35410	7.89880	10.20712	10.12912
12.31668	9.84463	6.71646	0.41516	46.15639	7.80368	9.69604	0.00000	6.68095	38.07789	13.44275	4.60058	63.91411	1101.06399	50.00285	8.40754	5.71756	9.45385
6.38987	10.10858	7.23967	0.53500	43.16342	7.67844	9.03949	0.00000	7.17066	22.88783	84.13864	5.46698	41.09214	1168.05678	39.40522	10.23125	6.72440	9.39281
11.35265	9.24458	6.65316	0.22551	49.84945	8.59117	4.26799	1.00000	8.59116	48.77644	2.29026	8.53655	64.23850	1090.43569	42.48255	4.68906	9.77889	10.51707
10.09089	10.81548	8.55129	1.04691	48.37139	7.80032	9.83150	0.00000	8.43827	5.20856	-74.73584	5.02652	55.31079	1123.21274	45.53832	10.16598	7.14375	8.10173
5.45807	6.97740	7.84903	0.05667	58.71664	8.68593	5.67474	1.00000	7.93875	36	139.55722	8.34410	54.01833	1088.26290	42.69399	10.10106	10.38786	6.32684
19.39861	8.30468	8.36280	0.09519	32.70378	7.60321	8.66022	0.00000	5.94643	47.92526	-97.03285	8.30801	29.23854	1091.98728	34.52571	10.40714	7.71961	11.03203
32.73230	8.59379	8.34802	0.13825	35.28432	7.68676	4.56709	1.00000	8.93654	-8.73508	24.99798	7.23678	23.92228	1073.03864	72.02029	5.78911	10.45058	9.97352
44.42985	7.98175	6.44776	0.09137	62.37132	9.62226	8.40137	0.00000	8.28216	2.41669	30.98551	7.36923	36.07533	1060.22048	39.02782	9.59057	7.20505	11.61858
13.49904	9.13232	9.67899	0.22237	59.28033	8.23273	7.63556	1.00000	7.35209	9.57046	76.32756	9.49377	32.22801	1198.12192	35.56358	8.04718	10.11812	3.37045
19.71942	9.80593	7.35818	0.39760	66.18952	8.11756	7.39061	0.00000	6.20742	37.13548	-3.67029	6.18222	51.13234	1050.26627	46.13298	10.59510	10.05844	5.85645
11.56453	8.09078	8.48675	0.09350	35.50676	9.44082	9.50293	0.00000	8.56662	38.47917	-1.325	6.31206	35.63595	1084.48980	40.70766	7.08398	6.12819	8.99592
14.12373	7.69847	9.30922	0.05476	52.29568	7.75983	6.31848	0.00000	5.53848	36.33011	138.89585	8.52023	63.48183	1182.76621	46.34463	8.36942	8.27794	5.58837
9.18256	5.92848	10.28191	0.03421	64.91389	6.94491	5.15837	1.00000	8.81620	58.23583	92.48278	8.12990	49.18412	1117.93358	56.38806	7.73070	7.48910	7.78742
17.75414	11.06743	7.34164	1.35068	47.37561	9.66376	9.83414	0.00000	7.89309	23.29549	113.82465	6.02163	33.08584	1065.32852	36.55587	11.07542	7.80664	7.78933
4.06526	8.68783	8.49835	0.15780	69.34833	6.29886	5.56333	1.00000	5.98695	-5.41667	38.01667	9.78696	54.32316	1094.33744	24.20788	9.29459	10.30746	4.77102
23.46431	4.63695	8.49731	0.03079	47.49959	8.99235	6.33076	1.00000	8.28445	9.58126	8.2926	7.87183	37.52977	1051.23108	52.04559	11.46144	9.47255	8.34452
28.87640	4.79924	6.56553	0.04462	30.64193	10.00545	7.44279	1.00000	9.32475	31.96258	73.97117	7.70889	29.66748	1165.73095	38.18672	7.48413	8.11753	8.14235
18.56213	8.55761	8.00479	0.13903	55.91407	7.38895	5.83678	1.00000	8.06459	25.92127	86.79271	8.01520	52.73257	1134.94128	59.24194	3.87058	7.61046	7.03310
38.04046	6.17733	9.02816	0.04142	46.81472	6.97562	5.74222	1.00000	5.31581	7.62789	4.74161	8.71772	41.34072	1120.79782	59.63939	10.75715	9.77769	7.13947
30.65890	11.20306	8.25984	1.53633	51.34587	7.14079	9.52719	0.00000	7.87760	40.66482	122.22833	4.26652	68.75209	1099.03272	40.63412	9.94213	5.82313	7.81199
24.90845	9.65287	7.92087	0.34287	45.55709	6.92001	10.00387	0.00000	7.53966	46.18396	6.10237	6.99652	15.89685	1153.67310	46.45968	7.02117	5.41441	4.57010
11.48575	8.59312	7.24346	0.12655	47.42097	6.79377	5.52086	0.00000	7.92293	58.23583	92.48278	6.67920	27.56932	1143.70055	44.10685	10.43055	9.13415	5.41099
6.63486	6.71124	7.04236	0.03238	85.13096	5.90684	5.46921	1.00000	9.60930	-28.81833	-52.51028	10.96908	50.42565	1180.52842	62.71165	6.61287	6.64420	7.63262
2.80259	9.90072	5.89387	0.44794	36.71801	7.34893	8.70757	0.00000	9.96738	48.15659	28.28489	7.36422	43.74351	1082.69183	59.51285	8.71293	9.57604	6.37160
5.79771	7.48554	7.59736	0.05219	64.47241	8.13230	5.80532	1.00000	8.00954	26.76628	83.36889	10.82389	79.53919	1134.26270	33.42466	8.90783	7.75994	6.09756
23.22911	10.97860	9.87910	1.22443	49.79287	8.95450	10.19782	0.00000	8.16155	52.48173	-2.12139	5.19796	69.42104	1090.13293	27.39011	10.71734	6.66030	10.07987
11.27171	8.72050	9.48857	0.15521	43.49644	8.42106	8.51265	0.00000	7.49132	19.32889	-99.32556	7.16238	46.12092	1154.12574	40.17388	11.49389	7.90649	13.25282
25.19049	10.14750	8.05700	0.56243	56.50312	7.81688	8.25588	0.00000	8.38593	27.34089	117.4831	5.80115	59.83572	1174.85064	43.66221	11.84202	6.99398	11.22176
37.67438	9.35141	8.77158	0.26898	45.96101	8.55804	7.02887	0.00000	8.25368	-10.91722	-37.65	7.90325	62.28462	1106.09918	36.88333	9.44059	8.09202	6.42916
1.11640	9.22289	8.20799	0.23630	46.48176	9.32293	7.96821	1.00000	6.23209	37.1759	128.9889	8.28060	30.46262	1127.57518	37.29259	6.51842	11.14434	10.00417
7.08036	6.58974	9.20658	0.03192	31.81221	8.27523	7.23996	1.00000	8.68480	35.05266	-78.87836	9.42182	30.17361	1153.06493	51.56403	7.50175	8.01531	6.58669
28.63646	7.82707	7.33340	0.07960	55.64498	7.17849	6.03306	1.00000	8.46615	11.84962	-86.19903	11.99383	35.03176	1169.95591	64.07956	8.20971	7.12800	6.05897
8.38488	9.27766	7.48426	0.24380	30.81724	7.34521	9.79749	0.00000	5.33965	49.5099	6.74549	7.28571	42.92173	1185.36370	53.58226	9.44469	7.84303	8.22002
4.29385	7.13276	8.91574	0.06273	68.62324	9.12851	5.52665	1.00000	6.60769	41.94175	123.50266	10.18630	46.92575	1090.02719	53.27065	7.70060	9.27349	7.09983
7.76541	7.65234	9.51338	0.06760	52.68041	8.68774	5.37770	1.00000	8.15686	25.95533	68.88871	6.78245	29.15552	1142.38971	47.87931	7.07315	10.94340	9.68694
10.11947	11.59795	8.19821	2.26290	56.21344	7.45083	5.56525	0.00000	8.54686	-12.91667	-39.25	4.51421	55.96494	1160.71065	61.84865	8.95491	10.64919	8.13800
13.44637	6.46718	8.79020	0.05362	47.29872	7.50024	7.24463	1.00000	6.01182	44.98901	38.94324	9.10017	39.87711	1164.87494	29.19095	7.54665	9.76822	10.38818
-0.93697	6.27312	6.58895	0.04184	62.09196	8.08816	6.98715	1.00000	7.83192	-6.25	38.66667	6.07933	29.82920	1149.53623	55.97225	8.18322	11.75820	6.46200
25.32166	4.36782	9.77531	0.03123	26.64916	7.41928	5.61974	1.00000	6.72616	48.8765	2.18967	7.36463	34.50279	1075.26696	33.68323	9.88062	9.89302	9.21749
19.40351	9.76619	8.96646	0.38749	21.35038	7.52933	6.95409	1.00000	6.37632	36.92574	14.72443	9.60801	45.10258	1078.62772	48.00654	7.32941	12.49247	3.23462
9.20248	9.97925	6.88321	0.48187	30.93067	6.91286	8.34128	0.00000	7.73543	52.68333	0.93333	7.11300	39.18329	1128.48686	57.35948	6.00795	9.94474	7.47007
-8.89109	5.21187	7.48501	0.03990	45.43561	6.14009	6.29045	0.00000	7.36383	45.50369	11.412	9.38116	50.72147	1091.84763	57.94992	12.39267	8.40209	7.76866
-5.40024	9.45294	8.08694	0.28769	63.56106	7.58923	8.88724	0.00000	8.41312	-17.74431	-48.62789	6.06525	45.15538	1091.73169	33.89485	9.88897	6.62524	10.18094
9.03169	12.48250	7.60637	5.43743	49.82616	8.06288	4.81257	1.00000	8.30676	41.27194	123.17306	2.93370	42.81563	1170.07276	62.61643	5.56346	6.05582	7.92635
2.88657	8.34957	8.43211	0.11168	65.11240	7.30071	3.96102	1.00000	9.41757	40.92298	14.30935	8.93751	46.66106	1157.66595	39.45758	6.14390	12.55354	10.56192
18.88088	5.93389	7.46664	0.05687	53.58437	7.63445	7.25698	1.00000	7.78096	-21.44236	27.46153	8.65741	54.39051	1144.75514	51.28458	7.93734	8.09059	6.98238
