longitude	latitude	H2CO	PM10	TEMP	O3	PM2.5	CFCs	Pb	C2H3NO5	CH4	CO	NOx	NH3	warning	PAHs	SO2	PRES
-117.29198	33.03699	57.11982	5.13001	13.74548	8.70880	6.91186	50.72903	65.91437	0.03129	7.99560	3.46505	8.87533	6.97556	0.00000	7.61215	6.51484	1140.56057
-7.32097	41.1053	38.66407	5.88397	30.70880	6.63527	7.10832	35.82837	45.11908	0.04810	8.09870	9.18829	5.76957	7.88085	1.00000	7.20016	7.14617	1077.92374
30.96755	49.07866	70.86734	4.41181	37.85543	5.66021	5.79920	50.64796	16.24241	0.01957	6.71436	6.71966	8.37505	8.68533	1.00000	7.91205	5.43522	1148.32075
105.89333	34.56861	30.48590	4.52291	9.50698	5.74907	7.92904	41.86270	69.98704	0.03417	7.86648	6.84951	6.75084	8.19484	1.00000	9.15261	5.18718	1115.61350
-0.45877	46.32313	70.68091	6.62836	14.69277	4.45763	7.32915	46.91339	26.37073	0.03935	6.64007	6.40779	9.03400	8.38644	0.00000	7.19386	9.56247	1055.98362
126.835	37.65639	41.27189	4.91928	4.58708	5.39418	7.75469	38.65242	64.07067	0.02960	7.41311	7.43337	8.30214	9.00355	0.00000	7.44299	3.13779	1074.78745
6.26667	51.21667	56.87646	6.49433	15.01788	5.69480	7.02551	33.78336		0.06839	9.28271	8.84334	6.40268	8.14747	1.00000	9.00477	5.92694	1132.47753
-94.74049	32.5007	51.37968	5.80665	19.89691	7.16009	8.29690	45.87374	47.34557	0.05034	7.82652	7.89247	5.80019	7.93931	1.00000	7.09907	7.11044	1150.76119
40.74357	37.31309	39.11239	3.85063	12.88885	4.02553	6.71921	47.88044	43.04344	0.03255	8.57748	8.61372	7.09352	7.20375	1.00000	8.94674	6.23426	1163.60656
-60.93173	-31.4488	45.64657	5.84447	23.72937	5.12841	7.88728	61.11182	48.94059	0.06195	5.53397	6.52335	7.49120	8.31550	0.00000	6.86043	8.83054	1172.75885
33.2525	57.97472	52.66142	5.36997	9.47305	5.45013	6.16366	58.83500	57.48733	0.05209	8.33685	9.57962	6.36750	5.71597	1.00000	8.13613	5.59189	1158.07669
68.11759	26.9423	49.27045	6.46174	8.02825	6.63731	6.46773	49.15664	47.67596	0.05614	8.10505	9.63714	6.27861	6.58630	1.00000	6.98815	7.66161	1168.05117
110.71639	-7.54972	59.05749	6.59020	11.47113	7.49553	8.07341	47.42261	46.72554	0.04475	6.50635	5.71983	9.46133	10.24647	0.00000	7.46177	8.21386	1111.42299
-1.4001	7.06273	56.09893	5.70222	17.17474	5.77806	8.20103	48.16094	50.40625	0.05195	9.12912	6.96207	6.22326	6.63441	1.00000	7.14754	4.28713	1170.98056
-75.69947	8.79577	42.85361	6.01161	32.24132	3.10967	7.38578	58.13720	50.05697	0.03579	9.22157	7.27104	8.52663	8.96656	0.00000	8.35313	6.55601	1143.41679
122.8637	9.3337	59.41033	6.27749	1.13837	5.18361	4.42756	38.65869	69.64155	0.05762	8.70160	6.60548	7.87928	7.77497	0.00000	7.99421	6.47049	1188.10412
139.55028	35.30889	51.07077	6.78758	25.48377	6.37994	8.53089	33.40114	24.96028	0.05907	9.73410	9.46561	4.80734	7.44107	1.00000	6.93908	6.20791	1054.87771
11.412	45.50369	67.34272	6.57947	16.09291	5.71427	7.33596	64.39895	42.86464	0.02840	6.33916	5.60280	4.93125	7.24080	1.00000	8.93051	7.79691	1091.71367
-1.5443	50.75767	42.15216	7.87857	20.32840	6.89805	7.54485	45.06105	44.49923	0.09414	10.43339	6.74100	6.36558	7.25796	1.00000	7.67529	7.06350	1052.02589
2.25	50.75	51.82008	4.86462	-2.13961	5.61168	9.30498	45.40317	34.83142	0.05831	9.32691	8.45695	4.72356	7.10542	1.00000	7.65505	5.44126	1138.06525
-104.83192	39.72943	67.32896	8.42210	23.67882	5.09400	6.12715	28.11562	81.62957	0.13658	4.87228	4.40764	5.17291	8.40160	1.00000	7.73462	10.56934	1120.82180
-43.80139	-20.25333	44.94429	7.48071	14.32553	4.40636	6.36680	40.40878	82.11089	0.08400	10.95533	9.22540	7.58479	5.07781	0.00000	6.48443	7.04689	1172.70776
-97.03285	47.92526	62.02264	7.77786	19.15447	4.51921	6.72426	32.25008	22.72257	0.08426	5.37221	5.76805	5.45805	7.73990	1.00000	8.90861	9.37567	1140.25142
18.69303	12.18441	68.75091	8.59900	22.46851	5.44799	8.70723	47.71595	46.38789	0.15304	7.54905	7.20359	6.09548	6.88796	1.00000	8.76648	6.93077	1050.99461
145.06667	-37.88333	40.17540	5.70280	15.60168	6.16699	6.94393	57.29379	48.22604	0.04526	8.47723	7.72708	6.34690	6.00779	0.00000	7.57954	6.10952	1056.35792
29.00974	-24.19436	42.07624	5.54670	11.23138	4.42304	7.83990	38.10561	53.04440	0.05906	8.39119	7.22896	8.17222	5.92203	0.00000	7.00265	4.73136	1123.82155
-48.62789	-17.74431	49.00506	6.12468	5.32326	3.83312	5.77543	33.52949	59.39535	0.05043	5.91573	6.69303	7.91821	7.21395	0.00000	8.19847	9.71364	1097.41262
120.97844	14.8361	56.61605	4.05722	1.36066	6.29675	7.71259	65.84095	51.24612	0.03616	8.62093	5.81094	9.18934	7.92548	0.00000	7.23516	4.31123	1072.32335
-87.65644	41.80753	56.50279	5.69683	32.61344	6.29052	6.42734	55.54540	69.51484	0.04017	9.50227	8.75776	7.74824	6.24374	0.00000	6.60421	5.08031	1084.30742
-37.93278	-11.48472	69.57673	7.99735	23.24586	7.43703	6.75330	42.01682	24.58128	0.09351	8.60137	6.63393	6.07723	7.84531	1.00000	6.95421	7.83380	1080.85135
117.65694	36.19278	62.51723	6.66485	38.56139	7.70802	6.58142	38.25627	51.13816	0.08003	5.33845	6.71054	5.56857	6.58454	1.00000	10.10003	5.51103	1143.23998
2.2469	48.90472	57.28027	5.11193	15.69078	5.89563	9.27438	52.14731	48.36319	0.04559	7.89844	6.72581	7.74430	7.26336	0.00000	5.61838	4.98970	1153.60565
10.58082	35.72917	68.84976	7.52234	23.93133	6.26562	8.12608	49.36466	69.09334	0.07301	10.88863	6.50732	8.75152	9.42360	0.00000	8.10846	8.51341	1107.60017
-80.58556	22.98212	77.26272	8.12657	23.48446	6.90044	7.40274	48.75451	47.73238	0.10534	8.36176	6.97908	6.28202	6.43780	1.00000	8.06381	6.51312	1193.08933
-95.30106	32.35126	65.62393	7.95660	24.02513	3.88388	8.98431	34.06786	68.44301	0.09412	3.69447	5.70631	4.69486	8.04048	1.00000	7.51067	9.63657	1177.56403
2.1699	48.98994	70.59953	5.12778	32.17615	5.27236	6.21982	32.45403	34.34304	0.03842	9.68421	8.17023	7.54864	9.34582	0.00000	7.40534	5.31007	1190.78241
107.60627	51.82721	54.85544	8.91465	27.24499	3.34981	7.99688	14.33841	28.74842	0.20206	3.69825	6.48120	4.65597	8.09327	1.00000	8.42668	9.37230	1162.76205
118.9707	-3.5403	39.36613	5.77875	20.33892	7.24670	6.78908	41.77327	16.85644	0.03735	5.36326	5.10506	8.66390	5.55360	0.00000	5.34963	8.45023	1103.80673
-81.26367	28.90054	39.03614	8.55238	15.67141	5.71411	6.02241	57.06550	74.04111	0.14101	5.21075	6.15416	5.84556	9.45062	1.00000	7.49798	9.56273	1167.12093
26.01649	44.43579	59.56900	7.99168	16.48764	6.27897	5.91310	64.13553	44.04736	0.07930	4.81651	5.37838	6.24117	8.29755	1.00000	7.05094	8.32803	1074.44537
137.02166	35.48199	39.79367	7.26665	11.63509	6.31756	7.54720	4.51762	73.13481	0.07761	6.99398	5.88636	5.92188	8.24955	1.00000	8.21002	7.64723	1101.96371
1.15597	51.78967	54.41004	5.75661	14.46792	7.27454	7.37705	53.91203	55.20099	0.02451	5.80290	5.81955	8.49149	8.64782	0.00000	6.52346	7.73561	1196.14935
110.8405	-6.8048	58.90043	5.51514	18.10259	8.08696	7.65818	45.12897	51.76514	0.02562	4.87608	5.07561	9.39203	8.22055	0.00000	7.99491	7.56662	1096.79692
-74.38987	40.65538	67.77519	8.79945	1.30968	7.07059	6.56773	31.15838	64.29230	0.17850	7.25582	5.03722	6.71894	7.23731	1.00000	8.21848	9.18027	1163.70414
-102.36764	31.84568	41.87377	10.23265	-2.13359	5.34794	8.47996	75.73127	41.30948	0.64561	5.77429	5.66843	6.38857	7.45055	1.00000	8.01843	10.05890	1173.01912
-75.87877	5.6561	50.73885	4.66007	28.55196	4.38333	9.38176	55.84060	62.14868	0.03458	5.28906	8.24807	9.97172	6.81210	1.00000	7.36046	6.08966	1187.44929
112.19028	30.35028	46.73887	6.71001	22.87026	6.40392	7.53077	74.05969	41.62288	0.07440	7.79497	8.49511	7.70100	7.10836	1.00000	8.28455	6.32026	1107.52319
-115.98391	36.20829	49.92045	4.98949	20.43556	4.62840	6.82412	40.16686	55.02296	0.06869	8.69478	10.23084	6.64658	8.10009	1.00000	5.80626	7.04528	1095.22293
-89.10944	13.70167	73.07768	7.87844	16.49645	4.36809	7.27502	41.68788	41.16416	0.09256	4.04657	7.39748	5.90495	7.31280	1.00000	8.36364	8.00214	1082.12452
-74.38987	40.65538	63.84810	5.81671	9.97341	5.63308	5.46209	43.39268	62.83232	0.03109	10.36981	9.13124	4.01514	8.74251	1.00000	7.74719	4.81944	1109.38180
98.6738	3.7278	57.95508	6.55019	31.27015	6.37107	8.67043	25.85525	62.15534	0.06053	7.40445	6.91942	5.10881	7.67325	1.00000	7.27225	5.98928	1187.77936
9.32241	44.31771	41.40691	7.11915	18.96609	7.17767	6.31178	48.93302	42.88479	0.08048	9.14469	8.67757	5.16967	6.80198	1.00000	7.28339	7.06817	1156.81205
38.01667	11.85	75.45566	9.55838	14.41282	3.07025	6.63238	43.21348	36.38872	0.35524	3.09369	5.41771	4.68280	8.87889	1.00000	7.19507	12.08662	1194.36497
-72.22625	18.57677	77.61832	6.47704	19.02969	7.83371	7.75790	58.77814	36.88075	0.04098	7.58637	6.35335	6.41645	7.64711	1.00000	7.21496	6.24026	1195.64608
-60.1831	46.1351	57.93600	6.76789	13.13442	5.36624	7.78950	54.86097	33.51808	0.05502	8.92033	6.48553	7.61010	7.01534	0.00000	6.43922	7.26264	1082.39948
102.56365	13.65805	57.24468	6.15117	2.40296	6.45964	6.35336	31.24119	50.34302	0.05474	6.98285	6.49694	11.35351	7.17521	0.00000	7.22359	8.24378	1128.64313
136.13108	34.75856	54.39409	6.53575	22.74139	6.83256	8.11804	25.85489	48.81366	0.04677	9.68429	9.78899	3.77636	6.41001	1.00000	9.12213	6.69929	1100.61842
-78.04471	34.25628	33.24148	4.46102	28.34027	4.70690	6.92805	40.68448	46.53583	0.01138	9.15385	8.54670	5.90080	7.21263	1.00000	7.28918	5.59486	1142.02396
102.42587	15.58552	49.35582	5.61584	-6.26629	6.04526	7.91224	42.73089	63.20094	0.04069	9.40340	5.54171	6.01965	8.20241	1.00000	7.69402	4.49011	1126.80937
117.33333	34.85	39.86134	6.83480	19.73982	5.98457	7.94831	33.92534	58.92399	0.04998	8.26271	5.95394	8.19064	6.52172	0.00000	6.90564	6.97729	1159.52513
-9.24671	38.72706	49.75399	6.60496	6.19961	5.17759	7.35283	35.83210	64.65008	0.04844	10.07666	12.67517	4.58166	6.84437	1.00000	9.48816	6.28160	1063.51544
-44.31389	-19.7625	46.80380	5.94090	17.09466	5.98227	7.15650	65.53791	44.24594	0.03166	7.47080	8.06010		6.14002	1.00000	7.20991	6.61198	1126.11087
2.59753	8.88649	53.29916	8.02383	20.17537	6.30665	6.76284	58.06904	51.60998	0.08729	6.13511	5.76342	5.45485	6.95589	1.00000	8.27562	9.30245	1123.49837
18.69303	12.18441	64.56967	5.23713	12.16593	2.20345	6.58066	23.33025	60.66467	0.04676	8.32701	6.58307	7.94833	7.66088	0.00000	9.51762	5.17235	1115.85251
16.86194	54.58048	61.87792	4.41203	30.80023	5.43847	8.55972	72.75656	59.41893	0.01962	8.06357	4.25428	7.90214	6.79796	0.00000	6.37011	6.37670	1184.58969
-72.22625	18.57677	63.55333	7.70028	26.51077	6.79195	9.36253	41.18062	67.39958	0.09281	6.22270	5.93247	4.85643	7.93702	1.00000	6.60951	8.67703	1199.69994
120.03308	28.88162	42.24300	8.34175	21.63751	8.58303	9.39406	39.41143	44.55932	0.13123	8.20829	7.53130	7.08744	6.89528	1.00000	7.33122	6.38116	1171.92323
-70.20749	8.62261	58.08642	12.09493	-2.45656	1.94068	7.25008	42.29753	25.55541	3.97601	4.76675	6.51998	6.60914	8.41155	1.00000	5.84581	11.72135	1075.85113
15.87735	4.94273	42.27660	11.89120	16.26465	4.31999	6.74477	34.02740	53.33187	3.27040	7.53942	5.04552	7.44516	8.39109	1.00000	6.91834	11.93422	1172.70116
-38.94722	-15.675	69.10315	7.05934	22.51155	6.82657	6.96815	57.49472	52.24229	0.06616	8.58825	4.78972	9.85954	6.49722	0.00000	8.27743	7.22663	1141.69910
-70.6996	-33.59217	50.75039	5.82613	10.82812	5.77983	8.47922	56.26616	28.87899	0.04935	6.69365	5.60614	8.80667	7.39225	0.00000	4.76630	4.50956	1181.33686
3.20639	50.74497	49.30921	5.96750	2.71916	6.34925	5.70178	22.07305	32.76533	0.04348	6.68782	5.15713	7.88808	7.30626	0.00000		5.16712	1097.74198
7.02238	52.21099	44.28089	8.63593	20.10697	5.79543	4.57521	52.22058	42.71364	0.16361	2.36843	6.54942	5.78157	6.04409	1.00000	7.47725	7.22972	1185.80768
-7.35	53.53333	38.93280	3.63860	13.68245	5.97193	6.20350	22.94059	49.11574	0.03925	7.67545	4.49466		7.92361	0.00000	9.26033	5.18374	1170.09642
-70.20749	8.62261	63.33980	4.26188	21.42383	5.86864	6.53166	34.27390	48.80272	0.03986	7.81124	4.66600	8.19508	7.12562	0.00000	7.84408	5.75090	1189.41323
2.95924	36.76775	43.27069	5.82150	23.20749	5.44700	7.89836	40.40693	50.05506	0.03908	10.90285	8.50597	7.73647	6.85751	0.00000	6.67734	6.59367	1076.35727
85.83636	25.66795	62.92209	7.16579	26.17441	8.99323	7.52083	39.12128	61.58257	0.07584	6.80317	6.20435	5.53649	6.47372	1.00000	7.89327	7.01584	1092.39200
-80.08199	35.88264	58.40855	10.33643	13.58566	5.66929	9.22042	34.82925	17.07113	0.73516	9.15028	6.98484	7.07840	6.99953	1.00000	9.11229	7.38748	1155.38869
-72.22625	18.57677	71.76422	5.44581	13.81697	6.01780	8.77061	32.78910	34.62863	0.05422	5.21894	6.62226	8.11451	5.47947	0.00000	6.42446	7.25924	1171.22902
89.11943	23.9028	32.46408	5.28231	20.83362	7.85319	9.14663	50.08392	62.96173	0.04562	5.30178	6.39994	4.62715	7.72216	1.00000	7.76856	5.72692	1195.02593
24.14662	65.84811	25.85114	4.71750	12.27104	6.26021	8.75176	59.85516	53.85317	0.04587	8.58285	4.86544	8.57759	6.31001	0.00000	7.39982	6.47265	1181.27672
-67.33122	10.22677	65.08165	7.56681	26.66026	6.61781	7.78292	83.87250	77.46209	0.09224	8.13892	6.19649	4.93216	8.55475	1.00000	7.08053	6.89678	1178.47068
26.01649	44.43579	52.03510	6.64724	29.66159	4.77593	7.38966	48.90042	48.06425	0.03427	5.61381	5.09910	7.99297	7.46562	0.00000	7.48699	10.45845	1106.69033
74.4818	30.21121	63.82900	5.72986	13.36647	6.19507	7.49459	39.00400	58.39583	0.02125	5.89025	6.49393	7.93368	6.53039	0.00000	8.96626	8.29668	1062.26629
8.61839	49.68369	56.56607	6.18563	11.40652	5.70531	7.62273	47.24606	47.49966	0.04779	8.57799	8.72722	7.00683	5.51620	1.00000	7.57937	5.85452	1100.08875
121.3152	14.14989	49.45238	7.57946	19.03190	7.29433	8.11923	53.99365	57.92901	0.08219	8.53353	9.50184	5.96251	6.61322	1.00000	9.35633	7.23726	1063.90193
-74.07764	40.72816	45.29893	6.28897	19.79634	8.99186	7.68926	47.53534	63.95810	0.03800	5.58970	4.61736	8.95382	7.21727	0.00000	7.86747	8.30834	1159.28715
138.31667	36.65	37.24611	6.36883	6.68595	6.39275	5.11854	75.04995	18.23908	0.05170	9.45149	5.92267	4.36459	6.80609	0.00000	6.49776	8.22536	1060.80962
71.67164	30.29184	58.37997	6.71064	31.89645	6.46649	7.42431	28.61500	45.44049	0.06599	8.73023	3.88920	9.49292	10.27656	0.00000	6.50672	8.13904	1145.67740
73.08333	19.21667	68.70053	4.98668	19.70216	6.05999	7.19726	45.94455	19.73805	0.04693	6.73768	9.82819	7.29118	6.74729	1.00000	7.34001	8.23063	1082.38512
-63.90389	-8.76194	63.31780	5.91011	11.25885	5.29553	8.39638	39.86635	46.14269	0.05900	9.15109	12.19935	5.17410	7.33520	1.00000	7.61139	7.34807	1131.85768
7.2278	50.64336	46.83319	5.07097	24.24740	6.62253	6.49691	35.14251	36.22261	0.04046	6.99832	6.50895	7.51636	6.89248	1.00000	7.04531	6.92541	1079.91247
6.10237	46.18396	54.16286	7.39290	-0.22745	7.64588	8.50246	36.07987	23.15420	0.07845	9.71485	6.49018	5.89052	6.92393	1.00000	6.60167	7.10052	1199.63160
-120.93549	37.73604	70.73256	7.81563	17.87363	5.85415	8.84436	29.09293	63.83554	0.11305	6.42047	4.93736	7.74103	7.33888	0.00000	6.08946	11.16025	1192.53620
150.99292	-33.75881	42.28820	4.55016	-11.75696	6.49395	7.26373	53.27441	42.69487	0.01974	7.12300	7.28586	6.57492	9.89194	1.00000	6.91573	6.73688	1059.84049
2.59753	8.88649	55.18392	8.41285	7.00789	6.29624	8.96072	39.82781	33.95148	0.14052	7.27787	6.69241	6.75658	7.22479	1.00000	5.93755	7.30011	1101.99669
-72.22625	18.57677	44.02153	7.84452	27.70462	2.86758	7.82688	71.37746	46.93476	0.08034	4.46408	5.71345	4.71026	7.99086	1.00000	6.80681	7.43110	1078.16526
-86.19903	11.84962	60.13572	5.42618	30.12665		8.54033	21.20577	46.17675	0.03920	4.45159	6.01532	8.78742	8.67218	0.00000	7.62079	8.28206	1111.01625
91.61356	26.44931	51.58559	9.17445	17.99883	6.12651	9.16283	27.19012	45.63116	0.26219	4.33270	5.57918	6.50635	7.35126	1.00000	5.86738	10.27212	1174.02274
-41.25528	-19.32556	42.43347	6.72861	20.73890	5.41853	8.80867	41.91328	34.35655	0.03337	8.59551	8.26209	8.66937	8.47095	0.00000	7.86740	4.78179	1187.52116
77.24779	10.58806	55.19586	4.76462	12.33855	6.49805		74.38546		0.04811	7.39490	6.98026	6.51533	5.81252	1.00000	6.69712	6.09657	1078.11735
-77.03116	3.8801	45.27166	6.36799	24.93608	7.24528	7.05465	46.25083	71.79731	0.05047	7.88181	3.99153	9.48403	9.05131	0.00000	8.23156	6.70590	1073.53515
138.89585	36.33011	41.24552	6.49997	18.76305	2.74680	7.67945	32.69641	41.41932	0.03828	7.70414	7.44491	8.09553	8.77511	1.00000	8.32264	5.18367	1142.52372
-86.57415	15.48131	31.79069	9.44196	41.06974	4.11872	7.11840	50.54069	70.60101	0.30178	4.99795	7.20190	5.39106	7.57209	1.00000	8.56843	9.42451	1087.67942
6.26764	4.92675	15.63129	7.98640	-5.02151	7.48992	7.21094	53.33624	55.29372	0.10720	7.68422	6.72170	5.86980	7.25082	1.00000	6.97123	8.34471	1168.79207
30.96755	49.07866	52.90659	6.60886	7.85006	7.97297	7.76059	45.21416	50.83711	0.04995	7.23693	5.59958	8.50774	9.03203	0.00000	5.50659	9.20792	1061.11046
7.02238	52.21099	45.52747	6.84006	3.65393	9.61143	4.56812	35.51665	40.71028	0.05584	9.94871	5.22668	9.38903	8.20622	0.00000	7.98239	8.08572	1139.73873
88.18466	22.19303	59.94985	6.08385	24.53019	6.86888	7.50462	40.78873	38.50807	0.04079	5.78575	5.41641	7.58428	9.57264	0.00000	5.43387	8.77875	1111.66928
-73.20483	41.16704	51.51764	7.49699	11.23871	7.96786	8.17148	54.03608	61.37478	0.09331	8.01431	8.99368	5.78512	6.43589	1.00000	7.15068	7.76380	1064.99832
6.51352	51.19139	47.19910	9.23168	30.57293	4.94009	7.56964	32.24818	54.16382	0.24072	3.95400	6.15787	6.89742	7.34992	1.00000	7.71073	9.42732	1165.01671
120.33063	37.65181	47.19649	3.79043	0.31668	5.21543	8.14699	46.78810	57.60139	0.05280	7.77329	6.48274	7.10384	7.60152	1.00000	7.35885	5.62599	1104.33063
8.70745	49.03685	52.54691	7.98827	27.50716	6.04653	7.63287	26.72388	66.32414	0.09465	11.85349	10.46641	3.30174	8.08515	1.00000	8.18931	5.01091	1135.86252
115.8614	-31.95224	45.29868	10.03179	0.70588	6.06417	7.67938	40.51671	38.68256	0.53189	5.59508	7.55437	6.96885	6.46300	1.00000	8.44683	9.04441	1090.68717
-120.45794	34.63915	55.97153	6.76418	10.79111	9.58683	7.65458	57.92077	51.30417		4.96052	6.40330	5.70108	8.02704	1.00000	7.67185	8.72059	1105.82233
-42.29444	-4.24444	45.04487	7.24119	14.05048	6.44207	7.29337	35.70084	54.56985	0.05095	3.50759	5.26064	5.29030	6.21601	1.00000	6.48637	9.37608	1104.55270
-77.03116	3.8801	49.95054	5.82601	15.14113	5.60691	6.66125	39.99611	51.00229	0.05101	9.47496	8.49075	5.62273	8.27719	1.00000	6.62482	5.43499	1170.17066
-77.70066	43.16547	60.02935	8.35442	6.54077	6.07364	8.55073	59.47769	41.96479	0.13367	5.86089	7.81705	6.58889	6.46992	1.00000	6.79369	7.06149	1056.95694
8.91229	49.13645	53.28220	6.65813	22.80391	7.47625	7.78640	38.45910	34.81611	0.04322	8.42990	8.06589	5.35019	6.93547	1.00000	7.32053	6.73062	1176.06365
10.30215	53.94313	39.98596	6.52243	9.73819	6.79880	7.35082	44.60896	37.16045	0.04615	6.91635	4.79102	9.33382	9.67279	0.00000	6.38233	5.40114	1066.45994
5.4384	43.2907	47.03139	7.49857	27.96850	7.09859	8.56641	32.02937	53.83993	0.08951	8.96228	8.22113	6.04266	6.22277	1.00000	7.60309	5.95492	1071.60470
13.44275	38.07789	53.13670	7.17628	4.15986	3.58522	9.44588	60.30399	53.86041	0.06182	9.05604	5.66575	8.89429	8.15459	0.00000	8.42947	7.47088	1129.63433
109.22921	34.65918	51.11578	7.94180	8.03852	6.94210	6.42786	29.36481	76.75077	0.08876	6.91162	5.71075	5.78520	6.52933	1.00000	6.23289	8.15379	1162.82753
-6.90656	33.92866	54.96813	8.86189	8.69446	4.95594	7.59790	43.29401	69.24385	0.17777	7.39913	7.10599	6.34379	8.54377	1.00000	9.58247	7.73131	1072.66195
114.51667	33.78333	67.27724	8.33909	13.75759	5.88364	6.33233	59.41537	68.33391	0.13880	5.18683	5.43034	5.38286	7.11844	1.00000	6.54785	9.49416	1114.61497
-37.93278	-11.48472	48.36961	7.33415	17.26210	5.37111	5.87999	47.02116	54.65770	0.09765	9.41548	7.02165	8.26000	8.03013	0.00000	7.36730	7.22060	1062.54602
-87.70172	41.72059	76.87974	6.20146	36.07009	6.85157	7.47313	52.50107	29.24644	0.02240	4.90505	5.11283	8.17988	7.60956	0.00000	7.06256	8.54873	1172.96466
-0.32247	50.82882	75.12756	6.63106	11.79806	6.26427	10.14508	36.59441	52.23236	0.07285	9.51511	7.57996	5.80709	6.84038	1.00000	7.95837	4.93415	1066.62009
2.45012	48.90982	54.32606	4.20311	3.94388	4.67184	7.77058	70.05041	52.54198	0.05294	8.77262	9.57507	5.71871	8.11382	1.00000	5.57682	5.81052	1197.97325
117.65694	36.19278	64.86458	7.92560	22.87969	5.72522	8.91902	53.80257	36.04778	0.10884	5.61776	5.89767	4.52909	8.30080	1.00000	5.91424	8.72849	1072.14463
109.22921	34.65918	53.90918	6.56708	20.06728	6.55156	5.89131	24.97386	57.89034	0.06236	8.13742	9.01795	6.68756	7.45466	1.00000	6.22354	6.95262	1054.74456
103.81667	1.6	56.82918	4.41046	24.60497	5.36713	7.32429	60.61031	42.46382	0.03523	8.24070	8.36813	6.17722	6.49814	1.00000	7.75529	6.33367	1144.27996
38.94324	44.98901	43.13647	6.04493	0.84644	4.91025	7.57109	54.20110	56.80964	0.06773	11.30503	10.59841	3.49392	7.22443	1.00000	9.35916	4.66187	1121.02317
-8.53778	7.57944	52.70852	5.72227	8.58273	4.22816	8.85812	47.90237	39.35945	0.06000	7.46426	5.54134	7.95674	7.79927	0.00000	8.50181	5.91611	1055.53984
-119.0376	34.21639	41.26538	5.25992	4.64107	6.13832	5.75734	39.48038	80.70912	0.03896	4.18350	7.52292	3.48917	7.92981	1.00000	8.40925	5.38760	1070.51395
-75.69947	8.79577	55.11152	6.31663	-5.38520	8.56235	7.48109	36.23888	58.24005	0.05668	3.88641	3.05439	7.81428	6.66895	0.00000	8.06586	8.91038	1190.05257
-88.64235	46.09273	58.01261	5.45417	2.79687	6.84228	8.28271	51.69179	55.34589	0.04332	4.56675	5.75415	7.20817	5.86060	0.00000	7.56043	7.59708	1140.16588
-58.70072	-34.74785	44.66106	5.74484	-1.54562	8.60296	8.33351	30.37822	35.68657	0.05466	7.16141	5.42883		7.71291	0.00000	4.80915	4.62620	1060.47409
-80.66756	26.68451	67.66417	7.37960	42.96157	3.60447	7.32920	39.03021	39.58709	0.08427	9.84335	7.01331	8.19368	8.10298	0.00000	6.42719	7.21215	1174.95950
76.56719	24.41288	52.23392	5.33732	16.98724	10.20095	6.35448	54.39219	87.49562	0.04193	5.19218	4.84341	7.41576	6.77089	0.00000	6.70700	6.75319	1161.32823
79.5286	29.22254	55.66499	8.87070	11.80128	5.28518	7.49595	50.35267	41.07147	0.20108	9.94968	7.65668	9.55060	8.25455	0.00000	6.42703	7.90812	1115.62388
-77.03116	3.8801	54.89775	4.75204	7.19782	5.16954	7.73700	40.36232	36.96844	0.03610	9.98308	8.38628	7.02619	5.63790	0.00000	8.18320	5.04319	1151.51926
107.60627	51.82721	48.63705	5.94756	17.51752	4.67378	8.30124	31.77726	65.23212	0.04837	5.56648	6.23027	8.20146	7.46646	0.00000	7.15667	8.97255	1051.78909
-89.10944	13.70167	61.08894	6.03416	10.02914	6.13760	7.36784	50.45215	53.51153	0.02873	9.74351	8.27827	4.72831	6.25627	1.00000	7.22720	5.16726	1165.03564
24.99798	-8.73508	34.50901	6.62510	13.21139		8.93503	51.91587	67.34683	0.04742	6.16886	6.51841	9.12039	9.03033	0.00000	8.35968	9.16601	1158.00562
-103.5687	20.22816	67.07822	9.84265	-1.90199	3.90628	7.69106	40.75775	42.18685	0.45529	3.91502	5.97867	5.62575	7.36119	1.00000	6.57904	9.55705	1095.14868
112.23109	-7.57897	40.57840	8.74773	10.14347	8.28060	8.82421	44.26136	39.11694	0.15868	10.30746	6.55999	6.63906	8.00559	1.00000	9.19536	8.34426	1114.20852
16.4	48.25	40.21981	5.22193	14.11877	6.86390	7.25232	54.55970	44.84560	0.04918	8.18199	5.45390	9.27067	7.57477	0.00000	9.40531	5.35521	1056.59340
27.46153	-21.44236	56.90345	7.49375	13.50331	6.74929	7.86902	64.67992	9.28168	0.08078	9.42893	5.81401	9.35740	6.36913	0.00000	5.08853	7.68412	1108.39846
2.45012	48.90982	61.54098	5.92251	24.74275	3.72515	8.83927	57.78205	12.10839	0.03310	5.55161	6.86398	9.56835	7.69222	0.00000	8.35880	8.92314	1145.65132
13.28702	52.4581	62.12725	11.29623	14.85800	4.37306	8.91496	36.46433	41.58091	1.84927	6.23086	4.82148	6.79194	7.57340	1.00000	6.53082	11.18290	1076.76391
-73.0515	41.55815	51.49440	12.84224	2.22262	4.86131	7.08000	36.19419	55.89781	8.40027	3.19092	6.01272	9.18927	6.18127	1.00000	7.50913	10.57197	1050.00003
-88.70464	34.25807	43.43508	5.12647	21.93592	5.91926	7.81847	67.07627	50.56576	0.03746	8.08494	7.99008	7.74854	8.24772	0.00000	8.27141	3.80940	1117.28065
