CH4	CFCs	Pb	PRES	C2H3NO5	PM2.5	warning	PAHs	NH3	longitude	CO	H2CO	PM10	TEMP	SO2	NOx	latitude	O3
8.20823	74.42176	47.17179	1130.42076	9.70913	10.89948	0.00000	4.42049	6.80103	98.50893	9.64446	62.84006	8.60883	-2.61337	8.67663	4.94576	16.68911	4.73101
8.91008	53.06952	46.36409	1107.52717	3.63648	10.66246	0.00000	5.56308	6.33970	30.98551	8.34968	28.53584	7.45555	13.25563	9.34647	6.46052	2.41669	4.54816
6.18897	66.62666	54.46109	1069.16693	5.50504	9.06596	1.00000	5.29252	4.82421	70.91106	6.17616	64.62862	7.77333	-3.48278	7.01671	6.42789	29.38242	9.20167
9.25515	56.72621	47.71290	1140.41224	11.14086	9.85249	0.00000	5.15299	6.81005	-91.58045	5.56533	42.71469	8.89280	13.78888	7.85007	10.03236	41.6764	8.17220
5.74162	70.64066	36.80678	1174.73252	7.06699	7.23341	0.00000	4.10530	7.23319	117.63083	8.93133	28.60473	8.06655	17.30087	7.95006	5.93153	35.50056	5.46756
9.20724	47.31907	56.55517	1192.00437	3.89534	8.65537	1.00000	7.10240	5.58042	13.31783	9.08993	35.70397	7.11249	19.04833	7.92504	6.39521	52.61131	9.21034
8.39895	29.31604	55.42558	1135.29732	4.30268	8.24881	1.00000	5.68313	8.62952	117.33333	8.18563	50.63483	7.81093	19.53514	6.57305	8.34851	34.85	9.00256
6.96189	24.23056	46.93639	1053.44991	2.68976	7.99856	1.00000	6.84039	6.38475	6.83042	6.54138	57.76878	5.87779	28.07358	6.20588	7.08114	6.15038	8.19420
8.14243	61.79068	69.83289	1199.20864	1.40796	9.90852	1.00000	6.69247	6.86314	126.28333	10.69515	47.94504	5.10452	33.28285	5.83161	10.29379	45.35	7.05276
7.34520	52.20595	38.91170	1177.60273	2.88867	8.84439	1.00000	6.11347	6.49035	114.33333	5.81119	51.83983	6.01920	-5.61084	6.02455	6.25330	-8.43333	8.58380
7.59913	30.64471	47.71107	1187.13905	3.16943	8.33906	1.00000	3.82843	7.67605	27.46153	4.68893	49.81791	7.39119	12.77829	8.54191	7.73072	-21.44236	9.02430
7.57126	48.39113	51.16234	1065.79349	3.77149	7.82005	1.00000	4.95429	7.58990	-93.75018	6.47169	64.93529	7.52005	-3.18460	7.43232	5.97634	32.52515	6.51951
7.96398	64.41348	39.07547	1089.49224	2.68864	9.74462	1.00000	6.07377	7.47641	2.12213	7.57053	66.64940	6.41665	12.01933	5.05681	4.99565	48.8222	8.27881
9.34169	40.80386	48.30101	1167.64683	2.28678	8.27927	0.00000	7.61178	7.31774	106.92667	8.24425	54.12221	5.87700	7.00245	6.89592	4.77107	-6.91806	8.71251
5.95516	43.74876	49.00900	1076.05868	3.77402	10.16400	1.00000	6.01832	7.77860	24.14662	7.47421	38.86254	7.26983	-5.55287	4.43185	4.60531	65.84811	8.63062
7.26566	78.43080	16.02278	1098.94250	4.52867	8.28919	1.00000	4.37708	7.15836	-97.92977	5.75670	33.97151	7.58033	24.03794	6.86160	9.70889	38.06084	7.38803
6.49643	64.26730	51.41584	1178.80949	5.85951	7.64769	0.00000		8.26232	-84.50855	9.23164	45.77513	8.05942	-9.24265	8.84192	5.34812	39.08367	10.32226
7.29047	23.26024	47.20707	1084.19090	3.84097	9.27720	1.00000	4.61598	6.71640	-79.00453	8.25119	55.67074	6.61632	18.68624	6.44936	12.10820	-2.90055	6.38557
6.89970	52.89307	66.96762	1063.18096	2.82003	8.95766	1.00000	5.87478	6.13727	-84.50855	5.27633	40.24384	6.84113	22.40326	7.39345	3.53708	39.08367	10.46866
6.67311	75.16190	51.42327	1098.42123	2.28116	8.66060	1.00000	7.72031	9.85103	-111.90466	5.59778	47.10891	6.50219	9.36215	7.44159	2.60514	40.34912	10.68707
6.57364	72.87957	60.28322	1064.08597	3.54544	9.83271	0.00000	6.65837	7.76953	13.32127	9.34871	51.21030	7.18079	18.74926	8.05934	5.60935	52.59319	10.70504
6.46075	36.81597	24.71556	1154.14366	2.93956	7.55402	0.00000	5.15412	7.83056	-117.71978	9.44661	70.93536	7.12536	18.86349	7.68327	5.54829	34.09668	5.90848
7.44340	73.01360	56.52610	1171.80595	3.80101	7.87779	1.00000	7.53228	7.61124	76.11996	11.63807	42.95584	7.38418	13.31797	7.11757	6.83804	11.12018	8.21861
7.46775	44.41251	44.85163	1188.81432	4.29270	8.21974	0.00000	4.20809	6.34635	24.43973	8.69783	48.47050	7.45999	23.89883	11.23496	8.59838	0.76755	4.78389
7.29754	60.11603	34.65078	1160.71694	2.93652	9.72531	0.00000	5.35320	8.61286	4.18333	10.21915	47.56577	6.76168	23.23221	7.60819	5.29087	7.6	7.73813
9.09612	55.68360	50.00350	1071.05024	1.94216	9.20613	0.00000	8.37089	7.93856	32.88667	8.41127	47.78243	6.46603	23.36407	9.18348	7.03466	3.27833	5.99339
7.81240	74.93883	19.73330	1198.04263	7.64207	9.33432	1.00000	6.65642	6.46838	-73.99681	9.71750	74.94745	8.34917	29.31221	6.79657	8.78340	40.94065	8.43231
7.71716	47.10280	62.28318	1184.91889	7.36798	8.16344	0.00000	5.75343	8.84660	122.9666	7.92800	43.29322	8.12640	15.12646	9.73629	6.34473	10.7375	8.74830
7.01920	54.56205	45.48620	1128.38175	3.76035	6.98765	1.00000	3.88817	9.85529	-48.59278	6.53631	80.03812	7.50816	24.13563	5.36783	8.80902	-23.7975	7.55213
8.37640	43.76971	58.71852	1082.64167	3.59005	7.92140	1.00000	5.57890	7.50488	-87.71255	8.18655	63.42807	6.98263	31.24231	5.80414	7.68573	41.84364	6.22402
7.54740	43.34008	33.74403	1123.52846	4.92669	8.24995	1.00000	7.12794	7.91587	-120.00865	6.09891	63.86775	7.58418	15.34388	5.56302	7.15013	46.32374	7.65870
8.29900	70.46078	49.27630	1066.22788	5.90883	8.82688	1.00000	7.87345	8.22500	-117.23991	11.09158	63.92961	7.92977	23.68922	7.47272	7.63078	47.64995	9.42886
8.86696	37.20182	54.88439	1066.06746	2.23332	8.40689	0.00000	5.89188	6.28685	9.85	8.43564	74.99729	7.09660	-0.65690	9.49978	6.27462	53.63333	8.42370
6.99973	46.81886	36.08958	1166.62011	3.39003	8.24084	1.00000	5.23820	7.81193	-77.03116	7.34578	64.34497	6.74908	23.38455	7.03741	9.08837	3.8801	10.80773
6.51087	59.03119	30.79360	1054.55105	2.93444	11.67116	1.00000	7.62192	8.63438	117.59152	8.30080	41.39275	6.76761	8.98718	1.53735	5.18047	3.31332	9.40475
8.96905	50.95293	30.18513	1055.42877	4.11377	8.81750	1.00000	5.57527	9.56032	44.02488	8.60218	47.94530	7.17266	18.28501	4.27633	9.85659	32.61603	9.60260
6.24453	27.56096	67.61289	1150.99251	5.64963	9.99593	1.00000	6.47466	7.20378	70.91106	7.03128	67.18218	8.00495	26.42360	4.95661	6.02939	29.38242	9.77794
6.99630	55.07138	43.65964	1119.25698	8.06896	10.50182	1.00000	4.74119	8.21696	7.60872	5.99376	65.66585	8.30937	30.74096	4.84331	5.86257	43.78956	9.06682
8.67616	54.07360	36.49071	1053.77451	3.04769	7.14209	0.00000	6.33401	7.82254	37.38115	7.35490	67.52856	6.66797	22.70416	8.61472	7.63025	55.63711	8.04513
8.57246	56.04176	68.16198	1053.57268	3.24475	11.12729	0.00000	6.46577	7.59330	-42.98194	9.26769	60.30376	7.19694	20.26767	9.69803	6.81370	-22.53722	7.34532
7.07702	68.99154	55.90655	1198.22367	2.55165	7.71160	1.00000	8.62948	7.51953	6.83042	6.93249	73.51886	5.69691	23.77858	5.77051	8.17259	6.15038	8.79345
7.56008	61.31630	49.95769	1083.90195	1.98072	7.50694	1.00000	5.55526	7.34998	-2.1875	8.30155	45.85933	6.62860	18.00503	7.32250		51.26	8.57983
7.40164	70.84675	63.18674	1198.85757	3.91079	5.82178	0.00000	7.08556	8.66136	-89.10944	6.25501	63.98932	6.81818	3.92753	10.33854	7.88108	13.70167	3.94580
7.84999	39.83587	34.56205	1088.44789	7.14128	10.87174	0.00000	5.40483	8.41929	-60.93173	10.67157	52.83354	8.27918	6.65577	9.67644	3.98625	-31.4488	4.34009
6.24661	35.42477		1080.20329	2.84456	9.04124	1.00000	5.52967	8.21787	77.70636	7.23209	75.16285	6.29411	17.52957	7.06042	8.45411	28.98002	8.90963
7.49373	33.32837	20.12614	1082.74556	5.07312	10.28093	1.00000	6.82115	8.06427	8.86374	9.40814	42.52425	8.02925	24.80074	10.28335	8.43745	44.89784	8.95457
6.89221	51.32774	36.36534	1057.23336	16.65759	6.98891	1.00000	4.77099	7.75751	-52.20639	3.92156	40.17496	9.28219	12.16046	9.47432	6.64832	-3.20333	9.18272
8.98690	80.74736	40.17613	1074.28266	6.90102	8.63514	1.00000	7.90419	5.75424	27.46153	10.28642	48.95212	7.90406	18.19457	4.46875	7.68463	-21.44236	12.14355
8.59124	64.37043	61.46483	1192.17011	6.54923	8.14067	0.00000	5.51561	8.68398	-65.71875	8.09227	66.82505	8.13282	14.54548	8.09017	5.98029	-21.44345	5.33920
7.12644	31.14749	26.68086	1121.12934	8.21268	5.70029	1.00000	7.67081	8.41357	122.22833	9.26546	56.37133	8.36096	8.58112	9.92607	5.67251	40.66482	5.81623
7.85440	51.51890	28.61880	1123.49735	7.88546	10.21850	1.00000	5.09684	6.54997	97.01124	6.22792	49.49750	8.50542	35.05512	6.21424	3.14777	17.30858	9.69160
8.13357	70.16372	59.91779	1188.71994	3.73420	6.48187	1.00000	5.97057	6.45517	114.10479	4.68012	35.32019	7.03091	9.43568	9.41329	3.90411	22.37066	8.21264
8.86939	43.49111	35.37789	1104.17642	5.31420	7.19872	0.00000	8.37742	7.34684	69.67639	8.52218	56.03192	7.42225	12.13113	10.02907	7.06042	41.29444	4.84009
6.73449	56.96410	40.52812	1164.97935	1.68341	8.51261	1.00000	3.76700	7.08299	33.34864	7.00661	53.31978	6.10248	17.19680	9.31539	10.05759	46.75451	6.37459
8.52055	59.82253	56.42671	1114.50265	6.56134	7.97803	0.00000	9.32529	7.40731	101.44167	10.43400	53.76912	8.14860	10.42563	9.80799	5.06213	0.51667	4.43218
8.16465	45.56630	51.81394	1068.80211	3.58106	6.68342	1.00000	6.36024	7.48136	-96.72365	5.74564	46.67212	7.65319	2.75031	8.26323	4.91212	17.06542	7.42164
6.19468	68.91115	46.37163	1151.51803	2.36334	9.56476	0.00000	6.73546	5.89158	-69.96533	10.01220	46.20946	6.82090	31.37709		6.29245	43.91452	8.33645
8.27790	46.41139	34.11476	1182.20290	4.85880	9.26505	0.00000	7.99998	6.99764	5.4584	8.55516	56.68848	7.89889	5.23290	6.39711	4.12937	43.32393	11.99040
5.65524	65.11377	33.21772	1086.22597	10.10502	8.13172	1.00000	4.21804	8.04918	37.38115	6.63345	50.21527	8.68381	-7.45903	6.29754	9.85772	55.63711	6.44425
5.03414	77.31442	40.81359	1133.20359	4.30706	7.43097	0.00000	5.99995	7.46877	68.88871	7.98324	45.60852	5.28063	19.37859	7.54939	7.44415	25.95533	10.01991
6.81102	48.97665	52.52567	1088.58182	3.39041	7.87450	0.00000	6.24297	7.12007	13.32127	7.76976	26.84849	7.02372	17.56167	10.02253	6.79706	52.59319	5.45423
9.61302	49.02208	43.60985	1090.11511	6.84295	9.30364	1.00000	5.60892	5.95852	-77.37331	8.86938	46.70964	8.43853	16.25234	7.92070	9.76532	37.60876	6.91812
8.78402	48.32759	50.79228	1086.45606	1.53624	9.50092	1.00000	7.38655	8.76556	13.29371	11.37459	60.68578	5.82754	12.25380	6.38380	8.83401	52.53048	6.95993
6.37013	55.94888	43.34437	1050.66035	3.50325	9.99825	1.00000	6.73397	6.03208	7.973	9.54903	42.20907	7.48599	20.80568	4.58848	11.35777	51.168	8.87427
7.64958	56.86239	35.00322	1068.77309	2.16086	8.83312	1.00000	7.47485	7.91192	2.2469	6.13956	38.88096	6.47538	27.00458	6.08299	6.69846	48.90472	9.15985
7.28980	53.37231	41.90370	1194.90078	7.54344	10.63319	1.00000	7.17803	8.60301	68.88871	11.06861	53.78278	8.28652	12.11917	8.04468	10.19313	25.95533	6.92131
8.28628	60.38247	45.02449	1050.25490	3.47190	7.95188	1.00000	7.18873	6.09345	-82.42491	6.06668	27.43231	7.48647	25.03295	6.38427	9.21686	42.97086	
8.18290	41.20437	34.98520	1080.78094	5.23709	8.66118	1.00000	5.84191	7.50442	-88.42814	7.02167	53.32378	7.81548	17.88135	5.85294	8.96699	42.16808	8.17999
5.61889	41.35542	54.85202	1060.24355	3.66626	9.31343	1.00000	6.82947	7.05446	5.74861	6.82260	44.28168	7.34968	5.86634	4.71972	7.53700	52.71083	8.44769
7.49897	63.74201	52.47318	1197.35585	16.50080	9.74050	1.00000	5.57199	7.56313	-38.94722	6.01937	42.00103	9.27350	11.20772	7.97657	8.06230	-15.675	10.04774
5.01497	77.48057	32.36330	1101.59722	13.65144	8.72500	0.00000	6.89885	7.45329	97.01124	9.90235	76.45004	9.10236	14.74441	8.94712	5.47726	17.30858	5.80377
6.68207	72.65429	65.28582	1166.95682	4.81460	9.51160	1.00000	6.78272	8.75063	46.83187	8.62671	46.70222	7.80928	22.61032	3.95199	7.19539	14.53767	7.37155
8.01804	70.59226	27.08853	1057.21682	6.40799	8.97534	0.00000	5.82530	8.30057	-71.10077	8.85712	63.55186	7.68493	0.51401	10.16670	6.07130	18.20854	10.55858
5.51779	27.18295	39.32341	1125.71221	4.97091	10.22471	0.00000	6.46182	7.12446	85.37752	11.12675	19.94455	7.69245	13.14508	8.07887	7.96331	22.10194	7.48945
6.27045	54.60490	60.53678	1138.20970	16.48874	9.29584	1.00000	3.96926	9.81982	77.656	5.25316	54.28816	9.24256	10.90958	7.36546	3.87919	28.71271	8.41367
7.20912	52.93081	63.50716	1085.17644	1.89785	9.45801	1.00000	2.84952	7.92186	-77.96389	5.53776	67.73447	6.24788	25.58991	6.80747	5.69597	39.45621	7.65822
6.35220	42.66799	57.10087	1122.06744	8.33906	8.64524	1.00000	7.04704	7.49521	42.54536	9.36518	54.38686	8.26999	21.05209	6.24122	7.50164	-0.35817	10.19207
6.84547	37.59686	39.88193	1082.49523	13.52732	8.96870	0.00000	5.93189	6.27297	-82.07842	9.74235	38.31013	9.15099	21.28961	10.33288	6.46538	26.91756	8.90932
8.77230	35.07949	52.48821	1104.87295	5.18063	9.56824	0.00000	5.70058	5.30289	-82.07842	8.71062	48.48541	7.96402	3.34726	7.25302	6.97036	26.91756	5.77709
7.74905	41.37258	51.73884	1131.61465	3.02553	9.17217	0.00000	4.93167	8.00532	88.18466	9.21260	34.58977	7.24966	13.08386	8.06071	5.42629	22.19303	9.17335
8.19171	56.37663	48.64820	1058.91190	3.12550	9.35786	0.00000	6.14036	5.46494	-15.6	9.39760	47.30986	6.79463	7.77677	9.50334	6.37849	13.56667	9.43228
8.35668	56.66656	39.33030	1193.96024	5.18052	6.33297	1.00000	6.34764	6.78862	4.82313	5.13873	43.43840	7.43127	13.67122	9.11074	3.17945	51.24197	7.63939
6.90897	45.43616	33.01386	1082.56947	1.88747	8.63779	1.00000	6.38974	8.62463	-117.14392	6.70465	52.95538	6.23721	2.89185	5.59788	5.81476	32.9156	8.41562
6.41338	42.98785	37.84621	1160.96380	3.22764	8.61504	1.00000	6.92040	6.61807	-7.35	9.57033	55.86625	6.98868	12.77423	7.44002	6.68453	53.53333	7.11985
7.05909	69.87548	67.81231	1193.91304	3.13949	8.14638	1.00000	6.24851	8.81947	4.52529	6.47258	63.63211	7.38114	17.22699	7.11687	6.89608	50.71229	9.10876
6.74799	73.89150	40.88663	1081.39910	6.68056	9.05396	1.00000	5.91641	7.41163	-4.10734	7.60624	50.11380	8.02284	16.36046	4.99614	8.68390	38.68712	7.41439
7.30286	55.03348	51.51088	1075.78879	4.90181	11.14555	0.00000	5.54203	8.06545	-37.65	9.97813		7.93312	17.47292	9.42882	5.58804	-10.91722	7.44913
5.51244	32.88713	35.49572	1069.23110	4.62196	8.64148	0.00000	6.40306	6.33823	22.53083	8.40486	37.38293	7.47058	12.28065	7.44574	6.87130	44.22639	7.42855
8.01868	47.34149	41.05977	1115.85328	3.48055	10.43862	0.00000	5.22036	5.10890	126.28333	8.32724	60.22466	7.39619	22.25216	9.22353	6.82543	45.35	5.80774
6.61377	45.74631	57.16900	1175.80376	4.79176	8.87649	0.00000	5.09105	9.43430	24.04142	8.35715	56.38039	7.06880	16.71083	8.10218	6.54090	54.39635	3.31347
7.01377	42.92110	56.58411	1155.60391	4.08304	7.11017	1.00000	7.90705	6.92888	27.06365	4.97451	72.67434	7.10321	16.47288	8.05577	8.61373	50.18545	10.17480
8.59168	32.72190	21.38307	1050.10738	4.14549	6.01831	0.00000	8.10519	6.34871	5.4384	8.61594	33.71368	7.47517	16.51350	9.50659	6.45720	43.2907	5.52956
7.27574	38.12394	41.28055	1082.88288	11.51764	8.42818	1.00000	6.52391	7.10730	27.46153	8.55990	35.35092	8.93666	18.96090	3.69253	9.21351	-21.44236	10.71343
7.02169	40.00873	60.46994	1142.02891	9.12994	8.09189	0.00000	4.52632	7.86054	139.07204	7.58610	65.90257	8.50133	19.27164	10.84229	7.81714	36.24624	8.64988
7.60781	33.54371	35.91035	1178.49571	7.21292	11.31658	0.00000	8.50365	8.93762	38.28402	13.28912	41.99825	8.24274	16.40942	7.23401	5.44786	34.5624	8.43897
9.03574	50.03532	34.64982	1148.01009	34.06082	6.85908	0.00000	6.68772	6.51436	83.36889	7.85005	55.32522	10.06405	21.40006	8.10940	7.28406	26.76628	5.15414
8.32279	63.70555	54.60482	1152.63873	2.96190	6.77784	1.00000	3.70429	8.49805	1.6	5.08454	51.81510	6.61160	14.35044	9.72488	8.57904	43.11667	7.70973
6.15046	39.86454	39.79398	1154.44265	4.06315	9.16320	1.00000	5.50183	7.46146	-84.62081	9.04848	49.88870	7.07213	7.65450	4.53074	10.75350	42.7392	7.57127
5.69022	67.66116	56.44568	1143.52128	3.50157	8.88377	1.00000	7.28517	8.56145	107.60627	11.17276	50.42800	7.18670	0.99902	7.65855	8.62863	51.82721	9.20529
7.37907	33.55519	38.26268	1185.74564	2.54097	10.15819	0.00000	6.91530	9.90843	-48.59278	8.88838	48.63073	5.88238	4.84408	7.59524	6.63262	-23.7975	4.86461
6.54877	54.56729	37.38777	1180.43775	14.27828	8.41634	1.00000	5.18162	7.59009	113.82465	6.70742	45.00784	9.01135	12.46210	7.05454	6.92838	23.29549	8.15101
7.59095	26.55083	75.88888	1173.97348	2.74040	6.07834	0.00000	3.52350	7.67686	139.55028	7.11992	49.34741	7.00240	19.46148	6.27546	7.74576	35.30889	8.29214
5.39138	54.53745	24.66360	1184.33706	4.81003	10.45596	1.00000	4.36894	7.87041	65.27258	7.00537	54.66223	7.72055	8.12240	4.69065	4.28960	58.04254	7.95931
7.51894	64.21103	44.57019	1192.06286	4.00560	9.34813	0.00000	7.95850	8.19351	23.225	11.70726	46.76826	7.72280	34.50501	8.82153	5.60684	43.4125	7.93757
8.30521	87.16564	30.91220	1126.34677	3.38712	7.69054	0.00000	7.12490	9.23230	-70.92866	9.15205	42.29704	7.31260	16.47170	8.62043	5.83735	42.52787	4.56887
6.23553	46.26223	67.09815	1192.95076	4.81370	10.00938	1.00000	7.28805	7.42578	88.28637	9.53058	55.82380	7.09492	44.88528	8.13334	8.62596	23.07492	8.41508
7.74511	51.98860	22.14973	1102.59568	10.92062	9.11930	1.00000	9.37225	7.34312	1.10687	6.02092	49.07022	8.76547	11.25789	4.54891	6.96967	41.15612	10.15071
7.57733	39.65917	50.82298	1131.05160	4.88800	9.41410	0.00000	4.77700	6.82870	-5.22126	8.01751	49.46787	7.66009	7.01982	9.01738	6.98051	33.43443	8.06390
7.32311	37.86518	66.66845	1131.92692	3.15328	9.57248	1.00000	6.06590	5.53181	15.87735	9.64016	67.06027	6.94548	-2.65960	6.26882	10.61581	4.94273	8.32548
8.93098	43.08122	78.72869	1114.56124	3.77856	10.30083	1.00000	5.28562	6.80380	150.99292	7.06599	52.16375	6.81301	11.91670	4.63143	5.72706	-33.75881	8.54323
8.19739	36.79900	78.09548	1154.69492	9.49676	9.15692		7.74400	5.80857	-73.75513	9.06069	59.24418	8.53230	9.88403	7.03911	5.09749	40.60538	10.83007
7.16913	70.25545	12.59808	1070.66674	3.70689	8.85685	0.00000	7.57655	6.45177	126.28333	9.35836	42.16875	7.33246	5.42857	7.16734	5.91981	45.35	8.64226
8.19484	40.16520	44.94572	1054.89869	7.25778	9.19569	1.00000	7.41382	8.06853	-0.36053	6.93537	66.24928	7.98012	14.79707	4.77510	3.18345	51.64316	8.01623
8.65880	55.89632	55.47596	1168.80545	3.41924	8.90834	1.00000	4.19226	9.04473	-94.41551	5.51258	46.37535	5.83763	14.27398	7.62211	5.31898	39.09112	9.09477
7.24987	59.10317	36.57217	1070.79984	2.82963	8.24269	0.00000	6.64252	7.57193	78.14797	10.49829	34.44291	7.12426		8.26307	5.55236	15.45144	6.85802
7.85830	46.20325	33.03505	1135.74857	4.66372	8.20041	0.00000	6.11814	9.09555	-88.70464	7.11890	44.05536	7.63178	5.21816	8.00473	8.01091	34.25807	8.54637
8.81381	64.38843	44.06888	1147.40522	3.62200	9.79654	1.00000	6.64414	7.01014	126.28333	10.36814	73.39482	6.96861	13.42842	6.57716	9.36015	45.35	6.84685
7.33742	40.88089	54.10565	1161.67503	23.06368	10.29144	1.00000	4.47094	8.65978	78.40102	6.82286	40.81343	9.66977	-5.07162	4.97790	7.35207	27.9247	8.34536
7.29753	56.99721	60.23226	1125.07355	3.42459	8.31833	0.00000	6.83268	8.16886	8.61839	9.44557	47.60975	7.14266	15.88957	8.79211	6.83664	49.68369	6.52905
7.19077	52.91770	29.13753	1054.94526	4.28167	6.83464	1.00000	5.96042	5.27578	13.63617	4.15875	50.51115	7.17322	16.81956	9.40642	5.06379	50.50301	9.41222
	35.85994	52.11574	1176.60418	2.46944	8.36459	1.00000	5.76051	7.92143	-97.92977	4.51265	56.60773	5.81844	27.62068	7.76974	2.99436	38.06084	8.89317
7.34674	59.26689	52.14529	1065.84509	2.66959	8.84336	1.00000	7.43194	6.47964	2.29275	9.41801	32.82416	6.74682	15.48279	7.65482	5.70967	48.79325	6.79661
8.78256	52.04855	58.87460	1163.73623	5.48887	9.23729	0.00000	7.08199	5.99794	38.15035	7.95993	24.01912	8.07247	19.74846	9.27487	6.63782	49.41029	5.75477
7.97514	64.13217	53.02303	1192.63882	5.10911	8.76285	0.00000	5.97495	7.19612	75.37991	7.92942	22.89165	7.53866	11.38906	8.33419	7.29319	25.75728	8.14171
7.69213	73.97679	25.37039	1173.47664	4.86388	8.14343	1.00000	5.45734	9.02934	23.225	3.95928	39.25423	7.84438	6.06839	8.57092	3.28268	43.4125	9.12595
7.46257	39.35930	29.86888	1113.81057	1.42870	9.39417	0.00000	6.78590	9.11079	39.28333	10.41961	47.02808	7.07554	10.86592	8.40218	6.31713	-10.33333	7.54783
7.37094	58.98521	41.06691	1129.73519	6.86107	8.57854	1.00000	5.92994	8.40798	-39.25	5.75821	67.54519	8.23890	19.60965	5.84772	6.28481	-12.91667	7.60217
7.01510	48.06583	56.55202	1176.84980	4.30252	9.84309	1.00000	7.85803	7.33830	1.6	9.59678	55.33570	6.85193	8.48547	7.41610	6.25383	43.11667	6.75457
5.69620	50.73998	34.98301	1123.72272	2.37843	11.57564	0.00000	5.71558	5.68999	69.01354	11.23313	76.20035	5.15687	6.57341	8.28871	3.89241	38.55632	6.25907
6.97790	65.46805	51.51653	1112.75244	3.59820	11.09094	0.00000	4.99103	7.66831	-3.52751	10.17331	29.38570	6.95765	-1.44910	9.49227	4.38219	50.7236	7.29927
8.02080	61.14318	53.13565	1086.69018	2.68743	8.36414	1.00000	6.36769	6.80250	24.04142	8.09484	43.75808	6.17432	1.83433	6.93961	5.07882	54.39635	5.81120
6.86063	42.63632	58.57325	1118.77757	5.40617	7.14616	0.00000	4.63873	5.65628	6.76111	7.64395	51.91854	7.29090	27.89612	7.65755	7.16300	53.16167	7.75671
7.79760	43.15665	57.56920	1163.02274	4.15824	7.83635	1.00000	6.79230	8.08132	-48.67028	4.61038	41.46583	7.38237	30.09404	7.55808	8.31503	-28.24	9.44429
8.47029	50.19238	36.91936	1126.12057	2.49905	9.63453	0.00000	7.44329	8.44034	28.67582	9.85640	47.54275	6.38583	17.73211	6.39745	5.77944	40.98894	8.36066
5.70612	62.41249	56.92207	1082.94706	2.28601	9.93045	0.00000	6.23083	6.99303	120.74792	9.35807	40.12317	6.66776	13.40670	7.76354	5.98595	41.09822	5.80282
6.62617	49.65410	28.16551	1054.03395	2.70117	8.32730	1.00000	4.53904	8.56954	1.15597	7.71569	45.49064	7.38938	9.73197	7.32592	9.63427	51.78967	8.55104
6.79792	81.84545	54.93075	1111.92746	2.80931	7.90916	1.00000	5.60572	8.08631	-117.14392	7.52445	45.60609	6.08131	4.75804	6.73076	7.90124	32.9156	10.58287
6.80361	36.93520	57.50485	1082.33230	3.97061	9.97993	1.00000	4.73701	7.32757	68.88871	5.37037	52.04283	7.14425	23.68939	6.64890	5.17696	25.95533	9.15136
6.84469	48.95401	51.43523	1118.37170	10.94476	7.52769	1.00000	8.04682	8.70153	46.04833	5.44706	48.00631	8.79439	16.64104	7.07318	6.29042	51.40944	9.79079
7.93609	56.04102	27.76575	1071.82594	6.55212	7.10594	1.00000	7.90272	7.34964	-52.20639	3.98592	74.01843	8.07309	13.58545	8.12605	5.81578	-3.20333	9.11322
5.85197	56.71662	36.98933	1112.93214	5.26678	10.22309	0.00000	7.86406	6.20622	77.70636	11.58779	30.65868	7.38958	4.00597	9.24767	4.52857	28.98002	5.97237
7.63941	55.60935	45.66878	1052.44564	4.56385	5.56133	1.00000	7.73381	9.07243	89.20083	2.96451	65.43439	7.71273	18.33440	10.27131	4.56080	55.54028	8.91425
7.15399	24.85436	56.38536	1145.66212	36.69167	8.27668	0.00000	5.77990	7.60017	150.99292	8.39819	68.92935	10.12674	2.62608	10.16037	5.94286	-33.75881	10.12805
9.34087	55.34293	40.59575	1175.10880	3.54770	8.61867	0.00000	6.55461	9.05041	-44.31389	8.05881	57.39971	7.31843	9.38669	7.85182	5.67415	-19.7625	7.91633
6.94415	45.03943	35.88334	1076.28852	2.39390	5.73717	0.00000	7.79502	7.60492	10.18527	8.75717	75.38697	6.38721	15.38209	8.57841	6.50710	47.98372	5.87856
9.79626	29.96762	25.34272	1180.01906	2.95304	8.10199	1.00000	4.72565	9.03615	-42.29444	6.31081	36.99496	5.45114	21.77254	7.23953	6.85706	-4.24444	7.80351
8.43006	78.20184	70.28703	1150.37246	4.74869	8.72206	0.00000	6.82847	7.07841	68.11759	10.02100		7.60591	20.68325	9.61409	6.97881	26.9423	9.97571
6.83924	65.75504	68.10679	1127.16746	1.92950	8.35659	0.00000	7.15335	7.61120	-63.13414	7.72981	44.82782	5.55679	13.86157	7.21288	4.88368	46.23899	7.73649
5.31137	39.54429	13.40222	1124.76252	7.57236	8.33703	1.00000	6.75370	5.64259	4.92235	7.57903	70.40367	8.23984	13.77645	8.09652	4.43998	7.65649	8.12464
9.04416	50.27845	61.94034	1178.93749	5.94318	7.13214	1.00000	3.40613	8.06398	137.23333	6.58697	44.05261	7.80451	5.33270	5.81926	10.70375	35.8	9.55892
6.87159	47.41731	52.86809	1107.89035	1.72950	9.01060	0.00000	5.87721	7.38998	43.38531	9.07061	64.28532	6.30014	10.53866	8.58161	6.72295	9.89206	9.00987
7.86275	31.71607	47.90929	1062.89984	3.33952	8.44944	1.00000	5.33215	6.85566	-86.11084	6.11136	67.89311	6.77693	11.32306	7.66793	6.22981	41.75338	9.55768
