Pb	C2H3NO5	SO2	PRES	NOx	O3	CH4	PAHs	warning	PM10	CO	H2CO	longitude	latitude	NH3	CFCs	TEMP	PM2.5
64.29330		7.10558	1122.89030	9.40445	5.99486	10.16850	7.47643	0.00000	10.39998	9.53674	57.11304	-123.02621	44.99012	9.40252	62.14738	17.20359	7.15707
62.00620	0.89338	5.68851	1076.18485	8.83079	9.24148	4.43159	8.90029	1.00000	8.97390	7.28748	68.08580	24.14662	65.84811	7.56537	52.93377	16.52367	7.89525
49.05194	0.14798	7.27765	1189.81112	7.07084	7.78380	6.55287	7.59358	1.00000	4.19748	7.43473	38.73047	-77.03116	3.8801	3.93554	44.69704	5.92967	8.86264
36.10986	0.46076	7.50725	1138.68978	4.51861	10.00753	7.75962	6.56041		8.03593	8.88401	36.93122	-82.00919	23.04419	12.90329	45.43006	7.04224	6.46152
54.19267	0.70181	6.61427	1088.89076	6.77219	8.17847	8.14307	8.20327	0.00000	8.71415	5.95336	25.92059	38.16694	54.84444	9.34641	39.98736	13.06589	7.40256
40.47807	0.21071	10.19905	1081.60221	7.24922	7.02856	8.24428	7.73237		5.12024	5.19326	46.02605	85.4265	55.8736	5.38007	51.42908	18.02986	8.42766
51.63848	1.34054	8.57649	1119.25823	7.05621	7.64004	6.82511	8.72556	1.00000	9.37653	6.90778	50.64570	6.26764	4.92675	4.91068	56.30647	4.67319	8.88052
35.37912	0.87892	9.51652	1057.49937	10.15898	10.33182	5.25189	8.16836	1.00000	8.87425	8.22748	59.36626	70.96699	30.46907	10.30866	63.55871	24.09667	7.48283
51.23244	0.23262	9.62981	1099.23971	6.64350	6.57933	6.64981	7.02905	1.00000	5.08159	7.03465	33.52447	86.59509	26.11527	5.95929	71.47949	12.60178	7.75052
39.23183	0.93661	6.88581	1110.06517	8.86198	8.66162	6.60374	7.62259	1.00000	8.98881	8.99362	44.16131	-73.47429	40.68066	10.06077	53.88807	13.72012	8.03341
68.69650	0.72079	7.84166	1101.82400	9.21871	9.78150	7.82326	8.24243	1.00000	8.55165	8.28899	75.24164	-45.94722	-21.42917	8.37268	70.43499	23.89778	8.70459
47.23840	0.85991	6.72680	1172.60303	9.07844	8.63406	6.70243	6.02428	1.00000	8.89858	10.44108	57.69727	110.71639	-7.54972	9.72028	33.66972	21.40867	8.44066
47.62336	0.14743	7.71764	1088.30731	5.30421	5.52027	8.84194	6.59432	1.00000	4.41762	5.43315	24.65193	122.05228	37.19723	7.21411	36.95208	1.92790	6.62481
52.57868	0.30599	7.52774	1092.13619	8.40356	6.99652	5.47250	7.54475	0.00000	6.60077	6.84811	57.41502	-88.3162	42.24113	3.36969	61.86270	15.05249	7.59418
62.03199	0.16431	7.67611	1191.05750	5.08254	5.86945	6.81647	7.48945	1.00000	6.03180	6.76479	53.54765	-116.21677	33.7207	7.19667	50.68863	0.10892	6.91032
29.10921	0.46293	7.48161	1138.47649	8.20797	7.50690	6.63303	8.81398	1.00000	8.14082	11.81320	52.69465	12.38878	43.1122	9.82735	53.13814	38.24790	8.54935
63.15245	0.92991	7.89630	1076.03926	7.31065	7.91967	6.87911	6.86873	0.00000	8.98757	5.70775	67.35800	98.6738	3.7278	8.03908	54.62501	33.14519	7.84156
41.73010	0.41608	8.46495	1173.36180	8.66564	6.95045	7.51218	5.40866	0.00000	7.39089	8.57341	63.90589	19.27498	50.20528	6.80970	49.32430	19.98464	8.76251
49.89868	0.31187	8.69223	1123.86941	7.55553	4.68366	8.36071	5.37070	1.00000	6.98683	4.37452	17.23173	44.53333	-22.9	6.40274	51.71125	7.90776	7.53048
56.65759	0.16082	8.54448	1121.93213	7.40280	8.37262	6.12360	8.91444	1.00000	4.67767	7.38063	36.79312	29.00974	-24.19436	5.01541	38.54678	2.86175	6.05120
63.43625	1.13043	9.10253	1091.88758	10.00837	9.69642	5.03183	7.93103	1.00000	9.10464	9.61003	51.27791	34.4587	-13.7804	9.75343	48.89809	15.23124	6.93128
29.02220	0.57338	7.34456	1163.69363	8.22075	7.98564	8.28342	7.58889	1.00000	8.33046	10.94988	52.55382	-82.35176	27.71809	8.57410	81.16861	6.41969	7.73970
53.58636	1.66530	9.27397	1158.80105	8.46921	7.69159	6.58782	5.25809	1.00000	9.63764	10.52815	29.04093	5.37429	51.03427	8.29907	64.88689	5.73830	6.33704
61.05834	1.15204	6.96948	1059.19092	7.91470	6.80309	8.93672	6.36338	0.00000	9.19806	8.81246	34.74310	68.11759	26.9423	6.28198	46.39595	19.54150	8.39653
37.56924	0.85067	8.65437	1074.99268	9.32650	9.47475	8.55683	8.05772	1.00000	8.77993	9.98694	72.87078	72.54064	31.82539	7.78343	73.90095	19.44364	7.39589
47.48210	0.58169	6.01446	1067.83316	6.88548	4.96594	6.72674	7.85328	1.00000	8.45172	4.18029	37.27646	-2.52398	53.19146	6.80530	39.85458	3.03011	7.51066
33.85680	1.35387	6.41368	1143.07396	9.97702	9.37034	5.30086	8.20581	1.00000	9.36181	10.76078	41.19057	75.37991	25.75728	8.96175	26.13989	27.60572	8.42897
74.35330	1.71851	7.72925	1172.57312	10.01367	5.60688	9.49852	5.49092	0.00000	9.66349	8.72250	39.55864	-0.29825	51.39148	6.11338	58.09286	6.14840	7.06680
56.95811	0.89123	5.64715	1158.69399	8.68432	6.00050	8.57479	8.95175	0.00000	8.81595	8.17976	74.63919	-1.29243	53.49389	8.17799	55.10917	10.39530	5.41763
70.78175	2.87730	6.66637	1098.73274	9.27276	7.51765	7.16531	8.67255	1.00000	10.21604	12.12067	52.61817	-42.98194	-22.53722	12.05651	57.36340	12.21317	8.04647
32.62582	0.24326	7.55665	1125.95781	4.21472	5.85086	5.52832	7.83317	1.00000	6.36342	8.62373	53.15319	-5.682	5.84752	6.86498	47.11171	14.56320	6.16925
47.71861	1.39424	6.97999	1090.00955	10.08031	10.15671	5.94064	8.13282	1.00000	9.44920	8.21563	52.87526	10.18527	47.98372	9.39545	45.42281	23.78556	5.91115
50.98211	1.86753	8.66028	1077.15080	6.32821	8.92935	6.89922	7.84446	0.00000	9.75956	6.47550	61.71855	-13.2356	8.48714	10.39820	32.49863	9.67342	7.13590
40.46569	0.34814	6.30347	1188.31459	9.35739	8.38508	4.34070	7.81003	1.00000	6.81109	8.39476	70.81379	79.883	6.9909	2.80240	60.17425	14.90998	7.50079
48.40728	1.72979	6.04153	1057.30711	8.32476	4.15736	8.65497	7.25765	0.00000	9.69479	7.40825	41.84947	-35.03333	-8.28333	4.09131	59.24476	35.65902	8.42462
56.91126	0.15617	9.20171	1162.37510	5.61476	6.74790	6.43112	8.41229	1.00000	5.03270	6.71631	51.38872	73.97117	31.96258	6.06642	37.53599	18.36946	6.07920
51.30546	1.60494	5.23518	1060.26155	6.98333	6.53060	9.29563	6.94242	0.00000	9.56265	8.46526	56.63669	-122.23484	47.38093	6.57273	49.01724	5.62115	6.87446
	0.25831	8.28107	1095.42670	6.77066	6.44413	5.92420	6.38541	1.00000	6.43507	7.03368	49.33801	-115.98391	36.20829	5.87454	21.43445	21.69732	8.30330
30.86748	0.48263	8.39391	1178.80443	7.41167	6.62123	8.22952	5.98523	0.00000	7.96905	8.91888	18.36227	120.56528	14.66	6.43623	57.11246	-0.68755	7.62560
54.12902	0.22482	5.95743	1064.28202	7.03007	6.82125	5.98660	6.54229	1.00000	5.88274	7.79488	23.18686	-1.06667	53.78333	5.35640	61.61905	11.05917	7.34496
63.66437	0.23835	7.54540	1084.87621	5.38351	5.90633	8.77753	6.82592	1.00000	7.06293	2.97991	50.99650	-58.70072	-34.74785	8.18041	66.84901	24.35756	5.99100
44.62999	0.79810	8.28654	1186.12997	7.97139	7.83333	5.69956	6.99850	0.00000	8.88268	5.79427	46.34687	71.52847	32.57756	6.96252	55.57929	8.16106	7.62367
38.13424	0.36089	7.58897	1194.63029	6.91532	8.77358	7.70478	8.55849	0.00000	7.69547	7.23628	57.68666	38.2739	46.7055	9.71072	58.68059	39.57916	7.75531
20.34361	0.19049	7.93868	1089.99224	3.55874	7.70368	6.05642	7.58887	1.00000	3.58647	7.59680	42.57065	37.3825	37.05944	6.95980	22.00865	13.40113	8.49382
66.46326	3.34103	8.34225	1110.52264	13.02927	5.09593	9.13120	6.75842	0.00000	10.36489	8.89260	36.90456	116.82887	-1.26753	6.97983	58.43723	19.03736	8.32201
26.47339	0.40387	8.57698	1098.62359	4.97212	10.46068	6.43301	9.05177	0.00000	7.83311	6.51008	70.79081	91.00632	26.32293	9.61884	30.34725	21.89405	6.09229
45.68211	0.40108	7.85584	1152.33677	5.48377	10.32810	6.62340	6.72455	0.00000	7.82913	7.96613	67.88423	-96.72365	17.06542	10.81707	73.85541	17.55570	6.51048
32.55043	0.83504	7.82270	1093.68815	8.83061	6.35735	4.97535	9.03742	1.00000	8.82251	6.49804	22.38400	85.37752	22.10194	4.33725	54.29949	27.09751	7.31709
74.98791	0.64280	6.41541	1080.73006	7.00314	7.72541	5.58491	8.35723	0.00000	8.57276	6.31500	12.20419	13.28702	52.4581	7.35509	51.08883	25.14528	6.99872
78.63953	0.33390	8.90425	1119.42170	10.70293	7.65643	6.04785	7.66417	0.00000	6.78226	8.08030	50.17769	-81.26367	28.90054	6.67392	35.16883	26.13435	7.25987
47.11792	0.33725	5.74508	1062.69601	8.14981	9.18979	6.54361	8.95856	1.00000	7.57870	7.83752	30.65865	-65.71875	-21.44345	7.32205	37.70792	24.96971	7.62221
49.00450	0.28065	6.13312	1050.06947	4.36472	8.89486	5.83457	9.25017	1.00000	5.43210	6.08012	70.93513	36.7138	35.95664	5.92278	51.68000	31.29580	7.82568
44.24386	0.36283	7.17717	1125.23756	5.34316	4.93948		9.54247	1.00000	7.46950	5.68030	70.95953	-74.15987	40.82232	8.00479	61.96130	28.26120	6.22730
29.91888	0.18689	7.72314	1195.41805	5.40771	6.55798	6.28192	8.13724	1.00000	6.36051	8.10406	43.80690	36.7138	35.95664	6.65145	56.23811	30.11462	7.63012
62.65748	0.11773	7.93430	1086.54858	9.10371	5.62995	6.52712	6.74708	1.00000	5.01668	8.42999	36.98540	105.75635	10.29085	3.05310	59.38214	10.40836	7.69910
58.12174	1.86667	7.62788	1103.29290	7.16594	4.96621	1.80203	6.50954	1.00000	9.66984	10.84490	53.39938	76.03889	18.18158	4.36935	45.20772	-5.38267	6.28436
55.61228	0.38275	6.73947	1111.45099	7.93379	8.43805	7.33747	7.51404	1.00000	7.70718	9.97957	58.95820	120.57224	15.72892	5.75090	33.87607	19.93164	7.23604
56.60109	0.72866	6.08669	1111.07128	7.92117	7.41594	4.32084	8.13234	1.00000	8.71383	9.09250	61.55833	99.1625	3.3285	11.17910	78.55783	26.73824	7.98515
73.30990	1.05903	9.43590	1054.26496	8.29003	7.10631	9.58431	5.80040	0.00000	9.16127	9.86962	37.84391	84.13864	22.88783	8.17487	26.75016	23.87895	7.50697
46.04188	2.53769	9.15288	1176.07986	8.80817	6.32299	10.34792	7.90852	0.00000	10.11826	9.43268	50.68126	4.52529	50.71229	7.97500	30.81734	12.15160	7.84548
47.03908	0.25446	5.35558	1154.07228	8.32825	5.77882	6.46533	7.58658	1.00000	7.27214	5.39946	43.53920	-121.74052	38.54491	6.12102	54.55550	18.05091	7.04209
24.69783	1.09220	7.45301	1151.50159	6.65332	7.93871	5.72889	7.38196	0.00000	9.16506	6.37846	35.59871	68.49143	25.80565	8.32100	43.09460	12.01823	6.20268
44.70763	0.22719	8.43164	1060.45652	8.20684	6.71298	7.29752	7.76805	0.00000	6.20960	8.98584	54.71855	-58.38341	-34.64966	3.46576	42.23391	23.38548	8.29020
34.14089	1.02284	7.65169	1069.59978	8.58860	6.47042	8.75259	7.65954	0.00000	9.07161	9.22235	33.02138	25.34244	50.75932	7.19028	53.65575	9.15775	7.88004
43.23094	1.14070	10.63907	1081.03828	5.95443	8.74733	7.56488	9.90109	0.00000	9.20268	6.39568	45.07138	-73.58248	45.40008	10.20301	50.78697	15.19708	9.06174
52.97239	0.92863	5.31298	1064.18153	5.69298	8.32508	5.78722	8.35300	0.00000	8.86073	6.14293	29.72903	3.39467	6.45407	8.13947	56.66216	15.95772	6.47411
47.47440	1.14073	8.05763	1128.39680	9.46466	8.91233	7.07139	8.00017	1.00000	9.26903	10.26266	52.31593	-88.42814	42.16808	9.68916	59.68874	11.75540	6.16600
35.90630	0.59478	7.52031	1187.49526	7.80440	4.87694	7.23294	7.13321	1.00000	8.28204	4.11510	57.45842	-87.65644	41.80753	6.33787	52.09947	27.31541	9.88667
31.02600	3.44281	7.27313	1101.64087	8.08704	7.49920	6.07711	9.18655	1.00000	10.40481	8.53264	28.21460	-117.54866	33.93113	7.78890	38.82980	-1.58277	7.17617
42.82055	1.54696	6.38999	1138.26790	10.85204	11.37006	8.30246	8.16105	1.00000	9.58507	7.36205	47.09205	-96.72365	17.06542	9.11402	35.36009	18.63358	7.69008
31.71770	2.85348	8.38753	1147.23787	10.06854	9.73373	6.73121	7.12267	1.00000	10.23210	8.48605	55.92197	8.64409	48.07667	9.27385	33.06334	21.83174	8.58317
47.76007	0.47041	7.08869	1172.86707	3.52973	4.87406	6.22230	6.46719	1.00000	7.72616	5.20651	52.70108	-87.88754	41.15376	9.04354	48.25064	19.05256	7.32030
41.02768	0.20772	7.54723	1132.04652	9.22271	6.13658	6.87796	7.59898	1.00000	5.66468	2.89578	44.40739	-78.19444	38.91817	6.89469	64.59310	10.47104	7.87095
47.64205	0.10284	6.40626	1127.98803	7.14815	7.10263	7.62088	5.53660	1.00000	5.42833	6.04471	46.09097	16.50104	41.24264	4.83629	58.03764	27.22893	7.59740
57.96338	0.21911	7.41666	1059.93354	8.89472	10.72042	6.75840	6.76582	1.00000	5.07422	9.42628	26.65190	-60.94228	14.67751	8.02853	59.96163	14.23107	6.72208
68.50112	0.16823	8.11135	1152.21703	3.54414	7.70871	7.80119	7.43128	1.00000	4.07788	4.09899	38.23065	120.4861	16.0438	8.06897	66.40274	28.33023	7.50079
72.00786	0.17142	7.39557	1094.07596	4.31554	5.84599	6.55728	6.51029	1.00000	6.59991	7.06967	77.97195	24.75	55.25	7.19377	69.50463	11.34505	7.19466
46.17726	2.57640	8.04011	1117.46633	8.20739	6.84381	2.51632	6.88994	1.00000	10.12089	9.60225	51.26745	5.22778	51.955	10.18528	54.99742	24.72885	5.85050
61.07837	0.19302	8.28539	1131.69591	7.41299	8.43335	6.65042	8.55663	1.00000	5.09013	5.64610	18.60994	-73.81669	45.44868	5.23955	57.21221	22.97544	8.39110
40.95879	0.25903	6.82287	1132.38945	5.35731	5.12200	8.86378	6.88171	1.00000	5.61331	4.49534	47.13378	35.23388	31.78336	7.66477	51.38637	16.70957	9.22160
34.69345	1.83331	8.61627	1075.47197	9.03866	8.52776	7.99005	6.04417	1.00000	9.70775	9.97065	55.83485	2.12213	48.8222	8.98567	29.56176	16.06003	9.10580
51.87745	4.75332	7.48169	1081.78211	10.03964	6.37485	10.28746	7.18787	0.00000	10.72732	9.51332	47.45769	10.03988	53.6052	8.08592	54.44650	19.57221	8.12772
60.46721	1.68060	8.10264	1199.83988	5.53219	8.19590	7.31845	6.93429	0.00000	9.63305	5.56352	36.49891	106.88324	47.90771	9.49956	40.88312	24.89589	9.30122
34.22344	3.23397	6.88088	1112.82915	5.23540	8.29813	7.34987	6.92945	0.00000	10.32967	6.24495	57.44728	-15.6	13.56667	10.80052	44.25952	0.51835	8.32779
42.04390	0.80591	8.48683	1125.52380	6.09821	5.43332	8.51376	8.12753	0.00000	8.81955	6.85640	49.25803	2.12213	48.8222	4.59956	45.70580	-5.59165	6.06158
42.89199	0.14345	8.62211	1175.87214	0.62111	4.72438	6.86062	9.06212	1.00000	5.05126	7.46384	42.05390	106.88324	47.90771	10.35923	68.50631	20.90245	8.72400
63.99199	0.50376	7.35326	1187.26999	5.80947	8.51046	7.34423	8.77863	0.00000	8.12969	4.81414	44.84017	-88.31476	36.61033	7.99082	62.26933	24.43753	7.09964
57.94472	1.46846	8.83349	1087.80548	10.41341	5.55804	9.49007	9.73153	0.00000	9.49856	9.84081	51.56876	106.92667	-6.91806	5.93844	57.75598	-0.72735	7.29650
47.52380	2.42308	7.84079	1124.36472	9.10294	9.04477	7.28822	7.60072	1.00000	10.06513	7.64579	41.33289	37.73333	-4.06667	8.21232	50.73165	4.93678	7.64831
42.53795	1.27039	7.83234	1054.11261	9.37787	8.92599	5.26859	7.60245	1.00000	9.37709	8.76561	31.97934	21.32778	42	11.28285	57.69974	16.25180	6.34569
57.11618	1.06183	8.00653	1083.81530	9.02321	9.17869	4.14734	7.59872	1.00000	9.11245	7.52975	31.48593	98.50893	16.68911	9.23674	56.04706	25.24094	7.14003
38.31885	1.38143	6.83416	1157.98157	7.11078	5.73701	5.59587	6.98038	1.00000	9.38498	6.57215	49.05770	-2.98333	53.83333	5.86375	43.15738	28.30092	7.06812
78.90731	2.26258	8.09061	1175.56344	5.49040	4.74637	3.91563	7.57336	1.00000	9.95899	8.12031	27.96388	5.51978	51.44889	6.25469	23.81512	21.13916	8.58993
32.78379	9.33884	7.34879	1076.55331	6.45690	6.72551	5.37346	6.89709	0.00000	11.42757	5.11119	37.15186	13.10984	51.30001	7.97474	68.03951	6.75154	7.53409
46.42478	0.97122	5.31655	1106.00531	10.54594	10.56754	7.18166	7.84806	1.00000	8.93727	9.62379	14.57162	77.23826	11.50526	9.93021	52.40184	28.71421	8.15824
32.47496	0.44591	5.96265	1136.49856	5.54271	8.18575	6.38870	7.01614	0.00000	8.08588	7.55305	21.71480	-119.0376	34.21639	9.28581	70.95736	-8.68992	6.53962
62.38827	0.54581	7.83560	1061.33566	6.73567	5.74014	8.00026	8.17573	1.00000	8.27150	2.86254	50.11712	114.68333	23.73333	6.74694	52.27025	14.88063	6.13108
48.76215	0.61004	7.69828	1118.56569	7.56986	7.44377	6.28552	6.53333	1.00000	8.63442	9.28955	52.68078	-69.08333	-16.25	8.42356	58.53412	-4.50039	8.26601
51.91617	1.64851	7.77645	1150.05821	6.55482	8.69247	5.41042	7.09422	0.00000	9.53662	7.22640	59.13447	9.37082	36.08497	9.25528	60.71469	6.43681	7.41806
61.56662	0.40938	6.62991	1103.44355	7.77791	6.44392	5.27963	9.52847	1.00000	7.69145	8.11768	45.34719	3.39467	6.45407	5.12450	47.92855	16.50258	7.83132
54.34538	1.03075	7.24578	1080.63097	9.02983	7.16257	8.39115	6.31147	0.00000	9.10035	8.64341	53.99452	3.20639	50.74497	7.28849	70.40498	14.53329	7.12566
68.88654	1.06349	7.87687	1072.04513	13.86022	7.30115	7.23764	9.20253	0.00000	9.10292	8.78347	40.05721	-76.51552	39.32011	5.88661	51.66066	19.58974	7.36754
54.50968	0.38590	8.25016	1072.02293	6.55173	3.23166	6.47761	5.86423	1.00000	7.58925	5.68923	46.26114	139.55722	36	7.84128	47.77242	11.76132	6.77691
56.14910	5.41326	8.73681	1128.54819	9.61062	6.52339	12.96009	6.87052	0.00000	10.89415	12.13167	50.81950	-68.3	-54.8	8.70242	50.00911	16.12323	8.04792
32.72835	2.36628	7.24397	1192.73190	9.59259	9.85447	6.33316	8.05086	1.00000	9.97690	7.11911	37.00585	42.85693	39.22493	7.93517	46.60516	14.98170	8.29743
64.94088	0.16766	7.24787	1086.74187	10.41437	8.21349	6.98636	7.69385	1.00000	5.41835	7.47660	56.63455	117.63083	35.50056	2.90907	56.17020	23.84598	6.52663
61.93088	1.54271	7.50728	1199.19907	10.56915	4.93632	7.49461	6.72800	0.00000	9.56599	6.40623	38.90222	1.33467	43.61058	5.64867	37.47858	15.92735	7.39968
41.08674	0.69453	6.90687	1063.11610	7.48629	7.29484	6.39676	7.56710	1.00000	8.53407	9.56735	49.38590	-3.52751	50.7236	8.63924	42.98041	-1.24916	6.10935
69.84660	0.36880	6.58760	1147.73165	9.24727	5.30821	6.96422	5.53531	1.00000	7.96152	5.74519	48.18017	48.41667	-17.83333	5.19341	64.04495	18.89696	7.21444
67.18947	0.29997	6.76864	1179.52054	7.99676	8.69524	6.90591	6.13342	1.00000	7.21108	9.55960	25.37660	122.22833	40.66482	7.48687	54.37285	20.00148	8.05616
57.57701	0.32133	6.44692	1062.22930	11.12707	11.75801	7.97815	6.27659	0.00000	7.59304	9.33966	37.23077	4.47124	51.95838	12.09465	20.91828	19.94130	7.55332
52.73227	0.40213	8.18991	1139.18353	7.95116	7.98721	6.94593	5.04107	1.00000	8.01874	9.21977	68.87398	-1.29243	53.49389	10.28995	54.63307	37.39151	8.00811
57.78413	0.51561	8.24638	1151.30365	8.19646	5.80472	8.51743	8.01971	0.00000	8.17335	8.53688	56.84078	-97.90308	31.12406	4.04389	74.05779	26.79419	7.03832
37.62118	1.09041	6.91065	1083.92706	6.39717	6.94784	5.23676	7.13025	1.00000	9.12901	6.76184	44.88294	30.79165	-27.76952	4.83380	43.72628	7.74750	7.48726
68.52319	1.03017	7.09979	1064.09156	8.40202	8.97439	9.52974	8.44827	1.00000	9.06835	7.67118	60.20657	25.34244	50.75932	7.98321	46.66201	22.11276	9.28983
47.25774	1.23553	8.42769	1096.04191	9.14547	8.60647	7.19495	8.91596	1.00000	9.32120	10.04958	56.33482	60.70278	55.75556	9.45269	40.13463	23.67103	8.14126
63.96604	1.09980	7.35071	1050.47424	6.41499	9.25990	6.22178	6.85412	0.00000	9.15707	5.20713	40.27523	53.47103	54.48147	8.39806	57.72952	4.94240	7.17956
77.25792	1.10466	6.65870	1055.79645	7.62856	8.86220	5.02835	7.12328	0.00000	9.12663	5.89978	32.12569	-73.89875	40.93121	7.38183	70.68968	25.91194	7.70103
20.57434	0.41940	6.54446	1132.46894	9.62647	10.04706	5.76863	7.30697	1.00000	7.96115	8.79041	50.24452	-45.94722	-21.42917	10.33523	62.57731	3.39665	6.50778
33.66661	7.04287	6.01312	1196.84717	8.73273	4.60493		6.66740	0.00000	11.15986	7.64871	50.55371	123.50266	41.94175	7.74767	41.35654	22.92584	7.31405
49.55980	1.46654	6.89703	1055.53178	5.76219	3.73779	6.04309	6.43035	1.00000	9.51220	5.42896	74.63678	-117.71978	34.09668	8.05671	47.40439	18.04273	7.54572
51.60845	4.78832	6.91420	1181.76672	7.24769	8.20461	5.33363	8.22693	0.00000	10.75968	5.08590	52.87972	71.67164	30.29184	7.97909	53.52035	1.26369	7.62974
60.23842	0.18007	6.16961	1114.90311	6.25944	10.30074	8.51872	7.08683	0.00000	6.35531	7.36689	26.57453	-97.35992	19.8173	10.17875	58.54538	8.02794	8.81670
28.04873	4.30702	7.11872	1193.03819	6.50924	7.80578	4.91025	7.14562	0.00000	10.63290	6.76160	40.43031	76.92421	60.97944	8.70890	25.03955	12.62919	5.41661
46.82116	0.24850	7.80260	1094.29415	8.44600	7.51171	5.97499	6.37931	1.00000	5.19079	6.81911	19.91141	3.87723	43.61092	4.22839	85.67827	11.19665	8.83432
53.72550	4.05024	7.17693	1164.15994	10.24808	9.39537	5.36865	7.40456	1.00000	10.55978	8.78829	46.61230	114.68333	23.73333	11.92346	47.72572	19.68837	8.88823
54.07157	1.35445	7.22042	1173.17232	7.97416	7.61662	6.72658	7.96930	1.00000	9.42611	9.70286	38.11410	76.32756	9.57046	6.62554	67.52497	24.60664	6.74263
33.27158	0.57488	6.75600	1166.16477	6.95066	4.94418	9.15884	7.08248	0.00000	8.37540	8.45660	61.19175	6.92917	52.31333	4.71831	50.41454	20.73978	7.55663
53.53055	0.60222	7.07183	1155.47135	6.82892	8.40799	8.05280	9.82641	0.00000	8.43423	7.52577	44.91993	4.47124	51.95838	10.50704	43.22239	14.93523	8.37493
41.33774	0.50393	6.73176	1153.66488	6.22336	3.60488	6.95389	7.32428	1.00000		7.37197	58.44357	-70.20749	8.62261	6.94345	47.21304	-1.42670	9.11450
38.49449	5.84266	7.66170	1179.48939	5.75713	7.60860	6.40505	7.44574	0.00000	10.94645		57.18761	6.26764	4.92675	10.45950	39.47907	6.18556	7.25171
65.06982	3.25077	6.94335	1141.39535	7.49409	7.58687	7.07205	7.07289	1.00000	10.37388	6.44406	45.47604	46.83187	14.53767	7.07773	75.27273	0.11070	9.33915
62.30734	1.50609	7.74592	1124.21419	8.58129	7.68224	3.90763	7.11862	1.00000	9.43186	10.33266	36.58084	-76.99081	38.96372	9.03883	66.30602	27.81288	8.25856
46.58727	0.35630	6.96403	1130.79806	7.20500		7.20880	7.81522	1.00000	7.57566	5.04641	45.96948	9.85	53.63333	6.29867	51.66353	1.33016	7.19478
	3.64259	8.00756	1162.81958	9.12324	8.36425	5.67061	7.62900	1.00000	10.46264	8.90519	49.03187	-1.47217	53.46506	8.93416	47.33968	0.38479	10.27141
62.87322	0.26857	7.31024	1054.71408	8.26014	9.71300	7.31226	6.63857	1.00000	7.28942	6.59601	55.15155	-58.44417	-3.14306	9.01121	54.11155	0.36079	8.50043
7.94202	1.11808	8.32227	1140.76067	7.39967	5.50542	10.80338	6.80235	0.00000	9.15827	9.25092	19.54135	-117.79394	33.76446	5.88260	59.82817	18.11452	7.09086
61.42429	0.31639	9.17161	1114.86000	7.87840	9.03890	7.53114	8.44827	1.00000	6.35694	9.59948	45.95953	19.61222	44.97639	7.12852	45.43935	6.52700	6.80448
86.52028	0.17752	9.28807	1175.27374	8.01992	7.60152	6.75520	9.56802	0.00000	6.82815	9.07120	49.11966	37.92792	53.93361	5.75594	58.61401	21.31093	6.33172
59.45334	0.36483	7.37004	1088.37956	8.22131	6.10376	6.76988	8.30582	1.00000	7.52837		28.26540	-0.76667	53.38333	6.52488	47.47049	14.72931	8.14123
54.34315	0.18593	7.99186	1085.25159	5.93153	7.69711	6.56649	7.90315	1.00000	4.80164	6.59226	39.61249	2.31889	35.21222	5.85846	45.34719	11.35254	10.02728
46.23333	1.05528	7.12123	1103.01297	9.02155	8.80083	6.83199	6.68699	1.00000	9.13169	9.87703	49.54097	98.6738	3.7278	8.33690	44.66673	20.65666	6.05972
47.15689	1.38646	8.34960	1087.64902	6.00752	7.82477	8.63361	6.38147	0.00000	9.47011	6.01456	67.65205	4.21372	51.12794	10.67386	31.27261	7.53982	7.36560
53.48297	0.49548	8.04573	1112.32120	7.94269	7.00113	11.19157	6.60115	0.00000	8.22271	13.07997	59.57650	-6.00137	33.42585	8.13713	63.75306	13.00904	9.72184
45.76416	0.23374	8.15419	1051.80692	7.11365	7.13970	6.00976	6.30790	1.00000	6.84459	5.97870	48.45549	14.39024	42.22718	5.35653	57.85056	5.08514	7.41865
46.15534	0.25875	7.81539	1178.69342	8.53244	10.24165	8.60611	10.64861	1.00000	7.16885	6.40586	30.98154	144.23058	-5.85746	8.76272	59.51135	2.99907	6.18593
37.93679	0.14018	5.35518	1077.82802	3.76524	7.24971	5.85098	6.94035	1.00000	5.29138	7.03673	23.66443	70.91106	29.38242	8.20423	33.62499	15.30360	8.96509
59.03909	0.93922	8.08040	1188.09155	6.92383	7.95773	7.69094	7.28160	1.00000	8.90154	5.86388	30.07701	109.3243	-7.0981	5.97919	51.07203	10.89361	8.19437
58.91958	0.80311	7.07039	1052.67297	10.02662	9.82051	7.62000	7.84278	1.00000	8.68118	10.11547	23.62920	123.50266	41.94175	11.59476	56.70491	27.48654	7.62774
46.32445	1.57194	6.43802	1140.19733	4.46676	9.08257	5.82466	8.24944	0.00000	9.55695	7.65119	66.44018	3.16667	50.8	10.83404	42.73881	13.97925	7.74218
51.41312	0.27754	6.97868	1133.98572	3.89767	5.58465	6.40977	8.37612	1.00000	6.35320	4.91164	52.82448	-42.98194	-22.53722	9.48627	59.81475	17.45309	6.86577
63.04260	6.88033	8.27995	1148.96313		6.27610	2.72767	6.18479	1.00000	11.12804	6.82005	60.79326	-48.29694	-20.87306	7.92990	43.84392	12.63569	8.12692
