PAHs	NOx	latitude	NH3	PM10	O3	Pb	H2CO	CH4	SO2	TEMP	C2H3NO5	PRES	longitude	CFCs	warning	PM2.5	CO
5.93076	9.21806	49.97704	10.61219	9.41489	7.35573	35.72584	64.34121	7.17954	9.33804	12.51081	8.00737	1109.88150	9.15214	44.94636	1.00000	7.18452	4.52408
8.87899	8.01944	-33.79176	10.38848	8.31166	7.89225	32.16775	44.31369	7.27143	4.74143	11.27192	3.24044	1157.20694	151.08057	44.70337	1.00000	11.15781	6.48905
11.13099	8.41993	43.41949	4.78159	6.69491	8.96874	55.21275	63.64458	8.18817	7.20575	27.87348	1.52193	1153.37961	77.0202	55.41187	0.00000	8.58737	9.81492
3.73953	11.35119	33.95015	9.75356	8.30785	9.20400	33.10174	42.81512	10.08428	6.91984	19.12544	2.91160	1187.73479	-118.03917	59.91948	1.00000	10.52998	8.65145
7.73522	7.66554	48.77644	11.78875	9.80425	7.74296	60.97015	41.44873	8.72671	7.01478	6.21409	11.53943	1153.07355	2.29026	67.62301	0.00000	10.12517	10.74991
10.14832	10.85775	23.1959	9.73813	9.16043	7.75409	31.66282	45.25554	7.99374	9.07059	5.16394	6.68236	1112.37728	86.51499	49.62142	1.00000	10.32718	6.09999
9.91581	10.18034	-5.85746	9.17676	10.14646	9.08777	36.65821	58.11428	7.37665	8.19541	17.91067	15.81510	1063.03199	144.23058	75.23866	1.00000	8.93215	7.19408
5.36386	7.69372	40.56754	11.64105	9.23722	10.02536	54.21088	52.59622	8.03365	12.14366	-4.71556	7.68454	1173.24242	-89.64066	54.48384	1.00000	5.39951	5.95672
7.57316	9.70071	13.48082	10.30333	10.18696	8.15519	43.31196	50.15841	7.60180	7.78940	6.27584	17.60493	1182.55979	-86.58208	64.93163	0.00000	11.86602	10.63095
11.40059	10.19162	15.48131	10.13880	6.30544	7.57573	40.69306	39.08051	9.17829	8.10483	18.71944	1.18954	1176.48405	-86.57415	23.93279	1.00000	12.13535	7.04439
6.46578	8.08811	35	8.98168	9.75496	9.14805	52.58117	64.81795	7.21761	5.77515	3.31142	11.69013	1097.56368	136.51667	26.68838	1.00000	7.56601	8.79633
9.79867	10.11802	27.85	10.09448	10.47511	8.79718	62.43682	56.48389	8.12231	7.19900	17.82047	23.01491	1120.52272	112.9	54.01609	1.00000	9.39682	8.92261
10.10450	11.82336	6.46838	9.04422	8.32857	8.08945	57.05188	59.61625	9.55424	9.33475	4.15841	3.29568	1182.25826	-73.26022	44.17123	0.00000	7.65065	5.66543
11.49925	12.10405	41.6764	10.16391	9.36536	8.96818	33.74854	50.84815	8.54105	10.34570	17.26392	8.07108	1142.36856	-91.58045	41.98461	1.00000	8.96723	8.33070
5.25214	8.42900	-38.65333	9.76603	7.50347	8.65458	60.53160	32.60613	9.46584	5.04302	35.17784	1.35054	1078.13501	178.00417	58.64664	1.00000	11.39184	10.18914
7.84709	8.29418	40.5576	7.01676	8.94088	9.55984	39.08384	50.19547	9.67013	5.02884	20.95073	5.62824	1083.58480	-74.28459	61.15497	0.00000	6.84399	11.56185
5.18369	8.90198	18.20854	4.60147	10.55900	8.52511	51.36437	44.23223	8.90038	10.30021	5.62432	24.89685	1160.36139	-71.10077	71.53346	0.00000	7.52845	7.93609
6.68476	10.25153	34.9	8.15339	8.65818	8.95928	46.78888	44.44737	8.03389	9.84617	31.27448	3.88477	1101.17420	137.5	53.93416	0.00000	6.38583	7.79847
7.91930	12.22057	14.0823	8.35709	7.02433	8.62154	54.67469	46.32611	9.70227	4.09384	18.53878	1.48441	1090.11518	98.19151	65.11261	1.00000	14.81757	8.14890
6.51906	10.90891	40.66482	9.79146	8.70008	9.19225	32.97130	29.78292	9.80516	6.17853	27.66232	4.61645	1100.61317	122.22833	61.72203	0.00000	8.10973	12.30179
8.96733	11.33420	33.35283	7.39036	5.98947	7.23377	35.62675	44.20334	8.21046	9.53519	14.54571	1.06024	1126.10119	-111.78903	57.39636	0.00000	8.63506	9.38200
4.88448	7.75790	41.48199	3.71121	7.65719	7.83106	39.64018	32.24801	9.01348	10.25197	30.64021	2.71770	1158.08586	-81.79819	65.14442		7.19321	7.86418
10.58540	9.91374	-27.50578	9.90158	7.91814	6.81663	52.50490	51.26774	8.38585	8.96183	27.85670	2.65472	1176.77720	153.10236	65.07661	1.00000	9.21605	6.71808
9.77849	11.75097	7.65649	7.40770	7.73513	8.35429	50.46762	57.20708	8.10385	5.42621	27.86784	1.99766	1125.64044	4.92235	55.81740	1.00000	11.82072	6.47819
10.34227	9.34483	17.94979	10.43195	7.83242	8.38913	43.86727	45.53899	8.25423	8.29597	2.21291	2.59436	1133.33230	-94.91386	61.39964	1.00000	9.33651	7.59133
10.86575	9.65328	41.80753	7.59922	8.58758	9.67337	73.19182	51.46836	7.43910	4.17041	0.69221	3.74498	1081.06776	-87.65644	42.44752	1.00000	11.42851	9.25197
11.19104	8.34464	28.98002	5.44110	8.48577	8.15172	48.00780	54.87947	8.20713	6.08566	12.96551	3.49289	1191.15060	77.70636	39.82342	0.00000	9.48811	7.61269
9.80429	10.25660	32.61603	8.94006	8.45729	7.53946	44.12096	52.13546	7.92543	7.58823	9.84920	3.65676	1167.53939	44.02488	17.67013	1.00000	9.63601	6.44374
10.55622	7.73233	34.06635	5.86887	8.15360	9.51684	57.71348	63.81720	8.37925	7.14319	5.58868	2.35981	1155.57940	-84.67837	59.00450	0.00000	7.82737	8.24312
4.32360	6.93418	53.59782	5.57002	8.69765	8.69027	54.78668	49.05414	9.45569	9.06547	21.26241	4.23017	1087.86304	34.33825	57.99048	0.00000	5.30408	4.96143
4.72690	12.96471	17.54907	8.06531	7.29120	7.32871	27.38644	38.99262	7.40378	5.59223	19.54315	1.65336	1163.20436	82.85749	56.17137	1.00000	12.62730	7.25349
9.83983	9.45005	34.08565	9.17500	8.64504	6.05460	52.30111	57.24477	9.08695	7.55050	9.05301	4.36078	1110.81128	74.80555	34.66416	1.00000	9.24071	7.64888
9.08981	9.74398	15.48131	9.18411	6.94968	7.25808	57.88504	59.87810	8.71665	5.83059	10.69314	1.51409	1054.48923	-86.57415	47.58388	1.00000	10.75733	5.68712
10.12384	10.94322	57.97472	9.29909	8.72468	8.00846	34.94006	7.54300	8.94330	7.31848	27.43354	4.63863	1144.73566	33.2525	34.56108	1.00000	10.70471	6.29239
7.09144	10.00292	36.06386	8.60285	8.71329	8.41208	36.61676	53.27915	9.94066	4.73113	31.94176	4.15025	1089.47953	4.62744	72.14083	1.00000	7.95381	6.63647
7.73275	7.92190	35.6803	10.35378	8.93269	6.44879	76.24352	53.16354	9.14666	7.28154	6.93618	5.51039	1075.88663	51.0193	52.26254	0.00000	7.46794	11.65217
7.93827	10.78778	-17.74431	9.71088	7.07814	8.30369	30.45811	59.72141	8.73113	8.05943	24.86897	1.21097	1194.89659	-48.62789	59.60340	1.00000	10.08885	5.22672
8.55664	9.68373	-19.7625	7.83312	8.18703	8.61767	47.53643	44.73211	8.64344	2.95542	23.07843	2.65091	1097.39249	-44.31389		1.00000	11.36629	8.22492
11.27756	12.07488	60.97944	9.85813	7.22241	8.63511	50.85488	71.68707	8.42228	9.28929	16.39644	1.93803	1077.51200	76.92421	83.55165	1.00000	10.44345	7.53355
5.48434	11.07880	34.25	8.31300	9.01649	7.93426	22.84309	64.69138	7.44705	4.48470	33.77559	5.56295	1082.27665	135.31667	57.98558	1.00000	10.67717	7.55468
3.12640	9.53487	11.84962	8.08925	8.24396	9.06711	23.56059	70.72974	8.07754	11.88613	9.18396	3.12841	1062.83379	-86.19903	59.84637	0.00000	4.58079	7.77483
8.11796	10.17890	13.44581	8.39699	7.71241	9.79433	35.91670	48.05803	8.78278	9.60496	12.23567	1.67849	1099.40767	101.18445	43.10363	0.00000	6.64194	6.46331
6.49231	8.95239	10.98778	10.48096	8.28116	10.66607	58.26653	24.23964	9.38281	8.87128	21.35718	3.13468	1166.62102	-74.95472	43.03328	1.00000	8.95832	7.10055
9.04551	9.02041	53.49389	9.17544	7.82735	8.46757	42.92911	30.87295	6.29405	6.48401	24.05157	2.10416	1163.84387	-1.29243	52.49436	1.00000	9.16717	6.84475
5.67106	8.83102	26.2649	7.92541	8.32492	7.71231	36.70041	42.09691	8.92661	10.83943	0.66729	3.53934	1105.82426	81.54855	49.86548	0.00000	6.50538	6.83186
7.96397	9.90308	37.74615	9.68447	8.23175	8.20466	40.31699	42.98494	9.47612	8.46070	17.64781	3.07470	1197.89228	-25.66689	48.02255	1.00000	8.34065	4.92875
8.39373	7.42487	50.20528	8.38099	9.03843	9.01856	39.44727	67.34125	9.11462	5.91701	3.65110	5.52302	1085.70013	19.27498	31.73195	0.00000	7.77737	10.42518
9.86178	10.02480	43.96222	6.20052	10.05073	9.55501	44.19686	41.55930	7.85036	6.28761	10.42361	15.08397	1102.55963	43.63417	55.42874	0.00000	9.84033	8.54612
10.97387	10.37443	-19.65	9.99580	7.81566	8.92324	40.16714	74.81478	8.64064	8.62932	11.13124	2.47370	1072.09349	47.31667	37.20517	1.00000	9.80453	7.08394
10.05344	9.28322	61.78491	10.29815	8.82442	7.83274	37.76147	43.94243	10.59778	7.48422	13.79840	4.54678	1136.04740	34.34691	56.48490	1.00000	8.59488	9.06928
7.53807	9.42241	49.5099	6.31783	8.84523	9.46203	48.51719	44.55513	7.99419	9.74322	-5.97137	5.22084	1197.33446	6.74549	35.58145	0.00000	7.21197	7.88537
6.82358	8.26806	43.91452	9.06495	7.68484	9.11980	13.24907	45.89492	8.34354	5.81465	14.38226	2.37140	1094.35445	-69.96533	62.29600	0.00000	7.35786	11.02260
10.22139	8.90778	49.65186	5.77352	8.55651	6.85405	71.51186	57.33298	8.13468	6.59238	10.60722	3.56253	1155.27296	26.97253	43.87416	0.00000	8.41237	8.45282
3.45329	6.22043	33.92866	5.19027	6.73764	8.79912	46.45234	57.12440	8.07339	10.86131	12.65711	1.28540	1166.37764	-6.90656	47.88947	0.00000	6.50990	6.05142
7.93227	8.49782	7.65649	9.40598	9.21840	7.40504	64.15553	42.18409	8.37135	4.66402	20.22967	6.92315	1079.94677	4.92235	17.82559	1.00000	9.98794	6.18097
10.82408	11.62698	37.56667	9.52289	10.44448	9.27581	59.93088	38.87955	7.26460	8.92042	20.95834	21.85132	1078.63454	140.11667	48.24949	1.00000	10.11638	6.55833
7.72222	9.50252	33.93113	9.94064	8.71531	8.18202	43.00560	38.80881	8.65976	5.75104	13.93936	4.50949	1175.75174	-117.54866	54.92063	1.00000	9.53333	5.91555
6.40079	10.80836	45.49428	11.19293	9.02740	10.15123	59.50763	61.63318	9.18036	7.82447	4.90387	5.62574	1061.80077	-122.86705	55.70205	1.00000	12.54863	7.35280
7.18717	10.12981	13.48082	8.82173	9.31887	9.00229	48.28344	53.92421	8.51442	6.53031	10.95720	7.38389	1157.29234	-86.58208	45.38406	0.00000	9.46287	11.30415
7.82546	9.39896	22.98212	8.56679	8.37316	7.48820	50.84176	50.70050	7.71938	7.64077	26.15362	3.83976	1079.11546	-80.58556	44.19700	1.00000	8.89575	5.35800
6.19499	9.12813	44.43579	6.26288	7.82672	7.28729	57.43945	49.16361	6.84058	9.62314	15.07254	2.50961	1198.97898	26.01649	32.27587	0.00000	6.54091	8.02489
9.80620	13.77814	34.09611	7.86059	8.53914	8.55757	63.19194	74.96111	9.39055	5.07659	11.09715	3.49872	1095.26470	-118.10583	51.81084	1.00000	15.52865	8.51103
9.38166	8.97561	-20.25333	9.18825	7.34018	8.32139	64.43769	34.73729	9.64089	6.12315	30.24223	1.84345	1091.26289	-43.80139	78.17481	1.00000	9.51933	9.62049
7.88171	8.24889	6.46838	8.75635	6.56009	7.44673	48.30146	63.24528	8.96962	5.22608	16.74752	1.06589	1088.11385	-73.26022	65.15662	1.00000	10.71677	8.89148
7.18015	10.74085	48.8765	8.93018	8.95759	9.28982	40.85958	58.08794	8.46540	8.13680	23.77549	5.58771	1109.82589	2.18967	49.73431	1.00000	10.59676	7.26592
7.93259	12.37967	32.05971	6.96884	7.75440	7.57088	43.30767	45.74593	10.07694	7.36725	10.96479	2.07871	1136.15053	34.8732	40.83681	1.00000	10.04744	3.77381
6.32052	9.59787	20.88098	9.19290	9.70044	9.19894	32.86410	46.15277	8.79764	5.42010	9.55740	11.07817	1171.54255	75.11937	69.05152	1.00000	9.85517	8.51601
7.88171	8.24889	6.46838	8.75635	6.56009	7.44673	48.30146	63.24528	8.96962	5.22608	16.74752	1.06589	1088.11385	-73.26022	65.15662	1.00000	10.71677	8.89148
10.47765	6.65117	-32.05251	9.40064	7.92751	9.47720	45.14203	53.05909	8.60598	8.42809	26.76998	2.97605	1069.15608	115.88782	68.53688	1.00000	7.86753	8.41368
8.77633	8.65885	-34.64167	10.16307	9.73711	9.83521	63.77357	45.37216	7.16478	6.03435	14.28023	11.04064	1177.76919	-60.47389	53.91110	1.00000	9.64024	5.72897
8.65364	9.10103	4.73245	11.29443	6.85020	8.88075	22.93039	60.09327	7.99404	4.19708	16.80778	1.17529	1062.04660	-74.26419		1.00000	11.60741	6.71188
6.62460	9.30646	26.91756	11.15386	9.84128	9.28806	41.36054	45.07641	8.92671	10.16911	22.00340	12.08093	1072.00451	-82.07842	62.00542	1.00000	8.65475	4.48918
9.45420	11.11854	-38.65333	6.47756	9.26890	8.31165	60.01247	32.38958	8.18589	7.69661	31.55879	7.46304	1054.63307	178.00417	45.04665	0.00000	10.72287	9.48542
6.52734	9.45233	51.14942	7.77434	6.43579	10.13159	60.18143	40.66992	7.96385	9.51620	31.17630	1.58326	1186.61861	15.00835	68.24623	0.00000	6.94709	5.62014
8.94762	12.79192	47.64995	7.21801	9.30119	8.30630	56.36499	44.27958	9.57402	9.16018	5.44359	7.30255	1064.33465	-117.23991	36.09401		7.94789	9.55059
9.40665	10.54290	19.32932	8.50458	7.02340	8.02415	26.95037	30.45646	8.92046	7.19393	9.67327	1.58723	1139.64353	-98.1664	45.88502	1.00000	9.30068	7.68039
9.43275	10.43921	46.67535	9.70678	7.21641	6.11024	49.35148	42.63459	6.89569	7.24310	16.94957	1.59143	1053.61561	5.55575	54.18571	1.00000	9.06116	5.92808
10.09232	10.26995	45.78071	10.79091	8.51369	7.86668	54.73468	59.13154	8.92887	6.65334	17.63655	4.40670	1055.69012	12.84052	25.76269	1.00000	11.74060	6.73629
5.74644	7.35205	8.43333	11.90374	9.07675	7.98931	56.97873	37.81336	8.62867	6.74713	-6.82363	6.22233	1112.92996	99.96667	50.22492	1.00000	8.42917	7.27435
11.03113	9.33170	46.1351	6.01682	8.22281	7.85238	47.25916	59.51323	8.55903	6.82511	24.21762	2.88371	1125.98862	-60.1831	47.30137	0.00000	10.32836	7.30141
3.66747	8.70656	50.18545	12.51486	9.15237	8.84590	48.39772	43.25631	8.22158	9.96288	16.89183	6.57586	1084.57560	27.06365	58.79729	1.00000	6.08776	7.39361
5.11241		28.92694	8.46172	7.69369	6.86501	41.92645	62.37699	9.84876	4.98056	5.87691	1.79422	1126.15331	78.23456	45.32690	1.00000	9.85756	9.03949
10.81197	9.67141	17.94979	10.95124	7.84084	7.50428	49.02183	35.05421	7.88908	7.50317	7.84230	2.16871	1057.10338	-94.91386	49.40122	1.00000	10.84184	8.60835
9.87252	7.98426	-36.9256	9.94260	7.28603	8.78673	43.63359	78.80266	8.42640	6.38813	-0.23104	1.56676	1174.36160	-73.02841	55.19306	1.00000	10.34893	7.34319
7.96705	11.07455	-30.60106	9.56710	8.35687	6.45925	50.77544	46.30761	7.96438	6.75017	24.35323	3.84081	1111.10238	-71.19901	73.73217	1.00000	12.81337	8.21428
9.79163	8.42278	-7.0981	10.76069	8.00988	7.99811	46.42874	49.83412	9.46778	6.07618	6.68789	2.44120	1121.86458	109.3243	51.79108	1.00000	10.99307	6.74764
11.82260	9.71180	41.75338	4.60366	6.10670	7.73703	42.13993	50.05589	7.77496	6.92543	1.89092	1.14856	1171.18395	-86.11084	56.48509	0.00000	10.33162	8.23530
7.79183	9.37612	52.31333	10.51565	9.33275	7.40087	37.95575	45.82869	9.24398	8.34177	23.73789	7.61516	1182.65774	6.92917	50.06878	1.00000	9.66372	7.33785
4.62733	8.95414	43.16547	4.63114	8.88672	7.70728	45.52435	43.85602	9.51177	11.33497	12.95204	5.16828	1177.19834	-77.70066	40.12282	0.00000	8.13959	10.66093
8.69673	11.45746	47.92526	7.25600	8.15432	8.23472	47.71262	40.69815	7.81584	8.72245	20.79523	3.04385	1105.07303	-97.03285	35.53677	0.00000	5.70088	7.08261
7.66715	10.11087	-27.4338	5.57824	8.51194	6.49446	44.03195	46.38870	8.22969	9.40443	8.57923	3.09822	1163.04017	-65.61427	31.36852	0.00000	6.58103	8.06051
7.70668	9.41626	48.28259	10.17066	8.79474	6.62967	48.45663	42.27752	7.18038	2.70646	9.85173	4.69286	1127.04955	9.72749	54.41355	0.00000	12.22744	4.97096
4.76575	9.19008	44.73941	10.37164	9.00797	8.47436	42.58504	51.11529	8.57613	7.48405	19.18544	6.27143	1071.53343	-93.12577	29.55576	1.00000	7.68609	8.48358
10.77917	9.42165	40.57788	9.25326	8.23219	9.05818	33.89405	47.33690	9.55272	9.48837	0.63030	2.89291	1145.25441	-73.95958	47.78962	1.00000	7.60998	8.85569
9.63910	11.69975	36.33011	4.32104	7.64582	8.73816	44.77642	64.04125	9.49263	8.17699	-1.58593	1.88535	1142.31697	138.89585	47.08464	0.00000	7.41508	9.61616
5.89092	8.93952	18.03496	8.22622	9.17269	9.51855	65.50831	44.61115	6.78031	10.66789	23.21333	6.54273	1183.12764	-66.8499	25.68875	0.00000	7.81708	5.80752
8.50525	9.69795	37.35813	7.98196	9.27438	7.14650	35.27856	55.08444	8.19113	6.42400	31.81161	7.05325	1072.91764	-6.03731	69.81295	1.00000	7.68278	7.06274
9.72481	10.10785	14.37395	10.03663	9.45448	7.78380	56.17449	59.63451	7.51562	7.50142	34.29369	8.23427	1162.32626	100.48528	38.93617	1.00000	10.08943	5.74403
6.97670	8.25605	50.23019	9.91499	8.52102	7.29219	30.92671	46.87465	7.43111	6.10281	6.26119	3.74375	1190.51167	8.77155	67.84497	1.00000	8.81021	10.03018
9.45440	10.26224	0.76755	7.38889	7.86302	10.09912	39.47175	45.24961	7.32406	7.36130	9.26598	2.49535	1160.92498	24.43973	20.40661	0.00000	9.90550	10.82098
8.74193	6.99827	53.59782	6.80519	7.79073	7.89969	48.85779	60.52534	7.80394	4.37010	25.52781	2.37264	1107.02157	34.33825	54.24712	0.00000	6.26495	9.85282
8.90022	10.42972	51.21187	9.13001	10.57436	6.27481	63.63819	43.52018	7.07869	6.84172	4.16234	24.64316	1134.85321	4.25633		1.00000	8.96845	7.82193
9.67572	8.77784	45.51667	10.83477	7.30071	6.79662	29.37534	54.43367	7.33489	6.59912	5.49237	1.09198	1120.03712	4.86667	49.84189	1.00000	10.07265	8.05814
7.62368	8.05254	27.55898	9.03279	7.94373	8.59174	41.21380	63.68791	8.12382	8.55233	14.44695	2.22096	1144.04148	68.21204	46.42055	1.00000	6.63321	6.57573
9.47478	7.65483	53.6052	12.41797	8.91148	8.69016	36.60850	40.70647	10.12610	7.63021	0.84118	5.27494	1193.35072	10.03988	22.08692	1.00000	9.54138	9.19806
10.25025	8.58957	55.64776	7.76620	8.83052	8.01595	15.12348	67.45706	10.06919	6.24802	13.12970	4.87240	1167.11418	38.02486	43.87839	0.00000	9.64525	9.12092
9.93495	10.81452	60.97944	8.73547	8.95954	8.57249	53.80901	49.00757	8.96929	6.82090	-0.97343	5.27469	1186.48862	76.92421	54.16070	1.00000	10.84188	6.88753
8.83364	10.39308	19.32932	9.30947	7.59123	8.33439	42.84069	57.77420	7.85853	8.07268	12.36044	1.93978	1130.57886	-98.1664	44.60305	0.00000	11.50566	10.21784
10.67815	7.03116	33.3213	6.94578	10.21398	7.19960	48.02853	44.46399	7.54004	6.91674	10.71823	17.16194	1104.50294	130.94098	39.42613	0.00000	9.20864	9.62765
8.80719	10.82352	48.77644	8.74010	7.52140	9.08551	48.61688	40.98323	7.29859	9.72619	31.52096	1.99988	1057.16527	2.29026	41.50812	0.00000	7.85286	6.32425
5.27473	9.43833	49.03685	9.97749	7.85541	6.65850	66.41859	37.71516	7.88418	6.35239	20.83693	2.14429	1135.73356	8.70745	36.04060	1.00000	10.94017	9.05490
9.03590	10.20901	30.76468	7.30817	11.18671	9.31492	29.86103	59.85307	7.29426	6.66908	10.21065	45.27683	1183.29326	74.12286	41.56647	0.00000	9.64822	9.42489
6.82068	9.72613	17.54907	8.24972	6.69405	7.96316	35.24200	49.28254	7.99555	6.45705	22.03504	0.98452	1190.57783	82.85749	42.13793	1.00000	10.73116	7.62561
5.64510	12.11197	33.14447	9.12883	7.89478	7.63848	49.56571	50.87177	7.70990	8.72273	21.77522	2.67705	1185.32308	47.3799	64.29735	1.00000	11.10080	6.20795
7.54505	10.02363	37.49223	9.00454	8.03864	7.55742	40.52199	71.18097	7.68076	9.94744	21.75314	2.71232	1177.24138	15.07041	46.96325	0.00000	6.71981	
10.18900	10.33778	34.09611	6.78073	8.99841	7.09469	70.40560	47.12087		7.30714	13.83824	6.29600	1131.07323	-118.10583	46.24837	0.00000	9.54782	9.77877
6.23995	9.88013	53.59337	6.50214	9.25636	7.65154	61.17468	48.97334	9.30388	9.28515	22.59073	6.89153	1162.57134	9.47629	57.41972	0.00000	4.85642	8.14723
9.35132	12.13650	53.63333	8.34975	8.71255	8.13218	51.58571	60.06955	9.41773	9.41775	16.37740	4.81126	1066.55224	9.85	57.40493	0.00000	6.83382	6.73662
8.69748	10.73418	45.43341	9.36312	8.45551	8.84044	60.09394	33.73297	7.79324	6.04417	-0.50741	3.85151	1106.48691	-73.86586	40.51213	1.00000	10.36156	6.10550
5.11118	9.61383	14.0823	8.46586	8.77451	9.18791	34.46870	58.81289	8.67393	5.66409	8.03433	5.09767	1139.38772	98.19151	42.82893	1.00000	9.21638	8.50876
7.47555	9.28453	-20.87306	8.43741	7.85261	6.67599	64.48771	38.07229	8.80306	10.17782	13.80175	2.20281	1058.45057	-48.29694	0.77147	0.00000	7.63968	4.94390
10.03349	9.96622	48.77644	9.77267	9.29697	8.61020	53.79382	38.78898	8.61451	7.29336	18.04391	7.89370	1086.37065	2.29026	51.86759	1.00000	10.59550	6.57302
5.81341	9.90459	54.8421	6.85075	8.29592	8.49379	52.73870	50.72574	7.43943	9.92129	15.61133	3.09367	1194.71866	46.5813	64.99174	0.00000	6.99638	7.97188
8.12653	8.64024	48.98693	9.06198	8.84040	10.73651		49.94545	9.43224	5.87961	13.76137	4.69814	1147.56845	2.44892	58.73323	1.00000	8.43821	6.31981
8.40623	7.49293	43.48961	8.57846	8.52086	8.41969	39.49759	58.73882	9.15266	5.37106	23.26980	3.84960	1088.89959	-8.2194	51.88180	1.00000	8.48934	7.16239
9.46251	8.78890	44.98901	8.92828	8.50197	6.24773	60.73735	50.21672	7.85288	6.32979	21.19820	3.44148	1113.72503	38.94324	34.29561	1.00000	10.80410	8.69252
5.55042	10.38124	-11.94306	10.33546	7.58283	8.54160	46.13994	58.66705	8.62644	9.34409	33.28969	2.10084	1159.09660	-76.70944	46.07320	1.00000	10.29452	6.12688
8.06151	11.07221	0.51667	8.10967	6.17186	9.97145	56.30709	26.00673	8.69698	6.15268	5.03740	1.46043	1072.85238	101.44167	84.55180	1.00000	8.85728	6.06797
5.82246	9.16972	15.79408	6.11274	6.77153	8.52433	38.51054	34.92924	9.90981	11.50191	19.39501	1.23206	1119.58467	104.1451	39.88952	0.00000	7.02455	8.67986
9.73022	11.01778	18.18158	6.58110	9.26061	8.03953	37.52126	34.37271	8.03416	8.14280	41.86090	7.45453	1072.12035	76.03889	36.30813	0.00000	12.00542	10.17820
11.81798	8.80048	40.67705	4.79433	8.96334	8.58633	86.46577	41.27296	6.87568	6.83003	23.10846	5.73297	1179.15442	-73.89125	55.51841	0.00000	10.65849	8.80085
10.35918	9.50052	31.82539	7.57888	7.70104	8.31247	57.80134	56.68733	7.14412	8.14404	11.61892	2.04054	1055.31652	72.54064	45.68073	0.00000	9.12511	10.02061
8.93768	8.69541	48.98693	10.52917	8.86998	10.91672	50.33307	48.64636	8.80919	5.03342	10.36568	5.07418	1091.57868	2.44892	45.93859	1.00000	10.62131	6.70127
7.15751	10.67028	-3.20333	8.49176	9.64957	5.88210	38.17656	33.66299	9.06725	4.72159	21.74395	10.48751	1129.71625	-52.20639	42.04811	1.00000	8.77989	5.91274
6.89010	11.11442	33.35283	7.91187	8.50161	8.84841	55.10139	60.42970	9.59101	3.82301	17.83933	3.93001	1141.53758	-111.78903	52.10283	1.00000	10.12270	5.70508
3.39036	13.80926	-4.16694	10.37841	8.25660	6.27834	44.41360	46.84456	7.63309	7.42800	12.00326	3.41574	1184.79595	-40.7475	41.60945	1.00000	14.11315	8.35307
5.59790	7.13450	4.94273	9.01370	7.81117	9.94903	51.52657	61.39679	8.28858	4.79352	11.30839	2.15726	1116.18548	15.87735	48.16006	1.00000	8.65624	8.97432
7.56178	10.09833	48.43174	9.20813	8.42741	9.38401	37.89279	44.80543	9.28396	4.27157	14.14679	3.69282	1133.00878	17.8031	40.35058	1.00000	10.06084	5.14682
9.05992	9.37439	51.12794	8.89697	8.26604		43.60713	48.39732	9.65873	6.48196	9.99939	3.21488	1085.48096	4.21372	28.31139	1.00000	9.53487	5.76234
11.05477	10.97934	52.86147	7.06381	8.51183	8.86129	12.96470	70.70033	8.37207	7.67811	10.91582	3.83387	1121.98661	9.5926	57.65636	0.00000	7.58575	9.14359
9.06107	9.78876	33.92866	8.46622	8.90399	10.91304	29.55821	44.71503	8.03269	6.13158	15.35035	5.27896	1148.34969	-6.90656	57.60970	1.00000	9.89839	6.19054
11.13037	10.46799	45.49428	9.60941	9.21416	8.05206	55.22947	26.16306	7.58772	9.06612	13.67204	7.00794	1115.65750	-122.86705	74.66554	1.00000	9.04808	8.81247
8.23865	9.13841	19.30157	9.48907	8.97994	9.47111	28.09945	54.12777	8.92186	8.00269	23.53957	5.69694	1096.67892	72.85107	39.65730	1.00000	9.69426	9.07844
5.04844	7.36068	41.92361	6.95355	7.97334	8.76987	49.85255	31.83395	9.09225	10.03242	27.94828	2.40112	1124.28125	20.91361	49.87109	0.00000	6.94943	5.29781
6.96675	9.97570	47.64995	10.09459	7.97758	8.29719	69.14297	55.81215	7.92418	6.84744	23.40604	2.59217	1063.88075	-117.23991	45.90766	1.00000	11.22702	8.62857
6.32830	12.49306	14.67751	8.09355	8.50546	7.65432	50.43299	50.53187	7.98602	4.26401	8.63104	3.93770	1097.09367	-60.94228	28.31723	1.00000	14.62712	6.86295
9.68396	9.58613	43.78956	7.28861	6.18566	8.36888	61.43508	20.80291	8.67662	6.93000	25.58261	0.42900	1081.51132	7.60872	61.97126	0.00000	8.88593	10.71767
6.85187	11.26749	18.03496	10.17922	11.05892	6.98005	38.63557	53.52109	8.90683	3.36193	7.39042	40.13237	1156.58394	-66.8499	53.99320	1.00000	10.42051	4.72864
6.47084	10.85499	34.25628	6.91243	9.29065	8.68624	34.68446	57.86218	8.88443	11.61558	9.13451	7.62006	1098.76453	-78.04471	63.91423	0.00000	10.67244	8.22534
	10.55623	40.64621	8.38920	9.42382	7.49019	43.11441	53.00384	9.81161	4.95577	14.81623	8.17154	1181.08472	-73.97069	53.18651	1.00000	11.12760	9.62750
6.34043	10.21346	44.43579	5.21796	9.06201	9.17451	52.34084	60.08345	8.28320	9.43369	19.77637	6.15688	1176.37083	26.01649	40.66781	0.00000	7.03547	8.48612
8.20919	8.44312	46.32313	8.88107	11.25165	7.69296	55.51505	34.16484	7.13172	5.19520	10.91884	48.37762	1115.44827	-0.45877	48.94933	1.00000	9.44679	6.43712
