O3	SO2	PRES	PAHs	C2H3NO5	H2CO	longitude	warning	CFCs	latitude	CH4	TEMP	PM10	NH3	NOx	Pb	PM2.5	CO
4.40078	9.38100	1079.29759	7.98909	4.68237	46.24824	84.87144	1.00000	49.14804	47.46657	8.84723	24.55772	8.13753	9.03837	8.04852	48.20523	9.30321	5.87713
5.97204	5.66147	1153.13231	7.21323	2.18373	35.90900	74.4818	0.00000	44.31413	30.21121	8.17256	0.60211	6.75307	6.61248	6.85685	25.77423	6.32120	6.87222
6.72207	6.57095	1134.41716	5.81491	4.94208	24.87910	-66.8499	0.00000	68.16055	18.03496	6.11585	31.79468	8.51799	8.94336	7.18641	53.70049	5.65904	6.49093
6.80981	9.51095	1161.89979	6.20506	2.46199	40.90805	121.12251	1.00000	38.63022	14.62578	8.29069	-2.77034	7.40525	8.34662		70.94668	11.09902	3.68387
7.65011	8.36666	1052.14262	7.33461	1.81601	53.98992	27.25	1.00000	54.61618	42.7	3.43694	25.97923	7.01271	6.74690	7.44409	45.20423	6.98807	6.90269
5.99960	5.15933	1182.49617	7.35108	3.69978	31.21691	-5.682	0.00000	49.95070	5.84752	9.46652	5.64228	8.02540	6.95398	6.30140	43.52899	7.00814	5.83788
5.68225	8.61369	1134.42400	8.18906	11.85971	30.37074	86.59509	1.00000	68.51810	26.11527	6.49242	4.51337	9.35370	6.10393	6.48986	66.04425	6.22933	6.47260
9.39046	6.88800	1088.03894	9.07339	1.81712	48.88084	-66.8499	0.00000	55.68276	18.03496	9.61686	16.22687	7.30666	9.31953	7.80189	50.07647	9.11411	7.61329
5.39992	11.38249	1199.04025	6.98734	4.79397	64.65352	151.08057	1.00000	54.60968	-33.79176	7.71106	16.61218	8.57351	6.42710	5.98694	48.42582	6.32509	4.11467
6.28989	9.22283	1109.62978	7.41777	2.80080	28.86079	-81.26367	1.00000	29.56610	28.90054	5.87306	10.63852	7.71822	5.66104	8.33560	34.08623	7.35899	4.27357
6.95815	5.36856	1072.21811	8.21528	3.21062	51.29988	-118.10583	0.00000	56.56760	34.09611	6.87891	1.17680	7.60440	8.54704		66.07740	6.46388	8.22548
8.91610	8.25967	1065.45812	8.38014	4.61045	42.62113	39.25	1.00000	55.17000	-6.8	2.57107	28.72591	8.26088	7.26814	6.81799	32.24530	8.25966	7.48617
5.80139	7.58969	1079.03772	5.98696	1.91479	51.12013	-122.24092	0.00000	65.74211	47.4943	5.21429	7.59524	7.21696	8.21221	9.28690	64.18821	7.74230	5.61434
5.68154	9.23406	1162.43558	7.30104	3.34134	55.21222	27.46153	1.00000	57.46053	-21.44236	8.18072	11.99443	8.06420	3.84424	8.96327	73.79456	6.89250	3.80436
3.62317	11.70784	1058.17660	8.70043	1.13150	38.69900	43.63417	1.00000	39.85813	43.96222	8.14985	-3.53795	6.74598	6.91132	5.71481	50.33016	3.86509	5.43050
8.09642	8.50305	1073.68540	7.93281	5.18246	50.28026	-88.42814	1.00000	73.53914	42.16808	8.67548	6.56674	8.20001	10.41934	7.70192	70.04758	10.76194	4.23709
6.19979	9.30873	1157.09864	9.81041	2.47715	38.93717	98.19151	1.00000	52.87090	14.0823	5.81997	9.67056	7.23004	6.26564	7.22264	53.23277	6.28584	6.00205
8.29920	10.19573	1090.76767	8.18693	3.83920	55.31962	29.26639	0.00000	26.33286	37.58105	9.49319	17.35814	7.67874	4.79824	7.35520	55.18228		6.54534
5.48971	8.74576	1082.86519	8.85789	3.16069	51.58161	9.22796	0.00000	55.03267	48.46458	9.23182	8.47245	7.97109	6.01729	7.74158	52.40440	3.85751	5.10181
6.57487	6.81249	1095.03179	6.32243	4.07507	48.47419	71.57737	0.00000	74.73189	21.53889	5.93845	25.27948	8.22244	9.11916	9.30318	49.40515	6.24288	5.88367
6.55904	9.46411	1097.19014	7.69359	6.97237	45.98651	124.84472	1.00000		10.13361	9.51524	16.40986	8.80844	7.92342	8.08204	36.28769	9.74306	4.70606
4.80913	13.42600	1178.51932	6.08507	3.30851	37.50229	-80.38297	1.00000	51.37723	42.8334	8.49326	4.94143	7.86541	7.53049	8.14447	48.66869	4.91791	3.78186
8.09377	6.72958	1080.07315	7.03597	1.35417	51.34026	133.42825	0.00000	62.45162	45.47885	7.56117	-3.24687	6.28509	8.13280	6.48109	33.38717	7.87499	7.13437
7.19187	9.69863	1102.92093	6.99179	2.48370	45.99561	-77.70066	1.00000	32.85294	43.16547	5.65439	-1.57240	7.52502	7.81638	8.59925	38.94559	6.04484	6.21284
6.31321	7.50035	1142.11707	7.90163	3.50409	49.65589	35.34722	0.00000	65.00368	-23.85972	9.74707	25.33178	8.02734	5.55575	6.28837	32.54575	5.49399	6.73064
7.55924	5.34079	1188.72927	9.25404	2.41348	44.41598	-74.96933	0.00000	52.59150	39.71734	9.02925	8.11318	7.21960	7.40567	6.25656	46.85822	8.73341	7.34276
5.01509	8.08908	1065.52841	7.38572	1.34151	35.65295	73		53.47890	40.93333	8.97393	26.96373	5.97270	8.17520	8.88404	54.15738	4.52841	8.08959
4.67776	9.51870	1149.56366	6.56020	4.96481	78.04943	-47.1725	1.00000	50.25949	-22.57306	10.05635	6.41084	8.38431	8.21785	7.60419	60.33985	7.84697	5.02811
7.90299	11.24224	1067.45353	8.10971	1.71851	56.60943	35.34722	1.00000	48.98266	-23.85972	4.26922	18.15012	6.07267	9.04441	7.99225	52.57280	6.64708	6.07608
7.79131	8.42574	1149.68228	5.22107	2.37869	35.46312	-94.74049	1.00000	40.41692	32.5007	8.44135	5.92113	7.86566	8.73213	7.39467	53.19716	9.36900	6.04581
6.60681	5.55862	1060.96245	7.56730	3.49283	37.89077	-117.54866	0.00000	51.90193	33.93113	4.15708	7.56386	7.85415	6.56002	9.07770	61.76628	7.37787	7.78178
4.51918	8.59094	1139.29161	7.93468	5.00005	38.40319	-67.33122	1.00000	57.94141	10.22677	9.06888	35.48265	8.58545	7.36965	7.29729	62.62473	7.51393	6.78391
6.79455	9.42052	1126.31416	8.10135	1.33616	43.40922	84.87144	1.00000	40.22129	47.46657	6.33428	23.00992	6.10605	7.10409	6.55290	34.97288	7.16862	6.00027
6.48756	7.52815	1106.56635	8.51578	4.27906	44.66736	105.75635	1.00000	69.87753	10.29085	7.39005	35.87884	8.19006	5.29053	6.94798	50.96073	6.82126	6.39738
7.74926	9.38356	1067.74079	6.40798	0.72624	44.28524	34.11169	1.00000	67.14502	0.46005	9.10399	27.57563	6.50756	9.08785	8.26846	82.61170	8.60434	8.08910
7.18496	5.94183	1109.96580	8.22648	2.56902	51.75315	20.22625	0.00000	64.25257	30.75545	7.17151	16.55311	7.46804	3.34387	7.06001	53.78985	6.33784	3.92775
5.50056	8.29613	1059.80428	9.39298	12.18424	48.64941	-85.76942	1.00000	34.51304	39.78504	6.94939	3.99034	9.46911	6.17102	6.32025	66.22868	4.82981	7.52302
6.07782	9.22431	1085.06268	8.67238	3.35100	63.41588	-74.07764	1.00000	32.26277	40.72816	6.87292	13.23676	7.61021	7.07785	9.01473	61.38837	5.60958	6.32842
4.13452	10.00230	1110.50926	8.18813	8.40982	34.13082	15.00913	1.00000	64.51371	37.51803	8.63080	16.63496	9.06057	5.41752	7.79006	51.45395	5.38313	5.26215
5.96422	9.00990	1067.27051	7.08765	1.28636	54.70067	6.26764	1.00000	45.17876	4.92675	6.64265	8.89852	6.48944	6.92789	7.62251	48.43276	6.48537	5.12140
7.18172	6.49093	1128.07598	10.07918	3.29536	55.64256	-100.44843	0.00000	52.12803	20.74122	8.22749	11.90302	7.55249	10.09324	7.89308	62.87810	6.53687	6.60175
4.85440	8.33017	1199.41254	6.28479	3.18018	45.52262	-91.73625	1.00000		35.25064	10.12361	1.86963	7.46950	9.32197	7.27873	29.00130	7.68044	5.39035
5.32226	5.30272	1193.23493	7.25782	0.65126	50.31619	-75.69947	0.00000	54.25790	8.79577	13.05767	14.14878	6.13718	6.33210	7.14038	55.28436	7.41834	6.00572
6.68275	8.70627	1181.01022	9.18816	1.41160	83.03205	88.18466	1.00000	72.98613	22.19303	7.58403	28.03650	5.84164	10.43231	7.42085	46.14013	9.05382	6.61044
4.84864	5.24376	1068.73063	8.59505	23.09147	55.53847	5.06258	0.00000	59.06147	7.50251	5.59586	15.17224	10.16246	8.99519	9.31171	43.65981	5.19072	5.86152
6.49163	8.74065	1131.30085	7.17974	2.59675	38.14350	-117.79394	0.00000	50.29258	33.76446	5.28900	12.74891	7.62037	9.07954	7.38379	51.11174	6.39460	4.54830
6.03518	5.52115	1088.39445	7.48826	7.49074	68.79239	20.22625	1.00000	27.23604	30.75545	5.79613	-0.37250	8.78230	10.78513	8.69150	55.55255	5.53750	6.49468
6.74659	7.56157	1127.05327	7.84261	11.14034	45.66671	34.33825	0.00000	50.39631	53.59782	6.67649	21.37352	9.33371	9.98952	8.78636	58.84063	5.85091	5.66007
5.40171	9.16185	1186.44295	7.93622	4.16651	55.20114	-49.27306	1.00000	50.91797	-25.42778	8.15764	-1.08314	8.17805	6.17434	5.97124	42.34189	5.61550	6.08709
6.88078	7.97431	1186.75724	8.75086	11.72122	45.63480	-80.22588	1.00000	45.62517	26.2173	4.84974	10.62846	9.40603	6.42297	7.57063	55.74194	7.30501	6.43505
5.20957	8.46850	1079.96377		1.87790	32.09189	-119.27337	1.00000	29.34994	50.26729	9.42366	32.65816	6.47036	9.47742	8.78832	38.35231	7.16819	8.06908
6.01552	5.83964	1151.89102	6.33288	3.26922	37.72795	-34.88111	0.00000	41.93616	-8.05389	6.90326	27.78642	7.95258	7.25989	7.92705	69.19314	6.12267	8.27168
7.78549	9.16794	1065.48559	8.23859	1.43253	43.84741	-79.62603	1.00000	59.18583	8.88988	3.51244	7.43438	5.69677	6.09824	5.59881	45.48940	8.00716	5.02848
5.99250	6.67779	1126.63170	5.77060	3.73195	40.86640	32.86389	0.00000	75.95054	53.95278	6.36974	11.48163	7.80725	9.18856	8.20921	51.98696	6.88273	4.93231
4.14568	6.10582	1139.85357	8.19055	1.76653	45.87221	30.96755	0.00000	61.60343	49.07866	7.83173	7.89460	6.67143	7.50627	6.62863	57.99014	5.34971	5.70680
5.60902	5.53821	1076.31137	8.66942	3.90338	37.97774	128.62667	0.00000	38.41263	34.8825	6.80504	4.27544	8.24063	8.44536	8.57595	34.34848	5.89402	6.85620
6.36998	6.66516	1189.19003	7.60598	7.32437	51.85100	13.31783	0.00000	50.39504	52.61131	9.52653	14.72093	8.95352	5.72866	7.91218	56.40857	5.72623	4.96692
7.94894	7.37646	1157.02862	7.27769	3.07094	31.73658	104.09701	1.00000	52.52982	-1.26424	5.35385	5.34644	7.61596	5.98547	7.25065	49.45201	8.08008	5.80490
4.81817	7.91710	1149.09480	7.20335	1.39129	58.66136	122.22833	1.00000	67.50494	40.66482	7.95099	9.30928	6.80268	8.40492	6.27669	58.69460	8.34695	7.01665
6.03952	11.14589	1152.73277	8.21245	2.15346	49.87679	-87.93341	1.00000	36.61029	42.55308	7.17544	26.49794	6.72146	6.49453	7.62231	26.01895	5.92718	4.82629
4.25299	10.29045	1140.37393	8.77134	1.80246	60.43437	-89.66123	1.00000	48.97824	21.28306	8.75062	22.41557	7.16208	8.42000	6.68424	52.00928	9.58923	5.86052
8.14456	8.93402	1148.57226	8.32691	8.93115	58.11299	28.67582	0.00000	53.94117	40.98894	10.87180	15.80205	9.11763	3.77937	8.61968	61.83723	5.44531	4.68520
6.15717	7.86494	1099.62429	8.09247	2.14647	58.09771	-80.66756	1.00000	49.80738	26.68451	9.39367	15.88446	7.64614	10.80629	6.79440	55.45948	7.35835	5.13898
7.19128	5.77425	1189.88300	6.50770	1.89485	43.11483	-87.93341	0.00000	60.64061	42.55308	4.22805	22.79832	7.16812	8.39342	6.97699	43.71341	5.52410	8.04416
7.46458	9.14222	1109.89274	7.11500	4.27657	53.69751	-74.13653	1.00000	38.72366	40.63316	5.80828	0.96784	7.90388	5.47266	9.15008	40.64295	7.39113	5.40596
6.26372	11.37419	1197.80738	8.65192	2.03128	63.87828	122.22833	1.00000	54.64391	40.66482	6.99963	2.66627	6.17465	6.44042	7.48233	45.45244	6.73840	4.33288
6.42699	5.39712	1061.07382	6.35420	5.33228	66.80271	124.84472	0.00000	60.40337	10.13361	6.95952	14.41043	8.27661	6.84489	7.52564	42.93083	6.24720	5.71733
6.60441	8.45666	1174.15079	7.04795	2.59460	65.47372	6.92917	0.00000	52.59204	52.31333	5.67192		7.68767	9.11265	7.76930	63.17720	6.27557	4.80439
5.50963	7.08422	1182.70385	6.92958	2.89021	30.71322	77.23826	0.00000	57.33051	11.50526	12.50978	27.36291	7.39898	6.25424	9.15470	58.74843	7.01374	5.17346
6.74505	6.51311	1086.91455	7.06807	12.05699	51.90883	19.61222	0.00000	72.34601	44.97639	6.31686	19.13767	9.46696	8.67675	7.90339	66.69559	6.60614	6.31399
5.82500	5.92389	1084.53801	8.78594	1.28301	42.16258	-1.4001	0.00000	50.45193	7.06273	6.05709	14.63690	6.37045	10.93221	8.41232	46.21991	6.07235	5.61322
8.55488	7.48519	1150.66939	8.47264	5.54438	37.73018	86.59509	1.00000	30.94039	26.11527	5.88079	23.59442	8.50670	9.64057	7.87249	19.14665	9.74516	9.75089
8.32711	9.28072	1126.61640	7.56718	2.30438	61.05325	-2.58736	0.00000	54.12693	56.56317	5.42114	8.67426	7.12525	10.22144	8.51350	66.45725	7.92090	5.21034
6.37746	7.87103	1091.95239	8.43714	1.89942	51.66652	60.8019	1.00000	67.30190	56.9083	8.78284	21.48480	7.17011	9.92162	7.45316	26.39816	9.00272	6.51868
6.87095	5.46520	1053.87273	7.12478	4.66033	64.85849	112.01667	0.00000	42.74133	-7.81667	10.64553	9.17241	8.20165	2.99251	7.66723	61.58384	8.45640	6.24709
5.53134	6.41218	1105.13713	7.74255	2.71881	43.93318	-113.3187	0.00000	36.14309	53.51684	4.41121	-3.89644		6.39355	6.46674	51.96193	7.29131	6.88421
7.39856	5.94233	1074.32908	6.90645	6.46849	68.19809	-80.58556	1.00000	45.09239	22.98212	8.75318	11.23907	8.79289	1.81096	7.53041	60.63206	6.76531	4.12519
5.25456	8.85616	1159.99159	7.79974	1.94616	64.48964	29.26639	1.00000	61.13767	37.58105	8.62874	12.27828	7.24256	5.53068	7.81320	22.86537	5.01263	6.75358
4.86148	5.31264	1108.42841	9.47329	0.91406	42.73344	34.86563	1.00000	47.00266	31.92923	4.31138	3.88424	6.48027	8.28622	7.30484	51.88265	6.44183	6.12084
6.28211	7.63975	1111.00693	6.92215	4.99902	46.08734	38.01667	0.00000	28.99171	-5.41667	10.09800	19.17116	8.39961	7.49156	9.31843	40.55454	6.54630	6.92731
7.94656	5.76227	1085.43505	6.64658	4.44596	47.84826	34.86563	0.00000	45.37528	31.92923	8.68671	22.25071	7.86581	9.63346	6.53483	46.65047	5.50934	7.51116
7.75516	6.44895	1106.57957	8.34690	3.02346	68.11917	-80.22588	1.00000	35.60582	26.2173	4.46530	12.84194	7.68760	7.17391	9.43472	72.93871	7.28727	8.84267
6.11523	9.99625	1186.01492	8.84509	2.28678	56.34522	27.25	0.00000	47.45090	42.7	11.03794	10.44580	7.41115	8.18027	7.79543	79.68663	4.02283	7.21053
4.75358	9.79510	1095.86773	7.19846	7.83848	55.01644	-72.86843	1.00000	68.37562	41.27621	9.02599	13.16730	8.94884	5.15644	7.52896	38.46693	5.58615	5.92386
7.64361	7.28784	1052.87551	7.24317	8.46888	37.41295	-70.20749	1.00000	50.96756	8.62261	4.48597	25.95091	9.18234	5.86923	8.12466	50.37235	7.59029	6.59215
4.89199	4.52259	1062.73279	6.71832	2.26357	59.26077	120.33063	0.00000	54.61539	37.65181	8.60181	19.64648	7.17639	7.09250	7.03545	38.05090	6.33303	6.57284
5.23268	11.59386	1160.19492	9.24529	3.72015	54.32974	122.20488	1.00000	46.20641	29.98869	7.31100	13.66719	8.19647	7.55441	8.00010	48.71740	5.06532	5.57257
7.24346	9.87410	1168.92235	6.41468	1.85126	36.80272	9.17702	1.00000	54.42771	48.78232	8.52862	11.88252	6.25734	7.86878	8.25719	59.83552	9.85571	7.67249
5.89493	5.92482	1112.74189	6.67822	0.80823	55.64406	-88.3162	0.00000	57.79453	42.24113	8.63308	19.32989	6.74895	7.64505	8.35152	52.21054	6.67225	6.31154
7.12743	6.67044	1123.16382	8.75076	5.11506	41.66514	-1.4001	0.00000	41.37742	7.06273	6.05464	9.29781	8.31761	8.92096	5.40028	54.19455	6.94209	6.91805
6.39612	6.63468	1144.51276	5.47625	2.77595	40.44758	-117.14392	0.00000	54.22256	32.9156	6.37671	5.11890	7.67554	9.06307	6.97073	39.98652	5.55138	6.97576
5.14902	10.77091	1071.89249	7.85577	2.15264	25.05095	59.6	1.00000	42.51133	47.83333	11.96738	9.22216	7.47668	9.54671	6.66805	44.02064	7.10660	7.14315
7.45581	7.67029	1158.25611	9.04757	1.56074	32.79601	36.25361	1.00000	50.27775	47.48444	9.60824	2.39811	6.32970	11.42047	6.89094	83.96139	6.50010	7.58108
7.78365	9.26620	1152.82555	6.73921	0.93686	24.91876	9.22796	1.00000	56.25441	48.46458	4.35479	15.92033	6.43344	7.28539	6.12895	64.08911	7.54943	5.56843
8.46409	7.69445	1154.08291	7.54825	2.60805	51.78887	-74.07764	1.00000	68.63321	40.72816	6.61753	-4.61305	7.40416	9.61086	8.08963	38.88175	10.13711	8.59018
6.41240	7.73580	1104.16007	8.96258	2.32447	69.11844	6.92917	1.00000	65.70442	52.31333	9.27516	17.92306	7.02838	11.40200	5.46402		8.03088	5.71477
5.75545	10.33268	1051.30091	6.97929	3.44863	35.57570	-42.98194	1.00000	54.45225	-22.53722	9.68733	11.98677	7.66776	7.14569	9.62411	41.85815	9.78395	4.65974
5.00435	10.04419	1061.10621	6.92766	3.42910	43.31918	-3.05814	1.00000	51.72190	53.00974	10.39996	27.88847	8.18640	6.40555	7.00258	25.88235	7.48997	5.98020
5.94903	4.92034	1122.50202	9.38548	6.98483	35.42217	-96.72365	0.00000	21.97454	17.06542	6.61726	7.29939	8.82330	7.12388	6.78642	50.73940	6.45035	7.96996
7.40048	6.21009	1124.35696	6.63337	4.70916	65.60991	2.45012	0.00000	44.56311	48.90982	5.45483	29.70839	8.09545	5.13300	7.20038	39.33876	6.03973	6.08330
3.78730	7.57006	1163.03244	8.37152	2.04986	47.07376	40.17171	0.00000	48.70178	58.1908	10.75701	23.72448	7.28923	7.11470	7.51387	53.83161	4.03541	5.54619
5.83324	8.25045	1138.61009	9.92488	1.46973	50.57472	106.85417	0.00000	46.29708	-6.48167	4.90305	23.83898	6.69198	10.72104	7.85609	59.71235	5.43792	3.42013
6.15118	7.79036	1144.12764	6.56469	1.81107	47.69648	46.83187	1.00000	57.41226	14.53767	8.50008	14.95860	7.14482	8.28253	7.12926	43.99180	8.21563	7.82422
5.97614	4.59945	1161.79865	5.62827	4.00244	38.48012	84.63445	0.00000	53.66337	24.81757	6.60067	7.25027	8.13808	7.49054	8.55628	38.37678	6.73956	8.43638
6.07859	6.44996	1186.74283	8.71640	9.38740	37.92249	85.83334	0.00000	34.42496	20.88197	7.43099	10.75464	9.13986	9.30275	8.26670	48.94038	6.67690	4.81953
7.84808	7.87165	1140.85384	7.98294	6.82462	48.15486	30.96755	1.00000	43.81821	49.07866	3.34861	10.63466	8.68599	7.27501	7.88900	50.74113	7.08780	7.58115
5.67924	8.93322	1154.08396	7.63473	3.83763	42.58071	79.5286	1.00000	55.40508	29.22254	7.75808	26.45076	8.12886	5.97447	7.57464	34.15640	9.51151	6.36840
5.08080	9.16302	1127.84198	7.99389	4.89709	54.37439	5.23333	1.00000	73.39222	52.09	6.72460	18.23456	8.51598	7.56172	6.56786	37.13982	4.91677	7.10709
5.90492	13.50552	1061.83207	9.08443	2.89156	64.67479	-72.47417	1.00000	62.30146	7.83389		6.75842	7.65339	5.51594	9.48432	32.52094	7.74174	1.60750
7.76012	6.95528	1156.79186	7.53078	2.71294	52.21303	-103.5687	1.00000	68.52650	20.22816	9.56641	19.31528	7.38229	12.82098	7.30604	64.29174	8.51459	6.77372
7.91093	7.33198	1056.70710	8.14042	1.45329	60.49410	-77.43532	1.00000	34.99830	20.14298	7.08406	23.09290	5.81640	9.13348	8.57910	51.69727	6.56847	6.44292
5.82212	8.98918	1095.35644	5.52881	2.11439	76.56592	117.55417	1.00000	49.78958	34.86472	10.14783	8.30971	7.01414	9.19952	7.42483	52.96040	8.05395	6.05838
7.79705	7.61614	1131.30626	8.29137	1.44384	32.19675	10.18527	1.00000	40.79436	47.98372	7.19338	18.62691	6.26413	8.88713	7.84617	62.03849	10.82871	5.81194
6.98227	4.47896	1193.62358	6.81085	3.24981	30.69700	-119.48568	0.00000	64.78233	49.88307	8.63315	3.60049	7.72629	4.34415	8.37131	51.86924	7.89166	6.19174
8.17389	5.80880	1103.16511	8.20194	4.60395	40.65720	0.93333	0.00000	36.75146	52.68333	6.87816	12.55068	8.23838	6.72759	8.66726	74.34347	8.24710	6.30585
5.76904	8.68133	1128.27843		6.85647	44.76871	72.93924	0.00000	27.54223	18.87813	5.01016	19.88600	8.75177	9.31320	8.40837	36.66441	7.04811	2.79801
5.85000	9.51670	1164.66569	7.37570	3.73863	71.21969	-98.11889	1.00000	39.13827	19.04222	7.31945	-3.80778	8.12807	8.77988	8.31256	50.23387	11.17941	6.24623
8.15019	5.32319	1158.27214	7.60185	4.35692	53.99781	-86.99666	1.00000	47.24544	33.45122	4.24841	10.75305	8.24552	5.06486	6.42308	35.55318	7.05026	8.61325
6.93511	5.81097	1054.31976	6.69737	3.73666	54.98966	-122.40433	0.00000	52.69832	37.71715	7.45147	10.07233	7.81697	7.69569	6.80076	48.87569	6.44541	7.60677
7.84665	8.40949	1146.02602	7.89213	3.03620	56.25961	9.0027	1.00000	53.16018	11.86064	7.08904	28.91921	7.43573	8.08358	6.53319	71.16651	10.10845	8.15803
7.13838	5.63137	1051.10427	7.92675	2.29040	31.78648	100.04427	0.00000	69.25908	13.8196	6.87178	8.85693	7.07525	5.08599	6.14472	44.40461	6.35805	6.25319
7.76745	9.01968	1055.91092	8.17656	2.79368	49.99285	146.05093	1.00000	44.05735	-34.28853	5.13637	21.61051	7.44715	7.13718	8.55623	53.26363	7.19607	6.40703
7.02092	7.88044	1132.02968	5.28317	7.90799	44.43282	-117.54866	0.00000	52.51047	33.93113	5.99503	14.61093	9.02801	6.50755	8.60525	66.85889	4.38916	7.85119
7.60357	9.97864	1113.48842	8.57766	8.49600	44.17162	-7.35	1.00000	56.52287	53.53333	10.10546	19.51405	9.13497	8.19888	7.38610	33.99569	9.16753	4.71475
8.24647	6.86256	1185.13560	8.28910	3.32460	42.62911	5.37429	1.00000	50.32768	51.03427	5.73997	22.63421	7.69942	8.33325	6.96677	52.45486	10.41347	6.94462
6.37380	7.14453	1187.97437	7.50267	3.94120	55.06624	-73.86586	0.00000	59.63608	45.43341	10.04015	29.03443	8.17859	7.53935	8.52448	54.22761	7.40961	6.45263
5.22571	8.80062	1129.21103	9.01974	2.06022	35.16760	71.57737	1.00000	66.01977	21.53889	8.76113	20.95947	6.91708	10.93845	8.16968	58.02955	9.14924	6.14808
5.80406	9.79591	1138.57986	5.49574	7.29658	62.54367	39.25	1.00000	51.07602	-6.8	5.85218	49.50117	8.90922	6.52596	10.03794	43.71758	6.37805	5.67100
5.08820	8.77545	1189.83679	7.68723	2.63031	59.54155	103.6032	1.00000	32.56387	1.6561	10.24417	17.39042	7.46422	8.58265	8.15359	51.81368	7.32854	5.46853
7.23427	8.53562	1146.62394	7.14951	4.81915	30.83137	-84.13722	1.00000	45.53542	9.92787	4.94038	21.52974	8.43772	5.18681	8.82319	36.50701	7.47945	5.11775
6.65946	8.32471	1074.23422	8.63780	1.67446	51.33448	29.26639	1.00000	46.61266	37.58105	5.43097	-3.61530	7.08600	6.68101	7.92720	44.85274	6.36828	6.88866
7.67524	7.44444	1066.89367	6.42643	4.01347	56.73381	120.89694	0.00000	37.66572	14.95472	5.65897	29.33026	7.97986	7.66023	7.87253	59.03388	8.22360	6.52421
5.54669	7.71620	1170.42025	7.65542	2.77137	49.58294	-70.6996	0.00000	64.66717	-33.59217	10.41140	11.90826	7.48887	3.98137	7.95914	54.77632	3.89380	6.71888
6.96008	9.11538	1071.24051	7.09330	2.43345	54.51620	4.74161	1.00000	53.97054	7.62789	8.68042	7.72721	7.13452	8.28985	8.26030	42.82835	8.87511	6.67891
8.60476	6.83144	1104.64907	7.38291	1.39151	27.20166	12.70038	1.00000	55.80586	45.9836	7.74990	11.13048	7.13780	9.49089	7.42770	35.73447	8.73320	7.10628
5.09250	9.32660	1124.72328	8.82865	3.32062	45.18413	-98.11889	1.00000	41.51629	19.04222	7.60857	26.25782	7.64944	6.25353	7.39441	45.80123	5.33257	6.47824
6.04025	7.89698	1154.46229	8.80974	3.79082	44.62167	78.25795	1.00000	66.70677	9.82564	6.60964	7.68126	8.15820	6.52383	6.77272	47.00677	5.22100	7.92310
5.65638	6.54385	1120.98036	7.67026	4.68519	35.69795	-75.11028	0.00000	36.15984	-15.21194	5.92596	5.68947	8.07670	10.57823	6.09150	19.79269	4.51826	4.87662
3.86125	9.73786	1148.16336	8.97698	3.06998	53.07730	29.00974	1.00000	38.92793	-24.19436	10.65805	22.28515	7.62969	9.68715	8.34220	49.48207	7.99706	3.95608
6.44961	10.05647	1094.28932	7.69341	1.47194	54.88254	122.20488	1.00000	28.42290	29.98869	7.20152	25.27912	6.18076	6.89958	7.08087	38.47448	6.91459	4.67828
9.02347	7.13684	1136.83320	7.52221	8.50772	40.61663	3.50309	1.00000	45.59533	34.15429	9.13543	8.70946	9.09921	11.22799	8.60857	50.42586	8.55345	7.63969
7.16255	6.79387	1096.72850	8.68473	3.54179	43.36862	-3.05814	0.00000	32.91685	53.00974	8.00961	6.85886	7.96884	5.31766	7.45013	57.92333	5.99664	6.47576
5.28902	9.67091	1197.37340	6.19266	3.38338	44.96982	-73.26022	1.00000	74.27518	6.46838	8.97394	11.87611	7.80211	6.67059	8.29307	58.96528	9.40638	5.21976
8.63547	9.74934	1169.75833	8.12890	4.76949	64.72758	-6.00137	1.00000	52.17161	33.42585	2.41087	23.43083	8.26647	6.81787	6.98758	31.34312	8.41203	5.19577
5.92913	8.71735	1153.45414	6.42519	3.59233	51.20694	125.21972	1.00000	49.73675	-8.99167	9.04561	14.65842	8.06456	10.28416	7.81711	62.54161	8.99178	6.77811
2.52147	6.95621	1063.67705	8.34979	1.50460	46.95112	-41.45861	0.00000	56.56342	-4.42472	3.22599	21.54841	5.41709	8.78257	8.53275	72.20942	4.55908	1.80562
4.25732	10.18226	1071.37589	7.44551	13.94778	64.27311	2.44892	1.00000	39.92833	48.98693	10.83215	21.00989	9.61395	6.68675	9.13555	34.03463	6.87967	5.73027
5.78006	7.64518	1147.28082	7.98238	2.23164	67.42305	-116.21677	0.00000	41.91142	33.7207	3.56070	-3.82144	6.78288	8.14265	8.09072	48.45153	8.02174	4.93760
7.16604	8.62423	1095.73032	8.30131	4.44786	38.60030	59.6	1.00000	47.46373	47.83333	8.03467	27.05829	8.25080	8.21623	6.44901	35.27228	8.71635	7.72169
4.43584	6.31725	1151.15669	6.88089	3.58991	33.18599	77.23826	0.00000	69.12155	11.50526	2.76025	1.08808	7.93437	8.26541	5.78506	67.50191	5.39347	5.47173
7.07749	7.93615	1169.36991	7.12125	0.77188	43.65767	5.37429	1.00000	45.69299	51.03427	4.94613	-0.71480	6.56587	7.42799	8.33290	45.82613	6.64591	7.87159
6.64574	6.37880	1172.49602	8.47180	2.05722	72.19796	65.50917	1.00000	56.47415	44.85278	5.29331	12.06808	7.40265	4.94202	5.77988	65.65293	6.97556	6.47445
