PAHs	PM10	C2H3NO5	O3	NH3	Pb	PRES	CFCs	longitude	SO2	latitude	NOx	warning	CO	CH4	PM2.5	H2CO	TEMP
9.65728	8.36737	1.54777	6.97618	8.71015	78.23269	1078.51217	75.37285	-93.71133	8.47055	41.57721	6.97615	1.00000	9.13728	7.79632	10.62310	63.20529	19.11227
10.45661	10.26280	8.42346	11.36897	8.82032	40.06458	1190.48208	77.63696	-82.42491	7.73813	42.97086	9.74489	0.00000	10.32344	9.38785	6.13780	40.93515	-4.82416
4.94601	9.30009	3.38256	9.39813	8.32780	39.09327	1182.63801	65.13279	25.8191	10.86945	53.5942	11.69822	1.00000	7.71708	5.03436	5.01609	46.85938	4.51717
6.17575	8.00161	1.17312	12.16933	8.51088	49.85787	1113.76736	65.53004	144.23058	12.41873	-5.85746	10.15144	1.00000	7.62710	7.07665	7.49123	47.41966	15.99168
11.36127	8.08607	1.10797	8.44749	6.85164	69.06443	1067.46816	76.69779	74.85849	4.96716	31.28092	7.93151	1.00000	8.92041	9.33993	7.05003	67.62575	17.68810
10.26793	7.94013	0.89191	6.28117	7.41938	23.48170	1071.46851	74.70708	0.30367	8.58700	51.38673	8.17270	1.00000	9.67696	10.71329	12.30910	40.43116	3.02445
7.17116	9.27504	3.48523	12.89207	7.43622	41.49465	1165.99186	69.00252	-7.32097	10.15590	41.1053	10.29654	1.00000	9.47338	8.41185	7.77590	34.09038	28.50664
6.62513	8.61711	1.87260	10.70438	8.31081	59.21487	1178.11185	65.51607	150.60036	9.46670	-34.88422	8.97008	0.00000	8.53737	9.72589	11.37530		4.65739
6.16778	6.05230	0.53642	11.25998	7.98402	52.35362	1115.36393	65.14638	-2.52398	10.23311	53.19146	9.11913	0.00000	7.89431	9.78421	10.31612	43.81186	23.68553
7.08883	8.29074	1.45261	8.80858	7.70349	60.49999	1155.76003	68.18634	-96.72365	7.05581	17.06542	10.92050	1.00000	7.77430	7.48136	4.05146	80.47066	4.63704
7.66181	10.64438	12.01304	9.93055	11.10735	47.89529	1198.77494	75.10549	-122.86705	12.02346	45.49428	9.55875	1.00000	9.82438	7.27539	10.84709	50.79666	9.47069
8.73198	8.72758	1.93364	11.53020	9.22596	38.94861	1083.92821	86.12800	78.25795	9.48947	9.82564	10.31954	1.00000	9.03384	8.39521	8.39368	59.55539	15.37606
10.53541	8.96490	2.33818	12.93954	8.48586	36.11214	1067.09096	81.24328	13.10984	7.56569	51.30001	10.36414	0.00000	7.76687	8.59563	7.09697	78.87789	26.11155
10.61436	9.22505	3.12691	10.52394	7.49631	47.58857	1082.57856	70.89236	-71.08977	6.67369	41.9001	8.63408	1.00000	8.67277	9.19748	12.43421	69.77339	-0.37022
7.43201	8.43804	1.55068	10.39096	8.39282	38.12031	1177.93780	66.91153	12.84052	9.71611	45.78071	9.28358	1.00000	9.81282	8.36141	6.46708	55.52846	18.86791
12.02281	7.63829	1.17187	11.23982	8.08584	54.41449	1087.56810	73.78935	-13.68778	9.81352	9.535	10.15160	0.00000	8.65034	9.88698	7.08407	68.55971	11.21576
11.12953	8.68013	1.82516	10.37300	11.58938	31.82271	1089.19412	54.43954	40.74357	7.33069	37.31309	10.51195	0.00000	9.25171	10.72322	8.03756	68.47833	18.93135
7.75406	7.59664	0.96272	10.88367	9.54436	63.08557	1185.05726	72.46501	-86.11084	10.77034	41.75338	11.65463	0.00000	8.80465	11.81709	11.68693	28.11525	21.64457
5.36952	10.44884	10.26037	8.91748	8.71642	50.73464	1073.77117	81.66566	-0.74934	10.84512	51.62907	11.18743	0.00000	9.04299	11.58395	10.00341	44.21765	8.14422
7.56841	8.46014	1.45428	9.84108	9.41894	29.74645	1134.55800	69.53101	28.28489	9.57764	48.15659	9.59808	1.00000	9.34271	7.50802	7.68405	36.82043	
5.93981	9.28568	3.21551	11.82347	7.43597	53.35943	1169.33669	76.40675	120.33063	9.88459	37.65181	9.67203	0.00000	9.62857	10.36740	12.10918	59.21130	12.03655
6.24793	9.07425	2.65547	9.00890	9.50338	47.31057	1164.96977	70.50593	73.66633	11.43183	25.92493	11.79644	0.00000	8.49223	9.81608	8.47729	50.53436	13.92248
13.18679	8.62271	2.00340	13.21560	9.50002	25.42151	1067.37228	81.40779	-82.4017	5.19200	23.0072	12.29255	0.00000	8.23054	8.62821	8.53154	42.33698	5.06596
7.94321	9.56067	4.51768	9.19472	7.34626	30.59199	1080.32636	68.29223	24.6522	9.98892	60.2052	10.55987	0.00000	6.25920	11.35469	9.57292	61.91355	2.49252
6.77728	9.01179	2.84380	12.15044	9.28318	58.27264	1140.94247	74.78423	-116.37697	9.65865	33.72255	11.87136	1.00000	7.53899	6.64463	4.32381	52.50934	-7.82584
6.19238	8.21103	1.13927	12.02937	7.81689	78.99825	1065.36123	74.24117	-15.6	10.40960	13.56667	9.81463	0.00000	9.08529	10.29010	11.46425	45.39619	16.40269
9.71475	6.91428	0.38097	6.16801	9.06681	60.80288	1167.45093	67.74179	75.06583	7.71847	32.17629	5.94440	1.00000	8.98034	10.34815	6.90293	46.30244	23.59583
6.08404	11.14696	20.39122	9.88475	7.57278	46.62488	1109.42168	75.78528	-79.00453	10.58494	-2.90055	11.48288	1.00000	8.52031	6.43382	6.67653	65.90290	19.44788
8.34899	9.25458	3.26167	10.72220	8.32111	48.19911	1135.46433	82.24280	-59.13316	10.35424	-37.32167	10.73949	0.00000	8.36271	10.43460	10.99389	51.74270	13.68003
9.50379	9.57886	4.45677	10.33463	8.68256	50.51050	1054.89654	67.79720	138.31667	9.03408	36.65	8.20164	0.00000	9.29992	8.57223	9.80446	54.31143	10.49879
8.28261	7.58956	0.54348	8.50700	9.06692	43.68031	1052.99848	72.18301	83.36889	9.54459	26.76628	9.52272	0.00000	9.23143	9.84481	8.76873	57.66853	9.15435
7.12117	7.83196	0.90881	10.24560	8.08402	60.58287	1092.99179	76.42311	-4.21376	9.97518	55.82885	10.14507	0.00000	10.88553	10.56448	10.73656	59.71551	9.82609
8.58090	10.62302	12.05176	9.11177	9.32078		1141.83412	74.71948	-80.58556	6.87991	22.98212	10.37055	0.00000	8.25601	11.25418	8.36675	43.33739	10.26037
10.49499	9.03537	2.72565	11.54583	7.85221	46.40612	1191.78299	89.11465	-77.4286	7.61497	39.00622	10.15443	0.00000	9.60036	8.24172	6.75634	60.58362	20.72932
9.19195	8.19858	1.25284	6.03392	8.73204	46.11943	1159.27015	77.99336	24.43973	7.19954	0.76755	7.00553	1.00000	10.11135	10.13034	10.99886	58.16327	13.81768
9.55388	9.58395	4.51363	3.56382	7.67142	56.64433	1174.05540	61.85753	-84.20299	8.72794	39.43534	5.39644	1.00000	9.50567	10.87856	7.84500	62.16458	11.69196
10.07604	8.15211	0.92569	7.24122	8.85979	44.63165	1138.66345	73.39345	-87.93341	6.25573	42.55308	8.82803	1.00000	8.05088	11.44410	9.16336	62.69002	33.43028
10.39253	8.37822	1.66984	8.66352	7.71418	49.97249	1075.49756	86.85352	107.60389	8.91962	-7.01833	5.19871	1.00000	9.15509	8.86566	8.10111	63.57763	-19.46275
9.72597	7.19575	0.53137	6.81085	7.64314	61.40510	1077.90633	75.14226	137.23333	7.31025	35.8	7.73611	1.00000	8.38647	10.12806	10.02877	24.29070	27.10103
5.85205	9.17828	3.09722	9.59798	10.74400	33.60183	1135.48389	73.50352	99.95469	9.00307	13.51825	8.69921	1.00000	11.04457	8.72724	6.06152	73.81910	9.07480
7.34349	8.48617	1.62651	8.77911	6.10146	54.57031	1114.10423	70.97567	33.9162	10.40354	51.67822	9.50125	1.00000	7.34086	6.97796	8.15317	40.53885	16.12214
11.73365	9.62610	4.61306	11.92241	8.32794	54.91242	1070.16446	71.15625	150.60036	8.00182	-34.88422	11.44944	0.00000	8.98615	5.36033	7.20245	57.64756	14.31434
5.73162	9.06569	2.43265	11.18892	10.15307	53.00378	1176.89172	67.36085	76.35484	9.13731	10.10649	11.96186	1.00000	8.29228	6.78347	6.56688	41.30737	14.72481
8.88169	8.54243	1.41431	6.05189	9.11523	81.68777	1103.70745	71.98755	1.15597	4.41472	51.78967	9.71055	1.00000	9.16590	12.10810	9.95895	31.13217	8.97919
10.25270	9.12231	2.63947	10.01841	7.70166	64.97452	1189.56138	85.57117	-111.99633	7.06242	40.65995	6.94136	1.00000	10.24145	8.20647	11.12172	67.35557	23.69898
9.00262	9.34651	3.73089	10.21124	8.67869	67.46115	1194.61993	73.37775	78.15794	9.01987	12.1277	7.92499	0.00000	8.46792	7.42895	9.35332	23.60104	6.18682
9.59205	10.03211	6.66745	6.75902	7.36318	60.32502	1199.93791	77.89333	6.9747	6.93198	50.82709	6.74701	1.00000	7.97090	9.34132	9.52995	69.84772	19.62417
7.29084	8.19381	1.38546	10.96442	7.58627	56.98847	1059.79728	70.07624	81.54855	11.06118	26.2649	9.01303	1.00000	6.35572	7.99498	8.76379	45.88497	14.37016
5.21873	9.73334	5.17565	13.14510	9.11942	49.44578	1088.05210	60.97306	112.19028	11.47671	30.35028	11.31791	0.00000	8.02072	10.20054	13.08916	30.12780	22.06595
8.08303	8.98899	2.53587	9.66025	9.54231	49.01422	1052.95977	83.82009	30.2049	11.10518	55.1904	12.00718	0.00000	7.95347	11.18889	9.76875	40.60891	9.41028
10.46228	9.19489	3.12779	4.79319	9.11103	55.52026	1122.13517	63.44795	-73.9625	8.20537	40.81	7.88499	1.00000	9.92679	13.21311	9.02918	38.94852	37.89484
11.64774	10.35535	9.27817	9.62770	8.53879	52.21985	1072.57419	61.56271	2.2469	8.56246	48.90472	7.17805	1.00000	8.81045	10.47471	10.52331	56.65615	19.03761
6.85185	8.16204	1.20119	13.05502	8.81059	65.98249	1189.25021	78.51864	78.15794	9.45112	12.1277	8.97700	0.00000	9.18992	10.19615	13.64689	59.06251	20.71771
7.05526	6.45832	0.39182	9.80133	8.37483	66.58341	1183.46013	65.41436	145.13643	10.36509	-38.16604	11.33324	1.00000	8.06901	6.15575	6.11638	37.89969	26.37501
12.79932	9.81558	5.50311	8.51739	8.41903	27.60053	1089.41777	81.58414	28.28489	8.62621	48.15659	8.44940	1.00000	8.21363	9.66077	10.05804	38.83040	13.99469
8.13662	8.72645	2.12186	8.72084	9.44964	42.91241	1070.47289	67.76241	-77.03116	10.45194	3.8801	12.23781	1.00000	9.94120	4.05015	7.63362	24.52631	12.45276
4.56229	7.69065	0.88229	9.31944	8.23561	65.51258	1173.93134	69.33925	14.01481	10.93826	42.67164	11.89181	1.00000	8.05427	5.09367	5.28345	30.09829	30.22476
8.09327	8.28094	1.48409	11.20611	9.84325	59.81790	1191.02815	58.20799	30.96755	8.68253	49.07866	10.93720	1.00000	10.14812	7.88234	8.47653	47.71715	13.96765
10.58703	9.54499	4.31089	10.87786	8.30451	36.23157	1070.51782	68.60379	-4.10734	5.27536	38.68712	10.70930	0.00000	9.29900	8.98456	7.37839	68.66641	18.39904
8.40410	8.56133	1.74765	8.29452	8.79195	52.49315	1056.40053	81.61700	2.45012	7.73346	48.90982	10.63650	0.00000	7.06061	7.94798	8.43195	54.71089	11.46007
13.05949	9.29712	3.15446	9.71503	9.38347	54.06360	1108.47879	75.65996	123.50266	5.11833	41.94175	12.26667	0.00000	9.04023	8.62046	8.33428	43.73775	6.86831
6.45020	9.13313	2.95479	9.28100	7.46182	59.95333	1099.21867	66.60584	81.54855	10.11250	26.2649	9.45718	1.00000	7.00012	6.96974	7.58909	61.45773	22.28720
8.86392	9.68356	4.94911	6.20379	7.76881	57.28208	1095.68288	76.50658	38.28402	6.12129	34.5624	6.69332	1.00000	8.69798	10.17147	6.66643	37.39989	44.13328
12.53380	7.60451	1.01209	10.89085	8.57402	48.16555	1053.80371	91.02567	117.7	7.25912	35.85	9.78284	0.00000	9.20599	11.45464	5.43966	36.30216	1.35775
9.89951	9.58976	4.38314	7.06434	8.07232	69.23590	1144.10337	62.37731	14.01481	7.67969	42.67164	8.07012	1.00000	8.44708	10.41315	12.54693	63.46655	7.39497
8.66142	7.63406	0.72644	9.50857	9.46805	32.34312	1097.70597	67.87566	145.13643	9.20880	-38.16604	10.14532	1.00000	7.08362	7.71723	7.14582	42.85801	5.34761
11.61494	8.36088	1.57108	10.92342	10.27976	61.64557	1086.31415	81.01186	171.25364	9.21677	-44.39672	7.59523	1.00000	9.42691	8.65722	13.39020		2.48359
4.91278	9.86986	5.91173	12.59667	10.85822	58.23696	1161.36433	77.70097	2.61667	10.71569	48.98333	9.42141	0.00000	9.16091	9.05094	11.52337	65.74467	3.32193
9.93884	9.52666	4.30605	10.41970	8.17457	78.21027	1199.34161	61.52244	-5.55835	10.29443	42.64685	9.47073	1.00000	8.83090	8.26909	12.25718	41.45657	3.55241
8.75333	9.09912	2.77743	9.86775	8.86396	50.81370	1155.59993	64.21029	-121.75689	9.27749	36.91023	9.74571	0.00000	7.58996	11.28961	10.83331	40.45121	20.79983
8.45202	7.93562	1.12511	9.40054	8.09384	31.99141	1096.78209	70.09265	78.14797	7.31377	15.45144	3.13497	1.00000	8.88816	6.95183	6.26534	81.44721	9.05822
4.78595	9.03487	2.85644	10.94672	9.21868	54.53243	1099.01317	68.72819	-79.62603	10.89086	8.88988	10.71239	1.00000	9.19764	7.96717	5.15486	55.90321	9.42203
7.72615	10.73123	13.43973	8.53780	8.53433	38.61565	1149.71441	70.02642	146.05093	11.33366	-34.28853	12.66873	0.00000	7.01709	11.90085	9.03914	68.06189	6.67241
12.02708	8.24457	1.44609	10.51582	8.48749	49.34371	1118.19114	63.93602	-111.78903	8.93666	33.35283	7.19713	1.00000	9.31746	7.96201	10.24221	63.05510	22.24521
9.24553	7.11727	0.83527	11.60289	10.08644	70.46741	1117.72069	64.37134	41.00817	7.96781	38.13708	6.31517	1.00000	8.79717	7.87227	10.99576	64.88867	14.49961
7.33369	9.74194	5.32153	7.24740	7.20041	61.68329	1118.17371	69.41691	4.69889	9.95705	50.56149	9.17448	0.00000	10.75141	8.39555	6.36931	53.36380	6.16091
6.85335	9.61583	4.38888	11.21847	9.22335	25.32190	1157.52846	69.92797	144.23058	10.45981	-5.85746	10.80966	0.00000	9.56109	10.59578	10.91009	59.61068	10.35765
4.93946	8.50775	1.58841	9.86539	9.53900	24.42783	1051.21643	74.82567	-13.2356	12.87626	8.48714	9.66805	1.00000	9.11569	7.16271	4.95063	48.80028	25.83436
7.80031	9.26324	3.23383	9.77386	8.63290	14.78087	1096.09399	69.15428	100.04427		13.8196	10.43755	1.00000	8.14985	7.76585	7.52805	41.12249	6.17598
12.18640	8.86940	2.26328	6.20797	9.26803	57.06439	1189.48839	66.28453	5.03586	10.32867	43.83125	8.96292	1.00000	10.60297	11.75306	12.08301	39.76691	24.18087
11.57787	9.41089	3.80217	8.33693	8.80879	37.10884	1125.64425	85.82491	0.30367	10.99461	51.38673	7.40064	1.00000	8.75282	9.64941		51.12693	19.67029
9.65837	8.55028	1.85624	7.16998	8.35752	39.60936	1154.08217	73.87137	-68.3	8.35711	-54.8	5.75605	1.00000	7.93471	8.95884	10.98467	49.65835	20.27152
9.91562	8.84144	2.08314	5.92591	8.95144	44.32115	1098.11261	59.60275	-13.2356	5.91897	8.48714	8.14278	1.00000	8.65678	12.02943	7.86235	56.63940	15.26689
6.45654	8.76789	1.92529	10.78321	9.53323	31.12123	1178.41430	69.09534	17.10558	9.04911	61.72744	9.18683	1.00000	8.79090	10.14842	6.28007	50.84945	22.51163
7.61092	8.61531	1.72823	4.88499	10.54457	50.34159	1163.43845	68.95844	-68.3	5.12939	-54.8	6.90897	1.00000	9.69994	8.81581	9.42459	45.71780	30.42183
10.76512	8.76978	1.94125	9.70700	7.18904	53.01887	1133.66366	70.41675	-4.22398	7.02962	57.47908	7.59760	1.00000	8.87663	8.86154	9.99775	76.75765	14.65010
9.06022	8.16447	0.88981	11.13621	8.17058	49.18047	1086.23424	80.80906	-80.38297	7.95219	42.8334	9.49507	0.00000	9.16079	10.10110	8.49485	48.16031	11.17448
9.74396	8.77868	1.97775	5.93190	9.11658	41.25393	1079.42794	72.70474	-47.1725	7.37114	-22.57306	9.01254	1.00000	7.06950	10.79121	11.41136	29.34833	-8.83956
6.63824	9.24920	3.33450	12.66749	10.15050	76.47259	1123.44231	81.38748	24.14662	9.09675	65.84811	7.70390	0.00000	8.51597	9.30289	12.16867	39.51989	23.05170
8.26190	8.44697	1.47562	11.13032	8.18423	61.05202	1119.77319	67.62597	11.32903	10.24567	50.9803	11.02257	0.00000	9.73081	11.62437	11.73131	67.08327	12.04097
8.77931	8.40292	1.61298	7.45997	9.74165	53.77232	1124.77046	80.41085	144.23058	6.21721	-5.85746	6.00533	1.00000	8.54217	11.08895	8.83559	71.07005	-6.43733
8.00029	8.71258	1.97147	10.70715	8.95154	45.25602	1059.36736	63.06763	-87.45476	12.09076	41.47892	10.38243	1.00000	8.01981	6.65641	7.85692	42.76335	26.76189
13.59095	8.55603	1.40790	7.68176	8.84934	54.54080	1172.33100	76.40656	-93.263	9.09842	45.0408	11.70600	1.00000	10.44495	12.44000	10.12506	48.79217	11.98930
10.08264	7.79260	0.92473	5.81221	9.47086	45.63657	1077.02012	69.57679	9.15013	7.44708	13.70727	10.76782	1.00000	9.54893	12.28183	15.05157	63.56237	2.18053
8.96175	8.06054	1.13088	11.07508	8.27429	30.07062	1091.89288	68.06339	140.11667	7.03724	37.56667	10.70348	0.00000	9.06295	8.48453	7.80502	67.61572	12.23914
10.51006	8.04918	1.02929	11.29458	10.98272	56.10893	1165.06574	72.97182	-91.77127	6.44287	37.95143	10.96282	0.00000	8.99101	9.35575	7.62253	28.16264	27.44017
10.60441	8.27191	1.46368	8.27981	8.49453	48.60940	1149.58179	60.91594	77.70636	8.47879	28.98002	6.11585	1.00000	9.86830	11.41156	8.19114	40.00480	9.53756
6.12253	7.53840	0.85267	13.87157	8.24901	47.38568	1170.14534	73.88953	6.51352	11.73833	51.19139	11.21556	0.00000	7.35211	10.46045	12.57853	55.89816	10.74583
5.64858	10.33465	8.96006	8.49126	8.08092	64.13504	1122.27596	73.82033	-115.98391	9.95391	36.20829	9.64242	1.00000	7.78931	7.47399	7.00686	45.04897	-4.94450
10.90827	10.07422	6.96962	9.39843	9.96212	64.13936	1076.84698	65.13281	85.37752	8.71817	22.10194	4.87266	1.00000	10.75640	7.10355	6.76361	68.73202	5.04087
8.24113	8.30308	1.28830	7.57493	10.54014	49.99334	1070.84592	58.67872	-2.98884	5.69921	43.32686	8.15065	1.00000	9.81413	7.38484	11.00076	63.26135	24.41696
9.26273	8.87119	2.24127	8.64925	8.57091	40.76021	1171.56626	70.54665	138.31667	8.75490	36.65	6.43599	1.00000	7.78084	10.02954	10.92309	65.91338	24.89730
8.83098	8.05992	1.28519	8.43125	9.24469	49.19062	1067.47959	61.55109	-117.71978	6.43765	34.09668	9.90599	0.00000	9.53638	9.61947	7.95015	56.41514	27.75352
7.96566	8.70450	1.89320	9.97840	7.87544	50.79794	1072.66974	74.27825	112.9	8.88244	27.85	9.53750	0.00000		8.49259	6.66684	67.47170	8.71148
10.23502	8.64273	1.73486	8.76910	7.24732	61.97109	1168.69479	79.55142	-82.45426	8.82913	27.09978	9.55326	0.00000	7.98971	12.92702	7.65187	44.17407	2.94193
5.05680	9.54973	4.26573	10.57706	9.54694	52.14316	1097.31050	69.92348	-69.08333	10.93656	-16.25	10.97069	0.00000	9.12444	10.37787	10.87074	60.70417	30.48188
9.40225	9.21728	2.92732	9.39173	7.62896	42.81948	1075.32036	75.63450	10.03478	7.52539	37.16911	8.94107	1.00000	9.29373	9.60074	7.09837	38.02386	12.80195
9.64247	8.77347	2.15426	10.26803	7.85366	44.08575	1176.94551	65.42169	-74.73584	9.19128	5.20856	10.22641	1.00000	11.37549	8.15492	7.88848	24.54364	11.08871
7.00831	10.40860	9.55417	11.63236	8.42039	32.49421	1106.29443	78.29062	150.60036	8.34043	-34.88422	11.02961	1.00000	9.53242	7.48746	3.14578	54.95355	19.30090
12.02148	10.01504	6.84893	8.86947	8.26180	53.45076	1066.48156	65.17853	-1.99421	8.49652	51.35084	7.47411	1.00000	7.33211	10.56174	10.79901	59.19109	21.22739
10.70651	9.51766	4.14657	4.85817	10.32474	44.34318	1182.21220	64.89803	71.57737	6.99535	21.53889	9.55006	1.00000	8.90900	13.54158	10.18066	51.63366	-0.46690
8.27038	8.16896	1.02356	13.72633	8.29822	54.15152	1168.98099	75.66284	-117.29198	6.07603	33.03699	10.63097	1.00000	9.00272	9.48734	6.19307	58.86356	18.52066
7.97069	8.90544	2.32512	9.05069	8.12790	59.65050	1151.67864	66.58055	145.06667	6.48689	-37.88333	9.86179	0.00000	7.50062	8.10148	6.05319	58.96719	22.53141
10.13856	7.49165	0.65154	9.25630	11.27025	38.98803	1092.83542	66.15936	-85.76942	4.36115	39.78504	11.10685	0.00000	8.46944	8.81932	8.14198	47.96554	13.74110
11.07278	9.49066	3.98943	8.07184	7.57838	35.49648	1089.17427	93.59821	11.34046	8.50534	50.72043	5.84988	0.00000	9.96529	8.67146	9.68672	50.95344	24.15570
11.43627	8.67265	1.90062	11.03414	6.80920	47.74752	1056.69163	67.05468	88.18466	6.05706	22.19303	10.12017	0.00000	9.45043	11.40117	7.23395	36.62130	16.65172
5.40567	10.97904	17.05284	9.08836	7.82257	47.53653	1121.54561	70.66438	-73.26022	11.07497	6.46838	9.79073	1.00000	7.11023	6.45444	5.22569	33.87334	22.11258
6.38368	9.73967	4.90615	10.56235	10.79709	27.87608	1133.37013	80.23538	-73.9625	10.19717	40.81	8.42700	1.00000	7.06704	9.52072	7.38303	27.84756	21.44424
9.66476	8.55039	1.48744	11.03251	9.78358	40.41289	1163.01511	73.97254	33.9162	9.06932	51.67822	9.40827	1.00000	8.68115	9.55180	8.41741	47.53799	15.97589
9.41801	8.50834	1.69904	7.38066	8.87203	24.07488	1070.99720	72.79551	38.28402	5.43040	34.5624	9.73310	0.00000	10.11973	10.35485	7.06369	49.73818	5.80646
8.65480	9.22911	3.08935	7.03891	8.97199	35.58286	1126.95213	74.66044	-105.11221	7.99506	39.57582	7.13697	1.00000	7.75994	9.52533	10.82635	52.84284	9.61548
10.32639	8.06449	1.21383	11.18495	9.65800	53.15723	1056.62697	75.40014	121.06761	5.33819	12.35275	10.73601	0.00000	11.25090	10.51186	7.79536	45.21066	15.92977
6.51760	8.57095	1.68411	9.56509	7.51526	62.08138	1099.34852	68.89583	-90.10674	10.46070	29.84576	11.38339	0.00000	7.70215	11.45863	10.65612	67.08025	34.20412
4.99903	8.12422	1.06238	12.64946	10.57198	75.27897	1088.51694	69.87850	136.61667	9.71153	36.53333	10.76312	1.00000	7.61539	8.49459	4.54215	84.10604	8.90221
6.34593	10.61738	11.95914	11.03755	8.55784	32.85029	1067.04748	72.37423	-73.75513	10.46857	40.60538	10.24577		7.80750	11.08299	11.02940	50.49606	23.64941
11.23507	8.28332	1.16917	9.44866	8.32474	47.58838	1070.95473	80.28331	146.05093	10.32024	-34.28853	7.40674	1.00000	9.03634	8.23004	14.15264	62.54680	15.24701
7.96031	7.64921	0.97855	8.51713	7.80880	64.52930	1169.28189	70.71141	-116.97725	5.56174	33.92946	10.14084	0.00000	7.13211	10.46289	8.99515	40.71532	6.26276
7.26848	8.46800	1.71153	10.77063	9.65325	44.15014	1102.71402	85.14205	3.1631	9.64142	41.91738	9.04630	0.00000	7.71768	10.33169	10.38500	58.82190	7.98053
9.60359	9.87781	5.59641	5.75265	10.02114	68.12706	1084.87395	73.46175	115.8614	6.98138	-31.95224	7.18088	1.00000	8.14000	10.66138	9.83171	65.80854	1.15109
5.92170	8.54970		12.69161	8.17310	55.05479	1185.20077	65.85887	-105.11221	9.91245	39.57582	8.87571	0.00000	9.21642	8.57301	11.77691	67.38777	42.49229
8.87286	8.26843	1.52647	5.88580	8.57465	53.33315	1110.61536	70.91640	41.77921	6.68603	41.82143	6.39096	1.00000	10.65348	9.76171	8.24481	34.08219	21.28966
7.14483	9.68063	4.73724	7.95828	7.82296	62.24615	1161.31933	65.80350	79.41727	11.99923	12.25282	9.83655	1.00000	8.64464	6.31456	6.77638	56.14566	14.76097
12.50412	7.45614	0.52191		9.19158	64.49659	1087.31471	85.79366	-96.72365	6.69973	17.06542	10.86455	0.00000	7.08400	8.78504	5.31402	44.48614	27.03302
5.93817	8.39946	1.56523	12.43535	7.75029	29.01594	1124.43807	75.96308	112.73333	9.37337	38.40917	9.33631	1.00000	7.85899	8.90358	5.91459	12.53396	18.64333
8.04156	10.52549	10.94506	10.66079	9.02323	55.10353	1150.55867	68.97207	-89.99038	11.52255	38.58894	9.86203	1.00000	10.35393	7.83309	9.18162	46.78306	20.37816
10.35411	10.49005	10.55816	11.20639	8.44627	72.51121	1126.52984	83.56114	-74.07764	5.69769	40.72816	11.35842	0.00000	9.08641	6.29228	6.83701	51.86252	15.15245
9.61118	9.10189	2.86862	10.09949	7.47233	30.54115	1110.20669	78.35855	18.84	10.91838	42.28639	9.98790	0.00000	8.25447	10.51592	7.67515	51.84107	22.05222
10.26579	7.79010	0.90846	6.86170	9.63389	45.50700	1074.69082	67.50067	-97.03285	6.82904	47.92526	7.66881	1.00000	8.25137	10.43079	10.71041	29.25601	5.76659
9.92099	9.09987	2.83481	9.37206	7.84588	51.13117	1065.26963	69.06270	9.85	10.81583	53.63333	11.75268	0.00000	8.20168	10.58758	9.48150	45.44318	21.60068
11.47552	9.50595	4.05548	6.52762	8.12610	34.36222	1079.99375	83.92025	-86.57415	10.43149	15.48131	5.57739	1.00000	8.15806	12.04052	7.02298	71.32347	12.97422
12.00896	9.74610	5.42486	6.68786	7.35862	62.85609	1181.86923	73.39796	-83.48216	5.99731	42.30865	10.32228	1.00000	8.38819	12.48426	9.56794	72.04230	11.87572
9.97925	8.50563	1.75972	8.83567	6.49941	68.84199	1187.15473	67.64389	-120.43572	5.30299	34.95303	8.23285	1.00000	9.98701	9.74998	11.24274	40.58596	18.46991
7.85635	9.76917	5.17735	9.99958	8.33360	59.31693	1138.05454	60.92222	140.73667	10.20034	41.77583	10.44539	0.00000	7.46540	10.45846	9.99601	50.16656	22.80463
9.38066	8.44954	1.68897	7.75346	9.31671	62.33124	1149.81660	79.63595	12.6723	8.68003	41.72063	8.00348	0.00000	8.17915	7.56934	7.23961	35.25131	17.81741
9.51108	7.91930	1.17457	8.97893	7.73459	40.89309	1152.79892	64.79263	-73.86586	10.36021	45.43341	11.55491	0.00000	6.28402	10.29340	9.60070	39.05251	34.31940
8.58139	7.70185	1.07420	7.81954	8.34449	47.10215	1089.33221	74.26595	-104.22884	8.46045	32.42067	8.57290	0.00000	7.68326	9.17264	8.72329	62.22140	27.22515
8.30587	9.10082	2.64928	9.08177	9.14205	54.80865	1060.15387	74.23050	-95.36969	12.03519	35.74788	8.61042	1.00000	8.86940	7.67160	10.36248	20.83502	7.44530
11.67330	10.07465	6.86211	10.73946	9.02360	59.43854	1196.70822	70.07759	-111.78903	11.43517	33.35283	5.57951	1.00000	7.90196	7.12967	10.65939	60.02689	17.60205
8.30136	9.77240	5.54632	9.05216	7.94265	79.42344	1173.66470	65.80156	13.10984	12.80241	51.30001	11.50249	1.00000	8.32654	3.93848	5.45217	54.46072	10.55775
13.15049	8.28616	1.16420	8.20441	6.28744	66.47967	1177.22432	66.73191	-95.36969	6.93542	35.74788	10.23253	1.00000	7.70281	12.18741	10.73680	56.12351	28.87096
10.19225	7.85562	1.04697	11.91069	8.10041	65.52577	1076.50158	66.58554	9.0027	9.28875	11.86064	9.28254	0.00000	7.71957	10.15296	6.58008	57.96805	-3.68867
5.38123	7.76986	0.83275	7.82112	7.63887	71.55000	1168.25206	80.58220	-4.22398	8.47411	57.47908	9.87569	1.00000	7.34617	6.55660	6.66767	54.41917	17.63446
