SO2	longitude	PAHs	TEMP	CH4	C2H3NO5	PM2.5	latitude	PM10	NH3	warning	H2CO	NOx	Pb	PRES	O3	CO	CFCs
7.80842	-71.08977	8.15650	22.41676	8.75860	1.38266	3.09843	41.9001	9.55042	7.71798	1.00000	30.18050	7.55489	53.12271	1124.09822	7.81286		79.58237
7.48193	-96.39774	10.81809	6.56464	6.83324	0.12122	10.17064	30.16688	4.08796	8.45808	1.00000	55.26324	6.89113	51.30754	1063.41110	11.58505	7.62768	77.83729
8.47852	-2.16	7.30574	18.26109	9.31588	0.23625	8.18607	34.31	6.81533	8.31945	1.00000	38.49945	5.58341	45.88190	1077.24156	6.45456	8.59756	81.42016
7.07668	16.4	5.47184	1.36257	9.94507	0.39976	9.32465	48.25	7.88937	6.83224	0.00000	60.24143	7.00272	45.46527	1063.82351	6.47748	6.42289	71.89847
7.23863	100.48528	8.22707	19.99132	4.64288	0.14664	7.91135	14.37395	4.98216	7.86010	1.00000	27.96269	7.50992	58.18969	1074.73078	8.10571	7.87924	63.04050
6.78406	-87.882	6.30837	-1.18723	7.50775	0.21622	6.27220	41.85059	6.62415	9.17018	1.00000	46.40703	8.09669	45.86199	1051.53196	7.36270	6.57618	82.76419
6.43705	110.71639	6.12759	16.44015	10.52397	2.84162	6.69002	-7.54972	10.37676	7.67846	1.00000	53.11915	7.45404	43.16122	1082.47107	5.78192	7.49027	78.00529
6.20680	-71.8023	9.46877	10.29693	6.14889	0.22773	9.99262	42.58342	6.17136	7.31089	1.00000	48.42586	7.52502	77.46899	1089.33716	10.00892	8.11244	80.98072
8.38971	38.28402	9.14219	6.01138	7.18325	1.69083	6.54093	34.5624	9.78848	7.99817	1.00000	70.69364	8.20361	39.86447	1076.54483	9.89964	9.12405	76.10482
7.40758	123.99333	6.74370	22.35096	9.28351	0.26511	8.38558	12.97389	6.92240	8.09214	0.00000	29.82775	8.87879	60.30144	1188.87694	7.71945	7.13172	62.40642
8.69385	-77.4286	8.98090	19.17514	4.64571	1.79014	6.70679	39.00622	9.87061	9.04346	0.00000	74.95012	9.20328	71.60602	1089.42428	8.89775	5.65488	82.66746
6.07729	102.56365	7.93130	11.62564	5.57901	0.25925	8.57588	13.65805	7.38340	8.65613	1.00000	58.01230	7.10259	57.59445	1117.97920	8.87533	9.13704	82.64638
9.35586	75.11937	7.20574	20.76130	8.69823	0.15649	9.05362	20.88098	5.66126	7.63066	0.00000	38.34545	6.81483	50.25777	1184.06174	5.81242	7.10194	69.37861
4.58427	77.23826	7.05500	22.76652	10.79268	1.28061	7.49786	11.50526	9.47565	7.71886	1.00000	61.84229	7.55232	65.62577	1182.74216	7.83525	6.73237	70.73591
8.14375	-0.29825	10.54067	23.47270	5.23743	0.19583	8.17478	51.39148	6.80559	7.32058	1.00000	41.29765	7.28835	51.55266	1128.32351	11.36823	6.08392	75.20780
5.67338	9.40531	6.32620	16.76700	10.05027	0.13274	8.12063	45.53069	5.45420	8.71008	1.00000	54.39082	9.90599	40.76655	1152.65545	7.71317	7.87711	65.47354
7.57561	2.29275	10.28311	13.80068	7.11206	0.18050	10.30389	48.79325	6.34373	6.60646	1.00000	63.48788	4.82268	35.97315	1161.56972	9.96299	7.86924	73.95141
9.86223	-73.47429	5.17344	13.39591	9.12627	0.14182	6.72572	40.68066	4.80835	6.94983	0.00000	19.84127	7.51624	61.64788	1138.99383	4.92447	7.09675	59.19576
6.07414	-120.93549	6.90952	29.72353	10.02397	0.64023	8.61903	37.73604	8.62971	7.45216	0.00000	42.22237	7.41553	48.54069	1163.84931	7.15256	7.67545	88.65307
8.85556	-73.9625	6.85720	27.84413	9.05427	0.21889	8.29306	40.81	7.02876	7.52558	0.00000	33.10197	7.57786	73.43037	1144.12560	7.16484	8.58150	78.48014
10.16141	122.9666	8.09188	14.93787	7.47954	0.19191	5.19786	10.7375	5.47222	9.93616	0.00000	44.37026	7.43304	45.51515	1134.46260	9.82425	6.99221	85.42733
6.01876	-118.10583	6.04689	25.57238	8.68577	0.70339	4.45697	34.09611	8.79186	6.57133	1.00000	69.43993	7.99049	70.54181	1113.50584	5.97000	7.83037	67.92818
8.50922	120.82747	6.13375	6.83784	8.57390	0.12506	7.61666	37.30553	5.13454	7.62815	0.00000	34.86219	8.06635	54.35106	1118.24724	5.43429	6.74533	87.87667
6.61935	5.4384	6.06916	11.28678	9.04323	0.19362	11.00735	43.2907	6.55524	7.19971	0.00000	30.96748	7.17964	34.96258	1064.10795	6.72720	7.76490	74.25047
10.18312	122.22833	9.54244	2.33379	7.76889	0.12684	6.86951	40.66482	4.37856	7.06865		48.27536	6.18021	71.37692	1133.41509	9.51486	7.12831	77.60571
8.27724	13.58357	9.43746	24.21462	4.19509	0.09903	9.79588	-1.63333	4.12326	7.90448	1.00000	71.08797	6.78716	63.40171	1186.69845	10.18855	7.29149	86.69886
4.45438	34.4587	8.54339	33.47754	8.09759	0.24783	8.94329	-13.7804	7.00691	8.27523	1.00000	58.46226	5.35612	26.99593	1151.99047	8.16884	7.54248	79.44242
5.66793	17.80774	5.34004	19.24148	10.58352	0.43932	8.77151	40.55851	8.17923	6.32879	0.00000	35.39635	7.19109	72.54958	1082.85690	7.15145	7.86617	77.56142
7.53520	15.87735	7.49077	-8.31257	9.45708	3.51870	7.28007	4.94273	10.61393	7.73188	1.00000	40.65002	6.48342	43.10964	1140.16409	7.56243	6.96424	75.43292
9.77503	114.33333	10.18000	15.39685	6.96266	0.13729	8.73829	-8.43333	5.25124	7.44128	0.00000	37.76624	7.20765	41.02497	1056.90144	8.01407	5.99243	66.97536
11.71727	17.4674	5.01943	2.21058	9.74929	0.22439	9.34275	50.86079	5.19649	8.56959	0.00000	22.40365	8.32641	62.61773	1134.37677	4.83125	7.65408	79.03524
5.04013	28.28489	5.17317	15.54523	9.26327	1.40781	6.10566	48.15659	9.59101	7.62612	1.00000	38.84835	6.43092	64.01176	1167.33667	5.68467	9.14284	79.55652
8.97736	0.47713	11.84903	8.64834	6.39431	0.16771	10.05058	51.39323	5.22608	7.62527	1.00000	50.31833	7.38886	59.36970	1107.33890	12.29857	7.40854	67.94970
8.52038	27.25	7.01896	23.34347	10.97463	1.75743	7.23938	42.7	9.87047	6.78376	1.00000	54.78817	8.22078	52.53441	1114.34512	9.81116	7.66180	74.72648
10.76880	1.00288	5.39442	30.59075	8.61499	0.12254	9.30853	49.28669	5.12349	9.76699	0.00000	54.80344	7.72854	43.74834	1076.40192	5.31211	9.76118	69.21249
6.73065	19.21437	7.48587	11.52344	7.12893	0.13343	7.71554	44.75874	5.43352	8.34628	1.00000	51.38461	6.85569	46.97554	1141.22284	6.00238	7.49973	72.19958
9.39632	79.82979	6.93504	15.94224	6.98206	0.21456	5.46765	11.93381	6.51238	7.71518	0.00000	57.14799	7.64331	38.83335	1103.07415	9.73027	7.26660	78.93746
8.94487	-111.89903	8.69518	36.90707	6.29916	0.33720	6.81504	33.50921	7.39751	6.65813	0.00000	16.78089	8.95997	40.11507	1172.19707	9.58675	7.79817	74.36563
8.06718	106.92667	4.06150	20.62554	9.93203	0.25428	9.35991	-6.91806	7.07729	7.46639	0.00000	51.35387	8.58355	53.60808	1052.57825	4.55230	7.53445	72.34120
8.42231	98.19151	9.59372	-2.15903	5.92680	0.14238	5.37330	14.0823	4.97961	8.97336	0.00000	55.33909	8.45014	63.33397	1169.76294	8.19556	7.25131	68.31252
	34.75699	5.82491	19.90143	5.79622	0.17113	9.76865	31.39547	4.65293	9.57552	0.00000	24.47735	8.70199	71.38506	1061.17912	4.69659	8.64457	71.12441
9.31521	-74.13653	9.20724	26.86846	6.44617	0.13588	6.22182	40.63316	6.18025	7.67137	0.00000	73.43152	6.66493	68.40549	1167.67320	9.36798	7.25908	78.34867
4.30863	73.97117	4.00017	26.92046	10.24502	0.94627	7.72633	31.96258	9.12665	6.50767	1.00000	31.05140	8.42408	41.88483	1185.06805	4.30378	7.38378	82.69286
6.21025	10.03988	6.89709	17.25730	7.46136	0.39765	6.51256	53.6052	8.05113	7.33477	1.00000	46.25547	8.82669	63.02342	1193.52856	5.17876	8.48442	79.25051
8.29608	-119.0376	9.71709	19.51934	5.77151	0.22731	9.28896	34.21639	6.26682	8.37158	1.00000	57.90817	7.67647	50.00203	1115.07747	9.65480	8.24115	80.17391
6.43773	-99.73314	6.73918	11.11882	6.04277	0.10053	2.78545	32.44874	4.42692	7.25515	0.00000	55.62634	9.08988	54.08423	1144.42747	12.29077	7.30004	58.06135
5.36071	-86.11084	5.85520	38.11402	9.48408	5.50512	4.35004	41.75338	11.05081	8.61057	1.00000	53.23868	8.40561	32.21798	1137.48913	7.37408	8.82839	67.58425
6.13061	103.6032	6.39182	19.85597	10.05008	3.52636	4.44086	1.6561	10.60381	8.80420	1.00000	56.90721	7.36194	73.29341	1143.85150	5.06843	9.59576	74.73658
5.32022	8.77069	8.86819	10.80355	4.50304	0.14766	7.33317	50.80904	4.91683	9.09781	1.00000	36.25028	7.81072	63.32796	1071.12393	10.35519	7.58658	75.78298
9.29395	6.51352	7.22781	20.32537	9.27911	0.23259	8.58421	51.19139	6.02590	6.95034	0.00000	57.54951	8.37218	63.72353	1150.90612	5.90671	8.10929	75.49821
7.87645	-98.11889	7.14248	30.78285	7.31630	0.19945	7.68713	19.04222	5.49641	8.64555	1.00000	60.64427	6.08554	31.57971	1083.12548	6.27325	6.35507	81.66923
7.45217	42.85693	4.87997	13.92441	9.73846	0.21727	10.14611	39.22493	7.34966	9.22932	0.00000	36.43963	6.88421	53.34634	1188.25191	7.46888	8.25517	77.61826
6.24201	-60.94228	7.83517	12.47227	11.30978	0.31008	8.06125	14.67751	7.98712	8.52942	0.00000	32.97892	9.37682	64.21087	1191.44365	7.89651	5.99487	73.31120
9.42845	-76.70944	5.03413	20.18451	8.83333	0.27040	7.88779	-11.94306	6.48739	7.06541	0.00000	56.05292	5.08109	69.11044	1147.85985	4.67857	7.80094	67.53827
3.50273	-73.02841	6.82534	2.61918	6.02818	0.63846	8.49913	-36.9256	8.67528	7.47107	1.00000	26.48383	8.76411	61.16249	1138.89484	6.88479	8.93973	81.38534
6.90902	20.22625	10.13881	19.72142	7.26588	0.13406	9.18570	30.75545	6.34565	6.70840	1.00000	42.71139	8.44006	39.01837	1117.70765	9.91793	8.62454	68.53758
7.40830	43.38531	7.51824	17.44996	7.51301	0.52078	7.57882	9.89206	8.58161	7.54282	1.00000	58.64278	7.01819	62.31947	1090.03748	7.82826	9.08284	79.99318
11.37124	112.73333	10.63569	21.09961	7.88776	0.22759	9.72886	38.40917	4.21822	6.06759	1.00000	60.60447	8.05890	66.31686	1169.66157	5.63120	6.61985	78.06134
6.63238	-87.93341	9.37723	14.74942	8.46851	0.33980	9.05122	42.55308	7.32853	6.80204	1.00000	57.66590	5.95804	81.82953	1146.67944	7.49407	7.21482	77.32454
10.33149	10.03988	7.65409	17.91936	7.22421	0.18475	7.49337	53.6052	5.16305	8.75761	0.00000	45.25308	9.31982	42.70251	1123.93326	4.85930	7.62546	70.74386
5.43332	-6.00137	4.42117	13.02727	12.21819	2.11453	5.66886	33.42585	10.05210	6.74197	1.00000	39.78707		42.83631	1188.78546	4.64891	5.43979	71.63134
5.11865	71.67164	4.85580	4.56011	8.89129	0.36570	7.60854	30.29184	7.80047	6.94046	1.00000	35.42613	8.98996	36.96665	1071.97587	5.22751	8.21390	73.70096
6.92354	-89.64066	10.37878	13.80724	9.50965	0.36835	8.27779	40.56754	8.05551	8.64669	0.00000	54.71357	7.09583	47.53487	1175.58091	8.99076	7.83147	80.38173
9.92876	-71.05977	6.16792	24.34758	10.52734	0.14346	9.67967	42.35843	4.72813	6.70629	0.00000	29.83633	7.27548	45.96945	1172.03889	7.21414	6.98148	72.95479
6.21292	72.85107	9.93165	19.92205	5.99981	0.22924	10.17214	19.30157	6.39130	7.39014	1.00000	44.71553	7.17763	52.38750	1117.78300	9.92550	8.41097	77.11610
8.03292	60.70278	7.88544	9.34909	3.63906	1.94590	7.75758	55.75556	9.93530	7.11408	0.00000	43.88395	7.14608	56.28793	1096.52428	7.17300	6.66143	72.03622
8.66106	-123.02621	5.07437	-0.49118	9.85045	0.11805	10.66442	44.99012	5.18512	9.38098	0.00000	48.62037	7.64356	67.68787	1094.87896	4.98474	6.88276	75.93595
5.41436	78.14797	4.60894	27.76285	9.32231	0.32886	9.54480	15.45144	7.30939	5.65676	1.00000	47.72352	6.90902	50.16501	1091.77337	5.95121	7.87654	76.28761
11.94889	-121.74052	5.96417	11.81727	8.62874	0.07324	5.71653	38.54491	3.70597	5.96008	0.00000	67.60442	7.02006	52.53689	1114.76627	3.44939	8.64282	81.90386
9.33436	123.50266	9.27366	-10.75557	5.93033	0.28167	5.67941	41.94175	6.15428	8.45559	0.00000	40.95205	8.95038	48.02817	1113.66069	7.70754	8.38873	64.25064
8.18004	53.26023	8.65936	23.21158	7.76290	0.87376	5.95113	54.39304	9.10204	8.35456	1.00000	48.58027	8.14948	54.71925	1057.25222	8.31839	7.61961	77.83043
8.35950	-75.11028	4.73354	7.18211	10.02259	0.44628	9.93135	-15.21194	7.87309	6.96131	0.00000	29.13853	8.52761	61.15914	1050.57714	5.06543	6.37652	71.98090
7.75666	-116.56346	7.49922	31.78487	7.51709	0.28808	8.57783	43.54072	6.99171	8.02076	1.00000	42.24738	8.04047	39.93513	1151.16620	8.00692	8.70010	75.22022
8.44841	118.9707	10.14778	21.11364	7.13284	0.31203	9.23548	-3.5403	7.42951	6.62926	1.00000	48.45163	7.79031	38.15215	1143.98103	9.09418	8.17692	82.96788
9.35954	-82.07842	7.12256	15.94557	7.36932	0.27171	11.00943	26.91756	7.48469	7.56962	0.00000	21.83893	8.38086	39.96657	1186.36332	5.51637	6.26704	75.84368
7.08659	78.95693	7.25237	8.43693	4.64050	0.15267	7.92575	29.21399	3.85016	7.33225	1.00000	52.80296	7.74249	50.73742	1055.04393	7.62172	8.59867	91.41924
8.61729	8.63333	7.46958	-3.72769	4.86489	0.10758	5.63007	52.2	5.25276	8.89919	0.00000	48.17826	5.38369	41.25320	1147.71150	9.98193	8.20401	76.64183
7.19839	-71.05977	8.47081	7.16006	5.63547	0.15674	9.64473	42.35843	4.86327	7.84119	1.00000	49.14414	6.60231	67.02668	1095.78652	8.04909	7.70319	60.93630
6.49974	9.47629	8.59649	21.76061	6.31820	0.19552	8.08189	53.59337	6.67530	8.45318	1.00000	38.72426	7.68111	52.97576	1179.43703	8.21671	7.86014	79.33567
11.83068	15.87735	4.23012	6.34026	6.43309	0.14741	10.32578	4.94273	6.59756	8.76470	0.00000	64.50866	6.75297	58.12571	1103.88239	3.11789	7.00503	78.82676
6.49932	117.27583	5.82919	10.00419	9.10196	0.32747	6.46689	35.64889	7.47432	8.21262	1.00000	64.38937	7.78679	55.45210	1144.75815	5.44124	10.87786	75.15607
7.08484	77.5609	5.72101	12.90523	9.29031	0.17601	5.83707	11.00599	6.46534	7.58191	1.00000	75.55029	9.59483	68.32232	1159.54664	6.64335	8.68219	73.02992
9.36563	18.34717	8.05518	9.69098	4.82918	0.28589	6.38990	54.60528	6.36824	7.81302	0.00000	56.14892	6.97068	62.73535	1075.54089	8.75522	9.17457	77.79653
8.46918	11.412	8.97065	23.40770	6.67040	0.16730	4.05333	45.50369	4.66190	8.10146	0.00000	41.14406	9.09832	78.23739	1061.15832	10.15889	7.67100	63.19749
7.53055	-73.25383	8.07698	43.06192	4.01433	0.38713	5.43682	-3.74912	8.06252	7.96820	0.00000	48.38076	5.33480	68.16093	1121.36956	7.82316	6.32126	58.22420
8.37184	-119.0376	6.75881	15.54576	8.92110	0.14967	10.35845	34.21639	5.88736	7.71326	0.00000	25.81975	6.07121	100.00000	1168.18849	7.15918		66.88266
5.62005	-87.93341	5.95565	17.82677	8.92126	0.75601	4.94402	42.55308	8.85861	6.74314	1.00000	16.23148	7.59988	62.39673	1065.02032	4.83153	6.82449	73.56237
8.30545	118.9707	7.58781	24.25297	10.75036	0.21587	7.76664	-3.5403	6.39129	7.10978	0.00000	75.88113	5.87210	56.42823	1096.69870	7.57062	7.29247	77.03797
8.39870	-71.8023	10.35171	22.62799	7.27830	0.20683	10.49304	42.58342	6.38875	6.45546	0.00000	62.62822	8.15214	83.99375	1148.44572	7.87793	6.40120	65.19159
7.79051	-87.882	8.48334	38.44283	4.22632	0.16682	8.47369	41.85059	1.70481	8.04448	1.00000	72.46118	6.98389	46.91424	1082.42645	8.70727	6.77888	69.32541
7.58077	25.8191	2.93760	1.43855	9.25272	0.16237	8.89813	53.5942	6.91434	6.19010	0.00000	34.24490	7.66440	59.18354	1052.24769	4.74333	6.25580	69.88721
10.68827	-97.54667	5.29076	5.89960	7.38157		10.33317	30.5427	5.89883	8.36369	0.00000	53.01432	6.47672	55.20178	1190.24411	5.07518	6.39895	80.01482
5.98035	69.49015	5.02564	-8.84434	11.37300	1.13557	8.80409	56.11281	9.39939	7.38145	1.00000	53.10506	9.20171	34.87021	1106.11115	5.60141	7.81216	81.46864
11.22134	-97.54667	9.42052	-2.20755	5.79395	0.15717	7.94212	30.5427	6.31229	7.95369	0.00000	42.53164	6.32949	59.39574	1062.35123	7.09299	8.83989	69.68645
5.75334	60.70278	8.78073	2.30501	5.60943	0.15940	9.07469	55.75556	5.90551	6.61600	1.00000	53.24801	8.40144	25.61919	1179.87903	9.16807	9.43281	66.36401
7.98977	72.85107	7.65809	16.62916	7.55141	0.14590	3.28887	19.30157	5.10221	8.13043	0.00000	50.83992	6.58828	50.99434	1077.73591	9.78627	6.60945	58.54798
7.71794	78.95693	8.16501	22.01547	9.64272	6.41804	5.45530	29.21399	11.19979	6.89743	1.00000	65.39801	9.31132	33.39293	1182.46066	7.19296	10.51786	70.95102
7.70109	-121.74052	7.43898	19.10077	11.41615	12.65725	4.21946	38.54491	11.89630	7.47099	1.00000	63.58642	8.09679	49.33931	1074.82141	7.31446	8.30214	70.87357
5.61509	118.9707	4.89757	18.96454	7.73091	0.21573	6.06842	-3.5403	5.84286	7.93810	1.00000	52.91300	6.54308	61.24285	1058.51762	5.65223	8.20522	84.39836
6.12600	-4.21376	9.07105	22.67037	6.10897	0.52217	9.55614	55.82885	8.54966	6.89179	1.00000	49.12533	7.50616	66.06749	1182.49751	9.52094	7.46564	71.55075
9.61891	-81.26367	13.58139	15.94999	5.05490	0.18700	9.36023	28.90054	4.84952	6.24317	1.00000	48.73448	8.27020	20.23594	1101.85848	14.73956	6.87783	68.04644
6.04175	-41.88778	8.22524	28.93903	7.31929	0.19461	8.44457	-21.205	5.50429	8.16404	1.00000	63.15834	8.21042	26.81051	1150.21197	7.75252	6.10357	73.38783
5.52511	120.03308	6.01549	9.28648	10.46276	0.23060	8.34025	28.88162	6.19331	8.14599	0.00000	38.98675	7.17511	48.48018	1182.65492	6.20408	7.76179	75.79080
5.69762	-5.682	8.22617	13.54017	4.13715	0.22950	8.69744	5.84752	3.44267	7.68669	1.00000	33.63163	8.11973	30.69473	1144.77151	9.75045	9.08995	81.53120
6.12667	-73.81669	6.68995	18.26166	1.52676	0.18655	6.63301	45.44868	5.36154	6.96977	1.00000	60.60031	7.06872	45.95215	1070.28352	8.42314	9.25239	72.70269
4.82647	16.54165	8.76347	19.62606	5.69635	0.23884	8.03846	68.79833	7.33688	9.02690	1.00000	36.35882	7.21994	46.39083	1084.82139	9.96471	6.17552	71.31227
8.39096	-44.31389	11.09168	5.05353	4.34128	0.16007	10.18704	-19.7625	4.76128	7.29904	1.00000	63.04038	7.09202	39.53867	1175.94828	12.40696	6.88379	74.41133
9.39782	114.51667	8.64615	8.16144	7.98371	0.21325	8.05079	33.78333	6.77609	6.92472	0.00000	47.30889	6.47006	51.18296	1197.56127	6.35740	7.61770	85.89954
5.89596	53.26023	10.16524	14.88322	7.21235	0.24806	9.02694	54.39304	7.54393	7.09044	1.00000	59.36638	7.20777	45.08482	1192.84582	10.33467	7.83478	78.23840
11.21449	-73.25383	11.18597	13.70857	8.34257	0.03077	9.49571	-3.74912	4.17651	5.76920	0.00000	61.87581	6.70521	43.99185	1175.98924	6.81944	7.34156	91.59132
6.45562	-39.25	6.01174	1.36114	7.71532	0.08771	1.75532	-12.91667	3.41814	8.72080	0.00000	52.98955	8.44169	65.32971	1109.58792	14.09848	7.52250	67.30603
9.46084	51.3452	9.84531	13.91114	7.43325	0.11364	10.44589	53.37596	6.10928	8.60400	0.00000	76.89217	7.18657	47.43112	1166.24565	8.33369	7.40102	76.20926
5.49801	83.36889	4.05360	15.37722	10.90002	0.27878	9.87438	26.76628	7.07002	8.09938	1.00000	58.24067	6.38583	32.77726	1065.56239	5.60531	6.50481	72.51051
8.20379	-96.67834	8.56108	25.02408	7.53218	0.71357	8.44417	34.77453	8.82190	6.97643	1.00000	60.56873	5.01821	73.73629	1165.06069	7.72873	7.86075	73.80410
5.94483	98.50893	7.11791	7.07634	8.83258	6.33012	3.95389	16.68911	11.18984	5.80216	1.00000	51.70415	6.97909	41.73373	1056.08380	6.30734	8.53141	55.94184
9.38098	-71.05977	9.42235	5.06094	6.94329	0.26730	6.77290	42.35843	6.26344	6.71082	0.00000	41.95950	8.51005	56.84120	1187.90745	8.23493	10.26328	74.41027
9.48116	9.20427	7.00681	8.46549	7.48072	0.15532	9.26185	48.49144	5.57795	7.24559	0.00000	33.64857	7.50872	36.95401	1199.19452	6.16513	7.82670	70.06542
6.12011	-86.77917	8.79046	11.32087	5.01981	0.16289	9.44597	36.02506	3.86685	7.16039	1.00000	25.70766	8.26993	61.98948	1196.66917	9.47590	8.50968	71.54331
5.90267	29.47306	6.57391	19.65165	8.31777	1.63802	8.28178	0.49113	9.73686	7.54240	1.00000	27.19857	8.54475	52.10103	1170.74691	5.81525	8.55995	62.31219
8.60332	117.59152	9.60347	7.08517	7.27344	1.52168	5.88111	3.31332	9.70052	8.87390	1.00000	57.15172	7.90225	42.49727	1157.12227	8.79387	6.80691	63.65727
7.10306	-120.45794	10.37706	27.52512	7.53782	0.15550	9.09164	34.63915	4.80299	6.61772	1.00000	47.18198	5.13638	56.86902	1058.90598	10.24660	8.20972	75.19316
7.16330	10.7	5.87711	8.77485	9.86113	0.25476	8.10623	4.96667	7.57916	5.62937	1.00000	45.85216	8.01354	45.40497	1119.61864	6.64708	8.30014	76.52983
5.90498	88.58	6.74767	9.33675	7.13580	0.95319	4.22066	23.18	9.09100	6.94841	1.00000	29.81561	8.86020	67.43221	1057.37834	7.66273	6.78035	63.22682
7.63021	22.53083	13.33781	1.86831	8.65924	0.14477	11.54506	44.22639	6.08973	6.58412	1.00000	56.48090	7.57669	38.12723	1062.08284	13.01475	7.29548	75.38784
7.30524	14.39024	8.36246	25.91653	9.69122	0.32389	9.13217	42.22718	7.79794	7.45295	0.00000	60.97526	7.22114	62.45506	1153.50040	8.91923	8.63684	74.06156
8.24375	72.85107	4.38730	17.73010	8.93159	0.18294	9.76576	19.30157	6.20504	6.48721	0.00000	63.61619	6.20959	26.88165	1197.68632	6.03035	7.22501	64.04861
7.87293	13.58357	6.78522	2.47803	8.43926	1.28553	9.01508	-1.63333	9.55472	6.52925	0.00000	31.89424	7.47176	70.61826	1176.98278	6.12069	8.48056	77.89930
6.33071	14.39024	3.76440	10.93185	12.65131	7.64035	8.78011	42.22718	11.38108	8.68407	0.00000	57.26801	8.24940	67.96541	1174.87240	6.41005	6.40972	72.89239
7.40726	-122.24064	5.84737	2.53474	9.14699	0.40147	9.94733	47.80527	7.81619	7.17171	0.00000	33.17999	9.74297	61.08531	1077.75463	6.43729	9.44359	73.24632
9.22980	28.67582	8.15463	24.30403	2.43865	1.16493	7.79807	40.98894	9.35755	8.44905	0.00000	54.11199	5.92068	50.31043	1075.21941	5.05311	7.31615	73.60489
7.00973	-82.61573	8.20127	4.12534	8.17017	0.10966	3.46363	41.24255	4.07931	9.41071	0.00000	57.46845	6.95573	46.80737	1150.58672	11.79898	5.76672	84.09594
5.61538	-39.25	7.33596	1.53566	5.03288	0.13202	9.11817	-12.91667	3.05530	8.29911	1.00000	37.54950	5.78756	63.67696	1183.92613	7.29171	7.02137	75.41301
8.83549	-98.11889	11.37788	4.08232	4.94950	0.21089	10.79490	19.04222	5.37818	7.07406	1.00000	71.71167	6.64838	62.85579	1120.95209	12.09631	8.14559	77.04945
6.35032	35.90057	8.66495	5.76262	6.50772	0.21497	10.31082	56.85836	6.23587	7.34810	1.00000	66.13234	6.78091	55.98758	1159.27942	8.69597	7.45006	67.76046
8.41088	-8.33147	8.89664	4.36151	5.49059	0.29689	5.99723	41.20485	7.60114	8.67343	0.00000	52.53772	7.63922	58.91429	1099.46219	9.88502	7.65620	76.61456
2.92316	42.85693	7.92252	30.61390	8.45786	0.70212	8.52999	39.22493	8.67569	8.24244	1.00000	55.28663	8.52878	54.29870	1086.07516	7.54485	7.46142	80.95110
5.91972	38.02486	4.83443	20.12773	10.87207	0.57951	6.80365	55.64776	8.54068	7.74932	1.00000	50.62120	6.60018	44.38034	1182.49614	5.72156	6.83530	77.85342
6.24532	135.6	4.77940	27.47500	10.14209	0.27616	11.07968	34.61667	7.40597	7.89228	1.00000	33.35870	7.49388	51.49076	1136.89404	6.27225	6.52971	77.22258
9.74524	77.40858	5.66847	17.70794	9.47252	0.28898	7.42130	24.05979	7.59222	6.77428	0.00000	36.09075	7.40729	44.11664	1070.31597	5.67421	7.97668	72.45509
9.51621	-71.8023	9.33142	1.11625	7.40248	0.20515	6.71788	42.58342	5.50455	7.41446	0.00000	51.42840	7.44844	49.30515	1197.40088	9.67618	5.67598	76.43766
4.56574	123.758	4.44344	16.72213	9.18834	0.25666	5.93191	10.20898	7.88978	8.59225	1.00000	62.92709	9.30178	50.69397	1111.49395	4.38420	7.01763	66.44610
9.09820	137.4	12.75518	27.02024	6.98004	0.21316	11.90624	34.81667	6.60102	8.15556	1.00000	66.85297	6.99162	37.97101	1061.93442	13.16229	7.35769	76.26925
5.97863	139.55028	10.41953	4.57063	7.45243	0.43141	9.49723	35.30889	8.04129	7.57974	0.00000	51.97495	8.97211	85.96940	1136.76417	10.59771	9.04738	74.12496
6.16124	77.54372	6.21510	10.99146	8.91559	0.63750	7.02612	10.12268	8.70784	9.74448	1.00000	37.98708	7.10392	30.79619	1165.56298	5.87209	6.59020	75.91559
6.53841	123.33471	5.57718	19.93222	6.84148	0.34492	3.06686	8.56697	7.46426	7.54602	0.00000	46.05808	9.23861	33.06220	1118.00528	13.45598	7.32020	80.75679
10.86372	86.51499	7.48992	0.09763	6.42339	0.35003	10.46529	23.1959	7.40166	7.59664	0.00000	41.08261	10.54688	50.89647	1058.47977	6.81232	8.35042	80.33503
10.34318	8.70745	7.99460	8.10035	7.22226	0.23170	6.99781	49.03685	5.26517	7.65701	0.00000	76.37965	8.35697	64.28806	1158.31524	6.55031	6.66854	79.17169
3.73426	8.86704	4.40083	8.10422	7.50929	0.27092	4.42985	50.23805	7.24505	8.14944	1.00000	44.04976	8.05932	67.03496	1108.80557	4.35767	9.10174	65.40383
10.28459	-117.23991	10.01046	4.38911	6.59090	0.19894	8.07692	47.64995	6.43162	7.05454	0.00000	47.25217	7.25402	53.72524	1117.07580	8.31454	7.86967	75.47886
4.56109	145.06667	10.02998	21.77295	8.97068	0.18457	10.67082	-37.88333	6.55936	7.94559	1.00000	51.26976	6.45806	58.04969	1140.70688	9.49852	6.98155	68.73910
5.00179	-89.71472	6.58607	16.71287	8.14268	5.31257	4.01406	13.73417	11.01771	6.81881	1.00000	54.93686	7.49349	80.25102	1099.10166	5.45161	7.12705	84.42491
5.28357	-71.8023	10.16728	30.58997	9.23058	0.18417	7.89612	42.58342	5.79211	6.80995	1.00000	58.91382	8.16851	71.45242	1096.35120	9.51826	7.85833	54.16670
