warning	PAHs	H2CO	O3	CO	SO2	NOx	Pb	TEMP	PM2.5	C2H3NO5	CFCs	latitude	PRES	longitude	PM10	NH3	CH4
1.00000	6.66226	55.52752	6.16538	8.73888	8.22674	7.67947	69.37362	13.04558	7.74187	0.50523	64.99298	42.67164	1181.77223	14.01481	8.53786	7.31496	7.45059
0.00000	5.84042	39.66556	5.99841	5.87339	8.14746	6.95576	35.98064	7.49139	8.70698	0.12256	82.16338	52.4581	1101.70705	13.28702	5.72954	8.99237	8.44341
1.00000	2.49045	40.37910	6.78870	7.94106	8.47979	6.18254	61.47206	22.31284	4.26856	0.20267	79.28991	55.62047	1190.95866	37.49338	6.76521	11.18697	8.01697
1.00000	6.94577	59.20831	3.18483	7.48180	6.27783	7.18972	18.70335	-1.54735	8.71576	1.19207	63.15877	32.55531	1147.85670	76.12647	9.65458	10.58593	8.10688
0.00000	7.92642	73.88652	6.55985	6.92484	6.82188		27.83399	19.18006	7.36736	0.10384	70.40347	49.07866	1074.12534	30.96755	5.85985	7.80083	8.73218
0.00000	11.00766	60.89987	5.67834	7.40356	7.02028	6.91749	54.68779	8.96189	6.26939	0.17148	59.19599	8.56697	1097.67950	123.33471	5.82154	7.96314	6.53815
1.00000	7.86893	71.84866	5.29385	8.39844	4.61520	7.34230	60.55204	2.39676	8.30664	0.64366	72.89903	-8.99167	1166.24315	125.21972	8.90163	8.63037	8.90582
0.00000	7.56145	46.23499	7.02776	6.91413	9.38065	6.51702	39.23433	12.03120	5.26916	0.23037	70.80335	-22.53722	1170.05385	-42.98194	6.03239	5.95261	8.55271
1.00000	5.33837	63.95069	6.05893	5.41205	8.64108	6.53335	39.80728	7.55130	6.06517	0.64022	75.77414	50.76306	1067.72741	-1.29772	8.76132	8.96896	6.65794
1.00000	7.21661	72.22688	1.74386	6.15660	6.68921	6.84908	67.70614	19.64481	9.16258	1.18864	75.77363	59.80917	1144.96408	30.38167	9.55098	10.40560	7.59382
0.00000	6.09400	69.67012	5.30562	8.45413	7.64795	7.49856	40.39362	-3.99460	9.03276	0.21075	81.65912	36.76775	1103.14335	2.95924	7.56460	8.48469	6.15119
0.00000	4.71674	49.17617	5.70343	6.62729	8.91132		45.15438	22.88788	9.71743	0.13834	75.43061	4.92675	1194.45479	6.26764	6.63131	8.40145	7.27919
	3.01101	48.32321	5.11722	7.22213	10.59677	7.77774	59.08569	12.62705	2.65910	1.39809	74.44636	-33.59217	1198.67208	-70.6996	9.79902	12.33457	8.06572
1.00000	8.72847	65.97164	4.44100	7.98225	7.43996	6.48212	45.99252	14.21870	8.88693	0.35591	57.04337	41.15612	1081.34510	1.10687	8.12305	8.77556	6.41237
0.00000	7.09149	56.43649	6.33761	9.00941	5.90761	5.85645	25.62011	13.25574	6.50768	0.17091	73.29557	13.65805	1149.27527	102.56365	5.93903	8.95403	9.91259
0.00000	5.72596	30.71564	3.85000	8.15970	9.31880	8.96072	27.67599	3.54666	6.78540	3.26001	51.43919	9.57046	1194.05022	76.32756	10.67084	9.15223	6.78966
1.00000	7.48455	44.15776	8.45596	8.58038	3.32330	7.61118	64.19600	22.63788	7.59487	0.52874	78.24494	50.20528	1062.78686	19.27498	8.58735	8.32075	8.42851
1.00000	6.29927	46.07557	7.62736	6.97906	8.65124	5.00424	42.79917	8.16614	8.50743	0.13414	91.26615	51.21667	1067.57641	6.26667	6.22162	7.29270	7.35181
1.00000	3.65485	54.65253	4.16437	8.42793	8.86696	7.46329	45.31115	15.38377	6.98913	1.54762	70.80609	49.97704	1087.77129	9.15214	9.92364	9.94844	8.77264
1.00000	6.89759	54.75430	6.13982	6.72000	8.53240	8.06925	53.98087	11.92082	6.08183	0.47646	74.57498	26.67319	1069.23380	31.4976	8.48363	8.06428	7.89221
1.00000	3.29703	14.95062	8.42237	8.54164	8.41001	6.87317	49.40183	5.30764	7.82707	0.05336	82.34759	35.30889	1087.10722	139.55028	5.16193	9.00302	8.96215
0.00000	7.58648	47.62442	10.15856	8.07359	7.02767	5.53234	57.44045	31.79188	5.45448	0.14988	59.98187	46.09273	1112.35279	-88.64235	4.38206	5.23244	5.00222
0.00000	8.22144	35.64559	8.55673	8.03506	9.77225	6.61101	61.97869	26.81033	5.51856	0.12635	63.59717	53.77166	1053.48034	38.12408	6.08680	6.54300	8.01237
0.00000	5.45329	64.34403	6.44549	7.48816	11.35033	8.13919	41.98407	27.22157		0.11811	82.32745	29.53885	1051.55005	-95.44744	7.00325	8.35721	7.16976
0.00000	9.64118	50.09386	13.28778	8.28727	8.98049	6.20733	55.07130		7.66477	0.08636	69.89219	34.63915	1101.49589	-120.45794	5.06702	7.13841	6.69280
0.00000	5.14991	32.50162	6.57811	8.10412	9.78386	6.02321	38.17715	16.31596	9.38127	0.17240	68.23837	8.43333	1184.43287	99.96667	4.31279	9.22314	7.22273
1.00000	10.88621	69.77201	3.72140	5.29179	7.32682	6.63364	56.69221	24.47005	9.46551	0.58940	72.39381	49.13645	1197.46906	8.91229	8.86775	7.91539	6.84035
1.00000	6.38183	36.89796	6.60587	8.46707	8.36877	7.97303	60.99041	18.62828	7.32341	0.34131	66.52794	7.6	1149.67886	4.18333	8.23293	7.70337	6.96391
1.00000	6.79089	66.43822	6.97476	6.69216	8.31370	8.75729	57.95490	17.38551	4.06387	0.47004	76.90639	53.14657	1108.89360	140.72287	8.38253	8.72932	7.61096
1.00000	9.45230	54.79531	2.86929	8.98455	7.31569	7.16526	60.12126	1.77198	9.69398	1.36030	71.74148	39.09112	1192.55363	-94.41551	9.73172	9.59111	6.10924
1.00000	2.81621	22.09603	6.94220	7.23633	8.68909	8.07307	37.82905	20.95871	7.07780		78.27693	32.9156	1165.43327	-117.14392	6.82316	9.79088	7.70110
1.00000	7.22005	49.94491	8.17818	7.22278	8.17821	7.46359	62.74431	21.14584	5.29465	0.21488	75.87327	55.62047	1119.56958	37.49338	6.67148	7.90407	7.79449
0.00000	7.66821	41.96477	5.56505	8.21194	6.79799	6.92125	21.15264	4.41332	8.78478	0.18542	75.12999	33.98154	1116.70694	-81.23621	5.94840	8.66151	9.39330
1.00000	8.22397	56.64947	7.91554	7.54139	5.92835	8.82823	45.85967	5.13204	7.85739	0.41575	75.53084	32.61603	1104.73743	44.02488	8.28501	7.77228	9.29951
0.00000	7.40051	50.28328	12.83192	7.32950	9.55544	7.05004	66.08183	14.98804	6.32281		75.63568	55.38752	1082.60287	36.73307	6.10704	8.20873	8.71225
1.00000	11.18451	61.45085	4.35731		7.96700	7.68614	57.89803	22.23351	9.47366	0.23546	66.79837	58.04254	1197.53811	65.27258	7.66453	7.25329	7.83971
1.00000	6.34701	47.43091	6.65995	6.87477	8.83476	6.83184	46.46655	9.27962	6.14627	0.26333	80.04317	43.32686	1157.03500	-2.98884	7.81077	8.50371	8.14928
1.00000	8.33240	52.82427	7.26955	7.19375	5.99980	7.97601	45.23489	12.17053		0.43326	73.26253	55.8736	1159.40388	85.4265	8.20472	8.44123	7.55477
1.00000		66.70181	5.74083	6.00803	6.66267	6.36540	63.51564	24.00730	9.77181	1.45044	71.16653	42.52787	1090.98144	-70.92866	9.79308	8.94131	9.55145
0.00000	10.34522	33.03098	12.17046	8.61312	5.47647	8.38885	35.96568	28.91411	6.91550	0.13225	69.64976	-33.88096	1107.76870	151.07986	2.57392	7.12979	8.17333
1.00000	7.81321	50.57180	7.49606	6.66642	6.22124	9.16147	31.99504	17.36513	7.98259	0.19970	69.25380	42.30865	1199.49455	-83.48216	7.58318	7.45052	8.17493
1.00000	7.52261	19.23868	8.75900	8.24807	6.69004	5.93112	47.34304	14.90927	6.97648	0.11691	90.15553	11.00599	1166.32497	77.5609	6.15394	7.03613	8.14924
0.00000	5.17266	57.03305	5.99045	6.57527	9.24198	7.93874	40.97566	20.03907	9.80345	0.14627	77.36281	32.42067	1079.15214	-104.22884	6.38971	6.99621	7.54199
1.00000	10.67860	57.17491	6.14549	7.12686	6.73776	6.81938	75.27644	0.67855	10.05155	3.66034	77.93010	12.97389	1121.35867	123.99333	10.81596	10.12598	7.80994
1.00000	4.61718	57.75264	4.88484	8.88313	8.25849	7.32127	51.62693	8.25661	3.93857	2.39159	74.36856	33.95015	1174.94994	-118.03917	10.39537	10.36031	7.75191
1.00000	9.75108	49.45066	4.00955	8.58516	6.02738	7.72561	54.11360	10.62530	9.51376	0.71290	77.68124	30.24706	1111.92672	115.04814	9.03830	9.03723	7.18099
0.00000	6.16463	54.04042	6.16694	8.05715	9.50026	5.92795	38.86338	27.40398	8.15651	0.19312	71.12604	-22.92306	1181.69074	-53.13722	5.99161	9.11648	8.42784
1.00000	11.44521	41.88258	3.43733	8.77435	7.96429	8.52550	56.30007	16.54496	10.29137	1.01544	75.00240	60.2052	1186.17728	24.6522	9.45532	8.64199	6.93278
1.00000	7.25090	43.48153	7.65390	7.67651	7.79444	6.40411	58.35161	7.73180	6.88672	0.16668	61.17657	30.21121	1094.65032	74.4818	6.71396	7.13880	8.45300
1.00000	4.79058	62.24178	7.86242	8.08275	8.48726	6.15525	60.04529	24.31323	5.43610	0.17772	67.65682	25.67927	1144.72124	-80.31727		9.12291	7.45472
1.00000	6.89870	30.94787	5.45653	8.12491	8.62388	7.95879	47.27941	10.20826	5.53481	1.26881	69.32511	40.87363	1192.69441	14.34085	9.65855	8.36757	5.88840
0.00000	5.36070	44.52160	6.16140	7.08857	8.83381	6.47557		22.88409	9.35912	0.16132	76.03233	26.91756	1136.71527	-82.07842	5.96191	7.79167	7.12817
1.00000	8.05861	38.82311	6.06818	7.86872	8.79125	8.13031	55.03107	13.86851	10.40650	0.34651	75.33846	-32.45242	1076.84337	-71.23106		5.74558	8.45980
1.00000	4.64629	53.78800	5.84942	9.38742	8.15110	7.76321	74.72526	15.81915	3.40046	0.97232	65.40961	-4.16694	1185.87922	-40.7475	9.36513	10.48782	7.66588
1.00000	7.95225	51.95980	5.74984	10.04307	9.23753	7.34888	52.23682	16.07382	7.01679	0.86614	83.39352	51.14942	1118.80856	15.00835	9.10238	7.36685	6.74991
1.00000	6.94824	52.61026	5.88218	6.86530	5.03556	7.11561	50.17023	18.31864	7.22337	0.17872	59.14898	44.73941	1104.47314	-93.12577	6.26631	6.83900	6.23049
0.00000	6.38421	47.76592	5.67263	4.75666	10.35208	6.73025	46.53493	13.14532	8.29600	0.19272	72.42708	51.168	1149.50593	7.973	5.76062	9.88578	6.19560
1.00000	10.59910	63.36672	7.14286	6.75131	7.57485	6.65630	45.00119	9.57927	8.87554	0.55535	69.80721	39.57582	1109.81946	-105.11221	8.46678	7.81865	7.46209
0.00000	6.25912	62.88583	5.86779		9.81287	7.74134	64.56403	9.90054	8.21813	0.15612	72.51184	25.95533	1181.84369	68.88871	6.22062	9.44624	6.75672
1.00000	6.71166	50.91994	6.41794	8.59941	4.88503	7.66880	71.27861	11.56879	7.36268	0.26552	57.72080	25.49043	1126.93783	85.94001	7.06772	7.58857	5.83441
0.00000	9.11442	54.92519	6.11020	6.90816	8.60534	8.32267	54.78765	34.74146	5.95417	0.03598	83.60900	33.86419	1150.74930	48.26258	5.69323	6.14028	7.20478
1.00000	8.76857	58.19844	6.04423	8.00510	7.96100	8.83892	38.51624	9.49303	5.88193	0.71058	80.09531	22.83957	1151.30404	91.84128	9.00767	7.15994	5.96292
1.00000	8.26009	63.27788	6.52996	6.85992	5.69345	6.79495	61.46303	6.55237	8.25275	0.24579	80.00721	48.8765	1107.03531	2.18967	7.75821	8.56790	6.56542
1.00000	10.05447	47.63067	7.34013	7.16850	8.81426	7.18648	48.66921	21.91315	5.96045	0.39082	75.86320	-7.57897	1063.84782	112.23109	8.15770	6.39110	6.99774
1.00000	4.79181	33.20977	6.60044	7.58958	8.71051	7.56353	54.12070	27.45929	5.16831	0.31156	80.78395	-7.0981	1195.57394	109.3243	7.98653	9.62819	7.11793
0.00000	4.00319	45.36928	5.92491	8.78742	9.78808	7.30219	59.24271	13.99040	11.06737	0.13956	65.98406	41.54566	1093.83003	-71.29144	3.93773	9.73114	6.19711
0.00000	6.19091	58.72818	5.97785	8.41352	8.60446	7.41211	59.84894	25.15567	7.89787	0.16819	66.68725	7.06273	1170.45028	-1.4001	6.41671	8.42784	7.17557
1.00000	9.18382	55.43498	9.09921	9.14216	5.73069	9.13115	29.44152	36.35416	8.57994	0.63673	73.02204	29.69221	1061.82724	72.54566	8.94973	9.14318	7.66749
1.00000	9.40027	55.59016	10.01311	7.85288	5.98292	7.79506	56.05569	22.14789	7.64066	0.20017	76.35909	35.85	1123.29714	117.7	7.22819	6.32198	8.51314
1.00000	5.46784	48.27327	9.01569	6.70910	2.46298	7.11194	53.23168	7.53076	7.11113	0.74367	85.40399	46.09273	1169.17974	-88.64235	9.12521	8.56252	
0.00000	6.05139	51.40046	5.94845	7.15879	10.46345	6.45007	59.57650	19.89690	7.46302	0.16446	73.32418	49.28669	1179.92128	1.00288	6.00144	10.82592	6.28478
0.00000	7.25774	35.86136	7.07579	5.26146	10.32266	6.45291	55.96702	5.15189	6.70112	0.06855	69.29855	55.25	1144.22573	24.75	5.44383	9.85319	6.33005
1.00000	6.94132	50.36695	7.72823	7.51813	4.23528	6.85272	41.77677	13.21241	6.83304	0.14466		58.04254	1159.41961	65.27258	6.11672	5.70464	5.48706
0.00000	5.69263	64.39998	7.20228	8.01768	10.15263	6.64020	39.03828	18.69363	11.06768	0.08442	70.66597	5.90702	1130.44911	116.10146	2.79181	7.22175	7.72680
0.00000	8.77599	31.69441	9.08817	8.07002	9.64907	7.01016	30.74798	18.65353	6.76640	0.14926	81.43368	18.20854	1143.11463	-71.10077	6.28487	6.06463	7.32101
1.00000	7.04481	37.46895	6.41037	6.80110	7.87455	6.67238	43.59100	15.21477	5.16706	0.42229	71.53049	26.2649	1131.87364	81.54855	8.35733	8.19123	8.42688
1.00000	8.75647	57.09920	0.52727	5.06506	7.14145	8.26730	43.57937	17.87135	9.54951	0.80400	80.76371	10.61285	1196.15770	12.19458	9.22725	9.25803	6.51281
0.00000	7.48667	45.60100	6.69438	7.55887	8.77357	8.72702	55.19615	-1.49806	6.73004	0.18494	76.86460	40.68066	1094.13765	-73.47429	4.15695	10.23271	5.96206
1.00000	9.55196	59.38439	7.89517	4.93068	8.58609	7.51639	35.10146	16.78713	7.64328	0.30421	86.94540	10.31672	1081.99864	123.89071	6.88778	5.75019	9.15887
1.00000	6.36993	42.76199	6.00606	7.02883	8.76094	7.02929	56.46014	13.75123	6.21189	0.47770	83.62988	18.20854	1167.93470	-71.10077	8.48167	8.49160	6.42607
1.00000	10.01280	35.66326	4.65857	8.05185	7.69762	6.03900	78.94174	20.54367	9.39161	0.58217	70.36364	40.93333	1094.31504	73	8.92080	9.44789	6.61045
1.00000	6.11147	66.28961	5.71694	7.30025	8.70248	7.77142	54.30183	20.56640	7.24936	0.60571	78.08761	25.92493	1140.27083	73.66633	8.90785	8.10580	6.79802
1.00000	6.40902	52.89480	5.49340	7.52772	8.50321	7.92582	56.04089	29.06590	4.97436	1.22850	80.26111	17.06542	1073.50203	-96.72365	9.65600	8.97824	7.47717
1.00000	9.23191	49.59923	6.37706	6.86495	6.89376	6.05649	25.61973	-9.36692	9.18231	0.46474	75.03272	3.8801	1179.29601	-77.03116	8.38014	9.31632	6.23007
0.00000	6.22318	63.82703	9.56011	9.96195	10.52935	6.53912	45.74321	7.90661	5.24583	0.12297	78.94346	36.64852	1084.58648	51.49621	6.44766	4.18740	8.13890
1.00000	7.30966	31.02054	7.84865	7.86743	4.12437	6.74456	39.22513	3.41677	7.38139	0.22225	53.84347	6.9909	1098.51656	79.883	7.61459	7.15117	8.21928
1.00000	4.45303	34.95032	6.23634	7.73963	9.07901	9.40209	53.49644	40.66805	7.37171	0.26327	71.62160	27.76056	1145.61365	-15.58602	7.70607	9.12650	7.22113
0.00000	8.76727	49.35331	7.10588	7.26558	8.11519		27.99280	5.08708	5.29416	0.19653	80.30482	44.22639	1173.58196	22.53083	6.07509	4.15573	7.11901
0.00000	7.03378	48.98665	6.22025	7.48562	7.19751	7.82450	36.99139	22.89252	7.83995	0.11747	78.70274	37.35813	1126.89802	-6.03731	5.13712	9.08468	9.34434
0.00000	7.51175	42.98112	6.78639	6.31456	3.51459	8.56824	72.46599	12.52860	7.52212	0.42182	73.76802	51.95838	1148.21200	4.47124	8.35099	6.59589	8.09946
1.00000	5.38856	41.12265	4.85976	6.67672	8.96848	5.89634	75.05917	15.47725	8.17353	0.73587	77.21932	35	1071.04477	136.51667		8.49277	7.32952
1.00000	13.07645	62.62412	5.23458	7.63181	9.23973	6.49974	51.11634	1.90302	12.29838	43.75040	63.85944	28.92694	1109.77218	78.23456	13.31412	13.97639	6.39269
1.00000	10.05578	51.91991	3.48995	7.77898	7.78531	8.38232	66.48910	1.12628	9.96919	1.83736	79.73523	34.4833	1163.85383	136.84186	10.07296	10.46638	7.56340
1.00000	6.31427	61.88098	7.61641	7.62403	3.45344	8.45396	35.19214	15.24461	6.70593	0.18275	73.64822	-6.8048	1181.66187	110.8405	6.26864	6.08973	7.36581
1.00000	7.00187	35.40794	7.37004	8.20404	8.70432	8.00089	56.70323	18.56785	8.44459	0.19767	67.08241	37.73222	1084.91917	115.70111	7.24326	6.99962	7.41595
1.00000	7.10961	62.41863	5.87646	5.94553	8.94852	9.74431	77.91389	12.90223	6.54100	0.55956	87.01086	-26.93366	1077.70827	29.24152	8.75759	8.04171	7.37482
0.00000	7.85572	48.86760	8.39929	7.91261	10.87634	8.38379	74.72094	7.50251	6.35692	0.52677	65.72242	65.93381	1067.33066	111.4834	8.67899	6.66396	8.09494
1.00000	10.77908	30.28099	6.38075	7.94273	7.43925	7.41352	44.00232	7.96179	9.30952	0.66488	70.17921	40.72816	1073.08434	-74.07764	9.02394	8.20477	4.87250
1.00000	6.36869	56.25077	3.54254	8.98749	9.36411	7.40369	41.30358	26.18218	6.60307	7.10905	73.23215	36	1119.92482	139.55722	11.48262	8.96150	8.59149
1.00000	8.94716	58.30063	5.71385	7.66706	8.96310	8.60293	57.88771	12.53710	5.61264	1.80145	69.69855	51.21187	1100.01093	4.25633	10.06768	7.43296	5.97821
0.00000	8.27322	32.57283	7.71348	7.75227	8.60369	7.18923	45.31104	33.73270	6.37929	0.21529	55.41914	11.86064	1143.43625	9.0027	6.14546	6.82582	6.29466
1.00000	2.42411	31.19570	6.08932	8.94278	8.69784	5.66881	43.43801	28.68019	5.15366	0.37248	73.25732	47.30997	1059.64391	8.52462	8.19835	11.04651	7.23477
1.00000	8.52939	47.20694	6.35975	6.74185	5.87739	7.12993	34.58043	28.92485	9.30768	1.18170	68.25317	-10.90889	1081.82790	-37.03861	9.63913	10.10754	8.92583
0.00000	8.02508	36.51282	7.00783	8.00172	7.60543	7.97880	74.64450	16.57860	6.94649	0.14701	70.38846	5.4709	1104.34125	100.24529	4.54134	9.17949	5.95192
0.00000	10.34588	42.73520	8.84625	6.65463	5.45268	7.18497	52.43538	20.15141	5.54051	0.11723	65.66590	12.1277	1118.99460	78.15794	3.35571	6.50920	6.71990
1.00000	9.93689	45.13904	4.24306	7.42475	6.38889	9.75931	52.37693	14.32118	9.33268	1.10819	69.33049	11.00599	1145.40593	77.5609	9.53175	8.77580	7.80914
1.00000	9.42077	28.45168	8.64051	8.17282	5.35955	9.30107	26.84918	27.04595	8.14808	0.37487	82.47262	14.46693	1059.88373	75.92694	8.46660	6.88626	7.65738
1.00000	4.74988	53.79514	7.01693	6.55852	8.56459	6.92028	47.73810	7.26906	4.77722	0.23815	84.93514	25.92493	1117.62411	73.66633	7.59138	9.64341	6.77100
1.00000	7.67706	42.17798	6.73583	6.85722	7.72660	5.30052	28.74462	28.39311	10.18047	0.18798	64.88480	50.72043	1188.74694	11.34046	7.51955	5.69603	6.90476
1.00000	6.50140	74.38431	4.77794	6.96135		8.57331	46.91897	31.16184	6.43113	1.58319	61.87356	31.96258	1199.09378	73.97117	9.90274	8.60643	8.13194
1.00000	3.10624	55.82934	5.84589	7.16074	8.50527	8.46062	25.86241	8.31090	6.38994	0.32236	84.17204	31.96258	1162.32136	73.97117	7.74038	10.32497	8.46226
0.00000	10.87713	57.56160	9.58683	6.84126	9.15492	7.66998	38.56675	31.05973	7.65556	0.26306	69.82453	54.48147	1096.43523	53.47103	7.40679	8.22313	6.50544
0.00000	6.15128	61.09855	5.36248	7.42821	5.20365	7.32281	62.72411	20.19205	8.74857	0.18763	71.43330	40.87329	1091.61600	14.43865	7.09478	8.61948	6.35154
1.00000	8.73912	64.06046	6.28091	6.27090	6.96719	6.01758	64.35440	24.55020	8.65158	0.23082	76.79394	43.16547	1135.74045	-77.70066	7.37410	8.70243	8.09922
0.00000	7.15017	40.29637	8.98347	5.97655	9.42853	7.05699	32.12729	20.56521	5.33609	0.16993	65.06904	31.82539	1082.50644	72.54064	7.23350	4.89156	7.84441
1.00000	7.63504	51.82674	6.12507	8.01208	7.43855	7.42507	65.56219	5.21284	8.92892	0.61502	69.67200	34.81667	1152.21654	137.4	8.83654	6.23863	5.93871
1.00000	8.11316	51.50746	6.16600	5.74883	7.82987	8.59585	25.15685	27.92160	5.33271	0.64986	73.77259	37.05944	1062.69979	37.3825	8.83811	7.77752	8.42132
0.00000	6.69779	30.89232	6.07269	8.70219	7.83568	9.12057	36.92702	30.21873	6.35807	0.12672	67.08832	41.63976	1061.36951	2.35739	6.47310	10.03590	8.42836
0.00000	9.79607	25.16111	12.71949	10.59692	10.00531	6.44792	66.34502	9.36815	7.15847	0.18053	73.71488	25.67927	1197.48563	-80.31727	6.09264	5.99599	7.28707
0.00000	7.14976	48.33982	9.30096	9.38227	9.13394	7.55906	31.40152	26.67646	5.33055	0.13040	85.96191	44.73941	1124.19800	-93.12577	6.20097	4.74916	5.83629
1.00000	8.50836	43.40676	6.12270	8.27896	5.96153	8.66089	67.50217	20.45668	7.76848	0.13123	66.70022	37.56667	1082.13538	140.11667	5.77672	6.09415	8.26509
1.00000	8.89942	69.13891	7.63849	8.77607	5.93234	6.88377	50.41371	13.03104	9.09052	1.92615	76.43868	8.62261	1143.21414	-70.20749	10.11989	9.91489	9.30213
1.00000	4.86096	63.25472	6.66117	6.57443	9.57547	5.94678	31.81253	-6.37670	4.70711	0.30441	75.65839	32.52515	1088.25104	-93.75018	7.63788	10.05938	7.32472
0.00000	5.88076	61.33560	6.26361	7.25783	8.61276	6.83765	44.75816	13.51678	7.61098	0.12754	68.18611	48.28259	1149.82662	9.72749	5.29675	10.13753	7.60222
0.00000	10.77879	56.51731	2.51261	6.71130	6.97889	7.72567	54.86917	-2.12154	9.99016	1.09832	71.92299	20.88098	1154.15635	75.11937	9.48894	7.90712	6.79254
1.00000	12.73475	59.22481	5.24517	6.88228	8.83612	7.82912	27.66818	23.27431	10.84626	2.15587	71.21711	34.25807	1101.20768	-88.70464	10.25389	11.34480	9.61615
0.00000	9.34596	52.88727	10.93998	7.42063	9.90803	6.03528	40.69178	30.46573	6.93010	0.17151	73.67793	6.95194	1092.23026	121.96361	6.86600	6.18033	6.50173
1.00000	6.53156	33.58964	3.93612	5.84814	9.06068	7.75730	20.42392	15.31815	5.33640	4.85625	75.50923	51.64316	1194.21688	-0.36053	11.10739	9.22632	6.53705
	8.74136	21.35637	9.35814	5.67363	8.33746	8.27985	29.83169	41.45197	5.84088	0.18533	74.38118	50.20528	1064.99657	19.27498	5.84655	6.51031	7.56235
0.00000	7.66900	64.48051	7.13791	7.10077	9.06784	7.86246	53.57547	17.07362	7.46408	0.08623	78.39446	41.29444	1162.34888	69.67639	4.62095	9.27169	6.90062
1.00000	8.92328	35.90009	3.74878	7.89853	7.53001	8.12204	48.10311	12.90913	9.76519	0.98211	71.24054	-2.13404	1186.60446	-79.59415	9.42974	10.01870	6.41357
1.00000	3.80063	51.41849	6.06511	6.23495	8.69585	7.00248	44.08956	30.60638	6.63092	0.40794	72.60262	37.31309	1145.12212	40.74357	8.35135	9.43705	8.28068
0.00000	10.27664	44.28171	10.31284	7.37712	7.85290	6.96506	39.61127	10.29314	7.22142	0.16691	81.02230	44.73941	1142.61188	-93.12577	4.89949	6.62432	
1.00000	4.89030	41.83971	5.43913	7.60363	9.09758	6.48035	49.24000	13.05318	2.23490	1.63421	59.47362	-2.90055	1122.20981	-79.00453	9.97771	11.11497	7.17336
0.00000	9.02680	52.32965	7.24979	6.95400	10.63227	6.13961	38.10553	16.87318	5.82376	0.34363	71.27533	46.23899	1050.04381	-63.13414	8.20709	6.68289	7.18157
0.00000	7.72938	39.32349	5.60683	6.45010	9.83185	7.70022	60.18076	8.09584	5.27076	0.45308	68.96935	19.8173	1145.72166	-97.35992	8.39467	5.03662	7.64222
1.00000	5.32624	50.98504		7.14596	9.20109	9.50243	69.50382	12.10257	6.18476	0.71451	72.56821	41.55947	1125.48212	14.66737	9.00875	9.21478	6.92495
0.00000	4.42264	15.19273	6.14075	6.76854	9.18972	6.51677	47.15614	34.09598	9.75737	0.19538	68.25284	27.55898	1061.43995	68.21204	6.95666	7.87471	6.80955
1.00000	9.57067	67.82581	6.36570	8.74748	7.39514	8.97637	54.56175	-2.49414	9.07484	0.63671	87.05691	23.5654	1057.06023	119.58627	8.95423	8.50056	6.24205
0.00000	5.60274	54.03734	5.73098	6.76354	11.12530	7.72576	56.76359	-1.02646	7.23816	0.20179	73.74133	55.1904	1109.42783	30.2049	6.94021	9.76983	7.39700
0.00000	7.65760	32.89398	8.93370	7.21875	10.22800	7.16939	58.71646	37.19603	4.77896	0.20006	69.64583	41.94175	1152.50605	123.50266	6.37661	5.44512	8.41156
1.00000	9.64981	54.71757	8.21534	5.25460	6.07749	6.68815	38.41072	14.52760	8.66099	0.56191	87.95558	48.25	1177.90804	16.4	8.73520	8.61262	7.57777
0.00000	5.83257	46.96021	6.98672	7.79937	12.75232	7.11177	39.83242	37.39438	7.72165	0.11005	69.69903	41.77583	1058.61902	140.73667	3.69483	11.15142	7.97252
1.00000	10.91031	56.71124	3.45552	7.16796	8.21143	6.99533	60.11869	20.96438	9.90865	0.78183	62.49450	50.7236	1055.44522	-3.52751	9.09370	7.82545	5.80849
1.00000	10.18662	42.87362	4.34722	7.27067	8.29367	7.32375	44.04146	19.93511	9.92209	1.63351	68.52846	48.78232	1081.43744	9.17702	9.96255	10.25110	7.62853
0.00000	5.84918	54.19728	5.94140	6.70290	8.88910	10.04496	40.54532	14.56985	7.65647	0.17261	82.41459	50.80904	1090.48586	8.77069		9.98165	8.10420
0.00000	3.28099	47.41888	5.26491	9.10811	11.61346	8.69373	61.04184	18.28944	10.16862	0.22775	74.00813	47.80527	1067.25400	-122.24064	7.64078	10.48392	7.80507
1.00000	8.11737	56.63774	5.74319	6.29006	5.70039	5.51816	62.82505	18.22518	7.67078	0.15329	69.57198	37.35813	1066.72014	-6.03731	6.63138	6.30477	6.89805
0.00000	4.82832	63.49520	5.16995	6.55089	10.56366	6.89902	53.99739	7.42598	9.97895	0.66652	75.68411	43.35071	1120.46288	46.10925	8.97438	7.40817	6.13250
0.00000	8.82131	59.47430	9.54615	7.65584	9.23490	7.68979	40.41098	-1.15110	6.67730	0.14991	74.13810	18.65297	1139.00268	-72.09391	6.55107	6.27371	7.38501
0.00000	4.37149	31.59970	6.25672	7.17590	8.99791	6.32198	57.17093	27.33331	9.25497	0.13085	82.34651	34.63915	1128.94198	-120.45794	5.36907	9.22483	7.45802
1.00000	6.37361	36.47825	8.62015	7.58872	7.94735	7.30968	53.50856	5.09883	8.30516	0.18998	69.02007	-3.74912	1168.47502	-73.25383	5.52091	7.00724	6.94742
0.00000	5.87628	52.42745	5.16531	6.66407	6.78024	8.17860	42.29145	27.06729	9.29705	0.24735	93.69778	42.35843	1186.36974	-71.05977	6.06980	8.65696	7.60988
